Date,ECL
2015-06-23,104.19401550292969
2015-06-24,103.3407211303711
2015-06-25,103.07402801513672
2015-06-26,102.86959075927734
2015-06-29,100.38074493408203
2015-06-30,100.50518035888672
2015-07-01,100.62073516845703
2015-07-02,100.2740707397461
2015-07-06,99.46519470214844
2015-07-07,99.7140884399414
2015-07-08,98.32743072509766
2015-07-09,98.31856536865234
2015-07-10,99.80297088623047
2015-07-13,101.09183502197266
2015-07-14,101.95402526855469
2015-07-15,101.86515808105469
2015-07-16,101.95402526855469
2015-07-17,100.24740600585938
2015-07-20,100.23851776123047
2015-07-21,100.06075286865234
2015-07-22,99.42076110839844
2015-07-23,98.87853240966797
2015-07-24,97.35857391357422
2015-07-27,96.34525299072266
2015-07-28,101.12738800048828
2015-07-29,102.50516510009766
2015-07-30,103.19847106933594
2015-07-31,102.9406967163086
2015-08-03,102.46959686279297
2015-08-04,102.50516510009766
2015-08-05,103.7762680053711
2015-08-06,103.38514709472656
2015-08-07,101.65182495117188
2015-08-10,103.6340103149414
2015-08-11,103.04739379882812
2015-08-12,102.25627136230469
2015-08-13,102.46959686279297
2015-08-14,103.5362777709961
2015-08-17,103.420654296875
2015-08-18,103.02069854736328
2015-08-19,102.0962905883789
2015-08-20,100.10518646240234
2015-08-21,97.68742370605469
2015-08-24,93.64305877685547
2015-08-25,92.91419219970703
2015-08-26,94.65637969970703
2015-08-27,97.7052230834961
2015-08-28,98.18522644042969
2015-08-31,97.01189422607422
2015-09-01,93.70529174804688
2015-09-02,95.9808120727539
2015-09-03,96.7363510131836
2015-09-04,94.70081329345703
2015-09-08,96.52299499511719
2015-09-09,98.23856353759766
2015-09-10,98.16748046875
2015-09-11,98.06047821044922
2015-09-14,97.10652923583984
2015-09-15,98.256591796875
2015-09-16,101.2789077758789
2015-09-17,101.22542572021484
2015-09-18,100.34280395507812
2015-09-21,100.50328063964844
2015-09-22,98.8360824584961
2015-09-23,98.10501098632812
2015-09-24,98.55083465576172
2015-09-25,98.47949981689453
2015-09-28,95.6800537109375
2015-09-29,96.60726165771484
2015-09-30,97.81974029541016
2015-10-01,100.14669036865234
2015-10-02,101.81382751464844
2015-10-05,103.18682861328125
2015-10-06,104.47953033447266
2015-10-07,105.44237518310547
2015-10-08,107.457275390625
2015-10-09,107.46620178222656
2015-10-12,107.49296569824219
2015-10-13,107.12742614746094
2015-10-14,108.179443359375
2015-10-15,108.3934097290039
2015-10-16,108.85700225830078
2015-10-19,106.4320297241211
2015-10-20,106.47659301757812
2015-10-21,105.1125259399414
2015-10-22,107.47508239746094
2015-10-23,106.9758529663086
2015-10-26,106.61031341552734
2015-10-27,105.67420959472656
2015-10-28,106.61921691894531
2015-10-29,106.92237854003906
2015-10-30,107.29680633544922
2015-11-02,105.19275665283203
2015-11-03,107.02041625976562
2015-11-04,104.74700164794922
2015-11-05,104.88072967529297
2015-11-06,104.66678619384766
2015-11-09,103.38296508789062
2015-11-10,103.73064422607422
2015-11-11,104.72918701171875
2015-11-12,102.66081237792969
2015-11-13,103.80195617675781
2015-11-16,104.04267883300781
2015-11-17,104.0872802734375
2015-11-18,105.4869613647461
2015-11-19,105.1214370727539
2015-11-20,105.31758117675781
2015-11-23,106.55683898925781
2015-11-24,106.73513793945312
2015-11-25,106.11103820800781
2015-11-27,106.01299285888672
2015-11-30,106.23587036132812
2015-12-01,106.69056701660156
2015-12-02,105.77227783203125
2015-12-03,105.10363006591797
2015-12-04,106.29829406738281
2015-12-07,105.52263641357422
2015-12-08,103.74847412109375
2015-12-09,104.26557922363281
2015-12-10,103.38296508789062
2015-12-11,100.50350189208984
2015-12-14,101.62128448486328
2015-12-15,102.90006256103516
2015-12-16,105.42180633544922
2015-12-17,103.10572052001953
2015-12-18,100.70916748046875
2015-12-21,101.24571990966797
2015-12-22,102.31880187988281
2015-12-23,104.1788101196289
2015-12-24,103.53494262695312
2015-12-28,103.25775909423828
2015-12-29,104.08045196533203
2015-12-30,103.22195434570312
2015-12-31,102.28300476074219
2016-01-04,100.5929183959961
2016-01-05,100.95956420898438
2016-01-06,96.6404037475586
2016-01-07,94.13650512695312
2016-01-08,93.31383514404297
2016-01-11,93.55526733398438
2016-01-12,94.53892517089844
2016-01-13,92.22284698486328
2016-01-14,93.7341079711914
2016-01-15,91.73099517822266
2016-01-19,91.54325103759766
2016-01-20,91.60581970214844
2016-01-21,91.07821655273438
2016-01-22,93.8861312866211
2016-01-25,92.33909606933594
2016-01-26,93.1170883178711
2016-01-27,91.90987396240234
2016-01-28,93.0008316040039
2016-01-29,96.4615478515625
2016-02-01,96.05912780761719
2016-02-02,93.83248138427734
2016-02-03,95.93392944335938
2016-02-04,97.62403106689453
2016-02-05,94.94131469726562
2016-02-08,92.66102600097656
2016-02-09,95.86238861083984
2016-02-10,94.97711181640625
2016-02-11,92.37487030029297
2016-02-12,95.35270690917969
2016-02-16,97.1590347290039
2016-02-17,98.33049011230469
2016-02-18,97.25741577148438
2016-02-19,96.37210845947266
2016-02-22,96.65826416015625
2016-02-23,89.549072265625
2016-02-24,91.32862854003906
2016-02-25,92.71469116210938
2016-02-26,95.0396957397461
2016-02-29,91.70420837402344
2016-03-01,94.66410827636719
2016-03-02,93.6089096069336
2016-03-03,94.10970306396484
2016-03-04,95.08443450927734
2016-03-07,94.75353240966797
2016-03-08,93.251220703125
2016-03-09,93.19757843017578
2016-03-10,94.1275634765625
2016-03-11,95.42854309082031
2016-03-14,92.44976043701172
2016-03-15,93.35595703125
2016-03-16,94.9889144897461
2016-03-17,96.7564468383789
2016-03-18,97.02558898925781
2016-03-21,97.77928161621094
2016-03-22,99.19686126708984
2016-03-23,98.69444274902344
2016-03-24,99.16995239257812
2016-03-28,99.23278045654297
2016-03-29,100.0043716430664
2016-03-30,100.86569213867188
2016-03-31,100.05819702148438
2016-04-01,100.86569213867188
2016-04-04,100.5606689453125
2016-04-05,99.86083221435547
2016-04-06,100.8118667602539
2016-04-07,99.34941864013672
2016-04-08,100.15692138671875
2016-04-11,100.01333618164062
2016-04-12,101.0182113647461
2016-04-13,102.39997863769531
2016-04-14,103.60222625732422
2016-04-15,103.18949890136719
2016-04-18,103.342041015625
2016-04-19,104.11363983154297
2016-04-20,103.69197082519531
2016-04-21,103.44072723388672
2016-04-22,104.2930908203125
2016-04-25,103.83553314208984
2016-04-26,104.04188537597656
2016-04-27,104.66094970703125
2016-04-28,103.44972229003906
2016-04-29,103.16260528564453
2016-05-02,102.52556610107422
2016-05-03,101.91546630859375
2016-05-04,103.45867919921875
2016-05-05,103.21644592285156
2016-05-06,105.01984405517578
2016-05-09,103.60222625732422
2016-05-10,105.07368469238281
2016-05-11,104.58918762207031
2016-05-12,105.09162139892578
2016-05-13,104.09574127197266
2016-05-16,106.01576232910156
2016-05-17,105.00190734863281
2016-05-18,104.08673095703125
2016-05-19,104.2213134765625
2016-05-20,104.72377014160156
2016-05-23,104.84039306640625
2016-05-24,106.3746566772461
2016-05-25,106.33876037597656
2016-05-26,106.05167388916016
2016-05-27,106.1772689819336
2016-05-31,105.19033813476562
2016-06-01,106.33876037597656
2016-06-02,106.6528091430664
2016-06-03,106.58102416992188
2016-06-06,107.78328704833984
2016-06-07,108.39341735839844
2016-06-08,109.05734252929688
2016-06-09,108.37547302246094
2016-06-10,107.89096069335938
2016-06-13,107.07449340820312
2016-06-14,107.08345794677734
2016-06-15,106.41053009033203
2016-06-16,107.05652618408203
2016-06-17,106.72360229492188
2016-06-20,107.20954132080078
2016-06-21,107.47047424316406
2016-06-22,107.47947692871094
2016-06-23,108.82926940917969
2016-06-24,104.7168960571289
2016-06-27,103.00716400146484
2016-06-28,103.70905303955078
2016-06-29,105.09485626220703
2016-06-30,106.72360229492188
2016-07-01,106.94857788085938
2016-07-05,105.81472778320312
2016-07-06,106.00370025634766
2016-07-07,105.81472778320312
2016-07-08,107.2635269165039
2016-07-11,107.17353820800781
2016-07-12,108.25338745117188
2016-07-13,108.48733520507812
2016-07-14,109.12622833251953
2016-07-15,108.8382568359375
2016-07-18,108.28936004638672
2016-07-19,108.10935974121094
2016-07-20,108.01041412353516
2016-07-21,107.65943145751953
2016-07-22,108.00141906738281
2016-07-25,107.79443359375
2016-07-26,107.75843048095703
2016-07-27,107.27251434326172
2016-07-28,107.20052337646484
2016-07-29,106.525634765625
2016-08-01,106.78658294677734
2016-08-02,110.51199340820312
2016-08-03,109.25220489501953
2016-08-04,109.9901123046875
2016-08-05,110.4310302734375
2016-08-08,110.00808715820312
2016-08-09,110.50301361083984
2016-08-10,110.5570068359375
2016-08-11,110.81796264648438
2016-08-12,110.18804168701172
2016-08-15,110.39503479003906
2016-08-16,109.99908447265625
2016-08-17,110.01712036132812
2016-08-18,110.1340560913086
2016-08-19,110.47601318359375
2016-08-22,110.01712036132812
2016-08-23,110.3860092163086
2016-08-24,109.52214813232422
2016-08-25,110.50301361083984
2016-08-26,110.62000274658203
2016-08-29,111.48384094238281
2016-08-30,111.56483459472656
2016-08-31,110.72798156738281
2016-09-01,110.7729721069336
2016-09-02,111.62786102294922
2016-09-06,111.3128890991211
2016-09-07,110.44898986816406
2016-09-08,110.12506866455078
2016-09-09,106.79558563232422
2016-09-12,108.0373764038086
2016-09-13,105.77874755859375
2016-09-14,105.7607421875
2016-09-15,106.25566864013672
2016-09-16,105.89464569091797
2016-09-19,106.15640258789062
2016-09-20,105.87660217285156
2016-09-21,106.94157409667969
2016-09-22,107.5282211303711
2016-09-23,107.43799591064453
2016-09-26,107.33870697021484
2016-09-27,108.23223876953125
2016-09-28,109.47771453857422
2016-09-29,108.96327209472656
