Date,PNW
2000-06-20,11.416751861572266
2000-06-21,11.396722793579102
2000-06-22,11.096283912658691
2000-06-23,11.196430206298828
2000-06-26,11.336629867553711
2000-06-27,11.016166687011719
2000-06-28,11.326617240905762
2000-06-29,11.116312026977539
2000-06-30,10.855924606323242
2000-07-03,11.25651741027832
2000-07-05,11.336629867553711
2000-07-06,11.21645736694336
2000-07-07,11.276551246643066
2000-07-10,11.436784744262695
2000-07-11,11.637075424194336
2000-07-12,11.617045402526855
2000-07-13,11.73721981048584
2000-07-14,11.97757339477539
2000-07-17,12.007617950439453
2000-07-18,11.817340850830078
2000-07-19,12.037666320800781
2000-07-20,12.017633438110352
2000-07-21,12.077719688415527
2000-07-24,12.257989883422852
2000-07-25,12.338103294372559
2000-07-26,12.37816047668457
2000-07-27,12.598490715026855
2000-07-28,12.5499849319458
2000-07-31,12.79249095916748
2000-08-01,13.257306098937988
2000-08-02,13.398772239685059
2000-08-03,13.383624076843262
2000-08-04,13.257306098937988
2000-08-07,13.302777290344238
2000-08-08,13.520028114318848
2000-08-09,13.358354568481445
2000-08-10,13.221944808959961
2000-08-11,13.479616165161133
2000-08-14,13.479616165161133
2000-08-15,13.479616165161133
2000-08-16,13.479616165161133
2000-08-17,13.621084213256836
2000-08-18,13.621084213256836
2000-08-21,13.560454368591309
2000-08-22,13.64128303527832
2000-08-23,13.76253890991211
2000-08-24,13.58065414428711
2000-08-25,13.1360502243042
2000-08-28,13.277519226074219
2000-08-29,13.21689224243164
2000-08-30,13.257306098937988
2000-08-31,13.322990417480469
2000-09-01,13.60086727142334
2000-09-05,13.964634895324707
2000-09-06,14.22735595703125
2000-09-07,14.389029502868652
2000-09-08,14.843743324279785
2000-09-11,15.24287223815918
2000-09-12,15.116567611694336
2000-09-13,15.318656921386719
2000-09-14,15.298455238342285
2000-09-15,15.36412525177002
2000-09-18,15.439913749694824
2000-09-19,14.995308876037598
2000-09-20,14.732590675354004
2000-09-21,14.631543159484863
2000-09-22,14.914473533630371
2000-09-25,15.03573226928711
2000-09-26,15.985566139221191
2000-09-27,16.04619789123535
2000-09-28,16.06640625
2000-09-29,16.455432891845703
2000-10-02,16.77372932434082
2000-10-03,16.531217575073242
2000-10-04,16.127029418945312
2000-10-05,15.823895454406738
2000-10-06,15.884517669677734
2000-10-09,15.904733657836914
2000-10-10,16.16744613647461
2000-10-11,16.26848793029785
2000-10-12,16.14724349975586
2000-10-13,16.18765640258789
2000-10-16,16.248287200927734
2000-10-17,16.349340438842773
2000-10-18,15.803682327270508
2000-10-19,14.934682846069336
2000-10-20,14.186936378479004
2000-10-23,14.106098175048828
2000-10-24,13.883795738220215
2000-10-25,13.661495208740234
2000-10-26,13.621084213256836
2000-10-27,13.701908111572266
2000-10-30,14.293218612670898
2000-10-31,14.170877456665039
2000-11-01,14.476724624633789
2000-11-02,14.354393005371094
2000-11-03,14.211662292480469
2000-11-06,14.13010025024414
2000-11-07,14.048540115356445
2000-11-08,14.13010025024414
2000-11-09,14.354393005371094
2000-11-10,14.43594741821289
2000-11-13,14.293218612670898
2000-11-14,14.15048885345459
2000-11-15,14.415558815002441
2000-11-16,14.45633602142334
2000-11-17,14.864134788513184
2000-11-20,14.843741416931152
2000-11-21,14.680623054504395
2000-11-22,14.741789817810059
2000-11-24,14.72140121459961
2000-11-27,14.70101261138916
2000-11-28,15.02725601196289
2000-11-29,15.14958381652832
2000-11-30,15.190376281738281
2000-12-01,15.33309268951416
2000-12-04,15.088417053222656
2000-12-05,14.90491771697998
2000-12-06,14.986471176147461
2000-12-07,15.02725601196289
2000-12-08,15.00685977935791
2000-12-11,14.884523391723633
2000-12-12,14.945693016052246
2000-12-13,14.945693016052246
2000-12-14,14.741789817810059
2000-12-15,14.660234451293945
2000-12-18,14.986471176147461
2000-12-19,15.068028450012207
2000-12-20,15.45543384552002
2000-12-21,15.51660442352295
2000-12-22,15.271926879882812
2000-12-26,15.373871803283691
2000-12-27,15.45543384552002
2000-12-28,15.475818634033203
2000-12-29,15.536992073059082
2001-01-02,15.129199028015137
2001-01-03,14.211662292480469
2001-01-04,13.130998611450195
2001-01-05,13.416467666625977
2001-01-08,13.722307205200195
2001-01-09,13.57957935333252
2001-01-10,13.47762393951416
2001-01-11,13.212557792663574
2001-01-12,13.232954025268555
2001-01-16,12.906713485717773
2001-01-17,13.029053688049316
2001-01-18,13.375675201416016
2001-01-19,13.375675201416016
2001-01-22,13.66112995147705
2001-01-23,14.048540115356445
2001-01-24,14.068927764892578
2001-01-25,14.334001541137695
2001-01-26,14.374776840209961
2001-01-29,14.383749961853027
2001-01-30,14.263651847839355
2001-01-31,14.204421043395996
2001-02-01,13.819445610046387
2001-02-02,13.83261775970459
2001-02-05,14.16494083404541
2001-02-06,14.332745552062988
2001-02-07,14.737460136413574
2001-02-08,14.576233863830566
2001-02-09,14.911846160888672
2001-02-12,14.65520191192627
2001-02-13,14.674945831298828
2001-02-14,14.572940826416016
2001-02-15,14.5400390625
2001-02-16,14.974365234375
2001-02-20,15.135592460632324
2001-02-21,15.471213340759277
2001-02-22,15.540307998657227
2001-02-23,15.599526405334473
2001-02-26,15.201399803161621
2001-02-27,15.28366470336914
2001-02-28,15.28366470336914
2001-03-01,15.132299423217773
2001-03-02,15.227717399597168
2001-03-05,15.102690696716309
2001-03-06,15.1520414352417
2001-03-07,15.184950828552246
2001-03-08,15.31655502319336
2001-03-09,15.290241241455078
2001-03-12,15.224431991577148
2001-03-13,14.839462280273438
2001-03-14,14.500555038452148
2001-03-15,14.642040252685547
2001-03-16,14.444618225097656
2001-03-19,14.332745552062988
2001-03-20,14.345913887023926
2001-03-21,14.247208595275879
2001-03-22,13.63190746307373
2001-03-23,13.516746520996094
2001-03-26,13.954366683959961
2001-03-27,14.02674388885498
2001-03-28,14.579529762268066
2001-03-29,14.882238388061523
2001-03-30,15.092811584472656
2001-04-02,15.372498512268066
2001-04-03,15.635722160339355
2001-04-04,15.540307998657227
2001-04-05,15.431729316711426
2001-04-06,15.0039701461792
2001-04-09,15.523844718933105
2001-04-10,15.839730262756348
2001-04-11,15.546876907348633
2001-04-12,15.744309425354004
2001-04-16,16.20494842529297
2001-04-17,16.369461059570312
2001-04-18,16.116117477416992
2001-04-19,15.80352783203125
2001-04-20,15.701534271240234
2001-04-23,16.056888580322266
2001-04-24,16.181922912597656
2001-04-25,16.497798919677734
2001-04-26,16.57347297668457
2001-04-27,16.648069381713867
2001-04-30,16.63811683654785
2001-05-01,16.422639846801758
2001-05-02,16.1839656829834
2001-05-03,16.077878952026367
2001-05-04,16.23699951171875
2001-05-07,16.15412712097168
2001-05-08,15.872344017028809
2001-05-09,16.29998779296875
2001-05-10,16.197219848632812
2001-05-11,16.09445571899414
2001-05-14,16.44584846496582
2001-05-15,16.240318298339844
2001-05-16,16.369598388671875
2001-05-17,16.56850242614746
2001-05-18,16.422639846801758
2001-05-21,16.39943504333496
2001-05-22,16.35965919494629
2001-05-23,16.409378051757812
2001-05-24,16.39612579345703
2001-05-25,16.160755157470703
2001-05-29,16.08119010925293
2001-05-30,16.134220123291016
2001-05-31,16.558555603027344
2001-06-01,16.459108352661133
2001-06-04,16.492258071899414
2001-06-05,16.18064308166504
2001-06-06,15.862401008605957
2001-06-07,15.69665813446045
2001-06-08,16.03478240966797
2001-06-11,16.296663284301758
2001-06-12,16.412702560424805
2001-06-13,16.008258819580078
2001-06-14,15.40493392944336
2001-06-15,15.421504020690918
2001-06-18,15.501067161560059
2001-06-19,15.610457420349121
2001-06-20,15.517635345458984
2001-06-21,15.119827270507812
2001-06-22,15.308794021606445
2001-06-25,15.398301124572754
2001-06-26,15.40493392944336
2001-06-27,15.69665813446045
2001-06-28,15.680078506469727
2001-06-29,15.713226318359375
2001-07-02,15.918753623962402
2001-07-03,16.061304092407227
2001-07-05,16.23699951171875
2001-07-06,16.177330017089844
2001-07-09,16.392805099487305
2001-07-10,16.37622833251953
2001-07-11,16.200529098510742
2001-07-12,15.779520988464355
2001-07-13,14.751862525939941
2001-07-16,14.692192077636719
2001-07-17,14.539706230163574
2001-07-18,14.801589012145996
2001-07-19,14.804908752441406
2001-07-20,14.244672775268555
2001-07-23,13.943002700805664
2001-07-24,13.409280776977539
2001-07-25,14.005983352661133
2001-07-26,14.354068756103516
2001-07-27,14.005983352661133
2001-07-30,14.218367576599121
2001-07-31,14.14144229888916
2001-08-01,14.128069877624512
2001-08-02,14.298640251159668
2001-08-03,14.52608585357666
2001-08-06,14.332090377807617
2001-08-07,14.42240047454834
2001-08-08,14.25181770324707
2001-08-09,14.492639541625977
2001-08-10,14.683290481567383
2001-08-13,14.459192276000977
2001-08-14,14.599674224853516
2001-08-15,14.579607009887695
2001-08-16,14.803699493408203
2001-08-17,14.873939514160156
2001-08-20,14.883970260620117
2001-08-21,14.783635139465332
2001-08-22,14.800358772277832
2001-08-23,14.857209205627441
2001-08-24,14.860553741455078
2001-08-27,14.934141159057617
2001-08-28,14.887316703796387
2001-08-29,14.95421028137207
2001-08-30,14.85052490234375
2001-08-31,14.920764923095703
2001-09-04,14.991007804870605
2001-09-05,14.974276542663574
2001-09-06,14.927459716796875
2001-09-07,14.746837615966797
2001-09-10,14.603015899658203
2001-09-17,14.261850357055664
2001-09-18,13.980896949768066
2001-09-19,13.713316917419434
2001-09-20,13.880560874938965
2001-09-21,13.412298202514648
2001-09-24,13.25510311126709
2001-09-25,13.2116117477417
2001-09-26,12.743352890014648
2001-09-27,12.944031715393066
2001-09-28,13.278514862060547
2001-10-01,13.28855037689209
2001-10-02,13.278514862060547
2001-10-03,13.39557933807373
2001-10-04,13.576191902160645
2001-10-05,13.676529884338379
2001-10-08,13.509292602539062
2001-10-09,13.311955451965332
2001-10-10,13.248411178588867
2001-10-11,13.07783031463623
2001-10-12,13.02766227722168
2001-10-15,12.87380313873291
2001-10-16,12.944031715393066
2001-10-17,12.977486610412598
2001-10-18,12.75004768371582
2001-10-19,13.459121704101562
2001-10-22,13.429025650024414
2001-10-23,13.823699951171875
2001-10-24,13.502595901489258
2001-10-25,13.880560874938965
2001-10-26,13.897281646728516
2001-10-29,14.191617965698242
2001-10-30,14.164605140686035
2001-10-31,14.232138633728027
2001-11-01,14.279417037963867
2001-11-02,14.120711326599121
2001-11-05,14.353692054748535
2001-11-06,14.387458801269531
2001-11-07,14.529275894165039
2001-11-08,14.620444297790527
2001-11-09,14.606932640075684
2001-11-12,14.519142150878906
2001-11-13,14.536022186279297
2001-11-14,14.252395629882812
2001-11-15,14.107203483581543
2001-11-16,14.140966415405273
2001-11-19,13.938380241394043
2001-11-20,14.127457618713379
2001-11-21,13.911362648010254
2001-11-23,13.975521087646484
2001-11-26,13.887735366821289
2001-11-27,13.769549369812012
2001-11-28,13.745911598205566
2001-11-29,13.941751480102539
2001-11-30,14.097073554992676
2001-12-03,14.049800872802734
2001-12-04,13.887735366821289
2001-12-05,13.901235580444336
2001-12-06,13.769549369812012
2001-12-07,13.911362648010254
2001-12-10,13.68851375579834
2001-12-11,13.286701202392578
2001-12-12,13.33735466003418
2001-12-13,13.421768188476562
2001-12-14,13.374493598937988
2001-12-17,13.229299545288086
2001-12-18,13.502805709838867
2001-12-19,13.84720516204834
2001-12-20,13.654747009277344
2001-12-21,13.590596199035645
2001-12-24,13.840456008911133
2001-12-26,13.894487380981445
2001-12-27,14.043049812316895
2001-12-28,14.144344329833984
2001-12-31,14.13084602355957
2002-01-02,14.326680183410645
2002-01-03,14.31655502319336
2002-01-04,14.245637893676758
2002-01-07,14.259147644042969
2002-01-08,14.036294937133789
2002-01-09,14.147723197937012
2002-01-10,14.18824291229248
2002-01-11,14.147723197937012
2002-01-14,14.29291820526123
2002-01-15,14.350317001342773
2002-01-16,14.478626251220703
2002-01-17,14.36044692993164
2002-01-18,14.40771484375
2002-01-22,14.174736976623535
2002-01-23,14.468486785888672
2002-01-24,14.363815307617188
2002-01-25,14.350317001342773
2002-01-28,14.076812744140625
2002-01-29,13.637862205505371
2002-01-30,13.552605628967285
2002-01-31,13.59352970123291
2002-02-01,13.760627746582031
2002-02-04,13.859533309936523
2002-02-05,13.879999160766602
2002-02-06,13.978896141052246
2002-02-07,14.197155952453613
2002-02-08,14.169872283935547
2002-02-11,14.255130767822266
2002-02-12,14.558652877807617
2002-02-13,14.674593925476074
2002-02-14,14.449518203735352
2002-02-15,14.3915376663208
2002-02-19,14.200572967529297
2002-02-20,14.111898422241211
2002-02-21,13.961846351623535
2002-02-22,14.118721008300781
2002-02-25,13.914093971252441
2002-02-26,13.859533309936523
2002-02-27,13.893638610839844
2002-02-28,13.83224868774414
2002-03-01,13.948198318481445
2002-03-04,14.35062313079834
2002-03-05,14.51090145111084
2002-03-06,14.78032398223877
2002-03-07,14.725752830505371
2002-03-08,14.643903732299805
2002-03-11,14.84511947631836
2002-03-12,14.664373397827148
2002-03-13,14.623448371887207
2002-03-14,14.589338302612305
2002-03-15,14.562057495117188
2002-03-18,14.660964965820312
2002-03-19,14.705297470092773
2002-03-20,14.783727645874023
2002-03-21,15.134993553161621
2002-03-22,14.974705696105957
2002-03-25,15.094067573547363
2002-03-26,15.046316146850586
2002-03-27,15.312332153320312
2002-03-28,15.465794563293457
2002-04-01,15.479433059692383
2002-04-02,15.742033004760742
2002-04-03,15.602203369140625
2002-04-04,15.632891654968262
2002-04-05,15.476024627685547
2002-04-08,15.44533634185791
2002-04-09,15.158864974975586
2002-04-10,15.377127647399902
2002-04-11,15.227066993713379
2002-04-12,15.254355430603027
2002-04-15,15.073612213134766
2002-04-16,15.203194618225098
2002-04-17,15.223662376403809
2002-04-18,15.441925048828125
2002-04-19,15.619257926940918
2002-04-22,15.523770332336426
2002-04-23,15.73862075805664
2002-04-24,15.551045417785645
2002-04-25,15.441925048828125
2002-04-26,15.257765769958496
2002-04-29,15.092594146728516
2002-04-30,15.078825950622559
2002-05-01,15.027215003967285
2002-05-02,14.985918998718262
2002-05-03,15.071949005126953
2002-05-06,15.010004043579102
2002-05-07,14.968720436096191
2002-05-08,14.934304237365723
2002-05-09,14.917099952697754
2002-05-10,14.683098793029785
2002-05-13,14.693421363830566
2002-05-14,14.75879955291748
2002-05-15,14.521371841430664
2002-05-16,14.118765830993652
2002-05-17,13.96391487121582
2002-05-20,14.018976211547852
2002-05-21,13.977680206298828
2002-05-22,14.211678504943848
2002-05-23,14.280496597290039
2002-05-24,14.287384033203125
2002-05-28,14.184151649475098
2002-05-29,14.018976211547852
2002-05-30,13.898536682128906
2002-05-31,13.802188873291016
2002-06-03,13.547544479370117
2002-06-04,13.688627243041992
2002-06-05,13.454642295837402
2002-06-06,13.217199325561523
2002-06-07,13.28257942199707
2002-06-10,13.378934860229492
2002-06-11,13.351404190063477
2002-06-12,13.492486000061035
2002-06-13,13.502812385559082
2002-06-14,13.451193809509277
2002-06-17,13.575074195861816
2002-06-18,13.540667533874512
2002-06-19,13.20344066619873
2002-06-20,13.076116561889648
2002-06-21,13.182792663574219
2002-06-24,13.093321800231934
2002-06-25,13.058916091918945
2002-06-26,13.110535621643066
2002-06-27,13.299789428710938
2002-06-28,13.592284202575684
2002-07-01,13.475276947021484
2002-07-02,13.158702850341797
2002-07-03,13.230968475341797
2002-07-05,13.347962379455566
2002-07-08,13.182792663574219
2002-07-09,12.787060737609863
2002-07-10,11.527626991271973
2002-07-11,11.864853858947754
2002-07-12,11.672152519226074
2002-07-15,11.80635929107666
2002-07-16,11.7306489944458
2002-07-17,11.503534317016602
2002-07-18,11.25234317779541
2002-07-19,10.588212966918945
2002-07-22,10.223462104797363
2002-07-23,9.652240753173828
2002-07-24,10.608863830566406
2002-07-25,10.983940124511719
2002-07-26,10.977054595947266
2002-07-29,11.032116889953613
2002-07-30,12.049606323242188
2002-07-31,11.84749984741211
2002-08-01,11.51646900177002
2002-08-02,11.220280647277832
2002-08-05,11.28648567199707
2002-08-06,11.49905014038086
2002-08-07,11.49905014038086
2002-08-08,11.50949764251709
2002-08-09,11.624488830566406
2002-08-12,11.7952299118042
2002-08-13,11.446773529052734
2002-08-14,11.683731079101562
2002-08-15,11.565253257751465
2002-08-16,11.457235336303711
2002-08-19,11.49905014038086
2002-08-20,11.551312446594238
2002-08-21,11.6767578125
2002-08-22,11.896284103393555
2002-08-23,11.739482879638672
2002-08-26,11.91718864440918
2002-08-27,11.864923477172852
2002-08-28,12.126264572143555
2002-08-29,11.864923477172852
2002-08-30,11.641912460327148
2002-09-03,11.418899536132812
2002-09-04,11.32481575012207
2002-09-05,11.384051322937012
2002-09-06,11.293458938598633
2002-09-09,11.248154640197754
2002-09-10,11.09831714630127
2002-09-11,11.03559684753418
2002-09-12,10.600025177001953
2002-09-13,10.906672477722168
2002-09-16,10.774259567260742
2002-09-17,10.387472152709961
2002-09-18,10.690625190734863
2002-09-19,10.349139213562012
2002-09-20,10.105225563049316
2002-09-23,9.617382049560547
2002-09-24,9.307257652282715
2002-09-25,9.464062690734863
2002-09-26,9.76025104522705
2002-09-27,9.572081565856934
2002-09-30,9.673136711120605
2002-10-01,9.913575172424316
2002-10-02,9.6870756149292
2002-10-03,9.146968841552734
2002-10-04,8.401265144348145
2002-10-07,7.990096092224121
2002-10-08,8.401265144348145
2002-10-09,7.8367719650268555
2002-10-10,8.171294212341309
2002-10-11,8.624282836914062
2002-10-14,8.450056076049805
2002-10-15,8.78457260131836
2002-10-16,8.558074951171875
2002-10-17,8.88911247253418
2002-10-18,9.007586479187012
2002-10-21,9.603447914123535
2002-10-22,9.443153381347656
2002-10-23,9.697525978088379
2002-10-24,9.669649124145508
2002-10-25,9.86130142211914
2002-10-28,9.749799728393555
2002-10-29,9.704497337341309
2002-10-30,9.943347930908203
2002-10-31,10.084891319274902
2002-11-01,10.155664443969727
2002-11-04,10.62629508972168
2002-11-05,10.41751480102539
2002-11-06,10.721827507019043
2002-11-07,10.421052932739258
2002-11-08,10.106125831604004
2002-11-11,9.440872192382812
2002-11-12,9.554112434387207
2002-11-13,9.571796417236328
2002-11-14,9.890270233154297
2002-11-15,9.939814567565918
2002-11-18,10.272435188293457
2002-11-19,10.18751335144043
2002-11-20,10.314898490905762
2002-11-21,10.527212142944336
2002-11-22,10.919992446899414
2002-11-25,11.029687881469727
2002-11-26,11.111072540283203
2002-11-27,11.326929092407227
2002-11-29,11.365850448608398
2002-12-02,11.41185474395752
2002-12-03,10.934147834777832
2002-12-04,10.576750755310059
2002-12-05,10.689990043640137
2002-12-06,10.757219314575195
2002-12-09,10.842145919799805
2002-12-10,10.781986236572266
2002-12-11,10.987226486206055
2002-12-12,11.075689315795898
2002-12-13,11.280924797058105
2002-12-16,11.252615928649902
2002-12-17,11.415389060974121
2002-12-18,11.889557838439941
2002-12-19,11.694936752319336
2002-12-20,11.942634582519531
2002-12-23,11.907252311706543
2002-12-24,11.942634582519531
2002-12-26,11.992173194885254
2002-12-27,11.910786628723145
2002-12-30,12.133719444274902
2002-12-31,12.062948226928711
2003-01-02,12.402647018432617
2003-01-03,12.494651794433594
2003-01-06,13.113901138305664
2003-01-07,12.622036933898926
2003-01-08,12.72111701965332
2003-01-09,12.696351051330566
2003-01-10,12.63973617553711
2003-01-13,12.540650367736816
2003-01-14,12.438033103942871
2003-01-15,12.360179901123047
2003-01-16,12.356643676757812
2003-01-17,12.013406753540039
2003-01-21,11.854178428649902
2003-01-22,11.815250396728516
2003-01-23,12.059408187866211
2003-01-24,11.330466270446777
2003-01-27,11.011996269226074
2003-01-28,11.104001998901367
2003-01-29,11.157082557678223
2003-01-30,10.950826644897461
2003-01-31,11.173221588134766
2003-02-03,11.406368255615234
2003-02-04,11.022565841674805
2003-02-05,10.940067291259766
2003-02-06,11.054845809936523
2003-02-07,10.925722122192383
2003-02-10,10.897026062011719
2003-02-11,10.703330039978027
2003-02-12,10.427138328552246
2003-02-13,10.563445091247559
2003-02-14,10.703330039978027
2003-02-18,10.950826644897461
2003-02-19,10.961589813232422
2003-02-20,10.760724067687988
2003-02-21,10.925722122192383
2003-02-24,10.782244682312012
2003-02-25,10.861156463623047
2003-02-26,10.80018138885498
2003-02-27,10.936483383178711
2003-02-28,10.954414367675781
2003-03-03,11.011808395385742
2003-03-04,11.119415283203125
2003-03-05,11.25930404663086
2003-03-06,11.323867797851562
2003-03-07,11.402777671813965
2003-03-10,11.137349128723145
2003-03-11,11.0656099319458
2003-03-12,11.216262817382812
2003-03-13,11.30593490600586
2003-03-14,11.34897518157959
2003-03-17,11.542671203613281
2003-03-18,11.582122802734375
2003-03-19,11.589298248291016
2003-03-20,11.614409446716309
2003-03-21,11.883426666259766
2003-03-24,11.596471786499023
2003-03-25,11.7291898727417
2003-03-26,11.639512062072754
2003-03-27,11.797335624694824
2003-03-28,11.80451488494873
2003-03-31,11.922883033752441
2003-04-01,12.034077644348145
2003-04-02,11.983850479125977
2003-04-03,11.973095893859863
2003-04-04,12.102227210998535
2003-04-07,11.962329864501953
2003-04-08,11.926467895507812
2003-04-09,11.836799621582031
2003-04-10,11.84038257598877
2003-04-11,11.808101654052734
2003-04-14,11.779397964477539
2003-04-15,11.922883033752441
2003-04-16,11.876249313354492
2003-04-17,11.9766845703125
2003-04-21,11.980273246765137
2003-04-22,12.134507179260254
2003-04-23,12.080702781677246
2003-04-24,12.213421821594238
2003-04-25,12.059175491333008
2003-04-28,12.267230033874512
2003-04-29,12.196399688720703
2003-04-30,12.065643310546875
2003-05-01,11.887678146362305
2003-05-02,11.706070899963379
2003-05-05,11.876778602600098
2003-05-06,12.040223121643066
2003-05-07,12.185505867004395
2003-05-08,12.348946571350098
2003-05-09,12.381634712219238
2003-05-12,12.436108589172363
2003-05-13,12.352578163146973
2003-05-14,12.407052040100098
2003-05-15,12.581387519836426
2003-05-16,13.104413986206055
2003-05-19,12.915546417236328
2003-05-20,12.984556198120117
2003-05-21,12.886488914489746
2003-05-22,13.115303039550781
2003-05-23,13.72548770904541
2003-05-27,14.121374130249023
2003-05-28,13.870768547058105
2003-05-29,13.51845932006836
2003-05-30,13.750919342041016
2003-06-02,13.72912311553955
2003-06-03,13.827191352844238
2003-06-04,13.874405860900879
2003-06-05,13.72912311553955
2003-06-06,13.656481742858887
2003-06-09,13.750919342041016
2003-06-10,13.72912311553955
2003-06-11,13.765448570251465
2003-06-12,13.819924354553223
2003-06-13,13.827191352844238
2003-06-16,14.146812438964844
2003-06-17,14.117749214172363
2003-06-18,14.17949104309082
2003-06-19,14.183128356933594
2003-06-20,14.092325210571289
2003-06-23,13.986994743347168
2003-06-24,13.93614673614502
2003-06-25,13.899824142456055
2003-06-26,13.939778327941895
2003-06-27,13.783602714538574
2003-06-30,13.602001190185547
2003-07-01,13.569306373596191
2003-07-02,13.700066566467285
2003-07-03,13.572943687438965
2003-07-07,13.551155090332031
2003-07-08,13.500299453735352
2003-07-09,13.340490341186523
2003-07-10,13.173416137695312
2003-07-11,13.427664756774902
2003-07-14,13.424034118652344
2003-07-15,13.2860107421875
2003-07-16,13.082615852355957
2003-07-17,13.133463859558105
2003-07-18,13.307805061340332
2003-07-21,13.184314727783203
2003-07-22,13.329597473144531
2003-07-23,13.387712478637695
2003-07-24,13.2642183303833
2003-07-25,13.31143569946289
2003-07-28,13.031774520874023
2003-07-29,12.824743270874023
2003-07-30,12.694239616394043
2003-07-31,12.617030143737793
2003-08-01,12.521446228027344
2003-08-04,12.42586612701416
2003-08-05,12.117056846618652
2003-08-06,12.267786026000977
2003-08-07,12.197931289672852
2003-08-08,12.267786026000977
2003-08-11,12.208966255187988
2003-08-12,12.293513298034668
2003-08-13,12.271466255187988
2003-08-14,12.31557559967041
2003-08-15,12.46263313293457
2003-08-18,12.297192573547363
2003-08-19,12.422191619873047
2003-08-20,12.525130271911621
2003-08-21,12.536154747009277
2003-08-22,12.359688758850098
2003-08-25,12.458950996398926
2003-08-26,12.4810152053833
2003-08-27,12.484686851501465
2003-08-28,12.506743431091309
2003-08-29,12.609681129455566
2003-09-02,12.848638534545898
2003-09-03,13.03244686126709
2003-09-04,13.091278076171875
2003-09-05,13.069212913513184
2003-09-08,13.17950439453125
2003-09-09,13.109652519226074
2003-09-10,13.12435531616211
2003-09-11,13.076566696166992
2003-09-12,13.293468475341797
2003-09-15,13.26773738861084
2003-09-16,13.3228759765625
2003-09-17,13.264055252075195
2003-09-18,13.503015518188477
