Date,GIS
2000-05-01,8.085738182067871
2000-05-02,8.044129371643066
2000-05-03,8.404730796813965
2000-05-04,8.446335792541504
2000-05-05,8.446335792541504
2000-05-08,8.474076271057129
2000-05-09,8.487946510314941
2000-05-10,8.487946510314941
2000-05-11,8.52955436706543
2000-05-12,8.52955436706543
2000-05-15,8.543424606323242
2000-05-16,8.585029602050781
2000-05-17,8.668243408203125
2000-05-18,8.626631736755371
2000-05-19,8.834674835205078
2000-05-22,8.79306411743164
2000-05-23,8.79306411743164
2000-05-24,8.89015007019043
2000-05-25,8.834674835205078
2000-05-26,9.098186492919922
2000-05-30,9.014973640441895
2000-05-31,8.806936264038086
2000-06-01,8.79306411743164
2000-06-02,8.77919864654541
2000-06-05,8.598899841308594
2000-06-06,8.820804595947266
2000-06-07,8.87628173828125
2000-06-08,8.751458168029785
2000-06-09,8.640508651733398
2000-06-12,8.79306411743164
2000-06-13,8.87628173828125
2000-06-14,8.9317626953125
2000-06-15,8.87628173828125
2000-06-16,8.585029602050781
2000-06-19,8.57116413116455
2000-06-20,8.474076271057129
2000-06-21,8.39085865020752
2000-06-22,8.418597221374512
2000-06-23,8.404730796813965
2000-06-26,8.501814842224121
2000-06-27,8.57116413116455
2000-06-28,8.578094482421875
2000-06-29,8.57116413116455
2000-06-30,8.487946510314941
2000-07-03,8.474076271057129
2000-07-05,8.585029602050781
2000-07-06,8.548713684082031
2000-07-07,8.478867530822754
2000-07-10,8.269346237182617
2000-07-11,8.227438926696777
2000-07-12,8.213469505310059
2000-07-13,8.269346237182617
2000-07-14,8.115689277648926
2000-07-17,7.822351455688477
2000-07-18,7.794412136077881
2000-07-19,7.822351455688477
2000-07-20,7.878225803375244
2000-07-21,7.89219331741333
2000-07-24,7.794412136077881
2000-07-25,7.822351455688477
2000-07-26,7.7455220222473145
2000-07-27,7.766479015350342
2000-07-28,7.780444622039795
2000-07-31,7.682663917541504
2000-08-01,7.738539218902588
2000-08-02,7.794412136077881
2000-08-03,7.864256858825684
2000-08-04,7.766479015350342
2000-08-07,7.766479015350342
2000-08-08,7.724569797515869
2000-08-09,7.654728889465332
2000-08-10,7.780444622039795
2000-08-11,7.780444622039795
2000-08-14,7.766479015350342
2000-08-15,7.710601806640625
2000-08-16,7.570915222167969
2000-08-17,7.473134994506836
2000-08-18,7.417265892028809
2000-08-21,7.36138916015625
2000-08-22,7.263611316680908
2000-08-23,7.417265892028809
2000-08-24,7.333452224731445
2000-08-25,7.22170877456665
2000-08-28,7.319483757019043
2000-08-29,7.207735538482666
2000-08-30,7.165831089019775
2000-08-31,7.183288097381592
2000-09-01,7.123928546905518
2000-09-05,7.08201789855957
2000-09-06,7.123928546905518
2000-09-07,7.151861190795898
2000-09-08,7.193769454956055
2000-09-11,7.095986366271973
2000-09-12,7.263611316680908
2000-09-13,7.333452224731445
2000-09-14,7.249645233154297
2000-09-15,7.333452224731445
2000-09-18,7.277576923370361
2000-09-19,7.29154634475708
2000-09-20,7.36138916015625
2000-09-21,7.501072883605957
2000-09-22,7.6966352462768555
2000-09-25,7.59885311126709
2000-09-26,7.780444622039795
2000-09-27,7.934093475341797
2000-09-28,8.003941535949707
2000-09-29,7.934093475341797
2000-10-02,7.962038516998291
2000-10-03,7.9899725914001465
2000-10-04,8.129660606384277
2000-10-05,8.332340240478516
2000-10-06,8.430862426757812
2000-10-09,8.36048698425293
2000-10-10,8.459006309509277
2000-10-11,8.487160682678223
2000-10-12,8.473081588745117
2000-10-13,8.402711868286133
2000-10-16,8.402711868286133
2000-10-17,8.304186820983887
2000-10-18,8.332340240478516
2000-10-19,8.515311241149902
2000-10-20,8.487160682678223
2000-10-23,8.59975528717041
2000-10-24,8.684206008911133
2000-10-25,8.810881614685059
2000-10-26,8.83903694152832
2000-10-27,8.923480033874512
2000-10-30,9.23312759399414
2000-10-31,9.40202808380127
2000-11-01,9.26127815246582
2000-11-02,9.12053394317627
2000-11-03,9.078298568725586
2000-11-06,9.176831245422363
2000-11-07,9.078298568725586
2000-11-08,9.2190523147583
2000-11-09,9.176831245422363
2000-11-10,9.23312759399414
2000-11-13,9.148676872253418
2000-11-14,9.064229965209961
2000-11-15,9.092378616333008
2000-11-16,9.078298568725586
2000-11-17,9.022007942199707
2000-11-20,9.092378616333008
2000-11-21,9.444255828857422
2000-11-22,9.472403526306152
2000-11-24,9.289427757263184
2000-11-27,9.31757640838623
2000-11-28,9.190905570983887
2000-11-29,9.38794994354248
2000-11-30,9.26127815246582
2000-12-01,9.176831245422363
2000-12-04,9.204977989196777
2000-12-05,9.078298568725586
2000-12-06,8.895328521728516
2000-12-07,9.007927894592285
2000-12-08,9.176831245422363
2000-12-11,8.824956893920898
2000-12-12,8.853103637695312
2000-12-13,8.9375581741333
2000-12-14,8.993856430053711
2000-12-15,8.923480033874512
2000-12-18,9.26127815246582
2000-12-19,9.204977989196777
2000-12-20,9.38794994354248
2000-12-21,9.38794994354248
2000-12-22,9.570927619934082
2000-12-26,9.852421760559082
2000-12-27,9.936871528625488
2000-12-28,9.97909164428711
2000-12-29,10.035398483276367
2001-01-02,9.908724784851074
2001-01-03,9.725751876831055
2001-01-04,9.430177688598633
2001-01-05,9.641300201416016
2001-01-08,9.760293960571289
2001-01-09,9.760293960571289
2001-01-10,9.675296783447266
2001-01-11,9.406147956848145
2001-01-12,9.292820930480957
2001-01-16,9.519476890563965
2001-01-17,9.349486351013184
2001-01-18,9.321148872375488
2001-01-19,9.193658828735352
2001-01-22,9.221991539001465
2001-01-23,9.23615550994873
2001-01-24,9.15116024017334
2001-01-25,9.179489135742188
2001-01-26,9.193658828735352
2001-01-29,9.13642692565918
2001-01-30,9.23388957977295
2001-01-31,9.496804237365723
2001-02-01,9.510409355163574
2001-02-02,9.408411979675293
2001-02-05,9.548935890197754
2001-02-06,9.82545280456543
2001-02-07,10.02944278717041
2001-02-08,10.020378112792969
2001-02-09,9.791460037231445
2001-02-12,9.852660179138184
2001-02-13,10.043042182922363
2001-02-14,9.913851737976074
2001-02-15,9.961451530456543
2001-02-16,10.024908065795898
2001-02-20,10.111040115356445
2001-02-21,10.038509368896484
2001-02-22,9.83678913116455
2001-02-23,9.852660179138184
2001-02-26,9.959175109863281
2001-02-27,9.990914344787598
2001-02-28,10.165440559387207
2001-03-01,10.210770606994629
2001-03-02,10.342227935791016
2001-03-05,10.455552101135254
2001-03-06,10.247030258178711
2001-03-07,10.222098350524902
2001-03-08,10.154099464416504
2001-03-09,10.106513977050781
2001-03-12,10.08157730102539
2001-03-13,10.004510879516602
2001-03-14,9.814125061035156
2001-03-15,9.786921501159668
2001-03-16,9.746129989624023
2001-03-19,9.66906452178955
2001-03-20,9.68946361541748
2001-03-21,9.746129989624023
2001-03-22,9.505870819091797
2001-03-23,9.476411819458008
2001-03-26,9.465080261230469
2001-03-27,9.675868034362793
2001-03-28,9.712122917175293
2001-03-29,9.714394569396973
2001-03-30,9.748393058776855
2001-04-02,9.700794219970703
2001-04-03,9.630537986755371
2001-04-04,9.632801055908203
2001-04-05,9.422013282775879
2001-04-06,9.28625202178955
2001-04-09,9.320474624633789
2001-04-10,9.242905616760254
2001-04-11,9.160770416259766
2001-04-12,9.240623474121094
2001-04-16,9.197270393371582
2001-04-17,9.217803955078125
2001-04-18,9.099159240722656
2001-04-19,9.060375213623047
2001-04-20,8.69987678527832
2001-04-23,8.6656494140625
2001-04-24,8.565258026123047
2001-04-25,8.590354919433594
2001-04-26,8.852744102478027
2001-04-27,8.896098136901855
2001-04-30,8.991923332214355
2001-05-01,9.078624725341797
2001-05-02,9.215522766113281
2001-05-03,9.12197494506836
2001-05-04,9.28169059753418
2001-05-07,9.249749183654785
2001-05-08,9.345572471618652
2001-05-09,9.26343822479248
2001-05-10,9.126534461975098
2001-05-11,9.087749481201172
2001-05-14,9.140230178833008
2001-05-15,9.12197494506836
2001-05-16,9.26343822479248
2001-05-17,9.115132331848145
2001-05-18,9.15848159790039
2001-05-21,9.32960319519043
2001-05-22,9.461946487426758
2001-05-23,9.528109550476074
2001-05-24,9.683258056640625
2001-05-25,9.628500938415527
2001-05-29,9.708355903625488
2001-05-30,9.674132347106934
2001-05-31,9.665008544921875
2001-06-01,9.731168746948242
2001-06-04,9.765398025512695
2001-06-05,9.7996244430542
2001-06-06,9.790496826171875
2001-06-07,9.83613109588623
2001-06-08,9.792780876159668
2001-06-11,9.765398025512695
2001-06-12,9.774526596069336
2001-06-13,9.74486255645752
2001-06-14,9.769960403442383
2001-06-15,9.774526596069336
2001-06-18,9.742578506469727
2001-06-19,9.781370162963867
2001-06-20,9.811033248901367
2001-06-21,9.811033248901367
2001-06-22,9.833852767944336
2001-06-25,9.703792572021484
2001-06-26,9.651314735412598
2001-06-27,9.765398025512695
2001-06-28,9.868071556091309
2001-06-29,9.988997459411621
2001-07-02,9.982150077819824
2001-07-03,9.986714363098145
2001-07-05,9.977587699890137
2001-07-06,9.999399185180664
2001-07-09,9.990218162536621
2001-07-10,10.006292343139648
2001-07-11,10.118796348571777
2001-07-12,10.031546592712402
2001-07-13,9.976442337036133
2001-07-16,9.98792552947998
2001-07-17,10.100432395935059
2001-07-18,10.125689506530762
2001-07-19,10.098130226135254
2001-07-20,10.160126686096191
2001-07-23,10.155533790588379
2001-07-24,10.171602249145508
2001-07-25,10.37825870513916
2001-07-26,10.208346366882324
2001-07-27,10.033843994140625
2001-07-30,9.962666511535645
2001-07-31,10.098130226135254
2001-08-01,10.022361755371094
2001-08-02,10.111910820007324
2001-08-03,9.967254638671875
2001-08-06,9.859342575073242
2001-08-07,9.912151336669922
2001-08-08,9.852455139160156
2001-08-09,10.137166976928711
2001-08-10,10.217528343200684
2001-08-13,10.056807518005371
2001-08-14,10.072871208190918
2001-08-15,10.148648262023926
2001-08-16,10.125689506530762
2001-08-17,10.171602249145508
2001-08-20,10.206052780151367
2001-08-21,10.332338333129883
2001-08-22,10.348403930664062
2001-08-23,10.343816757202148
2001-08-24,10.297893524169922
2001-08-27,10.263453483581543
2001-08-28,10.224418640136719
2001-08-29,10.114208221435547
2001-08-30,10.107314109802246
2001-08-31,10.180794715881348
2001-09-04,10.272635459899902
2001-09-05,10.311662673950195
2001-09-06,10.357593536376953
2001-09-07,10.389734268188477
2001-09-10,10.499946594238281
2001-09-17,10.34151840209961
2001-09-18,10.653779983520508
2001-09-19,10.568829536437988
2001-09-20,10.493059158325195
2001-09-21,9.964958190917969
2001-09-24,10.251973152160645
2001-09-25,10.263453483581543
2001-09-26,10.245084762573242
2001-09-27,10.380549430847168
2001-09-28,10.447137832641602
2001-10-01,10.24048900604248
2001-10-02,10.125689506530762
2001-10-03,9.97184944152832
2001-10-04,9.912151336669922
2001-10-05,10.047329902648926
2001-10-08,9.92486572265625
2001-10-09,9.920242309570312
2001-10-10,10.02884292602539
2001-10-11,9.982635498046875
2001-10-12,9.878644943237305
2001-10-15,9.92486572265625
2001-10-16,9.931791305541992
2001-10-17,9.936419486999512
2001-10-18,9.931791305541992
2001-10-19,9.934110641479492
2001-10-22,9.971078872680664
2001-10-23,9.982635498046875
2001-10-24,10.135147094726562
2001-10-25,10.25992488861084
2001-10-26,10.35929012298584
2001-10-29,10.37777042388916
2001-10-30,10.396262168884277
2001-10-31,10.611170768737793
2001-11-01,10.86073112487793
2001-11-02,11.313647270202637
2001-11-05,11.600191116333008
2001-11-06,11.609427452087402
2001-11-07,11.736529350280762
2001-11-08,11.463850021362305
2001-11-09,11.265120506286621
2001-11-12,11.352932929992676
2001-11-13,11.429182052612305
2001-11-14,11.556283950805664
2001-11-15,11.43842887878418
2001-11-16,11.200422286987305
2001-11-19,11.089502334594727
2001-11-20,11.091814994812012
2001-11-21,11.144960403442383
2001-11-23,11.228151321411133
2001-11-26,11.218902587890625
2001-11-27,11.068703651428223
2001-11-28,11.21197509765625
2001-11-29,11.28823184967041
2001-11-30,11.403765678405762
2001-12-03,11.639469146728516
2001-12-04,11.648711204528809
2001-12-05,11.558591842651367
2001-12-06,11.336759567260742
2001-12-07,11.343688011169434
2001-12-10,11.292852401733398
2001-12-11,11.265120506286621
2001-12-12,11.170379638671875
2001-12-13,11.36217975616455
2001-12-14,11.449979782104492
2001-12-17,11.43842887878418
2001-12-18,11.644085884094238
2001-12-19,11.865925788879395
2001-12-20,11.852062225341797
2001-12-21,11.993019104003906
2001-12-24,11.956050872802734
2001-12-26,12.101631164550781
2001-12-27,12.21485424041748
2001-12-28,12.099320411682129
2001-12-31,12.018439292907715
2002-01-02,11.773494720458984
2002-01-03,11.778120040893555
2002-01-04,11.579388618469238
2002-01-07,11.403765678405762
2002-01-08,11.465346336364746
2002-01-09,11.286416053771973
2002-01-10,11.265506744384766
2002-01-11,11.265506744384766
2002-01-14,11.370080947875977
2002-01-15,11.50252628326416
2002-01-16,11.425848960876465
2002-01-17,11.474644660949707
2002-01-18,11.607098579406738
2002-01-22,11.600119590759277
2002-01-23,11.490914344787598
2002-01-24,11.311976432800293
2002-01-25,11.260858535766602
2002-01-28,11.216712951660156
2002-01-29,11.165586471557617
2002-01-30,11.472320556640625
2002-01-31,11.514144897460938
2002-02-01,11.346831321716309
2002-02-04,11.309661865234375
2002-02-05,11.318951606750488
2002-02-06,10.11989974975586
2002-02-07,10.43360424041748
2002-02-08,10.689221382141113
2002-02-11,10.73801326751709
2002-02-12,10.835616111755371
2002-02-13,10.682247161865234
2002-02-14,10.886739730834961
2002-02-15,10.891387939453125
2002-02-19,10.828642845153809
2002-02-20,11.03778076171875
2002-02-21,10.754281044006348
2002-02-22,10.984331130981445
2002-02-25,11.04475212097168
2002-02-26,11.098193168640137
2002-02-27,11.00524616241455
2002-02-28,10.742664337158203
2002-03-01,10.675272941589355
2002-03-04,10.224471092224121
2002-03-05,10.459169387817383
2002-03-06,10.559087753295898
2002-03-07,10.54747200012207
2002-03-08,10.689221382141113
2002-03-11,10.751962661743164
2002-03-12,10.875114440917969
2002-03-13,10.889059066772461
2002-03-14,11.007575988769531
2002-03-15,11.216712951660156
2002-03-18,11.160935401916504
2002-03-19,11.153972625732422
2002-03-20,10.9750394821167
2002-03-21,11.153972625732422
2002-03-22,11.221356391906738
2002-03-25,11.277125358581543
2002-03-26,11.41887378692627
2002-03-27,11.3584566116333
2002-03-28,11.351486206054688
2002-04-01,11.212059020996094
2002-04-02,11.21903133392334
2002-04-03,11.193474769592285
2002-04-04,11.430490493774414
2002-04-05,11.428169250488281
2002-04-08,11.499442100524902
2002-04-09,11.602254867553711
2002-04-10,11.64666748046875
2002-04-11,11.637316703796387
2002-04-12,11.726116180419922
2002-04-15,11.487753868103027
2002-04-16,11.68404769897461
2002-04-17,11.452709197998047
2002-04-18,11.52047061920166
2002-04-19,11.637316703796387
2002-04-22,11.660685539245605
2002-04-23,11.69106674194336
2002-04-24,11.46672248840332
2002-04-25,10.585746765136719
2002-04-26,10.031928062438965
2002-04-29,10.052959442138672
2002-04-30,10.293648719787598
2002-05-01,10.410486221313477
2002-05-02,10.651182174682617
2002-05-03,10.55536937713623
2002-05-06,10.429181098937988
2002-05-07,10.281963348388672
2002-05-08,10.34972858428955
2002-05-09,10.377767562866211
2002-05-10,10.384779930114746
2002-05-13,10.380110740661621
2002-05-14,10.422172546386719
2002-05-15,10.310007095336914
2002-05-16,10.44087028503418
2002-05-17,10.39880084991455
2002-05-20,10.30533218383789
2002-05-21,10.366089820861816
2002-05-22,10.57172679901123
2002-05-23,10.529668807983398
2002-05-24,10.539010047912598
2002-05-28,10.433857917785645
2002-05-29,10.51564884185791
2002-05-30,10.499286651611328
2002-05-31,10.632488250732422
2002-06-03,10.5133056640625
2002-06-04,10.433857917785645
2002-06-05,10.557705879211426
2002-06-06,10.401141166687012
2002-06-07,10.356743812561035
2002-06-10,10.302996635437012
2002-06-11,10.216535568237305
2002-06-12,10.190827369689941
2002-06-13,10.15811824798584
2002-06-14,10.027251243591309
2002-06-17,10.188491821289062
2002-06-18,10.23523235321045
2002-06-19,10.256261825561523
2002-06-20,10.165127754211426
2002-06-21,10.113709449768066
2002-06-24,10.036602973937988
2002-06-25,10.013225555419922
2002-06-26,10.366089820861816
2002-06-27,10.562382698059082
2002-06-28,10.30065631866455
2002-07-01,10.293648719787598
2002-07-02,10.260934829711914
2002-07-03,10.144087791442871
2002-07-05,10.340380668640137
2002-07-08,10.423859596252441
2002-07-09,10.238093376159668
2002-07-10,10.1934175491333
2002-07-11,10.158148765563965
2002-07-12,9.913599967956543
2002-07-15,10.195770263671875
2002-07-16,9.937119483947754
2002-07-17,10.06408977508545
2002-07-18,9.459773063659668
2002-07-19,9.168200492858887
2002-07-22,9.02946662902832
2002-07-23,9.06003189086914
2002-07-24,9.38217830657959
2002-07-25,9.33515453338623
2002-07-26,9.3704195022583
2002-07-29,9.469182014465332
2002-07-30,9.516207695007324
2002-07-31,9.746651649475098
2002-08-01,9.676106452941895
2002-08-02,9.67845344543457
2002-08-05,9.650243759155273
2002-08-06,9.558536529541016
2002-08-07,9.805434226989746
2002-08-08,10.049983978271484
2002-08-09,10.07819652557373
2002-08-12,10.019415855407715
2002-08-13,9.962980270385742
2002-08-14,10.205175399780273
2002-08-15,10.075848579406738
2002-08-16,9.967682838439941
2002-08-19,9.901843070983887
2002-08-20,9.741948127746582
2002-08-21,9.7372407913208
2002-08-22,9.76310920715332
2002-08-23,9.810138702392578
2002-08-26,9.937119483947754
2002-08-27,10.04057788848877
2002-08-28,10.04763126373291
2002-08-29,9.781923294067383
2002-08-30,9.897138595581055
2002-09-03,9.666704177856445
2002-09-04,9.730192184448242
2002-09-05,9.720784187316895
2002-09-06,9.77721881866455
2002-09-09,9.906549453735352
2002-09-10,9.866573333740234
2002-09-11,9.885384559631348
2002-09-12,9.772515296936035
2002-09-13,9.93476390838623
2002-09-16,10.05233097076416
2002-09-17,9.923008918762207
2002-09-18,10.106419563293457
2002-09-19,10.061742782592773
2002-09-20,10.261610984802246
2002-09-23,10.14404010772705
2002-09-24,10.440320014953613
2002-09-25,10.282770156860352
2002-09-26,10.62373161315918
2002-09-27,10.393293380737305
2002-09-30,10.445021629333496
2002-10-01,10.706025123596191
2002-10-02,10.400345802307129
2002-10-03,10.614325523376465
2002-10-04,10.48735237121582
2002-10-07,10.339210510253906
2002-10-08,10.461067199707031
2002-10-09,10.174757957458496
2002-10-10,10.03278636932373
2002-10-11,9.81982707977295
2002-10-14,10.134529113769531
2002-10-15,10.129796028137207
2002-10-16,10.091938018798828
2002-10-17,10.03278636932373
2002-10-18,9.864782333374023
2002-10-21,10.375884056091309
2002-10-22,9.76066780090332
2002-10-23,9.805620193481445
2002-10-24,9.703871726989746
2002-10-25,9.606863975524902
2002-10-28,9.49802017211914
2002-10-29,9.68494987487793
2002-10-30,9.661280632019043
2002-10-31,9.777233123779297
2002-11-01,9.878978729248047
2002-11-04,9.91920280456543
2002-11-05,10.077747344970703
2002-11-06,10.01148796081543
2002-11-07,10.009117126464844
2002-11-08,9.902640342712402
2002-11-11,10.046982765197754
2002-11-12,10.162925720214844
2002-11-13,10.241010665893555
2002-11-14,10.406645774841309
2002-11-15,10.510757446289062
2002-11-18,10.404280662536621
2002-11-19,10.655102729797363
2002-11-20,10.761573791503906
2002-11-21,10.759211540222168
2002-11-22,10.875152587890625
2002-11-25,10.626703262329102
2002-11-26,10.59121036529541
2002-11-27,10.553353309631348
2002-11-29,10.558084487915039
2002-12-02,10.375884056091309
2002-12-03,10.401910781860352
2002-12-04,10.51549243927002
2002-12-05,10.458706855773926
2002-12-06,10.432674407958984
2002-12-09,10.387716293334961
2002-12-10,10.491828918457031
2002-12-11,10.404280662536621
2002-12-12,10.21971321105957
2002-12-13,10.290702819824219
2002-12-16,10.416111946105957
2002-12-17,10.621973037719727
2002-12-18,10.879889488220215
2002-12-19,10.934319496154785
2002-12-20,11.040796279907227
2002-12-23,11.109415054321289
2002-12-24,11.092849731445312
2002-12-26,11.050251960754395
2002-12-27,10.969797134399414
2002-12-30,11.09048080444336
2002-12-31,11.109415054321289
2003-01-02,11.27505111694336
2003-01-03,11.239555358886719
2003-01-06,11.24428653717041
2003-01-07,11.071555137634277
2003-01-08,11.065605163574219
2003-01-09,11.189373970031738
2003-01-10,11.246499061584473
2003-01-13,11.420252799987793
2003-01-14,11.42501449584961
2003-01-15,11.403594970703125
2003-01-16,11.38693618774414
2003-01-17,11.317904472351074
2003-01-21,11.186993598937988
2003-01-22,11.139386177062988
2003-01-23,11.084647178649902
2003-01-24,10.948972702026367
2003-01-27,10.822820663452148
2003-01-28,10.889467239379883
2003-01-29,10.639547348022461
2003-01-30,10.511016845703125
2003-01-31,10.694293022155762
2003-02-03,10.71570873260498
2003-02-04,10.601466178894043
2003-02-05,10.620505332946777
2003-02-06,10.520529747009277
2003-02-07,10.570517539978027
2003-02-10,10.668109893798828
2003-02-11,10.532437324523926
2003-02-12,10.496731758117676
2003-02-13,10.508634567260742
2003-02-14,10.775215148925781
2003-02-18,10.746651649475098
2003-02-19,10.732378005981445
2003-02-20,10.413422584533691
2003-02-21,10.487213134765625
2003-02-24,10.339637756347656
2003-02-25,10.468172073364258
2003-02-26,10.377724647521973
2003-02-27,10.258711814880371
2003-02-28,10.203968048095703
2003-03-03,10.282511711120605
2003-03-04,10.03259563446045
2003-03-05,10.065913200378418
2003-03-06,9.984989166259766
2003-03-07,10.044489860534668
2003-03-10,9.956425666809082
2003-03-11,10.061155319213867
2003-03-12,10.163501739501953
2003-03-13,10.31583309173584
2003-03-14,10.325361251831055
2003-03-17,10.613364219665527
2003-03-18,10.682392120361328
2003-03-19,10.694293022155762
2003-03-20,10.734749794006348
2003-03-21,11.120346069335938
2003-03-24,10.953736305236816
2003-03-25,11.110827445983887
2003-03-26,11.02751636505127
2003-03-27,11.037042617797852
2003-03-28,10.960877418518066
2003-03-31,10.841862678527832
2003-04-01,10.891846656799316
2003-04-02,11.060848236083984
2003-04-03,10.906131744384766
2003-04-04,10.913269996643066
2003-04-07,10.872807502746582
2003-04-08,10.967394828796387
2003-04-09,10.936261177062988
2003-04-10,10.85484790802002
2003-04-11,10.84765911102295
2003-04-14,11.03444766998291
2003-04-15,10.917106628417969
2003-04-16,10.763849258422852
2003-04-17,10.926684379577637
2003-04-21,10.87160873413086
2003-04-22,10.931473731994629
2003-04-23,10.881189346313477
2003-04-24,10.804558753967285
2003-04-25,10.787797927856445
2003-04-28,10.838085174560547
2003-04-29,10.84765911102295
2003-04-30,10.802163124084473
2003-05-01,10.727931022644043
2003-05-02,10.660879135131836
2003-05-05,10.596227645874023
2003-05-06,10.67524528503418
2003-05-07,10.703987121582031
2003-05-08,10.718351364135742
2003-05-09,10.902739524841309
2003-05-12,11.005711555480957
2003-05-13,10.921895980834961
2003-05-14,10.948236465454102
2003-05-15,10.878791809082031
2003-05-16,10.739906311035156
2003-05-19,10.756664276123047
2003-05-20,10.845267295837402
2003-05-21,10.897947311401367
2003-05-22,11.079939842224121
2003-05-23,11.14938735961914
2003-05-27,11.099101066589355
2003-05-28,11.044017791748047
2003-05-29,11.03444766998291
2003-05-30,11.202067375183105
2003-06-02,11.26911735534668
2003-06-03,11.357719421386719
2003-06-04,11.386452674865723
2003-06-05,11.455897331237793
2003-06-06,11.496603012084961
2003-06-09,11.41518497467041
2003-06-10,11.362512588500977
2003-06-11,11.482236862182617
2003-06-12,11.546890258789062
2003-06-13,11.661833763122559
2003-06-16,11.891718864440918
2003-06-17,11.841438293457031
2003-06-18,11.77437686920166
2003-06-19,11.513370513916016
2003-06-20,11.374475479125977
2003-06-23,11.515768051147461
2003-06-24,11.405608177185059
2003-06-25,11.446324348449707
2003-06-26,11.429553985595703
2003-06-27,11.376872062683105
2003-06-30,11.35293197631836
2003-07-01,11.446324348449707
2003-07-02,11.39842700958252
2003-07-03,11.355329513549805
2003-07-07,11.42237377166748
2003-07-08,11.344096183776855
2003-07-09,11.344096183776855
2003-07-10,11.462116241455078
2003-07-11,11.712599754333496
2003-07-14,11.594582557678223
2003-07-15,11.623481750488281
2003-07-16,11.587357521057129
2003-07-17,11.452478408813477
2003-07-18,11.430804252624512
2003-07-21,11.242938041687012
2003-07-22,11.336873054504395
2003-07-23,11.385039329528809
2003-07-24,11.262202262878418
2003-07-25,11.39948844909668
2003-07-28,11.329647064208984
2003-07-29,11.11528491973877
2003-07-30,11.153820037841797
2003-07-31,11.047850608825684
2003-08-01,10.997270584106445
2003-08-04,11.002086639404297
2003-08-05,10.93223762512207
2003-08-06,10.958732604980469
2003-08-07,11.006905555725098
2003-08-08,11.110477447509766
2003-08-11,11.12010383605957
2003-08-12,11.163459777832031
2003-08-13,11.153820037841797
2003-08-14,11.247756958007812
2003-08-15,11.25498104095459
2003-08-18,11.19958782196045
2003-08-19,11.108059883117676
2003-08-20,11.112881660461426
2003-08-21,11.151412963867188
2003-08-22,11.139370918273926
2003-08-25,11.146602630615234
2003-08-26,11.144187927246094
2003-08-27,11.144187927246094
2003-08-28,11.185127258300781
2003-08-29,11.165871620178223
2003-09-02,11.264612197875977
2003-09-03,11.303152084350586
2003-09-04,11.288704872131348
2003-09-05,11.230895042419434
2003-09-08,11.271836280822754
2003-09-09,11.380223274230957
2003-09-10,11.327234268188477
2003-09-11,11.377817153930664
2003-09-12,11.370589256286621
2003-09-15,11.344096183776855
2003-09-16,11.495830535888672
2003-09-17,11.385039329528809
2003-09-18,11.406720161437988
