Date,EXR
2005-02-17,5.861969947814941
2005-02-18,5.841076374053955
2005-02-22,5.728268146514893
2005-02-23,5.765870094299316
2005-02-24,5.765870094299316
2005-02-25,5.8494343757629395
2005-02-28,5.807653903961182
2005-03-01,5.8494343757629395
2005-03-02,5.866147041320801
2005-03-03,5.807653903961182
2005-03-04,5.882859706878662
2005-03-07,5.870323181152344
2005-03-08,5.891217231750488
2005-03-09,5.870323181152344
2005-03-10,5.841076374053955
2005-03-11,5.84022855758667
2005-03-14,5.8189921379089355
2005-03-15,5.738291263580322
2005-03-16,5.683071613311768
2005-03-17,5.734043121337891
2005-03-18,5.780763626098633
2005-03-21,5.708556652069092
2005-03-22,5.640598297119141
2005-03-23,5.547153472900391
2005-03-24,5.50892972946167
2005-03-28,5.423980712890625
2005-03-29,5.436720371246338
2005-03-30,5.6745781898498535
2005-03-31,5.734043121337891
2005-04-01,5.517422676086426
2005-04-04,5.517422676086426
2005-04-05,5.589630126953125
2005-04-06,5.602372169494629
2005-04-07,5.64909553527832
2005-04-08,5.547153472900391
2005-04-11,5.525917053222656
2005-04-12,5.564145088195801
2005-04-13,5.653339385986328
2005-04-14,5.640598297119141
2005-04-15,5.555647373199463
2005-04-18,5.576886177062988
2005-04-19,5.585381507873535
2005-04-20,5.572640419006348
2005-04-21,5.564145088195801
2005-04-22,5.445215702056885
2005-04-25,5.593876361846924
2005-04-26,5.496184349060059
2005-04-27,5.538659572601318
2005-04-28,5.4876909255981445
2005-04-29,5.521670341491699
2005-05-02,5.521670341491699
2005-05-03,5.525917053222656
2005-05-04,5.479196071624756
2005-05-05,5.474948406219482
2005-05-06,5.449467182159424
2005-05-09,5.50043249130249
2005-05-10,5.479196071624756
2005-05-11,5.4409685134887695
2005-05-12,5.360267162322998
2005-05-13,5.457957744598389
2005-05-16,5.4664530754089355
2005-05-17,5.4876909255981445
2005-05-18,5.547153472900391
2005-05-19,5.585381507873535
2005-05-20,5.610865592956543
2005-05-23,5.74678373336792
2005-05-24,5.797755241394043
2005-05-25,5.785011291503906
2005-05-26,5.882701873779297
2005-05-27,6.0228681564331055
2005-05-31,6.116312503814697
2005-06-01,5.984640598297119
2005-06-02,5.9803924560546875
2005-06-03,6.010125637054443
2005-06-06,6.103569030761719
2005-06-07,6.137547492980957
2005-06-08,6.116312503814697
2005-06-09,6.0483527183532715
2005-06-10,6.0568461418151855
2005-06-13,6.202742576599121
2005-06-14,6.22000789642334
2005-06-15,6.15094518661499
2005-06-16,6.099147796630859
2005-06-17,6.086199760437012
2005-06-20,5.956704616546631
2005-06-21,6.103464126586914
2005-06-22,6.142313003540039
2005-06-23,6.064615726470947
2005-06-24,6.241591930389404
2005-06-27,6.254539966583252
2005-06-28,6.336556911468506
2005-06-29,6.314972877502441
2005-06-30,6.185477256774902
2005-07-01,6.289072513580322
2005-07-05,6.431516170501709
2005-07-06,6.280439853668213
2005-07-07,6.409931182861328
2005-07-08,6.517844200134277
2005-07-11,6.832944393157959
2005-07-12,6.8674750328063965
2005-07-13,6.8890581130981445
2005-07-14,6.759566307067871
2005-07-15,6.781147003173828
2005-07-18,6.819995880126953
2005-07-19,6.949491024017334
2005-07-20,7.14804744720459
2005-07-21,6.914957523345947
2005-07-22,6.949491024017334
2005-07-25,6.8890581130981445
2005-07-26,6.971072196960449
2005-07-27,6.971072196960449
2005-07-28,7.009919166564941
2005-07-29,6.96675443649292
2005-08-01,6.9926557540893555
2005-08-02,6.9926557540893555
2005-08-03,6.988337516784668
2005-08-04,6.781147003173828
2005-08-05,6.46604585647583
2005-08-08,6.37971830368042
2005-08-09,6.345184803009033
2005-08-10,6.6516571044921875
2005-08-11,6.582591533660889
2005-08-12,6.388352870941162
2005-08-15,6.46604585647583
2005-08-16,6.595540523529053
2005-08-17,6.431516170501709
2005-08-18,6.487629413604736
2005-08-19,6.431516170501709
2005-08-22,6.388352870941162
2005-08-23,6.388352870941162
2005-08-24,6.453098773956299
2005-08-25,6.522158145904541
2005-08-26,6.44014835357666
2005-08-29,6.50489616394043
2005-08-30,6.470364093780518
2005-08-31,6.44014835357666
2005-09-01,6.470364093780518
2005-09-02,6.448781490325928
2005-09-06,6.802730560302734
2005-09-07,6.725035190582275
2005-09-08,6.712083339691162
2005-09-09,6.88042688369751
2005-09-12,6.798416614532471
2005-09-13,6.731839656829834
2005-09-14,6.653003215789795
2005-09-15,6.679282188415527
2005-09-16,6.780021667480469
2005-09-19,6.565406322479248
2005-09-20,6.6223464012146
2005-09-21,6.547887802124023
2005-09-22,6.582924842834473
2005-09-23,6.666143417358398
2005-09-26,6.70556116104126
2005-09-27,6.591686725616455
2005-09-28,6.495327949523926
2005-09-29,6.6354827880859375
2005-09-30,6.736219882965088
2005-10-03,6.657384395599365
2005-10-04,6.6354827880859375
2005-10-05,6.5522661209106445
2005-10-06,6.5610246658325195
2005-10-07,6.547887802124023
2005-10-10,6.539126396179199
2005-10-11,6.276333808898926
2005-10-12,6.092381477355957
2005-10-13,6.052962779998779
2005-10-14,6.267576217651367
2005-10-17,6.394589424133301
2005-10-18,6.289474964141846
2005-10-19,6.250058174133301
2005-10-20,6.057343006134033
2005-10-21,6.088003635406494
2005-10-24,6.285094261169434
2005-10-25,6.1449408531188965
2005-10-26,6.088003635406494
2005-10-27,6.105522155761719
2005-10-28,6.36830997467041
2005-10-31,6.394589424133301
2005-11-01,6.271954536437988
2005-11-02,6.241295337677002
2005-11-03,6.140557289123535
2005-11-04,6.088003635406494
2005-11-07,5.908425807952881
2005-11-08,5.755132675170898
2005-11-09,6.009162425994873
2005-11-10,6.1536970138549805
2005-11-11,6.179978370666504
2005-11-14,6.1536970138549805
2005-11-15,6.1361799240112305
2005-11-16,6.048585891723633
2005-11-17,6.193116664886475
2005-11-18,6.315757751464844
2005-11-21,6.359552383422852
2005-11-22,6.5259881019592285
2005-11-23,6.5873026847839355
2005-11-25,6.600445747375488
2005-11-28,6.34641170501709
2005-11-29,6.6223464012146
2005-11-30,6.674903392791748
2005-12-01,6.591686725616455
2005-12-02,6.473428726196289
2005-12-05,6.38145112991333
2005-12-06,6.578545570373535
2005-12-07,6.521608352661133
2005-12-08,6.582924842834473
2005-12-09,6.6354827880859375
2005-12-12,6.696804523468018
2005-12-13,6.647005558013916
2005-12-14,6.62477445602417
2005-12-15,6.580313682556152
2005-12-16,6.611433029174805
2005-12-19,6.580313682556152
2005-12-20,6.56697416305542
2005-12-21,6.75816011428833
2005-12-22,6.75816011428833
2005-12-23,6.735927581787109
2005-12-27,6.771495342254639
2005-12-28,6.7136969566345215
2005-12-29,6.709250450134277
2005-12-30,6.84708309173584
2006-01-03,6.789281368255615
2006-01-04,6.8248515129089355
2006-01-05,6.753713607788086
2006-01-06,6.7981767654418945
2006-01-09,6.775944232940674
2006-01-10,6.815958023071289
2006-01-11,6.84708309173584
2006-01-12,6.802618503570557
2006-01-13,6.673681735992432
2006-01-17,6.615883827209473
2006-01-18,6.606987476348877
2006-01-19,6.673681735992432
2006-01-20,6.580313682556152
2006-01-23,6.664789199829102
2006-01-24,6.660341739654541
2006-01-25,6.65589714050293
2006-01-26,6.84708309173584
2006-01-27,6.940448760986328
2006-01-30,6.869312286376953
2006-01-31,6.8248515129089355
2006-02-01,6.75816011428833
2006-02-02,6.615883827209473
2006-02-03,6.442480564117432
2006-02-06,6.531404972076416
2006-02-07,6.615883827209473
2006-02-08,6.68701696395874
2006-02-09,6.562526226043701
2006-02-10,6.544743061065674
2006-02-13,6.647005558013916
2006-02-14,6.669234752655029
2006-02-15,6.700359344482422
2006-02-16,6.6514506340026855
2006-02-17,6.7136969566345215
2006-02-21,6.633664608001709
2006-02-22,6.6514506340026855
2006-02-23,6.549191951751709
2006-02-24,6.558082580566406
2006-02-27,6.753713607788086
2006-02-28,6.669234752655029
2006-03-01,6.855976581573486
2006-03-02,6.793727874755859
2006-03-03,6.68701696395874
2006-03-06,6.749264717102051
2006-03-07,6.767052173614502
2006-03-08,6.8248515129089355
2006-03-09,6.918220520019531
2006-03-10,7.038264751434326
2006-03-13,7.0779643058776855
2006-03-14,7.100521564483643
2006-03-15,7.2584099769592285
2006-03-16,7.51103401184082
2006-03-17,7.619298934936523
2006-03-20,7.51103401184082
2006-03-21,7.520055770874023
2006-03-22,7.673435211181641
2006-03-23,7.732078552246094
2006-03-24,7.569680213928223
2006-03-27,7.52456521987915
2006-03-28,7.556146144866943
2006-03-29,7.759143352508545
2006-03-30,7.655389785766602
2006-03-31,7.754635334014893
2006-04-03,7.56065559387207
2006-04-04,7.578699588775635
2006-04-05,7.628321647644043
2006-04-06,7.556146144866943
2006-04-07,7.434344291687012
2006-04-10,7.357656478881836
2006-04-11,7.2584099769592285
2006-04-12,7.141119003295898
2006-04-13,7.114052772521973
2006-04-17,7.050899982452393
2006-04-18,7.154651165008545
2006-04-19,7.213297367095947
2006-04-20,7.217811107635498
2006-04-21,7.109541893005371
2006-04-24,7.172695636749268
2006-04-25,7.132096767425537
2006-04-26,7.276453018188477
2006-04-27,7.172695636749268
2006-04-28,7.091501712799072
2006-05-01,6.9290971755981445
2006-05-02,7.028343200683594
2006-05-03,7.010296821594238
2006-05-04,6.96518611907959
2006-05-05,7.163676738739014
2006-05-08,6.992249011993408
2006-05-09,6.879475116729736
2006-05-10,6.951654434204102
2006-05-11,6.811808109283447
2006-05-12,6.712564468383789
2006-05-15,6.865940093994141
2006-05-16,6.883986473083496
2006-05-17,6.766696929931641
2006-05-18,6.721585750579834
2006-05-19,6.717075347900391
2006-05-22,6.6809868812561035
2006-05-23,6.69451904296875
2006-05-24,6.667450904846191
2006-05-25,6.789248466491699
2006-05-26,6.766696929931641
2006-05-30,6.6809868812561035
2006-05-31,6.852410316467285
2006-06-01,6.947143077850342
2006-06-02,7.0373640060424805
2006-06-05,6.992249011993408
2006-06-06,6.9832305908203125
2006-06-07,6.883986473083496
2006-06-08,6.942628860473633
2006-06-09,6.893006801605225
2006-06-12,6.883986473083496
2006-06-13,6.86475133895874
2006-06-14,6.786899566650391
2006-06-15,6.901391506195068
2006-06-16,6.883070945739746
2006-06-19,6.713628768920898
2006-06-20,6.777740478515625
2006-06-21,6.754843235015869
2006-06-22,6.718204975128174
2006-06-23,6.722787380218506
2006-06-26,6.869332790374756
2006-06-27,6.860171794891357
2006-06-28,6.924284934997559
2006-06-29,7.171582221984863
2006-06-30,7.43719482421875
2006-07-03,7.386820316314697
2006-07-05,7.423458099365234
2006-07-06,7.428036689758301
2006-07-07,7.299806118011475
2006-07-10,7.345606327056885
2006-07-11,7.391396522521973
2006-07-12,7.428036689758301
2006-07-13,7.35476541519165
2006-07-14,7.272332191467285
2006-07-17,7.194478511810303
2006-07-18,7.368503570556641
2006-07-19,7.510468482971191
2006-07-20,7.3364481925964355
2006-07-21,7.2448530197143555
2006-07-24,7.350184440612793
2006-07-25,7.391396522521973
2006-07-26,7.318129539489746
2006-07-27,7.32728910446167
2006-07-28,7.391396522521973
2006-07-31,7.295231819152832
2006-08-01,7.295231819152832
2006-08-02,7.395979404449463
2006-08-03,7.441773414611816
2006-08-04,7.441773414611816
2006-08-07,7.5379438400268555
2006-08-08,7.487569332122803
2006-08-09,7.551684856414795
2006-08-10,7.492152690887451
2006-08-11,7.533366680145264
2006-08-14,7.574584484100342
2006-08-15,7.716547012329102
2006-08-16,7.69822883605957
2006-08-17,7.7257080078125
2006-08-18,7.716547012329102
2006-08-21,7.821878433227539
2006-08-22,7.785243034362793
2006-08-23,7.739446640014648
2006-08-24,7.753182411193848
2006-08-25,7.808138370513916
2006-08-28,7.950106143951416
2006-08-29,8.009637832641602
2006-08-30,8.07375431060791
2006-08-31,8.01422119140625
2006-09-01,7.899731636047363
2006-09-05,7.890571594238281
2006-09-06,7.808138370513916
2006-09-07,7.734866142272949
2006-09-08,7.785243034362793
2006-09-11,7.808138370513916
2006-09-12,7.904313087463379
2006-09-13,7.926589488983154
2006-09-14,7.935869216918945
2006-09-15,8.223601341247559
2006-09-18,8.126144409179688
2006-09-19,8.214317321777344
2006-09-20,8.084376335144043
2006-09-21,8.167911529541016
2006-09-22,8.116862297058105
2006-09-25,8.098297119140625
2006-09-26,8.07509708404541
2006-09-27,8.126144409179688
2006-09-28,8.144707679748535
2006-09-29,8.033323287963867
2006-10-02,8.005481719970703
2006-10-03,7.926589488983154
2006-10-04,8.181833267211914
2006-10-05,8.26072883605957
2006-10-06,8.214317321777344
2006-10-09,8.270008087158203
2006-10-10,8.223601341247559
2006-10-11,8.172553062438965
2006-10-12,8.223601341247559
2006-10-13,8.283930778503418
2006-10-16,8.36282730102539
2006-10-17,8.348902702331543
2006-10-18,8.423157691955566
2006-10-19,8.49277114868164
2006-10-20,8.386032104492188
2006-10-23,8.437080383300781
2006-10-24,8.344264030456543
2006-10-25,8.418519020080566
2006-10-26,8.636641502380371
2006-10-27,8.515974044799805
2006-10-30,8.585587501525879
2006-10-31,8.557743072509766
2006-11-01,8.464926719665527
2006-11-02,8.358185768127441
2006-11-03,8.061175346374512
2006-11-06,8.237523078918457
2006-11-07,8.135427474975586
2006-11-08,8.158628463745117
2006-11-09,8.093660354614258
2006-11-10,8.163270950317383
2006-11-13,8.209680557250977
2006-11-14,8.121500015258789
2006-11-15,8.186477661132812
2006-11-16,8.116862297058105
2006-11-17,8.098297119140625
2006-11-20,8.348902702331543
2006-11-21,8.427799224853516
2006-11-22,8.386032104492188
2006-11-24,8.50205135345459
2006-11-27,8.26537036895752
2006-11-28,8.334983825683594
2006-11-29,8.437080383300781
2006-11-30,8.548463821411133
2006-12-01,8.525259017944336
2006-12-04,8.771224021911621
2006-12-05,8.64592170715332
2006-12-06,8.636641502380371
2006-12-07,8.57630443572998
2006-12-08,8.562384605407715
2006-12-11,8.590229034423828
2006-12-12,8.585587501525879
2006-12-13,8.467181205749512
2006-12-14,8.476577758789062
2006-12-15,8.49067497253418
2006-12-18,8.349710464477539
2006-12-19,8.335614204406738
2006-12-20,8.410795211791992
2006-12-21,8.363805770874023
2006-12-22,8.293328285217285
2006-12-26,8.349710464477539
2006-12-27,8.481271743774414
2006-12-28,8.467181205749512
2006-12-29,8.579950332641602
2007-01-03,8.706816673278809
2007-01-04,8.805489540100098
2007-01-05,8.556456565856934
2007-01-08,8.471878051757812
2007-01-09,8.551755905151367
2007-01-10,8.626936912536621
2007-01-11,8.678627014160156
2007-01-12,8.805489540100098
2007-01-16,8.786694526672363
2007-01-17,8.814889907836914
2007-01-18,8.711518287658691
2007-01-19,8.814889907836914
2007-01-22,8.885369300842285
2007-01-23,8.810189247131348
2007-01-24,8.833685874938965
2007-01-25,8.861876487731934
2007-01-26,8.894763946533203
2007-01-29,9.007539749145508
2007-01-30,9.13440227508545
2007-01-31,9.275365829467773
2007-02-01,9.28476619720459
2007-02-02,9.374044418334961
2007-02-05,9.237776756286621
2007-02-06,9.256571769714355
2007-02-07,9.477418899536133
2007-02-08,9.449220657348633
2007-02-09,9.256571769714355
2007-02-12,9.125006675720215
2007-02-13,9.378740310668945
2007-02-14,9.322357177734375
2007-02-15,9.322357177734375
2007-02-16,9.364643096923828
2007-02-20,9.421032905578613
2007-02-21,9.336451530456543
2007-02-22,9.256571769714355
2007-02-23,9.068620681762695
2007-02-26,8.965250968933105
2007-02-27,8.753802299499512
2007-02-28,8.927660942077637
2007-03-01,8.857181549072266
2007-03-02,8.861876487731934
2007-03-05,8.547059059143066
2007-03-06,8.819587707519531
2007-03-07,8.890069007873535
2007-03-08,9.186088562011719
2007-03-09,9.41163444519043
2007-03-12,9.604284286499023
2007-03-13,9.465529441833496
2007-03-14,9.456026077270508
2007-03-15,9.527302742004395
2007-03-16,9.470279693603516
2007-03-19,9.560565948486328
2007-03-20,9.50829792022705
2007-03-21,9.29922103881836
2007-03-22,9.28021240234375
2007-03-23,9.242197036743164
2007-03-26,9.170921325683594
2007-03-27,9.090140342712402
2007-03-28,8.985601425170898
2007-03-29,8.885812759399414
2007-03-30,8.999858856201172
2007-04-02,9.118654251098633
2007-04-03,9.08538818359375
2007-04-04,9.07113265991211
2007-04-05,9.113901138305664
2007-04-09,9.033119201660156
2007-04-10,9.075882911682129
2007-04-11,8.952339172363281
2007-04-12,8.919075965881348
2007-04-13,9.01411247253418
2007-04-16,9.056877136230469
2007-04-17,9.185176849365234
2007-04-18,9.113901138305664
2007-04-19,9.056877136230469
2007-04-20,9.118654251098633
2007-04-23,9.147162437438965
2007-04-24,9.151909828186035
2007-04-25,9.223187446594238
2007-04-26,9.166167259216309
2007-04-27,9.109150886535645
2007-04-30,8.890568733215332
2007-05-01,8.866804122924805
2007-05-02,8.87630844116211
2007-05-03,8.805035591125488
2007-05-04,8.733755111694336
2007-05-07,8.648223876953125
2007-05-08,8.524678230285645
2007-05-09,8.576945304870605
2007-05-10,8.386880874633789
2007-05-11,8.48190975189209
2007-05-14,8.434399604797363
2007-05-15,8.372620582580566
2007-05-16,8.367871284484863
2007-05-17,8.163545608520508
2007-05-18,8.082768440246582
2007-05-21,8.325100898742676
2007-05-22,8.396384239196777
2007-05-23,8.239575386047363
2007-05-24,8.163545608520508
2007-05-25,8.158795356750488
2007-05-29,8.334609985351562
2007-05-30,8.529428482055664
2007-05-31,8.510421752929688
2007-06-01,8.567447662353516
2007-06-04,8.586455345153809
2007-06-05,8.377372741699219
2007-06-06,8.301345825195312
2007-06-07,8.173048973083496
2007-06-08,8.196803092956543
2007-06-11,8.116025924682617
2007-06-12,7.940213203430176
2007-06-13,8.06450080871582
2007-06-14,7.992238998413086
2007-06-15,8.112677574157715
2007-06-18,8.15121841430664
2007-06-19,8.131948471069336
2007-06-20,7.891071796417236
2007-06-21,7.997056484222412
2007-06-22,8.050050735473633
2007-06-25,8.045234680175781
2007-06-26,8.112677574157715
2007-06-27,8.20421028137207
2007-06-28,8.083769798278809
2007-06-29,7.948883056640625
2007-07-02,8.059684753417969
2007-07-03,7.900704860687256
2007-07-05,7.934431552886963
2007-07-06,8.04041576385498
2007-07-09,7.939249515533447
2007-07-10,7.847715854644775
2007-07-11,7.842897891998291
2007-07-12,7.934431552886963
2007-07-13,7.924796104431152
2007-07-16,7.823625564575195
2007-07-17,7.838079452514648
2007-07-18,7.809173107147217
2007-07-19,7.799539089202881
2007-07-20,7.577934265136719
2007-07-23,7.471951961517334
2007-07-24,7.264796733856201
2007-07-25,7.163627624511719
2007-07-26,6.951659202575684
2007-07-27,6.681880474090576
2007-07-30,6.667426586151123
2007-07-31,6.763774871826172
2007-08-01,6.913118362426758
2007-08-02,6.980564117431641
2007-08-03,6.869761943817139
2007-08-06,7.226257801055908
2007-08-07,7.226257801055908
2007-08-08,7.370781898498535
2007-08-09,7.471951961517334
2007-08-10,7.255160808563232
2007-08-13,7.30815315246582
2007-08-14,7.052828788757324
2007-08-15,6.8890299797058105
2007-08-16,7.1202712059021
2007-08-17,7.3033366203308105
2007-08-20,7.312971115112305
2007-08-21,7.327425956726074
2007-08-22,7.327425956726074
2007-08-23,7.341876029968262
2007-08-24,7.418956756591797
2007-08-27,7.2021660804748535
2007-08-28,6.961293697357178
2007-08-29,7.226257801055908
2007-08-30,7.231075763702393
2007-08-31,7.404504776000977
2007-09-04,7.56348180770874
2007-09-05,7.390050411224365
2007-09-06,7.259979248046875
2007-09-07,7.1202712059021
2007-09-10,7.028736114501953
2007-09-11,7.052828788757324
2007-09-12,7.115467071533203
2007-09-13,7.2916412353515625
2007-09-14,7.409090042114258
2007-09-17,7.453132152557373
2007-09-18,7.68803071975708
2007-09-19,7.668456554412842
2007-09-20,7.609729766845703
2007-09-21,7.722285270690918
2007-09-24,7.790799617767334
2007-09-25,7.683136940002441
2007-09-26,7.727181434631348
2007-09-27,7.648881912231445
2007-09-28,7.531427383422852
2007-10-01,7.683136940002441
2007-10-02,7.766328811645508
2007-10-03,7.7173943519592285
2007-10-04,7.781013011932373
2007-10-05,8.12357234954834
2007-10-08,8.015910148620605
2007-10-09,8.07463550567627
2007-10-10,8.0795259475708
2007-10-11,8.001230239868164
2007-10-12,8.035487174987793
2007-10-15,7.918036460876465
2007-10-16,7.766328811645508
2007-10-17,7.727181434631348
2007-10-18,7.668456554412842
2007-10-19,7.281853199005127
2007-10-22,7.374833106994629
2007-10-23,7.340578079223633
2007-10-24,7.2916412353515625
2007-10-25,7.272064685821533
2007-10-26,7.2622809410095215
2007-10-29,7.316105842590332
2007-10-30,7.438449382781982
2007-10-31,7.692924976348877
2007-11-01,7.438449382781982
2007-11-02,7.384621620178223
2007-11-05,7.276956081390381
2007-11-06,7.257384300231934
2007-11-07,7.007800579071045
2007-11-08,6.963760852813721
2007-11-09,7.02248477935791
2007-11-12,7.169294834136963
2007-11-13,7.438449382781982
2007-11-14,7.330789566040039
2007-11-15,7.355259418487549
2007-11-16,7.228020668029785
2007-11-19,7.13503885269165
2007-11-20,6.988229274749756
2007-11-21,6.890355587005615
2007-11-23,7.027380466461182
2007-11-26,6.665243148803711
2007-11-27,6.748437404632568
2007-11-28,6.900140285491943
2007-11-29,6.856100559234619
2007-11-30,6.978443145751953
2007-12-03,6.963760852813721
2007-12-04,6.802267551422119
2007-12-05,6.9343976974487305
2007-12-06,7.13503885269165
2007-12-07,7.213340759277344
2007-12-10,7.4139814376831055
2007-12-11,7.037168025970459
2007-12-12,6.967441082000732
2007-12-13,6.917640209197998
2007-12-14,6.648702144622803
2007-12-17,6.5490946769714355
2007-12-18,6.763249397277832
2007-12-19,6.798111915588379
2007-12-20,6.852896690368652
2007-12-21,7.116850852966309
2007-12-24,7.296141147613525
2007-12-26,7.286182880401611
2007-12-27,7.181595802307129
2007-12-28,6.972421646118164
2007-12-31,7.116850852966309
2008-01-02,6.947523593902588
2008-01-03,6.733367919921875
2008-01-04,6.623802185058594
2008-01-07,6.5789794921875
2008-01-08,6.369805812835693
2008-01-09,6.454471111297607
2008-01-10,6.519214153289795
2008-01-11,6.559055805206299
2008-01-14,6.648702144622803
2008-01-15,6.44949197769165
2008-01-16,6.673603534698486
2008-01-17,6.703487873077393
2008-01-18,6.598898887634277
2008-01-22,6.663642883300781
2008-01-23,7.11187219619751
2008-01-24,7.027204513549805
2008-01-25,7.14673376083374
2008-01-28,7.540176868438721
2008-01-29,7.445553302764893
2008-01-30,7.321042537689209
2008-01-31,7.540176868438721
2008-02-01,7.759305477142334
2008-02-04,7.629823684692383
2008-02-05,7.345945835113525
2008-02-06,7.1019110679626465
2008-02-07,7.156692981719971
2008-02-08,7.017246246337891
2008-02-11,6.932579517364502
2008-02-12,7.086968421936035
2008-02-13,7.27622127532959
2008-02-14,7.062070369720459
2008-02-15,7.007284164428711
2008-02-19,7.22144079208374
2008-02-20,7.465473175048828
2008-02-21,7.38578987121582
2008-02-22,7.475431442260742
2008-02-25,7.694565773010254
2008-02-26,7.704528331756592
2008-02-27,7.784210205078125
2008-02-28,7.570058345794678
2008-02-29,7.50531530380249
2008-03-03,7.580019474029541
2008-03-04,7.614880561828613
2008-03-05,7.565080642700195
2008-03-06,7.455514907836914
2008-03-07,7.495354652404785
2008-03-10,7.485393047332764
2008-03-11,8.013304710388184
2008-03-12,7.876712322235107
2008-03-13,8.068954467773438
2008-03-14,7.917189598083496
2008-03-17,7.988007545471191
2008-03-18,8.438255310058594
2008-03-19,8.458490371704102
2008-03-20,8.62037467956543
2008-03-24,8.676021575927734
2008-03-25,8.392723083496094
2008-03-26,8.478728294372559
2008-03-27,8.271310806274414
2008-03-28,8.018366813659668
2008-03-31,8.19036865234375
2008-04-01,8.514138221740723
2008-04-02,8.777204513549805
2008-04-03,8.676021575927734
2008-04-04,8.57484245300293
2008-04-07,8.630489349365234
2008-04-08,8.696259498596191
2008-04-09,8.412958145141602
2008-04-10,8.42813777923584
2008-04-11,8.352252006530762
2008-04-14,8.357314109802246
2008-04-15,8.453428268432617
2008-04-16,8.625433921813965
2008-04-17,8.655789375305176
2008-04-18,8.711431503295898
2008-04-21,8.569784164428711
2008-04-22,8.402839660644531
