Date,EFX
2000-04-28,11.389320373535156
2000-05-01,11.681349754333496
2000-05-02,11.56453800201416
2000-05-03,11.506133079528809
2000-05-04,11.62294864654541
2000-05-05,11.710556983947754
2000-05-08,11.652155876159668
2000-05-09,11.447718620300293
2000-05-10,11.12648868560791
2000-05-11,11.272505760192871
2000-05-12,11.389320373535156
2000-05-15,11.593744277954102
2000-05-16,11.593744277954102
2000-05-17,11.506133079528809
2000-05-18,11.681349754333496
2000-05-19,11.62294864654541
2000-05-22,11.506133079528809
2000-05-23,12.048089981079102
2000-05-24,12.106720924377441
2000-05-25,12.253286361694336
2000-05-26,12.634377479553223
2000-05-30,12.810257911682129
2000-05-31,12.986140251159668
2000-06-01,12.956830978393555
2000-06-02,13.162027359008789
2000-06-05,13.162027359008789
2000-06-06,13.015457153320312
2000-06-07,13.13271427154541
2000-06-08,13.074085235595703
2000-06-09,13.074085235595703
2000-06-12,12.663687705993652
2000-06-13,12.693004608154297
2000-06-14,12.605059623718262
2000-06-15,12.48780632019043
2000-06-16,12.282602310180664
2000-06-19,12.136032104492188
2000-06-20,12.282602310180664
2000-06-21,12.223978042602539
2000-06-22,12.106720924377441
2000-06-23,12.311922073364258
2000-06-26,12.136032104492188
2000-06-27,12.311922073364258
2000-06-28,12.590404510498047
2000-06-29,12.663687705993652
2000-06-30,12.311922073364258
2000-07-03,12.605059623718262
2000-07-05,12.311922073364258
2000-07-06,12.194660186767578
2000-07-07,12.370549201965332
2000-07-10,12.048089981079102
2000-07-11,12.106720924377441
2000-07-12,12.282602310180664
2000-07-13,12.136032104492188
2000-07-14,12.42917251586914
2000-07-17,12.150689125061035
2000-07-18,11.813576698303223
2000-07-19,11.930834770202637
2000-07-20,11.872203826904297
2000-07-21,12.048089981079102
2000-07-24,11.901522636413574
2000-07-25,11.901522636413574
2000-07-26,11.227295875549316
2000-07-27,11.13935375213623
2000-07-28,10.934157371520996
2000-07-31,11.080724716186523
2000-08-01,11.491116523742676
2000-08-02,11.31523609161377
2000-08-03,11.373869895935059
2000-08-04,11.784263610839844
2000-08-07,11.608378410339355
2000-08-08,11.608378410339355
2000-08-09,11.608378410339355
2000-08-10,11.813576698303223
2000-08-11,11.784263610839844
2000-08-14,12.048089981079102
2000-08-15,11.989460945129395
2000-08-16,11.930834770202637
2000-08-17,11.784263610839844
2000-08-18,11.901522636413574
2000-08-21,11.813576698303223
2000-08-22,11.725637435913086
2000-08-23,11.798842430114746
2000-08-24,11.76941967010498
2000-08-25,11.681147575378418
2000-08-28,11.798842430114746
2000-08-29,11.828267097473145
2000-08-30,11.857686996459961
2000-08-31,11.975379943847656
2000-09-01,11.798842430114746
2000-09-05,11.857686996459961
2000-09-06,12.004803657531738
2000-09-07,11.651726722717285
2000-09-08,12.299040794372559
2000-09-11,12.299040794372559
2000-09-12,12.475582122802734
2000-09-13,12.475582122802734
2000-09-14,12.387313842773438
2000-09-15,12.093074798583984
2000-09-18,11.798842430114746
2000-09-19,11.857686996459961
2000-09-20,11.622299194335938
2000-09-21,11.7105712890625
2000-09-22,12.004803657531738
2000-09-25,11.945956230163574
2000-09-26,11.88710880279541
2000-09-27,12.32846736907959
2000-09-28,12.799243927001953
2000-09-29,12.681543350219727
2000-10-02,12.563849449157715
2000-10-03,14.093880653381348
2000-10-04,14.152725219726562
2000-10-05,14.505805015563965
2000-10-06,13.740796089172363
2000-10-09,13.564257621765137
2000-10-10,13.387717247009277
2000-10-11,13.564257621765137
2000-10-12,13.534828186035156
2000-10-13,13.770218849182129
2000-10-16,13.829068183898926
2000-10-17,13.564257621765137
2000-10-18,13.44655990600586
2000-10-19,14.505805015563965
2000-10-20,14.535233497619629
2000-10-23,14.564651489257812
2000-10-24,14.65293025970459
2000-10-25,14.711773872375488
2000-10-26,14.976581573486328
2000-10-27,15.153124809265137
2000-10-30,15.771020889282227
2000-10-31,16.241790771484375
2000-11-01,16.47718620300293
2000-11-02,16.653728485107422
2000-11-03,16.330068588256836
2000-11-06,16.094682693481445
2000-11-07,16.094682693481445
2000-11-08,16.47718620300293
2000-11-09,16.388912200927734
2000-11-10,15.976984977722168
2000-11-13,15.888708114624023
2000-11-14,16.03582763671875
2000-11-15,16.330068588256836
2000-11-16,16.44776153564453
2000-11-17,16.44776153564453
2000-11-20,16.182941436767578
2000-11-21,16.226842880249023
2000-11-22,15.843313217163086
2000-11-24,15.961321830749512
2000-11-27,15.931814193725586
2000-11-28,15.78430461883545
2000-11-29,15.78430461883545
2000-11-30,15.695783615112305
2000-12-01,15.695783615112305
2000-12-04,15.666279792785645
2000-12-05,15.813806533813477
2000-12-06,14.9287109375
2000-12-07,15.607277870178223
2000-12-08,15.459763526916504
2000-12-11,15.253239631652832
2000-12-12,14.9287109375
2000-12-13,13.748564720153809
2000-12-14,13.54204273223877
2000-12-15,13.571548461914062
2000-12-18,13.217508316040039
2000-12-19,12.922475814819336
2000-12-20,12.71594524383545
2000-12-21,12.774957656860352
2000-12-22,12.922475814819336
2000-12-26,13.276514053344727
2000-12-27,13.601054191589355
2000-12-28,13.68956184387207
2000-12-29,13.54204273223877
2001-01-02,13.217508316040039
2001-01-03,13.660057067871094
2001-01-04,13.512540817260742
2001-01-05,13.394527435302734
2001-01-08,13.188004493713379
2001-01-09,13.453533172607422
2001-01-10,13.54204273223877
2001-01-11,13.394527435302734
2001-01-12,13.571548461914062
2001-01-16,13.719060897827148
2001-01-17,13.896082878112793
2001-01-18,13.571548461914062
2001-01-19,13.601054191589355
2001-01-22,13.54204273223877
2001-01-23,14.338634490966797
2001-01-24,14.486152648925781
2001-01-25,14.043599128723145
2001-01-26,13.719060897827148
2001-01-29,13.722604751586914
2001-01-30,13.892539978027344
2001-01-31,13.996390342712402
2001-02-01,14.614786148071289
2001-02-02,14.525104522705078
2001-02-05,14.751684188842773
2001-02-06,14.657270431518555
2001-02-07,15.171810150146484
2001-02-08,15.171810150146484
2001-02-09,15.568330764770508
2001-02-12,15.252056121826172
2001-02-13,15.26622200012207
2001-02-14,15.299261093139648
2001-02-15,15.200139045715332
2001-02-16,15.200139045715332
2001-02-20,14.945904731750488
2001-02-21,14.884363174438477
2001-02-22,14.486685752868652
2001-02-23,14.339927673339844
2001-02-26,14.415668487548828
2001-02-27,14.581374168395996
2001-02-28,14.349395751953125
2001-03-01,14.562435150146484
2001-03-02,15.035849571228027
2001-03-05,14.794410705566406
2001-03-06,15.111600875854492
2001-03-07,14.889101028442383
2001-03-08,15.353038787841797
2001-03-09,15.362521171569824
2001-03-12,14.657121658325195
2001-03-13,14.444076538085938
2001-03-14,14.193167686462402
2001-03-15,14.316255569458008
2001-03-16,14.264179229736328
2001-03-19,14.2783842086792
2001-03-20,14.235774993896484
2001-03-21,13.965926170349121
2001-03-22,13.715012550354004
2001-03-23,14.292587280273438
2001-03-26,14.420406341552734
2001-03-27,14.586106300354004
2001-03-28,14.5387601852417
2001-03-29,14.95537281036377
2001-03-30,14.794410705566406
2001-04-02,14.6713228225708
2001-04-03,14.20263957977295
2001-04-04,14.155295372009277
2001-04-05,14.207369804382324
2001-04-06,14.178963661193848
2001-04-09,14.20263957977295
2001-04-10,14.439342498779297
2001-04-11,14.339927673339844
2001-04-12,14.21210765838623
2001-04-16,14.24997615814209
2001-04-17,14.42514705657959
2001-04-18,14.99798583984375
2001-04-19,15.031121253967285
2001-04-20,15.414588928222656
2001-04-23,15.149479866027832
2001-04-24,15.125808715820312
2001-04-25,15.348320960998535
2001-04-26,15.54715347290039
2001-04-27,15.622896194458008
2001-04-30,15.656039237976074
2001-05-01,15.618160247802734
2001-05-02,15.504539489746094
2001-05-03,15.528215408325195
2001-05-04,15.580291748046875
2001-05-07,15.622896194458008
2001-05-08,15.282034873962402
2001-05-09,15.362521171569824
2001-05-10,15.622896194458008
2001-05-11,15.745985984802246
2001-05-14,15.935365676879883
2001-05-15,15.618160247802734
2001-05-16,16.299890518188477
2001-05-17,16.541337966918945
2001-05-18,16.404048919677734
2001-05-21,16.404048919677734
2001-05-22,16.57921600341797
2001-05-23,15.90184211730957
2001-05-24,16.167661666870117
2001-05-25,16.295827865600586
2001-05-29,16.333799362182617
2001-05-30,16.248361587524414
2001-05-31,16.651824951171875
2001-06-01,16.613855361938477
2001-06-04,16.827478408813477
2001-06-05,17.11227035522461
2001-06-06,16.922401428222656
2001-06-07,17.041086196899414
2001-06-08,17.069561004638672
2001-06-11,16.95564079284668
2001-06-12,16.803726196289062
2001-06-13,16.93189239501953
2001-06-14,16.76100730895996
2001-06-15,17.050567626953125
2001-06-18,17.3970947265625
2001-06-19,17.947715759277344
2001-06-20,17.966699600219727
2001-06-21,18.13283920288086
2001-06-22,18.137588500976562
2001-06-25,17.7293701171875
2001-06-26,17.34962272644043
2001-06-27,17.45879554748535
2001-06-28,17.58222198486328
2001-06-29,17.411327362060547
2001-07-02,17.567970275878906
2001-07-03,17.61069107055664
2001-07-05,17.696134567260742
2001-07-06,17.44930648803711
2001-07-09,17.2327823638916
2001-07-10,17.040327072143555
2001-07-11,17.160615921020508
2001-07-12,17.850242614746094
2001-07-13,17.962507247924805
2001-07-16,18.042705535888672
2001-07-17,18.17101287841797
2001-07-18,18.34741973876953
2001-07-19,17.962507247924805
2001-07-20,18.435638427734375
2001-07-23,18.604040145874023
2001-07-24,18.41157341003418
2001-07-25,18.307331085205078
2001-07-26,18.604040145874023
2001-07-27,18.451675415039062
2001-07-30,18.68423080444336
2001-07-31,18.97290802001953
2001-08-01,19.004987716674805
2001-08-02,19.02102279663086
2001-08-03,19.10923194885254
2001-08-06,19.189420700073242
2001-08-07,19.389892578125
2001-08-08,19.48611831665039
2001-08-09,20.00736427307129
2001-08-10,20.039443969726562
2001-08-13,19.742733001708984
2001-08-14,19.678579330444336
2001-08-15,20.039443969726562
2001-08-16,20.568681716918945
2001-08-17,20.632837295532227
2001-08-20,21.210201263427734
2001-08-21,20.536609649658203
2001-08-22,20.849590301513672
2001-08-23,20.977991104125977
2001-08-24,21.082324981689453
2001-08-27,21.66817283630371
2001-08-28,21.226770401000977
2001-08-29,21.427404403686523
2001-08-30,21.64409828186035
2001-08-31,20.88971710205078
2001-09-04,20.448333740234375
2001-09-05,20.327945709228516
2001-09-06,19.549503326416016
2001-09-07,19.08403968811035
2001-09-10,18.96366310119629
2001-09-17,17.976551055908203
2001-09-18,18.096925735473633
2001-09-19,17.59133529663086
2001-09-20,16.94129753112793
2001-09-21,16.42767906188965
2001-09-24,17.495046615600586
2001-09-25,17.679628372192383
2001-09-26,17.41478729248047
2001-09-27,17.495046615600586
2001-09-28,17.575288772583008
2001-10-01,17.495046615600586
2001-10-02,17.615421295166016
2001-10-03,18.00865936279297
2001-10-04,18.257434844970703
2001-10-05,18.4099063873291
2001-10-08,18.433998107910156
2001-10-09,18.369787216186523
2001-10-10,18.69883155822754
2001-10-11,19.244550704956055
2001-10-12,19.276649475097656
2001-10-15,18.891435623168945
2001-10-16,18.92353057861328
2001-10-17,18.57845115661621
2001-10-18,18.458066940307617
2001-10-19,18.73895835876465
2001-10-22,18.979707717895508
2001-10-23,19.244550704956055
2001-10-24,18.92353057861328
2001-10-25,18.779090881347656
2001-10-26,18.57845115661621
2001-10-29,18.377819061279297
2001-10-30,17.840124130249023
2001-10-31,17.9444580078125
2001-11-01,18.305587768554688
2001-11-02,18.29755973815918
2001-11-05,18.70685386657715
2001-11-06,19.01984214782715
2001-11-07,18.97169303894043
2001-11-08,18.779090881347656
2001-11-09,18.779090881347656
2001-11-12,18.81117820739746
2001-11-13,19.22047996520996
2001-11-14,19.73408317565918
2001-11-15,19.70197868347168
2001-11-16,19.653825759887695
2001-11-19,19.710004806518555
2001-11-20,19.750167846679688
2001-11-21,19.862607955932617
2001-11-23,20.0794734954834
2001-11-26,20.256174087524414
2001-11-27,20.031280517578125
2001-11-28,19.798358917236328
2001-11-29,19.999149322509766
2001-11-30,19.991113662719727
2001-12-03,19.750167846679688
2001-12-04,19.862607955932617
2001-12-05,19.629697799682617
2001-12-06,19.669845581054688
2001-12-07,19.63772201538086
2001-12-10,19.27629280090332
2001-12-11,18.874691009521484
2001-12-12,18.85863494873047
2001-12-13,18.810447692871094
2001-12-14,18.63374900817871
2001-12-17,18.553430557250977
2001-12-18,18.714073181152344
2001-12-19,18.577531814575195
2001-12-20,17.9108829498291
2001-12-21,17.991199493408203
2001-12-24,18.505250930786133
2001-12-26,18.56146812438965
2001-12-27,19.340547561645508
2001-12-28,19.629697799682617
2001-12-31,19.396766662597656
2002-01-02,19.5252685546875
2002-01-03,19.27629280090332
2002-01-04,19.477075576782227
2002-01-07,19.292356491088867
2002-01-08,19.605587005615234
2002-01-09,19.30841064453125
2002-01-10,19.396766662597656
2002-01-11,19.131717681884766
2002-01-14,18.74619483947754
2002-01-15,18.786352157592773
2002-01-16,18.489177703857422
2002-01-17,18.505250930786133
2002-01-18,18.36067008972168
2002-01-22,18.521299362182617
2002-01-23,18.649816513061523
2002-01-24,18.794391632080078
2002-01-25,19.091552734375
2002-01-28,19.461015701293945
2002-01-29,19.436922073364258
2002-01-30,19.573471069335938
2002-01-31,20.224040985107422
2002-02-01,20.44892692565918
2002-02-04,20.4730224609375
2002-02-05,20.481060028076172
2002-02-06,20.730043411254883
2002-02-07,20.56137466430664
2002-02-08,20.970989227294922
2002-02-11,21.41274642944336
2002-02-12,21.340469360351562
2002-02-13,21.444868087768555
2002-02-14,21.669761657714844
2002-02-15,21.822362899780273
2002-02-19,21.605506896972656
2002-02-20,21.70196533203125
2002-02-21,21.75018310546875
2002-02-22,21.83057403564453
2002-02-25,22.449478149414062
2002-02-26,23.550647735595703
2002-02-27,24.2258243560791
2002-02-28,24.11329460144043
2002-03-01,24.00076675415039
2002-03-04,24.08917808532715
2002-03-05,24.065073013305664
2002-03-06,24.82865333557129
2002-03-07,24.217784881591797
2002-03-08,23.478307723999023
2002-03-11,23.3898983001709
2002-03-12,23.22110366821289
2002-03-13,23.020158767700195
2002-03-14,23.301475524902344
2002-03-15,23.454198837280273
2002-03-18,23.598878860473633
2002-03-19,23.82393455505371
2002-03-20,23.671220779418945
2002-03-21,23.896276473999023
2002-03-22,23.71140480041504
2002-03-25,23.17287254333496
2002-03-26,23.502426147460938
2002-03-27,24.040950775146484
2002-03-28,24.032915115356445
2002-04-01,23.269325256347656
2002-04-02,23.478307723999023
2002-04-03,23.71944808959961
2002-04-04,22.90762710571289
2002-04-05,23.084461212158203
2002-04-08,23.10856819152832
2002-04-09,22.988006591796875
2002-04-10,23.293437957763672
2002-04-11,22.706680297851562
2002-04-12,22.626306533813477
2002-04-15,22.93174171447754
2002-04-16,23.20502471923828
2002-04-17,22.819210052490234
2002-04-18,22.730798721313477
2002-04-19,22.746870040893555
2002-04-22,22.43340301513672
2002-04-23,22.473590850830078
2002-04-24,22.481626510620117
2002-04-25,22.578079223632812
2002-04-26,22.425357818603516
2002-04-29,22.152080535888672
2002-04-30,21.959171295166016
2002-05-01,22.481626510620117
2002-05-02,22.706680297851562
2002-05-03,22.160112380981445
2002-05-06,22.11188316345215
2002-05-07,23.05230712890625
2002-05-08,24.008811950683594
2002-05-09,23.598878860473633
2002-05-10,22.96389389038086
2002-05-13,23.470273971557617
2002-05-14,24.04899024963379
2002-05-15,23.98468780517578
2002-05-16,23.8641357421875
2002-05-17,23.60692024230957
2002-05-20,23.16483497619629
2002-05-21,22.939777374267578
2002-05-22,23.012168884277344
2002-05-23,23.366077423095703
2002-05-24,23.044342041015625
2002-05-28,22.91564178466797
2002-05-29,23.052391052246094
2002-05-30,22.441076278686523
2002-05-31,22.223926544189453
2002-06-03,22.207836151123047
2002-06-04,21.32304573059082
2002-06-05,22.62607765197754
2002-06-06,22.62607765197754
2002-06-07,23.012168884277344
2002-06-10,23.20521354675293
2002-06-11,23.02021598815918
2002-06-12,22.62607765197754
2002-06-13,22.199783325195312
2002-06-14,21.853912353515625
2002-06-17,21.78957748413086
2002-06-18,21.636741638183594
2002-06-19,21.43566131591797
2002-06-20,21.266748428344727
2002-06-21,20.824365615844727
2002-06-24,21.113929748535156
2002-06-25,20.80828094482422
2002-06-26,21.14609718322754
2002-06-27,21.43566131591797
2002-06-28,21.717178344726562
2002-07-01,21.21849250793457
2002-07-02,20.631319046020508
2002-07-03,20.711755752563477
2002-07-05,21.43566131591797
2002-07-08,21.43566131591797
2002-07-09,20.9128475189209
2002-07-10,20.34980010986328
2002-07-11,20.430240631103516
2002-07-12,20.34980010986328
2002-07-15,20.116546630859375
2002-07-16,19.34438133239746
2002-07-17,19.955665588378906
2002-07-18,18.05742835998535
2002-07-19,17.679399490356445
2002-07-22,16.231582641601562
2002-07-23,15.925926208496094
2002-07-24,16.167245864868164
2002-07-25,16.746360778808594
2002-07-26,16.593536376953125
2002-07-29,17.880475997924805
2002-07-30,17.422000885009766
2002-07-31,17.05201530456543
2002-08-01,16.9072265625
2002-08-02,16.39244842529297
2002-08-05,15.773107528686523
2002-08-06,16.320064544677734
2002-08-07,16.5291805267334
2002-08-08,17.06808853149414
2002-08-09,16.850929260253906
2002-08-12,16.72223472595215
2002-08-13,16.51310157775879
2002-08-14,16.682010650634766
2002-08-15,17.20484161376953
2002-08-16,17.1324405670166
2002-08-19,17.542654037475586
2002-08-20,17.542654037475586
2002-08-21,18.54095458984375
2002-08-22,19.01595115661621
2002-08-23,18.63756561279297
2002-08-26,18.854936599731445
2002-08-27,18.597307205200195
2002-08-28,18.283329010009766
2002-08-29,18.32358169555664
2002-08-30,18.742219924926758
2002-09-03,18.25111961364746
2002-09-04,18.1142635345459
2002-09-05,17.590961456298828
2002-09-06,17.864683151245117
2002-09-09,18.138410568237305
2002-09-10,18.895185470581055
2002-09-11,18.919342041015625
2002-09-12,18.661724090576172
2002-09-13,18.927383422851562
2002-09-16,19.20111656188965
2002-09-17,18.919342041015625
2002-09-18,18.887130737304688
2002-09-19,17.90494155883789
2002-09-20,18.27527618408203
2002-09-23,18.31553077697754
2002-09-24,17.590961456298828
2002-09-25,17.832481384277344
2002-09-26,18.178667068481445
2002-09-27,18.04180335998535
2002-09-30,17.502397537231445
2002-10-01,18.428232192993164
2002-10-02,17.695627212524414
2002-10-03,17.550708770751953
2002-10-04,17.18842124938965
2002-10-07,16.520212173461914
2002-10-08,17.059612274169922
2002-10-09,16.584606170654297
2002-10-10,17.582914352416992
2002-10-11,18.27527618408203
2002-10-14,18.565113067626953
2002-10-15,19.61171531677246
2002-10-16,18.93543815612793
2002-10-17,20.47314453125
2002-10-18,19.1286563873291
2002-10-21,19.160860061645508
2002-10-22,19.668067932128906
2002-10-23,19.61975860595703
2002-10-24,19.112565994262695
2002-10-25,19.458736419677734
2002-10-28,19.160860061645508
2002-10-29,18.911291122436523
2002-10-30,19.088401794433594
2002-10-31,18.967647552490234
2002-11-01,19.225269317626953
2002-11-04,19.040103912353516
2002-11-05,19.28162384033203
2002-11-06,20.22356414794922
2002-11-07,19.3057861328125
2002-11-08,18.854936599731445
2002-11-11,18.629512786865234
2002-11-12,18.84688377380371
2002-11-13,18.774423599243164
2002-11-14,19.563396453857422
2002-11-15,19.837129592895508
2002-11-18,19.57145118713379
2002-11-19,19.466785430908203
2002-11-20,19.57959747314453
2002-11-21,19.59571075439453
2002-11-22,20.21613121032715
2002-11-25,19.85353660583496
2002-11-26,19.297584533691406
2002-11-27,19.3862247467041
2002-11-29,19.57959747314453
2002-12-02,19.225069046020508
2002-12-03,18.935007095336914
2002-12-04,19.434568405151367
2002-12-05,18.92694091796875
2002-12-06,19.136444091796875
2002-12-09,18.532127380371094
2002-12-10,18.84636878967285
2002-12-11,18.556299209594727
2002-12-12,18.77385711669922
2002-12-13,18.1453800201416
2002-12-16,18.475717544555664
2002-12-17,18.26622772216797
2002-12-18,17.645809173583984
2002-12-19,18.193721771240234
2002-12-20,18.677165985107422
2002-12-23,18.73357391357422
2002-12-24,18.52407455444336
2002-12-26,18.548246383666992
2002-12-27,18.201772689819336
2002-12-30,18.33875846862793
2002-12-31,18.644929885864258
2003-01-02,19.28952980041504
2003-01-03,19.08810043334961
2003-01-06,19.61182975769043
2003-01-07,19.257301330566406
2003-01-08,18.685224533081055
2003-01-09,18.95917510986328
2003-01-10,19.128387451171875
2003-01-13,19.297584533691406
2003-01-14,19.047813415527344
2003-01-15,18.42738914489746
2003-01-16,18.556299209594727
2003-01-17,18.080909729003906
2003-01-21,17.718324661254883
2003-01-22,17.267107009887695
2003-01-23,17.387968063354492
2003-01-24,17.04150390625
2003-01-27,17.0092716217041
2003-01-28,17.22682762145996
2003-01-29,17.0092716217041
2003-01-30,16.92869758605957
2003-01-31,17.25099754333496
2003-02-03,17.36379623413086
2003-02-04,17.0173282623291
2003-02-05,17.04150390625
2003-02-06,16.751434326171875
2003-02-07,16.61445426940918
2003-02-10,16.46136474609375
2003-02-11,16.10684585571289
2003-02-12,15.881226539611816
2003-02-13,15.631451606750488
2003-02-14,15.953736305236816
2003-02-18,16.01015281677246
2003-02-19,15.816576957702637
2003-02-20,15.558477401733398
2003-02-21,15.477813720703125
2003-02-24,14.99388599395752
2003-02-25,15.421364784240723
2003-02-26,15.268120765686035
2003-02-27,15.614933013916016
2003-02-28,15.469755172729492
2003-03-03,15.881097793579102
2003-03-04,15.526213645935059
2003-03-05,15.437495231628418
2003-03-06,15.316509246826172
2003-03-07,15.421364784240723
2003-03-10,14.816445350646973
2003-03-11,14.711591720581055
2003-03-12,14.687393188476562
2003-03-13,14.800318717956543
2003-03-14,15.122939109802246
2003-03-17,15.574606895446777
2003-03-18,15.760109901428223
2003-03-19,15.88917350769043
2003-03-20,16.090805053710938
2003-03-21,17.026411056518555
2003-03-24,16.16339683532715
2003-03-25,16.582794189453125
2003-03-26,16.558603286743164
2003-03-27,16.598939895629883
2003-03-28,16.356975555419922
2003-03-31,16.123069763183594
2003-04-01,16.461820602416992
2003-04-02,16.582794189453125
2003-04-03,16.292442321777344
2003-04-04,16.590864181518555
2003-04-07,16.606998443603516
2003-04-08,16.26824188232422
2003-04-09,15.776244163513184
2003-04-10,16.00208282470703
2003-04-11,15.913358688354492
2003-04-14,16.300508499145508
2003-04-15,16.857032775878906
2003-04-16,16.83283233642578
2003-04-17,16.94576072692871
2003-04-21,16.647321701049805
2003-04-22,17.179656982421875
2003-04-23,17.139331817626953
2003-04-24,17.026411056518555
2003-04-25,18.074935913085938
2003-04-28,18.873430252075195
2003-04-29,18.72017478942871
2003-04-30,18.704042434692383
2003-05-01,18.566936492919922
2003-05-02,18.792766571044922
2003-05-05,18.6475830078125
2003-05-06,19.00247573852539
2003-05-07,18.518543243408203
2003-05-08,18.607255935668945
2003-05-09,18.994413375854492
2003-05-12,19.300914764404297
2003-05-13,19.12346076965332
2003-05-14,18.905691146850586
2003-05-15,19.284774780273438
2003-05-16,19.300914764404297
2003-05-19,18.92988395690918
2003-05-20,19.010547637939453
2003-05-21,19.05897331237793
2003-05-22,19.131629943847656
2003-05-23,19.155834197998047
2003-05-27,19.720916748046875
2003-05-28,19.7370662689209
2003-05-29,19.632118225097656
2003-05-30,20.439355850219727
2003-06-02,20.64116668701172
2003-06-03,20.79454803466797
2003-06-04,21.359621047973633
2003-06-05,21.303104400634766
2003-06-06,21.278892517089844
2003-06-09,20.8591251373291
2003-06-10,21.190095901489258
2003-06-11,21.892396926879883
2003-06-12,21.916616439819336
2003-06-13,21.521059036254883
2003-06-16,22.158782958984375
2003-06-17,21.9811954498291
2003-06-18,21.940828323364258
2003-06-19,21.238529205322266
2003-06-20,21.39190673828125
2003-06-23,20.746105194091797
2003-06-24,20.770326614379883
2003-06-25,20.415142059326172
2003-06-26,20.923704147338867
2003-06-27,20.988283157348633
2003-06-30,20.988283157348633
2003-07-01,21.230449676513672
2003-07-02,21.303104400634766
2003-07-03,20.988283157348633
2003-07-07,21.230449676513672
2003-07-08,21.39190673828125
2003-07-09,21.190095901489258
2003-07-10,20.988283157348633
2003-07-11,21.157800674438477
2003-07-14,21.22237777709961
2003-07-15,21.529136657714844
2003-07-16,21.069005966186523
2003-07-17,20.059947967529297
2003-07-18,20.132606506347656
2003-07-21,19.38994598388672
2003-07-22,19.34958267211914
2003-07-23,19.373796463012695
2003-07-24,19.034751892089844
2003-07-25,19.260784149169922
2003-07-28,19.02667999267578
2003-07-29,19.163925170898438
2003-07-30,19.067045211791992
2003-07-31,18.800670623779297
2003-08-01,18.413175582885742
2003-08-04,18.28402328491211
2003-08-05,17.694732666015625
2003-08-06,18.130651473999023
2003-08-07,18.3647518157959
2003-08-08,18.510047912597656
2003-08-11,18.146785736083984
2003-08-12,18.235578536987305
2003-08-13,18.17908477783203
2003-08-14,18.235578536987305
2003-08-15,18.049917221069336
2003-08-18,18.380897521972656
2003-08-19,18.405101776123047
2003-08-20,18.510047912597656
2003-08-21,18.736276626586914
2003-08-22,18.493886947631836
2003-08-25,18.324214935302734
2003-08-26,18.291902542114258
2003-08-27,18.3646240234375
2003-08-28,18.437320709228516
2003-08-29,18.53428840637207
2003-09-02,18.784761428833008
2003-09-03,18.994815826416016
2003-09-04,18.881698608398438
2003-09-05,18.623159408569336
2003-09-08,18.53428840637207
2003-09-09,18.283823013305664
2003-09-10,17.694028854370117
2003-09-11,17.960651397705078
2003-09-12,18.00104522705078
2003-09-15,17.85561180114746
2003-09-16,18.1949520111084
2003-09-17,18.590843200683594
2003-09-18,18.671642303466797
