Date,APO
2012-01-12,5.557688236236572
2012-01-13,5.537405967712402
2012-01-17,5.72806978225708
2012-01-18,5.870053291320801
2012-01-19,5.983642101287842
2012-01-20,6.0688347816467285
2012-01-23,6.145912170410156
2012-01-24,6.044495582580566
2012-01-25,5.870053291320801
2012-01-26,5.9430766105651855
2012-01-27,6.1296844482421875
2012-01-30,5.8497724533081055
2012-01-31,6.036380767822266
2012-02-01,5.9552459716796875
2012-02-02,5.934963226318359
2012-02-03,6.024207592010498
2012-02-06,6.020153999328613
2012-02-07,6.121569633483887
2012-02-08,6.089118480682373
2012-02-09,6.222986698150635
2012-02-10,5.841658115386963
2012-02-13,5.841658115386963
2012-02-14,5.886280536651611
2012-02-15,6.012038707733154
2012-02-16,5.8335442543029785
2012-02-17,5.878169059753418
2012-02-21,5.8320794105529785
2012-02-22,5.9326324462890625
2012-02-23,5.836273193359375
2012-02-24,5.9326324462890625
2012-02-27,5.878169059753418
2012-02-28,5.8446502685546875
2012-02-29,5.873978614807129
2012-03-01,5.848840713500977
2012-03-02,5.8320794105529785
2012-03-05,5.890738010406494
2012-03-06,5.794373512268066
2012-03-07,5.8027544021606445
2012-03-08,5.873978614807129
2012-03-09,5.957774639129639
2012-03-12,5.978723526000977
2012-03-13,5.97034215927124
2012-03-14,6.024807929992676
2012-03-15,6.016428470611572
2012-03-16,6.108602046966553
2012-03-19,6.041568279266357
2012-03-20,5.99967098236084
2012-03-21,6.100223064422607
2012-03-22,5.978723526000977
2012-03-23,5.974530220031738
2012-03-26,6.037375450134277
2012-03-27,5.941013336181641
2012-03-28,5.97034215927124
2012-03-29,6.0331878662109375
2012-03-30,5.982911586761475
2012-04-02,6.0331878662109375
2012-04-03,6.054136753082275
2012-04-04,5.920067310333252
2012-04-05,6.012241363525391
2012-04-09,5.9326324462890625
2012-04-10,5.718960285186768
2012-04-11,5.861408710479736
2012-04-12,5.8027544021606445
2012-04-13,5.681252479553223
2012-04-16,5.5806989669799805
2012-04-17,5.660304069519043
2012-04-18,5.748287677764893
2012-04-19,5.660304069519043
2012-04-20,5.44243860244751
2012-04-23,5.425681114196777
2012-04-24,5.5388007164001465
2012-04-25,5.5429911613464355
2012-04-26,5.488526821136475
2012-04-27,5.492714881896973
2012-04-30,5.379591941833496
2012-05-01,5.408920764923096
2012-05-02,5.299986839294434
2012-05-03,5.170105457305908
2012-05-04,5.094694137573242
2012-05-07,5.1114501953125
2012-05-08,5.383781433105469
2012-05-09,5.044416427612305
2012-05-10,5.040225505828857
2012-05-11,5.006706714630127
2012-05-14,4.981568813323975
2012-05-15,4.864258289337158
2012-05-16,4.8014116287231445
2012-05-17,4.608669757843018
2012-05-18,4.514441013336182
2012-05-21,4.715749740600586
2012-05-22,4.792846202850342
2012-05-23,5.002720355987549
2012-05-24,5.024134635925293
2012-05-25,5.062685012817383
2012-05-29,5.144064426422119
2012-05-30,5.002720355987549
2012-05-31,4.998435974121094
2012-06-01,4.865659713745117
2012-06-04,4.891357898712158
2012-06-05,4.9684553146362305
2012-06-06,5.139779567718506
2012-06-07,5.353936672210693
2012-06-08,5.435317516326904
2012-06-11,5.40533447265625
2012-06-12,5.426751136779785
2012-06-13,5.439598560333252
2012-06-14,5.4653000831604
2012-06-15,5.4952826499938965
2012-06-18,5.473868370056152
2012-06-19,5.529548168182373
2012-06-20,5.529548168182373
2012-06-21,5.529548168182373
2012-06-22,5.525264739990234
2012-06-25,5.448166370391846
2012-06-26,5.43103551864624
2012-06-27,5.422469139099121
2012-06-28,5.246860027313232
2012-06-29,5.311107158660889
2012-07-02,5.452451705932617
2012-07-03,5.426751136779785
2012-07-05,5.469583988189697
2012-07-06,5.383920669555664
2012-07-09,5.302538871765137
2012-07-10,5.353936672210693
2012-07-11,5.375354290008545
2012-07-12,5.473868370056152
2012-07-13,5.5423970222473145
2012-07-16,5.555247783660889
2012-07-17,5.580944538116455
2012-07-18,5.636626720428467
2012-07-19,5.632343769073486
2012-07-20,5.743703842163086
2012-07-23,5.743703842163086
2012-07-24,5.705155372619629
2012-07-25,5.666607856750488
2012-07-26,5.533830165863037
2012-07-27,5.6537604331970215
2012-07-30,5.713723182678223
2012-07-31,5.812233924865723
2012-08-01,5.996410369873047
2012-08-02,5.7865376472473145
2012-08-03,5.880765438079834
2012-08-06,5.76940393447876
2012-08-07,5.803668022155762
2012-08-08,5.889331340789795
2012-08-09,5.7993855476379395
2012-08-10,5.790820598602295
2012-08-13,5.666607856750488
2012-08-14,5.67089319229126
2012-08-15,5.68373966217041
2012-08-16,5.705155372619629
2012-08-17,5.68373966217041
2012-08-20,5.76940393447876
2012-08-21,5.777971267700195
2012-08-22,5.927878379821777
2012-08-23,5.980185508728027
2012-08-24,5.862500190734863
2012-08-27,5.788401126861572
2012-08-28,5.875576019287109
2012-08-29,5.884293556213379
2012-08-30,5.840707302093506
2012-08-31,5.779682159423828
2012-09-04,5.792759895324707
2012-09-05,5.875576019287109
2012-09-06,5.923521518707275
2012-09-07,6.062999248504639
2012-09-10,6.058643817901611
2012-09-11,6.067359924316406
2012-09-12,6.084793567657471
2012-09-13,6.171969413757324
2012-09-14,6.337602138519287
2012-09-17,6.5163092613220215
2012-09-18,6.464003086090088
2012-09-19,6.533742904663086
2012-09-20,6.503234386444092
2012-09-21,6.520669937133789
2012-09-24,6.468361854553223
2012-09-25,6.385550022125244
2012-09-26,6.442209720611572
2012-09-27,6.459644794464111
2012-09-28,6.3899078369140625
2012-10-01,6.328884124755859
2012-10-02,6.263502597808838
2012-10-03,6.285296440124512
2012-10-04,6.411699295043945
2012-10-05,6.424774646759033
2012-10-08,6.494515419006348
2012-10-09,6.359395980834961
2012-10-10,6.3899078369140625
2012-10-11,6.359395980834961
2012-10-12,6.311448574066162
2012-10-15,6.503234386444092
2012-10-16,6.5511794090271
2012-10-17,6.5642571449279785
2012-10-18,6.5642571449279785
2012-10-19,6.555538654327393
2012-10-22,6.586050510406494
2012-10-23,6.5511794090271
2012-10-24,6.503234386444092
2012-10-25,6.6209211349487305
2012-10-26,6.455288410186768
2012-10-31,6.6209211349487305
2012-11-01,6.725527286529541
2012-11-02,6.503234386444092
2012-11-05,6.455288410186768
2012-11-06,6.586050510406494
2012-11-07,6.298373222351074
2012-11-08,6.124024391174316
2012-11-09,6.198123455047607
2012-11-12,6.328884124755859
2012-11-13,6.368113994598389
2012-11-14,6.124024391174316
2012-11-15,6.211197853088379
2012-11-16,6.163256645202637
2012-11-19,6.494515419006348
2012-11-20,6.7766923904418945
2012-11-21,6.799086570739746
2012-11-23,6.86627197265625
2012-11-26,6.839396953582764
2012-11-27,6.870749473571777
2012-11-28,6.924498081207275
2012-11-29,6.973766326904297
2012-11-30,7.027514457702637
2012-12-03,7.05886697769165
2012-12-04,7.076784133911133
2012-12-05,7.130531311035156
2012-12-06,7.255941867828369
2012-12-07,7.179799556732178
2012-12-10,7.2828168869018555
2012-12-11,7.336565971374512
2012-12-12,7.224587917327881
2012-12-13,7.403748512268066
2012-12-14,7.358959197998047
2012-12-17,7.461976051330566
2012-12-18,7.578430652618408
2012-12-19,7.587385177612305
2012-12-20,7.650093078613281
2012-12-21,7.596343040466309
2012-12-24,7.582907676696777
2012-12-26,7.668008804321289
2012-12-27,7.739673137664795
2012-12-28,7.717277526855469
2012-12-31,7.775505542755127
2013-01-02,8.030806541442871
2013-01-03,8.062161445617676
2013-01-04,8.19653034210205
2013-01-07,8.259231567382812
2013-01-08,8.362250328063965
2013-01-09,8.492140769958496
2013-01-10,8.666821479797363
2013-01-11,8.644421577453613
2013-01-14,8.931078910827637
2013-01-15,8.810147285461426
2013-01-16,8.88181209564209
2013-01-17,8.980350494384766
2013-01-18,9.38345718383789
2013-01-22,9.585007667541504
2013-01-23,9.513345718383789
2013-01-24,9.410330772399902
2013-01-25,9.522305488586426
2013-01-28,9.490950584411621
2013-01-29,9.49543285369873
2013-01-30,9.378979682922363
2013-01-31,9.974679946899414
2013-02-01,10.198630332946777
2013-02-04,9.947808265686035
2013-02-05,9.840307235717773
2013-02-06,9.85822582244873
2013-02-07,9.920934677124023
2013-02-08,10.162796974182129
2013-02-11,9.929889678955078
2013-02-12,9.844792366027832
2013-02-13,9.674590110778809
2013-02-14,9.974679946899414
2013-02-15,10.43533992767334
2013-02-19,10.693872451782227
2013-02-20,10.472944259643555
2013-02-21,9.965282440185547
2013-02-22,10.28022289276123
2013-02-25,10.55285358428955
2013-02-26,10.548158645629883
2013-02-27,10.769084930419922
2013-02-28,11.051118850708008
2013-03-01,11.004111289978027
2013-03-04,11.14042854309082
2013-03-05,11.281450271606445
2013-03-06,11.239140510559082
2013-03-07,11.276748657226562
2013-03-08,11.281450271606445
2013-03-11,11.281450271606445
2013-03-12,11.234441757202148
2013-03-13,11.281450271606445
2013-03-14,11.131031036376953
2013-03-15,11.032317161560059
2013-03-18,10.825490951538086
2013-03-19,10.703274726867676
2013-03-20,10.585760116577148
2013-03-21,10.48704719543457
2013-03-22,10.43533992767334
2013-03-25,10.186206817626953
2013-03-26,10.42123794555664
2013-03-27,10.299022674560547
2013-03-28,10.17210865020752
2013-04-01,10.477645874023438
2013-04-02,11.069925308227539
2013-04-03,11.022916793823242
2013-04-04,11.295554161071777
2013-04-05,11.394264221191406
2013-04-08,11.793815612792969
2013-04-09,12.41429328918457
2013-04-10,12.230975151062012
2013-04-11,11.958335876464844
2013-04-12,11.610488891601562
2013-04-15,10.783185958862305
2013-04-16,11.431869506835938
2013-04-17,11.351956367492676
2013-04-18,11.375465393066406
2013-04-19,11.732705116271973
2013-04-22,11.822015762329102
2013-04-23,12.01474380493164
2013-04-24,11.760909080505371
2013-04-25,12.230975151062012
2013-04-26,12.160459518432617
2013-04-29,12.216869354248047
2013-04-30,12.654022216796875
2013-05-01,12.15106201171875
2013-05-02,12.339083671569824
2013-05-03,12.498899459838867
2013-05-06,12.4566011428833
2013-05-07,12.757440567016602
2013-05-08,12.668126106262207
2013-05-09,12.024144172668457
2013-05-10,11.681000709533691
2013-05-13,11.751506805419922
2013-05-14,12.314313888549805
2013-05-15,12.655843734741211
2013-05-16,12.833824157714844
2013-05-17,13.1513032913208
2013-05-20,12.602927207946777
2013-05-21,12.665465354919434
2013-05-22,12.088226318359375
2013-05-23,11.506189346313477
2013-05-24,12.044937133789062
2013-05-28,11.852519989013672
2013-05-29,11.626440048217773
2013-05-30,11.90063190460205
2013-05-31,11.568717956542969
2013-06-03,11.231996536254883
2013-06-04,11.164654731750488
2013-06-05,10.890474319458008
2013-06-06,11.376303672790527
2013-06-07,11.559100151062012
2013-06-10,11.732267379760742
2013-06-11,11.313776016235352
2013-06-12,11.443655967712402
2013-06-13,11.559100151062012
2013-06-14,11.400357246398926
2013-06-17,11.544669151306152
2013-06-18,11.645684242248535
2013-06-19,11.612008094787598
2013-06-20,11.145418167114258
2013-06-21,10.904899597167969
2013-06-24,10.4671630859375
2013-06-25,10.750970840454102
2013-06-26,10.943382263183594
2013-06-27,11.304155349731445
2013-06-28,11.592771530151367
2013-07-01,11.371498107910156
2013-07-02,11.207954406738281
2013-07-03,11.068452835083008
2013-07-05,11.328210830688477
2013-07-08,11.583151817321777
2013-07-09,11.549477577209473
2013-07-10,11.458084106445312
2013-07-11,11.910250663757324
2013-07-12,12.02088737487793
2013-07-15,12.136332511901855
2013-07-16,11.852519989013672
2013-07-17,11.780373573303223
2013-07-18,12.458623886108398
2013-07-19,12.574065208435059
2013-07-22,12.920408248901367
2013-07-23,12.829010963439941
2013-07-24,12.814582824707031
2013-07-25,12.80976390838623
2013-07-26,12.973320960998535
2013-07-29,12.79533576965332
2013-07-30,12.675085067749023
2013-07-31,12.85306453704834
2013-08-01,13.14648723602295
2013-08-02,13.160920143127441
2013-08-05,13.257126808166504
2013-08-06,13.411055564880371
2013-08-07,13.415864944458008
2013-08-08,13.492833137512207
2013-08-09,13.459158897399902
2013-08-12,13.497636795043945
2013-08-13,14.031587600708008
2013-08-14,14.089308738708496
2013-08-15,13.810307502746582
2013-08-16,13.940184593200684
2013-08-19,13.752586364746094
2013-08-20,13.69966983795166
2013-08-21,13.444725036621094
2013-08-22,13.20743465423584
2013-08-23,13.126657485961914
2013-08-26,13.177144050598145
2013-08-27,12.859074592590332
2013-08-28,12.773245811462402
2013-08-29,12.919658660888672
2013-08-30,12.818686485290527
2013-09-03,12.990342140197754
2013-09-04,13.368992805480957
2013-09-05,13.363946914672852
2013-09-06,13.363946914672852
2013-09-09,13.510361671447754
2013-09-10,13.833476066589355
2013-09-11,14.424175262451172
2013-09-12,14.414078712463379
2013-09-13,14.328256607055664
2013-09-16,14.747292518615723
2013-09-17,14.944191932678223
2013-09-18,15.035069465637207
2013-09-19,14.797780990600586
2013-09-20,14.23737621307373
2013-09-23,14.085914611816406
2013-09-24,14.00008487701416
2013-09-25,14.025331497192383
2013-09-26,14.055624961853027
2013-09-27,14.297961235046387
2013-09-30,14.267664909362793
2013-10-01,14.641273498535156
2013-10-02,15.030023574829102
2013-10-03,14.893712043762207
2013-10-04,15.322851181030273
2013-10-07,15.141100883483887
2013-10-08,14.91390323638916
2013-10-09,14.762436866760254
2013-10-10,15.151192665100098
2013-10-11,15.494508743286133
2013-10-14,15.449069023132324
2013-10-15,15.711593627929688
2013-10-16,16.256864547729492
2013-10-17,16.605222702026367
2013-10-18,17.0697078704834
2013-10-21,16.86775779724121
2013-10-22,17.241363525390625
2013-10-23,17.160581588745117
2013-10-24,17.352432250976562
2013-10-25,16.943492889404297
2013-10-28,16.670856475830078
2013-10-29,16.842514038085938
2013-10-30,16.196277618408203
2013-10-31,16.287151336669922
2013-11-01,16.600173950195312
2013-11-04,16.792028427124023
2013-11-05,17.236310958862305
2013-11-06,16.923295974731445
2013-11-07,16.1558895111084
2013-11-08,15.913556098937988
2013-11-11,15.201683044433594
2013-11-12,14.817974090576172
2013-11-13,15.090607643127441
2013-11-14,15.21682071685791
2013-11-15,15.257219314575195
2013-11-18,15.282459259033203
2013-11-19,15.171391487121582
2013-11-20,14.884049415588379
2013-11-21,15.343791007995605
2013-11-22,15.766955375671387
2013-11-25,15.756512641906738
2013-11-26,15.834879875183105
2013-11-27,15.6885986328125
2013-11-29,15.772181510925293
2013-12-02,15.704264640808105
2013-12-03,15.349016189575195
2013-12-04,15.683370590209961
2013-12-05,15.625903129577637
2013-12-06,15.77740478515625
2013-12-09,15.803534507751465
2013-12-10,15.803534507751465
2013-12-11,15.620683670043945
2013-12-12,15.516195297241211
2013-12-13,15.740836143493652
2013-12-16,15.92891788482666
2013-12-17,15.730386734008789
2013-12-18,15.86099910736084
2013-12-19,15.897565841674805
2013-12-20,16.24237060546875
2013-12-23,16.080415725708008
2013-12-24,16.00205421447754
2013-12-26,16.09086799621582
2013-12-27,16.33640480041504
2013-12-30,16.174455642700195
2013-12-31,16.51403045654297
2014-01-02,16.87973976135254
2014-01-03,17.31858253479004
2014-01-06,17.370819091796875
2014-01-07,17.741744995117188
2014-01-08,18.316421508789062
2014-01-09,18.358213424682617
2014-01-10,18.661226272583008
2014-01-13,18.61420440673828
2014-01-14,18.922433853149414
2014-01-15,18.676897048950195
2014-01-16,18.833627700805664
2014-01-17,18.316421508789062
2014-01-21,18.389564514160156
2014-01-22,18.34776496887207
2014-01-23,17.642484664916992
2014-01-24,16.8222713470459
2014-01-27,16.581951141357422
2014-01-28,16.843164443969727
2014-01-29,16.534934997558594
2014-01-30,17.088706970214844
2014-01-31,16.952877044677734
2014-02-03,16.03339958190918
2014-02-04,16.5401611328125
2014-02-05,16.51403045654297
2014-02-06,16.602848052978516
2014-02-07,16.665542602539062
2014-02-10,16.9789981842041
2014-02-11,16.806594848632812
2014-02-12,16.764801025390625
2014-02-13,16.628971099853516
2014-02-14,16.666818618774414
2014-02-18,16.537033081054688
2014-02-19,16.7641658782959
2014-02-20,16.747941970825195
2014-02-21,17.045372009277344
2014-02-24,17.148115158081055
2014-02-25,17.10485076904297
2014-02-26,17.31035041809082
2014-02-27,17.31575584411621
2014-02-28,17.407695770263672
2014-03-03,17.25086784362793
2014-03-04,17.445545196533203
2014-03-05,17.85112762451172
2014-03-06,17.964698791503906
2014-03-07,17.575334548950195
2014-03-10,17.575334548950195
2014-03-11,17.72675323486328
2014-03-12,17.624004364013672
2014-03-13,17.375240325927734
2014-03-14,17.213010787963867
2014-03-17,17.386064529418945
2014-03-18,17.396873474121094
2014-03-19,17.596969604492188
2014-03-20,17.450952529907227
2014-03-21,17.164339065551758
2014-03-24,16.807424545288086
2014-03-25,16.68304443359375
2014-03-26,16.461328506469727
2014-03-27,16.88313865661621
2014-03-28,17.413101196289062
2014-03-31,17.196786880493164
2014-04-01,17.207609176635742
2014-04-02,16.948034286499023
2014-04-03,17.19138526916504
2014-04-04,16.7641658782959
2014-04-07,15.915138244628906
2014-04-08,15.271615982055664
2014-04-09,15.688014030456543
2014-04-10,15.174274444580078
2014-04-11,14.866026878356934
2014-04-14,14.898476600646973
2014-04-15,14.828176498413086
2014-04-16,15.233757019042969
2014-04-17,15.309464454650879
2014-04-21,15.920548439025879
2014-04-22,16.331539154052734
2014-04-23,16.055740356445312
2014-04-24,15.715052604675293
2014-04-25,15.266210556030273
2014-04-28,14.59023380279541
2014-04-29,14.79572582244873
2014-04-30,14.67134952545166
2014-05-01,14.60104751586914
2014-05-02,14.7578706741333
2014-05-05,14.665942192077637
2014-05-06,14.617269515991211
2014-05-07,14.509119033813477
2014-05-08,14.044044494628906
2014-05-09,14.163012504577637
2014-05-12,13.870997428894043
2014-05-13,13.860176086425781
2014-05-14,13.892629623413086
2014-05-15,13.670907020568848
2014-05-16,13.581405639648438
2014-05-19,13.531064987182617
2014-05-20,13.55903148651123
2014-05-21,13.642937660217285
2014-05-22,13.765995025634766
2014-05-23,13.821932792663574
2014-05-27,13.972963333129883
2014-05-28,14.000931739807129
2014-05-29,13.956182479858398
2014-05-30,13.889057159423828
2014-06-02,13.967368125915527
2014-06-03,13.844305038452148
2014-06-04,14.174333572387695
2014-06-05,14.873539924621582
2014-06-06,15.158823013305664
2014-06-09,15.041353225708008
2014-06-10,15.102884292602539
2014-06-11,15.220348358154297
2014-06-12,15.298659324645996
2014-06-13,15.225940704345703
2014-06-16,15.214757919311523
2014-06-17,15.67343807220459
2014-06-18,16.02583885192871
2014-06-19,15.695816040039062
2014-06-20,15.639874458312988
2014-06-23,15.472064971923828
2014-06-24,15.136445999145508
2014-06-25,15.074917793273926
2014-06-26,15.074917793273926
2014-06-27,15.50562858581543
2014-06-30,15.50562858581543
2014-07-01,15.45528507232666
2014-07-02,15.578338623046875
2014-07-03,15.38815975189209
2014-07-07,15.382567405700684
2014-07-08,14.968635559082031
2014-07-09,14.54910659790039
2014-07-10,14.31977367401123
2014-07-11,14.33095932006836
2014-07-14,14.991011619567871
2014-07-15,15.170010566711426
2014-07-16,15.449688911437988
2014-07-17,15.2706937789917
2014-07-18,15.41053581237793
2014-07-21,15.45528507232666
2014-07-22,15.304252624511719
2014-07-23,15.449688911437988
2014-07-24,15.304252624511719
2014-07-25,15.108474731445312
2014-07-28,14.92947769165039
2014-07-29,14.890321731567383
2014-07-30,15.030167579650879
2014-07-31,14.688955307006836
2014-08-01,14.655386924743652
2014-08-04,14.56029224395752
2014-08-05,14.48198413848877
2014-08-06,14.123991012573242
2014-08-07,13.833121299743652
2014-08-08,13.693280220031738
2014-08-11,13.715653419494629
2014-08-12,13.463939666748047
2014-08-13,13.67650318145752
2014-08-14,13.648530960083008
2014-08-15,13.469539642333984
2014-08-18,13.592597961425781
2014-08-19,13.475128173828125
2014-08-20,13.480829238891602
2014-08-21,13.674714088439941
2014-08-22,13.56066608428955
2014-08-25,13.822982788085938
2014-08-26,13.897123336791992
2014-08-27,13.891412734985352
2014-08-28,13.857199668884277
2014-08-29,13.914222717285156
2014-09-02,13.674714088439941
2014-09-03,13.343971252441406
2014-09-04,13.252729415893555
2014-09-05,13.400991439819336
2014-09-08,13.49793529510498
2014-09-09,13.42380428314209
2014-09-10,13.492238998413086
2014-09-11,13.50363826751709
2014-09-12,13.45801830291748
2014-09-15,13.207108497619629
2014-09-16,13.08735466003418
2014-09-17,13.161490440368652
2014-09-18,13.081652641296387
2014-09-19,12.91627311706543
2014-09-22,12.89346981048584
2014-09-23,13.058841705322266
2014-09-24,13.378188133239746
2014-09-25,13.338268280029297
2014-09-26,13.68612289428711
2014-09-29,13.611988067626953
2014-09-30,13.594882011413574
2014-10-01,13.281242370605469
2014-10-02,13.264134407043457
2014-10-03,13.49793529510498
2014-10-06,13.623394966125488
2014-10-07,13.309757232666016
2014-10-08,13.549262046813965
2014-10-09,13.013222694396973
2014-10-10,12.551314353942871
2014-10-13,12.02668285369873
2014-10-14,11.912628173828125
2014-10-15,12.106514930725098
2014-10-16,12.106514930725098
2014-10-17,12.557019233703613
2014-10-20,12.96760082244873
2014-10-21,13.406702041625977
2014-10-22,13.161490440368652
2014-10-23,13.127272605895996
2014-10-24,13.366782188415527
2014-10-27,13.212809562683105
2014-10-28,13.594882011413574
2014-10-29,13.343971252441406
2014-10-30,12.92768383026123
2014-10-31,12.973304748535156
2014-11-03,12.89346981048584
2014-11-04,12.7680082321167
2014-11-05,12.842145919799805
2014-11-06,12.876360893249512
2014-11-07,13.332571029663086
2014-11-10,13.372485160827637
2014-11-11,13.412397384643555
2014-11-12,13.282919883728027
2014-11-13,13.318232536315918
2014-11-14,13.465365409851074
2014-11-17,13.353544235229492
2014-11-18,13.736085891723633
2014-11-19,13.600725173950195
2014-11-20,13.977381706237793
2014-11-21,14.18924617767334
2014-11-24,14.407001495361328
2014-11-25,14.518817901611328
2014-11-26,14.707147598266602
2014-11-28,14.383460998535156
2014-12-01,13.8891019821167
2014-12-02,13.912641525268555
2014-12-03,14.130395889282227
2014-12-04,14.112738609313965
