Date,USB
2000-10-30,8.143111228942871
2000-10-31,8.355307579040527
2000-11-01,8.381834030151367
2000-11-02,8.355307579040527
2000-11-03,8.381834030151367
2000-11-06,8.434885025024414
2000-11-07,8.222685813903809
2000-11-08,8.169633865356445
2000-11-09,8.196155548095703
2000-11-10,8.143111228942871
2000-11-13,8.0635347366333
2000-11-14,8.01048755645752
2000-11-15,7.851338863372803
2000-11-16,7.586088180541992
2000-11-17,7.586088180541992
2000-11-20,7.559564113616943
2000-11-21,7.771763801574707
2000-11-22,7.692190647125244
2000-11-24,7.586088180541992
2000-11-27,7.533038139343262
2000-11-28,7.930911540985107
2000-11-29,8.222685813903809
2000-11-30,8.222685813903809
2000-12-01,8.249208450317383
2000-12-04,8.169633865356445
2000-12-05,8.647079467773438
2000-12-06,8.540977478027344
2000-12-07,8.85927963256836
2000-12-08,9.018424987792969
2000-12-11,9.23062801361084
2000-12-12,9.098000526428223
2000-12-13,9.018424987792969
2000-12-14,9.018424987792969
2000-12-15,9.018424987792969
2000-12-18,9.893747329711914
2000-12-19,9.655021667480469
2000-12-20,9.840697288513184
2000-12-21,10.185517311096191
2000-12-22,10.079418182373047
2000-12-26,10.13247013092041
2000-12-27,10.362364768981934
2000-12-28,10.228828430175781
2000-12-29,9.935051918029785
2001-01-02,9.854934692382812
2001-01-03,10.549317359924316
2001-01-04,10.949920654296875
2001-01-05,10.495901107788086
2001-01-08,10.28223991394043
2001-01-09,10.28223991394043
2001-01-10,10.308948516845703
2001-01-11,10.28223991394043
2001-01-12,9.854934692382812
2001-01-16,9.801514625549316
2001-01-17,9.481029510498047
2001-01-18,9.347494125366211
2001-01-19,9.053718566894531
2001-01-22,9.45432186126709
2001-01-23,9.82822322845459
2001-01-24,9.82822322845459
2001-01-25,9.854934692382812
2001-01-26,10.095291137695312
2001-01-29,10.110251426696777
2001-01-30,10.161526679992676
2001-01-31,10.084610939025879
2001-02-01,9.943593978881836
2001-02-02,10.067522048950195
2001-02-05,10.25981330871582
2001-02-06,10.144434928894043
2001-02-07,10.152982711791992
2001-02-08,10.170068740844727
2001-02-09,10.195711135864258
2001-02-12,10.362364768981934
2001-02-13,10.289714813232422
2001-02-14,9.969236373901367
2001-02-15,9.956419944763184
2001-02-16,9.9991455078125
2001-02-20,9.832491874694824
2001-02-21,9.70857048034668
2001-02-22,9.606019020080566
2001-02-23,9.700030326843262
2001-02-26,9.973508834838867
2001-02-27,10.020511627197266
2001-02-28,9.913683891296387
2001-03-01,9.935051918029785
2001-03-02,10.161526679992676
2001-03-05,9.82822322845459
2001-03-06,9.635931015014648
2001-03-07,9.785490036010742
2001-03-08,9.772671699523926
2001-03-09,9.836771011352539
2001-03-12,9.22998332977295
2001-03-13,9.315444946289062
2001-03-14,8.845399856567383
2001-03-15,9.157341003417969
2001-03-16,8.952229499816895
2001-03-19,9.400907516479492
2001-03-20,8.960777282714844
2001-03-21,8.524913787841797
2001-03-22,8.225796699523926
2001-03-23,8.862494468688965
2001-03-26,9.268439292907715
2001-03-27,9.994876861572266
2001-03-28,9.933699607849121
2001-03-29,9.70539665222168
2001-03-30,9.994011878967285
2001-04-02,10.075861930847168
2001-04-03,9.877705574035645
2001-04-04,9.800164222717285
2001-04-05,10.01555347442627
2001-04-06,9.925090789794922
2001-04-09,9.97247314453125
2001-04-10,10.054319381713867
2001-04-11,9.903552055358887
2001-04-12,10.118936538696289
2001-04-16,10.071551322937012
2001-04-17,9.636466979980469
2001-04-18,9.69246768951416
2001-04-19,9.563239097595215
2001-04-20,9.304769515991211
2001-04-23,9.15831184387207
2001-04-24,9.261696815490723
2001-04-25,9.21430492401123
2001-04-26,8.986001014709473
2001-04-27,9.253073692321777
2001-04-30,9.123846054077148
2001-05-01,9.020461082458496
2001-05-02,9.184155464172363
2001-05-03,9.520157814025879
2001-05-04,9.770007133483887
2001-05-07,9.149691581726074
2001-05-08,9.132460594177246
2001-05-09,9.197076797485352
2001-05-10,9.076457023620605
2001-05-11,9.024763107299805
2001-05-14,9.110920906066895
2001-05-15,9.261696815490723
2001-05-16,9.45123291015625
2001-05-17,9.330615997314453
2001-05-18,9.408159255981445
2001-05-21,9.434005737304688
2001-05-22,9.58046817779541
2001-05-23,9.619242668151855
2001-05-24,9.73985481262207
2001-05-25,9.576154708862305
2001-05-29,9.52877426147461
2001-05-30,9.520157814025879
2001-05-31,9.606318473815918
2001-06-01,9.69246768951416
2001-06-04,9.800164222717285
2001-06-05,9.838934898376465
2001-06-06,9.950935363769531
2001-06-07,9.907858848571777
2001-06-08,9.795851707458496
2001-06-11,9.795851707458496
2001-06-12,9.73985481262207
2001-06-13,9.69246768951416
2001-06-14,9.326305389404297
2001-06-15,9.261696815490723
2001-06-18,9.39093017578125
2001-06-19,9.606318473815918
2001-06-20,9.69246768951416
2001-06-21,10.01555347442627
2001-06-22,9.907858848571777
2001-06-25,9.821703910827637
2001-06-26,9.67093563079834
2001-06-27,9.678749084472656
2001-06-28,9.88292121887207
2001-06-29,9.900301933288574
2001-07-02,10.126198768615723
2001-07-03,10.056690216064453
2001-07-05,10.121858596801758
2001-07-06,9.969805717468262
2001-07-09,10.208733558654785
2001-07-10,9.987188339233398
2001-07-11,10.004559516906738
2001-07-12,10.200044631958008
2001-07-13,10.382500648498535
2001-07-16,10.234801292419434
2001-07-17,10.40422248840332
2001-07-18,10.27389907836914
2001-07-19,9.904646873474121
2001-07-20,9.752605438232422
2001-07-23,9.743913650512695
2001-07-24,9.591869354248047
2001-07-25,9.665717124938965
2001-07-26,9.88292121887207
2001-07-27,10.208733558654785
2001-07-30,10.265210151672363
2001-07-31,10.312996864318848
2001-08-01,10.334715843200684
2001-08-02,10.339056015014648
2001-08-03,10.399880409240723
2001-08-06,10.61274242401123
2001-08-07,10.864701271057129
2001-08-08,10.860357284545898
2001-08-09,10.708313941955566
2001-08-10,10.703965187072754
2001-08-13,10.747411727905273
2001-08-14,10.816914558410645
2001-08-15,10.751753807067871
2001-08-16,10.869046211242676
2001-08-17,10.734373092651367
2001-08-20,10.842986106872559
2001-08-21,10.682245254516602
2001-08-22,10.8560152053833
2001-08-23,10.786506652832031
2001-08-24,10.795188903808594
2001-08-27,10.643149375915527
2001-08-28,10.543235778808594
2001-08-29,10.491106986999512
2001-08-30,10.438976287841797
2001-08-31,10.530203819274902
2001-09-04,10.656184196472168
2001-09-05,10.512826919555664
2001-09-06,10.512826919555664
2001-09-07,10.334715843200684
2001-09-10,10.312996864318848
2001-09-17,10.169641494750977
2001-09-18,10.000215530395508
2001-09-19,9.344250679016113
2001-09-20,8.536236763000488
2001-09-21,8.418946266174316
2001-09-24,9.122701644897461
2001-09-25,9.274746894836426
2001-09-26,9.313314437866211
2001-09-27,9.593810081481934
2001-09-28,9.720902442932129
2001-10-01,9.650785446166992
2001-10-02,9.926894187927246
2001-10-03,9.948813438415527
2001-10-04,9.620102882385254
2001-10-05,8.081768035888672
2001-10-08,7.398056507110596
2001-10-09,7.7399115562438965
2001-10-10,7.827564716339111
2001-10-11,7.704847812652588
2001-10-12,7.367378234863281
2001-10-15,7.380527973175049
2001-10-16,7.625962257385254
2001-10-17,7.840714931488037
2001-10-18,7.779352188110352
2001-10-19,7.564602375030518
2001-10-22,7.617192268371582
2001-10-23,7.748672962188721
2001-10-24,7.976580619812012
2001-10-25,8.274606704711914
2001-10-26,8.116827011108398
2001-10-29,7.801265239715576
2001-10-30,7.779352188110352
2001-10-31,7.792507171630859
2001-11-01,7.888926029205322
2001-11-02,7.888926029205322
2001-11-05,8.046703338623047
2001-11-06,8.173803329467773
2001-11-07,8.033554077148438
2001-11-08,7.954662322998047
2001-11-09,7.932751178741455
2001-11-12,7.875776290893555
2001-11-13,7.976580619812012
2001-11-14,7.994110584259033
2001-11-15,7.945898056030273
2001-11-16,8.055468559265137
2001-11-19,8.178186416625977
2001-11-20,7.980958938598633
2001-11-21,7.932751178741455
2001-11-23,8.151886940002441
2001-11-26,7.9897236824035645
2001-11-27,8.020405769348145
2001-11-28,8.064233779907227
2001-11-29,8.108060836791992
2001-11-30,8.318429946899414
2001-12-03,8.239545822143555
2001-12-04,8.340348243713379
2001-12-05,8.498125076293945
2001-12-06,8.74355697631836
2001-12-07,8.791768074035645
2001-12-10,8.800530433654785
2001-12-11,8.555102348327637
2001-12-12,8.633989334106445
2001-12-13,8.401703834533691
2001-12-14,8.318429946899414
2001-12-17,8.327198028564453
2001-12-18,8.58139705657959
2001-12-19,8.875041961669922
2001-12-20,8.93201732635498
2001-12-21,9.072259902954102
2001-12-24,8.988991737365723
2001-12-26,8.988991737365723
2001-12-27,9.169464111328125
2001-12-28,9.275619506835938
2001-12-31,9.257926940917969
2002-01-02,9.089845657348633
2002-01-03,9.134071350097656
2002-01-04,9.306580543518066
2002-01-07,9.284464836120605
2002-01-08,9.262354850769043
2002-01-09,9.173885345458984
2002-01-10,9.28888988494873
2002-01-11,9.01021957397461
2002-01-14,9.00137710571289
2002-01-15,9.15618896484375
2002-01-16,8.912906646728516
2002-01-17,9.03233814239502
2002-01-18,9.03233814239502
2002-01-22,9.058876991271973
2002-01-23,9.25350284576416
2002-01-24,9.399471282958984
2002-01-25,9.479090690612793
2002-01-28,9.510055541992188
2002-01-29,8.983682632446289
2002-01-30,9.00137710571289
2002-01-31,9.209269523620605
2002-02-01,8.917335510253906
2002-02-04,8.77136516571045
2002-02-05,8.77136516571045
2002-02-06,8.625396728515625
2002-02-07,8.647512435913086
2002-02-08,8.713862419128418
2002-02-11,8.780213356018066
2002-02-12,8.758090019226074
2002-02-13,8.846564292907715
2002-02-14,8.86425495147705
2002-02-15,8.850985527038574
2002-02-19,8.475003242492676
2002-02-20,8.656355857849121
2002-02-21,8.528085708618164
2002-02-22,8.81559944152832
2002-02-25,9.107536315917969
2002-02-26,9.089845657348633
2002-02-27,9.222539901733398
2002-02-28,9.222539901733398
2002-03-01,9.337546348571777
2002-03-04,9.620635986328125
2002-03-05,9.372930526733398
2002-03-06,9.704675674438477
2002-03-07,9.57197380065918
2002-03-08,9.731216430664062
2002-03-11,9.8594970703125
2002-03-12,9.753331184387207
2002-03-13,9.735637664794922
2002-03-14,9.673714637756348
2002-03-15,9.947956085205078
2002-03-18,10.009882926940918
2002-03-19,10.173547744750977
2002-03-20,9.947956085205078
2002-03-21,9.850645065307617
2002-03-22,9.99661636352539
2002-03-25,10.009882926940918
2002-03-26,10.217354774475098
2002-03-27,10.119194984436035
2002-03-28,10.070116996765137
2002-04-01,10.074580192565918
2002-04-02,10.181659698486328
2002-04-03,9.99873161315918
2002-04-04,9.994266510009766
2002-04-05,9.980878829956055
2002-04-08,10.070116996765137
2002-04-09,10.159350395202637
2002-04-10,10.230740547180176
2002-04-11,9.989809036254883
2002-04-12,10.141504287719727
2002-04-15,9.994266510009766
2002-04-16,10.257512092590332
2002-04-17,10.534137725830078
2002-04-18,10.529672622680664
2002-04-19,10.62783432006836
2002-04-22,10.311046600341797
2002-04-23,10.351205825805664
2002-04-24,10.476129531860352
2002-04-25,10.547518730163574
2002-04-26,10.386903762817383
2002-04-29,10.364590644836426
2002-04-30,10.57429027557373
2002-05-01,10.57429027557373
2002-05-02,10.703682899475098
2002-05-03,10.623370170593262
2002-05-06,10.440438270568848
2002-05-07,10.534137725830078
2002-05-08,10.667985916137695
2002-05-09,10.66352367401123
2002-05-10,10.560906410217285
2002-05-13,10.730452537536621
2002-05-14,10.859843254089355
2002-05-15,10.712608337402344
2002-05-16,10.730452537536621
2002-05-17,10.667985916137695
2002-05-20,10.667985916137695
2002-05-21,10.757224082946777
2002-05-22,10.717066764831543
2002-05-23,10.908921241760254
2002-05-24,10.730452537536621
2002-05-28,10.507369041442871
2002-05-29,10.493982315063477
2002-05-30,10.498444557189941
2002-05-31,10.551982879638672
2002-06-03,10.43151569366455
2002-06-04,10.342279434204102
2002-06-05,10.364590644836426
2002-06-06,10.10580825805664
2002-06-07,10.217354774475098
2002-06-10,10.266429901123047
2002-06-11,10.083504676818848
2002-06-12,10.203968048095703
2002-06-13,9.980878829956055
2002-06-14,10.235196113586426
2002-06-17,10.596593856811523
2002-06-18,10.596593856811523
2002-06-19,10.38243579864502
2002-06-20,10.377976417541504
2002-06-21,10.12812328338623
2002-06-24,10.208427429199219
2002-06-25,10.09688663482666
2002-06-26,10.1036376953125
2002-06-27,10.342164039611816
2002-06-28,10.508684158325195
2002-07-01,10.21614933013916
2002-07-02,10.1036376953125
2002-07-03,9.793102264404297
2002-07-05,10.1036376953125
2002-07-08,10.117138862609863
2002-07-09,9.991127014160156
2002-07-10,9.739090919494629
2002-07-11,9.833606719970703
2002-07-12,9.532074928283691
2002-07-15,9.550076484680176
2002-07-16,9.113524436950684
2002-07-17,9.25754451751709
2002-07-18,8.77148723602295
2002-07-19,8.321436882019043
2002-07-22,8.280937194824219
2002-07-23,8.303439140319824
2002-07-24,8.388944625854492
2002-07-25,8.321436882019043
2002-07-26,8.852495193481445
2002-07-29,9.338553428649902
2002-07-30,9.25754451751709
2002-07-31,9.626585006713867
2002-08-01,9.235034942626953
2002-08-02,9.221540451049805
2002-08-05,9.005516052246094
2002-08-06,9.347554206848145
2002-08-07,9.406059265136719
2002-08-08,9.76159954071045
2002-08-09,9.802101135253906
2002-08-12,9.65809154510498
2002-08-13,9.563576698303223
2002-08-14,9.856106758117676
2002-08-15,9.92361831665039
2002-08-16,9.93262004852295
2002-08-19,10.094637870788574
2002-08-20,9.92361831665039
2002-08-21,9.901115417480469
2002-08-22,9.914616584777832
2002-08-23,9.703089714050293
2002-08-26,9.770600318908691
2002-08-27,9.626585006713867
2002-08-28,9.491564750671387
2002-08-29,9.595073699951172
2002-08-30,9.671589851379395
2002-09-03,9.271045684814453
2002-09-04,9.455567359924316
2002-09-05,9.307047843933105
2002-09-06,9.496066093444824
2002-09-09,9.568078994750977
2002-09-10,9.424065589904785
2002-09-11,9.401555061340332
2002-09-12,9.176532745361328
2002-09-13,9.20803451538086
2002-09-16,9.104519844055176
2002-09-17,8.960509300231934
2002-09-18,8.90200424194336
2002-09-19,8.640974044799805
2002-09-20,8.676980018615723
2002-09-23,8.406944274902344
2002-09-24,8.10991096496582
2002-09-25,8.23592758178711
2002-09-26,8.406510353088379
2002-09-27,8.374673843383789
2002-09-30,8.452004432678223
2002-10-01,8.85686206817627
2002-10-02,8.85686206817627
2002-10-03,8.092633247375488
2002-10-04,7.915222644805908
2002-10-07,7.5058183670043945
2002-10-08,7.801499843597412
2002-10-09,7.392092704772949
2002-10-10,7.897031784057617
2002-10-11,8.388320922851562
2002-10-14,8.461101531982422
2002-10-15,8.802277565002441
2002-10-16,9.006978988647461
2002-10-17,9.220779418945312
2002-10-18,9.29356861114502
2002-10-21,9.398195266723633
2002-10-22,9.39364242553711
2002-10-23,9.507364273071289
2002-10-24,9.507364273071289
2002-10-25,9.566502571105957
2002-10-28,9.666581153869629
2002-10-29,9.498266220092773
2002-10-30,9.652935981750488
2002-10-31,9.59379768371582
2002-11-01,9.803045272827148
2002-11-04,9.643837928771973
2002-11-05,9.652935981750488
2002-11-06,9.68022632598877
2002-11-07,9.298117637634277
2002-11-08,9.170742988586426
2002-11-11,9.120706558227539
2002-11-12,9.379996299743652
2002-11-13,9.398195266723633
2002-11-14,9.611998558044434
2002-11-15,9.866738319396973
2002-11-18,9.66203498840332
2002-11-19,9.734817504882812
2002-11-20,9.99866008758545
2002-11-21,10.098737716674805
2002-11-22,10.007757186889648
2002-11-25,9.939519882202148
2002-11-26,9.834890365600586
2002-11-27,10.071443557739258
2002-11-29,9.962263107299805
2002-12-02,10.030500411987305
2002-12-03,9.721171379089355
2002-12-04,9.7757568359375
2002-12-05,9.625646591186523
2002-12-06,9.689323425292969
2002-12-09,9.557409286499023
2002-12-10,9.76211166381836
2002-12-11,9.7666597366333
2002-12-12,9.68022632598877
2002-12-13,9.48462200164795
2002-12-16,9.843989372253418
2002-12-17,9.7666597366333
2002-12-18,9.566502571105957
2002-12-19,9.543761253356934
2002-12-20,9.962263107299805
2002-12-23,9.880382537841797
2002-12-24,9.784857749938965
2002-12-26,9.798506736755371
2002-12-27,9.585039138793945
2002-12-30,9.731938362121582
2002-12-31,9.741121292114258
2003-01-02,9.837523460388184
2003-01-03,9.860472679138184
2003-01-06,10.397565841674805
2003-01-07,10.319525718688965
2003-01-08,10.25985050201416
2003-01-09,10.489373207092285
2003-01-10,10.62249755859375
2003-01-13,10.544461250305176
2003-01-14,10.682178497314453
2003-01-15,10.521513938903809
2003-01-16,10.365436553955078
2003-01-17,10.296574592590332
2003-01-21,10.145085334777832
2003-01-22,10.094592094421387
2003-01-23,9.989008903503418
2003-01-24,9.690629959106445
2003-01-27,9.566675186157227
2003-01-28,9.589632034301758
2003-01-29,9.575862884521484
2003-01-30,9.502413749694824
2003-01-31,9.686034202575684
2003-02-03,9.704399108886719
2003-02-04,9.640130996704102
2003-02-05,9.410605430603027
2003-02-06,9.406013488769531
2003-02-07,9.291242599487305
2003-02-10,9.410605430603027
2003-02-11,9.27747631072998
2003-02-12,9.181076049804688
2003-02-13,9.24992847442627
2003-02-14,9.360102653503418
2003-02-18,9.502413749694824
2003-02-19,9.479455947875977
2003-02-20,9.516182899475098
2003-02-21,9.649312019348145
2003-02-24,9.424370765686035
2003-02-25,9.45650577545166
2003-02-26,9.295836448669434
2003-02-27,9.543731689453125
2003-02-28,9.603404998779297
2003-03-03,9.511592864990234
2003-03-04,9.442737579345703
2003-03-05,9.52536678314209
2003-03-06,9.300431251525879
2003-03-07,9.493231773376465
2003-03-10,9.222390174865723
2003-03-11,8.823012351989746
2003-03-12,8.722021102905273
2003-03-13,8.951550483703613
2003-03-14,8.946954727172852
2003-03-17,9.12598991394043
2003-03-18,9.171895027160645
2003-03-19,9.410605430603027
2003-03-20,9.493231773376465
2003-03-21,9.681440353393555
2003-03-24,9.337153434753418
2003-03-25,9.479455947875977
2003-03-26,9.341742515563965
2003-03-27,9.177200317382812
2003-03-28,9.167935371398926
2003-03-31,8.797134399414062
2003-04-01,8.945454597473145
2003-04-02,9.177200317382812
2003-04-03,9.033514976501465
2003-04-04,9.098408699035645
2003-04-07,9.130853652954102
2003-04-08,9.130853652954102
2003-04-09,8.950095176696777
2003-04-10,9.084506034851074
2003-04-11,9.242094039916992
2003-04-14,9.483107566833496
2003-04-15,9.779746055603027
2003-04-16,9.89561939239502
2003-04-17,10.081021308898926
2003-04-21,10.132002830505371
2003-04-22,10.437907218933105
2003-04-23,10.595497131347656
2003-04-24,10.382286071777344
2003-04-25,10.284958839416504
2003-04-28,10.363754272460938
2003-04-29,10.289591789245605
2003-04-30,10.266420364379883
2003-05-01,10.410096168518066
2003-05-02,10.688191413879395
2003-05-05,10.41473388671875
2003-05-06,10.4888916015625
2003-05-07,10.581598281860352
2003-05-08,10.284958839416504
2003-05-09,10.261780738830566
2003-05-12,10.382286071777344
2003-05-13,10.437907218933105
2003-05-14,10.461087226867676
2003-05-15,10.641844749450684
2003-05-16,10.813338279724121
2003-05-19,10.52133846282959
2003-05-20,10.479625701904297
2003-05-21,10.553777694702148
2003-05-22,10.614036560058594
2003-05-23,10.753087043762207
2003-05-27,10.929208755493164
2003-05-28,10.906039237976074
2003-05-29,10.678927421569824
2003-05-30,10.984834671020508
2003-06-02,10.957024574279785
2003-06-03,10.984834671020508
2003-06-04,11.207314491271973
2003-06-05,11.179499626159668
2003-06-06,11.374177932739258
2003-06-09,11.235122680664062
2003-06-10,11.207314491271973
2003-06-11,11.411248207092285
2003-06-12,11.480778694152832
2003-06-13,11.415884017944336
2003-06-16,11.54102897644043
2003-06-17,11.554930686950684
2003-06-18,11.573469161987305
2003-06-19,11.494678497314453
2003-06-20,11.443697929382324
2003-06-23,11.225852012634277
2003-06-24,11.378804206848145
2003-06-25,11.425155639648438
2003-06-26,11.628462791442871
2003-06-27,11.49292278289795
2003-06-30,11.450858116149902
2003-07-01,11.553682327270508
2003-07-02,11.577057838439941
2003-07-03,11.39944839477539
2003-07-07,11.623793601989746
2003-07-08,11.64715576171875
2003-07-09,11.619119644165039
2003-07-10,11.506943702697754
2003-07-11,11.614441871643066
2003-07-14,11.866830825805664
2003-07-15,11.693893432617188
2003-07-16,11.726612091064453
2003-07-17,11.530314445495605
2003-07-18,11.707921981811523
2003-07-21,11.544337272644043
2003-07-22,11.707921981811523
2003-07-23,11.656506538391113
2003-07-24,11.51162338256836
2003-07-25,11.731290817260742
2003-07-28,11.591076850891113
2003-07-29,11.628462791442871
2003-07-30,11.553682327270508
2003-07-31,11.460204124450684
2003-08-01,11.231189727783203
2003-08-04,11.305973052978516
2003-08-05,10.936742782592773
2003-08-06,11.058259010314941
2003-08-07,11.104996681213379
2003-08-08,11.175106048583984
2003-08-11,11.086301803588867
2003-08-12,11.334012985229492
2003-08-13,11.133038520812988
2003-08-14,11.217170715332031
2003-08-15,11.156408309936523
2003-08-18,11.226511001586914
2003-08-19,11.193803787231445
2003-08-20,11.245211601257324
2003-08-21,11.2405366897583
2003-08-22,11.053583145141602
2003-08-25,11.048910140991211
2003-08-26,11.01152229309082
2003-08-27,10.960107803344727
2003-08-28,11.067605972290039
2003-08-29,11.170432090759277
2003-09-02,11.273253440856934
2003-09-03,11.26390552520752
2003-09-04,11.245211601257324
2003-09-05,11.226511001586914
2003-09-08,11.26390552520752
2003-09-09,11.217170715332031
2003-09-10,11.058259010314941
2003-09-11,11.1423921585083
2003-09-12,11.147066116333008
2003-09-15,11.08163070678711
2003-09-16,11.277926445007324
2003-09-17,11.287271499633789
2003-09-18,11.581727981567383
