Date,SYK
2000-05-30,15.079069137573242
2000-05-31,14.906604766845703
2000-06-01,14.857317924499512
2000-06-02,14.413818359375
2000-06-05,14.857317924499512
2000-06-06,14.586291313171387
2000-06-07,14.290623664855957
2000-06-08,14.389180183410645
2000-06-09,14.487736701965332
2000-06-12,14.31525707244873
2000-06-13,14.783402442932129
2000-06-14,15.793600082397461
2000-06-15,16.4342098236084
2000-06-16,16.82843589782715
2000-06-19,16.655969619750977
2000-06-20,17.271936416625977
2000-06-21,16.508129119873047
2000-06-22,16.237096786499023
2000-06-23,15.621123313903809
2000-06-26,15.867527961730957
2000-06-27,15.892159461975098
2000-06-28,16.53277015686035
2000-06-29,17.345855712890625
2000-06-30,17.24730110168457
2000-07-03,17.358177185058594
2000-07-05,17.506010055541992
2000-07-06,18.553171157836914
2000-07-07,18.762601852416992
2000-07-10,18.86115264892578
2000-07-11,18.86115264892578
2000-07-12,17.912555694580078
2000-07-13,17.690799713134766
2000-07-14,17.740079879760742
2000-07-17,17.814002990722656
2000-07-18,17.937196731567383
2000-07-19,17.59224510192871
2000-07-20,17.345855712890625
2000-07-21,18.38069725036621
2000-07-24,18.51621437072754
2000-07-25,17.814002990722656
2000-07-26,18.97202491760254
2000-07-27,18.553171157836914
2000-07-28,17.863285064697266
2000-07-31,16.926998138427734
2000-08-01,17.345855712890625
2000-08-02,17.469051361083984
2000-08-03,18.134309768676758
2000-08-04,18.10967254638672
2000-08-07,18.232864379882812
2000-08-08,18.18358612060547
2000-08-09,17.789356231689453
2000-08-10,18.17127227783203
2000-08-11,18.331422805786133
2000-08-14,18.134309768676758
2000-08-15,18.06038475036621
2000-08-16,18.232864379882812
2000-08-17,17.863285064697266
2000-08-18,17.715438842773438
2000-08-21,17.96183204650879
2000-08-22,17.59224510192871
2000-08-23,17.59224510192871
2000-08-24,17.074827194213867
2000-08-25,17.296585083007812
2000-08-28,17.641538619995117
2000-08-29,17.050193786621094
2000-08-30,17.5429630279541
2000-08-31,17.666168212890625
2000-09-01,17.83863639831543
2000-09-05,17.49368667602539
2000-09-06,17.185705184936523
2000-09-07,17.72776985168457
2000-09-08,18.072710037231445
2000-09-11,17.67848777770996
2000-09-12,17.72776985168457
2000-09-13,17.444414138793945
2000-09-14,16.853084564208984
2000-09-15,16.409576416015625
2000-09-18,16.212467193603516
2000-09-19,16.039995193481445
2000-09-20,15.892159461975098
2000-09-21,15.670402526855469
2000-09-22,15.719679832458496
2000-09-25,15.842885971069336
2000-09-26,15.46097469329834
2000-09-27,16.249427795410156
2000-09-28,16.81612205505371
2000-09-29,16.926998138427734
2000-10-02,15.96607494354248
2000-10-03,16.16318130493164
2000-10-04,15.448657035827637
2000-10-05,15.96607494354248
2000-10-06,16.680604934692383
2000-10-09,16.926998138427734
2000-10-10,17.345855712890625
2000-10-11,16.655969619750977
2000-10-12,16.655969619750977
2000-10-13,16.557411193847656
2000-10-16,16.335647583007812
2000-10-17,15.226902961730957
2000-10-18,18.306779861450195
2000-10-19,17.88791275024414
2000-10-20,17.740079879760742
2000-10-23,17.444414138793945
2000-10-24,17.469051361083984
2000-10-25,17.740079879760742
2000-10-26,17.764726638793945
2000-10-27,17.814002990722656
2000-10-30,18.282136917114258
2000-10-31,18.577808380126953
2000-11-01,18.70100975036621
2000-11-02,19.218421936035156
2000-11-03,19.538734436035156
2000-11-06,20.203981399536133
2000-11-07,19.71120834350586
2000-11-08,19.661922454833984
2000-11-09,19.44017791748047
2000-11-10,19.243061065673828
2000-11-13,18.72564125061035
2000-11-14,19.193782806396484
2000-11-15,19.193782806396484
2000-11-16,18.627090454101562
2000-11-17,19.267704010009766
2000-11-20,19.36626434326172
2000-11-21,20.105426788330078
2000-11-22,20.598215103149414
2000-11-24,20.475011825561523
2000-11-27,20.746044158935547
2000-11-28,20.30253791809082
2000-11-29,20.89387321472168
2000-11-30,21.017072677612305
2000-12-01,20.647483825683594
2000-12-04,20.491769790649414
2000-12-05,20.472057342529297
2000-12-06,21.28809356689453
2000-12-07,20.105426788330078
2000-12-08,20.700708389282227
2000-12-11,20.598215103149414
2000-12-12,20.29859161376953
2000-12-13,20.519359588623047
2000-12-14,20.29859161376953
2000-12-15,20.203981399536133
2000-12-18,20.637624740600586
2000-12-19,20.27099609375
2000-12-20,19.53774642944336
2000-12-21,19.06073570251465
2000-12-22,19.494382858276367
2000-12-26,19.29726791381836
2000-12-27,19.842185974121094
2000-12-28,19.74347496032715
2000-12-29,19.97644805908203
2001-01-02,19.190650939941406
2001-01-03,19.447322845458984
2001-01-04,18.321943283081055
2001-01-05,18.041587829589844
2001-01-08,17.863887786865234
2001-01-09,18.1363468170166
2001-01-10,18.578603744506836
2001-01-11,18.68916893005371
2001-01-12,18.073171615600586
2001-01-16,18.009994506835938
2001-01-17,18.187686920166016
2001-01-18,17.453224182128906
2001-01-19,17.41769027709961
2001-01-22,18.08896827697754
2001-01-23,18.12845802307129
2001-01-24,18.59440040588379
2001-01-25,18.937931060791016
2001-01-26,19.064298629760742
2001-01-29,18.53911590576172
2001-01-30,18.36142921447754
2001-01-31,17.84808921813965
2001-02-01,17.76911735534668
2001-02-02,17.859941482543945
2001-02-05,18.314044952392578
2001-02-06,18.223222732543945
2001-02-07,18.75629997253418
2001-02-08,18.79973602294922
2001-02-09,18.83527374267578
2001-02-12,19.731626510620117
2001-02-13,19.625003814697266
2001-02-14,19.644752502441406
2001-02-15,19.625003814697266
2001-02-16,19.74347496032715
2001-02-20,19.834291458129883
2001-02-21,20.462139129638672
2001-02-22,21.1452579498291
2001-02-23,21.299253463745117
2001-02-26,21.816539764404297
2001-02-27,21.792837142944336
2001-02-28,22.171913146972656
2001-03-01,22.507553100585938
2001-03-02,22.077138900756836
2001-03-05,22.112686157226562
2001-03-06,21.69807243347168
2001-03-07,21.279523849487305
2001-03-08,21.962631225585938
2001-03-09,21.970531463623047
2001-03-12,20.84911346435547
2001-03-13,20.841205596923828
2001-03-14,20.635873794555664
2001-03-15,20.928075790405273
2001-03-16,20.83725929260254
2001-03-19,20.6793155670166
2001-03-20,20.414751052856445
2001-03-21,20.29628562927246
2001-03-22,18.953731536865234
2001-03-23,19.625003814697266
2001-03-26,20.521364212036133
2001-03-27,20.928075790405273
2001-03-28,20.509517669677734
2001-03-29,20.612186431884766
2001-03-30,20.631933212280273
2001-04-02,20.22125816345215
2001-04-03,19.668455123901367
2001-04-04,19.79875373840332
2001-04-05,20.395002365112305
2001-04-06,20.308135986328125
2001-04-09,20.687210083007812
2001-04-10,20.592437744140625
2001-04-11,19.921159744262695
2001-04-12,20.533205032348633
2001-04-16,20.54505157470703
2001-04-17,21.243976593017578
2001-04-18,21.73756217956543
2001-04-19,22.448322296142578
2001-04-20,22.345657348632812
2001-04-23,21.978425979614258
2001-04-24,22.48386001586914
2001-04-25,23.00114631652832
2001-04-26,22.993242263793945
2001-04-27,23.35652732849121
2001-04-30,23.41181182861328
2001-05-01,23.076171875
2001-05-02,23.178834915161133
2001-05-03,22.902423858642578
2001-05-04,22.84319496154785
2001-05-07,22.78001594543457
2001-05-08,22.77211570739746
2001-05-09,22.472015380859375
2001-05-10,22.239042282104492
2001-05-11,22.179824829101562
2001-05-14,22.11663818359375
2001-05-15,22.487817764282227
2001-05-16,22.839244842529297
2001-05-17,23.170934677124023
2001-05-18,22.910322189331055
2001-05-21,23.119600296020508
2001-05-22,22.72868537902832
2001-05-23,22.6339168548584
2001-05-24,22.724742889404297
2001-05-25,22.629974365234375
2001-05-29,22.50360679626465
2001-05-30,22.57073402404785
2001-05-31,22.68524169921875
2001-06-01,22.890581130981445
2001-06-04,22.839244842529297
2001-06-05,22.744483947753906
2001-06-06,22.641813278198242
2001-06-07,22.657608032226562
2001-06-08,22.349609375
2001-06-11,21.82444190979004
2001-06-12,21.496694564819336
2001-06-13,21.41376495361328
2001-06-14,21.4414005279541
2001-06-15,21.607254028320312
2001-06-18,21.5440731048584
2001-06-19,21.619102478027344
2001-06-20,22.31801986694336
2001-06-21,22.10478401184082
2001-06-22,21.78494644165039
2001-06-25,21.62700080871582
2001-06-26,21.73361587524414
2001-06-27,21.73756217956543
2001-06-28,22.164024353027344
2001-06-29,21.658584594726562
2001-07-02,21.5440731048584
2001-07-03,21.563823699951172
2001-07-05,21.5440731048584
2001-07-06,21.358484268188477
2001-07-09,21.66252899169922
2001-07-10,21.429561614990234
2001-07-11,21.72175407409668
2001-07-12,21.982370376586914
2001-07-13,22.325912475585938
2001-07-16,22.60627555847168
2001-07-17,23.02088737487793
2001-07-18,22.930068969726562
2001-07-19,22.981403350830078
2001-07-20,23.016942977905273
2001-07-23,23.005088806152344
2001-07-24,23.0998592376709
2001-07-25,23.43943977355957
2001-07-26,24.090991973876953
2001-07-27,24.288415908813477
2001-07-30,24.000167846679688
2001-07-31,23.684267044067383
2001-08-01,23.17488670349121
2001-08-02,22.787912368774414
2001-08-03,22.653661727905273
2001-08-06,22.783966064453125
2001-08-07,22.783966064453125
2001-08-08,22.286420822143555
2001-08-09,22.270631790161133
2001-08-10,22.002126693725586
2001-08-13,21.99422264099121
2001-08-14,21.99422264099121
2001-08-15,21.796796798706055
2001-08-16,21.816539764404297
2001-08-17,21.745458602905273
2001-08-20,21.75336265563965
2001-08-21,21.863916397094727
2001-08-22,21.812580108642578
2001-08-23,21.812580108642578
2001-08-24,21.78494644165039
2001-08-27,21.705976486206055
2001-08-28,21.761260986328125
2001-08-29,21.682279586791992
2001-08-30,21.773099899291992
2001-08-31,21.65068817138672
2001-09-04,21.808635711669922
2001-09-05,21.911306381225586
2001-09-06,21.125516891479492
2001-09-07,20.51346206665039
2001-09-10,20.375255584716797
2001-09-17,19.842185974121094
2001-09-18,19.72373390197754
2001-09-19,19.253835678100586
2001-09-20,18.39696502685547
2001-09-21,18.412755966186523
2001-09-24,19.159067153930664
2001-09-25,19.490755081176758
2001-09-26,19.569726943969727
2001-09-27,20.56875228881836
2001-09-28,20.888601303100586
2001-10-01,20.853044509887695
2001-10-02,21.17289924621582
2001-10-03,21.046537399291992
2001-10-04,21.18079376220703
2001-10-05,20.687210083007812
2001-10-08,21.007057189941406
2001-10-09,21.0662841796875
2001-10-10,21.228178024291992
2001-10-11,21.38612937927246
2001-10-12,21.421661376953125
2001-10-15,21.32689666748047
2001-10-16,21.528278350830078
2001-10-17,21.867870330810547
2001-10-18,22.416738510131836
2001-10-19,22.783966064453125
2001-10-22,23.238067626953125
2001-10-23,22.88663101196289
2001-10-24,22.82345199584961
2001-10-25,23.214372634887695
2001-10-26,23.340730667114258
2001-10-29,22.973501205444336
2001-10-30,22.61022186279297
2001-10-31,22.20745849609375
2001-11-01,22.408843994140625
2001-11-02,22.32197380065918
2001-11-05,21.96658706665039
2001-11-06,22.013975143432617
2001-11-07,21.69807243347168
2001-11-08,21.5440731048584
2001-11-09,21.125516891479492
2001-11-12,21.157100677490234
2001-11-13,21.224233627319336
2001-11-14,21.322948455810547
2001-11-15,21.42561149597168
2001-11-16,21.56777572631836
2001-11-19,21.01889991760254
2001-11-20,21.429561614990234
2001-11-21,21.73756217956543
2001-11-23,21.954734802246094
2001-11-26,22.31011962890625
2001-11-27,22.10083770751953
2001-11-28,22.02581214904785
2001-11-29,21.741504669189453
2001-11-30,21.682279586791992
2001-12-03,21.611202239990234
2001-12-04,21.540117263793945
2001-12-05,21.87576675415039
2001-12-06,21.77704620361328
2001-12-07,21.322948455810547
2001-12-10,20.77802848815918
2001-12-11,21.243976593017578
2001-12-12,20.908336639404297
2001-12-13,20.722753524780273
2001-12-14,20.947824478149414
2001-12-17,21.25582504272461
2001-12-18,21.958690643310547
2001-12-19,22.112686157226562
2001-12-20,22.235095977783203
2001-12-21,23.21833038330078
2001-12-24,23.21833038330078
2001-12-26,22.82345199584961
2001-12-27,22.878835678100586
2001-12-28,22.981672286987305
2001-12-31,23.08847427368164
2002-01-02,22.637542724609375
2002-01-03,22.178695678710938
2002-01-04,22.004650115966797
2002-01-07,21.52208137512207
2002-01-08,21.32430648803711
2002-01-09,21.142349243164062
2002-01-10,21.12257957458496
2002-01-11,21.36385726928711
2002-01-14,21.431100845336914
2002-01-15,21.46669578552246
2002-01-16,21.316394805908203
2002-01-17,21.561634063720703
2002-01-18,21.656570434570312
2002-01-22,22.190561294555664
2002-01-23,22.329008102416992
2002-01-24,22.34482765197754
2002-01-25,22.083770751953125
2002-01-28,21.478567123413086
2002-01-29,22.84718132019043
2002-01-30,23.1596736907959
2002-01-31,23.234830856323242
2002-02-01,22.708742141723633
2002-02-04,23.278331756591797
2002-02-05,24.073400497436523
2002-02-06,23.737178802490234
2002-02-07,23.09638214111328
2002-02-08,23.393047332763672
2002-02-11,23.753005981445312
2002-02-12,23.66202163696289
2002-02-13,23.658069610595703
2002-02-14,23.737178802490234
2002-02-15,24.03780746459961
2002-02-19,23.7174015045166
2002-02-20,24.029890060424805
2002-02-21,23.97055435180664
2002-02-22,23.792564392089844
2002-02-25,23.515670776367188
2002-02-26,24.184160232543945
2002-02-27,24.57180404663086
2002-02-28,24.326557159423828
2002-03-01,23.931005477905273
2002-03-04,23.816286087036133
2002-03-05,23.393047332763672
2002-03-06,23.733226776123047
2002-03-07,23.677837371826172
2002-03-08,23.539398193359375
2002-03-11,23.1794490814209
2002-03-12,23.06078338623047
2002-03-13,23.021223068237305
2002-03-14,23.183399200439453
2002-03-15,24.23162841796875
2002-03-18,24.476865768432617
2002-03-19,24.275135040283203
2002-03-20,23.911226272583008
2002-03-21,24.04966926574707
2002-03-22,23.321849822998047
2002-03-25,23.24669647216797
2002-03-26,23.68971061706543
2002-03-27,23.563140869140625
2002-03-28,23.863750457763672
2002-04-01,23.58291244506836
2002-04-02,23.480058670043945
2002-04-03,23.36931610107422
2002-04-04,23.278331756591797
2002-04-05,22.886734008789062
2002-04-08,22.712696075439453
2002-04-09,22.783905029296875
2002-04-10,23.385149002075195
2002-04-11,22.724557876586914
2002-04-12,22.934219360351562
2002-04-15,22.938167572021484
2002-04-16,23.258560180664062
2002-04-17,22.8353214263916
2002-04-18,22.989587783813477
2002-04-19,22.443723678588867
2002-04-22,21.953231811523438
2002-04-23,21.628877639770508
2002-04-24,21.439006805419922
2002-04-25,21.3757266998291
2002-04-26,20.9841251373291
2002-04-29,20.8852481842041
2002-04-30,21.166078567504883
2002-05-01,22.05607795715332
2002-05-02,22.127267837524414
2002-05-03,21.885984420776367
2002-05-06,21.415283203125
2002-05-07,21.442962646484375
2002-05-08,21.755456924438477
2002-05-09,21.458789825439453
2002-05-10,20.877321243286133
2002-05-13,21.015766143798828
2002-05-14,21.32826042175293
2002-05-15,21.011816024780273
2002-05-16,21.34803581237793
2002-05-17,21.862260818481445
2002-05-20,21.656570434570312
2002-05-21,21.379682540893555
2002-05-22,21.288707733154297
2002-05-23,21.901813507080078
2002-05-24,22.020477294921875
2002-05-28,21.93741226196289
2002-05-29,21.917640686035156
2002-05-30,21.874120712280273
2002-05-31,21.581411361694336
2002-06-03,20.845684051513672
2002-06-04,20.371030807495117
2002-06-05,21.114660263061523
2002-06-06,20.96830940246582
2002-06-07,21.06324005126953
2002-06-10,21.593271255493164
2002-06-11,21.249155044555664
2002-06-12,20.79425811767578
2002-06-13,20.85359764099121
2002-06-14,20.845684051513672
2002-06-17,21.431100845336914
2002-06-18,21.541852951049805
2002-06-19,21.46669578552246
2002-06-20,21.34408187866211
2002-06-21,20.877321243286133
2002-06-24,20.877321243286133
2002-06-25,20.584617614746094
2002-06-26,20.770532608032227
2002-06-27,21.257062911987305
2002-06-28,21.166078567504883
2002-07-01,20.46198844909668
2002-07-02,19.484981536865234
2002-07-03,19.98337745666504
2002-07-05,20.68350601196289
2002-07-08,20.529239654541016
2002-07-09,19.599687576293945
2002-07-10,18.591032028198242
2002-07-11,18.72551918029785
2002-07-12,19.38608741760254
2002-07-15,18.67013168334961
2002-07-16,18.978666305541992
2002-07-17,20.232576370239258
2002-07-18,19.781641006469727
2002-07-19,18.832319259643555
2002-07-22,18.662221908569336
2002-07-23,18.037250518798828
2002-07-24,17.973970413208008
2002-07-25,18.875829696655273
2002-07-26,19.08150863647461
2002-07-29,19.955686569213867
2002-07-30,19.789554595947266
2002-07-31,20.022932052612305
2002-08-01,19.75790786743164
2002-08-02,19.95963478088379
2002-08-05,19.29115867614746
2002-08-06,19.89240074157715
2002-08-07,20.430355072021484
2002-08-08,21.209590911865234
2002-08-09,21.581411361694336
2002-08-12,21.276838302612305
2002-08-13,20.782394409179688
2002-08-14,21.3757266998291
2002-08-15,21.276838302612305
2002-08-16,21.261014938354492
2002-08-19,21.50625991821289
2002-08-20,21.50625991821289
2002-08-21,21.775226593017578
2002-08-22,22.115407943725586
2002-08-23,21.953231811523438
2002-08-26,22.348785400390625
2002-08-27,21.945314407348633
2002-08-28,21.866214752197266
2002-08-29,22.115407943725586
2002-08-30,22.297367095947266
2002-09-03,21.882036209106445
2002-09-04,22.269670486450195
2002-09-05,22.677093505859375
2002-09-06,22.82345199584961
2002-09-09,23.183399200439453
2002-09-10,23.041004180908203
2002-09-11,23.258560180664062
2002-09-12,22.787845611572266
2002-09-13,22.740379333496094
2002-09-16,23.258560180664062
2002-09-17,23.555227279663086
2002-09-18,23.745092391967773
2002-09-19,23.270423889160156
2002-09-20,23.52358055114746
2002-09-23,23.44051742553711
2002-09-24,21.925546646118164
2002-09-25,22.10354995727539
2002-09-26,22.716651916503906
2002-09-27,22.27362823486328
2002-09-30,22.783905029296875
2002-10-01,23.171533584594727
2002-10-02,22.649404525756836
2002-10-03,23.468198776245117
2002-10-04,23.171533584594727
2002-10-07,23.056825637817383
2002-10-08,23.919132232666016
2002-10-09,24.251399993896484
2002-10-10,24.73792839050293
2002-10-11,24.286998748779297
2002-10-14,24.32260513305664
2002-10-15,24.38589859008789
2002-10-16,24.60344696044922
2002-10-17,25.59233283996582
2002-10-18,25.307537078857422
2002-10-21,24.927793502807617
2002-10-22,24.72211265563965
2002-10-23,24.46500015258789
2002-10-24,24.516416549682617
2002-10-25,25.32730484008789
2002-10-28,25.03855323791504
2002-10-29,24.441261291503906
2002-10-30,24.575754165649414
2002-10-31,24.959440231323242
2002-11-01,25.88899803161621
2002-11-04,26.14215660095215
2002-11-05,25.596284866333008
2002-11-06,26.197528839111328
2002-11-07,26.59308433532715
2002-11-08,26.003698348999023
2002-11-11,25.59233283996582
2002-11-12,25.544851303100586
2002-11-13,25.61210823059082
2002-11-14,25.71099853515625
2002-11-15,25.61210823059082
2002-11-18,25.714948654174805
2002-11-19,25.987876892089844
2002-11-20,26.42694664001465
2002-11-21,26.474401473999023
2002-11-22,25.544851303100586
2002-11-25,25.0504150390625
2002-11-26,24.30677604675293
2002-11-27,24.662778854370117
2002-11-29,24.46500015258789
2002-12-02,24.66674041748047
2002-12-03,24.524335861206055
2002-12-04,25.489479064941406
2002-12-05,25.394556045532227
2002-12-06,25.501352310180664
2002-12-09,25.778234481811523
2002-12-10,26.098642349243164
2002-12-11,25.825706481933594
2002-12-12,25.627931594848633
2002-12-13,25.180950164794922
2002-12-16,25.54881477355957
2002-12-17,25.513216018676758
2002-12-18,26.0590763092041
2002-12-19,25.813844680786133
2002-12-20,26.264768600463867
2002-12-23,26.138187408447266
2002-12-24,26.387392044067383
2002-12-26,26.371572494506836
2002-12-27,25.98322296142578
2002-12-30,26.4666748046875
2002-12-31,26.597436904907227
2003-01-02,26.954082489013672
2003-01-03,27.215625762939453
2003-01-06,27.005603790283203
2003-01-07,27.104673385620117
2003-01-08,26.7163143157959
2003-01-09,27.203731536865234
2003-01-10,26.946155548095703
2003-01-13,27.02540397644043
2003-01-14,26.75594139099121
2003-01-15,26.629138946533203
2003-01-16,26.68857765197754
2003-01-17,26.609325408935547
2003-01-21,26.31609344482422
2003-01-22,26.217018127441406
2003-01-23,26.15363121032715
2003-01-24,25.6265869140625
2003-01-27,25.08370018005371
2003-01-28,24.374380111694336
2003-01-29,24.945005416870117
2003-01-30,24.20003318786621
2003-01-31,23.871124267578125
2003-02-03,24.394193649291992
2003-02-04,24.394193649291992
2003-02-05,24.667621612548828
2003-02-06,24.56458854675293
2003-02-07,24.536846160888672
2003-02-10,24.528926849365234
2003-02-11,24.667621612548828
2003-02-12,24.532888412475586
2003-02-13,24.441749572753906
2003-02-14,24.655729293823242
2003-02-18,25.479965209960938
2003-02-19,25.499784469604492
2003-02-20,25.686031341552734
2003-02-21,25.717731475830078
2003-02-24,25.27389907836914
2003-02-25,25.630544662475586
2003-02-26,25.26598358154297
2003-02-27,25.824716567993164
2003-02-28,25.836606979370117
2003-03-03,25.804906845092773
2003-03-04,25.717731475830078
2003-03-05,26.27250862121582
2003-03-06,26.431001663208008
2003-03-07,26.47459602355957
2003-03-10,25.915863037109375
2003-03-11,25.72565269470215
2003-03-12,25.68206024169922
2003-03-13,26.351755142211914
2003-03-14,26.648963928222656
2003-03-17,27.849637985229492
2003-03-18,27.44544219970703
2003-03-19,27.421680450439453
2003-03-20,27.378084182739258
2003-03-21,27.778316497802734
2003-03-24,27.203731536865234
2003-03-25,27.520736694335938
2003-03-26,26.91049575805664
2003-03-27,27.302797317504883
2003-03-28,27.409791946411133
2003-03-31,27.203731536865234
2003-04-01,27.536590576171875
2003-04-02,26.42308235168457
2003-04-03,26.351755142211914
2003-04-04,26.15758514404297
2003-04-07,25.614700317382812
2003-04-08,26.331937789916992
2003-04-09,26.45478630065918
2003-04-10,26.589513778686523
2003-04-11,26.419124603271484
2003-04-14,26.565738677978516
2003-04-15,26.351755142211914
2003-04-16,25.143144607543945
2003-04-17,26.292314529418945
2003-04-21,26.173439025878906
2003-04-22,26.589513778686523
2003-04-23,26.605361938476562
2003-04-24,26.609325408935547
2003-04-25,26.312129974365234
2003-04-28,26.530075073242188
2003-04-29,26.32005500793457
2003-04-30,26.553850173950195
2003-05-01,26.224946975708008
2003-05-02,26.379487991333008
2003-05-05,26.51422691345215
2003-05-06,26.4151554107666
2003-05-07,25.943599700927734
2003-05-08,25.713764190673828
2003-05-09,25.40070915222168
2003-05-12,25.89604949951172
2003-05-13,25.856420516967773
2003-05-14,25.46410369873047
2003-05-15,25.884164810180664
2003-05-16,25.796977996826172
2003-05-19,25.527517318725586
2003-05-20,25.28183364868164
2003-05-21,25.852458953857422
2003-05-22,26.177398681640625
2003-05-23,26.34383201599121
2003-05-27,26.391376495361328
2003-05-28,26.15363121032715
2003-05-29,26.403270721435547
2003-05-30,26.684608459472656
2003-06-02,26.80350112915039
2003-06-03,26.748014450073242
2003-06-04,27.3067684173584
2003-06-05,27.623767852783203
2003-06-06,27.36620330810547
2003-06-09,27.540550231933594
2003-06-10,28.134944915771484
2003-06-11,28.689733505249023
2003-06-12,28.39649772644043
2003-06-13,28.34101676940918
2003-06-16,28.689733505249023
2003-06-17,29.00672721862793
2003-06-18,28.186477661132812
2003-06-19,27.540550231933594
2003-06-20,27.734718322753906
2003-06-23,27.362234115600586
2003-06-24,27.584156036376953
2003-06-25,27.350345611572266
2003-06-26,27.83775520324707
2003-06-27,27.718868255615234
2003-06-30,27.489046096801758
2003-07-01,27.699064254760742
2003-07-02,27.734718322753906
2003-07-03,27.540550231933594
2003-07-07,27.699064254760742
2003-07-08,27.95663070678711
2003-07-09,28.008163452148438
2003-07-10,28.008163452148438
2003-07-11,28.210254669189453
2003-07-14,28.531221389770508
2003-07-15,28.134944915771484
2003-07-16,29.165245056152344
2003-07-17,29.00672721862793
2003-07-18,29.458498001098633
2003-07-21,29.23261833190918
2003-07-22,29.533775329589844
2003-07-23,29.379234313964844
2003-07-24,29.339616775512695
2003-07-25,29.79928970336914
2003-07-28,29.91022491455078
2003-07-29,31.043546676635742
2003-07-30,30.758235931396484
2003-07-31,30.322362899780273
2003-08-01,30.19554328918457
2003-08-04,29.906265258789062
2003-08-05,29.434717178344727
2003-08-06,29.157339096069336
2003-08-07,29.244503021240234
2003-08-08,29.403018951416016
2003-08-11,29.926082611083984
2003-08-12,29.96175193786621
2003-08-13,29.75965690612793
2003-08-14,30.116289138793945
2003-08-15,30.096467971801758
2003-08-18,30.132143020629883
2003-08-19,29.93401336669922
2003-08-20,29.94588851928711
2003-08-21,29.93401336669922
2003-08-22,29.442655563354492
2003-08-25,29.446596145629883
2003-08-26,29.513957977294922
2003-08-27,29.454519271850586
2003-08-28,29.985519409179688
2003-08-29,30.037044525146484
2003-09-02,30.369888305664062
2003-09-03,30.136104583740234
2003-09-04,30.017240524291992
2003-09-05,29.65265655517578
2003-09-08,29.32771110534668
2003-09-09,29.30394744873047
2003-09-10,29.315834045410156
2003-09-11,29.323747634887695
2003-09-12,29.33563995361328
2003-09-15,29.509998321533203
2003-09-16,29.64078140258789
2003-09-17,29.86664390563965
2003-09-18,30.393672943115234
2003-09-19,30.163848876953125
