Date,COP
2000-06-15,9.177824020385742
2000-06-16,9.496281623840332
2000-06-19,9.146499633789062
2000-06-20,9.094292640686035
2000-06-21,9.219592094421387
2000-06-22,9.052530288696289
2000-06-23,9.104734420776367
2000-06-26,9.052530288696289
2000-06-27,8.927240371704102
2000-06-28,8.778446197509766
2000-06-29,8.707971572875977
2000-06-30,8.46782112121582
2000-07-03,8.52003002166748
2000-07-05,7.893558502197266
2000-07-06,8.373852729797363
2000-07-07,8.46782112121582
2000-07-10,8.488701820373535
2000-07-11,8.87763786315918
2000-07-12,8.718406677246094
2000-07-13,8.540912628173828
2000-07-14,8.56179428100586
2000-07-17,8.52003002166748
2000-07-18,8.56179428100586
2000-07-19,8.613994598388672
2000-07-20,8.540912628173828
2000-07-21,8.332085609436035
2000-07-24,7.997966766357422
2000-07-25,8.039729118347168
2000-07-26,7.977083206176758
2000-07-27,8.286678314208984
2000-07-28,8.391839027404785
2000-07-31,8.546954154968262
2000-08-01,8.496999740600586
2000-08-02,8.791451454162598
2000-08-03,8.949191093444824
2000-08-04,8.886094093322754
2000-08-07,8.983367919921875
2000-08-08,9.064870834350586
2000-08-09,9.15951156616211
2000-08-10,9.340914726257324
2000-08-11,9.180546760559082
2000-08-14,9.390867233276367
2000-08-15,9.548611640930176
2000-08-16,9.716864585876465
2000-08-17,10.05338191986084
2000-08-18,9.843059539794922
2000-08-21,9.916675567626953
2000-08-22,10.063899993896484
2000-08-23,10.474029541015625
2000-08-24,10.242670059204102
2000-08-25,10.379378318786621
2000-08-28,10.316286087036133
2000-08-29,10.326803207397461
2000-08-30,10.219010353088379
2000-08-31,10.408297538757324
2000-09-01,10.589705467224121
2000-09-05,10.642282485961914
2000-09-06,10.69485855102539
2000-09-07,10.558154106140137
2000-09-08,10.4214506149292
2000-09-11,10.663310050964355
2000-09-12,10.884149551391602
2000-09-13,10.894668579101562
2000-09-14,10.894668579101562
2000-09-15,11.168091773986816
2000-09-18,11.21015453338623
2000-09-19,10.957765579223633
2000-09-20,11.189119338989258
2000-09-21,10.715897560119629
2000-09-22,10.34520435333252
2000-09-25,10.29525089263916
2000-09-26,10.505575180053711
2000-09-27,10.831571578979492
2000-09-28,10.558154106140137
2000-09-29,10.558154106140137
2000-10-02,10.673834800720215
2000-10-03,10.705375671386719
2000-10-04,10.48454475402832
2000-10-05,10.389899253845215
2000-10-06,10.200610160827637
2000-10-09,10.60021686553955
2000-10-10,10.810535430908203
2000-10-11,10.852607727050781
2000-10-12,11.178604125976562
2000-10-13,10.768476486206055
2000-10-16,10.589705467224121
2000-10-17,10.75796127319336
2000-10-18,10.663310050964355
2000-10-19,10.69485855102539
2000-10-20,10.978803634643555
2000-10-23,10.926216125488281
2000-10-24,10.65279769897461
2000-10-25,10.547637939453125
2000-10-26,10.361966133117676
2000-10-27,10.340822219848633
2000-10-30,10.414834976196289
2000-10-31,10.446560859680176
2000-11-01,10.509994506835938
2000-11-02,10.224515914916992
2000-11-03,10.139930725097656
2000-11-06,10.203363418579102
2000-11-07,10.065910339355469
2000-11-08,10.224515914916992
2000-11-09,10.309103965759277
2000-11-10,10.224515914916992
2000-11-13,10.330245971679688
2000-11-14,10.467707633972168
2000-11-15,10.573431968688965
2000-11-16,10.594582557678223
2000-11-17,10.435983657836914
2000-11-20,10.298524856567383
2000-11-21,10.414834976196289
2000-11-22,10.488848686218262
2000-11-24,10.446560859680176
2000-11-27,10.478275299072266
2000-11-28,10.383115768432617
2000-11-29,9.991900444030762
2000-11-30,9.558385848999023
2000-12-01,9.69583797454834
2000-12-04,9.917884826660156
2000-12-05,9.346916198730469
2000-12-06,9.135446548461914
2000-12-07,9.050865173339844
2000-12-08,9.135446548461914
2000-12-11,8.945128440856934
2000-12-12,8.99799633026123
2000-12-13,9.220036506652832
2000-12-14,8.881689071655273
2000-12-15,8.966277122497559
2000-12-18,9.156599998474121
2000-12-19,9.114301681518555
2000-12-20,8.955703735351562
2000-12-21,9.040290832519531
2000-12-22,9.241182327270508
2000-12-26,9.537239074707031
2000-12-27,9.790999412536621
2000-12-28,9.843868255615234
2000-12-29,9.62182903289795
2001-01-02,9.653546333312988
2001-01-03,9.399785995483398
2001-01-04,9.283474922180176
2001-01-05,9.45265007019043
2001-01-08,9.463224411010742
2001-01-09,9.315202713012695
2001-01-10,9.146025657653809
2001-01-11,9.241182327270508
2001-01-12,9.325774192810059
2001-01-16,9.611254692077637
2001-01-17,9.378639221191406
2001-01-18,9.325774192810059
2001-01-19,9.346916198730469
2001-01-22,9.547818183898926
2001-01-23,9.642980575561523
2001-01-24,9.600676536560059
2001-01-25,9.822725296020508
2001-01-26,9.62182903289795
2001-01-29,9.6886568069458
2001-01-30,9.74448013305664
2001-01-31,9.918728828430176
2001-02-01,9.818917274475098
2001-02-02,9.834141731262207
2001-02-05,9.025481224060059
2001-02-06,9.135446548461914
2001-02-07,9.279245376586914
2001-02-08,9.270781517028809
2001-02-09,9.43150520324707
2001-02-12,9.53132152557373
2001-02-13,9.6700439453125
2001-02-14,9.568534851074219
2001-02-15,9.490715026855469
2001-02-16,9.526459693908691
2001-02-20,9.529863357543945
2001-02-21,9.44646167755127
2001-02-22,9.429441452026367
2001-02-23,9.36816692352295
2001-02-26,9.361363410949707
2001-02-27,9.361363410949707
2001-02-28,9.073713302612305
2001-03-01,9.106053352355957
2001-03-02,9.354551315307617
2001-03-05,9.426039695739746
2001-03-06,9.43284797668457
2001-03-07,9.563902854919434
2001-03-08,9.807304382324219
2001-03-09,9.78347110748291
2001-03-12,9.577523231506348
2001-03-13,9.386890411376953
2001-03-14,9.310297966003418
2001-03-15,9.369866371154785
2001-03-16,9.354551315307617
2001-03-19,9.44986629486084
2001-03-20,9.490715980529785
2001-03-21,9.363061904907227
2001-03-22,9.078818321228027
2001-03-23,9.259237289428711
2001-03-26,9.177536010742188
2001-03-27,9.214977264404297
2001-03-28,9.121365547180176
2001-03-29,9.08732795715332
2001-03-30,9.369866371154785
2001-04-02,9.100945472717285
2001-04-03,9.019248962402344
2001-04-04,9.186052322387695
2001-04-05,9.444765090942383
2001-04-06,9.373270034790039
2001-04-09,9.575822830200195
2001-04-10,9.802191734313965
2001-04-11,9.611565589904785
2001-04-12,9.63369369506836
2001-04-16,9.887298583984375
2001-04-17,9.88559627532959
2001-04-18,9.837940216064453
2001-04-19,9.761343002319336
2001-04-20,9.747732162475586
2001-04-23,9.987717628479004
2001-04-24,10.076227188110352
2001-04-25,10.186864852905273
2001-04-26,10.267313003540039
2001-04-27,10.270736694335938
2001-04-30,10.202269554138184
2001-05-01,10.14236068725586
2001-05-02,9.693865776062012
2001-05-03,9.635664939880371
2001-05-04,9.835948944091797
2001-05-07,9.912978172302246
2001-05-08,9.966038703918457
2001-05-09,10.190281867980957
2001-05-10,10.18343734741211
2001-05-11,10.186866760253906
2001-05-14,10.464171409606934
2001-05-15,10.667875289916992
2001-05-16,10.9811372756958
2001-05-17,11.275559425354004
2001-05-18,11.558008193969727
2001-05-21,11.515212059020996
2001-05-22,11.445026397705078
2001-05-23,11.354301452636719
2001-05-24,11.280699729919434
2001-05-25,11.124921798706055
2001-05-29,11.123213768005371
2001-05-30,11.100954055786133
2001-05-31,11.082130432128906
2001-06-01,11.037618637084961
2001-06-04,11.100954055786133
2001-06-05,11.044464111328125
2001-06-06,10.835631370544434
2001-06-07,10.661028861999512
2001-06-08,10.698690414428711
2001-06-11,10.67471981048584
2001-06-12,10.738053321838379
2001-06-13,10.631926536560059
2001-06-14,10.402547836303711
2001-06-15,10.38542652130127
2001-06-18,10.272449493408203
2001-06-19,10.349479675292969
2001-06-20,10.226232528686523
2001-06-21,9.95406436920166
2001-06-22,10.031088829040527
2001-06-25,9.846217155456543
2001-06-26,9.907838821411133
2001-06-27,9.577468872070312
2001-06-28,9.517553329467773
2001-06-29,9.757201194763184
2001-07-02,9.675037384033203
2001-07-03,9.731526374816895
2001-07-05,9.842792510986328
2001-07-06,9.830811500549316
2001-07-09,9.726391792297363
2001-07-10,9.750357627868652
2001-07-11,9.586026191711426
2001-07-12,9.500431060791016
2001-07-13,9.55521011352539
2001-07-16,9.414848327636719
2001-07-17,9.187175750732422
2001-07-18,9.093026161193848
2001-07-19,9.243664741516113
2001-07-20,9.399436950683594
2001-07-23,9.440520286560059
2001-07-24,9.070772171020508
2001-07-25,9.51926040649414
2001-07-26,9.695002555847168
2001-07-27,9.815608978271484
2001-07-30,9.896585464477539
2001-07-31,9.83629035949707
2001-08-01,9.813891410827637
2001-08-02,9.91726303100586
2001-08-03,9.762199401855469
2001-08-06,9.695002555847168
2001-08-07,9.846623420715332
2001-08-08,9.820779800415039
2001-08-09,9.79665756225586
2001-08-10,9.982738494873047
2001-08-13,9.91726303100586
2001-08-14,9.975841522216797
2001-08-15,10.20327091217041
2001-08-16,10.15674877166748
2001-08-17,9.9965181350708
2001-08-20,9.941378593444824
2001-08-21,9.960336685180664
2001-08-22,9.932772636413574
2001-08-23,10.096453666687012
2001-08-24,10.229122161865234
2001-08-27,10.124018669128418
2001-08-28,10.039591789245605
2001-08-29,10.07922077178955
2001-08-30,10.032707214355469
2001-08-31,9.906929016113281
2001-09-04,10.089554786682129
2001-09-05,10.198104858398438
2001-09-06,10.234280586242676
2001-09-07,10.194658279418945
2001-09-10,10.089554786682129
2001-09-17,10.094722747802734
2001-09-18,9.588181495666504
2001-09-19,9.10403060913086
2001-09-20,9.174680709838867
2001-09-21,9.333184242248535
2001-09-24,8.87315845489502
2001-09-25,8.764617919921875
2001-09-26,8.683634757995605
2001-09-27,9.019609451293945
2001-09-28,9.293557167053223
2001-10-01,9.14538288116455
2001-10-02,9.295280456542969
2001-10-03,9.233259201049805
2001-10-04,9.350418090820312
2001-10-05,9.364197731018066
2001-10-08,9.474468231201172
2001-10-09,9.574394226074219
2001-10-10,9.894865036010742
2001-10-11,9.812169075012207
2001-10-12,9.906929016113281
2001-10-15,9.665718078613281
2001-10-16,9.820779800415039
2001-10-17,9.806994438171387
2001-10-18,9.43656063079834
2001-10-19,9.45896053314209
2001-10-22,9.527880668640137
2001-10-23,9.603689193725586
2001-10-24,9.600236892700195
2001-10-25,9.791488647460938
2001-10-26,9.977571487426758
2001-10-29,9.986231803894043
2001-10-30,9.578811645507812
2001-10-31,9.433178901672363
2001-11-01,9.641225814819336
2001-11-02,9.32741928100586
2001-11-05,9.379430770874023
2001-11-06,9.507728576660156
2001-11-07,9.644692420959473
2001-11-08,9.603081703186035
2001-11-09,9.804193496704102
2001-11-12,9.726181983947754
2001-11-13,9.804193496704102
2001-11-14,9.261541366577148
2001-11-15,8.911330223083496
2001-11-16,8.984147071838379
2001-11-19,9.24940299987793
2001-11-20,9.485193252563477
2001-11-21,9.41064167022705
2001-11-23,9.535470008850098
2001-11-26,9.379430770874023
2001-11-27,9.48345947265625
2001-11-28,9.473052024841309
2001-11-29,9.727906227111816
2001-11-30,9.644692420959473
2001-12-03,9.738311767578125
2001-12-04,9.821531295776367
2001-12-05,10.17000961303711
2001-12-06,9.759116172790527
2001-12-07,9.894346237182617
2001-12-10,9.838871002197266
2001-12-11,9.610018730163574
2001-12-12,9.755651473999023
2001-12-13,9.577078819274902
2001-12-14,9.814598083496094
2001-12-17,9.694968223571777
2001-12-18,9.828468322753906
2001-12-19,10.029580116271973
2001-12-20,10.124932289123535
2001-12-21,10.168272972106934
2001-12-24,10.332985877990723
2001-12-26,10.473409652709961
2001-12-27,10.384994506835938
2001-12-28,10.487283706665039
2001-12-31,10.447402954101562
2002-01-02,10.42313289642334
2002-01-03,10.362451553344727
2002-01-04,10.449139595031738
2002-01-07,10.452608108520508
2002-01-08,10.315642356872559
2002-01-09,10.228960990905762
2002-01-10,10.263632774353027
2002-01-11,10.27230167388916
2002-01-14,10.114533424377441
2002-01-15,10.2410888671875
2002-01-16,10.072921752929688
2002-01-17,10.072921752929688
2002-01-18,10.059053421020508
2002-01-22,9.946359634399414
2002-01-23,10.19948959350586
2002-01-24,10.261894226074219
2002-01-25,10.286172866821289
2002-01-28,10.206416130065918
2002-01-29,9.979296684265137
2002-01-30,10.133602142333984
2002-01-31,10.13707160949707
2002-02-01,10.23415756225586
2002-02-04,10.043452262878418
2002-02-05,10.020912170410156
2002-02-06,10.07812786102295
2002-02-07,9.942889213562012
2002-02-08,9.960233688354492
2002-02-11,10.060778617858887
2002-02-12,9.953296661376953
2002-02-13,9.968900680541992
2002-02-14,10.022638320922852
2002-02-15,10.081591606140137
2002-02-19,9.833868026733398
2002-02-20,9.788504600524902
2002-02-21,9.894926071166992
2002-02-22,10.128689765930176
2002-02-25,10.32408332824707
2002-02-26,10.273482322692871
2002-02-27,10.135673522949219
2002-02-28,10.311863899230957
2002-03-01,10.345013618469238
2002-03-04,10.433984756469727
2002-03-05,10.4479398727417
2002-03-06,10.615411758422852
2002-03-07,10.608436584472656
2002-03-08,10.564823150634766
2002-03-11,10.711370468139648
2002-03-12,10.885812759399414
2002-03-13,10.90151309967041
2002-03-14,10.826501846313477
2002-03-15,10.941633224487305
2002-03-18,11.068986892700195
2002-03-19,11.10213565826416
2002-03-20,10.990479469299316
2002-03-21,10.906744003295898
2002-03-22,10.767193794250488
2002-03-25,10.659031867980957
2002-03-26,10.707870483398438
2002-03-27,10.93640422821045
2002-03-28,10.955597877502441
2002-04-01,11.117835998535156
2002-04-02,11.109115600585938
2002-04-03,10.973041534423828
2002-04-04,10.789865493774414
2002-04-05,10.578776359558105
2002-04-08,10.791611671447754
2002-04-09,10.475852012634277
2002-04-10,10.528185844421387
2002-04-11,10.414789199829102
2002-04-12,10.135673522949219
2002-04-15,10.379905700683594
2002-04-16,10.475852012634277
2002-04-17,10.535167694091797
2002-04-18,10.582268714904785
2002-04-19,10.68519401550293
2002-04-22,10.584012985229492
2002-04-23,10.63634204864502
2002-04-24,10.479340553283691
2002-04-25,10.584012985229492
2002-04-26,10.499774932861328
2002-04-29,10.51908016204834
2002-04-30,10.496270179748535
2002-05-01,10.561197280883789
2002-05-02,10.655970573425293
2002-05-03,10.69983196258545
2002-05-06,10.459417343139648
2002-05-07,10.445371627807617
2002-05-08,10.640176773071289
2002-05-09,10.613845825195312
2002-05-10,10.53311824798584
2002-05-13,10.698084831237793
2002-05-14,10.701591491699219
2002-05-15,10.57348346710205
2002-05-16,10.694574356079102
2002-05-17,10.615602493286133
2002-05-20,10.554180145263672
2002-05-21,10.508550643920898
2002-05-22,10.620866775512695
2002-05-23,10.612090110778809
2002-05-24,10.401503562927246
2002-05-28,10.341829299926758
2002-05-29,10.266374588012695
2002-05-30,10.003128051757812
2002-05-31,10.09964656829834
2002-06-03,9.910120010375977
2002-06-04,9.822368621826172
2002-06-05,9.852205276489258
2002-06-06,9.815352439880371
2002-06-07,9.931175231933594
2002-06-10,9.79956340789795
2002-06-11,9.745152473449707
2002-06-12,9.773234367370605
2002-06-13,9.783761978149414
2002-06-14,9.753927230834961
2002-06-17,10.071571350097656
2002-06-18,10.075078010559082
2002-06-19,9.978562355041504
2002-06-20,10.006635665893555
2002-06-21,9.924154281616211
2002-06-24,9.915379524230957
2002-06-25,9.889060974121094
2002-06-26,10.06981372833252
2002-06-27,10.157559394836426
2002-06-28,10.333054542541504
2002-07-01,10.354121208190918
2002-07-02,10.097898483276367
2002-07-03,10.076833724975586
2002-07-05,10.266374588012695
2002-07-08,10.38394832611084
2002-07-09,10.206700325012207
2002-07-10,9.813594818115234
2002-07-11,9.371352195739746
2002-07-12,9.31168270111084
2002-07-15,9.09933853149414
2002-07-16,8.994041442871094
2002-07-17,9.09933853149414
2002-07-18,8.918582916259766
2002-07-19,8.5991792678833
2002-07-22,8.142899513244629
2002-07-23,8.027071952819824
2002-07-24,8.385076522827148
2002-07-25,8.084980010986328
2002-07-26,8.334188461303711
2002-07-29,8.809772491455078
2002-07-30,8.793978691101074
2002-07-31,9.08178424835205
2002-08-01,8.636037826538086
2002-08-02,8.539509773254395
2002-08-05,8.160449028015137
2002-08-06,8.509683609008789
2002-08-07,8.640515327453613
2002-08-08,9.017111778259277
2002-08-09,9.155020713806152
2002-08-12,9.1461763381958
2002-08-13,8.948155403137207
2002-08-14,9.241660118103027
2002-08-15,9.266409873962402
2002-08-16,9.163862228393555
2002-08-19,9.245194435119629
2002-08-20,9.0931396484375
2002-08-21,9.170934677124023
2002-08-22,9.333595275878906
2002-08-23,9.160330772399902
2002-08-26,9.19215202331543
2002-08-27,9.167398452758789
2002-08-28,9.105510711669922
2002-08-29,9.114359855651855
2002-08-30,9.296468734741211
2002-09-03,9.317686080932617
2002-09-04,9.14087963104248
2002-09-05,9.12319564819336
2002-09-06,9.075458526611328
2002-09-09,9.063082695007324
2002-09-10,9.213373184204102
2002-09-11,9.275246620178223
2002-09-12,9.218668937683105
2002-09-13,9.185080528259277
2002-09-16,9.172699928283691
2002-09-17,8.831466674804688
2002-09-18,8.898650169372559
2002-09-19,8.812020301818848
2002-09-20,8.628138542175293
2002-09-23,8.566259384155273
2002-09-24,8.357625961303711
2002-09-25,8.493765830993652
2002-09-26,8.69532585144043
2002-09-27,8.437191009521484
2002-09-30,8.175517082214355
2002-10-01,8.506141662597656
2002-10-02,8.362930297851562
2002-10-03,8.59631633758545
2002-10-04,8.301051139831543
2002-10-07,8.124241828918457
2002-10-08,8.214408874511719
2002-10-09,7.896162986755371
2002-10-10,8.039373397827148
2002-10-11,8.088879585266113
2002-10-14,8.370007514953613
2002-10-15,8.530898094177246
2002-10-16,8.493765830993652
2002-10-17,8.711243629455566
2002-10-18,8.647587776184082
2002-10-21,8.591009140014648
2002-10-22,8.345251083374023
2002-10-23,8.47785472869873
2002-10-24,8.347014427185059
2002-10-25,8.394754409790039
2002-10-28,8.49730396270752
2002-10-29,8.263914108276367
2002-10-30,8.693560600280762
2002-10-31,8.645427703857422
2002-11-01,8.604429244995117
2002-11-04,8.501042366027832
2002-11-05,8.636516571044922
2002-11-06,8.73455810546875
2002-11-07,8.770206451416016
2002-11-08,8.775556564331055
2002-11-11,8.570555686950684
2002-11-12,8.54204273223877
2002-11-13,8.306743621826172
2002-11-14,8.59908676147461
2002-11-15,8.689994812011719
2002-11-18,8.821901321411133
2002-11-19,8.681081771850586
2002-11-20,8.836165428161621
2002-11-21,8.902119636535645
2002-11-22,8.654337882995605
2002-11-25,8.63473129272461
2002-11-26,8.4315185546875
2002-11-27,8.570555686950684
2002-11-29,8.52243423461914
2002-12-02,8.53669261932373
2002-12-03,8.729207038879395
2002-12-04,8.779123306274414
2002-12-05,8.893202781677246
2002-12-06,8.898550033569336
2002-12-09,8.855770111083984
2002-12-10,8.964506149291992
2002-12-11,8.8379487991333
2002-12-12,8.779123306274414
2002-12-13,8.627602577209473
2002-12-16,8.843291282653809
2002-12-17,8.875377655029297
2002-12-18,8.784466743469238
2002-12-19,8.709604263305664
2002-12-20,8.900333404541016
2002-12-23,8.859333038330078
2002-12-24,8.759516716003418
2002-12-26,8.659690856933594
2002-12-27,8.524214744567871
2002-12-30,8.654337882995605
2002-12-31,8.625822067260742
2003-01-02,8.79338264465332
2003-01-03,8.805858612060547
2003-01-06,8.971635818481445
2003-01-07,8.63473129272461
2003-01-08,8.483217239379883
2003-01-09,8.558079719543457
2003-01-10,8.322784423828125
2003-01-13,8.408347129821777
2003-01-14,8.509954452514648
2003-01-15,8.506390571594238
2003-01-16,8.600865364074707
2003-01-17,8.575905799865723
2003-01-21,8.44934368133545
2003-01-22,8.460043907165527
2003-01-23,8.47608470916748
2003-01-24,8.265741348266602
2003-01-27,8.076787948608398
2003-01-28,8.183747291564941
2003-01-29,8.558079719543457
2003-01-30,8.458261489868164
2003-01-31,8.590168952941895
2003-02-03,8.8379487991333
2003-02-04,8.92172622680664
2003-02-05,8.807638168334961
2003-02-06,8.707815170288086
2003-02-07,8.673948287963867
2003-02-10,8.70068645477295
2003-02-11,8.647210121154785
2003-02-12,8.534912109375
2003-02-13,8.54382038116455
2003-02-14,8.684645652770996
2003-02-18,8.855385780334473
2003-02-19,8.894929885864258
2003-02-20,8.731378555297852
2003-02-21,8.975811958312988
2003-02-24,8.927279472351074
2003-02-25,8.97940444946289
2003-02-26,9.036920547485352
2003-02-27,9.112406730651855
2003-02-28,9.112406730651855
2003-03-03,9.301124572753906
2003-03-04,9.256194114685059
2003-03-05,9.234625816345215
2003-03-06,9.132173538208008
2003-03-07,9.274164199829102
2003-03-10,9.1537446975708
2003-03-11,9.114202499389648
2003-03-12,8.932673454284668
2003-03-13,9.033326148986816
2003-03-14,9.090835571289062
2003-03-17,9.166322708129883
2003-03-18,9.151946067810059
2003-03-19,9.234625816345215
2003-03-20,9.36043643951416
2003-03-21,9.283149719238281
2003-03-24,9.180700302124023
2003-03-25,9.349651336669922
2003-03-26,9.322694778442383
2003-03-27,9.462891578674316
2003-03-28,9.631834030151367
2003-03-31,9.63363265991211
2003-04-01,9.709118843078613
2003-04-02,9.588696479797363
2003-04-03,9.401774406433105
2003-04-04,9.453897476196289
2003-04-07,9.297528266906738
2003-04-08,9.211258888244629
2003-04-09,9.14835262298584
2003-04-10,9.166322708129883
2003-04-11,9.178909301757812
2003-04-14,9.220248222351074
2003-04-15,9.204066276550293
2003-04-16,9.124994277954102
2003-04-17,9.211258888244629
2003-04-21,9.178909301757812
2003-04-22,9.301124572753906
2003-04-23,9.272368431091309
2003-04-24,9.135766983032227
2003-04-25,9.060287475585938
2003-04-28,9.17261028289795
2003-04-29,9.06753158569336
2003-04-30,9.112818717956543
2003-05-01,9.118263244628906
2003-05-02,9.330230712890625
2003-05-05,9.339285850524902
2003-05-06,9.348344802856445
2003-05-07,9.40269660949707
2003-05-08,9.306678771972656
2003-05-09,9.203413009643555
2003-05-12,9.308487892150879
2003-05-13,9.42987060546875
2003-05-14,9.384578704833984
2003-05-15,9.420814514160156
2003-05-16,9.437118530273438
2003-05-19,9.377328872680664
2003-05-20,9.408126831054688
2003-05-21,9.629158020019531
2003-05-22,9.583866119384766
2003-05-23,9.63097095489502
2003-05-27,9.855618476867676
2003-05-28,9.752350807189941
2003-05-29,9.600173950195312
2003-05-30,9.777717590332031
2003-06-02,9.971567153930664
2003-06-03,10.027725219726562
2003-06-04,10.045848846435547
2003-06-05,9.99874210357666
2003-06-06,9.909968376159668
2003-06-09,9.788582801818848
2003-06-10,9.882793426513672
2003-06-11,10.016860961914062
2003-06-12,10.044036865234375
2003-06-13,9.839314460754395
2003-06-16,9.9208402633667
2003-06-17,9.933521270751953
2003-06-18,9.91540241241455
2003-06-19,9.919028282165527
2003-06-20,9.928085327148438
2003-06-23,9.938957214355469
2003-06-24,9.929899215698242
2003-06-25,9.833877563476562
2003-06-26,9.891850471496582
2003-06-27,9.911778450012207
2003-06-30,9.928085327148438
2003-07-01,9.96975040435791
2003-07-02,9.973381042480469
2003-07-03,9.891850471496582
2003-07-07,9.770474433898926
2003-07-08,9.672638893127441
2003-07-09,9.636397361755371
2003-07-10,9.583866119384766
2003-07-11,9.683509826660156
2003-07-14,9.717931747436523
2003-07-15,9.601984024047852
2003-07-16,9.583866119384766
2003-07-17,9.556692123413086
2003-07-18,9.728800773620605
2003-07-21,9.692567825317383
2003-07-22,9.772282600402832
2003-07-23,9.661767959594727
2003-07-24,9.542197227478027
2003-07-25,9.59111213684082
2003-07-28,9.592923164367676
2003-07-29,9.483393669128418
2003-07-30,9.492525100708008
2003-07-31,9.55459213256836
2003-08-01,9.49799633026123
2003-08-04,9.541810989379883
2003-08-05,9.52538013458252
2003-08-06,9.629434585571289
2003-08-07,9.795551300048828
2003-08-08,9.857612609863281
2003-08-11,9.84666919708252
2003-08-12,9.943415641784668
2003-08-13,9.945245742797852
2003-08-14,10.01826286315918
2003-08-15,9.978100776672363
2003-08-18,10.020086288452148
2003-08-19,10.025566101074219
2003-08-20,9.978100776672363
2003-08-21,10.009136199951172
2003-08-22,9.908732414245605
2003-08-25,9.923331260681152
2003-08-26,9.910557746887207
2003-08-27,10.005485534667969
2003-08-28,10.138741493225098
2003-08-29,10.193510055541992
2003-09-02,10.376047134399414
2003-09-03,10.359626770019531
2003-09-04,10.368752479553223
2003-09-05,10.237324714660645
2003-09-08,10.35597038269043
2003-09-09,10.419873237609863
2003-09-10,10.352323532104492
2003-09-11,10.304859161376953
2003-09-12,10.312163352966309
2003-09-15,10.277482986450195
2003-09-16,10.376047134399414
2003-09-17,10.189859390258789
2003-09-18,10.222715377807617
