Date,BBY
2000-04-18,19.27538299560547
2000-04-19,18.791994094848633
2000-04-20,19.260284423828125
2000-04-24,19.003475189208984
2000-04-25,19.154537200927734
2000-04-26,20.151535034179688
2000-04-27,20.19685935974121
2000-04-28,19.517086029052734
2000-05-01,20.529190063476562
2000-05-02,20.01559829711914
2000-05-03,19.456653594970703
2000-05-04,18.369022369384766
2000-05-05,17.810100555419922
2000-05-08,16.994361877441406
2000-05-09,16.299488067626953
2000-05-10,16.767778396606445
2000-05-11,17.7647762298584
2000-05-12,17.26627540588379
2000-05-15,18.021575927734375
2000-05-16,18.867521286010742
2000-05-17,18.142427444458008
2000-05-18,18.610713958740234
2000-05-19,17.900728225708008
2000-05-22,17.43244743347168
2000-05-23,17.6439266204834
2000-05-24,16.19374656677246
2000-05-25,16.903730392456055
2000-05-26,15.07589054107666
2000-05-30,15.876520156860352
2000-05-31,15.468648910522461
2000-06-01,17.08500099182129
2000-06-02,18.157535552978516
2000-06-05,17.40222930908203
2000-06-06,16.133323669433594
2000-06-07,15.07589054107666
2000-06-08,15.393117904663086
2000-06-09,15.090994834899902
2000-06-12,14.260159492492676
2000-06-13,15.347800254821777
2000-06-14,16.284378051757812
2000-06-15,16.601606369018555
2000-06-16,16.782875061035156
2000-06-19,15.362914085388184
2000-06-20,15.4535493850708
2000-06-21,15.619707107543945
2000-06-22,15.680124282836914
2000-06-23,15.362914085388184
2000-06-26,14.501863479614258
2000-06-27,14.758662223815918
2000-06-28,15.438435554504395
2000-06-29,14.955048561096191
2000-06-30,15.28738021850586
2000-07-03,15.513964653015137
2000-07-05,14.803980827331543
2000-07-06,15.483752250671387
2000-07-07,17.100116729736328
2000-07-10,17.915828704833984
2000-07-11,18.30858612060547
2000-07-12,18.489871978759766
2000-07-13,18.338808059692383
2000-07-14,18.80709457397461
2000-07-17,19.177196502685547
2000-07-18,19.230073928833008
2000-07-19,18.23306655883789
2000-07-20,18.127321243286133
2000-07-21,18.11222267150879
2000-07-24,17.930944442749023
2000-07-25,17.7647762298584
2000-07-26,18.27838706970215
2000-07-27,18.248172760009766
2000-07-28,17.40222930908203
2000-07-31,17.583498001098633
2000-08-01,17.97626495361328
2000-08-02,18.157535552978516
2000-08-03,17.38712501525879
2000-08-04,17.03968048095703
2000-08-07,17.175640106201172
2000-08-08,17.6439266204834
2000-08-09,17.43244743347168
2000-08-10,17.175640106201172
2000-08-11,17.53818130493164
2000-08-14,18.489871978759766
2000-08-15,17.855411529541016
2000-08-16,17.20585060119629
2000-08-17,17.11521339416504
2000-08-18,17.82520866394043
2000-08-21,17.175640106201172
2000-08-22,17.462657928466797
2000-08-23,18.157535552978516
2000-08-24,18.293485641479492
2000-08-25,18.036680221557617
2000-08-28,17.356908798217773
2000-08-29,17.507970809936523
2000-08-30,17.16053009033203
2000-08-31,15.136322021484375
2000-09-01,15.468648910522461
2000-09-05,15.42332935333252
2000-09-06,14.743556022644043
2000-09-07,14.773774147033691
2000-09-08,15.106106758117676
2000-09-11,15.57439136505127
2000-09-12,16.72245216369629
2000-09-13,17.00947380065918
2000-09-14,16.828195571899414
2000-09-15,16.933948516845703
2000-09-18,16.46565818786621
2000-09-19,16.239059448242188
2000-09-20,16.239059448242188
2000-09-21,16.284378051757812
2000-09-22,16.284378051757812
2000-09-25,15.891615867614746
2000-09-26,15.060776710510254
2000-09-27,15.408220291137695
2000-09-28,15.906723976135254
2000-09-29,15.378011703491211
2000-10-02,15.106106758117676
2000-10-03,15.060776710510254
2000-10-04,14.939939498901367
2000-10-05,14.924829483032227
2000-10-06,13.6710205078125
2000-10-09,13.414213180541992
2000-10-10,12.59848690032959
2000-10-11,11.722338676452637
2000-10-12,10.257044792175293
2000-10-13,11.420212745666504
2000-10-16,11.118093490600586
2000-10-17,10.030451774597168
2000-10-18,10.695122718811035
2000-10-19,11.737444877624512
2000-10-20,9.6981201171875
2000-10-23,10.604486465454102
2000-10-24,10.815969467163086
2000-10-25,10.408105850219727
2000-10-26,10.740442276000977
2000-10-27,10.997241973876953
2000-10-30,11.601485252380371
2000-10-31,12.13019847869873
2000-11-01,12.024463653564453
2000-11-02,13.142312049865723
2000-11-03,12.991249084472656
2000-11-06,12.809975624084473
2000-11-07,13.051678657531738
2000-11-08,12.658917427062988
2000-11-09,7.7494306564331055
2000-11-10,7.960918426513672
2000-11-13,7.779639720916748
2000-11-14,8.021342277526855
2000-11-15,7.915596961975098
2000-11-16,7.598372459411621
2000-11-17,8.081768035888672
2000-11-20,7.855170249938965
2000-11-21,7.719216823577881
2000-11-22,7.65879487991333
2000-11-24,8.09687328338623
2000-11-27,7.809853553771973
2000-11-28,7.43220329284668
2000-11-29,7.2056097984313965
2000-11-30,6.223717212677002
2000-12-01,6.64668607711792
2000-12-04,6.9639129638671875
2000-12-05,7.4019904136657715
2000-12-06,6.9639129638671875
2000-12-07,5.543936729431152
2000-12-08,5.392880439758301
2000-12-11,5.936700344085693
2000-12-12,6.223717212677002
2000-12-13,6.269031047821045
2000-12-14,6.450303077697754
2000-12-15,6.042440891265869
2000-12-18,6.253927230834961
2000-12-19,6.0726542472839355
2000-12-20,5.951805114746094
2000-12-21,5.83095645904541
2000-12-22,6.314349174499512
2000-12-26,5.936700344085693
2000-12-27,6.46541166305542
2000-12-28,6.9034905433654785
2000-12-29,7.145185947418213
2001-01-02,6.767533779144287
2001-01-03,8.338570594787598
2001-01-04,9.29024887084961
2001-01-05,9.652800559997559
2001-01-08,9.078767776489258
2001-01-09,9.728326797485352
2001-01-10,9.743433952331543
2001-01-11,10.015348434448242
2001-01-12,10.211724281311035
2001-01-16,10.42320442199707
2001-01-17,10.84617805480957
2001-01-18,10.634700775146484
2001-01-19,10.272149085998535
2001-01-22,10.574270248413086
2001-01-23,11.314472198486328
2001-01-24,11.269152641296387
2001-01-25,11.405102729797363
2001-01-26,11.480636596679688
2001-01-29,11.976123809814453
2001-01-30,11.826264381408691
2001-01-31,12.036541938781738
2001-02-01,11.620821952819824
2001-02-02,10.559770584106445
2001-02-05,10.538021087646484
2001-02-06,10.680619239807129
2001-02-07,10.695122718811035
2001-02-08,9.788755416870117
2001-02-09,9.389952659606934
2001-02-12,9.667909622192383
2001-02-13,9.791168212890625
2001-02-14,9.764588356018066
2001-02-15,10.006282806396484
2001-02-16,9.67032527923584
2001-02-20,9.941019058227539
2001-02-21,9.399621963500977
2001-02-22,9.428624153137207
2001-02-23,9.426206588745117
2001-02-26,10.388167381286621
2001-02-27,10.240730285644531
2001-02-28,9.899935722351074
2001-03-01,9.402039527893066
2001-03-02,9.692078590393066
2001-03-05,9.667909622192383
2001-03-06,10.090874671936035
2001-03-07,10.030451774597168
2001-03-08,11.217188835144043
2001-03-09,11.359792709350586
2001-03-12,11.043161392211914
2001-03-13,10.786964416503906
2001-03-14,10.516263008117676
2001-03-15,10.579108238220215
2001-03-16,9.902351379394531
2001-03-19,10.634700775146484
2001-03-20,10.054621696472168
2001-03-21,9.525303840637207
2001-03-22,9.228011131286621
2001-03-23,9.377867698669434
2001-03-26,9.17725944519043
2001-03-27,9.426206588745117
2001-03-28,8.674525260925293
2001-03-29,8.737371444702148
2001-03-30,8.691446304321289
2001-04-02,8.89447021484375
2001-04-03,9.68241024017334
2001-04-04,10.083622932434082
2001-04-05,11.52897834777832
2001-04-06,11.478218078613281
2001-04-09,11.026251792907715
2001-04-10,11.309036254882812
2001-04-11,11.777925491333008
2001-04-12,11.867358207702637
2001-04-16,11.625659942626953
2001-04-17,11.480636596679688
2001-04-18,13.220857620239258
2001-04-19,13.051678657531738
2001-04-20,13.13143253326416
2001-04-23,13.167686462402344
2001-04-24,12.872817039489746
2001-04-25,12.686716079711914
2001-04-26,12.82205867767334
2001-04-27,13.435972213745117
2001-04-30,13.305455207824707
2001-05-01,13.31753921508789
2001-05-02,13.7985200881958
2001-05-03,13.660748481750488
2001-05-04,13.668002128601074
2001-05-07,12.93082332611084
2001-05-08,12.831730842590332
2001-05-09,12.77371883392334
2001-05-10,13.286117553710938
2001-05-11,12.447436332702637
2001-05-14,12.582777976989746
2001-05-15,12.742297172546387
2001-05-16,12.807562828063965
2001-05-17,13.573740005493164
2001-05-18,13.571321487426758
2001-05-21,15.01183795928955
2001-05-22,14.835400581359863
2001-05-23,14.472858428955078
2001-05-24,14.559866905212402
2001-05-25,14.772562980651855
2001-05-29,14.318167686462402
2001-05-30,13.121764183044434
2001-05-31,12.846229553222656
2001-06-01,13.051678657531738
2001-06-04,13.150765419006348
2001-06-05,13.70425033569336
2001-06-06,14.202157974243164
2001-06-07,14.777392387390137
2001-06-08,15.094015121459961
2001-06-11,14.44143295288086
2001-06-12,14.356843948364258
2001-06-13,14.429348945617676
2001-06-14,14.103057861328125
2001-06-15,13.713923454284668
2001-06-18,14.066802024841309
2001-06-19,14.550196647644043
2001-06-20,14.907917022705078
2001-06-21,15.326045989990234
2001-06-22,14.941753387451172
2001-06-25,14.801556587219238
2001-06-26,14.992508888244629
2001-06-27,15.016678810119629
2001-06-28,15.313965797424316
2001-06-29,15.352639198303223
2001-07-02,16.196155548095703
2001-07-03,16.478940963745117
2001-07-05,16.140567779541016
2001-07-06,15.671672821044922
2001-07-09,16.157487869262695
2001-07-10,15.802193641662598
2001-07-11,15.596752166748047
2001-07-12,16.42335319519043
2001-07-13,16.476530075073242
2001-07-16,16.495872497558594
2001-07-17,16.31458854675293
2001-07-18,16.53937339782715
2001-07-19,16.778648376464844
2001-07-20,16.4016056060791
2001-07-23,15.976213455200195
2001-07-24,15.55808162689209
2001-07-25,15.565325736999512
2001-07-26,16.495872497558594
2001-07-27,16.677141189575195
2001-07-30,16.171987533569336
2001-07-31,16.184072494506836
2001-08-01,16.060813903808594
2001-08-02,16.38226318359375
2001-08-03,16.297677993774414
2001-08-06,15.649923324584961
2001-08-07,15.712759971618652
2001-08-08,15.202779769897461
2001-08-09,14.871650695800781
2001-08-10,14.513943672180176
2001-08-13,14.088561058044434
2001-08-14,14.76530933380127
2001-08-15,14.743556022644043
2001-08-16,14.642045021057129
2001-08-17,14.327838897705078
2001-08-20,14.356843948364258
2001-08-21,14.12722396850586
2001-08-22,14.342336654663086
2001-08-23,13.97012996673584
2001-08-24,14.799142837524414
2001-08-27,14.799142837524414
2001-08-28,14.651708602905273
2001-08-29,14.683134078979492
2001-08-30,14.045049667358398
2001-08-31,14.255329132080078
2001-09-04,14.267416954040527
2001-09-05,14.192487716674805
2001-09-06,14.571949005126953
2001-09-07,13.542318344116211
2001-09-10,13.063760757446289
2001-09-17,11.601485252380371
2001-09-18,11.932618141174316
2001-09-19,11.930192947387695
2001-09-20,10.987574577331543
2001-09-21,10.489680290222168
2001-09-24,11.226855278015137
2001-09-25,10.900561332702637
2001-09-26,10.245569229125977
2001-09-27,10.272149085998535
2001-09-28,10.985158920288086
2001-10-01,10.477595329284668
2001-10-02,10.900561332702637
2001-10-03,11.794840812683105
2001-10-04,11.71750545501709
2001-10-05,12.012375831604004
2001-10-08,11.642579078674316
2001-10-09,11.444384574890137
2001-10-10,12.302407264709473
2001-10-11,13.039591789245605
2001-10-12,12.809975624084473
2001-10-15,12.858320236206055
2001-10-16,12.793052673339844
2001-10-17,12.556191444396973
2001-10-18,12.532024383544922
2001-10-19,12.889732360839844
2001-10-22,12.877646446228027
2001-10-23,13.174931526184082
2001-10-24,13.312708854675293
2001-10-25,13.530233383178711
2001-10-26,13.34171199798584
2001-10-29,12.87039852142334
2001-10-30,12.635951042175293
2001-10-31,13.269201278686523
2001-11-01,13.92178726196289
2001-11-02,14.00396728515625
2001-11-05,14.28674602508545
2001-11-06,14.683134078979492
2001-11-07,14.755644798278809
2001-11-08,14.567117691040039
2001-11-09,14.598535537719727
2001-11-12,14.782230377197266
2001-11-13,15.703097343444824
2001-11-14,16.048721313476562
2001-11-15,16.21791648864746
2001-11-16,15.727266311645508
2001-11-19,16.312175750732422
2001-11-20,16.01488494873047
2001-11-21,16.28316879272461
2001-11-23,16.488609313964844
2001-11-26,17.11702537536621
2001-11-27,17.179868698120117
2001-11-28,16.89466667175293
2001-11-29,16.979259490966797
2001-11-30,17.254798889160156
2001-12-03,17.53516387939453
2001-12-04,17.49165916442871
2001-12-05,17.71885871887207
2001-12-06,16.793153762817383
2001-12-07,16.957502365112305
2001-12-10,16.507953643798828
2001-12-11,16.725481033325195
2001-12-12,16.242082595825195
2001-12-13,15.964126586914062
2001-12-14,16.181655883789062
2001-12-17,16.677141189575195
2001-12-18,17.53516387939453
2001-12-19,17.75511360168457
2001-12-20,17.60765838623047
2001-12-21,17.40947914123535
2001-12-24,17.564165115356445
2001-12-26,17.612510681152344
2001-12-27,17.861461639404297
2001-12-28,18.037899017333984
2001-12-31,18.001632690429688
2002-01-02,17.40222930908203
2002-01-03,17.619754791259766
2002-01-04,17.856624603271484
2002-01-07,17.846960067749023
2002-01-08,18.069311141967773
2002-01-09,18.166000366210938
2002-01-10,17.83003044128418
2002-01-11,17.57141876220703
2002-01-14,17.513412475585938
2002-01-15,17.81311798095703
2002-01-16,17.71644401550293
2002-01-17,17.68743133544922
2002-01-18,17.68743133544922
2002-01-22,17.416732788085938
2002-01-23,17.88562774658203
2002-01-24,17.743022918701172
2002-01-25,17.448156356811523
2002-01-28,17.631839752197266
2002-01-29,17.078350067138672
2002-01-30,17.60525131225586
2002-01-31,17.88562774658203
2002-02-01,17.53516387939453
2002-02-04,17.235462188720703
2002-02-05,16.89466667175293
2002-02-06,16.56112289428711
2002-02-07,16.544198989868164
2002-02-08,16.94783592224121
2002-02-11,17.477157592773438
2002-02-12,17.656015396118164
2002-02-13,18.103145599365234
2002-02-14,17.6922664642334
2002-02-15,17.40947914123535
2002-02-19,16.655384063720703
2002-02-20,17.440902709960938
2002-02-21,17.07594108581543
2002-02-22,16.3411808013916
2002-02-25,16.737558364868164
2002-02-26,16.91883659362793
2002-02-27,15.879542350769043
2002-02-28,16.290424346923828
2002-03-01,16.442691802978516
2002-03-04,16.880172729492188
2002-03-05,16.25417137145996
2002-03-06,16.57320785522461
2002-03-07,17.64151382446289
2002-03-08,18.223995208740234
2002-03-11,18.10799217224121
2002-03-12,17.994396209716797
2002-03-13,18.192581176757812
2002-03-14,18.516460418701172
2002-03-15,19.07236099243164
2002-03-18,18.852413177490234
2002-03-19,19.323732376098633
2002-03-20,19.3478946685791
2002-03-21,19.09653663635254
2002-03-22,19.321313858032227
2002-03-25,18.746068954467773
2002-03-26,19.060279846191406
2002-03-27,19.016769409179688
2002-03-28,19.1424560546875
2002-04-01,19.21012306213379
2002-04-02,18.12973403930664
2002-04-03,18.12490463256836
2002-04-04,18.613136291503906
2002-04-05,18.593799591064453
2002-04-08,18.912845611572266
2002-04-09,18.813753128051758
2002-04-10,19.0820255279541
2002-04-11,18.5865478515625
2002-04-12,18.72673797607422
2002-04-15,18.702566146850586
2002-04-16,19.057861328125
2002-04-17,18.78716278076172
2002-04-18,18.852413177490234
2002-04-19,18.93459129333496
2002-04-22,18.75090980529785
2002-04-23,18.364187240600586
2002-04-24,18.24576187133789
2002-04-25,18.559951782226562
2002-04-26,18.24576187133789
2002-04-29,18.033058166503906
2002-04-30,17.97022247314453
2002-05-01,17.878366470336914
2002-05-02,17.64151382446289
2002-05-03,17.426401138305664
2002-05-06,17.353893280029297
2002-05-07,17.675350189208984
2002-05-08,18.0789852142334
2002-05-09,17.793777465820312
2002-05-10,17.11461067199707
2002-05-13,16.967172622680664
2002-05-14,17.449363708496094
2002-05-15,17.31159210205078
2002-05-16,17.492870330810547
2002-05-17,17.971424102783203
2002-05-20,17.64151382446289
2002-05-21,17.119441986083984
2002-05-22,16.938161849975586
2002-05-23,17.26808738708496
2002-05-24,16.713394165039062
2002-05-28,16.858409881591797
2002-05-29,16.54299545288086
2002-05-30,16.332717895507812
2002-05-31,16.749645233154297
2002-06-03,16.04268455505371
2002-06-04,15.527864456176758
2002-06-05,15.973793029785156
2002-06-06,16.50311851501465
2002-06-07,16.45598030090332
2002-06-10,16.245710372924805
2002-06-11,15.839654922485352
2002-06-12,15.65837574005127
2002-06-13,15.107303619384766
2002-06-14,15.071053504943848
2002-06-17,15.321213722229004
2002-06-18,14.142939567565918
2002-06-19,14.048673629760742
2002-06-20,13.776765823364258
2002-06-21,13.31633186340332
2002-06-24,13.164064407348633
2002-06-25,12.47884750366211
2002-06-26,12.982789039611816
2002-06-27,13.468599319458008
2002-06-28,13.160439491271973
2002-07-01,13.102422714233398
2002-07-02,12.413592338562012
2002-07-03,12.627490043640137
2002-07-05,13.381591796875
2002-07-08,13.08067798614502
2002-07-09,12.95016098022461
2002-07-10,12.725383758544922
2002-07-11,12.515097618103027
2002-07-12,12.014788627624512
2002-07-15,12.199690818786621
2002-07-16,12.145306587219238
2002-07-17,11.670371055603027
2002-07-18,11.61961555480957
2002-07-19,11.311453819274902
2002-07-22,10.64073657989502
2002-07-23,10.376078605651855
2002-07-24,11.347702026367188
2002-07-25,10.814764022827148
2002-07-26,10.571857452392578
2002-07-29,11.728376388549805
2002-07-30,12.119929313659668
2002-07-31,11.927779197692871
2002-08-01,11.238941192626953
2002-08-02,10.477595329284668
2002-08-05,10.267314910888672
2002-08-06,10.876392364501953
2002-08-07,11.166427612304688
2002-08-08,7.087785243988037
2002-08-09,7.707737922668457
2002-08-12,8.16092300415039
2002-08-13,8.059408187866211
2002-08-14,8.349449157714844
2002-08-15,8.414698600769043
2002-08-16,8.501714706420898
2002-08-19,8.704739570617676
2002-08-20,8.65035629272461
2002-08-21,8.374822616577148
2002-08-22,8.570598602294922
2002-08-23,8.356697082519531
2002-08-26,8.276933670043945
2002-08-27,7.9397711753845215
2002-08-28,7.395946025848389
2002-08-29,7.613473892211914
2002-08-30,7.685985565185547
2002-09-03,7.435825347900391
2002-09-04,7.395946025848389
2002-09-05,7.97601842880249
2002-09-06,8.701114654541016
2002-09-09,8.791749954223633
2002-09-10,8.860635757446289
2002-09-11,9.002025604248047
2002-09-12,8.882387161254883
2002-09-13,8.75912094116211
2002-09-16,8.733746528625488
2002-09-17,9.230433464050293
2002-09-18,8.701114654541016
2002-09-19,8.755496978759766
2002-09-20,8.701114654541016
2002-09-23,8.403826713562012
2002-09-24,8.436460494995117
2002-09-25,8.809877395629883
2002-09-26,9.099915504455566
2002-09-27,8.606851577758789
2002-09-30,8.08841323852539
2002-10-01,7.97601842880249
2002-10-02,7.678734302520752
2002-10-03,7.707737922668457
2002-10-04,7.598975658416748
2002-10-07,6.979018688201904
2002-10-08,7.334312915802002
2002-10-09,6.518587589263916
2002-10-10,6.638225078582764
2002-10-11,7.134914398193359
2002-10-14,7.341567039489746
2002-10-15,7.899887561798096
2002-10-16,7.018898010253906
2002-10-17,7.258182048797607
2002-10-18,7.569969654083252
2002-10-21,7.678734302520752
2002-10-22,7.602601051330566
2002-10-23,7.907139778137207
2002-10-24,7.881761074066162
2002-10-25,8.258808135986328
2002-10-28,8.037656784057617
2002-10-29,8.186297416687012
2002-10-30,7.88901424407959
2002-10-31,7.472081184387207
2002-11-01,7.153038501739502
2002-11-04,7.308933258056641
2002-11-05,7.047903060913086
2002-11-06,7.142162799835205
2002-11-07,6.841250419616699
2002-11-08,6.703483581542969
2002-11-11,6.409821510314941
2002-11-12,6.6563544273376465
2002-11-13,6.9065117835998535
2002-11-14,7.392323017120361
2002-11-15,7.522838115692139
2002-11-18,8.08841323852539
2002-11-19,8.371200561523438
2002-11-20,8.911392211914062
2002-11-21,9.502342224121094
2002-11-22,9.21955680847168
2002-11-25,9.27393913269043
2002-11-26,9.288439750671387
2002-11-27,9.799633026123047
2002-11-29,10.035286903381348
2002-12-02,10.16943073272705
2002-12-03,9.567604064941406
2002-12-04,9.727119445800781
2002-12-05,9.687239646911621
2002-12-06,9.643738746643066
2002-12-09,9.161543846130371
2002-12-10,9.433456420898438
2002-12-11,9.27393913269043
2002-12-12,9.415331840515137
2002-12-13,9.353699684143066
2002-12-16,9.208681106567383
2002-12-17,8.701114654541016
2002-12-18,8.907766342163086
2002-12-19,8.592350959777832
2002-12-20,8.973026275634766
2002-12-23,8.690240859985352
2002-12-24,8.153670310974121
2002-12-26,8.447332382202148
2002-12-27,8.378446578979492
2002-12-30,8.585103034973145
2002-12-31,8.755496978759766
2003-01-02,9.049159049987793
2003-01-03,8.65035629272461
2003-01-06,8.740995407104492
2003-01-07,8.973026275634766
2003-01-08,8.8461332321167
2003-01-09,9.912019729614258
2003-01-10,9.933770179748535
2003-01-13,10.45946216583252
2003-01-14,10.180302619934082
2003-01-15,10.136801719665527
2003-01-16,10.394210815429688
2003-01-17,10.0425386428833
2003-01-21,9.49509334564209
2003-01-22,9.803255081176758
2003-01-23,10.173050880432129
2003-01-24,9.799633026123047
2003-01-27,9.451590538024902
2003-01-28,9.65824031829834
2003-01-29,9.614727973937988
2003-01-30,9.39720344543457
2003-01-31,9.45883846282959
2003-02-03,9.542223930358887
2003-02-04,9.785130500793457
2003-02-05,9.948278427124023
2003-02-06,9.770628929138184
2003-02-07,9.574851036071777
2003-02-10,9.607481002807617
2003-02-11,9.737996101379395
2003-02-12,9.650985717773438
2003-02-13,9.321066856384277
2003-02-14,9.883014678955078
2003-02-18,10.115049362182617
2003-02-19,9.919270515441895
2003-02-20,10.086043357849121
2003-02-21,10.434089660644531
2003-02-24,10.104170799255371
2003-02-25,10.223810195922852
2003-02-26,10.118672370910645
2003-02-27,10.40507984161377
2003-02-28,10.539219856262207
2003-03-03,10.430464744567871
2003-03-04,10.035286903381348
2003-03-05,9.665492057800293
2003-03-06,9.977277755737305
2003-03-07,10.183930397033691
2003-03-10,9.96640396118164
2003-03-11,9.854010581970215
2003-03-12,9.930146217346191
2003-03-13,10.412333488464355
2003-03-14,10.28181266784668
2003-03-17,10.82926082611084
2003-03-18,11.057669639587402
2003-03-19,10.970654487609863
2003-03-20,10.836516380310059
2003-03-21,11.289695739746094
2003-03-24,10.531976699829102
2003-03-25,11.01053524017334
2003-03-26,10.669748306274414
2003-03-27,10.223810195922852
2003-03-28,9.752503395080566
2003-03-31,9.777874946594238
2003-04-01,9.91564655303955
2003-04-02,10.394210815429688
2003-04-03,10.764001846313477
2003-04-04,10.72049617767334
2003-04-07,10.771254539489746
2003-04-08,10.869145393371582
2003-04-09,10.724125862121582
2003-04-10,10.941658020019531
2003-04-11,10.898148536682129
2003-04-14,11.231689453125
2003-04-15,11.423839569091797
2003-04-16,11.162808418273926
2003-04-17,11.724751472473145
2003-04-21,11.6123628616333
2003-04-22,12.304825782775879
2003-04-23,12.181560516357422
2003-04-24,12.279444694519043
2003-04-25,11.891529083251953
2003-04-28,12.235946655273438
2003-04-29,12.471595764160156
2003-04-30,12.53685474395752
2003-05-01,12.239567756652832
2003-05-02,12.413592338562012
2003-05-05,12.602113723754883
2003-05-06,12.834142684936523
2003-05-07,12.86314868927002
2003-05-08,12.834142684936523
2003-05-09,12.99729061126709
2003-05-12,13.591863632202148
2003-05-13,13.464982032775879
2003-05-14,13.34171199798584
2003-05-15,13.450469970703125
2003-05-16,13.298203468322754
2003-05-19,12.355578422546387
2003-05-20,12.529607772827148
2003-05-21,12.576736450195312
2003-05-22,12.942909240722656
2003-05-23,12.83776569366455
2003-05-27,13.167686462402344
2003-05-28,13.631747245788574
2003-05-29,13.559240341186523
2003-05-30,14.030545234680176
2003-06-02,14.490985870361328
2003-06-03,14.211820602416992
2003-06-04,14.672252655029297
2003-06-05,15.516986846923828
2003-06-06,15.17982292175293
2003-06-09,14.962288856506348
2003-06-10,15.32846450805664
2003-06-11,15.560494422912598
2003-06-12,15.382848739624023
2003-06-13,15.139939308166504
2003-06-16,15.948419570922852
2003-06-17,16.0136775970459
2003-06-18,15.825155258178711
2003-06-19,15.807029724121094
2003-06-20,15.970171928405762
2003-06-23,15.575000762939453
2003-06-24,15.44085693359375
2003-06-25,15.455360412597656
2003-06-26,15.752643585205078
2003-06-27,15.770771026611328
2003-06-30,15.923040390014648
2003-07-01,15.912162780761719
2003-07-02,16.173198699951172
2003-07-03,16.107938766479492
2003-07-07,16.513996124267578
2003-07-08,17.15570068359375
2003-07-09,16.495872497558594
2003-07-10,16.412477493286133
2003-07-11,16.459609985351562
2003-07-14,16.506746292114258
2003-07-15,16.329099655151367
2003-07-16,16.416107177734375
2003-07-17,16.147823333740234
2003-07-18,16.10431671142578
2003-07-21,15.633004188537598
2003-07-22,15.683753967285156
2003-07-23,15.553245544433594
2003-07-24,15.26683235168457
2003-07-25,15.611245155334473
2003-07-28,15.821520805358887
2003-07-29,15.65837574005127
2003-07-30,15.39009952545166
2003-07-31,15.825155258178711
2003-08-01,15.535118103027344
2003-08-04,15.230575561523438
2003-08-05,14.567117691040039
2003-08-06,14.748383522033691
2003-08-07,16.854787826538086
2003-08-08,17.365982055664062
2003-08-11,17.351476669311523
2003-08-12,17.721271514892578
2003-08-13,17.869916915893555
2003-08-14,17.645143508911133
2003-08-15,17.880794525146484
2003-08-18,17.855411529541016
2003-08-19,17.94605255126953
2003-08-20,17.94605255126953
2003-08-21,17.92791748046875
2003-08-22,18.156328201293945
2003-08-25,17.94605255126953
2003-08-26,18.018558502197266
2003-08-27,18.653026580810547
2003-08-28,18.63851547241211
2003-08-29,18.856040954589844
2003-09-02,19.272958755493164
2003-09-03,19.251211166381836
2003-09-04,19.102571487426758
2003-09-05,19.040937423706055
2003-09-08,18.852413177490234
2003-09-09,18.326725006103516
2003-09-10,17.90616798400879
2003-09-11,18.47174644470215
2003-09-12,18.46811294555664
2003-09-15,18.914047241210938
2003-09-16,19.09170150756836
2003-09-17,18.663894653320312
