Date,MMM
2000-05-17,18.096424102783203
2000-05-18,17.903648376464844
2000-05-19,17.37668800354004
2000-05-22,17.31241798400879
2000-05-23,17.299571990966797
2000-05-24,18.134992599487305
2000-05-25,17.46664810180664
2000-05-26,17.273860931396484
2000-05-30,17.505218505859375
2000-05-31,17.633726119995117
2000-06-01,17.45379066467285
2000-06-02,17.338125228881836
2000-06-05,17.492355346679688
2000-06-06,16.92684555053711
2000-06-07,16.811168670654297
2000-06-08,16.811168670654297
2000-06-09,16.8497314453125
2000-06-12,16.856155395507812
2000-06-13,16.836877822875977
2000-06-14,17.31241798400879
2000-06-15,17.77510643005371
2000-06-16,17.36383056640625
2000-06-19,17.171043395996094
2000-06-20,16.901145935058594
2000-06-21,17.736557006835938
2000-06-22,17.6979923248291
2000-06-23,17.36383056640625
2000-06-26,17.582319259643555
2000-06-27,17.813669204711914
2000-06-28,17.70121192932129
2000-06-29,17.595172882080078
2000-06-30,17.06821060180664
2000-07-03,17.286712646484375
2000-07-05,18.199249267578125
2000-07-06,17.800819396972656
2000-07-07,17.710851669311523
2000-07-10,17.929346084594727
2000-07-11,18.289215087890625
2000-07-12,18.520559310913086
2000-07-13,18.417743682861328
2000-07-14,18.070722579956055
2000-07-17,17.94219970703125
2000-07-18,18.096424102783203
2000-07-19,17.787965774536133
2000-07-20,17.787965774536133
2000-07-21,17.762266159057617
2000-07-24,18.314926147460938
2000-07-25,18.16068458557129
2000-07-26,18.21210289001465
2000-07-27,18.30207633972168
2000-07-28,18.71335220336914
2000-07-31,18.520559310913086
2000-08-01,18.37918472290039
2000-08-02,18.559118270874023
2000-08-03,18.494863510131836
2000-08-04,18.50771141052246
2000-08-07,18.68764877319336
2000-08-08,18.79046630859375
2000-08-09,19.02181625366211
2000-08-10,19.51020622253418
2000-08-11,19.895788192749023
2000-08-14,19.67729377746582
2000-08-15,19.51020622253418
2000-08-16,19.445953369140625
2000-08-17,19.58732032775879
2000-08-18,19.56161880493164
2000-08-21,19.523061752319336
2000-08-22,19.80582046508789
2000-08-23,19.84823989868164
2000-08-24,19.615482330322266
2000-08-25,19.809438705444336
2000-08-28,19.68014144897461
2000-08-29,19.576688766479492
2000-08-30,19.318084716796875
2000-08-31,19.243732452392578
2000-09-01,19.137062072753906
2000-09-05,19.085338592529297
2000-09-06,19.473247528076172
2000-09-07,18.95603370666504
2000-09-08,18.606914520263672
2000-09-11,18.400022506713867
2000-09-12,18.218990325927734
2000-09-13,17.895736694335938
2000-09-14,17.585412979125977
2000-09-15,17.611270904541016
2000-09-18,17.21042823791504
2000-09-19,17.352659225463867
2000-09-20,16.913028717041016
2000-09-21,17.88279914855957
2000-09-22,18.257780075073242
2000-09-25,18.619844436645508
2000-09-26,18.593982696533203
2000-09-27,18.606914520263672
2000-09-28,18.95603370666504
2000-09-29,18.85258674621582
2000-10-02,18.968965530395508
2000-10-03,19.4473876953125
2000-10-04,19.75772476196289
2000-10-05,19.292224884033203
2000-10-06,19.072402954101562
2000-10-09,18.98189353942871
2000-10-10,19.26636505126953
2000-10-11,19.292224884033203
2000-10-12,18.800874710083008
2000-10-13,18.826725006103516
2000-10-16,19.072402954101562
2000-10-17,18.85258674621582
2000-10-18,18.85258674621582
2000-10-19,18.41295623779297
2000-10-20,18.050901412963867
2000-10-23,18.581045150756836
2000-10-24,18.63277244567871
2000-10-25,18.645709991455078
2000-10-26,19.072402954101562
2000-10-27,19.343950271606445
2000-10-30,19.65427017211914
2000-10-31,19.99046516418457
2000-11-01,19.68014144897461
2000-11-02,19.641345977783203
2000-11-03,19.62841033935547
2000-11-06,20.145627975463867
2000-11-07,20.055118560791016
2000-11-08,20.132705688476562
2000-11-09,20.145627975463867
2000-11-10,19.65427017211914
2000-11-13,19.615482330322266
2000-11-14,19.65427017211914
2000-11-15,19.731868743896484
2000-11-16,19.71892547607422
2000-11-17,19.86115837097168
2000-11-20,19.576688766479492
2000-11-21,19.91860580444336
2000-11-22,19.944618225097656
2000-11-24,19.944618225097656
2000-11-27,20.660186767578125
2000-11-28,20.582130432128906
2000-11-29,20.842323303222656
2000-11-30,20.79027557373047
2000-12-01,20.738245010375977
2000-12-04,21.857118606567383
2000-12-05,24.277013778686523
2000-12-06,23.96476173400879
2000-12-07,23.873701095581055
2000-12-08,24.34205436706543
2000-12-11,23.99077606201172
2000-12-12,23.70454978942871
2000-12-13,23.691553115844727
2000-12-14,23.10610008239746
2000-12-15,23.353286743164062
2000-12-18,23.860681533813477
2000-12-19,23.678537368774414
2000-12-20,23.50942611694336
2000-12-21,23.457359313964844
2000-12-22,23.470388412475586
2000-12-26,23.938743591308594
2000-12-27,24.810441970825195
2000-12-28,25.38288688659668
2000-12-29,25.083646774291992
2001-01-02,24.810441970825195
2001-01-03,24.524200439453125
2001-01-04,24.771398544311523
2001-01-05,23.847675323486328
2001-01-08,23.99077606201172
2001-01-09,23.613487243652344
2001-01-10,23.379302978515625
2001-01-11,23.340280532836914
2001-01-12,22.832883834838867
2001-01-16,23.626493453979492
2001-01-17,22.897933959960938
2001-01-18,22.689775466918945
2001-01-19,22.221406936645508
2001-01-22,22.663742065429688
2001-01-23,23.10610008239746
2001-01-24,22.299463272094727
2001-01-25,22.793865203857422
2001-01-26,22.33849334716797
2001-01-29,22.333805084228516
2001-01-30,23.189361572265625
2001-01-31,23.033233642578125
2001-02-01,23.22059440612793
2001-02-02,22.633563995361328
2001-02-05,22.850055694580078
2001-02-06,23.243488311767578
2001-02-07,23.28928565979004
2001-02-08,23.324663162231445
2001-02-09,23.03532600402832
2001-02-12,23.414165496826172
2001-02-13,23.759729385375977
2001-02-14,23.099857330322266
2001-02-15,23.886703491210938
2001-02-16,23.568227767944336
2001-02-20,23.697277069091797
2001-02-21,23.28292465209961
2001-02-22,23.071578979492188
2001-02-23,23.10296630859375
2001-02-26,23.301774978637695
2001-02-27,23.647050857543945
2001-02-28,23.594743728637695
2001-03-01,22.935544967651367
2001-03-02,23.29758644104004
2001-03-05,23.47965431213379
2001-03-06,23.490095138549805
2001-03-07,23.63239860534668
2001-03-08,24.523883819580078
2001-03-09,24.36065101623535
2001-03-12,23.39592742919922
2001-03-13,22.537944793701172
2001-03-14,22.498191833496094
2001-03-15,22.860227584838867
2001-03-16,22.18428611755371
2001-03-19,22.59653663635254
2001-03-20,22.023157119750977
2001-03-21,21.686235427856445
2001-03-22,21.30537223815918
2001-03-23,21.29282569885254
2001-03-26,21.769948959350586
2001-03-27,22.05872917175293
2001-03-28,21.937362670898438
2001-03-29,21.51253890991211
2001-03-30,21.74273681640625
2001-04-02,21.355594635009766
2001-04-03,20.90776252746582
2001-04-04,20.637805938720703
2001-04-05,21.602527618408203
2001-04-06,21.34514045715332
2001-04-09,21.88504409790039
2001-04-10,22.72001075744629
2001-04-11,22.351699829101562
2001-04-12,22.544219970703125
2001-04-16,23.119699478149414
2001-04-17,22.7890682220459
2001-04-18,24.274852752685547
2001-04-19,24.37949562072754
2001-04-20,23.54241943359375
2001-04-23,24.337635040283203
2001-04-24,24.297880172729492
2001-04-25,24.490406036376953
2001-04-26,24.65781021118164
2001-04-27,24.898469924926758
2001-04-30,24.904747009277344
2001-05-01,24.590848922729492
2001-05-02,24.389951705932617
2001-05-03,24.64106559753418
2001-05-04,25.10981559753418
2001-05-07,24.672454833984375
2001-05-08,24.350191116333008
2001-05-09,24.4694766998291
2001-05-10,24.701759338378906
2001-05-11,24.56363868713379
2001-05-14,24.75617218017578
2001-05-15,24.72477912902832
2001-05-16,26.39693832397461
2001-05-17,26.02043342590332
2001-05-18,25.881610870361328
2001-05-21,25.890033721923828
2001-05-22,25.450424194335938
2001-05-23,25.374704360961914
2001-05-24,25.025558471679688
2001-05-25,24.981380462646484
2001-05-29,25.187503814697266
2001-05-30,24.682714462280273
2001-05-31,24.941408157348633
2001-06-01,25.116003036499023
2001-06-04,25.240097045898438
2001-06-05,25.555591583251953
2001-06-06,25.574520111083984
2001-06-07,25.618709564208984
2001-06-08,25.263256072998047
2001-06-11,25.311609268188477
2001-06-12,25.677589416503906
2001-06-13,25.650230407714844
2001-06-14,25.39995765686035
2001-06-15,25.42519187927246
2001-06-18,25.709148406982422
2001-06-19,25.31583595275879
2001-06-20,24.94562339782715
2001-06-21,24.470279693603516
2001-06-22,24.56281280517578
2001-06-25,24.33354949951172
2001-06-26,24.18842124938965
2001-06-27,24.04119873046875
2001-06-28,24.36930274963379
2001-06-29,23.999113082885742
2001-07-02,24.663785934448242
2001-07-03,24.573341369628906
2001-07-05,24.49131202697754
2001-07-06,24.104291915893555
2001-07-09,24.156875610351562
2001-07-10,23.48380470275879
2001-07-11,23.502737045288086
2001-07-12,23.879236221313477
2001-07-13,23.605791091918945
2001-07-16,23.147275924682617
2001-07-17,23.738309860229492
2001-07-18,23.925506591796875
2001-07-19,24.11479949951172
2001-07-20,23.767763137817383
2001-07-23,23.414400100708008
2001-07-24,22.518373489379883
2001-07-25,23.212472915649414
2001-07-26,23.443832397460938
2001-07-27,23.44804573059082
2001-07-30,22.97900390625
2001-07-31,23.53218650817871
2001-08-01,23.347089767456055
2001-08-02,23.408090591430664
2001-08-03,23.500640869140625
2001-08-06,23.004241943359375
2001-08-07,23.315540313720703
2001-08-08,22.75604248046875
2001-08-09,22.61513328552246
2001-08-10,23.10520362854004
2001-08-13,23.241920471191406
2001-08-14,22.947446823120117
2001-08-15,23.06313705444336
2001-08-16,22.930635452270508
2001-08-17,22.859113693237305
2001-08-20,22.8422908782959
2001-08-21,22.66349983215332
2001-08-22,23.22612190246582
2001-08-23,22.91731834411621
2001-08-24,23.395326614379883
2001-08-27,23.382640838623047
2001-08-28,23.11825942993164
2001-08-29,22.578889846801758
2001-08-30,22.039535522460938
2001-08-31,22.01839828491211
2001-09-04,22.113563537597656
2001-09-05,22.208759307861328
2001-09-06,21.97608757019043
2001-09-07,21.31617546081543
2001-09-10,21.61652374267578
2001-09-17,20.188812255859375
2001-09-18,19.911733627319336
2001-09-19,19.554271697998047
2001-09-20,19.1037540435791
2001-09-21,18.397314071655273
2001-09-24,19.389297485351562
2001-09-25,19.698104858398438
2001-09-26,19.750980377197266
2001-09-27,20.37071418762207
2001-09-28,20.812768936157227
2001-10-01,20.487045288085938
2001-10-02,20.561077117919922
2001-10-03,21.06447410583496
2001-10-04,21.075044631958008
2001-10-05,21.096202850341797
2001-10-08,20.823345184326172
2001-10-09,20.821237564086914
2001-10-10,21.540374755859375
2001-10-11,22.449880599975586
2001-10-12,22.100875854492188
2001-10-15,22.380069732666016
2001-10-16,22.46256446838379
2001-10-17,21.819570541381836
2001-10-18,21.77515411376953
2001-10-19,21.610172271728516
2001-10-22,22.714265823364258
2001-10-23,22.504858016967773
2001-10-24,22.56831932067871
2001-10-25,22.991342544555664
2001-10-26,23.2303524017334
2001-10-29,22.532365798950195
2001-10-30,22.284894943237305
2001-10-31,22.077608108520508
2001-11-01,22.477367401123047
2001-11-02,22.885601043701172
2001-11-05,23.372058868408203
2001-11-06,23.135173797607422
2001-11-07,23.361482620239258
2001-11-08,23.562421798706055
2001-11-09,23.592044830322266
2001-11-12,23.467241287231445
2001-11-13,23.98756980895996
2001-11-14,24.294254302978516
2001-11-15,24.243488311767578
2001-11-16,24.32387351989746
2001-11-19,24.68766975402832
2001-11-20,24.69404411315918
2001-11-21,24.52396583557129
2001-11-23,24.92790985107422
2001-11-26,24.8641300201416
2001-11-27,24.7110595703125
2001-11-28,24.362390518188477
2001-11-29,24.49844741821289
2001-11-30,24.360260009765625
2001-12-03,24.209321975708008
2001-12-04,24.753570556640625
2001-12-05,25.27019500732422
2001-12-06,25.26383399963379
2001-12-07,25.151147842407227
2001-12-10,24.574987411499023
2001-12-11,24.62813377380371
2001-12-12,24.662160873413086
2001-12-13,24.458044052124023
2001-12-14,24.619630813598633
2001-12-17,24.93854522705078
2001-12-18,25.406272888183594
2001-12-19,25.470056533813477
2001-12-20,25.189401626586914
2001-12-21,25.342487335205078
2001-12-24,25.389270782470703
2001-12-26,25.646526336669922
2001-12-27,25.546600341796875
2001-12-28,25.495559692382812
2001-12-31,25.132015228271484
2002-01-02,24.90453338623047
2002-01-03,24.82162094116211
2002-01-04,24.896011352539062
2002-01-07,24.5983829498291
2002-01-08,24.460176467895508
2002-01-09,24.37513542175293
2002-01-10,24.06686782836914
2002-01-11,24.192296981811523
2002-01-14,23.760700225830078
2002-01-15,23.280229568481445
2002-01-16,22.047117233276367
2002-01-17,22.221446990966797
2002-01-18,22.706201553344727
2002-01-22,22.625410079956055
2002-01-23,22.84649658203125
2002-01-24,23.27172088623047
2002-01-25,23.648035049438477
2002-01-28,23.50133514404297
2002-01-29,23.099515914916992
2002-01-30,23.358882904052734
2002-01-31,23.599136352539062
2002-02-01,24.081750869750977
2002-02-04,23.280229568481445
2002-02-05,23.10589599609375
2002-02-06,23.320615768432617
2002-02-07,23.28235626220703
2002-02-08,23.64377784729004
2002-02-11,24.23906898498535
2002-02-12,24.273080825805664
2002-02-13,24.621763229370117
2002-02-14,24.853506088256836
2002-02-15,24.56011199951172
2002-02-19,24.234827041625977
2002-02-20,25.03217315673828
2002-02-21,24.797035217285156
2002-02-22,25.438337326049805
2002-02-25,25.74829864501953
2002-02-26,25.50246238708496
2002-02-27,25.438337326049805
2002-02-28,25.2096004486084
2002-03-01,25.72051239013672
2002-03-04,26.295536041259766
2002-03-05,25.684152603149414
2002-03-06,25.987709045410156
2002-03-07,25.893657684326172
2002-03-08,25.97275161743164
2002-03-11,25.75898551940918
2002-03-12,25.929996490478516
2002-03-13,25.54522132873535
2002-03-14,25.778221130371094
2002-03-15,25.95138168334961
2002-03-18,26.122385025024414
2002-03-19,26.0155086517334
2002-03-20,25.630725860595703
2002-03-21,25.288686752319336
2002-03-22,24.88040542602539
2002-03-25,24.732906341552734
2002-03-26,24.93597984313965
2002-03-27,25.00224494934082
2002-03-28,24.585399627685547
2002-04-01,24.638837814331055
2002-04-02,24.581130981445312
2002-04-03,24.136489868164062
2002-04-04,24.395137786865234
2002-04-05,26.064672470092773
2002-04-08,26.428085327148438
2002-04-09,26.70383644104004
2002-04-10,26.75086784362793
2002-04-11,26.47296905517578
2002-04-12,26.126663208007812
2002-04-15,25.983442306518555
2002-04-16,26.594818115234375
2002-04-17,26.404563903808594
2002-04-18,26.43876838684082
2002-04-19,26.697416305541992
2002-04-22,26.72307777404785
2002-04-23,26.56702995300293
2002-04-24,26.827816009521484
2002-04-25,27.137773513793945
2002-04-26,26.59267234802246
2002-04-29,26.21645164489746
2002-04-30,26.89196014404297
2002-05-01,26.934703826904297
2002-05-02,27.182680130004883
2002-05-03,27.14848518371582
2002-05-06,26.55419921875
2002-05-07,26.56916046142578
2002-05-08,26.973182678222656
2002-05-09,26.998828887939453
2002-05-10,27.127099990844727
2002-05-13,27.46912956237793
2002-05-14,27.787630081176758
2002-05-15,27.682897567749023
2002-05-16,27.663650512695312
2002-05-17,27.80474281311035
2002-05-20,27.413551330566406
2002-05-21,27.144193649291992
2002-05-22,27.397687911987305
2002-05-23,27.601747512817383
2002-05-24,27.485761642456055
2002-05-28,27.23442840576172
2002-05-29,26.852060317993164
2002-05-30,26.8735294342041
2002-05-31,26.944406509399414
2002-06-03,26.733896255493164
2002-06-04,26.869230270385742
2002-06-05,27.008865356445312
2002-06-06,26.540571212768555
2002-06-07,26.731748580932617
2002-06-10,27.06686019897461
2002-06-11,26.955156326293945
2002-06-12,27.399826049804688
2002-06-13,27.023900985717773
2002-06-14,27.07759666442871
2002-06-17,27.30316734313965
2002-06-18,27.603891372680664
2002-06-19,27.44278335571289
2002-06-20,27.240869522094727
2002-06-21,26.63723373413086
2002-06-24,26.663013458251953
2002-06-25,26.338632583618164
2002-06-26,26.29781723022461
2002-06-27,26.88856315612793
2002-06-28,26.42241096496582
2002-07-01,27.36760139465332
2002-07-02,27.017440795898438
2002-07-03,27.08834457397461
2002-07-05,27.8981990814209
2002-07-08,27.74352264404297
2002-07-09,27.496505737304688
2002-07-10,26.63723373413086
2002-07-11,26.078704833984375
2002-07-12,25.964860916137695
2002-07-15,25.539520263671875
2002-07-16,24.897214889526367
2002-07-17,25.232336044311523
2002-07-18,25.058326721191406
2002-07-19,23.38920021057129
2002-07-22,23.41497802734375
2002-07-23,24.00787353515625
2002-07-24,25.71781349182129
2002-07-25,25.767208099365234
2002-07-26,25.960559844970703
2002-07-29,27.208637237548828
2002-07-30,26.957307815551758
2002-07-31,27.030330657958984
2002-08-01,26.235525131225586
2002-08-02,25.750041961669922
2002-08-05,25.069074630737305
2002-08-06,26.059370040893555
2002-08-07,26.594274520874023
2002-08-08,27.109821319580078
2002-08-09,27.099084854125977
2002-08-12,26.987380981445312
2002-08-13,26.63723373413086
2002-08-14,27.180709838867188
2002-08-15,27.238706588745117
2002-08-16,27.191469192504883
2002-08-19,27.775753021240234
2002-08-20,27.68768310546875
2002-08-21,27.799922943115234
2002-08-22,27.463193893432617
2002-08-23,27.25812339782715
2002-08-26,27.467512130737305
2002-08-27,27.387653350830078
2002-08-28,26.9775333404541
2002-08-29,26.906288146972656
2002-08-30,26.971059799194336
2002-09-03,25.90904426574707
2002-09-04,26.042877197265625
2002-09-05,26.060136795043945
2002-09-06,26.470264434814453
2002-09-09,26.778928756713867
2002-09-10,27.022838592529297
2002-09-11,26.74439811706543
2002-09-12,26.405508041381836
2002-09-13,25.865869522094727
2002-09-16,25.699670791625977
2002-09-17,25.18375587463379
2002-09-18,25.546405792236328
2002-09-19,25.296018600463867
2002-09-20,25.786014556884766
2002-09-23,25.360759735107422
2002-09-24,24.41963768005371
2002-09-25,24.456335067749023
2002-09-26,24.985185623168945
2002-09-27,24.294450759887695
2002-09-30,23.73752784729004
2002-10-01,25.099580764770508
2002-10-02,24.708881378173828
2002-10-03,24.827611923217773
2002-10-04,24.715360641479492
2002-10-07,23.93397331237793
2002-10-08,24.557790756225586
2002-10-09,24.387258529663086
2002-10-10,25.157861709594727
2002-10-11,26.03207778930664
2002-10-14,26.107620239257812
2002-10-15,27.035802841186523
2002-10-16,26.617036819458008
2002-10-17,26.99909782409668
2002-10-18,27.048744201660156
2002-10-21,27.845260620117188
2002-10-22,27.799922943115234
2002-10-23,27.922971725463867
2002-10-24,27.139408111572266
2002-10-25,27.571121215820312
2002-10-28,27.061695098876953
2002-10-29,27.143728256225586
2002-10-30,27.48478126525879
2002-10-31,27.40060043334961
2002-11-01,27.64019203186035
2002-11-04,27.694156646728516
2002-11-05,27.81071662902832
2002-11-06,28.1668701171875
2002-11-07,27.758922576904297
2002-11-08,27.691993713378906
2002-11-11,27.275394439697266
2002-11-12,27.58839225769043
2002-11-13,27.77618408203125
2002-11-14,28.061113357543945
2002-11-15,27.953184127807617
2002-11-18,27.521486282348633
2002-11-19,27.633716583251953
2002-11-20,27.917858123779297
2002-11-21,28.410234451293945
2002-11-22,28.139110565185547
2002-11-25,27.904848098754883
2002-11-26,27.19990348815918
2002-11-27,28.117414474487305
2002-11-29,28.165136337280273
2002-12-02,27.83978271484375
2002-12-03,27.80724334716797
2002-12-04,27.763870239257812
2002-12-05,27.308364868164062
2002-12-06,27.35173988342285
2002-12-09,26.90708351135254
2002-12-10,27.134817123413086
2002-12-11,27.050230026245117
2002-12-12,26.82033348083496
2002-12-13,26.41254234313965
2002-12-16,26.82033348083496
2002-12-17,26.353973388671875
2002-12-18,26.215158462524414
2002-12-19,26.093692779541016
2002-12-20,26.9244441986084
2002-12-23,26.80080795288086
2002-12-24,26.772607803344727
2002-12-26,26.729228973388672
2002-12-27,26.31927490234375
2002-12-30,26.668495178222656
2002-12-31,26.744415283203125
2003-01-02,27.49272346496582
2003-01-03,27.388626098632812
2003-01-06,27.588165283203125
2003-01-07,27.5621395111084
2003-01-08,27.264976501464844
2003-01-09,27.696617126464844
2003-01-10,27.46453285217285
2003-01-13,27.44717788696289
2003-01-14,27.759521484375
2003-01-15,27.55129051208496
2003-01-16,27.47103500366211
2003-01-17,27.399456024169922
2003-01-21,27.251956939697266
2003-01-22,27.65540885925293
2003-01-23,27.9742488861084
2003-01-24,27.405969619750977
2003-01-27,27.130495071411133
2003-01-28,27.293190002441406
2003-01-29,27.460189819335938
2003-01-30,26.876720428466797
2003-01-31,27.015535354614258
2003-02-03,27.110980987548828
2003-02-04,26.701005935668945
2003-02-05,26.709692001342773
2003-02-06,26.683671951293945
2003-02-07,26.566556930541992
2003-02-10,26.824668884277344
2003-02-11,26.696685791015625
2003-02-12,26.516647338867188
2003-02-13,26.55135726928711
2003-02-14,27.132667541503906
2003-02-18,27.462345123291016
2003-02-19,27.444921493530273
2003-02-20,27.222517013549805
2003-02-21,27.658597946166992
2003-02-24,27.259580612182617
2003-02-25,27.407855987548828
2003-02-26,27.21160125732422
2003-02-27,27.512502670288086
2003-02-28,27.335899353027344
2003-03-03,27.202882766723633
2003-03-04,26.971778869628906
2003-03-05,27.27702522277832
2003-03-06,26.923791885375977
2003-03-07,27.146203994750977
2003-03-10,26.53133201599121
2003-03-11,26.38523292541504
2003-03-12,26.48333740234375
2003-03-13,27.348981857299805
2003-03-14,27.37514305114746
2003-03-17,28.23641586303711
2003-03-18,28.338884353637695
2003-03-19,28.28656005859375
2003-03-20,28.478443145751953
2003-03-21,29.29826545715332
2003-03-24,28.471887588500977
2003-03-25,28.846939086914062
2003-03-26,28.72264862060547
2003-03-27,28.707387924194336
2003-03-28,28.456642150878906
2003-03-31,28.351964950561523
2003-04-01,28.528573989868164
2003-04-02,29.14346694946289
2003-04-03,29.184890747070312
2003-04-04,29.21324920654297
2003-04-07,28.903608322143555
2003-04-08,29.10422706604004
2003-04-09,28.69646453857422
2003-04-10,28.951587677001953
2003-04-11,28.97992706298828
2003-04-14,29.051902770996094
2003-04-15,29.139110565185547
2003-04-16,28.127397537231445
2003-04-17,28.341073989868164
2003-04-21,28.308372497558594
2003-04-22,28.290916442871094
2003-04-23,27.865734100341797
2003-04-24,27.41220474243164
2003-04-25,26.797332763671875
2003-04-28,27.647705078125
2003-04-29,27.68475914001465
2003-04-30,27.481983184814453
2003-05-01,27.23341178894043
2003-05-02,27.505971908569336
2003-05-05,27.213796615600586
2003-05-06,26.779890060424805
2003-05-07,26.494260787963867
2003-05-08,26.836589813232422
2003-05-09,26.777711868286133
2003-05-12,27.135286331176758
2003-05-13,26.92162322998047
2003-05-14,26.854034423828125
2003-05-15,27.4405574798584
2003-05-16,27.35333824157715
2003-05-19,27.03282928466797
2003-05-20,27.205076217651367
2003-05-21,27.020936965942383
2003-05-22,27.349750518798828
2003-05-23,27.07135581970215
2003-05-27,27.641279220581055
2003-05-28,27.402355194091797
2003-05-29,27.031898498535156
2003-05-30,27.72239112854004
2003-06-02,27.400156021118164
2003-06-03,27.6588077545166
2003-06-04,27.83856964111328
2003-06-05,27.544822692871094
2003-06-06,27.70704460144043
2003-06-09,27.6653995513916
2003-06-10,27.6653995513916
2003-06-11,28.04899787902832
2003-06-12,28.136680603027344
2003-06-13,28.013917922973633
2003-06-16,28.60137939453125
2003-06-17,28.513708114624023
2003-06-18,28.877580642700195
2003-06-19,28.805252075195312
2003-06-20,28.667146682739258
2003-06-23,28.401914596557617
2003-06-24,28.4786319732666
2003-06-25,28.342731475830078
2003-06-26,28.56192970275879
2003-06-27,28.191482543945312
2003-06-30,28.272581100463867
2003-07-01,28.250652313232422
2003-07-02,28.47205352783203
2003-07-03,28.141056060791016
2003-07-07,28.522462844848633
2003-07-08,28.452341079711914
2003-07-09,28.347103118896484
2003-07-10,28.255054473876953
2003-07-11,28.32958221435547
2003-07-14,28.26819610595703
2003-07-15,28.077495574951172
2003-07-16,27.974477767944336
2003-07-17,27.9086971282959
2003-07-18,28.535633087158203
2003-07-21,29.88809585571289
2003-07-22,30.173053741455078
2003-07-23,30.414165496826172
2003-07-24,30.545703887939453
2003-07-25,30.99506187438965
2003-07-28,30.902984619140625
2003-07-29,30.589527130126953
2003-07-30,30.55666160583496
2003-07-31,30.73200225830078
2003-08-01,30.471193313598633
2003-08-04,30.714481353759766
2003-08-05,30.458036422729492
2003-08-06,30.295806884765625
2003-08-07,30.436105728149414
2003-08-08,30.677230834960938
2003-08-11,31.10466766357422
2003-08-12,31.558412551879883
2003-08-13,31.674592971801758
2003-08-14,31.15727424621582
2003-08-15,31.27126121520996
2003-08-18,31.639507293701172
2003-08-19,31.663625717163086
2003-08-20,31.67022705078125
2003-08-21,31.8618106842041
2003-08-22,31.60416030883789
2003-08-25,31.57113265991211
2003-08-26,31.740703582763672
2003-08-27,31.47865867614746
2003-08-28,31.32451057434082
2003-08-29,31.372949600219727
2003-09-02,30.86208152770996
2003-09-03,31.40378189086914
2003-09-04,30.829042434692383
2003-09-05,30.538368225097656
2003-09-08,30.384227752685547
2003-09-09,30.258695602416992
2003-09-10,30.080331802368164
2003-09-11,30.58460807800293
2003-09-12,30.439279556274414
2003-09-15,30.48331642150879
2003-09-16,31.005216598510742
2003-09-17,30.888477325439453
2003-09-18,31.236425399780273
