Date,PKG
2000-11-22,7.167097568511963
2000-11-24,7.287047863006592
2000-11-27,7.137106418609619
2000-11-28,7.137106418609619
2000-11-29,7.137106418609619
2000-11-30,7.047143936157227
2000-12-01,7.167097568511963
2000-12-04,7.10712194442749
2000-12-05,7.227073669433594
2000-12-06,7.197085857391357
2000-12-07,7.197085857391357
2000-12-08,7.6468987464904785
2000-12-11,7.676891326904297
2000-12-12,7.676891326904297
2000-12-13,7.137106418609619
2000-12-14,6.74726676940918
2000-12-15,6.897204399108887
2000-12-18,7.137106418609619
2000-12-19,7.137106418609619
2000-12-20,7.496963024139404
2000-12-21,7.496963024139404
2000-12-22,7.556936264038086
2000-12-26,7.58692741394043
2000-12-27,8.006752967834473
2000-12-28,7.91679048538208
2000-12-29,7.7368669509887695
2001-01-02,7.496963024139404
2001-01-03,7.556936264038086
2001-01-04,7.82682991027832
2001-01-05,7.526949405670166
2001-01-08,7.676891326904297
2001-01-09,7.526949405670166
2001-01-10,7.197085857391357
2001-01-11,6.867217063903809
2001-01-12,6.777253150939941
2001-01-16,6.957176685333252
2001-01-17,6.807240962982178
2001-01-18,6.717275142669678
2001-01-19,6.4773759841918945
2001-01-22,6.4174017906188965
2001-01-23,6.8372297286987305
2001-01-24,6.777253150939941
2001-01-25,6.867217063903809
2001-01-26,6.807240962982178
2001-01-29,6.621318340301514
2001-01-30,6.717275142669678
2001-01-31,6.765258312225342
2001-02-01,6.736472129821777
2001-02-02,6.741270065307617
2001-02-05,6.813241481781006
2001-02-06,6.885209560394287
2001-02-07,6.813241481781006
2001-02-08,6.808443069458008
2001-02-09,6.822835445404053
2001-02-12,6.80364465713501
2001-02-13,6.822835445404053
2001-02-14,6.779651641845703
2001-02-15,6.832430839538574
2001-02-16,6.765258312225342
2001-02-20,6.726876258850098
2001-02-21,6.693286895751953
2001-02-22,6.525354385375977
2001-02-23,6.659703254699707
2001-02-26,6.957176685333252
2001-02-27,6.8660173416137695
2001-02-28,6.957176685333252
2001-03-01,6.899601936340332
2001-03-02,6.957176685333252
2001-03-05,7.187489032745361
2001-03-06,7.101125717163086
2001-03-07,7.153901100158691
2001-03-08,7.053144454956055
2001-03-09,7.072334289550781
2001-03-12,6.856423854827881
2001-03-13,6.539750576019287
2001-03-14,6.587730884552002
2001-03-15,6.33343505859375
2001-03-16,6.4773759841918945
2001-03-19,6.525354385375977
2001-03-20,6.419800758361816
2001-03-21,6.381416320800781
2001-03-22,6.237473011016846
2001-03-23,6.261462211608887
2001-03-26,6.645310878753662
2001-03-27,6.693286895751953
2001-03-28,6.626115798950195
2001-03-29,6.549346923828125
2001-03-30,6.33343505859375
2001-04-02,6.453385353088379
2001-04-03,6.453385353088379
2001-04-04,6.4293951988220215
2001-04-05,6.669299125671387
2001-04-06,6.573336601257324
2001-04-09,6.602125644683838
2001-04-10,6.669299125671387
2001-04-11,6.707681179046631
2001-04-12,6.573336601257324
2001-04-16,7.029154300689697
2001-04-17,6.94758415222168
2001-04-18,6.741270065307617
2001-04-19,6.80364465713501
2001-04-20,6.765258312225342
2001-04-23,6.80364465713501
2001-04-24,6.688492774963379
2001-04-25,6.573336601257324
2001-04-26,6.597324848175049
2001-04-27,6.678893566131592
2001-04-30,6.779651641845703
2001-05-01,6.8372297286987305
2001-05-02,6.813241481781006
2001-05-03,6.731675148010254
2001-05-04,6.827635765075684
2001-05-07,6.765258312225342
2001-05-08,6.707681179046631
2001-05-09,6.717275142669678
2001-05-10,6.693286895751953
2001-05-11,6.717275142669678
2001-05-14,6.741270065307617
2001-05-15,6.832430839538574
2001-05-16,7.590522766113281
2001-05-17,7.91679048538208
2001-05-18,7.796840667724609
2001-05-21,7.964780330657959
2001-05-22,7.700877666473389
2001-05-23,7.7248711585998535
2001-05-24,7.763254642486572
2001-05-25,7.820831775665283
2001-05-29,7.892804145812988
2001-05-30,7.748859405517578
2001-05-31,7.676891326904297
2001-06-01,7.676891326904297
2001-06-04,7.763254642486572
2001-06-05,7.849620819091797
2001-06-06,7.988763809204102
2001-06-07,7.820831775665283
2001-06-08,7.849620819091797
2001-06-11,7.748859405517578
2001-06-12,7.700877666473389
2001-06-13,7.619309425354004
2001-06-14,7.269054412841797
2001-06-15,7.1251139640808105
2001-06-18,7.436990737915039
2001-06-19,7.556936264038086
2001-06-20,7.672093391418457
2001-06-21,7.691283702850342
2001-06-22,7.465776443481445
2001-06-25,7.197085857391357
2001-06-26,7.484967231750488
2001-06-27,7.235469341278076
2001-06-28,7.2402663230896
2001-06-29,7.451380729675293
2001-07-02,7.969569683074951
2001-07-03,7.820831775665283
2001-07-05,7.710474014282227
2001-07-06,7.720071792602539
2001-07-09,7.959972381591797
2001-07-10,8.017549514770508
2001-07-11,8.151897430419922
2001-07-12,8.185482025146484
2001-07-13,8.228667259216309
2001-07-16,8.434982299804688
2001-07-17,8.626903533935547
2001-07-18,8.809229850769043
2001-07-19,8.809229850769043
2001-07-20,9.116308212280273
2001-07-23,9.260247230529785
2001-07-24,8.732460975646973
2001-07-25,9.279431343078613
2001-07-26,9.164287567138672
2001-07-27,9.04433536529541
2001-07-30,9.47136402130127
2001-07-31,9.476162910461426
2001-08-01,9.24105167388916
2001-08-02,9.442574501037598
2001-08-03,9.533737182617188
2001-08-06,9.54813289642334
2001-08-07,9.452174186706543
2001-08-08,9.404189109802246
2001-08-09,9.476162910461426
2001-08-10,9.480958938598633
2001-08-13,9.567323684692383
2001-08-14,9.836015701293945
2001-08-15,9.81202507019043
2001-08-16,9.81202507019043
2001-08-17,9.605706214904785
2001-08-20,9.54813289642334
2001-08-21,9.308231353759766
2001-08-22,9.308231353759766
2001-08-23,9.164287567138672
2001-08-24,9.135501861572266
2001-08-27,9.173887252807617
2001-08-28,9.164287567138672
2001-08-29,9.111510276794434
2001-08-30,8.713266372680664
2001-08-31,8.818829536437988
2001-09-04,8.924386024475098
2001-09-05,9.068330764770508
2001-09-06,8.977163314819336
2001-09-07,8.770846366882324
2001-09-10,8.708467483520508
2001-09-17,8.03674602508545
2001-09-18,8.022344589233398
2001-09-19,7.7248711585998535
2001-09-20,7.365016937255859
2001-09-21,7.254659175872803
2001-09-24,7.6624979972839355
2001-09-25,7.532949447631836
2001-09-26,7.427390098571777
2001-09-27,7.4609761238098145
2001-09-28,7.412996292114258
2001-10-01,7.187489032745361
2001-10-02,7.101125717163086
2001-10-03,7.484967231750488
2001-10-04,7.868810176849365
2001-10-05,8.108715057373047
2001-10-08,7.873610019683838
2001-10-09,7.907193183898926
2001-10-10,8.300633430480957
2001-10-11,8.602912902832031
2001-10-12,8.449374198913574
2001-10-15,8.54053783416748
2001-10-16,8.636500358581543
2001-10-17,8.449374198913574
2001-10-18,8.468568801879883
2001-10-19,8.434982299804688
2001-10-22,8.607712745666504
2001-10-23,8.401395797729492
2001-10-24,8.415790557861328
2001-10-25,8.626903533935547
2001-10-26,8.708467483520508
2001-10-29,8.420584678649902
2001-10-30,8.497355461120605
2001-10-31,8.492555618286133
2001-11-01,8.583720207214355
2001-11-02,8.569328308105469
2001-11-05,8.665289878845215
2001-11-06,8.636500358581543
2001-11-07,8.44457721710205
2001-11-08,7.964780330657959
2001-11-09,8.03674602508545
2001-11-12,8.003157615661621
2001-11-13,8.243058204650879
2001-11-14,8.271848678588867
2001-11-15,8.267048835754395
2001-11-16,8.319830894470215
2001-11-19,8.300633430480957
2001-11-20,8.175887107849121
2001-11-21,8.324624061584473
2001-11-23,8.588520050048828
2001-11-26,8.679678916931152
2001-11-27,8.900396347045898
2001-11-28,8.56452751159668
2001-11-29,8.487760543823242
2001-11-30,8.396598815917969
2001-12-03,8.497355461120605
2001-12-04,8.420584678649902
2001-12-05,8.425389289855957
2001-12-06,8.770846366882324
2001-12-07,8.770846366882324
2001-12-10,8.497355461120605
2001-12-11,8.39179801940918
2001-12-12,8.175887107849121
2001-12-13,8.156695365905762
2001-12-14,8.267048835754395
2001-12-17,8.334222793579102
2001-12-18,8.195080757141113
2001-12-19,8.358214378356934
2001-12-20,8.300633430480957
2001-12-21,8.550137519836426
2001-12-24,8.559730529785156
2001-12-26,8.727665901184082
2001-12-27,8.694076538085938
2001-12-28,8.8764066696167
2001-12-31,8.708467483520508
2002-01-02,8.756453514099121
2002-01-03,8.775643348693848
2002-01-04,8.833221435546875
2002-01-07,8.828420639038086
2002-01-08,9.077925682067871
2002-01-09,9.097113609313965
2002-01-10,9.1594877243042
2002-01-11,9.14988899230957
2002-01-14,9.068330764770508
2002-01-15,8.977163314819336
2002-01-16,8.8764066696167
2002-01-17,8.281444549560547
2002-01-18,8.075128555297852
2002-01-22,7.9359822273254395
2002-01-23,8.190281867980957
2002-01-24,8.358214378356934
2002-01-25,8.449374198913574
2002-01-28,8.44457721710205
2002-01-29,8.315032958984375
2002-01-30,8.521343231201172
2002-01-31,8.607712745666504
2002-02-01,8.766048431396484
2002-02-04,8.530943870544434
2002-02-05,8.44457721710205
2002-02-06,8.300633430480957
2002-02-07,8.252655982971191
2002-02-08,8.550137519836426
2002-02-11,8.670084953308105
2002-02-12,8.468568801879883
2002-02-13,8.732460975646973
2002-02-14,8.516548156738281
2002-02-15,8.56452751159668
2002-02-19,8.473365783691406
2002-02-20,8.727665901184082
2002-02-21,8.742057800292969
2002-02-22,8.933982849121094
2002-02-25,9.09231948852539
2002-02-26,9.14988899230957
2002-02-27,9.226662635803223
2002-02-28,9.20267105102539
2002-03-01,9.35141372680664
2002-03-04,9.404189109802246
2002-03-05,9.389795303344727
2002-03-06,9.418585777282715
2002-03-07,9.394591331481934
2002-03-08,9.356205940246582
2002-03-11,9.274641990661621
2002-03-12,9.274641990661621
2002-03-13,9.034744262695312
2002-03-14,9.082720756530762
2002-03-15,9.337017059326172
2002-03-18,9.428180694580078
2002-03-19,9.39939022064209
2002-03-20,9.38020133972168
2002-03-21,9.356205940246582
2002-03-22,9.361006736755371
2002-03-25,9.308231353759766
2002-03-26,9.423380851745605
2002-03-27,9.500154495239258
2002-03-28,9.495355606079102
2002-04-01,9.476162910461426
2002-04-02,9.500154495239258
2002-04-03,9.572120666503906
2002-04-04,9.672882080078125
2002-04-05,9.591312408447266
2002-04-08,9.572120666503906
2002-04-09,9.456972122192383
2002-04-10,9.524138450622559
2002-04-11,9.404189109802246
2002-04-12,9.39939022064209
2002-04-15,9.596108436584473
2002-04-16,9.591312408447266
2002-04-17,9.538537979125977
2002-04-18,9.480958938598633
2002-04-19,9.552926063537598
2002-04-22,9.428180694580078
2002-04-23,9.437776565551758
2002-04-24,9.221866607666016
2002-04-25,9.212263107299805
2002-04-26,9.260247230529785
2002-04-29,9.265047073364258
2002-04-30,9.476162910461426
2002-05-01,9.37060546875
2002-05-02,9.54813289642334
2002-05-03,9.716064453125
2002-05-06,9.88399600982666
2002-05-07,9.941572189331055
2002-05-08,9.797635078430176
2002-05-09,9.788030624389648
2002-05-10,9.591312408447266
2002-05-13,9.75924301147461
2002-05-14,9.955965995788574
2002-05-15,10.008740425109863
2002-05-16,9.917573928833008
2002-05-17,9.740058898925781
2002-05-20,9.54813289642334
2002-05-21,9.567323684692383
2002-05-22,9.500154495239258
2002-05-23,9.476162910461426
2002-05-24,9.442574501037598
2002-05-28,9.572120666503906
2002-05-29,9.461767196655273
2002-05-30,9.432976722717285
2002-05-31,9.663284301757812
2002-06-03,9.29863166809082
2002-06-04,9.236258506774902
2002-06-05,9.423380851745605
2002-06-06,9.24105167388916
2002-06-07,9.452174186706543
2002-06-10,9.461767196655273
2002-06-11,9.260247230529785
2002-06-12,9.38020133972168
2002-06-13,9.236258506774902
2002-06-14,9.346611976623535
2002-06-17,9.461767196655273
2002-06-18,9.528938293457031
2002-06-19,9.49055290222168
2002-06-20,9.375402450561523
2002-06-21,9.394591331481934
2002-06-24,9.38020133972168
2002-06-25,9.476162910461426
2002-06-26,9.476162910461426
2002-06-27,9.404189109802246
2002-06-28,9.543333053588867
2002-07-01,9.255451202392578
2002-07-02,9.029942512512207
2002-07-03,9.106711387634277
2002-07-05,9.332215309143066
2002-07-08,9.145095825195312
2002-07-09,9.020346641540527
2002-07-10,8.804431915283203
2002-07-11,8.770846366882324
2002-07-12,8.785240173339844
2002-07-15,8.396598815917969
2002-07-16,8.257454872131348
2002-07-17,8.396598815917969
2002-07-18,8.300633430480957
2002-07-19,8.204676628112793
2002-07-22,7.974370002746582
2002-07-23,8.051139831542969
2002-07-24,8.209471702575684
2002-07-25,8.497355461120605
2002-07-26,8.900396347045898
2002-07-29,9.212263107299805
2002-07-30,9.226662635803223
2002-07-31,9.116308212280273
2002-08-01,9.111510276794434
2002-08-02,8.914787292480469
2002-08-05,8.607712745666504
2002-08-06,8.886002540588379
2002-08-07,9.06352710723877
2002-08-08,9.173887252807617
2002-08-09,9.049135208129883
2002-08-12,9.001152038574219
2002-08-13,8.871603965759277
2002-08-14,8.948376655578613
2002-08-15,9.068330764770508
2002-08-16,8.914787292480469
2002-08-19,9.077925682067871
2002-08-20,9.097113609313965
2002-08-21,9.255451202392578
2002-08-22,9.293835639953613
2002-08-23,9.077925682067871
2002-08-26,9.221866607666016
2002-08-27,9.140296936035156
2002-08-28,8.96277141571045
2002-08-29,8.996355056762695
2002-08-30,9.034744262695312
2002-09-03,8.866806030273438
2002-09-04,8.85241413116455
2002-09-05,8.593315124511719
2002-09-06,8.74685287475586
2002-09-09,8.732460975646973
2002-09-10,8.780440330505371
2002-09-11,8.756453514099121
2002-09-12,8.636500358581543
2002-09-13,8.516548156738281
2002-09-16,8.569328308105469
2002-09-17,8.583720207214355
2002-09-18,8.487760543823242
2002-09-19,8.37740421295166
2002-09-20,8.420584678649902
2002-09-23,8.286239624023438
2002-09-24,8.276646614074707
2002-09-25,8.44457721710205
2002-09-26,8.612508773803711
2002-09-27,8.54053783416748
2002-09-30,8.401395797729492
2002-10-01,8.670084953308105
2002-10-02,8.310233116149902
2002-10-03,8.36301326751709
2002-10-04,8.199877738952637
2002-10-07,8.147101402282715
2002-10-08,8.276646614074707
2002-10-09,8.156695365905762
2002-10-10,8.156695365905762
2002-10-11,8.310233116149902
2002-10-14,8.147101402282715
2002-10-15,8.516548156738281
2002-10-16,8.180683135986328
2002-10-17,8.339020729064941
2002-10-18,8.161493301391602
2002-10-21,8.434982299804688
2002-10-22,8.286239624023438
2002-10-23,8.458972930908203
2002-10-24,8.1231050491333
2002-10-25,8.526143074035645
2002-10-28,8.286239624023438
2002-10-29,8.281444549560547
2002-10-30,8.190281867980957
2002-10-31,8.339020729064941
2002-11-01,8.358214378356934
2002-11-04,8.252655982971191
2002-11-05,8.171088218688965
2002-11-06,8.252655982971191
2002-11-07,8.151897430419922
2002-11-08,8.118315696716309
2002-11-11,7.844820499420166
2002-11-12,7.979163646697998
2002-11-13,7.983963966369629
2002-11-14,8.271848678588867
2002-11-15,8.39179801940918
2002-11-18,8.199877738952637
2002-11-19,8.180683135986328
2002-11-20,8.156695365905762
2002-11-21,8.54053783416748
2002-11-22,8.434982299804688
2002-11-25,8.401395797729492
2002-11-26,8.267048835754395
2002-11-27,8.420584678649902
2002-11-29,8.588520050048828
2002-12-02,8.636500358581543
2002-12-03,8.449374198913574
2002-12-04,8.487760543823242
2002-12-05,8.482961654663086
2002-12-06,8.51175308227539
2002-12-09,8.329421997070312
2002-12-10,8.372607231140137
2002-12-11,8.396598815917969
2002-12-12,8.37740421295166
2002-12-13,8.348617553710938
2002-12-16,8.665289878845215
2002-12-17,8.516548156738281
2002-12-18,8.401395797729492
2002-12-19,8.660489082336426
2002-12-20,8.756453514099121
2002-12-23,8.492555618286133
2002-12-24,8.420584678649902
2002-12-26,8.454174041748047
2002-12-27,8.425389289855957
2002-12-30,8.530943870544434
2002-12-31,8.751653671264648
2003-01-02,8.751653671264648
2003-01-03,8.924386024475098
2003-01-06,8.96756362915039
2003-01-07,9.04433536529541
2003-01-08,8.948376655578613
2003-01-09,9.068330764770508
2003-01-10,9.116308212280273
2003-01-13,9.145095825195312
2003-01-14,9.135501861572266
2003-01-15,9.05872917175293
2003-01-16,9.106711387634277
2003-01-17,8.938780784606934
2003-01-21,8.756453514099121
2003-01-22,8.703675270080566
2003-01-23,8.521343231201172
2003-01-24,8.502156257629395
2003-01-27,8.151897430419922
2003-01-28,8.156695365905762
2003-01-29,8.156695365905762
2003-01-30,7.983963966369629
2003-01-31,8.046341896057129
2003-02-03,8.233466148376465
2003-02-04,8.247855186462402
2003-02-05,8.319830894470215
2003-02-06,8.252655982971191
2003-02-07,8.252655982971191
2003-02-10,8.209471702575684
2003-02-11,8.185482025146484
2003-02-12,8.132702827453613
2003-02-13,8.156695365905762
2003-02-14,8.118315696716309
2003-02-18,8.228667259216309
2003-02-19,8.113512992858887
2003-02-20,7.892804145812988
2003-02-21,8.065530776977539
2003-02-24,8.118315696716309
2003-02-25,8.132702827453613
2003-02-26,8.094317436218262
2003-02-27,8.223868370056152
2003-02-28,8.276646614074707
2003-03-03,8.161493301391602
2003-03-04,8.137500762939453
2003-03-05,8.070328712463379
2003-03-06,8.099116325378418
2003-03-07,8.161493301391602
2003-03-10,7.964780330657959
2003-03-11,7.91679048538208
2003-03-12,7.998355865478516
2003-03-13,8.003157615661621
2003-03-14,8.262253761291504
2003-03-17,8.425389289855957
2003-03-18,8.439779281616211
2003-03-19,8.636500358581543
2003-03-20,8.54053783416748
2003-03-21,8.828420639038086
2003-03-24,8.502156257629395
2003-03-25,8.578920364379883
2003-03-26,8.497355461120605
2003-03-27,8.502156257629395
2003-03-28,8.655693054199219
2003-03-31,8.641298294067383
2003-04-01,8.530943870544434
2003-04-02,8.842817306518555
2003-04-03,8.732460975646973
2003-04-04,8.698878288269043
2003-04-07,8.713266372680664
2003-04-08,8.641298294067383
2003-04-09,8.516548156738281
2003-04-10,8.607712745666504
2003-04-11,8.631701469421387
2003-04-14,8.943573951721191
2003-04-15,8.79003620147705
2003-04-16,8.670084953308105
2003-04-17,8.732460975646973
2003-04-21,8.780440330505371
2003-04-22,8.871603965759277
2003-04-23,8.924386024475098
2003-04-24,8.814033508300781
2003-04-25,8.924386024475098
2003-04-28,9.001152038574219
2003-04-29,9.02514934539795
2003-04-30,9.02514934539795
2003-05-01,8.924386024475098
2003-05-02,8.933982849121094
2003-05-05,8.943573951721191
2003-05-06,8.948376655578613
2003-05-07,8.890801429748535
2003-05-08,8.8764066696167
2003-05-09,8.948376655578613
2003-05-12,8.909990310668945
2003-05-13,8.818829536437988
2003-05-14,8.761248588562012
2003-05-15,8.833221435546875
2003-05-16,8.780440330505371
2003-05-19,8.689278602600098
2003-05-20,8.718066215515137
2003-05-21,8.718066215515137
2003-05-22,8.794835090637207
2003-05-23,8.794835090637207
2003-05-27,8.737260818481445
2003-05-28,8.670084953308105
2003-05-29,8.506951332092285
2003-05-30,8.636500358581543
2003-06-02,8.636500358581543
2003-06-03,8.607712745666504
2003-06-04,8.660489082336426
2003-06-05,8.612508773803711
2003-06-06,8.482961654663086
2003-06-09,8.348617553710938
2003-06-10,8.396598815917969
2003-06-11,8.521343231201172
2003-06-12,8.602912902832031
2003-06-13,8.588520050048828
2003-06-16,8.670084953308105
2003-06-17,8.742057800292969
2003-06-18,8.708467483520508
2003-06-19,8.689278602600098
2003-06-20,8.809229850769043
2003-06-23,8.694076538085938
2003-06-24,8.751653671264648
2003-06-25,8.79003620147705
2003-06-26,8.804431915283203
2003-06-27,8.948376655578613
2003-06-30,8.842817306518555
2003-07-01,8.838024139404297
2003-07-02,8.871603965759277
2003-07-03,8.823626518249512
2003-07-07,8.862008094787598
2003-07-08,8.823626518249512
2003-07-09,8.708467483520508
2003-07-10,8.559730529785156
2003-07-11,8.761248588562012
2003-07-14,8.660489082336426
2003-07-15,8.88120174407959
2003-07-16,8.943573951721191
2003-07-17,8.770846366882324
2003-07-18,8.919588088989258
2003-07-21,8.905187606811523
2003-07-22,9.116308212280273
2003-07-23,8.948376655578613
2003-07-24,9.029942512512207
2003-07-25,9.020346641540527
2003-07-28,9.101914405822754
2003-07-29,9.087516784667969
2003-07-30,9.135501861572266
2003-07-31,9.068330764770508
2003-08-01,9.020346641540527
2003-08-04,9.09231948852539
2003-08-05,9.06352710723877
2003-08-06,9.077925682067871
2003-08-07,9.125903129577637
2003-08-08,9.265047073364258
2003-08-11,9.322623252868652
2003-08-12,9.389795303344727
2003-08-13,9.404189109802246
2003-08-14,9.557726860046387
2003-08-15,9.692078590393066
2003-08-18,9.706466674804688
2003-08-19,9.672882080078125
2003-08-20,9.744851112365723
2003-08-21,9.81202507019043
2003-08-22,9.562521934509277
2003-08-25,9.500154495239258
2003-08-26,9.466560363769531
2003-08-27,9.533737182617188
2003-08-28,9.701666831970215
2003-08-29,9.663284301757812
2003-09-02,9.716064453125
2003-09-03,9.644092559814453
2003-09-04,9.716064453125
2003-09-05,9.644092559814453
2003-09-08,9.792831420898438
2003-09-09,9.888792037963867
2003-09-10,9.802428245544434
2003-09-11,9.687278747558594
2003-09-12,9.610506057739258
2003-09-15,9.620101928710938
2003-09-16,9.692078590393066
2003-09-17,9.845613479614258
2003-09-18,9.816818237304688
2003-09-19,9.77364444732666
2003-09-22,9.586514472961426
2003-09-23,9.596108436584473
2003-09-24,9.528938293457031
2003-09-25,9.308231353759766
2003-09-26,9.236258506774902
2003-09-29,9.4089937210083
2003-09-30,9.317826271057129
2003-10-01,9.514548301696777
2003-10-02,9.528938293457031
2003-10-03,9.528938293457031
2003-10-06,9.591312408447266
2003-10-07,9.586514472961426
2003-10-08,9.586514472961426
2003-10-09,9.692078590393066
2003-10-10,9.730461120605469
