Date,IVZ
2000-10-18,16.611696243286133
2000-10-19,17.37873077392578
2000-10-20,18.014270782470703
2000-10-23,18.627887725830078
2000-10-24,19.011411666870117
2000-10-25,18.693641662597656
2000-10-26,18.682680130004883
2000-10-27,19.329179763793945
2000-10-30,19.679821014404297
2000-10-31,19.877059936523438
2000-11-01,20.556428909301758
2000-11-02,21.082393646240234
2000-11-03,22.178150177001953
2000-11-06,22.090492248535156
2000-11-07,21.53165626525879
2000-11-08,21.25771713256836
2000-11-09,20.709835052490234
2000-11-10,20.107166290283203
2000-11-13,18.929227828979492
2000-11-14,20.79201316833496
2000-11-15,21.06596565246582
2000-11-16,20.107166290283203
2000-11-17,20.79201316833496
2000-11-20,20.161951065063477
2000-11-21,18.18958854675293
2000-11-22,16.600736618041992
2000-11-24,17.066438674926758
2000-11-27,16.98426055908203
2000-11-28,16.545955657958984
2000-11-29,15.833709716796875
2000-11-30,13.970916748046875
2000-12-01,14.902313232421875
2000-12-04,14.792743682861328
2000-12-05,16.655532836914062
2000-12-06,16.381593704223633
2000-12-07,16.929473876953125
2000-12-08,18.655288696289062
2000-12-11,20.07977294921875
2000-12-12,18.73748016357422
2000-12-13,18.87444496154785
2000-12-14,17.806079864501953
2000-12-15,18.10741424560547
2000-12-18,18.73748016357422
2000-12-19,18.847043991088867
2000-12-20,17.696500778198242
2000-12-21,17.88825798034668
2000-12-22,18.764860153198242
2000-12-26,18.57310676574707
2000-12-27,18.819652557373047
2000-12-28,19.011411666870117
2000-12-29,19.066194534301758
2001-01-02,17.860857009887695
2001-01-03,18.627887725830078
2001-01-04,18.518320083618164
2001-01-05,18.627887725830078
2001-01-08,19.12098503112793
2001-01-09,19.34014129638672
2001-01-10,19.641469955444336
2001-01-11,18.901838302612305
2001-01-12,18.73748016357422
2001-01-16,19.1757755279541
2001-01-17,20.32632064819336
2001-01-18,20.18935203552246
2001-01-19,20.052391052246094
2001-01-22,20.161951065063477
2001-01-23,19.997591018676758
2001-01-24,20.271528244018555
2001-01-25,20.709835052490234
2001-01-26,20.052391052246094
2001-01-29,20.271528244018555
2001-01-30,20.490673065185547
2001-01-31,20.205793380737305
2001-02-01,20.293453216552734
2001-02-02,19.491350173950195
2001-02-05,18.921560287475586
2001-02-06,18.825122833251953
2001-02-07,18.91278839111328
2001-02-08,19.08810806274414
2001-02-09,18.286020278930664
2001-02-12,18.408733367919922
2001-02-13,19.206459045410156
2001-02-14,19.048664093017578
2001-02-15,19.09687042236328
2001-02-16,18.408733367919922
2001-02-20,17.575956344604492
2001-02-21,16.852773666381836
2001-02-22,16.96234130859375
2001-02-23,16.589784622192383
2001-02-26,17.18149757385254
2001-02-27,17.352426528930664
2001-02-28,17.44009780883789
2001-03-01,15.78768539428711
2001-03-02,15.51594066619873
2001-03-05,15.888500213623047
2001-03-06,16.502120971679688
2001-03-07,16.414464950561523
2001-03-08,17.050003051757812
2001-03-09,15.892884254455566
2001-03-12,14.599886894226074
2001-03-13,14.428948402404785
2001-03-14,13.784642219543457
2001-03-15,14.512235641479492
2001-03-16,13.412083625793457
2001-03-19,13.035144805908203
2001-03-20,12.995697975158691
2001-03-21,12.557391166687012
2001-03-22,11.395890235900879
2001-03-23,11.83419132232666
2001-03-26,13.263062477111816
2001-03-27,14.05638313293457
2001-03-28,12.897998809814453
2001-03-29,12.63341999053955
2001-03-30,12.787759780883789
2001-04-02,12.902402877807617
2001-04-03,12.461451530456543
2001-04-04,12.457036972045898
2001-04-05,13.669672966003418
2001-04-06,12.977371215820312
2001-04-09,13.118475914001465
2001-04-10,13.625577926635742
2001-04-11,13.515336990356445
2001-04-12,13.801953315734863
2001-04-16,13.515336990356445
2001-04-17,13.894553184509277
2001-04-18,16.341867446899414
2001-04-19,15.676019668579102
2001-04-20,15.521690368652344
2001-04-23,15.005769729614258
2001-04-24,15.124829292297363
2001-04-25,14.921995162963867
2001-04-26,15.543740272521973
2001-04-27,16.068477630615234
2001-04-30,16.094940185546875
2001-05-01,16.174314498901367
2001-05-02,16.44769859313965
2001-05-03,16.139028549194336
2001-05-04,16.116987228393555
2001-05-07,16.161087036132812
2001-05-08,15.746578216552734
2001-05-09,15.631929397583008
2001-05-10,15.971468925476074
2001-05-11,15.94500732421875
2001-05-14,15.631929397583008
2001-05-15,15.799495697021484
2001-05-16,16.75196075439453
2001-05-17,16.866609573364258
2001-05-18,16.668180465698242
2001-05-21,17.241413116455078
2001-05-22,17.13559341430664
2001-05-23,16.778419494628906
2001-05-24,16.844573974609375
2001-05-25,16.791645050048828
2001-05-29,16.73432159423828
2001-05-30,16.249267578125
2001-05-31,16.602031707763672
2001-06-01,16.094940185546875
2001-06-04,16.36832618713379
2001-06-05,16.624082565307617
2001-06-06,16.425655364990234
2001-06-07,16.51384735107422
2001-06-08,16.311010360717773
2001-06-11,16.139028549194336
2001-06-12,15.684843063354492
2001-06-13,16.006742477416992
2001-06-14,15.429088592529297
2001-06-15,14.974908828735352
2001-06-18,15.217427253723145
2001-06-19,15.43349838256836
2001-06-20,14.63978099822998
2001-06-21,14.899933815002441
2001-06-22,14.824981689453125
2001-06-25,15.102770805358887
2001-06-26,14.9793119430542
2001-06-27,15.067508697509766
2001-06-28,15.195379257202148
2001-06-29,15.270340919494629
2001-07-02,15.653975486755371
2001-07-03,15.565790176391602
2001-07-05,14.727970123291016
2001-07-06,13.837238311767578
2001-07-09,13.81518268585205
2001-07-10,13.286039352416992
2001-07-11,13.224306106567383
2001-07-12,14.150315284729004
2001-07-13,14.110627174377441
2001-07-16,14.004800796508789
2001-07-17,13.60352897644043
2001-07-18,13.916604995727539
2001-07-19,13.934249877929688
2001-07-20,13.471240997314453
2001-07-23,13.215485572814941
2001-07-24,12.624602317810059
2001-07-25,12.615782737731934
2001-07-26,12.545230865478516
2001-07-27,13.449186325073242
2001-07-30,13.779915809631348
2001-07-31,14.08416748046875
2001-08-01,14.419297218322754
2001-08-02,14.507495880126953
2001-08-03,14.657417297363281
2001-08-06,14.441347122192383
2001-08-07,14.750022888183594
2001-08-08,14.406065940856934
2001-08-09,14.278188705444336
2001-08-10,14.022439002990723
2001-08-13,14.273777961730957
2001-08-14,14.260555267333984
2001-08-15,13.89015007019043
2001-08-16,13.669672966003418
2001-08-17,13.228713989257812
2001-08-20,13.493288040161133
2001-08-21,13.625577926635742
2001-08-22,13.581482887268066
2001-08-23,13.228713989257812
2001-08-24,13.84605598449707
2001-08-27,13.594708442687988
2001-08-28,12.880359649658203
2001-08-29,13.11406421661377
2001-08-30,12.721611976623535
2001-08-31,12.831850051879883
2001-09-04,12.875950813293457
2001-09-05,12.762505531311035
2001-09-06,11.88508129119873
2001-09-07,11.610331535339355
2001-09-10,10.684165954589844
2001-09-17,9.749137878417969
2001-09-18,9.52756118774414
2001-09-19,8.889435768127441
2001-09-20,8.552650451660156
2001-09-21,7.9322509765625
2001-09-24,8.84955883026123
2001-09-25,8.822967529296875
2001-09-26,8.80080795288086
2001-09-27,9.434503555297852
2001-09-28,9.50984001159668
2001-10-01,9.292696952819824
2001-10-02,9.354738235473633
2001-10-03,9.970705032348633
2001-10-04,10.768363952636719
2001-10-05,10.856995582580566
2001-10-08,10.34737777709961
2001-10-09,10.436005592346191
2001-10-10,11.189351081848145
2001-10-11,11.641353607177734
2001-10-12,10.856995582580566
2001-10-15,10.755073547363281
2001-10-16,11.078566551208496
2001-10-17,11.255818367004395
2001-10-18,10.989931106567383
2001-10-19,11.145035743713379
2001-10-22,11.207073211669922
2001-10-23,11.47739315032959
2001-10-24,11.446370124816895
2001-10-25,11.499547004699707
2001-10-26,11.393195152282715
2001-10-29,11.322288513183594
2001-10-30,10.679732322692871
2001-10-31,10.546792984008789
2001-11-01,10.724047660827637
2001-11-02,11.078566551208496
2001-11-05,11.433073997497559
2001-11-06,11.694528579711914
2001-11-07,11.854061126708984
2001-11-08,12.496618270874023
2001-11-09,12.217432022094727
2001-11-12,11.827472686767578
2001-11-13,12.558663368225098
2001-11-14,12.55422592163086
2001-11-15,12.851130485534668
2001-11-16,13.4227876663208
2001-11-19,13.444940567016602
2001-11-20,12.762505531311035
2001-11-21,12.629562377929688
2001-11-23,12.602973937988281
2001-11-26,12.851130485534668
2001-11-27,12.895445823669434
2001-11-28,12.363673210144043
2001-11-29,12.532069206237793
2001-11-30,12.496618270874023
2001-12-03,12.252888679504395
2001-12-04,12.035750389099121
2001-12-05,13.117018699645996
2001-12-06,13.183486938476562
2001-12-07,13.427213668823242
2001-12-10,13.032821655273438
2001-12-11,13.312000274658203
2001-12-12,12.9176025390625
2001-12-13,12.979644775390625
2001-12-14,12.873289108276367
2001-12-17,13.449377059936523
2001-12-18,13.174631118774414
2001-12-19,13.338590621948242
2001-12-20,12.673872947692871
2001-12-21,12.873289108276367
2001-12-24,12.828977584838867
2001-12-26,12.65172004699707
2001-12-27,12.740349769592285
2001-12-28,12.953057289123535
2001-12-31,12.859994888305664
2002-01-02,13.023959159851074
2002-01-03,13.396200180053711
2002-01-04,13.781734466552734
2002-01-07,13.715263366699219
2002-01-08,13.586745262145996
2002-01-09,13.555726051330566
2002-01-10,13.4537992477417
2002-01-11,13.560163497924805
2002-01-14,13.560163497924805
2002-01-15,13.622197151184082
2002-01-16,13.289849281311035
2002-01-17,13.205643653869629
2002-01-18,12.851130485534668
2002-01-22,12.563089370727539
2002-01-23,12.168692588806152
2002-01-24,12.65172004699707
2002-01-25,12.261751174926758
2002-01-28,12.009160041809082
2002-01-29,11.521705627441406
2002-01-30,11.854061126708984
2002-01-31,12.337088584899902
2002-02-01,12.035750389099121
2002-02-04,11.63692569732666
2002-02-05,11.18491268157959
2002-02-06,10.666441917419434
2002-02-07,10.790515899658203
2002-02-08,10.905736923217773
2002-02-11,11.464094161987305
2002-02-12,11.340019226074219
2002-02-13,11.255818367004395
2002-02-14,11.317865371704102
2002-02-15,11.0475435256958
2002-02-19,10.635421752929688
2002-02-20,10.34737777709961
2002-02-21,10.33408260345459
2002-02-22,10.484750747680664
2002-02-25,10.551224708557129
2002-02-26,10.599969863891602
2002-02-27,10.905736923217773
2002-02-28,10.591102600097656
2002-03-01,11.105149269104004
2002-03-04,12.230731964111328
2002-03-05,11.787592887878418
2002-03-06,12.09779167175293
2002-03-07,12.447870254516602
2002-03-08,12.474458694458008
2002-03-11,12.292776107788086
2002-03-12,12.071198463439941
2002-03-13,12.009160041809082
2002-03-14,12.540933609008789
2002-03-15,12.403557777404785
2002-03-18,12.540933609008789
2002-03-19,12.625127792358398
2002-03-20,12.385833740234375
2002-03-21,12.257322311401367
2002-03-22,12.509916305541992
2002-03-25,12.292776107788086
2002-03-26,12.13767147064209
2002-03-27,12.266180992126465
2002-03-28,12.292776107788086
2002-04-01,12.252888679504395
2002-04-02,12.186413764953613
2002-04-03,12.21097469329834
2002-04-04,12.27794075012207
2002-04-05,12.07257080078125
2002-04-08,11.742181777954102
2002-04-09,11.661815643310547
2002-04-10,11.621635437011719
2002-04-11,11.04122543334961
2002-04-12,11.02783203125
2002-04-15,11.161770820617676
2002-04-16,11.536803245544434
2002-04-17,11.786827087402344
2002-04-18,11.295711517333984
2002-04-19,11.063549995422363
2002-04-22,10.603682518005371
2002-04-23,10.719762802124023
2002-04-24,10.57689380645752
2002-04-25,10.536709785461426
2002-04-26,10.166138648986816
2002-04-29,9.710738182067871
2002-04-30,9.710738182067871
2002-05-01,9.786640167236328
2002-05-02,10.179533004760742
2002-05-03,9.893791198730469
2002-05-06,9.889326095581055
2002-05-07,9.590188980102539
2002-05-08,10.09917163848877
2002-05-09,9.750920295715332
2002-05-10,9.65269660949707
2002-05-13,9.701809883117676
2002-05-14,10.08130931854248
2002-05-15,10.103631019592285
2002-05-16,9.84914493560791
2002-05-17,9.63037395477295
2002-05-20,9.447321891784668
2002-05-21,9.38927936553955
2002-05-22,9.3312406539917
2002-05-23,9.398207664489746
2002-05-24,9.384814262390137
2002-05-28,9.228550910949707
2002-05-29,8.884766578674316
2002-05-30,8.764217376708984
2002-05-31,9.018710136413574
2002-06-03,8.844585418701172
2002-06-04,8.773151397705078
2002-06-05,8.844585418701172
2002-06-06,8.64814567565918
2002-06-07,8.429367065429688
2002-06-10,8.42490291595459
2002-06-11,8.174884796142578
2002-06-12,8.14362621307373
2002-06-13,7.965037822723389
2002-06-14,7.715015888214111
2002-06-17,7.898065567016602
2002-06-18,7.746265888214111
2002-06-19,7.326585292816162
2002-06-20,7.3131914138793945
2002-06-21,7.174783706665039
2002-06-24,7.2372918128967285
2002-06-25,7.241753578186035
2002-06-26,7.098885536193848
2002-06-27,7.232827663421631
2002-06-28,7.344444751739502
2002-07-01,7.317650318145752
2002-07-02,6.857792377471924
2002-07-03,6.545260429382324
2002-07-05,7.04084587097168
2002-07-08,6.947086334228516
2002-07-09,6.545260429382324
2002-07-10,6.322026252746582
2002-07-11,6.246125221252441
2002-07-12,6.147902965545654
2002-07-15,5.893413543701172
2002-07-16,6.1077189445495605
2002-07-17,6.634554386138916
2002-07-18,6.897975921630859
2002-07-19,6.330957889556885
2002-07-22,6.433645248413086
2002-07-23,6.429180145263672
2002-07-24,6.531866550445557
2002-07-25,6.563120365142822
2002-07-26,6.563120365142822
2002-07-29,7.286401748657227
2002-07-30,6.822072982788086
2002-07-31,6.759564399719238
2002-08-01,5.9827070236206055
2002-08-02,5.857696056365967
2002-08-05,5.179060935974121
2002-08-06,5.589814186096191
2002-08-07,5.580885410308838
2002-08-08,5.763938903808594
2002-08-09,5.69249963760376
2002-08-12,5.558559417724609
2002-08-13,5.357648849487305
2002-08-14,5.536235809326172
2002-08-15,6.063073635101318
2002-08-16,5.893413543701172
2002-08-19,6.384531497955322
2002-08-20,6.589909553527832
2002-08-21,6.585445404052734
2002-08-22,6.719386100769043
2002-08-23,6.679201602935791
2002-08-26,6.786356449127197
2002-08-27,6.545260429382324
2002-08-28,6.323925495147705
2002-08-29,6.323925495147705
2002-08-30,6.323925495147705
2002-09-03,5.659909725189209
2002-09-04,5.7412190437316895
2002-09-05,5.546982765197754
2002-09-06,5.822529315948486
2002-09-09,5.799942970275879
2002-09-10,5.727668762207031
2002-09-11,5.700563430786133
2002-09-12,5.420506477355957
2002-09-13,5.343717575073242
2002-09-16,5.262407302856445
2002-09-17,5.126895904541016
2002-09-18,4.923625469207764
2002-09-19,4.589361667633057
2002-09-20,4.68873929977417
2002-09-23,4.304785251617432
2002-09-24,4.255097389221191
2002-09-25,4.535155773162842
2002-09-26,4.643566131591797
2002-09-27,4.620978832244873
2002-09-30,4.372542381286621
2002-10-01,4.562260627746582
2002-10-02,4.372542381286621
2002-10-03,4.223479747772217
2002-10-04,4.0427937507629395
2002-10-07,3.911799192428589
2002-10-08,3.862109422683716
2002-10-09,3.6046364307403564
2002-10-10,3.825974225997925
2002-10-11,4.160238742828369
2002-10-14,4.232513427734375
2002-10-15,4.797147750854492
2002-10-16,4.584846019744873
2002-10-17,4.9687981605529785
2002-10-18,4.991382598876953
2002-10-21,5.230790615081787
2002-10-22,5.149481296539307
2002-10-23,4.919109344482422
2002-10-24,5.239822864532471
2002-10-25,5.479228496551514
2002-10-28,5.890284538269043
2002-10-29,5.691530227661133
2002-10-30,5.6553955078125
2002-10-31,5.646361351013184
2002-11-01,5.718635082244873
2002-11-04,5.903835296630859
2002-11-05,5.8722147941589355
2002-11-06,6.233582496643066
2002-11-07,6.01676082611084
2002-11-08,5.917385578155518
2002-11-11,5.637328147888184
2002-11-12,5.781872272491455
2002-11-13,5.614744186401367
2002-11-14,5.894798755645752
2002-11-15,6.0980682373046875
2002-11-18,6.206480503082275
2002-11-19,5.994177341461182
2002-11-20,6.188412666320801
2002-11-21,6.7123918533325195
2002-11-22,6.721429347991943
2002-11-25,6.640120029449463
2002-11-26,6.156791687011719
2002-11-27,6.57236385345459
2002-11-29,6.581398963928223
2002-12-02,6.798216819763184
2002-12-03,6.613018989562988
2002-12-04,6.635605812072754
2002-12-05,6.29230260848999
2002-12-06,6.161306381225586
2002-12-09,6.021278381347656
2002-12-10,5.899319648742676
2002-12-11,6.152275085449219
2002-12-12,6.364575386047363
2002-12-13,5.808974742889404
2002-12-16,6.278751373291016
2002-12-17,6.003211975097656
2002-12-18,5.650875568389893
2002-12-19,5.59667444229126
2002-12-20,5.917385578155518
2002-12-23,5.646361351013184
2002-12-24,5.7457356452941895
2002-12-26,5.664430141448975
2002-12-27,5.515365123748779
2002-12-30,5.569572448730469
2002-12-31,5.691530227661133
2003-01-02,5.994177341461182
2003-01-03,5.935455322265625
2003-01-06,6.116137981414795
2003-01-07,6.05289888381958
2003-01-08,5.759286880493164
2003-01-09,5.976107120513916
2003-01-10,6.0574140548706055
2003-01-13,6.075483322143555
2003-01-14,6.093552112579346
2003-01-15,6.030313014984131
2003-01-16,6.021278381347656
2003-01-17,5.849632263183594
2003-01-21,5.461160182952881
2003-01-22,5.370820999145508
2003-01-23,5.1765851974487305
2003-01-24,5.343717575073242
2003-01-27,4.86942195892334
2003-01-28,5.126895904541016
2003-01-29,5.018483638763428
2003-01-30,5.208200931549072
2003-01-31,5.217235088348389
2003-02-03,5.37985372543335
2003-02-04,5.018483638763428
2003-02-05,4.873937129974365
2003-02-06,4.652601718902588
2003-02-07,4.733908653259277
2003-02-10,4.5938801765441895
2003-02-11,4.634532928466797
2003-02-12,4.336403846740723
2003-02-13,4.413197040557861
2003-02-14,4.399643898010254
2003-02-18,4.521605491638184
2003-02-19,4.381577491760254
2003-02-20,4.404162406921387
2003-02-21,4.291234016418457
2003-02-24,4.268650531768799
2003-02-25,4.029243469238281
2003-02-26,3.9072813987731934
2003-02-27,4.011176586151123
2003-02-28,4.227994441986084
2003-03-03,4.178308010101318
2003-03-04,4.196375846862793
2003-03-05,4.096998691558838
2003-03-06,4.065378665924072
2003-03-07,3.943418264389038
2003-03-10,3.789836883544922
2003-03-11,3.735633611679077
2003-03-12,3.5775351524353027
2003-03-13,3.925348997116089
2003-03-14,4.002137660980225
2003-03-17,4.517087459564209
2003-03-18,4.535155773162842
2003-03-19,4.548709869384766
2003-03-20,4.471917629241943
2003-03-21,4.792630195617676
2003-03-24,4.435782432556152
2003-03-25,4.512569904327393
2003-03-26,4.476434707641602
2003-03-27,4.399643898010254
2003-03-28,4.268650531768799
2003-03-31,4.128617763519287
2003-04-01,4.200891971588135
2003-04-02,4.643971920013428
2003-04-03,4.569815158843994
2003-04-04,4.630064487457275
2003-04-07,4.783010959625244
2003-04-08,4.759836673736572
2003-04-09,4.773741245269775
2003-04-10,4.657871723175049
2003-04-11,4.727396011352539
2003-04-14,4.959127902984619
2003-04-15,4.968400478363037
2003-04-16,4.8200883865356445
2003-04-17,5.135247230529785
2003-04-21,5.130611896514893
2003-04-22,5.306731700897217
2003-04-23,5.552369117736816
2003-04-24,5.2140374183654785
2003-04-25,5.084267616271973
2003-04-28,5.172326564788818
2003-04-29,4.903513431549072
2003-04-30,5.1491498947143555
2003-05-01,4.954495429992676
2003-05-02,5.019379138946533
2003-05-05,5.0379204750061035
2003-05-06,5.237210750579834
2003-05-07,5.237210750579834
2003-05-08,4.9962077140808105
2003-05-09,5.2140374183654785
2003-05-12,5.265017509460449
2003-05-13,5.1445183753967285
2003-05-14,5.251117706298828
2003-05-15,5.376253128051758
2003-05-16,5.649700164794922
2003-05-19,5.353076457977295
2003-05-20,5.46431303024292
2003-05-21,5.251117706298828
2003-05-22,5.413329124450684
2003-05-23,5.329905986785889
2003-05-27,5.251117706298828
2003-05-28,5.237210750579834
2003-05-29,5.5940842628479
2003-05-30,5.737758159637451
2003-06-02,6.02510929107666
2003-06-03,5.89070463180542
2003-06-04,6.210495948791504
2003-06-05,6.2568440437316895
2003-06-06,6.451503276824951
2003-06-09,6.317098617553711
2003-06-10,6.349538803100586
2003-06-11,6.743490219116211
2003-06-12,6.868628978729248
2003-06-13,6.965956687927246
2003-06-16,7.114264011383057
2003-06-17,7.197689056396484
2003-06-18,7.054016590118408
2003-06-19,6.775929927825928
2003-06-20,6.511754512786865
2003-06-23,6.284653186798096
2003-06-24,6.303191184997559
2003-06-25,6.326366901397705
2003-06-26,6.344902992248535
2003-06-27,6.548834800720215
2003-06-30,6.479312896728516
2003-07-01,6.511754512786865
2003-07-02,6.558102607727051
2003-07-03,6.488580226898193
2003-07-07,6.771297454833984
2003-07-08,6.9010701179504395
2003-07-09,6.970586776733398
2003-07-10,6.729586601257324
2003-07-11,6.970586776733398
2003-07-14,7.118901252746582
2003-07-15,6.965956687927246
2003-07-16,6.92424201965332
2003-07-17,6.5720062255859375
2003-07-18,6.752758026123047
2003-07-21,6.5302910804748535
2003-07-22,6.483946323394775
2003-07-23,6.548834800720215
2003-07-24,6.67396879196167
2003-07-25,6.799101829528809
2003-07-28,7.160613059997559
2003-07-29,6.877897262573242
2003-07-30,6.766663551330566
2003-07-31,7.137435436248779
2003-08-01,7.114264011383057
2003-08-04,7.295017719268799
2003-08-05,7.206958770751953
2003-08-06,7.035475730895996
2003-08-07,7.067917823791504
2003-08-08,7.206958770751953
2003-08-11,7.220861911773682
2003-08-12,7.461865425109863
2003-08-13,7.42020320892334
2003-08-14,7.537240505218506
2003-08-15,7.602779865264893
2003-08-18,7.649596691131592
2003-08-19,7.485743045806885
2003-08-20,7.49042272567749
2003-08-21,7.588734149932861
2003-08-22,7.513833999633789
2003-08-25,7.42020320892334
2003-08-26,7.448294162750244
2003-08-27,7.359341144561768
2003-08-28,7.5840582847595215
2003-08-29,7.509149074554443
2003-09-02,8.033480644226074
2003-09-03,8.24415111541748
2003-09-04,8.08029556274414
2003-09-05,7.663641452789307
2003-09-08,7.9585771560668945
2003-09-09,7.724497318267822
2003-09-10,7.349978923797607
2003-09-11,7.5840582847595215
2003-09-12,7.883670806884766
2003-09-15,7.907077789306641
2003-09-16,8.005389213562012
