Date,BKR
2000-05-24,15.62209701538086
2000-05-25,15.846068382263184
2000-05-26,15.090157508850098
2000-05-30,15.286137580871582
2000-05-31,16.238025665283203
2000-06-01,15.846068382263184
2000-06-02,14.362239837646484
2000-06-05,13.998292922973633
2000-06-06,14.67021369934082
2000-06-07,15.00617504119873
2000-06-08,15.230142593383789
2000-06-09,14.698212623596191
2000-06-12,15.104151725769043
2000-06-13,15.048163414001465
2000-06-14,15.090157508850098
2000-06-15,15.188153266906738
2000-06-16,15.42612361907959
2000-06-19,14.950177192687988
2000-06-20,14.852190971374512
2000-06-21,15.776081085205078
2000-06-22,15.244139671325684
2000-06-23,15.048163414001465
2000-06-26,15.020166397094727
2000-06-27,15.216147422790527
2000-06-28,14.348245620727539
2000-06-29,14.544227600097656
2000-06-30,14.334251403808594
2000-07-03,14.740204811096191
2000-07-05,13.648334503173828
2000-07-06,13.886302947998047
2000-07-07,13.858312606811523
2000-07-10,13.59234619140625
2000-07-11,15.314132690429688
2000-07-12,14.852190971374512
2000-07-13,14.782198905944824
2000-07-14,14.558223724365234
2000-07-17,14.16627025604248
2000-07-18,14.838191032409668
2000-07-19,15.00617504119873
2000-07-20,15.090157508850098
2000-07-21,14.44624137878418
2000-07-24,13.91430377960205
2000-07-25,13.662327766418457
2000-07-26,14.194280624389648
2000-07-27,15.03416633605957
2000-07-28,15.349123001098633
2000-07-31,15.503107070922852
2000-08-01,15.930051803588867
2000-08-02,16.266016006469727
2000-08-03,16.06492042541504
2000-08-04,16.430036544799805
2000-08-07,16.35280418395996
2000-08-08,16.570465087890625
2000-08-09,17.41301727294922
2000-08-10,16.71790885925293
2000-08-11,16.430036544799805
2000-08-14,17.16026496887207
2000-08-15,16.935575485229492
2000-08-16,17.24451446533203
2000-08-17,17.66579818725586
2000-08-18,17.216432571411133
2000-08-21,17.24451446533203
2000-08-22,17.075998306274414
2000-08-23,17.370895385742188
2000-08-24,16.935575485229492
2000-08-25,16.54237937927246
2000-08-28,17.075998306274414
2000-08-29,16.935575485229492
2000-08-30,16.507274627685547
2000-08-31,16.423023223876953
2000-09-01,16.598546981811523
2000-09-05,16.710886001586914
2000-09-06,17.32877540588379
2000-09-07,16.907501220703125
2000-09-08,16.570465087890625
2000-09-11,17.41301727294922
2000-09-12,17.356853485107422
2000-09-13,16.767066955566406
2000-09-14,16.851316452026367
2000-09-15,17.525371551513672
2000-09-18,16.914508819580078
2000-09-19,16.23343849182129
2000-09-20,15.952577590942383
2000-09-21,16.261520385742188
2000-09-22,16.114072799682617
2000-09-25,15.55938720703125
2000-09-26,16.177265167236328
2000-09-27,16.570465087890625
2000-09-28,16.689830780029297
2000-09-29,16.682811737060547
2000-10-02,16.991743087768555
2000-10-03,16.767066955566406
2000-10-04,15.924501419067383
2000-10-05,15.727896690368652
2000-10-06,15.475135803222656
2000-10-09,15.699814796447754
2000-10-10,16.23343849182129
2000-10-11,16.37386131286621
2000-10-12,17.075998306274414
2000-10-13,16.45812225341797
2000-10-16,16.37386131286621
2000-10-17,16.96366310119629
2000-10-18,17.132169723510742
2000-10-19,17.075998306274414
2000-10-20,17.132169723510742
2000-10-23,16.62664031982422
2000-10-24,16.1210994720459
2000-10-25,15.025758743286133
2000-10-26,15.278524398803711
2000-10-27,14.576386451721191
2000-10-30,15.138097763061523
2000-10-31,15.447040557861328
2000-11-01,16.682811737060547
2000-11-02,16.621952056884766
2000-11-03,16.650131225585938
2000-11-06,16.650131225585938
2000-11-07,16.93185043334961
2000-11-08,17.213594436645508
2000-11-09,16.734647750854492
2000-11-10,16.53744125366211
2000-11-13,16.34023094177246
2000-11-14,16.706472396850586
2000-11-15,17.55164909362793
2000-11-16,17.805206298828125
2000-11-17,17.32626724243164
2000-11-20,17.01637077331543
2000-11-21,17.410785675048828
2000-11-22,17.01637077331543
2000-11-24,17.15723991394043
2000-11-27,16.481096267700195
2000-11-28,16.171201705932617
2000-11-29,15.551385879516602
2000-11-30,14.903411865234375
2000-12-01,15.044282913208008
2000-12-04,15.044282913208008
2000-12-05,14.762542724609375
2000-12-06,15.044282913208008
2000-12-07,14.959754943847656
2000-12-08,15.072447776794434
2000-12-11,15.917631149291992
2000-12-12,16.255706787109375
2000-12-13,16.34023094177246
2000-12-14,16.227529525756836
2000-12-15,16.650131225585938
2000-12-18,17.720691680908203
2000-12-19,18.62221908569336
2000-12-20,18.36867332458496
2000-12-21,18.08693504333496
2000-12-22,18.002424240112305
2000-12-26,19.157506942749023
2000-12-27,19.12933349609375
2000-12-28,19.35471534729004
2000-12-29,18.734914779663086
2001-01-02,19.101160049438477
2001-01-03,18.509525299072266
2001-01-04,18.002424240112305
2001-01-05,17.861562728881836
2001-01-08,18.030593872070312
2001-01-09,18.537700653076172
2001-01-10,18.6503963470459
2001-01-11,19.044816970825195
2001-01-12,19.101160049438477
2001-01-16,19.495582580566406
2001-01-17,18.509525299072266
2001-01-18,17.57982635498047
2001-01-19,17.946069717407227
2001-01-22,18.22780990600586
2001-01-23,18.509525299072266
2001-01-24,18.960294723510742
2001-01-25,19.495582580566406
2001-01-26,19.1856689453125
2001-01-29,18.467830657958984
2001-01-30,18.661664962768555
2001-01-31,18.639122009277344
2001-02-01,18.352096557617188
2001-02-02,18.89451789855957
2001-02-05,19.43694305419922
2001-02-06,19.974849700927734
2001-02-07,19.66747283935547
2001-02-08,19.577077865600586
2001-02-09,19.893482208251953
2001-02-12,19.613235473632812
2001-02-13,19.604188919067383
2001-02-14,19.210933685302734
2001-02-15,18.15772247314453
2001-02-16,18.46961784362793
2001-02-20,18.47865867614746
2001-02-21,18.15772247314453
2001-02-22,17.606260299682617
2001-02-23,17.574615478515625
2001-02-26,17.719257354736328
2001-02-27,17.909120559692383
2001-02-28,17.719257354736328
2001-03-01,18.089923858642578
2001-03-02,18.62330436706543
2001-03-05,19.25613784790039
2001-03-06,19.482139587402344
2001-03-07,20.209915161132812
2001-03-08,20.336471557617188
2001-03-09,19.92061424255371
2001-03-12,19.346540451049805
2001-03-13,18.826717376708984
2001-03-14,18.641380310058594
2001-03-15,18.058271408081055
2001-03-16,18.058271408081055
2001-03-19,18.41084861755371
2001-03-20,18.668508529663086
2001-03-21,18.126081466674805
2001-03-22,17.674047470092773
2001-03-23,17.854862213134766
2001-03-26,18.27977180480957
2001-03-27,18.071836471557617
2001-03-28,17.538448333740234
2001-03-29,16.430999755859375
2001-03-30,16.41291618347168
2001-04-02,15.508883476257324
2001-04-03,14.848926544189453
2001-04-04,15.278340339660645
2001-04-05,15.829813003540039
2001-04-06,15.59475326538086
2001-04-09,16.078418731689453
2001-04-10,16.272789001464844
2001-04-11,16.08293342590332
2001-04-12,15.888578414916992
2001-04-16,16.091976165771484
2001-04-17,16.40839385986328
2001-04-18,15.662567138671875
2001-04-19,15.129176139831543
2001-04-20,15.685166358947754
2001-04-23,16.272789001464844
2001-04-24,16.390310287475586
2001-04-25,16.376758575439453
2001-04-26,17.402843475341797
2001-04-27,17.583662033081055
2001-04-30,17.759944915771484
2001-05-01,17.21299934387207
2001-05-02,16.132658004760742
2001-05-03,15.962599754333496
2001-05-04,16.325389862060547
2001-05-07,16.098649978637695
2001-05-08,16.270984649658203
2001-05-09,16.77887535095215
2001-05-10,16.783405303955078
2001-05-11,16.543071746826172
2001-05-14,17.060035705566406
2001-05-15,17.7311954498291
2001-05-16,17.91259002685547
2001-05-17,18.37513542175293
2001-05-18,18.461301803588867
2001-05-21,18.819547653198242
2001-05-22,18.520254135131836
2001-05-23,17.91259002685547
2001-05-24,17.45909881591797
2001-05-25,17.91259002685547
2001-05-29,17.785602569580078
2001-05-30,17.518064498901367
2001-05-31,17.86723518371582
2001-06-01,17.77654457092285
2001-06-04,17.95794105529785
2001-06-05,17.84002685546875
2001-06-06,17.31397819519043
2001-06-07,16.928525924682617
2001-06-08,16.833295822143555
2001-06-11,16.77887535095215
2001-06-12,17.11899185180664
2001-06-13,17.450031280517578
2001-06-14,17.155269622802734
2001-06-15,17.463632583618164
2001-06-18,17.232358932495117
2001-06-19,17.29583740234375
2001-06-20,16.96480369567871
2001-06-21,16.370744705200195
2001-06-22,16.334470748901367
2001-06-25,16.13492774963379
2001-06-26,16.797027587890625
2001-06-27,15.803886413574219
2001-06-28,15.368536949157715
2001-06-29,15.19167709350586
2001-07-02,14.937732696533203
2001-07-03,14.942270278930664
2001-07-05,15.02390193939209
2001-07-06,14.860642433166504
2001-07-09,14.561345100402832
2001-07-10,14.642977714538574
2001-07-11,14.466116905212402
2001-07-12,14.057985305786133
2001-07-13,14.330066680908203
2001-07-16,13.74506950378418
2001-07-17,13.799495697021484
2001-07-18,14.157742500305176
2001-07-19,14.584022521972656
2001-07-20,15.055641174316406
2001-07-23,15.273323059082031
2001-07-24,14.992158889770508
2001-07-25,15.472838401794434
2001-07-26,16.234699249267578
2001-07-27,16.402482986450195
2001-07-30,16.361669540405273
2001-07-31,16.13492774963379
2001-08-01,15.563541412353516
2001-08-02,15.861579895019531
2001-08-03,15.756913185119629
2001-08-06,15.556715965270996
2001-08-07,15.288264274597168
2001-08-08,14.619403839111328
2001-08-09,14.83780574798584
2001-08-10,15.192709922790527
2001-08-13,15.074418067932129
2001-08-14,15.361063957214355
2001-08-15,16.157333374023438
2001-08-16,16.011728286743164
2001-08-17,15.81152057647705
2001-08-20,15.588567733764648
2001-08-21,15.89342975616455
2001-08-22,15.825173377990723
2001-08-23,15.424765586853027
2001-08-24,15.229107856750488
2001-08-27,15.31100845336914
2001-08-28,15.30190658569336
2001-08-29,15.188162803649902
2001-08-30,14.833255767822266
2001-08-31,14.987959861755371
2001-09-04,15.470270156860352
2001-09-05,15.452070236206055
2001-09-06,15.706873893737793
2001-09-07,15.447517395019531
2001-09-10,15.7205228805542
2001-09-17,15.424765586853027
2001-09-18,14.646700859069824
2001-09-19,13.172476768493652
2001-09-20,12.894918441772461
2001-09-21,13.081473350524902
2001-09-24,12.590066909790039
2001-09-25,12.198758125305176
2001-09-26,11.962159156799316
2001-09-27,12.398965835571289
2001-09-28,13.172476768493652
2001-10-01,13.013221740722656
2001-10-02,13.104228973388672
2001-10-03,13.213434219360352
2001-10-04,14.159846305847168
2001-10-05,14.014238357543945
2001-10-08,14.046093940734863
2001-10-09,14.141642570495605
2001-10-10,15.060757637023926
2001-10-11,14.869656562805176
2001-10-12,14.760457038879395
2001-10-15,14.155287742614746
2001-10-16,14.46469497680664
2001-10-17,14.997054100036621
2001-10-18,14.237196922302246
2001-10-19,14.5101957321167
2001-10-22,14.933354377746582
2001-10-23,15.201811790466309
2001-10-24,15.047110557556152
2001-10-25,15.934366226196289
2001-10-26,16.72609519958496
2001-10-29,17.15379524230957
2001-10-30,16.64873695373535
2001-10-31,16.302934646606445
2001-11-01,16.661270141601562
2001-11-02,15.876132011413574
2001-11-05,15.510951042175293
2001-11-06,15.524645805358887
2001-11-07,15.926338195800781
2001-11-08,16.49237060546875
2001-11-09,16.999048233032227
2001-11-12,16.976228713989258
2001-11-13,17.062959671020508
2001-11-14,15.976547241210938
2001-11-15,13.990890502929688
2001-11-16,14.333247184753418
2001-11-19,14.150663375854492
2001-11-20,15.383133888244629
2001-11-21,14.7897310256958
2001-11-23,14.890145301818848
2001-11-26,14.849067687988281
2001-11-27,15.072735786437988
2001-11-28,14.766902923583984
2001-11-29,15.059041976928711
2001-11-30,15.049910545349121
2001-12-03,15.542898178100586
2001-12-04,16.131750106811523
2001-12-05,16.775381088256836
2001-12-06,16.05414581298828
2001-12-07,15.68896484375
2001-12-10,15.35575008392334
2001-12-11,15.323797225952148
2001-12-12,15.28727912902832
2001-12-13,15.378568649291992
2001-12-14,15.84874153137207
2001-12-17,15.556587219238281
2001-12-18,15.542898178100586
2001-12-19,16.25957489013672
2001-12-20,16.12261962890625
2001-12-21,16.131750106811523
2001-12-24,16.405635833740234
2001-12-26,16.985363006591797
2001-12-27,16.862102508544922
2001-12-28,16.862102508544922
2001-12-31,16.647563934326172
2002-01-02,16.232177734375
2002-01-03,15.894393920898438
2002-01-04,16.06785011291504
2002-01-07,16.026765823364258
2002-01-08,15.711807250976562
2002-01-09,15.50182056427002
2002-01-10,15.314672470092773
2002-01-11,14.712120056152344
2002-01-14,14.196304321289062
2002-01-15,14.766902923583984
2002-01-16,14.26478099822998
2002-01-17,14.141531944274902
2002-01-18,14.442801475524902
2002-01-22,14.287603378295898
2002-01-23,15.049910545349121
2002-01-24,15.291848182678223
2002-01-25,15.803098678588867
2002-01-28,15.218810081481934
2002-01-29,14.835369110107422
2002-01-30,15.529200553894043
2002-01-31,16.06785011291504
2002-02-01,15.96285629272461
2002-02-04,15.7756986618042
2002-02-05,15.698111534118652
2002-02-06,15.647891998291016
2002-02-07,15.210494995117188
2002-02-08,15.183016777038574
2002-02-11,15.8013277053833
2002-02-12,15.56315803527832
2002-02-13,15.56315803527832
2002-02-14,15.622706413269043
2002-02-15,15.760100364685059
2002-02-19,15.549419403076172
2002-02-20,15.572319030761719
2002-02-21,16.00743865966797
2002-02-22,16.09903335571289
2002-02-25,16.48833656311035
2002-02-26,16.396738052368164
2002-02-27,16.085298538208008
2002-02-28,16.172313690185547
2002-03-01,16.534133911132812
2002-03-04,17.202835083007812
2002-03-05,17.179941177368164
2002-03-06,17.633365631103516
2002-03-07,17.2944393157959
2002-03-08,17.24863052368164
2002-03-11,17.463897705078125
2002-03-12,18.031824111938477
2002-03-13,17.35856056213379
2002-03-14,17.175352096557617
2002-03-15,17.50969696044922
2002-03-18,17.912748336791992
2002-03-19,18.05473518371582
2002-03-20,17.74786376953125
2002-03-21,17.999765396118164
2002-03-22,16.831846237182617
2002-03-25,17.056272506713867
2002-03-26,17.175352096557617
2002-03-27,17.495952606201172
2002-03-28,17.518856048583984
2002-04-01,17.0471134185791
2002-04-02,16.96923828125
2002-04-03,16.460851669311523
2002-04-04,16.30971908569336
2002-04-05,15.961626052856445
2002-04-08,15.984537124633789
2002-04-09,15.856283187866211
2002-04-10,16.30971908569336
2002-04-11,16.190629959106445
2002-04-12,15.457817077636719
2002-04-15,15.929566383361816
2002-04-16,16.593677520751953
2002-04-17,16.868492126464844
2002-04-18,17.024208068847656
2002-04-19,16.937192916870117
2002-04-22,16.946346282958984
2002-04-23,17.037939071655273
2002-04-24,17.015043258666992
2002-04-25,17.26238250732422
2002-04-26,17.518856048583984
2002-04-29,17.39519500732422
2002-04-30,17.257801055908203
2002-05-01,17.587554931640625
2002-05-02,17.842525482177734
2002-05-03,17.66795539855957
2002-05-06,16.95590591430664
2002-05-07,16.735403060913086
2002-05-08,17.50257682800293
2002-05-09,16.946720123291016
2002-05-10,17.056970596313477
2002-05-13,17.217756271362305
2002-05-14,17.217756271362305
2002-05-15,16.519489288330078
2002-05-16,16.93294334411621
2002-05-17,16.37248420715332
2002-05-20,16.354110717773438
2002-05-21,16.13820457458496
2002-05-22,16.625150680541992
2002-05-23,16.923749923706055
2002-05-24,16.7905216217041
2002-05-28,16.726221084594727
2002-05-29,16.799718856811523
2002-05-30,16.675674438476562
2002-05-31,16.83647346496582
2002-06-03,16.211700439453125
2002-06-04,16.308170318603516
2002-06-05,16.1014461517334
2002-06-06,15.9774169921875
2002-06-07,16.413827896118164
2002-06-10,16.050912857055664
2002-06-11,15.380213737487793
2002-06-12,15.798251152038574
2002-06-13,16.184139251708984
2002-06-14,16.230073928833008
2002-06-17,16.7170352935791
2002-06-18,16.482738494873047
2002-06-19,16.07848358154297
2002-06-20,16.14739990234375
2002-06-21,15.802845001220703
2002-06-24,15.9774169921875
2002-06-25,15.82123851776123
2002-06-26,15.646660804748535
2002-06-27,15.495065689086914
2002-06-28,15.292924880981445
2002-07-01,14.93460750579834
2002-07-02,14.516572952270508
2002-07-03,14.9070405960083
2002-07-05,15.297531127929688
2002-07-08,14.594670295715332
2002-07-09,14.668168067932129
2002-07-10,14.195003509521484
2002-07-11,13.933150291442871
2002-07-12,13.561054229736328
2002-07-15,13.133831024169922
2002-07-16,13.280829429626465
2002-07-17,13.386482238769531
2002-07-18,13.35432243347168
2002-07-19,12.633099555969238
2002-07-22,11.994548797607422
2002-07-23,11.45706558227539
2002-07-24,12.403397560119629
2002-07-25,12.283955574035645
2002-07-26,12.201268196105957
2002-07-29,12.982226371765137
2002-07-30,12.816848754882812
2002-07-31,12.31152057647705
2002-08-01,11.820167541503906
2002-08-02,11.03123950958252
2002-08-05,10.519119262695312
2002-08-06,10.952801704406738
2002-08-07,11.058917999267578
2002-08-08,11.663301467895508
2002-08-09,12.10621166229248
2002-08-12,12.180039405822754
2002-08-13,11.930899620056152
2002-08-14,12.779807090759277
2002-08-15,14.103923797607422
2002-08-16,13.582584381103516
2002-08-19,13.840950965881348
2002-08-20,13.010489463806152
2002-08-21,12.918214797973633
2002-08-22,13.661016464233398
2002-08-23,13.324219703674316
2002-08-26,13.49030876159668
2002-08-27,13.167354583740234
2002-08-28,12.918214797973633
2002-08-29,12.535284996032715
2002-08-30,12.687532424926758
2002-09-03,12.175418853759766
2002-09-04,12.359965324401855
2002-09-05,12.10621166229248
2002-09-06,12.512221336364746
2002-09-09,12.872076034545898
2002-09-10,13.213491439819336
2002-09-11,13.005877494812012
2002-09-12,12.765965461730957
2002-09-13,13.065855026245117
2002-09-16,13.213491439819336
2002-09-17,12.747513771057129
2002-09-18,12.784420013427734
2002-09-19,12.715218544006348
2002-09-20,12.62294864654541
2002-09-23,12.558355331420898
2002-09-24,12.050851821899414
2002-09-25,12.724443435668945
2002-09-26,13.674857139587402
2002-09-27,13.370347023010254
2002-09-30,13.393420219421387
2002-10-01,13.753292083740234
2002-10-02,13.407258033752441
2002-10-03,13.31499195098877
2002-10-04,13.144286155700684
2002-10-07,12.664469718933105
2002-10-08,12.516834259033203
2002-10-09,12.230782508850098
2002-10-10,12.45223617553711
2002-10-11,12.632171630859375
2002-10-14,13.061241149902344
2002-10-15,13.3795804977417
2002-10-16,12.872076034545898
2002-10-17,13.23194408416748
2002-10-18,13.005877494812012
2002-10-21,13.047395706176758
2002-10-22,12.793652534484863
2002-10-23,13.125833511352539
2002-10-24,13.531832695007324
2002-10-25,13.148898124694824
2002-10-28,13.430336952209473
2002-10-29,13.075081825256348
2002-10-30,13.605646133422852
2002-10-31,13.455120086669922
2002-11-01,14.103557586669922
2002-11-04,13.853449821472168
2002-11-05,14.21472454071045
2002-11-06,14.68251895904541
2002-11-07,14.131349563598633
2002-11-08,14.242514610290527
2002-11-11,14.00629711151123
2002-11-12,14.015560150146484
2002-11-13,13.584806442260742
2002-11-14,14.02481746673584
2002-11-15,14.052611351013184
2002-11-18,14.010919570922852
2002-11-19,13.871976852416992
2002-11-20,14.413884162902832
2002-11-21,14.738104820251465
2002-11-22,14.585261344909668
2002-11-25,14.71494197845459
2002-11-26,14.386096954345703
2002-11-27,14.724210739135742
2002-11-29,15.164219856262207
2002-12-02,15.687602043151855
2002-12-03,15.60887336730957
2002-12-04,15.187379837036133
2002-12-05,14.895581245422363
2002-12-06,15.386539459228516
2002-12-09,15.053065299987793
2002-12-10,15.104009628295898
2002-12-11,15.080849647521973
2002-12-12,15.414329528808594
2002-12-13,15.219805717468262
2002-12-16,15.493066787719727
2002-12-17,15.053065299987793
2002-12-18,15.029902458190918
2002-12-19,14.826107025146484
2002-12-20,15.562554359436035
2002-12-23,15.706130027770996
2002-12-24,15.516229629516602
2002-12-26,15.289274215698242
2002-12-27,14.923368453979492
2002-12-30,14.81684684753418
2002-12-31,14.909478187561035
2003-01-02,15.460650444030762
2003-01-03,15.076223373413086
2003-01-06,14.830739974975586
2003-01-07,14.159137725830078
2003-01-08,14.057239532470703
2003-01-09,14.335144996643066
2003-01-10,14.186931610107422
2003-01-13,14.020193099975586
2003-01-14,13.811758995056152
2003-01-15,13.959977149963379
2003-01-16,14.520417213439941
2003-01-17,14.353667259216309
2003-01-21,13.830299377441406
2003-01-22,14.034086227416992
2003-01-23,14.279562950134277
2003-01-24,13.867344856262207
2003-01-27,13.21427059173584
2003-01-28,13.547752380371094
2003-01-29,13.922924995422363
2003-01-30,13.774710655212402
2003-01-31,14.015560150146484
2003-02-03,14.210089683532715
2003-02-04,14.483355522155762
2003-02-05,14.71494197845459
2003-02-06,14.824182510375977
2003-02-07,14.410468101501465
2003-02-10,14.731218338012695
2003-02-11,14.666129112243652
2003-02-12,14.266361236572266
2003-02-13,13.615567207336426
2003-02-14,13.666706085205078
2003-02-18,13.94096565246582
2003-02-19,13.99675178527832
2003-02-20,14.131553649902344
2003-02-21,14.41976547241211
2003-02-24,14.71262264251709
2003-02-25,14.494140625
2003-02-26,14.624293327331543
2003-02-27,14.447651863098145
2003-02-28,14.41976547241211
2003-03-03,14.22452449798584
2003-03-04,14.12690544128418
2003-03-05,14.099019050598145
2003-03-06,14.275653839111328
2003-03-07,14.191988945007324
2003-03-10,13.824753761291504
2003-03-11,13.587674140930176
2003-03-12,13.248330116271973
2003-03-13,13.448219299316406
2003-03-14,13.480756759643555
2003-03-17,13.545836448669434
2003-03-18,14.03393840789795
2003-03-19,14.006041526794434
2003-03-20,14.31284236907959
2003-03-21,14.015345573425293
2003-03-24,13.727130889892578
2003-03-25,13.866592407226562
2003-03-26,13.755021095275879
2003-03-27,14.13620376586914
2003-03-28,14.205931663513184
2003-03-31,13.913071632385254
2003-04-01,14.284958839416504
2003-04-02,14.363977432250977
2003-04-03,13.866592407226562
2003-04-04,13.982806205749512
2003-04-07,13.885180473327637
2003-04-08,13.778264999389648
2003-04-09,13.764314651489258
2003-04-10,14.12690544128418
2003-04-11,13.852643013000488
2003-04-14,13.517949104309082
2003-04-15,13.020554542541504
2003-04-16,12.648669242858887
2003-04-17,12.876449584960938
2003-04-21,12.89969253540039
2003-04-22,13.169305801391602
2003-04-23,13.434277534484863
2003-04-24,13.341300964355469
2003-04-25,13.183256149291992
2003-04-28,13.122821807861328
2003-04-29,13.001960754394531
2003-04-30,13.015907287597656
2003-05-01,13.027573585510254
2003-05-02,13.204950332641602
2003-05-05,13.414999961853027
2003-05-06,13.400991439819336
2003-05-07,13.611039161682129
2003-05-08,13.73239517211914
2003-05-09,13.88176441192627
2003-05-12,13.933115005493164
2003-05-13,13.989123344421387
2003-05-14,14.171165466308594
2003-05-15,14.236506462097168
2003-05-16,14.325190544128418
2003-05-19,14.133821487426758
2003-05-20,14.049799919128418
2003-05-21,14.88998794555664
2003-05-22,14.936670303344727
2003-05-23,15.165387153625488
2003-05-27,15.520126342773438
2003-05-28,15.361427307128906
2003-05-29,15.006683349609375
2003-05-30,15.42678165435791
2003-06-02,15.324094772338867
2003-06-03,15.263409614562988
2003-06-04,15.510787010192871
2003-06-05,15.814197540283203
2003-06-06,15.87955093383789
2003-06-09,16.0335693359375
2003-06-10,16.201623916625977
2003-06-11,16.77574920654297
2003-06-12,16.463014602661133
2003-06-13,16.1315975189209
2003-06-16,16.024248123168945
2003-06-17,15.874873161315918
2003-06-18,15.772189140319824
2003-06-19,15.97756576538086
2003-06-20,15.874873161315918
2003-06-23,15.874873161315918
2003-06-24,15.888876914978027
2003-06-25,15.91688060760498
2003-06-26,15.81886100769043
2003-06-27,15.725505828857422
2003-06-30,15.669492721557617
2003-07-01,15.62748908996582
2003-07-02,15.613483428955078
2003-07-03,15.510787010192871
2003-07-07,15.258747100830078
2003-07-08,15.375433921813965
2003-07-09,15.613483428955078
2003-07-10,15.160719871520996
2003-07-11,15.347417831420898
2003-07-14,14.992673873901367
2003-07-15,14.964672088623047
2003-07-16,14.773300170898438
2003-07-17,14.936670303344727
2003-07-18,15.459453582763672
2003-07-21,15.22606086730957
2003-07-22,14.974003791809082
2003-07-23,14.81997299194336
2003-07-24,14.707952499389648
2003-07-25,14.950672149658203
2003-07-28,14.824641227722168
2003-07-29,14.353206634521484
2003-07-30,14.535242080688477
2003-07-31,14.715617179870605
2003-08-01,14.785888671875
2003-08-04,14.420461654663086
2003-08-05,14.176839828491211
2003-08-06,14.579747200012207
2003-08-07,15.296561241149902
2003-08-08,15.427733421325684
2003-08-11,15.43710994720459
2003-08-12,15.432421684265137
2003-08-13,15.460535049438477
2003-08-14,15.418370246887207
2003-08-15,15.488641738891602
2003-08-18,15.633877754211426
2003-08-19,15.558916091918945
2003-08-20,15.840019226074219
2003-08-21,16.00399398803711
2003-08-22,15.633877754211426
2003-08-25,15.507378578186035
2003-08-26,15.465221405029297
2003-08-27,15.310615539550781
2003-08-28,15.633877754211426
2003-08-29,15.676045417785645
2003-09-02,15.47458267211914
2003-09-03,15.394948959350586
2003-09-04,15.123212814331055
2003-09-05,15.020145416259766
2003-09-08,15.221596717834473
2003-09-09,14.870224952697754
2003-09-10,14.720303535461426
2003-09-11,14.640658378601074
2003-09-12,14.598493576049805
2003-09-15,14.514155387878418
2003-09-16,14.565695762634277
2003-09-17,14.359554290771484
2003-09-18,14.584433555603027
