Date,WSM
2000-08-18,6.046286106109619
2000-08-21,5.898334503173828
2000-08-22,5.987109661102295
2000-08-23,5.918063163757324
2000-08-24,5.987109661102295
2000-08-25,6.066015243530273
2000-08-28,6.026559829711914
2000-08-29,6.174513339996338
2000-08-30,5.947652816772461
2000-08-31,5.671475410461426
2000-09-01,5.720793724060059
2000-09-05,5.839156150817871
2000-09-06,6.292873859405518
2000-09-07,6.174513339996338
2000-09-08,6.598641395568848
2000-09-11,6.9044060707092285
2000-09-12,6.716999530792236
2000-09-13,6.7564544677734375
2000-09-14,6.855090141296387
2000-09-15,6.963588237762451
2000-09-18,7.062220096588135
2000-09-19,6.480280876159668
2000-09-20,6.470414161682129
2000-09-21,6.736726760864258
2000-09-22,6.855090141296387
2000-09-25,6.746592044830322
2000-09-26,6.549323081970215
2000-09-27,6.352053165435791
2000-09-28,6.204102516174316
2000-09-29,5.484071731567383
2000-10-02,5.089531898498535
2000-10-03,4.803493499755859
2000-10-04,4.645678997039795
2000-10-05,4.527316570281982
2000-10-06,4.24127721786499
2000-10-09,2.9984848499298096
2000-10-10,3.146436929702759
2000-10-11,3.047802448272705
2000-10-12,2.889986276626587
2000-10-13,3.0280752182006836
2000-10-16,2.9097137451171875
2000-10-17,2.880124568939209
2000-10-18,2.9787561893463135
2000-10-19,3.1760265827178955
2000-10-20,3.106983184814453
2000-10-23,3.008348226547241
2000-10-24,2.9787561893463135
2000-10-25,2.8702597618103027
2000-10-26,2.949167251586914
2000-10-27,3.0675294399261475
2000-10-30,3.13657283782959
2000-10-31,3.284524917602539
2000-11-01,3.2450709342956543
2000-11-02,3.6790614128112793
2000-11-03,3.4719295501708984
2000-11-06,3.5015199184417725
2000-11-07,3.116846799850464
2000-11-08,3.077393054962158
2000-11-09,2.8702597618103027
2000-11-10,2.6039469242095947
2000-11-13,2.7617626190185547
2000-11-14,2.959031581878662
2000-11-15,2.840669870376587
2000-11-16,2.7420358657836914
2000-11-17,2.840669870376587
2000-11-20,2.899850368499756
2000-11-21,2.6729910373687744
2000-11-22,2.6236746311187744
2000-11-24,2.7321715354919434
2000-11-27,2.9195780754089355
2000-11-28,2.811079978942871
2000-11-29,2.8209447860717773
2000-11-30,2.643400192260742
2000-12-01,2.6236746311187744
2000-12-04,2.643400192260742
2000-12-05,2.959031581878662
2000-12-06,2.9294416904449463
2000-12-07,2.9294416904449463
2000-12-08,2.9097137451171875
2000-12-11,2.9688944816589355
2000-12-12,2.811079978942871
2000-12-13,2.781489372253418
2000-12-14,2.7321715354919434
2000-12-15,2.643400192260742
2000-12-18,2.722309112548828
2000-12-19,2.6532652378082275
2000-12-20,2.5546302795410156
2000-12-21,2.6039469242095947
2000-12-22,2.840669870376587
2000-12-26,2.7321715354919434
2000-12-27,2.7617626190185547
2000-12-28,2.840669870376587
2000-12-29,3.1562998294830322
2001-01-02,3.412750005722046
2001-01-03,3.718515634536743
2001-01-04,4.034145355224609
2001-01-05,3.9355108737945557
2001-01-08,3.718515634536743
2001-01-09,3.540973663330078
2001-01-10,3.83687686920166
2001-01-11,4.004554748535156
2001-01-12,3.945376396179199
2001-01-16,4.034145355224609
2001-01-17,4.182096004486084
2001-01-18,3.9157848358154297
2001-01-19,3.8072869777679443
2001-01-22,4.024283409118652
2001-01-23,4.053872585296631
2001-01-24,4.1722331047058105
2001-01-25,4.359639644622803
2001-01-26,4.014418601989746
2001-01-29,4.180520057678223
2001-01-30,4.180520057678223
2001-01-31,4.229440689086914
2001-02-01,4.2026143074035645
2001-02-02,4.008500576019287
2001-02-05,3.9074995517730713
2001-02-06,3.945376396179199
2001-02-07,4.033751964569092
2001-02-08,3.863309144973755
2001-02-09,3.885404348373413
2001-02-12,3.9295945167541504
2001-02-13,4.245223045349121
2001-02-14,4.1189703941345215
2001-02-15,4.079516887664795
2001-02-16,4.087409496307373
2001-02-20,4.2325968742370605
2001-02-21,3.7670464515686035
2001-02-22,3.629744291305542
2001-02-23,4.166314601898193
2001-02-26,4.616089344024658
2001-02-27,4.445648193359375
2001-02-28,4.300460338592529
2001-03-01,4.142645359039307
2001-03-02,4.197878360748291
2001-03-05,4.087409496307373
2001-03-06,4.317819118499756
2001-03-07,4.584524631500244
2001-03-08,4.573476791381836
2001-03-09,4.4661641120910645
2001-03-12,4.292566776275635
2001-03-13,4.153690338134766
2001-03-14,4.540337085723877
2001-03-15,4.657119274139404
2001-03-16,4.398301601409912
2001-03-19,4.371476650238037
2001-03-20,4.302036285400391
2001-03-21,4.418818473815918
2001-03-22,3.9848289489746094
2001-03-23,4.237331390380859
2001-03-26,4.311507225036621
2001-03-27,4.623979091644287
2001-03-28,4.325708866119385
2001-03-29,4.261005401611328
2001-03-30,4.142645359039307
2001-04-02,4.207347869873047
2001-04-03,4.092143535614014
2001-04-04,4.092143535614014
2001-04-05,4.1189703941345215
2001-04-06,4.128442287445068
2001-04-09,4.025859355926514
2001-04-10,4.243645191192627
2001-04-11,4.150533676147461
2001-04-12,4.002190589904785
2001-04-16,4.1079230308532715
2001-04-17,4.079516887664795
2001-04-18,4.5592756271362305
2001-04-19,4.568745136260986
2001-04-20,4.399881839752197
2001-04-23,4.311507225036621
2001-04-24,4.2830986976623535
2001-04-25,4.31624174118042
2001-04-26,4.418818473815918
2001-04-27,4.623979091644287
2001-04-30,4.745497226715088
2001-05-01,4.908047199249268
2001-05-02,5.002735137939453
2001-05-03,5.0279860496521
2001-05-04,5.130565166473389
2001-05-07,5.053236961364746
2001-05-08,4.950657844543457
2001-05-09,4.7423415184021
2001-05-10,4.9159369468688965
2001-05-11,4.74865198135376
2001-05-14,4.734450817108154
2001-05-15,4.767590045928955
2001-05-16,4.939609527587891
2001-05-17,5.523525238037109
2001-05-18,5.3010077476501465
2001-05-21,5.5550856590271
2001-05-22,5.660822868347168
2001-05-23,5.318365097045898
2001-05-24,5.452507972717285
2001-05-25,5.487227916717529
2001-05-29,5.375178337097168
2001-05-30,5.285224437713623
2001-05-31,5.315208911895752
2001-06-01,5.4256815910339355
2001-06-04,5.468289852142334
2001-06-05,5.471445560455322
2001-06-06,5.460399627685547
2001-06-07,5.485650062561035
2001-06-08,5.547198295593262
2001-06-11,5.400429725646973
2001-06-12,5.34045934677124
2001-06-13,5.367289066314697
2001-06-14,5.245771884918213
2001-06-15,5.351507186889648
2001-06-18,5.318365097045898
2001-06-19,5.390960693359375
2001-06-20,5.539307594299316
2001-06-21,5.914906978607178
2001-06-22,5.518792152404785
2001-06-25,5.665558338165283
2001-06-26,5.616635322570801
2001-06-27,5.7839202880859375
2001-06-28,6.140583038330078
2001-06-29,6.126378536224365
2001-07-02,6.023797035217285
2001-07-03,5.981189727783203
2001-07-05,6.023797035217285
2001-07-06,5.788656234741211
2001-07-09,5.68449592590332
2001-07-10,5.641889572143555
2001-07-11,5.318365097045898
2001-07-12,5.777607440948486
2001-07-13,5.8486247062683105
2001-07-16,5.760249137878418
2001-07-17,5.599276065826416
2001-07-18,5.815481185913086
2001-07-19,5.716059684753418
2001-07-20,5.723948001861572
2001-07-23,5.937000751495361
2001-07-24,5.88649845123291
2001-07-25,5.941735744476318
2001-07-26,5.996969699859619
2001-07-27,6.0916595458984375
2001-07-30,6.161095142364502
2001-07-31,6.014329433441162
2001-08-01,5.952780723571777
2001-08-02,5.941735744476318
2001-08-03,5.772872447967529
2001-08-06,5.337303638458252
2001-08-07,5.506163597106934
2001-08-08,5.510898590087891
2001-08-09,5.521947860717773
2001-08-10,5.302584648132324
2001-08-13,5.034299373626709
2001-08-14,5.499853610992432
2001-08-15,5.422524452209473
2001-08-16,5.4098992347717285
2001-08-17,5.2078938484191895
2001-08-20,5.158970832824707
2001-08-21,4.623979091644287
2001-08-22,4.876483917236328
2001-08-23,4.5135087966918945
2001-08-24,5.083220481872559
2001-08-27,5.20316219329834
2001-08-28,5.1368794441223145
2001-08-29,5.097424030303955
2001-08-30,4.835452079772949
2001-08-31,5.018517017364502
2001-09-04,4.952233791351318
2001-09-05,4.956970691680908
2001-09-06,4.903313159942627
2001-09-07,4.740762710571289
2001-09-10,4.4661641120910645
2001-09-17,3.9217028617858887
2001-09-18,3.8112332820892334
2001-09-19,3.992717981338501
2001-09-20,3.718122959136963
2001-09-21,3.5634639263153076
2001-09-24,3.8349053859710693
2001-09-25,3.7575745582580566
2001-09-26,3.4293196201324463
2001-09-27,3.4956018924713135
2001-09-28,3.7575745582580566
2001-10-01,3.5082268714904785
2001-10-02,3.503493309020996
2001-10-03,4.268897533416748
2001-10-04,4.261005401611328
2001-10-05,4.177365303039551
2001-10-08,4.128442287445068
2001-10-09,4.1126604080200195
2001-10-10,4.317819118499756
2001-10-11,4.515087604522705
2001-10-12,4.504040241241455
2001-10-15,4.36358642578125
2001-10-16,4.4156646728515625
2001-10-17,4.347803592681885
2001-10-18,4.114237308502197
2001-10-19,4.324131488800049
2001-10-22,4.261005401611328
2001-10-23,4.126862049102783
2001-10-24,4.221553325653076
2001-10-25,4.324131488800049
2001-10-26,4.205768585205078
2001-10-29,4.011658668518066
2001-10-30,3.992717981338501
2001-10-31,4.087409496307373
2001-11-01,4.298879623413086
2001-11-02,4.551384449005127
2001-11-05,4.718669891357422
2001-11-06,4.723402976989746
2001-11-07,4.908047199249268
2001-11-08,4.986953258514404
2001-11-09,5.018517017364502
2001-11-12,5.032721996307373
2001-11-13,5.495118141174316
2001-11-14,5.8486247062683105
2001-11-15,5.739734172821045
2001-11-16,5.615058422088623
2001-11-19,6.044312953948975
2001-11-20,5.878611087799072
2001-11-21,5.812325477600098
2001-11-23,5.929108142852783
2001-11-26,6.0206427574157715
2001-11-27,6.2179107666015625
2001-11-28,6.1232218742370605
2001-11-29,6.124800682067871
2001-11-30,6.1326904296875
2001-12-03,6.097969055175781
2001-12-04,6.194242477416992
2001-12-05,6.486196517944336
2001-12-06,6.37572717666626
2001-12-07,6.281039237976074
2001-12-10,6.164255619049072
2001-12-11,6.140583038330078
2001-12-12,6.02222204208374
2001-12-13,5.92279577255249
2001-12-14,6.2573652267456055
2001-12-17,6.382038116455078
2001-12-18,6.628231525421143
2001-12-19,6.656636714935303
2001-12-20,6.696092128753662
2001-12-21,6.770266056060791
2001-12-24,6.738698482513428
2001-12-26,6.8428568840026855
2001-12-27,6.836546421051025
2001-12-28,6.874422550201416
2001-12-31,6.770266056060791
2002-01-02,6.478304386138916
2002-01-03,6.554059982299805
2002-01-04,6.6408538818359375
2002-01-07,6.653478622436523
2002-01-08,6.696092128753662
2002-01-09,6.543010234832764
2002-01-10,6.688201427459717
2002-01-11,6.478304386138916
2002-01-14,6.37572717666626
2002-01-15,6.517758369445801
2002-01-16,6.42464542388916
2002-01-17,6.667683124542236
2002-01-18,6.588775157928467
2002-01-22,6.580882549285889
2002-01-23,6.740278244018555
2002-01-24,6.94543981552124
2002-01-25,6.915456771850586
2002-01-28,6.994359970092773
2002-01-29,6.752904891967773
2002-01-30,7.006986618041992
2002-01-31,7.259488582611084
2002-02-01,7.066952705383301
2002-02-04,6.825500011444092
2002-02-05,6.817607879638672
2002-02-06,6.614022731781006
2002-02-07,6.596664905548096
2002-02-08,6.661371231079102
2002-02-11,6.961216449737549
2002-02-12,6.924921989440918
2002-02-13,7.054329872131348
2002-02-14,7.147441864013672
2002-02-15,7.1016716957092285
2002-02-19,7.0132975578308105
2002-02-20,7.093783378601074
2002-02-21,7.046439170837402
2002-02-22,6.958063125610352
2002-02-25,7.125349998474121
2002-02-26,7.038547992706299
2002-02-27,7.194787502288818
2002-02-28,7.1569085121154785
2002-03-01,7.464646816253662
2002-03-04,7.450441360473633
2002-03-05,7.440978527069092
2002-03-06,7.72346830368042
2002-03-07,7.830783367156982
2002-03-08,7.739249229431152
2002-03-11,7.322615146636963
2002-03-12,7.448867321014404
2002-03-13,7.365225315093994
2002-03-14,7.5214619636535645
2002-03-15,7.590902805328369
2002-03-18,7.530933380126953
2002-03-19,7.575119495391846
2002-03-20,7.7408270835876465
2002-03-21,7.48200798034668
2002-03-22,7.382585525512695
2002-03-25,7.341554164886475
2002-03-26,7.347866058349609
2002-03-27,7.2515974044799805
2002-03-28,7.2579121589660645
2002-04-01,7.267378807067871
2002-04-02,7.0922088623046875
2002-04-03,6.965953826904297
2002-04-04,7.19636344909668
2002-04-05,7.330509185791016
2002-04-08,7.538824081420898
2002-04-09,7.614573955535889
2002-04-10,7.657181739807129
2002-04-11,7.381006717681885
2002-04-12,7.417306423187256
2002-04-15,7.377851486206055
2002-04-16,7.474114894866943
2002-04-17,8.340522766113281
2002-04-18,8.570935249328613
2002-04-19,8.788715362548828
2002-04-22,8.724017143249512
2002-04-23,8.886563301086426
2002-04-24,8.916545867919922
2002-04-25,9.080674171447754
2002-04-26,9.292152404785156
2002-04-29,9.110661506652832
2002-04-30,9.091720581054688
2002-05-01,9.121706008911133
2002-05-02,9.213241577148438
2002-05-03,9.298465728759766
2002-05-06,9.15327262878418
2002-05-07,9.32686710357666
2002-05-08,9.23691177368164
2002-05-09,9.200613975524902
2002-05-10,9.061737060546875
2002-05-13,8.821861267089844
2002-05-14,9.263742446899414
2002-05-15,9.197458267211914
2002-05-16,9.276363372802734
2002-05-17,9.503621101379395
2002-05-20,9.412086486816406
2002-05-21,9.102768898010254
2002-05-22,9.162741661071777
2002-05-23,10.138038635253906
2002-05-24,10.169601440429688
2002-05-28,10.3526611328125
2002-05-29,10.115943908691406
2002-05-30,10.08437728881836
2002-05-31,10.103311538696289
2002-06-03,10.008627891540527
2002-06-04,9.831873893737793
2002-06-05,10.122255325317383
2002-06-06,9.787689208984375
2002-06-07,10.103311538696289
2002-06-10,10.0780668258667
2002-06-11,9.999156951904297
2002-06-12,10.08437728881836
2002-06-13,9.462584495544434
2002-06-14,9.418403625488281
2002-06-17,9.541495323181152
2002-06-18,9.610928535461426
2002-06-19,9.547808647155762
2002-06-20,9.389989852905273
2002-06-21,9.21639633178711
2002-06-24,9.184832572937012
2002-06-25,8.954422950744629
2002-06-26,9.358428001403809
2002-06-27,9.389989852905273
2002-06-28,9.677215576171875
2002-07-01,9.468901634216309
2002-07-02,8.828171730041504
2002-07-03,8.698766708374023
2002-07-05,9.292152404785156
2002-07-08,9.295303344726562
2002-07-09,8.995455741882324
2002-07-10,8.742953300476074
2002-07-11,8.531478881835938
2002-07-12,8.184287071228027
2002-07-15,7.957031726837158
2002-07-16,7.382585525512695
2002-07-17,7.439400672912598
2002-07-18,7.291048049926758
2002-07-19,6.880734920501709
2002-07-22,6.470414161682129
2002-07-23,6.473569393157959
2002-07-24,7.404679298400879
2002-07-25,7.095364570617676
2002-07-26,7.436245918273926
2002-07-29,8.269506454467773
2002-07-30,8.03278636932373
2002-07-31,7.18058443069458
2002-08-01,6.918610572814941
2002-08-02,6.454635143280029
2002-08-05,6.299973011016846
2002-08-06,6.590353488922119
2002-08-07,6.707139015197754
2002-08-08,6.457787036895752
2002-08-09,6.628231525421143
2002-08-12,6.628231525421143
2002-08-13,7.038547992706299
2002-08-14,7.6129984855651855
2002-08-15,7.957031726837158
2002-08-16,7.890752792358398
2002-08-19,7.975967884063721
2002-08-20,8.162192344665527
2002-08-21,8.411537170410156
2002-08-22,7.890752792358398
2002-08-23,7.897061347961426
2002-08-26,7.878125190734863
2002-08-27,7.149019241333008
2002-08-28,6.912296295166016
2002-08-29,7.259488582611084
2002-08-30,7.259488582611084
2002-09-03,6.981735706329346
2002-09-04,7.48043155670166
2002-09-05,7.511995792388916
2002-09-06,8.165350914001465
2002-09-09,8.250568389892578
2002-09-10,8.304224967956543
2002-09-11,8.310539245605469
2002-09-12,8.111693382263184
2002-09-13,8.181129455566406
2002-09-16,8.465193748474121
2002-09-17,8.490446090698242
2002-09-18,8.35788345336914
2002-09-19,8.095907211303711
2002-09-20,8.017001152038574
2002-09-23,7.701372146606445
2002-09-24,7.669810771942139
2002-09-25,7.922311305999756
2002-09-26,8.253724098205566
2002-09-27,7.9160003662109375
2002-09-30,7.458334922790527
2002-10-01,7.417306423187256
2002-10-02,7.1679558753967285
2002-10-03,6.940707206726074
2002-10-04,7.404679298400879
2002-10-07,7.006986618041992
2002-10-08,7.423617362976074
2002-10-09,6.817607879638672
2002-10-10,7.04170560836792
2002-10-11,7.515149116516113
2002-10-14,7.477274417877197
2002-10-15,7.947563648223877
2002-10-16,7.843405723571777
2002-10-17,8.3200101852417
2002-10-18,8.301067352294922
2002-10-21,8.228474617004395
2002-10-22,8.010689735412598
2002-10-23,7.79290771484375
2002-10-24,7.963346004486084
2002-10-25,8.244255065917969
2002-10-28,7.6855902671813965
2002-10-29,7.796065330505371
2002-10-30,7.606677532196045
2002-10-31,7.511995792388916
2002-11-01,7.78974723815918
2002-11-04,7.325772285461426
2002-11-05,7.3604912757873535
2002-11-06,7.464646816253662
2002-11-07,7.136394023895264
2002-11-08,7.095364570617676
2002-11-11,6.707139015197754
2002-11-12,6.833390712738037
2002-11-13,6.972268581390381
2002-11-14,7.496212959289551
2002-11-15,7.742403030395508
2002-11-18,7.369960308074951
2002-11-19,7.48043155670166
2002-11-20,7.859189033508301
2002-11-21,8.190598487854004
2002-11-22,7.947563648223877
2002-11-25,8.165350914001465
2002-11-26,7.830783367156982
2002-11-27,8.43679141998291
2002-11-29,8.31369400024414
2002-12-02,8.490446090698242
2002-12-03,8.332629203796387
2002-12-04,8.733484268188477
2002-12-05,8.774513244628906
2002-12-06,8.815546989440918
2002-12-09,8.33894157409668
2002-12-10,8.600920677185059
2002-12-11,8.919703483581543
2002-12-12,9.090145111083984
2002-12-13,8.916545867919922
2002-12-16,9.112242698669434
2002-12-17,8.626165390014648
2002-12-18,8.553573608398438
2002-12-19,8.4967622756958
2002-12-20,8.69560718536377
2002-12-23,8.44941520690918
2002-12-24,8.143254280090332
2002-12-26,8.433635711669922
2002-12-27,8.301067352294922
2002-12-30,8.430475234985352
2002-12-31,8.569353103637695
2003-01-02,8.919703483581543
2003-01-03,8.610386848449707
2003-01-06,8.831329345703125
2003-01-07,8.783985137939453
2003-01-08,8.834484100341797
2003-01-09,8.121162414550781
2003-01-10,8.206380844116211
2003-01-13,7.631931781768799
2003-01-14,7.72346830368042
2003-01-15,7.695055961608887
2003-01-16,8.121162414550781
2003-01-17,8.067503929138184
2003-01-21,7.827627182006836
2003-01-22,7.707685947418213
2003-01-23,7.606677532196045
2003-01-24,7.669810771942139
2003-01-27,7.256332874298096
2003-01-28,7.313148498535156
2003-01-29,7.546716690063477
2003-01-30,7.322615146636963
2003-01-31,7.470961570739746
2003-02-03,7.322615146636963
2003-02-04,7.019611358642578
2003-02-05,7.177427291870117
2003-02-06,7.054329872131348
2003-02-07,7.1016716957092285
2003-02-10,7.25002384185791
2003-02-11,7.385741710662842
2003-02-12,7.259488582611084
2003-02-13,7.029079437255859
2003-02-14,7.022766590118408
2003-02-18,7.401521682739258
2003-02-19,7.272117614746094
2003-02-20,7.297364234924316
2003-02-21,7.483585357666016
2003-02-24,7.142704963684082
2003-02-25,7.126927852630615
2003-02-26,7.107990741729736
2003-02-27,7.262645721435547
2003-02-28,7.347866058349609
2003-03-03,7.142704963684082
2003-03-04,6.659794807434082
2003-03-05,6.533542633056641
2003-03-06,6.596664905548096
2003-03-07,6.754478454589844
2003-03-10,6.533542633056641
2003-03-11,6.429384231567383
2003-03-12,6.457787036895752
2003-03-13,6.789201259613037
2003-03-14,6.650325298309326
2003-03-17,7.006986618041992
2003-03-18,6.6913557052612305
2003-03-19,6.49566650390625
2003-03-20,6.776574611663818
2003-03-21,7.45518159866333
2003-03-24,7.117453575134277
2003-03-25,7.18058443069458
2003-03-26,7.107990741729736
2003-03-27,7.0038299560546875
2003-03-28,6.905982971191406
2003-03-31,6.880734920501709
2003-04-01,6.596664905548096
2003-04-02,6.782891273498535
2003-04-03,6.707139015197754
2003-04-04,6.685043811798096
2003-04-07,6.849171161651611
2003-04-08,6.817607879638672
2003-04-09,6.637700080871582
2003-04-10,6.754478454589844
2003-04-11,6.858639240264893
2003-04-14,7.085897922515869
2003-04-15,7.382585525512695
2003-04-16,7.275270462036133
2003-04-17,7.499368190765381
2003-04-21,7.559337139129639
2003-04-22,7.796065330505371
2003-04-23,7.704527378082275
2003-04-24,7.691903114318848
2003-04-25,7.559337139129639
2003-04-28,7.837091445922852
2003-04-29,8.114847183227539
2003-04-30,8.168502807617188
2003-05-01,8.00438117980957
2003-05-02,8.32631778717041
2003-05-05,8.316851615905762
2003-05-06,8.417852401733398
2003-05-07,8.515698432922363
2003-05-08,8.395756721496582
2003-05-09,8.512542724609375
2003-05-12,8.682981491088867
2003-05-13,8.88182544708252
2003-05-14,8.85342025756836
2003-05-15,8.626165390014648
2003-05-16,8.301067352294922
2003-05-19,8.114847183227539
2003-05-20,8.23162841796875
2003-05-21,8.373664855957031
2003-05-22,8.364192008972168
2003-05-23,8.395756721496582
2003-05-27,8.600920677185059
2003-05-28,8.793453216552734
2003-05-29,8.607231140136719
2003-05-30,8.973360061645508
2003-06-02,8.948111534118652
2003-06-03,8.916545867919922
2003-06-04,9.042798042297363
2003-06-05,9.386833190917969
2003-06-06,9.159581184387207
2003-06-09,8.941798210144043
2003-06-10,9.058578491210938
2003-06-11,9.232178688049316
2003-06-12,9.27005386352539
2003-06-13,9.172208786010742
2003-06-16,9.490994453430176
2003-06-17,9.396307945251465
2003-06-18,9.27951717376709
2003-06-19,9.169049263000488
2003-06-20,9.323710441589355
2003-06-23,9.32686710357666
2003-06-24,9.443650245666504
2003-06-25,9.440492630004883
2003-06-26,9.683530807495117
2003-06-27,9.424715995788574
2003-06-30,9.21639633178711
2003-07-01,9.27951717376709
2003-07-02,9.27005386352539
2003-07-03,9.18167495727539
2003-07-07,9.389989852905273
2003-07-08,9.393150329589844
2003-07-09,9.301619529724121
2003-07-10,9.027017593383789
2003-07-11,9.083834648132324
2003-07-14,9.6172456741333
2003-07-15,9.52255630493164
2003-07-16,9.371052742004395
2003-07-17,9.219550132751465
2003-07-18,8.979674339294434
2003-07-21,8.730323791503906
2003-07-22,8.837636947631836
2003-07-23,8.970203399658203
2003-07-24,9.017549514770508
2003-07-25,8.938638687133789
2003-07-28,8.995455741882324
2003-07-29,8.989144325256348
2003-07-30,8.774513244628906
2003-07-31,8.916545867919922
2003-08-01,8.711389541625977
2003-08-04,8.578824043273926
2003-08-05,8.499916076660156
2003-08-06,8.58513355255127
2003-08-07,8.594599723815918
2003-08-08,8.749266624450684
2003-08-11,8.787139892578125
2003-08-12,8.960734367370605
2003-08-13,8.948111534118652
2003-08-14,9.049114227294922
2003-08-15,9.194302558898926
2003-08-18,9.330018043518066
2003-08-19,9.415241241455078
2003-08-20,9.566746711730957
2003-08-21,9.626716613769531
2003-08-22,9.453117370605469
2003-08-25,9.449962615966797
2003-08-26,9.475211143493652
2003-08-27,9.4846830368042
2003-08-28,9.715093612670898
2003-08-29,9.661437034606934
2003-09-02,9.838189125061035
2003-09-03,10.037034034729004
2003-09-04,9.800309181213379
2003-09-05,9.563590049743652
2003-09-08,9.456275939941406
