Date,ROP
2000-07-13,12.419309616088867
2000-07-14,12.525461196899414
2000-07-17,12.7908296585083
2000-07-18,12.047792434692383
2000-07-19,11.596670150756836
2000-07-20,11.862030982971191
2000-07-21,11.808961868286133
2000-07-24,11.808961868286133
2000-07-25,11.38437557220459
2000-07-26,11.17207145690918
2000-07-27,10.986315727233887
2000-07-28,10.880167007446289
2000-07-31,11.729353904724121
2000-08-01,11.649736404418945
2000-08-02,11.702805519104004
2000-08-03,11.357831001281738
2000-08-04,11.437443733215332
2000-08-07,11.437443733215332
2000-08-08,11.38437557220459
2000-08-09,11.437443733215332
2000-08-10,11.543588638305664
2000-08-11,11.968181610107422
2000-08-14,12.047792434692383
2000-08-15,12.100870132446289
2000-08-16,12.180475234985352
2000-08-17,12.313162803649902
2000-08-18,12.419309616088867
2000-08-21,12.366239547729492
2000-08-22,12.366239547729492
2000-08-23,12.445850372314453
2000-08-24,12.525461196899414
2000-08-25,13.268492698669434
2000-08-28,13.401178359985352
2000-08-29,13.640016555786133
2000-08-30,13.45425796508789
2000-08-31,13.746161460876465
2000-09-01,13.640016555786133
2000-09-05,13.693083763122559
2000-09-06,13.693083763122559
2000-09-07,13.799237251281738
2000-09-08,13.799237251281738
2000-09-11,13.825773239135742
2000-09-12,14.091139793395996
2000-09-13,14.436125755310059
2000-09-14,14.59533977508545
2000-09-15,14.781105041503906
2000-09-18,14.674959182739258
2000-09-19,14.250372886657715
2000-09-20,14.197291374206543
2000-09-21,13.878849983215332
2000-09-22,13.693083763122559
2000-09-25,13.825773239135742
2000-09-26,13.931916236877441
2000-09-27,13.003127098083496
2000-09-28,13.666544914245605
2000-09-29,14.091139793395996
2000-10-02,13.719621658325195
2000-10-03,14.144221305847168
2000-10-04,14.515732765197754
2000-10-05,14.197291374206543
2000-10-06,13.719621658325195
2000-10-09,13.480788230895996
2000-10-10,13.268492698669434
2000-10-11,12.870439529418945
2000-10-12,13.188884735107422
2000-10-13,14.096372604370117
2000-10-16,14.28255558013916
2000-10-17,13.697415351867676
2000-10-18,13.617626190185547
2000-10-19,14.01657485961914
2000-10-20,13.910198211669922
2000-10-23,14.176164627075195
2000-10-24,14.30914306640625
2000-10-25,13.936788558959961
2000-10-26,13.617626190185547
2000-10-27,13.697415351867676
2000-10-30,13.989982604980469
2000-10-31,14.894281387329102
2000-11-01,14.468728065490723
2000-11-02,14.894281387329102
2000-11-03,14.681500434875488
2000-11-06,14.229358673095703
2000-11-07,14.28255558013916
2000-11-08,14.229358673095703
2000-11-09,14.069768905639648
2000-11-10,13.989982604980469
2000-11-13,13.724015235900879
2000-11-14,13.644227027893066
2000-11-15,13.59103012084961
2000-11-16,13.45804500579834
2000-11-17,13.59103012084961
2000-11-20,13.936788558959961
2000-11-21,13.883597373962402
2000-11-22,13.564435005187988
2000-11-24,14.202757835388184
2000-11-27,14.202757835388184
2000-11-28,13.644227027893066
2000-11-29,13.644227027893066
2000-11-30,13.138880729675293
2000-12-01,13.564435005187988
2000-12-04,13.59103012084961
2000-12-05,13.830402374267578
2000-12-06,13.644227027893066
2000-12-07,13.617626190185547
2000-12-08,13.857004165649414
2000-12-11,13.936788558959961
2000-12-12,13.617626190185547
2000-12-13,13.697415351867676
2000-12-14,13.670822143554688
2000-12-15,13.404847145080566
2000-12-18,13.378251075744629
2000-12-19,13.218671798706055
2000-12-20,12.872915267944336
2000-12-21,12.79312515258789
2000-12-22,13.165481567382812
2000-12-26,13.617626190185547
2000-12-27,14.202757835388184
2000-12-28,14.335747718811035
2000-12-29,14.069768905639648
2001-01-02,14.229358673095703
2001-01-03,14.761299133300781
2001-01-04,14.415534019470215
2001-01-05,14.149566650390625
2001-01-08,14.202757835388184
2001-01-09,14.096372604370117
2001-01-10,14.608183860778809
2001-01-11,14.928083419799805
2001-01-12,14.421586036682129
2001-01-16,14.26164722442627
2001-01-17,14.634844779968262
2001-01-18,15.514537811279297
2001-01-19,15.594501495361328
2001-01-22,15.834430694580078
2001-01-23,16.154315948486328
2001-01-24,16.127655029296875
2001-01-25,15.941052436828613
2001-01-26,15.434561729431152
2001-01-29,15.670212745666504
2001-01-30,15.525198936462402
2001-01-31,16.3355770111084
2001-02-01,15.960249900817871
2001-02-02,15.700064659118652
2001-02-05,15.857882499694824
2001-02-06,15.926119804382324
2001-02-07,15.947444915771484
2001-02-08,15.717138290405273
2001-02-09,15.746984481811523
2001-02-12,15.985832214355469
2001-02-13,16.164974212646484
2001-02-14,16.207632064819336
2001-02-15,16.164974212646484
2001-02-16,15.63609504699707
2001-02-20,16.152175903320312
2001-02-21,15.781118392944336
2001-02-22,15.700064659118652
2001-02-23,15.90907096862793
2001-02-26,16.194835662841797
2001-02-27,16.331323623657227
2001-02-28,16.54031753540039
2001-03-01,15.478292465209961
2001-03-02,15.435628890991211
2001-03-05,15.759781837463379
2001-03-06,15.95598030090332
2001-03-07,15.968777656555176
2001-03-08,16.105266571044922
2001-03-09,15.994377136230469
2001-03-12,15.567846298217773
2001-03-13,15.755533218383789
2001-03-14,15.529467582702637
2001-03-15,15.525198936462402
2001-03-16,14.770262718200684
2001-03-19,15.593435287475586
2001-03-20,15.674476623535156
2001-03-21,14.970731735229492
2001-03-22,14.791595458984375
2001-03-23,15.102948188781738
2001-03-26,14.90676212310791
2001-03-27,15.307679176330566
2001-03-28,15.354595184326172
2001-03-29,15.1626615524292
2001-03-30,15.269299507141113
2001-04-02,15.149868965148926
2001-04-03,14.501564025878906
2001-04-04,14.672179222106934
2001-04-05,15.320469856262207
2001-04-06,14.783056259155273
2001-04-09,15.1626615524292
2001-04-10,15.746094703674316
2001-04-11,15.771746635437012
2001-04-12,16.0538272857666
2001-04-16,16.306007385253906
2001-04-17,16.75480079650879
2001-04-18,17.203580856323242
2001-04-19,17.652379989624023
2001-04-20,17.12664794921875
2001-04-23,17.06682014465332
2001-04-24,17.310441970825195
2001-04-25,17.554067611694336
2001-04-26,17.951557159423828
2001-04-27,18.314876556396484
2001-04-30,17.866090774536133
2001-05-01,17.733592987060547
2001-05-02,17.246326446533203
2001-05-03,17.844717025756836
2001-05-04,18.53285789489746
2001-05-07,18.806400299072266
2001-05-08,18.814958572387695
2001-05-09,18.814958572387695
2001-05-10,18.887617111206055
2001-05-11,18.746566772460938
2001-05-14,18.584152221679688
2001-05-15,18.70382308959961
2001-05-16,18.97736358642578
2001-05-17,19.44753074645996
2001-05-18,17.56689453125
2001-05-21,18.84486961364746
2001-05-22,18.37898063659668
2001-05-23,18.220840454101562
2001-05-24,18.208011627197266
2001-05-25,17.99431037902832
2001-05-29,17.695112228393555
2001-05-30,17.28907012939453
2001-05-31,17.558345794677734
2001-06-01,17.733592987060547
2001-06-04,18.071243286132812
2001-06-05,18.549955368041992
2001-06-06,18.490114212036133
2001-06-07,18.37472152709961
2001-06-08,18.250757217407227
2001-06-11,18.507198333740234
2001-06-12,18.455923080444336
2001-06-13,18.37898063659668
2001-06-14,17.840438842773438
2001-06-15,17.485679626464844
2001-06-18,17.43865966796875
2001-06-19,17.18221092224121
2001-06-20,17.549793243408203
2001-06-21,17.74213409423828
2001-06-22,17.73785400390625
2001-06-25,16.92149543762207
2001-06-26,16.9642333984375
2001-06-27,17.575437545776367
2001-06-28,18.04132652282715
2001-06-29,17.844717025756836
2001-07-02,17.626726150512695
2001-07-03,17.460031509399414
2001-07-05,17.353174209594727
2001-07-06,16.797542572021484
2001-07-09,16.21625518798828
2001-07-10,15.506736755371094
2001-07-11,15.08359432220459
2001-07-12,15.331490516662598
2001-07-13,15.847616195678711
2001-07-16,16.061763763427734
2001-07-17,16.691389083862305
2001-07-18,16.408700942993164
2001-07-19,16.708518981933594
2001-07-20,16.605724334716797
2001-07-23,16.61857795715332
2001-07-24,16.25022315979004
2001-07-25,16.254518508911133
2001-07-26,15.997526168823242
2001-07-27,15.967530250549316
2001-07-30,15.415017127990723
2001-07-31,16.211681365966797
2001-08-01,16.699962615966797
2001-08-02,16.682830810546875
2001-08-03,16.918411254882812
2001-08-06,17.08543586730957
2001-08-07,17.188230514526367
2001-08-08,17.723617553710938
2001-08-09,17.78786849975586
2001-08-10,18.28900146484375
2001-08-13,18.35324478149414
2001-08-14,18.199060440063477
2001-08-15,17.882095336914062
2001-08-16,17.937793731689453
2001-08-17,17.85211753845215
2001-08-20,17.929218292236328
2001-08-21,17.924928665161133
2001-08-22,18.473163604736328
2001-08-23,18.087692260742188
2001-08-24,18.717304229736328
2001-08-27,18.20334243774414
2001-08-28,17.218217849731445
2001-08-29,17.989173889160156
2001-08-30,18.053424835205078
2001-08-31,17.560861587524414
2001-09-04,17.907798767089844
2001-09-05,17.79215431213379
2001-09-06,17.196800231933594
2001-09-07,17.145402908325195
2001-09-10,16.7042293548584
2001-09-17,16.168846130371094
2001-09-18,15.89044189453125
2001-09-19,14.986700057983398
2001-09-20,14.134358406066895
2001-09-21,14.134358406066895
2001-09-24,15.162309646606445
2001-09-25,15.843323707580566
2001-09-26,15.474980354309082
2001-09-27,15.29080867767334
2001-09-28,15.415017127990723
2001-10-01,15.192294120788574
2001-10-02,15.50495719909668
2001-10-03,15.826188087463379
2001-10-04,15.783364295959473
2001-10-05,15.599187850952148
2001-10-08,15.71056079864502
2001-10-09,15.419300079345703
2001-10-10,16.7042293548584
2001-10-11,16.77277374267578
2001-10-12,16.55432891845703
2001-10-15,16.822546005249023
2001-10-16,17.487720489501953
2001-10-17,16.65518569946289
2001-10-18,16.95130157470703
2001-10-19,17.46626853942871
2001-10-22,18.152889251708984
2001-10-23,17.650794982910156
2001-10-24,17.76667594909668
2001-10-25,18.26876449584961
2001-10-26,18.53913688659668
2001-10-29,18.092819213867188
2001-10-30,17.83103370666504
2001-10-31,18.19581413269043
2001-11-01,17.88682746887207
2001-11-02,18.517677307128906
2001-11-05,18.303091049194336
2001-11-06,17.76667594909668
2001-11-07,16.092992782592773
2001-11-08,16.736709594726562
2001-11-09,16.758169174194336
2001-11-12,16.788204193115234
2001-11-13,16.891202926635742
2001-11-14,17.85249900817871
2001-11-15,17.380441665649414
2001-11-16,17.732332229614258
2001-11-19,17.89969825744629
2001-11-20,17.642208099365234
2001-11-21,17.552095413208008
2001-11-23,17.72376823425293
2001-11-26,17.873945236206055
2001-11-27,17.91257667541504
2001-11-28,17.800996780395508
2001-11-29,18.260194778442383
2001-11-30,18.02414894104004
2001-12-03,18.47475242614746
2001-12-04,18.856708526611328
2001-12-05,19.13564109802246
2001-12-06,18.496213912963867
2001-12-07,19.204307556152344
2001-12-10,18.58634376525879
2001-12-11,19.307302474975586
2001-12-12,19.38455581665039
2001-12-13,19.238649368286133
2001-12-14,18.03702735900879
2001-12-17,19.13564109802246
2001-12-18,19.371673583984375
2001-12-19,19.642047882080078
2001-12-20,20.599023818969727
2001-12-21,21.135475158691406
2001-12-24,21.676189422607422
2001-12-26,21.89076805114746
2001-12-27,22.045259475708008
2001-12-28,21.671903610229492
2001-12-31,21.242765426635742
2002-01-02,21.40582847595215
2002-01-03,21.676189422607422
2002-01-04,22.22980499267578
2002-01-07,22.03238296508789
2002-01-08,21.882177352905273
2002-01-09,21.521690368652344
2002-01-10,21.075387954711914
2002-01-11,21.01650047302246
2002-01-14,20.633909225463867
2002-01-15,20.573734283447266
2002-01-16,20.212635040283203
2002-01-17,20.09656524658203
2002-01-18,20.504941940307617
2002-01-22,20.311508178710938
2002-01-23,20.590919494628906
2002-01-24,20.633909225463867
2002-01-25,20.977811813354492
2002-01-28,21.261520385742188
2002-01-29,21.287324905395508
2002-01-30,21.592533111572266
2002-01-31,21.489356994628906
2002-02-01,21.424877166748047
2002-02-04,20.259912490844727
2002-02-05,20.182533264160156
2002-02-06,19.559223175048828
2002-02-07,19.516237258911133
2002-02-08,18.914411544799805
2002-02-11,19.623706817626953
2002-02-12,20.040681838989258
2002-02-13,20.23412322998047
2002-02-14,20.09656524658203
2002-02-15,20.09656524658203
2002-02-19,19.18093490600586
2002-02-20,19.021881103515625
2002-02-21,18.179340362548828
2002-02-22,19.086362838745117
2002-02-25,19.064878463745117
2002-02-26,19.688182830810547
2002-02-27,20.37598991394043
2002-02-28,20.09656524658203
2002-03-01,20.311508178710938
2002-03-04,21.579631805419922
2002-03-05,21.068077087402344
2002-03-06,21.579631805419922
2002-03-07,21.71288299560547
2002-03-08,22.224435806274414
2002-03-11,21.923521041870117
2002-03-12,21.201335906982422
2002-03-13,21.08957290649414
2002-03-14,21.25291633605957
2002-03-15,20.960617065429688
2002-03-18,21.046588897705078
2002-03-19,20.732770919799805
2002-03-20,20.61241340637207
2002-03-21,20.788658142089844
2002-03-22,20.53934097290039
2002-03-25,20.092266082763672
2002-03-26,20.569427490234375
2002-03-27,21.12397575378418
2002-03-28,21.38188362121582
2002-04-01,20.371694564819336
2002-04-02,20.646808624267578
2002-04-03,19.877338409423828
2002-04-04,20.032081604003906
2002-04-05,20.083677291870117
2002-04-08,19.959007263183594
2002-04-09,20.019182205200195
2002-04-10,20.199743270874023
2002-04-11,19.834339141845703
2002-04-12,20.240453720092773
2002-04-15,19.994976043701172
2002-04-16,20.455768585205078
2002-04-17,20.628026962280273
2002-04-18,20.628026962280273
2002-04-19,20.18015480041504
2002-04-22,20.18015480041504
2002-04-23,20.055265426635742
2002-04-24,19.999282836914062
2002-04-25,19.938987731933594
2002-04-26,19.814104080200195
2002-04-29,19.766735076904297
2002-04-30,19.805496215820312
2002-05-01,19.4868221282959
2002-05-02,19.572940826416016
2002-05-03,19.366228103637695
2002-05-06,19.20688819885254
2002-05-07,18.875295639038086
2002-05-08,19.1638240814209
2002-05-09,18.776243209838867
2002-05-10,18.92697525024414
2002-05-13,19.29302406311035
2002-05-14,19.59016990661621
2002-05-15,19.938987731933594
2002-05-16,19.361927032470703
2002-05-17,19.258562088012695
2002-05-20,19.224119186401367
2002-05-21,18.62552261352539
2002-05-22,18.603984832763672
2002-05-23,18.96573257446289
2002-05-24,16.859865188598633
2002-05-28,16.87277603149414
2002-05-29,16.769407272338867
2002-05-30,16.364614486694336
2002-05-31,16.795259475708008
2002-06-03,16.605785369873047
2002-06-04,16.579938888549805
2002-06-05,16.859865188598633
2002-06-06,16.915847778320312
2002-06-07,16.81679344177246
2002-06-10,17.014896392822266
2002-06-11,17.01059341430664
2002-06-12,17.01059341430664
2002-06-13,16.924468994140625
2002-06-14,16.45075035095215
2002-06-17,16.84693717956543
2002-06-18,16.88140106201172
2002-06-19,16.795259475708008
2002-06-20,16.58423614501953
2002-06-21,16.66176414489746
2002-06-24,16.528263092041016
2002-06-25,16.084697723388672
2002-06-26,15.865066528320312
2002-06-27,16.200960159301758
2002-06-28,16.063156127929688
2002-07-01,15.93397045135498
2002-07-02,15.71864128112793
2002-07-03,15.675577163696289
2002-07-05,16.192350387573242
2002-07-08,16.041629791259766
2002-07-09,15.417195320129395
2002-07-10,14.779829978942871
2002-07-11,14.284582138061523
2002-07-12,15.524932861328125
2002-07-15,15.24864387512207
2002-07-16,14.937788963317871
2002-07-17,15.024131774902344
2002-07-18,14.89461612701416
2002-07-19,14.89461612701416
2002-07-22,14.385181427001953
2002-07-23,13.590799331665039
2002-07-24,13.815299034118652
2002-07-25,13.819613456726074
2002-07-26,13.815299034118652
2002-07-29,14.46288776397705
2002-07-30,14.247028350830078
2002-07-31,12.843910217285156
2002-08-01,12.9518404006958
2002-08-02,12.286982536315918
2002-08-05,11.812078475952148
2002-08-06,12.446721076965332
2002-08-07,12.524426460266113
2002-08-08,13.128850936889648
2002-08-09,13.301541328430176
2002-08-12,13.236787796020508
2002-08-13,13.146120071411133
2002-08-14,13.694416046142578
2002-08-15,14.074335098266602
2002-08-16,14.229755401611328
2002-08-19,14.734885215759277
2002-08-20,14.42834758758545
2002-08-21,14.77372932434082
2002-08-22,15.585384368896484
2002-08-23,15.309070587158203
2002-08-26,15.60696792602539
2002-08-27,15.283175468444824
2002-08-28,15.179560661315918
2002-08-29,15.11479377746582
2002-08-30,15.002551078796387
2002-09-03,14.441302299499512
2002-09-04,15.110482215881348
2002-09-05,14.98528003692627
2002-09-06,15.326350212097168
2002-09-09,15.412692070007324
2002-09-10,15.559483528137207
2002-09-11,15.494726181030273
2002-09-12,15.175239562988281
2002-09-13,15.22704792022705
2002-09-16,15.071627616882324
2002-09-17,14.851452827453613
2002-09-18,14.557873725891113
2002-09-19,14.493111610412598
2002-09-20,14.605358123779297
2002-09-23,14.16067886352539
2002-09-24,14.134777069091797
2002-09-25,14.354959487915039
2002-09-26,14.873039245605469
2002-09-27,14.570822715759277
2002-09-30,14.89461612701416
2002-10-01,15.404054641723633
2002-10-02,15.252958297729492
2002-10-03,14.937788963317871
2002-10-04,14.683072090148926
2002-10-07,14.6917085647583
2002-10-08,14.484475135803223
2002-10-09,13.772123336791992
2002-10-10,14.119705200195312
2002-10-11,14.712716102600098
2002-10-14,14.890192985534668
2002-10-15,15.409608840942383
2002-10-16,14.99840259552002
2002-10-17,16.110836029052734
2002-10-18,16.27964973449707
2002-10-21,16.487417221069336
2002-10-22,15.911720275878906
2002-10-23,15.634696006774902
2002-10-24,15.807838439941406
2002-10-25,16.621604919433594
2002-10-28,16.686525344848633
2002-10-29,16.612951278686523
2002-10-30,16.838024139404297
2002-10-31,16.708181381225586
2002-11-01,16.924606323242188
2002-11-04,17.089086532592773
2002-11-05,16.941909790039062
2002-11-06,17.573881149291992
2002-11-07,17.14102554321289
2002-11-08,16.794750213623047
2002-11-11,16.115158081054688
2002-11-12,16.599960327148438
2002-11-13,16.93758201599121
2002-11-14,17.03281593322754
2002-11-15,17.045808792114258
2002-11-18,16.677879333496094
2002-11-19,16.621604919433594
2002-11-20,17.03281593322754
2002-11-21,17.26654815673828
2002-11-22,18.002405166625977
2002-11-25,18.223159790039062
2002-11-26,17.790313720703125
2002-11-27,18.521835327148438
2002-11-29,18.249135971069336
2002-12-02,18.67765998840332
2002-12-03,18.275108337402344
2002-12-04,17.747026443481445
2002-12-05,17.76866340637207
2002-12-06,17.920164108276367
2002-12-09,17.28387451171875
2002-12-10,17.44403648376465
2002-12-11,17.041471481323242
2002-12-12,16.660564422607422
2002-12-13,16.201740264892578
2002-12-16,16.09351921081543
2002-12-17,16.439800262451172
2002-12-18,16.27531623840332
2002-12-19,16.015613555908203
2002-12-20,16.500402450561523
2002-12-23,16.500402450561523
2002-12-24,16.249353408813477
2002-12-26,16.15412139892578
2002-12-27,15.78186321258545
2002-12-30,15.78186321258545
2002-12-31,15.842461585998535
2003-01-02,16.478769302368164
2003-01-03,16.725496292114258
2003-01-06,16.98953628540039
2003-01-07,16.742799758911133
2003-01-08,16.448455810546875
2003-01-09,16.829378128051758
2003-01-10,17.22760009765625
2003-01-13,17.175647735595703
2003-01-14,17.136701583862305
2003-01-15,17.0490779876709
2003-01-16,16.602237701416016
2003-01-17,16.207462310791016
2003-01-21,15.834369659423828
2003-01-22,15.830039024353027
2003-01-23,15.990547180175781
2003-01-24,15.552395820617676
2003-01-27,15.144600868225098
2003-01-28,15.092545509338379
2003-01-29,15.083878517150879
2003-01-30,14.554611206054688
2003-01-31,15.101225852966309
2003-02-03,14.823578834533691
2003-02-04,14.810561180114746
2003-02-05,14.814906120300293
2003-02-06,14.294320106506348
2003-02-07,14.233587265014648
2003-02-10,14.31601619720459
2003-02-11,14.246604919433594
2003-02-12,14.18152904510498
2003-02-13,14.120792388916016
2003-02-14,14.203219413757324
2003-02-18,14.489544868469238
2003-02-19,14.051383018493652
2003-02-20,14.263962745666504
2003-02-21,14.003661155700684
2003-02-24,13.60888385772705
2003-02-25,13.600207328796387
2003-02-26,13.491758346557617
2003-02-27,12.828015327453613
2003-02-28,12.515669822692871
2003-03-03,12.324784278869629
2003-03-04,12.255373001098633
2003-03-05,11.912659645080566
2003-03-06,11.864938735961914
2003-03-07,11.934350967407227
2003-03-10,11.821558952331543
2003-03-11,11.643689155578613
2003-03-12,11.604646682739258
2003-03-13,11.899643898010254
2003-03-14,12.168611526489258
2003-03-17,12.741253852844238
2003-03-18,13.001543045043945
2003-03-19,13.070951461791992
2003-03-20,13.162052154541016
2003-03-21,13.491758346557617
2003-03-24,12.971175193786621
2003-03-25,13.101325988769531
2003-03-26,12.762945175170898
2003-03-27,12.89309024810791
2003-03-28,12.95382022857666
2003-03-31,12.515669822692871
2003-04-01,12.580740928649902
2003-04-02,12.997203826904297
2003-04-03,12.95382022857666
2003-04-04,12.797646522521973
2003-04-07,12.906100273132324
2003-04-08,12.797646522521973
2003-04-09,12.75426959991455
2003-04-10,12.888750076293945
2003-04-11,12.780295372009277
2003-04-14,13.144922256469727
2003-04-15,13.13621997833252
2003-04-16,13.018736839294434
2003-04-17,13.179737091064453
2003-04-21,13.462560653686523
2003-04-22,13.575689315795898
2003-04-23,13.432099342346191
2003-04-24,13.44515323638916
2003-04-25,13.140572547912598
2003-04-28,13.749739646911621
2003-04-29,13.292862892150879
2003-04-30,13.310271263122559
2003-05-01,13.18408489227295
2003-05-02,13.697524070739746
2003-05-05,13.684475898742676
2003-05-06,14.01516342163086
2003-05-07,14.289290428161621
2003-05-08,14.145698547363281
2003-05-09,14.585173606872559
2003-05-12,14.802733421325684
2003-05-13,14.881043434143066
2003-05-14,14.707006454467773
2003-05-15,14.78966999053955
2003-05-16,14.358908653259277
2003-05-19,14.754868507385254
2003-05-20,14.68089771270752
2003-05-21,14.532958030700684
2003-05-22,14.737457275390625
2003-05-23,14.772272109985352
2003-05-27,14.707006454467773
2003-05-28,14.685243606567383
2003-05-29,15.268294334411621
2003-05-30,15.964497566223145
2003-06-02,15.903573036193848
2003-06-03,16.068923950195312
2003-06-04,16.077621459960938
2003-06-05,15.99930477142334
2003-06-06,15.833958625793457
2003-06-09,15.477165222167969
2003-06-10,15.794804573059082
2003-06-11,16.09067726135254
2003-06-12,16.32564353942871
2003-06-13,16.112422943115234
2003-06-16,16.425716400146484
2003-06-17,16.699844360351562
2003-06-18,16.69548797607422
2003-06-19,16.46051788330078
2003-06-20,16.534494400024414
2003-06-23,16.16029930114746
2003-06-24,15.881816864013672
2003-06-25,16.064558029174805
2003-06-26,16.142887115478516
2003-06-27,16.22991371154785
2003-06-30,16.186397552490234
2003-07-01,16.05586814880371
2003-07-02,16.490989685058594
2003-07-03,16.32564353942871
2003-07-07,16.708538055419922
2003-07-08,17.069690704345703
2003-07-09,17.07404136657715
2003-07-10,17.0435848236084
2003-07-11,17.174121856689453
2003-07-14,17.10449981689453
2003-07-15,17.151594161987305
2003-07-16,16.811431884765625
2003-07-17,16.615203857421875
2003-07-18,16.746028900146484
2003-07-21,16.59340476989746
2003-07-22,16.994609832763672
2003-07-23,17.06437110900879
2003-07-24,16.85069465637207
2003-07-25,16.990245819091797
2003-07-28,17.195205688476562
2003-07-29,16.994609832763672
2003-07-30,17.234464645385742
2003-07-31,17.400165557861328
2003-08-01,17.53972816467285
2003-08-04,17.03386116027832
2003-08-05,16.794004440307617
2003-08-06,16.680622100830078
2003-08-07,16.680622100830078
2003-08-08,16.894302368164062
2003-08-11,16.907379150390625
2003-08-12,17.273704528808594
2003-08-13,17.52663230895996
2003-08-14,17.823184967041016
2003-08-15,17.797019958496094
2003-08-18,18.581989288330078
2003-08-19,18.90469741821289
2003-08-20,18.75206184387207
2003-08-21,19.057344436645508
2003-08-22,18.817481994628906
2003-08-25,18.34650230407715
2003-08-26,18.097929000854492
2003-08-27,18.33341407775879
2003-08-28,18.363941192626953
2003-08-29,18.612516403198242
2003-09-02,19.052967071533203
2003-09-03,19.16200065612793
2003-09-04,19.34515953063965
2003-09-05,19.41493034362793
2003-09-08,19.968772888183594
2003-09-09,19.74199867248535
2003-09-10,19.471622467041016
2003-09-11,19.62425422668457
2003-09-12,19.388769149780273
2003-09-15,19.388769149780273
2003-09-16,19.951324462890625
2003-09-17,20.151931762695312
2003-09-18,20.387414932250977
