Date,MAS
2009-09-16,9.90687370300293
2009-09-17,9.642338752746582
2009-09-18,9.344735145568848
2009-09-21,9.033904075622559
2009-09-22,9.027294158935547
2009-09-23,8.921479225158691
2009-09-24,8.663557052612305
2009-09-25,8.484993934631348
2009-09-28,8.79582405090332
2009-09-29,8.8553466796875
2009-09-30,8.544513702392578
2009-10-01,8.27997875213623
2009-10-02,8.002217292785645
2009-10-05,8.352724075317383
2009-10-06,8.352724075317383
2009-10-07,8.349394798278809
2009-10-08,8.642129898071289
2009-10-09,8.568942070007324
2009-10-12,8.755229949951172
2009-10-13,8.88162899017334
2009-10-14,9.147750854492188
2009-10-15,9.161054611206055
2009-10-16,9.114484786987305
2009-10-19,9.174358367919922
2009-10-20,9.061260223388672
2009-10-21,8.648777961730957
2009-10-22,9.181014060974121
2009-10-23,9.008036613464355
2009-10-26,9.054607391357422
2009-10-27,8.702006340026855
2009-10-28,8.076634407043457
2009-10-29,8.256258964538574
2009-10-30,7.817166805267334
2009-11-02,7.750637531280518
2009-11-03,7.996794700622559
2009-11-04,7.863738536834717
2009-11-05,8.236297607421875
2009-11-06,8.382661819458008
2009-11-09,8.781835556030273
2009-11-10,8.835058212280273
2009-11-11,9.034648895263672
2009-11-12,8.888289451599121
2009-11-13,9.320721626281738
2009-11-16,9.739855766296387
2009-11-17,9.766470909118652
2009-11-18,9.753162384033203
2009-11-19,9.540268898010254
2009-11-20,9.340683937072754
2009-11-23,9.573535919189453
2009-11-24,9.347335815429688
2009-11-25,9.373945236206055
2009-11-27,9.001385688781738
2009-11-30,9.034648895263672
2009-12-01,9.254193305969238
2009-12-02,9.320721626281738
2009-12-03,9.433822631835938
2009-12-04,9.71324634552002
2009-12-07,9.254193305969238
2009-12-08,9.014691352844238
2009-12-09,8.96146297454834
2009-12-10,9.008036613464355
2009-12-11,9.014691352844238
2009-12-14,9.121138572692871
2009-12-15,9.021344184875488
2009-12-16,9.280806541442871
2009-12-17,9.127787590026855
2009-12-18,8.908245086669922
2009-12-21,9.147750854492188
2009-12-22,9.220925331115723
