Date,HLT
2014-12-08,51.06529998779297
2014-12-09,50.85203552246094
2014-12-10,50.38674545288086
2014-12-11,50.91019821166992
2014-12-12,50.154109954833984
2014-12-15,49.08782196044922
2014-12-16,47.96338653564453
2014-12-17,49.04905700683594
2014-12-18,50.154109954833984
2014-12-19,50.75510025024414
2014-12-22,50.4061393737793
2014-12-23,50.60000991821289
2014-12-24,50.81327438354492
2014-12-26,50.948970794677734
2014-12-29,50.619384765625
2014-12-30,50.58060836791992
2014-12-31,50.58060836791992
2015-01-02,50.289817810058594
2015-01-05,48.66130828857422
2015-01-06,48.21541213989258
2015-01-07,48.99089813232422
2015-01-08,50.34796905517578
2015-01-09,49.84391403198242
2015-01-12,49.33984375
2015-01-13,49.727596282958984
2015-01-14,50.27043151855469
2015-01-15,49.63066482543945
2015-01-16,50.13472366333008
2015-01-20,49.979618072509766
2015-01-21,50.173492431640625
2015-01-22,51.84077453613281
2015-01-23,51.49181365966797
2015-01-26,52.17036056518555
2015-01-27,51.31732177734375
2015-01-28,51.278564453125
2015-01-29,51.142845153808594
2015-01-30,50.34796905517578
2015-02-02,50.63877487182617
2015-02-03,51.511192321777344
2015-02-04,51.04591369628906
2015-02-05,52.09280776977539
2015-02-06,51.10406494140625
2015-02-09,51.356101989746094
2015-02-10,53.236629486083984
2015-02-11,54.59372329711914
2015-02-12,55.13654708862305
2015-02-13,55.388587951660156
2015-02-17,55.543678283691406
2015-02-18,55.33045196533203
2015-02-19,54.96208190917969
2015-02-20,54.96208190917969
2015-02-23,54.12844467163086
2015-02-24,53.876399993896484
2015-02-25,54.12844467163086
2015-02-26,54.30292892456055
2015-02-27,54.806983947753906
2015-03-02,55.97019577026367
2015-03-03,56.74568176269531
2015-03-04,56.144683837890625
2015-03-05,56.28040313720703
2015-03-06,54.74882125854492
2015-03-09,54.82635498046875
2015-03-10,54.10905075073242
2015-03-11,54.36107635498047
2015-03-12,54.88451385498047
2015-03-13,54.5743293762207
2015-03-16,56.18345642089844
2015-03-17,56.008968353271484
2015-03-18,56.80384826660156
2015-03-19,57.11403274536133
2015-03-20,56.82322311401367
2015-03-23,57.13340759277344
2015-03-24,57.152809143066406
2015-03-25,55.7375602722168
2015-03-26,56.571205139160156
2015-03-27,57.676265716552734
2015-03-30,57.44361114501953
2015-03-31,57.424224853515625
2015-04-01,56.76506805419922
2015-04-02,56.92015838623047
2015-04-06,57.424224853515625
2015-04-07,56.59058380126953
2015-04-08,59.1496696472168
2015-04-09,60.29349899291992
2015-04-10,60.00269317626953
2015-04-13,59.091495513916016
2015-04-14,58.68437957763672
2015-04-15,58.56805419921875
2015-04-16,57.88951110839844
2015-04-17,57.38546371459961
2015-04-20,57.88951110839844
2015-04-21,58.374183654785156
2015-04-22,58.19969940185547
2015-04-23,58.76192092895508
2015-04-24,58.703765869140625
2015-04-27,57.4630012512207
2015-04-28,57.075252532958984
2015-04-29,57.69563674926758
2015-04-30,56.144683837890625
2015-05-01,57.83135223388672
2015-05-04,56.97831726074219
2015-05-05,56.299781799316406
2015-05-06,56.338539123535156
2015-05-07,57.152809143066406
2015-05-08,58.354801177978516
2015-05-11,57.559940338134766
2015-05-12,57.055870056152344
2015-05-13,56.43549346923828
2015-05-14,57.19158935546875
2015-05-15,57.19158935546875
2015-05-18,57.21097183227539
2015-05-19,57.36606216430664
2015-05-20,57.424224853515625
2015-05-21,56.76506805419922
2015-05-22,56.90077590942383
2015-05-26,56.55181121826172
2015-05-27,57.055870056152344
2015-05-28,57.01709747314453
2015-05-29,56.144683837890625
2015-06-01,56.55181121826172
2015-06-02,56.59058380126953
2015-06-03,56.78445053100586
2015-06-04,56.74568176269531
2015-06-05,56.97831726074219
2015-06-08,55.756935119628906
2015-06-09,56.571205139160156
2015-06-10,55.582462310791016
2015-06-11,55.834476470947266
2015-06-12,55.44674301147461
2015-06-15,55.09779357910156
2015-06-16,54.34169387817383
2015-06-17,54.147823333740234
2015-06-18,54.98147201538086
2015-06-19,54.45801544189453
2015-06-22,54.41923904418945
2015-06-23,54.47740936279297
2015-06-24,54.244754791259766
2015-06-25,54.264137268066406
2015-06-26,54.43864059448242
2015-06-29,52.98460006713867
2015-06-30,53.41112518310547
2015-07-01,53.857017517089844
2015-07-02,53.857017517089844
2015-07-06,53.89579391479492
2015-07-07,53.992733001708984
2015-07-08,52.75196075439453
2015-07-09,52.887672424316406
2015-07-10,54.07028579711914
2015-07-13,54.613128662109375
2015-07-14,55.02024459838867
2015-07-15,54.5549430847168
2015-07-16,54.76820755004883
2015-07-17,54.806983947753906
2015-07-20,54.9039192199707
2015-07-21,54.32231521606445
2015-07-22,54.264137268066406
2015-07-23,52.441768646240234
2015-07-24,52.015262603759766
2015-07-27,51.3754997253418
2015-07-28,51.356101989746094
2015-07-29,53.721309661865234
2015-07-30,51.45302963256836
2015-07-31,52.05403518676758
2015-08-03,51.43365478515625
2015-08-04,50.71632385253906
2015-08-05,49.979618072509766
2015-08-06,49.805152893066406
2015-08-07,50.23166275024414
2015-08-10,50.81327438354492
2015-08-11,50.25104522705078
2015-08-12,50.23160171508789
2015-08-13,50.23160171508789
2015-08-14,49.80392837524414
2015-08-17,50.58151626586914
2015-08-18,50.23160171508789
2015-08-19,49.978885650634766
2015-08-20,48.52092361450195
2015-08-21,47.626705169677734
2015-08-24,46.071571350097656
2015-08-25,45.76052474975586
2015-08-26,47.29623794555664
2015-08-27,48.365413665771484
2015-08-28,48.67644119262695
2015-08-31,48.26820755004883
2015-09-01,46.84913635253906
2015-09-02,47.412879943847656
2015-09-03,48.05439376831055
2015-09-04,47.82110595703125
2015-09-08,49.27907180786133
2015-09-09,49.37627029418945
2015-09-10,49.492897033691406
2015-09-11,49.74561309814453
2015-09-14,49.51233673095703
2015-09-15,48.61811447143555
2015-09-16,49.51233673095703
2015-09-17,49.4151496887207
2015-09-18,46.57697677612305
2015-09-21,46.71306228637695
2015-09-22,46.03267288208008
2015-09-23,45.410606384277344
2015-09-24,45.080142974853516
2015-09-25,44.88574981689453
2015-09-28,42.844600677490234
2015-09-29,42.572452545166016
2015-09-30,44.594154357910156
2015-10-01,45.643898010253906
2015-10-02,45.838279724121094
2015-10-05,46.57697677612305
2015-10-06,46.24650192260742
2015-10-07,47.06296920776367
2015-10-08,48.38486099243164
2015-10-09,49.006935119628906
2015-10-12,49.0263557434082
2015-10-13,48.59868621826172
2015-10-14,47.4712028503418
2015-10-15,47.976627349853516
2015-10-16,47.08241653442383
2015-10-19,46.98521423339844
2015-10-20,48.443172454833984
2015-10-21,47.72390365600586
2015-10-22,49.0263557434082
2015-10-23,47.74335861206055
2015-10-26,48.59868621826172
2015-10-27,49.20131301879883
2015-10-28,48.773643493652344
2015-10-29,48.89027786254883
2015-10-30,48.579246520996094
2015-11-02,49.162437438964844
2015-11-03,49.70671844482422
2015-11-04,49.39570236206055
2015-11-05,49.9011344909668
2015-11-06,49.84280776977539
2015-11-09,49.45402526855469
2015-11-10,49.959442138671875
2015-11-11,49.765045166015625
2015-11-12,48.83195877075195
2015-11-13,47.4712028503418
2015-11-16,46.34369659423828
2015-11-17,45.00237274169922
2015-11-18,45.50782012939453
2015-11-19,45.68276596069336
2015-11-20,45.72164535522461
2015-11-23,45.954925537109375
2015-11-24,45.72095489501953
2015-11-25,45.50648498535156
2015-11-27,45.42849349975586
2015-11-30,45.272525787353516
2015-12-01,45.9939079284668
2015-12-02,45.409000396728516
2015-12-03,44.531620025634766
2015-12-04,44.94106674194336
2015-12-07,44.20016860961914
2015-12-08,43.90770721435547
2015-12-09,42.38692855834961
2015-12-10,43.06934356689453
2015-12-11,42.50391387939453
2015-12-14,41.490055084228516
2015-12-15,41.60704803466797
2015-12-16,43.77123260498047
2015-12-17,43.1278190612793
2015-12-18,41.84101104736328
2015-12-21,41.66552734375
2015-12-22,42.425941467285156
2015-12-23,42.97184371948242
2015-12-24,42.6403923034668
2015-12-28,42.46491622924805
2015-12-29,42.48441696166992
2015-12-30,42.113975524902344
2015-12-31,41.72403335571289
2016-01-04,41.11960983276367
2016-01-05,41.13909912109375
2016-01-06,38.99443054199219
2016-01-07,37.532135009765625
2016-01-08,37.337162017822266
2016-01-11,37.51262283325195
2016-01-12,38.13653564453125
2016-01-13,36.1478157043457
2016-01-14,35.8748664855957
2016-01-15,34.6075439453125
2016-01-19,33.74966812133789
2016-01-20,34.588050842285156
2016-01-21,35.79688262939453
2016-01-22,35.62139892578125
2016-01-25,33.96413040161133
2016-01-26,36.05034255981445
2016-01-27,34.939002990722656
2016-01-28,33.49619674682617
2016-01-29,34.724525451660156
2016-02-01,35.01699447631836
2016-02-02,33.69118118286133
2016-02-03,33.94464111328125
2016-02-04,35.270450592041016
2016-02-05,34.315086364746094
2016-02-08,34.081119537353516
2016-02-09,34.39308547973633
2016-02-10,35.250946044921875
2016-02-11,34.80252456665039
2016-02-12,36.1478157043457
2016-02-16,37.02519989013672
2016-02-17,38.40950393676758
2016-02-18,38.23402404785156
2016-02-19,38.76044464111328
2016-02-22,38.79944610595703
2016-02-23,38.76044464111328
2016-02-24,38.77994918823242
2016-02-25,39.38435745239258
2016-02-26,40.359222412109375
2016-02-29,40.51520538330078
2016-03-01,40.846641540527344
2016-03-02,41.70452117919922
2016-03-03,42.0944709777832
2016-03-04,42.679386138916016
2016-03-07,42.035987854003906
2016-03-08,40.82715606689453
2016-03-09,40.49570846557617
2016-03-10,39.98876953125
2016-03-11,41.45105743408203
2016-03-14,41.548545837402344
2016-03-15,41.17810821533203
2016-03-16,41.530216217041016
2016-03-17,41.54977798461914
2016-03-18,43.05605697631836
2016-03-21,43.83854293823242
2016-03-22,43.58424377441406
2016-03-23,42.919124603271484
2016-03-24,43.173423767089844
2016-03-28,43.58424377441406
2016-03-29,43.93635940551758
2016-03-30,44.464534759521484
2016-03-31,44.053733825683594
2016-04-01,43.05605697631836
2016-04-04,43.40817642211914
2016-04-05,42.723514556884766
2016-04-06,43.525550842285156
2016-04-07,43.232120513916016
2016-04-08,43.623355865478516
2016-04-11,43.623355865478516
2016-04-12,43.93635940551758
2016-04-13,44.60145568847656
2016-04-14,44.4254150390625
2016-04-15,43.99503707885742
2016-04-18,43.486419677734375
2016-04-19,43.642921447753906
2016-04-20,42.880001068115234
2016-04-21,43.271236419677734
2016-04-22,42.351837158203125
2016-04-25,42.52787399291992
2016-04-26,42.33226013183594
2016-04-27,43.58424377441406
2016-04-28,43.505985260009766
2016-04-29,43.13431167602539
2016-05-02,43.525550842285156
2016-05-03,43.427738189697266
2016-05-04,43.1147575378418
2016-05-05,43.1147575378418
2016-05-06,43.095184326171875
2016-05-09,43.31034851074219
2016-05-10,44.67970275878906
2016-05-11,43.58424377441406
2016-05-12,42.8995475769043
2016-05-13,42.058387756347656
2016-05-16,42.567012786865234
2016-05-17,42.54744338989258
2016-05-18,41.36993408203125
2016-05-19,40.46717834472656
2016-05-20,40.3101806640625
2016-05-23,40.46717834472656
2016-05-24,40.898929595947266
2016-05-25,41.134437561035156
2016-05-26,40.2316780090332
2016-05-27,40.72229766845703
2016-05-31,40.78117752075195
2016-06-01,41.09519577026367
2016-06-02,42.41006851196289
2016-06-03,42.62595748901367
2016-06-06,43.1950798034668
2016-06-07,42.841819763183594
2016-06-08,42.62595748901367
2016-06-09,42.390445709228516
2016-06-10,41.566184997558594
2016-06-13,41.566184997558594
2016-06-14,41.48768615722656
2016-06-15,42.547447204589844
2016-06-16,42.66518783569336
2016-06-17,44.09784698486328
2016-06-20,45.45197677612305
2016-06-21,44.88285446166992
2016-06-22,44.88285446166992
2016-06-23,45.98185348510742
2016-06-24,42.881072998046875
2016-06-27,41.46807098388672
2016-06-28,42.23343276977539
2016-06-29,43.744571685791016
2016-06-30,44.2155876159668
2016-07-01,44.902462005615234
2016-07-05,43.92121887207031
2016-07-06,44.294090270996094
2016-07-07,44.82396697998047
2016-07-08,45.78561782836914
2016-07-11,46.04072570800781
2016-07-12,46.62948989868164
2016-07-13,46.354740142822266
2016-07-14,46.53135681152344
2016-07-15,46.68836212158203
2016-07-18,47.08087921142578
2016-07-19,46.88461685180664
2016-07-20,47.100494384765625
2016-07-21,47.04161834716797
2016-07-22,47.76775360107422
2016-07-25,46.98274230957031
2016-07-26,46.845367431640625
2016-07-27,45.47160339355469
2016-07-28,44.92210006713867
2016-07-29,45.51085662841797
2016-08-01,45.76597595214844
2016-08-02,44.88285446166992
2016-08-03,44.804344177246094
2016-08-04,45.294979095458984
2016-08-05,46.0211181640625
2016-08-08,46.74724197387695
2016-08-09,46.47248458862305
2016-08-10,46.23698806762695
2016-08-11,46.4332275390625
2016-08-12,46.92386245727539
2016-08-15,47.336002349853516
2016-08-16,47.82661819458008
2016-08-17,47.78725814819336
2016-08-18,47.53140640258789
2016-08-19,47.570762634277344
2016-08-22,47.53140640258789
2016-08-23,47.49203872680664
2016-08-24,47.570762634277344
2016-08-25,47.62982177734375
2016-08-26,47.27553939819336
2016-08-29,47.236175537109375
2016-08-30,46.80318832397461
2016-08-31,46.980316162109375
2016-09-01,46.78349304199219
2016-09-02,46.724456787109375
2016-09-06,46.50795364379883
2016-09-07,46.54731750488281
2016-09-08,46.0749397277832
2016-09-09,44.736595153808594
2016-09-12,45.36641311645508
2016-09-13,45.13022994995117
2016-09-14,45.52386474609375
2016-09-15,45.46482467651367
2016-09-16,45.32704162597656
2016-09-19,45.3073616027832
2016-09-20,45.878143310546875
2016-09-21,45.878143310546875
2016-09-22,46.389862060546875
2016-09-23,46.44891357421875
2016-09-26,45.16958236694336
2016-09-27,45.38608932495117
2016-09-28,44.992454528808594
2016-09-29,44.91373062133789
2016-09-30,45.13022994995117
2016-10-03,45.03182601928711
2016-10-04,44.933406829833984
2016-10-05,44.75627517700195
2016-10-06,44.34295654296875
2016-10-07,44.146141052246094
2016-10-10,44.933406829833984
2016-10-11,44.38231658935547
2016-10-12,44.775962829589844
2016-10-13,44.71691131591797
2016-10-14,45.05150604248047
2016-10-17,44.775962829589844
2016-10-18,45.32704162597656
2016-10-19,45.46482467651367
2016-10-20,45.268009185791016
2016-10-21,45.09086990356445
2016-10-24,45.1499137878418
2016-10-25,44.736595153808594
2016-10-26,43.929649353027344
2016-10-27,43.79187774658203
2016-10-28,43.79187774658203
2016-10-31,44.48073959350586
2016-11-01,44.165828704833984
2016-11-02,43.890281677246094
2016-11-03,43.85091018676758
2016-11-04,44.461055755615234
2016-11-07,45.09086990356445
2016-11-08,45.99900436401367
2016-11-09,46.61100769042969
2016-11-10,46.314876556396484
2016-11-11,46.80842971801758
2016-11-14,48.012691497802734
2016-11-15,48.34830856323242
2016-11-16,48.466758728027344
2016-11-17,48.50624465942383
2016-11-18,48.21010971069336
2016-11-21,48.62470245361328
2016-11-22,49.05902099609375
2016-11-23,49.41437911987305
2016-11-25,49.967159271240234
2016-11-28,48.98004150390625
2016-11-29,48.98004150390625
2016-11-30,49.493343353271484
2016-12-01,49.769737243652344
2016-12-02,49.868438720703125
2016-12-05,51.50703811645508
2016-12-06,51.941375732421875
2016-12-07,53.38254165649414
2016-12-08,51.803157806396484
2016-12-09,52.35594177246094
2016-12-12,51.30961608886719
2016-12-13,52.07954406738281
2016-12-14,52.671810150146484
2016-12-15,53.91556930541992
2016-12-16,54.349891662597656
2016-12-19,54.685516357421875
2016-12-20,54.76448059082031
2016-12-21,54.7447395324707
2016-12-22,54.19197463989258
2016-12-23,54.034019470214844
2016-12-27,54.1524772644043
2016-12-28,53.402278900146484
2016-12-29,53.79712677001953
2016-12-30,53.698402404785156
2017-01-03,54.07350540161133
2017-01-04,55.801143646240234
2017-01-05,55.14692687988281
2017-01-06,55.291236877441406
2017-01-09,54.800567626953125
2017-01-10,53.89620590209961
2017-01-11,53.87697219848633
2017-01-12,53.29972457885742
2017-01-13,54.08863830566406
2017-01-17,53.963558197021484
2017-01-18,54.790950775146484
2017-01-19,55.32011032104492
2017-01-20,55.51251220703125
2017-01-23,55.56062698364258
2017-01-24,55.89736557006836
2017-01-25,56.55158233642578
2017-01-26,56.5227165222168
2017-01-27,56.33028793334961
2017-01-30,55.83962631225586
2017-01-31,55.39707565307617
2017-02-01,55.175785064697266
2017-02-02,55.127689361572266
2017-02-03,55.60873031616211
2017-02-06,55.531768798828125
2017-02-07,55.61834716796875
2017-02-08,56.05128479003906
2017-02-09,56.416893005371094
2017-02-10,56.46499252319336
2017-02-13,56.61892318725586
2017-02-14,56.25334167480469
2017-02-15,57.20579147338867
2017-02-16,56.994144439697266
2017-02-17,56.28219985961914
2017-02-21,55.82038879394531
2017-02-22,55.656829833984375
2017-02-23,55.041099548339844
2017-02-24,55.58949279785156
2017-02-27,55.82038879394531
2017-02-28,55.03147506713867
2017-03-01,55.51251220703125
2017-03-02,55.964698791503906
2017-03-03,55.56062698364258
2017-03-06,55.13731002807617
2017-03-07,54.492713928222656
2017-03-08,54.299774169921875
2017-03-09,53.86569595336914
2017-03-10,54.48305892944336
2017-03-13,55.476627349853516
2017-03-14,55.2644157409668
2017-03-15,56.09401321411133
2017-03-16,56.15188980102539
2017-03-17,55.872154235839844
2017-03-20,55.467002868652344
2017-03-21,54.68562698364258
2017-03-22,55.6599235534668
2017-03-23,56.25801467895508
2017-03-24,56.24837112426758
2017-03-27,55.80461502075195
2017-03-28,56.59562683105469
2017-03-29,56.537750244140625
2017-03-30,56.69209671020508
2017-03-31,56.393062591552734
2017-04-03,55.58275604248047
2017-04-04,55.05219268798828
2017-04-05,54.74351501464844
2017-04-06,55.08113479614258
2017-04-07,54.59881591796875
2017-04-10,55.15831756591797
2017-04-11,55.44770812988281
2017-04-12,55.38981246948242
2017-04-13,55.090789794921875
2017-04-17,55.30300521850586
2017-04-18,54.849632263183594
2017-04-19,54.907501220703125
2017-04-20,55.55381393432617
2017-04-21,55.322296142578125
2017-04-24,55.98789978027344
2017-04-25,56.47022247314453
2017-04-26,58.457393646240234
2017-04-27,58.11012649536133
2017-04-28,56.88501739501953
2017-05-01,57.22264862060547
2017-05-02,59.3159294128418
2017-05-03,58.84325408935547
2017-05-04,58.360923767089844
2017-05-05,58.91077423095703
2017-05-08,58.53456115722656
2017-05-09,60.126224517822266
2017-05-10,60.06820297241211
2017-05-11,60.15522766113281
2017-05-12,60.04887008666992
2017-05-15,60.551692962646484
2017-05-16,60.36797332763672
2017-05-17,59.275291442871094
2017-05-18,60.37763595581055
2017-05-19,61.74106979370117
2017-05-22,63.09482192993164
2017-05-23,63.326900482177734
2017-05-24,63.317222595214844
2017-05-25,62.978782653808594
2017-05-26,63.18185043334961
2017-05-30,63.375240325927734
2017-05-31,64.27452850341797
2017-06-01,64.43892669677734
2017-06-02,65.1834716796875
2017-06-05,64.77734375
2017-06-06,63.58796310424805
2017-06-07,63.965110778808594
2017-06-08,62.872406005859375
2017-06-09,62.61134338378906
2017-06-12,63.674991607666016
2017-06-13,64.25518798828125
2017-06-14,64.06179809570312
2017-06-15,64.64197540283203
2017-06-16,64.21651458740234
2017-06-19,64.6323013305664
2017-06-20,63.70399475097656
2017-06-21,63.43325424194336
2017-06-22,63.04646682739258
2017-06-23,63.2398681640625
2017-06-26,63.07548522949219
2017-06-27,61.354286193847656
2017-06-28,61.26724624633789
2017-06-29,60.19391632080078
2017-06-30,59.807125091552734
2017-07-03,59.284950256347656
2017-07-05,59.47834396362305
2017-07-06,59.06256103515625
2017-07-07,59.720096588134766
2017-07-10,60.145565032958984
2017-07-11,60.39697265625
2017-07-12,59.884483337402344
2017-07-13,60.0295295715332
2017-07-14,60.38731002807617
2017-07-17,60.551692962646484
2017-07-18,60.42597961425781
2017-07-19,60.06820297241211
2017-07-20,59.96183395385742
2017-07-21,60.40665817260742
2017-07-24,59.96183395385742
2017-07-25,60.99650955200195
2017-07-26,60.454994201660156
2017-07-27,60.493675231933594
2017-07-28,60.39697265625
2017-07-31,60.46465301513672
2017-08-01,60.696746826171875
2017-08-02,59.932823181152344
2017-08-03,60.07787322998047
2017-08-04,60.89978790283203
2017-08-07,61.6636962890625
2017-08-08,60.0295295715332
2017-08-09,59.34297180175781
2017-08-10,58.985198974609375
2017-08-11,59.275291442871094
2017-08-14,59.71043395996094
2017-08-15,60.15522766113281
2017-08-16,60.523563385009766
2017-08-17,58.95329284667969
2017-08-18,59.1859245300293
2017-08-21,59.88382339477539
2017-08-22,61.376564025878906
2017-08-23,61.18269348144531
2017-08-24,60.97914505004883
2017-08-25,61.53165054321289
