Date,PSKY
2006-06-29,17.179237365722656
2006-06-30,17.26219367980957
2006-07-03,17.300491333007812
2006-07-05,17.06436538696289
2006-07-06,17.147329330444336
2006-07-07,17.479169845581055
2006-07-10,17.466405868530273
2006-07-11,17.50469970703125
2006-07-12,17.57489776611328
2006-07-13,17.198375701904297
2006-07-14,16.923980712890625
2006-07-17,16.994169235229492
2006-07-18,16.911209106445312
2006-07-19,16.9431095123291
2006-07-20,16.834632873535156
2006-07-21,16.738903045654297
2006-07-24,16.923980712890625
2006-07-25,17.147329330444336
2006-07-26,17.006938934326172
2006-07-27,17.121803283691406
2006-07-28,17.38983726501465
2006-07-31,17.50469970703125
2006-08-01,17.121803283691406
2006-08-02,17.326007843017578
2006-08-03,16.821866989135742
2006-08-04,16.464494705200195
2006-08-07,16.68785858154297
2006-08-08,16.751672744750977
2006-08-09,16.751672744750977
2006-08-10,16.911209106445312
2006-08-11,16.828248977661133
2006-08-14,17.396207809448242
2006-08-15,17.638708114624023
2006-08-16,17.587656021118164
2006-08-17,17.517459869384766
2006-08-18,17.562131881713867
2006-08-21,17.683382034301758
2006-08-22,17.98331642150879
2006-08-23,18.085420608520508
2006-08-24,18.047136306762695
2006-08-25,18.162002563476562
2006-08-28,18.46831703186035
2006-08-29,18.590408325195312
2006-08-30,18.513301849365234
2006-08-31,18.346216201782227
2006-09-01,18.545427322387695
2006-09-05,18.37835121154785
2006-09-06,18.18556785583496
2006-09-07,18.076330184936523
2006-09-08,18.288389205932617
2006-09-11,18.802465438842773
2006-09-12,18.860305786132812
2006-09-13,18.487594604492188
2006-09-14,18.339797973632812
2006-09-15,18.365501403808594
2006-09-18,18.423336029052734
2006-09-19,18.404048919677734
2006-09-20,18.35264778137207
2006-09-21,18.153446197509766
2006-09-22,18.140594482421875
2006-09-25,18.410484313964844
2006-09-26,18.481164932250977
2006-09-27,18.281959533691406
2006-09-28,18.127742767333984
2006-09-29,18.102039337158203
2006-10-02,18.204849243164062
2006-10-03,18.262685775756836
2006-10-04,18.294815063476562
2006-10-05,18.410484313964844
2006-10-06,18.294815063476562
2006-10-09,18.35264778137207
2006-10-10,18.230558395385742
2006-10-11,18.38477325439453
2006-10-12,18.198421478271484
2006-10-13,18.08917808532715
2006-10-16,18.069910049438477
2006-10-17,18.063472747802734
2006-10-18,18.114887237548828
2006-10-19,18.114887237548828
2006-10-20,17.94780921936035
2006-10-23,18.095611572265625
2006-10-24,18.211275100708008
2006-10-25,18.38477325439453
2006-10-26,18.699647903442383
2006-10-27,18.616113662719727
2006-10-30,18.635393142700195
2006-10-31,18.59683609008789
2006-11-01,18.513301849365234
2006-11-02,18.461891174316406
2006-11-03,18.320518493652344
2006-11-06,18.731781005859375
2006-11-07,18.892433166503906
2006-11-08,19.02094841003418
2006-11-09,19.14304542541504
2006-11-10,19.1944637298584
2006-11-13,19.2844181060791
2006-11-14,19.008100509643555
2006-11-15,19.046663284301758
2006-11-16,19.136619567871094
2006-11-17,19.14946746826172
2006-11-20,19.136619567871094
2006-11-21,19.040233612060547
2006-11-22,19.63784408569336
2006-11-24,19.464340209960938
2006-11-27,19.2844181060791
2006-11-28,19.43968391418457
2006-11-29,19.426738739013672
2006-11-30,19.24560546875
2006-12-01,19.24560546875
2006-12-04,19.536714553833008
2006-12-05,20.02189826965332
2006-12-06,19.873104095458984
2006-12-07,20.01542854309082
2006-12-08,20.008953094482422
2006-12-11,20.261259078979492
2006-12-12,20.24831199645996
2006-12-13,20.306533813476562
2006-12-14,20.442386627197266
2006-12-15,20.69468116760254
2006-12-18,20.69468116760254
2006-12-19,20.51355743408203
2006-12-20,20.5329532623291
2006-12-21,20.4876766204834
2006-12-22,20.177152633666992
2006-12-26,20.319486618041992
2006-12-27,20.403566360473633
2006-12-28,20.377696990966797
2006-12-29,20.17068862915039
2007-01-03,20.442386627197266
2007-01-04,20.267728805541992
2007-01-05,19.98308753967285
2007-01-08,20.08658790588379
2007-01-09,19.98308753967285
2007-01-10,20.15774917602539
2007-01-11,20.183626174926758
2007-01-12,20.4553279876709
2007-01-16,20.364763259887695
2007-01-17,20.319486618041992
2007-01-18,20.358293533325195
2007-01-19,20.38416862487793
2007-01-22,20.274185180664062
2007-01-23,20.442386627197266
2007-01-24,20.274185180664062
2007-01-25,19.866641998291016
2007-01-26,19.80841064453125
2007-01-29,19.92486000061035
2007-01-30,20.067180633544922
2007-01-31,20.164216995239258
2007-02-01,20.338886260986328
2007-02-02,20.280664443969727
2007-02-05,20.416513442993164
2007-02-06,20.435916900634766
2007-02-07,20.565303802490234
2007-02-08,20.759374618530273
2007-02-09,20.4941463470459
2007-02-12,20.254783630371094
2007-02-13,20.623517990112305
2007-02-14,20.69468116760254
2007-02-15,20.623517990112305
2007-02-16,20.5782413482666
2007-02-20,20.668806076049805
2007-02-21,20.507081985473633
2007-02-22,20.41004753112793
2007-02-23,20.261259078979492
2007-02-26,20.31300926208496
2007-02-27,19.562583923339844
2007-02-28,19.646686553955078
2007-03-01,19.38793182373047
2007-03-02,19.109758377075195
2007-03-05,19.305280685424805
2007-03-06,20.165611267089844
2007-03-07,19.93097686767578
2007-03-08,19.86579704284668
2007-03-09,19.98963737487793
2007-03-12,20.39373207092285
2007-03-13,19.917943954467773
2007-03-14,19.878833770751953
2007-03-15,19.579015731811523
2007-03-16,19.689823150634766
2007-03-19,19.976594924926758
2007-03-20,19.872318267822266
2007-03-21,19.98963737487793
2007-03-22,20.041772842407227
2007-03-23,19.852766036987305
2007-03-26,19.917943954467773
2007-03-27,19.93097686767578
2007-03-28,19.794103622436523
2007-03-29,19.878833770751953
2007-03-30,19.93749237060547
2007-04-02,20.061330795288086
2007-04-03,20.2698917388916
2007-04-04,20.361146926879883
2007-04-05,20.217754364013672
2007-04-09,20.33507537841797
2007-04-10,20.465431213378906
2007-04-11,20.19820213317871
2007-04-12,20.471942901611328
2007-04-13,20.498010635375977
2007-04-16,20.66095733642578
2007-04-17,20.589256286621094
2007-04-18,20.66095733642578
2007-04-19,20.58273696899414
2007-04-20,20.66747283935547
2007-04-23,20.67398452758789
2007-04-24,20.563188552856445
2007-04-25,20.856477737426758
2007-04-26,20.889076232910156
2007-04-27,20.882553100585938
2007-04-30,20.706573486328125
2007-05-01,20.83693504333496
2007-05-02,20.732648849487305
2007-05-03,20.89558982849121
2007-05-04,20.856477737426758
2007-05-07,20.78478240966797
2007-05-08,20.778268814086914
2007-05-09,20.765235900878906
2007-05-10,20.511045455932617
2007-05-11,20.71309471130371
2007-05-14,20.771747589111328
2007-05-15,20.680498123168945
2007-05-16,20.882553100585938
2007-05-17,20.862998962402344
2007-05-18,21.214954376220703
2007-05-21,21.403961181640625
2007-05-22,21.390933990478516
2007-05-23,21.6646728515625
2007-05-24,21.534324645996094
2007-05-25,21.93189239501953
2007-05-29,21.6972599029541
2007-05-30,21.879749298095703
2007-05-31,21.820709228515625
2007-06-01,21.965044021606445
2007-06-04,22.0831356048584
2007-06-05,21.997848510742188
2007-06-06,21.656692504882812
2007-06-07,21.381149291992188
2007-06-08,21.656692504882812
2007-06-11,21.728864669799805
2007-06-12,21.538599014282227
2007-06-13,21.741985321044922
2007-06-14,21.722293853759766
2007-06-15,21.80103302001953
2007-06-18,21.9060001373291
2007-06-19,21.95848274230957
2007-06-20,21.781341552734375
2007-06-21,21.492671966552734
2007-06-22,21.276168823242188
2007-06-25,21.400819778442383
2007-06-26,21.486114501953125
2007-06-27,21.69605827331543
2007-06-28,21.80103302001953
2007-06-29,21.860069274902344
2007-07-02,22.45709228515625
2007-07-03,22.45709228515625
2007-07-05,22.384923934936523
2007-07-06,22.752323150634766
2007-07-09,22.496456146240234
2007-07-10,22.398054122924805
2007-07-11,22.35867691040039
2007-07-12,22.67359733581543
2007-07-13,22.667034149169922
2007-07-16,22.87696647644043
2007-07-17,22.588302612304688
2007-07-18,22.850730895996094
2007-07-19,22.90977668762207
2007-07-20,22.78511619567871
2007-07-23,22.962265014648438
2007-07-24,22.522701263427734
2007-07-25,22.36524200439453
2007-07-26,21.486114501953125
2007-07-27,21.45330810546875
2007-07-30,21.499235153198242
2007-07-31,20.810365676879883
2007-08-01,20.974388122558594
2007-08-02,21.341777801513672
2007-08-03,20.71195411682129
2007-08-06,21.026878356933594
2007-08-07,21.066225051879883
2007-08-08,20.967815399169922
2007-08-09,20.114938735961914
2007-08-10,20.088693618774414
2007-08-13,20.364240646362305
2007-08-14,19.55728530883789
2007-08-15,19.45887565612793
2007-08-16,19.22925567626953
2007-08-17,19.845951080322266
2007-08-20,19.977163314819336
2007-08-21,20.219913482666016
2007-08-22,20.59385871887207
2007-08-23,20.49546241760254
2007-08-24,20.856290817260742
2007-08-27,20.502023696899414
2007-08-28,19.754106521606445
2007-08-29,20.442970275878906
2007-08-30,20.173980712890625
2007-08-31,20.672592163085938
2007-09-04,20.718523025512695
2007-09-05,20.213346481323242
2007-09-06,20.574180603027344
2007-09-07,20.30519676208496
2007-09-10,20.160852432250977
2007-09-11,20.364240646362305
2007-09-12,20.007097244262695
2007-09-13,20.390705108642578
2007-09-14,20.27164649963379
2007-09-17,20.36424446105957
2007-09-18,21.25712013244629
2007-09-19,21.65395736694336
2007-09-20,20.761083602905273
2007-09-21,20.893362045288086
2007-09-24,20.410545349121094
2007-09-25,20.377466201782227
2007-09-26,20.575881958007812
2007-09-27,20.509746551513672
2007-09-28,20.833829879760742
2007-10-01,20.542814254760742
2007-10-02,20.377466201782227
2007-10-03,19.88142967224121
2007-10-04,20.390705108642578
2007-10-05,20.126144409179688
2007-10-08,20.403928756713867
2007-10-09,20.324554443359375
2007-10-10,20.192283630371094
2007-10-11,19.921110153198242
2007-10-12,19.768985748291016
2007-10-15,19.372154235839844
2007-10-16,19.418453216552734
2007-10-17,19.64332389831543
2007-10-18,19.451528549194336
2007-10-19,18.981943130493164
2007-10-22,19.246490478515625
2007-10-23,19.484600067138672
2007-10-24,19.29940414428711
2007-10-25,19.048080444335938
2007-10-26,19.18035125732422
2007-10-29,19.100990295410156
2007-10-30,18.770294189453125
2007-10-31,18.981943130493164
2007-11-01,18.69092559814453
2007-11-02,18.300704956054688
2007-11-05,18.254405975341797
2007-11-06,18.45281219482422
2007-11-07,17.87741470336914
2007-11-08,18.0295352935791
2007-11-09,17.685606002807617
2007-11-12,17.81789207458496
2007-11-13,18.446210861206055
2007-11-14,18.055992126464844
2007-11-15,18.003080368041992
2007-11-16,17.976627349853516
2007-11-19,17.573177337646484
2007-11-20,17.38137435913086
2007-11-21,17.13004493713379
2007-11-23,17.57978630065918
2007-11-26,17.275548934936523
2007-11-27,17.599626541137695
2007-11-28,18.120403289794922
2007-11-29,18.200532913208008
2007-11-30,18.314035415649414
2007-12-03,18.053640365600586
2007-12-04,17.826637268066406
2007-12-05,18.17382049560547
2007-12-06,18.113719940185547
2007-12-07,18.1270809173584
2007-12-10,18.087024688720703
2007-12-11,17.69978141784668
2007-12-12,17.532873153686523
2007-12-13,17.74651527404785
2007-12-14,17.459423065185547
2007-12-17,17.452747344970703
2007-12-18,17.406009674072266
2007-12-19,17.25244140625
2007-12-20,17.305849075317383
2007-12-21,17.626331329345703
2007-12-24,17.873369216918945
2007-12-26,17.940139770507812
2007-12-27,17.993541717529297
2007-12-28,18.167133331298828
2007-12-31,18.193845748901367
2008-01-02,17.63968849182129
2008-01-03,17.28582763671875
2008-01-04,16.698284149169922
2008-01-07,16.544715881347656
2008-01-08,16.27765655517578
2008-01-09,16.023935317993164
2008-01-10,16.417861938476562
2008-01-11,16.09071159362793
2008-01-14,16.204200744628906
2008-01-15,15.7101411819458
2008-01-16,15.656730651855469
2008-01-17,15.556583404541016
2008-01-18,15.416363716125488
2008-01-22,15.276158332824707
2008-01-23,15.423046112060547
2008-01-24,15.997231483459473
2008-01-25,15.94382095336914
2008-01-28,16.504653930664062
2008-01-29,16.711639404296875
2008-01-30,16.60480308532715
2008-01-31,16.825136184692383
2008-02-01,17.032115936279297
2008-02-04,17.058826446533203
2008-02-05,16.19084358215332
2008-02-06,16.104066848754883
2008-02-07,16.31103515625
2008-02-08,16.411190032958984
2008-02-11,16.371124267578125
2008-02-12,16.504653930664062
2008-02-13,16.97870635986328
2008-02-14,16.745012283325195
2008-02-15,16.9453182220459
2008-02-19,16.785078048706055
2008-02-20,16.85184097290039
2008-02-21,16.364450454711914
2008-02-22,16.5313663482666
2008-02-25,16.69159507751465
2008-02-26,16.544715881347656
2008-02-27,16.01726531982422
2008-02-28,15.997231483459473
2008-02-29,15.39674186706543
2008-03-03,15.464217185974121
2008-03-04,15.29554557800293
2008-03-05,15.275298118591309
2008-03-06,14.910957336425781
2008-03-07,14.83674430847168
2008-03-10,14.58709716796875
2008-03-11,15.147104263305664
2008-03-12,14.89072036743164
2008-03-13,14.829999923706055
2008-03-14,14.553363800048828
2008-03-17,14.776019096374512
2008-03-18,15.207825660705566
2008-03-19,15.045903205871582
2008-03-20,15.639647483825684
2008-03-24,15.68012523651123
2008-03-25,15.558680534362793
2008-03-26,15.470961570739746
2008-03-27,15.120119094848633
2008-03-28,14.803010940551758
2008-03-31,14.89747142791748
2008-04-01,15.423735618591309
2008-04-02,15.376507759094238
2008-04-03,15.2685546875
2008-04-04,15.039146423339844
2008-04-07,15.187588691711426
2008-04-08,15.059395790100098
2008-04-09,14.829999923706055
2008-04-10,14.89072036743164
2008-04-11,14.438667297363281
2008-04-14,14.14179515838623
2008-04-15,14.09457015991211
2008-04-16,14.330714225769043
2008-04-17,14.634332656860352
2008-04-18,15.025655746459961
2008-04-21,14.904211044311523
2008-04-22,14.883975982666016
2008-04-23,14.43191146850586
2008-04-24,14.82325267791748
2008-04-25,15.012164115905762
2008-04-28,15.207825660705566
2008-04-29,15.653131484985352
2008-04-30,15.565423011779785
2008-05-01,16.226633071899414
2008-05-02,16.415552139282227
2008-05-05,16.206396102905273
2008-05-06,16.64495086669922
2008-05-07,16.56398582458496
2008-05-08,16.56398582458496
2008-05-09,16.462778091430664
2008-05-12,16.712417602539062
2008-05-13,16.651691436767578
2008-05-14,16.746156692504883
2008-05-15,16.34807777404785
2008-05-16,15.801565170288086
2008-05-19,15.686864852905273
2008-05-20,15.599161148071289
2008-05-21,15.450719833374023
2008-05-22,15.518197059631348
2008-05-23,15.315784454345703
2008-05-27,15.2685546875
2008-05-28,14.964932441711426
2008-05-29,14.796263694763184
2008-05-30,14.741613388061523
2008-06-02,14.850906372070312
2008-06-03,14.721108436584473
2008-06-04,14.939708709716797
2008-06-05,15.226624488830566
2008-06-06,14.591330528259277
2008-06-09,14.3522367477417
2008-06-10,14.400054931640625
2008-06-11,14.099481582641602
2008-06-12,14.065329551696777
2008-06-13,14.126805305480957
2008-06-16,14.24976921081543
2008-06-17,14.106314659118652
2008-06-18,13.778417587280273
2008-06-19,13.956029891967773
2008-06-20,13.662290573120117
2008-06-23,13.539326667785645
2008-06-24,13.416365623474121
2008-06-25,13.792086601257324
2008-06-26,13.662290573120117
2008-06-27,13.498340606689453
2008-06-30,13.313901901245117
2008-07-01,13.095304489135742
2008-07-02,12.79472827911377
2008-07-03,12.705924034118652
2008-07-07,12.111617088317871
2008-07-08,12.166267395019531
2008-07-09,12.043312072753906
2008-07-10,11.934008598327637
2008-07-11,11.756399154663086
2008-07-14,11.517313003540039
2008-07-15,11.674429893493652
2008-07-16,11.551466941833496
2008-07-17,11.824713706970215
2008-07-18,11.58562183380127
2008-07-21,11.455832481384277
2008-07-22,11.817879676818848
2008-07-23,12.337043762207031
2008-07-24,11.865700721740723
2008-07-25,11.633438110351562
2008-07-28,11.319208145141602
2008-07-29,11.715411186218262
2008-07-30,11.530973434448242
2008-07-31,11.175751686096191
2008-08-01,10.916168212890625
2008-08-04,10.936662673950195
2008-08-05,11.264559745788574
2008-08-06,11.408011436462402
2008-08-07,10.963987350463867
2008-08-08,11.442167282104492
2008-08-11,12.070631980895996
2008-08-12,11.817879676818848
2008-08-13,11.749567985534668
2008-08-14,12.330215454101562
2008-08-15,12.323384284973145
2008-08-18,11.995491027832031
2008-08-19,11.455832481384277
2008-08-20,11.24406909942627
2008-08-21,11.25089168548584
2008-08-22,11.46949291229248
2008-08-25,11.298712730407715
2008-08-26,11.182586669921875
2008-08-27,11.230402946472168
2008-08-28,11.435335159301758
2008-08-29,11.23398494720459
2008-09-02,11.386736869812012
2008-09-03,11.574198722839355
2008-09-04,11.23398494720459
2008-09-05,11.497822761535645
2008-09-08,11.865811347961426
2008-09-09,11.525598526000977
2008-09-10,11.71306324005127
2008-09-11,11.796377182006836
2008-09-12,11.699173927307129
2008-09-15,11.220100402832031
2008-09-16,11.109009742736816
2008-09-17,10.449413299560547
2008-09-18,10.886825561523438
2008-09-19,10.893771171569824
2008-09-22,10.68547534942627
2008-09-23,10.310551643371582
2008-09-24,10.220290184020996
2008-09-25,10.58133316040039
2008-09-26,10.692419052124023
2008-09-29,9.92867660522461
2008-09-30,10.123083114624023
2008-10-01,10.018933296203613
2008-10-02,9.456544876098633
2008-10-03,8.949692726135254
2008-10-06,8.97746753692627
2008-10-07,8.227612495422363
2008-10-08,7.929058074951172
2008-10-09,7.0403337478637695
2008-10-10,5.6239399909973145
2008-10-13,6.068295478820801
2008-10-14,6.6168036460876465
2008-10-15,5.9849772453308105
2008-10-16,6.109955310821533
2008-10-17,6.533483982086182
2008-10-20,6.5265421867370605
2008-10-21,6.276590347290039
2008-10-22,5.616992473602295
2008-10-23,5.846116065979004
2008-10-24,5.4086995124816895
2008-10-27,5.401755332946777
2008-10-28,6.13078498840332
2008-10-29,6.054410934448242
2008-10-30,6.5473713874816895
2008-10-31,6.741779804229736
2008-11-03,6.65151834487915
2008-11-04,6.8320417404174805
2008-11-05,6.318246841430664
2008-11-06,5.630878925323486
2008-11-07,5.665595054626465
2008-11-10,5.554504871368408
2008-11-11,5.318436622619629
2008-11-12,4.214480876922607
2008-11-13,4.464432239532471
2008-11-14,4.5963544845581055
2008-11-17,4.242255210876465
2008-11-18,4.214480876922607
2008-11-19,3.742347478866577
2008-11-20,3.1313512325286865
2008-11-21,3.45767879486084
2008-11-24,4.158935546875
2008-11-25,4.110334396362305
2008-11-26,4.547750473022461
2008-11-28,4.624126434326172
2008-12-01,4.047846794128418
2008-12-02,4.666669845581055
2008-12-03,5.321897029876709
2008-12-04,5.387419700622559
2008-12-05,5.3801374435424805
2008-12-08,5.700473308563232
2008-12-09,5.423820495605469
2008-12-10,5.773275852203369
2008-12-11,5.642230987548828
2008-12-12,5.969844341278076
2008-12-15,5.576706409454346
2008-12-16,5.802396297454834
2008-12-17,5.642230987548828
2008-12-18,5.387419700622559
2008-12-19,5.613108158111572
2008-12-22,5.4311017990112305
2008-12-23,5.438379287719727
2008-12-24,5.467501640319824
2008-12-26,5.620388984680176
2008-12-29,5.503905296325684
2008-12-30,5.802396297454834
2008-12-31,5.962565898895264
2009-01-02,6.486745357513428
2009-01-05,6.333860397338867
2009-01-06,6.494025230407715
2009-01-07,6.195531845092773
2009-01-08,6.34113883972168
2009-01-09,6.115448951721191
2009-01-12,5.693193435668945
2009-01-13,5.5257463455200195
2009-01-14,5.256375312805176
2009-01-15,5.169012069702148
2009-01-16,5.241812229156494
2009-01-20,4.717630863189697
2009-01-21,5.198132514953613
2009-01-22,4.688511371612549
2009-01-23,4.732194900512695
2009-01-26,4.455542087554932
2009-01-27,4.462823867797852
2009-01-28,4.73947286605835
2009-01-29,4.382739067077637
2009-01-30,4.164329528808594
2009-02-02,4.222573757171631
2009-02-03,4.258973121643066
2009-02-04,4.193450450897217
2009-02-05,4.360898494720459
2009-02-06,4.659389495849609
2009-02-09,4.528344631195068
2009-02-10,4.127928733825684
2009-02-11,4.280815124511719
2009-02-12,4.258973121643066
2009-02-13,4.229851722717285
2009-02-17,3.8221564292907715
2009-02-18,3.734792470932007
2009-02-19,3.6183066368103027
2009-02-20,3.560065984725952
2009-02-23,3.56734561920166
2009-02-24,3.7857542037963867
2009-02-25,3.6255881786346436
2009-02-26,3.3125343322753906
2009-02-27,3.1086862087249756
2009-03-02,2.9048380851745605
2009-03-03,2.620906114578247
2009-03-04,2.8029141426086426
2009-03-05,2.4971420764923096
2009-03-06,2.446178674697876
2009-03-09,2.2835934162139893
2009-03-10,2.630936861038208
2009-03-11,2.7713513374328613
2009-03-12,2.9708893299102783
2009-03-13,2.8674259185791016
2009-03-16,2.8304736614227295
2009-03-17,3.066962718963623
2009-03-18,3.207378387451172
2009-03-19,3.1925981044769287
2009-03-20,2.99306058883667
2009-03-23,3.2664999961853027
2009-03-24,3.303450345993042
2009-03-25,3.2443289756774902
2009-03-26,3.480818033218384
2009-03-27,3.4069156646728516
2009-03-30,2.8009133338928223
2009-03-31,2.8378641605377197
2009-04-01,2.8674259185791016
2009-04-02,3.4586470127105713
2009-04-03,3.5842812061309814
2009-04-06,3.6138434410095215
2009-04-07,3.5842812061309814
2009-04-08,3.7173075675964355
2009-04-09,3.961186647415161
2009-04-13,4.042478561401367
2009-04-14,3.8207695484161377
2009-04-15,3.9464051723480225
2009-04-16,4.131162166595459
2009-04-17,4.951480865478516
2009-04-20,4.249406814575195
2009-04-21,4.5671868324279785
2009-04-22,4.375040054321289
2009-04-23,4.286357402801514
2009-04-24,4.596746921539307
2009-04-27,4.441553115844727
2009-04-28,4.330699443817139
2009-04-29,4.692821502685547
2009-04-30,5.202750205993652
2009-05-01,5.3136067390441895
2009-05-04,5.320994853973389
2009-05-05,5.4170684814453125
2009-05-06,5.897435188293457
2009-05-07,5.956559181213379
2009-05-08,6.318680763244629
2009-05-11,5.631387710571289
2009-05-12,5.210140228271484
2009-05-13,4.81845760345459
2009-05-14,5.054945468902588
2009-05-15,4.951480865478516
2009-05-18,5.409679889678955
2009-05-19,5.3357768058776855
2009-05-20,5.380118370056152
2009-05-21,5.114068984985352
2009-05-22,5.180580139160156
2009-05-26,5.3136067390441895
2009-05-27,5.15841007232666
2009-05-28,5.16580057144165
2009-05-29,5.454020977020264
2009-06-01,6.459096908569336
2009-06-02,6.3925862312316895
2009-06-03,6.481268882751465
2009-06-04,6.592120170593262
2009-06-05,6.4886579513549805
2009-06-08,6.45149564743042
2009-06-09,6.45149564743042
2009-06-10,6.1913533210754395
2009-06-11,6.065001487731934
2009-06-12,6.050136566162109
2009-06-15,5.804859161376953
2009-06-16,5.4926910400390625
2009-06-17,5.462960243225098
2009-06-18,5.48525857925415
2009-06-19,5.455527305603027
2009-06-22,5.083897590637207
2009-06-23,5.046733379364014
2009-06-24,5.2176833152771
2009-06-25,5.358902931213379
2009-06-26,5.254845142364502
2009-06-29,5.366336822509766
2009-06-30,5.143360614776611
2009-07-01,5.158222675323486
2009-07-02,4.898082733154297
2009-07-06,4.541318893432617
2009-07-07,4.310906887054443
2009-07-08,4.296041965484619
2009-07-09,4.4298272132873535
2009-07-10,4.437260627746582
2009-07-13,4.4446940422058105
2009-07-14,4.630507946014404
2009-07-15,4.875783920288086
2009-07-16,5.017004489898682
2009-07-17,5.017004489898682
2009-07-20,5.522420883178711
2009-07-21,5.3737688064575195
2009-07-22,5.418363571166992
2009-07-23,5.797426223754883
2009-07-24,5.819725513458252
2009-07-27,5.983241558074951
2009-07-28,5.938643932342529
2009-07-29,5.7379655838012695
2009-07-30,5.946079730987549
2009-07-31,6.0873003005981445
2009-08-03,6.622446060180664
2009-08-04,6.637313365936279
2009-08-05,6.585280418395996
2009-08-06,6.347438335418701
2009-08-07,8.034638404846191
2009-08-10,8.272483825683594
2009-08-11,7.871118068695068
2009-08-12,7.967745780944824
2009-08-13,7.648143291473389
