Date,PYPL
2015-10-07,32.20780563354492
2015-10-08,31.50157928466797
2015-10-09,31.88950538635254
2015-10-12,32.456478118896484
2015-10-13,33.043338775634766
2015-10-14,33.868919372558594
2015-10-15,34.43588638305664
2015-10-16,34.10764694213867
2015-10-19,34.654720306396484
2015-10-20,34.6845588684082
2015-10-21,33.65009307861328
2015-10-22,34.60498809814453
2015-10-23,34.803924560546875
2015-10-26,36.246212005615234
2015-10-27,35.74886703491211
2015-10-28,36.32578659057617
2015-10-29,35.71902847290039
2015-10-30,35.81849670410156
2015-11-02,36.79328536987305
2015-11-03,37.698448181152344
2015-11-04,37.40004348754883
2015-11-05,36.514774322509766
2015-11-06,36.047279357910156
2015-11-09,36.405357360839844
2015-11-10,36.8032341003418
2015-11-11,36.13679885864258
2015-11-12,35.380836486816406
2015-11-13,34.346370697021484
2015-11-16,35.42062759399414
2015-11-17,36.017433166503906
2015-11-18,36.027381896972656
2015-11-19,35.99753952026367
2015-11-20,36.1666374206543
2015-11-23,35.37089157104492
2015-11-24,34.933231353759766
2015-11-25,35.17195510864258
2015-11-27,34.99291229248047
2015-11-30,35.07248306274414
2015-12-01,34.98296356201172
2015-12-02,34.96307373046875
2015-12-03,34.0479621887207
2015-12-04,35.430572509765625
2015-12-07,34.973018646240234
2015-12-08,35.41067886352539
2015-12-09,34.88349533081055
2015-12-10,35.301265716552734
2015-12-11,34.505516052246094
2015-12-14,34.82381820678711
2015-12-15,36.12685012817383
2015-12-16,35.788658142089844
2015-12-17,35.35099792480469
2015-12-18,34.793975830078125
2015-12-21,35.88813018798828
2015-12-22,36.60926818847656
2015-12-23,36.91265106201172
2015-12-24,36.872859954833984
2015-12-28,36.415306091308594
2015-12-29,36.882808685302734
2015-12-30,36.2859992980957
2015-12-31,36.00748825073242
2016-01-04,34.56520080566406
2016-01-05,34.127540588378906
2016-01-06,33.799293518066406
2016-01-07,32.95381546020508
2016-01-08,32.516151428222656
2016-01-11,32.864295959472656
2016-01-12,32.904083251953125
2016-01-13,31.94918441772461
2016-01-14,32.695194244384766
2016-01-15,32.13817596435547
2016-01-19,32.02876281738281
2016-01-20,31.03407859802246
2016-01-21,31.03407859802246
2016-01-22,31.521472930908203
2016-01-25,31.302642822265625
2016-01-26,31.79998207092285
2016-01-27,31.42200469970703
2016-01-28,34.05791091918945
2016-01-29,35.94780349731445
2016-02-01,36.882808685302734
2016-02-02,36.63414001464844
2016-02-03,36.81317901611328
2016-02-04,36.972328186035156
2016-02-05,34.88349533081055
2016-02-08,33.4312629699707
2016-02-09,32.526100158691406
2016-02-10,32.72503662109375
2016-02-11,33.341739654541016
2016-02-12,34.117591857910156
2016-02-16,35.27142333984375
2016-02-17,36.1666374206543
2016-02-18,36.116905212402344
2016-02-19,35.56982421875
2016-02-22,35.80855178833008
2016-02-23,35.291316986083984
2016-02-24,36.27605438232422
2016-02-25,36.544620513916016
2016-02-26,37.29063034057617
2016-02-29,37.937171936035156
2016-03-01,39.04126739501953
2016-03-02,38.951744079589844
2016-03-03,38.81249237060547
2016-03-04,38.8323860168457
2016-03-07,38.772701263427734
2016-03-08,37.95706558227539
2016-03-09,38.36488342285156
2016-03-10,38.28531265258789
2016-03-11,39.27999496459961
2016-03-14,39.17057800292969
2016-03-15,39.061161041259766
2016-03-16,39.62812805175781
2016-03-17,39.7176513671875
2016-03-18,39.200416564941406
2016-03-21,40.92121505737305
2016-03-22,41.10026168823242
2016-03-23,40.30451583862305
2016-03-24,38.7130241394043
2016-03-28,38.53398132324219
2016-03-29,39.31977844238281
2016-03-30,38.8323860168457
2016-03-31,38.39472198486328
2016-04-01,39.19047164916992
2016-04-04,38.58371353149414
2016-04-05,38.34498977661133
2016-04-06,38.951744079589844
2016-04-07,38.0764274597168
2016-04-08,38.20573425292969
2016-04-11,37.857601165771484
2016-04-12,37.59897994995117
2016-04-13,38.58371353149414
2016-04-14,38.434513092041016
2016-04-15,38.37483215332031
2016-04-18,39.42919158935547
2016-04-19,39.03132247924805
2016-04-20,39.86685562133789
2016-04-21,39.88674545288086
2016-04-22,40.09563064575195
2016-04-25,39.60823440551758
2016-04-26,39.518714904785156
2016-04-27,39.79722595214844
2016-04-28,39.85690689086914
2016-04-29,38.97163772583008
2016-05-02,38.81249237060547
2016-05-03,38.156002044677734
2016-05-04,38.106266021728516
2016-05-05,38.742862701416016
2016-05-06,39.27004623413086
2016-05-09,39.409297943115234
2016-05-10,39.89669418334961
2016-05-11,39.49882125854492
2016-05-12,39.29988479614258
2016-05-13,39.27004623413086
2016-05-16,39.09100341796875
2016-05-17,38.85725021362305
2016-05-18,38.772701263427734
2016-05-19,37.44977569580078
2016-05-20,37.330413818359375
2016-05-23,37.86754608154297
2016-05-24,38.7130241394043
2016-05-25,38.553871154785156
2016-05-26,37.86754608154297
2016-05-27,37.88743591308594
2016-05-31,37.58903503417969
2016-06-01,38.106266021728516
2016-06-02,38.35493850708008
2016-06-03,38.126163482666016
2016-06-06,37.89738082885742
2016-06-07,37.37020492553711
2016-06-08,37.35030746459961
2016-06-09,36.93254470825195
2016-06-10,36.574459075927734
2016-06-13,36.34568405151367
2016-06-14,36.96238327026367
2016-06-15,36.64408493041992
2016-06-16,36.77339553833008
2016-06-17,36.77339553833008
2016-06-20,36.663978576660156
2016-06-21,35.96770095825195
2016-06-22,35.80855178833008
2016-06-23,36.46504211425781
2016-06-24,34.8934440612793
2016-06-27,34.018123626708984
2016-06-28,35.05259704589844
2016-06-29,35.579776763916016
2016-06-30,36.31583786010742
2016-07-01,36.15668869018555
2016-07-05,35.927913665771484
2016-07-06,35.738922119140625
2016-07-07,36.12685012817383
2016-07-08,37.161319732666016
2016-07-11,37.947120666503906
2016-07-12,38.58371353149414
2016-07-13,39.071109771728516
2016-07-14,39.747493743896484
2016-07-15,38.88212203979492
2016-07-18,38.7130241394043
2016-07-19,39.16062927246094
2016-07-20,39.837013244628906
2016-07-21,39.916587829589844
2016-07-22,37.22100067138672
2016-07-25,37.57908630371094
2016-07-26,37.48956298828125
2016-07-27,37.022064208984375
2016-07-28,37.022064208984375
2016-07-29,37.04195785522461
2016-08-01,36.8629150390625
2016-08-02,36.34568405151367
2016-08-03,36.385467529296875
2016-08-04,37.10163879394531
2016-08-05,37.89738082885742
2016-08-08,37.70839309692383
2016-08-09,37.89738082885742
2016-08-10,37.86754608154297
2016-08-11,38.255470275878906
2016-08-12,38.305198669433594
2016-08-15,38.255470275878906
2016-08-16,38.17589569091797
2016-08-17,37.937171936035156
2016-08-18,38.016746520996094
2016-08-19,37.88743591308594
2016-08-22,37.90732955932617
2016-08-23,37.658660888671875
2016-08-24,37.32046890258789
2016-08-25,37.31052017211914
2016-08-26,37.44977569580078
2016-08-29,37.09169387817383
2016-08-30,36.8032341003418
2016-08-31,36.95243835449219
2016-09-01,36.63414001464844
2016-09-02,36.872859954833984
2016-09-06,36.982276916503906
2016-09-07,38.35493850708008
2016-09-08,39.061161041259766
2016-09-09,37.807861328125
2016-09-12,38.563819885253906
2016-09-13,39.64802551269531
2016-09-14,39.747493743896484
2016-09-15,40.61286926269531
2016-09-16,40.48355484008789
2016-09-19,39.79722595214844
2016-09-20,39.47892761230469
2016-09-21,40.07573699951172
2016-09-22,40.27467346191406
2016-09-23,39.85690689086914
2016-09-26,40.12547302246094
2016-09-27,40.841644287109375
2016-09-28,40.75212097167969
2016-09-29,40.17520523071289
2016-09-30,40.75212097167969
2016-10-03,40.374141693115234
2016-10-04,40.56312942504883
2016-10-05,40.22494125366211
2016-10-06,39.96632385253906
2016-10-07,39.66791915893555
2016-10-10,39.64802551269531
2016-10-11,38.98158645629883
2016-10-12,39.31977844238281
2016-10-13,38.99153518676758
2016-10-14,39.03132247924805
2016-10-17,39.27004623413086
2016-10-18,39.61818313598633
2016-10-19,40.02600860595703
2016-10-20,39.876800537109375
2016-10-21,43.91521072387695
2016-10-24,43.63669967651367
2016-10-25,43.07967758178711
2016-10-26,42.10489273071289
2016-10-27,41.468292236328125
2016-10-28,41.53792190551758
2016-10-31,41.438453674316406
2016-11-01,41.319091796875
2016-11-02,41.130096435546875
2016-11-03,40.970951080322266
2016-11-04,40.6824951171875
2016-11-07,41.06047439575195
2016-11-08,41.35887908935547
2016-11-09,41.04057693481445
2016-11-10,40.23488998413086
2016-11-11,39.86685562133789
2016-11-14,38.60361099243164
2016-11-15,38.73291778564453
2016-11-16,38.86222457885742
2016-11-17,39.66791915893555
2016-11-18,39.86685562133789
2016-11-21,40.41393280029297
2016-11-22,40.11552810668945
2016-11-23,39.837013244628906
2016-11-25,40.045894622802734
2016-11-28,39.747493743896484
2016-11-29,39.67786407470703
2016-11-30,39.071109771728516
2016-12-01,38.1361083984375
2016-12-02,38.41461944580078
2016-12-05,38.782649993896484
2016-12-06,38.772701263427734
2016-12-07,39.240203857421875
2016-12-08,39.39935302734375
2016-12-09,39.43914031982422
2016-12-12,39.22031021118164
2016-12-13,39.22031021118164
2016-12-14,39.33967208862305
2016-12-15,39.32972717285156
2016-12-16,39.110897064208984
2016-12-19,39.230255126953125
2016-12-20,39.528663635253906
2016-12-21,39.876800537109375
2016-12-22,39.4689826965332
2016-12-23,39.3695182800293
2016-12-27,39.50876998901367
2016-12-28,39.35956954956055
2016-12-29,39.747493743896484
2016-12-30,39.260101318359375
2017-01-03,40.03594970703125
2017-01-04,40.78196334838867
2017-01-05,40.841644287109375
2017-01-06,41.22956848144531
2017-01-09,41.17983627319336
2017-01-10,40.86153793334961
2017-01-11,41.06047439575195
2017-01-12,41.338985443115234
2017-01-13,41.37876892089844
2017-01-17,41.0505256652832
2017-01-18,41.130096435546875
2017-01-19,41.0505256652832
2017-01-20,41.468292236328125
2017-01-23,41.39866256713867
2017-01-24,41.73685836791992
2017-01-25,41.48818588256836
2017-01-26,41.27930450439453
2017-01-27,40.055843353271484
2017-01-30,39.64802551269531
2017-01-31,39.568450927734375
2017-02-01,39.1009521484375
2017-02-02,39.3695182800293
2017-02-03,39.37946319580078
2017-02-06,39.528663635253906
2017-02-07,39.80717468261719
2017-02-08,40.662601470947266
2017-02-09,40.61286926269531
2017-02-10,40.36419677734375
2017-02-13,40.951053619384766
2017-02-14,41.39866256713867
2017-02-15,41.647335052490234
2017-02-16,41.92584991455078
2017-02-17,41.73685836791992
2017-02-21,42.2043571472168
2017-02-22,42.19440841674805
2017-02-23,42.30382537841797
2017-02-24,42.84095001220703
2017-02-27,42.413238525390625
2017-02-28,41.776641845703125
2017-03-01,42.2043571472168
2017-03-02,42.54254913330078
2017-03-03,42.80116653442383
2017-03-06,42.64201354980469
2017-03-07,42.66191101074219
2017-03-08,42.562442779541016
2017-03-09,42.691749572753906
2017-03-10,42.761383056640625
2017-03-13,42.36350631713867
2017-03-14,41.8761100769043
2017-03-15,42.16456985473633
2017-03-16,42.17451858520508
2017-03-17,42.85090255737305
2017-03-20,42.93047332763672
2017-03-21,42.413238525390625
2017-03-22,42.9603157043457
2017-03-23,42.910579681396484
2017-03-24,42.900634765625
2017-03-27,42.85090255737305
2017-03-28,42.920528411865234
2017-03-29,43.01005172729492
2017-03-30,43.30845260620117
2017-03-31,42.791221618652344
2017-04-03,42.403297424316406
2017-04-04,42.49281692504883
2017-04-05,42.66191101074219
2017-04-06,42.67185974121094
2017-04-07,42.81111526489258
2017-04-10,42.82106018066406
2017-04-11,42.46297073364258
2017-04-12,42.2640380859375
2017-04-13,42.3237190246582
2017-04-17,42.870792388916016
2017-04-18,42.86084747314453
2017-04-19,43.06972885131836
2017-04-20,43.45765686035156
2017-04-21,43.57701873779297
2017-04-24,44.03457260131836
2017-04-25,44.472232818603516
2017-04-26,44.173828125
2017-04-27,46.89925765991211
2017-04-28,47.466224670410156
2017-05-01,47.28718566894531
2017-05-02,48.78915023803711
2017-05-03,48.75931167602539
2017-05-04,48.649898529052734
2017-05-05,49.03782272338867
2017-05-08,48.908512115478516
2017-05-09,48.958248138427734
2017-05-10,49.52521514892578
2017-05-11,49.43569564819336
2017-05-12,49.10744857788086
2017-05-15,49.50532531738281
2017-05-16,50.07229232788086
2017-05-17,48.78915023803711
2017-05-18,48.84883499145508
2017-05-19,49.127342224121094
2017-05-22,49.50532531738281
2017-05-23,49.86341094970703
2017-05-24,50.77851486206055
2017-05-25,50.65915298461914
2017-05-26,50.91777038574219
2017-05-30,50.78846740722656
2017-05-31,51.93234634399414
2017-06-01,52.877296447753906
2017-06-02,53.23537826538086
2017-06-05,53.51388931274414
2017-06-06,53.11602020263672
2017-06-07,53.56362533569336
2017-06-08,54.10075378417969
2017-06-09,53.11602020263672
2017-06-12,51.88261413574219
2017-06-13,51.783145904541016
2017-06-14,51.62399673461914
2017-06-15,52.011924743652344
2017-06-16,51.56431579589844
2017-06-19,52.64851760864258
2017-06-20,52.240699768066406
2017-06-21,53.25527572631836
2017-06-22,53.583518981933594
2017-06-23,54.04107666015625
2017-06-26,53.4542121887207
2017-06-27,52.449581146240234
2017-06-28,54.10075378417969
2017-06-29,53.13591003417969
2017-06-30,53.38458251953125
2017-07-03,52.588836669921875
2017-07-05,54.319583892822266
2017-07-06,53.18564987182617
2017-07-07,53.682987213134766
2017-07-10,54.6478271484375
2017-07-11,54.468788146972656
2017-07-12,56.249263763427734
2017-07-13,57.59209060668945
2017-07-14,56.85602569580078
2017-07-17,57.2737922668457
2017-07-18,58.64645004272461
2017-07-19,58.03969192504883
2017-07-20,58.775760650634766
2017-07-21,58.357994079589844
2017-07-24,58.26847457885742
2017-07-25,57.95016860961914
2017-07-26,58.47735595703125
2017-07-27,59.83012390136719
2017-07-28,58.88517379760742
2017-07-31,58.23862838745117
2017-08-01,59.02442932128906
2017-08-02,58.80559539794922
2017-08-03,58.10932159423828
2017-08-04,58.5469856262207
2017-08-07,59.302940368652344
2017-08-08,59.1636848449707
2017-08-09,59.3526725769043
2017-08-10,57.71145248413086
2017-08-11,57.73134231567383
2017-08-14,58.74592208862305
2017-08-15,59.37256622314453
2017-08-16,59.96937942504883
2017-08-17,58.97469711303711
2017-08-18,59.123897552490234
2017-08-21,59.084110260009766
2017-08-22,60.516456604003906
2017-08-23,59.73065185546875
2017-08-24,59.6809196472168
2017-08-25,59.65108108520508
2017-08-28,60.208099365234375
2017-08-29,60.685546875
2017-08-30,61.441505432128906
2017-08-31,61.351985931396484
2017-09-01,61.133155822753906
2017-09-05,60.94416809082031
2017-09-06,60.914329528808594
2017-09-07,61.670284271240234
2017-09-08,60.80491256713867
2017-09-11,62.30687713623047
2017-09-12,62.22731018066406
2017-09-13,61.7100715637207
2017-09-14,61.90900802612305
2017-09-15,62.167625427246094
2017-09-18,62.58538818359375
2017-09-19,63.49055480957031
2017-09-20,64.39571380615234
2017-09-21,64.28629302978516
2017-09-22,64.7339096069336
2017-09-25,63.16230773925781
2017-09-26,62.60528564453125
2017-09-27,62.99321365356445
2017-09-28,63.59001922607422
2017-09-29,63.68948745727539
2017-10-02,63.83869171142578
2017-10-03,63.87847900390625
2017-10-04,63.66959762573242
2017-10-05,65.46996307373047
2017-10-06,65.6987533569336
2017-10-09,65.87779235839844
2017-10-10,65.68880462646484
2017-10-11,67.41954803466797
2017-10-12,68.4937973022461
2017-10-13,68.29486846923828
2017-10-16,66.95204162597656
2017-10-17,66.31544494628906
2017-10-18,66.90231323242188
2017-10-19,66.89236450195312
2017-10-20,70.59258270263672
2017-10-23,69.42880249023438
2017-10-24,69.83662414550781
2017-10-25,70.6423110961914
2017-10-26,70.96061706542969
2017-10-27,70.68209838867188
2017-10-30,70.7716293334961
2017-10-31,72.17412567138672
2017-11-01,71.99507904052734
2017-11-02,71.86576843261719
2017-11-03,72.99971008300781
2017-11-06,74.342529296875
2017-11-07,74.01429748535156
2017-11-08,74.37237548828125
2017-11-09,73.7059326171875
2017-11-10,73.59651184082031
2017-11-13,73.63630676269531
2017-11-14,74.09385681152344
2017-11-15,73.03950500488281
2017-11-16,77.28678894042969
2017-11-17,75.97380828857422
2017-11-20,75.60578155517578
2017-11-21,77.35641479492188
2017-11-22,77.15747833251953
2017-11-24,78.15216827392578
2017-11-27,77.4260482788086
2017-11-28,77.37631225585938
2017-11-29,72.86045837402344
2017-11-30,75.3272705078125
2017-12-01,74.89955139160156
2017-12-04,70.59258270263672
2017-12-05,70.82135772705078
2017-12-06,72.75103759765625
2017-12-07,73.2981185913086
2017-12-08,72.52227020263672
2017-12-11,72.9002456665039
2017-12-12,73.2284927368164
2017-12-13,73.69598388671875
2017-12-14,73.8650894165039
2017-12-15,75.24769592285156
2017-12-18,74.91944122314453
2017-12-19,74.10380554199219
2017-12-20,73.6064682006836
2017-12-21,73.62635803222656
2017-12-22,73.49705505371094
2017-12-26,73.87503051757812
2017-12-27,74.19332885742188
2017-12-28,73.77555847167969
2017-12-29,73.2284927368164
2018-01-02,73.44731903076172
2018-01-03,76.34184265136719
2018-01-04,76.32195281982422
2018-01-05,78.2814712524414
2018-01-08,78.6296157836914
2018-01-09,78.76886749267578
2018-01-10,78.94791412353516
2018-01-11,79.32588958740234
2018-01-12,80.11168670654297
2018-01-16,79.99232482910156
2018-01-17,82.03142547607422
2018-01-18,82.49893188476562
2018-01-19,83.39413452148438
2018-01-22,83.53339385986328
2018-01-23,83.76216888427734
2018-01-24,83.26483154296875
2018-01-25,83.8914794921875
2018-01-26,84.99557495117188
2018-01-29,83.86164093017578
2018-01-30,83.33445739746094
2018-01-31,84.86626434326172
2018-02-01,77.98307037353516
2018-02-02,76.16280364990234
2018-02-05,74.3077163696289
2018-02-06,75.27753448486328
2018-02-07,75.1880111694336
2018-02-08,71.9354019165039
2018-02-09,74.35247802734375
2018-02-12,74.8796615600586
2018-02-13,74.5713119506836
2018-02-14,76.85907745361328
2018-02-15,77.87862396240234
2018-02-16,77.95323181152344
2018-02-20,76.65019226074219
2018-02-21,76.1031265258789
2018-02-22,77.28678894042969
2018-02-23,79.26620483398438
2018-02-26,78.92801666259766
2018-02-27,79.03742980957031
2018-02-28,78.98770141601562
2018-03-01,78.22179412841797
2018-03-02,78.45056915283203
2018-03-05,78.64950561523438
2018-03-06,78.80865478515625
2018-03-07,79.09711456298828
2018-03-08,79.44525146484375
2018-03-09,80.2807846069336
2018-03-12,80.1713638305664
2018-03-13,79.77349090576172
2018-03-14,82.86695861816406
2018-03-15,82.13089752197266
2018-03-16,81.72307586669922
2018-03-19,79.87297058105469
2018-03-20,80.42999267578125
2018-03-21,80.6090316772461
2018-03-22,78.14221954345703
2018-03-23,76.03349304199219
2018-03-26,78.53014373779297
2018-03-27,75.90418243408203
2018-03-28,74.66082763671875
2018-03-29,75.46652221679688
2018-04-02,74.60115051269531
2018-04-03,74.16348266601562
2018-04-04,74.38232421875
2018-04-05,76.54077911376953
2018-04-06,73.46721649169922
2018-04-09,74.79014587402344
2018-04-10,76.38162994384766
2018-04-11,76.09317779541016
2018-04-12,77.04806518554688
2018-04-13,76.85907745361328
2018-04-16,77.38626861572266
2018-04-17,79.60440063476562
2018-04-18,79.91275024414062
2018-04-19,79.25625610351562
2018-04-20,78.31131744384766
2018-04-23,77.79408264160156
2018-04-24,74.8796615600586
2018-04-25,73.6064682006836
2018-04-26,75.62567138671875
2018-04-27,73.73577117919922
2018-04-30,74.21322631835938
2018-05-01,74.41216278076172
2018-05-02,71.34854888916016
2018-05-03,73.05939483642578
2018-05-04,73.59651184082031
2018-05-07,74.27290344238281
2018-05-08,75.31732177734375
2018-05-09,76.6004638671875
2018-05-10,78.76886749267578
2018-05-11,78.77880859375
2018-05-14,78.39088439941406
2018-05-15,77.37631225585938
2018-05-16,77.40615844726562
2018-05-17,78.76886749267578
2018-05-18,80.36035919189453
2018-05-21,80.81791687011719
2018-05-22,80.1912612915039
2018-05-23,80.64881896972656
2018-05-24,81.11631774902344
2018-05-25,80.52944946289062
2018-05-29,80.3006820678711
2018-05-30,81.16605377197266
2018-05-31,81.63355255126953
2018-06-01,82.8072738647461
2018-06-04,84.12025451660156
2018-06-05,84.59770965576172
2018-06-06,84.7568588256836
2018-06-07,82.82716369628906
2018-06-08,83.8914794921875
2018-06-11,83.44387817382812
2018-06-12,84.56786346435547
2018-06-13,84.8165283203125
2018-06-14,85.15473175048828
2018-06-15,84.85631561279297
2018-06-18,85.39344787597656
2018-06-19,84.07051849365234
2018-06-20,85.49291229248047
2018-06-21,85.5128173828125
2018-06-22,84.6673355102539
2018-06-25,81.75292205810547
2018-06-26,81.88221740722656
2018-06-27,80.24099731445312
2018-06-28,82.04137420654297
2018-06-29,82.82716369628906
2018-07-02,83.44387817382812
2018-07-03,82.82716369628906
2018-07-05,84.14014434814453
2018-07-06,85.48297119140625
2018-07-09,85.77143096923828
2018-07-10,85.71174621582031
2018-07-11,85.79132080078125
2018-07-12,88.656005859375
2018-07-13,87.52206420898438
2018-07-16,87.30323791503906
2018-07-17,88.10893249511719
2018-07-18,87.75084686279297
2018-07-19,86.91531372070312
2018-07-20,87.00482940673828
2018-07-23,88.76541900634766
2018-07-24,90.92388153076172
2018-07-25,90.88409423828125
2018-07-26,88.66595458984375
2018-07-27,85.00552368164062
2018-07-30,81.95185089111328
2018-07-31,81.70317840576172
2018-08-01,83.01615905761719
2018-08-02,85.07514953613281
2018-08-03,84.7369613647461
2018-08-06,85.31387329101562
2018-08-07,85.84105682373047
2018-08-08,86.27871704101562
2018-08-09,86.70642852783203
2018-08-10,86.54727935791016
2018-08-13,86.54727935791016
2018-08-14,87.26345825195312
2018-08-15,84.7369613647461
2018-08-16,84.86626434326172
2018-08-17,84.99557495117188
2018-08-20,85.29397583007812
2018-08-21,85.76148223876953
2018-08-22,86.48760223388672
2018-08-23,86.91531372070312
2018-08-24,89.62084197998047
2018-08-27,89.49154663085938
2018-08-28,90.12813568115234
2018-08-29,92.12745666503906
2018-08-30,91.60026550292969
2018-08-31,91.8389892578125
2018-09-04,92.57505798339844
2018-09-05,88.5764389038086
2018-09-06,88.52670288085938
2018-09-07,88.34765625
2018-09-10,89.32244873046875
2018-09-11,90.94377136230469
2018-09-12,91.90861511230469
2018-09-13,91.69973754882812
2018-09-14,90.29723358154297
2018-09-17,88.20840454101562
2018-09-18,89.24286651611328
2018-09-19,88.83504486083984
2018-09-20,90.1181869506836
2018-09-21,90.1380844116211
2018-09-24,89.14340209960938
2018-09-25,89.56116485595703
2018-09-26,89.37217712402344
2018-09-27,88.5167465209961
2018-09-28,87.37286376953125
2018-10-01,87.08441162109375
2018-10-02,86.21903228759766
2018-10-03,86.68653869628906
2018-10-04,83.8914794921875
2018-10-05,82.7376480102539
2018-10-08,80.12163543701172
2018-10-09,79.60440063476562
2018-10-10,75.04875183105469
2018-10-11,75.49636840820312
2018-10-12,78.6097183227539
2018-10-15,76.81929779052734
2018-10-16,80.18131256103516
2018-10-17,79.66407775878906
2018-10-18,77.06796264648438
2018-10-19,84.32913970947266
2018-10-22,84.9756851196289
2018-10-23,87.10430145263672
2018-10-24,82.64812469482422
2018-10-25,85.50286865234375
2018-10-26,82.92664337158203
2018-10-29,80.71844482421875
2018-10-30,80.46977996826172
2018-10-31,83.74227905273438
2018-11-01,84.58776092529297
2018-11-02,83.06590270996094
2018-11-05,83.60301971435547
2018-11-06,84.2396240234375
2018-11-07,87.76079559326172
2018-11-08,88.56649017333984
2018-11-09,86.29861450195312
2018-11-12,83.33445739746094
2018-11-13,83.33445739746094
2018-11-14,83.60301971435547
2018-11-15,86.27871704101562
2018-11-16,84.60765075683594
2018-11-19,79.70386505126953
2018-11-20,77.34647369384766
2018-11-21,78.6992416381836
2018-11-23,77.53545379638672
2018-11-26,80.42999267578125
2018-11-27,81.5340805053711
2018-11-28,85.52276611328125
2018-11-29,83.8119125366211
2018-11-30,85.3536605834961
2018-12-03,87.51212310791016
2018-12-04,83.74227905273438
2018-12-06,85.36360931396484
2018-12-07,82.32982635498047
2018-12-10,84.47834014892578
2018-12-11,85.05525970458984
2018-12-12,86.03999328613281
2018-12-13,87.09435272216797
2018-12-14,85.46307373046875
2018-12-17,83.65275573730469
2018-12-18,85.05525970458984
2018-12-19,83.58312225341797
2018-12-20,82.0015869140625
2018-12-21,77.72444915771484
2018-12-24,76.65019226074219
2018-12-26,82.35967254638672
2018-12-27,83.86164093017578
2018-12-28,82.81722259521484
2018-12-31,83.64280700683594
2019-01-02,85.29397583007812
2019-01-03,81.6534423828125
2019-01-04,85.81121063232422
2019-01-07,86.46771240234375
2019-01-08,88.2282943725586
2019-01-09,89.07377624511719
2019-01-10,90.2176513671875
2019-01-11,90.16792297363281
2019-01-14,89.9490966796875
2019-01-15,91.11286926269531
2019-01-16,90.0684585571289
2019-01-17,89.91925811767578
2019-01-18,90.63542938232422
2019-01-22,89.46170043945312
2019-01-23,90.01871490478516
2019-01-24,91.70967864990234
2019-01-25,93.77861785888672
2019-01-28,91.80915069580078
2019-01-29,90.63542938232422
2019-01-30,91.92851257324219
2019-01-31,88.28797149658203
2019-02-01,89.53133392333984
2019-02-04,91.17256164550781
2019-02-05,91.77930450439453
2019-02-06,91.75941467285156
2019-02-07,90.36685943603516
2019-02-08,91.38143920898438
2019-02-11,92.19707489013672
2019-02-12,93.87808227539062
2019-02-13,93.51005554199219
2019-02-14,93.9178695678711
2019-02-15,94.4052734375
2019-02-19,94.51467895507812
2019-02-20,94.22623443603516
2019-02-21,94.45500183105469
2019-02-22,95.4695816040039
2019-02-25,96.18574523925781
2019-02-26,96.07632446289062
2019-02-27,97.3395767211914
2019-02-28,97.5484619140625
2019-03-01,98.27458190917969
2019-03-04,96.05643463134766
2019-03-05,96.01665496826172
2019-03-06,95.94702911376953
2019-03-07,95.69834899902344
2019-03-08,95.18112182617188
2019-03-11,96.93175506591797
2019-03-12,96.98149108886719
2019-03-13,98.78186798095703
2019-03-14,98.50335693359375
2019-03-15,100.19432067871094
2019-03-18,99.73676300048828
2019-03-19,101.00001525878906
