Date,SYY
2000-12-05,14.24025821685791
2000-12-06,14.288698196411133
2000-12-07,14.434001922607422
2000-12-08,14.369421005249023
2000-12-11,13.788182258605957
2000-12-12,13.562154769897461
2000-12-13,13.642878532409668
2000-12-14,14.24025821685791
2000-12-15,14.207961082458496
2000-12-18,13.91734504699707
2000-12-19,14.207961082458496
2000-12-20,14.304841041564941
2000-12-21,14.49858283996582
2000-12-22,14.369421005249023
2000-12-26,14.660037994384766
2000-12-27,14.98294734954834
2000-12-28,15.402717590332031
2000-12-29,15.49959659576416
2001-01-02,14.98294734954834
2001-01-03,14.242340087890625
2001-01-04,13.303638458251953
2001-01-05,13.497857093811035
2001-01-08,13.36838150024414
2001-01-09,13.400748252868652
2001-01-10,13.433119773864746
2001-01-11,13.27127456665039
2001-01-12,13.012323379516602
2001-01-16,13.27127456665039
2001-01-17,13.012323379516602
2001-01-18,13.206537246704102
2001-01-19,12.785743713378906
2001-01-22,12.688626289367676
2001-01-23,12.559157371520996
2001-01-24,13.044692039489746
2001-01-25,13.336013793945312
2001-01-26,13.594969749450684
2001-01-29,13.594969749450684
2001-01-30,13.579419136047363
2001-01-31,13.94195556640625
2001-02-01,14.138764381408691
2001-02-02,13.998929977416992
2001-02-05,14.019645690917969
2001-02-06,13.993745803833008
2001-02-07,13.81248664855957
2001-02-08,14.190556526184082
2001-02-09,14.278603553771973
2001-02-12,14.247514724731445
2001-02-13,14.371820449829102
2001-02-14,14.118046760559082
2001-02-15,13.983389854431152
2001-02-16,13.905709266662598
2001-02-20,14.019645690917969
2001-02-21,14.118046760559082
2001-02-22,13.967849731445312
2001-02-23,14.071436882019043
2001-02-26,14.10250473022461
2001-02-27,14.019645690917969
2001-02-28,14.118046760559082
2001-03-01,13.91088581085205
2001-03-02,13.869451522827148
2001-03-05,13.802124977111816
2001-03-06,13.548351287841797
2001-03-07,13.4136962890625
2001-03-08,13.750337600708008
2001-03-09,13.765867233276367
2001-03-12,13.46549129486084
2001-03-13,13.382622718811035
2001-03-14,12.98383903503418
2001-03-15,13.330831527709961
2001-03-16,13.569068908691406
2001-03-19,13.4136962890625
2001-03-20,13.320478439331055
2001-03-21,13.144386291503906
2001-03-22,13.05116081237793
2001-03-23,13.025266647338867
2001-03-26,13.284221649169922
2001-03-27,13.470661163330078
2001-03-28,13.537988662719727
2001-03-29,13.569068908691406
2001-03-30,13.729620933532715
2001-04-02,13.921248435974121
2001-04-03,13.579419136047363
2001-04-04,13.646930694580078
2001-04-05,13.615778923034668
2001-04-06,13.896191596984863
2001-04-09,14.020820617675781
2001-04-10,14.072755813598633
2001-04-11,13.506718635559082
2001-04-12,13.641740798950195
2001-04-16,14.020820617675781
2001-04-17,14.12987232208252
2001-04-18,14.020820617675781
2001-04-19,14.34797191619873
2001-04-20,14.15064525604248
2001-04-23,13.968887329101562
2001-04-24,14.026021003723145
2001-04-25,14.29085636138916
2001-04-26,14.669925689697266
2001-04-27,14.929584503173828
2001-04-30,14.602431297302246
2001-05-01,14.540114402770996
2001-05-02,14.540114402770996
2001-05-03,14.368743896484375
2001-05-04,14.602431297302246
2001-05-07,14.64396858215332
2001-05-08,14.903614044189453
2001-05-09,14.638788223266602
2001-05-10,14.659549713134766
2001-05-11,14.617998123168945
2001-05-14,14.571271896362305
2001-05-15,14.633585929870605
2001-05-16,15.13729476928711
2001-05-17,15.381359100341797
2001-05-18,15.049015998840332
2001-05-21,14.9815092086792
2001-05-22,15.049015998840332
2001-05-23,14.929584503173828
2001-05-24,15.059401512145996
2001-05-25,15.085366249084473
2001-05-29,15.168450355529785
2001-05-30,15.417719841003418
2001-05-31,15.438482284545898
2001-06-01,15.521573066711426
2001-06-04,15.542340278625488
2001-06-05,15.594278335571289
2001-06-06,15.391743659973145
2001-06-07,15.407325744628906
2001-06-08,15.422910690307617
2001-06-11,15.074981689453125
2001-06-12,15.12691593170166
2001-06-13,14.877652168273926
2001-06-14,14.856879234313965
2001-06-15,14.804952621459961
2001-06-18,14.784178733825684
2001-06-19,14.742637634277344
2001-06-20,14.810144424438477
2001-06-21,14.747823715209961
2001-06-22,14.763406753540039
2001-06-25,14.695895195007324
2001-06-26,14.784178733825684
2001-06-27,14.882847785949707
2001-06-28,15.152874946594238
2001-06-29,14.098719596862793
2001-07-02,14.846498489379883
2001-07-03,14.757994651794434
2001-07-05,14.466485977172852
2001-07-06,14.367574691772461
2001-07-09,14.393606185913086
2001-07-10,14.768400192260742
2001-07-11,14.763204574584961
2001-07-12,14.94019603729248
2001-07-13,15.143210411071777
2001-07-16,15.252534866333008
2001-07-17,15.486783027648926
2001-07-18,15.205682754516602
2001-07-19,14.997455596923828
2001-07-20,15.04430866241455
2001-07-23,14.737173080444336
2001-07-24,14.372782707214355
2001-07-25,14.393606185913086
2001-07-26,14.523744583129883
2001-07-27,14.513330459594727
2001-07-30,13.966744422912598
2001-07-31,13.971952438354492
2001-08-01,13.742898941040039
2001-08-02,14.31551742553711
2001-08-03,14.414422988891602
2001-08-06,14.471686363220215
2001-08-07,14.627854347229004
2001-08-08,14.544557571411133
2001-08-09,14.450871467590332
2001-08-10,14.471686363220215
2001-08-13,14.476896286010742
2001-08-14,14.586210250854492
2001-08-15,14.69552993774414
2001-08-16,14.96622371673584
2001-08-17,14.856907844543457
2001-08-20,14.992254257202148
2001-08-21,14.992254257202148
2001-08-22,14.810053825378418
2001-08-23,14.810053825378418
2001-08-24,14.820460319519043
2001-08-27,14.612250328063965
2001-08-28,14.643470764160156
2001-08-29,14.518542289733887
2001-08-30,14.508125305175781
2001-08-31,14.586210250854492
2001-09-04,14.794425964355469
2001-09-05,14.601828575134277
2001-09-06,14.539362907409668
2001-09-07,14.185380935668945
2001-09-10,14.466485977172852
2001-09-17,13.951120376586914
2001-09-18,13.899067878723145
2001-09-19,12.764236450195312
2001-09-20,12.103118896484375
2001-09-21,11.566939353942871
2001-09-24,12.556015014648438
2001-09-25,12.493544578552246
2001-09-26,12.70177173614502
2001-09-27,13.180685997009277
2001-09-28,13.295218467712402
2001-10-01,13.300413131713867
2001-10-02,13.399324417114258
2001-10-03,13.989161491394043
2001-10-04,13.775158882141113
2001-10-05,13.634215354919434
2001-10-08,13.33668327331543
2001-10-09,13.159212112426758
2001-10-10,13.51415729522705
2001-10-11,13.18009090423584
2001-10-12,13.164433479309082
2001-10-15,12.971297264099121
2001-10-16,12.945199966430664
2001-10-17,12.595467567443848
2001-10-18,12.720745086669922
2001-10-19,12.856459617614746
2001-10-22,12.65810489654541
2001-10-23,12.976518630981445
2001-10-24,12.81470012664795
2001-10-25,13.065253257751465
2001-10-26,13.00783634185791
2001-10-29,12.866899490356445
2001-10-30,12.720745086669922
2001-10-31,12.585030555725098
2001-11-01,12.611127853393555
2001-11-02,12.684209823608398
2001-11-05,13.08090591430664
2001-11-06,12.553709030151367
2001-11-07,13.023499488830566
2001-11-08,12.960858345031738
2001-11-09,12.955638885498047
2001-11-12,12.877339363098145
2001-11-13,12.90343952178955
2001-11-14,13.300151824951172
2001-11-15,13.331474304199219
2001-11-16,13.373225212097168
2001-11-19,13.300151824951172
2001-11-20,13.378446578979492
2001-11-21,13.347123146057129
2001-11-23,13.357561111450195
2001-11-26,13.274051666259766
2001-11-27,13.117447853088379
2001-11-28,12.971297264099121
2001-11-29,12.986957550048828
2001-11-30,12.835579872131348
2001-12-03,12.90343952178955
2001-12-04,13.091351509094238
2001-12-05,13.096574783325195
2001-12-06,12.804259300231934
2001-12-07,12.945199966430664
2001-12-10,12.997393608093262
2001-12-11,12.762504577636719
2001-12-12,12.65810489654541
2001-12-13,12.919102668762207
2001-12-14,13.107016563415527
2001-12-17,13.049595832824707
2001-12-18,12.992178916931152
2001-12-19,13.18009090423584
2001-12-20,13.3941068649292
2001-12-21,14.067461967468262
2001-12-24,13.96306324005127
2001-12-26,13.96306324005127
2001-12-27,14.051797866821289
2001-12-28,13.811689376831055
2001-12-31,13.686417579650879
2002-01-02,13.90117073059082
2002-01-03,13.843550682067871
2002-01-04,13.571181297302246
2002-01-07,13.387857437133789
2002-01-08,13.398331642150879
2002-01-09,13.571181297302246
2002-01-10,13.696895599365234
2002-01-11,13.644514083862305
2002-01-14,13.59212875366211
2002-01-15,13.822603225708008
2002-01-16,13.670703887939453
2002-01-17,14.08973217010498
2002-01-18,13.958776473999023
2002-01-22,14.12115478515625
2002-01-23,14.283531188964844
2002-01-24,14.45113754272461
2002-01-25,14.927777290344238
2002-01-28,14.927777290344238
2002-01-29,14.770647048950195
2002-01-30,15.325854301452637
2002-01-31,15.514423370361328
2002-02-01,15.263002395629883
2002-02-04,15.02206039428711
2002-02-05,15.095388412475586
2002-02-06,15.11110782623291
2002-02-07,15.079680442810059
2002-02-08,14.62922477722168
2002-02-11,15.03253173828125
2002-02-12,14.912067413330078
2002-02-13,15.173956871032715
2002-02-14,15.352042198181152
2002-02-15,15.372990608215332
2002-02-19,15.263002395629883
2002-02-20,15.514423370361328
2002-02-21,15.14253044128418
2002-02-22,15.367762565612793
2002-02-25,15.702981948852539
2002-02-26,15.792014122009277
2002-02-27,15.503936767578125
2002-02-28,15.488228797912598
2002-03-01,15.488228797912598
2002-03-04,15.509173393249512
2002-03-05,15.676786422729492
2002-03-06,15.592981338500977
2002-03-07,15.451565742492676
2002-03-08,15.718685150146484
2002-03-11,15.708207130432129
2002-03-12,15.572029113769531
2002-03-13,15.289185523986816
2002-03-14,15.420141220092773
2002-03-15,15.372990608215332
2002-03-18,15.325854301452637
2002-03-19,15.577261924743652
2002-03-20,15.393937110900879
2002-03-21,15.399179458618164
2002-03-22,15.498703956604004
2002-03-25,15.215861320495605
2002-03-26,15.640121459960938
2002-03-27,15.472506523132324
2002-03-28,15.619166374206543
2002-04-01,15.44108772277832
2002-04-02,15.388703346252441
2002-04-03,14.978906631469727
2002-04-04,15.08398151397705
2002-04-05,14.973649024963379
2002-04-08,15.157540321350098
2002-04-09,15.283622741699219
2002-04-10,15.604119300842285
2002-04-11,15.32039737701416
2002-04-12,15.478023529052734
2002-04-15,15.283622741699219
2002-04-16,15.341424942016602
2002-04-17,15.14177131652832
2002-04-18,15.047205924987793
2002-04-19,15.131268501281738
2002-04-22,15.341424942016602
2002-04-23,15.520050048828125
2002-04-24,15.252104759216309
2002-04-25,15.267866134643555
2002-04-26,14.931614875793457
2002-04-29,14.973649024963379
2002-04-30,15.24160385131836
2002-05-01,15.357178688049316
2002-05-02,15.189055442810059
2002-05-03,15.104999542236328
2002-05-06,14.947375297546387
2002-05-07,14.57435131072998
2002-05-08,14.784502029418945
2002-05-09,14.889586448669434
2002-05-10,14.884340286254883
2002-05-13,14.889586448669434
2002-05-14,14.66366195678711
2002-05-15,14.642646789550781
2002-05-16,14.647904396057129
2002-05-17,14.658415794372559
2002-05-20,14.443009376525879
2002-05-21,14.47977066040039
2002-05-22,14.62689208984375
2002-05-23,14.684684753417969
2002-05-24,14.542823791503906
2002-05-28,14.385208129882812
2002-05-29,14.29063606262207
2002-05-30,14.374706268310547
2002-05-31,14.632143020629883
2002-06-03,14.264366149902344
2002-06-04,14.23284912109375
2002-06-05,14.632143020629883
2002-06-06,14.25911808013916
2002-06-07,14.306398391723633
2002-06-10,14.448253631591797
2002-06-11,14.395719528198242
2002-06-12,14.012179374694824
2002-06-13,13.922869682312012
2002-06-14,13.807280540466309
2002-06-17,14.23284912109375
2002-06-18,14.301149368286133
2002-06-19,14.49028491973877
2002-06-20,14.527060508728027
2002-06-21,14.29063606262207
2002-06-24,14.096242904663086
2002-06-25,13.875581741333008
2002-06-26,13.92812442779541
2002-06-27,13.90184497833252
2002-06-28,14.301149368286133
2002-07-01,14.043704986572266
2002-07-02,13.716861724853516
2002-07-03,13.600881576538086
2002-07-05,13.896096229553223
2002-07-08,13.653599739074707
2002-07-09,13.321488380432129
2002-07-10,13.078988075256348
2002-07-11,13.089530944824219
2002-07-12,12.941925048828125
2002-07-15,13.068443298339844
2002-07-16,12.657267570495605
2002-07-17,12.88920783996582
2002-07-18,12.525466918945312
2002-07-19,11.845419883728027
2002-07-22,11.645095825195312
2002-07-23,11.497489929199219
2002-07-24,12.019387245178223
2002-07-25,12.625628471374512
2002-07-26,12.499104499816895
2002-07-29,13.353110313415527
2002-07-30,13.13697338104248
2002-07-31,13.73267936706543
2002-08-01,14.655220985412598
2002-08-02,14.338923454284668
2002-08-05,14.19130802154541
2002-08-06,14.512887954711914
2002-08-07,14.797554016113281
2002-08-08,15.156023025512695
2002-08-09,15.272001266479492
2002-08-12,15.214019775390625
2002-08-13,15.129667282104492
2002-08-14,15.37215805053711
2002-08-15,15.387988090515137
2002-08-16,15.245638847351074
2002-08-19,14.84499740600586
2002-08-20,15.182379722595215
2002-08-21,15.092763900756836
2002-08-22,15.409065246582031
2002-08-23,15.308905601501465
2002-08-26,15.293089866638184
2002-08-27,15.303631782531738
2002-08-28,14.924072265625
2002-08-29,14.839720726013184
2002-08-30,14.950423240661621
2002-09-03,14.639402389526367
2002-09-04,15.02423095703125
2002-09-05,15.440698623657227
2002-09-06,15.53558349609375
2002-09-09,15.70955753326416
2002-09-10,16.089113235473633
2002-09-11,16.115467071533203
2002-09-12,16.052207946777344
2002-09-13,16.07856559753418
2002-09-16,16.352699279785156
2002-09-17,16.12074089050293
2002-09-18,15.973129272460938
2002-09-19,15.387988090515137
2002-09-20,15.751720428466797
2002-09-23,15.641020774841309
2002-09-24,15.22982406616211
2002-09-25,15.335268020629883
2002-09-26,15.830793380737305
2002-09-27,15.572489738464355
2002-09-30,14.9662504196167
2002-10-01,15.546127319335938
2002-10-02,15.075517654418945
2002-10-03,15.234152793884277
2002-10-04,15.350485801696777
2002-10-07,15.524981498718262
2002-10-08,15.831669807434082
2002-10-09,15.265876770019531
2002-10-10,15.017349243164062
2002-10-11,15.572564125061035
2002-10-14,15.65717601776123
2002-10-15,16.01675033569336
2002-10-16,15.810518264770508
2002-10-17,16.28641700744629
2002-10-18,16.33930015563965
2002-10-21,17.016138076782227
2002-10-22,16.677719116210938
2002-10-23,16.624835968017578
2002-10-24,16.27584457397461
2002-10-25,17.100740432739258
2002-10-28,16.392169952392578
2002-10-29,16.42390251159668
2002-10-30,16.984405517578125
2002-10-31,16.751745223999023
2002-11-01,16.84164047241211
2002-11-04,16.994983673095703
2002-11-05,16.96854591369629
2002-11-06,16.868078231811523
2002-11-07,16.79404067993164
2002-11-08,16.640703201293945
2002-11-11,16.4291934967041
2002-11-12,16.386882781982422
2002-11-13,16.862789154052734
2002-11-14,17.079591751098633
2002-11-15,16.989704132080078
2002-11-18,16.77818489074707
2002-11-19,16.772903442382812
2002-11-20,16.52436637878418
2002-11-21,16.550809860229492
2002-11-22,16.27055549621582
2002-11-25,15.73120403289795
2002-11-26,15.48796272277832
2002-11-27,15.572564125061035
2002-11-29,15.55670166015625
2002-12-02,15.334622383117676
2002-12-03,15.334622383117676
2002-12-04,15.620160102844238
2002-12-05,15.472101211547852
2002-12-06,15.699470520019531
2002-12-09,15.73120403289795
2002-12-10,15.905701637268066
2002-12-11,15.773499488830566
2002-12-12,15.794658660888672
2002-12-13,15.821096420288086
2002-12-16,16.006168365478516
2002-12-17,15.63602066040039
2002-12-18,15.609579086303711
2002-12-19,15.456233978271484
2002-12-20,15.789373397827148
2002-12-23,15.784078598022461
2002-12-24,15.736482620239258
2002-12-26,15.789373397827148
2002-12-27,15.546127319335938
2002-12-30,15.73120403289795
2002-12-31,15.810811996459961
2003-01-02,16.219486236572266
2003-01-03,16.0867977142334
2003-01-06,16.368099212646484
2003-01-07,16.25663948059082
2003-01-08,16.145179748535156
2003-01-09,16.208871841430664
2003-01-10,16.187637329101562
2003-01-13,16.20355224609375
2003-01-14,16.214181900024414
2003-01-15,15.89572811126709
2003-01-16,16.001873016357422
2003-01-17,16.012495040893555
2003-01-21,15.916955947875977
2003-01-22,15.816116333007812
2003-01-23,15.805506706237793
2003-01-24,15.433987617492676
2003-01-27,14.951007843017578
2003-01-28,14.988168716430664
2003-01-29,14.919170379638672
2003-01-30,15.152688026428223
2003-01-31,15.587904930114746
2003-02-03,15.53482437133789
2003-02-04,15.38090705871582
2003-02-05,15.492368698120117
2003-02-06,15.56667709350586
2003-02-07,15.402134895324707
2003-02-10,15.492368698120117
2003-02-11,15.179226875305176
2003-02-12,15.046544075012207
2003-02-13,15.07308292388916
2003-02-14,15.497673988342285
2003-02-18,15.502983093261719
2003-02-19,15.322535514831543
2003-02-20,14.871404647827148
2003-02-21,14.951007843017578
2003-02-24,14.6378755569458
2003-02-25,14.982853889465332
2003-02-26,14.839550018310547
2003-02-27,14.786480903625488
2003-02-28,14.393730163574219
2003-03-03,14.223893165588379
2003-03-04,13.958525657653809
2003-03-05,12.907648086547852
2003-03-06,13.056259155273438
2003-03-07,12.976654052734375
2003-03-10,12.53613567352295
2003-03-11,12.520208358764648
2003-03-12,12.801506996154785
2003-03-13,13.395936965942383
2003-03-14,13.69314956665039
2003-03-17,14.218587875366211
2003-03-18,14.261045455932617
2003-03-19,14.308805465698242
2003-03-20,13.990367889404297
2003-03-21,14.6219482421875
2003-03-24,13.884215354919434
2003-03-25,14.176129341125488
2003-03-26,14.0062894821167
2003-03-27,14.022210121154785
2003-03-28,13.671915054321289
2003-03-31,13.50208854675293
2003-04-01,13.799300193786621
2003-04-02,14.305648803710938
2003-04-03,14.204376220703125
2003-04-04,14.497532844543457
2003-04-07,14.540163040161133
2003-04-08,14.540163040161133
2003-04-09,14.268331527709961
2003-04-10,14.37493896484375
2003-04-11,14.209710121154785
2003-04-14,14.460212707519531
2003-04-15,14.268331527709961
2003-04-16,14.177724838256836
2003-04-17,14.54548454284668
2003-04-21,14.53483772277832
2003-04-22,14.817330360412598
2003-04-23,14.764029502868652
2003-04-24,14.412245750427246
2003-04-25,14.726713180541992
2003-04-28,15.115798950195312
2003-04-29,15.31301498413086
2003-04-30,15.31301498413086
2003-05-01,15.190428733825684
2003-05-02,15.398294448852539
2003-05-05,15.419610977172852
2003-05-06,15.376971244812012
2003-05-07,15.185096740722656
2003-05-08,14.886605262756348
2003-05-09,15.392959594726562
2003-05-12,15.456920623779297
2003-05-13,15.472912788391113
2003-05-14,15.403616905212402
2003-05-15,15.78738021850586
2003-05-16,15.808693885803223
2003-05-19,15.723417282104492
2003-05-20,15.830012321472168
2003-05-21,15.867321968078613
2003-05-22,15.984587669372559
2003-05-23,15.989922523498535
2003-05-27,16.080528259277344
2003-05-28,16.123170852661133
2003-05-29,16.25642204284668
2003-05-30,16.490934371948242
2003-06-02,16.634843826293945
2003-06-03,16.37367820739746
2003-06-04,16.517580032348633
2003-06-05,16.517580032348633
2003-06-06,16.554899215698242
2003-06-09,16.458955764770508
2003-06-10,16.288394927978516
2003-06-11,16.325714111328125
2003-06-12,16.38433074951172
2003-06-13,16.363019943237305
2003-06-16,16.634843826293945
2003-06-17,16.416316986083984
2003-06-18,16.442974090576172
2003-06-19,16.208450317382812
2003-06-20,16.005908966064453
2003-06-23,15.92063045501709
2003-06-24,15.973931312561035
2003-06-25,15.734079360961914
2003-06-26,15.830012321472168
2003-06-27,15.750069618225098
2003-06-30,16.011240005493164
2003-07-01,16.123573303222656
2003-07-02,16.20917510986328
2003-07-03,16.155675888061523
2003-07-07,16.3482608795166
2003-07-08,16.18242835998535
2003-07-09,15.98983383178711
2003-07-10,15.861455917358398
2003-07-11,15.914952278137207
2003-07-14,15.866791725158691
2003-07-15,15.877498626708984
2003-07-16,15.770499229431152
2003-07-17,15.503030776977539
2003-07-18,15.449535369873047
2003-07-21,15.406740188598633
2003-07-22,15.379995346069336
2003-07-23,15.925640106201172
2003-07-24,15.8453950881958
2003-07-25,16.219867706298828
2003-07-28,16.305465698242188
2003-07-29,16.262666702270508
2003-07-30,16.187772750854492
2003-07-31,16.118228912353516
2003-08-01,15.840055465698242
2003-08-04,15.95773983001709
2003-08-05,15.717008590698242
2003-08-06,15.717008590698242
2003-08-07,15.979140281677246
2003-08-08,15.818647384643555
2003-08-11,16.305465698242188
2003-08-12,16.251968383789062
2003-08-13,16.380359649658203
2003-08-14,16.6210880279541
2003-08-15,16.69597816467285
2003-08-18,16.712032318115234
2003-08-19,16.690635681152344
2003-08-20,16.567596435546875
2003-08-21,16.476642608642578
2003-08-22,16.342912673950195
2003-08-25,16.444549560546875
2003-08-26,16.519447326660156
2003-08-27,16.519447326660156
2003-08-28,16.658540725708008
2003-08-29,16.829715728759766
2003-09-02,17.011606216430664
2003-09-03,17.14000129699707
2003-09-04,16.94740867614746
2003-09-05,16.942060470581055
2003-09-08,17.043697357177734
2003-09-09,16.931360244750977
2003-09-10,16.9848575592041
2003-09-11,17.279083251953125
2003-09-12,17.5572566986084
2003-09-15,17.439565658569336
2003-09-16,17.60540771484375
2003-09-17,17.685651779174805
2003-09-18,18.161762237548828
