Date,CARR
2021-02-02,35.78645324707031
2021-02-03,35.479557037353516
2021-02-04,35.646942138671875
2021-02-05,36.4095458984375
2021-02-08,36.92105484008789
2021-02-09,34.64254379272461
2021-02-10,34.58675003051758
2021-02-11,34.59605407714844
2021-02-12,34.67044448852539
2021-02-16,34.791351318359375
2021-02-17,34.63325119018555
2021-02-18,34.08454895019531
2021-02-19,35.0052490234375
2021-02-22,34.689048767089844
2021-02-23,34.5030517578125
2021-02-24,34.828556060791016
2021-02-25,33.6102409362793
2021-02-26,33.97294998168945
2021-03-01,34.59605407714844
2021-03-02,34.54024887084961
2021-03-03,34.52164840698242
2021-03-04,33.03364562988281
2021-03-05,34.354248046875
2021-03-08,34.46584701538086
2021-03-09,34.52164840698242
2021-03-10,36.06544494628906
2021-03-11,36.48395538330078
2021-03-12,36.81875228881836
2021-03-15,36.82804870605469
2021-03-16,35.87014389038086
2021-03-17,36.59555435180664
2021-03-18,38.13005447387695
2021-03-19,38.04635238647461
2021-03-22,38.5113525390625
2021-03-23,37.469749450683594
2021-03-24,37.33026123046875
2021-03-25,37.525550842285156
2021-03-26,38.2137565612793
2021-03-29,39.37627029418945
2021-03-30,39.394859313964844
2021-03-31,39.2646484375
2021-04-01,39.07864761352539
2021-04-05,39.59946060180664
2021-04-06,39.813358306884766
2021-04-07,39.70175552368164
2021-04-08,39.55296325683594
2021-04-09,39.7575569152832
2021-04-12,39.61805725097656
2021-04-13,40.13886260986328
2021-04-14,40.1109504699707
2021-04-15,40.538753509521484
2021-04-16,40.8084602355957
2021-04-19,40.79915237426758
2021-04-20,39.54365539550781
2021-04-21,40.045860290527344
2021-04-22,40.07374954223633
2021-04-23,41.357154846191406
2021-04-26,41.0130615234375
2021-04-27,41.812862396240234
2021-04-28,41.37575912475586
2021-04-29,41.059566497802734
2021-04-30,40.63991928100586
2021-05-03,40.528011322021484
2021-05-04,40.22027587890625
2021-05-05,40.350830078125
2021-05-06,41.1807861328125
2021-05-07,41.814918518066406
2021-05-10,42.346458435058594
2021-05-11,41.49784851074219
2021-05-12,39.56749725341797
2021-05-13,40.332191467285156
2021-05-14,40.695865631103516
2021-05-17,41.190101623535156
2021-05-18,40.714515686035156
2021-05-19,40.50935363769531
2021-05-20,40.92900466918945
2021-05-21,40.919677734375
2021-05-24,41.38594055175781
2021-05-25,41.7030029296875
2021-05-26,41.7030029296875
2021-05-27,42.25320816040039
2021-05-28,42.83137130737305
2021-06-01,43.68930435180664
2021-06-02,42.943267822265625
2021-06-03,42.64487075805664
2021-06-04,42.7940673828125
2021-06-07,42.95261001586914
2021-06-08,43.23237228393555
2021-06-09,43.073829650878906
2021-06-10,42.7661018371582
2021-06-11,42.98991012573242
2021-06-14,43.09248352050781
2021-06-15,43.39090347290039
2021-06-16,43.74527359008789
2021-06-17,43.01789093017578
2021-06-18,42.010746002197266
2021-06-21,43.362918853759766
2021-06-22,42.99923324584961
2021-06-23,43.10207748413086
2021-06-24,43.21427536010742
2021-06-25,43.99965286254883
2021-06-28,44.766326904296875
2021-06-29,45.5423469543457
2021-06-30,45.43949890136719
2021-07-01,45.579742431640625
2021-07-02,45.36470413208008
2021-07-06,45.03746795654297
2021-07-07,45.6545524597168
2021-07-08,44.92527389526367
2021-07-09,45.13096237182617
2021-07-12,46.00982666015625
2021-07-13,46.028526306152344
2021-07-14,45.8134880065918
2021-07-15,46.33708572387695
2021-07-16,45.888282775878906
2021-07-19,45.11225891113281
2021-07-20,46.654972076416016
2021-07-21,47.169193267822266
2021-07-22,47.50578308105469
2021-07-23,48.52490234375
2021-07-26,48.16026306152344
2021-07-27,48.580997467041016
2021-07-28,48.21636199951172
2021-07-29,50.43223571777344
2021-07-30,51.657047271728516
2021-08-02,51.05866622924805
2021-08-03,53.46153259277344
2021-08-04,53.33063888549805
2021-08-05,52.65746307373047
2021-08-06,52.713558197021484
2021-08-09,52.582664489746094
2021-08-10,52.928611755371094
2021-08-11,53.190391540527344
2021-08-12,52.33957290649414
2021-08-13,52.49851608276367
2021-08-16,52.91925811767578
2021-08-17,51.563560485839844
2021-08-18,51.582244873046875
2021-08-19,51.657047271728516
2021-08-20,51.76924514770508
2021-08-23,52.24607849121094
2021-08-24,52.928611755371094
2021-08-25,53.98512649536133
2021-08-26,53.64854049682617
2021-08-27,54.527408599853516
2021-08-30,54.256256103515625
2021-08-31,53.854225158691406
2021-09-01,54.1253662109375
2021-09-02,54.153411865234375
2021-09-03,53.67657470703125
2021-09-07,52.5639762878418
2021-09-08,52.97535705566406
2021-09-09,53.04080581665039
2021-09-10,52.76030731201172
2021-09-13,52.11518859863281
2021-09-14,51.40460205078125
2021-09-15,52.133880615234375
2021-09-16,51.48875427246094
2021-09-17,51.42329025268555
2021-09-20,50.32004165649414
2021-09-21,48.328556060791016
2021-09-22,49.1700325012207
2021-09-23,50.01150131225586
2021-09-24,49.66556167602539
2021-09-27,48.964332580566406
2021-09-28,48.580997467041016
2021-09-29,49.413124084472656
2021-09-30,48.39399719238281
2021-10-01,49.04848098754883
2021-10-04,48.92694091796875
2021-10-05,49.385074615478516
2021-10-06,49.18873596191406
2021-10-07,49.8806037902832
2021-10-08,48.15091323852539
2021-10-11,47.917171478271484
2021-10-12,47.02894592285156
2021-10-13,47.43099594116211
2021-10-14,49.56270980834961
2021-10-15,49.955406188964844
2021-10-18,50.469627380371094
2021-10-19,50.46028518676758
2021-10-20,50.50703811645508
2021-10-21,50.78752517700195
2021-10-22,51.105411529541016
2021-10-25,51.04931640625
2021-10-26,50.23588943481445
2021-10-27,49.70296096801758
2021-10-28,50.99613571166992
2021-10-29,48.94392776489258
2021-11-01,48.887691497802734
2021-11-02,49.10323715209961
2021-11-03,48.70027160644531
2021-11-04,49.637367248535156
2021-11-05,49.46869659423828
2021-11-08,49.984092712402344
2021-11-09,51.361602783203125
2021-11-10,51.19292449951172
2021-11-11,51.07110595703125
2021-11-12,52.58917999267578
2021-11-15,52.195613861083984
2021-11-16,52.720367431640625
2021-11-17,52.58917999267578
2021-11-18,53.432559967041016
2021-11-19,53.55438232421875
2021-11-22,52.860931396484375
2021-11-23,51.41783142089844
2021-11-24,52.18622970581055
2021-11-26,51.895748138427734
2021-11-29,52.45798873901367
2021-11-30,50.715003967285156
2021-12-01,50.227725982666016
2021-12-02,52.02693557739258
2021-12-03,52.58917999267578
2021-12-06,52.33617401123047
2021-12-07,53.076473236083984
2021-12-08,52.889041900634766
2021-12-09,52.46735763549805
2021-12-10,52.017555236816406
2021-12-13,51.474056243896484
2021-12-14,50.18086624145508
2021-12-15,50.18086624145508
2021-12-16,50.480751037597656
2021-12-17,48.97203826904297
2021-12-20,47.70697021484375
2021-12-21,48.8502197265625
2021-12-22,49.35770034790039
2021-12-23,49.63963317871094
2021-12-27,50.306888580322266
2021-12-28,50.259891510009766
2021-12-29,50.504241943359375
2021-12-30,50.3256721496582
2021-12-31,50.9741325378418
2022-01-03,49.35770034790039
2022-01-04,50.57941818237305
2022-01-05,49.216732025146484
2022-01-06,50.27869415283203
2022-01-07,48.71864700317383
2022-01-10,49.169742584228516
2022-01-11,49.37649154663086
2022-01-12,49.80880355834961
2022-01-13,49.056968688964844
2022-01-14,48.0232048034668
2022-01-18,46.66050720214844
2022-01-19,45.85228729248047
2022-01-20,45.1380500793457
2022-01-21,44.92189025878906
2022-01-24,44.79033279418945
2022-01-25,44.36742401123047
2022-01-26,43.85993957519531
2022-01-27,43.314849853515625
2022-01-28,43.65318298339844
2022-01-31,44.80912780761719
2022-02-01,44.21704864501953
2022-02-02,44.649356842041016
2022-02-03,43.45582962036133
2022-02-04,43.07991409301758
2022-02-07,42.96714401245117
2022-02-08,43.28665542602539
2022-02-09,45.091060638427734
2022-02-10,44.31103515625
2022-02-11,42.7603874206543
2022-02-14,42.0931396484375
2022-02-15,42.995330810546875
2022-02-16,42.9013557434082
2022-02-17,41.89577865600586
2022-02-18,41.425880432128906
2022-02-22,42.563026428222656
2022-02-23,41.20033264160156
2022-02-24,42.01795959472656
2022-02-25,42.50664138793945
2022-02-28,42.17771911621094
2022-03-01,41.08756637573242
2022-03-02,42.205909729003906
2022-03-03,43.11750793457031
2022-03-04,42.290489196777344
2022-03-07,40.89960479736328
2022-03-08,40.955997467041016
2022-03-09,41.905174255371094
2022-03-10,41.172142028808594
2022-03-11,40.6176643371582
2022-03-14,40.326332092285156
2022-03-15,42.47845458984375
2022-03-16,44.057289123535156
2022-03-17,44.282840728759766
2022-03-18,44.90310287475586
2022-03-21,44.621177673339844
2022-03-22,44.63056945800781
2022-03-23,43.71897506713867
2022-03-24,43.39004135131836
2022-03-25,43.596797943115234
2022-03-28,44.06669235229492
2022-03-29,45.18504333496094
2022-03-30,44.705745697021484
2022-03-31,43.10810470581055
2022-04-01,43.26787185668945
2022-04-04,42.525428771972656
2022-04-05,41.85819625854492
2022-04-06,41.2379264831543
2022-04-07,41.059364318847656
2022-04-08,40.768028259277344
2022-04-11,39.8846321105957
2022-04-12,39.26437759399414
2022-04-13,39.57450485229492
2022-04-14,38.794471740722656
2022-04-18,38.80387878417969
2022-04-19,39.94102096557617
2022-04-20,40.83382034301758
2022-04-21,40.24174880981445
2022-04-22,39.160987854003906
2022-04-25,39.433528900146484
2022-04-26,37.6385383605957
2022-04-27,37.83589172363281
2022-04-28,37.17557144165039
2022-04-29,36.100215911865234
2022-05-02,36.411502838134766
2022-05-03,36.2039794921875
2022-05-04,37.17557144165039
2022-05-05,35.80778503417969
2022-05-06,35.63799285888672
2022-05-09,35.96814727783203
2022-05-10,35.930419921875
2022-05-11,35.458763122558594
2022-05-12,36.88315200805664
2022-05-13,37.91135025024414
2022-05-16,37.600059509277344
2022-05-17,37.90192413330078
2022-05-18,35.241817474365234
2022-05-19,35.28897476196289
2022-05-20,35.80778503417969
2022-05-23,36.100215911865234
2022-05-24,35.788917541503906
2022-05-25,36.119083404541016
2022-05-26,37.10011291503906
2022-05-27,37.94908905029297
2022-05-31,37.08124923706055
2022-06-01,36.73221969604492
2022-06-02,37.807594299316406
2022-06-03,37.345367431640625
2022-06-06,37.32651138305664
2022-06-07,37.72270202636719
2022-06-08,37.156715393066406
2022-06-09,36.6473274230957
2022-06-10,35.222938537597656
2022-06-13,34.42113494873047
2022-06-14,33.902320861816406
2022-06-15,34.685264587402344
2022-06-16,32.61942672729492
2022-06-17,32.45905685424805
2022-06-21,33.0250358581543
2022-06-22,32.949256896972656
2022-06-23,32.987144470214844
2022-06-24,34.389251708984375
2022-06-27,34.209251403808594
2022-06-28,34.09556579589844
2022-06-29,33.906097412109375
2022-06-30,33.78293991088867
2022-07-01,34.105037689208984
2022-07-05,34.17135238647461
2022-07-06,34.27556610107422
2022-07-07,34.483985900878906
2022-07-08,34.17135238647461
2022-07-11,34.60713195800781
2022-07-12,34.22819519042969
2022-07-13,33.8492431640625
2022-07-14,33.735565185546875
2022-07-15,34.105037689208984
2022-07-18,33.6787109375
2022-07-19,35.21345138549805
2022-07-20,35.421871185302734
2022-07-21,36.25554656982422
2022-07-22,36.47344207763672
2022-07-25,36.2176513671875
2022-07-26,36.08502197265625
2022-07-27,37.45869445800781
2022-07-28,37.401859283447266
2022-07-29,38.396583557128906
2022-08-01,38.434478759765625
2022-08-02,38.28290557861328
2022-08-03,38.61448287963867
2022-08-04,39.60921859741211
2022-08-05,39.67552947998047
2022-08-08,39.73236846923828
2022-08-09,39.56184005737305
2022-08-10,40.603946685791016
2022-08-11,40.783939361572266
2022-08-12,41.655513763427734
2022-08-15,42.072357177734375
2022-08-16,42.053409576416016
2022-08-17,41.80709457397461
2022-08-18,41.968143463134766
2022-08-19,40.24393844604492
2022-08-22,39.42920684814453
2022-08-23,39.27763366699219
2022-08-24,39.467105865478516
2022-08-25,39.77973556518555
2022-08-26,38.12185287475586
2022-08-29,37.648170471191406
2022-08-30,37.240806579589844
2022-08-31,37.0608024597168
2022-09-01,37.69554138183594
2022-09-02,37.4965934753418
2022-09-06,38.17869567871094
2022-09-07,39.315528869628906
2022-09-08,39.90288543701172
2022-09-09,39.95026397705078
2022-09-12,40.06394577026367
2022-09-13,38.72816467285156
2022-09-14,38.06502151489258
2022-09-15,38.27342987060547
2022-09-16,36.416595458984375
2022-09-19,36.7765998840332
2022-09-20,35.81976318359375
2022-09-21,35.53554916381836
2022-09-22,34.29450607299805
2022-09-23,34.209251403808594
2022-09-26,33.422935485839844
2022-09-27,33.6787109375
2022-09-28,34.957664489746094
2022-09-29,33.74502944946289
2022-09-30,33.688201904296875
2022-10-03,34.872398376464844
2022-10-04,36.54922866821289
2022-10-05,36.18922424316406
2022-10-06,35.2513427734375
2022-10-07,33.470306396484375
2022-10-10,33.72608947753906
2022-10-11,33.29977798461914
2022-10-12,33.04399490356445
2022-10-13,33.015567779541016
2022-10-14,32.75031280517578
2022-10-17,33.6787109375
2022-10-18,34.40818786621094
2022-10-19,33.053470611572266
2022-10-20,32.26715087890625
2022-10-21,33.337669372558594
2022-10-24,33.96293640136719
2022-10-25,35.3271369934082
2022-10-26,35.18502426147461
2022-10-27,36.03159713745117
2022-10-28,38.000587463378906
2022-10-31,37.81985855102539
2022-11-01,37.77230453491211
2022-11-02,37.21108627319336
2022-11-03,37.44889450073242
2022-11-04,38.31448745727539
2022-11-07,39.03740692138672
2022-11-08,39.38935089111328
2022-11-09,38.37155532836914
2022-11-10,41.35834503173828
2022-11-11,42.27149200439453
2022-11-14,41.48200225830078
2022-11-15,42.185882568359375
2022-11-16,41.71979904174805
2022-11-17,40.939815521240234
2022-11-18,41.7768669128418
2022-11-21,41.748348236083984
2022-11-22,41.89101791381836
2022-11-23,42.00516128540039
2022-11-25,42.05271911621094
2022-11-28,41.19663619995117
2022-11-29,41.39638900756836
2022-11-30,42.15735626220703
2022-12-01,42.73759078979492
2022-12-02,42.499786376953125
2022-12-05,41.62467956542969
2022-12-06,40.9207878112793
2022-12-07,40.97786331176758
2022-12-08,41.34882736206055
2022-12-09,40.9207878112793
2022-12-12,41.14907455444336
2022-12-13,42.15735626220703
2022-12-14,41.66272735595703
2022-12-15,40.38811492919922
2022-12-16,39.712764739990234
2022-12-19,39.47495651245117
2022-12-20,39.35129165649414
2022-12-21,40.216007232666016
2022-12-22,39.82426452636719
2022-12-23,39.92936706542969
2022-12-27,40.005802154541016
2022-12-28,39.13631820678711
2022-12-29,39.986690521240234
2022-12-30,39.41340637207031
2023-01-03,39.75737762451172
2023-01-04,40.15867614746094
2023-01-05,39.68095016479492
2023-01-06,41.2097053527832
2023-01-09,41.563232421875
2023-01-10,42.04096603393555
2023-01-11,43.177978515625
2023-01-12,43.23530960083008
2023-01-13,43.82771301269531
2023-01-17,43.40729904174805
2023-01-18,41.582340240478516
2023-01-19,40.04402160644531
2023-01-20,40.67463302612305
2023-01-23,41.35301971435547
2023-01-24,41.754329681396484
2023-01-25,41.57278823852539
2023-01-26,41.7065544128418
2023-01-27,41.67789077758789
2023-01-30,41.639671325683594
2023-01-31,43.50284194946289
2023-02-01,44.08568572998047
2023-02-02,45.031612396240234
2023-02-03,44.802303314208984
2023-02-06,44.09524154663086
2023-02-07,42.41360092163086
2023-02-08,43.05377960205078
2023-02-09,42.92000198364258
2023-02-10,42.83401107788086
2023-02-13,43.41685485839844
2023-02-14,43.12065887451172
2023-02-15,43.455078125
2023-02-16,43.21620559692383
2023-02-17,43.2066535949707
2023-02-21,41.878536224365234
2023-02-22,41.65877914428711
2023-02-23,42.47093200683594
2023-02-24,42.27983474731445
2023-02-27,42.958221435546875
2023-02-28,43.02510452270508
2023-03-01,43.560176849365234
2023-03-02,44.03791046142578
2023-03-03,45.66222381591797
2023-03-06,46.225955963134766
2023-03-07,45.43290710449219
2023-03-08,45.280033111572266
2023-03-09,44.09524154663086
2023-03-10,43.60794448852539
2023-03-13,42.75757598876953
2023-03-14,43.713050842285156
2023-03-15,41.381690979003906
2023-03-16,42.499595642089844
2023-03-17,41.80210494995117
2023-03-20,42.98689270019531
2023-03-21,43.18754959106445
2023-03-22,42.21295928955078
2023-03-23,42.327613830566406
2023-03-24,41.96452713012695
2023-03-27,42.327613830566406
2023-03-28,42.75757598876953
2023-03-29,43.359527587890625
2023-03-30,43.08244323730469
2023-03-31,43.713050842285156
2023-04-03,43.65571975708008
2023-04-04,40.98038864135742
2023-04-05,40.22555923461914
2023-04-06,39.93891525268555
2023-04-10,40.41666030883789
2023-04-11,41.582340240478516
2023-04-12,41.90719985961914
2023-04-13,42.13651657104492
2023-04-14,42.327613830566406
2023-04-17,42.776676177978516
2023-04-18,42.81489944458008
2023-04-19,42.97734069824219
2023-04-20,43.359527587890625
2023-04-21,43.2066535949707
2023-04-24,40.06312942504883
2023-04-25,40.43577575683594
2023-04-26,38.84012985229492
2023-04-27,39.61406707763672
2023-04-28,39.958030700683594
2023-05-01,39.33697509765625
2023-05-02,39.958030700683594
2023-05-03,39.260536193847656
2023-05-04,39.447696685791016
2023-05-05,40.676231384277344
2023-05-08,40.887386322021484
2023-05-09,41.06015396118164
2023-05-10,41.34809494018555
2023-05-11,41.1081428527832
2023-05-12,40.695430755615234
2023-05-15,41.08894348144531
2023-05-16,40.455482482910156
2023-05-17,41.175323486328125
2023-05-18,41.53045654296875
2023-05-19,41.06975173950195
2023-05-22,40.7242317199707
2023-05-23,39.84121322631836
2023-05-24,39.639652252197266
2023-05-25,39.54366683959961
2023-05-26,39.246131896972656
2023-05-30,40.071571350097656
2023-05-31,39.255741119384766
2023-06-01,39.831607818603516
2023-06-02,41.69361877441406
2023-06-05,41.46326446533203
2023-06-06,42.08714294433594
2023-06-07,43.766780853271484
2023-06-08,43.766780853271484
2023-06-09,43.47883987426758
2023-06-12,43.9875373840332
2023-06-13,44.889747619628906
2023-06-14,44.30427169799805
2023-06-15,44.66899108886719
2023-06-16,44.995323181152344
2023-06-20,45.69597244262695
2023-06-21,46.28144454956055
2023-06-22,46.11284637451172
2023-06-23,46.295902252197266
2023-06-26,46.854732513427734
2023-06-27,47.68333053588867
2023-06-28,47.51954650878906
2023-06-29,47.68333053588867
2023-06-30,47.895301818847656
2023-07-03,48.213260650634766
2023-07-05,47.44246292114258
2023-07-06,47.278663635253906
2023-07-07,47.52918243408203
2023-07-10,49.38872528076172
2023-07-11,51.06520462036133
2023-07-12,51.180824279785156
2023-07-13,51.180824279785156
2023-07-14,51.87453842163086
2023-07-17,52.56825256347656
2023-07-18,53.223426818847656
2023-07-19,53.21379089355469
2023-07-20,52.67423629760742
2023-07-21,51.78782272338867
2023-07-24,51.84564208984375
2023-07-25,51.94197463989258
2023-07-26,52.4429931640625
2023-07-27,54.678306579589844
2023-07-28,56.8365364074707
2023-07-31,57.37608337402344
2023-08-01,57.616966247558594
2023-08-02,56.82689666748047
2023-08-03,55.97902297973633
2023-08-04,54.996253967285156
2023-08-07,55.97902297973633
2023-08-08,55.29493713378906
2023-08-09,54.10984420776367
2023-08-10,53.37759017944336
2023-08-11,53.512474060058594
2023-08-14,53.974952697753906
2023-08-15,53.3872184753418
2023-08-16,52.48153305053711
2023-08-17,51.11337661743164
2023-08-18,51.44096755981445
2023-08-21,51.61438751220703
2023-08-22,51.83599853515625
2023-08-23,53.21379089355469
2023-08-24,51.961246490478516
2023-08-25,53.01145935058594
2023-08-28,53.541385650634766
2023-08-29,54.68793869018555
2023-08-30,55.09260940551758
2023-08-31,55.35274887084961
2023-09-01,55.82486343383789
2023-09-05,54.360347747802734
2023-09-06,54.3410758972168
2023-09-07,55.16005325317383
2023-09-08,56.518577575683594
2023-09-11,56.78835678100586
2023-09-12,54.5145149230957
2023-09-13,53.223426818847656
2023-09-14,52.760948181152344
2023-09-15,52.47190475463867
2023-09-18,52.40446472167969
2023-09-19,51.8841667175293
2023-09-20,51.86491012573242
2023-09-21,50.641258239746094
2023-09-22,50.93994140625
2023-09-25,51.624027252197266
2023-09-26,50.7954216003418
2023-09-27,53.069278717041016
2023-09-28,53.89787292480469
2023-09-29,53.18489074707031
2023-10-02,52.56825256347656
2023-10-03,51.56622314453125
2023-10-04,52.616432189941406
2023-10-05,51.556583404541016
2023-10-06,52.2984733581543
2023-10-09,53.01145935058594
2023-10-10,53.39685821533203
2023-10-11,53.99422836303711
2023-10-12,52.49116897583008
2023-10-13,50.641258239746094
2023-10-16,51.20973587036133
2023-10-17,50.96885299682617
2023-10-18,48.31924057006836
2023-10-19,47.21122360229492
2023-10-20,46.51750183105469
2023-10-23,46.7294807434082
2023-10-24,46.39225387573242
2023-10-25,45.32278060913086
2023-10-26,44.882659912109375
2023-10-27,44.97938537597656
2023-10-30,45.8209342956543
2023-10-31,46.1014518737793
2023-11-01,48.03604507446289
2023-11-02,48.335914611816406
2023-11-03,48.877601623535156
2023-11-06,48.626102447509766
2023-11-07,48.80021286010742
2023-11-08,49.28386306762695
2023-11-09,48.7808723449707
2023-11-10,49.81587600708008
2023-11-13,49.27418899536133
2023-11-14,51.08304214477539
2023-11-15,50.63808059692383
2023-11-16,50.9572868347168
2023-11-17,51.47963333129883
2023-11-20,51.83753204345703
2023-11-21,51.00566482543945
2023-11-22,51.025001525878906
2023-11-24,51.24747848510742
2023-11-27,50.43494415283203
2023-11-28,49.94162368774414
2023-11-29,50.502662658691406
2023-11-30,50.260833740234375
