Date,VICI
2018-04-16,11.850102424621582
2018-04-17,11.876099586486816
2018-04-18,11.947608947753906
2018-04-19,11.850102424621582
2018-04-20,11.817599296569824
2018-04-23,11.759096145629883
2018-04-24,11.726593971252441
2018-04-25,11.726593971252441
2018-04-26,11.707090377807617
2018-04-27,11.733091354370117
2018-04-30,11.817599296569824
2018-05-01,11.837100982666016
2018-05-02,11.61608600616455
2018-05-03,11.603090286254883
2018-05-04,11.713592529296875
2018-05-07,11.804598808288574
2018-05-08,11.967106819152832
2018-05-09,12.279122352600098
2018-05-10,12.428631782531738
2018-05-11,12.35062313079834
2018-05-14,12.545635223388672
2018-05-15,12.57813549041748
2018-05-16,12.773149490356445
2018-05-17,12.805647850036621
2018-05-18,12.714645385742188
2018-05-21,12.844650268554688
2018-05-22,12.838153839111328
2018-05-23,12.93565559387207
2018-05-24,12.903157234191895
2018-05-25,12.909653663635254
2018-05-29,12.961658477783203
2018-05-30,12.968159675598145
2018-05-31,12.59113883972168
2018-06-01,12.922650337219238
2018-06-04,13.241169929504395
2018-06-05,13.072161674499512
2018-06-06,12.98766040802002
2018-06-07,13.007158279418945
2018-06-08,13.28667163848877
2018-06-11,13.345176696777344
2018-06-12,13.390679359436035
2018-06-13,13.390679359436035
2018-06-14,13.345176696777344
2018-06-15,13.338678359985352
2018-06-18,13.390679359436035
2018-06-19,13.423181533813477
2018-06-20,13.611690521240234
2018-06-21,13.631190299987793
2018-06-22,13.637694358825684
2018-06-25,13.5466890335083
2018-06-26,13.514187812805176
2018-06-27,13.483242988586426
2018-06-28,13.476659774780273
2018-06-29,13.588579177856445
2018-07-02,13.628082275390625
2018-07-03,13.733415603637695
2018-07-05,13.819005012512207
2018-07-06,13.89143180847168
2018-07-09,13.898009300231934
2018-07-10,13.917759895324707
2018-07-11,13.799257278442383
2018-07-12,13.786087036132812
2018-07-13,13.93751049041748
2018-07-16,13.93751049041748
2018-07-17,13.792672157287598
2018-07-18,13.654417037963867
2018-07-19,13.67416763305664
2018-07-20,13.647829055786133
2018-07-23,13.562246322631836
2018-07-24,13.483242988586426
2018-07-25,13.535910606384277
2018-07-26,13.49640941619873
2018-07-27,13.377900123596191
2018-07-30,13.437154769897461
2018-07-31,13.39765453338623
2018-08-01,13.167226791381836
2018-08-02,12.936802864074707
2018-08-03,12.864380836486816
2018-08-06,13.00263786315918
2018-08-07,13.075057983398438
2018-08-08,13.344989776611328
2018-08-09,13.246233940124512
2018-08-10,13.265982627868652
2018-08-13,13.219898223876953
2018-08-14,13.233068466186523
2018-08-15,13.437154769897461
2018-08-16,13.608330726623535
2018-08-17,13.608330726623535
2018-08-20,13.470071792602539
2018-08-21,13.608330726623535
2018-08-22,13.516158103942871
2018-08-23,13.62149715423584
2018-08-24,13.628082275390625
2018-08-27,13.7005033493042
2018-08-28,13.779507637023926
2018-08-29,13.759750366210938
2018-08-30,13.588579177856445
2018-08-31,13.766340255737305
2018-09-04,13.779507637023926
2018-09-05,13.759750366210938
2018-09-06,13.7005033493042
2018-09-07,13.720255851745605
2018-09-10,13.832171440124512
2018-09-11,13.805839538574219
2018-09-12,13.805839538574219
2018-09-13,13.898009300231934
2018-09-14,14.00334358215332
2018-09-17,14.167937278747559
2018-09-18,14.220605850219727
2018-09-19,14.148186683654785
2018-09-20,14.10210132598877
2018-09-21,14.108687400817871
2018-09-24,14.00334358215332
2018-09-25,14.023096084594727
2018-09-26,13.884840965270996
2018-09-27,14.1171236038208
2018-09-28,14.430839538574219
2018-10-01,14.177200317382812
2018-10-02,14.364089012145996
2018-10-03,14.21724796295166
2018-10-04,14.143823623657227
2018-10-05,13.996977806091309
2018-10-08,14.263969421386719
2018-10-09,14.350738525390625
2018-10-10,14.157169342041016
2018-10-11,13.770035743713379
2018-10-12,13.77670955657959
2018-10-15,13.936904907226562
2018-10-16,14.07707691192627
2018-10-17,14.317367553710938
2018-10-18,14.350738525390625
2018-10-19,14.444186210632324
2018-10-22,14.19054889678955
2018-10-23,14.250615119934082
2018-10-24,14.364089012145996
2018-10-25,14.67112922668457
2018-10-26,14.550983428955078
2018-10-29,14.384111404418945
2018-10-30,14.357415199279785
2018-10-31,14.410813331604004
2018-11-01,14.56433391571045
2018-11-02,14.30401611328125
2018-11-05,14.364089012145996
2018-11-06,14.550983428955078
2018-11-07,14.771252632141113
2018-11-08,14.517609596252441
2018-11-09,14.484235763549805
2018-11-12,14.357415199279785
2018-11-13,14.330716133117676
2018-11-14,14.310693740844727
2018-11-15,14.10377311706543
2018-11-16,14.21724796295166
2018-11-19,14.297345161437988
2018-11-20,14.170520782470703
2018-11-21,14.297345161437988
2018-11-23,14.4508638381958
2018-11-26,14.604384422302246
2018-11-27,14.737879753112793
2018-11-28,14.71117877960205
2018-11-29,14.731201171875
2018-11-30,14.530961990356445
2018-12-03,14.524287223815918
2018-12-04,14.290667533874512
2018-12-06,14.611056327819824
2018-12-07,14.370765686035156
2018-12-10,13.963606834411621
2018-12-11,13.976954460144043
2018-12-12,13.783387184143066
2018-12-13,13.790060997009277
2018-12-14,13.77670955657959
2018-12-17,13.175984382629395
2018-12-18,13.21603012084961
2018-12-19,13.082535743713379
2018-12-20,12.748796463012695
2018-12-21,12.448433876037598
2018-12-24,12.027923583984375
2018-12-26,12.40838623046875
2018-12-27,12.440932273864746
2018-12-28,12.590084075927734
2018-12-31,12.73245906829834
2019-01-02,12.529067039489746
2019-01-03,12.72568130493164
2019-01-04,12.868054389953613
2019-01-07,12.901952743530273
2019-01-08,13.295184135437012
2019-01-09,13.471457481384277
2019-01-10,13.607050895690918
2019-01-11,13.762990951538086
2019-01-14,13.864684104919434
2019-01-15,13.952824592590332
2019-01-16,14.14944076538086
2019-01-17,14.230793952941895
2019-01-18,14.312153816223145
2019-01-22,14.210454940795898
2019-01-23,14.25113582611084
2019-01-24,14.325713157653809
2019-01-25,14.542664527893066
2019-01-28,14.549442291259766
2019-01-29,14.583344459533691
2019-01-30,14.501986503601074
2019-01-31,14.596901893615723
2019-02-01,14.671478271484375
2019-02-04,14.590121269226074
2019-02-05,14.590121269226074
2019-02-06,14.549442291259766
2019-02-07,14.549442291259766
2019-02-08,14.705376625061035
2019-02-11,14.718939781188965
2019-02-12,14.617242813110352
2019-02-13,14.62402057647705
2019-02-14,14.685038566589355
2019-02-15,14.495209693908691
2019-02-19,14.454526901245117
2019-02-20,14.569785118103027
2019-02-21,14.685038566589355
2019-02-22,14.556222915649414
2019-02-25,14.481645584106445
2019-02-26,14.413846969604492
2019-02-27,14.393508911132812
2019-02-28,14.447751998901367
2019-03-01,14.278253555297852
2019-03-04,14.447751998901367
2019-03-05,14.305376052856445
2019-03-06,14.257915496826172
2019-03-07,14.196897506713867
2019-03-08,14.346049308776855
2019-03-11,14.556222915649414
2019-03-12,14.549442291259766
2019-03-13,14.563002586364746
2019-03-14,14.522330284118652
2019-03-15,14.603680610656738
2019-03-18,14.563002586364746
2019-03-19,14.501986503601074
2019-03-20,14.542664527893066
2019-03-21,14.752842903137207
2019-03-22,14.847757339477539
2019-03-25,14.854535102844238
2019-03-26,14.976569175720215
2019-03-27,14.888432502746582
2019-03-28,14.976371765136719
2019-03-29,15.031328201293945
2019-04-01,14.969500541687012
2019-04-02,14.969500541687012
2019-04-03,15.058809280395508
2019-04-04,15.065678596496582
2019-04-05,15.196206092834473
2019-04-08,15.16872501373291
2019-04-09,15.13437557220459
2019-04-10,15.278643608093262
2019-04-11,15.237428665161133
2019-04-12,15.216815948486328
2019-04-15,15.285513877868652
2019-04-16,15.11376667022705
2019-04-17,15.017587661743164
2019-04-18,15.045065879821777
2019-04-22,14.9420166015625
2019-04-23,15.20307731628418
2019-04-24,15.443522453308105
2019-04-25,15.519088745117188
2019-04-26,15.629008293151855
2019-04-29,15.525959014892578
2019-04-30,15.663359642028809
2019-05-01,15.68397045135498
2019-05-02,15.68397045135498
2019-05-03,15.704577445983887
2019-05-06,15.629008293151855
2019-05-07,15.388566017150879
2019-05-08,15.26490306854248
2019-05-09,15.16185188293457
2019-05-10,15.402303695678711
2019-05-13,15.4229154586792
2019-05-14,15.292381286621094
2019-05-15,15.319860458374023
2019-05-16,15.553442001342773
2019-05-17,15.546567916870117
2019-05-20,15.319860458374023
2019-05-21,15.367956161499023
2019-05-22,15.443522453308105
2019-05-23,15.525959014892578
2019-05-24,15.642746925354004
2019-05-28,15.505349159240723
2019-05-29,15.374825477600098
2019-05-30,15.36108684539795
2019-05-31,15.237428665161133
2019-06-03,15.182467460632324
2019-06-04,15.010722160339355
2019-06-05,15.374825477600098
2019-06-06,15.45726203918457
2019-06-07,15.216815948486328
2019-06-10,15.312992095947266
2019-06-11,15.381693840026855
2019-06-12,15.409171104431152
2019-06-13,15.484743118286133
2019-06-14,15.615270614624023
2019-06-17,15.663359642028809
2019-06-18,15.629008293151855
2019-06-19,15.718317031860352
2019-06-20,15.807629585266113
2019-06-21,15.656492233276367
2019-06-24,15.306123733520508
2019-06-25,14.976371765136719
2019-06-26,14.825228691101074
2019-06-27,15.116276741027832
2019-06-28,15.346050262451172
2019-07-01,15.520119667053223
2019-07-02,15.659375190734863
2019-07-03,15.833449363708496
2019-07-05,15.541010856628418
2019-07-08,15.42264461517334
2019-07-09,15.485307693481445
2019-07-10,15.534045219421387
2019-07-11,15.373900413513184
2019-07-12,15.506195068359375
2019-07-15,15.659375190734863
2019-07-16,15.478342056274414
2019-07-17,15.241608619689941
2019-07-18,15.311237335205078
2019-07-19,15.067536354064941
2019-07-22,15.018797874450684
2019-07-23,14.942206382751465
2019-07-24,14.935243606567383
2019-07-25,14.816872596740723
2019-07-26,14.879545211791992
2019-07-29,14.809911727905273
2019-07-30,14.963096618652344
2019-07-31,14.858656883239746
2019-08-01,14.60102653503418
2019-08-02,14.782064437866211
2019-08-05,14.517472267150879
2019-08-06,14.524435997009277
2019-08-07,14.607991218566895
2019-08-08,14.754215240478516
2019-08-09,14.740285873413086
2019-08-12,14.768136978149414
2019-08-13,14.80295181274414
2019-08-14,14.38518238067627
2019-08-15,14.322518348693848
2019-08-16,14.43392562866211
2019-08-19,14.698512077331543
2019-08-20,14.43392562866211
2019-08-21,14.594067573547363
2019-08-22,14.809911727905273
2019-08-23,14.621915817260742
2019-08-26,15.09538745880127
2019-08-27,15.165018081665039
2019-08-28,15.178946495056152
2019-08-29,15.373900413513184
2019-08-30,15.429603576660156
2019-09-03,15.429603576660156
2019-09-04,15.443533897399902
2019-09-05,15.450491905212402
2019-09-06,15.534045219421387
2019-09-09,15.283385276794434
2019-09-10,15.171982765197754
2019-09-11,15.290345191955566
2019-09-12,15.318199157714844
2019-09-13,15.151092529296875
2019-09-16,15.387829780578613
2019-09-17,15.55493450164795
2019-09-18,15.63848876953125
2019-09-19,15.819526672363281
2019-09-20,15.972700119018555
2019-09-23,15.95877742767334
2019-09-24,16.00055503845215
2019-09-25,16.042335510253906
2019-09-26,15.871624946594238
2019-09-27,15.878677368164062
2019-09-30,15.977435111999512
2019-10-01,15.93510913848877
2019-10-02,15.949213981628418
2019-10-03,16.11852264404297
2019-10-04,16.189054489135742
2019-10-07,16.252546310424805
2019-10-08,16.266651153564453
2019-10-09,16.210220336914062
2019-10-10,16.266651153564453
2019-10-11,16.189054489135742
2019-10-14,16.217273712158203
2019-10-15,16.308975219726562
2019-10-16,16.266651153564453
2019-10-17,16.323083877563477
2019-10-18,16.323083877563477
2019-10-21,16.569976806640625
2019-10-22,16.647573471069336
2019-10-23,16.682844161987305
2019-10-24,16.72516441345215
2019-10-25,16.689895629882812
2019-10-28,16.76749038696289
2019-10-29,16.74632453918457
2019-10-30,16.922679901123047
2019-10-31,16.6122989654541
2019-11-01,17.303604125976562
2019-11-04,17.3388729095459
2019-11-05,16.972057342529297
2019-11-06,17.05670928955078
2019-11-07,16.922679901123047
2019-11-08,17.127246856689453
2019-11-11,17.3388729095459
2019-11-12,17.197790145874023
2019-11-13,17.176624298095703
2019-11-14,17.345924377441406
2019-11-15,17.381195068359375
2019-11-18,17.324758529663086
2019-11-19,17.268329620361328
2019-11-20,17.423519134521484
2019-11-21,17.176624298095703
2019-11-22,17.15546226501465
2019-11-25,17.268329620361328
2019-11-26,17.35297966003418
2019-11-27,17.557540893554688
2019-11-29,17.444679260253906
2019-12-02,17.261272430419922
2019-12-03,17.395301818847656
2019-12-04,17.268329620361328
2019-12-05,17.423519134521484
2019-12-06,17.592817306518555
2019-12-09,17.57870864868164
2019-12-10,17.564599990844727
2019-12-11,17.416461944580078
2019-12-12,17.388248443603516
2019-12-13,17.16251564025879
2019-12-16,17.360027313232422
2019-12-17,17.529333114624023
2019-12-18,17.656299591064453
2019-12-19,17.860864639282227
2019-12-20,17.88908576965332
2019-12-23,17.87497901916504
2019-12-24,17.77621841430664
2019-12-26,17.867589950561523
2019-12-27,18.017505645751953
2019-12-30,18.046056747436523
2019-12-31,18.238792419433594
2020-01-02,18.046056747436523
2020-01-03,18.060331344604492
2020-01-06,17.874732971191406
2020-01-07,17.803348541259766
2020-01-08,17.917558670043945
2020-01-09,18.096019744873047
2020-01-10,18.110301971435547
2020-01-13,18.096019744873047
2020-01-14,18.181686401367188
2020-01-15,18.545745849609375
2020-01-16,18.695655822753906
2020-01-17,18.752763748168945
2020-01-21,18.82415199279785
2020-01-22,18.952638626098633
2020-01-23,18.99547004699707
2020-01-24,19.024023056030273
2020-01-27,18.82415199279785
2020-01-28,18.78131675720215
2020-01-29,19.081130981445312
2020-01-30,19.15251922607422
2020-01-31,19.131105422973633
2020-02-03,19.166793823242188
2020-02-04,19.2952880859375
2020-02-05,19.245315551757812
2020-02-06,19.380949020385742
2020-02-07,19.359529495239258
2020-02-10,19.616518020629883
2020-02-11,19.766427993774414
2020-02-12,19.7878360748291
2020-02-13,19.909194946289062
2020-02-14,20.066242218017578
2020-02-18,19.902057647705078
2020-02-19,19.6093807220459
2020-02-20,20.080522537231445
2020-02-21,20.09479522705078
2020-02-24,19.63079261779785
2020-02-25,19.052581787109375
2020-02-26,18.30303955078125
2020-02-27,17.703407287597656
2020-02-28,17.889009475708008
2020-03-02,17.603473663330078
2020-03-03,17.646297454833984
2020-03-04,18.310178756713867
2020-03-05,17.77479362487793
2020-03-06,17.28937530517578
2020-03-09,15.46906566619873
2020-03-10,16.432758331298828
2020-03-11,14.719528198242188
2020-03-12,11.585740089416504
2020-03-13,12.563706398010254
2020-03-16,8.965919494628906
2020-03-17,9.294289588928223
2020-03-18,7.995087623596191
2020-03-19,8.202104568481445
2020-03-20,8.787458419799805
2020-03-23,8.380565643310547
2020-03-24,9.35853385925293
2020-03-25,11.01466178894043
2020-03-26,11.528631210327148
2020-03-27,11.500076293945312
2020-03-30,11.665900230407715
2020-03-31,12.102280616760254
2020-04-01,10.938599586486816
2020-04-02,10.785867691040039
2020-04-03,10.022200584411621
2020-04-06,10.371305465698242
2020-04-07,10.56040096282959
2020-04-08,11.57862663269043
2020-04-09,12.480477333068848
2020-04-13,12.058643341064453
2020-04-14,12.349563598632812
2020-04-15,11.70226764678955
2020-04-16,11.45498275756836
2020-04-17,11.70226764678955
2020-04-20,11.404072761535645
2020-04-21,11.164064407348633
2020-04-22,11.273160934448242
2020-04-23,11.113152503967285
2020-04-24,11.331340789794922
2020-04-27,11.86227035522461
2020-04-28,12.204106330871582
2020-04-29,13.01867961883545
2020-04-30,12.669578552246094
2020-05-01,12.044098854064941
2020-05-04,11.913180351257324
2020-05-05,11.949549674987793
2020-05-06,11.818634986877441
2020-05-07,12.051369667053223
2020-05-08,12.429567337036133
2020-05-11,12.145920753479004
2020-05-12,11.469531059265137
2020-05-13,10.814958572387695
2020-05-14,11.04769515991211
2020-05-15,11.12769603729248
2020-05-18,12.01500415802002
2020-05-19,12.538661003112793
2020-05-20,13.033226013183594
2020-05-21,13.331421852111816
2020-05-22,13.695069313049316
2020-05-26,14.422367095947266
2020-05-27,14.589648246765137
2020-05-28,14.095083236694336
2020-05-29,14.269637107849121
2020-06-01,14.982391357421875
2020-06-02,14.880566596984863
2020-06-03,15.935158729553223
2020-06-04,16.167892456054688
2020-06-05,16.72064208984375
2020-06-08,16.604272842407227
2020-06-09,16.000614166259766
2020-06-10,15.38240909576416
2020-06-11,14.916935920715332
2020-06-12,16.211528778076172
2020-06-15,16.604272842407227
2020-06-16,16.269712448120117
2020-06-17,16.65518569946289
2020-06-18,16.43699073791504
2020-06-19,16.349716186523438
2020-06-22,15.847881317138672
2020-06-23,16.044246673583984
2020-06-24,15.331499099731445
2020-06-25,15.316951751708984
2020-06-26,14.567827224731445
2020-06-29,14.765689849853516
2020-06-30,14.905965805053711
2020-07-01,15.282489776611328
2020-07-02,15.400614738464355
2020-07-06,14.928112983703613
2020-07-07,14.75830364227295
2020-07-08,14.913346290588379
2020-07-09,14.610651016235352
2020-07-10,14.736161231994629
2020-07-13,14.581116676330566
2020-07-14,14.529438972473145
2020-07-15,15.644248962402344
2020-07-16,15.54826831817627
2020-07-17,15.910027503967285
2020-07-20,15.599952697753906
2020-07-21,15.850971221923828
2020-07-22,16.434215545654297
2020-07-23,15.946942329406738
2020-07-24,15.52612590789795
2020-07-27,15.334168434143066
2020-07-28,15.289874076843262
2020-07-29,15.814050674438477
2020-07-30,15.991241455078125
2020-07-31,16.028152465820312
2020-08-03,16.24225425720215
2020-08-04,16.759056091308594
2020-08-05,16.50804328918457
2020-08-06,16.759056091308594
2020-08-07,16.89194679260254
2020-08-10,17.076522827148438
2020-08-11,17.179882049560547
2020-08-12,17.2315616607666
2020-08-13,16.995309829711914
2020-08-14,16.92885971069336
2020-08-17,17.120819091796875
2020-08-18,16.96578025817871
2020-08-19,17.061756134033203
2020-08-20,17.061756134033203
2020-08-21,16.626169204711914
2020-08-24,16.97316551208496
2020-08-25,16.906713485717773
2020-08-26,16.81812286376953
2020-08-27,17.08390235900879
2020-08-28,16.96578025817871
2020-08-31,16.493274688720703
2020-09-01,17.25370979309082
2020-09-02,17.41613006591797
2020-09-03,16.92148208618164
2020-09-04,16.89194679260254
2020-09-08,17.187265396118164
2020-09-09,17.54902458190918
2020-09-10,17.534259796142578
2020-09-11,17.763126373291016
2020-09-14,18.31683921813965
2020-09-15,18.767192840576172
2020-09-16,18.530941009521484
2020-09-17,18.065820693969727
2020-09-18,17.57855224609375
2020-09-21,16.98792839050293
2020-09-22,17.172500610351562
2020-09-23,16.840269088745117
2020-09-24,17.0026912689209
2020-09-25,17.393985748291016
2020-09-28,17.85910415649414
2020-09-29,17.507307052612305
2020-09-30,17.492340087890625
2020-10-01,17.754308700561523
2020-10-02,18.008800506591797
2020-10-05,18.151020050048828
2020-10-06,17.85161590576172
2020-10-07,17.754308700561523
2020-10-08,17.97886085510254
2020-10-09,17.69443130493164
2020-10-12,17.866586685180664
2020-10-13,17.746826171875
2020-10-14,17.724374771118164
2020-10-15,17.918975830078125
2020-10-16,17.724374771118164
2020-10-19,17.327669143676758
2020-10-20,17.41748809814453
2020-10-21,17.537246704101562
2020-10-22,17.8890438079834
2020-10-23,18.046232223510742
2020-10-26,17.507307052612305
2020-10-27,16.938453674316406
2020-10-28,16.8710880279541
2020-10-29,17.40252113342285
2020-10-30,17.1779727935791
2020-11-02,17.69443130493164
2020-11-03,17.90401268005371
2020-11-04,18.323169708251953
2020-11-05,18.061193466186523
2020-11-06,17.948923110961914
2020-11-09,17.82916259765625
2020-11-10,18.921968460083008
2020-11-11,19.01178550720215
2020-11-12,18.637537002563477
2020-11-13,19.318668365478516
2020-11-16,19.610584259033203
2020-11-17,19.78273582458496
2020-11-18,19.318668365478516
2020-11-19,19.36358070373535
2020-11-20,19.36358070373535
2020-11-23,19.528247833251953
2020-11-24,19.543216705322266
2020-11-25,19.08663558959961
2020-11-27,19.22136116027832
2020-11-30,18.929454803466797
2020-12-01,19.101600646972656
2020-12-02,18.944419860839844
2020-12-03,19.50579071044922
2020-12-04,19.39352035522461
2020-12-07,19.2363338470459
2020-12-08,19.14651870727539
2020-12-09,19.041728973388672
2020-12-10,19.034238815307617
2020-12-11,19.198911666870117
2020-12-14,18.996816635131836
2020-12-15,19.543216705322266
2020-12-16,19.49830436706543
2020-12-17,19.90998077392578
2020-12-18,19.303701400756836
2020-12-21,19.2363338470459
2020-12-22,19.660947799682617
2020-12-23,19.645780563354492
2020-12-24,19.623029708862305
2020-12-28,19.554792404174805
2020-12-29,19.152931213378906
2020-12-30,19.46380043029785
2020-12-31,19.334903717041016
2021-01-04,18.690406799316406
2021-01-05,18.93303871154785
2021-01-06,18.978534698486328
2021-01-07,18.879962921142578
2021-01-08,19.46380043029785
2021-01-11,19.213584899902344
2021-01-12,19.130178451538086
2021-01-13,19.160511016845703
2021-01-14,19.198421478271484
2021-01-15,19.077102661132812
2021-01-19,19.23633575439453
2021-01-20,19.994565963745117
2021-01-21,19.903579711914062
2021-01-22,20.009733200073242
2021-01-25,19.903579711914062
2021-01-26,19.767099380493164
2021-01-27,18.7662296295166
2021-01-28,19.60028839111328
2021-01-29,19.1680965423584
2021-02-01,19.941490173339844
2021-02-02,20.297855377197266
2021-02-03,20.19928550720215
2021-02-04,20.31302261352539
2021-02-05,20.434337615966797
2021-02-08,20.267528533935547
2021-02-09,20.19928550720215
2021-02-10,20.46466636657715
2021-02-11,20.502580642700195
2021-02-12,20.669391632080078
2021-02-16,20.608734130859375
2021-02-17,20.707300186157227
2021-02-18,20.5632381439209
2021-02-19,21.200153350830078
2021-02-22,21.54135513305664
2021-02-23,21.45795249938965
2021-02-24,21.59443473815918
2021-02-25,21.382129669189453
2021-02-26,21.60959815979004
2021-03-01,21.89014434814453
2021-03-02,21.59443473815918
2021-03-03,22.132781982421875
2021-03-04,21.72333335876465
2021-03-05,22.155527114868164
2021-03-08,21.63992691040039
2021-03-09,21.79157066345215
2021-03-10,21.814321517944336
2021-03-11,21.655092239379883
2021-03-12,21.6247615814209
2021-03-15,21.88256072998047
2021-03-16,21.313888549804688
2021-03-17,21.98113250732422
2021-03-18,21.222900390625
2021-03-19,21.253231048583984
2021-03-22,21.382129669189453
2021-03-23,21.116750717163086
2021-03-24,20.66402816772461
2021-03-25,20.940261840820312
2021-03-26,21.208824157714844
2021-03-29,21.30858039855957
2021-03-30,21.646202087402344
2021-03-31,21.669219970703125
2021-04-01,22.129613876342773
2021-04-05,22.23703956604004
2021-04-06,22.313772201538086
2021-04-07,22.367483139038086
2021-04-08,22.344463348388672
2021-04-09,22.01451873779297
2021-04-12,21.976150512695312
2021-04-13,22.574663162231445
2021-04-14,22.12194061279297
2021-04-15,22.597686767578125
2021-04-16,22.973669052124023
2021-04-19,22.919960021972656
2021-04-20,23.134807586669922
2021-04-21,23.426389694213867
2021-04-22,23.47243309020996
2021-04-23,23.633567810058594
2021-04-26,23.717975616455078
2021-04-27,23.894458770751953
2021-04-28,24.147676467895508
2021-04-29,24.370201110839844
2021-04-30,24.324161529541016
2021-05-03,24.592723846435547
2021-05-04,24.31648826599121
2021-05-05,23.948171615600586
2021-05-06,23.68728256225586
2021-05-07,24.093965530395508
2021-05-10,24.00188446044922
2021-05-11,23.52614402770996
2021-05-12,22.75114631652832
2021-05-13,23.08109474182129
2021-05-14,23.68728256225586
2021-05-17,23.93282699584961
2021-05-18,23.633567810058594
2021-05-19,23.54149055480957
2021-05-20,23.94049644470215
2021-05-21,23.779359817504883
2021-05-24,24.08629035949707
2021-05-25,24.055599212646484
2021-05-26,24.093965530395508
2021-05-27,23.69495391845703
2021-05-28,23.88678550720215
2021-06-01,24.301143646240234
2021-06-02,24.393217086791992
2021-06-03,24.35485076904297
2021-06-04,24.393217086791992
2021-06-07,24.776880264282227
2021-06-08,25.429109573364258
2021-06-09,25.05311393737793
2021-06-10,25.191234588623047
2021-06-11,25.168214797973633
2021-06-14,25.183563232421875
2021-06-15,25.037769317626953
2021-06-16,25.04544448852539
2021-06-17,24.807575225830078
2021-06-18,23.948171615600586
2021-06-21,24.577375411987305
2021-06-22,24.47762680053711
2021-06-23,24.299299240112305
2021-06-24,24.120969772338867
2021-06-25,24.717981338500977
2021-06-28,24.283784866333008
2021-06-29,24.066694259643555
2021-06-30,24.051183700561523
2021-07-01,24.08995246887207
2021-07-02,24.105457305908203
2021-07-06,23.965898513793945
2021-07-07,23.880605697631836
2021-07-08,23.80307388305664
2021-07-09,24.376829147338867
2021-07-12,24.702470779418945
2021-07-13,24.260528564453125
2021-07-14,24.245023727416992
2021-07-15,24.322551727294922
2021-07-16,24.144227981567383
2021-07-19,23.55496597290039
2021-07-20,24.55516242980957
2021-07-21,24.82653045654297
2021-07-22,24.49312973022461
2021-07-23,24.780004501342773
2021-07-26,24.46211814880371
2021-07-27,24.60943031311035
2021-07-28,24.40009117126465
2021-07-29,24.027921676635742
2021-07-30,24.182994842529297
2021-08-02,23.79532241821289
2021-08-03,23.4619197845459
2021-08-04,23.3998966217041
2021-08-05,23.748796463012695
2021-08-06,23.562719345092773
2021-08-09,23.423152923583984
2021-08-10,23.097511291503906
2021-08-11,23.52395248413086
2021-08-12,23.430912017822266
2021-08-13,23.283592224121094
2021-08-16,23.299100875854492
2021-08-17,23.175045013427734
2021-08-18,23.035480499267578
2021-08-19,22.6943359375
2021-08-20,22.71759033203125
2021-08-23,22.802879333496094
2021-08-24,22.849397659301758
2021-08-25,23.027732849121094
2021-08-26,23.283592224121094
2021-08-27,23.663515090942383
2021-08-30,23.841842651367188
2021-08-31,23.965898513793945
2021-09-01,24.314802169799805
2021-09-02,24.562910079956055
2021-09-03,24.83428192138672
2021-09-07,24.485376358032227
2021-09-08,24.617183685302734
2021-09-09,23.167293548583984
2021-09-10,23.05099105834961
2021-09-13,23.221567153930664
2021-09-14,23.198305130004883
