Date,OKE
2000-06-12,1.8441460132598877
2000-06-13,1.860287070274353
2000-06-14,1.8481810092926025
2000-06-15,1.8360748291015625
2000-06-16,1.8481810092926025
2000-06-19,1.8441460132598877
2000-06-20,1.8199329376220703
2000-06-21,1.8158984184265137
2000-06-22,1.7715104818344116
2000-06-23,1.7594037055969238
2000-06-26,1.767474889755249
2000-06-27,1.7311561107635498
2000-06-28,1.7775629758834839
2000-06-29,1.7351925373077393
2000-06-30,1.6756705045700073
2000-07-03,1.751334309577942
2000-07-05,1.7392276525497437
2000-07-06,1.7311561107635498
2000-07-07,1.7230862379074097
2000-07-10,1.7271218299865723
2000-07-11,1.7594037055969238
2000-07-12,1.7634392976760864
2000-07-13,1.751334309577942
2000-07-14,1.7271218299865723
2000-07-17,1.7271218299865723
2000-07-18,1.747299075126648
2000-07-19,1.7755458354949951
2000-07-20,1.7795811891555786
2000-07-21,1.7634392976760864
2000-07-24,1.7271218299865723
2000-07-25,1.7392276525497437
2000-07-26,1.7392276525497437
2000-07-27,1.7717233896255493
2000-07-28,1.718652606010437
2000-07-31,1.7431459426879883
2000-08-01,1.7717233896255493
2000-08-02,1.8615339994430542
2000-08-03,1.9064390659332275
2000-08-04,1.8982738256454468
2000-08-07,1.9156248569488525
2000-08-08,1.9431791305541992
2000-08-09,1.9472630023956299
2000-08-10,1.9401185512542725
2000-08-11,1.9799202680587769
2000-08-14,2.008495807647705
2000-08-15,2.061567783355713
2000-08-16,2.0738143920898438
2000-08-17,2.061567783355713
2000-08-18,2.0370731353759766
2000-08-21,2.0207438468933105
2000-08-22,2.0534019470214844
2000-08-23,2.061567783355713
2000-08-24,2.0534019470214844
2000-08-25,2.0207438468933105
2000-08-28,2.0370731353759766
2000-08-29,2.0574846267700195
2000-08-30,2.081977605819702
2000-08-31,2.087080955505371
2000-09-01,2.0983076095581055
2000-09-05,2.1554596424102783
2000-09-06,2.1840367317199707
2000-09-07,2.2493529319763184
2000-09-08,2.259559392929077
2000-09-11,2.335081100463867
2000-09-12,2.3269166946411133
2000-09-13,2.330998659133911
2000-09-14,2.2779293060302734
2000-09-15,2.3850903511047363
2000-09-18,2.3799877166748047
2000-09-19,2.314669370651245
2000-09-20,2.330998659133911
2000-09-21,2.3187527656555176
2000-09-22,2.310587167739868
2000-09-25,2.3024234771728516
2000-09-26,2.3473291397094727
2000-09-27,2.4044814109802246
2000-09-28,2.4371402263641357
2000-09-29,2.59736967086792
2000-10-02,2.588186025619507
2000-10-03,2.6208443641662598
2000-10-04,2.7147364616394043
2000-10-05,2.6984081268310547
2000-10-06,2.7882182598114014
2000-10-09,2.743312358856201
2000-10-10,2.6779966354370117
2000-10-11,2.6984081268310547
2000-10-12,2.7188186645507812
2000-10-13,2.7065718173980713
2000-10-16,2.7310657501220703
2000-10-17,2.6453375816345215
2000-10-18,2.600432872772217
2000-10-19,2.6208443641662598
2000-10-20,2.6412558555603027
2000-10-23,2.5800201892852783
2000-10-24,2.563690185546875
2000-10-25,2.5147039890289307
2000-10-26,2.526951313018799
2000-10-27,2.555593252182007
2000-10-30,2.555593252182007
2000-10-31,2.6090917587280273
2000-11-01,2.662590265274048
2000-11-02,2.683166742324829
2000-11-03,2.679050922393799
2000-11-06,2.7160892486572266
2000-11-07,2.765472412109375
2000-11-08,2.773703098297119
2000-11-09,2.7531254291534424
2000-11-10,2.7448959350585938
2000-11-13,2.7366645336151123
2000-11-14,2.6996278762817383
2000-11-15,2.7490110397338867
2000-11-16,2.7407805919647217
2000-11-17,2.781933307647705
2000-11-20,2.773703098297119
2000-11-21,2.7942802906036377
2000-11-22,2.7490110397338867
2000-11-24,2.765472412109375
2000-11-27,2.765472412109375
2000-11-28,2.8066256046295166
2000-11-29,2.7695887088775635
2000-11-30,2.6872828006744385
2000-12-01,2.7448959350585938
2000-12-04,2.7983944416046143
2000-12-05,2.843662738800049
2000-12-06,2.8189704418182373
2000-12-07,2.7695887088775635
2000-12-08,2.790163993835449
2000-12-11,2.7613580226898193
2000-12-12,2.847777843475342
2000-12-13,2.8601233959198
2000-12-14,2.802509307861328
2000-12-15,2.851893424987793
2000-12-18,2.8642399311065674
2000-12-19,2.9835827350616455
2000-12-20,3.016505718231201
2000-12-21,3.037081241607666
2000-12-22,3.0700037479400635
2000-12-26,3.164656162261963
2000-12-27,3.189347267150879
2000-12-28,3.329266309738159
2000-12-29,3.1687705516815186
2001-01-02,3.0494272708892822
2001-01-03,3.057657480239868
2001-01-04,2.8560097217559814
2001-01-05,3.0988104343414307
2001-01-08,3.127617597579956
2001-01-09,3.1399643421173096
2001-01-10,3.1811163425445557
2001-01-11,3.0123908519744873
2001-01-12,2.987698793411255
2001-01-16,2.9630069732666016
2001-01-17,2.958892345428467
2001-01-18,2.925968885421753
2001-01-19,2.925968885421753
2001-01-22,3.016505718231201
2001-01-23,3.0494272708892822
2001-01-24,3.086465358734131
2001-01-25,3.127617597579956
2001-01-26,3.0329666137695312
2001-01-29,3.0447351932525635
2001-01-30,3.0400922298431396
2001-01-31,2.9625332355499268
2001-02-01,2.939992666244507
2001-02-02,2.9360158443450928
2001-02-05,2.984408378601074
2001-02-06,2.9671719074249268
2001-02-07,3.0228562355041504
2001-02-08,3.1156656742095947
2001-02-09,3.1083712577819824
2001-02-12,3.102405309677124
2001-02-13,3.0911362171173096
2001-02-14,3.0447351932525635
2001-02-15,2.9983296394348145
2001-02-16,3.0334653854370117
2001-02-20,2.910163640975952
2001-02-21,2.9174554347991943
2001-02-22,2.883646011352539
2001-02-23,2.873703718185425
2001-02-26,2.8962419033050537
2001-02-27,2.9181177616119385
2001-02-28,2.9134771823883057
2001-03-01,2.928724765777588
2001-03-02,2.9678359031677246
2001-03-05,2.9406566619873047
2001-03-06,2.911489248275757
2001-03-07,2.9274001121520996
2001-03-08,2.908837080001831
2001-03-09,2.8359174728393555
2001-03-12,2.8173556327819824
2001-03-13,2.7742667198181152
2001-03-14,2.7146055698394775
2001-03-15,2.770951747894287
2001-03-16,2.7185823917388916
2001-03-19,2.761671543121338
2001-03-20,2.7013468742370605
2001-03-21,2.625774383544922
2001-03-22,2.4945197105407715
2001-03-23,2.5402615070343018
2001-03-26,2.6330673694610596
2001-03-27,2.639695644378662
2001-03-28,2.619809150695801
2001-03-29,2.6609110832214355
2001-03-30,2.7106270790100098
2001-04-02,2.654942512512207
2001-04-03,2.633730888366699
2001-04-04,2.668201208114624
2001-04-05,2.7364816665649414
2001-04-06,2.700021505355835
2001-04-09,2.7742667198181152
2001-04-10,2.8478500843048096
2001-04-11,2.7736034393310547
2001-04-12,2.8299508094787598
2001-04-16,2.8935909271240234
2001-04-17,2.9605438709259033
2001-04-18,2.898231029510498
2001-04-19,2.9148027896881104
2001-04-20,2.851163148880005
2001-04-23,2.8869597911834717
2001-04-24,2.9035332202911377
2001-04-25,2.939992666244507
2001-04-26,2.9406607151031494
2001-04-27,2.9406607151031494
2001-04-30,2.885253667831421
2001-05-01,2.875905752182007
2001-05-02,2.815826177597046
2001-05-03,2.753072738647461
2001-05-04,2.795797824859619
2001-05-07,2.793794870376587
2001-05-08,2.7557435035705566
2001-05-09,2.7771060466766357
2001-05-10,2.7971317768096924
2001-05-11,2.8058114051818848
2001-05-14,2.8231687545776367
2001-05-15,2.838522434234619
2001-05-16,2.860551118850708
2001-05-17,2.817826509475708
2001-05-18,2.860551118850708
2001-05-21,2.8925952911376953
2001-05-22,2.9106199741363525
2001-05-23,2.8805794715881348
2001-05-24,2.833848476409912
2001-05-25,2.8051435947418213
2001-05-29,2.759749412536621
2001-05-30,2.791792631149292
2001-05-31,2.810483694076538
2001-06-01,2.8064792156219482
2001-06-04,2.857881784439087
2001-06-05,2.8064792156219482
2001-06-06,2.7991368770599365
2001-06-07,2.7577459812164307
2001-06-08,2.765756845474243
2001-06-11,2.8245046138763428
2001-06-12,2.822499990463257
2001-06-13,2.815826177597046
2001-06-14,2.715689182281494
2001-06-15,2.7490663528442383
2001-06-18,2.723701238632202
2001-06-19,2.7036731243133545
2001-06-20,2.701003074645996
2001-06-21,2.6475961208343506
2001-06-22,2.619558572769165
2001-06-25,2.583509922027588
2001-06-26,2.655606746673584
2001-06-27,2.63958477973938
2001-06-28,2.6315743923187256
2001-06-29,2.6302382946014404
2001-07-02,2.656942844390869
2001-07-03,2.6636176109313965
2001-07-05,2.6903207302093506
2001-07-06,2.656942844390869
2001-07-09,2.635580062866211
2001-07-10,2.6168882846832275
2001-07-11,2.568824052810669
2001-07-12,2.554135322570801
2001-07-13,2.554135322570801
2001-07-16,2.5194220542907715
2001-07-17,2.49004864692688
2001-07-18,2.431302785873413
2001-07-19,2.3965892791748047
2001-07-20,2.3645451068878174
2001-07-23,2.4246273040771484
2001-07-24,2.341848611831665
2001-07-25,2.4353084564208984
2001-07-26,2.468686580657959
2001-07-27,2.4680135250091553
2001-07-30,2.451856851577759
2001-07-31,2.4505109786987305
2001-08-01,2.437044858932495
2001-08-02,2.383188486099243
2001-08-03,2.377803325653076
2001-08-06,2.31990647315979
2001-08-07,2.315866231918335
2001-08-08,2.243159532546997
2001-08-09,2.2862448692321777
2001-08-10,2.332023859024048
2001-08-13,2.297016143798828
2001-08-14,2.31317400932312
2001-08-15,2.3306760787963867
2001-08-16,2.3697240352630615
2001-08-17,2.352220058441162
2001-08-20,2.3252921104431152
2001-08-21,2.2822065353393555
2001-08-22,2.2822065353393555
2001-08-23,2.288938283920288
2001-08-24,2.2983641624450684
2001-08-27,2.2956697940826416
2001-08-28,2.186610698699951
2001-08-29,2.2418134212493896
2001-08-30,2.1893014907836914
2001-08-31,2.181222438812256
2001-09-04,2.2148845195770264
2001-09-05,2.202765703201294
2001-09-06,2.1919941902160645
2001-09-07,2.167757987976074
2001-09-10,2.167757987976074
2001-09-17,2.1152477264404297
2001-09-18,2.0385022163391113
2001-09-19,2.026383876800537
2001-09-20,1.9806042909622192
2001-09-21,1.941558599472046
2001-09-24,1.965794563293457
2001-09-25,2.0586965084075928
2001-09-26,2.0573506355285645
2001-09-27,2.175837516784668
2001-09-28,2.2296955585479736
2001-10-01,2.231041193008423
2001-10-02,2.2081520557403564
2001-10-03,2.301056146621704
2001-10-04,2.35625958442688
2001-10-05,2.3804948329925537
2001-10-08,2.3401033878326416
2001-10-09,2.344142198562622
2001-10-10,2.422233819961548
2001-10-11,2.404731512069702
2001-10-12,2.3643388748168945
2001-10-15,2.4316608905792236
2001-10-16,2.4505109786987305
2001-10-17,2.40203857421875
2001-10-18,2.3656837940216064
2001-10-19,2.4155023097991943
2001-10-22,2.4316608905792236
2001-10-23,2.3804948329925537
2001-10-24,2.3697240352630615
2001-10-25,2.3697240352630615
2001-10-26,2.3885738849639893
2001-10-29,2.3362793922424316
2001-10-30,2.303680658340454
2001-10-31,2.338996410369873
2001-11-01,2.343071460723877
2001-11-02,2.3023228645324707
2001-11-05,2.349862575531006
2001-11-06,2.401477575302124
2001-11-07,2.372953414916992
2001-11-08,2.396045684814453
2001-11-09,2.383819818496704
2001-11-12,2.417778491973877
2001-11-13,2.4598848819732666
2001-11-14,2.4503772258758545
2001-11-15,2.362086534500122
2001-11-16,2.3906118869781494
2001-11-19,2.4259281158447266
2001-11-20,2.444943904876709
2001-11-21,2.4137024879455566
2001-11-23,2.4707517623901367
2001-11-26,2.438152551651001
2001-11-27,2.4137024879455566
2001-11-28,2.3376386165618896
2001-11-29,2.3376386165618896
2001-11-30,2.3362793922424316
2001-12-03,2.351219654083252
2001-12-04,2.4191365242004395
2001-12-05,2.468036413192749
2001-12-06,2.405552625656128
2001-12-07,2.436793804168701
2001-12-10,2.3702359199523926
2001-12-11,2.3485043048858643
2001-12-12,2.3023228645324707
2001-12-13,2.3104724884033203
2001-12-14,2.3091142177581787
2001-12-17,2.3091142177581787
2001-12-18,2.401477575302124
2001-12-19,2.4612436294555664
2001-12-20,2.385179042816162
2001-12-21,2.3756701946258545
2001-12-24,2.3906118869781494
2001-12-26,2.430001735687256
2001-12-27,2.4272866249084473
2001-12-28,2.4218523502349854
2001-12-31,2.423211097717285
2002-01-02,2.3878955841064453
2002-01-03,2.349862575531006
2002-01-04,2.36344575881958
2002-01-07,2.3444290161132812
2002-01-08,2.3362793922424316
2002-01-09,2.3118298053741455
2002-01-10,2.317262649536133
2002-01-11,2.3091142177581787
2002-01-14,2.317262649536133
2002-01-15,2.3335633277893066
2002-01-16,2.303680658340454
2002-01-17,2.3322041034698486
2002-01-18,2.3444290161132812
2002-01-22,2.3159048557281494
2002-01-23,2.3240556716918945
2002-01-24,2.3226962089538574
2002-01-25,2.34171199798584
2002-01-28,2.3580126762390137
2002-01-29,2.362809419631958
2002-01-30,2.414889097213745
2002-01-31,2.3641796112060547
2002-02-01,2.3491036891937256
2002-02-04,2.3038759231567383
2002-02-05,2.35595703125
2002-02-06,2.286059856414795
2002-02-07,2.2901711463928223
2002-02-08,2.395702838897705
2002-02-11,2.399813413619995
2002-02-12,2.403925895690918
2002-02-13,2.4340779781341553
2002-02-14,2.408036231994629
2002-02-15,2.4532647132873535
2002-02-19,2.4738235473632812
2002-02-20,2.487528085708618
2002-02-21,2.466970920562744
2002-02-22,2.560167074203491
2002-02-25,2.51768159866333
2002-02-26,2.5217926502227783
2002-02-27,2.5259037017822266
2002-02-28,2.4998624324798584
2002-03-01,2.5587968826293945
2002-03-04,2.610877513885498
2002-03-05,2.6602165699005127
2002-03-06,2.6999623775482178
2002-03-07,2.7301132678985596
2002-03-08,2.6561050415039062
2002-03-11,2.721890926361084
2002-03-12,2.7301132678985596
2002-03-13,2.715038537979126
2002-03-14,2.7355968952178955
2002-03-15,2.7205209732055664
2002-03-18,2.753413438796997
2002-03-19,2.7575247287750244
2002-03-20,2.7314836978912354
2002-03-21,2.8671693801879883
2002-03-22,2.7726011276245117
2002-03-25,2.7575247287750244
2002-03-26,2.7958991527557373
2002-03-27,2.8315341472625732
2002-03-28,2.8575732707977295
2002-04-01,2.8603153228759766
2002-04-02,2.8726508617401123
2002-04-03,2.8274221420288086
2002-04-04,2.8740196228027344
2002-04-05,2.853463649749756
2002-04-08,2.937065839767456
2002-04-09,2.853463649749756
2002-04-10,2.8753902912139893
2002-04-11,2.817828893661499
2002-04-12,2.8781321048736572
2002-04-15,2.8671693801879883
2002-04-16,2.9589943885803223
2002-04-17,2.9781808853149414
2002-04-18,2.9589943885803223
2002-04-19,2.94528865814209
2002-04-22,2.928842067718506
2002-04-23,2.948030471801758
2002-04-24,2.908284902572632
2002-04-25,2.94528865814209
2002-04-26,2.8852365016937256
2002-04-29,2.8921396732330322
2002-04-30,3.017765522003174
2002-05-01,3.003959894180298
2002-05-02,3.1433889865875244
2002-05-03,3.1088778972625732
2002-05-06,3.079887628555298
2002-05-07,3.081268072128296
2002-05-08,3.1171610355377197
2002-05-09,3.009481191635132
2002-05-10,2.988774061203003
2002-05-13,3.037093162536621
2002-05-14,3.1185410022735596
2002-05-15,3.090930700302124
2002-05-16,3.092311143875122
2002-05-17,3.0992140769958496
2002-05-20,3.0246689319610596
2002-05-21,2.9998176097869873
2002-05-22,2.966686487197876
2002-05-23,3.052278757095337
2002-05-24,3.039853811264038
2002-05-28,3.0080997943878174
2002-05-29,2.966686487197876
2002-05-30,2.9059433937072754
2002-05-31,2.8672895431518555
2002-06-03,2.7734172344207764
2002-06-04,2.8686699867248535
2002-06-05,2.88661789894104
2002-06-06,2.806548833847046
2002-06-07,2.8686699867248535
2002-06-10,2.8603878021240234
2002-06-11,2.794124126434326
2002-06-12,2.882476568222046
2002-06-13,2.82863712310791
2002-06-14,2.8603878021240234
2002-06-17,2.981872081756592
2002-06-18,2.987394332885742
2002-06-19,2.871432065963745
2002-06-20,2.93217396736145
2002-06-21,2.9004223346710205
2002-06-24,2.845202922821045
2002-06-25,2.87971568107605
2002-06-26,2.9087071418762207
2002-06-27,2.9597842693328857
2002-06-28,3.0301902294158936
2002-07-01,2.988774061203003
2002-07-02,2.8783345222473145
2002-07-03,2.835538148880005
2002-07-05,2.8921396732330322
2002-07-08,2.8134512901306152
2002-07-09,2.7886030673980713
2002-07-10,2.6795430183410645
2002-07-11,2.6408891677856445
2002-07-12,2.5829079151153564
2002-07-15,2.5525383949279785
2002-07-16,2.527689218521118
2002-07-17,2.5373528003692627
2002-07-18,2.454521894454956
2002-07-19,2.257110357284546
2002-07-22,2.2156968116760254
2002-07-23,2.0997352600097656
2002-07-24,2.250209093093872
2002-07-25,2.374453544616699
2002-07-26,2.389638662338257
2002-07-29,2.500380039215088
2002-07-30,2.536597728729248
2002-07-31,2.5769944190979004
2002-08-01,2.4850575923919678
2002-08-02,2.4794859886169434
2002-08-05,2.409836769104004
2002-08-06,2.567241668701172
2002-08-07,2.678680181503296
2002-08-08,2.702360153198242
2002-08-09,2.6299259662628174
2002-08-12,2.6884310245513916
2002-08-13,2.600673198699951
2002-08-14,2.7552928924560547
2002-08-15,2.762259006500244
2002-08-16,2.7720084190368652
2002-08-19,2.785938024520874
2002-08-20,2.82354998588562
2002-08-21,2.8918044567108154
2002-08-22,2.8987693786621094
2002-08-23,2.785938024520874
2002-08-26,2.7427570819854736
2002-08-27,2.7385783195495605
2002-08-28,2.689824104309082
2002-08-29,2.645250082015991
2002-08-30,2.6940042972564697
2002-09-03,2.5686349868774414
2002-09-04,2.6466426849365234
2002-09-05,2.561671495437622
2002-09-06,2.6814658641815186
2002-09-09,2.6800737380981445
2002-09-10,2.6689305305480957
2002-09-11,2.7441489696502686
2002-09-12,2.634106397628784
2002-09-13,2.7162911891937256
2002-09-16,2.68285870552063
2002-09-17,2.589529275894165
2002-09-18,2.603459358215332
2002-09-19,2.543562889099121
2002-09-20,2.5505270957946777
2002-09-23,2.540776014328003
2002-09-24,2.5045595169067383
2002-09-25,2.59371018409729
2002-09-26,2.6605722904205322
2002-09-27,2.590923309326172
2002-09-30,2.6327121257781982
2002-10-01,2.6814658641815186
2002-10-02,2.5839591026306152
2002-10-03,2.635498046875
2002-10-04,2.529632329940796
2002-10-07,2.500380039215088
2002-10-08,2.5240609645843506
2002-10-09,2.4265525341033936
2002-10-10,2.514310598373413
2002-10-11,2.543562889099121
2002-10-14,2.5547068119049072
2002-10-15,2.659177780151367
2002-10-16,2.5505270957946777
2002-10-17,2.6048524379730225
2002-10-18,2.599281072616577
2002-10-21,2.6466426849365234
2002-10-22,2.5769944190979004
2002-10-23,2.6104254722595215
2002-10-24,2.6368908882141113
2002-10-25,2.6396780014038086
2002-10-28,2.642462968826294
2002-10-29,2.6319308280944824
2002-10-30,2.6684460639953613
2002-10-31,2.6600182056427
2002-11-01,2.6192893981933594
2002-11-04,2.6487832069396973
2002-11-05,2.6347386837005615
2002-11-06,2.717602014541626
2002-11-07,2.5294058322906494
2002-11-08,2.5265965461730957
2002-11-11,2.511148452758789
2002-11-12,2.481653928756714
2002-11-13,2.4802496433258057
2002-11-14,2.5350239276885986
2002-11-15,2.5757524967193604
2002-11-18,2.585582971572876
2002-11-19,2.5827746391296387
2002-11-20,2.6291215419769287
2002-11-21,2.6515913009643555
2002-11-22,2.682490348815918
2002-11-25,2.7035560607910156
2002-11-26,2.657209634780884
2002-11-27,2.7007479667663574
2002-11-29,2.6600182056427
2002-12-02,2.6333348751068115
2002-12-03,2.7330493927001953
2002-12-04,2.6937263011932373
2002-12-05,2.682490348815918
2002-12-06,2.6586148738861084
2002-12-09,2.65440034866333
2002-12-10,2.6473803520202637
2002-12-11,2.683893918991089
2002-12-12,2.706364870071411
2002-12-13,2.6712541580200195
2002-12-16,2.706364870071411
2002-12-17,2.6951301097869873
2002-12-18,2.6586148738861084
2002-12-19,2.68670392036438
2002-12-20,2.7105789184570312
2002-12-23,2.73164701461792
2002-12-24,2.738668441772461
2002-12-26,2.7484986782073975
2002-12-27,2.7049596309661865
2002-12-30,2.675468921661377
2002-12-31,2.696533441543579
2003-01-02,2.7372636795043945
2003-01-03,2.734455108642578
2003-01-06,2.803272247314453
2003-01-07,2.758330821990967
2003-01-08,2.756925106048584
2003-01-09,2.6698503494262695
2003-01-10,2.616481065750122
2003-01-13,2.585582971572876
2003-01-14,2.5560903549194336
2003-01-15,2.5153608322143555
2003-01-16,2.4830594062805176
2003-01-17,2.429689407348633
2003-01-21,2.397387981414795
2003-01-22,2.414240837097168
2003-01-23,2.414240837097168
2003-01-24,2.3903648853302
2003-01-27,2.3805348873138428
2003-01-28,2.4226675033569336
2003-01-29,2.4268810749053955
2003-01-30,2.425462245941162
2003-01-31,2.4325547218322754
2003-02-03,2.442483425140381
2003-02-04,2.4197893142700195
2003-02-05,2.3942575454711914
2003-02-06,2.397094249725342
2003-02-07,2.3502869606018066
2003-02-10,2.3800742626190186
2003-02-11,2.384329080581665
2003-02-12,2.3375208377838135
2003-02-13,2.331848621368408
2003-02-14,2.3630523681640625
2003-02-18,2.397094249725342
2003-02-19,2.3559608459472656
2003-02-20,2.4141149520874023
2003-02-21,2.443901538848877
2003-02-24,2.4481563568115234
2003-02-25,2.4821982383728027
2003-02-26,2.4552483558654785
2003-02-27,2.38291072845459
2003-02-28,2.443901538848877
2003-03-03,2.4368088245391846
2003-03-04,2.4708516597747803
2003-03-05,2.5034749507904053
2003-03-06,2.5403525829315186
2003-03-07,2.5502824783325195
2003-03-10,2.5261690616607666
2003-03-11,2.5516998767852783
2003-03-12,2.524750232696533
2003-03-13,2.5460264682769775
2003-03-14,2.5389347076416016
2003-03-17,2.5715579986572266
2003-03-18,2.582904815673828
2003-03-19,2.5786492824554443
2003-03-20,2.5999245643615723
2003-03-21,2.6339659690856934
2003-03-24,2.543189764022827
2003-03-25,2.5942530632019043
2003-03-26,2.5715579986572266
2003-03-27,2.6027626991271973
2003-03-28,2.6155271530151367
2003-03-31,2.601344585418701
2003-04-01,2.626875400543213
2003-04-02,2.6481504440307617
2003-04-03,2.626875400543213
2003-04-04,2.6226208209991455
2003-04-07,2.616946220397949
2003-04-08,2.632549285888672
2003-04-09,2.626875400543213
2003-04-10,2.6524062156677246
2003-04-11,2.6495697498321533
2003-04-14,2.662334680557251
2003-04-15,2.662334680557251
2003-04-16,2.6481504440307617
2003-04-17,2.6765189170837402
2003-04-21,2.7275819778442383
2003-04-22,2.7587878704071045
2003-04-23,2.7360923290252686
2003-04-24,2.7091429233551025
2003-04-25,2.6977949142456055
2003-04-28,2.745025873184204
2003-04-29,2.7292826175689697
2003-04-30,2.7149696350097656
2003-05-01,2.7378692626953125
2003-05-02,2.8051350116729736
2003-05-05,2.819446086883545
2003-05-06,2.8566572666168213
2003-05-07,2.8165841102600098
2003-05-08,2.828033447265625
2003-05-09,2.8523643016815186
2003-05-12,2.829464912414551
2003-05-13,2.8623812198638916
2003-05-14,2.840914726257324
2003-05-15,2.888143301010132
2003-05-16,2.840914726257324
2003-05-19,2.848069429397583
2003-05-20,2.866675615310669
2003-05-21,2.880988836288452
2003-05-22,2.898163080215454
2003-05-23,2.9210622310638428
2003-05-27,2.929647922515869
2003-05-28,2.8938686847686768
2003-05-29,2.869539260864258
2003-05-30,2.9153366088867188
2003-06-02,2.9368042945861816
2003-06-03,2.9310801029205322
2003-06-04,2.9983460903167725
2003-06-05,2.955409526824951
2003-06-06,2.9597036838531494
2003-06-09,2.9239237308502197
2003-06-10,2.9396653175354004
2003-06-11,2.925354480743408
2003-06-12,2.9468228816986084
2003-06-13,2.9210622310638428
2003-06-16,2.968290090560913
2003-06-17,2.9453916549682617
2003-06-18,2.926785945892334
2003-06-19,2.951115369796753
2003-06-20,2.926785945892334
2003-06-23,2.8766942024230957
2003-06-24,2.869539260864258
2003-06-25,2.8752641677856445
2003-06-26,2.819446086883545
2003-06-27,2.802272081375122
2003-06-30,2.8094277381896973
2003-07-01,2.870968818664551
2003-07-02,2.8824193477630615
2003-07-03,2.8995938301086426
2003-07-07,2.90102481842041
2003-07-08,2.8766942024230957
2003-07-09,2.879556655883789
2003-07-10,2.815152645111084
2003-07-11,2.8094277381896973
2003-07-14,2.8638129234313965
2003-07-15,2.91247296333313
2003-07-16,2.9196300506591797
2003-07-17,2.8752641677856445
2003-07-18,2.929647922515869
2003-07-21,2.9597036838531494
2003-07-22,3.035555362701416
2003-07-23,2.9940526485443115
2003-07-24,3.0040700435638428
2003-07-25,3.0269696712493896
2003-07-28,3.0283992290496826
2003-07-29,3.0341708660125732
