Date,AME
2000-06-22,2.4398410320281982
2000-06-23,2.4398410320281982
2000-06-26,2.5014147758483887
2000-06-27,2.5091123580932617
2000-06-28,2.4937195777893066
2000-06-29,2.5475950241088867
2000-06-30,2.155064821243286
2000-07-03,2.462932586669922
2000-07-05,2.4244484901428223
2000-07-06,2.4090540409088135
2000-07-07,2.38596510887146
2000-07-10,2.3628759384155273
2000-07-11,2.4552359580993652
2000-07-12,2.562988519668579
2000-07-13,2.555292844772339
2000-07-14,2.562988519668579
2000-07-17,2.570685386657715
2000-07-18,2.5783820152282715
2000-07-19,2.570685386657715
2000-07-20,2.5398974418640137
2000-07-21,2.5398974418640137
2000-07-24,2.462932586669922
2000-07-25,2.5091123580932617
2000-07-26,2.4167511463165283
2000-07-27,2.3936610221862793
2000-07-28,2.4090540409088135
2000-07-31,2.562988519668579
2000-08-01,2.470628499984741
2000-08-02,2.5475950241088867
2000-08-03,2.5475950241088867
2000-08-04,2.562988519668579
2000-08-07,2.60916805267334
2000-08-08,2.6399552822113037
2000-08-09,2.624560832977295
2000-08-10,2.570685386657715
2000-08-11,2.6399552822113037
2000-08-14,2.624560832977295
2000-08-15,2.624560832977295
2000-08-16,2.655348539352417
2000-08-17,2.61686372756958
2000-08-18,2.670742988586426
2000-08-21,2.678436756134033
2000-08-22,2.61686372756958
2000-08-23,2.5245048999786377
2000-08-24,2.6399552822113037
2000-08-25,2.6322596073150635
2000-08-28,2.6322596073150635
2000-08-29,2.6476516723632812
2000-08-30,2.6322596073150635
2000-08-31,2.6322596073150635
2000-09-01,2.61686372756958
2000-09-05,2.6399552822113037
2000-09-06,2.6322596073150635
2000-09-07,2.809281349182129
2000-09-08,2.655348539352417
2000-09-11,2.7015275955200195
2000-09-12,2.670742988586426
2000-09-13,2.647279739379883
2000-09-14,2.6549971103668213
2000-09-15,2.570099353790283
2000-09-18,2.53922700881958
2000-09-19,2.5932536125183105
2000-09-20,2.5469439029693604
2000-09-21,2.485201120376587
2000-09-22,2.5315091609954834
2000-09-25,2.516073226928711
2000-09-26,2.5855355262756348
2000-09-27,2.516073226928711
2000-09-28,2.5932536125183105
2000-09-29,2.6164066791534424
2000-10-02,2.5623817443847656
2000-10-03,2.570099353790283
2000-10-04,2.577817440032959
2000-10-05,2.5932536125183105
2000-10-06,2.5546627044677734
2000-10-09,2.5469439029693604
2000-10-10,2.508354902267456
2000-10-11,2.577817440032959
2000-10-12,2.485201120376587
2000-10-13,2.53922700881958
2000-10-16,2.5855355262756348
2000-10-17,2.6627159118652344
2000-10-18,2.6395609378814697
2000-10-19,2.6627159118652344
2000-10-20,2.70902419090271
2000-10-23,2.678152084350586
2000-10-24,2.6704344749450684
2000-10-25,2.6318418979644775
2000-10-26,2.6627159118652344
2000-10-27,2.6164066791534424
2000-10-30,2.6009700298309326
2000-10-31,2.6858670711517334
2000-11-01,2.6704344749450684
2000-11-02,2.6858670711517334
2000-11-03,2.701305866241455
2000-11-06,2.6858670711517334
2000-11-07,2.7167418003082275
2000-11-08,2.701305866241455
2000-11-09,2.6395609378814697
2000-11-10,2.6395609378814697
2000-11-13,2.647279739379883
2000-11-14,2.6627159118652344
2000-11-15,2.7167418003082275
2000-11-16,2.678152084350586
2000-11-17,2.739894390106201
2000-11-20,2.7244601249694824
2000-11-21,2.7167418003082275
2000-11-22,2.7167418003082275
2000-11-24,2.763049840927124
2000-11-27,2.8170745372772217
2000-11-28,2.8170745372772217
2000-11-29,2.8093574047088623
2000-11-30,2.8093574047088623
2000-12-01,2.801638603210449
2000-12-04,2.778485059738159
2000-12-05,2.8170745372772217
2000-12-06,2.847719430923462
2000-12-07,2.886413097381592
2000-12-08,2.9560561180114746
2000-12-11,3.0643937587738037
2000-12-12,3.048916816711426
2000-12-13,3.01796293258667
2000-12-14,3.0411787033081055
2000-12-15,3.0334413051605225
2000-12-18,3.103086471557617
2000-12-19,3.0876078605651855
2000-12-20,3.103086471557617
2000-12-21,3.1417768001556396
2000-12-22,3.234637498855591
2000-12-26,3.2423765659332275
2000-12-27,3.335235595703125
2000-12-28,3.273329734802246
2000-12-29,3.211422920227051
2001-01-02,3.0566539764404297
2001-01-03,3.1804699897766113
2001-01-04,3.195946216583252
2001-01-05,3.172729969024658
2001-01-08,3.3971426486968994
2001-01-09,3.273329734802246
2001-01-10,3.4280970096588135
2001-01-11,3.3507132530212402
2001-01-12,3.335235595703125
2001-01-16,3.234637498855591
2001-01-17,3.3971426486968994
2001-01-18,3.2810685634613037
2001-01-19,3.335235595703125
2001-01-22,3.296544075012207
2001-01-23,3.296544075012207
2001-01-24,3.3042829036712646
2001-01-25,3.288806915283203
2001-01-26,3.265592098236084
2001-01-29,3.2686867713928223
2001-01-30,3.2736384868621826
2001-01-31,3.2984025478363037
2001-02-01,3.3045928478240967
2001-02-02,3.2488768100738525
2001-02-05,3.2686867713928223
2001-02-06,3.2686867713928223
2001-02-07,3.2748780250549316
2001-02-08,3.2587811946868896
2001-02-09,3.267449378967285
2001-02-12,3.349165439605713
2001-02-13,3.392500877380371
2001-02-14,3.461836338043213
2001-02-15,3.4742186069488525
2001-02-16,3.3454513549804688
2001-02-20,3.3132591247558594
2001-02-21,3.36154842376709
2001-02-22,3.3516411781311035
2001-02-23,3.3565945625305176
2001-02-26,3.4296445846557617
2001-02-27,3.439549684524536
2001-02-28,3.4172635078430176
2001-03-01,3.411072254180908
2001-03-02,3.4506945610046387
2001-03-05,3.5163145065307617
2001-03-06,3.510124683380127
2001-03-07,3.480407953262329
2001-03-08,3.4742186069488525
2001-03-09,3.4643101692199707
2001-03-12,3.4296445846557617
2001-03-13,3.349165439605713
2001-03-14,3.3628156185150146
2001-03-15,3.3504066467285156
2001-03-16,3.1729583740234375
2001-03-19,3.2486534118652344
2001-03-20,3.1791629791259766
2001-03-21,3.08733868598938
2001-03-22,3.114638566970825
2001-03-23,3.225076198577881
2001-03-26,3.3218650817871094
2001-03-27,3.3206257820129395
2001-03-28,3.325587034225464
2001-03-29,3.349165678024292
2001-03-30,3.424859046936035
2001-04-02,3.346683979034424
2001-04-03,3.319384813308716
2001-04-04,3.344202995300293
2001-04-05,3.3876326084136963
2001-04-06,3.342961549758911
2001-04-09,3.4112110137939453
2001-04-10,3.3752260208129883
2001-04-11,3.381427526473999
2001-04-12,3.401282787322998
2001-04-16,3.345442533493042
2001-04-17,3.4633283615112305
2001-04-18,3.462087392807007
2001-04-19,3.536538600921631
2001-04-20,3.3504066467285156
2001-04-23,3.3615736961364746
2001-04-24,3.3566105365753174
2001-04-25,3.3752260208129883
2001-04-26,3.409968376159668
2001-04-27,3.408728837966919
2001-04-30,3.426100969314575
2001-05-01,3.4310641288757324
2001-05-02,3.3590924739837646
2001-05-03,3.3628156185150146
2001-05-04,3.4732539653778076
2001-05-07,3.426100969314575
2001-05-08,3.3590924739837646
2001-05-09,3.3206257820129395
2001-05-10,3.2151503562927246
2001-05-11,3.2039811611175537
2001-05-14,3.195296049118042
2001-05-15,3.1866085529327393
2001-05-16,3.2014989852905273
2001-05-17,3.2548580169677734
2001-05-18,3.2014989852905273
2001-05-21,3.2387263774871826
2001-05-22,3.2635436058044434
2001-05-23,3.3218650817871094
2001-05-24,3.2014989852905273
2001-05-25,3.2238352298736572
2001-05-29,3.2647855281829834
2001-05-30,3.2647855281829834
2001-05-31,3.3069753646850586
2001-06-01,3.3293118476867676
2001-06-04,3.344202995300293
2001-06-05,3.4447152614593506
2001-06-06,3.4682912826538086
2001-06-07,3.524132490158081
2001-06-08,3.607269287109375
2001-06-11,3.725153923034668
2001-06-12,3.7077829837799072
2001-06-13,3.732649326324463
2001-06-14,3.7189743518829346
2001-06-15,3.7575175762176514
2001-06-18,3.7177317142486572
2001-06-19,3.6903743743896484
2001-06-20,3.7463297843933105
2001-06-21,3.731407642364502
2001-06-22,3.727678060531616
2001-06-25,3.732649326324463
2001-06-26,3.817201614379883
2001-06-27,3.7301647663116455
2001-06-28,3.66426420211792
2001-06-29,3.7985501289367676
2001-07-02,3.7624917030334473
2001-07-03,3.817201614379883
2001-07-05,3.8296360969543457
2001-07-06,3.7052953243255615
2001-07-09,3.7239468097686768
2001-07-10,3.7973074913024902
2001-07-11,3.7550318241119385
2001-07-12,3.8296360969543457
2001-07-13,3.7985501289367676
2001-07-16,3.7637360095977783
2001-07-17,3.849531412124634
2001-07-18,3.8296360969543457
2001-07-19,3.789846420288086
2001-07-20,3.764979839324951
2001-07-23,3.7562754154205322
2001-07-24,3.6866471767425537
2001-07-25,3.7687084674835205
2001-07-26,3.7985501289367676
2001-07-27,3.863205909729004
2001-07-30,3.919161081314087
2001-07-31,3.888075590133667
2001-08-01,3.914185047149658
2001-08-02,3.886831760406494
2001-08-03,3.960190773010254
2001-08-06,3.916672945022583
2001-08-07,4.028576374053955
2001-08-08,4.009926795959473
2001-08-09,3.9850573539733887
2001-08-10,4.16162109375
2001-08-13,4.002467155456543
2001-08-14,4.170325756072998
2001-08-15,4.135507106781006
2001-08-16,4.227519512176514
2001-08-17,4.13799524307251
2001-08-20,4.165350914001465
2001-08-21,4.110641002655029
2001-08-22,4.0969624519348145
2001-08-23,4.041009902954102
2001-08-24,3.916672945022583
2001-08-27,3.922891855239868
2001-08-28,3.9291062355041504
2001-08-29,3.8159573078155518
2001-08-30,3.806009531021118
2001-08-31,3.7935755252838135
2001-09-04,3.7202160358428955
2001-09-05,3.6816720962524414
2001-09-06,3.6729671955108643
2001-09-07,3.6829164028167725
2001-09-10,3.6928627490997314
2001-09-17,3.5771827697753906
2001-09-18,3.467289924621582
2001-09-19,3.2512950897216797
2001-09-20,2.964564323425293
2001-09-21,2.804147720336914
2001-09-24,3.030247211456299
2001-09-25,3.049194812774658
2001-09-26,3.025195837020874
2001-09-27,3.1451926231384277
2001-09-28,3.319504737854004
2001-10-01,3.2588746547698975
2001-10-02,3.3030829429626465
2001-10-03,3.467289924621582
2001-10-04,3.4963436126708984
2001-10-05,3.4432921409606934
2001-10-08,3.4357120990753174
2001-10-09,3.4129765033721924
2001-10-10,3.4420289993286133
2001-10-11,3.425607204437256
2001-10-12,3.4230828285217285
2001-10-15,3.391502618789673
2001-10-16,3.4079229831695557
2001-10-17,3.3851873874664307
2001-10-18,3.268979072570801
2001-10-19,3.3498194217681885
2001-10-22,3.3978183269500732
2001-10-23,3.4104502201080322
2001-10-24,3.334662437438965
2001-10-25,3.3662402629852295
2001-10-26,3.4736061096191406
2001-10-29,3.402871608734131
2001-10-30,3.329610824584961
2001-10-31,3.4104502201080322
2001-11-01,3.5203425884246826
2001-11-02,3.5203425884246826
2001-11-05,3.5115010738372803
2001-11-06,3.62265682220459
2001-11-07,3.5961318016052246
2001-11-08,3.751495838165283
2001-11-09,3.645392417907715
2001-11-12,3.6719181537628174
2001-11-13,3.7009694576263428
2001-11-14,3.820966958999634
2001-11-15,3.7843358516693115
2001-11-16,3.8070719242095947
2001-11-19,3.890437602996826
2001-11-20,3.738862991333008
2001-11-21,3.789388418197632
2001-11-23,3.8853867053985596
2001-11-26,3.9207534790039062
2001-11-27,3.776756763458252
2001-11-28,3.745178699493408
2001-11-29,3.7540218830108643
2001-11-30,3.6441292762756348
2001-12-03,3.6820228099823
2001-12-04,3.783074378967285
2001-12-05,3.907109022140503
2001-12-06,3.904576539993286
2001-12-07,3.908374071121216
2001-12-10,3.8071212768554688
2001-12-11,3.796994209289551
2001-12-12,3.8412926197052
2001-12-13,3.860281467437744
2001-12-14,3.9109044075012207
2001-12-17,3.9969704151153564
2001-12-18,4.04379940032959
2001-12-19,3.943812370300293
2001-12-20,3.9741899967193604
2001-12-21,4.094428062438965
2001-12-24,4.048863887786865
2001-12-26,4.050130367279053
2001-12-27,4.08303689956665
2001-12-28,4.0450663566589355
2001-12-31,4.036205291748047
2002-01-02,3.986842632293701
2002-01-03,4.0450663566589355
2002-01-04,3.965329647064209
2002-01-07,3.919764518737793
2002-01-08,3.8349661827087402
2002-01-09,3.9362173080444336
2002-01-10,3.8412926197052
2002-01-11,3.7843375205993652
2002-01-14,3.727385997772217
2002-01-15,3.702070474624634
2002-01-16,3.610943555831909
2002-01-17,3.727385997772217
2002-01-18,3.7324466705322266
2002-01-22,3.69447660446167
2002-01-23,3.727385997772217
2002-01-24,3.747635841369629
2002-01-25,3.683084726333618
2002-01-28,3.6957435607910156
2002-01-29,3.669163465499878
2002-01-30,3.702070474624634
2002-01-31,3.821044683456421
2002-02-01,3.8552184104919434
2002-02-04,3.7615580558776855
2002-02-05,3.7868711948394775
2002-02-06,3.803323745727539
2002-02-07,3.7780115604400635
2002-02-08,3.8729372024536133
2002-02-11,3.9893760681152344
2002-02-12,4.095694065093994
2002-02-13,4.110878944396973
2002-02-14,4.042535305023193
2002-02-15,4.102018356323242
2002-02-19,4.086833953857422
2002-02-20,4.104552745819092
2002-02-21,3.9678590297698975
2002-02-22,4.06404972076416
2002-02-25,4.0121588706970215
2002-02-26,3.9716596603393555
2002-02-27,4.1994781494140625
2002-02-28,4.369075298309326
2002-03-01,4.476656913757324
2002-03-04,4.385528564453125
2002-03-05,4.2906060218811035
2002-03-06,4.495641231536865
2002-03-07,4.594364166259766
2002-03-08,4.63613224029541
2002-03-11,4.681694507598877
2002-03-12,4.650053977966309
2002-03-13,4.745132923126221
2002-03-14,4.860496520996094
2002-03-15,5.003753662109375
2002-03-18,4.989806652069092
2002-03-19,4.89979887008667
2002-03-20,4.840213775634766
2002-03-21,4.775561332702637
2002-03-22,4.779364585876465
2002-03-25,4.761613368988037
2002-03-26,4.713440895080566
2002-03-27,4.75274133682251
2002-03-28,4.717245578765869
2002-04-01,4.793309211730957
2002-04-02,4.868106365203857
2002-04-03,4.811056613922119
2002-04-04,4.660196781158447
2002-04-05,4.663996696472168
2002-04-08,4.734991550445557
2002-04-09,4.785701274871826
2002-04-10,4.864299774169922
2002-04-11,4.89979887008667
2002-04-12,4.927690505981445
2002-04-15,4.80091667175293
2002-04-16,4.89599609375
2002-04-17,4.737526893615723
2002-04-18,4.624698638916016
2002-04-19,4.703298568725586
2002-04-22,4.596807479858398
2002-04-23,4.576524257659912
2002-04-24,4.576524257659912
2002-04-25,4.694425582885742
2002-04-26,4.710903644561768
2002-04-29,4.723582744598389
2002-04-30,4.909939765930176
2002-05-01,4.89599609375
2002-05-02,4.931490421295166
2002-05-03,5.007555961608887
2002-05-06,4.9936113357543945
2002-05-07,4.88712215423584
2002-05-08,4.898529052734375
2002-05-09,4.909939765930176
2002-05-10,4.847819805145264
2002-05-13,4.950504779815674
2002-05-14,5.1520771980285645
2002-05-15,4.939098358154297
2002-05-16,4.890926837921143
2002-05-17,4.925151824951172
2002-05-20,4.963185787200928
2002-05-21,4.757812976837158
2002-05-22,4.75274133682251
2002-05-23,4.784432888031006
2002-05-24,4.719780445098877
2002-05-28,4.651323318481445
2002-05-29,4.542294979095459
2002-05-30,4.584130764007568
2002-05-31,4.7869696617126465
2002-06-03,4.803449630737305
2002-06-04,4.68428373336792
2002-06-05,4.689355373382568
2002-06-06,4.567649841308594
2002-06-07,4.595541477203369
2002-06-10,4.683014392852783
2002-06-11,4.68428373336792
2002-06-12,4.721106052398682
2002-06-13,4.65126895904541
2002-06-14,4.667776107788086
2002-06-17,4.790945529937744
2002-06-18,4.920466899871826
2002-06-19,4.844278335571289
2002-06-20,4.850628852844238
2002-06-21,4.832848072052002
2002-06-24,4.837928295135498
2002-06-25,4.774440765380859
2002-06-26,4.768088340759277
2002-06-27,4.778249263763428
2002-06-28,4.729994297027588
2002-07-01,4.583968162536621
2002-07-02,4.56619119644165
2002-07-03,4.543334484100342
2002-07-05,4.737614154815674
2002-07-08,4.646187782287598
2002-07-09,4.577621936798096
2002-07-10,4.2754082679748535
2002-07-11,4.294455528259277
2002-07-12,4.2919158935546875
2002-07-15,4.2500128746032715
2002-07-16,4.181445121765137
2002-07-17,4.225884437561035
2002-07-18,4.145888805389404
2002-07-19,4.101449012756348
2002-07-22,3.8982784748077393
2002-07-23,3.7598705291748047
2002-07-24,3.8728857040405273
2002-07-25,3.9236738681793213
2002-07-26,4.025259017944336
2002-07-29,4.213188648223877
2002-07-30,4.227154731750488
2002-07-31,4.173824787139893
2002-08-01,4.069699287414551
2002-08-02,3.894468307495117
2002-08-05,3.8741509914398193
2002-08-06,4.1560468673706055
2002-08-07,4.214456558227539
2002-08-08,4.2081098556518555
2002-08-09,4.2309651374816895
2002-08-12,4.20429801940918
2002-08-13,4.117954254150391
2002-08-14,4.152235984802246
2002-08-15,4.126842975616455
2002-08-16,4.144618034362793
2002-08-19,4.341437816619873
2002-08-20,4.317311763763428
2002-08-21,4.434133052825928
2002-08-22,4.492544174194336
2002-08-23,4.444291114807129
2002-08-26,4.4823832511901855
2002-08-27,4.432863712310791
2002-08-28,4.327470302581787
2002-08-29,4.379530906677246
2002-08-30,4.368103504180908
2002-09-03,4.167475700378418
2002-09-04,4.293187141418457
2002-09-05,4.196680068969727
2002-09-06,4.272866725921631
2002-09-09,4.324930667877197
2002-09-10,4.233503818511963
2002-09-11,4.270328044891357
2002-09-12,4.16602087020874
2002-09-13,4.069343566894531
2002-09-16,3.998105049133301
2002-09-17,3.9027013778686523
2002-09-18,3.822561740875244
2002-09-19,3.7462363243103027
2002-09-20,3.7386066913604736
2002-09-23,3.5974056720733643
2002-09-24,3.549067497253418
2002-09-25,3.640655279159546
2002-09-26,3.820017099380493
2002-09-27,3.720797538757324
2002-09-30,3.7042577266693115
2002-10-01,3.781853675842285
2002-10-02,3.733516216278076
2002-10-03,3.715707302093506
2002-10-04,3.5821404457092285
2002-10-07,3.517266035079956
2002-10-08,3.5477945804595947
2002-10-09,3.351898670196533
2002-10-10,3.452389717102051
2002-10-11,3.659736394882202
2002-10-14,3.730973958969116
2002-10-15,3.944678783416748
2002-10-16,3.855634927749634
2002-10-17,3.897613286972046
2002-10-18,3.9624903202056885
2002-10-21,4.017186164855957
2002-10-22,4.050262451171875
2002-10-23,4.2169013023376465
2002-10-24,4.16602087020874
2002-10-25,4.277962684631348
2002-10-28,4.260152339935303
2002-10-29,4.283051013946533
2002-10-30,4.529832363128662
2002-10-31,4.489123344421387
2002-11-01,4.639228820800781
2002-11-04,4.617602825164795
2002-11-05,4.514566898345947
2002-11-06,4.644318103790283
2002-11-07,4.499300003051758
2002-11-08,4.459868907928467
2002-11-11,4.401353359222412
2002-11-12,4.478949069976807
2002-11-13,4.461140155792236
2002-11-14,4.54636812210083
2002-11-15,4.598523139953613
2002-11-18,4.602336883544922
2002-11-19,4.629054069519043
2002-11-20,4.663398265838623
2002-11-21,4.777882099151611
2002-11-22,4.8211350440979
2002-11-25,4.612514972686768
2002-11-26,4.604884624481201
2002-11-27,4.796966075897217
2002-11-29,4.728275299072266
2002-12-02,4.842759132385254
2002-12-03,4.817318439483643
2002-12-04,4.810945987701416
2002-12-05,4.776547431945801
2002-12-06,4.777820110321045
2002-12-09,4.6784443855285645
2002-12-10,4.7638044357299805
2002-12-11,4.809672832489014
2002-12-12,4.846621990203857
2002-12-13,4.700101852416992
2002-12-16,4.823690891265869
2002-12-17,4.89885950088501
2002-12-18,4.803304672241211
2002-12-19,4.826238632202148
2002-12-20,4.786740779876709
2002-12-23,4.8338823318481445
2002-12-24,4.813495635986328
2002-12-26,4.772726058959961
2002-12-27,4.706471920013428
2002-12-30,4.767630100250244
2002-12-31,4.903955459594727
2003-01-02,4.956192970275879
2003-01-03,4.892491817474365
2003-01-06,4.975304126739502
2003-01-07,4.924341201782227
2003-01-08,4.926889419555664
2003-01-09,5.002060890197754
2003-01-10,5.021172523498535
2003-01-13,4.962564945220947
2003-01-14,4.988046169281006
2003-01-15,4.960015296936035
2003-01-16,5.03391170501709
2003-01-17,4.95109748840332
2003-01-21,4.926889419555664
2003-01-22,4.78291654586792
2003-01-23,4.85044527053833
2003-01-24,4.776547431945801
2003-01-27,4.640221118927002
2003-01-28,4.726858615875244
2003-01-29,4.586707592010498
2003-01-30,4.3981451988220215
2003-01-31,4.395595073699951
2003-02-03,4.377760887145996
2003-02-04,4.370113849639893
2003-02-05,4.283477306365967
2003-02-06,4.268183708190918
2003-02-07,4.195566654205322
2003-02-10,4.209580421447754
2003-02-11,4.223595142364502
2003-02-12,4.134409427642822
2003-02-13,4.122942924499512
2003-02-14,4.172631740570068
2003-02-18,4.293669700622559
2003-02-19,4.2133989334106445
2003-02-20,4.162438869476318
2003-02-21,4.223595142364502
2003-02-24,4.13058614730835
2003-02-25,4.194290637969971
2003-02-26,4.100008964538574
2003-02-27,4.182824611663818
2003-02-28,4.201933860778809
2003-03-03,4.097459316253662
2003-03-04,4.115296363830566
2003-03-05,4.096186637878418
2003-03-06,3.967503309249878
2003-03-07,3.9598588943481445
2003-03-10,3.8579323291778564
2003-03-11,3.8095173835754395
2003-03-12,3.784034490585327
2003-03-13,4.233420372009277
2003-03-14,4.1900153160095215
2003-03-17,4.469602584838867
2003-03-18,4.435133934020996
2003-03-19,4.403218746185303
2003-03-20,4.308742046356201
2003-03-21,4.450454235076904
2003-03-24,4.324065208435059
2003-03-25,4.370022773742676
2003-03-26,4.3215107917785645
2003-03-27,4.331722736358643
2003-03-28,4.269166946411133
2003-03-31,4.214271068572998
2003-04-01,4.2895941734313965
2003-04-02,4.43130350112915
2003-04-03,4.464498043060303
2003-04-04,4.491307258605957
2003-04-07,4.5206708908081055
2003-04-08,4.513009548187256
2003-04-09,4.437688827514648
2003-04-10,4.449178218841553
2003-04-11,4.438965797424316
2003-04-14,4.571737766265869
2003-04-15,4.644507884979248
2003-04-16,4.534714221954346
2003-04-17,4.602376937866211
2003-04-21,4.595992088317871
2003-04-22,4.564074993133545
2003-04-23,4.631740570068359
2003-04-24,4.565352439880371
2003-04-25,4.481094837188721
2003-04-28,4.686635494232178
2003-04-29,4.761959552764893
2003-04-30,4.813028335571289
2003-05-01,4.8283467292785645
2003-05-02,4.907501220703125
2003-05-05,4.862815856933594
2003-05-06,4.966225624084473
2003-05-07,4.9509053230285645
2003-05-08,4.887074947357178
2003-05-09,4.9355854988098145
2003-05-12,4.970056533813477
2003-05-13,4.908775806427002
2003-05-14,4.819409370422363
2003-05-15,4.806643009185791
2003-05-16,4.763236045837402
2003-05-19,4.620250225067139
2003-05-20,4.644507884979248
2003-05-21,4.621525764465332
2003-05-22,4.602376937866211
2003-05-23,4.543651580810547
2003-05-27,4.647060871124268
2003-05-28,4.67259407043457
2003-05-29,4.675148010253906
2003-05-30,4.7504706382751465
2003-06-02,4.738981246948242
2003-06-03,4.7683424949646
2003-06-04,4.838561534881592
2003-06-05,4.844943523406982
2003-06-06,4.800259590148926
2003-06-09,4.713446140289307
2003-06-10,4.7811102867126465
2003-06-11,4.878136157989502
2003-06-12,4.933119297027588
2003-06-13,4.860235691070557
2003-06-16,4.91905403137207
2003-06-17,4.883253574371338
2003-06-18,4.890922546386719
2003-06-19,4.89348030090332
2003-06-20,4.920332431793213
2003-06-23,4.821874141693115
2003-06-24,4.820597171783447
2003-06-25,4.855118751525879
2003-06-26,4.871742248535156
2003-06-27,4.833383083343506
2003-06-30,4.686336040496826
2003-07-01,4.795022010803223
2003-07-02,4.8742995262146
2003-07-03,4.947183609008789
2003-07-07,4.933119297027588
2003-07-08,5.076329708099365
2003-07-09,5.04564094543457
2003-07-10,5.066100120544434
2003-07-11,5.137706279754639
2003-07-14,5.063543796539307
2003-07-15,5.114691734313965
2003-07-16,5.075052738189697
2003-07-17,4.9356770515441895
2003-07-18,5.077611446380615
2003-07-21,5.025182723999023
2003-07-22,5.050756454467773
2003-07-23,5.06098747253418
2003-07-24,5.046922206878662
2003-07-25,5.095512866973877
2003-07-28,5.082723617553711
2003-07-29,5.114691734313965
2003-07-30,5.0737738609313965
2003-07-31,5.058431625366211
2003-08-01,5.068655967712402
2003-08-04,5.068655967712402
2003-08-05,5.03157901763916
2003-08-06,5.025182723999023
2003-08-07,5.03157901763916
2003-08-08,5.07121467590332
2003-08-11,5.075052738189697
2003-08-12,5.0916748046875
2003-08-13,5.165836334228516
2003-08-14,5.223378658294678
2003-08-15,5.22849178314209
