Date,FANG
2013-10-02,33.041175842285156
2013-10-03,33.507503509521484
2013-10-04,35.174072265625
2013-10-07,34.98295974731445
2013-10-08,34.06556701660156
2013-10-09,33.163482666015625
2013-10-10,33.39282989501953
2013-10-11,34.172603607177734
2013-10-14,35.563968658447266
2013-10-15,35.816253662109375
2013-10-16,37.8574333190918
2013-10-17,38.361995697021484
2013-10-18,39.89097213745117
2013-10-21,40.32672882080078
2013-10-22,38.469024658203125
2013-10-23,37.53635025024414
2013-10-24,41.282344818115234
2013-10-25,40.76248550415039
2013-10-28,40.91537857055664
2013-10-29,41.33584976196289
2013-10-30,41.06062698364258
2013-10-31,39.48578643798828
2013-11-01,38.71366500854492
2013-11-04,40.640159606933594
2013-11-05,42.153846740722656
2013-11-06,40.86951446533203
2013-11-07,41.282344818115234
2013-11-08,40.87715148925781
2013-11-11,40.73954772949219
2013-11-12,40.1356086730957
2013-11-13,40.63252639770508
2013-11-14,40.60959243774414
2013-11-15,40.923030853271484
2013-11-18,38.384925842285156
2013-11-19,37.32229995727539
2013-11-20,37.27642059326172
2013-11-21,39.55458450317383
2013-11-22,39.394065856933594
2013-11-25,38.89713668823242
2013-11-26,39.45520782470703
2013-11-27,38.27024841308594
2013-11-29,38.0256233215332
2013-12-02,38.50725173950195
2013-12-03,38.40021896362305
2013-12-04,38.568416595458984
2013-12-05,37.612796783447266
2013-12-06,35.304046630859375
2013-12-09,34.45546340942383
2013-12-10,35.16643524169922
2013-12-11,34.48604965209961
2013-12-12,34.37137222290039
2013-12-13,34.19553756713867
2013-12-16,34.77655029296875
2013-12-17,35.258182525634766
2013-12-18,35.426353454589844
2013-12-19,38.07149124145508
2013-12-20,38.828338623046875
2013-12-23,39.829811096191406
2013-12-24,39.76866149902344
2013-12-26,40.31144714355469
2013-12-27,40.77778244018555
2013-12-30,39.69984817504883
2013-12-31,40.426116943359375
2014-01-02,39.1111946105957
2014-01-03,37.59750747680664
2014-01-06,37.13117218017578
2014-01-07,36.99355697631836
2014-01-08,36.39725875854492
2014-01-09,34.79948806762695
2014-01-10,35.90799331665039
2014-01-13,33.966190338134766
2014-01-14,35.93857192993164
2014-01-15,36.710697174072266
2014-01-16,37.16175079345703
2014-01-17,37.085296630859375
2014-01-21,37.52106857299805
2014-01-22,39.15707015991211
2014-01-23,38.560760498046875
2014-01-24,37.36052322387695
2014-01-27,36.343746185302734
2014-01-28,38.07149124145508
2014-01-29,37.14645767211914
2014-01-30,39.271732330322266
2014-01-31,39.73807907104492
2014-02-03,38.285552978515625
2014-02-04,39.478145599365234
2014-02-05,40.487266540527344
2014-02-06,41.106510162353516
2014-02-07,43.36174392700195
2014-02-10,43.973331451416016
2014-02-11,45.035972595214844
2014-02-12,44.31736373901367
2014-02-13,45.020687103271484
2014-02-14,45.60169982910156
2014-02-18,46.6490364074707
2014-02-19,46.66432571411133
2014-02-20,47.91044235229492
2014-02-21,48.9195671081543
2014-02-24,49.53881072998047
2014-02-25,48.72846603393555
2014-02-26,49.340049743652344
2014-02-27,48.843116760253906
2014-02-28,49.17950439453125
2014-03-03,49.24066925048828
2014-03-04,50.058650970458984
2014-03-05,48.95779037475586
2014-03-06,47.979244232177734
2014-03-07,48.83546829223633
2014-03-10,48.18566131591797
2014-03-11,47.405879974365234
2014-03-12,48.2850456237793
2014-03-13,48.43793487548828
2014-03-14,48.60614013671875
2014-03-17,48.87370681762695
2014-03-18,50.211544036865234
2014-03-19,49.23301315307617
2014-03-20,49.83695602416992
2014-03-21,49.09540557861328
2014-03-24,49.03424072265625
2014-03-25,49.1489143371582
2014-03-26,49.60761642456055
2014-03-27,52.01573944091797
2014-03-28,53.28479766845703
2014-03-31,51.45767593383789
2014-04-01,50.7696418762207
2014-04-02,52.72671890258789
2014-04-03,51.91636276245117
2014-04-04,51.41179656982422
2014-04-07,49.82167053222656
2014-04-08,50.91488265991211
2014-04-09,52.031036376953125
2014-04-10,50.173336029052734
2014-04-11,51.679378509521484
2014-04-14,53.60586929321289
2014-04-15,52.81080627441406
2014-04-16,53.88874053955078
2014-04-17,56.06752395629883
2014-04-21,56.969627380371094
2014-04-22,56.77085876464844
2014-04-23,56.488006591796875
2014-04-24,57.65765380859375
2014-04-25,54.615013122558594
2014-04-28,54.24806594848633
2014-04-29,55.2112922668457
2014-04-30,54.997249603271484
2014-05-01,54.485042572021484
2014-05-02,56.39625549316406
2014-05-05,56.28922653198242
2014-05-06,55.998722076416016
2014-05-07,57.88703536987305
2014-05-08,54.859649658203125
2014-05-09,54.46208572387695
2014-05-12,55.59355163574219
2014-05-13,56.365684509277344
2014-05-14,55.05839920043945
2014-05-15,53.0783805847168
2014-05-16,54.02634811401367
2014-05-19,54.39330291748047
2014-05-20,53.6364631652832
2014-05-21,55.58589553833008
2014-05-22,55.83054733276367
2014-05-23,55.63942337036133
2014-05-27,54.637935638427734
2014-05-28,54.576786041259766
2014-05-29,57.35185623168945
2014-05-30,57.703529357910156
2014-06-02,58.18516540527344
2014-06-03,59.85939025878906
2014-06-04,60.04287338256836
2014-06-05,60.57801818847656
2014-06-06,61.992305755615234
2014-06-09,62.687992095947266
2014-06-10,62.9402961730957
2014-06-11,64.09466552734375
2014-06-12,64.7444839477539
2014-06-13,67.23667907714844
2014-06-16,68.72746276855469
2014-06-17,69.00267028808594
2014-06-18,69.06381225585938
2014-06-19,68.07762908935547
2014-06-20,68.64335632324219
2014-06-23,69.88182830810547
2014-06-24,67.03795623779297
2014-06-25,69.23202514648438
2014-06-26,68.2611312866211
2014-06-27,67.80243682861328
2014-06-30,67.88651275634766
2014-07-01,68.62806701660156
2014-07-02,67.49663543701172
2014-07-03,67.89415740966797
2014-07-07,66.74744415283203
2014-07-08,65.72300720214844
2014-07-09,66.73214721679688
2014-07-10,65.53189086914062
2014-07-11,64.37751007080078
2014-07-14,66.19699096679688
2014-07-15,63.72770690917969
2014-07-16,65.3560562133789
2014-07-17,64.75978088378906
2014-07-18,66.25050354003906
2014-07-21,67.26728057861328
2014-07-22,66.1740493774414
2014-07-23,67.16024780273438
2014-07-24,67.28256225585938
2014-07-25,65.5165786743164
2014-07-28,64.82857513427734
2014-07-29,65.43251037597656
2014-07-30,64.79035186767578
2014-07-31,62.86384582519531
2014-08-01,61.174320220947266
2014-08-04,62.38984298706055
2014-08-05,60.34103012084961
2014-08-06,60.027587890625
2014-08-07,58.54447555541992
2014-08-08,59.20957565307617
2014-08-11,59.24016571044922
2014-08-12,58.13163757324219
2014-08-13,59.00313949584961
2014-08-14,57.99403762817383
2014-08-15,59.974056243896484
2014-08-18,60.9908332824707
2014-08-19,61.159000396728516
2014-08-20,61.342506408691406
2014-08-21,61.7247428894043
2014-08-22,61.14369583129883
2014-08-25,62.229312896728516
2014-08-26,64.1252212524414
2014-08-27,63.1467170715332
2014-08-28,63.60539245605469
2014-08-29,66.01351928710938
2014-09-02,63.62831115722656
2014-09-03,64.09466552734375
2014-09-04,60.77676773071289
2014-09-05,60.585655212402344
2014-09-08,59.1866455078125
2014-09-09,58.45274353027344
2014-09-10,58.71265411376953
2014-09-11,59.530662536621094
2014-09-12,58.5291748046875
2014-09-15,58.2845344543457
2014-09-16,59.7982177734375
2014-09-17,59.400699615478516
2014-09-18,58.23869323730469
2014-09-19,57.75707244873047
2014-09-22,56.15925216674805
2014-09-23,55.68528747558594
2014-09-24,56.80144119262695
2014-09-25,55.50181198120117
2014-09-26,56.296875
2014-09-29,58.68207550048828
2014-09-30,57.16840362548828
2014-10-01,56.885555267333984
2014-10-02,57.55064392089844
2014-10-03,55.80760955810547
2014-10-06,56.54915237426758
2014-10-07,54.62263870239258
2014-10-08,55.89936065673828
2014-10-09,52.9560661315918
2014-10-10,49.500587463378906
2014-10-13,45.265316009521484
2014-10-14,44.67667007446289
2014-10-15,45.85397720336914
2014-10-16,48.25446701049805
2014-10-17,48.4302978515625
2014-10-20,49.14128494262695
2014-10-21,51.595279693603516
2014-10-22,49.08010482788086
2014-10-23,51.388877868652344
2014-10-24,51.4041633605957
2014-10-27,49.0265998840332
2014-10-28,51.816986083984375
2014-10-29,52.81080627441406
2014-10-30,51.74052047729492
2014-10-31,52.321537017822266
2014-11-03,51.51883316040039
2014-11-04,48.65200424194336
2014-11-05,49.69935607910156
2014-11-06,50.31858444213867
2014-11-07,53.12425231933594
2014-11-10,50.91488265991211
2014-11-11,51.602928161621094
2014-11-12,49.54645538330078
2014-11-13,49.50822067260742
2014-11-14,51.824623107910156
2014-11-17,48.713157653808594
2014-11-18,49.210079193115234
2014-11-19,49.79108810424805
2014-11-20,51.381221771240234
2014-11-21,53.315372467041016
2014-11-24,52.05397415161133
2014-11-25,51.24361801147461
2014-11-26,49.59995651245117
2014-11-28,43.11711502075195
2014-12-01,42.66605758666992
2014-12-02,44.21797561645508
2014-12-03,45.76224136352539
2014-12-04,44.707252502441406
2014-12-05,44.94424057006836
2014-12-08,41.89393615722656
2014-12-09,43.3311653137207
2014-12-10,41.014766693115234
2014-12-11,40.601951599121094
2014-12-12,40.1126823425293
2014-12-15,40.83129119873047
2014-12-16,42.689002990722656
2014-12-17,45.08184814453125
2014-12-18,45.548179626464844
2014-12-19,47.826351165771484
2014-12-22,46.68727111816406
2014-12-23,47.16890335083008
2014-12-24,46.00687026977539
2014-12-26,46.182701110839844
2014-12-29,46.159759521484375
2014-12-30,45.76988220214844
2014-12-31,45.701072692871094
2015-01-02,45.81575012207031
2015-01-05,43.78985595703125
2015-01-06,43.85866928100586
2015-01-07,44.531410217285156
2015-01-08,46.70256042480469
2015-01-09,47.27592849731445
2015-01-12,45.46409225463867
2015-01-13,46.817230224609375
2015-01-14,49.92104721069336
2015-01-15,48.506744384765625
2015-01-16,50.173336029052734
2015-01-20,48.017478942871094
2015-01-21,52.39799499511719
2015-01-22,51.96989440917969
2015-01-23,51.220680236816406
2015-01-26,52.37505340576172
2015-01-27,52.72671890258789
2015-01-28,50.51734924316406
2015-01-29,52.47444152832031
2015-01-30,52.74201583862305
2015-02-02,53.315372467041016
2015-02-03,53.269508361816406
2015-02-04,51.320068359375
2015-02-05,52.79551696777344
2015-02-06,54.14866256713867
2015-02-09,53.613529205322266
2015-02-10,53.055450439453125
2015-02-11,52.58146286010742
2015-02-12,55.7846794128418
2015-02-13,56.15925216674805
2015-02-17,56.243350982666016
2015-02-18,56.41920852661133
2015-02-19,57.99403762817383
2015-02-20,57.40538787841797
2015-02-23,56.84729766845703
2015-02-24,56.63326644897461
2015-02-25,57.305992126464844
2015-02-26,55.93758010864258
2015-02-27,54.439170837402344
2015-03-02,54.26335144042969
2015-03-03,54.806121826171875
2015-03-04,54.89784622192383
2015-03-05,54.4162483215332
2015-03-06,53.40712356567383
2015-03-09,53.21600341796875
2015-03-10,52.05397415161133
2015-03-11,53.5523681640625
2015-03-12,53.4682731628418
2015-03-13,53.269508361816406
2015-03-16,53.514137268066406
2015-03-17,53.87345504760742
2015-03-18,55.5400390625
2015-03-19,54.653228759765625
2015-03-20,55.30303192138672
2015-03-23,54.72202682495117
2015-03-24,56.39625549316406
2015-03-25,57.275428771972656
2015-03-26,58.750877380371094
2015-03-27,57.466548919677734
2015-03-30,59.34718704223633
2015-03-31,58.743228912353516
2015-04-01,59.17135238647461
2015-04-02,60.302799224853516
2015-04-06,60.75384521484375
2015-04-07,61.12844467163086
2015-04-08,59.675907135009766
2015-04-09,61.70945358276367
2015-04-10,61.73237228393555
2015-04-13,61.05198287963867
2015-04-14,61.457157135009766
2015-04-15,63.001434326171875
2015-04-16,63.6971321105957
2015-04-17,63.12376022338867
2015-04-20,64.27050018310547
2015-04-21,63.30722427368164
2015-04-22,62.6727180480957
2015-04-23,62.657440185546875
2015-04-24,61.029056549072266
2015-04-27,60.95261764526367
2015-04-28,61.33486557006836
2015-04-29,63.421905517578125
2015-04-30,63.12376022338867
2015-05-01,62.59626388549805
2015-05-04,63.40662384033203
2015-05-05,60.975563049316406
2015-05-06,60.14226531982422
2015-05-07,57.596500396728516
2015-05-08,58.87321853637695
2015-05-11,59.88235092163086
2015-05-12,60.845584869384766
2015-05-13,60.71562957763672
2015-05-14,59.01846694946289
2015-05-15,60.34103012084961
2015-05-18,60.570369720458984
2015-05-19,59.224857330322266
2015-05-20,60.035240173339844
2015-05-21,61.633018493652344
2015-05-22,62.214012145996094
2015-05-26,60.570369720458984
2015-05-27,60.53215026855469
2015-05-28,59.270729064941406
2015-05-29,59.48479461669922
2015-06-01,60.36394119262695
2015-06-02,60.41748046875
2015-06-03,59.3701286315918
2015-06-04,58.45274353027344
2015-06-05,59.82879638671875
2015-06-08,60.264583587646484
2015-06-09,61.151371002197266
2015-06-10,62.25223159790039
2015-06-11,61.954097747802734
2015-06-12,61.655948638916016
2015-06-15,61.074928283691406
2015-06-16,61.73237228393555
2015-06-17,60.692691802978516
2015-06-18,60.06580352783203
2015-06-19,58.57506561279297
2015-06-22,60.249267578125
2015-06-23,61.074928283691406
2015-06-24,59.599464416503906
2015-06-25,58.39920425415039
2015-06-26,57.527687072753906
2015-06-29,57.458900451660156
2015-06-30,57.62709426879883
2015-07-01,55.670013427734375
2015-07-02,55.90697479248047
2015-07-06,53.6746940612793
2015-07-07,54.324493408203125
2015-07-08,52.97134780883789
2015-07-09,54.17161560058594
2015-07-10,54.194549560546875
2015-07-13,54.51561737060547
2015-07-14,56.06752395629883
2015-07-15,54.04166030883789
2015-07-16,52.89492416381836
2015-07-17,50.6625862121582
2015-07-20,49.56175231933594
2015-07-21,50.43325424194336
2015-07-22,50.63966369628906
2015-07-23,50.67789077758789
2015-07-24,48.850765228271484
2015-07-27,48.39207077026367
2015-07-28,49.68406295776367
2015-07-29,51.71760177612305
2015-07-30,51.74052047729492
2015-07-31,51.45002746582031
2015-08-03,51.08307647705078
2015-08-04,51.97751998901367
2015-08-05,52.26803207397461
2015-08-06,53.881099700927734
2015-08-07,52.627342224121094
2015-08-10,53.65939712524414
2015-08-11,54.17925262451172
2015-08-12,55.41008377075195
2015-08-13,54.79082489013672
2015-08-14,56.495643615722656
2015-08-17,55.20366668701172
2015-08-18,56.098121643066406
2015-08-19,54.92079162597656
2015-08-20,53.68996810913086
2015-08-21,50.87666702270508
2015-08-24,47.20711898803711
2015-08-25,46.49614715576172
2015-08-26,47.467044830322266
2015-08-27,50.22685241699219
2015-08-28,50.88429641723633
2015-08-31,52.206878662109375
2015-09-01,49.32475280761719
2015-09-02,51.564697265625
2015-09-03,51.20539855957031
2015-09-04,50.45618438720703
2015-09-08,51.45767593383789
2015-09-09,49.72993469238281
2015-09-10,51.128944396972656
2015-09-11,50.69319152832031
2015-09-14,50.24214172363281
2015-09-15,50.9913215637207
2015-09-16,53.43006134033203
2015-09-17,53.368892669677734
2015-09-18,52.74965286254883
2015-09-21,53.07072830200195
2015-09-22,52.887264251708984
2015-09-23,50.83079528808594
2015-09-24,50.9683952331543
2015-09-25,50.46385192871094
2015-09-28,47.87987518310547
2015-09-29,48.16272735595703
2015-09-30,49.38591384887695
2015-10-01,50.119815826416016
2015-10-02,53.02486801147461
2015-10-05,55.20366668701172
2015-10-06,55.486534118652344
2015-10-07,56.30451965332031
2015-10-08,58.269256591796875
2015-10-09,58.827327728271484
2015-10-12,58.7967529296875
2015-10-13,58.23103713989258
2015-10-14,58.429805755615234
2015-10-15,57.856441497802734
2015-10-16,59.00313949584961
2015-10-19,56.04460144042969
2015-10-20,56.08282470703125
2015-10-21,54.485042572021484
2015-10-22,55.31068801879883
2015-10-23,54.981964111328125
2015-10-26,55.715858459472656
2015-10-27,55.47124481201172
2015-10-28,57.718833923339844
2015-10-29,57.64237594604492
2015-10-30,56.449764251708984
2015-11-02,56.12105178833008
2015-11-03,59.06433868408203
2015-11-04,58.1622314453125
2015-11-05,58.93436050415039
2015-11-06,59.46950149536133
2015-11-09,60.86851501464844
2015-11-10,60.853214263916016
2015-11-11,61.029056549072266
2015-11-12,59.6988410949707
2015-11-13,58.65152359008789
2015-11-16,60.89910125732422
2015-11-17,60.860877990722656
2015-11-18,62.24460220336914
2015-11-19,58.91142272949219
2015-11-20,59.224857330322266
2015-11-23,60.96025848388672
2015-11-24,61.113162994384766
2015-11-25,60.165199279785156
2015-11-27,59.2630729675293
2015-11-30,59.64533233642578
2015-12-01,59.782936096191406
2015-12-02,58.705013275146484
2015-12-03,58.674434661865234
2015-12-04,58.338043212890625
2015-12-07,56.457435607910156
2015-12-08,57.290706634521484
2015-12-09,58.880836486816406
2015-12-10,60.46331787109375
2015-12-11,58.5291748046875
2015-12-14,57.80292510986328
2015-12-15,58.49095916748047
2015-12-16,55.318336486816406
2015-12-17,52.55852508544922
2015-12-18,50.57851028442383
2015-12-21,47.55113983154297
2015-12-22,48.4302978515625
2015-12-23,51.57233810424805
2015-12-24,51.92402267456055
2015-12-28,50.02043151855469
2015-12-29,50.79257583618164
2015-12-30,50.471473693847656
2015-12-31,51.14422607421875
2016-01-04,50.540287017822266
2016-01-05,49.83695602416992
2016-01-06,47.55113983154297
2016-01-07,46.175052642822266
2016-01-08,46.45027542114258
2016-01-11,44.03450393676758
2016-01-12,44.73781967163086
2016-01-13,45.494667053222656
2016-01-14,47.91809844970703
2016-01-15,48.2850456237793
2016-01-19,46.236209869384766
2016-01-20,46.56494903564453
2016-01-21,49.003662109375
2016-01-22,50.58615493774414
2016-01-25,47.45941162109375
2016-01-26,50.86136245727539
2016-01-27,52.19157409667969
2016-01-28,55.647064208984375
2016-01-29,57.75707244873047
2016-02-01,55.50181198120117
2016-02-02,54.46974563598633
2016-02-03,57.244850158691406
2016-02-04,55.04312515258789
2016-02-05,51.45767593383789
2016-02-08,53.47591018676758
2016-02-09,51.26655578613281
2016-02-10,51.472965240478516
2016-02-11,51.908721923828125
2016-02-12,52.84904479980469
2016-02-16,51.96222686767578
2016-02-17,53.85051345825195
2016-02-18,53.70527267456055
2016-02-19,55.104278564453125
2016-02-22,56.34275436401367
2016-02-23,53.506492614746094
2016-02-24,54.82905197143555
2016-02-25,54.70673370361328
2016-02-26,55.50181198120117
2016-02-29,54.46974563598633
2016-03-01,55.41771697998047
2016-03-02,56.572078704833984
2016-03-03,55.433021545410156
2016-03-04,58.09341812133789
2016-03-07,58.2845344543457
2016-03-08,56.87024688720703
2016-03-09,57.107242584228516
2016-03-10,57.39773178100586
2016-03-11,59.95878601074219
2016-03-14,58.10871887207031
2016-03-15,58.85026168823242
2016-03-16,58.94964599609375
2016-03-17,59.24016571044922
2016-03-18,59.339561462402344
2016-03-21,59.66825866699219
2016-03-22,59.64533233642578
2016-03-23,58.63621139526367
2016-03-24,59.194305419921875
2016-03-28,58.45274353027344
2016-03-29,58.98787307739258
2016-03-30,60.41748046875
2016-03-31,59.00313949584961
2016-04-01,58.689720153808594
2016-04-04,56.96198654174805
2016-04-05,56.41920852661133
2016-04-06,58.62856674194336
2016-04-07,60.44804763793945
2016-04-08,61.96173858642578
2016-04-11,61.60243225097656
2016-04-12,62.726226806640625
2016-04-13,62.229312896728516
2016-04-14,62.48159408569336
2016-04-15,61.24311828613281
2016-04-18,62.55039596557617
2016-04-19,62.917354583740234
2016-04-20,63.79647445678711
2016-04-21,63.10846710205078
2016-04-22,63.97233963012695
2016-04-25,64.58393096923828
2016-04-26,66.13583374023438
2016-04-27,67.6036376953125
2016-04-28,66.41869354248047
2016-04-29,66.18934631347656
2016-05-02,66.97677612304688
2016-05-03,64.905029296875
2016-05-04,64.34693145751953
2016-05-05,67.0302963256836
2016-05-06,65.33312225341797
2016-05-09,65.53954315185547
2016-05-10,66.82386016845703
2016-05-11,66.12055969238281
2016-05-12,66.6174545288086
2016-05-13,65.3560562133789
2016-05-16,66.18934631347656
2016-05-17,66.4645767211914
2016-05-18,66.45691680908203
2016-05-19,66.45691680908203
2016-05-20,66.5257339477539
2016-05-23,66.38811492919922
2016-05-24,67.25199127197266
2016-05-25,68.60511779785156
2016-05-26,70.26405334472656
2016-05-27,70.9903335571289
2016-05-31,69.53013610839844
2016-06-01,69.97357940673828
2016-06-02,70.65396118164062
2016-06-03,68.88799285888672
2016-06-06,69.46900177001953
2016-06-07,72.31291198730469
2016-06-08,71.19673156738281
2016-06-09,70.47047424316406
2016-06-10,68.29933166503906
2016-06-13,67.8559341430664
2016-06-14,68.69686889648438
2016-06-15,68.1387939453125
2016-06-16,66.70156860351562
2016-06-17,66.90032196044922
2016-06-20,68.04707336425781
2016-06-21,69.50723266601562
2016-06-22,69.40785217285156
2016-06-23,69.88182830810547
2016-06-24,66.7245101928711
2016-06-27,64.0411376953125
2016-06-28,67.74124908447266
2016-06-29,69.40785217285156
