Date,MRVL
2001-09-10,4.94657039642334
2001-09-17,4.35272741317749
2001-09-18,3.6737446784973145
2001-09-19,3.844022035598755
2001-09-20,3.5715787410736084
2001-09-21,3.501338243484497
2001-09-24,3.8951058387756348
2001-09-25,4.082411766052246
2001-09-26,4.033454418182373
2001-09-27,2.739345073699951
2001-09-28,3.054358959197998
2001-10-01,2.767014265060425
2001-10-02,3.0607433319091797
2001-10-03,3.8972349166870117
2001-10-04,4.2484331130981445
2001-10-05,4.182450294494629
2001-10-08,4.10156774520874
2001-10-09,3.8142218589782715
2001-10-10,3.922776460647583
2001-10-11,4.474050045013428
2001-10-12,4.846532344818115
2001-10-15,4.629427909851074
2001-10-16,4.9359307289123535
2001-10-17,4.769908428192139
2001-10-18,4.435737609863281
2001-10-19,4.546417713165283
2001-10-22,4.665612697601318
2001-10-23,4.897615909576416
2001-10-24,5.329697608947754
2001-10-25,5.278611183166504
2001-10-26,5.099820137023926
2001-10-29,4.929542541503906
2001-10-30,4.940184593200684
2001-10-31,5.180700778961182
2001-11-01,5.712820053100586
2001-11-02,5.902255058288574
2001-11-05,6.15341329574585
2001-11-06,6.396060943603516
2001-11-07,6.321564674377441
2001-11-08,6.164058208465576
2001-11-09,6.374777317047119
2001-11-12,6.487586975097656
2001-11-13,6.6003947257995605
2001-11-14,6.4088311195373535
2001-11-15,6.12574577331543
2001-11-16,6.981389999389648
2001-11-19,7.245323657989502
2001-11-20,6.400317668914795
2001-11-21,6.37903356552124
2001-11-23,6.589752197265625
2001-11-26,6.655735015869141
2001-11-27,6.691917896270752
2001-11-28,6.302407741546631
2001-11-29,6.419475555419922
2001-11-30,6.713205337524414
2001-12-03,6.67063570022583
2001-12-04,7.121872425079346
2001-12-05,8.030730247497559
2001-12-06,8.186104774475098
2001-12-07,7.896636486053467
2001-12-10,7.768926620483398
2001-12-11,8.07968521118164
2001-12-12,8.32232666015625
2001-12-13,7.230421543121338
2001-12-14,8.15204906463623
2001-12-17,7.998802661895752
2001-12-18,7.864709377288818
2001-12-19,7.749769687652588
2001-12-20,7.409216403961182
2001-12-21,7.6263203620910645
2001-12-24,7.562464237213135
2001-12-26,7.7582831382751465
2001-12-27,7.736996650695801
2001-12-28,7.609292507171631
2001-12-31,7.624188423156738
2002-01-02,7.811493396759033
2002-01-03,8.46493148803711
2002-01-04,8.269115447998047
2002-01-07,8.275501251220703
2002-01-08,8.350001335144043
2002-01-09,8.58413028717041
2002-01-10,8.65863037109375
2002-01-11,8.837417602539062
2002-01-14,8.439393997192383
2002-01-15,8.447911262512207
2002-01-16,8.226547241210938
2002-01-17,8.977899551391602
2002-01-18,9.035367965698242
2002-01-22,9.265244483947754
2002-01-23,9.120508193969727
2002-01-24,9.335482597351074
2002-01-25,9.569616317749023
2002-01-28,9.512142181396484
2002-01-29,9.048141479492188
2002-01-30,8.652241706848145
2002-01-31,8.54368782043457
2002-02-01,8.556464195251465
2002-02-04,8.109481811523438
2002-02-05,8.020084381103516
2002-02-06,7.60716438293457
2002-02-07,7.496481418609619
2002-02-08,7.760412216186523
2002-02-11,8.188234329223633
2002-02-12,8.258476257324219
2002-02-13,8.254219055175781
2002-02-14,7.900890827178955
2002-02-15,7.524152755737305
2002-02-19,6.928178310394287
2002-02-20,7.2368083000183105
2002-02-21,6.608908653259277
2002-02-22,7.143157482147217
2002-02-25,7.590134143829346
2002-02-26,7.5156402587890625
2002-02-27,7.258093357086182
2002-02-28,6.532283306121826
2002-03-01,7.532666206359863
2002-03-04,8.139280319213867
2002-03-05,8.15843677520752
2002-03-06,8.08819580078125
2002-03-07,8.139280319213867
2002-03-08,8.80762004852295
2002-03-11,8.518148422241211
2002-03-12,8.582005500793457
2002-03-13,8.243577003479004
2002-03-14,8.166950225830078
2002-03-15,8.215907096862793
2002-03-18,8.418109893798828
2002-03-19,8.669271469116211
2002-03-20,8.32020092010498
2002-03-21,8.752278327941895
2002-03-22,8.71183967590332
2002-03-25,8.226547241210938
2002-03-26,8.694812774658203
2002-03-27,9.167335510253906
2002-03-28,9.322709083557129
2002-04-01,9.354637145996094
2002-04-02,8.788463592529297
2002-04-03,8.59051513671875
2002-04-04,8.788463592529297
2002-04-05,8.539434432983398
2002-04-08,8.415979385375977
2002-04-09,8.009445190429688
2002-04-10,8.02434253692627
2002-04-11,8.08819580078125
2002-04-12,8.347868919372559
2002-04-15,8.673527717590332
2002-04-16,8.871475219726562
2002-04-17,8.750152587890625
2002-04-18,8.905529975891113
2002-04-19,8.756537437438965
2002-04-22,8.560720443725586
2002-04-23,8.301042556762695
2002-04-24,8.343613624572754
2002-04-25,8.488349914550781
2002-04-26,7.854064464569092
2002-04-29,7.453911781311035
2002-04-30,7.662503719329834
2002-05-01,7.211264610290527
2002-05-02,7.300660133361816
2002-05-03,6.917537689208984
2002-05-06,6.725975513458252
2002-05-07,6.596138000488281
2002-05-08,7.619933605194092
2002-05-09,7.402827739715576
2002-05-10,7.485838890075684
2002-05-13,7.824262619018555
2002-05-14,8.777822494506836
2002-05-15,8.758662223815918
2002-05-16,8.107351303100586
2002-05-17,8.266988754272461
2002-05-20,8.083941459655762
2002-05-21,7.813623428344727
2002-05-22,8.013701438903809
2002-05-23,8.241446495056152
2002-05-24,7.500741958618164
2002-05-28,7.07717227935791
2002-05-29,6.683404922485352
2002-05-30,6.7302327156066895
2002-05-31,6.700432777404785
2002-06-03,5.87458610534668
2002-06-04,5.978879451751709
2002-06-05,5.404192924499512
2002-06-06,5.110462665557861
2002-06-07,5.491461277008057
2002-06-10,5.542544364929199
2002-06-11,5.035966396331787
2002-06-12,5.146648406982422
2002-06-13,4.989140033721924
2002-06-14,5.110462665557861
2002-06-17,5.576600551605225
2002-06-18,5.380780220031738
2002-06-19,5.155162811279297
2002-06-20,4.820991039276123
2002-06-21,4.59537410736084
2002-06-24,5.052994251251221
2002-06-25,4.576216220855713
2002-06-26,4.442123889923096
2002-06-27,4.195220470428467
2002-06-28,4.233531951904297
2002-07-01,3.9845011234283447
2002-07-02,3.7035434246063232
2002-07-03,4.084540843963623
2002-07-05,4.501718997955322
2002-07-08,4.295257568359375
2002-07-09,4.325057506561279
2002-07-10,4.36124324798584
2002-07-11,4.791193962097168
2002-07-12,5.108335018157959
2002-07-15,5.1636762619018555
2002-07-16,5.070022106170654
2002-07-17,5.1615471839904785
2002-07-18,4.861433029174805
2002-07-19,4.801836013793945
2002-07-22,4.554931640625
2002-07-23,4.150521278381348
2002-07-24,4.2250189781188965
2002-07-25,3.7035434246063232
2002-07-26,3.6992855072021484
2002-07-29,3.9483182430267334
2002-07-30,4.265460014343262
2002-07-31,4.044097900390625
2002-08-01,3.5864768028259277
2002-08-02,3.2416632175445557
2002-08-05,3.203352212905884
2002-08-06,3.345958948135376
2002-08-07,3.3587305545806885
2002-08-08,3.7418551445007324
2002-08-09,3.646073818206787
2002-08-12,3.705671787261963
2002-08-13,3.6184041500091553
2002-08-14,3.629046678543091
2002-08-15,3.6992855072021484
2002-08-16,3.858919143676758
2002-08-19,4.310157775878906
2002-08-20,3.941930055618286
2002-08-21,4.1079535484313965
2002-08-22,4.03984260559082
2002-08-23,4.727337837219238
2002-08-26,4.674127578735352
2002-08-27,4.712439060211182
2002-08-28,4.405939102172852
2002-08-29,4.437866687774658
2002-08-30,4.056869029998779
2002-09-03,3.761012077331543
2002-09-04,3.7461116313934326
2002-09-05,3.801452875137329
2002-09-06,3.9568300247192383
2002-09-09,4.069640159606934
2002-09-10,4.418708801269531
2002-09-11,4.446380615234375
2002-09-12,4.2569451332092285
2002-09-13,4.405939102172852
2002-09-16,4.161163330078125
2002-09-17,3.8695638179779053
2002-09-18,3.9568300247192383
2002-09-19,3.91851806640625
2002-09-20,3.927032232284546
2002-09-23,3.9057466983795166
2002-09-24,3.761012077331543
2002-09-25,4.031328201293945
2002-09-26,3.6035032272338867
2002-09-27,3.548163652420044
2002-09-30,3.3736300468444824
2002-10-01,3.599247694015503
2002-10-02,3.6545886993408203
2002-10-03,3.2884910106658936
2002-10-04,3.0777716636657715
2002-10-07,2.911750316619873
2002-10-08,3.194837808609009
2002-10-09,3.139497756958008
2002-10-10,3.3693721294403076
2002-10-11,2.9287784099578857
2002-10-14,2.4498720169067383
2002-10-15,3.0224311351776123
2002-10-16,2.9521923065185547
2002-10-17,3.101184129714966
2002-10-18,3.171424388885498
2002-10-21,3.292747735977173
2002-10-22,3.162910223007202
2002-10-23,3.345958948135376
2002-10-24,3.4545114040374756
2002-10-25,3.533263683319092
2002-10-28,3.356602668762207
2002-10-29,3.335317850112915
2002-10-30,3.5417792797088623
2002-10-31,3.450254440307617
2002-11-01,3.782296657562256
2002-11-04,4.2590742111206055
2002-11-05,4.0973100662231445
2002-11-06,4.033454418182373
2002-11-07,3.9100053310394287
2002-11-08,3.7141852378845215
2002-11-11,3.6652305126190186
2002-11-12,3.6311750411987305
2002-11-13,3.952573299407959
2002-11-14,4.448507785797119
2002-11-15,4.5528035163879395
2002-11-18,4.980626583099365
2002-11-19,4.67625617980957
2002-11-20,5.052994251251221
2002-11-21,5.178575038909912
2002-11-22,4.901873588562012
2002-11-25,5.014682769775391
2002-11-26,4.891229629516602
2002-11-27,5.012551784515381
2002-11-29,4.818861961364746
2002-12-02,4.8954877853393555
2002-12-03,4.642199993133545
2002-12-04,4.46979284286499
2002-12-05,4.46979284286499
2002-12-06,4.478308200836182
2002-12-09,4.24204683303833
2002-12-10,4.474050045013428
2002-12-11,4.620916366577148
2002-12-12,4.6187872886657715
2002-12-13,4.365496635437012
2002-12-16,4.36124324798584
2002-12-17,4.3931684494018555
2002-12-18,4.067511081695557
2002-12-19,3.858919143676758
2002-12-20,4.020686149597168
2002-12-23,4.14839506149292
2002-12-24,4.076024532318115
2002-12-26,4.154780864715576
2002-12-27,4.173934459686279
2002-12-30,4.050485610961914
2002-12-31,4.0142998695373535
2003-01-02,4.235660552978516
2003-01-03,4.212247848510742
2003-01-06,4.514490604400635
2003-01-07,4.810349464416504
2003-01-08,4.746494770050049
2003-01-09,4.96998405456543
2003-01-10,4.8763322830200195
2003-01-13,4.650712490081787
2003-01-14,4.533646106719971
2003-01-15,4.478308200836182
2003-01-16,4.3229289054870605
2003-01-17,4.165421485900879
2003-01-21,4.050485610961914
2003-01-22,4.086668491363525
2003-01-23,4.078152656555176
2003-01-24,4.003657817840576
2003-01-27,3.6716158390045166
2003-01-28,3.9078755378723145
2003-01-29,3.941930055618286
2003-01-30,3.812094211578369
2003-01-31,3.888720750808716
2003-02-03,3.854665756225586
2003-02-04,3.829122543334961
2003-02-05,3.91851806640625
2003-02-06,3.9440622329711914
2003-02-07,3.8333802223205566
2003-02-10,3.9121313095092773
2003-02-11,4.03984260559082
2003-02-12,4.041970729827881
2003-02-13,4.005785942077637
2003-02-14,3.85253643989563
2003-02-18,4.056869029998779
2003-02-19,3.8951058387756348
2003-02-20,4.21863317489624
2003-02-21,4.129238128662109
2003-02-24,4.1334943771362305
2003-02-25,4.2058634757995605
2003-02-26,4.071768283843994
2003-02-27,4.150521278381348
2003-02-28,4.384653568267822
2003-03-03,4.2569451332092285
2003-03-04,4.195220470428467
2003-03-05,4.176063537597656
2003-03-06,4.203733921051025
2003-03-07,4.122851371765137
2003-03-10,3.9781150817871094
2003-03-11,3.91426157951355
2003-03-12,3.8738205432891846
2003-03-13,4.203733921051025
2003-03-14,3.9972712993621826
2003-03-17,4.041970729827881
2003-03-18,4.178192615509033
2003-03-19,4.135622978210449
2003-03-20,4.118595600128174
2003-03-21,4.301644325256348
2003-03-24,4.171806812286377
2003-03-25,4.35272741317749
2003-03-26,4.533646106719971
2003-03-27,4.6613545417785645
2003-03-28,4.6634840965271
2003-03-31,4.5102338790893555
2003-04-01,4.520876407623291
2003-04-02,4.784808158874512
2003-04-03,4.7145676612854
2003-04-04,4.576216220855713
2003-04-07,4.603886604309082
2003-04-08,4.365496635437012
2003-04-09,4.3229289054870605
2003-04-10,4.254817485809326
2003-04-11,4.35272741317749
2003-04-14,4.46979284286499
2003-04-15,4.495334148406982
2003-04-16,4.729466438293457
2003-04-17,4.927414894104004
2003-04-21,4.923157691955566
2003-04-22,5.131747722625732
2003-04-23,5.127491474151611
2003-04-24,5.212630271911621
2003-04-25,4.757137298583984
2003-04-28,4.735850811004639
2003-04-29,4.8124775886535645
2003-04-30,4.910387992858887
2003-05-01,4.980626583099365
2003-05-02,5.106204032897949
2003-05-05,5.265843391418457
2003-05-06,5.242427825927734
2003-05-07,5.321184158325195
2003-05-08,5.393550395965576
2003-05-09,5.687279224395752
2003-05-12,5.8320136070251465
2003-05-13,5.810731887817383
2003-05-14,5.87458610534668
2003-05-15,5.938438892364502
2003-05-16,5.955466270446777
2003-05-19,5.704308986663818
2003-05-20,5.727720737457275
2003-05-21,5.736232280731201
2003-05-22,5.8703293800354
2003-05-23,6.832396507263184
2003-05-27,6.80898380279541
2003-05-28,6.751515865325928
2003-05-29,6.745131492614746
2003-05-30,6.740875720977783
2003-06-02,6.5620808601379395
2003-06-03,6.6259379386901855
2003-06-04,6.791956901550293
2003-06-05,7.111228942871094
2003-06-06,6.949464797973633
2003-06-09,6.585495471954346
2003-06-10,6.715333461761475
2003-06-11,6.743001461029053
2003-06-12,6.76215934753418
2003-06-13,6.506740570068359
2003-06-16,6.632321357727051
2003-06-17,6.745131492614746
2003-06-18,7.064399242401123
2003-06-19,7.106971263885498
2003-06-20,7.002676486968994
2003-06-23,6.813241004943848
2003-06-24,6.870708465576172
2003-06-25,6.970749378204346
2003-06-26,7.153798580169678
2003-06-27,7.089942932128906
2003-06-30,7.31130313873291
2003-07-01,7.768926620483398
2003-07-02,7.954105854034424
2003-07-03,7.98390007019043
2003-07-07,8.122252464294434
2003-07-08,8.439393997192383
2003-07-09,8.422368049621582
2003-07-10,8.141408920288086
2003-07-11,8.109481811523438
2003-07-14,8.40746784210205
2003-07-15,8.034984588623047
2003-07-16,7.813623428344727
2003-07-17,7.487967491149902
2003-07-18,7.517765998840332
2003-07-21,7.343231678009033
2003-07-22,7.4070868492126465
2003-07-23,7.4049553871154785
2003-07-24,7.300660133361816
2003-07-25,7.411343574523926
2003-07-28,7.5156402587890625
2003-07-29,7.383671283721924
2003-07-30,7.307047367095947
2003-07-31,7.479450702667236
2003-08-01,7.517765998840332
2003-08-04,7.524152755737305
2003-08-05,7.353873252868652
2003-08-06,7.453911781311035
2003-08-07,7.281505584716797
2003-08-08,6.934566020965576
2003-08-11,7.230421543121338
2003-08-12,7.658245086669922
2003-08-13,7.575236797332764
2003-08-14,7.581620693206787
2003-08-15,7.70507287979126
2003-08-18,8.032856941223145
2003-08-19,8.2393159866333
2003-08-20,8.171207427978516
2003-08-21,8.164823532104492
2003-08-22,8.873604774475098
2003-08-25,8.616058349609375
2003-08-26,8.724609375
2003-08-27,8.888504028320312
2003-08-28,9.175843238830566
2003-08-29,8.967256546020508
2003-09-02,8.958741188049316
2003-09-03,8.784210205078125
2003-09-04,8.786336898803711
2003-09-05,9.05239486694336
2003-09-08,8.933202743530273
2003-09-09,8.837417602539062
2003-09-10,8.186104774475098
2003-09-11,8.369156837463379
2003-09-12,8.518148422241211
2003-09-15,8.311684608459473
2003-09-16,8.535174369812012
2003-09-17,8.46493148803711
2003-09-18,8.66075611114502
2003-09-19,8.67778205871582
2003-09-22,8.36276912689209
2003-09-23,8.46068000793457
2003-09-24,7.990289688110352
2003-09-25,7.960488319396973
2003-09-26,7.854064464569092
2003-09-29,8.030730247497559
2003-09-30,8.041372299194336
2003-10-01,8.0392427444458
2003-10-02,8.100971221923828
2003-10-03,8.643729209899902
2003-10-06,8.68204402923584
2003-10-07,8.941713333129883
2003-10-08,8.873604774475098
2003-10-09,9.048141479492188
2003-10-10,9.07368278503418
2003-10-13,8.956616401672363
2003-10-14,9.169461250305176
2003-10-15,9.2780122756958
2003-10-16,9.269501686096191
2003-10-17,8.6926851272583
2003-10-20,9.035367965698242
2003-10-21,9.414237022399902
2003-10-22,8.869345664978027
2003-10-23,8.790595054626465
2003-10-24,8.873604774475098
2003-10-27,8.852319717407227
2003-10-28,9.433393478393555
2003-10-29,9.418488502502441
2003-10-30,9.510017395019531
2003-10-31,9.331225395202637
2003-11-03,9.69306468963623
2003-11-04,9.680293083190918
2003-11-05,9.62282657623291
2003-11-06,9.71009635925293
2003-11-07,9.454675674438477
2003-11-10,9.226930618286133
2003-11-11,9.207773208618164
2003-11-12,9.490859031677246
2003-11-13,9.39082145690918
2003-11-14,9.363153457641602
2003-11-17,9.071550369262695
2003-11-18,9.014081954956055
2003-11-19,8.93958568572998
2003-11-20,8.28188705444336
2003-11-21,8.27975845336914
2003-11-24,8.160568237304688
2003-11-25,8.120126724243164
2003-11-26,8.360639572143555
2003-11-28,8.405338287353516
2003-12-01,8.62669849395752
2003-12-02,8.252096176147461
2003-12-03,8.047754287719727
2003-12-04,8.194620132446289
2003-12-05,8.090328216552734
2003-12-08,8.166950225830078
2003-12-09,7.68804407119751
2003-12-10,7.702945232391357
2003-12-11,8.07968521118164
2003-12-12,8.186104774475098
2003-12-15,7.856196880340576
2003-12-16,7.809367656707764
2003-12-17,7.777441501617432
2003-12-18,7.851936340332031
2003-12-19,7.822135925292969
2003-12-22,7.7902116775512695
2003-12-23,7.954105854034424
2003-12-24,7.834906578063965
2003-12-26,7.768926620483398
2003-12-29,7.900890827178955
2003-12-30,7.992417812347412
2003-12-31,8.073296546936035
2004-01-02,8.066908836364746
2004-01-05,8.237191200256348
2004-01-06,8.552205085754395
2004-01-07,8.822519302368164
2004-01-08,8.952360153198242
2004-01-09,8.839550018310547
2004-01-12,9.158819198608398
2004-01-13,9.131147384643555
2004-01-14,8.937459945678711
2004-01-15,9.195000648498535
2004-01-16,9.288657188415527
2004-01-20,9.486602783203125
2004-01-21,9.165202140808105
2004-01-22,9.014081954956055
2004-01-23,8.918298721313477
2004-01-26,8.884247779846191
2004-01-27,9.033232688903809
2004-01-28,9.01833724975586
2004-01-29,8.92255687713623
2004-01-30,8.854449272155762
2004-02-02,8.762922286987305
2004-02-03,8.801236152648926
2004-02-04,8.352127075195312
2004-02-05,8.790595054626465
2004-02-06,9.075810432434082
2004-02-09,9.141791343688965
2004-02-10,9.197131156921387
2004-02-11,9.322709083557129
2004-02-12,9.103479385375977
2004-02-13,9.216291427612305
2004-02-17,9.254597663879395
2004-02-18,9.652624130249023
2004-02-19,9.218417167663574
2004-02-20,9.001311302185059
2004-02-23,8.822519302368164
2004-02-24,8.977899551391602
2004-02-25,9.180102348327637
2004-02-26,9.126893043518066
2004-02-27,9.737762451171875
2004-03-01,9.731376647949219
2004-03-02,9.522786140441895
2004-03-03,9.271627426147461
2004-03-04,9.482345581054688
2004-03-05,9.333355903625488
2004-03-08,8.975772857666016
