Date,OTIS
2020-10-14,60.03208923339844
2020-10-15,59.65693664550781
2020-10-16,59.501399993896484
2020-10-19,58.88835525512695
2020-10-20,58.91579818725586
2020-10-21,58.30276870727539
2020-10-22,57.86358642578125
2020-10-23,58.05572509765625
2020-10-26,57.836116790771484
2020-10-27,56.701541900634766
2020-10-28,53.97489547729492
2020-10-29,55.62186813354492
2020-10-30,56.07020568847656
2020-11-02,56.857086181640625
2020-11-03,57.378631591796875
2020-11-04,57.00349044799805
2020-11-05,57.30543518066406
2020-11-06,58.1746711730957
2020-11-09,58.10146713256836
2020-11-10,60.15103530883789
2020-11-11,60.49873352050781
2020-11-12,60.37977981567383
2020-11-13,59.99549102783203
2020-11-16,61.66074752807617
2020-11-17,61.48691940307617
2020-11-18,60.965354919433594
2020-11-19,60.71759033203125
2020-11-20,60.86442565917969
2020-11-23,61.717933654785156
2020-11-24,61.85557174682617
2020-11-25,61.83721160888672
2020-11-27,61.80051040649414
2020-11-30,61.43341827392578
2020-12-01,61.332462310791016
2020-12-02,60.28626251220703
2020-12-03,60.10268020629883
2020-12-04,59.79985046386719
2020-12-07,59.51533889770508
2020-12-08,60.671688079833984
2020-12-09,60.10268020629883
2020-12-10,58.735252380371094
2020-12-11,58.48746871948242
2020-12-14,57.615623474121094
2020-12-15,59.405216217041016
2020-12-16,59.873252868652344
2020-12-17,60.37802505493164
2020-12-18,60.212825775146484
2020-12-21,60.70840835571289
2020-12-22,60.02928161621094
2020-12-23,60.231170654296875
2020-12-24,60.37802505493164
2020-12-28,60.57075119018555
2020-12-29,60.28626251220703
2020-12-30,61.23152160644531
2020-12-31,61.99323272705078
2021-01-04,60.19447708129883
2021-01-05,59.744773864746094
2021-01-06,61.40589904785156
2021-01-07,62.204315185546875
2021-01-08,61.332462310791016
2021-01-11,60.90111541748047
2021-01-12,59.86408996582031
2021-01-13,58.70772933959961
2021-01-14,59.59794998168945
2021-01-15,60.13939666748047
2021-01-19,59.992576599121094
2021-01-20,59.8273811340332
2021-01-21,58.29475402832031
2021-01-22,59.54288101196289
2021-01-25,58.93715286254883
2021-01-26,58.28556823730469
2021-01-27,57.120052337646484
2021-01-28,58.579246520996094
2021-01-29,59.33179473876953
2021-02-01,59.240020751953125
2021-02-02,59.32261657714844
2021-02-03,58.78115463256836
2021-02-04,58.08366775512695
2021-02-05,58.671016693115234
2021-02-08,58.48746871948242
2021-02-09,59.065643310546875
2021-02-10,59.937503814697266
2021-02-11,58.390968322753906
2021-02-12,58.85124206542969
2021-02-16,58.17002868652344
2021-02-17,57.709747314453125
2021-02-18,58.05035400390625
2021-02-19,58.031944274902344
2021-02-22,58.206851959228516
2021-02-23,58.206851959228516
2021-02-24,59.237884521484375
2021-02-25,59.339134216308594
2021-02-26,58.648719787597656
2021-03-01,59.77180480957031
2021-03-02,60.213680267333984
2021-03-03,61.67736053466797
2021-03-04,58.86964797973633
2021-03-05,59.71657943725586
2021-03-08,60.03876876831055
2021-03-09,59.77180480957031
2021-03-10,60.986934661865234
2021-03-11,61.95351791381836
2021-03-12,60.75680160522461
2021-03-15,61.31834030151367
2021-03-16,62.32173538208008
2021-03-17,63.1318473815918
2021-03-18,62.73600769042969
2021-03-19,61.5484733581543
2021-03-22,61.51165771484375
2021-03-23,61.640533447265625
2021-03-24,61.83384323120117
2021-03-25,62.46904373168945
2021-03-26,63.555294036865234
2021-03-29,64.35617065429688
2021-03-30,64.19967651367188
2021-03-31,63.01216125488281
2021-04-01,63.75782012939453
2021-04-05,63.730186462402344
2021-04-06,64.18126678466797
2021-04-07,64.0984115600586
2021-04-08,63.895896911621094
2021-04-09,65.12943267822266
2021-04-12,65.03738403320312
2021-04-13,65.47004699707031
2021-04-14,64.80723571777344
2021-04-15,65.33194732666016
2021-04-16,64.97293853759766
2021-04-19,65.38720703125
2021-04-20,64.8716812133789
2021-04-21,65.39641571044922
2021-04-22,65.31355285644531
2021-04-23,65.6173324584961
2021-04-26,70.21094512939453
2021-04-27,72.72404479980469
2021-04-28,71.8034896850586
2021-04-29,72.43867492675781
2021-04-30,71.6838150024414
2021-05-03,72.17172241210938
2021-05-04,72.46629333496094
2021-05-05,71.85872650146484
2021-05-06,72.13488006591797
2021-05-07,71.97838592529297
2021-05-10,72.03362274169922
2021-05-11,71.45367431640625
2021-05-12,70.08204650878906
2021-05-13,71.02101135253906
2021-05-14,72.61357116699219
2021-05-17,72.73324584960938
2021-05-18,72.3558349609375
2021-05-19,71.31558990478516
2021-05-20,71.43563079833984
2021-05-21,71.62955474853516
2021-05-24,72.14667510986328
2021-05-25,71.7403564453125
2021-05-26,71.81422424316406
2021-05-27,72.68225860595703
2021-05-28,72.33133697509766
2021-06-01,72.40522766113281
2021-06-02,72.27595520019531
2021-06-03,73.07933044433594
2021-06-04,73.75341796875
2021-06-07,73.51332092285156
2021-06-08,74.65836334228516
2021-06-09,74.56600952148438
2021-06-10,74.26129150390625
2021-06-11,74.37211608886719
2021-06-14,74.6121826171875
2021-06-15,74.78763580322266
2021-06-16,74.45520782470703
2021-06-17,74.30746459960938
2021-06-18,73.41175079345703
2021-06-21,74.83379364013672
2021-06-22,75.1385269165039
2021-06-23,74.63066864013672
2021-06-24,75.1385269165039
2021-06-25,75.39708709716797
2021-06-28,75.40633392333984
2021-06-29,75.79415893554688
2021-06-30,75.50790405273438
2021-07-01,75.79415893554688
2021-07-02,76.32975006103516
2021-07-06,75.95115661621094
2021-07-07,77.6410140991211
2021-07-08,76.72682189941406
2021-07-09,77.40092468261719
2021-07-12,77.40092468261719
2021-07-13,77.13313293457031
2021-07-14,78.28739929199219
2021-07-15,78.70294189453125
2021-07-16,78.41667175292969
2021-07-19,77.62252044677734
2021-07-20,79.50630950927734
2021-07-21,80.16191864013672
2021-07-22,80.64212799072266
2021-07-23,81.7409896850586
2021-07-26,82.2396240234375
2021-07-27,81.46395874023438
2021-07-28,81.19615936279297
2021-07-29,82.06417846679688
2021-07-30,82.69212341308594
2021-08-02,83.04299926757812
2021-08-03,84.28960418701172
2021-08-04,83.84636688232422
2021-08-05,83.78174591064453
2021-08-06,83.23690795898438
2021-08-09,82.85831451416016
2021-08-10,82.98759460449219
2021-08-11,83.50470733642578
2021-08-12,83.29230499267578
2021-08-13,83.71709442138672
2021-08-16,84.86212921142578
2021-08-17,83.79094696044922
2021-08-18,83.56935119628906
2021-08-19,83.51377868652344
2021-08-20,83.3471450805664
2021-08-23,83.25454711914062
2021-08-24,83.67118835449219
2021-08-25,84.37486267089844
2021-08-26,85.00446319580078
2021-08-27,85.18962860107422
2021-08-30,85.5229721069336
2021-08-31,85.3840560913086
2021-09-01,84.71743774414062
2021-09-02,85.23593139648438
2021-09-03,85.01371765136719
2021-09-07,82.75456237792969
2021-09-08,83.99523162841797
2021-09-09,83.7730484008789
2021-09-10,83.83785247802734
2021-09-13,83.28233337402344
2021-09-14,83.66194152832031
2021-09-15,83.65267944335938
2021-09-16,81.66205596923828
2021-09-17,78.7177734375
2021-09-20,77.01416778564453
2021-09-21,75.92162322998047
2021-09-22,78.04190063476562
2021-09-23,79.3843994140625
2021-09-24,78.56964111328125
2021-09-27,77.98632049560547
2021-09-28,77.50486755371094
2021-09-29,77.14378356933594
2021-09-30,76.18087768554688
2021-10-01,76.38455963134766
2021-10-04,75.83830261230469
2021-10-05,77.18082427978516
2021-10-06,76.7271499633789
2021-10-07,78.12521362304688
2021-10-08,77.26414489746094
2021-10-11,75.5698013305664
2021-10-12,75.86607360839844
2021-10-13,75.25501251220703
2021-10-14,77.22711944580078
2021-10-15,77.865966796875
2021-10-18,77.14378356933594
2021-10-19,78.16224670410156
2021-10-20,79.12516021728516
2021-10-21,79.02330780029297
2021-10-22,79.28257751464844
2021-10-25,75.79202270507812
2021-10-26,74.31986236572266
2021-10-27,73.81066131591797
2021-10-28,73.99579620361328
2021-10-29,74.35689544677734
2021-11-01,74.92169189453125
2021-11-02,75.09761810302734
2021-11-03,74.63468170166016
2021-11-04,75.77349090576172
2021-11-05,75.65312957763672
2021-11-08,76.14383697509766
2021-11-09,77.34748077392578
2021-11-10,77.18082427978516
2021-11-11,77.21785736083984
2021-11-12,79.28257751464844
2021-11-15,77.9215087890625
2021-11-16,78.25484466552734
2021-11-17,79.22698974609375
2021-11-18,80.06263732910156
2021-11-19,80.09049224853516
2021-11-22,78.17781829833984
2021-11-23,77.81570434570312
2021-11-24,78.41921997070312
2021-11-26,77.24007415771484
2021-11-29,77.60215759277344
2021-11-30,74.64962005615234
2021-12-01,74.69602966308594
2021-12-02,76.92436218261719
2021-12-03,76.8779525756836
2021-12-06,78.00140380859375
2021-12-07,79.57054138183594
2021-12-08,80.0440673828125
2021-12-09,80.02549743652344
2021-12-10,79.9233627319336
2021-12-13,79.27342224121094
2021-12-14,78.74420166015625
2021-12-15,78.84632110595703
2021-12-16,80.32259368896484
2021-12-17,78.14067840576172
2021-12-20,76.44156646728516
2021-12-21,78.15924835205078
2021-12-22,78.27995300292969
2021-12-23,79.1527328491211
2021-12-27,80.33189392089844
2021-12-28,80.27617645263672
2021-12-29,80.61042022705078
2021-12-30,80.18333435058594
2021-12-31,80.8425521850586
2022-01-03,79.4498291015625
2022-01-04,80.05335998535156
2022-01-05,77.83428955078125
2022-01-06,78.65133666992188
2022-01-07,78.32637023925781
2022-01-10,78.60491180419922
2022-01-11,80.07191467285156
2022-01-12,80.73112487792969
2022-01-13,79.62625122070312
2022-01-14,78.15924835205078
2022-01-18,77.8899917602539
2022-01-19,77.15650939941406
2022-01-20,76.33013916015625
2022-01-21,77.16577911376953
2022-01-24,77.27720642089844
2022-01-25,77.03580474853516
2022-01-26,75.68949890136719
2022-01-27,76.70154571533203
2022-01-28,76.8500747680664
2022-01-31,79.3198471069336
2022-02-01,77.58358001708984
2022-02-02,77.31431579589844
2022-02-03,75.99591064453125
2022-02-04,76.543701171875
2022-02-07,75.81948852539062
2022-02-08,78.05712890625
2022-02-09,77.778564453125
2022-02-10,75.71735382080078
2022-02-11,73.9439697265625
2022-02-14,74.04608154296875
2022-02-15,73.15475463867188
2022-02-16,73.22903442382812
2022-02-17,70.98458862304688
2022-02-18,71.10563659667969
2022-02-22,71.05907440185547
2022-02-23,69.55965423583984
2022-02-24,71.32917022705078
2022-02-25,73.1172866821289
2022-02-28,72.94965362548828
2022-03-01,72.31636047363281
2022-03-02,73.36874389648438
2022-03-03,73.74126434326172
2022-03-04,72.60504913330078
2022-03-07,69.19645690917969
2022-03-08,68.45140838623047
2022-03-09,70.09052276611328
2022-03-10,68.73078918457031
2022-03-11,67.42694854736328
2022-03-14,67.03583526611328
2022-03-15,68.59111022949219
2022-03-16,70.31402587890625
2022-03-17,71.14289855957031
2022-03-18,72.62367248535156
2022-03-21,72.01834869384766
2022-03-22,72.20459747314453
2022-03-23,71.18946075439453
2022-03-24,72.1021499633789
2022-03-25,71.93450927734375
2022-03-28,72.6516342163086
2022-03-29,73.24766540527344
2022-03-30,72.40947723388672
2022-03-31,71.66442108154297
2022-04-01,71.04044342041016
2022-04-04,71.37572479248047
2022-04-05,69.9880599975586
2022-04-06,70.99388885498047
2022-04-07,72.21390533447266
2022-04-08,71.93450927734375
2022-04-11,71.12427520751953
2022-04-12,70.67723846435547
2022-04-13,70.63067626953125
2022-04-14,69.61553955078125
2022-04-18,68.56314086914062
2022-04-19,70.1929702758789
2022-04-20,70.33265686035156
2022-04-21,70.04395294189453
2022-04-22,68.37691497802734
2022-04-25,69.47584533691406
2022-04-26,67.39904022216797
2022-04-27,68.51660919189453
2022-04-28,70.84488677978516
2022-04-29,67.83673858642578
2022-05-02,67.93919372558594
2022-05-03,68.28376770019531
2022-05-04,71.33846282958984
2022-05-05,69.55035400390625
2022-05-06,69.45722198486328
2022-05-09,68.27445220947266
2022-05-10,67.77154541015625
2022-05-11,67.89261627197266
2022-05-12,67.98575592041016
2022-05-13,69.95083618164062
2022-05-16,69.23370361328125
2022-05-17,70.27677154541016
2022-05-18,67.25000762939453
2022-05-19,67.87651062011719
2022-05-20,68.67133331298828
2022-05-23,69.07340240478516
2022-05-24,70.58820343017578
2022-05-25,68.7554702758789
2022-05-26,70.20482635498047
2022-05-27,71.3456039428711
2022-05-31,69.56898498535156
2022-06-01,69.16690826416016
2022-06-02,70.35443878173828
2022-06-03,70.30769348144531
2022-06-06,70.3170394897461
2022-06-07,71.52327728271484
2022-06-08,71.38301086425781
2022-06-09,71.0650863647461
2022-06-10,68.53105926513672
2022-06-13,66.48326110839844
2022-06-14,64.71598052978516
2022-06-15,65.23025512695312
2022-06-16,63.537784576416016
2022-06-17,63.47233581542969
2022-06-21,65.33312225341797
2022-06-22,64.29519653320312
2022-06-23,64.13624572753906
2022-06-24,66.25883483886719
2022-06-27,65.3798828125
2022-06-28,65.25833129882812
2022-06-29,65.24897766113281
2022-06-30,66.0811767578125
2022-07-01,67.2313232421875
2022-07-05,66.7357177734375
2022-07-06,66.63287353515625
2022-07-07,65.5388412475586
2022-07-08,65.3518295288086
2022-07-11,64.51961517333984
2022-07-12,64.37000274658203
2022-07-13,63.95859146118164
2022-07-14,64.51026916503906
2022-07-15,64.99651336669922
2022-07-18,64.48222351074219
2022-07-19,67.1751937866211
2022-07-20,67.95130920410156
2022-07-21,68.21314239501953
2022-07-22,67.2313232421875
2022-07-25,67.68949127197266
2022-07-26,67.99808502197266
2022-07-27,71.47651672363281
2022-07-28,71.8598861694336
2022-07-29,73.09416198730469
2022-08-01,73.197021484375
2022-08-02,72.4302978515625
2022-08-03,74.0853500366211
2022-08-04,74.33781433105469
2022-08-05,74.16950988769531
2022-08-08,74.1321029663086
2022-08-09,73.73938751220703
2022-08-10,74.71186065673828
2022-08-11,75.36638641357422
2022-08-12,76.44171905517578
2022-08-15,76.25470733642578
2022-08-16,76.03963470458984
2022-08-17,75.34769439697266
2022-08-18,75.46031951904297
2022-08-19,74.52186584472656
2022-08-22,72.5699234008789
2022-08-23,72.16637420654297
2022-08-24,72.6074447631836
2022-08-25,73.36758422851562
2022-08-26,70.59915924072266
2022-08-29,69.51057434082031
2022-08-30,68.37506103515625
2022-08-31,67.77445983886719
2022-09-01,68.24368286132812
2022-09-02,67.30522155761719
2022-09-06,67.64306640625
2022-09-07,68.89120483398438
2022-09-08,68.42198181152344
2022-09-09,68.88180541992188
2022-09-12,69.2571792602539
2022-09-13,66.74214935302734
2022-09-14,65.55033874511719
2022-09-15,64.68695831298828
2022-09-16,63.626522064208984
2022-09-19,64.04884338378906
2022-09-20,63.45760726928711
2022-09-21,62.903926849365234
2022-09-22,61.42117691040039
2022-09-23,61.73086929321289
2022-09-26,61.34610366821289
2022-09-27,61.12087631225586
2022-09-28,61.72148132324219
2022-09-29,60.5296630859375
2022-09-30,59.87274932861328
2022-10-03,61.41180419921875
2022-10-04,62.92269515991211
2022-10-05,63.27931213378906
2022-10-06,62.688079833984375
2022-10-07,61.24287796020508
2022-10-10,61.008270263671875
2022-10-11,60.7642707824707
2022-10-12,60.604736328125
2022-10-13,61.008270263671875
2022-10-14,60.17304992675781
2022-10-17,61.34610366821289
2022-10-18,62.60362243652344
2022-10-19,62.20008850097656
2022-10-20,60.7642707824707
2022-10-21,62.67868423461914
2022-10-24,62.950836181640625
2022-10-25,64.61189270019531
2022-10-26,64.13328552246094
2022-10-27,65.70048522949219
2022-10-28,67.27706146240234
2022-10-31,66.29169464111328
2022-11-01,67.10816192626953
2022-11-02,65.88817596435547
2022-11-03,65.88817596435547
2022-11-04,68.71289825439453
2022-11-07,69.20089721679688
2022-11-08,68.65658569335938
2022-11-09,68.14045715332031
2022-11-10,70.9463882446289
2022-11-11,72.6074447631836
2022-11-14,72.98279571533203
2022-11-15,73.86495208740234
2022-11-16,73.57402801513672
2022-11-17,72.858154296875
2022-11-18,73.2443618774414
2022-11-21,73.64939880371094
2022-11-22,73.70588684082031
2022-11-23,73.56460571289062
2022-11-25,74.10150909423828
2022-11-28,71.90682983398438
2022-11-29,72.41545867919922
2022-11-30,73.55519104003906
2022-12-01,74.25223541259766
2022-12-02,75.11880493164062
2022-12-05,73.92255401611328
2022-12-06,74.59132385253906
2022-12-07,74.41234588623047
2022-12-08,75.109375
2022-12-09,73.90371704101562
2022-12-12,75.86292266845703
2022-12-13,76.24913024902344
2022-12-14,75.58976745605469
2022-12-15,74.24280548095703
2022-12-16,74.03558349609375
2022-12-19,73.34799194335938
2022-12-20,73.39508056640625
2022-12-21,74.44061279296875
2022-12-22,73.60228729248047
2022-12-23,73.80951690673828
2022-12-27,73.95081329345703
2022-12-28,72.90526580810547
2022-12-29,74.4782943725586
2022-12-30,73.76242065429688
2023-01-03,74.525390625
2023-01-04,76.07955169677734
2023-01-05,75.47673797607422
2023-01-06,77.09685516357422
2023-01-09,76.73892211914062
2023-01-10,76.92730712890625
2023-01-11,77.1439437866211
2023-01-12,78.08587646484375
2023-01-13,78.4155502319336
2023-01-17,78.16123962402344
2023-01-18,77.04033660888672
2023-01-19,75.02460479736328
2023-01-20,76.11724853515625
2023-01-23,76.62588500976562
2023-01-24,77.34175109863281
2023-01-25,76.25852966308594
2023-01-26,76.3715591430664
2023-01-27,76.48460388183594
2023-01-30,76.25852966308594
2023-01-31,77.45479583740234
2023-02-01,79.64947509765625
2023-02-02,78.99012756347656
2023-02-03,79.80960845947266
2023-02-06,78.81114196777344
2023-02-07,78.77348327636719
2023-02-08,78.67929077148438
2023-02-09,78.0010986328125
2023-02-10,78.38729858398438
2023-02-13,79.47992706298828
2023-02-14,79.4328384399414
2023-02-15,79.65888977050781
2023-02-16,79.00672149658203
2023-02-17,80.11258697509766
2023-02-21,78.50579071044922
2023-02-22,78.79878997802734
2023-02-23,79.36589050292969
2023-02-24,79.04454040527344
2023-02-27,79.39425659179688
2023-02-28,79.98026275634766
2023-03-01,80.55680084228516
2023-03-02,80.9726791381836
2023-03-03,82.16358947753906
2023-03-06,81.8989486694336
2023-03-07,80.47173309326172
2023-03-08,80.66077423095703
2023-03-09,79.53601837158203
2023-03-10,77.64569091796875
2023-03-13,77.44720458984375
2023-03-14,78.85549926757812
2023-03-15,76.70996856689453
2023-03-16,77.04078674316406
2023-03-17,75.6513671875
2023-03-20,77.29597473144531
2023-03-21,77.7968978881836
2023-03-22,76.21846771240234
2023-03-23,75.87821197509766
2023-03-24,76.08615112304688
2023-03-27,76.54927062988281
2023-03-28,77.23925018310547
2023-03-29,78.28840637207031
2023-03-30,78.57194519042969
2023-03-31,79.7723159790039
2023-04-03,79.5832748413086
2023-04-04,76.20902252197266
2023-04-05,75.03699493408203
2023-04-06,74.18636322021484
2023-04-10,74.791259765625
2023-04-11,75.39617919921875
2023-04-12,76.30355072021484
2023-04-13,76.70996856689453
2023-04-14,76.80449676513672
2023-04-17,77.86307525634766
2023-04-18,77.77800750732422
2023-04-19,77.97650146484375
2023-04-20,78.21278381347656
2023-04-21,78.19390106201172
2023-04-24,78.49635314941406
2023-04-25,78.1182632446289
2023-04-26,77.3904800415039
2023-04-27,81.1711654663086
2023-04-28,80.62297821044922
2023-05-01,81.23731231689453
2023-05-02,81.53033447265625
2023-05-03,80.84980773925781
2023-05-04,80.62297821044922
2023-05-05,81.24678039550781
2023-05-08,81.0577392578125
2023-05-09,80.7647476196289
2023-05-10,80.7647476196289
2023-05-11,79.90462493896484
2023-05-12,79.7723159790039
2023-05-15,79.87629699707031
2023-05-16,78.39237213134766
2023-05-17,79.157958984375
2023-05-18,80.1924057006836
2023-05-19,80.24933624267578
2023-05-22,79.7938003540039
2023-05-23,78.04759216308594
2023-05-24,76.9656982421875
2023-05-25,77.27888488769531
2023-05-26,77.62053680419922
2023-05-30,77.0890884399414
2023-05-31,75.4567642211914
2023-06-01,77.35482788085938
2023-06-02,81.23631286621094
2023-06-05,80.22085571289062
2023-06-06,81.16039276123047
2023-06-07,82.74525451660156
2023-06-08,81.70132446289062
2023-06-09,81.29325866699219
2023-06-12,82.09043884277344
2023-06-13,82.75474548339844
2023-06-14,83.0489501953125
2023-06-15,84.02643585205078
2023-06-16,84.10235595703125
2023-06-20,82.640869140625
2023-06-21,82.56494140625
2023-06-22,81.68235778808594
2023-06-23,81.96707153320312
2023-06-26,82.6788330078125
2023-06-27,83.26722717285156
2023-06-28,83.0489501953125
2023-06-29,84.09286499023438
2023-06-30,84.47248077392578
2023-07-03,84.09286499023438
2023-07-05,83.07742309570312
2023-07-06,81.98603057861328
2023-07-07,82.43207550048828
2023-07-10,82.8306655883789
2023-07-11,82.97303771972656
2023-07-12,84.18778228759766
2023-07-13,84.51993560791016
2023-07-14,84.19727325439453
2023-07-17,84.02643585205078
2023-07-18,84.0169448852539
2023-07-19,83.58988952636719
2023-07-20,82.43207550048828
2023-07-21,82.80219268798828
2023-07-24,82.78321838378906
2023-07-25,83.10587310791016
2023-07-26,86.10481262207031
2023-07-27,85.09883880615234
2023-07-28,85.45945739746094
2023-07-31,86.32306671142578
2023-08-01,85.63028717041016
2023-08-02,84.83311462402344
2023-08-03,85.05138397216797
2023-08-04,83.99797058105469
2023-08-07,85.601806640625
2023-08-08,84.40603637695312
2023-08-09,83.51396179199219
2023-08-10,83.30517578125
2023-08-11,82.95404815673828
2023-08-14,82.6124038696289
2023-08-15,81.36917114257812
2023-08-16,80.92312622070312
2023-08-17,79.96077728271484
2023-08-18,79.77974700927734
2023-08-21,79.57964324951172
2023-08-22,79.03654479980469
2023-08-23,79.89407348632812
2023-08-24,78.93173217773438
2023-08-25,79.91314697265625
2023-08-28,80.64682006835938
2023-08-29,81.47577667236328
2023-08-30,81.61869812011719
2023-08-31,81.51388549804688
2023-09-01,82.1046371459961
2023-09-05,80.37049865722656
2023-09-06,80.40860748291016
2023-09-07,79.05561065673828
2023-09-08,78.80784606933594
2023-09-11,79.07466125488281
2023-09-12,78.69352722167969
2023-09-13,77.4548568725586
2023-09-14,77.82646179199219
2023-09-15,77.29288482666016
2023-09-18,77.55013275146484
2023-09-19,78.3028793334961
2023-09-20,77.84551239013672
2023-09-21,77.11184692382812
2023-09-22,77.00702667236328
2023-09-25,77.13090515136719
2023-09-26,75.5492172241211
2023-09-27,75.60639190673828
2023-09-28,76.67355346679688
2023-09-29,76.52110290527344
2023-10-02,75.74930572509766
2023-10-03,75.6540298461914
2023-10-04,76.28289031982422
2023-10-05,75.40629577636719
2023-10-06,75.78742980957031
2023-10-09,76.1780776977539
2023-10-10,76.5115737915039
2023-10-11,77.2166519165039
2023-10-12,76.64497375488281
2023-10-13,76.22572326660156
2023-10-16,76.71166229248047
2023-10-17,77.24524688720703
2023-10-18,75.1299819946289
2023-10-19,74.48206329345703
2023-10-20,73.87226104736328
2023-10-23,73.28150939941406
2023-10-24,73.62451171875
2023-10-25,71.90945434570312
2023-10-26,71.95707702636719
2023-10-27,72.5478286743164
2023-10-30,72.92896270751953
2023-10-31,73.5673599243164
2023-11-01,73.18621063232422
2023-11-02,74.93941497802734
2023-11-03,76.044677734375
2023-11-06,76.53063201904297
2023-11-07,76.10185241699219
2023-11-08,77.0356216430664
2023-11-09,76.8450698852539
2023-11-10,78.15995788574219
2023-11-13,77.92174530029297
2023-11-14,79.97985076904297
2023-11-15,79.6558837890625
2023-11-16,80.28732299804688
2023-11-17,80.88048553466797
2023-11-20,81.12921142578125
2023-11-21,81.22489166259766
2023-11-22,81.26316833496094
2023-11-24,81.35884094238281
2023-11-27,81.51190185546875
2023-11-28,80.6508560180664
2023-11-29,80.67955780029297
2023-11-30,82.07637023925781
2023-12-01,82.99480438232422
