Date,GPC
2000-11-08,9.264716148376465
2000-11-09,9.126025199890137
2000-11-10,8.598986625671387
2000-11-13,8.682207107543945
2000-11-14,8.709944725036621
2000-11-15,8.765423774719238
2000-11-16,8.65446662902832
2000-11-17,8.73768138885498
2000-11-20,8.54351806640625
2000-11-21,8.488036155700684
2000-11-22,8.377079010009766
2000-11-24,8.598986625671387
2000-11-27,8.73768138885498
2000-11-28,8.488036155700684
2000-11-29,8.598986625671387
2000-11-30,8.515774726867676
2000-12-01,8.65446662902832
2000-12-04,9.015071868896484
2000-12-05,8.959593772888184
2000-12-06,8.942717552185059
2000-12-07,9.027087211608887
2000-12-08,9.111452102661133
2000-12-11,9.195817947387695
2000-12-12,9.505159378051758
2000-12-13,9.477031707763672
2000-12-14,9.448907852172852
2000-12-15,9.448907852172852
2000-12-18,9.786372184753418
2000-12-19,10.151955604553223
2000-12-20,10.151955604553223
2000-12-21,10.714390754699707
2000-12-22,11.136219024658203
2000-12-26,11.248703956604004
2000-12-27,11.7830171585083
2000-12-28,11.754901885986328
2000-12-29,11.7830171585083
2001-01-02,11.86738109588623
2001-01-03,12.148600578308105
2001-01-04,12.23297119140625
2001-01-05,11.979869842529297
2001-01-08,11.951743125915527
2001-01-09,12.007990837097168
2001-01-10,11.86738109588623
2001-01-11,11.754901885986328
2001-01-12,11.83926010131836
2001-01-16,11.754901885986328
2001-01-17,11.726775169372559
2001-01-18,11.473678588867188
2001-01-19,11.529924392700195
2001-01-22,11.473678588867188
2001-01-23,11.192462921142578
2001-01-24,11.304945945739746
2001-01-25,11.304945945739746
2001-01-26,11.220582008361816
2001-01-29,11.136219024658203
2001-01-30,11.248703956604004
2001-01-31,11.410687446594238
2001-02-01,11.379191398620605
2001-02-02,11.392684936523438
2001-02-05,11.50967025756836
2001-02-06,11.640157699584961
2001-02-07,11.81114387512207
2001-02-08,11.865131378173828
2001-02-09,11.793142318725586
2001-02-12,11.892132759094238
2001-02-13,12.045113563537598
2001-02-14,12.009114265441895
2001-02-15,12.22059154510498
2001-02-16,12.283583641052246
2001-02-20,12.625544548034668
2001-02-21,12.64354419708252
2001-02-22,12.36457347869873
2001-02-23,12.135104179382324
2001-02-26,12.351078987121582
2001-02-27,12.234091758728027
2001-02-28,12.130600929260254
2001-03-01,12.090108871459961
2001-03-02,12.148600578308105
2001-03-05,12.297082901000977
2001-03-06,12.31058120727539
2001-03-07,12.353779792785645
2001-03-08,12.412887573242188
2001-03-09,12.244650840759277
2001-03-12,12.108245849609375
2001-03-13,12.044594764709473
2001-03-14,11.6626558303833
2001-03-15,11.821799278259277
2001-03-16,11.494423866271973
2001-03-19,11.680845260620117
2001-03-20,11.6626558303833
2001-03-21,11.28526782989502
2001-03-22,11.185240745544434
2001-03-23,11.030641555786133
2001-03-26,11.544435501098633
2001-03-27,11.621734619140625
2001-03-28,11.708121299743652
2001-03-29,11.580812454223633
2001-03-30,11.780878067016602
2001-04-02,11.871813774108887
2001-04-03,11.544435501098633
2001-04-04,11.880901336669922
2001-04-05,12.285572052001953
2001-04-06,12.16280460357666
2001-04-09,12.30375862121582
2001-04-10,12.553834915161133
2001-04-11,12.258291244506836
2001-04-12,12.39924430847168
2001-04-16,12.558389663696289
2001-04-17,12.54019546508789
2001-04-18,12.958510398864746
2001-04-19,12.731164932250977
2001-04-20,12.640229225158691
2001-04-23,12.617494583129883
2001-04-24,12.353779792785645
2001-04-25,12.258291244506836
2001-04-26,12.290115356445312
2001-04-27,12.276481628417969
2001-04-30,12.276481628417969
2001-05-01,12.276481628417969
2001-05-02,12.285572052001953
2001-05-03,12.16280460357666
2001-05-04,12.16280460357666
2001-05-07,12.281031608581543
2001-05-08,12.385604858398438
2001-05-09,12.267386436462402
2001-05-10,12.321949005126953
2001-05-11,12.281031608581543
2001-05-14,12.321949005126953
2001-05-15,12.417433738708496
2001-05-16,12.872118949890137
2001-05-17,12.84483814239502
2001-05-18,12.84483814239502
2001-05-21,12.76754093170166
2001-05-22,12.744807243347168
2001-05-23,12.731164932250977
2001-05-24,12.79936408996582
2001-05-25,12.79482364654541
2001-05-29,12.858478546142578
2001-05-30,12.867568969726562
2001-05-31,12.990340232849121
2001-06-01,12.940317153930664
2001-06-04,13.02670955657959
2001-06-05,13.294971466064453
2001-06-06,13.306453704833984
2001-06-07,13.375327110290527
2001-06-08,13.347774505615234
2001-06-11,13.278903007507324
2001-06-12,13.269723892211914
2001-06-13,13.246761322021484
2001-06-14,13.232991218566895
2001-06-15,13.242175102233887
2001-06-18,13.393695831298828
2001-06-19,13.407475471496582
2001-06-20,13.531440734863281
2001-06-21,13.765608787536621
2001-06-22,13.728880882263184
2001-06-25,13.728880882263184
2001-06-26,13.797752380371094
2001-06-27,13.889586448669434
2001-06-28,14.376296043395996
2001-06-29,14.463539123535156
2001-07-02,14.59669017791748
2001-07-03,14.697708129882812
2001-07-05,14.86300277709961
2001-07-06,14.748210906982422
2001-07-09,14.757402420043945
2001-07-10,14.64720344543457
2001-07-11,15.221141815185547
2001-07-12,15.661944389343262
2001-07-13,15.560932159423828
2001-07-16,15.533371925354004
2001-07-17,15.74459171295166
2001-07-18,15.606846809387207
2001-07-19,15.515016555786133
2001-07-20,15.414000511169434
2001-07-23,15.051257133483887
2001-07-24,14.86300277709961
2001-07-25,15.014534950256348
2001-07-26,15.221141815185547
2001-07-27,14.986979484558105
2001-07-30,15.042078971862793
2001-07-31,15.115534782409668
2001-08-01,15.294615745544434
2001-08-02,15.10636043548584
2001-08-03,15.239511489868164
2001-08-06,15.198185920715332
2001-08-07,15.193598747253418
2001-08-08,15.161457061767578
2001-08-09,15.087994575500488
2001-08-10,15.267067909240723
2001-08-13,15.083396911621094
2001-08-14,15.156862258911133
2001-08-15,15.014534950256348
2001-08-16,15.248698234558105
2001-08-17,14.638016700744629
2001-08-20,14.59669017791748
2001-08-21,14.628833770751953
2001-08-22,14.500269889831543
2001-08-23,14.693111419677734
2001-08-24,14.532410621643066
2001-08-27,14.357933044433594
2001-08-28,14.233957290649414
2001-08-29,14.050286293029785
2001-08-30,14.146718978881836
2001-08-31,14.123751640319824
2001-09-04,14.481903076171875
2001-09-05,14.484219551086426
2001-09-06,14.410080909729004
2001-09-07,14.266448020935059
2001-09-10,14.15524673461914
2001-09-17,13.413888931274414
2001-09-18,13.126612663269043
2001-09-19,12.737403869628906
2001-09-20,13.015409469604492
2001-09-21,12.996872901916504
2001-09-24,13.715065956115723
2001-09-25,14.03940486907959
2001-09-26,14.24791145324707
2001-09-27,14.354483604431152
2001-09-28,14.762228965759277
2001-10-01,15.244110107421875
2001-10-02,15.568443298339844
2001-10-03,15.624051094055176
2001-10-04,15.57771110534668
2001-10-05,15.82328987121582
2001-10-08,15.772326469421387
2001-10-09,15.498943328857422
2001-10-10,15.725987434387207
2001-10-11,16.036436080932617
2001-10-12,15.985457420349121
2001-10-15,16.203237533569336
2001-10-16,16.286638259887695
2001-10-17,15.693554878234863
2001-10-18,15.763056755065918
2001-10-19,15.707454681396484
2001-10-22,15.934491157531738
2001-10-23,15.776956558227539
2001-10-24,15.67038631439209
2001-10-25,15.656485557556152
2001-10-26,15.92059326171875
2001-10-29,15.429441452026367
2001-10-30,15.230201721191406
2001-10-31,15.058764457702637
2001-11-01,15.332143783569336
2001-11-02,15.772326469421387
2001-11-05,15.869623184204102
2001-11-06,15.906693458557129
2001-11-07,15.985457420349121
2001-11-08,15.878893852233887
2001-11-09,15.82328987121582
2001-11-12,15.526748657226562
2001-11-13,15.684285163879395
2001-11-14,15.82328987121582
2001-11-15,16.0873966217041
2001-11-16,15.586981773376465
2001-11-19,15.902067184448242
2001-11-20,15.72135066986084
2001-11-21,15.498943328857422
2001-11-23,15.610153198242188
2001-11-26,15.939126014709473
2001-11-27,15.730623245239258
2001-11-28,15.739889144897461
2001-11-29,15.661120414733887
2001-11-30,15.614790916442871
2001-12-03,15.591618537902832
2001-12-04,15.637951850891113
2001-12-05,16.33655548095703
2001-12-06,16.831892013549805
2001-12-07,16.906646728515625
2001-12-10,16.504777908325195
2001-12-11,16.504777908325195
2001-12-12,16.51879119873047
2001-12-13,16.476743698120117
2001-12-14,16.612253189086914
2001-12-17,16.962724685668945
2001-12-18,17.14029884338379
2001-12-19,16.962724685668945
2001-12-20,17.032817840576172
2001-12-21,17.126277923583984
2001-12-24,17.27113914489746
2001-12-26,17.495439529418945
2001-12-27,17.266464233398438
2001-12-28,17.14029884338379
2001-12-31,17.149641036987305
2002-01-02,16.864591598510742
2002-01-03,16.775806427001953
2002-01-04,16.635616302490234
2002-01-07,16.743099212646484
2002-01-08,16.822538375854492
2002-01-09,16.915998458862305
2002-01-10,16.378612518310547
2002-01-11,16.593564987182617
2002-01-14,16.2851505279541
2002-01-15,16.257116317749023
2002-01-16,16.00477409362793
2002-01-17,16.1356143951416
2002-01-18,16.03281593322754
2002-01-22,16.26178550720215
2002-01-23,16.205713272094727
2002-01-24,16.14496612548828
2002-01-25,16.233749389648438
2002-01-28,16.546833038330078
2002-01-29,16.41132354736328
2002-01-30,16.415998458862305
2002-01-31,16.598237991333008
2002-02-01,16.476743698120117
2002-02-04,16.38795280456543
2002-02-05,16.1356143951416
2002-02-06,16.037492752075195
2002-02-07,15.850567817687988
2002-02-08,16.098230361938477
2002-02-11,16.149641036987305
2002-02-12,16.03281593322754
2002-02-13,16.14496612548828
2002-02-14,16.09355354309082
2002-02-15,16.158985137939453
2002-02-19,15.944026947021484
2002-02-20,16.177669525146484
2002-02-21,16.33655548095703
2002-02-22,16.49076271057129
2002-02-25,16.92534828186035
2002-02-26,17.158994674682617
2002-02-27,17.14029884338379
2002-02-28,17.07019805908203
2002-03-01,17.158994674682617
2002-03-04,17.472074508666992
2002-03-05,17.45338249206543
2002-03-06,17.566410064697266
2002-03-07,17.505189895629883
2002-03-08,17.472225189208984
2002-03-11,17.458091735839844
2002-03-12,17.54757308959961
2002-03-13,17.42512321472168
2002-03-14,17.472225189208984
2002-03-15,17.57583236694336
2002-03-18,17.66530418395996
2002-03-19,17.933746337890625
2002-03-20,17.712406158447266
2002-03-21,17.373323440551758
2002-03-22,17.279130935668945
2002-03-25,16.80817985534668
2002-03-26,16.864702224731445
2002-03-27,17.420408248901367
2002-03-28,17.31681251525879
2002-04-01,17.255577087402344
2002-04-02,17.1519718170166
2002-04-03,16.958881378173828
2002-04-04,17.330934524536133
2002-04-05,17.40158462524414
2002-04-08,17.439258575439453
2002-04-09,17.754796981811523
2002-04-10,17.801891326904297
2002-04-11,17.57583236694336
2002-04-12,17.335649490356445
2002-04-15,17.189655303955078
2002-04-16,17.321517944335938
2002-04-17,16.991859436035156
2002-04-18,16.897661209106445
2002-04-19,16.850563049316406
2002-04-22,16.633928298950195
2002-04-23,16.497350692749023
2002-04-24,16.459680557250977
2002-04-25,16.464387893676758
2002-04-26,16.365493774414062
2002-04-29,16.101757049560547
2002-04-30,16.25245475769043
2002-05-01,16.092342376708984
2002-05-02,16.365493774414062
2002-05-03,16.4455509185791
2002-05-06,16.280723571777344
2002-05-07,16.417295455932617
2002-05-08,16.62921714782715
2002-05-09,16.473798751831055
2002-05-10,16.35136604309082
2002-05-13,16.24774932861328
2002-05-14,16.624515533447266
2002-05-15,16.987146377563477
2002-05-16,17.08132553100586
2002-05-17,17.189655303955078
2002-05-20,17.05779266357422
2002-05-21,16.864702224731445
2002-05-22,17.12371826171875
2002-05-23,17.274423599243164
2002-05-24,17.071918487548828
2002-05-28,17.095460891723633
2002-05-29,17.10016632080078
2002-05-30,16.963600158691406
2002-05-31,17.21319007873535
2002-06-03,16.963600158691406
2002-06-04,16.83172607421875
2002-06-05,17.10711669921875
2002-06-06,17.173583984375
2002-06-07,17.20208168029785
2002-06-10,17.159343719482422
2002-06-11,17.09287452697754
2002-06-12,17.16408920288086
2002-06-13,17.097620010375977
2002-06-14,16.665552139282227
2002-06-17,17.187833786010742
2002-06-18,17.240068435668945
2002-06-19,17.149843215942383
2002-06-20,17.078632354736328
2002-06-21,17.04539680480957
2002-06-24,16.831729888916016
2002-06-25,16.855464935302734
2002-06-26,16.741518020629883
2002-06-27,16.836477279663086
2002-06-28,16.556350708007812
2002-07-01,15.967594146728516
2002-07-02,15.668464660644531
2002-07-03,15.383584022521973
2002-07-05,15.920112609863281
2002-07-08,15.378835678100586
2002-07-09,14.956260681152344
2002-07-10,14.576417922973633
2002-07-11,14.433982849121094
2002-07-12,14.248806953430176
2002-07-15,14.571671485900879
2002-07-16,14.367514610290527
2002-07-17,14.37225341796875
2002-07-18,14.267796516418457
2002-07-19,13.702788352966309
2002-07-22,13.308701515197754
2002-07-23,13.123525619506836
2002-07-24,13.522363662719727
2002-07-25,13.854721069335938
2002-07-26,13.840471267700195
2002-07-29,14.633392333984375
2002-07-30,14.343770980834961
2002-07-31,14.58116626739502
2002-08-01,14.676128387451172
2002-08-02,14.111112594604492
2002-08-05,13.854721069335938
2002-08-06,14.29153823852539
2002-08-07,14.595414161682129
2002-08-08,14.875542640686035
2002-08-09,15.08920669555664
2002-08-12,14.932527542114258
2002-08-13,14.528940200805664
2002-08-14,14.942022323608398
2002-08-15,15.127196311950684
2002-08-16,14.989498138427734
2002-08-19,15.212655067443848
2002-08-20,15.06071662902832
2002-08-21,15.217403411865234
2002-08-22,15.402572631835938
2002-08-23,15.231657981872559
2002-08-26,15.184167861938477
2002-08-27,15.502288818359375
2002-08-28,15.734941482543945
2002-08-29,15.806159973144531
2002-08-30,15.787158966064453
2002-09-03,15.312360763549805
2002-09-04,15.369855880737305
2002-09-05,15.341111183166504
2002-09-06,15.47525405883789
2002-09-09,15.575878143310547
2002-09-10,15.614191055297852
2002-09-11,15.551912307739258
2002-09-12,15.484841346740723
2002-09-13,15.422560691833496
2002-09-16,15.379439353942871
2002-09-17,15.000938415527344
2002-09-18,14.957822799682617
2002-09-19,14.612860679626465
2002-09-20,14.86199951171875
2002-09-23,14.526620864868164
2002-09-24,14.373308181762695
2002-09-25,14.86199951171875
2002-09-26,15.312362670898438
2002-09-27,14.814090728759766
2002-09-30,14.67992877960205
2002-10-01,15.192587852478027
2002-10-02,14.852423667907715
2002-10-03,14.905116081237793
2002-10-04,14.584121704101562
2002-10-07,14.167292594909668
2002-10-08,14.713479042053223
2002-10-09,14.18166446685791
2002-10-10,14.555368423461914
2002-10-11,15.173419952392578
2002-10-14,14.737433433532715
2002-10-15,15.28361988067627
2002-10-16,15.087188720703125
2002-10-17,15.111133575439453
2002-10-18,15.039265632629395
2002-10-21,14.991360664367676
2002-10-22,14.560154914855957
2002-10-23,14.608073234558105
2002-10-24,14.33977222442627
2002-10-25,14.512247085571289
2002-10-28,14.205623626708984
2002-10-29,14.176875114440918
2002-10-30,14.296649932861328
2002-10-31,14.15291976928711
2002-11-01,14.224781036376953
2002-11-04,14.18166446685791
2002-11-05,14.253530502319336
2002-11-06,14.435589790344238
2002-11-07,14.162500381469727
2002-11-08,14.23436450958252
2002-11-11,14.124168395996094
2002-11-12,14.253530502319336
2002-11-13,14.215201377868652
2002-11-14,14.402060508728027
2002-11-15,14.454754829406738
2002-11-18,14.53620719909668
2002-11-19,14.62723445892334
2002-11-20,14.866795539855957
2002-11-21,15.18300724029541
2002-11-22,15.087188720703125
2002-11-25,15.25967025756836
2002-11-26,14.900324821472168
2002-11-27,15.15904426574707
2002-11-29,15.230917930603027
2002-12-02,15.331527709960938
2002-12-03,14.905116081237793
2002-12-04,14.726181983947754
2002-12-05,14.537572860717773
2002-12-06,14.552081108093262
2002-12-09,14.266745567321777
2002-12-10,14.474702835083008
2002-12-11,14.643969535827637
2002-12-12,14.77453899383545
2002-12-13,14.629457473754883
2002-12-16,15.035699844360352
2002-12-17,15.040531158447266
2002-12-18,14.938963890075684
2002-12-19,14.7938871383667
2002-12-20,15.006684303283691
2002-12-23,15.108235359191895
2002-12-24,14.997005462646484
2002-12-26,14.997005462646484
2002-12-27,14.880938529968262
2002-12-30,14.837417602539062
2002-12-31,14.8954496383667
2003-01-02,15.28718376159668
2003-01-03,15.233978271484375
2003-01-06,15.417753219604492
2003-01-07,15.209800720214844
2003-01-08,15.011515617370605
2003-01-09,15.369385719299316
2003-01-10,15.219473838806152
2003-01-13,15.233978271484375
2003-01-14,15.253323554992676
2003-01-15,14.953484535217285
2003-01-16,14.905119895935059
2003-01-17,14.919628143310547
2003-01-21,14.73585319519043
2003-01-22,14.527898788452148
2003-01-23,14.769709587097168
2003-01-24,14.624625205993652
2003-01-27,14.35862922668457
2003-01-28,14.397329330444336
2003-01-29,14.460188865661621
2003-01-30,14.17002010345459
2003-01-31,14.266745567321777
2003-02-03,14.373137474060059
2003-02-04,14.213549613952637
2003-02-05,14.111985206604004
2003-02-06,14.097475051879883
2003-02-07,13.928202629089355
2003-02-10,14.024933815002441
2003-02-11,14.005589485168457
2003-02-12,13.802474021911621
2003-02-13,13.623526573181152
2003-02-14,13.904032707214355
2003-02-18,14.121654510498047
2003-02-19,13.9910888671875
2003-02-20,13.865341186523438
2003-02-21,13.894362449645996
2003-02-24,13.807306289672852
2003-02-25,13.87985610961914
2003-02-26,13.725093841552734
2003-02-27,13.986247062683105
2003-02-28,13.928202629089355
2003-03-03,14.024933815002441
2003-03-04,13.783124923706055
2003-03-05,13.761134147644043
2003-03-06,13.565662384033203
2003-03-07,13.780678749084473
2003-03-10,13.477700233459473
2003-03-11,13.404404640197754
2003-03-12,13.536344528198242
2003-03-13,13.927284240722656
2003-03-14,13.95172119140625
2003-03-17,14.342663764953613
2003-03-18,14.45016860961914
2003-03-19,14.543025970458984
2003-03-20,14.7091646194458
2003-03-21,15.148980140686035
2003-03-24,14.74826431274414
2003-03-25,15.002368927001953
2003-03-26,14.909525871276855
2003-03-27,14.875321388244629
2003-03-28,14.753149032592773
2003-03-31,14.909525871276855
2003-04-01,15.002368927001953
2003-04-02,15.525259971618652
2003-04-03,15.451959609985352
2003-04-04,15.559462547302246
2003-04-07,15.759815216064453
2003-04-08,15.671862602233887
2003-04-09,15.505715370178223
2003-04-10,15.4617280960083
2003-04-11,15.32490062713623
2003-04-14,15.603439331054688
2003-04-15,15.608331680297852
2003-04-16,15.373772621154785
2003-04-17,15.320013046264648
2003-04-21,15.266260147094727
2003-04-22,15.505715370178223
2003-04-23,15.608331680297852
2003-04-24,15.417749404907227
2003-04-25,15.28092098236084
2003-04-28,15.632768630981445
2003-04-29,15.642539024353027
2003-04-30,15.62299633026123
2003-05-01,15.4617280960083
2003-05-02,15.881994247436523
2003-05-05,15.818467140197754
2003-05-06,15.950404167175293
2003-05-07,16.126325607299805
2003-05-08,15.965065956115723
2003-05-09,16.13121223449707
2003-05-12,16.28759002685547
2003-05-13,16.263154983520508
2003-05-14,16.097007751464844
2003-05-15,16.40487289428711
2003-05-16,16.448854446411133
2003-05-19,16.097007751464844
2003-05-20,16.077465057373047
2003-05-21,15.989505767822266
2003-05-22,16.067691802978516
2003-05-23,16.07257843017578
2003-05-27,16.1361026763916
2003-05-28,16.19474220275879
2003-05-29,16.028593063354492
2003-05-30,16.06280517578125
2003-06-02,16.26805305480957
2003-06-03,16.184972763061523
2003-06-04,16.31070327758789
2003-06-05,16.369874954223633
2003-06-06,16.11840057373047
2003-06-09,16.108543395996094
2003-06-10,16.202228546142578
2003-06-11,16.478343963623047
2003-06-12,16.43396759033203
2003-06-13,16.424110412597656
2003-06-16,16.51779556274414
2003-06-17,16.493139266967773
2003-06-18,16.424110412597656
2003-06-19,16.143062591552734
2003-06-20,16.11347770690918
2003-06-23,15.84228515625
2003-06-24,15.807777404785156
2003-06-25,15.714095115661621
2003-06-26,15.891592979431152
2003-06-27,15.886667251586914
2003-06-30,15.783121109008789
2003-07-01,16.03951644897461
2003-07-02,16.236740112304688
2003-07-03,16.221948623657227
2003-07-07,16.468482971191406
2003-07-08,16.493139266967773
2003-07-09,16.468482971191406
2003-07-10,16.419179916381836
2003-07-11,16.493139266967773
2003-07-14,16.468482971191406
2003-07-15,16.399459838867188
2003-07-16,16.21208381652832
2003-07-17,15.802844047546387
2003-07-18,15.630270004272461
2003-07-21,15.294984817504883
2003-07-22,15.383729934692383
2003-07-23,15.319637298583984
2003-07-24,15.211162567138672
2003-07-25,15.428108215332031
2003-07-28,15.230881690979004
2003-07-29,15.191442489624023
2003-07-30,15.25061321258545
2003-07-31,15.255533218383789
2003-08-01,15.186500549316406
2003-08-04,15.161853790283203
2003-08-05,14.895596504211426
2003-08-06,14.806852340698242
2003-08-07,14.806852340698242
2003-08-08,14.925179481506348
2003-08-11,15.018869400024414
2003-08-12,15.161853790283203
2003-08-13,15.137195587158203
2003-08-14,15.285123825073242
2003-08-15,15.359075546264648
2003-08-18,15.364006042480469
2003-08-19,15.507006645202637
2003-08-20,15.492208480834961
2003-08-21,15.595760345458984
2003-08-22,15.47741985321045
2003-08-25,15.457695960998535
2003-08-26,15.418249130249023
2003-08-27,15.408393859863281
2003-08-28,15.521795272827148
2003-08-29,15.78804874420166
2003-09-02,16.07402992248535
2003-09-03,16.4695987701416
2003-09-04,16.494482040405273
2003-09-05,16.484529495239258
2003-09-08,16.569114685058594
2003-09-09,16.484529495239258
2003-09-10,16.429800033569336
2003-09-11,16.484529495239258
2003-09-12,16.479551315307617
2003-09-15,16.444721221923828
2003-09-16,16.474571228027344
2003-09-17,16.399938583374023
2003-09-18,16.41486167907715
