Date,MSFT
2001-06-25,20.935489654541016
2001-06-26,21.327741622924805
2001-06-27,21.631820678710938
2001-06-28,22.118330001831055
2001-06-29,22.19739532470703
2001-07-02,21.467620849609375
2001-07-03,21.42808723449707
2001-07-05,20.83210563659668
2001-07-06,20.08711814880371
2001-07-09,19.974611282348633
2001-07-10,19.606679916381836
2001-07-11,20.220916748046875
2001-07-12,21.771686553955078
2001-07-13,21.692630767822266
2001-07-16,21.64398193359375
2001-07-17,21.838577270507812
2001-07-18,21.45849609375
2001-07-19,22.06664276123047
2001-07-20,21.03582763671875
2001-07-23,20.400312423706055
2001-07-24,20.166179656982422
2001-07-25,20.518898010253906
2001-07-26,20.248273849487305
2001-07-27,19.907716751098633
2001-07-30,20.008058547973633
2001-07-31,20.126644134521484
2001-08-01,20.211790084838867
2001-08-02,20.509784698486328
2001-08-03,20.339500427246094
2001-08-06,20.108409881591797
2001-08-07,20.17530059814453
2001-08-08,19.722240447998047
2001-08-09,19.767837524414062
2001-08-10,19.922916412353516
2001-08-13,20.017183303833008
2001-08-14,19.6705379486084
2001-08-15,19.21746253967285
2001-08-16,19.649255752563477
2001-08-17,18.816085815429688
2001-08-20,19.06543731689453
2001-08-21,18.481609344482422
2001-08-22,18.445117950439453
2001-08-23,17.976848602294922
2001-08-24,18.86778450012207
2001-08-27,18.946842193603516
2001-08-28,18.469453811645508
2001-08-29,18.320446014404297
2001-08-30,17.313962936401367
2001-08-31,17.347412109375
2001-09-04,17.05854034423828
2001-09-05,17.557228088378906
2001-09-06,17.03421401977539
2001-09-07,16.845693588256836
2001-09-10,17.508567810058594
2001-09-17,16.08854866027832
2001-09-18,16.51729393005371
2001-09-19,16.38045310974121
2001-09-20,15.434789657592773
2001-09-21,15.115509986877441
2001-09-24,15.814878463745117
2001-09-25,15.598983764648438
2001-09-26,15.285792350769043
2001-09-27,15.191520690917969
2001-09-28,15.559453010559082
2001-10-01,15.7479829788208
2001-10-02,16.13112449645996
2001-10-03,17.098068237304688
2001-10-04,17.16193199157715
2001-10-05,17.551145553588867
2001-10-08,17.648447036743164
2001-10-09,16.590272903442383
2001-10-10,16.879138946533203
2001-10-11,17.125444412231445
2001-10-12,17.14369010925293
2001-10-15,17.65452766418457
2001-10-16,17.77311897277832
2001-10-17,17.037254333496094
2001-10-18,17.256183624267578
2001-10-19,17.605878829956055
2001-10-22,18.293088912963867
2001-10-23,18.375185012817383
2001-10-24,18.64580726623535
2001-10-25,19.022863388061523
2001-10-26,18.913394927978516
2001-10-29,18.134967803955078
2001-10-30,17.90386962890625
2001-10-31,17.68189811706543
2001-11-01,18.803924560546875
2001-11-02,18.670133590698242
2001-11-05,19.238750457763672
2001-11-06,19.697908401489258
2001-11-07,19.5367488861084
2001-11-08,19.588441848754883
2001-11-09,19.828657150268555
2001-11-12,20.005023956298828
2001-11-13,20.646615982055664
2001-11-14,20.053668975830078
2001-11-15,20.105363845825195
2001-11-16,19.992849349975586
2001-11-19,20.23307991027832
2001-11-20,19.88643455505371
2001-11-21,19.475934982299805
2001-11-23,19.676618576049805
2001-11-26,19.807373046875
2001-11-27,19.38166046142578
2001-11-28,19.09583854675293
2001-11-29,19.716144561767578
2001-11-30,19.524585723876953
2001-12-03,19.694862365722656
2001-12-04,20.068872451782227
2001-12-05,20.707427978515625
2001-12-06,20.874679565429688
2001-12-07,20.62532615661621
2001-12-10,20.391191482543945
2001-12-11,20.470258712768555
2001-12-12,20.661821365356445
2001-12-13,20.150981903076172
2001-12-14,20.506746292114258
2001-12-17,20.975019454956055
2001-12-18,21.063201904296875
2001-12-19,21.130096435546875
2001-12-20,20.29997444152832
2001-12-21,20.53715705871582
2001-12-24,20.455049514770508
2001-12-26,20.57972526550293
2001-12-27,20.63141632080078
2001-12-28,20.637493133544922
2001-12-31,20.144899368286133
2002-01-02,20.38511085510254
2002-01-03,21.05103302001953
2002-01-04,20.950700759887695
2002-01-07,20.8472957611084
2002-01-08,21.096647262573242
2002-01-09,20.892908096313477
2002-01-10,21.066232681274414
2002-01-11,20.862510681152344
2002-01-14,20.819936752319336
2002-01-15,21.14833641052246
2002-01-16,20.637493133544922
2002-01-17,21.24259376525879
2002-01-18,20.099285125732422
2002-01-22,19.600603103637695
2002-01-23,19.38166046142578
2002-01-24,19.643171310424805
2002-01-25,19.3999080657959
2002-01-28,19.4060001373291
2002-01-29,18.949888229370117
2002-01-30,19.11104393005371
2002-01-31,19.372547149658203
2002-02-01,19.05326271057129
2002-02-04,18.584993362426758
2002-02-05,18.5941162109375
2002-02-06,18.36606216430664
2002-02-07,18.183618545532227
2002-02-08,18.442073822021484
2002-02-11,18.588035583496094
2002-02-12,18.287004470825195
2002-02-13,18.7978458404541
2002-02-14,18.755273818969727
2002-02-15,18.314369201660156
2002-02-19,17.919078826904297
2002-02-20,18.214033126831055
2002-02-21,17.651487350463867
2002-02-22,17.633249282836914
2002-02-25,17.964677810668945
2002-02-26,17.80352210998535
2002-02-27,17.754873275756836
2002-02-28,17.739675521850586
2002-03-01,18.6610107421875
2002-03-04,19.247879028320312
2002-03-05,19.180980682373047
2002-03-06,19.348224639892578
2002-03-07,19.07150650024414
2002-03-08,19.445520401000977
2002-03-11,19.56410026550293
2002-03-12,19.01677894592285
2002-03-13,18.882986068725586
2002-03-14,18.615402221679688
2002-03-15,19.00157356262207
2002-03-18,18.895151138305664
2002-03-19,18.922513961791992
2002-03-20,18.27483367919922
2002-03-21,18.657976150512695
2002-03-22,18.38127326965332
2002-03-25,18.01029396057129
2002-03-26,17.964677810668945
2002-03-27,18.07415008544922
2002-03-28,18.338687896728516
2002-04-01,18.3599796295166
2002-04-02,17.417356491088867
2002-04-03,17.12847900390625
2002-04-04,17.164968490600586
2002-04-05,16.98860740661621
2002-04-08,17.399105072021484
2002-04-09,16.68453025817871
2002-04-10,17.11935806274414
2002-04-11,16.660205841064453
2002-04-12,17.006847381591797
2002-04-15,16.933874130249023
2002-04-16,17.578508377075195
2002-04-17,17.219703674316406
2002-04-18,17.14063835144043
2002-04-19,17.393030166625977
2002-04-22,16.90346908569336
2002-04-23,16.416946411132812
2002-04-24,16.121999740600586
2002-04-25,16.3378849029541
2002-04-26,15.659810066223145
2002-04-29,15.884810447692871
2002-04-30,15.890896797180176
2002-05-01,16.039894104003906
2002-05-02,15.571626663208008
2002-05-03,15.069904327392578
2002-05-06,14.784074783325195
2002-05-07,15.042531967163086
2002-05-08,16.714942932128906
2002-05-09,15.8483304977417
2002-05-10,15.218894958496094
2002-05-13,16.021650314331055
2002-05-14,16.687576293945312
2002-05-15,16.648048400878906
2002-05-16,16.949081420898438
2002-05-17,17.037254333496094
2002-05-20,16.423032760620117
2002-05-21,15.869616508483887
2002-05-22,16.325721740722656
2002-05-23,16.669326782226562
2002-05-24,16.19497299194336
2002-05-28,15.909140586853027
2002-05-29,15.827046394348145
2002-05-30,16.00645637512207
2002-05-31,15.480408668518066
2002-06-03,15.027332305908203
2002-06-04,15.197616577148438
2002-06-05,15.708456039428711
2002-06-06,15.781436920166016
2002-06-07,15.805764198303223
2002-06-10,16.061174392700195
2002-06-11,15.985162734985352
2002-06-12,16.88826560974121
2002-06-13,16.486888885498047
2002-06-14,16.800085067749023
2002-06-17,16.930831909179688
2002-06-18,17.025089263916016
2002-06-19,16.529455184936523
2002-06-20,16.450397491455078
2002-06-21,15.896991729736328
2002-06-24,16.468645095825195
2002-06-25,16.100704193115234
2002-06-26,16.459516525268555
2002-06-27,16.699739456176758
2002-06-28,16.632841110229492
2002-07-01,16.012529373168945
2002-07-02,15.641554832458496
2002-07-03,15.76318359375
2002-07-05,16.678449630737305
2002-07-08,16.091581344604492
2002-07-09,16.179767608642578
2002-07-10,15.884810447692871
2002-07-11,16.08854866027832
2002-07-12,15.76927375793457
2002-07-15,15.751030921936035
2002-07-16,15.583786010742188
2002-07-17,15.811836242675781
2002-07-18,15.54121208190918
2002-07-19,15.069904327392578
2002-07-22,14.446547508239746
2002-07-23,13.07822322845459
2002-07-24,14.057334899902344
2002-07-25,13.023491859436035
2002-07-26,13.789751052856445
2002-07-29,14.6715669631958
2002-07-30,14.62595272064209
2002-07-31,14.589469909667969
2002-08-01,13.911376953125
2002-08-02,13.503920555114746
2002-08-05,13.376214981079102
2002-08-06,13.887059211730957
2002-08-07,14.31883430480957
2002-08-08,14.8722562789917
2002-08-09,14.632030487060547
2002-08-12,14.738456726074219
2002-08-13,14.309724807739258
2002-08-14,15.115509986877441
2002-08-15,15.133756637573242
2002-08-16,15.203694343566895
2002-08-19,15.811836242675781
2002-08-20,15.51993465423584
2002-08-21,15.896991729736328
2002-08-22,16.185853958129883
2002-08-23,15.878743171691895
2002-08-26,15.842245101928711
2002-08-27,15.45911979675293
2002-08-28,15.015168190002441
2002-08-29,15.380046844482422
2002-08-30,14.92394733428955
2002-09-03,14.29755687713623
2002-09-04,14.659398078918457
2002-09-05,13.9600248336792
2002-09-06,14.540812492370605
2002-09-09,14.80840015411377
2002-09-10,15.139830589294434
2002-09-11,14.771903991699219
2002-09-12,14.33708667755127
2002-09-13,14.568180084228516
2002-09-16,14.528650283813477
2002-09-17,14.37965202331543
2002-09-18,14.519522666931152
2002-09-19,14.352287292480469
2002-09-20,14.431342124938965
2002-09-23,13.753262519836426
2002-09-24,13.877931594848633
2002-09-25,14.14247989654541
2002-09-26,14.048213958740234
2002-09-27,13.759344100952148
2002-09-30,13.300193786621094
2002-10-01,14.057334899902344
2002-10-02,13.868807792663574
2002-10-03,13.622511863708496
2002-10-04,13.309310913085938
2002-10-07,13.394452095031738
2002-10-08,13.680279731750488
2002-10-09,13.376214981079102
2002-10-10,14.102951049804688
2002-10-11,14.860084533691406
2002-10-14,14.987802505493164
2002-10-15,15.900022506713867
2002-10-16,15.328363418579102
2002-10-17,15.437835693359375
2002-10-18,16.161521911621094
2002-10-21,15.966924667358398
2002-10-22,15.711493492126465
2002-10-23,16.17673110961914
2002-10-24,15.577702522277832
2002-10-25,16.018611907958984
2002-10-28,15.796630859375
2002-10-29,15.833121299743652
2002-10-30,16.14935874938965
2002-10-31,16.258827209472656
2002-11-01,16.115922927856445
2002-11-04,17.05854034423828
2002-11-05,17.234909057617188
2002-11-06,17.34132957458496
2002-11-07,17.03117561340332
2002-11-08,16.75447654724121
2002-11-11,16.37742042541504
2002-11-12,16.575075149536133
2002-11-13,16.833528518676758
2002-11-14,17.329174041748047
2002-11-15,17.237945556640625
2002-11-18,16.982526779174805
2002-11-19,16.681493759155273
2002-11-20,17.216665267944336
2002-11-21,17.587627410888672
2002-11-22,17.703176498413086
2002-11-25,17.706222534179688
2002-11-26,17.301803588867188
2002-11-27,17.660606384277344
2002-11-29,17.538982391357422
2002-12-02,17.542016983032227
2002-12-03,17.244037628173828
2002-12-04,17.19234275817871
2002-12-05,16.82745361328125
2002-12-06,16.866975784301758
2002-12-09,16.277088165283203
2002-12-10,16.423032760620117
2002-12-11,16.620677947998047
2002-12-12,16.471677780151367
2002-12-13,15.96388053894043
2002-12-16,16.565948486328125
2002-12-17,16.529455184936523
2002-12-18,16.277088165283203
2002-12-19,16.14935874938965
2002-12-20,16.128074645996094
2002-12-23,16.41998863220215
2002-12-24,16.365262985229492
2002-12-26,16.23451042175293
2002-12-27,16.106788635253906
2002-12-30,16.039894104003906
2002-12-31,15.72061824798584
2003-01-02,16.3348445892334
2003-01-03,16.35613250732422
2003-01-06,16.654130935668945
2003-01-07,16.967321395874023
2003-01-08,16.492969512939453
2003-01-09,16.970367431640625
2003-01-10,17.003812789916992
2003-01-13,17.14672088623047
2003-01-14,17.323078155517578
2003-01-15,17.1102352142334
2003-01-16,16.830486297607422
2003-01-17,15.647645950317383
2003-01-21,15.608115196228027
2003-01-22,15.507762908935547
2003-01-23,15.896991729736328
2003-01-24,15.158087730407715
2003-01-27,14.95132064819336
2003-01-28,14.844881057739258
2003-01-29,15.17633056640625
2003-01-30,14.6685209274292
2003-01-31,14.431342124938965
2003-02-03,14.765823364257812
2003-02-04,14.388772010803223
2003-02-05,14.279312133789062
2003-02-06,14.41917896270752
2003-02-07,14.163756370544434
2003-02-10,14.407026290893555
2003-02-11,14.12119197845459
2003-02-12,14.12119197845459
2003-02-13,14.288433074951172
2003-02-14,14.686767578125
2003-02-18,15.179369926452637
2003-02-19,14.965835571289062
2003-02-20,14.727890014648438
2003-02-21,15.026843070983887
2003-02-24,14.685182571411133
2003-02-25,14.75839900970459
2003-02-26,14.404539108276367
2003-02-27,14.386237144470215
2003-02-28,14.459451675415039
2003-03-03,14.361836433410645
2003-03-04,14.075074195861816
2003-03-05,14.300826072692871
2003-03-06,14.197096824645996
2003-03-07,14.374028205871582
2003-03-10,14.001866340637207
2003-03-11,13.910351753234863
2003-03-12,14.270313262939453
2003-03-13,15.051250457763672
2003-03-14,15.167160987854004
2003-03-17,15.819977760314941
2003-03-18,15.887081146240234
2003-03-19,16.05792236328125
2003-03-20,16.015214920043945
2003-03-21,16.210439682006836
2003-03-24,15.429502487182617
2003-03-25,15.551529884338379
2003-03-26,15.40510368347168
2003-03-27,15.276982307434082
2003-03-28,15.051250457763672
2003-03-31,14.770594596862793
2003-04-01,14.8560152053833
2003-04-02,15.691859245300293
2003-04-03,15.697957038879395
2003-04-04,15.307493209838867
2003-04-07,15.356287956237793
2003-04-08,15.606444358825684
2003-04-09,14.990230560302734
2003-04-10,15.002435684204102
2003-04-11,14.764496803283691
2003-04-14,15.10615348815918
2003-04-15,15.008539199829102
2003-04-16,15.203771591186523
2003-04-17,15.55762767791748
2003-04-21,15.380697250366211
2003-04-22,15.716261863708496
2003-04-23,15.691859245300293
2003-04-24,15.551529884338379
2003-04-25,15.386808395385742
2003-04-28,15.704059600830078
2003-04-29,15.740653038024902
2003-04-30,15.600341796875
2003-05-01,15.691859245300293
2003-05-02,15.92369270324707
2003-05-05,15.77727222442627
2003-05-06,16.088415145874023
2003-05-07,15.856589317321777
2003-05-08,15.704059600830078
2003-05-09,16.08231544494629
2003-05-12,15.984705924987793
2003-05-13,15.856589317321777
2003-05-14,15.63084602355957
2003-05-15,15.734563827514648
2003-05-16,15.600341796875
2003-05-19,15.10615348815918
2003-05-20,15.026843070983887
2003-05-21,14.660783767700195
2003-05-22,14.740087509155273
2003-05-23,14.77669620513916
2003-05-27,15.124458312988281
2003-05-28,14.892614364624023
2003-05-29,14.886519432067871
2003-05-30,15.014638900756836
2003-06-02,15.032942771911621
2003-06-03,15.179362297058105
2003-06-04,15.17326545715332
2003-06-05,14.697383880615234
2003-06-06,14.441141128540039
2003-06-09,14.489949226379395
2003-06-10,15.057342529296875
2003-06-11,15.179362297058105
2003-06-12,15.246481895446777
2003-06-13,15.039046287536621
2003-06-16,15.490524291992188
2003-06-17,15.838281631469727
2003-06-18,15.905401229858398
2003-06-19,15.905401229858398
2003-06-20,16.06401824951172
2003-06-23,15.728462219238281
2003-06-24,15.679645538330078
2003-06-25,15.411211013793945
2003-06-26,15.710165977478027
2003-06-27,15.636945724487305
2003-06-30,15.643052101135254
2003-07-01,15.954200744628906
2003-07-02,16.399574279785156
2003-07-03,16.167739868164062
2003-07-07,16.729032516479492
2003-07-08,16.89986228942871
2003-07-09,16.759532928466797
2003-07-10,16.41788101196289
2003-07-11,16.661922454833984
2003-07-14,16.71681785583496
2003-07-15,16.637523651123047
2003-07-16,16.7900447845459
2003-07-17,16.28365135192871
2003-07-18,16.405672073364258
2003-07-21,15.887081146240234
2003-07-22,16.09451675415039
2003-07-23,16.137231826782227
2003-07-24,15.862678527832031
2003-07-25,16.405672073364258
2003-07-28,16.234851837158203
2003-07-29,16.149429321289062
2003-07-30,16.00301170349121
2003-07-31,16.112829208374023
2003-08-01,15.966400146484375
2003-08-04,15.972491264343262
2003-08-05,15.655250549316406
2003-08-06,15.649144172668457
2003-08-07,15.685749053955078
2003-08-08,15.606444358825684
2003-08-11,15.624739646911621
2003-08-12,15.697957038879395
2003-08-13,15.618643760681152
2003-08-14,15.636945724487305
2003-08-15,15.582036018371582
2003-08-18,15.679645538330078
2003-08-19,16.24095344543457
2003-08-20,16.137231826782227
2003-08-21,16.009103775024414
2003-08-22,15.99690055847168
2003-08-25,16.167739868164062
2003-08-26,16.210439682006836
2003-08-27,16.118925094604492
2003-08-28,16.173837661743164
2003-08-29,16.179935455322266
2003-09-02,16.631412506103516
2003-09-03,17.265920639038086
2003-09-04,17.345233917236328
2003-09-05,17.31473731994629
2003-09-08,17.595378875732422
2003-09-09,17.30862808227539
2003-09-10,16.808347702026367
2003-09-11,16.98526954650879
2003-09-12,17.290327072143555
2003-09-15,17.302534103393555
2003-09-16,17.631986618041992
2003-09-17,17.387950897216797
2003-09-18,17.998046875
2003-09-19,18.2786922454834
