Date,JCI
2001-07-25,51.90589904785156
2001-07-26,52.419002532958984
2001-07-27,53.908077239990234
2001-07-30,53.143402099609375
2001-07-31,53.525753021240234
2001-08-01,53.58613204956055
2001-08-02,53.10318374633789
2001-08-03,53.616302490234375
2001-08-06,53.32451629638672
2001-08-07,53.48550796508789
2001-08-08,53.32451629638672
2001-08-09,53.69679260253906
2001-08-10,54.099246978759766
2001-08-13,53.9282112121582
2001-08-14,53.0730094909668
2001-08-15,53.10318374633789
2001-08-16,53.16352462768555
2001-08-17,52.98244094848633
2001-08-20,53.0730094909668
2001-08-21,52.74098587036133
2001-08-22,52.91202163696289
2001-08-23,52.449188232421875
2001-08-24,53.72698974609375
2001-08-27,53.9382438659668
2001-08-28,52.881839752197266
2001-08-29,52.67054748535156
2001-08-30,52.1674919128418
2001-08-31,52.26811218261719
2001-09-04,50.78909683227539
2001-09-05,50.3061637878418
2001-09-06,48.67623519897461
2001-09-07,46.865230560302734
2001-09-10,48.00213623046875
2001-09-17,45.37615966796875
2001-09-18,45.02402114868164
2001-09-19,44.01787567138672
2001-09-20,41.25104904174805
2001-09-21,41.04983139038086
2001-09-24,43.50476837158203
2001-09-25,44.49074935913086
2001-09-26,44.45050811767578
2001-09-27,45.037269592285156
2001-09-28,45.79207229614258
2001-10-01,45.641109466552734
2001-10-02,46.24496078491211
2001-10-03,47.01991653442383
2001-10-04,47.75457763671875
2001-10-05,47.73448181152344
2001-10-08,46.8790168762207
2001-10-09,46.84880065917969
2001-10-10,47.170860290527344
2001-10-11,48.408782958984375
2001-10-12,48.18736267089844
2001-10-15,48.801265716552734
2001-10-16,48.90190505981445
2001-10-17,48.61005783081055
2001-10-18,49.5460205078125
2001-10-19,49.06293487548828
2001-10-22,49.57620620727539
2001-10-23,49.33467102050781
2001-10-24,50.119667053222656
2001-10-25,50.55244445800781
2001-10-26,50.82417678833008
2001-10-29,49.918399810791016
2001-10-30,48.92204284667969
2001-10-31,49.4554328918457
2001-11-01,50.320980072021484
2001-11-02,51.9412841796875
2001-11-05,52.394168853759766
2001-11-06,52.63570022583008
2001-11-07,53.410675048828125
2001-11-08,54.4171028137207
2001-11-09,54.8498420715332
2001-11-12,54.95048141479492
2001-11-13,55.90658187866211
2001-11-14,56.96332931518555
2001-11-15,57.91945266723633
2001-11-16,57.40614318847656
2001-11-19,58.38236999511719
2001-11-20,57.677894592285156
2001-11-21,57.828826904296875
2001-11-23,58.37229919433594
2001-11-26,59.43913269042969
2001-11-27,59.78131103515625
2001-11-28,58.73461151123047
2001-11-29,58.47294616699219
2001-11-30,59.17743682861328
2001-12-03,58.32198715209961
2001-12-04,59.04661560058594
2001-12-05,60.14363479614258
2001-12-06,59.58000946044922
2001-12-07,59.217742919921875
2001-12-10,57.30550765991211
2001-12-11,56.85261917114258
2001-12-12,56.30914306640625
2001-12-13,55.202083587646484
2001-12-14,55.453697204589844
2001-12-17,56.158203125
2001-12-18,56.349395751953125
2001-12-19,57.56719970703125
2001-12-20,57.76846694946289
2001-12-21,58.57362747192383
2001-12-24,58.45283508300781
2001-12-26,59.20766067504883
2001-12-27,59.14724349975586
2001-12-28,59.78445053100586
2001-12-31,59.291229248046875
2002-01-02,57.630218505859375
2002-01-03,55.34518051147461
2002-01-04,54.912315368652344
2002-01-07,54.7411994934082
2002-01-08,55.01297378540039
2002-01-09,54.56001663208008
2002-01-10,55.284793853759766
2002-01-11,50.58375549316406
2002-01-14,52.74801254272461
2002-01-15,48.26847457885742
2002-01-16,47.020240783691406
2002-01-17,45.36935806274414
2002-01-18,46.758544921875
2002-01-22,47.86582565307617
2002-01-23,45.399566650390625
2002-01-24,44.66471481323242
2002-01-25,45.29887771606445
2002-01-28,42.278961181640625
2002-01-29,33.873497009277344
2002-01-30,35.081459045410156
2002-01-31,35.38347625732422
2002-02-01,35.86664581298828
2002-02-04,30.09857940673828
2002-02-05,23.253427505493164
2002-02-06,26.092161178588867
2002-02-07,28.236309051513672
2002-02-08,30.078466415405273
2002-02-11,32.01120376586914
2002-02-12,30.70256996154785
2002-02-13,29.091951370239258
2002-02-14,26.92767906188965
2002-02-15,28.085308074951172
2002-02-19,28.28664207458496
2002-02-20,28.940950393676758
2002-02-21,28.185977935791016
2002-02-22,27.68265724182129
2002-02-25,29.695926666259766
2002-02-26,30.09857940673828
2002-02-27,30.24958610534668
2002-02-28,29.293291091918945
2002-03-01,30.501251220703125
2002-03-04,33.36011505126953
2002-03-05,32.43400192260742
2002-03-06,34.23588180541992
2002-03-07,33.96409606933594
2002-03-08,35.121734619140625
2002-03-11,35.856590270996094
2002-03-12,35.23246765136719
2002-03-13,34.87006759643555
2002-03-14,34.4674186706543
2002-03-15,33.631900787353516
2002-03-18,33.97416305541992
2002-03-19,34.729156494140625
2002-03-20,34.51774215698242
2002-03-21,33.57150650024414
2002-03-22,33.97416305541992
2002-03-25,32.554805755615234
2002-03-26,32.21254348754883
2002-03-27,32.88020324707031
2002-03-28,32.54788589477539
2002-04-01,31.933574676513672
2002-04-02,32.02421951293945
2002-04-03,31.369647979736328
2002-04-04,32.477386474609375
2002-04-05,32.02421951293945
2002-04-08,31.893310546875
2002-04-09,31.470340728759766
2002-04-10,31.510618209838867
2002-04-11,29.254825592041016
2002-04-12,30.81575584411621
2002-04-15,30.16117286682129
2002-04-16,30.372652053833008
2002-04-17,30.966815948486328
2002-04-18,31.369647979736328
2002-04-19,30.10074234008789
2002-04-22,28.247783660888672
2002-04-23,26.878192901611328
2002-04-24,26.08262825012207
2002-04-25,20.89630889892578
2002-04-26,20.040311813354492
2002-04-29,17.119861602783203
2002-04-30,18.580095291137695
2002-05-01,20.181304931640625
2002-05-02,21.29912757873535
2002-05-03,21.802644729614258
2002-05-06,19.486434936523438
2002-05-07,19.23467445373535
2002-05-08,19.989965438842773
2002-05-09,18.952695846557617
2002-05-10,18.529747009277344
2002-05-13,18.429035186767578
2002-05-14,19.23467445373535
2002-05-15,19.556926727294922
2002-05-16,20.70496940612793
2002-05-17,21.903362274169922
2002-05-20,23.464290618896484
2002-05-21,22.507591247558594
2002-05-22,23.283023834228516
2002-05-23,24.541837692260742
2002-05-24,23.867115020751953
2002-05-28,22.356531143188477
2002-05-29,21.278987884521484
2002-05-30,21.651596069335938
2002-05-31,22.10477066040039
2002-06-03,16.163175582885742
2002-06-04,16.88823890686035
2002-06-05,17.421974182128906
2002-06-06,14.702942848205566
2002-06-07,10.171218872070312
2002-06-10,11.480382919311523
2002-06-11,11.127912521362305
2002-06-12,10.221564292907715
2002-06-13,13.897297859191895
2002-06-14,13.494488716125488
2002-06-17,14.189347267150879
2002-06-18,14.904351234436035
2002-06-19,15.609288215637207
2002-06-20,15.458230018615723
2002-06-21,13.796591758728027
2002-06-24,14.400833129882812
2002-06-25,13.645544052124023
2002-06-26,12.054401397705078
2002-06-27,12.430435180664062
2002-06-28,13.620050430297852
2002-07-01,13.862010955810547
2002-07-02,12.753044128417969
2002-07-03,12.763128280639648
2002-07-05,13.519232749938965
2002-07-08,13.408343315124512
2002-07-09,13.962823867797852
2002-07-10,13.105902671813965
2002-07-11,14.718932151794434
2002-07-12,13.841848373413086
2002-07-15,14.597953796386719
2002-07-16,12.914351463317871
2002-07-17,12.07758903503418
2002-07-18,12.017096519470215
2002-07-19,12.591737747192383
2002-07-22,11.946528434753418
2002-07-23,10.736751556396484
2002-07-24,10.081461906433105
2002-07-25,8.317201614379883
2002-07-26,12.127994537353516
2002-07-29,12.72280216217041
2002-07-30,13.862010955810547
2002-07-31,12.904271125793457
2002-08-01,12.914351463317871
2002-08-02,13.45875358581543
2002-08-05,12.692560195922852
2002-08-06,12.863940238952637
2002-08-07,12.309456825256348
2002-08-08,12.198572158813477
2002-08-09,12.329621315002441
2002-08-12,12.793368339538574
2002-08-13,12.5211763381958
2002-08-14,13.005081176757812
2002-08-15,13.368021965026855
2002-08-16,13.408343315124512
2002-08-19,14.618112564086914
2002-08-20,15.475040435791016
2002-08-21,16.856199264526367
2002-08-22,16.856199264526367
2002-08-23,16.442859649658203
2002-08-26,16.624326705932617
2002-08-27,17.118318557739258
2002-08-28,16.039602279663086
2002-08-29,15.777486801147461
2002-08-30,15.8178071975708
2002-09-03,15.716991424560547
2002-09-04,15.606101036071777
2002-09-05,15.374220848083496
2002-09-06,15.273414611816406
2002-09-09,15.62625789642334
2002-09-10,16.02951431274414
2002-09-11,17.944995880126953
2002-09-12,18.600297927856445
2002-09-13,17.017507553100586
2002-09-16,16.674734115600586
2002-09-17,17.02758026123047
2002-09-18,16.0496883392334
2002-09-19,15.414551734924316
2002-09-20,15.081865310668945
2002-09-23,14.11404800415039
2002-09-24,13.70071029663086
2002-09-25,15.122188568115234
2002-09-26,15.354063034057617
2002-09-27,14.559969902038574
2002-09-30,14.22700309753418
2002-10-01,14.297632217407227
2002-10-02,13.57114028930664
2002-10-03,13.581232070922852
2002-10-04,13.16754150390625
2002-10-07,12.249351501464844
2002-10-08,13.076733589172363
2002-10-09,12.410784721374512
2002-10-10,13.016194343566895
2002-10-11,13.762856483459473
2002-10-14,13.036368370056152
2002-10-15,12.834573745727539
2002-10-16,12.985919952392578
2002-10-17,12.461241722106934
2002-10-18,12.612591743469238
2002-10-21,13.187723159790039
2002-10-22,13.550969123840332
2002-10-23,14.065559387207031
2002-10-24,15.629520416259766
2002-10-25,15.538707733154297
2002-10-28,14.862676620483398
2002-10-29,14.731512069702148
2002-10-30,14.681062698364258
2002-10-31,14.590250015258789
2002-11-01,14.660874366760254
2002-11-04,15.357088088989258
2002-11-05,15.407544136047363
2002-11-06,16.053300857543945
2002-11-07,15.639612197875977
2002-11-08,15.619437217712402
2002-11-11,14.933307647705078
2002-11-12,15.135107040405273
2002-11-13,15.155289649963379
2002-11-14,15.538707733154297
2002-11-15,15.488260269165039
2002-11-18,16.184478759765625
2002-11-19,16.69906997680664
2002-11-20,16.54772186279297
2002-11-21,17.73834228515625
2002-11-22,17.052227020263672
2002-11-25,16.85041618347168
2002-11-26,17.233837127685547
2002-11-27,17.808979034423828
2002-11-29,17.909883499145508
2002-12-02,17.879615783691406
2002-12-03,17.465919494628906
2002-12-04,17.203569412231445
2002-12-05,17.052227020263672
2002-12-06,16.85041618347168
2002-12-09,16.386280059814453
2002-12-10,17.31456184387207
2002-12-11,17.15311622619629
2002-12-12,17.29439353942871
2002-12-13,16.42664337158203
2002-12-16,17.284290313720703
2002-12-17,17.001771926879883
2002-12-18,17.132946014404297
2002-12-19,16.87060546875
2002-12-20,16.164289474487305
2002-12-23,16.37618064880371
2002-12-24,16.134031295776367
2002-12-26,15.922134399414062
2002-12-27,15.30663776397705
2002-12-30,15.50153923034668
2002-12-31,17.24862289428711
2003-01-02,17.420297622680664
2003-01-03,17.511188507080078
2003-01-06,16.693193435668945
2003-01-07,17.43040657043457
2003-01-08,17.06684684753418
2003-01-09,17.43040657043457
2003-01-10,17.410200119018555
2003-01-13,17.511188507080078
2003-01-14,17.91513442993164
2003-01-15,18.07671546936035
2003-01-16,18.379684448242188
2003-01-17,18.046424865722656
2003-01-21,17.27890968322754
2003-01-22,16.662893295288086
2003-01-23,16.784086227416992
2003-01-24,16.349834442138672
2003-01-27,15.955984115600586
2003-01-28,16.339740753173828
2003-01-29,16.35993766784668
2003-01-30,15.976184844970703
2003-01-31,16.16805648803711
2003-02-03,16.208459854125977
2003-02-04,15.8449068069458
2003-02-05,15.754009246826172
2003-02-06,15.612627983093262
2003-02-07,15.471243858337402
2003-02-10,15.440954208374023
2003-02-11,15.249068260192871
2003-02-12,14.764335632324219
2003-02-13,14.612860679626465
2003-02-14,15.370265007019043
2003-02-18,15.70351791381836
2003-02-19,15.41065788269043
2003-02-20,15.117790222167969
2003-02-21,14.956208229064941
2003-02-24,14.097820281982422
2003-02-25,14.410879135131836
2003-02-26,14.895626068115234
2003-02-27,15.198579788208008
2003-02-28,14.946112632751465
2003-03-03,14.976408958435059
2003-03-04,14.824928283691406
2003-03-05,14.643147468566895
2003-03-06,14.319990158081055
2003-03-07,14.612860679626465
2003-03-10,14.168506622314453
2003-03-11,13.835257530212402
2003-03-12,14.168506622314453
2003-03-13,12.411333084106445
2003-03-14,11.61353874206543
2003-03-17,12.583014488220215
2003-03-18,12.774885177612305
2003-03-19,13.30002212524414
2003-03-20,13.532296180725098
2003-03-21,13.411105155944824
2003-03-24,12.825380325317383
2003-03-25,13.108148574829102
2003-03-26,13.148540496826172
2003-03-27,13.209136962890625
2003-03-28,13.212166786193848
2003-03-31,12.999882698059082
2003-04-01,13.343582153320312
2003-04-02,13.606403350830078
2003-04-03,13.596298217773438
2003-04-04,13.333468437194824
2003-04-07,13.758034706115723
2003-04-08,13.939998626708984
2003-04-09,13.646843910217285
2003-04-10,13.737825393676758
2003-04-11,13.343582153320312
2003-04-14,13.20205020904541
2003-04-15,13.68727970123291
2003-04-16,13.26270580291748
2003-04-17,13.53564739227295
2003-04-21,14.152280807495117
2003-04-22,14.516195297241211
2003-04-23,14.859901428222656
2003-04-24,14.910432815551758
2003-04-25,14.768917083740234
2003-04-28,15.203598976135254
2003-04-29,15.537184715270996
2003-04-30,15.769686698913574
2003-05-01,16.254907608032227
2003-05-02,16.9625301361084
2003-05-05,16.305452346801758
2003-05-06,16.67946434020996
2003-05-07,16.17403221130371
2003-05-08,15.901103019714355
2003-05-09,16.265010833740234
2003-05-12,16.265010833740234
2003-05-13,16.77045249938965
2003-05-14,16.851327896118164
2003-05-15,17.18490982055664
2003-05-16,17.07372283935547
2003-05-19,16.517728805541992
2003-05-20,16.27513313293457
2003-05-21,16.74012565612793
2003-05-22,17.306222915649414
2003-05-23,17.457849502563477
2003-05-27,18.023935317993164
2003-05-28,18.42829132080078
2003-05-29,17.700458526611328
2003-05-30,17.892520904541016
2003-06-02,17.983503341674805
2003-06-03,18.07448387145996
2003-06-04,18.216012954711914
2003-06-05,18.175567626953125
2003-06-06,18.135133743286133
2003-06-09,18.185680389404297
2003-06-10,18.337318420410156
2003-06-11,19.327978134155273
2003-06-12,19.327978134155273
2003-06-13,19.509933471679688
2003-06-16,19.782865524291992
2003-06-17,20.136674880981445
2003-06-18,19.924394607543945
2003-06-19,19.76265525817871
2003-06-20,19.540260314941406
2003-06-23,19.135908126831055
2003-06-24,18.96405601501465
2003-06-25,19.044921875
2003-06-26,19.43916893005371
2003-06-27,19.421974182128906
2003-06-30,19.199426651000977
2003-07-01,19.067922592163086
2003-07-02,19.20954132080078
2003-07-03,19.027463912963867
2003-07-07,19.29047203063965
2003-07-08,20.0086669921875
2003-07-09,19.523128509521484
2003-07-10,18.997114181518555
2003-07-11,19.088159561157227
2003-07-14,19.72544288635254
2003-07-15,19.776020050048828
2003-07-16,19.492788314819336
2003-07-17,19.027463912963867
2003-07-18,19.351163864135742
2003-07-21,19.11850357055664
2003-07-22,19.250015258789062
2003-07-23,19.11850357055664
2003-07-24,19.03757095336914
2003-07-25,19.927751541137695
2003-07-28,19.978330612182617
2003-07-29,19.21965789794922
2003-07-30,18.916194915771484
2003-07-31,18.815038681030273
2003-08-01,18.71387481689453
2003-08-04,18.612720489501953
2003-08-05,18.157527923583984
2003-08-06,18.056364059448242
2003-08-07,18.349727630615234
2003-08-08,18.57225799560547
2003-08-11,19.158971786499023
2003-08-12,19.553483963012695
2003-08-13,19.927751541137695
2003-08-14,19.927751541137695
2003-08-15,19.796239852905273
2003-08-18,20.130062103271484
2003-08-19,20.73699378967285
2003-08-20,20.686429977416992
2003-08-21,20.635839462280273
2003-08-22,20.443639755249023
2003-08-25,20.119945526123047
2003-08-26,20.28180503845215
2003-08-27,20.70665740966797
2003-08-28,20.696542739868164
2003-08-29,20.817928314208984
2003-09-02,21.03036117553711
2003-09-03,21.14162254333496
2003-09-04,21.14162254333496
2003-09-05,21.06070327758789
2003-09-08,20.989892959594727
2003-09-09,20.433534622192383
2003-09-10,20.433534622192383
2003-09-11,20.33237648010254
2003-09-12,20.33237648010254
2003-09-15,20.241329193115234
2003-09-16,20.838157653808594
2003-09-17,20.878625869750977
2003-09-18,21.242788314819336
