Date,FOX
2019-12-24,33.315673828125
2019-12-26,33.58950424194336
2019-12-27,33.52104949951172
2019-12-30,33.26091384887695
2019-12-31,33.22440719604492
2020-01-02,33.27916717529297
2020-01-03,32.9505729675293
2020-01-06,32.87299346923828
2020-01-07,33.288299560546875
2020-01-08,33.242652893066406
2020-01-09,33.315673828125
2020-01-10,32.93688201904297
2020-01-13,33.13312530517578
2020-01-14,33.35219955444336
2020-01-15,33.580379486083984
2020-01-16,34.894752502441406
2020-01-17,35.20964813232422
2020-01-21,35.05904769897461
2020-01-22,35.04991912841797
2020-01-23,33.68077850341797
2020-01-24,32.89580535888672
2020-01-27,33.197017669677734
2020-01-28,33.42520523071289
2020-01-29,32.85016632080078
2020-01-30,33.27916717529297
2020-01-31,33.16051483154297
2020-02-03,33.61689758300781
2020-02-04,34.13716125488281
2020-02-05,34.62092590332031
2020-02-06,33.315673828125
2020-02-07,33.197017669677734
2020-02-10,33.571250915527344
2020-02-11,33.416080474853516
2020-02-12,33.91809844970703
2020-02-13,34.24668502807617
2020-02-14,34.055015563964844
2020-02-18,33.972862243652344
2020-02-19,34.25581741333008
2020-02-20,33.35219955444336
2020-02-21,32.402915954589844
2020-02-24,31.280223846435547
2020-02-25,29.965856552124023
2020-02-26,29.5733699798584
2020-02-27,28.286378860473633
2020-02-28,27.793489456176758
2020-03-02,29.016590118408203
2020-03-03,28.235090255737305
2020-03-04,28.198312759399414
2020-03-05,26.77322769165039
2020-03-06,26.22157859802246
2020-03-09,24.9435977935791
2020-03-10,26.442241668701172
2020-03-11,25.302167892456055
2020-03-12,23.500123977661133
2020-03-13,23.33463478088379
2020-03-16,21.32112693786621
2020-03-17,21.872772216796875
2020-03-18,19.6845760345459
2020-03-19,20.17186164855957
2020-03-20,18.434173583984375
2020-03-23,18.213516235351562
2020-03-24,19.905231475830078
2020-03-25,21.459030151367188
2020-03-26,22.617490768432617
2020-03-27,20.2637996673584
2020-03-30,21.854379653930664
2020-03-31,21.036108016967773
2020-04-01,19.827083587646484
2020-04-02,20.079919815063477
2020-04-03,19.850065231323242
2020-04-06,22.479578018188477
2020-04-07,22.957670211791992
2020-04-08,23.73917007446289
2020-04-09,23.57367706298828
2020-04-13,23.3530216217041
2020-04-14,23.91385841369629
2020-04-15,23.141555786132812
2020-04-16,23.104778289794922
2020-04-17,24.116130828857422
2020-04-20,23.61964988708496
2020-04-21,23.031227111816406
2020-04-22,22.608299255371094
2020-04-23,22.479578018188477
2020-04-24,22.54393768310547
2020-04-27,23.91385841369629
2020-04-28,24.796493530273438
2020-04-29,25.6975154876709
2020-04-30,23.500123977661133
2020-05-01,23.003644943237305
2020-05-04,22.645076751708984
2020-05-05,21.92793083190918
2020-05-06,22.626684188842773
2020-05-07,22.994447708129883
2020-05-08,23.656421661376953
2020-05-11,23.398990631103516
2020-05-12,22.884119033813477
2020-05-13,22.12101173400879
2020-05-14,23.095584869384766
2020-05-15,23.444961547851562
2020-05-18,24.69076156616211
2020-05-19,24.768911361694336
2020-05-20,25.164260864257812
2020-05-21,25.035539627075195
2020-05-22,25.164260864257812
2020-05-26,26.28593635559082
2020-05-27,26.938720703125
2020-05-28,26.350296020507812
2020-05-29,26.46062660217285
2020-06-01,26.79161262512207
2020-06-02,26.54337501525879
2020-06-03,27.784574508666992
2020-06-04,27.531736373901367
2020-06-05,27.812158584594727
2020-06-08,29.12691879272461
2020-06-09,27.885711669921875
2020-06-10,27.33406639099121
2020-06-11,25.39411163330078
2020-06-12,25.6975154876709
2020-06-15,26.534183502197266
2020-06-16,25.761877059936523
2020-06-17,25.522825241088867
2020-06-18,26.350296020507812
2020-06-19,25.577993392944336
2020-06-22,25.375722885131836
2020-06-23,25.568798065185547
2020-06-24,24.83327293395996
2020-06-25,24.59422492980957
2020-06-26,23.674816131591797
2020-06-29,24.631000518798828
2020-06-30,24.676969528198242
2020-07-01,24.745925903320312
2020-07-02,24.410341262817383
2020-07-06,24.391950607299805
2020-07-07,23.69320297241211
2020-07-08,23.34382438659668
2020-07-09,22.480501174926758
2020-07-10,23.34382438659668
2020-07-13,23.031227111816406
2020-07-14,23.104778289794922
2020-07-15,24.1345157623291
2020-07-16,24.267833709716797
2020-07-17,23.224302291870117
2020-07-20,22.819761276245117
2020-07-21,23.30704689025879
2020-07-22,23.78514289855957
2020-07-23,24.024187088012695
2020-07-24,24.35517692565918
2020-07-27,23.61964988708496
2020-07-28,23.638032913208008
2020-07-29,23.831113815307617
2020-07-30,23.79433822631836
2020-07-31,23.69320297241211
2020-08-03,24.1345157623291
2020-08-04,24.557445526123047
2020-08-05,22.84734344482422
2020-08-06,23.132360458374023
2020-08-07,22.884119033813477
2020-08-10,22.69104766845703
2020-08-11,22.930089950561523
2020-08-12,23.178327560424805
2020-08-13,23.61964988708496
2020-08-14,23.73917007446289
2020-08-17,23.638032913208008
2020-08-18,23.661020278930664
2020-08-19,23.831113815307617
2020-08-20,23.831113815307617
2020-08-21,23.91385841369629
2020-08-24,24.87005043029785
2020-08-25,24.78730010986328
2020-08-26,24.96198844909668
2020-08-27,25.41249656677246
2020-08-28,25.669931411743164
2020-08-31,25.559602737426758
2020-09-01,25.48543930053711
2020-09-02,25.948978424072266
2020-09-03,25.503978729248047
2020-09-04,25.735748291015625
2020-09-08,25.809913635253906
2020-09-09,26.227102279663086
2020-09-10,26.097312927246094
2020-09-11,26.088041305541992
2020-09-14,26.607206344604492
2020-09-15,26.551576614379883
2020-09-16,27.311790466308594
2020-09-17,26.672101974487305
2020-09-18,25.958250045776367
2020-09-21,24.9291934967041
2020-09-22,24.984813690185547
2020-09-23,24.085548400878906
2020-09-24,24.308046340942383
2020-09-25,24.827213287353516
2020-09-28,25.86553955078125
2020-09-29,25.7913761138916
2020-09-30,25.93043327331543
2020-10-01,26.152935028076172
2020-10-02,26.115854263305664
2020-10-05,26.78335189819336
2020-10-06,26.06949806213379
2020-10-07,26.987306594848633
2020-10-08,27.469390869140625
2020-10-09,27.07074737548828
2020-10-12,27.005847930908203
2020-10-13,25.466894149780273
2020-10-14,25.151687622070312
2020-10-15,25.216583251953125
2020-10-16,25.142417907714844
2020-10-19,24.33585548400879
2020-10-20,24.27096176147461
2020-10-21,24.799400329589844
2020-10-22,25.411272048950195
2020-10-23,24.970909118652344
2020-10-26,24.27096176147461
2020-10-27,24.09945297241211
2020-10-28,23.19554901123047
2020-10-29,23.538570404052734
2020-10-30,24.23387908935547
2020-11-02,24.9291934967041
2020-11-03,24.7530460357666
2020-11-04,23.575654983520508
2020-11-05,24.447105407714844
2020-11-06,23.737890243530273
2020-11-09,24.280235290527344
2020-11-10,24.7530460357666
2020-11-11,25.170228958129883
2020-11-12,23.594196319580078
2020-11-13,24.29877281188965
2020-11-16,24.799400329589844
2020-11-17,25.633773803710938
2020-11-18,25.151687622070312
2020-11-19,25.281478881835938
2020-11-20,25.4390811920166
2020-11-23,25.995328903198242
2020-11-24,27.08001708984375
2020-11-25,26.848247528076172
2020-11-27,26.6350154876709
2020-11-30,26.31053924560547
2020-12-01,27.534284591674805
2020-12-02,27.858762741088867
2020-12-03,27.599180221557617
2020-12-04,27.121734619140625
2020-12-07,27.1727237701416
2020-12-08,26.787986755371094
2020-12-09,26.6350154876709
2020-12-10,26.593297958374023
2020-12-11,26.625747680664062
2020-12-14,26.273456573486328
2020-12-15,26.152935028076172
2020-12-16,26.060226440429688
2020-12-17,26.106582641601562
2020-12-18,25.763565063476562
2020-12-21,25.392728805541992
2020-12-22,25.01262855529785
2020-12-23,25.726478576660156
2020-12-24,25.958250045776367
2020-12-28,26.774078369140625
2020-12-29,26.686006546020508
2020-12-30,26.607206344604492
2020-12-31,26.774078369140625
2021-01-04,26.338348388671875
2021-01-05,26.89923667907715
2021-01-06,29.16594696044922
2021-01-07,28.025636672973633
2021-01-08,27.460119247436523
2021-01-11,27.534284591674805
2021-01-12,27.052202224731445
2021-01-13,27.1727237701416
2021-01-14,28.127614974975586
2021-01-15,28.17397117614746
2021-01-19,27.04293441772461
2021-01-20,27.75678253173828
2021-01-21,27.673343658447266
2021-01-22,27.04293441772461
2021-01-25,28.442825317382812
2021-01-26,30.9644832611084
2021-01-27,30.102296829223633
2021-01-28,28.38719940185547
2021-01-29,27.710430145263672
2021-02-01,28.41501235961914
2021-02-02,27.39522361755371
2021-02-03,27.024389266967773
2021-02-04,27.191267013549805
2021-02-05,28.099803924560547
2021-02-08,29.2493839263916
2021-02-09,27.525014877319336
2021-02-10,28.28521728515625
2021-02-11,28.507719039916992
2021-02-12,29.156675338745117
2021-02-16,28.41501235961914
2021-02-17,28.42428207397461
2021-02-18,28.795114517211914
2021-02-19,30.009586334228516
2021-02-22,30.955209732055664
2021-02-23,30.473127365112305
2021-02-24,30.352609634399414
2021-02-25,29.434803009033203
2021-02-26,29.601673126220703
2021-03-01,30.955209732055664
2021-03-02,33.42124557495117
2021-03-03,34.385406494140625
2021-03-04,34.033119201660156
2021-03-05,36.193214416503906
2021-03-08,37.10175704956055
2021-03-09,35.65647888183594
2021-03-10,36.32782745361328
2021-03-11,36.7474250793457
2021-03-12,37.297569274902344
2021-03-15,37.390811920166016
2021-03-16,38.64027786254883
2021-03-17,37.717159271240234
2021-03-18,37.67054748535156
2021-03-19,37.623924255371094
2021-03-22,38.369876861572266
2021-03-23,36.56093978881836
2021-03-24,35.38607406616211
2021-03-25,35.82431411743164
2021-03-26,33.72632598876953
2021-03-29,33.39997100830078
2021-03-30,33.41862106323242
2021-03-31,32.57010269165039
2021-04-01,32.63536834716797
2021-04-05,32.756591796875
2021-04-06,33.35335159301758
2021-04-07,33.48388671875
2021-04-08,33.222808837890625
2021-04-09,33.64240264892578
2021-04-12,33.66105270385742
2021-04-13,33.8941650390625
2021-04-14,33.70767593383789
2021-04-15,34.28578567504883
2021-04-16,34.239166259765625
2021-04-19,34.11794662475586
2021-04-20,34.173892974853516
2021-04-21,34.8359260559082
2021-04-22,34.59349822998047
2021-04-23,34.817283630371094
2021-04-26,34.565521240234375
2021-04-27,34.73335647583008
2021-04-28,34.38835525512695
2021-04-29,34.34173583984375
2021-04-30,33.922142028808594
2021-05-03,33.3626708984375
2021-05-04,33.38132095336914
2021-05-05,33.13888931274414
2021-05-06,34.220516204833984
2021-05-07,34.65876388549805
2021-05-10,34.73335647583008
2021-05-11,34.863895416259766
2021-05-12,34.02470397949219
2021-05-13,34.565521240234375
2021-05-14,33.8195686340332
2021-05-17,33.41862106323242
2021-05-18,33.86619186401367
2021-05-19,33.772945404052734
2021-05-20,33.69834899902344
2021-05-21,33.922142028808594
2021-05-24,33.856868743896484
2021-05-25,33.47456741333008
2021-05-26,33.71699905395508
2021-05-27,34.323089599609375
2021-05-28,33.828887939453125
2021-06-01,33.5584831237793
2021-06-02,33.185508728027344
2021-06-03,32.78456497192383
2021-06-04,33.260108947753906
2021-06-07,33.19483184814453
2021-06-08,32.78456497192383
2021-06-09,33.59577941894531
2021-06-10,33.43727493286133
2021-06-11,33.754295349121094
2021-06-14,33.530513763427734
2021-06-15,33.549163818359375
2021-06-16,33.50253677368164
2021-06-17,33.0456428527832
2021-06-18,33.3626708984375
2021-06-21,33.35335159301758
2021-06-22,33.325382232666016
2021-06-23,33.28807830810547
2021-06-24,33.828887939453125
2021-06-25,33.931461334228516
2021-06-28,33.754295349121094
2021-06-29,32.672672271728516
2021-06-30,32.82185745239258
2021-07-01,33.15754318237305
2021-07-02,32.98037338256836
2021-07-06,32.38361358642578
2021-07-07,32.169151306152344
2021-07-08,31.52577018737793
2021-07-09,32.1784782409668
2021-07-12,32.54212951660156
2021-07-13,31.674959182739258
2021-07-14,32.0572509765625
2021-07-15,31.591039657592773
2021-07-16,31.115497589111328
2021-07-19,30.39751625061035
2021-07-20,30.649272918701172
2021-07-21,31.591039657592773
2021-07-22,31.469823837280273
2021-07-23,31.712255477905273
2021-07-26,32.001312255859375
2021-07-27,31.66563606262207
2021-07-28,31.72157859802246
2021-07-29,31.646984100341797
2021-07-30,30.994277954101562
2021-08-02,31.04090118408203
2021-08-03,30.60265350341797
2021-08-04,30.434810638427734
2021-08-05,31.973337173461914
2021-08-06,31.46050453186035
2021-08-09,31.236711502075195
2021-08-10,31.702930450439453
2021-08-11,32.20645523071289
2021-08-12,31.842802047729492
2021-08-13,31.76820182800293
2021-08-16,31.936037063598633
2021-08-17,31.777528762817383
2021-08-18,31.52577018737793
2021-08-19,31.199413299560547
2021-08-20,31.712255477905273
2021-08-23,32.001312255859375
2021-08-24,31.926715850830078
2021-08-25,31.973337173461914
2021-08-26,31.702930450439453
2021-08-27,32.197120666503906
2021-08-30,32.001312255859375
2021-08-31,32.51776885986328
2021-09-01,32.15155029296875
2021-09-02,32.41448211669922
2021-09-03,32.04825973510742
2021-09-07,31.963747024536133
2021-09-08,31.268888473510742
2021-09-09,31.61631965637207
2021-09-10,31.268888473510742
2021-09-13,31.67266273498535
2021-09-14,30.836942672729492
2021-09-15,31.982526779174805
2021-09-16,32.57410430908203
2021-09-17,32.9590950012207
2021-09-20,32.423866271972656
2021-09-21,32.37691116333008
2021-09-22,33.25958251953125
2021-09-23,33.503719329833984
2021-09-24,34.095298767089844
2021-09-27,34.6774787902832
2021-09-28,34.61174392700195
2021-09-29,34.97795867919922
2021-09-30,34.85588455200195
2021-10-01,35.38172912597656
2021-10-04,35.916969299316406
2021-10-05,36.27378845214844
2021-10-06,36.02025604248047
2021-10-07,36.470977783203125
2021-10-08,36.69633865356445
2021-10-11,36.52730941772461
2021-10-12,36.45219421386719
2021-10-13,36.72451400756836
2021-10-14,37.00621032714844
2021-10-15,36.593048095703125
2021-10-18,36.70573043823242
2021-10-19,37.49449157714844
2021-10-20,37.74802780151367
2021-10-21,37.22217559814453
2021-10-22,37.109500885009766
2021-10-25,36.55549240112305
2021-10-26,36.35829544067383
2021-10-27,35.19392776489258
2021-10-28,35.61648178100586
2021-10-29,34.70564270019531
2021-11-01,35.851234436035156
2021-11-02,36.32073974609375
2021-11-03,36.27378845214844
2021-11-04,36.07659149169922
2021-11-05,36.2550048828125
2021-11-08,35.588314056396484
2021-11-09,35.400516510009766
2021-11-10,35.50380325317383
2021-11-11,35.8887939453125
2021-11-12,35.82306671142578
2021-11-15,36.07659149169922
2021-11-16,35.31600570678711
2021-11-17,35.25027084350586
2021-11-18,34.66808319091797
2021-11-19,34.10468673706055
2021-11-22,33.86993408203125
2021-11-23,34.13285827636719
2021-11-24,33.6915168762207
2021-11-26,32.930931091308594
2021-11-29,32.38630676269531
2021-11-30,31.550582885742188
2021-12-01,30.2547607421875
2021-12-02,30.902677536010742
2021-12-03,31.494253158569336
2021-12-06,31.851070404052734
2021-12-07,31.87923812866211
2021-12-08,32.189109802246094
2021-12-09,32.06704330444336
2021-12-10,32.15155029296875
2021-12-13,31.738388061523438
2021-12-14,31.42852020263672
2021-12-15,31.67266273498535
2021-12-16,32.22667694091797
2021-12-17,32.13277053833008
2021-12-20,31.75716781616211
2021-12-21,32.123382568359375
2021-12-22,32.04825973510742
2021-12-23,32.405086517333984
2021-12-27,32.50837707519531
2021-12-28,32.649227142333984
2021-12-29,32.28301239013672
2021-12-30,32.63044357299805
2021-12-31,32.179725646972656
2022-01-03,32.85580825805664
2022-01-04,32.987274169921875
2022-01-05,32.639835357666016
2022-01-06,33.315914154052734
2022-01-07,33.80419921875
2022-01-10,33.77603530883789
2022-01-11,33.67274475097656
2022-01-12,34.01078414916992
2022-01-13,34.59296798706055
2022-01-14,35.400516510009766
2022-01-18,34.46150588989258
2022-01-19,34.25492477416992
2022-01-20,33.11872863769531
2022-01-21,32.6961784362793
2022-01-24,33.67274475097656
2022-01-25,33.6915168762207
2022-01-26,32.743125915527344
2022-01-27,32.87458419799805
2022-01-28,34.47089385986328
2022-01-31,34.912227630615234
2022-02-01,34.73381805419922
2022-02-02,34.996742248535156
2022-02-03,35.1657600402832
2022-02-04,34.97795867919922
2022-02-07,34.912227630615234
2022-02-08,35.07186508178711
2022-02-09,37.485107421875
2022-02-10,37.60717010498047
2022-02-11,37.04376983642578
2022-02-14,36.386470794677734
2022-02-15,36.72451400756836
2022-02-16,36.53670883178711
2022-02-17,36.30195617675781
2022-02-18,36.18927764892578
2022-02-22,35.851234436035156
2022-02-23,35.1469841003418
2022-02-24,34.98734664916992
2022-02-25,35.898189544677734
2022-02-28,35.926353454589844
2022-03-01,35.56727981567383
2022-03-02,37.15476608276367
2022-03-03,37.35320281982422
2022-03-04,36.91852951049805
2022-03-07,35.9358024597168
2022-03-08,36.0964469909668
2022-03-09,35.36884307861328
2022-03-10,34.593997955322266
2022-03-11,34.18768310546875
2022-03-14,33.753013610839844
2022-03-15,34.60344696044922
2022-03-16,35.359397888183594
2022-03-17,35.009769439697266
2022-03-18,35.605079650878906
2022-03-21,35.4727897644043
2022-03-22,35.680667877197266
2022-03-23,35.13261413574219
2022-03-24,35.501136779785156
2022-03-25,35.737361907958984
2022-03-28,35.217655181884766
2022-03-29,35.49168395996094
2022-03-30,34.80188751220703
2022-03-31,34.28216552734375
2022-04-01,34.17822265625
2022-04-04,34.40501022338867
2022-04-05,33.592369079589844
2022-04-06,33.658512115478516
2022-04-07,33.384490966796875
2022-04-08,33.79080581665039
2022-04-11,33.5545768737793
2022-04-12,33.64906692504883
2022-04-13,33.95145034790039
2022-04-14,33.87584686279297
2022-04-18,33.98923873901367
2022-04-19,34.206581115722656
2022-04-20,34.471153259277344
2022-04-21,33.90419006347656
2022-04-22,33.384490966796875
2022-04-25,33.24274444580078
2022-04-26,32.137176513671875
2022-04-27,31.919837951660156
2022-04-28,32.05213165283203
2022-04-29,31.40957260131836
2022-05-02,31.995426177978516
2022-05-03,31.77809715270996
2022-05-04,32.47734832763672
2022-05-05,31.863143920898438
2022-05-06,30.294553756713867
2022-05-09,28.8866024017334
2022-05-10,28.25349998474121
2022-05-11,28.877155303955078
2022-05-12,29.160634994506836
2022-05-13,29.51970863342285
2022-05-16,29.396867752075195
2022-05-17,30.209508895874023
2022-05-18,29.188980102539062
2022-05-19,29.09449005126953
2022-05-20,29.23622703552246
2022-05-23,29.8787841796875
2022-05-24,28.347990036010742
2022-05-25,29.075592041015625
2022-05-26,30.058317184448242
2022-05-27,30.889856338500977
2022-05-31,30.90875816345215
2022-06-01,30.379600524902344
2022-06-02,30.105567932128906
2022-06-03,29.907133102416992
2022-06-06,29.850435256958008
2022-06-07,30.27565574645996
2022-06-08,29.75594139099121
2022-06-09,29.27402687072754
2022-06-10,28.376340866088867
2022-06-13,27.601490020751953
2022-06-14,28.01726531982422
2022-06-15,28.763761520385742
2022-06-16,28.159006118774414
2022-06-17,28.055057525634766
2022-06-21,28.480281829833984
2022-06-22,28.08340835571289
2022-06-23,28.036165237426758
2022-06-24,28.678714752197266
2022-06-27,28.839357376098633
2022-06-28,28.55587387084961
2022-06-29,28.480281829833984
2022-06-30,28.064512252807617
2022-07-01,28.905500411987305
2022-07-05,28.943296432495117
2022-07-06,28.8866024017334
2022-07-07,29.122835159301758
2022-07-08,28.943296432495117
2022-07-11,28.612573623657227
2022-07-12,28.93385124206543
2022-07-13,28.69761848449707
2022-07-14,28.36688995361328
2022-07-15,29.321271896362305
2022-07-18,29.03778839111328
2022-07-19,29.907133102416992
2022-07-20,30.398494720458984
2022-07-21,30.634727478027344
2022-07-22,30.776470184326172
2022-07-25,30.852066040039062
2022-07-26,29.83153533935547
2022-07-27,30.332347869873047
2022-07-28,30.587482452392578
2022-07-29,29.198429107666016
2022-08-01,29.387418746948242
2022-08-02,29.226778030395508
2022-08-03,29.566957473754883
2022-08-04,29.47245979309082
2022-08-05,29.292924880981445
2022-08-08,29.41576385498047
2022-08-09,29.6236515045166
2022-08-10,30.587482452392578
2022-08-11,31.806447982788086
2022-08-12,31.891494750976562
2022-08-15,31.721406936645508
2022-08-16,31.882041931152344
2022-08-17,31.589109420776367
2022-08-18,31.400121688842773
2022-08-19,31.09775161743164
2022-08-22,30.228408813476562
2022-08-23,30.067768096923828
2022-08-24,30.31345558166504
2022-08-25,30.511886596679688
2022-08-26,29.97327423095703
2022-08-29,29.982725143432617
2022-08-30,30.135112762451172
2022-08-31,30.11606788635254
2022-09-01,30.03034782409668
2022-09-02,29.754138946533203
2022-09-06,29.096960067749023
2022-09-07,29.40174102783203
2022-09-08,29.468408584594727
2022-09-09,30.449419021606445
2022-09-12,30.763723373413086
2022-09-13,29.620798110961914
2022-09-14,29.554126739501953
2022-09-15,30.506563186645508
2022-09-16,29.706518173217773
2022-09-19,30.43037223815918
2022-09-20,30.1922607421875
2022-09-21,28.954092025756836
2022-09-22,28.46834945678711
2022-09-23,28.06832504272461
2022-09-26,27.582584381103516
2022-09-27,27.344470977783203
2022-09-28,27.792118072509766
2022-09-29,27.020645141601562
2022-09-30,27.14446258544922
2022-10-03,27.658777236938477
2022-10-04,28.55406951904297
2022-10-05,27.858787536621094
2022-10-06,27.630203247070312
2022-10-07,27.725448608398438
2022-10-10,27.55401039123535
2022-10-11,27.17303466796875
2022-10-12,26.94445037841797
2022-10-13,27.98260498046875
2022-10-14,27.773075103759766
2022-10-17,25.52531623840332
2022-10-18,26.268218994140625
2022-10-19,26.34441566467285
2022-10-20,26.058685302734375
2022-10-21,26.296791076660156
2022-10-24,26.41108512878418
2022-10-25,26.668243408203125
2022-10-26,25.958677291870117
2022-10-27,25.306257247924805
2022-10-28,25.915817260742188
2022-10-31,25.906293869018555
2022-11-01,27.249229431152344
2022-11-02,26.830156326293945
2022-11-03,26.687292098999023
2022-11-04,26.506328582763672
2022-11-07,26.134876251220703
2022-11-08,26.306318283081055
2022-11-09,25.391977310180664
2022-11-10,26.38251495361328
2022-11-11,27.39209747314453
2022-11-14,27.420673370361328
2022-11-15,27.61115837097168
2022-11-16,27.487340927124023
2022-11-17,27.46828842163086
2022-11-18,27.754018783569336
2022-11-21,27.46828842163086
