Date,CPB
2001-04-12,13.97426700592041
2001-04-16,14.021553993225098
2001-04-17,14.286381721496582
2001-04-18,14.305295944213867
2001-04-19,14.234367370605469
2001-04-20,14.040464401245117
2001-04-23,13.926973342895508
2001-04-24,13.97899055480957
2001-04-25,14.21071720123291
2001-04-26,14.291111946105957
2001-04-27,14.518102645874023
2001-04-30,14.39514446258545
2001-05-01,14.584306716918945
2001-05-02,14.466079711914062
2001-05-03,14.328949928283691
2001-05-04,14.513379096984863
2001-05-07,14.636326789855957
2001-05-08,14.612682342529297
2001-05-09,14.518102645874023
2001-05-10,14.593770027160645
2001-05-11,14.53701400756836
2001-05-14,14.352587699890137
2001-05-15,14.163430213928223
2001-05-16,14.187071800231934
2001-05-17,13.926973342895508
2001-05-18,13.600672721862793
2001-05-21,13.761459350585938
2001-05-22,13.595947265625
2001-05-23,13.685797691345215
2001-05-24,13.79929256439209
2001-05-25,13.666878700256348
2001-05-29,13.81347942352295
2001-05-30,13.808740615844727
2001-05-31,13.969533920288086
2001-06-01,13.926973342895508
2001-06-04,14.012100219726562
2001-06-05,13.997912406921387
2001-06-06,13.737821578979492
2001-06-07,13.737821578979492
2001-06-08,13.581761360168457
2001-06-11,13.477714538574219
2001-06-12,13.364222526550293
2001-06-13,13.22235107421875
2001-06-14,13.151416778564453
2001-06-15,13.080480575561523
2001-06-18,13.009546279907227
2001-06-19,13.009546279907227
2001-06-20,13.193970680236816
2001-06-21,13.170331001281738
2001-06-22,13.037919998168945
2001-06-25,12.94806957244873
2001-06-26,12.92915153503418
2001-06-27,12.796738624572754
2001-06-28,12.938611030578613
2001-06-29,12.177238464355469
2001-07-02,12.985893249511719
2001-07-03,13.050261497497559
2001-07-05,13.012125015258789
2001-07-06,12.873846054077148
2001-07-09,13.012125015258789
2001-07-10,12.931076049804688
2001-07-11,13.016887664794922
2001-07-12,13.112259864807129
2001-07-13,13.126562118530273
2001-07-16,13.150400161743164
2001-07-17,13.307744979858398
2001-07-18,13.474625587463379
2001-07-19,13.636746406555176
2001-07-20,13.589064598083496
2001-07-23,13.341130256652832
2001-07-24,13.212385177612305
2001-07-25,13.49370002746582
2001-07-26,13.236222267150879
2001-07-27,12.87862491607666
2001-07-30,12.859543800354004
2001-07-31,13.045502662658691
2001-08-01,12.764181137084961
2001-08-02,12.835709571838379
2001-08-03,12.654515266418457
2001-08-06,12.435184478759766
2001-08-07,12.406576156616211
2001-08-08,12.349358558654785
2001-08-09,12.325511932373047
2001-08-10,12.392266273498535
2001-08-13,12.425644874572754
2001-08-14,12.387510299682617
2001-08-15,12.482866287231445
2001-08-16,12.497170448303223
2001-08-17,12.39704418182373
2001-08-20,12.444719314575195
2001-08-21,12.802328109741211
2001-08-22,13.083650588989258
2001-08-23,13.20761489868164
2001-08-24,13.398340225219727
2001-08-27,13.283903121948242
2001-08-28,13.21715259552002
2001-08-29,13.212385177612305
2001-08-30,13.360196113586426
2001-08-31,13.441251754760742
2001-09-04,13.584297180175781
2001-09-05,13.646281242370605
2001-09-06,13.541388511657715
2001-09-07,13.479400634765625
2001-09-10,13.474625587463379
2001-09-17,13.517539978027344
2001-09-18,13.798855781555176
2001-09-19,13.765482902526855
2001-09-20,13.474625587463379
2001-09-21,12.778485298156738
2001-09-24,12.954909324645996
2001-09-25,12.864309310913086
2001-09-26,12.921525955200195
2001-09-27,13.298208236694336
2001-09-28,13.350661277770996
2001-10-01,13.350661277770996
2001-10-02,13.612905502319336
2001-10-03,13.329066276550293
2001-10-04,13.218778610229492
2001-10-05,13.329066276550293
2001-10-08,13.132475852966309
2001-10-09,12.993433952331543
2001-10-10,13.233169555664062
2001-10-11,13.285911560058594
2001-10-12,13.185229301452637
2001-10-15,13.127691268920898
2001-10-16,13.170836448669434
2001-10-17,13.233169555664062
2001-10-18,13.185229301452637
2001-10-19,13.424957275390625
2001-10-22,13.472902297973633
2001-10-23,13.33864974975586
2001-10-24,13.257140159606934
2001-10-25,13.405777931213379
2001-10-26,13.592764854431152
2001-10-29,13.429747581481934
2001-10-30,13.717424392700195
2001-10-31,13.540026664733887
2001-11-01,13.923599243164062
2001-11-02,14.287981986999512
2001-11-05,14.757859230041504
2001-11-06,14.983209609985352
2001-11-07,14.863334655761719
2001-11-08,14.700326919555664
2001-11-09,14.69552993774414
2001-11-12,14.52292251586914
2001-11-13,14.450998306274414
2001-11-14,14.556487083435059
2001-11-15,14.455801010131836
2001-11-16,14.431829452514648
2001-11-19,14.374285697937012
2001-11-20,14.273602485656738
2001-11-21,14.225654602050781
2001-11-23,14.316754341125488
2001-11-26,14.201685905456543
2001-11-27,13.942774772644043
2001-11-28,14.048255920410156
2001-11-29,14.096202850341797
2001-11-30,14.053046226501465
2001-12-03,14.124970436096191
2001-12-04,14.230451583862305
2001-12-05,14.335930824279785
2001-12-06,14.153741836547852
2001-12-07,14.192098617553711
2001-12-10,14.057844161987305
2001-12-11,14.024282455444336
2001-12-12,14.182502746582031
2001-12-13,14.196887969970703
2001-12-14,14.335930824279785
2001-12-17,14.359902381896973
2001-12-18,14.335930824279785
2001-12-19,14.56607437133789
2001-12-20,14.585250854492188
2001-12-21,14.642791748046875
2001-12-24,14.5708646774292
2001-12-26,14.5708646774292
2001-12-27,14.661967277526855
2001-12-28,14.494160652160645
2001-12-31,14.321548461914062
2002-01-02,14.388065338134766
2002-01-03,14.074758529663086
2002-01-04,13.949432373046875
2002-01-07,13.795199394226074
2002-01-08,14.036202430725098
2002-01-09,13.954254150390625
2002-01-10,13.84821605682373
2002-01-11,13.800009727478027
2002-01-14,13.891596794128418
2002-01-15,14.190445899963379
2002-01-16,13.665054321289062
2002-01-17,14.002452850341797
2002-01-18,14.01209831237793
2002-01-22,14.166340827941895
2002-01-23,14.103680610656738
2002-01-24,13.98799991607666
2002-01-25,13.804829597473145
2002-01-28,13.8771333694458
2002-01-29,13.583110809326172
2002-01-30,13.679509162902832
2002-01-31,13.713244438171387
2002-02-01,13.496346473693848
2002-02-04,13.496346473693848
2002-02-05,13.279439926147461
2002-02-06,12.999871253967285
2002-02-07,13.110734939575195
2002-02-08,13.105916976928711
2002-02-11,13.178215026855469
2002-02-12,13.202314376831055
2002-02-13,12.980588912963867
2002-02-14,12.826348304748535
2002-02-15,12.811884880065918
2002-02-19,12.484125137329102
2002-02-20,12.961310386657715
2002-02-21,12.831168174743652
2002-02-22,13.08663272857666
2002-02-25,13.081812858581543
2002-02-26,12.932394027709961
2002-02-27,12.889006614685059
2002-02-28,12.889006614685059
2002-03-01,12.96612548828125
2002-03-04,12.62390422821045
2002-03-05,12.942028999328613
2002-03-06,12.922751426696777
2002-03-07,12.72512149810791
2002-03-08,12.744407653808594
2002-03-11,12.821528434753418
2002-03-12,12.773326873779297
2002-03-13,12.594980239868164
2002-03-14,12.739583015441895
2002-03-15,12.66728401184082
2002-03-18,12.580520629882812
2002-03-19,12.696207046508789
2002-03-20,12.845624923706055
2002-03-21,12.917929649353027
2002-03-22,12.855274200439453
2002-03-25,12.744407653808594
2002-03-26,12.922751426696777
2002-03-27,12.913115501403809
2002-03-28,12.917929649353027
2002-04-01,12.845624923706055
2002-04-02,12.961310386657715
2002-04-03,12.908292770385742
2002-04-04,12.999871253967285
2002-04-05,12.864908218383789
2002-04-08,13.023971557617188
2002-04-09,13.023971557617188
2002-04-10,13.541793823242188
2002-04-11,13.541793823242188
2002-04-12,13.64845085144043
2002-04-15,13.362393379211426
2002-04-16,13.391487121582031
2002-04-17,13.318757057189941
2002-04-18,13.284815788269043
2002-04-19,13.454520225524902
2002-04-22,13.430268287658691
2002-04-23,13.406030654907227
2002-04-24,13.32845687866211
2002-04-25,13.338153839111328
2002-04-26,13.207245826721191
2002-04-29,13.173310279846191
2002-04-30,13.386635780334473
2002-05-01,13.536937713623047
2002-05-02,13.62905502319336
2002-05-03,13.488458633422852
2002-05-06,13.294522285461426
2002-05-07,13.275124549865723
2002-05-08,13.333306312561035
2002-05-09,13.197547912597656
2002-05-10,13.09572982788086
2002-05-13,13.207245826721191
2002-05-14,13.216940879821777
2002-05-15,13.415730476379395
2002-05-16,13.5563325881958
2002-05-17,13.342998504638672
2002-05-20,13.318757057189941
2002-05-21,13.454520225524902
2002-05-22,13.604813575744629
2002-05-23,13.585427284240723
2002-05-24,13.575730323791504
2002-05-28,13.430268287658691
2002-05-29,13.5563325881958
2002-05-30,13.580578804016113
2002-05-31,13.69693660736084
2002-06-03,13.488458633422852
2002-06-04,13.352697372436523
2002-06-05,13.372087478637695
2002-06-06,13.119975090026855
2002-06-07,13.226640701293945
2002-06-10,13.284815788269043
2002-06-11,13.498154640197754
2002-06-12,13.444814682006836
2002-06-13,13.23633861541748
2002-06-14,13.09572982788086
2002-06-17,13.595126152038574
2002-06-18,13.507851600646973
2002-06-19,13.401183128356934
2002-06-20,13.561186790466309
2002-06-21,13.34785270690918
2002-06-24,13.134521484375
2002-06-25,12.896944046020508
2002-06-26,12.926034927368164
2002-06-27,13.488458633422852
2002-06-28,13.410880088806152
2002-07-01,13.26057243347168
2002-07-02,13.13768482208252
2002-07-03,12.8402099609375
2002-07-05,13.054787635803223
2002-07-08,12.884102821350098
2002-07-09,12.596372604370117
2002-07-10,12.098958969116211
2002-07-11,12.113595008850098
2002-07-12,11.738088607788086
2002-07-15,11.820988655090332
2002-07-16,11.338200569152832
2002-07-17,11.869756698608398
2002-07-18,11.425979614257812
2002-07-19,10.728618621826172
2002-07-22,10.699362754821777
2002-07-23,10.728618621826172
2002-07-24,11.021218299865723
2002-07-25,11.167521476745605
2002-07-26,10.972454071044922
2002-07-29,11.289432525634766
2002-07-30,11.167521476745605
2002-07-31,11.362586975097656
2002-08-01,11.245543479919434
2002-08-02,10.948067665100098
2002-08-05,10.75788402557373
2002-08-06,10.6652250289917
2002-08-07,10.826151847839355
2002-08-08,10.865166664123535
2002-08-09,10.835912704467773
2002-08-12,10.709114074707031
2002-08-13,10.6652250289917
2002-08-14,10.777387619018555
2002-08-15,10.684731483459473
2002-08-16,10.704239845275879
2002-08-19,10.674980163574219
2002-08-20,10.289727210998535
2002-08-21,10.743253707885742
2002-08-22,11.27968692779541
2002-08-23,11.406472206115723
2002-08-26,11.455244064331055
2002-08-27,11.543021202087402
2002-08-28,11.455244064331055
2002-08-29,11.265055656433105
2002-08-30,11.289432525634766
2002-09-03,11.18215274810791
2002-09-04,11.377218246459961
2002-09-05,11.118756294250488
2002-09-06,11.152894020080566
2002-09-09,11.226043701171875
2002-09-10,11.201656341552734
2002-09-11,11.172393798828125
2002-09-12,10.884672164916992
2002-09-13,11.001715660095215
2002-09-16,11.089493751525879
2002-09-17,10.826151847839355
2002-09-18,10.83103084564209
2002-09-19,10.528679847717285
2002-09-20,10.73837661743164
2002-09-23,10.538436889648438
2002-09-24,10.44577693939209
2002-09-25,10.684731483459473
2002-09-26,11.138263702392578
2002-09-27,10.860294342041016
2002-09-30,10.7676362991333
2002-10-01,11.206527709960938
2002-10-02,10.850540161132812
2002-10-03,10.972454071044922
2002-10-04,10.75788402557373
2002-10-07,10.80177116394043
2002-10-08,10.884672164916992
2002-10-09,10.814931869506836
2002-10-10,10.903334617614746
2002-10-11,11.09488296508789
2002-10-14,11.20292854309082
2002-10-15,11.286423683166504
2002-10-16,11.188199043273926
2002-10-17,11.124353408813477
2002-10-18,11.30607795715332
2002-10-21,11.502530097961426
2002-10-22,11.173463821411133
2002-10-23,11.124353408813477
2002-10-24,11.080148696899414
2002-10-25,11.114530563354492
2002-10-28,10.623387336730957
2002-10-29,10.534981727600098
2002-10-30,10.387639999389648
2002-10-31,10.35326099395752
2002-11-01,10.456399917602539
2002-11-04,10.485869407653809
2002-11-05,10.569363594055176
2002-11-06,10.58409595489502
2002-11-07,10.446577072143555
2002-11-08,10.343435287475586
2002-11-11,10.313969612121582
2002-11-12,9.719686508178711
2002-11-13,10.520249366760254
2002-11-14,10.765817642211914
2002-11-15,11.040860176086426
2002-11-18,11.026122093200684
2002-11-19,11.414121627807617
2002-11-20,11.590940475463867
2002-11-21,11.522181510925293
2002-11-22,11.640050888061523
2002-11-25,11.74318790435791
2002-11-26,11.65969181060791
2002-11-27,11.841421127319336
2002-11-29,11.861065864562988
2002-12-02,11.733358383178711
2002-12-03,11.807036399841309
2002-12-04,12.141014099121094
2002-12-05,11.920003890991211
2002-12-06,11.870888710021973
2002-12-09,11.851238250732422
2002-12-10,12.047699928283691
2002-12-11,11.910172462463379
2002-12-12,11.885619163513184
2002-12-13,11.757925033569336
2002-12-16,11.787396430969238
2002-12-17,11.65969181060791
2002-12-18,11.62040901184082
2002-12-19,11.473062515258789
2002-12-20,11.57619571685791
2002-12-23,11.630228996276855
2002-12-24,11.5811128616333
2002-12-26,11.605673789978027
2002-12-27,11.379745483398438
2002-12-30,11.561468124389648
2002-12-31,11.604978561401367
2003-01-02,11.95604419708252
2003-01-03,11.926386833190918
2003-01-06,11.970881462097168
2003-01-07,11.817598342895508
2003-01-08,11.812644958496094
2003-01-09,12.005489349365234
2003-01-10,11.946162223815918
2003-01-13,12.134050369262695
2003-01-14,12.213170051574707
2003-01-15,12.119217872619629
2003-01-16,12.287335395812988
2003-01-17,12.030220031738281
2003-01-21,12.035160064697266
2003-01-22,12.183501243591309
2003-01-23,12.074715614318848
2003-01-24,11.758267402648926
2003-01-27,11.812644958496094
2003-01-28,11.807711601257324
2003-01-29,11.76815128326416
2003-01-30,11.570362091064453
2003-01-31,11.852210998535156
2003-02-03,11.802762985229492
2003-02-04,11.753315925598145
2003-02-05,11.708817481994629
2003-02-06,11.590147018432617
2003-02-07,11.501139640808105
2003-02-10,11.52092170715332
2003-02-11,11.140189170837402
2003-02-12,10.8138427734375
2003-02-13,10.705065727233887
2003-02-14,10.80889892578125
2003-02-18,10.685285568237305
2003-02-19,10.546834945678711
2003-02-20,10.373774528503418
2003-02-21,10.413331031799316
2003-02-24,10.22049331665039
2003-02-25,10.274881362915039
2003-02-26,10.131491661071777
2003-02-27,10.284771919250488
2003-02-28,10.255105972290039
2003-03-03,10.230380058288574
2003-03-04,10.072153091430664
2003-03-05,10.072153091430664
2003-03-06,10.042486190795898
2003-03-07,10.08698844909668
2003-03-10,9.884261131286621
2003-03-11,10.022706985473633
2003-03-12,10.101822853088379
2003-03-13,10.21554946899414
2003-03-14,10.210602760314941
2003-03-17,10.719892501831055
2003-03-18,10.719892501831055
2003-03-19,10.818785667419434
2003-03-20,10.769342422485352
2003-03-21,11.051179885864258
2003-03-24,10.527056694030762
2003-03-25,10.700112342834473
2003-03-26,10.729781150817871
2003-03-27,10.7990140914917
2003-03-28,10.527056694030762
2003-03-31,10.38366413116455
2003-04-01,10.621003150939941
2003-04-02,10.89790153503418
2003-04-03,10.660563468933105
2003-04-04,10.744616508483887
2003-04-07,10.65067195892334
2003-04-08,10.739673614501953
2003-04-09,10.589254379272461
2003-04-10,10.629101753234863
2003-04-11,10.589254379272461
2003-04-14,10.82335090637207
2003-04-15,10.967792510986328
2003-04-16,10.773541450500488
2003-04-17,10.947874069213867
2003-04-21,10.803431510925293
2003-04-22,11.052473068237305
2003-04-23,11.032549858093262
2003-04-24,10.898066520690918
2003-04-25,10.888103485107422
2003-04-28,11.077375411987305
2003-04-29,11.067414283752441
2003-04-30,10.97277545928955
2003-05-01,10.927953720092773
2003-05-02,10.962812423706055
2003-05-05,10.888103485107422
2003-05-06,10.957840919494629
2003-05-07,10.898066520690918
2003-05-08,10.728715896606445
2003-05-09,10.778522491455078
2003-05-12,10.962812423706055
2003-05-13,10.922969818115234
2003-05-14,10.908024787902832
2003-05-15,10.898066520690918
2003-05-16,10.683889389038086
2003-05-19,11.431015014648438
2003-05-20,11.555535316467285
2003-05-21,11.95400333404541
2003-05-22,12.20802116394043
2003-05-23,12.307646751403809
2003-05-27,12.267797470092773
2003-05-28,12.20802116394043
2003-05-29,12.17315673828125
2003-05-30,12.427184104919434
2003-06-02,12.302657127380371
2003-06-03,12.53675651550293
2003-06-04,12.775842666625977
2003-06-05,12.750938415527344
2003-06-06,12.676222801208496
2003-06-09,12.676222801208496
2003-06-10,12.571624755859375
2003-06-11,12.770861625671387
2003-06-12,12.940206527709961
2003-06-13,12.850549697875977
2003-06-16,13.144427299499512
2003-06-17,12.999974250793457
2003-06-18,12.8057222366333
2003-06-19,12.661276817321777
2003-06-20,12.750938415527344
2003-06-23,12.362433433532715
2003-06-24,12.462048530578613
2003-06-25,12.27277660369873
2003-06-26,12.21798324584961
2003-06-27,12.113390922546387
2003-06-30,12.203047752380371
2003-07-01,12.24289321899414
2003-07-02,12.402307510375977
2003-07-03,12.191758155822754
2003-07-07,12.397292137145996
2003-07-08,12.557706832885742
2003-07-09,12.402307510375977
2003-07-10,12.317084312438965
2003-07-11,12.372235298156738
2003-07-14,12.30705738067627
2003-07-15,12.377240180969238
2003-07-16,12.532647132873535
2003-07-17,12.60783863067627
2003-07-18,12.557706832885742
2003-07-21,12.141622543334961
2003-07-22,12.211810111999512
2003-07-23,12.201783180236816
2003-07-24,12.091497421264648
2003-07-25,12.287001609802246
2003-07-28,12.041364669799805
2003-07-29,11.941105842590332
2003-07-30,12.041364669799805
2003-07-31,12.10653305053711
2003-08-01,11.966171264648438
2003-08-04,12.006274223327637
2003-08-05,11.830815315246582
2003-08-06,11.81076717376709
2003-08-07,11.825799942016602
2003-08-08,11.885960578918457
2003-08-11,11.96115493774414
2003-08-12,12.18674373626709
2003-08-13,12.206795692443848
2003-08-14,12.292023658752441
2003-08-15,12.292023658752441
2003-08-18,12.30705738067627
2003-08-19,12.322098731994629
2003-08-20,12.357187271118164
2003-08-21,12.302042961120605
2003-08-22,12.146641731262207
2003-08-25,12.156665802001953
2003-08-26,12.006274223327637
2003-08-27,11.951132774353027
2003-08-28,11.976194381713867
2003-08-29,12.131596565246582
2003-09-02,12.447426795959473
2003-09-03,12.342144966125488
2003-09-04,12.657968521118164
2003-09-05,12.963767051696777
2003-09-08,13.33974552154541
2003-09-09,13.09411334991455
2003-09-10,13.169305801391602
2003-09-11,13.314682006835938
2003-09-12,13.480116844177246
2003-09-15,13.560323715209961
2003-09-16,13.610444068908691
2003-09-17,13.600428581237793
2003-09-18,13.886171340942383
