Date,NUE
2000-09-20,4.05239200592041
2000-09-21,3.9327328205108643
2000-09-22,3.8689162731170654
2000-09-25,3.8290302753448486
2000-09-26,3.8449840545654297
2000-09-27,3.880260944366455
2000-09-28,3.8562088012695312
2000-09-29,3.896292209625244
2000-10-02,3.848191261291504
2000-10-03,4.040600776672363
2000-10-04,4.008534908294678
2000-10-05,3.944397211074829
2000-10-06,3.9123282432556152
2000-10-09,3.9043102264404297
2000-10-10,3.928361654281616
2000-10-11,3.928361654281616
2000-10-12,3.864224910736084
2000-10-13,3.8562088012695312
2000-10-16,3.8722405433654785
2000-10-17,3.848191261291504
2000-10-18,3.8722405433654785
2000-10-19,3.9363815784454346
2000-10-20,3.928361654281616
2000-10-23,4.024565696716309
2000-10-24,4.152838706970215
2000-10-25,4.048618316650391
2000-10-26,4.05663537979126
2000-10-27,4.048618316650391
2000-10-30,4.321198463439941
2000-10-31,4.449472904205322
2000-11-01,4.369300842285156
2000-11-02,4.321198463439941
2000-11-03,4.529644966125488
2000-11-06,4.6017961502075195
2000-11-07,4.481538772583008
2000-11-08,4.513607978820801
2000-11-09,4.45749044418335
2000-11-10,4.4334397315979
2000-11-13,4.45749044418335
2000-11-14,4.45749044418335
2000-11-15,4.513607978820801
2000-11-16,4.313181400299072
2000-11-17,4.385336875915527
2000-11-20,4.3051652908325195
2000-11-21,4.369300842285156
2000-11-22,4.289129734039307
2000-11-24,4.297146797180176
2000-11-27,4.569726943969727
2000-11-28,4.577744483947754
2000-11-29,4.529644966125488
2000-11-30,4.45749044418335
2000-12-01,4.786189556121826
2000-12-04,5.002649784088135
2000-12-05,5.106869220733643
2000-12-06,5.1229023933410645
2000-12-07,5.002649784088135
2000-12-08,5.15497350692749
2000-12-11,5.227128505706787
2000-12-12,5.15497350692749
2000-12-13,5.034716606140137
2000-12-14,5.082818984985352
2000-12-15,4.834290981292725
2000-12-18,4.946531772613525
2000-12-19,5.050752639770508
2000-12-20,4.7060160636901855
2000-12-21,4.842308044433594
2000-12-22,4.906445026397705
2000-12-26,4.874377250671387
2000-12-27,4.958083152770996
2000-12-28,5.175403118133545
2000-12-29,5.111013889312744
2001-01-02,4.950036525726318
2001-01-03,5.070770263671875
2001-01-04,5.127108573913574
2001-01-05,5.1190619468688965
2001-01-08,5.215646743774414
2001-01-09,5.159305095672607
2001-01-10,5.127108573913574
2001-01-11,5.014426231384277
2001-01-12,5.086864948272705
2001-01-16,5.255889892578125
2001-01-17,5.239795207977295
2001-01-18,5.344428539276123
2001-01-19,5.167354583740234
2001-01-22,5.038571834564209
2001-01-23,5.022475242614746
2001-01-24,4.990281105041504
2001-01-25,5.030524253845215
2001-01-26,5.038571834564209
2001-01-29,5.072698593139648
2001-01-30,5.193755149841309
2001-01-31,5.331550598144531
2001-02-01,5.528585910797119
2001-02-02,5.568506717681885
2001-02-05,5.524723052978516
2001-02-06,5.572372913360596
2001-02-07,5.523433685302734
2001-02-08,5.536312103271484
2001-02-09,5.523433685302734
2001-02-12,5.589112758636475
2001-02-13,5.668957233428955
2001-02-14,5.549190044403076
2001-02-15,5.7758469581604
2001-02-16,5.583960056304932
2001-02-20,5.5672221183776855
2001-02-21,5.479648590087891
2001-02-22,5.564643383026123
2001-02-23,5.442302703857422
2001-02-26,5.723043918609619
2001-02-27,5.698577880859375
2001-02-28,5.692137718200684
2001-03-01,5.711455345153809
2001-03-02,5.871144771575928
2001-03-05,5.990910530090332
2001-03-06,6.019245624542236
2001-03-07,6.0205302238464355
2001-03-08,6.065605640411377
2001-03-09,6.041136741638184
2001-03-12,5.840234279632568
2001-03-13,5.784858703613281
2001-03-14,5.64320182800293
2001-03-15,5.573660373687744
2001-03-16,5.380484580993652
2001-03-19,5.556917190551758
2001-03-20,5.596841812133789
2001-03-21,5.482224941253662
2001-03-22,5.314808368682861
2001-03-23,5.210495948791504
2001-03-26,5.32382345199585
2001-03-27,5.335415363311768
2001-03-28,5.384551048278809
2001-03-29,5.282397270202637
2001-03-30,5.181532859802246
2001-04-02,5.172482967376709
2001-04-03,5.008254528045654
2001-04-04,5.14791202545166
2001-04-05,5.22420597076416
2001-04-06,5.219032287597656
2001-04-09,5.503518581390381
2001-04-10,5.705246448516846
2001-04-11,5.93541955947876
2001-04-12,5.916025638580322
2001-04-16,5.941885948181152
2001-04-17,5.970335483551025
2001-04-18,6.225080490112305
2001-04-19,6.161716461181641
2001-04-20,6.1824049949646
2001-04-23,6.240597724914551
2001-04-24,6.407408237457275
2001-04-25,6.381545066833496
2001-04-26,6.697070121765137
2001-04-27,6.58198356628418
2001-04-30,6.559998989105225
2001-05-01,6.673794269561768
2001-05-02,6.675084114074707
2001-05-03,6.4811177253723145
2001-05-04,6.592324733734131
2001-05-07,6.552239894866943
2001-05-08,6.411288261413574
2001-05-09,6.439739227294922
2001-05-10,6.420341968536377
2001-05-11,6.403529644012451
2001-05-14,6.431979656219482
2001-05-15,6.448787212371826
2001-05-16,6.788882255554199
2001-05-17,6.944055557250977
2001-05-18,6.894914627075195
2001-05-21,6.963450908660889
2001-05-22,6.913020133972168
2001-05-23,6.4862895011901855
2001-05-24,6.371201992034912
2001-05-25,6.659566879272461
2001-05-29,6.834139347076416
2001-05-30,6.549656867980957
2001-05-31,6.6233625411987305
2001-06-01,6.658276081085205
2001-06-04,6.703536033630371
2001-06-05,7.241474628448486
2001-06-06,6.982849597930908
2001-06-07,6.896210193634033
2001-06-08,6.79793119430542
2001-06-11,6.7242231369018555
2001-06-12,6.654397964477539
2001-06-13,6.601379871368408
2001-06-14,6.455257415771484
2001-06-15,6.523791790008545
2001-06-18,6.644050121307373
2001-06-19,6.68672513961792
2001-06-20,6.7216386795043945
2001-06-21,6.7242231369018555
2001-06-22,6.594913005828857
2001-06-25,6.385427951812744
2001-06-26,6.232839584350586
2001-06-27,6.177038192749023
2001-06-28,6.2471137046813965
2001-06-29,6.344440460205078
2001-07-02,6.349632263183594
2001-07-03,6.3314642906188965
2001-07-05,6.324975967407227
2001-07-06,6.177038192749023
2001-07-09,6.297724723815918
2001-07-10,6.256198406219482
2001-07-11,6.228946208953857
2001-07-12,6.4923787117004395
2001-07-13,6.645507335662842
2001-07-16,6.5339035987854
2001-07-17,6.5455851554870605
2001-07-18,6.837567329406738
2001-07-19,6.66756534576416
2001-07-20,6.501463890075684
2001-07-23,6.099181175231934
2001-07-24,5.997957229614258
2001-07-25,6.144595623016357
2001-07-26,6.205589771270752
2001-07-27,6.252305030822754
2001-07-30,6.267878532409668
2001-07-31,6.2146711349487305
2001-08-01,6.295132637023926
2001-08-02,6.226352691650391
2001-08-03,6.306809902191162
2001-08-06,6.241923809051514
2001-08-07,6.245816230773926
2001-08-08,6.191310882568359
2001-08-09,6.104367256164551
2001-08-10,6.149786472320557
2001-08-13,6.251007556915283
2001-08-14,6.348334789276123
2001-08-15,6.215968608856201
2001-08-16,6.226352691650391
2001-08-17,6.263981819152832
2001-08-20,6.275664806365967
2001-08-21,6.318485736846924
2001-08-22,6.322381019592285
2001-08-23,6.392456531524658
2001-08-24,6.587108612060547
2001-08-27,6.524819850921631
2001-08-28,6.489782810211182
2001-08-29,6.3522233963012695
2001-08-30,6.226352691650391
2001-08-31,6.306809902191162
2001-09-04,6.437875270843506
2001-09-05,6.37558650970459
2001-09-06,6.222459316253662
2001-09-07,5.949942111968994
2001-09-10,5.573608875274658
2001-09-17,4.931249141693115
2001-09-18,5.106437683105469
2001-09-19,4.801479816436768
2001-09-20,4.477055072784424
2001-09-21,4.612016201019287
2001-09-24,4.684685707092285
2001-09-25,4.800180912017822
2001-09-26,4.843202590942383
2001-09-27,4.972267150878906
2001-09-28,5.1756463050842285
2001-10-01,5.33599853515625
2001-10-02,5.482011795043945
2001-10-03,5.796201229095459
2001-10-04,5.728407859802246
2001-10-05,5.311225414276123
2001-10-08,4.761070728302002
2001-10-09,4.9853034019470215
2001-10-10,5.130012512207031
2001-10-11,5.246042251586914
2001-10-12,5.130012512207031
2001-10-15,5.071348667144775
2001-10-16,5.2082366943359375
2001-10-17,5.298189640045166
2001-10-18,5.019199371337891
2001-10-19,5.098724842071533
2001-10-22,5.452022552490234
2001-10-23,5.588913440704346
2001-10-24,5.556321144104004
2001-10-25,5.53546142578125
2001-10-26,5.674958229064941
2001-10-29,5.577179431915283
2001-10-30,5.4415974617004395
2001-10-31,5.384234428405762
2001-11-01,5.388145923614502
2001-11-02,5.534158229827881
2001-11-05,5.686689853668213
2001-11-06,5.651488780975342
2001-11-07,5.604557037353516
2001-11-08,5.674958229064941
2001-11-09,5.819665431976318
2001-11-12,5.644972324371338
2001-11-13,5.809237480163574
2001-11-14,6.081707954406738
2001-11-15,6.081707954406738
2001-11-16,5.986536502838135
2001-11-19,6.037380695343018
2001-11-20,5.944821357727051
2001-11-21,6.0856194496154785
2001-11-23,6.445435047149658
2001-11-26,6.296814918518066
2001-11-27,6.461080074310303
2001-11-28,6.397198677062988
2001-11-29,6.270743370056152
2001-11-30,6.450649738311768
2001-12-03,6.245969772338867
2001-12-04,6.49497652053833
2001-12-05,6.9773406982421875
2001-12-06,6.931711673736572
2001-12-07,6.866528034210205
2001-12-10,6.751803874969482
2001-12-11,6.733550071716309
2001-12-12,6.668367862701416
2001-12-13,6.398504734039307
2001-12-14,6.457170486450195
2001-12-17,6.489762783050537
2001-12-18,6.687923431396484
2001-12-19,6.617522716522217
2001-12-20,6.600574493408203
2001-12-21,6.680100917816162
2001-12-24,6.797433853149414
2001-12-26,6.738574981689453
2001-12-27,6.9700798988342285
2001-12-28,6.900763988494873
2001-12-31,6.9269185066223145
2002-01-02,6.750344753265381
2002-01-03,6.798739910125732
2002-01-04,6.951771259307861
2002-01-07,7.049867630004883
2002-01-08,6.951771259307861
2002-01-09,6.830130100250244
2002-01-10,6.817050457000732
2002-01-11,6.890294551849365
2002-01-14,6.644405364990234
2002-01-15,6.568541526794434
2002-01-16,6.548919677734375
2002-01-17,6.633939266204834
2002-01-18,6.681024074554443
2002-01-22,6.69018030166626
2002-01-23,6.894223213195801
2002-01-24,6.912532329559326
2002-01-25,7.161042213439941
2002-01-28,7.363774299621582
2002-01-29,7.4160966873168945
2002-01-30,7.482797622680664
2002-01-31,7.821559429168701
2002-02-01,7.481496810913086
2002-02-04,7.017166614532471
2002-02-05,6.9740095138549805
2002-02-06,7.159734725952148
2002-02-07,7.061636447906494
2002-02-08,7.161042213439941
2002-02-11,7.474947929382324
2002-02-12,7.455334663391113
2002-02-13,7.671144962310791
2002-02-14,7.546888828277588
2002-02-15,7.779705047607422
2002-02-19,7.469722270965576
2002-02-20,7.64891242980957
2002-02-21,7.775779724121094
2002-02-22,7.669840335845947
2002-02-25,7.841180801391602
2002-02-26,7.845102310180664
2002-02-27,7.893492698669434
2002-02-28,7.3899335861206055
2002-03-01,7.567816257476807
2002-03-04,7.866029739379883
2002-03-05,7.535119533538818
2002-03-06,7.843791961669922
2002-03-07,7.782321929931641
2002-03-08,7.728693008422852
2002-03-11,7.719539642333984
2002-03-12,7.638445854187012
2002-03-13,7.464487075805664
2002-03-14,7.562582015991211
2002-03-15,7.6410603523254395
2002-03-18,7.592667579650879
2002-03-19,7.74831485748291
2002-03-20,7.726077556610107
2002-03-21,7.7051520347595215
2002-03-22,7.730005264282227
2002-03-25,8.011210441589355
2002-03-26,8.180461883544922
2002-03-27,8.55176830291748
2002-03-28,8.428433418273926
2002-04-01,8.243440628051758
2002-04-02,8.138481140136719
2002-04-03,8.121423721313477
2002-04-04,7.978415012359619
2002-04-05,8.103055953979492
2002-04-08,8.114863395690918
2002-04-09,8.124048233032227
2002-04-10,8.497974395751953
2002-04-11,8.529460906982422
2002-04-12,8.324784278869629
2002-04-15,8.394322395324707
2002-04-16,8.467794418334961
2002-04-17,8.488788604736328
2002-04-18,8.29854679107666
2002-04-19,8.130603790283203
2002-04-22,7.878699779510498
2002-04-23,7.94036340713501
2002-04-24,7.866891860961914
2002-04-25,7.65959358215332
2002-04-26,7.794727802276611
2002-04-29,7.596614837646484
2002-04-30,7.668776035308838
2002-05-01,7.600548267364502
2002-05-02,7.831462860107422
2002-05-03,7.756681442260742
2002-05-06,7.638602256774902
2002-05-07,7.663527011871338
2002-05-08,7.870828628540039
2002-05-09,7.7055134773254395
2002-05-10,7.734375476837158
2002-05-13,7.7055134773254395
2002-05-14,7.878699779510498
2002-05-15,7.977101802825928
2002-05-16,8.02039623260498
2002-05-17,8.187021255493164
2002-05-20,8.108304023742676
2002-05-21,8.33397102355957
2002-05-22,8.406129837036133
2002-05-23,8.604251861572266
2002-05-24,8.606871604919434
2002-05-28,8.45729923248291
2002-05-29,8.593750953674316
2002-05-30,8.547832489013672
2002-05-31,8.747257232666016
2002-06-03,8.803675651550293
2002-06-04,8.785307884216309
2002-06-05,9.033281326293945
2002-06-06,9.072637557983398
2002-06-07,9.066079139709473
2002-06-10,8.919130325317383
2002-06-11,8.600311279296875
2002-06-12,8.433686256408691
2002-06-13,8.484855651855469
2002-06-14,8.396944999694824
2002-06-17,8.42187786102295
2002-06-18,8.844346046447754
2002-06-19,8.78268051147461
2002-06-20,8.794489860534668
2002-06-21,8.528148651123047
2002-06-24,8.643608093261719
2002-06-25,8.547832489013672
2002-06-26,8.482035636901855
2002-06-27,8.634676933288574
2002-06-28,8.558357238769531
2002-07-01,8.462297439575195
2002-07-02,8.342556953430176
2002-07-03,8.172810554504395
2002-07-05,8.441246032714844
2002-07-08,8.449140548706055
2002-07-09,8.454405784606934
2002-07-10,8.221497535705566
2002-07-11,8.197810173034668
2002-07-12,8.179386138916016
2002-07-15,8.021485328674316
2002-07-16,7.776734352111816
2002-07-17,7.947798252105713
2002-07-18,7.633305549621582
2002-07-19,7.263551712036133
2002-07-22,6.960901260375977
2002-07-23,6.810891628265381
2002-07-24,7.224074363708496
2002-07-25,7.256969928741455
2002-07-26,7.305660247802734
2002-07-29,7.68989372253418
2002-07-30,7.237231731414795
2002-07-31,7.34644889831543
2002-08-01,7.26223087310791
2002-08-02,6.696413993835449
2002-08-05,6.283231735229492
2002-08-06,6.1108574867248535
2002-08-07,6.449031829833984
2002-08-08,6.895108699798584
2002-08-09,6.966166973114014
2002-08-12,6.989852428436279
2002-08-13,6.760891437530518
2002-08-14,6.822739124298096
2002-08-15,6.900372505187988
2002-08-16,6.804314613342285
2002-08-19,7.096435546875
2002-08-20,7.1003828048706055
2002-08-21,7.113542079925537
2002-08-22,6.76878547668457
2002-08-23,6.601675033569336
2002-08-26,6.643779754638672
2002-08-27,6.7977375984191895
2002-08-28,6.499034881591797
2002-08-29,6.279285430908203
2002-08-30,6.584564685821533
2002-09-03,6.212179660797119
2002-09-04,6.375341415405273
2002-09-05,6.187177658081055
2002-09-06,6.387190341949463
2002-09-09,6.567458629608154
2002-09-10,6.7372050285339355
2002-09-11,6.774052143096924
2002-09-12,6.802997589111328
2002-09-13,6.858264446258545
2002-09-16,6.688518524169922
2002-09-17,6.433243751525879
2002-09-18,6.383237838745117
2002-09-19,6.480611801147461
2002-09-20,6.445084571838379
2002-09-23,5.206860065460205
2002-09-24,5.197649955749512
2002-09-25,5.294173717498779
2002-09-26,5.333836555480957
2002-09-27,5.257148742675781
2002-09-30,5.011218547821045
2002-10-01,5.253182411193848
2002-10-02,5.217484951019287
2002-10-03,5.304747104644775
2002-10-04,5.245249271392822
2002-10-07,5.103770732879639
2002-10-08,5.266403675079346
2002-10-09,5.057494640350342
2002-10-10,5.123605251312256
2002-10-11,5.257148742675781
2002-10-14,5.2267374992370605
2002-10-15,5.775457382202148
2002-10-16,5.4369707107543945
2002-10-17,5.0310516357421875
2002-10-18,5.505730152130127
2002-10-21,5.825701713562012
2002-10-22,5.708026885986328
2002-10-23,5.715961933135986
2002-10-24,5.6075358390808105
2002-10-25,5.5665507316589355
2002-10-28,5.542749881744385
2002-10-29,5.471348285675049
2002-10-30,5.540102958679199
2002-10-31,5.571836948394775
2002-11-01,5.882558345794678
2002-11-04,6.137747287750244
2002-11-05,5.955280303955078
2002-11-06,6.157581806182861
2002-11-07,5.951313495635986
2002-11-08,5.788684368133545
2002-11-11,5.659103870391846
2002-11-12,5.969827175140381
2002-11-13,5.809837818145752
2002-11-14,5.990981101989746
2002-11-15,6.15493631362915
2002-11-18,5.9870147705078125
2002-11-19,5.912967681884766
2002-11-20,6.017426490783691
2002-11-21,6.246170520782471
2002-11-22,6.119237899780273
2002-11-25,6.172126770019531
2002-11-26,6.1403913497924805
2002-11-27,6.5582146644592285
2002-11-29,6.642836093902588
2002-12-02,6.714234828948975
2002-12-03,6.4762349128723145
2002-12-04,6.320212364196777
2002-12-05,6.042549133300781
2002-12-06,5.990981101989746
2002-12-09,5.714635848999023
2002-12-10,5.9103288650512695
2002-12-11,5.916937828063965
2002-12-12,5.834959983825684
2002-12-13,5.633983612060547
2002-12-16,5.8177714347839355
2002-12-17,5.7186055183410645
2002-12-18,5.59960412979126
2002-12-19,5.645880699157715
2002-12-20,5.705382347106934
2002-12-23,5.649847030639648
2002-12-24,5.626047134399414
2002-12-26,5.631336212158203
2002-12-27,5.478602409362793
2002-12-30,5.454697132110596
2002-12-31,5.485243320465088
2003-01-02,5.611415386199951
2003-01-03,5.580870628356934
2003-01-06,5.680480480194092
2003-01-07,5.761495590209961
2003-01-08,5.616726875305176
2003-01-09,5.768136501312256
2003-01-10,5.8757195472717285
2003-01-13,5.843842506408691
2003-01-14,5.9700140953063965
2003-01-15,5.927515983581543
2003-01-16,5.656571388244629
2003-01-17,5.669852256774902
2003-01-21,5.343130588531494
2003-01-22,5.299302101135254
2003-01-23,5.404225826263428
2003-01-24,5.313909530639648
2003-01-27,5.206331729888916
2003-01-28,5.206331729888916
2003-01-29,5.166488170623779
2003-01-30,5.121330261230469
2003-01-31,5.300632476806641
2003-02-03,5.327191352844238
2003-02-04,5.239534854888916
2003-02-05,4.7786688804626465
2003-02-06,5.061563491821289
2003-02-07,5.2767229080200195
2003-02-10,5.319224834442139
2003-02-11,5.264770030975342
2003-02-12,5.299302101135254
2003-02-13,5.2461748123168945
2003-02-14,5.216956615447998
2003-02-18,5.3909430503845215
2003-02-19,5.4095377922058105
2003-02-20,5.3909430503845215
2003-02-21,5.590166091918945
2003-02-24,5.560948371887207
2003-02-25,5.511806011199951
2003-02-26,5.487900257110596
2003-02-27,5.502507209777832
2003-02-28,5.525086879730225
2003-03-03,5.503833770751953
2003-03-04,5.445399284362793
2003-03-05,5.440086364746094
2003-03-06,5.1200032234191895
2003-03-07,5.337818145751953
2003-03-10,5.193048000335693
2003-03-11,5.098751068115234
2003-03-12,4.967262268066406
2003-03-13,5.118671894073486
2003-03-14,5.139924049377441
2003-03-17,5.275394439697266
2003-03-18,5.38695764541626
2003-03-19,5.304615020751953
2003-03-20,5.3165669441223145
2003-03-21,5.566260814666748
2003-03-24,5.360394477844238
2003-03-25,5.336490631103516
2003-03-26,5.179769039154053
2003-03-27,5.10901403427124
2003-03-28,5.197125434875488
2003-03-31,5.0956645011901855
2003-04-01,5.101004123687744
2003-04-02,5.234503746032715
2003-04-03,5.233168125152588
2003-04-04,5.262537002563477
2003-04-07,5.369337558746338
2003-04-08,5.326617240905762
2003-04-09,5.206467628479004
2003-04-10,5.194453716278076
2003-04-11,5.150400161743164
2003-04-14,5.273218631744385
2003-04-15,5.421403408050537
2003-04-16,5.428075313568115
2003-04-17,5.5415472984313965
2003-04-21,5.597618579864502
2003-04-22,5.644345283508301
2003-04-23,5.512182712554932
2003-04-24,5.388026714324951
2003-04-25,5.318608283996582
2003-04-28,5.446767807006836
2003-04-29,5.416060447692871
2003-04-30,5.4534430503845215
2003-05-01,5.4934916496276855
2003-05-02,5.602962017059326
2003-05-05,5.687064170837402
2003-05-06,5.781851291656494
2003-05-07,5.705756187438965
2003-05-08,5.528200149536133
2003-05-09,5.7511467933654785
2003-05-12,5.791196346282959
2003-05-13,5.876634120941162
2003-05-14,5.820562362670898
2003-05-15,5.916683197021484
2003-05-16,5.935374736785889
2003-05-19,5.914010524749756
2003-05-20,5.954062461853027
2003-05-21,5.927363872528076
2003-05-22,5.950058460235596
2003-05-23,6.034164905548096
2003-05-27,6.183681011199951
2003-05-28,6.225066661834717
2003-05-29,6.147637844085693
2003-05-30,6.35990047454834
2003-06-02,6.545463562011719
2003-06-03,6.465365886688232
2003-06-04,6.461362361907959
2003-06-05,6.536118984222412
2003-06-06,6.578838348388672
2003-06-09,6.536118984222412
2003-06-10,6.576167106628418
2003-06-11,6.735033988952637
2003-06-12,6.729695796966553
2003-06-13,6.576167106628418
2003-06-16,6.678962230682373
2003-06-17,6.8191375732421875
2003-06-18,6.877877235412598
2003-06-19,6.853848457336426
2003-06-20,6.801782131195068
2003-06-23,6.660272598266602
2003-06-24,6.638915061950684
2003-06-25,6.561485290527344
2003-06-26,6.623144149780273
2003-06-27,6.564164638519287
2003-06-30,6.548078536987305
2003-07-01,6.56282377243042
2003-07-02,6.6378912925720215
2003-07-03,6.627168655395508
2003-07-07,6.696869850158691
2003-07-08,6.6311869621276855
2003-07-09,6.556124210357666
2003-07-10,6.501164436340332
2003-07-11,6.462289333343506
2003-07-14,6.542718410491943
2003-07-15,6.475695610046387
2003-07-16,6.526632308959961
2003-07-17,6.521271228790283
2003-07-18,6.698212623596191
2003-07-21,6.651291847229004
2003-07-22,6.735743045806885
2003-07-23,6.779980182647705
2003-07-24,6.726361274719238
2003-07-25,6.4247612953186035
2003-07-28,6.361759185791016
2003-07-29,6.447546482086182
2003-07-30,6.387226581573486
2003-07-31,6.611078262329102
2003-08-01,6.5708699226379395
2003-08-04,6.582931041717529
2003-08-05,6.462289333343506
2003-08-06,6.3362884521484375
2003-08-07,6.420735836029053
2003-08-08,6.568186283111572
2003-08-11,6.694187164306641
2003-08-12,6.710274696350098
2003-08-13,6.58561372756958
2003-08-14,6.832254409790039
2003-08-15,6.798745632171631
2003-08-18,6.883194923400879
2003-08-19,6.883194923400879
2003-08-20,6.872466564178467
2003-08-21,6.950214385986328
2003-08-22,6.954234600067139
2003-08-25,6.895251750946045
2003-08-26,6.868446350097656
2003-08-27,6.897933483123779
2003-08-28,6.904637336730957
2003-08-29,6.891230583190918
2003-09-02,6.9086594581604
2003-09-03,6.856380462646484
2003-09-04,6.789364337921143
2003-09-05,6.676764011383057
2003-09-08,6.7411017417907715
2003-09-09,6.576229095458984
