Date,TKO
2000-04-27,7.7243332862854
2000-04-28,7.12413215637207
2000-05-01,7.567759990692139
2000-05-02,7.411180019378662
2000-05-03,7.515564441680908
2000-05-04,7.306800842285156
2000-05-05,7.3589911460876465
2000-05-08,7.254610538482666
2000-05-09,7.098034381866455
2000-05-10,6.9153642654418945
2000-05-11,7.411180019378662
2000-05-12,7.515564441680908
2000-05-15,7.306800842285156
2000-05-16,7.306800842285156
2000-05-17,7.202419757843018
2000-05-18,7.202419757843018
2000-05-19,7.045840263366699
2000-05-22,7.1502275466918945
2000-05-23,6.993650913238525
2000-05-24,6.967553615570068
2000-05-25,7.098034381866455
2000-05-26,6.993650913238525
2000-05-30,6.941457748413086
2000-05-31,6.83707857131958
2000-06-01,7.045840263366699
2000-06-02,7.254610538482666
2000-06-05,7.3589911460876465
2000-06-06,7.3589911460876465
2000-06-07,7.202419757843018
2000-06-08,7.437276840209961
2000-06-09,7.476423263549805
2000-06-12,7.3589911460876465
2000-06-13,7.567759990692139
2000-06-14,7.672143459320068
2000-06-15,7.254610538482666
2000-06-16,7.280703544616699
2000-06-19,7.332898139953613
2000-06-20,7.045840263366699
2000-06-21,6.73269510269165
2000-06-22,6.9153642654418945
2000-06-23,6.967553615570068
2000-06-26,7.098034381866455
2000-06-27,7.541662693023682
2000-06-28,7.880906581878662
2000-06-29,8.324531555175781
2000-06-30,8.689870834350586
2000-07-03,8.455009460449219
2000-07-05,8.663777351379395
2000-07-06,8.42891788482666
2000-07-07,8.663777351379395
2000-07-10,8.768156051635742
2000-07-11,8.768156051635742
2000-07-12,9.185689926147461
2000-07-13,9.185689926147461
2000-07-14,8.976927757263184
2000-07-17,8.820353507995605
2000-07-18,8.976927757263184
2000-07-19,9.107406616210938
2000-07-20,9.159598350524902
2000-07-21,8.976927757263184
2000-07-24,8.611584663391113
2000-07-25,8.924736022949219
2000-07-26,9.290075302124023
2000-07-27,8.820353507995605
2000-07-28,8.689870834350586
2000-07-31,8.872542381286621
2000-08-01,8.924736022949219
2000-08-02,8.950830459594727
2000-08-03,8.768156051635742
2000-08-04,8.787729263305664
2000-08-07,8.663777351379395
2000-08-08,8.350627899169922
2000-08-09,8.167959213256836
2000-08-10,8.089673042297363
2000-08-11,7.828713893890381
2000-08-14,8.11577033996582
2000-08-15,8.141860961914062
2000-08-16,8.141860961914062
2000-08-17,8.350627899169922
2000-08-18,8.376725196838379
2000-08-21,8.063576698303223
2000-08-22,8.272340774536133
2000-08-23,8.19405460357666
2000-08-24,7.959193229675293
2000-08-25,7.672143459320068
2000-08-28,8.037482261657715
2000-08-29,8.481108665466309
2000-08-30,8.559393882751465
2000-08-31,8.924736022949219
2000-09-01,9.081310272216797
2000-09-05,9.133504867553711
2000-09-06,9.081310272216797
2000-09-07,8.872542381286621
2000-09-08,9.029118537902832
2000-09-11,9.12697696685791
2000-09-12,8.898641586303711
2000-09-13,9.133504867553711
2000-09-14,9.185689926147461
2000-09-15,9.185689926147461
2000-09-18,9.185689926147461
2000-09-19,8.42891788482666
2000-09-20,8.141860961914062
2000-09-21,7.750429630279541
2000-09-22,8.141860961914062
2000-09-25,8.11577033996582
2000-09-26,8.455009460449219
2000-09-27,8.246243476867676
2000-09-28,6.471734523773193
2000-09-29,6.341257572174072
2000-10-02,6.471734523773193
2000-10-03,6.2629714012146
2000-10-04,6.0542073249816895
2000-10-05,6.158588886260986
2000-10-06,6.210779666900635
2000-10-09,6.1063971519470215
2000-10-10,6.080303192138672
2000-10-11,6.132491588592529
2000-10-12,6.028111457824707
2000-10-13,6.028111457824707
2000-10-16,6.236874580383301
2000-10-17,6.210779666900635
2000-10-18,6.158588886260986
2000-10-19,6.210779666900635
2000-10-20,6.289066791534424
2000-10-23,6.210779666900635
2000-10-24,6.2629714012146
2000-10-25,6.3934502601623535
2000-10-26,6.419546604156494
2000-10-27,6.55002498626709
2000-10-30,6.341257572174072
2000-10-31,6.315162181854248
2000-11-01,6.2629714012146
2000-11-02,6.2629714012146
2000-11-03,6.2629714012146
2000-11-06,6.680505752563477
2000-11-07,6.523928165435791
2000-11-08,6.55002498626709
2000-11-09,6.158588886260986
2000-11-10,5.845439434051514
2000-11-13,5.845439434051514
2000-11-14,5.845439434051514
2000-11-15,5.7932448387146
2000-11-16,5.610579967498779
2000-11-17,5.584482192993164
2000-11-20,5.480101108551025
2000-11-21,5.480101108551025
2000-11-22,5.584482192993164
2000-11-24,5.845439434051514
2000-11-27,5.897630214691162
2000-11-28,6.158588886260986
2000-11-29,6.0542073249816895
2000-11-30,5.662768840789795
2000-12-01,5.401813507080078
2000-12-04,5.480101108551025
2000-12-05,5.6366753578186035
2000-12-06,5.767154216766357
2000-12-07,6.0542073249816895
2000-12-08,6.341257572174072
2000-12-11,6.5761213302612305
2000-12-12,6.471734523773193
2000-12-13,6.367355823516846
2000-12-14,6.236874580383301
2000-12-15,6.184686183929443
2000-12-18,6.028111457824707
2000-12-19,5.92372989654541
2000-12-20,5.610579967498779
2000-12-21,5.349620819091797
2000-12-22,5.6366753578186035
2000-12-26,6.028111457824707
2000-12-27,6.210779666900635
2000-12-28,6.3934502601623535
2000-12-29,6.680505752563477
2001-01-02,6.680505752563477
2001-01-03,7.202419757843018
2001-01-04,7.12413215637207
2001-01-05,7.411180019378662
2001-01-08,7.489466667175293
2001-01-09,7.202419757843018
2001-01-10,7.280703544616699
2001-01-11,7.437276840209961
2001-01-12,7.489466667175293
2001-01-16,8.011385917663574
2001-01-17,7.985289096832275
2001-01-18,8.533297538757324
2001-01-19,8.481108665466309
2001-01-22,7.959193229675293
2001-01-23,8.141860961914062
2001-01-24,8.42891788482666
2001-01-25,8.585489273071289
2001-01-26,8.42891788482666
2001-01-29,8.379857063293457
2001-01-30,8.538520812988281
2001-01-31,9.014503479003906
2001-02-01,8.49258804321289
2001-02-02,8.016600608825684
2001-02-05,7.436236381530762
2001-02-06,7.0896806716918945
2001-02-07,7.169013023376465
2001-02-08,7.398657321929932
2001-02-09,7.081331729888916
2001-02-12,6.413280963897705
2001-02-13,6.467563629150391
2001-02-14,6.321425914764404
2001-02-15,6.743135452270508
2001-02-16,6.450859546661377
2001-02-20,6.137712001800537
2001-02-21,6.258798599243164
2001-02-22,6.175289154052734
2001-02-23,6.183642387390137
2001-02-26,5.845439434051514
2001-02-27,5.736881256103516
2001-02-28,5.761934757232666
2001-03-01,5.803686141967773
2001-03-02,5.615801811218262
2001-03-05,5.55316686630249
2001-03-06,5.645026206970215
2001-03-07,5.548994064331055
2001-03-08,5.156513690948486
2001-03-09,4.9728007316589355
2001-03-12,4.981150150299072
2001-03-13,5.031253337860107
2001-03-14,4.931045055389404
2001-03-15,4.851714134216309
2001-03-16,4.8642401695251465
2001-03-19,5.073007583618164
2001-03-20,5.323526382446289
2001-03-21,5.427907943725586
2001-03-22,5.056304931640625
2001-03-23,5.052131175994873
2001-03-26,5.6784281730651855
2001-03-27,5.853791236877441
2001-03-28,5.603272438049316
2001-03-29,5.469664573669434
2001-03-30,5.578219890594482
2001-04-02,5.845439434051514
2001-04-03,5.53229284286499
2001-04-04,5.519765853881836
2001-04-05,5.507242679595947
2001-04-06,5.5406413078308105
2001-04-09,5.302650451660156
2001-04-10,5.523941516876221
2001-04-11,5.511415958404541
2001-04-12,5.565694332122803
2001-04-16,5.53229284286499
2001-04-17,5.511415958404541
2001-04-18,5.657549858093262
2001-04-19,5.745229721069336
2001-04-20,5.615801811218262
2001-04-23,5.407033920288086
2001-04-24,5.427907943725586
2001-04-25,5.53229284286499
2001-04-26,5.498889446258545
2001-04-27,5.55316686630249
2001-04-30,5.690954208374023
2001-05-01,5.6366753578186035
2001-05-02,5.53229284286499
2001-05-03,5.594919681549072
2001-05-04,5.615801811218262
2001-05-07,5.594919681549072
2001-05-08,5.448787689208984
2001-05-09,5.53229284286499
2001-05-10,5.490537166595459
2001-05-11,5.924770355224609
2001-05-14,5.770284652709961
2001-05-15,5.7410569190979
2001-05-16,5.7410569190979
2001-05-17,5.6784281730651855
2001-05-18,5.594919681549072
2001-05-21,5.302650451660156
2001-05-22,5.7410569190979
2001-05-23,5.582395553588867
2001-05-24,5.544818878173828
2001-05-25,5.110584735870361
2001-05-29,5.085531234741211
2001-05-30,5.010376453399658
2001-05-31,5.098057746887207
2001-06-01,5.127288818359375
2001-06-04,5.248369216918945
2001-06-05,5.2984724044799805
2001-06-06,5.219142913818359
2001-06-07,5.227494716644287
2001-06-08,5.156513690948486
2001-06-11,5.1189351081848145
2001-06-12,5.285948276519775
2001-06-13,5.223317623138428
2001-06-14,5.2608962059021
2001-06-15,5.219142913818359
2001-06-18,5.198266506195068
2001-06-19,5.1773905754089355
2001-06-20,5.231669902801514
2001-06-21,5.223317623138428
2001-06-22,5.244195461273193
2001-06-25,5.1857404708862305
2001-06-26,5.248369216918945
2001-06-27,5.319350242614746
2001-06-28,5.548994064331055
2001-06-29,5.761934757232666
2001-07-02,5.849615573883057
2001-07-03,6.225393772125244
2001-07-05,6.204517841339111
2001-07-06,5.845439434051514
2001-07-09,6.116833209991455
2001-07-10,6.379879474639893
2001-07-11,6.179464817047119
2001-07-12,6.10430908203125
2001-07-13,5.97069787979126
2001-07-16,5.887192249298096
2001-07-17,5.866317272186279
2001-07-18,5.803686141967773
2001-07-19,5.720180988311768
2001-07-20,5.657549858093262
2001-07-23,5.511415958404541
2001-07-24,5.4112067222595215
2001-07-25,5.369455337524414
2001-07-26,5.344399452209473
2001-07-27,5.407033920288086
2001-07-30,5.381979942321777
2001-07-31,4.384078025817871
2001-08-01,4.6554765701293945
2001-08-02,4.6554765701293945
2001-08-03,4.69305419921875
2001-08-06,4.84753942489624
2001-08-07,4.84753942489624
2001-08-08,4.8642401695251465
2001-08-09,4.939398765563965
2001-08-10,4.9560980796813965
2001-08-13,5.031253337860107
2001-08-14,4.985324859619141
2001-08-15,5.022902488708496
2001-08-16,5.014551639556885
2001-08-17,4.968622207641602
2001-08-20,5.035429954528809
2001-08-21,5.031253337860107
2001-08-22,5.010376453399658
2001-08-23,5.010376453399658
2001-08-24,5.123113632202148
2001-08-27,5.06048059463501
2001-08-28,4.89764404296875
2001-08-29,4.738982677459717
2001-08-30,4.601197719573975
2001-08-31,4.718104839324951
2001-09-04,4.885118007659912
2001-09-05,4.922695636749268
2001-09-06,4.860065937042236
2001-09-07,4.738982677459717
2001-09-10,4.747332572937012
2001-09-17,4.601197719573975
2001-09-18,4.8391900062561035
2001-09-19,4.617895603179932
2001-09-20,4.872592926025391
2001-09-21,4.630423545837402
2001-09-24,4.780735015869141
2001-09-25,4.885118007659912
2001-09-26,4.89764404296875
2001-09-27,4.926868915557861
2001-09-28,5.511415958404541
2001-10-01,5.173213481903076
2001-10-02,5.2608962059021
2001-10-03,5.127288818359375
2001-10-04,5.043778896331787
2001-10-05,4.964450359344482
2001-10-08,4.809962749481201
2001-10-09,4.61372184753418
2001-10-10,4.551093101501465
2001-10-11,4.601197719573975
2001-10-12,4.734806060791016
2001-10-15,4.5928449630737305
2001-10-16,4.64294958114624
2001-10-17,4.601197719573975
2001-10-18,4.6763529777526855
2001-10-19,4.601197719573975
2001-10-22,4.597020149230957
2001-10-23,4.6554765701293945
2001-10-24,4.6387739181518555
2001-10-25,4.588670253753662
2001-10-26,4.597020149230957
2001-10-29,4.571969509124756
2001-10-30,4.634599208831787
2001-10-31,4.70557975769043
2001-11-01,4.780735015869141
2001-11-02,4.688877105712891
2001-11-05,4.8391900062561035
2001-11-06,4.901818752288818
2001-11-07,4.947748184204102
2001-11-08,4.855891704559326
2001-11-09,4.622073650360107
2001-11-12,4.567793846130371
2001-11-13,4.843364238739014
2001-11-14,5.08970832824707
2001-11-15,5.010376453399658
2001-11-16,5.073007583618164
2001-11-19,5.114760875701904
2001-11-20,5.114760875701904
2001-11-21,5.073007583618164
2001-11-23,5.039604187011719
2001-11-26,5.319350242614746
2001-11-27,5.323526382446289
2001-11-28,4.989500522613525
2001-11-29,5.2608962059021
2001-11-30,5.365279674530029
2001-12-03,5.1398115158081055
2001-12-04,5.210792541503906
2001-12-05,5.594919681549072
2001-12-06,5.6366753578186035
2001-12-07,5.45296049118042
2001-12-10,5.365279674530029
2001-12-11,5.344399452209473
2001-12-12,5.402854919433594
2001-12-13,5.427907943725586
2001-12-14,5.407033920288086
2001-12-17,5.427907943725586
2001-12-18,5.2734198570251465
2001-12-19,5.202439785003662
2001-12-20,5.14398717880249
2001-12-21,5.1773905754089355
2001-12-24,5.169040679931641
2001-12-26,4.964450359344482
2001-12-27,5.14398717880249
2001-12-28,5.4112067222595215
2001-12-31,5.490537166595459
2002-01-02,5.6366753578186035
2002-01-03,5.7243547439575195
2002-01-04,5.736881256103516
2002-01-07,5.720180988311768
2002-01-08,5.720180988311768
2002-01-09,5.6784281730651855
2002-01-10,5.71182918548584
2002-01-11,5.782810211181641
2002-01-14,5.574041366577148
2002-01-15,5.478010654449463
2002-01-16,5.515588283538818
2002-01-17,5.699302673339844
2002-01-18,5.73270845413208
2002-01-22,5.753584384918213
2002-01-23,5.845439434051514
2002-01-24,5.657549858093262
2002-01-25,5.7786359786987305
2002-01-28,5.866317272186279
2002-01-29,5.786984920501709
2002-01-30,5.895542621612549
2002-01-31,5.9581732749938965
2002-02-01,5.7410569190979
2002-02-04,5.71182918548584
2002-02-05,5.7410569190979
2002-02-06,5.6784281730651855
2002-02-07,5.71182918548584
2002-02-08,5.574041366577148
2002-02-11,5.657549858093262
2002-02-12,5.603272438049316
2002-02-13,5.565694332122803
2002-02-14,5.5406413078308105
2002-02-15,5.594919681549072
2002-02-19,5.5406413078308105
2002-02-20,5.544818878173828
2002-02-21,5.427907943725586
2002-02-22,5.615801811218262
2002-02-25,5.803686141967773
2002-02-26,5.7953362464904785
2002-02-27,5.603272438049316
2002-02-28,5.657549858093262
2002-03-01,5.782810211181641
2002-03-04,5.995750427246094
2002-03-05,6.179464817047119
2002-03-06,6.5761213302612305
2002-03-07,6.450859546661377
2002-03-08,6.488438606262207
2002-03-11,6.429986000061035
2002-03-12,6.338127613067627
2002-03-13,6.221217632293701
2002-03-14,6.212866306304932
2002-03-15,6.400757312774658
2002-03-18,6.392405986785889
2002-03-19,6.442507743835449
2002-03-20,6.534368515014648
2002-03-21,6.49261474609375
2002-03-22,6.450859546661377
2002-03-25,6.158588886260986
2002-03-26,6.0542073249816895
2002-03-27,6.379879474639893
2002-03-28,6.095959186553955
2002-04-01,5.866317272186279
2002-04-02,5.857967853546143
2002-04-03,5.924770355224609
2002-04-04,5.979050159454346
2002-04-05,6.033329963684082
2002-04-08,6.137712001800537
2002-04-09,6.070906162261963
2002-04-10,6.179464817047119
2002-04-11,6.208690643310547
2002-04-12,6.346476078033447
2002-04-15,6.392405986785889
2002-04-16,6.438335418701172
2002-04-17,6.313075065612793
2002-04-18,6.346476078033447
2002-04-19,6.346476078033447
2002-04-22,6.2838454246521
2002-04-23,6.2838454246521
2002-04-24,6.329775333404541
2002-04-25,6.296372890472412
2002-04-26,6.179464817047119
2002-04-29,5.9832234382629395
2002-04-30,6.033329963684082
2002-05-01,6.229567050933838
2002-05-02,6.363180637359619
2002-05-03,6.321425914764404
2002-05-06,6.338127613067627
2002-05-07,6.2629714012146
2002-05-08,6.300551414489746
2002-05-09,6.229567050933838
2002-05-10,6.304723262786865
2002-05-13,6.24209451675415
2002-05-14,6.296372890472412
2002-05-15,6.2838454246521
2002-05-16,6.342302322387695
2002-05-17,6.350652694702148
2002-05-20,6.24209451675415
2002-05-21,6.15441370010376
2002-05-22,6.24209451675415
2002-05-23,6.0542073249816895
2002-05-24,6.075084209442139
2002-05-28,6.0542073249816895
2002-05-29,6.033329963684082
2002-05-30,5.920596599578857
2002-05-31,6.116833209991455
2002-06-03,5.928946018218994
2002-06-04,5.6784281730651855
2002-06-05,5.615801811218262
2002-06-06,5.866317272186279
2002-06-07,5.803686141967773
2002-06-10,5.845439434051514
2002-06-11,5.782810211181641
2002-06-12,5.574041366577148
2002-06-13,5.528118133544922
2002-06-14,5.991576671600342
2002-06-17,6.029153347015381
2002-06-18,5.895542621612549
2002-06-19,5.7410569190979
2002-06-20,5.55316686630249
2002-06-21,5.720180988311768
2002-06-24,5.657549858093262
2002-06-25,5.716007232666016
2002-06-26,5.928946018218994
2002-06-27,5.657549858093262
2002-06-28,6.095959186553955
2002-07-01,5.845439434051514
2002-07-02,5.427907943725586
2002-07-03,5.256722450256348
2002-07-05,5.440433979034424
2002-07-08,5.465486526489258
2002-07-09,5.219142913818359
2002-07-10,4.697227954864502
2002-07-11,4.5928449630737305
2002-07-12,4.580321311950684
2002-07-15,4.584496974945068
2002-07-16,4.5343918800354
2002-07-17,4.580321311950684
2002-07-18,4.175313949584961
2002-07-19,3.966547727584839
2002-07-22,3.9247958660125732
2002-07-23,3.824587821960449
2002-07-24,4.258820533752441
2002-07-25,4.300571441650391
2002-07-26,4.237943649291992
2002-07-29,4.321448802947998
2002-07-30,4.304747581481934
2002-07-31,4.237943649291992
2002-08-01,4.254645347595215
2002-08-02,4.175313949584961
2002-08-05,4.05840539932251
2002-08-06,4.171138763427734
2002-08-07,4.0918073654174805
2002-08-08,4.229591369628906
2002-08-09,4.171138763427734
2002-08-12,4.217067241668701
2002-08-13,4.196192741394043
2002-08-14,4.175313949584961
2002-08-15,4.175313949584961
2002-08-16,4.217067241668701
2002-08-19,4.075106620788574
2002-08-20,4.129387378692627
2002-08-21,4.175313949584961
2002-08-22,4.125210285186768
2002-08-23,4.083457946777344
2002-08-26,4.137735843658447
2002-08-27,4.141910552978516
2002-08-28,4.050052642822266
2002-08-29,4.125210285186768
2002-08-30,4.050052642822266
2002-09-03,4.008300304412842
2002-09-04,4.0918073654174805
2002-09-05,3.9456710815429688
2002-09-06,4.029179096221924
2002-09-09,3.966547727584839
2002-09-10,4.062581539154053
2002-09-11,4.045881271362305
2002-09-12,4.012476921081543
2002-09-13,4.050052642822266
2002-09-16,4.050052642822266
2002-09-17,3.9874260425567627
2002-09-18,3.9206199645996094
2002-09-19,3.736905813217163
2002-09-20,3.7995357513427734
2002-09-23,3.678452253341675
2002-09-24,3.4655115604400635
2002-09-25,3.624173402786255
2002-09-26,3.720205783843994
2002-09-27,3.565717935562134
2002-09-30,3.4947361946105957
2002-10-01,3.569894552230835
2002-10-02,3.7035038471221924
2002-10-03,3.4822123050689697
2002-10-04,3.3820056915283203
2002-10-07,3.444633960723877
2002-10-08,3.3360755443573
2002-10-09,3.1523616313934326
2002-10-10,3.031278371810913
2002-10-11,3.0897324085235596
2002-10-14,3.07720685005188
2002-10-15,2.9018430709838867
2002-10-16,2.864264965057373
2002-10-17,2.922719717025757
2002-10-18,2.964473009109497
2002-10-21,2.98534893989563
2002-10-22,2.997875213623047
2002-10-23,3.052154541015625
2002-10-24,3.139836549758911
2002-10-25,3.2567453384399414
2002-10-28,3.2149930000305176
2002-10-29,3.2567453384399414
2002-10-30,3.3820056915283203
2002-10-31,3.3068490028381348
2002-11-01,3.411231517791748
2002-11-04,3.569894552230835
2002-11-05,3.557368278503418
2002-11-06,3.4989140033721924
2002-11-07,3.490562677383423
2002-11-08,3.469686985015869
2002-11-11,3.444633960723877
2002-11-12,3.3611278533935547
2002-11-13,3.2609200477600098
2002-11-14,3.3402528762817383
2002-11-15,3.352775812149048
2002-11-18,3.3193747997283936
2002-11-19,3.436284065246582
2002-11-20,3.419581174850464
2002-11-21,3.4529850482940674
2002-11-22,3.5323164463043213
2002-11-25,3.665926694869995
2002-11-26,3.578244209289551
2002-11-27,3.736905813217163
2002-11-29,3.632523775100708
2002-12-02,3.628347873687744
2002-12-03,3.540665864944458
2002-12-04,3.5907702445983887
2002-12-05,3.511439561843872
2002-12-06,3.6074726581573486
2002-12-09,3.486388683319092
2002-12-10,3.4947361946105957
2002-12-11,3.5949456691741943
2002-12-12,3.611647367477417
2002-12-13,3.5156149864196777
2002-12-16,3.7536094188690186
2002-12-17,3.6450483798980713
2002-12-18,3.611647367477417
2002-12-19,3.444633960723877
2002-12-20,3.4154067039489746
2002-12-23,3.444633960723877
2002-12-24,3.444633960723877
2002-12-26,3.565717935562134
2002-12-27,3.469686985015869
2002-12-30,3.444633960723877
2002-12-31,3.3611278533935547
2003-01-02,3.4655115604400635
2003-01-03,3.402881622314453
2003-01-06,3.411231517791748
2003-01-07,3.3820056915283203
2003-01-08,3.398705244064331
2003-01-09,3.557368278503418
2003-01-10,3.5740697383880615
2003-01-13,3.4321084022521973
2003-01-14,3.4655115604400635
2003-01-15,3.4738612174987793
2003-01-16,3.3653039932250977
2003-01-17,3.3402528762817383
2003-01-21,3.3820056915283203
2003-01-22,3.3402528762817383
2003-01-23,3.348602294921875
2003-01-24,3.3444271087646484
2003-01-27,3.3444271087646484
2003-01-28,3.398705244064331
2003-01-29,3.4655115604400635
2003-01-30,3.3861796855926514
2003-01-31,3.3778295516967773
2003-02-03,3.3402528762817383
2003-02-04,3.3402528762817383
2003-02-05,3.331899881362915
2003-02-06,3.3193747997283936
2003-02-07,3.3402528762817383
2003-02-10,3.398705244064331
2003-02-11,3.3653039932250977
2003-02-12,3.3861796855926514
2003-02-13,3.3861796855926514
2003-02-14,3.3736536502838135
2003-02-18,3.444633960723877
2003-02-19,3.423758029937744
2003-02-20,3.4947361946105957
2003-02-21,3.486388683319092
2003-02-24,3.4488096237182617
2003-02-25,3.423758029937744
2003-02-26,3.3903558254241943
2003-02-27,3.3903558254241943
2003-02-28,3.4655115604400635
2003-03-03,3.3820056915283203
2003-03-04,3.2943222522735596
2003-03-05,3.423758029937744
2003-03-06,3.2776217460632324
2003-03-07,3.3068490028381348
2003-03-10,3.2984988689422607
2003-03-11,3.2943222522735596
2003-03-12,3.2943222522735596
2003-03-13,3.3402528762817383
2003-03-14,3.281796455383301
2003-03-17,3.331899881362915
2003-03-18,3.3611278533935547
2003-03-19,3.2943222522735596
2003-03-20,3.3193747997283936
2003-03-21,3.3026721477508545
2003-03-24,3.2149930000305176
2003-03-25,3.2108166217803955
2003-03-26,3.2024664878845215
2003-03-27,3.2525689601898193
2003-03-28,3.2776217460632324
2003-03-31,3.1982901096343994
2003-04-01,3.1857640743255615
2003-04-02,3.1899397373199463
2003-04-03,3.3402528762817383
2003-04-04,3.3193747997283936
2003-04-07,3.3820056915283203
2003-04-08,3.3611278533935547
2003-04-09,3.3193747997283936
2003-04-10,3.2776217460632324
2003-04-11,3.3444271087646484
2003-04-14,3.3611278533935547
2003-04-15,3.402881622314453
2003-04-16,3.3653039932250977
2003-04-17,3.50308895111084
2003-04-21,3.5448403358459473
2003-04-22,3.578244209289551
2003-04-23,3.736905813217163
2003-04-24,3.757782220840454
2003-04-25,3.7076783180236816
2003-04-28,3.745255947113037
2003-04-29,3.787010431289673
2003-04-30,3.7911880016326904
2003-05-01,3.7995357513427734
2003-05-02,3.883042573928833
2003-05-05,3.7911880016326904
2003-05-06,3.820411205291748
2003-05-07,3.7410800457000732
2003-05-08,3.745255947113037
2003-05-09,3.749431848526001
2003-05-12,3.749431848526001
2003-05-13,3.7536094188690186
2003-05-14,3.7536094188690186
2003-05-15,3.883042573928833
2003-05-16,3.933145046234131
2003-05-19,3.9164435863494873
2003-05-20,3.9247958660125732
2003-05-21,3.8997442722320557
2003-05-22,3.9456710815429688
2003-05-23,3.8621666431427
2003-05-27,3.8997442722320557
2003-05-28,3.9832513332366943
2003-05-29,4.116860866546631
2003-05-30,4.250472068786621
2003-06-02,4.100159645080566
2003-06-03,4.062581539154053
2003-06-04,4.1460862159729
2003-06-05,4.175313949584961
2003-06-06,4.104334354400635
2003-06-09,3.8621666431427
2003-06-10,4.016653537750244
2003-06-11,4.008300304412842
2003-06-12,4.008300304412842
2003-06-13,3.9456710815429688
2003-06-16,4.204539775848389
2003-06-17,4.300571441650391
2003-06-18,4.3590288162231445
2003-06-19,4.200366497039795
2003-06-20,4.262995719909668
2003-06-23,4.217067241668701
2003-06-24,4.321448802947998
2003-06-25,4.501685619354248
2003-06-26,4.619049549102783
2003-06-27,4.535216808319092
2003-06-30,4.313066482543945
2003-07-01,4.367556571960449
2003-07-02,4.375940322875977
2003-07-03,4.338216304779053
2003-07-07,4.367556571960449
2003-07-08,4.367556571960449
2003-07-09,4.283727169036865
2003-07-10,4.145406723022461
2003-07-11,4.170555591583252
2003-07-14,4.0699591636657715
2003-07-15,4.057384014129639
2003-07-16,4.002895832061768
2003-07-17,3.9609787464141846
2003-07-18,3.9064900875091553
2003-07-21,3.8561923503875732
2003-07-22,4.023852825164795
2003-07-23,3.9693634510040283
2003-07-24,3.9693634510040283
2003-07-25,4.015471458435059
2003-07-28,4.1076812744140625
2003-07-29,4.149597644805908
2003-07-30,3.8603858947753906
2003-07-31,4.111875057220459
2003-08-01,4.074151515960693
2003-08-04,4.082533359527588
2003-08-05,4.074151515960693
2003-08-06,3.9400227069854736
2003-08-07,3.877149820327759
2003-08-08,3.9190659523010254
2003-08-11,4.015471458435059
2003-08-12,4.065768718719482
2003-08-13,4.015471458435059
2003-08-14,4.065768718719482
2003-08-15,3.9693634510040283
2003-08-18,4.028043270111084
2003-08-19,4.074151515960693
2003-08-20,4.078342914581299
2003-08-21,4.086724281311035
2003-08-22,4.0699591636657715
2003-08-25,4.1076812744140625
2003-08-26,4.258577346801758
2003-08-27,4.338216304779053
2003-08-28,4.317257881164551
2003-08-29,4.233428001403809
