Date,AON
2000-06-09,24.51178741455078
2000-06-12,24.382787704467773
2000-06-13,24.984817504882812
2000-06-14,25.070823669433594
2000-06-15,24.769804000854492
2000-06-16,24.640811920166016
2000-06-19,24.081764221191406
2000-06-20,23.8237247467041
2000-06-21,22.619657516479492
2000-06-22,21.974599838256836
2000-06-23,22.18962860107422
2000-06-26,22.146610260009766
2000-06-27,22.361631393432617
2000-06-28,22.426136016845703
2000-06-29,22.275619506835938
2000-06-30,21.372560501098633
2000-07-03,21.630571365356445
2000-07-05,21.54457664489746
2000-07-06,21.58757781982422
2000-07-07,21.54457664489746
2000-07-10,21.458568572998047
2000-07-11,21.716583251953125
2000-07-12,22.232614517211914
2000-07-13,22.275619506835938
2000-07-14,22.275619506835938
2000-07-17,20.59849739074707
2000-07-18,20.512496948242188
2000-07-19,20.856523513793945
2000-07-20,21.071542739868164
2000-07-21,20.985525131225586
2000-07-24,20.42649269104004
2000-07-25,22.361631393432617
2000-07-26,24.382787704467773
2000-07-27,24.898818969726562
2000-07-28,24.293954849243164
2000-07-31,24.921314239501953
2000-08-01,24.358848571777344
2000-08-02,25.613571166992188
2000-08-03,26.522159576416016
2000-08-04,26.99808120727539
2000-08-07,27.041364669799805
2000-08-08,26.86829376220703
2000-08-09,26.046236038208008
2000-08-10,25.353971481323242
2000-08-11,26.132768630981445
2000-08-14,26.349098205566406
2000-08-15,26.089506149291992
2000-08-16,25.65684700012207
2000-08-17,25.916446685791016
2000-08-18,25.52703857421875
2000-08-21,25.570308685302734
2000-08-22,25.700103759765625
2000-08-23,25.137645721435547
2000-08-24,25.051115036010742
2000-08-25,25.1809139251709
2000-08-28,25.31071662902832
2000-08-29,25.1809139251709
2000-08-30,25.613571166992188
2000-08-31,25.75419044494629
2000-09-01,24.445384979248047
2000-09-05,25.09438705444336
2000-09-06,25.613571166992188
2000-09-07,25.829910278320312
2000-09-08,26.522159576416016
2000-09-11,27.171161651611328
2000-09-12,27.43075942993164
2000-09-13,26.86829376220703
2000-09-14,26.65195083618164
2000-09-15,26.522159576416016
2000-09-18,25.007844924926758
2000-09-19,25.31071662902832
2000-09-20,25.1809139251709
2000-09-21,24.74825668334961
2000-09-22,25.829910278320312
2000-09-25,26.82501983642578
2000-09-26,26.132768630981445
2000-09-27,27.041364669799805
2000-09-28,28.469160079956055
2000-09-29,27.171161651611328
2000-10-02,27.517276763916016
2000-10-03,27.214427947998047
2000-10-04,26.91155242919922
2000-10-05,27.6470890045166
2000-10-06,26.695226669311523
2000-10-09,26.565420150756836
2000-10-10,26.43562889099121
2000-10-11,26.43562889099121
2000-10-12,25.137645721435547
2000-10-13,25.570308685302734
2000-10-16,25.873170852661133
2000-10-17,25.31071662902832
2000-10-18,25.52703857421875
2000-10-19,26.21929931640625
2000-10-20,26.046236038208008
2000-10-23,26.349098205566406
2000-10-24,27.56055450439453
2000-10-25,28.07974624633789
2000-10-26,26.91155242919922
2000-10-27,27.6470890045166
2000-10-30,29.031597137451172
2000-10-31,28.836740493774414
2000-11-01,28.27130889892578
2000-11-02,23.09548568725586
2000-11-03,20.920778274536133
2000-11-06,21.007762908935547
2000-11-07,21.66017723083496
2000-11-08,20.833786010742188
2000-11-09,20.87728500366211
2000-11-10,21.66017723083496
2000-11-13,21.39922332763672
2000-11-14,21.26873207092285
2000-11-15,21.181743621826172
2000-11-16,21.573190689086914
2000-11-17,21.616683959960938
2000-11-20,21.007762908935547
2000-11-21,21.09475326538086
2000-11-22,20.790300369262695
2000-11-24,20.833786010742188
2000-11-27,21.225234985351562
2000-11-28,20.920778274536133
2000-11-29,21.747161865234375
2000-11-30,21.616683959960938
2000-12-01,21.26873207092285
2000-12-04,20.96426773071289
2000-12-05,21.312223434448242
2000-12-06,21.877655029296875
2000-12-07,22.399581909179688
2000-12-08,23.052001953125
2000-12-11,22.921527862548828
2000-12-12,22.617053985595703
2000-12-13,22.182111740112305
2000-12-14,21.747161865234375
2000-12-15,21.66017723083496
2000-12-18,22.00813865661621
2000-12-19,21.790660858154297
2000-12-20,21.790660858154297
2000-12-21,22.399581909179688
2000-12-22,22.443077087402344
2000-12-26,22.70404624938965
2000-12-27,24.22635269165039
2000-12-28,24.008880615234375
2000-12-29,23.83489418029785
2001-01-02,23.356456756591797
2001-01-03,23.747915267944336
2001-01-04,23.61742401123047
2001-01-05,22.573558807373047
2001-01-08,23.052001953125
2001-01-09,22.921527862548828
2001-01-10,22.747547149658203
2001-01-11,23.09548568725586
2001-01-12,22.138626098632812
2001-01-16,22.834535598754883
2001-01-17,22.660558700561523
2001-01-18,22.87801742553711
2001-01-19,22.96501922607422
2001-01-22,23.61742401123047
2001-01-23,24.18284797668457
2001-01-24,24.31332778930664
2001-01-25,24.35683250427246
2001-01-26,23.573928833007812
2001-01-29,23.69571876525879
2001-01-30,24.433385848999023
2001-01-31,24.461217880249023
2001-02-01,24.09934425354004
2001-02-02,24.155014038085938
2001-02-05,24.621288299560547
2001-02-06,24.614274978637695
2001-02-07,24.63528060913086
2001-02-08,24.859375
2001-02-09,25.405574798583984
2001-02-12,25.97978401184082
2001-02-13,25.986783981323242
2001-02-14,26.610029220581055
2001-02-15,25.6856746673584
2001-02-16,25.433582305908203
2001-02-20,23.857990264892578
2001-02-21,23.409820556640625
2001-02-22,23.612899780273438
2001-02-23,23.20673370361328
2001-02-26,23.549877166748047
2001-02-27,24.446210861206055
2001-02-28,23.998037338256836
2001-03-01,24.313167572021484
2001-03-02,25.39856719970703
2001-03-05,25.139463424682617
2001-03-06,25.2445125579834
2001-03-07,25.594648361206055
2001-03-08,25.524620056152344
2001-03-09,25.538631439208984
2001-03-12,24.880374908447266
2001-03-13,25.034421920776367
2001-03-14,24.355188369750977
2001-03-15,24.614274978637695
2001-03-16,24.27814292907715
2001-03-19,24.257131576538086
2001-03-20,24.201122283935547
2001-03-21,23.82297134399414
2001-03-22,23.03868293762207
2001-03-23,23.78795051574707
2001-03-26,24.152090072631836
2001-03-27,24.411195755004883
2001-03-28,24.327159881591797
2001-03-29,24.642282485961914
2001-03-30,24.859375
2001-04-02,24.782333374023438
2001-04-03,24.173097610473633
2001-04-04,23.83698844909668
2001-04-05,24.4952335357666
2001-04-06,23.44483184814453
2001-04-09,23.21375274658203
2001-04-10,23.612899780273438
2001-04-11,23.507858276367188
2001-04-12,23.949026107788086
2001-04-16,24.243133544921875
2001-04-17,24.257131576538086
2001-04-18,24.57225799560547
2001-04-19,24.56525421142578
2001-04-20,22.408443450927734
2001-04-23,22.793582916259766
2001-04-24,22.660533905029297
2001-04-25,22.947643280029297
2001-04-26,23.185726165771484
2001-04-27,23.19274139404297
2001-04-30,23.27677345275879
2001-05-01,23.583467483520508
2001-05-02,23.668073654174805
2001-05-03,22.871374130249023
2001-05-04,23.280290603637695
2001-05-07,23.336698532104492
2001-05-08,23.35080337524414
2001-05-09,23.1392822265625
2001-05-10,23.301450729370117
2001-05-11,23.160430908203125
2001-05-14,23.068782806396484
2001-05-15,22.843170166015625
2001-05-16,23.794965744018555
2001-05-17,23.738574981689453
2001-05-18,24.006479263305664
2001-05-21,24.253250122070312
2001-05-22,24.210939407348633
2001-05-23,24.175691604614258
2001-05-24,24.154531478881836
2001-05-25,24.055824279785156
2001-05-29,24.53525733947754
2001-05-30,24.5000057220459
2001-05-31,24.676267623901367
2001-06-01,24.471805572509766
2001-06-04,24.655113220214844
2001-06-05,24.9653263092041
2001-06-06,24.88777732849121
2001-06-07,24.7326602935791
2001-06-08,24.71857261657715
2001-06-11,24.852527618408203
2001-06-12,24.92302894592285
2001-06-13,24.986480712890625
2001-06-14,24.68332290649414
2001-06-15,24.577556610107422
2001-06-18,24.53525733947754
2001-06-19,24.64805793762207
2001-06-20,24.528202056884766
2001-06-21,24.958284378051758
2001-06-22,24.824316024780273
2001-06-25,24.570514678955078
2001-06-26,24.570514678955078
2001-06-27,24.54231071472168
2001-06-28,24.746767044067383
2001-06-29,24.676267623901367
2001-07-02,24.605756759643555
2001-07-03,24.68332290649414
2001-07-05,24.59870719909668
2001-07-06,24.161592483520508
2001-07-09,24.140445709228516
2001-07-10,23.75267219543457
2001-07-11,23.675121307373047
2001-07-12,24.147483825683594
2001-07-13,24.676267623901367
2001-07-16,24.676267623901367
2001-07-17,24.7326602935791
2001-07-18,24.626924514770508
2001-07-19,24.5000057220459
2001-07-20,24.457704544067383
2001-07-23,24.478851318359375
2001-07-24,24.66216468811035
2001-07-25,24.676267623901367
2001-07-26,24.676267623901367
2001-07-27,24.612812042236328
2001-07-30,24.63395881652832
2001-07-31,25.155527114868164
2001-08-01,25.105850219726562
2001-08-02,25.474857330322266
2001-08-03,25.403884887695312
2001-08-06,25.403884887695312
2001-08-07,25.936086654663086
2001-08-08,26.95792579650879
2001-08-09,27.284343719482422
2001-08-10,27.532686233520508
2001-08-13,27.490121841430664
2001-08-14,27.745588302612305
2001-08-15,27.24176025390625
2001-08-16,27.319814682006836
2001-08-17,27.085649490356445
2001-08-20,27.39078712463379
2001-08-21,27.24176025390625
2001-08-22,27.305631637573242
2001-08-23,27.334016799926758
2001-08-24,27.305631637573242
2001-08-27,26.894062042236328
2001-08-28,26.929550170898438
2001-08-29,26.674081802368164
2001-08-30,26.2908935546875
2001-08-31,26.361854553222656
2001-09-04,26.283794403076172
2001-09-05,26.57473373413086
2001-09-06,26.042531967163086
2001-09-07,25.779985427856445
2001-09-10,26.049633026123047
2001-09-17,25.723203659057617
2001-09-18,26.03543472290039
2001-09-19,26.78052520751953
2001-09-20,26.75213623046875
2001-09-21,25.75868797302246
2001-09-24,26.894062042236328
2001-09-25,26.929550170898438
2001-09-26,27.816560745239258
2001-09-27,28.760330200195312
2001-09-28,29.803443908691406
2001-10-01,29.661508560180664
2001-10-02,30.158245086669922
2001-10-03,31.754865646362305
2001-10-04,30.931703567504883
2001-10-05,30.619474411010742
2001-10-08,30.179529190063477
2001-10-09,30.165325164794922
2001-10-10,30.513044357299805
2001-10-11,30.605302810668945
2001-10-12,30.158245086669922
2001-10-15,29.94536781311035
2001-10-16,30.236297607421875
2001-10-17,29.76795768737793
2001-10-18,29.207378387451172
2001-10-19,28.817087173461914
2001-10-22,28.852569580078125
2001-10-23,28.31327247619629
2001-10-24,28.242305755615234
2001-10-25,28.23521614074707
2001-10-26,29.079648971557617
2001-10-29,29.037065505981445
2001-10-30,28.562578201293945
2001-10-31,27.14264678955078
2001-11-01,27.613590240478516
2001-11-02,27.47086524963379
2001-11-05,28.127321243286133
2001-11-06,28.655324935913086
2001-11-07,25.6513729095459
2001-11-08,24.259984970092773
2001-11-09,24.62388038635254
2001-11-12,24.359891891479492
2001-11-13,24.859346389770508
2001-11-14,24.77374267578125
2001-11-15,24.90216064453125
2001-11-16,24.987783432006836
2001-11-19,25.50865936279297
2001-11-20,25.587160110473633
2001-11-21,25.430177688598633
2001-11-23,25.758394241333008
2001-11-26,25.67277717590332
2001-11-27,25.61569595336914
2001-11-28,25.54434585571289
2001-11-29,25.61569595336914
2001-11-30,25.56574821472168
2001-12-03,24.973512649536133
2001-12-04,25.38736343383789
2001-12-05,25.608562469482422
2001-12-06,25.266067504882812
2001-12-07,25.38736343383789
2001-12-10,25.18758773803711
2001-12-11,24.96639060974121
2001-12-12,24.709508895874023
2001-12-13,24.61675453186035
2001-12-14,25.002063751220703
2001-12-17,25.094816207885742
2001-12-18,24.90216064453125
2001-12-19,24.909305572509766
2001-12-20,24.90216064453125
2001-12-21,24.27425765991211
2001-12-24,24.63102149963379
2001-12-26,24.66670036315918
2001-12-27,24.873624801635742
2001-12-28,25.244657516479492
2001-12-31,25.344560623168945
2002-01-02,25.330280303955078
2002-01-03,25.380237579345703
2002-01-04,25.373106002807617
2002-01-07,25.080549240112305
2002-01-08,24.866487503051758
2002-01-09,24.923574447631836
2002-01-10,25.330280303955078
2002-01-11,25.208986282348633
2002-01-14,24.973512649536133
2002-01-15,25.80120086669922
2002-01-16,24.980661392211914
2002-01-17,25.28032684326172
2002-01-18,24.994916915893555
2002-01-22,24.959257125854492
2002-01-23,24.395553588867188
2002-01-24,24.188634872436523
2002-01-25,24.167232513427734
2002-01-28,23.99597930908203
2002-01-29,23.53219223022461
2002-01-30,23.567867279052734
2002-01-31,23.760520935058594
2002-02-01,23.703445434570312
2002-02-04,23.410886764526367
2002-02-05,23.132612228393555
2002-02-06,22.89714813232422
2002-02-07,22.932828903198242
2002-02-08,23.52564239501953
2002-02-11,23.784318923950195
2002-02-12,24.452577590942383
2002-02-13,24.61066246032715
2002-02-14,24.93400764465332
2002-02-15,24.93400764465332
2002-02-19,24.93400764465332
2002-02-20,25.09209442138672
2002-02-21,24.466951370239258
2002-02-22,24.54599380493164
2002-02-25,24.955581665039062
2002-02-26,25.077726364135742
2002-02-27,25.135223388671875
2002-02-28,24.883708953857422
2002-03-01,24.998693466186523
2002-03-04,25.580711364746094
2002-03-05,25.14240074157715
2002-03-06,25.214248657226562
2002-03-07,24.61066246032715
2002-03-08,24.61784553527832
2002-03-11,25.077726364135742
2002-03-12,24.761550903320312
2002-03-13,24.603473663330078
2002-03-14,24.783113479614258
2002-03-15,24.768756866455078
2002-03-18,24.876522064208984
2002-03-19,25.099281311035156
2002-03-20,24.991498947143555
2002-03-21,25.077726364135742
2002-03-22,24.94839096069336
2002-03-25,24.603473663330078
2002-03-26,25.077726364135742
2002-03-27,25.120840072631836
2002-03-28,25.149580001831055
2002-04-01,25.25737190246582
2002-04-02,25.3292179107666
2002-04-03,25.846580505371094
2002-04-04,26.694480895996094
2002-04-05,26.93880271911621
2002-04-08,27.21186065673828
2002-04-09,27.13279914855957
2002-04-10,27.470531463623047
2002-04-11,27.139995574951172
2002-04-12,27.26934814453125
2002-04-15,27.341188430786133
2002-04-16,28.24658203125
2002-04-17,28.411846160888672
2002-04-18,28.24658203125
2002-04-19,26.601070404052734
2002-04-22,26.54358673095703
2002-04-23,26.40707015991211
2002-04-24,26.615446090698242
2002-04-25,26.21305274963379
2002-04-26,26.083707809448242
2002-04-29,25.580711364746094
2002-04-30,25.83742904663086
2002-05-01,25.895280838012695
2002-05-02,25.888050079345703
2002-05-03,25.728965759277344
2002-05-06,25.49755096435547
2002-05-07,25.215538024902344
2002-05-08,25.38909149169922
2002-05-09,25.345699310302734
2002-05-10,24.947978973388672
2002-05-13,25.135986328125
2002-05-14,25.215538024902344
2002-05-15,25.056461334228516
2002-05-16,25.830204010009766
2002-05-17,25.74341583251953
2002-05-20,25.11429786682129
2002-05-21,24.947978973388672
2002-05-22,24.774429321289062
2002-05-23,24.919048309326172
2002-05-24,24.796119689941406
2002-05-28,24.412864685058594
2002-05-29,24.817827224731445
2002-05-30,24.297168731689453
2002-05-31,24.174230575561523
2002-06-03,23.38602066040039
2002-06-04,22.86536407470703
2002-06-05,23.429407119750977
2002-06-06,22.81473731994629
2002-06-07,22.952136993408203
2002-06-10,23.067848205566406
2002-06-11,22.113309860229492
2002-06-12,22.4965763092041
2002-06-13,21.54926872253418
2002-06-14,21.693883895874023
2002-06-17,21.40465545654297
2002-06-18,22.04823112487793
2002-06-19,22.31578254699707
2002-06-20,22.460412979125977
2002-06-21,22.308551788330078
2002-06-24,22.35916519165039
2002-06-25,21.766216278076172
2002-06-26,21.636045455932617
2002-06-27,21.187702178955078
2002-06-28,21.317861557006836
2002-07-01,20.970767974853516
2002-07-02,20.189788818359375
2002-07-03,20.247634887695312
2002-07-05,20.789987564086914
2002-07-08,20.732139587402344
2002-07-09,19.84990882873535
2002-07-10,18.54828643798828
2002-07-11,17.514204025268555
2002-07-12,18.063783645629883
2002-07-15,18.222864151000977
2002-07-16,18.295185089111328
2002-07-17,17.79622459411621
2002-07-18,17.087554931640625
2002-07-19,16.653684616088867
2002-07-22,15.908857345581055
2002-07-23,15.373737335205078
2002-07-24,16.48736000061035
2002-07-25,15.98116683959961
2002-07-26,16.436735153198242
2002-07-29,17.087554931640625
2002-07-30,17.0985050201416
2002-07-31,17.339439392089844
2002-08-01,16.915990829467773
2002-08-02,16.404935836791992
2002-08-05,15.536137580871582
2002-08-06,15.477734565734863
2002-08-07,10.783303260803223
2002-08-08,10.659191131591797
2002-08-09,11.228656768798828
2002-08-12,11.520689010620117
2002-08-13,11.600995063781738
2002-08-14,14.163578033447266
2002-08-15,14.353402137756348
2002-08-16,14.280390739440918
2002-08-19,14.287696838378906
2002-08-20,14.141682624816895
2002-08-21,14.316892623901367
2002-08-22,14.594338417053223
2002-08-23,14.528617858886719
2002-08-26,14.389900207519531
2002-08-27,14.346099853515625
2002-08-28,14.178182601928711
2002-08-29,14.309600830078125
2002-08-30,14.426409721374512
2002-09-03,14.528617858886719
2002-09-04,14.798748970031738
2002-09-05,15.236802101135254
2002-09-06,15.222201347351074
2002-09-09,15.22949504852295
2002-09-10,15.222201347351074
2002-09-11,15.375514030456543
2002-09-12,15.631043434143066
2002-09-13,15.477734565734863
2002-09-16,15.251398086547852
2002-09-17,15.149198532104492
2002-09-18,15.390115737915039
2002-09-19,15.222201347351074
2002-09-20,15.346312522888184
2002-09-23,15.061583518981934
2002-09-24,14.78415298461914
2002-09-25,14.74034595489502
2002-09-26,14.995879173278809
2002-09-27,15.061583518981934
2002-09-30,14.959367752075195
2002-10-01,15.477734565734863
2002-10-02,15.33171558380127
2002-10-03,14.718439102172852
2002-10-04,13.616023063659668
2002-10-07,12.966246604919434
2002-10-08,13.499205589294434
2002-10-09,12.761829376220703
2002-10-10,13.353188514709473
2002-10-11,14.090567588806152
2002-10-14,14.29499626159668
2002-10-15,15.75516128540039
2002-10-16,15.258707046508789
2002-10-17,15.51423454284668
2002-10-18,15.360910415649414
2002-10-21,15.733255386352539
2002-10-22,15.660245895385742
2002-10-23,15.609138488769531
2002-10-24,15.404711723327637
2002-10-25,15.623744010925293
2002-10-28,15.404711723327637
2002-10-29,14.893657684326172
2002-10-30,14.798748970031738
2002-10-31,13.382392883300781
2002-11-01,12.148557662963867
2002-11-04,12.542799949645996
2002-11-05,13.27288818359375
2002-11-06,13.398030281066895
2002-11-07,13.074122428894043
2002-11-08,13.434837341308594
2002-11-11,13.088848114013672
2002-11-12,13.23607349395752
2002-11-13,13.471639633178711
2002-11-14,13.501090049743652
2002-11-15,13.920697212219238
2002-11-18,13.523175239562988
2002-11-19,13.213995933532715
2002-11-20,13.721935272216797
2002-11-21,13.913333892822266
2002-11-22,13.928062438964844
2002-11-25,13.744019508361816
2002-11-26,13.471639633178711
2002-11-27,13.515809059143066
2002-11-29,13.427477836608887
2002-12-02,13.604146003723145
2002-12-03,13.398030281066895
2002-12-04,13.72929859161377
2002-12-05,13.685131072998047
2002-12-06,13.854439735412598
2002-12-09,13.655680656433105
2002-12-10,13.935425758361816
2002-12-11,13.869166374206543
2002-12-12,13.986953735351562
2002-12-13,13.942791938781738
2002-12-16,14.340309143066406
2002-12-17,14.413921356201172
2002-12-18,14.39919662475586
2002-12-19,14.126822471618652
2002-12-20,14.126822471618652
2002-12-23,14.126822471618652
2002-12-24,13.920697212219238
2002-12-26,13.935425758361816
2002-12-27,13.655680656433105
2002-12-30,13.913333892822266
2002-12-31,13.905973434448242
2003-01-02,14.406564712524414
2003-01-03,14.811447143554688
2003-01-06,15.231060981750488
2003-01-07,14.973403930664062
2003-01-08,15.032292366027832
2003-01-09,15.554959297180176
2003-01-10,15.6212158203125
2003-01-13,15.628578186035156
2003-01-14,15.466626167297363
2003-01-15,15.385649681091309
2003-01-16,15.135354995727539
2003-01-17,15.201611518859863
2003-01-21,14.723104476928711
2003-01-22,14.266691207885742
2003-01-23,14.907148361206055
2003-01-24,14.413921356201172
2003-01-27,13.824999809265137
2003-01-28,14.141542434692383
2003-01-29,14.193077087402344
2003-01-30,13.802912712097168
2003-01-31,13.935425758361816
2003-02-03,14.0679349899292
2003-02-04,13.648323059082031
2003-02-05,13.523175239562988
2003-02-06,13.353861808776855
2003-02-07,13.155098915100098
2003-02-10,13.711888313293457
2003-02-11,13.400081634521484
2003-02-12,14.417156219482422
2003-02-13,14.253832817077637
2003-02-14,14.728951454162598
2003-02-18,15.070456504821777
2003-02-19,15.070456504821777
2003-02-20,15.077874183654785
2003-02-21,15.10757827758789
2003-02-24,14.780921936035156
2003-02-25,14.610170364379883
2003-02-26,14.276097297668457
2003-02-27,14.521087646484375
2003-02-28,14.439427375793457
2003-03-03,14.476542472839355
2003-03-04,14.238980293273926
2003-03-05,14.298378944396973
2003-03-06,14.023686408996582
2003-03-07,14.090506553649902
2003-03-10,13.385236740112305
2003-03-11,13.155099868774414
2003-03-12,13.095706939697266
2003-03-13,13.607954025268555
2003-03-14,13.80839729309082
2003-03-17,14.253832817077637
2003-03-18,14.335491180419922
2003-03-19,14.513659477233887
2003-03-20,14.840325355529785
2003-03-21,15.44907283782959
2003-03-24,15.011067390441895
2003-03-25,15.278322219848633
2003-03-26,15.040757179260254
2003-03-27,14.892284393310547
2003-03-28,15.19665813446045
2003-03-31,15.352561950683594
2003-04-01,15.501043319702148
2003-04-02,16.065261840820312
2003-04-03,15.998438835144043
2003-04-04,16.042972564697266
2003-04-07,16.43644142150879
2003-04-08,16.36220932006836
2003-04-09,16.280548095703125
2003-04-10,16.2879695892334
2003-04-11,16.443872451782227
2003-04-14,16.629465103149414
2003-04-15,16.77794075012207
2003-04-16,16.443872451782227
2003-04-17,16.47357177734375
2003-04-21,16.43644142150879
2003-04-22,17.386699676513672
2003-04-23,17.267927169799805
2003-04-24,16.970964431762695
2003-04-25,16.46613883972168
2003-04-28,16.740833282470703
2003-04-29,16.52409553527832
2003-04-30,16.56145477294922
2003-05-01,16.516616821289062
2003-05-02,16.867881774902344
2003-05-05,17.71238899230957
2003-05-06,17.95154571533203
2003-05-07,17.9814453125
2003-05-08,17.562925338745117
2003-05-09,18.175750732421875
2003-05-12,18.385011672973633
2003-05-13,18.5494327545166
2003-05-14,18.60922622680664
2003-05-15,18.579328536987305
2003-05-16,18.280378341674805
2003-05-19,17.71238899230957
2003-05-20,17.645130157470703
2003-05-21,17.861865997314453
2003-05-22,18.160810470581055
2003-05-23,18.243009567260742
2003-05-27,18.758695602416992
2003-05-28,19.042695999145508
2003-05-29,19.027751922607422
2003-05-30,19.17721939086914
2003-06-02,19.3192081451416
2003-06-03,18.98290252685547
2003-06-04,18.990373611450195
2003-06-05,19.543418884277344
2003-06-06,19.767627716064453
2003-06-09,19.199636459350586
2003-06-10,19.2519474029541
2003-06-11,19.5508975982666
2003-06-12,19.378999710083008
2003-06-13,19.334157943725586
2003-06-16,19.775100708007812
2003-06-17,19.767627716064453
2003-06-18,19.692893981933594
2003-06-19,19.192169189453125
2003-06-20,18.930593490600586
2003-06-23,18.48964500427246
2003-06-24,18.788585662841797
2003-06-25,18.444805145263672
2003-06-26,18.220592498779297
2003-06-27,18.160810470581055
2003-06-30,17.996387481689453
2003-07-01,17.742280960083008
2003-07-02,17.518075942993164
2003-07-03,17.58533477783203
2003-07-07,18.041231155395508
2003-07-08,17.944067001342773
2003-07-09,17.78713607788086
2003-07-10,17.039772033691406
2003-07-11,17.331239700317383
2003-07-14,17.577861785888672
2003-07-15,17.80954360961914
2003-07-16,17.630176544189453
2003-07-17,17.600276947021484
2003-07-18,17.996387481689453
2003-07-21,17.794599533081055
2003-07-22,17.405981063842773
2003-07-23,17.435874938964844
2003-07-24,17.540491104125977
2003-07-25,17.936601638793945
2003-07-28,18.026283264160156
2003-07-29,17.936601638793945
2003-07-30,17.936601638793945
2003-07-31,17.973966598510742
2003-08-01,17.75587272644043
2003-08-04,17.70323371887207
2003-08-05,17.14672088623047
2003-08-06,15.838149070739746
2003-08-07,16.342021942138672
2003-08-08,16.357065200805664
2003-08-11,16.394670486450195
2003-08-12,16.499942779541016
2003-08-13,16.514991760253906
2003-08-14,16.82332992553711
2003-08-15,16.7406005859375
2003-08-18,16.921096801757812
2003-08-19,16.88350486755371
2003-08-20,16.891019821166992
2003-08-21,16.845890045166016
2003-08-22,16.808292388916016
2003-08-25,16.793243408203125
2003-08-26,16.853404998779297
2003-08-27,16.838375091552734
2003-08-28,16.82332992553711
2003-08-29,16.695486068725586
2003-09-02,16.86094093322754
2003-09-03,16.906055450439453
2003-09-04,16.748130798339844
2003-09-05,16.620285034179688
2003-09-08,16.72556495666504
2003-09-09,16.921096801757812
2003-09-10,17.026391983032227
2003-09-11,16.537548065185547
2003-09-12,16.16904640197754
2003-09-15,16.206655502319336
2003-09-16,16.657886505126953
2003-09-17,16.43226432800293
2003-09-18,16.642845153808594
2003-09-19,16.417221069335938
