Date,CINF
2000-04-27,15.255154609680176
2000-04-28,15.544346809387207
2000-05-01,16.026355743408203
2000-05-02,16.53244972229004
2000-05-03,15.279254913330078
2000-05-04,15.279254913330078
2000-05-05,15.39975643157959
2000-05-08,15.134658813476562
2000-05-09,15.134658813476562
2000-05-10,14.77315616607666
2000-05-11,14.82136344909668
2000-05-12,15.182856559753418
2000-05-15,15.520256996154785
2000-05-16,15.954046249389648
2000-05-17,15.303352355957031
2000-05-18,15.544346809387207
2000-05-19,14.917755126953125
2000-05-22,15.472053527832031
2000-05-23,15.182856559753418
2000-05-24,15.568455696105957
2000-05-25,15.062353134155273
2000-05-26,15.42385196685791
2000-05-30,15.713047981262207
2000-05-31,15.47807788848877
2000-06-01,15.520256996154785
2000-06-02,15.616655349731445
2000-06-05,15.158759117126465
2000-06-06,14.483953475952148
2000-06-07,15.158759117126465
2000-06-08,14.532166481018066
2000-06-09,14.60446548461914
2000-06-12,14.001973152160645
2000-06-13,14.31525707244873
2000-06-14,13.568175315856934
2000-06-15,13.905562400817871
2000-06-16,13.616368293762207
2000-06-19,13.399476051330566
2000-06-20,12.676473617553711
2000-06-21,13.089529037475586
2000-06-22,13.089529037475586
2000-06-23,13.283447265625
2000-06-26,13.501606941223145
2000-06-27,13.162242889404297
2000-06-28,13.574329376220703
2000-06-29,12.871369361877441
2000-06-30,12.19265079498291
2000-07-03,12.435059547424316
2000-07-05,12.750173568725586
2000-07-06,12.750173568725586
2000-07-07,12.847131729125977
2000-07-10,12.89560604095459
2000-07-11,13.356163024902344
2000-07-12,13.671287536621094
2000-07-13,13.792488098144531
2000-07-14,14.010643005371094
2000-07-17,13.865209579467773
2000-07-18,13.574329376220703
2000-07-19,13.380400657653809
2000-07-20,13.980341911315918
2000-07-21,13.307682037353516
2000-07-24,13.453130722045898
2000-07-25,14.156081199645996
2000-07-26,14.131839752197266
2000-07-27,14.737839698791504
2000-07-28,14.44696044921875
2000-07-31,14.640870094299316
2000-08-01,15.246875762939453
2000-08-02,15.174152374267578
2000-08-03,15.489282608032227
2000-08-04,15.513514518737793
2000-08-07,15.392313957214355
2000-08-08,15.392313957214355
2000-08-09,14.980238914489746
2000-08-10,15.052959442138672
2000-08-11,15.513514518737793
2000-08-14,15.489282608032227
2000-08-15,15.052959442138672
2000-08-16,15.198392868041992
2000-08-17,15.465039253234863
2000-08-18,15.392313957214355
2000-08-21,15.489282608032227
2000-08-22,15.343832969665527
2000-08-23,15.222635269165039
2000-08-24,14.810555458068848
2000-08-25,14.568155288696289
2000-08-28,14.7863130569458
2000-08-29,14.543913841247559
2000-08-30,14.980238914489746
2000-08-31,15.077195167541504
2000-09-01,14.7863130569458
2000-09-05,15.277181625366211
2000-09-06,15.295358657836914
2000-09-07,15.077195167541504
2000-09-08,15.295358657836914
2000-09-11,15.537750244140625
2000-09-12,15.586238861083984
2000-09-13,15.489282608032227
2000-09-14,15.319597244262695
2000-09-15,14.85903263092041
2000-09-18,14.32575798034668
2000-09-19,14.974183082580566
2000-09-20,14.780281066894531
2000-09-21,14.835081100463867
2000-09-22,14.786365509033203
2000-09-25,14.4209623336792
2000-09-26,14.347885131835938
2000-09-27,13.690177917480469
2000-09-28,13.92159366607666
2000-09-29,13.836337089538574
2000-10-02,13.982492446899414
2000-10-03,13.544014930725098
2000-10-04,13.276062965393066
2000-10-05,13.446573257446289
2000-10-06,13.617100715637207
2000-10-09,13.25778579711914
2000-10-10,13.105545997619629
2000-10-11,12.959383964538574
2000-10-12,12.959383964538574
2000-10-13,13.129903793334961
2000-10-16,13.349135398864746
2000-10-17,13.227336883544922
2000-10-18,13.209064483642578
2000-10-19,13.811979293823242
2000-10-20,13.617100715637207
2000-10-23,13.446573257446289
2000-10-24,14.006850242614746
2000-10-25,14.006850242614746
2000-10-26,13.86070442199707
2000-10-27,14.323524475097656
2000-10-30,14.786365509033203
2000-10-31,14.323524475097656
2000-11-01,14.640204429626465
2000-11-02,14.883808135986328
2000-11-03,14.688924789428711
2000-11-06,14.640204429626465
2000-11-07,14.226096153259277
2000-11-08,14.104293823242188
2000-11-09,14.031209945678711
2000-11-10,14.226096153259277
2000-11-13,13.836337089538574
2000-11-14,14.098203659057617
2000-11-15,14.226096153259277
2000-11-16,14.323524475097656
2000-11-17,14.299175262451172
2000-11-20,14.006850242614746
2000-11-21,14.006850242614746
2000-11-22,13.738895416259766
2000-11-24,13.690177917480469
2000-11-27,13.4404935836792
2000-11-28,13.690177917480469
2000-11-29,14.122562408447266
2000-11-30,14.250445365905762
2000-12-01,14.591485023498535
2000-12-04,14.737637519836426
2000-12-05,15.096952438354492
2000-12-06,15.444072723388672
2000-12-07,15.37100601196289
2000-12-08,15.511068344116211
2000-12-11,15.61458969116211
2000-12-12,15.535423278808594
2000-12-13,15.224842071533203
2000-12-14,14.66456127166748
2000-12-15,14.494047164916992
2000-12-18,14.883808135986328
2000-12-19,15.10304069519043
2000-12-20,15.275369644165039
2000-12-21,15.250898361206055
2000-12-22,15.293744087219238
2000-12-26,15.250898361206055
2000-12-27,15.324337005615234
2000-12-28,15.520176887512207
2000-12-29,15.49570083618164
2001-01-02,15.520176887512207
2001-01-03,16.107688903808594
2001-01-04,15.642581939697266
2001-01-05,15.593626022338867
2001-01-08,15.740485191345215
2001-01-09,15.642581939697266
2001-01-10,15.618094444274902
2001-01-11,15.275369644165039
2001-01-12,14.810256004333496
2001-01-16,14.883700370788574
2001-01-17,14.71234130859375
2001-01-18,14.51650619506836
2001-01-19,14.149313926696777
2001-01-22,14.540985107421875
2001-01-23,14.467547416687012
2001-01-24,14.443065643310547
2001-01-25,14.492029190063477
2001-01-26,14.467547416687012
2001-01-29,14.3451509475708
2001-01-30,14.173789978027344
2001-01-31,13.928988456726074
2001-02-01,13.953472137451172
2001-02-02,14.008552551269531
2001-02-05,14.100348472595215
2001-02-06,14.253347396850586
2001-02-07,14.51650619506836
2001-02-08,14.443065643310547
2001-02-09,14.369627952575684
2001-02-12,14.687865257263184
2001-02-13,14.63890266418457
2001-02-14,14.443065643310547
2001-02-15,14.51650619506836
2001-02-16,14.620548248291016
2001-02-20,14.320664405822754
2001-02-21,13.928988456726074
2001-02-22,14.198272705078125
2001-02-23,13.971837043762207
2001-02-26,14.02690601348877
2001-02-27,14.3451509475708
2001-02-28,14.418590545654297
2001-03-01,14.60218620300293
2001-03-02,14.540985107421875
2001-03-05,14.589944839477539
2001-03-06,14.63890266418457
2001-03-07,14.687865257263184
2001-03-08,14.932659149169922
2001-03-09,14.736821174621582
2001-03-12,14.51650619506836
2001-03-13,14.369627952575684
2001-03-14,14.075860977172852
2001-03-15,14.320664405822754
2001-03-16,14.234993934631348
2001-03-19,13.977945327758789
2001-03-20,14.075860977172852
2001-03-21,14.06010627746582
2001-03-22,13.912367820739746
2001-03-23,14.183228492736816
2001-03-26,14.478713035583496
2001-03-27,14.257091522216797
2001-03-28,14.281723976135254
2001-03-29,14.454085350036621
2001-03-30,14.94655990600586
2001-04-02,14.872694969177246
2001-04-03,14.774195671081543
2001-04-04,14.700321197509766
2001-04-05,14.94655990600586
2001-04-06,14.355600357055664
2001-04-09,14.384163856506348
2001-04-10,14.565385818481445
2001-04-11,14.344758033752441
2001-04-12,14.380212783813477
2001-04-16,14.573269844055176
2001-04-17,14.829355239868164
2001-04-18,15.219399452209473
2001-04-19,15.093316078186035
2001-04-20,14.813590049743652
2001-04-23,14.93178653717041
2001-04-24,14.943608283996582
2001-04-25,14.766317367553711
2001-04-26,14.703279495239258
2001-04-27,15.349403381347656
2001-04-30,15.120892524719238
2001-05-01,15.32970142364502
2001-05-02,15.239090919494629
2001-05-03,15.223329544067383
2001-05-04,15.65275764465332
2001-05-07,15.467602729797363
2001-05-08,15.400619506835938
2001-05-09,15.463656425476074
2001-05-10,15.471548080444336
2001-05-11,15.554282188415527
2001-05-14,15.522762298583984
2001-05-15,15.680351257324219
2001-05-16,15.834003448486328
2001-05-17,15.857636451721191
2001-05-18,15.84975814819336
2001-05-21,16.05462646484375
2001-05-22,16.05462646484375
2001-05-23,15.881267547607422
2001-05-24,15.944314002990723
2001-05-25,16.153125762939453
2001-05-29,16.235857009887695
2001-05-30,16.3776912689209
2001-05-31,16.554973602294922
2001-06-01,16.432844161987305
2001-06-04,16.34223747253418
2001-06-05,16.369802474975586
2001-06-06,16.369802474975586
2001-06-07,16.26737403869629
2001-06-08,16.354053497314453
2001-06-11,16.428905487060547
2001-06-12,16.641651153564453
2001-06-13,16.82288932800293
2001-06-14,16.488004684448242
2001-06-15,16.271316528320312
2001-06-18,16.074323654174805
2001-06-19,16.149185180664062
2001-06-20,16.275903701782227
2001-06-21,16.196706771850586
2001-06-22,15.899690628051758
2001-06-25,15.820490837097168
2001-06-26,16.121461868286133
2001-06-27,15.978902816772461
2001-06-28,16.054141998291016
2001-06-29,15.642300605773926
2001-07-02,15.982858657836914
2001-07-03,16.073942184448242
2001-07-05,15.91553783416748
2001-07-06,15.416566848754883
2001-07-09,15.673972129821777
2001-07-10,15.420525550842285
2001-07-11,15.39676570892334
2001-07-12,15.523492813110352
2001-07-13,15.527454376220703
2001-07-16,15.685853958129883
2001-07-17,15.673972129821777
2001-07-18,15.741286277770996
2001-07-19,15.741286277770996
2001-07-20,15.30965518951416
2001-07-23,15.194798469543457
2001-07-24,15.198760032653809
2001-07-25,15.503689765930176
2001-07-26,15.578929901123047
2001-07-27,15.376974105834961
2001-07-30,15.361129760742188
2001-07-31,15.60269546508789
2001-08-01,15.630402565002441
2001-08-02,15.206693649291992
2001-08-03,15.448250770568848
2001-08-06,15.26607894897461
2001-08-07,15.626442909240723
2001-08-08,15.622496604919434
2001-08-09,15.733367919921875
2001-08-10,15.796740531921387
2001-08-13,15.769006729125977
2001-08-14,16.054141998291016
2001-08-15,15.97494125366211
2001-08-16,16.18482208251953
2001-08-17,16.33133888244629
2001-08-20,16.509552001953125
2001-08-21,16.49370765686035
2001-08-22,16.52935028076172
2001-08-23,16.430343627929688
2001-08-24,16.68379020690918
2001-08-27,16.49765968322754
2001-08-28,16.267982482910156
2001-08-29,16.08978271484375
2001-08-30,16.09375
2001-08-31,15.840293884277344
2001-09-04,15.844255447387695
2001-09-05,16.050188064575195
2001-09-06,15.503689765930176
2001-09-07,15.43240737915039
2001-09-10,15.800690650939941
2001-09-17,15.49972915649414
2001-09-18,15.483896255493164
2001-09-19,15.408236503601074
2001-09-20,15.276850700378418
2001-09-21,14.846858024597168
2001-09-24,15.037967681884766
2001-09-25,15.057869911193848
2001-09-26,15.057869911193848
2001-09-27,15.886017799377441
2001-09-28,16.570823669433594
2001-10-01,16.12491226196289
2001-10-02,16.18461799621582
2001-10-03,16.646472930908203
2001-10-04,16.881380081176758
2001-10-05,16.327959060668945
2001-10-08,15.798416137695312
2001-10-09,15.53962516784668
2001-10-10,15.56750202178955
2001-10-11,15.65111255645752
2001-10-12,15.499815940856934
2001-10-15,15.686944961547852
2001-10-16,15.710824966430664
2001-10-17,15.440095901489258
2001-10-18,15.252958297729492
2001-10-19,15.061856269836426
2001-10-22,15.754633903503418
2001-10-23,15.153429985046387
2001-10-24,15.388333320617676
2001-10-25,15.507780075073242
2001-10-26,15.487870216369629
2001-10-29,15.3126859664917
2001-10-30,14.954362869262695
2001-10-31,14.811019897460938
2001-11-01,15.463984489440918
2001-11-02,15.778517723083496
2001-11-05,16.108983993530273
2001-11-06,16.1686954498291
2001-11-07,16.367767333984375
2001-11-08,15.583426475524902
2001-11-09,15.384356498718262
2001-11-12,15.519721031188965
2001-11-13,15.475929260253906
2001-11-14,15.368432998657227
2001-11-15,15.3126859664917
2001-11-16,15.380379676818848
2001-11-19,15.973612785339355
2001-11-20,15.80638313293457
2001-11-21,16.045278549194336
2001-11-23,16.200550079345703
2001-11-26,16.069164276123047
2001-11-27,15.90592098236084
2001-11-28,15.738706588745117
2001-11-29,15.6033353805542
2001-11-30,15.364445686340332
2001-12-03,15.41222095489502
2001-12-04,15.41222095489502
2001-12-05,15.436112403869629
2001-12-06,15.3126859664917
2001-12-07,15.201208114624023
2001-12-10,15.006112098693848
2001-12-11,14.874723434448242
2001-12-12,15.022038459777832
2001-12-13,14.73537540435791
2001-12-14,14.743346214294434
2001-12-17,14.647787094116211
2001-12-18,14.99815845489502
2001-12-19,14.93008804321289
2001-12-20,14.93809700012207
2001-12-21,14.882037162780762
2001-12-24,14.970131874084473
2001-12-26,15.018159866333008
2001-12-27,15.170305252075195
2001-12-28,15.27040958404541
2001-12-31,15.274415016174316
2002-01-02,15.158305168151855
2002-01-03,15.110260009765625
2002-01-04,15.158305168151855
2002-01-07,14.918076515197754
2002-01-08,14.709879875183105
2002-01-09,14.697860717773438
2002-01-10,14.838005065917969
2002-01-11,14.838005065917969
2002-01-14,14.717889785766602
2002-01-15,15.01016902923584
2002-01-16,14.91006851196289
2002-01-17,14.978137016296387
2002-01-18,14.918076515197754
2002-01-22,14.8660249710083
2002-01-23,14.922083854675293
2002-01-24,15.23837947845459
2002-01-25,15.434558868408203
2002-01-28,15.266399383544922
2002-01-29,15.002152442932129
2002-01-30,15.058207511901855
2002-01-31,15.414545059204102
2002-02-01,15.43856430053711
2002-02-04,15.254388809204102
2002-02-05,15.246387481689453
2002-02-06,15.23837947845459
2002-02-07,15.362491607666016
2002-02-08,15.5026273727417
2002-02-11,15.494614601135254
2002-02-12,15.430559158325195
2002-02-13,15.770877838134766
2002-02-14,15.882984161376953
2002-02-15,15.698817253112793
2002-02-19,15.510637283325195
2002-02-20,15.86296272277832
2002-02-21,15.418549537658691
2002-02-22,15.534658432006836
2002-02-25,15.750856399536133
2002-02-26,15.838950157165527
2002-02-27,16.083175659179688
2002-02-28,16.099184036254883
2002-03-01,16.227312088012695
2002-03-04,16.43551254272461
2002-03-05,16.703763961791992
2002-03-06,16.819873809814453
2002-03-07,16.571636199951172
2002-03-08,16.571636199951172
2002-03-11,16.707763671875
2002-03-12,16.79585075378418
2002-03-13,16.71177101135254
2002-03-14,16.859907150268555
2002-03-15,17.05208969116211
2002-03-18,17.00004768371582
2002-03-19,17.09212875366211
2002-03-20,17.036983489990234
2002-03-21,17.10540199279785
2002-03-22,17.089309692382812
2002-03-25,16.763296127319336
2002-03-26,16.99271011352539
2002-03-27,17.17383575439453
2002-03-28,17.572288513183594
2002-04-01,17.471660614013672
2002-04-02,17.68497657775879
2002-04-03,17.483734130859375
2002-04-04,17.757429122924805
2002-04-05,17.82987403869629
2002-04-08,17.858043670654297
2002-04-09,18.06732940673828
2002-04-10,18.457744598388672
2002-04-11,18.24039649963379
2002-04-12,18.413476943969727
2002-04-15,18.24442481994629
2002-04-16,18.4255428314209
2002-04-17,18.626779556274414
2002-04-18,18.5704345703125
2002-04-19,18.489946365356445
2002-04-22,18.385292053222656
2002-04-23,18.393341064453125
2002-04-24,18.413476943969727
2002-04-25,18.538240432739258
2002-04-26,18.594587326049805
2002-04-29,18.45372200012207
2002-04-30,18.860227584838867
2002-05-01,18.932662963867188
2002-05-02,18.912548065185547
2002-05-03,18.79582405090332
2002-05-06,18.799856185913086
2002-05-07,18.518117904663086
2002-05-08,18.844127655029297
2002-05-09,18.751554489135742
2002-05-10,18.445667266845703
2002-05-13,18.413476943969727
2002-05-14,18.361148834228516
2002-05-15,18.292724609375
2002-05-16,18.139785766601562
2002-05-17,18.176006317138672
2002-05-20,17.97878646850586
2002-05-21,17.841955184936523
2002-05-22,18.031112670898438
2002-05-23,18.111610412597656
2002-05-24,18.103551864624023
2002-05-28,18.111610412597656
2002-05-29,18.15186309814453
2002-05-30,18.27662467956543
2002-05-31,18.26454734802246
2002-06-03,17.926464080810547
2002-06-04,17.99086570739746
2002-06-05,18.123682022094727
2002-06-06,18.055261611938477
2002-06-07,18.123682022094727
2002-06-10,18.20819664001465
2002-06-11,17.90634536743164
2002-06-12,17.938539505004883
2002-06-13,17.536056518554688
2002-06-14,17.701078414916992
2002-06-17,18.40139389038086
2002-06-18,18.4416446685791
2002-06-19,18.22832489013672
2002-06-20,18.429567337036133
2002-06-21,18.461763381958008
2002-06-24,18.52364730834961
2002-06-25,18.467025756835938
2002-06-26,18.252670288085938
2002-06-27,18.42658233642578
2002-06-28,18.818893432617188
2002-07-01,18.77036476135254
2002-07-02,18.17987060546875
2002-07-03,17.832042694091797
2002-07-05,17.787559509277344
2002-07-08,17.755203247070312
2002-07-09,17.205142974853516
2002-07-10,16.73599624633789
2002-07-11,16.376035690307617
2002-07-12,16.2991943359375
2002-07-15,16.157638549804688
2002-07-16,15.874519348144531
2002-07-17,15.76531982421875
2002-07-18,15.162705421447754
2002-07-19,15.061588287353516
2002-07-22,14.907896041870117
2002-07-23,14.41851806640625
2002-07-24,14.77442455291748
2002-07-25,14.365935325622559
2002-07-26,15.364925384521484
2002-07-29,16.173812866210938
2002-07-30,16.068647384643555
2002-07-31,16.21425437927246
2002-08-01,16.080785751342773
2002-08-02,15.542871475219727
2002-08-05,15.085854530334473
2002-08-06,15.219327926635742
2002-08-07,15.486254692077637
2002-08-08,16.080785751342773
2002-08-09,16.068647384643555
2002-08-12,16.003948211669922
2002-08-13,15.555011749267578
2002-08-14,16.016082763671875
2002-08-15,16.234479904174805
2002-08-16,16.133365631103516
2002-08-19,16.396263122558594
2002-08-20,16.226396560668945
2002-08-21,16.202123641967773
2002-08-22,16.63488006591797
2002-08-23,16.448843002319336
2002-08-26,16.477153778076172
2002-08-27,16.202123641967773
2002-08-28,15.99990463256836
2002-08-29,15.894750595092773
2002-08-30,16.068647384643555
2002-09-03,15.526700973510742
2002-09-04,15.935193061828613
2002-09-05,15.724881172180176
2002-09-06,15.59949779510498
2002-09-09,15.643977165222168
2002-09-10,15.381103515625
2002-09-11,15.166744232177734
2002-09-12,14.871506690979004
2002-09-13,14.903850555419922
2002-09-16,14.847221374511719
2002-09-17,14.855321884155273
2002-09-18,14.960484504699707
2002-09-19,14.762287139892578
2002-09-20,14.677363395690918
2002-09-23,14.702998161315918
2002-09-24,14.393723487854004
2002-09-25,14.69892692565918
2002-09-26,15.219820976257324
2002-09-27,14.65009593963623
2002-09-30,14.479179382324219
2002-10-01,15.23203182220459
2002-10-02,14.532079696655273
2002-10-03,14.26756477355957
2002-10-04,13.954218864440918
2002-10-07,13.714120864868164
2002-10-08,14.039680480957031
2002-10-09,13.303098678588867
2002-10-10,13.632732391357422
2002-10-11,13.771088600158691
2002-10-14,13.815855026245117
2002-10-15,14.479179382324219
2002-10-16,14.393723487854004
2002-10-17,14.906479835510254
2002-10-18,14.934957504272461
2002-10-21,15.280866622924805
2002-10-22,14.94717025756836
2002-10-23,14.890196800231934
2002-10-24,15.211684226989746
2002-10-25,16.049989700317383
2002-10-28,15.700021743774414
2002-10-29,15.468060493469238
2002-10-30,15.45178508758545
2002-10-31,15.459929466247559
2002-11-01,15.472129821777344
2002-11-04,15.655256271362305
2002-11-05,15.736641883850098
2002-11-06,15.948267936706543
2002-11-07,15.525036811828613
2002-11-08,15.329691886901855
2002-11-11,15.158777236938477
2002-11-12,15.341904640197754
2002-11-13,15.36631965637207
2002-11-14,15.62677001953125
2002-11-15,15.048905372619629
2002-11-18,14.906479835510254
2002-11-19,15.122148513793945
2002-11-20,15.236099243164062
2002-11-21,15.423295021057129
2002-11-22,15.590139389038086
2002-11-25,15.549446105957031
2002-11-26,15.34597110748291
2002-11-27,15.647117614746094
2002-11-29,15.667460441589355
2002-12-02,15.651188850402832
2002-12-03,15.561655044555664
2002-12-04,15.516897201538086
2002-12-05,15.362257957458496
2002-12-06,15.480273246765137
2002-12-09,15.195403099060059
2002-12-10,15.537237167358398
2002-12-11,15.757001876831055
2002-12-12,15.671538352966309
2002-12-13,15.52910327911377
2002-12-16,15.866864204406738
2002-12-17,15.61862564086914
2002-12-18,15.488409042358398
2002-12-19,15.280866622924805
2002-12-20,15.533174514770508
2002-12-23,15.608072280883789
2002-12-24,15.599896430969238
2002-12-26,15.579425811767578
2002-12-27,15.39113712310791
2002-12-30,15.530312538146973
2002-12-31,15.370670318603516
2003-01-02,15.820938110351562
2003-01-03,15.734975814819336
2003-01-06,16.09519386291504
2003-01-07,15.845494270324707
2003-01-08,15.677666664123535
2003-01-09,16.082910537719727
2003-01-10,15.992859840393066
2003-01-13,16.00923728942871
2003-01-14,16.09519386291504
2003-01-15,15.706326484680176
2003-01-16,15.513933181762695
2003-01-17,15.329729080200195
2003-01-21,15.047286033630371
2003-01-22,15.051384925842285
2003-01-23,15.190553665161133
2003-01-24,14.72391128540039
2003-01-27,14.67478084564209
2003-01-28,14.756658554077148
2003-01-29,14.777122497558594
2003-01-30,14.531525611877441
2003-01-31,14.650230407714844
2003-02-03,14.654321670532227
2003-02-04,14.113999366760254
2003-02-05,14.048503875732422
2003-02-06,14.204049110412598
2003-02-07,14.14673900604248
2003-02-10,14.375970840454102
2003-02-11,14.253174781799316
2003-02-12,14.183582305908203
2003-02-13,14.302289962768555
2003-02-14,14.572457313537598
2003-02-18,14.629755020141602
2003-02-19,14.506962776184082
2003-02-20,14.425093650817871
2003-02-21,14.71572494506836
2003-02-24,14.4373779296875
2003-02-25,14.457839012145996
2003-02-26,14.27364444732666
2003-02-27,14.547893524169922
2003-02-28,14.506962776184082
2003-03-03,14.527424812316895
2003-03-04,14.318663597106934
2003-03-05,14.531525611877441
2003-03-06,14.302289962768555
2003-03-07,14.457839012145996
2003-03-10,14.150837898254395
2003-03-11,14.073062896728516
2003-03-12,13.77424144744873
2003-03-13,14.191776275634766
2003-03-14,14.339129447937012
2003-03-17,14.773032188415527
2003-03-18,14.658413887023926
2003-03-19,14.84261417388916
2003-03-20,14.797589302062988
2003-03-21,15.137336730957031
2003-03-24,14.626303672790527
2003-03-25,14.84473705291748
2003-03-26,14.708734512329102
2003-03-27,14.778791427612305
2003-03-28,14.630433082580566
2003-03-31,14.453211784362793
2003-04-01,14.762311935424805
2003-04-02,15.083768844604492
2003-04-03,14.894185066223145
2003-04-04,15.01781940460205
2003-04-07,15.00959300994873
2003-04-08,14.927163124084473
2003-04-09,14.877699851989746
2003-04-10,14.898310661315918
2003-04-11,14.848855018615723
2003-04-14,15.096122741699219
2003-04-15,15.203287124633789
2003-04-16,15.08788776397705
2003-04-17,15.199162483215332
2003-04-21,15.157943725585938
2003-04-22,15.660740852355957
2003-04-23,15.652499198913574
2003-04-24,15.3722505569458
2003-04-25,15.17855167388916
2003-04-28,15.306318283081055
2003-04-29,15.162073135375977
2003-04-30,15.190918922424316
2003-05-01,15.343400955200195
2003-05-02,15.557710647583008
2003-05-05,15.524735450744629
2003-05-06,15.570068359375
2003-05-07,15.429954528808594
2003-05-08,15.199162483215332
2003-05-09,15.21565055847168
2003-05-12,15.446436882019043
2003-05-13,15.314559936523438
2003-05-14,15.228012084960938
2003-05-15,15.24860954284668
2003-05-16,15.347529411315918
2003-05-19,15.001344680786133
2003-05-20,14.824131965637207
2003-05-21,14.782914161682129
2003-05-22,14.848855018615723
2003-05-23,14.861215591430664
2003-05-27,15.001344680786133
2003-05-28,15.038436889648438
2003-05-29,14.947765350341797
2003-05-30,15.285700798034668
2003-06-02,15.495894432067871
2003-06-03,15.310425758361816
2003-06-04,15.508261680603027
2003-06-05,15.434072494506836
2003-06-06,15.351642608642578
2003-06-09,15.232128143310547
2003-06-10,15.364009857177734
2003-06-11,15.714312553405762
2003-06-12,15.829708099365234
2003-06-13,15.780257225036621
2003-06-16,16.200626373291016
2003-06-17,16.023406982421875
2003-06-18,15.940975189208984
2003-06-19,15.413471221923828
2003-06-20,15.462919235229492
2003-06-23,15.417282104492188
2003-06-24,15.496111869812012
2003-06-25,15.479514122009277
2003-06-26,15.620577812194824
2003-06-27,15.624730110168457
2003-06-30,15.367493629455566
2003-07-01,15.624730110168457
2003-07-02,15.765791893005371
2003-07-03,15.55834674835205
2003-07-07,15.960787773132324
2003-07-08,15.898558616638184
2003-07-09,15.782384872436523
2003-07-10,15.479514122009277
2003-07-11,15.525156021118164
2003-07-14,16.05620002746582
2003-07-15,16.280256271362305
2003-07-16,16.33833885192871
2003-07-17,16.081098556518555
2003-07-18,16.354930877685547
2003-07-21,16.255355834960938
2003-07-22,16.2678165435791
2003-07-23,15.956636428833008
2003-07-24,15.910999298095703
2003-07-25,16.1806697845459
2003-07-28,16.379825592041016
2003-07-29,16.226318359375
2003-07-30,16.130889892578125
2003-07-31,16.30514907836914
2003-08-01,16.151641845703125
2003-08-04,16.035459518432617
2003-08-05,15.815574645996094
2003-08-06,16.135042190551758
2003-08-07,16.18897819519043
2003-08-08,16.2678165435791
2003-08-11,16.16823387145996
2003-08-12,16.280256271362305
2003-08-13,16.18482780456543
2003-08-14,16.359088897705078
2003-08-15,16.276107788085938
2003-08-18,16.491846084594727
2003-08-19,16.491846084594727
2003-08-20,16.50428581237793
2003-08-21,16.5457820892334
2003-08-22,16.42131805419922
2003-08-25,16.42546272277832
2003-08-26,16.49599266052246
2003-08-27,16.446205139160156
2003-08-28,16.620460510253906
2003-08-29,16.740781784057617
2003-09-02,16.956520080566406
2003-09-03,17.14736557006836
2003-09-04,17.13077163696289
2003-09-05,16.919185638427734
2003-09-08,17.05194664001465
2003-09-09,17.035350799560547
2003-09-10,16.85694694519043
2003-09-11,17.022903442382812
2003-09-12,16.927480697631836
2003-09-15,16.72417449951172
2003-09-16,17.014612197875977
2003-09-17,16.894298553466797
2003-09-18,17.230342864990234
