Date,WST
2002-01-28,4.901711463928223
2002-01-29,4.873157978057861
2002-01-30,4.892195224761963
2002-01-31,4.901711463928223
2002-02-01,4.835086345672607
2002-02-04,4.7970147132873535
2002-02-05,4.795111656188965
2002-02-06,4.7970147132873535
2002-02-07,4.8160505294799805
2002-02-08,4.854121208190918
2002-02-11,4.854121208190918
2002-02-12,4.854121208190918
2002-02-13,4.854121208190918
2002-02-14,5.015925407409668
2002-02-15,5.303365230560303
2002-02-19,5.23674201965332
2002-02-20,5.453749179840088
2002-02-21,5.427099227905273
2002-02-22,5.491820812225342
2002-02-25,5.548928737640381
2002-02-26,5.491820812225342
2002-02-27,5.503242015838623
2002-02-28,5.510855197906494
2002-03-01,5.52037239074707
2002-03-04,5.522276878356934
2002-03-05,5.510855197906494
2002-03-06,5.493723392486572
2002-03-07,5.472785472869873
2002-03-08,5.510855197906494
2002-03-11,5.526087284088135
2002-03-12,5.488012313842773
2002-03-13,5.482301712036133
2002-03-14,5.457555770874023
2002-03-15,5.465167999267578
2002-03-18,5.486110687255859
2002-03-19,5.510855197906494
2002-03-20,5.482301712036133
2002-03-21,5.52037239074707
2002-03-22,5.482301712036133
2002-03-25,5.5774827003479
2002-03-26,5.7107319831848145
2002-03-27,5.758322238922119
2002-03-28,5.777356147766113
2002-04-01,5.7107319831848145
2002-04-02,5.722154140472412
2002-04-03,5.691695213317871
2002-04-04,5.7107319831848145
2002-04-05,5.687889099121094
2002-04-08,5.7107319831848145
2002-04-09,5.615553379058838
2002-04-10,5.722154140472412
2002-04-11,5.653624057769775
2002-04-12,5.7126359939575195
2002-04-15,5.737540245056152
2002-04-16,5.727960109710693
2002-04-17,5.727960109710693
2002-04-18,5.737540245056152
2002-04-19,5.662827491760254
2002-04-22,5.584280967712402
2002-04-23,5.536388397216797
2002-04-24,5.4406046867370605
2002-04-25,5.402293682098389
2002-04-26,5.344819068908691
2002-04-29,5.363976955413818
2002-04-30,5.363976955413818
2002-05-01,5.4406046867370605
2002-05-02,5.532557010650635
2002-05-03,5.553631782531738
2002-05-06,5.6130194664001465
2002-05-07,5.65132999420166
2002-05-08,5.630258560180664
2002-05-09,5.574703216552734
2002-05-10,5.553631782531738
2002-05-13,5.6130194664001465
2002-05-14,5.578535556793213
2002-05-15,5.649415493011475
2002-05-16,5.574703216552734
2002-05-17,5.555548191070557
2002-05-20,5.528728008270264
2002-05-21,5.522980690002441
2002-05-22,5.574703216552734
2002-05-23,5.65132999420166
2002-05-24,5.593860626220703
2002-05-28,5.643669128417969
2002-05-29,5.578535556793213
2002-05-30,5.584280967712402
2002-05-31,5.4750871658325195
2002-06-03,5.415703296661377
2002-06-04,5.469342231750488
2002-06-05,5.459762096405029
2002-06-06,5.427196025848389
2002-06-07,5.4406046867370605
2002-06-10,5.521064758300781
2002-06-11,5.488499641418457
2002-06-12,5.473170280456543
2002-06-13,5.431026458740234
2002-06-14,5.463594913482666
2002-06-17,5.488499641418457
2002-06-18,5.555548191070557
2002-06-19,5.595774173736572
2002-06-20,5.641753196716309
2002-06-21,5.670489311218262
2002-06-24,5.647500991821289
2002-06-25,5.6360063552856445
2002-06-26,5.657078742980957
2002-06-27,5.793094158172607
2002-06-28,6.147500514984131
2002-07-01,5.890797138214111
2002-07-02,5.781601428985596
2002-07-03,5.819913387298584
2002-07-05,5.856314659118652
2002-07-08,5.795010089874268
2002-07-09,5.6819844245910645
2002-07-10,5.542136192321777
2002-07-11,5.463594913482666
2002-07-12,5.4501848220825195
2002-07-15,5.411869049072266
2002-07-16,5.344819068908691
2002-07-17,5.488499641418457
2002-07-18,5.084283351898193
2002-07-19,4.875473499298096
2002-07-22,4.979694843292236
2002-07-23,4.8040571212768555
2002-07-24,4.892842769622803
2002-07-25,4.844588279724121
2002-07-26,4.805984020233154
2002-07-29,4.933375358581543
2002-07-30,5.033741474151611
2002-07-31,5.041460990905762
2002-08-01,5.0163702964782715
2002-08-02,4.970047473907471
2002-08-05,4.921792984008789
2002-08-06,4.906351089477539
2002-08-07,4.921792984008789
2002-08-08,4.93144416809082
2002-08-09,4.950745582580566
2002-08-12,4.960395336151123
2002-08-13,4.902491092681885
2002-08-14,4.881263256072998
2002-08-15,4.825286388397217
2002-08-16,4.815640449523926
2002-08-19,4.7673869132995605
2002-08-20,4.751942157745361
2002-08-21,4.7828288078308105
2002-08-22,4.728784084320068
2002-08-23,4.690181255340576
2002-08-26,4.728784084320068
2002-08-27,4.690181255340576
2002-08-28,4.651578903198242
2002-08-29,4.626487731933594
2002-08-30,4.620694637298584
2002-09-03,4.628416061401367
2002-09-04,4.62262487411499
2002-09-05,4.564722537994385
2002-09-06,4.535769462585449
2002-09-09,4.479797840118408
2002-09-10,4.49330997467041
2002-09-11,4.535769462585449
2002-09-12,4.526120662689209
2002-09-13,4.562793254852295
2002-09-16,4.555073261260986
2002-09-17,4.4971699714660645
2002-09-18,4.362058639526367
2002-09-19,4.1922101974487305
2002-09-20,4.1767683029174805
2002-09-23,4.188349723815918
2002-09-24,4.107285022735596
2002-09-25,4.159397125244141
2002-09-26,4.252045154571533
2002-09-27,4.169047832489014
2002-09-30,4.134308815002441
2002-10-01,4.089914321899414
2002-10-02,3.97989821434021
2002-10-03,3.9625251293182373
2002-10-04,3.858299970626831
2002-10-07,3.6035242080688477
2002-10-08,3.599666118621826
2002-10-09,3.566852569580078
2002-10-10,3.4510467052459717
2002-10-11,3.4529764652252197
2002-10-14,3.3738417625427246
2002-10-15,3.4742074012756348
2002-10-16,3.368051290512085
2002-10-17,3.4027926921844482
2002-10-18,3.2850570678710938
2002-10-21,3.2655372619628906
2002-10-22,3.230403184890747
2002-10-23,3.353374481201172
2002-10-24,3.409978151321411
2002-10-25,3.611025333404541
2002-10-28,3.5427067279815674
2002-10-29,3.562227964401245
2002-10-30,3.6012654304504395
2002-10-31,3.7437546253204346
2002-11-01,3.90380859375
2002-11-04,3.9135684967041016
2002-11-05,3.90771484375
2002-11-06,3.8452529907226562
2002-11-07,3.8159749507904053
2002-11-08,3.9135684967041016
2002-11-11,3.8452529907226562
2002-11-12,3.8452529907226562
2002-11-13,3.855011463165283
2002-11-14,3.8940505981445312
2002-11-15,3.9623684883117676
2002-11-18,4.058010101318359
2002-11-19,3.9584643840789795
2002-11-20,4.182934284210205
2002-11-21,4.161462783813477
2002-11-22,4.177077293395996
2002-11-25,4.177077293395996
2002-11-26,4.0209245681762695
2002-11-27,4.056058883666992
2002-11-29,4.040444374084473
2002-12-02,4.1868367195129395
2002-12-03,4.177077293395996
2002-12-04,4.2161149978637695
2002-12-05,4.221970558166504
2002-12-06,4.35274600982666
2002-12-09,4.35274600982666
2002-12-10,4.346895217895508
2002-12-11,4.421065807342529
2002-12-12,4.481575012207031
2002-12-13,4.421065807342529
2002-12-16,4.5225629806518555
2002-12-17,4.489381790161133
2002-12-18,4.489381790161133
2002-12-19,4.489381790161133
2002-12-20,4.743130207061768
2002-12-23,4.813398838043213
2002-12-24,4.807542324066162
2002-12-26,4.780214309692383
2002-12-27,4.80558967590332
2002-12-30,4.66700553894043
2002-12-31,4.762645721435547
2003-01-02,4.811445236206055
2003-01-03,4.713853359222412
2003-01-06,4.672858238220215
2003-01-07,4.760696887969971
2003-01-08,4.647487163543701
2003-01-09,4.635775566101074
2003-01-10,4.626014709472656
2003-01-13,4.5576982498168945
2003-01-14,4.592832565307617
2003-01-15,4.62211275100708
2003-01-16,4.528420448303223
2003-01-17,4.429973602294922
2003-01-21,4.3531904220581055
2003-01-22,4.298061370849609
2003-01-23,4.301999568939209
2003-01-24,4.164174556732178
2003-01-27,4.107079029083252
2003-01-28,4.16811466217041
2003-01-29,3.9436633586883545
2003-01-30,3.6227355003356934
2003-01-31,3.736931085586548
2003-02-03,3.5361037254333496
2003-02-04,3.3470919132232666
2003-02-05,3.5164167881011963
2003-02-06,3.561699390411377
2003-02-07,3.5301990509033203
2003-02-10,3.5557940006256104
2003-02-11,3.453413724899292
2003-02-12,3.4396300315856934
2003-02-13,3.500666379928589
2003-02-14,3.543980836868286
2003-02-18,3.693615198135376
2003-02-19,3.6443943977355957
2003-02-20,3.740868091583252
2003-02-21,3.8196258544921875
2003-02-24,3.7861530780792236
2003-02-25,3.8196258544921875
2003-02-26,3.778276205062866
2003-02-27,3.8196258544921875
2003-02-28,3.7743403911590576
2003-03-03,3.829467296600342
2003-03-04,3.843249559402466
2003-03-05,3.841280460357666
2003-03-06,3.7704014778137207
2003-03-07,3.8393099308013916
2003-03-10,3.8885340690612793
2003-03-11,3.951540231704712
2003-03-12,4.0066657066345215
2003-03-13,4.016510486602783
2003-03-14,3.986978530883789
2003-03-17,4.05588960647583
2003-03-18,4.05588960647583
2003-03-19,4.05588960647583
2003-03-20,4.138583183288574
2003-03-21,4.231119632720947
2003-03-24,4.1208624839782715
2003-03-25,4.134644985198975
2003-03-26,4.0342326164245605
2003-03-27,3.9771342277526855
2003-03-28,3.9574434757232666
2003-03-31,3.8590033054351807
2003-04-01,3.9712271690368652
2003-04-02,3.996821403503418
2003-04-03,4.036200046539307
2003-04-04,4.008636474609375
2003-04-07,4.114956378936768
2003-04-08,4.061796188354492
2003-04-09,4.0066657066345215
2003-04-10,3.986978530883789
2003-04-11,3.947599172592163
2003-04-14,3.986978530883789
2003-04-15,3.9613826274871826
2003-04-16,3.9377553462982178
2003-04-17,4.1326751708984375
2003-04-21,4.1942973136901855
2003-04-22,4.309593677520752
2003-04-23,4.416934967041016
2003-04-24,4.403017044067383
2003-04-25,4.432835578918457
2003-04-28,4.546143531799316
2003-04-29,4.58192253112793
2003-04-30,4.740945816040039
2003-05-01,4.766788482666016
2003-05-02,4.830400466918945
2003-05-05,4.836362838745117
2003-05-06,4.929792881011963
2003-05-07,4.903947830200195
2003-05-08,4.947680950164795
2003-05-09,5.078878879547119
2003-05-12,5.098755836486816
2003-05-13,5.156403064727783
2003-05-14,5.15839147567749
2003-05-15,5.104719161987305
2003-05-16,4.949671745300293
2003-05-19,4.870156288146973
2003-05-20,4.929792881011963
2003-05-21,4.901960372924805
2003-05-22,4.909913539886475
2003-05-23,4.925814628601074
2003-05-27,4.969547271728516
2003-05-28,4.969547271728516
2003-05-29,4.955631256103516
2003-05-30,4.997378349304199
2003-06-02,4.880095481872559
2003-06-03,4.830400466918945
2003-06-04,4.806546688079834
2003-06-05,4.878107070922852
2003-06-06,4.89003324508667
2003-06-09,4.949671745300293
2003-06-10,4.979487419128418
2003-06-11,4.949671745300293
2003-06-12,4.870156288146973
2003-06-13,4.899973392486572
2003-06-16,4.840337753295898
2003-06-17,4.830400466918945
2003-06-18,4.824435234069824
2003-06-19,4.760826587677002
2003-06-20,4.697216510772705
2003-06-23,4.647519111633301
2003-06-24,4.621677875518799
2003-06-25,4.5839104652404785
2003-06-26,4.58192253112793
2003-06-27,4.709139823913574
2003-06-30,4.870156288146973
2003-07-01,5.029180526733398
2003-07-02,5.156403064727783
2003-07-03,5.0490593910217285
2003-07-07,4.840337753295898
2003-07-08,5.039119720458984
2003-07-09,4.969547271728516
2003-07-10,4.969547271728516
2003-07-11,5.102730751037598
2003-07-14,5.084841251373291
2003-07-15,4.937739372253418
2003-07-16,4.830400466918945
2003-07-17,4.949671745300293
2003-07-18,4.975511074066162
2003-07-21,4.648886203765869
2003-07-22,4.941446304321289
2003-07-23,5.189922332763672
2003-07-24,5.079711437225342
2003-07-25,4.9334306716918945
2003-07-28,5.009576797485352
2003-07-29,5.023601531982422
2003-07-30,5.095739841461182
2003-07-31,5.256046772003174
2003-08-01,5.452422618865967
2003-08-04,5.470457077026367
2003-08-05,5.328185558319092
2003-08-06,5.384291648864746
2003-08-07,5.2981276512146
2003-08-08,5.276085376739502
2003-08-11,5.189922332763672
2003-08-12,5.266066551208496
2003-08-13,5.250036239624023
2003-08-14,5.370264530181885
2003-08-15,5.334197044372559
2003-08-18,5.49851131439209
2003-08-19,5.6508026123046875
2003-08-20,5.6508026123046875
2003-08-21,5.672844409942627
2003-08-22,5.610724925994873
2003-08-25,5.670839309692383
2003-08-26,5.73095703125
2003-08-27,5.68086051940918
2003-08-28,5.590686798095703
2003-08-29,5.811110019683838
2003-09-02,6.0415496826171875
2003-09-03,6.025517463684082
2003-09-04,6.284012317657471
