Date,TJX
2000-04-06,2.1076385974884033
2000-04-07,2.0961852073669434
2000-04-10,2.0331859588623047
2000-04-11,1.9930946826934814
2000-04-12,1.9759130477905273
2000-04-13,1.9300943613052368
2000-04-14,1.8098206520080566
2000-04-17,1.832729697227478
2000-04-18,1.8441845178604126
2000-04-19,1.8728224039077759
2000-04-20,1.878548502922058
2000-04-24,1.8728224039077759
2000-04-25,1.8155490159988403
2000-04-26,1.7010024785995483
2000-04-27,1.6494572162628174
2000-04-28,1.7582755088806152
2000-05-01,1.7754572629928589
2000-05-02,1.746821403503418
2000-05-03,1.6380032300949097
2000-05-04,1.712457299232483
2000-05-05,1.7239116430282593
2000-05-08,1.6666394472122192
2000-05-09,1.7047524452209473
2000-05-10,1.6760528087615967
2000-05-11,1.653092622756958
2000-05-12,1.6588329076766968
2000-05-15,1.7908507585525513
2000-05-16,1.836769461631775
2000-05-17,1.8023309707641602
2000-05-18,1.836769461631775
2000-05-19,1.882690191268921
2000-05-22,1.8712095022201538
2000-05-23,1.9458281993865967
2000-05-24,1.9171279668807983
2000-05-25,1.9171279668807983
2000-05-26,1.8999099731445312
2000-05-30,1.9343488216400146
2000-05-31,1.986006736755371
2000-06-01,2.014707088470459
2000-06-02,2.0434062480926514
2000-06-05,1.997488021850586
2000-06-06,1.8654701709747314
2000-06-07,1.9458281993865967
2000-06-08,1.9171279668807983
2000-06-09,1.905648946762085
2000-06-12,1.8482494354248047
2000-06-13,1.8310301303863525
2000-06-14,1.7965919971466064
2000-06-15,1.8482494354248047
2000-06-16,1.836769461631775
2000-06-19,1.7965919971466064
2000-06-20,1.7104922533035278
2000-06-21,1.6875321865081787
2000-06-22,1.6817933320999146
2000-06-23,1.7047524452209473
2000-06-26,1.6932734251022339
2000-06-27,1.7621511220932007
2000-06-28,1.7463663816452026
2000-06-29,1.721971869468689
2000-06-30,1.721971869468689
2000-07-03,1.7047524452209473
2000-07-05,1.6817933320999146
2000-07-06,1.653092622756958
2000-07-07,1.6703128814697266
2000-07-10,1.6760528087615967
2000-07-11,1.6990118026733398
2000-07-12,1.6932734251022339
2000-07-13,1.6990118026733398
2000-07-14,1.7104922533035278
2000-07-17,1.66457200050354
2000-07-18,1.6473530530929565
2000-07-19,1.6014338731765747
2000-07-20,1.5727343559265137
2000-07-21,1.5784742832183838
2000-07-24,1.607174277305603
2000-07-25,1.5784742832183838
2000-07-26,1.5842140913009644
2000-07-27,1.5555146932601929
2000-07-28,1.4866358041763306
2000-07-31,1.5382945537567139
2000-08-01,1.4923758506774902
2000-08-02,1.5382945537567139
2000-08-03,1.4923758506774902
2000-08-04,1.4751559495925903
2000-08-07,1.5555146932601929
2000-08-08,1.6282391548156738
2000-08-09,1.6109784841537476
2000-08-10,1.5476900339126587
2000-08-11,1.5937180519104004
2000-08-14,1.599470615386963
2000-08-15,1.5534435510635376
2000-08-16,1.5707035064697266
2000-08-17,1.5937180519104004
2000-08-18,1.587964415550232
2000-08-21,1.6052253246307373
2000-08-22,1.6339918375015259
2000-08-23,1.7202951908111572
2000-08-24,1.6972812414169312
2000-08-25,1.703033447265625
2000-08-28,1.6800200939178467
2000-08-29,1.6800200939178467
2000-08-30,1.6972812414169312
2000-08-31,1.7332398891448975
2000-09-01,1.8353644609451294
2000-09-05,1.910159945487976
2000-09-06,1.88714599609375
2000-09-07,1.9561872482299805
2000-09-08,2.0309839248657227
2000-09-11,1.9907094240188599
2000-09-12,2.0252294540405273
2000-09-13,2.065504312515259
2000-09-14,2.0770108699798584
2000-09-15,2.0827651023864746
2000-09-18,2.0252294540405273
2000-09-19,1.9619412422180176
2000-09-20,1.9561872482299805
2000-09-21,2.0424904823303223
2000-09-22,2.0367355346679688
2000-09-25,2.065504312515259
2000-09-26,2.0252294540405273
2000-09-27,1.9734489917755127
2000-09-28,2.019477367401123
2000-09-29,2.0712578296661377
2000-10-02,2.0770108699798584
2000-10-03,2.1115331649780273
2000-10-04,2.2381088733673096
2000-10-05,2.364687204360962
2000-10-06,2.272629499435425
2000-10-09,2.278383731842041
2000-10-10,2.2381088733673096
2000-10-11,2.151806592941284
2000-10-12,2.123039484024048
2000-10-13,2.1633141040802
2000-10-16,2.2381088733673096
2000-10-17,2.1345460414886475
2000-10-18,2.174821138381958
2000-10-19,2.272629499435425
2000-10-20,2.215094566345215
2000-10-23,2.2381088733673096
2000-10-24,2.353179454803467
2000-10-25,2.3013970851898193
2000-10-26,2.3186583518981934
2000-10-27,2.3474252223968506
2000-10-30,2.410712957382202
2000-10-31,2.5085229873657227
2000-11-01,2.468247413635254
2000-11-02,2.5487966537475586
2000-11-03,2.5200295448303223
2000-11-06,2.663867712020874
2000-11-07,2.6848394870758057
2000-11-08,2.7424542903900146
2000-11-09,2.5638489723205566
2000-11-10,2.49471116065979
2000-11-13,2.592655658721924
2000-11-14,2.2412068843841553
2000-11-15,2.3679604530334473
2000-11-16,2.373720407485962
2000-11-17,2.3794827461242676
2000-11-20,2.2700140476226807
2000-11-21,2.2815372943878174
2000-11-22,2.3045830726623535
2000-11-24,2.316105604171753
2000-11-27,2.4428584575653076
2000-11-28,2.316105604171753
2000-11-29,2.2815372943878174
2000-11-30,2.3621973991394043
2000-12-01,2.4198126792907715
2000-12-04,2.5408031940460205
2000-12-05,2.6963624954223633
2000-12-06,2.592655658721924
2000-12-07,2.55808687210083
2000-12-08,2.5638489723205566
2000-12-11,2.4601428508758545
2000-12-12,2.4716644287109375
2000-12-13,2.425572156906128
2000-12-14,2.293060064315796
2000-12-15,2.2354443073272705
2000-12-18,2.3103444576263428
2000-12-19,2.2066385746002197
2000-12-20,2.218160629272461
2000-12-21,2.333390235900879
2000-12-22,2.3621973991394043
2000-12-26,2.4198126792907715
2000-12-27,2.627225637435913
2000-12-28,2.592655658721924
2000-12-29,2.55808687210083
2001-01-02,2.529279947280884
2001-01-03,2.736692428588867
2001-01-04,2.713646650314331
2001-01-05,2.615701675415039
2001-01-08,2.6329851150512695
2001-01-09,2.7251694202423096
2001-01-10,2.7078847885131836
2001-01-11,2.667555093765259
2001-01-12,2.6733169555664062
2001-01-16,2.6617937088012695
2001-01-17,2.638747215270996
2001-01-18,2.592655658721924
2001-01-19,2.5350406169891357
2001-01-22,2.6560330390930176
2001-01-23,2.736692428588867
2001-01-24,2.736692428588867
2001-01-25,2.77126145362854
2001-01-26,2.7943081855773926
2001-01-29,2.8337154388427734
2001-01-30,2.768265724182129
2001-01-31,2.857682466506958
2001-02-01,2.9470996856689453
2001-02-02,2.9590840339660645
2001-02-05,2.958162546157837
2001-02-06,2.8852477073669434
2001-02-07,2.811408281326294
2001-02-08,2.7135720252990723
2001-02-09,2.633272647857666
2001-02-12,2.71264910697937
2001-02-13,2.7846412658691406
2001-02-14,2.862173080444336
2001-02-15,2.865863800048828
2001-02-16,2.9397034645080566
2001-02-20,2.962777614593506
2001-02-21,2.8704795837402344
2001-02-22,2.78002667427063
2001-02-23,2.8307909965515137
2001-02-26,2.9609313011169434
2001-02-27,2.9387805461883545
2001-02-28,2.822484016418457
2001-03-01,2.685882806777954
2001-03-02,2.7412614822387695
2001-03-05,2.7606441974639893
2001-03-06,2.8252527713775635
2001-03-07,2.952623128890991
2001-03-08,3.0310781002044678
2001-03-09,2.919398069381714
2001-03-12,2.842790365219116
2001-03-13,2.8510966300964355
2001-03-14,2.767104148864746
2001-03-15,2.78002667427063
2001-03-16,2.7421844005584717
2001-03-19,2.8889386653900146
2001-03-20,2.9304730892181396
2001-03-21,2.936933994293213
2001-03-22,2.8806328773498535
2001-03-23,2.892632007598877
2001-03-26,2.8667871952056885
2001-03-27,2.8704795837402344
2001-03-28,2.9175522327423096
2001-03-29,2.9535481929779053
2001-03-30,2.9535481929779053
2001-04-02,2.9055516719818115
2001-04-03,2.7578749656677246
2001-04-04,2.7726433277130127
2001-04-05,2.7514142990112305
2001-04-06,2.7209558486938477
2001-04-09,2.7135720252990723
2001-04-10,2.6757290363311768
2001-04-11,2.7135720252990723
2001-04-12,2.6314268112182617
2001-04-16,2.564971685409546
2001-04-17,2.562201499938965
2001-04-18,2.7541840076446533
2001-04-19,2.806793212890625
2001-04-20,2.7643356323242188
2001-04-23,2.7643356323242188
2001-04-24,2.75510573387146
2001-04-25,2.7587976455688477
2001-04-26,2.8630948066711426
2001-04-27,2.922166347503662
2001-04-30,2.891707420349121
2001-05-01,2.9978504180908203
2001-05-02,2.9821598529815674
2001-05-03,2.9129369258880615
2001-05-04,2.9277031421661377
2001-05-07,2.900937080383301
2001-05-08,2.9282052516937256
2001-05-09,2.924506664276123
2001-05-10,3.0733206272125244
2001-05-11,3.165752649307251
2001-05-14,3.1334006786346436
2001-05-15,3.165752649307251
2001-05-16,3.2027249336242676
2001-05-17,3.1796152591705322
2001-05-18,3.1250813007354736
2001-05-21,3.144493341445923
2001-05-22,3.1315524578094482
2001-05-23,3.127854824066162
2001-05-24,3.1463425159454346
2001-05-25,3.1324775218963623
2001-05-29,3.142643928527832
2001-05-30,3.093657970428467
2001-05-31,3.0927319526672363
2001-06-01,3.096428632736206
2001-06-04,3.047441244125366
2001-06-05,3.113990545272827
2001-06-06,3.1028988361358643
2001-06-07,3.110292673110962
2001-06-08,3.0714714527130127
2001-06-11,3.0779426097869873
2001-06-12,3.124157428741455
2001-06-13,3.028029203414917
2001-06-14,3.012317180633545
2001-06-15,2.943918228149414
2001-06-18,2.9827396869659424
2001-06-19,3.0492889881134033
2001-06-20,3.0548346042633057
2001-06-21,3.1528115272521973
2001-06-22,3.1176888942718506
2001-06-25,3.0751702785491943
2001-06-26,3.0178611278533936
2001-06-27,2.9744200706481934
2001-06-28,2.9873604774475098
2001-06-29,2.9457666873931885
2001-07-02,3.0030746459960938
2001-07-03,3.043743133544922
2001-07-05,2.9531610012054443
2001-07-06,2.844092845916748
2001-07-09,2.879216432571411
2001-07-10,2.8163628578186035
2001-07-11,2.8191370964050293
2001-07-12,3.0252554416656494
2001-07-13,3.100125312805176
2001-07-16,3.0982789993286133
2001-07-17,3.130627393722534
2001-07-18,3.145416021347046
2001-07-19,3.1555843353271484
2001-07-20,3.161130428314209
2001-07-23,3.162053346633911
2001-07-24,3.067775011062622
2001-07-25,3.1056718826293945
2001-07-26,3.059455633163452
2001-07-27,3.059455633163452
2001-07-30,3.0927319526672363
2001-07-31,3.143568515777588
2001-08-01,3.1592824459075928
2001-08-02,3.222134828567505
2001-08-03,3.2119665145874023
2001-08-06,3.1518876552581787
2001-08-07,3.1773393154144287
2001-08-08,3.149573564529419
2001-08-09,3.271742582321167
2001-08-10,3.314316511154175
2001-08-13,3.2708165645599365
2001-08-14,3.3541154861450195
2001-08-15,3.3689229488372803
2001-08-16,3.386507511138916
2001-08-17,3.360593557357788
2001-08-20,3.424455165863037
2001-08-21,3.243978500366211
2001-08-22,3.274519205093384
2001-08-23,3.250455141067505
2001-08-24,3.339305877685547
2001-08-27,3.313392400741577
2001-08-28,3.2809982299804688
2001-08-29,3.274519205093384
2001-08-30,3.2310190200805664
2001-08-31,3.2486045360565186
2001-09-04,3.2532336711883545
2001-09-05,3.234722137451172
2001-09-06,3.154201030731201
2001-09-07,3.0070412158966064
2001-09-10,2.95243501663208
2001-09-17,2.820084810256958
2001-09-18,2.776585340499878
2001-09-19,2.833967685699463
2001-09-20,2.8432230949401855
2001-09-21,2.775658369064331
2001-09-24,2.7997238636016846
2001-09-25,2.8459997177124023
2001-09-26,2.8432230949401855
2001-09-27,2.8413734436035156
2001-09-28,3.0449888706207275
2001-10-01,3.0653507709503174
2001-10-02,3.1467971801757812
2001-10-03,3.2486045360565186
2001-10-04,3.234722137451172
2001-10-05,3.2069573402404785
2001-10-08,3.124584197998047
2001-10-09,3.0653507709503174
2001-10-10,3.234722137451172
2001-10-11,3.172711133956909
2001-10-12,3.1939985752105713
2001-10-15,3.2365734577178955
2001-10-16,3.2680399417877197
2001-10-17,3.308764696121216
2001-10-18,3.2365734577178955
2001-10-19,3.2782211303710938
2001-10-22,3.256009101867676
2001-10-23,3.214359998703003
2001-10-24,3.2069573402404785
2001-10-25,3.2393486499786377
2001-10-26,3.259711265563965
2001-10-29,3.1338396072387695
2001-10-30,3.0311059951782227
2001-10-31,3.1282858848571777
2001-11-01,3.17086124420166
2001-11-02,3.2661893367767334
2001-11-05,3.3319013118743896
2001-11-06,3.3712875843048096
2001-11-07,3.31290602684021
2001-11-08,3.2443318367004395
2001-11-09,3.2322843074798584
2001-11-12,3.2424774169921875
2001-11-13,3.3425590991973877
2001-11-14,3.4055747985839844
2001-11-15,3.534383535385132
2001-11-16,3.3861141204833984
2001-11-19,3.508436679840088
2001-11-20,3.4750757217407227
2001-11-21,3.4055747985839844
2001-11-23,3.41483998298645
2001-11-26,3.459322452545166
2001-11-27,3.507509708404541
2001-11-28,3.5445785522460938
2001-11-29,3.497316598892212
2001-11-30,3.492680311203003
2001-12-03,3.331437349319458
2001-12-04,3.428740978240967
2001-12-05,3.5065834522247314
2001-12-06,3.5390164852142334
2001-12-07,3.5584781169891357
2001-12-10,3.5065834522247314
2001-12-11,3.461174726486206
2001-12-12,3.4509825706481934
2001-12-13,3.4658093452453613
2001-12-14,3.4815635681152344
2001-12-17,3.5417985916137695
2001-12-18,3.464881658554077
2001-12-19,3.502875566482544
2001-12-20,3.5529165267944336
2001-12-21,3.5584781169891357
2001-12-24,3.50936222076416
2001-12-26,3.551990270614624
2001-12-27,3.649291753768921
2001-12-28,3.710454225540161
2001-12-31,3.693774700164795
2002-01-02,3.6724600791931152
2002-01-03,3.6131532192230225
2002-01-04,3.7252819538116455
2002-01-07,3.7225024700164795
2002-01-08,3.728989839553833
2002-01-09,3.697479248046875
2002-01-10,3.7632765769958496
2002-01-11,3.6187124252319336
2002-01-14,3.627052068710327
2002-01-15,3.633538246154785
2002-01-16,3.566819429397583
2002-01-17,3.5992510318756104
2002-01-18,3.602031946182251
2002-01-22,3.631686210632324
2002-01-23,3.714160203933716
2002-01-24,3.7521538734436035
2002-01-25,3.706746816635132
2002-01-28,3.7540104389190674
2002-01-29,3.674314022064209
2002-01-30,3.720649003982544
2002-01-31,3.8309216499328613
2002-02-01,3.801269054412842
2002-02-04,3.7021138668060303
2002-02-05,3.722059726715088
2002-02-06,3.708144187927246
2002-02-07,3.432607412338257
2002-02-08,3.4019935131073
2002-02-11,3.4836344718933105
2002-02-12,3.509611129760742
2002-02-13,3.5903234481811523
2002-02-14,3.5578529834747314
2002-02-15,3.4752848148345947
2002-02-19,3.3370509147644043
2002-02-20,3.315713405609131
2002-02-21,3.3082919120788574
2002-02-22,3.3184986114501953
2002-02-25,3.158926248550415
2002-02-26,3.245206594467163
2002-02-27,3.4743568897247314
2002-02-28,3.522597551345825
2002-03-01,3.5300183296203613
2002-03-04,3.5272367000579834
2002-03-05,3.4094154834747314
2002-03-06,3.4836344718933105
2002-03-07,3.6905157566070557
2002-03-08,3.7072174549102783
2002-03-11,3.653407096862793
2002-03-12,3.6088786125183105
2002-03-13,3.6088786125183105
2002-03-14,3.5949602127075195
2002-03-15,3.619081497192383
2002-03-18,3.5949602127075195
2002-03-19,3.6663970947265625
2002-03-20,3.738759994506836
2002-03-21,3.6478424072265625
2002-03-22,3.598673105239868
2002-03-25,3.5392978191375732
2002-03-26,3.5532121658325195
2002-03-27,3.64042067527771
2002-03-28,3.71185302734375
2002-04-01,3.661759614944458
2002-04-02,3.609804391860962
2002-04-03,3.5717689990997314
2002-04-04,3.5810446739196777
2002-04-05,3.625575065612793
2002-04-08,3.7109267711639404
2002-04-09,3.7749407291412354
2002-04-10,3.838026762008667
2002-04-11,3.8231828212738037
2002-04-12,3.8992574214935303
2002-04-15,3.859363555908203
2002-04-16,3.932656764984131
2002-04-17,3.912245273590088
2002-04-18,3.9604876041412354
2002-04-19,3.9298722743988037
2002-04-22,3.9085350036621094
2002-04-23,3.951209783554077
2002-04-24,3.956774950027466
2002-04-25,4.033779144287109
2002-04-26,4.066247940063477
2002-04-29,4.071817398071289
2002-04-30,4.043056011199951
2002-05-01,4.053259372711182
2002-05-02,4.089441776275635
2002-05-03,4.07830810546875
2002-05-06,4.034706115722656
2002-05-07,4.1144938468933105
2002-05-08,4.074596405029297
2002-05-09,4.07274055480957
2002-05-10,3.9521384239196777
2002-05-13,3.8389556407928467
2002-05-14,3.965129852294922
2002-05-15,3.9317281246185303
2002-05-16,3.91314697265625
2002-05-17,3.946591854095459
2002-05-20,3.920579671859741
2002-05-21,3.892706871032715
2002-05-22,3.8741273880004883
2002-05-23,3.892706871032715
2002-05-24,3.8908488750457764
2002-05-28,3.840679407119751
2002-05-29,3.83882212638855
2002-05-30,3.8258185386657715
2002-05-31,3.9187209606170654
2002-06-03,3.866694688796997
2002-06-04,3.81838321685791
2002-06-05,3.901995897293091
2002-06-06,3.970747709274292
2002-06-07,3.9168646335601807
2002-06-10,3.892706871032715
2002-06-11,3.883415937423706
2002-06-12,3.8555455207824707
2002-06-13,3.8090925216674805
2002-06-14,3.716188430786133
2002-06-17,3.7663567066192627
2002-06-18,3.7812211513519287
2002-06-19,3.8090925216674805
2002-06-20,3.716188430786133
2002-06-21,3.6678788661956787
2002-06-24,3.613994836807251
2002-06-25,3.6362898349761963
2002-06-26,3.6047046184539795
2002-06-27,3.6177103519439697
2002-06-28,3.6437222957611084
2002-07-01,3.554535388946533
2002-07-02,3.5638248920440674
2002-07-03,3.599128007888794
2002-07-05,3.7626421451568604
2002-07-08,3.6790266036987305
2002-07-09,3.760782241821289
2002-07-10,3.675312042236328
2002-07-11,3.6734540462493896
2002-07-12,3.535954236984253
2002-07-15,3.491361141204834
2002-07-16,3.2405173778533936
2002-07-17,3.260955572128296
2002-07-18,3.195919990539551
2002-07-19,3.106733560562134
2002-07-22,3.0751452445983887
2002-07-23,2.976667642593384
2002-07-24,3.3482866287231445
2002-07-25,3.335279941558838
2002-07-26,3.3111236095428467
2002-07-29,3.5025088787078857
2002-07-30,3.335279941558838
2002-07-31,3.2944014072418213
2002-08-01,3.2683873176574707
2002-08-02,3.2163612842559814
2002-08-05,3.119741201400757
2002-08-06,3.210951328277588
2002-08-07,3.19047474861145
2002-08-08,3.2984375953674316
2002-08-09,3.35986328125
2002-08-12,3.350555658340454
2002-08-13,3.4901633262634277
2002-08-14,3.5925419330596924
2002-08-15,3.815910816192627
2002-08-16,3.873615026473999
2002-08-19,3.851278781890869
2002-08-20,3.750760555267334
2002-08-21,3.8345282077789307
2002-08-22,3.899675130844116
2002-08-23,3.676305055618286
2002-08-26,3.815910816192627
2002-08-27,3.735870122909546
2002-08-28,3.6297686100006104
2002-08-29,3.7340099811553955
2002-08-30,3.6818909645080566
2002-09-03,3.585094928741455
2002-09-04,3.694918155670166
2002-09-05,3.6856117248535156
2002-09-06,3.801020622253418
2002-09-09,3.802882194519043
2002-09-10,3.9275972843170166
2002-09-11,3.908980369567871
2002-09-12,3.787989377975464
2002-09-13,3.8438336849212646
2002-09-16,3.85500168800354
2002-09-17,3.815910816192627
2002-09-18,3.8121867179870605
2002-09-19,3.7786831855773926
2002-09-20,3.741455078125
2002-09-23,3.6856117248535156
2002-09-24,3.6018502712249756
2002-09-25,3.5553128719329834
2002-09-26,3.536696434020996
2002-09-27,3.3784775733947754
2002-09-30,3.164414882659912
2002-10-01,3.2574844360351562
2002-10-02,3.2500407695770264
2002-10-03,3.1234633922576904
2002-10-04,3.1402156352996826
2002-10-07,3.0862340927124023
2002-10-08,3.1811673641204834
2002-10-09,3.078789234161377
2002-10-10,3.0490055084228516
2002-10-11,3.3784775733947754
2002-10-14,3.3691701889038086
2002-10-15,3.5385591983795166
2002-10-16,3.430598258972168
2002-10-17,3.5180838108062744
2002-10-18,3.6074328422546387
2002-10-21,3.7228400707244873
2002-10-22,3.8121867179870605
2002-10-23,3.868032455444336
2002-10-24,3.7209787368774414
2002-10-25,3.851278781890869
2002-10-28,3.7786831855773926
2002-10-29,3.8252174854278564
2002-10-30,3.7972991466522217
2002-10-31,3.8196346759796143
2002-11-01,3.925736665725708
2002-11-04,3.8066048622131348
2002-11-05,3.929642677307129
2002-11-06,3.9147250652313232
2002-11-07,3.8774406909942627
2002-11-08,3.888627767562866
2002-11-11,3.8494808673858643
2002-11-12,3.728308916091919
2002-11-13,3.6910266876220703
2002-11-14,3.7749125957489014
2002-11-15,3.741358995437622
2002-11-18,3.681706428527832
2002-11-19,3.5847692489624023
2002-11-20,3.6351020336151123
2002-11-21,3.6723856925964355
2002-11-22,3.6612002849578857
2002-11-25,3.6798431873321533
2002-11-26,3.523252487182617
2002-11-27,3.735766649246216
2002-11-29,3.648148775100708
2002-12-02,3.7469515800476074
2002-12-03,3.7544074058532715
2002-12-04,3.6910266876220703
2002-12-05,3.6071393489837646
2002-12-06,3.653743267059326
2002-12-09,3.5624001026153564
2002-12-10,3.640695333480835
2002-12-11,3.6593358516693115
2002-12-12,3.7115325927734375
2002-12-13,3.677978754043579
2002-12-16,3.8196535110473633
2002-12-17,3.765594244003296
2002-12-18,3.728308916091919
2002-12-19,3.7525432109832764
2002-12-20,3.836430549621582
2002-12-23,3.631373643875122
2002-12-24,3.5791773796081543
2002-12-26,3.648148775100708
2002-12-27,3.6071393489837646
2002-12-30,3.631373643875122
2002-12-31,3.6388297080993652
2003-01-02,3.7339041233062744
2003-01-03,3.676115036010742
2003-01-06,3.7152628898620605
2003-01-07,3.730175256729126
2003-01-08,3.6276447772979736
2003-01-09,3.743222951889038
2003-01-10,3.771183729171753
2003-01-13,3.814060926437378
2003-01-14,3.7879621982574463
2003-01-15,3.7376296520233154
2003-01-16,3.7171242237091064
2003-01-17,3.6630640029907227
2003-01-21,3.5717201232910156
2003-01-22,3.5959560871124268
2003-01-23,3.696619987487793
2003-01-24,3.5530788898468018
2003-01-27,3.459872007369995
2003-01-28,3.4617364406585693
2003-01-29,3.4859695434570312
2003-01-30,3.411405324935913
2003-01-31,3.42258882522583
2003-02-03,3.4766507148742676
2003-02-04,3.3944950103759766
2003-02-05,3.3963608741760254
2003-02-06,3.3534159660339355
2003-02-07,3.211512565612793
2003-02-10,3.1928398609161377
2003-02-11,3.1442949771881104
2003-02-12,3.1368257999420166
2003-02-13,3.155496835708618
2003-02-14,3.211512565612793
2003-02-18,3.2189807891845703
2003-02-19,3.146162271499634
2003-02-20,3.0938808917999268
2003-02-21,3.0976169109344482
2003-02-24,3.0191938877105713
2003-02-25,3.0042574405670166
2003-02-26,2.996788740158081
2003-02-27,2.987454414367676
2003-02-28,3.000523567199707
2003-03-03,2.974383592605591
2003-03-04,2.9818527698516846
2003-03-05,3.0434679985046387
2003-03-06,3.04720139503479
2003-03-07,3.1050848960876465
2003-03-10,3.045335054397583
2003-03-11,3.0434679985046387
2003-03-12,3.037867307662964
2003-03-13,3.183504819869995
2003-03-14,3.1723029613494873
2003-03-17,3.3198087215423584
2003-03-18,3.250722646713257
2003-03-19,3.263791561126709
2003-03-20,3.3048722743988037
2003-03-21,3.4971883296966553
2003-03-24,3.344080924987793
2003-03-25,3.3515493869781494
2003-03-26,3.342212677001953
2003-03-27,3.355282783508301
2003-03-28,3.3384792804718018
2003-03-31,3.2861990928649902
2003-04-01,3.207777500152588
2003-04-02,3.314206838607788
2003-04-03,3.342212677001953
2003-04-04,3.3888916969299316
2003-04-07,3.527062177658081
2003-04-08,3.5065231323242188
2003-04-09,3.407564640045166
2003-04-10,3.5251965522766113
2003-04-11,3.530795097351074
2003-04-14,3.4467732906341553
2003-04-15,3.5233278274536133
2003-04-16,3.431837558746338
2003-04-17,3.527062177658081
2003-04-21,3.4971883296966553
2003-04-22,3.5326640605926514
2003-04-23,3.513991355895996
2003-04-24,3.43743896484375
2003-04-25,3.428102731704712
2003-04-28,3.5065231323242188
2003-04-29,3.5718748569488525
2003-04-30,3.594280242919922
2003-05-01,3.4691812992095947
2003-05-02,3.5158588886260986
2003-05-05,3.489719867706299
2003-05-06,3.513101577758789
2003-05-07,3.4046053886413574
2003-05-08,3.550515651702881
2003-05-09,3.576704740524292
2003-05-12,3.741323947906494
2003-05-13,3.703911066055298
2003-05-14,3.61972975730896
2003-05-15,3.4008631706237793
2003-05-16,3.385896921157837
2003-05-19,3.3054592609405518
2003-05-20,3.329777479171753
2003-05-21,3.3073315620422363
2003-05-22,3.355966806411743
2003-05-23,3.29984712600708
2003-05-27,3.3204245567321777
2003-05-28,3.3522262573242188
2003-05-29,3.329777479171753
2003-05-30,3.4046053886413574
2003-06-02,3.5168440341949463
2003-06-03,3.5168440341949463
2003-06-04,3.5617401599884033
2003-06-05,3.621600389480591
2003-06-06,3.6365654468536377
2003-06-09,3.6010234355926514
2003-06-10,3.5804460048675537
2003-06-11,3.621600389480591
2003-06-12,3.567352056503296
2003-06-13,3.567352056503296
2003-06-16,3.6103768348693848
2003-06-17,3.543034553527832
2003-06-18,3.604763984680176
2003-06-19,3.554255723953247
2003-06-20,3.5692222118377686
2003-06-23,3.5823159217834473
2003-06-24,3.5692222118377686
2003-06-25,3.5205841064453125
2003-06-26,3.5037498474121094
2003-06-27,3.460724115371704
2003-06-30,3.5243258476257324
2003-07-01,3.4887821674346924
2003-07-02,3.479430675506592
2003-07-03,3.385896921157837
2003-07-07,3.501878499984741
2003-07-08,3.6103768348693848
2003-07-09,3.5168440341949463
2003-07-10,3.385896921157837
2003-07-11,3.432663917541504
2003-07-14,3.44575834274292
2003-07-15,3.36719012260437
2003-07-16,3.4120876789093018
2003-07-17,3.41021728515625
2003-07-18,3.6010234355926514
2003-07-21,3.5636098384857178
2003-07-22,3.6421782970428467
2003-07-23,3.7151334285736084
2003-07-24,3.700169563293457
2003-07-25,3.7132630348205566
2003-07-28,3.7450640201568604
2003-07-29,3.666496515274048
2003-07-30,3.604763984680176
