Date,DOW
2019-09-24,32.562076568603516
2019-09-25,33.316734313964844
2019-09-26,33.00229263305664
2019-09-27,32.8904914855957
2019-09-30,33.2957649230957
2019-10-01,32.12186050415039
2019-10-02,31.395151138305664
2019-10-03,31.660680770874023
2019-10-04,31.681638717651367
2019-10-07,31.562850952148438
2019-10-08,30.64048957824707
2019-10-09,30.75229263305664
2019-10-10,31.388168334960938
2019-10-11,32.932430267333984
2019-10-14,32.71581268310547
2019-10-15,32.9813232421875
2019-10-16,32.92543029785156
2019-10-17,33.40757369995117
2019-10-18,33.51237869262695
2019-10-21,32.92543029785156
2019-10-22,32.71581268310547
2019-10-23,33.00229263305664
2019-10-24,34.56751251220703
2019-10-25,35.27324676513672
2019-10-28,35.78335189819336
2019-10-29,35.979000091552734
2019-10-30,35.65756607055664
2019-10-31,35.280242919921875
2019-11-01,36.55198287963867
2019-11-04,37.85166549682617
2019-11-05,37.87263488769531
2019-11-06,37.92853927612305
2019-11-07,38.990631103515625
2019-11-08,39.1234016418457
2019-11-11,38.99763107299805
2019-11-12,38.54343795776367
2019-11-13,37.495296478271484
2019-11-14,37.697940826416016
2019-11-15,38.33381271362305
2019-11-18,37.95647430419922
2019-11-19,37.30663299560547
2019-11-20,36.80352783203125
2019-11-21,37.649024963378906
2019-11-22,37.87263488769531
2019-11-25,38.571388244628906
2019-11-26,38.69017791748047
2019-11-27,38.41416549682617
2019-11-29,37.770164489746094
2019-12-02,37.62152862548828
2019-12-03,36.673221588134766
2019-12-04,36.998756408691406
2019-12-05,36.800601959228516
2019-12-06,37.664005279541016
2019-12-09,37.69938659667969
2019-12-10,37.60030746459961
2019-12-11,37.57908248901367
2019-12-12,38.53447341918945
2019-12-13,37.70645523071289
2019-12-16,38.33632278442383
2019-12-17,38.68309783935547
2019-12-18,38.39293670654297
2019-12-19,38.58401870727539
2019-12-20,38.64772033691406
2019-12-23,38.87417221069336
2019-12-24,38.85294723510742
2019-12-26,39.07941818237305
2019-12-27,38.80340576171875
2019-12-30,38.456626892089844
2019-12-31,38.732635498046875
2020-01-02,38.039093017578125
2020-01-03,37.097843170166016
2020-01-06,36.949222564697266
2020-01-07,36.935062408447266
2020-01-08,37.31723403930664
2020-01-09,36.935062408447266
2020-01-10,36.446746826171875
2020-01-13,37.04829406738281
2020-01-14,36.97045135498047
2020-01-15,36.9916877746582
2020-01-16,37.14030456542969
2020-01-17,37.748931884765625
2020-01-21,37.22522735595703
2020-01-22,36.00090789794922
2020-01-23,35.5621223449707
2020-01-24,34.31656265258789
2020-01-27,33.38947677612305
2020-01-28,33.37532043457031
2020-01-29,35.15165710449219
2020-01-30,34.302406311035156
2020-01-31,32.603919982910156
2020-02-03,33.07808303833008
2020-02-04,34.00517272949219
2020-02-05,35.10920333862305
2020-02-06,34.81903076171875
2020-02-07,33.99101638793945
2020-02-10,34.104248046875
2020-02-11,34.52888107299805
2020-02-12,34.94642639160156
2020-02-13,34.182106018066406
2020-02-14,34.415645599365234
2020-02-18,33.7857780456543
2020-02-19,33.65839767456055
2020-02-20,34.50763702392578
2020-02-21,34.182106018066406
2020-02-24,32.72422409057617
2020-02-25,31.103586196899414
2020-02-26,30.466650009155273
2020-02-27,28.452329635620117
2020-02-28,29.07101821899414
2020-03-02,29.797607421875
2020-03-03,29.178926467895508
2020-03-04,30.150114059448242
2020-03-05,28.848005294799805
2020-03-06,28.035079956054688
2020-03-09,21.963327407836914
2020-03-10,22.589204788208008
2020-03-11,20.136051177978516
2020-03-12,17.028236389160156
2020-03-13,18.481422424316406
2020-03-16,15.826833724975586
2020-03-17,19.13608169555664
2020-03-18,19.02097511291504
2020-03-19,20.229570388793945
2020-03-20,19.74037742614746
2020-03-23,19.121686935424805
2020-03-24,20.48136329650879
2020-03-25,21.855419158935547
2020-03-26,21.351837158203125
2020-03-27,20.546106338500977
2020-03-30,20.61085319519043
2020-03-31,21.035303115844727
2020-04-01,19.45261573791504
2020-04-02,20.16482162475586
2020-04-03,20.121660232543945
2020-04-06,21.970521926879883
2020-04-07,23.25825309753418
2020-04-08,25.027978897094727
2020-04-09,26.301319122314453
2020-04-13,25.344518661499023
2020-04-14,25.445232391357422
2020-04-15,23.186311721801758
2020-04-16,22.754667282104492
2020-04-17,24.042400360107422
2020-04-20,22.682729721069336
2020-04-21,22.215116500854492
2020-04-22,22.905746459960938
2020-04-23,23.42371368408203
2020-04-24,23.826576232910156
2020-04-27,24.77618408203125
2020-04-28,25.804929733276367
2020-04-29,26.955982208251953
2020-04-30,26.394840240478516
2020-05-01,24.40929412841797
2020-05-04,23.783416748046875
2020-05-05,24.006431579589844
2020-05-06,22.992069244384766
2020-05-07,23.632343292236328
2020-05-08,24.697052001953125
2020-05-11,24.387706756591797
2020-05-12,24.308576583862305
2020-05-13,23.27263832092285
2020-05-14,24.10714340209961
2020-05-15,24.143115997314453
2020-05-18,26.430816650390625
2020-05-19,25.639467239379883
2020-05-20,26.0279541015625
2020-05-21,25.76896858215332
2020-05-22,25.984783172607422
2020-05-26,27.905580520629883
2020-05-27,28.646564483642578
2020-05-28,28.34633445739746
2020-05-29,28.265789031982422
2020-06-01,28.273109436035156
2020-06-02,29.73033332824707
2020-06-03,30.484575271606445
2020-06-04,31.27542495727539
2020-06-05,32.19810104370117
2020-06-08,33.611385345458984
2020-06-09,32.520294189453125
2020-06-10,31.91251564025879
2020-06-11,28.749080657958984
2020-06-12,30.191669464111328
2020-06-15,30.740873336791992
2020-06-16,30.938594818115234
2020-06-17,30.147724151611328
2020-06-18,30.447959899902344
2020-06-19,30.499221801757812
2020-06-22,30.565122604370117
2020-06-23,30.279541015625
2020-06-24,28.15594482421875
2020-06-25,29.276321411132812
2020-06-26,29.14451789855957
2020-06-29,30.008596420288086
2020-06-30,29.847496032714844
2020-07-01,29.84017562866211
2020-07-02,30.45528793334961
2020-07-06,31.085037231445312
2020-07-07,30.528505325317383
2020-07-08,29.547264099121094
2020-07-09,28.880895614624023
2020-07-10,29.847496032714844
2020-07-13,30.19899559020996
2020-07-14,31.077720642089844
2020-07-15,31.729450225830078
2020-07-16,32.095577239990234
2020-07-17,31.978418350219727
2020-07-20,30.975204467773438
2020-07-21,31.5170841217041
2020-07-22,32.46904373168945
2020-07-23,31.35598373413086
2020-07-24,31.202211380004883
2020-07-27,32.22006607055664
2020-07-28,31.209522247314453
2020-07-29,31.868572235107422
2020-07-30,30.55780601501465
2020-07-31,30.067174911499023
2020-08-03,29.35687255859375
2020-08-04,30.257564544677734
2020-08-05,30.748186111450195
2020-08-06,30.79212760925293
2020-08-07,31.21685218811035
2020-08-10,32.805885314941406
2020-08-11,32.58619689941406
2020-08-12,32.42510223388672
2020-08-13,32.534942626953125
2020-08-14,32.85714340209961
2020-08-17,32.556907653808594
2020-08-18,32.7399787902832
2020-08-19,32.688720703125
2020-08-20,31.99305534362793
2020-08-21,31.919832229614258
2020-08-24,33.77248001098633
2020-08-25,33.38438034057617
2020-08-26,33.93359375
2020-08-27,33.801780700683594
2020-08-28,34.240474700927734
2020-08-31,33.548973083496094
2020-09-01,35.147605895996094
2020-09-02,36.59752655029297
2020-09-03,35.980377197265625
2020-09-04,36.13652420043945
2020-09-08,35.63834762573242
2020-09-09,36.604957580566406
2020-09-10,36.21088790893555
2020-09-11,37.06596755981445
2020-09-14,37.24441146850586
2020-09-15,37.97309112548828
2020-09-16,36.954437255859375
2020-09-17,37.898738861083984
2020-09-18,37.452606201171875
2020-09-21,35.623477935791016
2020-09-22,35.54168701171875
2020-09-23,34.7535285949707
2020-09-24,34.508155822753906
2020-09-25,34.233028411865234
2020-09-28,35.30374526977539
2020-09-29,34.62711715698242
2020-09-30,34.98402404785156
2020-10-01,34.28508377075195
2020-10-02,35.17735290527344
2020-10-05,36.12165832519531
2020-10-06,35.601173400878906
2020-10-07,35.91345977783203
2020-10-08,36.71650314331055
2020-10-09,36.701622009277344
2020-10-12,36.12165832519531
2020-10-13,35.601173400878906
2020-10-14,36.30754470825195
2020-10-15,36.441375732421875
2020-10-16,36.65700912475586
2020-10-19,36.314979553222656
2020-10-20,36.68675231933594
2020-10-21,36.09934997558594
2020-10-22,36.300106048583984
2020-10-23,36.084476470947266
2020-10-26,35.058380126953125
2020-10-27,34.62711715698242
2020-10-28,33.593589782714844
2020-10-29,34.38918685913086
2020-10-30,33.824092864990234
2020-11-02,35.55656433105469
2020-11-03,36.233184814453125
2020-11-04,34.53789138793945
2020-11-05,36.411643981933594
2020-11-06,35.86140060424805
2020-11-09,38.75382614135742
2020-11-10,39.75017547607422
2020-11-11,38.820743560791016
2020-11-12,37.95078659057617
2020-11-13,38.64228439331055
2020-11-16,40.09964370727539
2020-11-17,40.508602142333984
2020-11-18,41.11830139160156
2020-11-19,41.14805221557617
2020-11-20,40.69448471069336
2020-11-23,41.594181060791016
2020-11-24,42.92513656616211
2020-11-25,41.958526611328125
2020-11-27,41.71007537841797
2020-11-30,39.91066360473633
2020-12-01,40.302162170410156
2020-12-02,40.053714752197266
2020-12-03,40.3548698425293
2020-12-04,41.44655227661133
2020-12-07,40.06123352050781
2020-12-08,41.070106506347656
2020-12-09,41.152931213378906
2020-12-10,40.97977066040039
2020-12-11,40.65602493286133
2020-12-14,39.94832229614258
2020-12-15,40.75389862060547
2020-12-16,40.528038024902344
2020-12-17,40.528038024902344
2020-12-18,41.90581130981445
2020-12-21,41.46914291381836
2020-12-22,41.16046142578125
2020-12-23,41.22067642211914
2020-12-24,41.25081253051758
2020-12-28,40.87436294555664
2020-12-29,40.904476165771484
2020-12-30,41.762779235839844
2020-12-31,41.78534698486328
2021-01-04,40.68614196777344
2021-01-05,42.0112190246582
2021-01-06,43.9913215637207
2021-01-07,44.051551818847656
2021-01-08,43.82568359375
2021-01-11,44.315067291259766
2021-01-12,45.956356048583984
2021-01-13,45.19594955444336
2021-01-14,44.90985107421875
2021-01-15,43.14808654785156
2021-01-19,43.32878112792969
2021-01-20,44.09672927856445
2021-01-21,43.336307525634766
2021-01-22,43.2911376953125
2021-01-25,43.087860107421875
2021-01-26,41.96604537963867
2021-01-27,40.94964599609375
2021-01-28,40.9421272277832
2021-01-29,39.07495880126953
2021-02-01,39.71491241455078
2021-02-02,41.11528778076172
2021-02-03,41.67242431640625
2021-02-04,42.417789459228516
2021-02-05,43.09538650512695
2021-02-08,43.17820358276367
2021-02-09,42.6135368347168
2021-02-10,43.41912078857422
2021-02-11,43.41912078857422
2021-02-12,43.78050994873047
2021-02-16,44.23225021362305
2021-02-17,44.07414245605469
2021-02-18,43.336307525634766
2021-02-19,45.46699523925781
2021-02-22,47.0405158996582
2021-02-23,46.76948928833008
2021-02-24,47.95151138305664
2021-02-25,46.703060150146484
2021-02-26,45.15009307861328
2021-03-01,46.84769821166992
2021-03-02,47.75360107421875
2021-03-03,47.38819122314453
2021-03-04,46.58887481689453
2021-03-05,47.89061737060547
2021-03-08,48.29408264160156
2021-03-09,47.39580535888672
2021-03-10,48.78890609741211
2021-03-11,48.9639892578125
2021-03-12,48.979217529296875
2021-03-15,47.88301086425781
2021-03-16,48.09616470336914
2021-03-17,50.25051498413086
2021-03-18,49.26849365234375
2021-03-19,48.65187454223633
2021-03-22,48.347373962402344
2021-03-23,46.246307373046875
2021-03-24,47.228328704833984
2021-03-25,48.14182662963867
2021-03-26,48.7127799987793
2021-03-29,48.644264221191406
2021-03-30,49.18476104736328
2021-03-31,48.674713134765625
2021-04-01,49.17714309692383
2021-04-05,49.16952896118164
2021-04-06,49.17714309692383
2021-04-07,48.7127799987793
2021-04-08,48.1037712097168
2021-04-09,48.06570816040039
2021-04-12,48.56053161621094
2021-04-13,48.19512176513672
2021-04-14,48.90308380126953
2021-04-15,49.154300689697266
2021-04-16,49.238040924072266
2021-04-19,49.13908004760742
2021-04-20,47.56327438354492
2021-04-21,49.34461975097656
2021-04-22,46.38332748413086
2021-04-23,47.2816162109375
2021-04-26,47.35013198852539
2021-04-27,47.69269561767578
2021-04-28,48.19512176513672
2021-04-29,48.766056060791016
2021-04-30,47.57850646972656
2021-05-03,49.13908004760742
2021-05-04,50.41038513183594
2021-05-05,51.81870651245117
2021-05-06,52.5571174621582
2021-05-07,52.5571174621582
2021-05-10,52.321136474609375
2021-05-11,52.19932556152344
2021-05-12,51.460914611816406
2021-05-13,51.82632064819336
2021-05-14,53.15851974487305
2021-05-17,53.980674743652344
2021-05-18,52.93013381958008
2021-05-19,52.18410110473633
2021-05-20,51.96333694458008
2021-05-21,52.39726257324219
2021-05-24,52.94537353515625
2021-05-25,52.5571174621582
2021-05-26,52.96059036254883
2021-05-27,52.799095153808594
2021-05-28,52.61453628540039
2021-06-01,54.144832611083984
2021-06-02,53.0220947265625
2021-06-03,54.29863739013672
2021-06-04,54.11408233642578
2021-06-07,53.24510955810547
2021-06-08,53.35276412963867
2021-06-09,52.937522888183594
2021-06-10,52.283870697021484
2021-06-11,52.291568756103516
2021-06-14,51.4918098449707
2021-06-15,51.69174575805664
2021-06-16,50.438289642333984
2021-06-17,48.86184310913086
2021-06-18,47.66222381591797
2021-06-21,48.53117752075195
2021-06-22,48.831092834472656
2021-06-23,48.561946868896484
2021-06-24,48.53117752075195
2021-06-25,48.66959762573242
2021-06-28,48.369693756103516
2021-06-29,48.43122100830078
2021-06-30,48.66191101074219
2021-07-01,48.831092834472656
2021-07-02,48.83877944946289
2021-07-06,47.62377166748047
2021-07-07,47.869850158691406
2021-07-08,47.22389221191406
2021-07-09,48.50811004638672
2021-07-12,48.61577224731445
2021-07-13,48.215904235839844
2021-07-14,47.92367935180664
2021-07-15,47.60839080810547
2021-07-16,46.14729309082031
2021-07-19,44.440147399902344
2021-07-20,45.078407287597656
2021-07-21,45.93198013305664
2021-07-22,46.50872802734375
2021-07-23,46.224205017089844
2021-07-26,47.68528747558594
2021-07-27,47.6391487121582
2021-07-28,47.5776252746582
2021-07-29,48.13899612426758
2021-07-30,47.80063247680664
2021-08-02,47.077781677246094
2021-08-03,47.854469299316406
2021-08-04,46.90092086791992
2021-08-05,46.90861129760742
2021-08-06,47.67759704589844
2021-08-09,47.5391731262207
2021-08-10,48.53886413574219
2021-08-11,49.40013885498047
2021-08-12,49.2232780456543
2021-08-13,48.97718811035156
2021-08-16,48.69267654418945
2021-08-17,47.91598129272461
2021-08-18,47.58531951904297
2021-08-19,46.56256103515625
2021-08-20,46.824012756347656
2021-08-23,47.72373580932617
2021-08-24,48.64652633666992
2021-08-25,49.11561584472656
2021-08-26,48.94643783569336
2021-08-27,50.27680206298828
2021-08-30,49.7326774597168
2021-08-31,48.8931770324707
2021-09-01,48.61334228515625
2021-09-02,48.6755256652832
2021-09-03,48.286869049072266
2021-09-07,48.09253692626953
2021-09-08,47.1753044128418
2021-09-09,46.85661315917969
2021-09-10,46.957664489746094
2021-09-13,47.19862747192383
2021-09-14,46.366905212402344
2021-09-15,46.79442596435547
2021-09-16,46.226985931396484
2021-09-17,44.88999938964844
2021-09-20,43.66961669921875
2021-09-21,43.16435241699219
2021-09-22,43.76289367675781
2021-09-23,44.641258239746094
2021-09-24,44.159324645996094
2021-09-27,46.39799118041992
2021-09-28,46.21921157836914
2021-09-29,45.72173309326172
2021-09-30,44.742305755615234
2021-10-01,45.5351676940918
2021-10-04,45.27088928222656
2021-10-05,45.93937683105469
2021-10-06,44.43138885498047
2021-10-07,45.480751037597656
2021-10-08,45.63622283935547
2021-10-11,45.26310348510742
2021-10-12,44.88222885131836
2021-10-13,44.23705291748047
2021-10-14,45.659549713134766
2021-10-15,45.83054733276367
2021-10-18,45.82277297973633
2021-10-19,46.009334564208984
2021-10-20,46.55345153808594
2021-10-21,46.063743591308594
2021-10-22,45.39525604248047
2021-10-25,45.63622283935547
2021-10-26,45.63622283935547
2021-10-27,43.52969741821289
2021-10-28,43.97276306152344
2021-10-29,43.50638198852539
2021-11-01,44.6490364074707
2021-11-02,45.44966506958008
2021-11-03,45.9005126953125
2021-11-04,44.439151763916016
2021-11-05,45.325294494628906
2021-11-08,45.527400970458984
2021-11-09,45.69840621948242
2021-11-10,45.67509078979492
2021-11-11,46.39021682739258
2021-11-12,46.68560028076172
2021-11-15,46.57677459716797
2021-11-16,45.75282287597656
2021-11-17,45.34861373901367
2021-11-18,45.068782806396484
2021-11-19,44.5713005065918
2021-11-22,45.69840621948242
2021-11-23,46.00156021118164
2021-11-24,45.57403564453125
2021-11-26,44.77340316772461
2021-11-29,44.7419319152832
2021-11-30,43.22325134277344
2021-12-01,41.51572799682617
2021-12-02,41.846214294433594
2021-12-03,41.7596549987793
2021-12-06,42.39702606201172
2021-12-07,43.16816329956055
2021-12-08,43.20750427246094
2021-12-09,42.79833984375
2021-12-10,43.026527404785156
2021-12-13,41.95637130737305
2021-12-14,42.39702606201172
2021-12-15,42.52293014526367
2021-12-16,42.96358108520508
2021-12-17,42.57014465332031
2021-12-20,42.10588073730469
2021-12-21,42.648834228515625
2021-12-22,42.67243576049805
2021-12-23,43.388492584228516
2021-12-27,43.96292495727539
2021-12-28,44.560943603515625
2021-12-29,44.8993034362793
2021-12-30,44.678985595703125
2021-12-31,44.63176727294922
2022-01-03,44.74980163574219
2022-01-04,45.961585998535156
2022-01-05,45.91437911987305
2022-01-06,45.82782745361328
2022-01-07,46.50453186035156
2022-01-10,45.95372772216797
2022-01-11,46.56748962402344
2022-01-12,46.63043212890625
2022-01-13,47.16551208496094
2022-01-14,47.795013427734375
2022-01-18,47.37010192871094
2022-01-19,47.08683395385742
2022-01-20,45.48945617675781
2022-01-21,44.63176727294922
2022-01-24,44.55308151245117
2022-01-25,44.99373245239258
2022-01-26,45.02520751953125
2022-01-27,47.3543586730957
2022-01-28,47.244197845458984
2022-01-31,47.000267028808594
2022-02-01,48.6369743347168
2022-02-02,48.518943786621094
2022-02-03,48.16484832763672
2022-02-04,47.684844970703125
2022-02-07,47.141910552978516
2022-02-08,48.07041931152344
2022-02-09,48.77861785888672
2022-02-10,47.96025848388672
2022-02-11,48.07041931152344
2022-02-14,47.8658447265625
2022-02-15,48.676326751708984
2022-02-16,48.849430084228516
2022-02-17,48.13336944580078
2022-02-18,47.6769905090332
2022-02-22,47.448787689208984
2022-02-23,47.189117431640625
2022-02-24,46.20551681518555
2022-02-25,47.50361251831055
2022-02-28,46.95410919189453
2022-03-01,45.49674606323242
2022-03-02,47.14523696899414
2022-03-03,47.519535064697266
2022-03-04,46.850582122802734
2022-03-07,46.17365646362305
2022-03-08,46.06217575073242
2022-03-09,47.62306213378906
2022-03-10,48.284053802490234
2022-03-11,48.50703811645508
2022-03-14,48.00532531738281
2022-03-15,46.8824348449707
2022-03-16,47.49563980102539
2022-03-17,50.04404067993164
2022-03-18,49.6856689453125
2022-03-21,50.44223403930664
2022-03-22,50.60945129394531
2022-03-23,50.410369873046875
2022-03-24,51.03950119018555
2022-03-25,51.52528762817383
2022-03-28,51.0554313659668
2022-03-29,51.119140625
2022-03-30,51.17489242553711
2022-03-31,50.744842529296875
2022-04-01,51.11117172241211
2022-04-04,50.97579574584961
2022-04-05,50.561676025390625
2022-04-06,49.11227798461914
2022-04-07,48.777801513671875
2022-04-08,49.1202392578125
2022-04-11,49.33525848388672
2022-04-12,50.37851333618164
2022-04-13,51.09525680541992
2022-04-14,52.1544189453125
2022-04-18,52.46500778198242
2022-04-19,53.396759033203125
2022-04-20,53.786991119384766
2022-04-21,55.35584259033203
2022-04-22,54.55150604248047
2022-04-25,54.20906448364258
2022-04-26,53.65159606933594
2022-04-27,53.715301513671875
2022-04-28,54.002010345458984
2022-04-29,52.95875930786133
2022-05-02,53.404727935791016
2022-05-03,54.27277755737305
2022-05-04,56.23183822631836
2022-05-05,54.52762222290039
2022-05-06,54.097564697265625
2022-05-09,53.062286376953125
2022-05-10,52.409263610839844
2022-05-11,53.18970489501953
2022-05-12,53.38880157470703
2022-05-13,53.80290985107422
2022-05-16,54.13740539550781
2022-05-17,55.7221794128418
2022-05-18,54.87800979614258
2022-05-19,54.75856018066406
2022-05-20,54.24092483520508
2022-05-23,53.74717330932617
2022-05-24,53.41268539428711
2022-05-25,53.595848083496094
2022-05-26,54.025901794433594
2022-05-27,55.570865631103516
2022-05-31,54.701839447021484
2022-06-01,54.80643844604492
2022-06-02,54.79838943481445
2022-06-03,53.93738555908203
2022-06-06,53.969566345214844
2022-06-07,54.210968017578125
2022-06-08,54.10636520385742
2022-06-09,52.995914459228516
2022-06-10,49.78525161743164
2022-06-13,47.21834945678711
2022-06-14,47.121788024902344
2022-06-15,46.196407318115234
2022-06-16,44.595096588134766
2022-06-17,44.07206726074219
2022-06-21,44.2169075012207
2022-06-22,42.11669921875
2022-06-23,41.08672332763672
2022-06-24,42.760440826416016
2022-06-27,42.0201416015625
2022-06-28,42.269596099853516
2022-06-29,41.827022552490234
2022-06-30,41.529296875
2022-07-01,41.59366226196289
2022-07-05,40.821170806884766
2022-07-06,41.183284759521484
2022-07-07,42.06842041015625
2022-07-08,41.344215393066406
2022-07-11,41.04648971557617
2022-07-12,40.57173156738281
2022-07-13,39.968223571777344
2022-07-14,39.3486213684082
2022-07-15,39.87165069580078
2022-07-18,40.61195755004883
2022-07-19,42.205223083496094
2022-07-20,42.28569412231445
2022-07-21,41.36030960083008
2022-07-22,40.9177360534668
2022-07-25,41.505149841308594
2022-07-26,41.279842376708984
2022-07-27,42.03623580932617
2022-07-28,42.08452606201172
2022-07-29,42.816768646240234
2022-08-01,42.21326446533203
2022-08-02,41.48100662231445
2022-08-03,41.43273162841797
2022-08-04,41.0303955078125
2022-08-05,41.43273162841797
2022-08-08,41.96381378173828
2022-08-09,42.4224739074707
2022-08-10,43.484657287597656
2022-08-11,44.46635055541992
2022-08-12,45.005489349365234
2022-08-15,44.530731201171875
2022-08-16,45.150325775146484
2022-08-17,44.627288818359375
2022-08-18,45.077911376953125
2022-08-19,44.651432037353516
2022-08-22,43.782386779785156
2022-08-23,44.75604248046875
2022-08-24,43.645591735839844
2022-08-25,44.868690490722656
2022-08-26,43.82261276245117
2022-08-29,43.106449127197266
2022-08-30,41.8916130065918
2022-08-31,41.581783294677734
2022-09-01,40.733848571777344
2022-09-02,40.20387649536133
2022-09-06,39.61684036254883
2022-09-07,39.926666259765625
2022-09-08,40.277259826660156
2022-09-09,41.18227767944336
2022-09-12,41.524723052978516
2022-09-13,39.029808044433594
2022-09-14,38.37755584716797
2022-09-15,38.24708938598633
2022-09-16,37.84757995605469
2022-09-19,38.108489990234375
2022-09-20,37.57852554321289
2022-09-21,36.67350769042969
2022-09-22,36.50228500366211
2022-09-23,35.79295349121094
2022-09-26,35.377132415771484
2022-09-27,35.70327377319336
2022-09-28,36.7305793762207
2022-09-29,36.004940032958984
2022-09-30,35.817413330078125
2022-10-03,36.91810607910156
2022-10-04,38.010643005371094
2022-10-05,37.55406188964844
2022-10-06,37.11378479003906
2022-10-07,36.208770751953125
2022-10-10,36.591976165771484
2022-10-11,35.83372116088867
2022-10-12,35.71957015991211
2022-10-13,37.439918518066406
2022-10-14,36.78765869140625
2022-10-17,36.90180206298828
2022-10-18,37.814971923828125
2022-10-19,36.795814514160156
2022-10-20,36.63274383544922
2022-10-21,38.214473724365234
2022-10-24,38.35308074951172
2022-10-25,39.01350021362305
2022-10-26,39.12765121459961
2022-10-27,38.82596969604492
2022-10-28,38.711830139160156
2022-10-31,38.108489990234375
2022-11-01,38.263404846191406
2022-11-02,38.263404846191406
2022-11-03,37.90465545654297
2022-11-04,39.975589752197266
2022-11-07,40.35879135131836
2022-11-08,40.48109817504883
2022-11-09,38.87489700317383
2022-11-10,40.733848571777344
2022-11-11,43.32659149169922
2022-11-14,42.356353759765625
2022-11-15,42.070987701416016
2022-11-16,41.18227767944336
2022-11-17,40.87245559692383
2022-11-18,40.82353591918945
2022-11-21,40.905059814453125
2022-11-22,42.04652404785156
2022-11-23,42.03022003173828
2022-11-25,42.03837585449219
2022-11-28,40.929527282714844
2022-11-29,41.88041305541992
