Date,EXPD
2001-09-24,9.004195213317871
2001-09-25,9.197836875915527
2001-09-26,8.963531494140625
2001-09-27,8.897696495056152
2001-09-28,9.168791770935059
2001-10-01,8.713741302490234
2001-10-02,8.99258041381836
2001-10-03,9.0235595703125
2001-10-04,9.120380401611328
2001-10-05,8.986770629882812
2001-10-08,8.849284172058105
2001-10-09,8.630476951599121
2001-10-10,8.738914489746094
2001-10-11,9.261739730834961
2001-10-12,9.081655502319336
2001-10-15,9.17072868347168
2001-10-16,9.1010160446167
2001-10-17,8.814433097839355
2001-10-18,8.616920471191406
2001-10-19,8.766019821166992
2001-10-22,8.647905349731445
2001-10-23,8.750529289245605
2001-10-24,8.568511009216309
2001-10-25,8.644027709960938
2001-10-26,8.704056739807129
2001-10-29,8.872522354125977
2001-10-30,8.72342300415039
2001-10-31,8.752466201782227
2001-11-01,8.769892692565918
2001-11-02,8.973214149475098
2001-11-05,9.03518009185791
2001-11-06,9.079715728759766
2001-11-07,9.587047576904297
2001-11-08,9.956897735595703
2001-11-09,10.001435279846191
2001-11-12,9.877508163452148
2001-11-13,9.75938892364502
2001-11-14,9.68193244934082
2001-11-15,9.652883529663086
2001-11-16,9.633525848388672
2001-11-19,9.691610336303711
2001-11-20,9.689678192138672
2001-11-21,9.701295852661133
2001-11-23,9.885252952575684
2001-11-26,9.703231811523438
2001-11-27,9.614157676696777
2001-11-28,9.5889892578125
2001-11-29,9.612271308898926
2001-11-30,9.703462600708008
2001-12-03,9.575403213500977
2001-12-04,9.759734153747559
2001-12-05,10.13033390045166
2001-12-06,10.995707511901855
2001-12-07,11.253767967224121
2001-12-10,11.038393020629883
2001-12-11,10.916153907775879
2001-12-12,10.809436798095703
2001-12-13,10.667794227600098
2001-12-14,10.795855522155762
2001-12-17,10.885109901428223
2001-12-18,11.08690071105957
2001-12-19,11.191679000854492
2001-12-20,10.788093566894531
2001-12-21,10.953019142150879
2001-12-24,10.945256233215332
2001-12-26,11.12765121459961
2001-12-27,10.947197914123535
2001-12-28,11.098546981811523
2001-12-31,11.050034523010254
2002-01-02,11.053915977478027
2002-01-03,11.088842391967773
2002-01-04,11.606901168823242
2002-01-07,11.488542556762695
2002-01-08,11.593320846557617
2002-01-09,11.498245239257812
2002-01-10,11.467201232910156
2002-01-11,11.137348175048828
2002-01-14,10.809436798095703
2002-01-15,11.059737205505371
2002-01-16,11.08302116394043
2002-01-17,11.331379890441895
2002-01-18,11.214962005615234
2002-01-22,11.242130279541016
2002-01-23,11.292572975158691
2002-01-24,11.216899871826172
2002-01-25,11.430335998535156
2002-01-28,11.608845710754395
2002-01-29,11.469143867492676
2002-01-30,11.577798843383789
2002-01-31,11.752425193786621
2002-02-01,11.707801818847656
2002-02-04,11.453619956970215
2002-02-05,11.445859909057617
2002-02-06,11.343023300170898
2002-02-07,11.139290809631348
2002-02-08,11.337200164794922
2002-02-11,11.517646789550781
2002-02-12,11.063618659973145
2002-02-13,11.001526832580566
2002-02-14,10.871527671813965
2002-02-15,10.972426414489746
2002-02-19,10.770631790161133
2002-02-20,10.268094062805176
2002-02-21,9.924659729003906
2002-02-22,10.281675338745117
2002-02-25,10.448543548583984
2002-02-26,10.361227989196777
2002-02-27,10.766753196716309
2002-02-28,10.578543663024902
2002-03-01,11.147053718566895
2002-03-04,11.558394432067871
2002-03-05,11.467201232910156
2002-03-06,11.593320846557617
2002-03-07,11.622427940368652
2002-03-08,11.75436782836914
2002-03-11,11.649590492248535
2002-03-12,11.389589309692383
2002-03-13,11.37601089477539
2002-03-14,11.377946853637695
2002-03-15,11.389589309692383
2002-03-18,11.168394088745117
2002-03-19,11.63406753540039
2002-03-20,11.521530151367188
2002-03-21,11.6476469039917
2002-03-22,11.6204833984375
2002-03-25,11.422575950622559
2002-03-26,11.49242877960205
2002-03-27,11.779590606689453
2002-03-28,11.835859298706055
2002-04-01,11.758246421813965
2002-04-02,11.585561752319336
2002-04-03,11.426454544067383
2002-04-04,11.490484237670898
2002-04-05,11.573921203613281
2002-04-08,11.484664916992188
2002-04-09,11.533173561096191
2002-04-10,11.692277908325195
2002-04-11,11.352725982666016
2002-04-12,11.570039749145508
2002-04-15,11.253767967224121
2002-04-16,11.595258712768555
2002-04-17,11.525413513183594
2002-04-18,11.482723236083984
2002-04-19,11.364365577697754
2002-04-22,11.315860748291016
2002-04-23,11.222722053527832
2002-04-24,11.224661827087402
2002-04-25,11.263467788696289
2002-04-26,11.148991584777832
2002-04-29,11.017053604125977
2002-04-30,11.228544235229492
2002-05-01,11.242130279541016
2002-05-02,11.352725982666016
2002-05-03,11.449739456176758
2002-05-06,11.193617820739746
2002-05-07,10.671675682067871
2002-05-08,11.090785026550293
2002-05-09,11.065560340881348
2002-05-10,11.028693199157715
2002-05-13,11.36824893951416
2002-05-14,11.665112495422363
2002-05-15,11.597200393676758
2002-05-16,11.542874336242676
2002-05-17,11.548697471618652
2002-05-20,11.346901893615723
2002-05-21,11.284809112548828
2002-05-22,11.300334930419922
2002-05-23,11.511829376220703
2002-05-24,11.63601016998291
2002-05-28,11.405110359191895
2002-05-29,11.525413513183594
2002-05-30,11.539022445678711
2002-05-31,11.4904146194458
2002-06-03,11.255165100097656
2002-06-04,11.064630508422852
2002-06-05,11.255165100097656
2002-06-06,11.093791961669922
2002-06-07,11.225997924804688
2002-06-10,11.276546478271484
2002-06-11,11.192947387695312
2002-06-12,11.290156364440918
2002-06-13,11.447644233703613
2002-06-14,11.360152244567871
2002-06-17,11.86954116821289
2002-06-18,12.036744117736816
2002-06-19,12.151455879211426
2002-06-20,12.168951034545898
2002-06-21,12.458641052246094
2002-06-24,12.413924217224121
2002-06-25,12.182560920715332
2002-06-26,12.25255298614502
2002-06-27,12.676393508911133
2002-06-28,12.894150733947754
2002-07-01,12.940813064575195
2002-07-02,12.396425247192383
2002-07-03,12.12812328338623
2002-07-05,12.509190559387207
2002-07-08,12.345880508422852
2002-07-09,12.019246101379395
2002-07-10,11.47874641418457
2002-07-11,11.249329566955566
2002-07-12,11.214332580566406
2002-07-15,11.315430641174316
2002-07-16,11.408760070800781
2002-07-17,11.665395736694336
2002-07-18,11.548744201660156
2002-07-19,11.121010780334473
2002-07-22,10.440529823303223
2002-07-23,10.3822021484375
2002-07-24,10.634957313537598
2002-07-25,10.3822021484375
2002-07-26,10.755497932434082
2002-07-29,11.253217697143555
2002-07-30,11.229886054992676
2002-07-31,11.470970153808594
2002-08-01,10.946028709411621
