Date,BAX
2000-10-30,13.816244125366211
2000-10-31,13.900812149047852
2000-11-01,13.847959518432617
2000-11-02,13.5308256149292
2000-11-03,13.62596321105957
2000-11-06,13.805679321289062
2000-11-07,13.911389350891113
2000-11-08,14.006522178649902
2000-11-09,14.048810958862305
2000-11-10,14.143938064575195
2000-11-13,13.985377311706543
2000-11-14,13.900812149047852
2000-11-15,14.069945335388184
2000-11-16,13.869099617004395
2000-11-17,13.763394355773926
2000-11-20,14.080517768859863
2000-11-21,14.270794868469238
2000-11-22,14.059380531311035
2000-11-24,13.985377311706543
2000-11-27,13.995953559875488
2000-11-28,14.365936279296875
2000-11-29,14.704204559326172
2000-11-30,14.640779495239258
2000-12-01,14.429357528686523
2000-12-04,14.556214332580566
2000-12-05,14.524491310119629
2000-12-06,14.492786407470703
2000-12-07,14.619637489318848
2000-12-08,14.53507137298584
2000-12-11,14.175654411315918
2000-12-12,14.291937828063965
2000-12-13,14.58802604675293
2000-12-14,14.577310562133789
2000-12-15,14.566591262817383
2000-12-18,14.630904197692871
2000-12-19,14.78096866607666
2000-12-20,14.491558074951172
2000-12-21,14.555876731872559
2000-12-22,14.341501235961914
2000-12-26,14.65234661102295
2000-12-27,14.941744804382324
2000-12-28,15.198994636535645
2000-12-29,15.145406723022461
2001-01-02,15.370491027832031
2001-01-03,14.813111305236816
2001-01-04,13.977069854736328
2001-01-05,14.234313011169434
2001-01-08,14.577310562133789
2001-01-09,14.727372169494629
2001-01-10,14.566591262817383
2001-01-11,14.51300048828125
2001-01-12,14.309348106384277
2001-01-16,14.545156478881836
2001-01-17,14.24502944946289
2001-01-18,14.577310562133789
2001-01-19,14.24502944946289
2001-01-22,14.89887523651123
2001-01-23,14.577310562133789
2001-01-24,14.287906646728516
2001-01-25,14.845273971557617
2001-01-26,15.016777038574219
2001-01-29,15.045504570007324
2001-01-30,15.006057739257812
2001-01-31,15.071224212646484
2001-02-01,15.088377952575684
2001-02-02,15.031783103942871
2001-02-05,15.064360618591309
2001-02-06,15.083226203918457
2001-02-07,15.083226203918457
2001-02-08,15.134676933288574
2001-02-09,15.095231056213379
2001-02-12,15.349053382873535
2001-02-13,15.220425605773926
2001-02-14,15.057506561279297
2001-02-15,14.743668556213379
2001-02-16,14.875716209411621
2001-02-20,15.297605514526367
2001-02-21,15.726343154907227
2001-02-22,15.518834114074707
2001-02-23,15.331894874572754
2001-02-26,15.498254776000977
2001-02-27,15.611446380615234
2001-02-28,15.793232917785645
2001-03-01,15.882405281066895
2001-03-02,16.00589370727539
2001-03-05,16.326587677001953
2001-03-06,16.194534301757812
2001-03-07,15.493110656738281
2001-03-08,15.901275634765625
2001-03-09,15.932140350341797
2001-03-12,15.477681159973145
2001-03-13,15.76064682006836
2001-03-14,15.520550727844238
2001-03-15,15.443368911743164
2001-03-16,15.417649269104004
2001-03-19,15.438225746154785
2001-03-20,15.331894874572754
2001-03-21,15.335326194763184
2001-03-22,14.611607551574707
2001-03-23,15.09009075164795
2001-03-26,15.287309646606445
2001-03-27,15.494827270507812
2001-03-28,15.892704963684082
2001-03-29,16.113929748535156
2001-03-30,16.144800186157227
2001-04-02,15.894412994384766
2001-04-03,15.434805870056152
2001-04-04,15.820671081542969
2001-04-05,16.120790481567383
2001-04-06,15.366204261779785
2001-04-09,15.508549690246582
2001-04-10,15.525694847106934
2001-04-11,15.263307571411133
2001-04-12,15.35590648651123
2001-04-16,15.511975288391113
2001-04-17,15.769224166870117
2001-04-18,15.554849624633789
2001-04-19,15.331894874572754
2001-04-20,15.376489639282227
2001-04-23,15.30103588104248
2001-04-24,15.0746488571167
2001-04-25,15.60629653930664
2001-04-26,15.640595436096191
2001-04-27,15.726343154907227
2001-04-30,15.632020950317383
2001-05-01,16.009319305419922
2001-05-02,15.695478439331055
2001-05-03,16.062482833862305
2001-05-04,16.2425594329834
2001-05-07,16.307727813720703
2001-05-08,15.992166519165039
2001-05-09,16.09506607055664
2001-05-10,16.041898727416992
2001-05-11,15.863548278808594
2001-05-14,15.914990425109863
2001-05-15,16.20140266418457
2001-05-16,16.36088752746582
2001-05-17,16.67301368713379
2001-05-18,16.511812210083008
2001-05-21,16.834218978881836
2001-05-22,16.875385284423828
2001-05-23,16.7999210357666
2001-05-24,16.80506706237793
2001-05-25,16.604415893554688
2001-05-29,16.56669044494629
2001-05-30,16.82393455505371
2001-05-31,16.93712043762207
2001-06-01,17.187511444091797
2001-06-04,17.35214614868164
2001-06-05,17.232097625732422
2001-06-06,17.05031967163086
2001-06-07,17.074317932128906
2001-06-08,17.146347045898438
2001-06-11,16.93712043762207
2001-06-12,16.913110733032227
2001-06-13,16.98856544494629
2001-06-14,17.074317932128906
2001-06-15,17.338424682617188
2001-06-18,17.383005142211914
2001-06-19,17.92837905883789
2001-06-20,18.065584182739258
2001-06-21,18.52176284790039
2001-06-22,18.034704208374023
2001-06-25,18.11016845703125
2001-06-26,17.887218475341797
2001-06-27,17.993541717529297
2001-06-28,18.189064025878906
2001-06-29,17.321273803710938
2001-07-02,17.1497745513916
2001-07-03,16.803361892700195
2001-07-05,16.635278701782227
2001-07-06,16.429485321044922
2001-07-09,16.865089416503906
2001-07-10,16.64900016784668
2001-07-11,16.415769577026367
2001-07-12,16.504934310913086
2001-07-13,16.343740463256836
2001-07-16,16.412336349487305
2001-07-17,16.395198822021484
2001-07-18,16.29228973388672
2001-07-19,16.66958236694336
2001-07-20,16.67301368713379
2001-07-23,16.755332946777344
2001-07-24,16.52895164489746
2001-07-25,17.04688262939453
2001-07-26,17.04688262939453
2001-07-27,16.751907348632812
2001-07-30,16.7690486907959
2001-07-31,17.081174850463867
2001-08-01,17.16350555419922
2001-08-02,16.71417236328125
2001-08-03,16.52895164489746
2001-08-06,16.378034591674805
2001-08-07,16.78963279724121
2001-08-08,16.65586280822754
2001-08-09,16.992006301879883
2001-08-10,16.998863220214844
2001-08-13,17.427600860595703
2001-08-14,17.791187286376953
2001-08-15,17.907793045043945
2001-08-16,17.852922439575195
2001-08-17,18.24736785888672
2001-08-20,18.0930233001709
2001-08-21,17.87692642211914
2001-08-22,17.948957443237305
2001-08-23,17.918087005615234
2001-08-24,18.151325225830078
2001-08-27,18.18219566345215
2001-08-28,17.753454208374023
2001-08-29,17.83577537536621
2001-08-30,18.024423599243164
2001-08-31,17.698570251464844
2001-09-04,17.900941848754883
2001-09-05,18.267942428588867
2001-09-06,18.24736785888672
2001-09-07,18.007261276245117
2001-09-10,18.288530349731445
2001-09-17,18.31939697265625
2001-09-18,18.178762435913086
2001-09-19,18.017555236816406
2001-09-20,17.801475524902344
2001-09-21,17.410459518432617
2001-09-24,17.297264099121094
2001-09-25,17.633403778076172
2001-09-26,18.127315521240234
2001-09-27,18.881906509399414
2001-09-28,18.881906509399414
2001-10-01,19.036258697509766
2001-10-02,18.350263595581055
2001-10-03,17.852922439575195
2001-10-04,18.007261276245117
2001-10-05,18.24736785888672
2001-10-08,18.339975357055664
2001-10-09,18.30224609375
2001-10-10,18.33312225341797
2001-10-11,17.86321258544922
2001-10-12,18.04156494140625
2001-10-15,17.770599365234375
2001-10-16,17.68142318725586
2001-10-17,17.64026641845703
2001-10-18,16.98856544494629
2001-10-19,17.578521728515625
2001-10-22,17.856348037719727
2001-10-23,17.818626403808594
2001-10-24,17.27326011657715
2001-10-25,17.088037490844727
2001-10-26,17.14292335510254
2001-10-29,16.892532348632812
2001-10-30,16.594131469726562
2001-10-31,16.5906982421875
2001-11-01,16.85822868347168
2001-11-02,16.806777954101562
2001-11-05,15.890981674194336
2001-11-06,15.76064682006836
2001-11-07,16.422626495361328
2001-11-08,16.364320755004883
2001-11-09,16.285432815551758
2001-11-12,16.583837509155273
2001-11-13,16.786203384399414
2001-11-14,16.463783264160156
2001-11-15,16.62157440185547
2001-11-16,16.865089416503906
2001-11-19,16.78963279724121
2001-11-20,16.98856544494629
2001-11-21,16.926837921142578
2001-11-23,16.806777954101562
2001-11-26,16.992006301879883
2001-11-27,16.985139846801758
2001-11-28,17.204648971557617
2001-11-29,17.78432273864746
2001-11-30,17.83577537536621
2001-12-03,17.65741539001465
2001-12-04,17.62311363220215
2001-12-05,17.2526798248291
2001-12-06,17.01258087158203
2001-12-07,17.48248291015625
2001-12-10,17.527067184448242
2001-12-11,17.62311363220215
2001-12-12,17.616867065429688
2001-12-13,17.429523468017578
2001-12-14,17.849306106567383
2001-12-17,17.953378677368164
2001-12-18,17.859722137451172
2001-12-19,17.970726013183594
2001-12-20,18.144197463989258
2001-12-21,18.50846290588379
2001-12-24,18.501522064208984
2001-12-26,18.612539291381836
2001-12-27,18.56397247314453
2001-12-28,18.595205307006836
2001-12-31,18.605602264404297
2002-01-02,18.421733856201172
2002-01-03,18.234399795532227
2002-01-04,18.335002899169922
2002-01-07,18.19969367980957
2002-01-08,18.033178329467773
2002-01-09,17.842369079589844
2002-01-10,17.925634384155273
2002-01-11,18.32112693786621
2002-01-14,18.414796829223633
2002-01-15,18.393985748291016
2002-01-16,18.30031394958496
2002-01-17,18.480714797973633
2002-01-18,18.515398025512695
2002-01-22,18.66805648803711
2002-01-23,19.101703643798828
2002-01-24,18.28297233581543
2002-01-25,18.22051429748535
2002-01-28,18.317665100097656
2002-01-29,18.109500885009766
2002-01-30,18.64724349975586
2002-01-31,19.368844985961914
2002-02-01,19.254358291625977
2002-02-04,18.924772262573242
2002-02-05,19.313331604003906
2002-02-06,19.230066299438477
2002-02-07,18.955997467041016
2002-02-08,18.980283737182617
2002-02-11,19.254358291625977
2002-02-12,19.358430862426758
2002-02-13,19.427824020385742
2002-02-14,19.490264892578125
2002-02-15,19.6290340423584
2002-02-19,19.20232391357422
2002-02-20,19.3896484375
2002-02-21,19.06355094909668
2002-02-22,19.247413635253906
2002-02-25,19.032329559326172
2002-02-26,18.90743064880371
2002-02-27,19.323745727539062
2002-02-28,19.247413635253906
2002-03-01,19.209253311157227
2002-03-04,19.427824020385742
2002-03-05,19.13987159729004
2002-03-06,19.275165557861328
2002-03-07,19.32721519470215
2002-03-08,19.080894470214844
2002-03-11,18.99416160583496
2002-03-12,19.12252426147461
2002-03-13,19.240476608276367
2002-03-14,19.375782012939453
2002-03-15,20.052289962768555
2002-03-18,19.903100967407227
2002-03-19,19.799022674560547
2002-03-20,19.694955825805664
2002-03-21,20.086977005004883
2002-03-22,20.052289962768555
2002-03-25,20.2153377532959
2002-03-26,20.46860122680664
2002-03-27,20.6767520904541
2002-03-28,20.64899444580078
2002-04-01,20.395742416381836
2002-04-02,20.086977005004883
2002-04-03,19.753925323486328
2002-04-04,20.07309913635254
2002-04-05,20.000242233276367
2002-04-08,20.32635498046875
2002-04-09,20.46860122680664
2002-04-10,20.6351261138916
2002-04-11,20.086977005004883
2002-04-12,19.86147117614746
2002-04-15,19.82330894470215
2002-04-16,19.95514678955078
2002-04-17,19.601276397705078
2002-04-18,20.10432243347168
2002-04-19,20.312482833862305
2002-04-22,19.87881851196289
2002-04-23,19.642919540405273
2002-04-24,19.552711486816406
2002-04-25,19.479854583740234
2002-04-26,19.64985466003418
2002-04-29,19.20232391357422
2002-04-30,19.740049362182617
2002-05-01,19.87881851196289
2002-05-02,19.774749755859375
2002-05-03,19.746994018554688
2002-05-06,19.56658935546875
2002-05-07,19.289043426513672
2002-05-08,19.257822036743164
2002-05-09,19.073957443237305
2002-05-10,18.9594669342041
2002-05-13,19.049673080444336
2002-05-14,19.07048988342285
2002-05-15,18.50499725341797
2002-05-16,18.32459831237793
2002-05-17,18.560504913330078
2002-05-20,18.36968994140625
2002-05-21,18.393985748291016
2002-05-22,18.008901596069336
2002-05-23,18.359289169311523
2002-05-24,18.31072235107422
2002-05-28,18.140727996826172
2002-05-29,18.57784080505371
2002-05-30,18.553565979003906
2002-05-31,18.629894256591797
2002-06-03,18.317665100097656
2002-06-04,18.1337890625
2002-06-05,18.0678768157959
2002-06-06,17.54401397705078
2002-06-07,17.48503303527832
2002-06-10,17.831960678100586
2002-06-11,16.936901092529297
2002-06-12,16.166723251342773
2002-06-13,15.955095291137695
2002-06-14,16.1181583404541
2002-06-17,16.537931442260742
2002-06-18,16.877918243408203
2002-06-19,16.860570907592773
2002-06-20,16.433855056762695
2002-06-21,15.913461685180664
2002-06-24,15.844075202941895
2002-06-25,15.514498710632324
2002-06-26,15.295937538146973
2002-06-27,15.64633846282959
2002-06-28,15.420828819274902
2002-07-01,14.851872444152832
2002-07-02,14.518827438354492
2002-07-03,14.258630752563477
2002-07-05,15.001046180725098
2002-07-08,14.831056594848633
2002-07-09,14.272509574890137
2002-07-10,13.693144798278809
2002-07-11,13.873543739318848
2002-07-12,14.241290092468262
2002-07-15,14.210058212280273
2002-07-16,14.275982856750488
2002-07-17,15.060028076171875
2002-07-18,11.101609230041504
2002-07-19,11.014880180358887
2002-07-22,10.737339973449707
2002-07-23,11.059979438781738
2002-07-24,12.02095890045166
2002-07-25,12.451151847839355
2002-07-26,12.690524101257324
2002-07-29,13.49539852142334
2002-07-30,13.266425132751465
2002-07-31,13.84578800201416
2002-08-01,13.245611190795898
2002-08-02,13.266425132751465
2002-08-05,12.402580261230469
2002-08-06,12.624614715576172
2002-08-07,12.832762718200684
2002-08-08,13.238667488098145
2002-08-09,13.145007133483887
2002-08-12,12.975005149841309
2002-08-13,12.659305572509766
2002-08-14,12.315850257873535
2002-08-15,12.298502922058105
2002-08-16,11.79546070098877
2002-08-19,12.190957069396973
2002-08-20,12.097283363342285
2002-08-21,12.48584270477295
2002-08-22,12.662775039672852
2002-08-23,12.419928550720215
2002-08-26,12.850114822387695
2002-08-27,13.06867504119873
2002-08-28,12.954192161560059
2002-08-29,12.860526084899902
2002-08-30,12.589916229248047
2002-09-03,12.173609733581543
2002-09-04,12.437271118164062
2002-09-05,12.350544929504395
2002-09-06,12.211771011352539
2002-09-09,12.256867408752441
2002-09-10,12.229122161865234
2002-09-11,12.107695579528809
2002-09-12,11.306294441223145
2002-09-13,11.254258155822754
2002-09-16,11.587307929992676
2002-09-17,11.216095924377441
2002-09-18,11.448534965515137
2002-09-19,11.39302921295166
2002-09-20,11.202218055725098
2002-09-23,10.76162338256836
2002-09-24,10.869170188903809
2002-09-25,11.29588794708252
2002-09-26,11.479756355285645
2002-09-27,10.896926879882812
2002-09-30,10.5985689163208
2002-10-01,10.275925636291504
2002-10-02,9.151890754699707
2002-10-03,9.401677131652832
2002-10-04,9.32882308959961
2002-10-07,9.686158180236816
2002-10-08,9.87349796295166
2002-10-09,9.807580947875977
2002-10-10,9.887374877929688
2002-10-11,9.939408302307129
2002-10-14,10.178788185119629
2002-10-15,10.411229133605957
2002-10-16,10.151036262512207
2002-10-17,9.280252456665039
2002-10-18,9.658401489257812
2002-10-21,9.852676391601562
2002-10-22,9.817987442016602
2002-10-23,9.557791709899902
2002-10-24,9.172706604003906
2002-10-25,9.436363220214844
2002-10-28,9.616769790649414
2002-10-29,9.280252456665039
2002-10-30,8.714761734008789
2002-10-31,8.680073738098145
2002-11-01,8.402530670166016
2002-11-04,8.72517204284668
2002-11-05,8.72517204284668
2002-11-06,8.91251277923584
2002-11-07,8.933329582214355
2002-11-08,9.162298202514648
2002-11-11,9.141486167907715
2002-11-12,9.706969261169434
2002-11-13,10.012263298034668
2002-11-14,10.400823593139648
2002-11-15,10.428581237792969
2002-11-18,10.494487762451172
2002-11-19,10.633258819580078
2002-11-20,10.33837604522705
2002-11-21,10.615915298461914
2002-11-22,10.848356246948242
2002-11-25,10.855293273925781
2002-11-26,10.91080379486084
2002-11-27,10.58815860748291
2002-11-29,11.098140716552734
2002-12-02,10.917740821838379
2002-12-03,11.001006126403809
2002-12-04,11.132835388183594
2002-12-05,10.997532844543457
2002-12-06,11.101609230041504
2002-12-09,11.12242603302002
2002-12-10,10.85876178741455
2002-12-11,10.173686981201172
2002-12-12,10.269126892089844
2002-12-13,10.269126892089844
2002-12-16,10.481224060058594
2002-12-17,10.424667358398438
2002-12-18,10.33629035949707
2002-12-19,10.145400047302246
2002-12-20,9.986328125
2002-12-23,9.922701835632324
2002-12-24,9.986328125
2002-12-26,9.862601280212402
2002-12-27,9.774227142333984
2002-12-30,9.837860107421875
2002-12-31,9.897956848144531
2003-01-02,10.141873359680176
2003-01-03,10.092379570007324
2003-01-06,10.35750675201416
2003-01-07,10.233779907226562
2003-01-08,10.26559066772461
2003-01-09,10.71099853515625
2003-01-10,10.746353149414062
2003-01-13,10.96905517578125
2003-01-14,11.029151916503906
2003-01-15,10.760490417480469
2003-01-16,10.8382568359375
2003-01-17,10.728675842285156
2003-01-21,10.686256408691406
2003-01-22,10.445874214172363
2003-01-23,10.339827537536621
2003-01-24,10.18075180053711
2003-01-27,10.071166038513184
2003-01-28,10.233779907226562
2003-01-29,10.131264686584473
2003-01-30,9.915634155273438
2003-01-31,9.961584091186523
2003-02-03,10.00754165649414
2003-02-04,9.968657493591309
2003-02-05,9.890883445739746
2003-02-06,9.901491165161133
2003-02-07,9.721206665039062
2003-02-10,9.494969367980957
2003-02-11,9.438408851623535
2003-02-12,9.275796890258789
2003-02-13,9.208635330200195
2003-02-14,9.576273918151855
2003-02-18,9.834330558776855
2003-02-19,9.721206665039062
2003-02-20,9.685856819152832
2003-02-21,9.929768562316895
2003-02-24,9.760089874267578
2003-02-25,9.929768562316895
2003-02-26,9.950981140136719
2003-02-27,9.996930122375488
2003-02-28,10.035820007324219
2003-03-03,10.099446296691895
2003-03-04,10.117122650146484
2003-03-05,10.170146942138672
2003-03-06,10.124192237854004
2003-03-07,10.145400047302246
2003-03-10,9.986328125
2003-03-11,9.809581756591797
2003-03-12,9.639899253845215
2003-03-13,7.63556432723999
2003-03-14,6.946244239807129
2003-03-17,7.140667915344238
2003-03-18,7.221970558166504
2003-03-19,7.42346715927124
2003-03-20,7.285600185394287
2003-03-21,7.236111164093018
2003-03-24,6.879078388214111
2003-03-25,6.928569793701172
2003-03-26,6.907357215881348
2003-03-27,6.910891532897949
2003-03-28,6.773027420043945
2003-03-31,6.589210033416748
2003-04-01,6.560931205749512
2003-04-02,6.783633708953857
2003-04-03,6.705864429473877
2003-04-04,6.592743873596191
2003-04-07,6.63870096206665
2003-04-08,6.705864429473877
2003-04-09,6.7518181800842285
2003-04-10,6.808379650115967
2003-04-11,6.978058815002441
2003-04-14,7.069965839385986
2003-04-15,7.105317115783691
2003-04-16,6.76949405670166
2003-04-17,6.847261428833008
2003-04-21,6.93209981918335
2003-04-22,7.144202709197998
2003-04-23,7.571936130523682
2003-04-24,7.677984714508057
2003-04-25,7.624960422515869
2003-04-28,7.893616676330566
2003-04-29,7.833524703979492
2003-04-30,8.130465507507324
2003-05-01,8.169347763061523
2003-05-02,8.286003112792969
2003-05-05,8.211771965026855
2003-05-06,8.1092529296875
2003-05-07,8.105716705322266
2003-05-08,7.953715801239014
2003-05-09,7.953715801239014
2003-05-12,8.035018920898438
2003-05-13,8.183487892150879
2003-05-14,8.289538383483887
2003-05-15,8.706664085388184
2003-05-16,7.953715801239014
2003-05-19,7.943109035491943
2003-05-20,8.09157657623291
2003-05-21,8.155207633972168
2003-05-22,8.261255264282227
2003-05-23,8.423867225646973
2003-05-27,8.392051696777344
2003-05-28,8.448614120483398
2003-05-29,8.420327186584473
2003-05-30,8.95764446258545
2003-06-02,8.812716484069824
2003-06-03,8.95764446258545
2003-06-04,9.06723403930664
2003-06-05,9.198029518127441
2003-06-06,9.222770690917969
2003-06-09,8.985930442810059
2003-06-10,9.116718292236328
2003-06-11,9.350029945373535
2003-06-12,9.049558639526367
2003-06-13,8.848063468933105
2003-06-16,9.190958023071289
2003-06-17,9.335890769958496
2003-06-18,9.286404609680176
2003-06-19,9.038952827453613
2003-06-20,9.15914249420166
2003-06-23,8.911691665649414
2003-06-24,8.872806549072266
2003-06-25,8.837459564208984
2003-06-26,8.97179126739502
2003-06-27,8.890483856201172
2003-06-30,9.190958023071289
2003-07-01,9.042486190795898
2003-07-02,8.840991973876953
2003-07-03,8.837459564208984
2003-07-07,8.92583179473877
2003-07-08,8.879877090454102
2003-07-09,8.837459564208984
2003-07-10,8.802107810974121
2003-07-11,8.9647216796875
2003-07-14,8.830389022827148
2003-07-15,8.749086380004883
2003-07-16,8.480422973632812
2003-07-17,8.664244651794434
2003-07-18,9.190958023071289
2003-07-21,9.23337459564209
2003-07-22,9.523246765136719
2003-07-23,9.487897872924805
2003-07-24,9.526778221130371
2003-07-25,9.986328125
2003-07-28,9.721206665039062
2003-07-29,9.480826377868652
2003-07-30,9.682319641113281
2003-07-31,9.760089874267578
2003-08-01,10.00754165649414
2003-08-04,10.00754165649414
2003-08-05,9.650507926940918
2003-08-06,9.749484062194824
2003-08-07,9.866138458251953
2003-08-08,9.809581756591797
2003-08-11,10.018144607543945
2003-08-12,10.004005432128906
2003-08-13,9.947442054748535
2003-08-14,9.968657493591309
2003-08-15,10.011075019836426
2003-08-18,10.067632675170898
2003-08-19,10.018144607543945
2003-08-20,9.837860107421875
2003-08-21,9.774227142333984
2003-08-22,9.512640953063965
2003-08-25,9.636366844177246
2003-08-26,9.745949745178223
2003-08-27,9.526778221130371
2003-08-28,9.806042671203613
2003-08-29,9.933302879333496
2003-09-02,10.117122650146484
2003-09-03,10.071166038513184
2003-09-04,10.071166038513184
2003-09-05,10.170146942138672
2003-09-08,10.30447769165039
2003-09-09,10.18075180053711
2003-09-10,10.389315605163574
2003-09-11,10.534250259399414
2003-09-12,10.8382568359375
2003-09-15,10.785236358642578
2003-09-16,10.594346046447754
2003-09-17,10.60495376586914
2003-09-18,10.781697273254395
2003-09-19,10.654444694519043
