Date,ADI
2000-04-12,38.03657150268555
2000-04-13,37.960201263427734
2000-04-14,35.82158279418945
2000-04-17,39.79326629638672
2000-04-18,40.060611724853516
2000-04-19,38.53302764892578
2000-04-20,39.564125061035156
2000-04-24,37.578311920166016
2000-04-25,40.55706024169922
2000-04-26,40.060611724853516
2000-04-27,43.726768493652344
2000-04-28,46.9346923828125
2000-05-01,47.46931838989258
2000-05-02,43.57400894165039
2000-05-03,41.70275115966797
2000-05-04,41.549983978271484
2000-05-05,42.122802734375
2000-05-08,39.67869567871094
2000-05-09,37.08183288574219
2000-05-10,34.21762466430664
2000-05-11,36.585365295410156
2000-05-12,37.73105239868164
2000-05-15,37.692867279052734
2000-05-16,41.39723205566406
2000-05-17,44.91064453125
2000-05-18,44.719703674316406
2000-05-19,42.81022644042969
2000-05-22,42.772056579589844
2000-05-23,41.39723205566406
2000-05-24,40.59526062011719
2000-05-25,42.23739242553711
2000-05-26,41.51178741455078
2000-05-30,45.827186584472656
2000-05-31,47.04924774169922
2000-06-01,50.71543502807617
2000-06-02,54.38159942626953
2000-06-05,53.312286376953125
2000-06-06,51.86109161376953
2000-06-07,54.15244674682617
2000-06-08,57.837738037109375
2000-06-09,57.87593078613281
2000-06-12,56.520172119140625
2000-06-13,57.742252349853516
2000-06-14,54.22883605957031
2000-06-15,53.46505355834961
2000-06-16,54.45796585083008
2000-06-19,59.880863189697266
2000-06-20,58.658817291259766
2000-06-21,59.26982879638672
2000-06-22,57.51313400268555
2000-06-23,55.374507904052734
2000-06-26,55.183570861816406
2000-06-27,52.39575958251953
2000-06-28,50.99228286743164
2000-06-29,48.080352783203125
2000-06-30,46.43821716308594
2000-07-03,48.92050552368164
2000-07-05,43.039363861083984
2000-07-06,44.60512924194336
2000-07-07,46.43821716308594
2000-07-10,46.05632400512695
2000-07-11,45.71262741088867
2000-07-12,48.271278381347656
2000-07-13,50.56266784667969
2000-07-14,52.777645111083984
2000-07-17,53.961517333984375
2000-07-18,50.71543502807617
2000-07-19,48.8823127746582
2000-07-20,45.48350143432617
2000-07-21,45.216156005859375
2000-07-24,43.535823822021484
2000-07-25,45.750797271728516
2000-07-26,43.077552795410156
2000-07-27,38.80034637451172
2000-07-28,39.10587692260742
2000-07-31,40.70980453491211
2000-08-01,39.907840728759766
2000-08-02,38.953102111816406
2000-08-03,36.05071258544922
2000-08-04,35.51608657836914
2000-08-07,36.39440155029297
2000-08-08,38.49483108520508
2000-08-09,41.549983978271484
2000-08-10,42.46654510498047
2000-08-11,45.216156005859375
2000-08-14,46.629154205322266
2000-08-15,50.639041900634766
2000-08-16,57.47492599487305
2000-08-17,56.520172119140625
2000-08-18,57.589500427246094
2000-08-21,58.047760009765625
2000-08-22,58.238739013671875
2000-08-23,60.18638610839844
2000-08-24,58.887916564941406
2000-08-25,56.978458404541016
2000-08-28,57.436763763427734
2000-08-29,58.887916564941406
2000-08-30,58.887916564941406
2000-08-31,61.10293960571289
2000-09-01,61.94308090209961
2000-09-05,58.81155776977539
2000-09-06,55.4509162902832
2000-09-07,58.96432113647461
2000-09-08,54.26701354980469
2000-09-11,54.38159942626953
2000-09-12,53.46505355834961
2000-09-13,54.53434753417969
2000-09-14,56.978458404541016
2000-09-15,56.25287628173828
2000-09-18,50.71543502807617
2000-09-19,54.38159942626953
2000-09-20,55.10719680786133
2000-09-21,50.71543502807617
2000-09-22,53.99971389770508
2000-09-25,50.21895980834961
2000-09-26,52.09022903442383
2000-09-27,53.04495620727539
2000-09-28,53.312286376953125
2000-09-29,50.56266784667969
2000-10-02,51.32644271850586
2000-10-03,52.1284294128418
2000-10-04,55.947330474853516
2000-10-05,56.25287628173828
2000-10-06,51.32644271850586
2000-10-09,47.6602897644043
2000-10-10,42.39014434814453
2000-10-11,41.39723205566406
2000-10-12,38.99129867553711
2000-10-13,45.55986022949219
2000-10-16,40.82438659667969
2000-10-17,41.091705322265625
2000-10-18,39.94601821899414
2000-10-19,46.629154205322266
2000-10-20,48.92050552368164
2000-10-23,48.271278381347656
2000-10-24,44.37598419189453
2000-10-25,39.182247161865234
2000-10-26,37.38734817504883
2000-10-27,36.6617431640625
2000-10-30,36.6999397277832
2000-10-31,39.716888427734375
2000-11-01,36.356231689453125
2000-11-02,36.6617431640625
2000-11-03,38.07474899291992
2000-11-06,37.883819580078125
2000-11-07,32.95737838745117
2000-11-08,28.680187225341797
2000-11-09,28.030954360961914
2000-11-10,27.190799713134766
2000-11-13,29.443958282470703
2000-11-14,33.91210174560547
2000-11-15,38.64759826660156
2000-11-16,37.12002944946289
2000-11-17,36.509002685546875
2000-11-20,37.578311920166016
2000-11-21,36.20347213745117
2000-11-22,35.745208740234375
2000-11-24,38.11294174194336
2000-11-27,33.98850631713867
2000-11-28,32.80463790893555
2000-11-29,31.69713592529297
2000-11-30,30.322330474853516
2000-12-01,32.00265884399414
2000-12-04,29.902246475219727
2000-12-05,34.294002532958984
2000-12-06,35.93614959716797
2000-12-07,33.75936508178711
2000-12-08,36.356231689453125
2000-12-11,37.196388244628906
2000-12-12,36.585365295410156
2000-12-13,33.339271545410156
2000-12-14,33.6829833984375
2000-12-15,33.14833450317383
2000-12-18,32.4227294921875
2000-12-19,33.721187591552734
2000-12-20,31.04792022705078
2000-12-21,28.98571014404297
2000-12-22,30.09319305419922
2000-12-26,31.544376373291016
2000-12-27,33.95030975341797
2000-12-28,32.99557113647461
2000-12-29,31.27705192565918
2001-01-02,28.718381881713867
2001-01-03,33.30107879638672
2001-01-04,31.849895477294922
2001-01-05,29.10025978088379
2001-01-08,28.107336044311523
2001-01-09,28.030954360961914
2001-01-10,30.05498695373535
2001-01-11,31.73531723022461
2001-01-12,32.079036712646484
2001-01-16,32.11721420288086
2001-01-17,35.21055603027344
2001-01-18,35.745208740234375
2001-01-19,35.01960372924805
2001-01-22,34.21762466430664
2001-01-23,34.4085807800293
2001-01-24,34.56134033203125
2001-01-25,33.41566848754883
2001-01-26,33.4538459777832
2001-01-29,34.633140563964844
2001-01-30,36.91227340698242
2001-01-31,38.250423431396484
2001-02-01,36.17292022705078
2001-02-02,33.72880554199219
2001-02-05,32.9039192199707
2001-02-06,32.042362213134766
2001-02-07,30.18483543395996
2001-02-08,30.838651657104492
2001-02-09,29.62880516052246
2001-02-12,29.390512466430664
2001-02-13,29.029987335205078
2001-02-14,31.138063430786133
2001-02-15,31.474109649658203
2001-02-16,30.245948791503906
2001-02-20,27.465761184692383
2001-02-21,27.80182456970215
2001-02-22,27.80794334411621
2001-02-23,26.97694206237793
2001-02-26,26.40255355834961
2001-02-27,24.593923568725586
2001-02-28,22.791391372680664
2001-03-01,25.17441177368164
2001-03-02,26.152053833007812
2001-03-05,25.999279022216797
2001-03-06,27.190799713134766
2001-03-07,25.968746185302734
2001-03-08,25.327167510986328
2001-03-09,24.245634078979492
2001-03-12,23.158004760742188
2001-03-13,24.526700973510742
2001-03-14,24.208965301513672
2001-03-15,24.78334617614746
2001-03-16,24.202869415283203
2001-03-19,24.53282356262207
2001-03-20,23.49407196044922
2001-03-21,22.791391372680664
2001-03-22,24.771127700805664
2001-03-23,26.646989822387695
2001-03-26,25.052204132080078
2001-03-27,24.612245559692383
2001-03-28,22.85249900817871
2001-03-29,22.363658905029297
2001-03-30,22.143695831298828
2001-04-02,20.029537200927734
2001-04-03,18.941909790039062
2001-04-04,18.93579864501953
2001-04-05,21.520450592041016
2001-04-06,20.163959503173828
2001-04-09,19.491825103759766
2001-04-10,21.26381492614746
2001-04-11,23.83014488220215
2001-04-12,25.889299392700195
2001-04-16,24.062335968017578
2001-04-17,24.037883758544922
2001-04-18,27.67963409423828
2001-04-19,29.732683181762695
2001-04-20,29.029987335205078
2001-04-23,27.55741310119629
2001-04-24,26.610326766967773
2001-04-25,27.43520736694336
2001-04-26,26.060401916503906
2001-04-27,27.343555450439453
2001-04-30,28.90779685974121
2001-05-01,28.77948760986328
2001-05-02,30.795866012573242
2001-05-03,29.1766357421875
2001-05-04,29.732683181762695
2001-05-07,28.96278953552246
2001-05-08,29.304950714111328
2001-05-09,28.321197509765625
2001-05-10,27.954591751098633
2001-05-11,27.61852264404297
2001-05-14,27.49632453918457
2001-05-15,27.7468318939209
2001-05-16,28.822237014770508
2001-05-17,29.57379722595215
2001-05-18,30.09319305419922
2001-05-21,32.47620391845703
2001-05-22,31.804061889648438
2001-05-23,30.45979881286621
2001-05-24,29.63491439819336
2001-05-25,29.696029663085938
2001-05-29,28.65727996826172
2001-05-30,26.573671340942383
2001-05-31,27.22134780883789
2001-06-01,28.04623794555664
2001-06-04,27.5268611907959
2001-06-05,29.696029663085938
2001-06-06,29.726572036743164
2001-06-07,31.345783233642578
2001-06-08,30.129852294921875
2001-06-11,28.981103897094727
2001-06-12,28.137895584106445
2001-06-13,26.946388244628906
2001-06-14,24.807781219482422
2001-06-15,24.832212448120117
2001-06-18,25.113296508789062
2001-06-19,25.156064987182617
2001-06-20,24.960538864135742
2001-06-21,24.593923568725586
2001-06-22,24.135639190673828
2001-06-25,24.4411563873291
2001-06-26,25.43716049194336
2001-06-27,25.278289794921875
2001-06-28,26.67142677307129
2001-06-29,26.4270076751709
2001-07-02,27.649076461791992
2001-07-03,27.587970733642578
2001-07-05,26.738643646240234
2001-07-06,25.00943946838379
2001-07-09,24.87499237060547
2001-07-10,23.69570541381836
2001-07-11,23.952346801757812
2001-07-12,27.03192901611328
2001-07-13,26.298704147338867
2001-07-16,24.74668312072754
2001-07-17,25.742664337158203
2001-07-18,23.866809844970703
2001-07-19,25.693775177001953
2001-07-20,26.4270076751709
2001-07-23,25.119417190551758
2001-07-24,25.718215942382812
2001-07-25,26.506444931030273
2001-07-26,29.49437141418457
2001-07-27,28.718381881713867
2001-07-30,28.56561851501465
2001-07-31,28.107336044311523
2001-08-01,30.551469802856445
2001-08-02,30.4903564453125
2001-08-03,29.940431594848633
2001-08-06,29.995424270629883
2001-08-07,29.298839569091797
2001-08-08,28.107336044311523
2001-08-09,28.150123596191406
2001-08-10,28.99333381652832
2001-08-13,29.93431282043457
2001-08-14,29.9465389251709
2001-08-15,28.791704177856445
2001-08-16,29.463830947875977
2001-08-17,29.121652603149414
2001-08-20,29.433277130126953
2001-08-21,27.649076461791992
2001-08-22,29.109424591064453
2001-08-23,29.586040496826172
2001-08-24,30.643108367919922
2001-08-27,32.079036712646484
2001-08-28,31.333566665649414
2001-08-29,29.79378318786621
2001-08-30,28.77948760986328
2001-08-31,29.249950408935547
2001-09-04,27.67963409423828
2001-09-05,27.111364364624023
2001-09-06,25.95651626586914
2001-09-07,25.907630920410156
2001-09-10,25.614343643188477
2001-09-17,23.82402992248535
2001-09-18,21.251590728759766
2001-09-19,20.726112365722656
2001-09-20,19.675138473510742
2001-09-21,19.094655990600586
2001-09-24,20.34726905822754
2001-09-25,21.538776397705078
2001-09-26,20.072309494018555
2001-09-27,19.58348846435547
2001-09-28,19.980648040771484
2001-10-01,19.42462730407715
2001-10-02,19.638477325439453
2001-10-03,22.57752799987793
2001-10-04,23.561294555664062
2001-10-05,23.365758895874023
2001-10-08,24.184539794921875
2001-10-09,22.345333099365234
2001-10-10,24.098987579345703
2001-10-11,26.873058319091797
2001-10-12,26.34147071838379
2001-10-15,24.4411563873291
2001-10-16,25.70599937438965
2001-10-17,24.29452133178711
2001-10-18,21.87483787536621
2001-10-19,22.10091781616211
2001-10-22,23.671274185180664
2001-10-23,23.103023529052734
2001-10-24,23.65294075012207
2001-10-25,25.4310302734375
2001-10-26,25.968746185302734
2001-10-29,23.707931518554688
2001-10-30,21.813749313354492
2001-10-31,23.21910858154297
2001-11-01,24.4411563873291
2001-11-02,24.593923568725586
2001-11-05,25.66322135925293
2001-11-06,27.22134780883789
2001-11-07,27.649076461791992
2001-11-08,26.274253845214844
2001-11-09,27.03803253173828
2001-11-12,27.685739517211914
2001-11-13,28.975011825561523
2001-11-14,28.53506851196289
2001-11-15,27.89348030090332
2001-11-16,28.290651321411133
2001-11-19,26.763071060180664
2001-11-20,25.66322135925293
2001-11-21,25.418813705444336
2001-11-23,25.779321670532227
2001-11-26,27.068592071533203
2001-11-27,26.15815544128418
2001-11-28,24.92998695373535
2001-11-29,25.877099990844727
2001-11-30,25.968746185302734
2001-12-03,25.6387882232666
2001-12-04,27.282453536987305
2001-12-05,28.883342742919922
2001-12-06,29.164426803588867
2001-12-07,28.30897331237793
2001-12-10,27.471879959106445
2001-12-11,27.300783157348633
2001-12-12,28.052345275878906
2001-12-13,26.885286331176758
2001-12-14,27.697940826416016
2001-12-17,28.095123291015625
2001-12-18,28.840579986572266
2001-12-19,27.575742721557617
2001-12-20,26.255916595458984
2001-12-21,27.282453536987305
2001-12-24,26.335365295410156
2001-12-26,26.640869140625
2001-12-27,27.019710540771484
2001-12-28,27.575742721557617
2001-12-31,27.123580932617188
2002-01-02,27.710172653198242
2002-01-03,29.121652603149414
2002-01-04,29.298839569091797
2002-01-07,28.62671661376953
2002-01-08,28.467838287353516
2002-01-09,28.932228088378906
2002-01-10,28.473960876464844
2002-01-11,28.492290496826172
2002-01-14,26.952499389648438
2002-01-15,26.793638229370117
2002-01-16,26.090940475463867
2002-01-17,26.286470413208008
2002-01-18,26.274253845214844
2002-01-22,25.08274269104004
2002-01-23,25.66322135925293
2002-01-24,26.48809814453125
2002-01-25,26.43923568725586
2002-01-28,26.72642707824707
2002-01-29,25.455486297607422
2002-01-30,26.579774856567383
2002-01-31,26.763071060180664
2002-02-01,26.359798431396484
2002-02-04,25.834312438964844
2002-02-05,25.675445556640625
2002-02-06,25.058307647705078
2002-02-07,24.037883758544922
2002-02-08,23.75070571899414
2002-02-11,24.99109649658203
2002-02-12,24.593923568725586
2002-02-13,24.819997787475586
2002-02-14,24.416728973388672
2002-02-15,25.24772834777832
2002-02-19,24.2150821685791
2002-02-20,24.135639190673828
2002-02-21,22.608078002929688
2002-02-22,22.962480545043945
2002-02-25,24.459505081176758
2002-02-26,23.659046173095703
2002-02-27,23.341323852539062
2002-02-28,22.736392974853516
2002-03-01,25.412700653076172
2002-03-04,26.854732513427734
2002-03-05,27.862939834594727
2002-03-06,27.325233459472656
2002-03-07,27.50851821899414
2002-03-08,29.054445266723633
2002-03-11,28.68781852722168
2002-03-12,27.60018539428711
2002-03-13,26.59199333190918
2002-03-14,26.928058624267578
2002-03-15,27.673519134521484
2002-03-18,27.98512840270996
2002-03-19,28.137895584106445
2002-03-20,27.099140167236328
2002-03-21,27.649076461791992
2002-03-22,27.31910514831543
2002-03-25,26.16427230834961
2002-03-26,26.915836334228516
2002-03-27,26.891399383544922
2002-03-28,27.52073860168457
2002-04-01,28.0767879486084
2002-04-02,26.59199333190918
2002-04-03,25.858749389648438
2002-04-04,26.15815544128418
2002-04-05,26.109285354614258
2002-04-08,26.139820098876953
2002-04-09,25.235519409179688
2002-04-10,25.608230590820312
2002-04-11,24.685577392578125
2002-04-12,25.4310302734375
2002-04-15,25.65711784362793
2002-04-16,26.818078994750977
2002-04-17,27.20302391052246
2002-04-18,26.579774856567383
2002-04-19,25.357717514038086
2002-04-22,25.08274269104004
2002-04-23,24.25173568725586
2002-04-24,23.298540115356445
2002-04-25,22.944150924682617
2002-04-26,22.143695831298828
2002-04-29,21.84429359436035
2002-04-30,22.583633422851562
2002-05-01,22.485881805419922
2002-05-02,22.094810485839844
2002-05-03,21.037731170654297
2002-05-06,20.658905029296875
2002-05-07,20.891082763671875
2002-05-08,23.310766220092773
2002-05-09,22.51642417907715
2002-05-10,21.72819709777832
2002-05-13,23.310766220092773
2002-05-14,24.245634078979492
2002-05-15,23.927915573120117
2002-05-16,24.12342643737793
2002-05-17,24.685577392578125
2002-05-20,24.502273559570312
2002-05-21,24.166200637817383
2002-05-22,24.019546508789062
2002-05-23,23.701820373535156
2002-05-24,23.12745475769043
2002-05-28,22.69972801208496
2002-05-29,22.412553787231445
2002-05-30,22.272022247314453
2002-05-31,22.375883102416992
2002-06-03,21.40434455871582
2002-06-04,21.990934371948242
2002-06-05,21.923730850219727
2002-06-06,21.172161102294922
2002-06-07,20.958303451538086
2002-06-10,21.037731170654297
2002-06-11,20.377824783325195
2002-06-12,20.55501937866211
2002-06-13,20.53668785095215
2002-06-14,20.48170280456543
2002-06-17,21.386028289794922
2002-06-18,20.97663116455078
2002-06-19,19.827909469604492
2002-06-20,18.544727325439453
2002-06-21,17.939817428588867
2002-06-24,18.245328903198242
2002-06-25,17.224918365478516
2002-06-26,17.414329528808594
2002-06-27,18.343093872070312
2002-06-28,18.147563934326172
2002-07-01,17.10270881652832
2002-07-02,16.43668556213379
2002-07-03,17.444881439208984
2002-07-05,18.813587188720703
2002-07-08,17.53653335571289
2002-07-09,16.925512313842773
2002-07-10,16.070066452026367
2002-07-11,16.937728881835938
2002-07-12,17.316570281982422
2002-07-15,17.40210723876953
2002-07-16,17.597639083862305
2002-07-17,17.609848022460938
2002-07-18,16.80330467224121
2002-07-19,16.265596389770508
2002-07-22,15.642349243164062
2002-07-23,15.336832046508789
2002-07-24,15.562914848327637
2002-07-25,14.072004318237305
2002-07-26,13.503744125366211
2002-07-29,14.81745719909668
2002-07-30,15.36738109588623
2002-07-31,14.725799560546875
2002-08-01,13.552628517150879
2002-08-02,12.831610679626465
2002-08-05,12.22057819366455
2002-08-06,13.076026916503906
2002-08-07,13.21045207977295
2002-08-08,14.145325660705566
2002-08-09,14.00478744506836
2002-08-12,13.99256420135498
2002-08-13,13.448749542236328
2002-08-14,14.285860061645508
2002-08-15,14.664704322814941
2002-08-16,16.192270278930664
2002-08-19,16.919397354125977
2002-08-20,15.825652122497559
2002-08-21,16.68109130859375
2002-08-22,16.87662696838379
2002-08-23,15.862313270568848
2002-08-26,16.106733322143555
2002-08-27,15.788994789123535
2002-08-28,14.848014831542969
2002-08-29,15.006877899169922
2002-08-30,14.725799560546875
2002-09-03,13.94979190826416
2002-09-04,14.383626937866211
2002-09-05,13.83981704711914
2002-09-06,14.359190940856934
2002-09-09,14.53027629852295
2002-09-10,15.275734901428223
2002-09-11,15.697342872619629
2002-09-12,14.365294456481934
2002-09-13,14.053668022155762
2002-09-16,13.467086791992188
2002-09-17,13.247112274169922
2002-09-18,13.045470237731934
2002-09-19,12.367230415344238
2002-09-20,12.214471817016602
2002-09-23,11.988396644592285
2002-09-24,12.15337085723877
2002-09-25,13.057697296142578
2002-09-26,12.831610679626465
2002-09-27,12.684962272644043
2002-09-30,12.037272453308105
2002-10-01,12.923264503479004
2002-10-02,13.076026916503906
2002-10-03,12.703300476074219
2002-10-04,11.79897403717041
2002-10-07,11.407912254333496
2002-10-08,11.346814155578613
2002-10-09,11.175721168518066
2002-10-10,12.23891830444336
2002-10-11,13.112690925598145
2002-10-14,13.656506538391113
2002-10-15,15.24517822265625
2002-10-16,14.346967697143555
2002-10-17,15.556805610656738
2002-10-18,15.733997344970703
2002-10-21,16.66887664794922
2002-10-22,15.153522491455078
2002-10-23,16.143386840820312
2002-10-24,15.575132369995117
2002-10-25,16.473342895507812
2002-10-28,16.192270278930664
2002-10-29,15.648459434509277
2002-10-30,17.10881233215332
2002-10-31,16.375577926635742
2002-11-01,16.919397354125977
2002-11-04,18.764707565307617
2002-11-05,17.78095245361328
2002-11-06,17.7198429107666
2002-11-07,16.43668556213379
2002-11-08,16.448896408081055
2002-11-11,15.569031715393066
2002-11-12,16.61998748779297
2002-11-13,16.461132049560547
2002-11-14,18.000917434692383
2002-11-15,17.683177947998047
2002-11-18,17.35322380065918
2002-11-19,17.10881233215332
2002-11-20,18.21477508544922
2002-11-21,18.93579864501953
2002-11-22,18.147563934326172
2002-11-25,19.10688018798828
2002-11-26,17.848163604736328
2002-11-27,19.064117431640625
2002-11-29,18.75248146057129
2002-12-02,18.844139099121094
2002-12-03,18.068126678466797
2002-12-04,16.888845443725586
2002-12-05,16.510000228881836
2002-12-06,16.736087799072266
2002-12-09,15.727888107299805
2002-12-10,16.66887664794922
2002-12-11,16.662763595581055
2002-12-12,16.65053939819336
2002-12-13,16.076171875
2002-12-16,16.479455947875977
2002-12-17,16.442794799804688
2002-12-18,15.428484916687012
2002-12-19,15.24517822265625
2002-12-20,15.55069351196289
2002-12-23,15.782890319824219
2002-12-24,15.495696067810059
2002-12-26,15.269615173339844
2002-12-27,15.09241771697998
2002-12-30,14.542491912841797
2002-12-31,14.585267066955566
2003-01-02,15.825652122497559
2003-01-03,15.892865180969238
2003-01-06,16.87051773071289
2003-01-07,16.9499454498291
2003-01-08,16.5039005279541
2003-01-09,17.32267189025879
2003-01-10,17.683177947998047
2003-01-13,16.925512313842773
2003-01-14,17.114925384521484
2003-01-15,16.772754669189453
2003-01-16,16.253374099731445
2003-01-17,15.263506889343262
2003-01-21,15.031317710876465
2003-01-22,15.043539047241211
2003-01-23,15.660676002502441
2003-01-24,15.294068336486816
2003-01-27,15.037426948547363
2003-01-28,15.300165176391602
2003-01-29,15.122974395751953
2003-01-30,14.401954650878906
2003-01-31,14.62193489074707
2003-02-03,14.50583553314209
2003-02-04,14.50583553314209
2003-02-05,14.353075981140137
2003-02-06,14.078110694885254
2003-02-07,14.09033203125
2003-02-10,14.334741592407227
2003-02-11,14.664704322814941
2003-02-12,14.664704322814941
2003-02-13,14.591374397277832
2003-02-14,16.43668556213379
2003-02-18,16.962175369262695
2003-02-19,16.68109130859375
2003-02-20,17.047714233398438
2003-02-21,17.267684936523438
2003-02-24,17.023279190063477
2003-02-25,17.090486526489258
2003-02-26,16.656654357910156
2003-02-27,17.316570281982422
2003-02-28,17.81760597229004
2003-03-03,17.047714233398438
2003-03-04,16.699430465698242
2003-03-05,17.011051177978516
2003-03-06,16.65053939819336
2003-03-07,16.497785568237305
2003-03-10,15.917311668395996
2003-03-11,15.966193199157715
2003-03-12,16.351137161254883
2003-03-13,17.787057876586914
2003-03-14,17.573198318481445
2003-03-17,18.55084991455078
2003-03-18,18.862472534179688
2003-03-19,18.74637794494629
2003-03-20,18.465303421020508
2003-03-21,18.715822219848633
2003-03-24,17.695405960083008
2003-03-25,18.239219665527344
2003-03-26,18.141450881958008
2003-03-27,17.964262008666992
2003-03-28,17.652637481689453
2003-03-31,16.80330467224121
2003-04-01,16.956050872802734
2003-04-02,18.07424545288086
2003-04-03,18.117006301879883
2003-04-04,17.82982635498047
2003-04-07,18.245328903198242
2003-04-08,16.723865509033203
2003-04-09,16.729978561401367
2003-04-10,16.846071243286133
2003-04-11,16.448896408081055
2003-04-14,17.072162628173828
2003-04-15,17.29823875427246
2003-04-16,18.48973274230957
2003-04-17,19.13744354248047
2003-04-21,19.24741554260254
2003-04-22,19.998979568481445
2003-04-23,20.34726905822754
2003-04-24,20.15785026550293
2003-04-25,19.13744354248047
2003-04-28,20.017316818237305
2003-04-29,20.665008544921875
2003-04-30,20.237281799316406
2003-05-01,20.26172637939453
2003-05-02,20.316728591918945
2003-05-05,20.628341674804688
2003-05-06,20.88498306274414
2003-05-07,20.51835823059082
2003-05-08,20.115087509155273
2003-05-09,20.9277400970459
2003-05-12,21.514331817626953
2003-05-13,21.141611099243164
2003-05-14,20.774991989135742
2003-05-15,21.532663345336914
2003-05-16,21.343250274658203
2003-05-19,20.335050582885742
2003-05-20,20.548912048339844
2003-05-21,20.9277400970459
2003-05-22,21.33713722229004
2003-05-23,21.324918746948242
2003-05-27,22.424776077270508
2003-05-28,22.638633728027344
2003-05-29,23.420757293701172
2003-05-30,23.555177688598633
2003-06-02,22.840261459350586
2003-06-03,23.12745475769043
2003-06-04,24.135639190673828
2003-06-05,23.714048385620117
2003-06-06,23.542949676513672
2003-06-09,22.424776077270508
2003-06-10,22.779165267944336
2003-06-11,22.265897750854492
2003-06-12,21.5693302154541
2003-06-13,21.043842315673828
2003-06-16,21.386028289794922
2003-06-17,20.71389389038086
2003-06-18,21.489892959594727
2003-06-19,21.489892959594727
2003-06-20,20.76888656616211
2003-06-23,20.194515228271484
2003-06-24,20.011199951171875
2003-06-25,20.188404083251953
2003-06-26,21.11716651916504
2003-06-27,20.805551528930664
2003-06-30,21.276037216186523
2003-07-01,21.538776397705078
2003-07-02,21.88705825805664
2003-07-03,21.997047424316406
2003-07-07,22.43088722229004
2003-07-08,22.7852725982666
2003-07-09,22.876943588256836
2003-07-10,22.149810791015625
2003-07-11,22.424776077270508
2003-07-14,23.31686782836914
2003-07-15,23.24354362487793
2003-07-16,23.16411781311035
2003-07-17,22.07649040222168
2003-07-18,21.813749313354492
2003-07-21,21.85040283203125
2003-07-22,22.901378631591797
2003-07-23,22.913593292236328
2003-07-24,22.687517166137695
2003-07-25,23.329086303710938
2003-07-28,23.677385330200195
2003-07-29,23.21910858154297
2003-07-30,22.7852725982666
2003-07-31,23.18855857849121
2003-08-01,24.141765594482422
2003-08-04,24.27619171142578
2003-08-05,23.335195541381836
2003-08-06,23.371875762939453
2003-08-07,22.773048400878906
2003-08-08,22.0153751373291
2003-08-11,22.467540740966797
2003-08-12,22.290346145629883
2003-08-13,22.644737243652344
2003-08-14,22.663070678710938
2003-08-15,22.210908889770508
2003-08-18,23.463518142700195
2003-08-19,23.707931518554688
2003-08-20,23.73237419128418
2003-08-21,24.74668312072754
2003-08-22,25.36382293701172
2003-08-25,24.8688907623291
2003-08-26,24.196762084960938
2003-08-27,25.03386116027832
2003-08-28,25.027755737304688
2003-08-29,25.052204132080078
2003-09-02,25.479907989501953
2003-09-03,25.03997039794922
2003-09-04,25.14384651184082
2003-09-05,25.5288028717041
2003-09-08,26.115394592285156
2003-09-09,25.589900970458984
2003-09-10,23.970666885375977
2003-09-11,24.331172943115234
2003-09-12,24.771127700805664
2003-09-15,24.361730575561523
2003-09-16,25.223278045654297
2003-09-17,24.85055160522461
2003-09-18,25.149951934814453
