Date,HII
2012-01-11,27.04990577697754
2012-01-12,26.906492233276367
2012-01-13,26.755117416381836
2012-01-17,27.249101638793945
2012-01-18,27.36064338684082
2012-01-19,27.129579544067383
2012-01-20,26.882598876953125
2012-01-23,27.089757919311523
2012-01-24,27.217233657836914
2012-01-25,27.9661808013916
2012-01-26,29.065711975097656
2012-01-27,29.703100204467773
2012-01-30,29.535789489746094
2012-01-31,30.021818161010742
2012-02-01,30.938085556030273
2012-02-02,30.72295379638672
2012-02-03,30.635311126708984
2012-02-06,30.595483779907227
2012-02-07,30.181169509887695
2012-02-08,30.268814086914062
2012-02-09,29.69515609741211
2012-02-10,29.15334701538086
2012-02-13,29.1214656829834
2012-02-14,29.233020782470703
2012-02-15,29.161331176757812
2012-02-16,29.025869369506836
2012-02-17,29.001976013183594
2012-02-21,28.914339065551758
2012-02-22,28.61154556274414
2012-02-23,28.978065490722656
2012-02-24,28.978065490722656
2012-02-27,28.61952018737793
2012-02-28,28.292842864990234
2012-02-29,28.587650299072266
2012-03-01,28.98603630065918
2012-03-02,28.73903465270996
2012-03-05,28.98603630065918
2012-03-06,28.77091407775879
2012-03-07,28.794811248779297
2012-03-08,28.922286987304688
2012-03-09,29.846521377563477
2012-03-12,30.14929962158203
2012-03-13,29.878393173217773
2012-03-14,29.599544525146484
2012-03-15,29.878393173217773
2012-03-16,30.077587127685547
2012-03-19,30.420190811157227
2012-03-20,29.870420455932617
2012-03-21,29.958072662353516
2012-03-22,29.62343978881836
2012-03-23,29.806703567504883
2012-03-26,30.356454849243164
2012-03-27,30.197099685668945
2012-03-28,32.2368049621582
2012-03-29,31.870309829711914
2012-03-30,32.06151580810547
2012-04-02,31.59142303466797
2012-04-03,31.870309829711914
2012-04-04,32.13323211669922
2012-04-05,31.798580169677734
2012-04-09,31.60735511779785
2012-04-10,30.197099685668945
2012-04-11,31.08946418762207
2012-04-12,31.44801902770996
2012-04-13,30.85840606689453
2012-04-16,30.651264190673828
2012-04-17,30.92215347290039
2012-04-18,30.802650451660156
2012-04-19,30.348480224609375
2012-04-20,31.23288917541504
2012-04-23,30.96199607849121
2012-04-24,30.77075958251953
2012-04-25,30.826536178588867
2012-04-26,31.03369140625
2012-04-27,31.424110412597656
2012-04-30,31.43208122253418
2012-05-01,31.39223861694336
2012-05-02,31.599393844604492
2012-05-03,31.61533546447754
2012-05-04,30.866382598876953
2012-05-07,31.153202056884766
2012-05-08,31.344432830810547
2012-05-09,29.55970001220703
2012-05-10,29.201156616210938
2012-05-11,29.225051879882812
2012-05-14,29.025869369506836
2012-05-15,29.15334701538086
2012-05-16,28.83465003967285
2012-05-17,28.603599548339844
2012-05-18,28.555782318115234
2012-05-21,28.643428802490234
2012-05-22,28.858558654785156
2012-05-23,28.73903465270996
2012-05-24,28.874488830566406
2012-05-25,29.017906188964844
2012-05-29,29.55970001220703
2012-05-30,29.169282913208008
2012-05-31,29.304737091064453
2012-06-01,29.08164405822754
2012-06-04,29.04180335998535
2012-06-05,28.78684425354004
2012-06-06,29.32066535949707
2012-06-07,28.946205139160156
2012-06-08,28.86651611328125
2012-06-11,28.906354904174805
2012-06-12,29.24897003173828
2012-06-13,29.543760299682617
2012-06-14,30.069625854492188
2012-06-15,30.595483779907227
2012-06-18,30.87434959411621
2012-06-19,31.129308700561523
2012-06-20,31.870309829711914
2012-06-21,31.304595947265625
2012-06-22,31.27272605895996
2012-06-25,31.02572250366211
2012-06-26,31.009794235229492
2012-06-27,31.35242462158203
2012-06-28,31.33646583557129
2012-06-29,32.06151580810547
2012-07-02,31.934043884277344
2012-07-03,32.348350524902344
2012-07-05,32.77063751220703
2012-07-06,33.025604248046875
2012-07-09,32.698917388916016
2012-07-10,32.18103790283203
2012-07-11,32.32443618774414
2012-07-12,31.59142303466797
2012-07-13,31.74281120300293
2012-07-16,31.623291015625
2012-07-17,31.639230728149414
2012-07-18,31.567529678344727
2012-07-19,31.503786087036133
2012-07-20,30.914188385009766
2012-07-23,30.7388973236084
2012-07-24,30.659225463867188
2012-07-25,31.153202056884766
2012-07-26,30.866382598876953
2012-07-27,31.02572250366211
2012-07-30,31.07353401184082
2012-07-31,31.06557273864746
2012-08-01,30.794673919677734
2012-08-02,30.412229537963867
2012-08-03,31.208986282348633
2012-08-06,31.009794235229492
2012-08-07,30.786706924438477
2012-08-08,32.05354690551758
2012-08-09,32.8264045715332
2012-08-10,32.24477767944336
2012-08-13,32.14118194580078
2012-08-14,32.07744216918945
2012-08-15,31.90215301513672
2012-08-16,32.18103790283203
2012-08-17,32.037620544433594
2012-08-20,32.005741119384766
2012-08-21,32.01369857788086
2012-08-22,32.16509246826172
2012-08-23,31.84639549255371
2012-08-24,31.918100357055664
2012-08-27,31.894201278686523
2012-08-28,31.830453872680664
2012-08-29,31.870309829711914
2012-08-30,31.623291015625
2012-08-31,31.926074981689453
2012-09-04,32.189002990722656
2012-09-05,32.32443618774414
2012-09-06,32.50769805908203
2012-09-07,32.46784973144531
2012-09-10,32.32443618774414
2012-09-11,32.308509826660156
2012-09-12,32.64314651489258
2012-09-13,32.953880310058594
2012-09-14,33.408042907714844
2012-09-17,33.09729766845703
2012-09-18,32.32443618774414
2012-09-19,33.01762771606445
2012-09-20,33.2168083190918
2012-09-21,33.14511489868164
2012-09-24,32.850318908691406
2012-09-25,33.18495559692383
2012-09-26,33.05746078491211
2012-09-27,33.678951263427734
2012-09-28,33.503662109375
2012-10-01,33.48770523071289
2012-10-02,34.037471771240234
2012-10-03,32.961849212646484
2012-10-04,33.615196228027344
2012-10-05,33.894073486328125
2012-10-08,33.51161575317383
2012-10-09,33.08136749267578
2012-10-10,33.20087814331055
2012-10-11,33.99761962890625
2012-10-12,32.89014434814453
2012-10-15,32.43599319458008
2012-10-16,32.65907287597656
2012-10-17,33.575355529785156
2012-10-18,33.4558219909668
2012-10-19,33.48770523071289
2012-10-22,32.88216781616211
2012-10-23,33.320396423339844
2012-10-24,32.961849212646484
2012-10-25,33.84624099731445
2012-10-26,33.36820602416992
2012-10-31,33.766571044921875
2012-11-01,34.650978088378906
2012-11-02,34.38007736206055
2012-11-05,35.06527328491211
2012-11-06,35.822208404541016
2012-11-07,34.6270751953125
2012-11-08,32.89810562133789
2012-11-09,32.02964782714844
2012-11-12,31.7667179107666
2012-11-13,32.189002990722656
2012-11-14,31.830453872680664
2012-11-15,32.02964782714844
2012-11-16,32.109317779541016
2012-11-19,32.34037780761719
2012-11-20,32.364288330078125
2012-11-21,32.57144546508789
2012-11-23,32.66705322265625
2012-11-26,32.89014434814453
2012-11-27,32.754703521728516
2012-11-28,32.674827575683594
2012-11-29,32.74671173095703
2012-11-30,32.626895904541016
2012-12-03,32.03586959838867
2012-12-04,32.163658142089844
2012-12-05,32.13969802856445
2012-12-06,32.02788543701172
2012-12-07,32.51509094238281
2012-12-10,32.738712310791016
2012-12-11,32.77865219116211
2012-12-12,33.489505767822266
2012-12-13,33.114112854003906
2012-12-14,33.13008117675781
2012-12-17,33.2498779296875
2012-12-18,33.87287902832031
2012-12-19,33.769046783447266
2012-12-20,34.50384521484375
2012-12-21,34.304176330566406
2012-12-24,34.176387786865234
2012-12-26,34.12047576904297
2012-12-27,33.904823303222656
2012-12-28,33.6572265625
2012-12-31,34.61568069458008
2013-01-02,35.19072723388672
2013-01-03,35.02299499511719
2013-01-04,35.17475509643555
2013-01-07,34.88722610473633
2013-01-08,34.583717346191406
2013-01-09,34.50384521484375
2013-01-10,34.71151351928711
2013-01-11,34.56773376464844
2013-01-14,34.63964080810547
2013-01-15,34.951114654541016
2013-01-16,34.47987747192383
2013-01-17,35.35048294067383
2013-01-18,35.63800048828125
2013-01-22,35.941505432128906
2013-01-23,36.4287223815918
2013-01-24,36.39676284790039
2013-01-25,36.31689453125
2013-01-28,35.85365676879883
2013-01-29,35.74182891845703
2013-01-30,35.446311950683594
2013-01-31,35.382415771484375
2013-02-01,35.56612014770508
2013-02-04,35.3105354309082
2013-02-05,35.278594970703125
2013-02-06,35.45429992675781
2013-02-07,35.84567642211914
2013-02-08,36.25300979614258
2013-02-11,36.12520980834961
2013-02-12,36.14118957519531
2013-02-13,36.38081359863281
2013-02-14,36.10124969482422
2013-02-15,36.2210578918457
2013-02-19,36.3728141784668
2013-02-20,36.29292678833008
2013-02-21,35.64598846435547
2013-02-22,35.901573181152344
2013-02-25,35.37443542480469
2013-02-26,36.399085998535156
2013-02-27,37.719913482666016
2013-02-28,38.456390380859375
2013-03-01,38.352317810058594
2013-03-04,37.82398223876953
2013-03-05,38.480403900146484
2013-03-06,39.36095428466797
2013-03-07,39.264892578125
2013-03-08,40.473663330078125
2013-03-11,40.745845794677734
2013-03-12,41.09806823730469
2013-03-13,42.306827545166016
2013-03-14,43.291439056396484
2013-03-15,43.2434196472168
2013-03-18,42.939239501953125
2013-03-19,42.02663803100586
2013-03-20,42.28280258178711
2013-03-21,41.66642379760742
2013-03-22,41.9546012878418
2013-03-25,41.914588928222656
2013-03-26,42.587013244628906
2013-03-27,42.39487838745117
2013-03-28,42.69106674194336
2013-04-01,43.051307678222656
2013-04-02,42.010643005371094
2013-04-03,41.58636474609375
2013-04-04,41.55435562133789
2013-04-05,41.29018020629883
2013-04-08,41.066043853759766
2013-04-09,40.88993453979492
2013-04-10,41.51432418823242
2013-04-11,41.730464935302734
2013-04-12,42.94724655151367
2013-04-15,41.522335052490234
2013-04-16,41.22613525390625
2013-04-17,40.529701232910156
2013-04-18,40.11344528198242
2013-04-19,40.241519927978516
2013-04-22,40.12144470214844
2013-04-23,40.80986404418945
2013-04-24,41.05003356933594
2013-04-25,42.010643005371094
2013-04-26,41.53034591674805
2013-04-29,42.354854583740234
2013-04-30,42.34684371948242
2013-05-01,41.57034683227539
2013-05-02,42.38688278198242
2013-05-03,42.699073791503906
2013-05-06,42.77913284301758
2013-05-07,43.2274055480957
2013-05-08,42.84316635131836
2013-05-09,42.95524215698242
2013-05-10,43.07532501220703
2013-05-13,42.83515930175781
2013-05-14,43.34749221801758
2013-05-15,43.691715240478516
2013-05-16,44.16400146484375
2013-05-17,44.68434143066406
2013-05-20,44.23605728149414
2013-05-21,44.828426361083984
2013-05-22,44.48419952392578
2013-05-23,44.828426361083984
2013-05-24,44.30009078979492
2013-05-28,44.612281799316406
2013-05-29,43.970726013183594
2013-05-30,44.339622497558594
2013-05-31,44.28348159790039
2013-06-03,43.67401123046875
2013-06-04,44.00281524658203
2013-06-05,43.65797424316406
2013-06-06,44.2674446105957
2013-06-07,44.9250373840332
2013-06-10,45.438289642333984
2013-06-11,44.93306350708008
2013-06-12,44.32358169555664
2013-06-13,44.90098190307617
2013-06-14,44.9811897277832
2013-06-17,45.15761184692383
2013-06-18,46.22418975830078
2013-06-19,45.43027877807617
2013-06-20,44.85287094116211
2013-06-21,44.14715576171875
2013-06-24,44.13914108276367
2013-06-25,43.850433349609375
2013-06-26,44.371700286865234
2013-06-27,45.382164001464844
2013-06-28,45.2939453125
2013-07-01,45.646793365478516
2013-07-02,45.390174865722656
2013-07-03,45.9515495300293
2013-07-05,46.55299377441406
2013-07-08,46.33647155761719
2013-07-09,46.729427337646484
2013-07-10,47.44315719604492
2013-07-11,48.58993911743164
2013-07-12,48.26914978027344
2013-07-15,48.81448745727539
2013-07-16,48.1328239440918
2013-07-17,48.51776123046875
2013-07-18,49.712669372558594
2013-07-19,50.3542366027832
2013-07-22,50.46649932861328
2013-07-23,50.73113250732422
2013-07-24,50.79530715942383
2013-07-25,50.594810485839844
2013-07-26,50.129669189453125
2013-07-29,49.79286575317383
2013-07-30,49.664546966552734
2013-07-31,49.86503982543945
2013-08-01,50.68302917480469
2013-08-02,50.8033332824707
2013-08-05,50.96371078491211
2013-08-06,50.67500305175781
2013-08-07,50.78727722167969
2013-08-08,50.947669982910156
2013-08-09,51.41279983520508
2013-08-12,51.645355224609375
2013-08-13,51.96614456176758
2013-08-14,51.26043701171875
2013-08-15,50.71510314941406
2013-08-16,50.8995475769043
2013-08-19,50.923606872558594
2013-08-20,51.292510986328125
2013-08-21,51.268436431884766
2013-08-22,52.29493713378906
2013-08-23,52.40719985961914
2013-08-26,52.623748779296875
2013-08-27,51.26043701171875
2013-08-28,51.58169174194336
2013-08-29,51.894954681396484
2013-08-30,50.858821868896484
2013-09-03,51.075687408447266
2013-09-04,51.59776306152344
2013-09-05,51.50940704345703
2013-09-06,52.023460388183594
2013-09-09,52.9471435546875
2013-09-10,53.67807388305664
2013-09-11,54.264400482177734
2013-09-12,54.61783218383789
2013-09-13,54.49733352661133
2013-09-16,55.1800537109375
2013-09-17,55.67803955078125
2013-09-18,55.81461715698242
2013-09-19,55.49330139160156
2013-09-20,54.44913864135742
2013-09-23,54.31258773803711
2013-09-24,54.19211196899414
2013-09-25,54.11981964111328
2013-09-26,54.14393615722656
2013-09-27,54.15195846557617
2013-09-30,54.135902404785156
2013-10-01,55.19612121582031
2013-10-02,54.67402648925781
2013-10-03,54.320613861083984
2013-10-04,54.51340103149414
2013-10-07,54.2724494934082
2013-10-08,54.06361389160156
2013-10-09,54.14393615722656
2013-10-10,56.50534439086914
2013-10-11,56.83464813232422
2013-10-14,57.26837921142578
2013-10-15,57.18003463745117
2013-10-16,57.453121185302734
2013-10-17,57.79047775268555
2013-10-18,58.65793228149414
2013-10-21,58.04747772216797
2013-10-22,58.00732421875
2013-10-23,57.88685989379883
2013-10-24,58.16796875
2013-10-25,57.78242111206055
2013-10-28,57.557525634765625
2013-10-29,57.83063507080078
2013-10-30,57.52540969848633
2013-10-31,57.469181060791016
2013-11-01,57.69406509399414
2013-11-04,58.46516036987305
2013-11-05,58.031436920166016
2013-11-06,58.35271072387695
2013-11-07,58.601715087890625
2013-11-08,61.10769271850586
2013-11-11,61.62977981567383
2013-11-12,62.04743957519531
2013-11-13,63.00325393676758
2013-11-14,63.428958892822266
2013-11-15,63.74220657348633
2013-11-18,63.54137420654297
2013-11-19,63.58157730102539
2013-11-20,63.81447219848633
2013-11-21,64.66587829589844
2013-11-22,64.63377380371094
2013-11-25,65.05145263671875
2013-11-26,65.91297912597656
2013-11-27,66.62154388427734
2013-11-29,66.21089935302734
2013-12-02,66.37193298339844
2013-12-03,66.83089447021484
2013-12-04,66.64568328857422
2013-12-05,65.84050750732422
2013-12-06,66.27532196044922
2013-12-09,65.60699462890625
2013-12-10,64.74546813964844
2013-12-11,64.02883911132812
2013-12-12,64.60855102539062
2013-12-13,65.51844787597656
2013-12-16,66.65375518798828
2013-12-17,67.92596435546875
2013-12-18,68.1916732788086
2013-12-19,67.91791534423828
2013-12-20,70.08387756347656
2013-12-23,70.5508804321289
2013-12-24,70.7441177368164
2013-12-26,71.04204559326172
2013-12-27,71.48492431640625
2013-12-30,71.51709747314453
2013-12-31,72.47529602050781
2014-01-02,70.78437805175781
2014-01-03,71.1950454711914
2014-01-06,72.49946594238281
2014-01-07,73.42542266845703
2014-01-08,73.07113647460938
2014-01-09,73.16775512695312
2014-01-10,74.56072998046875
2014-01-13,74.89892578125
2014-01-14,75.80072784423828
2014-01-15,76.7347412109375
2014-01-16,76.67034149169922
2014-01-17,76.68643188476562
2014-01-21,77.41915130615234
2014-01-22,78.85238647460938
2014-01-23,78.26464080810547
2014-01-24,75.24514770507812
2014-01-27,74.874755859375
2014-01-28,75.59136962890625
2014-01-29,75.06802368164062
2014-01-30,75.61556243896484
2014-01-31,76.50928497314453
2014-02-03,72.23371124267578
2014-02-04,73.03089141845703
2014-02-05,72.91816711425781
2014-02-06,73.12748718261719
2014-02-07,74.79425048828125
2014-02-10,73.6186752319336
2014-02-11,74.72981262207031
2014-02-12,75.26930236816406
2014-02-13,76.75084686279297
2014-02-14,77.30644989013672
2014-02-18,78.24047088623047
2014-02-19,77.29838562011719
2014-02-20,78.91678619384766
2014-02-21,78.98930358886719
2014-02-24,78.98123931884766
2014-02-25,78.10357666015625
2014-02-26,78.02303314208984
2014-02-27,81.06671905517578
2014-02-28,81.59004974365234
2014-03-03,83.1440658569336
2014-03-04,84.18278503417969
2014-03-05,83.8116683959961
2014-03-06,84.67486572265625
2014-03-07,84.5538558959961
2014-03-10,85.00566101074219
2014-03-11,83.6019287109375
2014-03-12,83.78746795654297
2014-03-13,82.52897644042969
2014-03-14,82.56930541992188
2014-03-17,82.19820404052734
2014-03-18,82.53704071044922
2014-03-19,81.53669738769531
2014-03-20,81.23013305664062
2014-03-21,80.27010345458984
2014-03-24,80.57665252685547
2014-03-25,80.96391296386719
2014-03-26,80.18944549560547
2014-03-27,80.64119720458984
2014-03-28,80.59280395507812
2014-03-31,82.4967041015625
2014-04-01,83.35182189941406
2014-04-02,84.02947235107422
2014-04-03,84.29571533203125
2014-04-04,81.32693481445312
2014-04-07,80.52825927734375
2014-04-08,79.24551391601562
2014-04-09,80.89129638671875
2014-04-10,80.19751739501953
2014-04-11,79.19718170166016
2014-04-14,79.4794921875
2014-04-15,80.52020263671875
2014-04-16,81.77064514160156
2014-04-17,83.93267822265625
2014-04-21,83.86007690429688
2014-04-22,83.6019287109375
2014-04-23,83.9810791015625
2014-04-24,83.75518035888672
2014-04-25,81.125244140625
2014-04-28,79.9312744140625
2014-04-29,81.70610046386719
2014-04-30,83.09369659423828
2014-05-01,83.27114868164062
2014-05-02,84.13435363769531
2014-05-05,83.55352020263672
2014-05-06,82.30308532714844
2014-05-07,83.69873046875
2014-05-08,81.28660583496094
2014-05-09,80.85903930664062
2014-05-12,81.673828125
2014-05-13,82.04492950439453
2014-05-14,80.43148040771484
2014-05-15,77.80957794189453
2014-05-16,77.5675277709961
2014-05-19,77.44654083251953
2014-05-20,76.81729125976562
2014-05-21,77.77729034423828
2014-05-22,78.41464233398438
2014-05-23,79.56018829345703
2014-05-27,80.09262084960938
2014-05-28,80.78783416748047
2014-05-29,80.33511352539062
2014-05-30,80.69890594482422
2014-06-02,81.65275573730469
2014-06-03,81.7174301147461
2014-06-04,81.74976348876953
2014-06-05,82.29944610595703
2014-06-06,82.85722351074219
2014-06-09,83.45541381835938
2014-06-10,82.9380874633789
2014-06-11,81.66085052490234
2014-06-12,80.14115905761719
2014-06-13,79.89862060546875
2014-06-16,79.56717681884766
2014-06-17,79.8743667602539
2014-06-18,79.11450958251953
2014-06-19,78.68606567382812
2014-06-20,78.53250885009766
2014-06-23,77.85346221923828
2014-06-24,75.90530395507812
2014-06-25,76.09931182861328
2014-06-26,75.65471649169922
2014-06-27,76.17207336425781
2014-06-30,76.46307373046875
2014-07-01,77.0693588256836
2014-07-02,76.1558837890625
2014-07-03,76.01847839355469
2014-07-07,75.606201171875
2014-07-08,74.5391616821289
2014-07-09,74.40174865722656
2014-07-10,74.70895385742188
2014-07-11,74.45835876464844
2014-07-14,74.98377990722656
2014-07-15,75.07268524169922
2014-07-16,74.15922546386719
2014-07-17,73.13261413574219
2014-07-18,74.40982818603516
2014-07-21,74.60385131835938
2014-07-22,75.2101058959961
2014-07-23,75.37178802490234
2014-07-24,75.50112915039062
2014-07-25,75.50112915039062
2014-07-28,75.6870346069336
2014-07-29,75.16160583496094
2014-07-30,75.22627258300781
2014-07-31,73.49639129638672
2014-08-01,73.08412170410156
2014-08-04,72.17874908447266
2014-08-05,72.72032165527344
2014-08-06,72.26769256591797
2014-08-07,75.30712127685547
2014-08-08,76.68132781982422
2014-08-11,77.62711334228516
2014-08-12,77.49777221679688
2014-08-13,80.20578002929688
2014-08-14,80.9980239868164
2014-08-15,80.60189819335938
2014-08-18,82.00037384033203
2014-08-19,83.09165954589844
2014-08-20,83.14824676513672
2014-08-21,83.6089859008789
2014-08-22,83.18866729736328
2014-08-25,83.39883422851562
2014-08-26,82.86532592773438
2014-08-27,83.42420196533203
2014-08-28,82.67902374267578
2014-08-29,82.70332336425781
2014-09-02,84.8334732055664
2014-09-03,82.897705078125
2014-09-04,81.94197845458984
2014-09-05,83.10829162597656
2014-09-08,83.74004364013672
2014-09-09,84.72818756103516
2014-09-10,86.05648803710938
2014-09-11,85.5543212890625
2014-09-12,85.18174743652344
2014-09-15,85.0926513671875
2014-09-16,85.67584991455078
2014-09-17,86.68013763427734
2014-09-18,87.14183044433594
2014-09-19,85.75679016113281
2014-09-22,84.52569580078125
2014-09-23,83.87775421142578
2014-09-24,84.56620025634766
2014-09-25,84.31512451171875
2014-09-26,84.94686126708984
2014-09-29,85.2060546875
2014-09-30,84.40419006347656
2014-10-01,83.45657348632812
2014-10-02,83.34317779541016
2014-10-03,84.17741394042969
2014-10-06,82.55753326416016
2014-10-07,79.7065658569336
2014-10-08,80.50839233398438
2014-10-09,79.30156707763672
2014-10-10,77.1876220703125
2014-10-13,74.81449127197266
2014-10-14,76.06177520751953
2014-10-15,75.57581329345703
2014-10-16,74.94404602050781
2014-10-17,76.4100570678711
2014-10-20,75.46244812011719
2014-10-21,78.43489837646484
2014-10-22,77.94085693359375
2014-10-23,79.1557846069336
2014-10-24,79.09097290039062
2014-10-27,80.11150360107422
2014-10-28,82.63043212890625
2014-10-29,83.67525482177734
2014-10-30,84.1693344116211
2014-10-31,85.70820617675781
2014-11-03,85.23845672607422
2014-11-04,85.4409408569336
2014-11-05,85.01165771484375
2014-11-06,85.7892074584961
2014-11-07,86.52625274658203
2014-11-10,88.7374038696289
2014-11-11,87.70066833496094
2014-11-12,87.76549530029297
2014-11-13,87.33621215820312
2014-11-14,87.35242462158203
2014-11-17,87.51439666748047
2014-11-18,88.03275299072266
2014-11-19,88.34866333007812
2014-11-20,87.83027648925781
2014-11-21,87.44149780273438
2014-11-24,89.1423568725586
2014-11-25,89.52440643310547
2014-11-26,88.96353149414062
2014-11-28,88.58146667480469
2014-12-01,87.05323791503906
2014-12-02,87.54908752441406
2014-12-03,88.83346557617188
