Date,PSX
2012-12-24,32.695552825927734
2012-12-26,32.311771392822266
2012-12-27,32.43760299682617
2012-12-28,31.814775466918945
2012-12-31,33.40644073486328
2013-01-02,34.76534652709961
2013-01-03,33.46306610107422
2013-01-04,33.43160629272461
2013-01-07,32.311771392822266
2013-01-08,32.45647430419922
2013-01-09,32.28661346435547
2013-01-10,32.40614318847656
2013-01-11,31.821060180664062
2013-01-14,32.305477142333984
2013-01-15,32.86539840698242
2013-01-16,34.29979705810547
2013-01-17,34.6961555480957
2013-01-18,34.64582443237305
2013-01-22,34.356422424316406
2013-01-23,34.928924560546875
2013-01-24,35.30638885498047
2013-01-25,35.740501403808594
2013-01-28,35.916656494140625
2013-01-29,37.671905517578125
2013-01-30,38.22553253173828
2013-01-31,38.10600662231445
2013-02-01,39.47749328613281
2013-02-04,38.51494216918945
2013-02-05,38.382808685302734
2013-02-06,38.82950210571289
2013-02-07,39.79833984375
2013-02-08,40.27647399902344
2013-02-11,40.377140045166016
2013-02-12,40.53441619873047
2013-02-13,40.333091735839844
2013-02-14,40.78606414794922
2013-02-15,40.370853424072266
2013-02-19,40.94172668457031
2013-02-20,39.601463317871094
2013-02-21,39.380184173583984
2013-02-22,40.53078842163086
2013-02-25,38.77959060668945
2013-02-26,38.71003341674805
2013-02-27,39.822731018066406
2013-02-28,39.80375671386719
2013-03-01,40.398040771484375
2013-03-04,41.52335739135742
2013-03-05,41.580257415771484
2013-03-06,41.75728225708008
2013-03-07,41.64348220825195
2013-03-08,41.7446403503418
2013-03-11,41.52967071533203
2013-03-12,41.8647575378418
2013-03-13,40.80896759033203
2013-03-14,41.06184387207031
2013-03-15,40.55608367919922
2013-03-18,41.1124267578125
2013-03-19,41.352664947509766
2013-03-20,42.699256896972656
2013-03-21,42.244083404541016
2013-03-22,42.705589294433594
2013-03-25,42.269351959228516
2013-03-26,42.50960159301758
2013-03-27,43.16077423095703
2013-03-28,44.23552322387695
2013-04-01,43.849884033203125
2013-04-02,42.25672149658203
2013-04-03,39.4876594543457
2013-04-04,39.44340133666992
2013-04-05,39.392822265625
2013-04-08,40.221012115478516
2013-04-09,40.878501892089844
2013-04-10,40.37273025512695
2013-04-11,39.203163146972656
2013-04-12,38.35600662231445
2013-04-15,36.36455154418945
2013-04-16,37.47723388671875
2013-04-17,36.661685943603516
2013-04-18,36.18122100830078
2013-04-19,36.56686019897461
2013-04-22,37.57206344604492
2013-04-23,38.65946578979492
2013-04-24,39.08304214477539
2013-04-25,39.133602142333984
2013-04-26,38.94395065307617
2013-04-29,39.07038116455078
2013-04-30,38.53302764892578
2013-05-01,37.72378921508789
2013-05-02,38.1220817565918
2013-05-03,39.31064224243164
2013-05-06,40.379066467285156
2013-05-07,40.764713287353516
2013-05-08,40.088253021240234
2013-05-09,39.27903747558594
2013-05-10,38.80487060546875
2013-05-13,39.17787170410156
2013-05-14,40.51182174682617
2013-05-15,41.06184387207031
2013-05-16,40.5555419921875
2013-05-17,41.584678649902344
2013-05-20,41.90231704711914
2013-05-21,41.55925369262695
2013-05-22,41.54021453857422
2013-05-23,41.45126724243164
2013-05-24,41.59103012084961
2013-05-28,42.258056640625
2013-05-29,42.46133804321289
2013-05-30,42.41687774658203
2013-05-31,42.28982162475586
2013-06-03,41.97853469848633
2013-06-04,41.406795501708984
2013-06-05,40.40943145751953
2013-06-06,41.29245376586914
2013-06-07,41.84513854980469
2013-06-10,41.362335205078125
2013-06-11,40.63177490234375
2013-06-12,40.21885681152344
2013-06-13,40.981170654296875
2013-06-14,40.5364990234375
2013-06-17,40.82235336303711
2013-06-18,40.904930114746094
2013-06-19,40.4221305847168
2013-06-20,38.36386489868164
2013-06-21,37.6396598815918
2013-06-24,36.330997467041016
2013-06-25,37.74129867553711
2013-06-26,37.938236236572266
2013-06-27,37.620609283447266
2013-06-28,37.42365646362305
2013-07-01,37.41730499267578
2013-07-02,36.26112365722656
2013-07-03,36.64229202270508
2013-07-05,36.3627815246582
2013-07-08,37.322021484375
2013-07-09,37.1695671081543
2013-07-10,35.63222122192383
2013-07-11,36.69310760498047
2013-07-12,37.538021087646484
2013-07-15,37.62694549560547
2013-07-16,36.61687088012695
2013-07-17,36.87098693847656
2013-07-18,36.15947341918945
2013-07-19,36.52158737182617
2013-07-22,36.820152282714844
2013-07-23,37.7921257019043
2013-07-24,37.37919235229492
2013-07-25,37.747650146484375
2013-07-26,37.48085021972656
2013-07-29,37.45542907714844
2013-07-30,37.14413070678711
2013-07-31,39.069000244140625
2013-08-01,38.44645309448242
2013-08-02,37.10603713989258
2013-08-05,36.7185173034668
2013-08-06,37.04249572753906
2013-08-07,36.820152282714844
2013-08-08,37.48085021972656
2013-08-09,37.43001937866211
2013-08-12,36.95356750488281
2013-08-13,37.538021087646484
2013-08-14,37.54630661010742
2013-08-15,36.498924255371094
2013-08-16,35.956077575683594
2013-08-19,35.342979431152344
2013-08-20,36.40951156616211
2013-08-21,37.009849548339844
2013-08-22,37.112030029296875
2013-08-23,37.112030029296875
2013-08-26,37.12480545043945
2013-08-27,36.46699523925781
2013-08-28,37.06095504760742
2013-08-29,36.86294937133789
2013-08-30,36.46699523925781
2013-09-03,37.112030029296875
2013-09-04,37.699607849121094
2013-09-05,36.91405487060547
2013-09-06,36.67136764526367
2013-09-09,36.70331573486328
2013-09-10,36.269020080566406
2013-09-11,36.35842514038086
2013-09-12,36.051883697509766
2013-09-13,36.48616409301758
2013-09-16,36.2945556640625
2013-09-17,35.79640579223633
2013-09-18,36.56278610229492
2013-09-19,37.13758087158203
2013-09-20,36.997066497802734
2013-09-23,36.664981842041016
2013-09-24,36.894901275634766
2013-09-25,37.07371520996094
2013-09-26,37.34832763671875
2013-09-27,37.380271911621094
2013-09-30,36.92682647705078
2013-10-01,36.9779167175293
2013-10-02,37.79539108276367
2013-10-03,38.03807830810547
2013-10-04,37.789005279541016
2013-10-07,36.9779167175293
2013-10-08,36.3328742980957
2013-10-09,36.33926773071289
2013-10-10,37.40581130981445
2013-10-11,38.274383544921875
2013-10-14,38.62563705444336
2013-10-15,37.999755859375
2013-10-16,38.785308837890625
2013-10-17,39.736881256103516
2013-10-18,40.54158401489258
2013-10-21,40.81621170043945
2013-10-22,41.435691833496094
2013-10-23,41.29520034790039
2013-10-24,40.38193130493164
2013-10-25,40.49050521850586
2013-10-28,40.41386032104492
2013-10-29,40.963104248046875
2013-10-30,41.65923309326172
2013-10-31,41.14830780029297
2013-11-01,40.95671844482422
2013-11-04,41.15470504760742
2013-11-05,41.046119689941406
2013-11-06,41.103607177734375
2013-11-07,40.77150344848633
2013-11-08,41.742244720458984
2013-11-11,41.825279235839844
2013-11-12,42.024452209472656
2013-11-13,42.43564224243164
2013-11-14,43.40577697753906
2013-11-15,43.1102409362793
2013-11-18,43.18091583251953
2013-11-19,43.54070281982422
2013-11-20,43.06526184082031
2013-11-21,43.36722946166992
2013-11-22,43.99686050415039
2013-11-25,44.09965133666992
2013-11-26,44.170326232910156
2013-11-27,45.0505256652832
2013-11-29,44.72284698486328
2013-12-02,45.84718322753906
2013-12-03,45.358917236328125
2013-12-04,44.71001434326172
2013-12-05,44.799957275390625
2013-12-06,45.77008819580078
2013-12-09,46.14915084838867
2013-12-10,46.00780487060547
2013-12-11,45.51953125
2013-12-12,45.75723648071289
2013-12-13,46.001380920410156
2013-12-16,46.65028762817383
2013-12-17,46.64386749267578
2013-12-18,47.53048324584961
2013-12-19,46.849449157714844
2013-12-20,47.56258773803711
2013-12-23,47.806724548339844
2013-12-24,48.01875686645508
2013-12-26,48.262916564941406
2013-12-27,48.02520751953125
2013-12-30,48.00592803955078
2013-12-31,49.55427932739258
2014-01-02,49.11739730834961
2014-01-03,49.014591217041016
2014-01-06,49.477195739746094
2014-01-07,49.483604431152344
2014-01-08,49.38724136352539
2014-01-09,50.19676208496094
2014-01-10,50.113250732421875
2014-01-13,48.70622253417969
2014-01-14,49.14308547973633
2014-01-15,48.532745361328125
2014-01-16,48.436370849609375
2014-01-17,48.841129302978516
2014-01-21,49.40652084350586
2014-01-22,49.53501892089844
2014-01-23,49.59925842285156
2014-01-24,47.82601547241211
2014-01-27,48.12156677246094
2014-01-28,48.23720932006836
2014-01-29,47.658992767333984
2014-01-30,47.26063919067383
2014-01-31,46.95868682861328
2014-02-03,45.84718322753906
2014-02-04,45.70585632324219
2014-02-05,45.40387725830078
2014-02-06,47.093597412109375
2014-02-07,47.723236083984375
2014-02-10,46.43185043334961
2014-02-11,47.60115051269531
2014-02-12,47.31202697753906
2014-02-13,48.216304779052734
2014-02-14,49.04304122924805
2014-02-18,48.68779373168945
2014-02-19,48.61674499511719
2014-02-20,48.62967300415039
2014-02-21,48.410064697265625
2014-02-24,49.24971389770508
2014-02-25,50.07648468017578
2014-02-26,49.579139709472656
2014-02-27,48.274417877197266
2014-02-28,48.3519401550293
2014-03-03,48.3519401550293
2014-03-04,49.13991928100586
2014-03-05,49.61143112182617
2014-03-06,50.47047424316406
2014-03-07,50.43174362182617
2014-03-10,50.80634307861328
2014-03-11,51.07762908935547
2014-03-12,51.67184829711914
2014-03-13,50.47047424316406
2014-03-14,50.82573318481445
2014-03-17,51.252010345458984
2014-03-18,51.89793014526367
2014-03-19,50.65779495239258
2014-03-20,50.70299530029297
2014-03-21,50.34775161743164
2014-03-24,50.00543975830078
2014-03-25,50.50924301147461
2014-03-26,49.86980056762695
2014-03-27,49.64373779296875
2014-03-28,49.508087158203125
2014-03-31,49.772926330566406
2014-04-01,51.40058135986328
2014-04-02,51.18095779418945
2014-04-03,52.05938720703125
2014-04-04,51.39411163330078
2014-04-07,50.34775161743164
2014-04-08,50.09584426879883
2014-04-09,50.59320068359375
2014-04-10,49.5339241027832
2014-04-11,49.57267379760742
2014-04-14,50.38650131225586
2014-04-15,50.81925964355469
2014-04-16,52.388797760009766
2014-04-17,51.85270309448242
2014-04-21,52.84737777709961
2014-04-22,52.95072555541992
2014-04-23,53.15742492675781
2014-04-24,53.33181381225586
2014-04-25,53.34474182128906
2014-04-28,54.28773498535156
2014-04-29,54.09397888183594
2014-04-30,53.75162887573242
2014-05-01,54.28773498535156
2014-05-02,53.951873779296875
2014-05-05,54.21022415161133
2014-05-06,54.42338180541992
2014-05-07,54.92073059082031
2014-05-08,53.55786895751953
2014-05-09,52.905540466308594
2014-05-12,53.958343505859375
2014-05-13,54.42338180541992
2014-05-14,53.97122573852539
2014-05-15,53.288978576660156
2014-05-16,53.1915283203125
2014-05-19,53.75681686401367
2014-05-20,53.26298522949219
2014-05-21,53.01605224609375
2014-05-22,53.52938461303711
2014-05-23,53.30196762084961
2014-05-27,53.399436950683594
2014-05-28,53.92576599121094
2014-05-29,54.789981842041016
2014-05-30,55.09537887573242
2014-06-02,55.38777542114258
2014-06-03,54.93292236328125
2014-06-04,54.38710403442383
2014-06-05,54.2701530456543
2014-06-06,54.81596755981445
2014-06-09,54.406612396240234
2014-06-10,53.82179641723633
2014-06-11,53.86079406738281
2014-06-12,53.80230712890625
2014-06-13,54.250675201416016
2014-06-16,54.21815872192383
2014-06-17,54.62752914428711
2014-06-18,54.906944274902344
2014-06-19,55.400779724121094
2014-06-20,55.84263229370117
2014-06-23,56.096046447753906
2014-06-24,55.19286346435547
2014-06-25,52.86659622192383
2014-06-26,53.34746551513672
2014-06-27,52.951072692871094
2014-06-30,52.26231384277344
2014-07-01,52.372772216796875
2014-07-02,52.6326789855957
2014-07-03,52.95756530761719
2014-07-07,52.30780792236328
2014-07-08,51.515045166015625
2014-07-09,51.85944366455078
2014-07-10,51.80746078491211
2014-07-11,52.17134475708008
2014-07-14,51.95041275024414
2014-07-15,52.71066665649414
2014-07-16,52.52873611450195
2014-07-17,51.68400192260742
2014-07-18,52.54171371459961
2014-07-21,52.08688735961914
2014-07-22,52.30780792236328
2014-07-23,52.80812454223633
2014-07-24,53.34746551513672
2014-07-25,53.70482635498047
2014-07-28,53.678836822509766
2014-07-29,53.58788299560547
2014-07-30,53.10053634643555
2014-07-31,52.70416259765625
2014-08-01,52.333797454833984
2014-08-04,53.20449447631836
2014-08-05,52.63917922973633
2014-08-06,53.464420318603516
2014-08-07,52.97057342529297
2014-08-08,53.964752197265625
2014-08-11,53.5359001159668
2014-08-12,53.646366119384766
2014-08-13,54.1170539855957
2014-08-14,54.71196365356445
2014-08-15,54.7773323059082
2014-08-18,55.96717071533203
2014-08-19,56.28095245361328
2014-08-20,56.614356994628906
2014-08-21,56.37899398803711
2014-08-22,56.28095245361328
2014-08-25,56.81048583984375
2014-08-26,56.660118103027344
2014-08-27,56.5097541809082
2014-08-28,56.62089538574219
2014-08-29,56.88893127441406
2014-09-02,56.843177795410156
2014-09-03,57.03274154663086
2014-09-04,56.79740905761719
2014-09-05,57.20927047729492
2014-09-08,56.91507339477539
2014-09-09,56.529361724853516
2014-09-10,55.659889221191406
2014-09-11,54.92117691040039
2014-09-12,54.273956298828125
2014-09-15,54.849239349365234
2014-09-16,56.07828140258789
2014-09-17,56.01945495605469
2014-09-18,56.15020751953125
2014-09-19,56.05866622924805
2014-09-22,54.81001663208008
2014-09-23,54.43085479736328
2014-09-24,54.05821990966797
2014-09-25,53.43715286254883
2014-09-26,53.757503509521484
2014-09-29,53.45676040649414
2014-09-30,53.15604019165039
2014-10-01,52.057735443115234
2014-10-02,50.83523941040039
2014-10-03,50.75680160522461
2014-10-06,50.56723403930664
2014-10-07,50.56723403930664
2014-10-08,51.75050354003906
2014-10-09,50.08345031738281
2014-10-10,49.89384460449219
2014-10-13,47.756107330322266
2014-10-14,46.14789962768555
2014-10-15,44.38277816772461
2014-10-16,45.572593688964844
2014-10-17,47.20697021484375
2014-10-20,47.29848861694336
2014-10-21,50.214195251464844
2014-10-22,49.28587341308594
2014-10-23,49.76310348510742
2014-10-24,50.005001068115234
2014-10-27,49.34470748901367
2014-10-28,50.68488693237305
2014-10-29,49.939613342285156
2014-10-30,50.59990692138672
2014-10-31,51.31901168823242
2014-11-03,50.129188537597656
2014-11-04,48.697513580322266
2014-11-05,48.86093521118164
2014-11-06,49.30550003051758
2014-11-07,48.83479690551758
2014-11-10,48.704036712646484
2014-11-11,48.14181137084961
2014-11-12,48.07598876953125
2014-11-13,46.6213493347168
2014-11-14,47.24665451049805
2014-11-17,47.904869079589844
2014-11-18,48.68156051635742
2014-11-19,49.8729362487793
2014-11-20,51.22884750366211
2014-11-21,52.275413513183594
2014-11-24,52.275413513183594
2014-11-25,52.35439682006836
2014-11-26,52.183250427246094
2014-11-28,48.06283187866211
2014-12-01,47.29930114746094
2014-12-02,48.54991912841797
2014-12-03,49.25420379638672
2014-12-04,49.34636688232422
2014-12-05,48.06283187866211
2014-12-08,45.3707275390625
2014-12-09,45.291744232177734
2014-12-10,44.17279815673828
2014-12-11,43.98189926147461
2014-12-12,43.23153305053711
2014-12-15,42.84319305419922
2014-12-16,44.126708984375
2014-12-17,44.99555206298828
2014-12-18,45.436546325683594
2014-12-19,47.266380310058594
2014-12-22,46.88462448120117
2014-12-23,47.76005554199219
2014-12-24,47.45726013183594
2014-12-26,47.819297790527344
2014-12-29,47.93118667602539
2014-12-30,47.997013092041016
2014-12-31,47.1939811706543
2015-01-02,47.58235168457031
2015-01-05,44.7059440612793
2015-01-06,43.45532989501953
2015-01-07,43.646202087402344
2015-01-08,45.34440231323242
2015-01-09,44.304420471191406
2015-01-12,42.28370666503906
2015-01-13,40.48019027709961
2015-01-14,39.111114501953125
2015-01-15,38.89390563964844
2015-01-16,40.0391960144043
2015-01-20,41.875606536865234
2015-01-21,43.60671615600586
2015-01-22,44.304420471191406
2015-01-23,45.10087585449219
2015-01-26,45.021881103515625
2015-01-27,45.811737060546875
2015-01-28,45.002132415771484
2015-01-29,46.390968322753906
2015-01-30,46.285648345947266
2015-02-02,47.918025970458984
2015-02-03,49.28711700439453
2015-02-04,48.98432159423828
2015-02-05,49.50432586669922
2015-02-06,50.09012985229492
2015-02-09,49.978240966796875
2015-02-10,49.80711364746094
2015-02-11,48.832950592041016
2015-02-12,49.773956298828125
2015-02-13,50.77458953857422
2015-02-17,50.96015167236328
2015-02-18,50.33059310913086
2015-02-19,51.311370849609375
2015-02-20,51.2517204284668
2015-02-23,52.570457458496094
2015-02-24,53.01446533203125
2015-02-25,52.41143035888672
2015-02-26,53.054222106933594
2015-02-27,51.993934631347656
2015-03-02,51.02642822265625
2015-03-03,51.74874496459961
2015-03-04,51.66258239746094
2015-03-05,50.9468879699707
2015-03-06,49.93960952758789
2015-03-09,50.555912017822266
2015-03-10,49.05824661254883
2015-03-11,49.40283966064453
2015-03-12,49.1444206237793
2015-03-13,49.462493896484375
2015-03-16,50.555912017822266
2015-03-17,50.33059310913086
2015-03-18,51.76860427856445
2015-03-19,51.3643798828125
2015-03-20,52.25899887084961
2015-03-23,52.040313720703125
2015-03-24,51.44390106201172
2015-03-25,52.351783752441406
2015-03-26,51.980674743652344
2015-03-27,51.43063735961914
2015-03-30,52.72289276123047
2015-03-31,52.08671188354492
2015-04-01,52.97468566894531
2015-04-02,51.801734924316406
2015-04-06,52.0535888671875
2015-04-07,51.53666305541992
2015-04-08,51.29811096191406
2015-04-09,51.56318283081055
2015-04-10,51.91440963745117
2015-04-13,50.98005294799805
2015-04-14,51.57644271850586
2015-04-15,52.31201934814453
2015-04-16,52.510807037353516
2015-04-17,51.69572830200195
2015-04-20,52.55057144165039
2015-04-21,52.68312454223633
2015-04-22,53.62412643432617
2015-04-23,53.82956314086914
2015-04-24,54.068111419677734
2015-04-27,53.72351837158203
2015-04-28,54.081382751464844
2015-04-29,53.67713165283203
2015-04-30,52.55718994140625
2015-05-01,54.081382751464844
2015-05-04,53.57110595703125
2015-05-05,53.306053161621094
2015-05-06,52.895172119140625
2015-05-07,52.97468566894531
2015-05-08,54.09463882446289
2015-05-11,53.372314453125
2015-05-12,53.345821380615234
2015-05-13,53.524723052978516
2015-05-14,54.472312927246094
2015-05-15,54.085262298583984
2015-05-18,54.27210998535156
2015-05-19,53.85170364379883
2015-05-20,53.731605529785156
2015-05-21,54.051883697509766
2015-05-22,54.0318717956543
2015-05-26,52.957523345947266
2015-05-27,52.844058990478516
2015-05-28,53.09097671508789
2015-05-29,52.79737854003906
2015-06-01,52.950836181640625
2015-06-02,52.78401565551758
2015-06-03,52.25017166137695
2015-06-04,51.636253356933594
2015-06-05,52.083335876464844
2015-06-08,51.502777099609375
2015-06-09,51.24253845214844
2015-06-10,51.916507720947266
2015-06-11,52.497074127197266
2015-06-12,51.81642532348633
2015-06-15,52.10335159301758
2015-06-16,52.31023025512695
2015-06-17,52.61051559448242
2015-06-18,53.40462112426758
2015-06-19,53.16436767578125
2015-06-22,53.117671966552734
2015-06-23,53.591461181640625
2015-06-24,52.844058990478516
2015-06-25,52.64387512207031
2015-06-26,53.13101577758789
2015-06-29,52.3769645690918
2015-06-30,53.75828552246094
2015-07-01,54.252098083496094
2015-07-02,54.352176666259766
2015-07-06,54.41222381591797
2015-07-07,54.9527702331543
2015-07-08,52.383628845214844
2015-07-09,53.01756286621094
2015-07-10,54.37888717651367
2015-07-13,55.66676712036133
2015-07-14,55.73351287841797
2015-07-15,54.56570816040039
2015-07-16,55.52664566040039
2015-07-17,55.546653747558594
2015-07-20,54.93943405151367
2015-07-21,54.70585250854492
2015-07-22,54.60573959350586
2015-07-23,54.3121337890625
2015-07-24,52.737300872802734
2015-07-27,51.19581604003906
2015-07-28,52.48373794555664
2015-07-29,53.40462112426758
2015-07-30,52.79737854003906
2015-07-31,53.05093765258789
2015-08-03,52.50372314453125
2015-08-04,52.22347640991211
2015-08-05,52.236812591552734
2015-08-06,53.144351959228516
2015-08-07,53.13101577758789
2015-08-10,55.066219329833984
2015-08-11,55.8536262512207
2015-08-12,56.26734924316406
2015-08-13,55.810543060302734
2015-08-14,55.28659439086914
2015-08-17,55.79712677001953
2015-08-18,55.924766540527344
2015-08-19,54.2789306640625
2015-08-20,53.42575454711914
2015-08-21,50.8797721862793
2015-08-24,48.138946533203125
2015-08-25,47.39329528808594
2015-08-26,49.24066162109375
2015-08-27,50.396095275878906
2015-08-28,51.880714416503906
2015-08-31,53.116756439208984
2015-09-01,52.122528076171875
2015-09-02,52.77415466308594
2015-09-03,52.70698547363281
2015-09-04,51.86056137084961
2015-09-08,53.6609001159668
2015-09-09,54.17816162109375
2015-09-10,54.426700592041016
2015-09-11,54.144554138183594
2015-09-14,52.53904342651367
2015-09-15,53.2108039855957
2015-09-16,53.19736099243164
2015-09-17,53.27797317504883
2015-09-18,52.79430389404297
2015-09-21,53.2443962097168
2015-09-22,52.51215744018555
2015-09-23,52.297203063964844
2015-09-24,52.1628532409668
2015-09-25,52.35767364501953
2015-09-28,49.7847785949707
2015-09-29,50.053497314453125
2015-09-30,51.61870574951172
2015-10-01,52.35093307495117
2015-10-02,53.3922004699707
2015-10-05,54.96411895751953
2015-10-06,55.47468566894531
2015-10-07,55.91802978515625
2015-10-08,56.818206787109375
2015-10-09,56.10614013671875
2015-10-12,56.34125518798828
2015-10-13,55.19252395629883
2015-10-14,55.40078353881836
2015-10-15,56.08599090576172
2015-10-16,56.509178161621094
2015-10-19,54.829769134521484
2015-10-20,54.816322326660156
2015-10-21,54.07741165161133
2015-10-22,55.494815826416016
2015-10-23,55.99192428588867
2015-10-26,55.75680160522461
2015-10-27,56.13299560546875
2015-10-28,57.02648162841797
2015-10-29,58.06095504760742
2015-10-30,59.821022033691406
2015-11-02,60.86227035522461
2015-11-03,62.2528076171875
2015-11-04,62.69615936279297
2015-11-05,62.93129348754883
2015-11-06,62.30656433105469
2015-11-09,61.80945587158203
2015-11-10,62.24879455566406
2015-11-11,61.22819137573242
2015-11-12,60.31574249267578
2015-11-13,60.20762252807617
2015-11-16,61.552616119384766
2015-11-17,61.58639144897461
2015-11-18,62.54617691040039
2015-11-19,62.4379997253418
2015-11-20,61.95814514160156
2015-11-23,62.29610061645508
2015-11-24,62.94493865966797
2015-11-25,62.70160675048828
2015-11-27,62.69486618041992
2015-11-30,61.863521575927734
2015-12-01,62.63401412963867
2015-12-02,61.12683868408203
2015-12-03,59.862918853759766
2015-12-04,60.96458053588867
2015-12-07,58.59224319458008
2015-12-08,58.430023193359375
2015-12-09,58.18672180175781
2015-12-10,58.632789611816406
2015-12-11,55.94955062866211
2015-12-14,55.01682662963867
2015-12-15,55.27365493774414
2015-12-16,56.1387939453125
2015-12-17,55.27365493774414
2015-12-18,54.44908905029297
2015-12-21,54.489620208740234
2015-12-22,55.21958923339844
2015-12-23,57.314857482910156
