Date,ETN
2022-02-25,143.59469604492188
2022-02-28,143.75308227539062
2022-03-01,136.44850158691406
2022-03-02,141.77789306640625
2022-03-03,144.3866424560547
2022-03-04,139.5510711669922
2022-03-07,135.83358764648438
2022-03-08,136.21556091308594
2022-03-09,138.93614196777344
2022-03-10,138.8331298828125
2022-03-11,137.63404846191406
2022-03-14,139.07669067382812
2022-03-15,140.77230834960938
2022-03-16,143.64825439453125
2022-03-17,144.91294860839844
2022-03-18,145.74664306640625
2022-03-21,144.82862854003906
2022-03-22,145.43751525878906
2022-03-23,142.79576110839844
2022-03-24,143.51712036132812
2022-03-25,144.43516540527344
2022-03-28,144.46328735351562
2022-03-29,147.5734405517578
2022-03-30,145.63426208496094
2022-03-31,142.1681365966797
2022-04-01,142.2149658203125
2022-04-04,141.38125610351562
2022-04-05,137.3436279296875
2022-04-06,135.70423889160156
2022-04-07,136.650390625
2022-04-08,136.00399780273438
2022-04-11,133.2779541015625
2022-04-12,131.91958618164062
2022-04-13,132.80955505371094
2022-04-14,131.0670623779297
2022-04-18,131.7696990966797
2022-04-19,136.55670166015625
2022-04-20,139.9385223388672
2022-04-21,140.4725341796875
2022-04-22,136.80967712402344
2022-04-25,137.7745819091797
2022-04-26,134.6925048828125
2022-04-27,136.50051879882812
2022-04-28,138.53334045410156
2022-04-29,135.85409545898438
2022-05-02,137.24053955078125
2022-05-03,137.31552124023438
2022-05-04,140.45379638671875
2022-05-05,139.0017547607422
2022-05-06,137.9806671142578
2022-05-09,138.60830688476562
2022-05-10,132.06944274902344
2022-05-11,131.9102325439453
2022-05-12,133.5591278076172
2022-05-13,133.16336059570312
2022-05-16,130.94915771484375
2022-05-17,135.0948944091797
2022-05-18,128.6313018798828
2022-05-19,128.21673583984375
2022-05-20,126.38885498046875
2022-05-23,128.85740661621094
2022-05-24,126.09674835205078
2022-05-25,126.33230590820312
2022-05-26,128.40518188476562
2022-05-27,131.74063110351562
2022-05-31,130.5911102294922
2022-06-01,129.76194763183594
2022-06-02,132.68284606933594
2022-06-03,132.239990234375
2022-06-06,133.1916046142578
2022-06-07,137.0076141357422
2022-06-08,136.13137817382812
2022-06-09,134.2657470703125
2022-06-10,129.11180114746094
2022-06-13,125.17335510253906
2022-06-14,122.9780044555664
2022-06-15,123.43968200683594
2022-06-16,118.82283020019531
2022-06-17,118.26692199707031
2022-06-21,118.85108947753906
2022-06-22,118.92647552490234
2022-06-23,119.55776977539062
2022-06-24,124.21231079101562
2022-06-27,124.60801696777344
2022-06-28,121.84734344482422
2022-06-29,119.91580200195312
2022-06-30,118.70976257324219
2022-07-01,120.0100326538086
2022-07-05,119.35990905761719
2022-07-06,120.60362243652344
2022-07-07,122.10173797607422
2022-07-08,120.43402862548828
2022-07-11,120.46228790283203
2022-07-12,119.54835510253906
2022-07-13,118.45536041259766
2022-07-14,117.8146743774414
2022-07-15,121.53640747070312
2022-07-18,119.54835510253906
2022-07-19,124.6551284790039
2022-07-20,126.11559295654297
2022-07-21,129.40391540527344
2022-07-22,128.75375366210938
2022-07-25,129.1777801513672
2022-07-26,131.0998992919922
2022-07-27,133.4837188720703
2022-07-28,137.8084716796875
2022-07-29,139.8153839111328
2022-08-01,138.97682189941406
2022-08-02,137.93096923828125
2022-08-03,140.10748291015625
2022-08-04,140.11691284179688
2022-08-05,140.0603790283203
2022-08-08,139.38197326660156
2022-08-09,137.94981384277344
2022-08-10,140.7105255126953
2022-08-11,141.5820770263672
2022-08-12,144.4146728515625
2022-08-15,144.39569091796875
2022-08-16,145.03993225097656
2022-08-17,143.9883575439453
2022-08-18,145.27674865722656
2022-08-19,142.8988800048828
2022-08-22,139.02420043945312
2022-08-23,138.60739135742188
2022-08-24,137.85894775390625
2022-08-25,140.2557830810547
2022-08-26,133.65269470214844
2022-08-29,133.30221557617188
2022-08-30,131.90960693359375
2022-08-31,129.4464569091797
2022-09-01,131.46435546875
2022-09-02,130.07171630859375
2022-09-06,131.170654296875
2022-09-07,133.83273315429688
2022-09-08,135.69900512695312
2022-09-09,138.0389862060547
2022-09-12,139.8389434814453
2022-09-13,135.00741577148438
2022-09-14,135.56637573242188
2022-09-15,133.68112182617188
2022-09-16,130.99066162109375
2022-09-19,132.83799743652344
2022-09-20,131.85275268554688
2022-09-21,130.57379150390625
2022-09-22,128.01596069335938
2022-09-23,127.0781021118164
2022-09-26,126.50017547607422
2022-09-27,124.38758087158203
2022-09-28,126.86019897460938
2022-09-29,127.08753204345703
2022-09-30,126.33914184570312
2022-10-03,130.535888671875
2022-10-04,135.92636108398438
2022-10-05,136.89266967773438
2022-10-06,134.95059204101562
2022-10-07,129.62646484375
2022-10-10,129.20018005371094
2022-10-11,129.238037109375
2022-10-12,128.31910705566406
2022-10-13,130.82957458496094
2022-10-14,127.23909759521484
2022-10-17,130.94326782226562
2022-10-18,133.23587036132812
2022-10-19,131.6822052001953
2022-10-20,128.13909912109375
2022-10-21,131.99485778808594
2022-10-24,134.11692810058594
2022-10-25,138.361083984375
2022-10-26,137.85894775390625
2022-10-27,138.96734619140625
2022-10-28,142.36837768554688
2022-10-31,142.16943359375
2022-11-01,143.65676879882812
2022-11-02,142.68099975585938
2022-11-03,146.4514617919922
2022-11-04,150.33563232421875
2022-11-07,150.06088256835938
2022-11-08,149.86192321777344
2022-11-09,148.8335418701172
2022-11-10,154.38502502441406
2022-11-11,153.88034057617188
2022-11-14,153.92791748046875
2022-11-15,154.63258361816406
2022-11-16,154.01365661621094
2022-11-17,154.8611602783203
2022-11-18,157.12742614746094
2022-11-21,156.68942260742188
2022-11-22,158.52720642089844
2022-11-23,157.46072387695312
2022-11-25,158.17491149902344
2022-11-28,154.78497314453125
2022-11-29,154.4040985107422
2022-11-30,155.6419677734375
2022-12-01,155.5562744140625
2022-12-02,155.50868225097656
2022-12-05,152.69955444335938
2022-12-06,150.27139282226562
2022-12-07,149.75721740722656
2022-12-08,151.16647338867188
2022-12-09,150.7189483642578
2022-12-12,153.1471405029297
2022-12-13,155.8229217529297
2022-12-14,153.6517791748047
2022-12-15,147.95748901367188
2022-12-16,147.11953735351562
2022-12-19,147.11953735351562
2022-12-20,148.46217346191406
2022-12-21,150.56655883789062
2022-12-22,148.65261840820312
2022-12-23,149.30966186523438
2022-12-27,149.82382202148438
2022-12-28,148.30978393554688
2022-12-29,149.8333740234375
2022-12-30,149.45249938964844
2023-01-03,150.21424865722656
2023-01-04,151.23313903808594
2023-01-05,149.69052124023438
2023-01-06,153.40423583984375
2023-01-09,153.1947479248047
2023-01-10,152.74720764160156
2023-01-11,156.25140380859375
2023-01-12,156.841796875
2023-01-13,156.5941925048828
2023-01-17,154.65162658691406
2023-01-18,150.00477600097656
2023-01-19,144.60562133789062
2023-01-20,148.08128356933594
2023-01-23,151.328369140625
2023-01-24,153.96604919433594
2023-01-25,151.5378875732422
2023-01-26,153.21376037597656
2023-01-27,154.4897918701172
2023-01-30,153.18521118164062
2023-01-31,154.46121215820312
2023-02-01,155.53720092773438
2023-02-02,154.22315979003906
2023-02-03,155.44198608398438
2023-02-06,154.5945281982422
2023-02-07,156.63230895996094
2023-02-08,160.81260681152344
2023-02-09,159.2794952392578
2023-02-10,162.74560546875
2023-02-13,165.99270629882812
2023-02-14,164.7071533203125
2023-02-15,165.44992065429688
2023-02-16,165.79275512695312
2023-02-17,166.8687744140625
2023-02-21,162.60281372070312
2023-02-22,163.12649536132812
2023-02-23,164.52626037597656
2023-02-24,164.97381591796875
2023-02-27,166.04981994628906
2023-02-28,166.5735626220703
2023-03-01,165.526123046875
2023-03-02,166.7830352783203
2023-03-03,169.9026336669922
2023-03-06,169.51988220214844
2023-03-07,167.94094848632812
2023-03-08,169.57730102539062
2023-03-09,166.85960388183594
2023-03-10,162.96490478515625
2023-03-13,161.88357543945312
2023-03-14,164.4290008544922
2023-03-15,152.41000366210938
2023-03-16,157.2998809814453
2023-03-17,153.25205993652344
2023-03-20,156.51522827148438
2023-03-21,159.7496337890625
2023-03-22,159.00323486328125
2023-03-23,157.45298767089844
2023-03-24,156.59178161621094
2023-03-27,156.82144165039062
2023-03-28,158.45779418945312
2023-03-29,160.40992736816406
2023-03-30,161.80702209472656
2023-03-31,163.96011352539062
2023-04-03,163.19456481933594
2023-04-04,155.26162719726562
2023-04-05,151.6444549560547
2023-04-06,149.5200653076172
2023-04-10,150.65878295898438
2023-04-11,151.960205078125
2023-04-12,155.23294067382812
2023-04-13,153.7688446044922
2023-04-14,154.8501434326172
2023-04-17,156.03677368164062
2023-04-18,156.63961791992188
2023-04-19,156.36209106445312
2023-04-20,155.9410400390625
2023-04-21,155.864501953125
2023-04-24,156.73533630371094
2023-04-25,156.72572326660156
2023-04-26,154.9458465576172
2023-04-27,160.7352752685547
2023-04-28,159.921875
2023-05-01,161.51040649414062
2023-05-02,165.78785705566406
2023-05-03,164.95535278320312
2023-05-04,161.1850128173828
2023-05-05,164.5226287841797
2023-05-08,163.39724731445312
2023-05-09,164.04168701171875
2023-05-10,162.65663146972656
2023-05-11,162.08917236328125
2023-05-12,162.1468505859375
2023-05-15,163.4357452392578
2023-05-16,160.05966186523438
2023-05-17,164.47451782226562
