Date,MKC
2002-06-24,7.935552597045898
2002-06-25,7.804317951202393
2002-06-26,7.965217590332031
2002-06-27,7.701649188995361
2002-06-28,7.89166259765625
2002-07-01,7.900857448577881
2002-07-02,7.695517539978027
2002-07-03,7.747619152069092
2002-07-05,7.879403591156006
2002-07-08,7.692453384399414
2002-07-09,7.554539680480957
2002-07-10,7.4472761154174805
2002-07-11,7.364531517028809
2002-07-12,7.257263660430908
2002-07-15,7.269521236419678
2002-07-16,7.0641865730285645
2002-07-17,7.128546237945557
2002-07-18,6.831271171569824
2002-07-19,6.481889247894287
2002-07-22,6.573831558227539
2002-07-23,6.702551364898682
2002-07-24,6.947729110717773
2002-07-25,7.248072624206543
2002-07-26,7.002893924713135
2002-07-29,7.11629056930542
2002-07-30,6.898692607879639
2002-07-31,6.9722442626953125
2002-08-01,7.073379993438721
2002-08-02,6.963050365447998
2002-08-05,6.797554016113281
2002-08-06,6.819008827209473
2002-08-07,6.907883167266846
2002-08-08,6.975311279296875
2002-08-09,6.941596508026123
2002-08-12,6.910948276519775
2002-08-13,6.766906261444092
2002-08-14,6.9875688552856445
2002-08-15,6.975311279296875
2002-08-16,6.9722442626953125
2002-08-19,7.036605358123779
2002-08-20,6.849653720855713
2002-08-21,6.93240213394165
2002-08-22,7.0795063972473145
2002-08-23,7.091769218444824
2002-08-26,7.097897052764893
2002-08-27,7.0519256591796875
2002-08-28,7.002893924713135
2002-08-29,7.110157489776611
2002-08-30,7.0948357582092285
2002-09-03,6.9783759117126465
2002-09-04,7.061121940612793
2002-09-05,6.963050365447998
2002-09-06,7.002893924713135
2002-09-09,6.889496803283691
2002-09-10,6.926272869110107
2002-09-11,6.910948276519775
2002-09-12,6.800621032714844
2002-09-13,6.89255952835083
2002-09-16,7.005954742431641
2002-09-17,6.959987163543701
2002-09-18,6.926272869110107
2002-09-19,6.895623683929443
2002-09-20,7.009020805358887
2002-09-23,6.9783759117126465
2002-09-24,6.926272869110107
2002-09-25,6.9998273849487305
2002-09-26,7.3369646072387695
2002-09-27,7.198413848876953
2002-09-30,7.019839763641357
2002-10-01,7.312332630157471
2002-10-02,6.99213171005249
2002-10-03,7.28462028503418
2002-10-04,7.28462028503418
2002-10-07,7.303096771240234
2002-10-08,7.404698371887207
2002-10-09,7.432411193847656
2002-10-10,7.235365390777588
2002-10-11,7.395462989807129
2002-10-14,7.432411193847656
2002-10-15,7.543250560760498
2002-10-16,7.386229038238525
2002-10-17,7.389303684234619
2002-10-18,7.355437755584717
2002-10-21,7.383147716522217
2002-10-22,7.229206085205078
2002-10-23,6.908999443054199
2002-10-24,6.718109130859375
2002-10-25,6.881288051605225
2002-10-28,6.55800724029541
2002-10-29,6.68116569519043
2002-10-30,6.644217014312744
2002-10-31,6.8474249839782715
2002-11-01,6.798159122467041
2002-11-04,6.8104753494262695
2002-11-05,6.853581428527832
2002-11-06,6.835103988647461
2002-11-07,6.92747163772583
2002-11-08,7.019839763641357
2002-11-11,7.142994403839111
2002-11-12,7.109129428863525
2002-11-13,7.256912708282471
2002-11-14,7.303096771240234
2002-11-15,7.435488700866699
2002-11-18,7.290780544281006
2002-11-19,7.327730178833008
2002-11-20,7.380066394805908
2002-11-21,7.223047256469727
2002-11-22,7.266146183013916
2002-11-25,7.358514308929443
2002-11-26,7.389303684234619
2002-11-27,7.327730178833008
2002-11-29,7.324649333953857
2002-12-02,7.232283115386963
2002-12-03,7.28462028503418
2002-12-04,7.28462028503418
2002-12-05,7.2507548332214355
2002-12-06,7.189179420471191
2002-12-09,7.189179420471191
2002-12-10,7.3369646072387695
2002-12-11,7.327730178833008
2002-12-12,7.343122959136963
2002-12-13,7.312332630157471
2002-12-16,7.293863773345947
2002-12-17,7.401623725891113
2002-12-18,7.278468132019043
2002-12-19,7.259990215301514
2002-12-20,7.352358341217041
2002-12-23,7.389303684234619
2002-12-24,7.293863773345947
2002-12-26,7.250555038452148
2002-12-27,7.1330108642578125
2002-12-30,7.173226833343506
2002-12-31,7.17631721496582
2003-01-02,7.300043106079102
2003-01-03,7.281485080718994
2003-01-06,7.173226833343506
2003-01-07,7.111360549926758
2003-01-08,7.04021692276001
2003-01-09,7.092799663543701
2003-01-10,7.092799663543701
2003-01-13,7.111360549926758
2003-01-14,7.238182544708252
2003-01-15,7.071144104003906
2003-01-16,7.10207986831665
2003-01-17,7.021655559539795
2003-01-21,7.015470504760742
2003-01-22,7.0494914054870605
2003-01-23,7.04021692276001
2003-01-24,6.975253105163574
2003-01-27,6.916484832763672
2003-01-28,6.88555383682251
2003-01-29,6.836061000823975
2003-01-30,6.854621887207031
2003-01-31,6.9288530349731445
2003-02-03,6.993813514709473
2003-02-04,7.052587509155273
2003-02-05,7.052587509155273
2003-02-06,7.006187915802002
2003-02-07,6.981442928314209
2003-02-10,7.015470504760742
2003-02-11,6.941230297088623
2003-02-12,6.897925853729248
2003-02-13,6.907205581665039
2003-02-14,6.888643741607666
2003-02-18,7.120637893676758
2003-02-19,6.9597883224487305
2003-02-20,6.950506687164307
2003-02-21,6.98762845993042
2003-02-24,6.913390159606934
2003-02-25,7.030935764312744
2003-02-26,6.993813514709473
2003-02-27,7.080423831939697
2003-02-28,7.154665946960449
2003-03-03,7.148478984832764
2003-03-04,7.26911735534668
2003-03-05,7.148478984832764
2003-03-06,7.154665946960449
2003-03-07,7.318603038787842
2003-03-10,7.238182544708252
2003-03-11,7.275300979614258
2003-03-12,7.377377986907959
2003-03-13,7.482544898986816
2003-03-14,7.327889919281006
2003-03-17,7.541320323944092
2003-03-18,7.596999168395996
2003-03-19,7.7702178955078125
2003-03-20,7.912509918212891
2003-03-21,8.008397102355957
2003-03-24,7.8722920417785645
2003-03-25,7.730005741119385
2003-03-26,7.528950214385986
2003-03-27,7.661957263946533
2003-03-28,7.411400318145752
2003-03-31,7.46708345413208
2003-04-01,7.433056354522705
2003-04-02,7.600092887878418
2003-04-03,7.509982585906982
2003-04-04,7.531733512878418
2003-04-07,7.503765106201172
2003-04-08,7.4913411140441895
2003-04-09,7.4447340965271
2003-04-10,7.587663650512695
2003-04-11,7.6063032150268555
2003-04-14,7.724376201629639
2003-04-15,7.727483749389648
2003-04-16,7.559702396392822
2003-04-17,7.6529130935668945
2003-04-21,7.637370586395264
2003-04-22,7.795838832855225
2003-04-23,7.674662113189697
2003-04-24,7.587663650512695
2003-04-25,7.547268390655518
2003-04-28,7.7461256980896
2003-04-29,7.736808776855469
2003-04-30,7.702625274658203
2003-05-01,7.702625274658203
2003-05-02,7.833125591278076
2003-05-05,7.783409595489502
2003-05-06,7.811376094818115
2003-05-07,7.690202713012695
2003-05-08,7.743017196655273
2003-05-09,8.069266319274902
2003-05-12,8.190452575683594
2003-05-13,8.103448867797852
2003-05-14,8.056839942932129
2003-05-15,8.047523498535156
2003-05-16,8.0009126663208
2003-05-19,7.985375881195068
2003-05-20,7.954304218292236
2003-05-21,7.870410442352295
2003-05-22,8.028879165649414
2003-05-23,8.078590393066406
2003-05-27,8.168700218200684
2003-05-28,8.221522331237793
2003-05-29,8.246379852294922
2003-05-30,8.358236312866211
2003-06-02,8.373774528503418
2003-06-03,8.407952308654785
2003-06-04,8.426596641540527
2003-06-05,8.435914039611816
2003-06-06,8.404841423034668
2003-06-09,8.342698097229004
2003-06-10,8.373774528503418
2003-06-11,8.423482894897461
2003-06-12,8.414161682128906
2003-06-13,8.407952308654785
2003-06-16,8.513589859008789
2003-06-17,8.46076488494873
2003-06-18,8.494951248168945
2003-06-19,8.352023124694824
2003-06-20,8.370662689208984
2003-06-23,8.212196350097656
2003-06-24,8.29609489440918
2003-06-25,8.221522331237793
2003-06-26,8.20598316192627
2003-06-27,8.513589859008789
2003-06-30,8.451451301574707
2003-07-01,8.28055477142334
2003-07-02,8.236860275268555
2003-07-03,8.211892127990723
2003-07-07,8.205647468566895
2003-07-08,8.14322280883789
2003-07-09,8.068313598632812
2003-07-10,8.021496772766113
2003-07-11,7.984042644500732
2003-07-14,7.915379524230957
2003-07-15,7.977797508239746
2003-07-16,7.959073066711426
2003-07-17,7.934102535247803
2003-07-18,8.06519603729248
2003-07-21,7.927860736846924
2003-07-22,8.021496772766113
2003-07-23,8.071431159973145
2003-07-24,8.05271053314209
2003-07-25,8.180680274963379
2003-07-28,8.183795928955078
2003-07-29,8.130736351013184
2003-07-30,8.077677726745605
2003-07-31,7.977797508239746
2003-08-01,7.921617031097412
2003-08-04,7.927860736846924
2003-08-05,7.89665412902832
2003-08-06,7.984042644500732
2003-08-07,7.974676609039307
2003-08-08,8.015254974365234
2003-08-11,7.990284442901611
2003-08-12,8.018377304077148
2003-08-13,8.005890846252441
2003-08-14,8.108890533447266
2003-08-15,8.04022216796875
2003-08-18,8.136978149414062
2003-08-19,8.14322280883789
2003-08-20,8.146345138549805
2003-08-21,8.239981651306152
2003-08-22,8.227500915527344
2003-08-25,8.218132019042969
2003-08-26,8.2868013381958
2003-08-27,8.233739852905273
2003-08-28,8.296163558959961
2003-08-29,8.333619117736816
2003-09-02,8.411651611328125
2003-09-03,8.421010971069336
2003-09-04,8.367951393127441
2003-09-05,8.314887046813965
2003-09-08,8.2868013381958
