Date,HPE
2016-03-16,7.559704780578613
2016-03-17,7.546511173248291
2016-03-18,7.6212687492370605
2016-03-21,7.78838586807251
2016-03-22,7.700430393218994
2016-03-23,7.6784443855285645
2016-03-24,7.726818561553955
2016-03-28,7.700430393218994
2016-03-29,7.761998653411865
2016-03-30,7.867547512054443
2016-03-31,7.797181606292725
2016-04-01,8.091830253601074
2016-04-04,7.933510780334473
2016-04-05,7.744408130645752
2016-04-06,7.898329257965088
2016-04-07,7.801577091217041
2016-04-08,7.867547512054443
2016-04-11,7.797181606292725
2016-04-12,7.581693172454834
2016-04-13,7.696033954620361
2016-04-14,7.590487480163574
2016-04-15,7.652056694030762
2016-04-18,7.669646739959717
2016-04-19,7.581693172454834
2016-04-20,7.652056694030762
2016-04-21,7.6784443855285645
2016-04-22,7.69163703918457
2016-04-25,7.5685014724731445
2016-04-26,7.634465217590332
2016-04-27,7.612475395202637
2016-04-28,7.489338397979736
2016-04-29,7.326623916625977
2016-05-02,7.212284564971924
2016-05-03,7.005589962005615
2016-05-04,7.005589962005615
2016-05-05,6.913236618041992
2016-05-06,6.939623832702637
2016-05-09,6.974804401397705
2016-05-10,6.987999439239502
2016-05-11,7.045168876647949
2016-05-12,6.992397308349609
2016-05-13,6.9352240562438965
2016-05-16,7.0187835693359375
2016-05-17,6.957214832305908
2016-05-18,6.891246318817139
2016-05-19,6.939623832702637
2016-05-20,6.979204177856445
2016-05-23,7.067159652709961
2016-05-24,7.1463165283203125
2016-05-25,7.630070209503174
2016-05-26,7.647657871246338
2016-05-27,8.030261039733887
2016-05-31,8.122612953186035
2016-06-01,8.043452262878418
2016-06-02,8.1358060836792
2016-06-03,8.069843292236328
2016-06-06,8.336702346801758
2016-06-07,8.451388359069824
2016-06-08,8.535199165344238
2016-06-09,8.623417854309082
2016-06-10,8.433743476867676
2016-06-13,8.204374313354492
2016-06-14,8.076457977294922
2016-06-15,8.292593002319336
2016-06-16,8.230841636657715
2016-06-17,8.354347229003906
2016-06-20,8.548431396484375
2016-06-21,8.716047286987305
2016-06-22,8.473442077636719
2016-06-23,8.667525291442871
2016-06-24,8.010292053222656
2016-06-27,7.586843013763428
2016-06-28,7.675060749053955
2016-06-29,7.842676639556885
2016-06-30,8.058815002441406
2016-07-01,8.155854225158691
2016-07-05,8.027935981750488
2016-07-06,8.116156578063965
2016-07-07,8.147031784057617
2016-07-08,8.398458480834961
2016-07-11,8.530783653259277
2016-07-12,8.685168266296387
2016-07-13,8.601361274719238
2016-07-14,8.817499160766602
2016-07-15,8.720457077026367
2016-07-18,8.729276657104492
2016-07-19,8.729276657104492
2016-07-20,8.84837532043457
2016-07-21,8.711633682250977
2016-07-22,8.843963623046875
2016-07-25,8.914538383483887
2016-07-26,9.020401000976562
2016-07-27,8.976292610168457
2016-07-28,8.958646774291992
2016-07-29,9.271824836730957
2016-08-01,9.298290252685547
2016-08-02,9.161553382873535
2016-08-03,9.487961769104004
2016-08-04,9.59823226928711
2016-08-05,9.664398193359375
2016-08-08,9.549715042114258
2016-08-09,9.571770668029785
2016-08-10,9.505605697631836
2016-08-11,9.60705852508545
2016-08-12,9.655580520629883
2016-08-15,9.708507537841797
2016-08-16,9.732769966125488
2016-08-17,9.545305252075195
2016-08-18,9.64234733581543
2016-08-19,9.651166915893555
2016-08-22,9.677634239196777
2016-08-23,9.67322063446045
2016-08-24,9.567358016967773
2016-08-25,9.633524894714355
2016-08-26,9.60705852508545
2016-08-29,9.633524894714355
2016-08-30,9.518839836120605
2016-08-31,9.4747314453125
2016-09-01,9.774674415588379
2016-09-02,9.796730995178223
2016-09-06,9.64234733581543
2016-09-07,9.74379825592041
2016-09-08,9.430618286132812
2016-09-09,9.227715492248535
2016-09-12,9.39091968536377
2016-09-13,9.333577156066895
2016-09-14,9.421796798706055
2016-09-15,9.761441230773926
2016-09-16,9.818785667419434
2016-09-19,10.004045486450195
2016-09-20,9.977577209472656
2016-09-21,10.198122024536133
2016-09-22,10.251057624816895
2016-09-23,10.136373519897461
2016-09-26,10.052562713623047
2016-09-27,10.109906196594238
2016-09-28,10.162837982177734
2016-09-29,10.101086616516113
2016-09-30,10.034919738769531
2016-10-03,9.990809440612793
2016-10-04,9.876126289367676
2016-10-05,10.056977272033691
2016-10-06,10.004045486450195
2016-10-07,9.87802791595459
2016-10-10,9.948773384094238
2016-10-11,9.718846321105957
2016-10-12,9.727686882019043
2016-10-13,9.621570587158203
2016-10-14,9.519869804382324
2016-10-17,9.404906272888184
2016-10-18,9.493335723876953
2016-10-19,9.60830307006836
2016-10-20,9.674630165100098
2016-10-21,9.5640869140625
2016-10-24,9.58619499206543
2016-10-25,9.550823211669922
2016-10-26,9.639257431030273
2016-10-27,9.811699867248535
2016-10-28,9.802855491638184
2016-10-31,9.935508728027344
2016-11-01,9.7630615234375
2016-11-02,9.736530303955078
2016-11-03,9.639257431030273
2016-11-04,9.745373725891113
2016-11-07,10.218493461608887
2016-11-08,10.27597713470459
2016-11-09,10.271551132202148
2016-11-10,10.2008056640625
2016-11-11,10.306929588317871
2016-11-14,10.324614524841309
2016-11-15,10.351146697998047
2016-11-16,10.404206275939941
2016-11-17,10.435157775878906
2016-11-18,10.306929588317871
2016-11-21,10.222915649414062
2016-11-22,10.112375259399414
2016-11-23,10.413046836853027
2016-11-25,10.267133712768555
2016-11-28,10.32019329071045
2016-11-29,10.49705982208252
2016-11-30,10.52359390258789
2016-12-01,10.33345890045166
2016-12-02,10.545700073242188
2016-12-05,10.704878807067871
2016-12-06,10.594337463378906
2016-12-07,10.912696838378906
2016-12-08,10.895009994506836
2016-12-09,10.837530136108398
2016-12-12,10.595908164978027
2016-12-13,10.609210014343262
2016-12-14,10.604771614074707
2016-12-15,10.520540237426758
2016-12-16,10.41413688659668
2016-12-19,10.520540237426758
2016-12-20,10.569308280944824
2016-12-21,10.591472625732422
2016-12-22,10.533839225769043
2016-12-23,10.560441017150879
2016-12-27,10.524970054626465
2016-12-28,10.329903602600098
2016-12-29,10.347634315490723
2016-12-30,10.258965492248535
2017-01-03,10.285568237304688
2017-01-04,10.39639949798584
2017-01-05,10.445168495178223
2017-01-06,10.241232872009277
2017-01-09,10.001826286315918
2017-01-10,10.17473030090332
2017-01-11,10.090497016906738
2017-01-12,10.08606243133545
2017-01-13,10.17029857635498
2017-01-17,10.05945873260498
2017-01-18,10.134831428527832
2017-01-19,10.094926834106445
2017-01-20,10.143697738647461
2017-01-23,10.006261825561523
2017-01-24,10.148130416870117
2017-01-25,10.188032150268555
2017-01-26,10.028428077697754
2017-01-27,9.997396469116211
2017-01-30,9.820058822631836
2017-01-31,10.055030822753906
2017-02-01,10.015128135681152
2017-02-02,10.05945873260498
2017-02-03,10.418570518493652
2017-02-06,10.436302185058594
2017-02-07,10.502803802490234
2017-02-08,10.476202964782715
2017-02-09,10.675707817077637
2017-02-10,10.635807991027832
2017-02-13,10.693440437316895
2017-02-14,10.702310562133789
2017-02-15,10.80871295928955
2017-02-16,10.786544799804688
2017-02-17,10.817578315734863
2017-02-21,10.932849884033203
2017-02-22,10.98604679107666
2017-02-23,10.932849884033203
2017-02-24,10.179165840148926
2017-02-27,9.8909912109375
2017-02-28,10.117096900939941
2017-03-01,10.276698112487793
2017-03-02,10.17473030090332
2017-03-03,10.219063758850098
2017-03-06,10.22793197631836
2017-03-07,10.117096900939941
2017-03-08,10.028428077697754
2017-03-09,9.961923599243164
2017-03-10,9.917591094970703
2017-03-13,9.924261093139648
2017-03-14,9.884246826171875
2017-03-15,10.088774681091309
2017-03-16,10.066545486450195
2017-03-17,10.159919738769531
2017-03-20,10.20438003540039
2017-03-21,9.893136024475098
2017-03-22,10.004294395446777
2017-03-23,10.137686729431152
2017-03-24,10.124345779418945
2017-03-27,10.102117538452148
2017-03-28,10.231058120727539
2017-03-29,10.524518013000488
2017-03-30,10.50228500366211
2017-03-31,10.537857055664062
2017-04-03,10.42778205871582
2017-04-04,10.623636245727539
2017-04-05,10.623636245727539
2017-04-06,10.694855690002441
2017-04-07,10.849166870117188
2017-04-10,10.861037254333496
2017-04-11,10.789816856384277
2017-04-12,10.712664604187012
2017-04-13,10.677055358886719
2017-04-17,10.748275756835938
2017-04-18,10.760143280029297
2017-04-19,10.777949333190918
2017-04-20,10.878844261169434
2017-04-21,10.76607608795166
2017-04-24,10.94412899017334
2017-04-25,10.991606712341309
2017-04-26,11.045022964477539
2017-04-27,11.056891441345215
2017-04-28,11.056891441345215
2017-05-01,11.116239547729492
2017-05-02,11.098437309265137
2017-05-03,11.080629348754883
2017-05-04,11.128110885620117
2017-05-05,11.175589561462402
2017-05-08,11.211200714111328
2017-05-09,11.145916938781738
2017-05-10,11.2764892578125
2017-05-11,11.193395614624023
2017-05-12,11.205265998840332
2017-05-15,11.270553588867188
2017-05-16,11.341773986816406
2017-05-17,11.15778923034668
2017-05-18,11.145916938781738
2017-05-19,10.997541427612305
2017-05-22,11.151851654052734
2017-05-23,11.193395614624023
2017-05-24,11.22307300567627
2017-05-25,11.181524276733398
2017-05-26,11.175589561462402
2017-05-30,11.187458038330078
2017-05-31,11.163721084594727
2017-06-01,10.398106575012207
2017-06-02,10.326885223388672
2017-06-05,10.1844482421875
2017-06-06,10.107294082641602
2017-06-07,10.113228797912598
2017-06-08,10.119166374206543
2017-06-09,10.0835542678833
2017-06-12,10.038870811462402
2017-06-13,10.056741714477539
2017-06-14,9.973331451416016
2017-06-15,9.842262268066406
2017-06-16,9.824390411376953
2017-06-19,9.961416244506836
2017-06-20,9.913755416870117
2017-06-21,9.872051239013672
2017-06-22,9.937585830688477
2017-06-23,10.038870811462402
2017-06-26,10.015036582946777
2017-06-27,9.83034610748291
2017-06-28,10.068658828735352
2017-06-29,9.919713973999023
2017-06-30,9.883967399597168
2017-07-03,9.93163013458252
2017-07-05,10.09249210357666
2017-07-06,9.81843090057373
2017-07-07,9.895882606506348
2017-07-10,9.973331451416016
2017-07-11,9.997162818908691
2017-07-12,10.003125190734863
2017-07-13,10.181856155395508
2017-07-14,10.241432189941406
2017-07-17,10.265263557434082
2017-07-18,10.217602729797363
2017-07-19,10.5274076461792
2017-07-20,10.664436340332031
2017-07-21,10.729971885681152
2017-07-24,10.628690719604492
2017-07-25,10.652522087097168
2017-07-26,10.491660118103027
2017-07-27,10.455915451049805
2017-07-28,10.432083129882812
2017-07-31,10.432083129882812
2017-08-01,10.455915451049805
2017-08-02,10.336759567260742
2017-08-03,10.301011085510254
2017-08-04,10.432083129882812
2017-08-07,10.503576278686523
2017-08-08,10.503576278686523
2017-08-09,10.509532928466797
2017-08-10,10.199729919433594
2017-08-11,10.30696964263916
2017-08-14,10.473790168762207
2017-08-15,10.575069427490234
2017-08-16,10.485703468322754
2017-08-17,10.30696964263916
2017-08-18,10.235474586486816
2017-08-21,10.3129301071167
2017-08-22,10.5274076461792
2017-08-23,10.551239013671875
2017-08-24,10.69422721862793
2017-08-25,10.69422721862793
2017-08-28,10.598899841308594
2017-08-29,10.676353454589844
2017-08-30,10.7121000289917
2017-08-31,10.759761810302734
2017-09-01,10.989487648010254
2017-09-05,10.782137870788574
2017-09-06,10.574789047241211
2017-09-07,10.17545223236084
2017-09-08,10.075618743896484
2017-09-11,10.252246856689453
2017-09-12,10.124914169311523
2017-09-13,10.209800720214844
2017-09-14,10.39501667022705
2017-09-15,10.433601379394531
2017-09-18,10.4490327835083
2017-09-19,10.410449028015137
2017-09-20,10.518489837646484
2017-09-21,10.641965866088867
2017-09-22,11.004671096801758
2017-09-25,11.34422492980957
2017-09-26,11.490852355957031
2017-09-27,11.459980964660645
2017-09-28,11.243903160095215
2017-09-29,11.351943016052246
2017-10-02,11.55258846282959
2017-10-03,11.336508750915527
2017-10-04,11.421399116516113
2017-10-05,11.444549560546875
2017-10-06,11.421399116516113
2017-10-09,11.421399116516113
2017-10-10,11.544873237609863
2017-10-11,11.529435157775879
2017-10-12,11.421399116516113
2017-10-13,11.490852355957031
2017-10-16,11.467700004577637
2017-10-17,11.27476978302002
2017-10-18,11.34422492980957
2017-10-19,10.695981979370117
2017-10-20,10.834893226623535
2017-10-23,10.996955871582031
2017-10-24,11.043257713317871
2017-10-25,10.86575984954834
2017-10-26,10.996955871582031
2017-10-27,11.02010440826416
2017-10-30,10.788588523864746
2017-10-31,10.742287635803223
2017-11-01,10.495338439941406
2017-11-02,10.518489837646484
2017-11-03,10.418168067932129
2017-11-06,10.518489837646484
2017-11-07,10.472187995910645
2017-11-08,10.4490327835083
2017-11-09,10.587944984436035
2017-11-10,10.57250690460205
2017-11-13,10.402730941772461
2017-11-14,10.240673065185547
2017-11-15,10.155781745910645
2017-11-16,10.240673065185547
2017-11-17,10.557071685791016
2017-11-20,10.873480796813965
2017-11-21,10.896631240844727
2017-11-22,10.109480857849121
2017-11-24,10.279255867004395
2017-11-27,10.39501667022705
2017-11-28,10.711416244506836
2017-11-29,10.780871391296387
2017-11-30,10.765438079833984
2017-12-01,11.143579483032227
2017-12-04,10.981521606445312
2017-12-05,10.86575984954834
2017-12-06,10.927499771118164
2017-12-07,10.973799705505371
2017-12-08,11.066410064697266
2017-12-11,11.251620292663574
2017-12-12,11.24774169921875
2017-12-13,11.108115196228027
2017-12-14,11.046058654785156
2017-12-15,11.17792797088623
2017-12-18,11.558024406433105
2017-12-19,11.480452537536621
2017-12-20,11.410639762878418
2017-12-21,11.41839599609375
2017-12-22,11.410639762878418
2017-12-26,11.43391227722168
2017-12-27,11.379610061645508
2017-12-28,11.33306884765625
2017-12-29,11.139142036437988
2018-01-02,11.33306884765625
2018-01-03,11.402881622314453
2018-01-04,11.682135581970215
2018-01-05,11.674382209777832
2018-01-08,11.495967864990234
2018-01-09,11.51923656463623
2018-01-10,11.782979965209961
2018-01-11,11.984663009643555
2018-01-12,12.263916015625
2018-01-16,12.263916015625
2018-01-17,12.46560001373291
2018-01-18,12.388029098510742
2018-01-19,12.473357200622559
2018-01-22,12.45008373260498
2018-01-23,12.931025505065918
2018-01-24,12.938780784606934
2018-01-25,12.783638954162598
2018-01-26,12.962051391601562
2018-01-29,13.163737297058105
2018-01-30,12.830182075500488
2018-01-31,12.721583366394043
2018-02-01,13.024110794067383
2018-02-02,12.915508270263672
2018-02-05,12.14755916595459
2018-02-06,12.201861381530762
2018-02-07,12.069990158081055
2018-02-08,11.666621208190918
2018-02-09,11.868307113647461
2018-02-12,12.217374801635742
2018-02-13,12.000175476074219
2018-02-14,12.527657508850098
2018-02-15,12.682798385620117
2018-02-16,12.713825225830078
2018-02-20,12.81467056274414
2018-02-21,12.605228424072266
2018-02-22,12.729339599609375
2018-02-23,14.071311950683594
2018-02-26,14.389349937438965
2018-02-27,14.598793983459473
2018-02-28,14.420381546020508
2018-03-01,14.272997856140137
2018-03-02,14.567763328552246
2018-03-05,14.722905158996582
2018-03-06,15.056461334228516
2018-03-07,14.854777336120605
2018-03-08,14.699631690979004
2018-03-09,14.862532615661621
2018-03-12,14.792718887329102
2018-03-13,14.70315933227539
2018-03-14,14.679797172546387
2018-03-15,14.66422176361084
2018-03-16,14.633072853088379
2018-03-19,14.56298542022705
2018-03-20,14.625285148620605
2018-03-21,14.570770263671875
2018-03-22,14.267046928405762
2018-03-23,13.729697227478027
2018-03-26,14.01005744934082
2018-03-27,13.675185203552246
2018-03-28,13.753057479858398
2018-03-29,13.659610748291016
2018-04-02,13.33253002166748
2018-04-03,13.348102569580078
2018-04-04,13.433769226074219
2018-04-05,13.394828796386719
2018-04-06,13.00544548034668
2018-04-09,13.091107368469238
2018-04-10,13.433769226074219
2018-04-11,13.425978660583496
2018-04-12,13.558369636535645
2018-04-13,13.550585746765137
2018-04-16,13.675185203552246
2018-04-17,13.823152542114258
2018-04-18,13.768640518188477
2018-04-19,13.558369636535645
2018-04-20,13.464920043945312
2018-04-23,13.566160202026367
2018-04-24,13.519432067871094
2018-04-25,13.480493545532227
2018-04-26,13.542793273925781
2018-04-27,13.511646270751953
2018-04-30,13.278011322021484
2018-05-01,13.379255294799805
2018-05-02,13.33253002166748
2018-05-03,13.161197662353516
2018-05-04,13.402615547180176
2018-05-07,13.47270393371582
2018-05-08,13.542793273925781
2018-05-09,13.706337928771973
2018-05-10,13.745275497436523
2018-05-11,13.760849952697754
2018-05-14,13.6985502243042
2018-05-15,13.550585746765137
2018-05-16,13.729697227478027
2018-05-17,13.760849952697754
2018-05-18,13.675185203552246
2018-05-21,13.636249542236328
2018-05-22,13.558369636535645
2018-05-23,12.133223533630371
2018-05-24,12.273401260375977
2018-05-25,12.08649730682373
2018-05-29,11.977470397949219
2018-05-30,12.125432968139648
2018-05-31,11.868440628051758
2018-06-01,12.094284057617188
2018-06-04,12.102071762084961
2018-06-05,12.50703239440918
2018-06-06,12.475881576538086
2018-06-07,12.398004531860352
2018-06-08,12.468094825744629
2018-06-11,12.475881576538086
2018-06-12,12.384119033813477
2018-06-13,12.384119033813477
2018-06-14,12.407648086547852
2018-06-15,12.509607315063477
2018-06-18,12.478232383728027
2018-06-19,12.470392227172852
2018-06-20,11.882164001464844
2018-06-21,12.093926429748535
2018-06-22,11.952752113342285
2018-06-25,11.819421768188477
2018-06-26,11.89785099029541
2018-06-27,11.544915199279785
2018-06-28,11.53707218170166
2018-06-29,11.458641052246094
2018-07-02,11.607659339904785
2018-07-03,11.584132194519043
2018-07-05,11.623345375061035
2018-07-06,11.748835563659668
2018-07-09,11.944908142089844
2018-07-10,12.156671524047852
2018-07-11,11.842951774597168
2018-07-12,12.070398330688477
2018-07-13,12.148825645446777
2018-07-16,12.266471862792969
2018-07-17,12.282157897949219
2018-07-18,12.493924140930176
2018-07-19,12.266471862792969
2018-07-20,12.133142471313477
2018-07-23,12.133142471313477
2018-07-24,11.999810218811035
2018-07-25,12.140984535217285
2018-07-26,12.30568790435791
2018-07-27,12.227256774902344
2018-07-30,12.117456436157227
2018-07-31,12.109613418579102
2018-08-01,12.117456436157227
2018-08-02,12.195883750915527
2018-08-03,12.533133506774902
2018-08-06,12.55666446685791
2018-08-07,12.65078067779541
2018-08-08,12.674309730529785
2018-08-09,12.635093688964844
2018-08-10,12.431175231933594
2018-08-13,12.282157897949219
2018-08-14,12.540976524353027
2018-08-15,12.572351455688477
2018-08-16,12.760583877563477
2018-08-17,13.074305534362793
2018-08-20,13.113516807556152
2018-08-21,12.376274108886719
2018-08-22,12.407648086547852
2018-08-23,12.627249717712402
2018-08-24,12.705681800842285
2018-08-27,12.901754379272461
2018-08-28,13.129205703735352
2018-08-29,13.105672836303711
2018-08-30,13.168420791625977
2018-08-31,12.964499473571777
2018-09-04,13.074305534362793
2018-09-05,13.011561393737793
2018-09-06,12.956659317016602
2018-09-07,12.964499473571777
2018-09-10,12.870384216308594
2018-09-11,12.991216659545898
2018-09-12,12.951726913452148
2018-09-13,13.06229305267334
2018-09-14,13.093883514404297
2018-09-17,12.856958389282227
2018-09-18,13.0701904296875
2018-09-19,13.141263961791992
2018-09-20,13.322905540466309
2018-09-21,13.441370010375977
2018-09-24,13.362394332885742
2018-09-25,13.0701904296875
2018-09-26,13.038599014282227
2018-09-27,12.856958389282227
2018-09-28,12.880651473999023
2018-10-01,12.777986526489258
2018-10-02,13.05439567565918
2018-10-03,13.228140830993652
2018-10-04,13.307111740112305
2018-10-05,12.7463960647583
2018-10-08,12.54896068572998
2018-10-09,12.391012191772461
2018-10-10,11.932966232299805
2018-10-11,11.553887367248535
2018-10-12,12.177783966064453
2018-10-15,12.114601135253906
2018-10-16,12.248861312866211
2018-10-17,12.256757736206055
2018-10-18,12.106706619262695
2018-10-19,12.19357681274414
2018-10-22,12.509474754333496
2018-10-23,12.35942554473877
2018-10-24,11.917170524597168
2018-10-25,11.964555740356445
2018-10-26,11.553887367248535
2018-10-29,11.50650405883789
2018-10-30,11.790809631347656
2018-10-31,12.04352855682373
2018-11-01,12.477886199951172
2018-11-02,12.54896068572998
2018-11-05,12.58055305480957
2018-11-06,12.54106330871582
2018-11-07,12.825368881225586
2018-11-08,12.833268165588379
2018-11-09,12.41470718383789
2018-11-12,12.067219734191895
2018-11-13,12.114601135253906
2018-11-14,11.964555740356445
2018-11-15,12.098808288574219
2018-11-16,12.004040718078613
2018-11-19,11.711835861206055
2018-11-20,11.47491455078125
2018-11-21,11.609171867370605
2018-11-23,11.482812881469727
2018-11-26,11.775015830993652
2018-11-27,11.893475532531738
2018-11-28,12.209372520446777
2018-11-29,11.940862655639648
2018-11-30,11.84609317779541
2018-12-03,12.240962982177734
2018-12-04,11.885581016540527
2018-12-06,12.651626586914062
2018-12-07,11.617066383361816
2018-12-10,11.50650405883789
2018-12-11,11.731746673583984
2018-12-12,11.652154922485352
2018-12-13,11.532770156860352
2018-12-14,11.317872047424316
2018-12-17,10.816447257995605
2018-12-18,10.848282814025879
2018-12-19,10.482162475585938
2018-12-20,10.068291664123535
2018-12-21,10.036454200744629
2018-12-24,9.765843391418457
2018-12-26,10.195637702941895
2018-12-27,10.42645263671875
2018-12-28,10.370737075805664
2018-12-31,10.514001846313477
2019-01-02,10.712979316711426
2019-01-03,10.490124702453613
2019-01-04,10.983591079711914
2019-01-07,11.198486328125
2019-01-08,10.983591079711914
2019-01-09,11.190528869628906
2019-01-10,11.24623966217041
2019-01-11,11.333794593811035
2019-01-14,11.270118713378906
2019-01-15,11.492973327636719
2019-01-16,11.397462844848633
2019-01-17,11.357671737670898
2019-01-18,11.683995246887207
2019-01-22,11.500930786132812
2019-01-23,11.492973327636719
2019-01-24,11.747664451599121
2019-01-25,12.21725082397461
2019-01-28,12.4639892578125
2019-01-29,12.233173370361328
2019-01-30,12.352560997009277
2019-01-31,12.40827465057373
2019-02-01,12.48786449432373
2019-02-04,12.567455291748047
2019-02-05,12.64704704284668
2019-02-06,12.806231498718262
2019-02-07,12.61521053314209
2019-02-08,12.670926094055176
2019-02-11,12.607250213623047
2019-02-12,12.734596252441406
2019-02-13,12.774392127990723
2019-02-14,12.726637840270996
2019-02-15,12.806231498718262
2019-02-19,12.806231498718262
2019-02-20,12.774392127990723
2019-02-21,12.917655944824219
2019-02-22,12.989290237426758
2019-02-25,13.33948802947998
2019-02-26,13.371325492858887
2019-02-27,13.291733741760254
2019-02-28,13.0370454788208
2019-03-01,13.0370454788208
2019-03-04,12.861943244934082
2019-03-05,12.846025466918945
2019-03-06,12.70276165008545
2019-03-07,12.471944808959961
2019-03-08,12.424192428588867
2019-03-11,12.64704704284668
2019-03-12,12.272696495056152
2019-03-13,12.441032409667969
2019-03-14,12.553258895874023
2019-03-15,12.881918907165527
2019-03-18,12.69754695892334
2019-03-19,12.729612350463867
2019-03-20,12.721597671508789
2019-03-21,12.841838836669922
2019-03-22,12.256662368774414
2019-03-25,12.14443588256836
2019-03-26,12.272696495056152
2019-03-27,12.23261547088623
2019-03-28,12.23261547088623
2019-03-29,12.368887901306152
2019-04-01,12.745644569396973
2019-04-02,12.681516647338867
2019-04-03,12.705564498901367
2019-04-04,12.881918907165527
2019-04-05,12.946048736572266
2019-04-08,12.978116035461426
2019-04-09,12.785728454589844
2019-04-10,13.042240142822266
2019-04-11,13.042240142822266
2019-04-12,13.14645004272461
2019-04-15,13.218597412109375
2019-04-16,13.306777000427246
2019-04-17,13.28272533416748
2019-04-18,13.35486888885498
2019-04-22,13.298757553100586
2019-04-23,13.250661849975586
2019-04-24,13.042240142822266
2019-04-25,12.833820343017578
2019-04-26,12.641437530517578
2019-04-29,12.59333610534668
2019-04-30,12.67349910736084
2019-05-01,12.65746784210205
2019-05-02,12.617388725280762
2019-05-03,12.769694328308105
2019-05-06,12.553258895874023
2019-05-07,12.368887901306152
2019-05-08,12.304756164550781
2019-05-09,12.200549125671387
2019-05-10,11.855854034423828
2019-05-13,11.350837707519531
2019-05-14,11.414970397949219
2019-05-15,11.559258460998535
2019-05-16,11.64743423461914
2019-05-17,11.719579696655273
2019-05-20,11.823790550231934
2019-05-21,12.224596977233887
2019-05-22,11.79172420501709
2019-05-23,11.479097366333008
2019-05-24,11.535210609436035
2019-05-28,11.358854293823242
2019-05-29,11.326787948608398
2019-05-30,11.398934364318848
2019-05-31,10.998128890991211
2019-06-03,10.974080085754395
2019-06-04,11.326787948608398
2019-06-05,11.294727325439453
2019-06-06,11.21456527709961
2019-06-07,11.294727325439453
2019-06-10,11.430997848510742
2019-06-11,11.522307395935059
2019-06-12,11.425342559814453
2019-06-13,11.595027923583984
2019-06-14,11.433423042297363
2019-06-17,11.554625511169434
2019-06-18,11.78895092010498
2019-06-19,11.885912895202637
2019-06-20,12.120235443115234
2019-06-21,12.071757316589355
2019-06-24,12.128316879272461
2019-06-25,11.926312446594238
2019-06-26,12.087916374206543
2019-06-27,12.095995903015137
2019-06-28,12.07983684539795
2019-07-01,12.233359336853027
