Date,REG
2000-05-10,6.673539161682129
2000-05-11,6.69299840927124
2000-05-12,6.77082633972168
2000-05-15,6.69299840927124
2000-05-16,6.731911659240723
2000-05-17,6.673539161682129
2000-05-18,6.5762619972229
2000-05-19,6.5762619972229
2000-05-22,6.654084205627441
2000-05-23,6.5762619972229
2000-05-24,6.459522724151611
2000-05-25,6.401150226593018
2000-05-26,6.459522724151611
2000-05-30,6.615172863006592
2000-05-31,6.556804656982422
2000-06-01,6.537349224090576
2000-06-02,6.615172863006592
2000-06-05,6.537349224090576
2000-06-06,6.537349224090576
2000-06-07,6.654084205627441
2000-06-08,6.654084205627441
2000-06-09,6.69299840927124
2000-06-12,6.69299840927124
2000-06-13,6.77082633972168
2000-06-14,6.92647647857666
2000-06-15,6.945931911468506
2000-06-16,6.92647647857666
2000-06-19,6.984843730926514
2000-06-20,6.945931911468506
2000-06-21,6.887563228607178
2000-06-22,6.848649978637695
2000-06-23,6.809733867645264
2000-06-26,6.848649978637695
2000-06-27,6.809733867645264
2000-06-28,6.848649978637695
2000-06-29,7.004300594329834
2000-06-30,7.388561248779297
2000-07-03,7.062666416168213
2000-07-05,7.043212890625
2000-07-06,7.1988654136657715
2000-07-07,7.1988654136657715
2000-07-10,7.062666416168213
2000-07-11,7.101578712463379
2000-07-12,6.965389728546143
2000-07-13,6.984843730926514
2000-07-14,6.945931911468506
2000-07-17,6.887563228607178
2000-07-18,6.868103981018066
2000-07-19,6.8291916847229
2000-07-20,7.082125663757324
2000-07-21,7.237774848937988
2000-07-24,7.276691436767578
2000-07-25,7.218320846557617
2000-07-26,7.257232189178467
2000-07-27,7.257232189178467
2000-07-28,7.296144008636475
2000-07-31,7.471253395080566
2000-08-01,7.257232189178467
2000-08-02,7.451796054840088
2000-08-03,7.354516506195068
2000-08-04,7.335055351257324
2000-08-07,7.335055351257324
2000-08-08,7.393425941467285
2000-08-09,7.446649074554443
2000-08-10,7.367212772369385
2000-08-11,7.307644844055176
2000-08-14,7.38707160949707
2000-08-15,7.347360134124756
2000-08-16,7.367212772369385
2000-08-17,7.38707160949707
2000-08-18,7.406932353973389
2000-08-21,7.367212772369385
2000-08-22,7.307644844055176
2000-08-23,7.168639183044434
2000-08-24,7.148780822753906
2000-08-25,7.228208065032959
2000-08-28,7.188493728637695
2000-08-29,7.089210033416748
2000-08-30,7.188493728637695
2000-08-31,7.188493728637695
2000-09-01,7.188493728637695
2000-09-05,7.029634952545166
2000-09-06,7.029634952545166
2000-09-07,7.009777069091797
2000-09-08,7.109066486358643
2000-09-11,7.009777069091797
2000-09-12,7.228208065032959
2000-09-13,7.248066425323486
2000-09-14,7.128921985626221
2000-09-15,7.029634952545166
2000-09-18,6.8707733154296875
2000-09-19,6.9700608253479
2000-09-20,6.890628814697266
2000-09-21,6.850912094116211
2000-09-22,6.8707733154296875
2000-09-25,6.791341304779053
2000-09-26,6.7516279220581055
2000-09-27,6.8707733154296875
2000-09-28,7.109066486358643
2000-09-29,7.287783145904541
2000-10-02,7.049493312835693
2000-10-03,7.049493312835693
2000-10-04,7.089210033416748
2000-10-05,7.069351673126221
2000-10-06,7.148780822753906
2000-10-09,7.148780822753906
2000-10-10,7.109066486358643
2000-10-11,7.287783145904541
2000-10-12,7.128921985626221
2000-10-13,7.248066425323486
2000-10-16,7.188493728637695
2000-10-17,7.168639183044434
2000-10-18,7.188493728637695
2000-10-19,7.188493728637695
2000-10-20,7.188493728637695
2000-10-23,7.188493728637695
2000-10-24,7.128921985626221
2000-10-25,7.148780822753906
2000-10-26,7.188493728637695
2000-10-27,7.128921985626221
2000-10-30,7.128921985626221
2000-10-31,7.148780822753906
2000-11-01,7.089210033416748
2000-11-02,7.109066486358643
2000-11-03,7.029634952545166
2000-11-06,7.049493312835693
2000-11-07,6.910489082336426
2000-11-08,6.9700608253479
2000-11-09,7.044770240783691
2000-11-10,6.9838666915893555
2000-11-13,6.963563442230225
2000-11-14,6.760546684265137
2000-11-15,7.02446985244751
2000-11-16,6.9838666915893555
2000-11-17,6.963563442230225
2000-11-20,6.9229583740234375
2000-11-21,6.9229583740234375
2000-11-22,7.004169940948486
2000-11-24,7.02446985244751
2000-11-27,7.044770240783691
2000-11-28,6.9432573318481445
2000-11-29,7.02446985244751
2000-11-30,7.065077304840088
2000-12-01,7.166584491729736
2000-12-04,7.146280288696289
2000-12-05,7.450809001922607
2000-12-06,7.450809001922607
2000-12-07,7.32899808883667
2000-12-08,7.471114158630371
2000-12-11,7.532017707824707
2000-12-12,7.674135684967041
2000-12-13,7.6132283210754395
2000-12-14,7.633532524108887
2000-12-15,7.592926502227783
2000-12-18,7.653830051422119
2000-12-19,7.49141263961792
2000-12-20,7.49141263961792
2000-12-21,7.49141263961792
2000-12-22,7.572624206542969
2000-12-26,7.633532524108887
2000-12-27,7.674135684967041
2000-12-28,7.714737415313721
2000-12-29,7.694435119628906
2001-01-02,7.694435119628906
2001-01-03,7.714737415313721
2001-01-04,7.694435119628906
2001-01-05,7.572624206542969
2001-01-08,7.532017707824707
2001-01-09,7.450809001922607
2001-01-10,7.471114158630371
2001-01-11,7.532017707824707
2001-01-12,7.49141263961792
2001-01-16,7.592926502227783
2001-01-17,7.592926502227783
2001-01-18,7.572624206542969
2001-01-19,7.592926502227783
2001-01-22,7.653830051422119
2001-01-23,7.795943737030029
2001-01-24,7.714737415313721
2001-01-25,7.653830051422119
2001-01-26,7.653830051422119
2001-01-29,7.679001808166504
2001-01-30,7.7797040939331055
2001-01-31,7.877153396606445
2001-02-01,7.82842493057251
2001-02-02,7.896642684936523
2001-02-05,8.020076751708984
2001-02-06,7.857658386230469
2001-02-07,7.867404460906982
2001-02-08,7.966912746429443
2001-02-09,7.930427074432373
2001-02-12,8.116166114807129
2001-02-13,7.976859092712402
2001-02-14,8.010026931762695
2001-02-15,7.986815452575684
2001-02-16,7.9602766036987305
2001-02-20,7.910525321960449
2001-02-21,7.897258758544922
2001-02-22,7.860771656036377
2001-02-23,7.69824743270874
2001-02-26,7.893939018249512
2001-02-27,7.910525321960449
2001-02-28,7.943692684173584
2001-03-01,7.986815452575684
2001-03-02,8.076362609863281
2001-03-05,8.069730758666992
2001-03-06,8.126116752624512
2001-03-07,8.172551155090332
2001-03-08,8.109533309936523
2001-03-09,8.109533309936523
2001-03-12,8.056463241577148
2001-03-13,7.9602766036987305
2001-03-14,7.966912746429443
2001-03-15,7.893939018249512
2001-03-16,7.8176493644714355
2001-03-19,7.917155742645264
2001-03-20,7.963595390319824
2001-03-21,7.837555885314941
2001-03-22,7.767904281616211
2001-03-23,7.847506523132324
2001-03-26,8.09626293182373
2001-03-27,8.126116752624512
2001-03-28,7.966912746429443
2001-03-29,8.010026931762695
2001-03-30,8.291958808898926
2001-04-02,8.175865173339844
2001-04-03,8.172551155090332
2001-04-04,8.109533309936523
2001-04-05,8.142695426940918
2001-04-06,8.092949867248535
2001-04-09,8.142695426940918
2001-04-10,8.155966758728027
2001-04-11,8.00671100616455
2001-04-12,8.126116752624512
2001-04-16,8.122800827026367
2001-04-17,8.119482040405273
2001-04-18,8.122800827026367
2001-04-19,8.126116752624512
2001-04-20,8.109533309936523
2001-04-23,8.039875984191895
2001-04-24,8.059779167175293
2001-04-25,8.026611328125
2001-04-26,8.033243179321289
2001-04-27,8.126116752624512
2001-04-30,8.275373458862305
2001-05-01,8.159279823303223
2001-05-02,8.126116752624512
2001-05-03,8.000077247619629
2001-05-04,8.023292541503906
2001-05-07,8.013346672058105
2001-05-08,7.980180263519287
2001-05-09,7.929372310638428
2001-05-10,7.892111778259277
2001-05-11,7.9700140953063965
2001-05-14,7.976788520812988
2001-05-15,8.09195327758789
2001-05-16,8.051309585571289
2001-05-17,8.078404426574707
2001-05-18,8.061470031738281
2001-05-21,8.105502128601074
2001-05-22,8.210502624511719
2001-05-23,8.200345039367676
2001-05-24,8.213892936706543
2001-05-25,8.173247337341309
2001-05-29,8.186795234680176
2001-05-30,8.149534225463867
2001-05-31,8.200345039367676
2001-06-01,8.339216232299805
2001-06-04,8.400188446044922
2001-06-05,8.552608489990234
2001-06-06,8.545832633972168
2001-06-07,8.562767028808594
2001-06-08,8.552608489990234
2001-06-11,8.508575439453125
2001-06-12,8.586479187011719
2001-06-13,8.600028991699219
2001-06-14,8.596643447875977
2001-06-15,8.586479187011719
2001-06-18,8.535672187805176
2001-06-19,8.532283782958984
2001-06-20,8.613577842712402
2001-06-21,8.596643447875977
2001-06-22,8.613577842712402
2001-06-25,8.552608489990234
2001-06-26,8.572933197021484
2001-06-27,8.620349884033203
2001-06-28,8.613577842712402
2001-06-29,8.60341739654541
2001-07-02,8.542444229125977
2001-07-03,8.630516052246094
2001-07-05,8.579708099365234
2001-07-06,8.562767028808594
2001-07-09,8.515350341796875
2001-07-10,8.467933654785156
2001-07-11,8.501798629760742
2001-07-12,8.501798629760742
2001-07-13,8.508575439453125
2001-07-16,8.535672187805176
2001-07-17,8.654223442077637
2001-07-18,8.620349884033203
2001-07-19,8.671158790588379
2001-07-20,8.637288093566895
2001-07-23,8.60341739654541
2001-07-24,8.61696720123291
2001-07-25,8.627128601074219
2001-07-26,8.674548149108887
2001-07-27,8.681323051452637
2001-07-30,8.72535514831543
2001-07-31,8.711808204650879
2001-08-01,8.671158790588379
2001-08-02,8.688097953796387
2001-08-03,8.738903045654297
2001-08-06,8.796488761901855
2001-08-07,8.87100601196289
2001-08-08,8.826972961425781
2001-08-09,8.80970573425293
2001-08-10,8.74063491821289
2001-08-13,8.785530090332031
2001-08-14,8.802796363830566
2001-08-15,8.799345016479492
2001-08-16,8.923666954040527
2001-08-17,8.896039962768555
2001-08-20,8.978921890258789
2001-08-21,9.01345443725586
2001-08-22,9.01345443725586
2001-08-23,9.082528114318848
2001-08-24,9.034177780151367
2001-08-27,9.023813247680664
2001-08-28,8.999645233154297
2001-08-29,8.80970573425293
2001-08-30,8.799345016479492
2001-08-31,8.799345016479492
2001-09-04,8.795888900756836
2001-09-05,8.813157081604004
2001-09-06,8.716462135314941
2001-09-07,8.668110847473145
2001-09-10,8.668110847473145
2001-09-17,8.433276176452637
2001-09-18,8.353850364685059
2001-09-19,8.298596382141113
2001-09-20,8.21916675567627
2001-09-21,7.946345806121826
2001-09-24,8.212260246276855
2001-09-25,8.191535949707031
2001-09-26,8.4816255569458
2001-09-27,8.63358211517334
2001-09-28,8.892586708068848
2001-10-01,8.737180709838867
2001-10-02,8.871865272521973
2001-10-03,8.616308212280273
2001-10-04,8.733725547790527
2001-10-05,8.778621673583984
2001-10-08,8.806248664855957
2001-10-09,8.771716117858887
2001-10-10,8.799345016479492
2001-10-11,8.875316619873047
2001-10-12,8.813157081604004
2001-10-15,8.892586708068848
2001-10-16,8.889134407043457
2001-10-17,8.840781211853027
2001-10-18,8.788980484008789
2001-10-19,8.764809608459473
2001-10-22,8.74063491821289
2001-10-23,8.709550857543945
2001-10-24,8.657751083374023
2001-10-25,8.688831329345703
2001-10-26,8.654295921325684
2001-10-29,8.630125999450684
2001-10-30,8.599043846130371
2001-10-31,8.547240257263184
2001-11-01,8.709550857543945
2001-11-02,8.685379028320312
2001-11-05,8.820061683654785
2001-11-06,8.978921890258789
2001-11-07,8.943713188171387
2001-11-08,8.978924751281738
2001-11-09,9.000049591064453
2001-11-12,9.000049591064453
2001-11-13,8.975401878356934
2001-11-14,9.03173828125
2001-11-15,9.04934024810791
2001-11-16,8.996527671813965
2001-11-19,8.95427131652832
2001-11-20,8.971879005432129
2001-11-21,9.045821189880371
2001-11-23,9.119768142700195
2001-11-26,9.154977798461914
2001-11-27,9.112727165222168
2001-11-28,9.133853912353516
2001-11-29,9.29934310913086
2001-11-30,9.154977798461914
2001-12-03,9.21484088897705
2001-12-04,9.478920936584473
2001-12-05,9.510611534118652
2001-12-06,9.573996543884277
2001-12-07,9.514137268066406
2001-12-10,9.369765281677246
2001-12-11,9.369765281677246
2001-12-12,9.352164268493652
2001-12-13,9.29582405090332
2001-12-14,9.348637580871582
2001-12-17,9.577515602111816
2001-12-18,9.676107406616211
2001-12-19,9.619768142700195
2001-12-20,9.507096290588379
2001-12-21,9.436667442321777
2001-12-24,9.507096290588379
2001-12-26,9.507096290588379
2001-12-27,9.559910774230957
2001-12-28,9.626814842224121
2001-12-31,9.771181106567383
2002-01-02,9.54230785369873
2002-01-03,9.725403785705566
2002-01-04,9.735968589782715
2002-01-07,9.774698257446289
2002-01-08,9.78878402709961
2002-01-09,9.78526496887207
2002-01-10,9.792303085327148
2002-01-11,9.792303085327148
2002-01-14,9.859209060668945
2002-01-15,9.89441967010498
2002-01-16,9.876809120178223
2002-01-17,10.070479393005371
2002-01-18,9.929631233215332
2002-01-22,9.89441967010498
2002-01-23,9.9190673828125
2002-01-24,9.957796096801758
2002-01-25,9.912025451660156
2002-01-28,9.890898704528809
2002-01-29,9.926109313964844
2002-01-30,10.105688095092773
2002-01-31,10.105688095092773
2002-02-01,10.14089584350586
2002-02-04,10.123298645019531
2002-02-05,10.15850830078125
2002-02-06,10.123298645019531
2002-02-07,10.105688095092773
2002-02-08,10.087763786315918
2002-02-11,10.252668380737305
2002-02-12,10.259833335876465
2002-02-13,10.245495796203613
2002-02-14,10.188142776489258
2002-02-15,10.22040843963623
2002-02-19,10.180970191955566
2002-02-20,10.26342487335205
2002-02-21,10.145122528076172
2002-02-22,10.216818809509277
2002-02-25,10.209651947021484
2002-02-26,10.180970191955566
2002-02-27,10.22757339477539
2002-02-28,10.145122528076172
2002-03-01,10.145122528076172
2002-03-04,10.320778846740723
2002-03-05,10.360210418701172
2002-03-06,10.37813663482666
2002-03-07,10.431909561157227
2002-03-08,10.46058464050293
2002-03-11,10.259833335876465
2002-03-12,10.30285358428955
2002-03-13,10.342288970947266
2002-03-14,10.431909561157227
2002-03-15,10.474925994873047
2002-03-18,10.424741744995117
2002-03-19,10.521526336669922
2002-03-20,10.467761039733887
2002-03-21,10.575302124023438
2002-03-22,10.48568344116211
2002-03-25,10.467761039733887
2002-03-26,10.492850303649902
2002-03-27,10.46058464050293
2002-03-28,10.40323257446289
2002-04-01,10.467761039733887
2002-04-02,10.37813663482666
2002-04-03,10.299271583557129
2002-04-04,10.2490816116333
2002-04-05,10.349456787109375
2002-04-08,10.3960599899292
2002-04-09,10.449832916259766
2002-04-10,10.539454460144043
2002-04-11,10.532285690307617
2002-04-12,10.629072189331055
2002-04-15,10.611151695251465
2002-04-16,10.629072189331055
2002-04-17,10.575302124023438
2002-04-18,10.557380676269531
2002-04-19,10.503607749938965
2002-04-22,10.449832916259766
2002-04-23,10.367383003234863
2002-04-24,10.435490608215332
2002-04-25,10.48568344116211
2002-04-26,10.40323257446289
2002-04-29,10.442662239074707
2002-04-30,10.539454460144043
2002-05-01,10.679262161254883
2002-05-02,10.82624340057373
2002-05-03,10.82624340057373
2002-05-06,10.790392875671387
2002-05-07,10.718698501586914
2002-05-08,10.750961303710938
2002-05-09,10.630614280700684
2002-05-10,10.433683395385742
2002-05-13,10.502971649169922
2002-05-14,10.502971649169922
2002-05-15,10.659785270690918
2002-05-16,10.703548431396484
2002-05-17,10.685319900512695
2002-05-20,10.685319900512695
2002-05-21,10.64885139465332
2002-05-22,10.564970970153809
2002-05-23,10.740021705627441
2002-05-24,10.721786499023438
2002-05-28,10.64885139465332
2002-05-29,10.721786499023438
2002-05-30,10.699902534484863
2002-05-31,10.707198143005371
2002-06-03,10.758254051208496
2002-06-04,10.740021705627441
2002-06-05,10.721786499023438
2002-06-06,10.703548431396484
2002-06-07,10.674375534057617
2002-06-10,10.667084693908691
2002-06-11,10.714493751525879
2002-06-12,10.685319900512695
2002-06-13,10.605088233947754
2002-06-14,10.703548431396484
2002-06-17,10.99530029296875
2002-06-18,10.93695068359375
2002-06-19,10.904130935668945
2002-06-20,10.867663383483887
2002-06-21,11.031766891479492
2002-06-24,11.020827293395996
2002-06-25,11.020827293395996
2002-06-26,10.955187797546387
2002-06-27,10.874955177307129
2002-06-28,10.81295394897461
2002-07-01,10.951537132263184
2002-07-02,11.108355522155762
2002-07-03,11.020827293395996
2002-07-05,11.232346534729004
2002-07-08,10.87131118774414
2002-07-09,10.940593719482422
2002-07-10,10.740021705627441
2002-07-11,10.659785270690918
2002-07-12,10.619671821594238
2002-07-15,10.721786499023438
2002-07-16,10.81295394897461
2002-07-17,10.740021705627441
2002-07-18,10.521209716796875
2002-07-19,10.39356803894043
2002-07-22,10.222163200378418
2002-07-23,9.773595809936523
2002-07-24,9.86841869354248
2002-07-25,10.39356803894043
2002-07-26,10.623318672180176
2002-07-29,11.396459579467773
2002-07-30,11.400104522705078
2002-07-31,11.487629890441895
2002-08-01,11.29433822631836
2002-08-02,11.250578880310059
2002-08-05,11.01353645324707
2002-08-06,10.918720245361328
2002-08-07,11.086474418640137
2002-08-08,11.159408569335938
2002-08-09,11.199527740478516
2002-08-12,11.268814086914062
2002-08-13,11.250578880310059
2002-08-14,11.268814086914062
2002-08-15,11.305280685424805
2002-08-16,11.42198371887207
2002-08-19,11.444225311279297
2002-08-20,11.333009719848633
2002-08-21,11.481300354003906
2002-08-22,11.40715503692627
2002-08-23,11.39974308013916
2002-08-26,11.522082328796387
2002-08-27,11.503541946411133
2002-08-28,11.789002418518066
2002-08-29,11.6036376953125
2002-08-30,11.770462989807129
2002-09-03,11.633296966552734
2002-09-04,11.677783966064453
2002-09-05,11.466470718383789
2002-09-06,11.548028945922852
2002-09-09,11.510960578918457
2002-09-10,11.492419242858887
2002-09-11,11.492419242858887
2002-09-12,11.45534896850586
2002-09-13,11.459056854248047
2002-09-16,11.392321586608887
2002-09-17,11.344136238098145
2002-09-18,11.366379737854004
2002-09-19,11.307059288024902
2002-09-20,11.344136238098145
2002-09-23,11.336718559265137
2002-09-24,11.288525581359863
2002-09-25,11.21438217163086
2002-09-26,11.307059288024902
2002-09-27,11.344136238098145
2002-09-30,11.492419242858887
2002-10-01,11.381207466125488
2002-10-02,11.377497673034668
2002-10-03,11.351547241210938
2002-10-04,11.307059288024902
2002-10-07,11.225502967834473
2002-10-08,11.088335990905762
2002-10-09,10.83995246887207
2002-10-10,11.077208518981934
2002-10-11,11.347841262817383
2002-10-14,11.047554016113281
2002-10-15,11.336718559265137
2002-10-16,11.181017875671387
2002-10-17,11.288525581359863
2002-10-18,11.158769607543945
2002-10-21,11.236621856689453
2002-10-22,11.218086242675781
2002-10-23,11.206966400146484
2002-10-24,11.473883628845215
2002-10-25,11.548028945922852
2002-10-28,11.57397747039795
2002-10-29,11.410863876342773
2002-10-30,11.536905288696289
2002-10-31,11.5888090133667
2002-11-01,11.789002418518066
2002-11-04,11.870559692382812
2002-11-05,11.892804145812988
2002-11-06,11.826072692871094
2002-11-07,11.781583786010742
2002-11-08,11.637006759643555
2002-11-11,11.514670372009277
2002-11-12,11.659245491027832
2002-11-13,11.585101127624512
2002-11-14,11.70373249053955
2002-11-15,11.681119918823242
2002-11-18,11.673589706420898
2002-11-19,11.669821739196777
2002-11-20,11.613297462463379
2002-11-21,11.677353858947754
2002-11-22,11.59445858001709
2002-11-25,11.684893608093262
2002-11-26,11.58692455291748
2002-11-27,11.669821739196777
2002-11-29,11.643444061279297
2002-12-02,11.699970245361328
2002-12-03,11.62460708618164
2002-12-04,11.737648963928223
2002-12-05,11.688664436340332
2002-12-06,11.711273193359375
2002-12-09,11.718810081481934
2002-12-10,11.75649356842041
2002-12-11,11.726338386535645
2002-12-12,11.673589706420898
2002-12-13,11.688664436340332
2002-12-16,11.81301212310791
2002-12-17,11.78286075592041
2002-12-18,11.733877182006836
2002-12-19,11.703736305236816
2002-12-20,11.775325775146484
2002-12-23,11.850688934326172
2002-12-24,11.993880271911621
2002-12-26,12.016489028930664
2002-12-27,12.039092063903809
2002-12-30,12.076777458190918
2002-12-31,12.208654403686523
2003-01-02,12.227500915527344
2003-01-03,12.227500915527344
2003-01-06,12.295327186584473
2003-01-07,12.170982360839844
2003-01-08,12.061705589294434
2003-01-09,12.04285717010498
2003-01-10,12.001411437988281
2003-01-13,11.944889068603516
2003-01-14,11.895907402038574
2003-01-15,11.959962844848633
2003-01-16,11.843152046203613
2003-01-17,11.745185852050781
2003-01-21,11.71503734588623
2003-01-22,11.673589706420898
2003-01-23,11.673589706420898
2003-01-24,11.632136344909668
2003-01-27,11.530402183532715
2003-01-28,11.530402183532715
2003-01-29,11.662284851074219
2003-01-30,11.718810081481934
2003-01-31,11.937355041503906
2003-02-03,11.895907402038574
2003-02-04,11.929821968078613
2003-02-05,11.971270561218262
2003-02-06,12.099385261535645
2003-02-07,12.069244384765625
2003-02-10,12.031559944152832
2003-02-11,11.978808403015137
2003-02-12,11.941123008728027
2003-02-13,11.89967155456543
2003-02-14,11.98013687133789
2003-02-18,12.106560707092285
2003-02-19,12.121882438659668
2003-02-20,12.160189628601074
2003-02-21,12.351754188537598
2003-02-24,12.305781364440918
2003-02-25,12.386237144470215
2003-02-26,12.336430549621582
2003-02-27,12.355584144592285
2003-02-28,12.324931144714355
2003-03-03,12.355584144592285
2003-03-04,12.386237144470215
2003-03-05,12.40156078338623
2003-03-06,12.466690063476562
2003-03-07,12.455199241638184
2003-03-10,12.298124313354492
2003-03-11,12.41688060760498
2003-03-12,12.409220695495605
2003-03-13,12.508832931518555
2003-03-14,12.459026336669922
2003-03-17,12.616108894348145
2003-03-18,12.596954345703125
2003-03-19,12.688901901245117
2003-03-20,12.757862091064453
2003-03-21,12.796173095703125
2003-03-24,12.547148704528809
2003-03-25,12.554804801940918
2003-03-26,12.543320655822754
2003-03-27,12.482016563415527
2003-03-28,12.505002975463867
2003-03-31,12.62376880645752
2003-04-01,12.777015686035156
2003-04-02,12.784679412841797
2003-04-03,12.757862091064453
2003-04-04,12.662081718444824
2003-04-07,12.642923355102539
2003-04-08,12.876629829406738
2003-04-09,12.91110610961914
2003-04-10,12.826827049255371
2003-04-11,12.815335273742676
2003-04-14,12.949421882629395
2003-04-15,12.949421882629395
2003-04-16,13.010716438293457
2003-04-17,13.010716438293457
2003-04-21,13.056693077087402
2003-04-22,13.198450088500977
2003-04-23,13.102664947509766
2003-04-24,12.9877347946167
2003-04-25,12.926434516906738
2003-04-28,12.796173095703125
2003-04-29,12.796173095703125
2003-04-30,12.642923355102539
2003-05-01,12.731042861938477
2003-05-02,12.888124465942383
2003-05-05,13.083514213562012
2003-05-06,13.144816398620605
2003-05-07,13.01838493347168
2003-05-08,13.179291725158691
2003-05-09,13.255919456481934
2003-05-12,13.32487964630127
2003-05-13,13.3057222366333
2003-05-14,13.370854377746582
2003-05-15,12.876629829406738
2003-05-16,12.983901023864746
2003-05-19,13.092850685119629
2003-05-20,13.100625991821289
2003-05-21,13.194010734558105
2003-05-22,13.520851135253906
2003-05-23,13.361318588256836
2003-05-27,13.357429504394531
2003-05-28,13.213467597961426
2003-05-29,12.995573997497559
2003-05-30,13.221245765686035
2003-06-02,13.306849479675293
2003-06-03,13.225140571594238
2003-06-04,13.400227546691895
2003-06-05,13.384661674499512
2003-06-06,13.520851135253906
2003-06-09,13.5597505569458
2003-06-10,13.793208122253418
2003-06-11,13.832112312316895
2003-06-12,13.404123306274414
2003-06-13,13.17066764831543
2003-06-16,13.236804962158203
2003-06-17,12.937211990356445
2003-06-18,12.668741226196289
2003-06-19,13.443029403686523
2003-06-20,13.462485313415527
2003-06-23,13.232917785644531
2003-06-24,13.20179557800293
2003-06-25,13.194010734558105
2003-06-26,13.365206718444824
2003-06-27,13.524736404418945
2003-06-30,13.610336303710938
2003-07-01,13.70760726928711
2003-07-02,13.812661170959473
2003-07-03,13.828222274780273
2003-07-07,13.968289375305176
2003-07-08,13.929393768310547
2003-07-09,13.917716979980469
2003-07-10,13.68815803527832
2003-07-11,13.843791007995605
2003-07-14,13.948850631713867
2003-07-15,13.909930229187012
2003-07-16,13.754301071166992
2003-07-17,13.60255241394043
2003-07-18,13.59865665435791
2003-07-21,13.5597505569458
2003-07-22,13.62590503692627
2003-07-23,13.590887069702148
2003-07-24,13.715394020080566
2003-07-25,13.878807067871094
2003-07-28,13.808774948120117
2003-07-29,13.964406967163086
2003-07-30,14.201749801635742
2003-07-31,14.155062675476074
2003-08-01,14.065573692321777
2003-08-04,14.003318786621094
2003-08-05,13.956621170043945
2003-08-06,13.976079940795898
2003-08-07,13.999424934387207
2003-08-08,14.003318786621094
2003-08-11,14.026659965515137
2003-08-12,13.991646766662598
2003-08-13,13.929393768310547
2003-08-14,13.886582374572754
2003-08-15,13.789318084716797
2003-08-18,13.762077331542969
2003-08-19,13.878807067871094
2003-08-20,13.87102222442627
2003-08-21,13.793208122253418
2003-08-22,13.737921714782715
2003-08-25,13.655000686645508
2003-08-26,13.781364440917969
2003-08-27,13.868233680725098
2003-08-28,13.907724380493164
2003-08-29,13.931418418884277
2003-09-02,14.038031578063965
2003-09-03,14.176239013671875
2003-09-04,14.184134483337402
2003-09-05,14.180191993713379
2003-09-08,14.19598388671875
2003-09-09,14.184134483337402
2003-09-10,14.07357120513916
2003-09-11,14.156500816345215
2003-09-12,14.199933052062988
2003-09-15,14.136760711669922
2003-09-16,14.04198169708252
