Date,DHI
2000-04-28,2.5559921264648438
2000-05-01,2.568341016769409
2000-05-02,2.59303617477417
2000-05-03,2.531297445297241
2000-05-04,2.6053826808929443
2000-05-05,2.7659051418304443
2000-05-08,2.7165133953094482
2000-05-09,2.802947521209717
2000-05-10,2.642428159713745
2000-05-11,2.737046241760254
2000-05-12,2.8361258506774902
2000-05-15,2.8113560676574707
2000-05-16,2.8485107421875
2000-05-17,2.7494301795959473
2000-05-18,2.650352954864502
2000-05-19,2.563659906387329
2000-05-22,2.5388898849487305
2000-05-23,2.5141193866729736
2000-05-24,2.5760438442230225
2000-05-25,2.600813627243042
2000-05-26,2.600813627243042
2000-05-30,2.6255831718444824
2000-05-31,2.5884289741516113
2000-06-01,2.600813627243042
2000-06-02,2.7865850925445557
2000-06-05,2.7122771739959717
2000-06-06,2.737046241760254
2000-06-07,2.7122771739959717
2000-06-08,2.699892520904541
2000-06-09,2.7246620655059814
2000-06-12,2.6255831718444824
2000-06-13,2.675124406814575
2000-06-14,2.6875085830688477
2000-06-15,2.6379687786102295
2000-06-16,2.7246620655059814
2000-06-19,2.7246620655059814
2000-06-20,2.650352954864502
2000-06-21,2.675124406814575
2000-06-22,2.6255831718444824
2000-06-23,2.600813627243042
2000-06-26,2.650352954864502
2000-06-27,2.737046241760254
2000-06-28,2.7122771739959717
2000-06-29,2.7742013931274414
2000-06-30,2.6875085830688477
2000-07-03,2.823740243911743
2000-07-05,2.922820568084717
2000-07-06,2.972358465194702
2000-07-07,2.947589159011841
2000-07-10,2.9599740505218506
2000-07-11,2.8485107421875
2000-07-12,2.922820568084717
2000-07-13,2.823740243911743
2000-07-14,2.7989706993103027
2000-07-17,2.8485107421875
2000-07-18,2.8732802867889404
2000-07-19,2.947589159011841
2000-07-20,3.0095133781433105
2000-07-21,3.03428316116333
2000-07-24,2.9599740505218506
2000-07-25,2.947589159011841
2000-07-26,3.083822250366211
2000-07-27,3.1209754943847656
2000-07-28,3.03428316116333
2000-07-31,3.0714375972747803
2000-08-01,3.1457464694976807
2000-08-02,3.1457464694976807
2000-08-03,3.2076711654663086
2000-08-04,3.2572102546691895
2000-08-07,3.603985071182251
2000-08-08,3.8021445274353027
2000-08-09,3.6411373615264893
2000-08-10,3.566828966140747
2000-08-11,3.764986991882324
2000-08-14,3.7232868671417236
2000-08-15,3.599177360534668
2000-08-16,3.599177360534668
2000-08-17,3.5867650508880615
2000-08-18,3.4998886585235596
2000-08-21,3.5619430541992188
2000-08-22,3.4998886585235596
2000-08-23,3.462656021118164
2000-08-24,3.3881890773773193
2000-08-25,3.3757808208465576
2000-08-28,3.599177360534668
2000-08-29,3.772930145263672
2000-08-30,3.8473966121673584
2000-08-31,3.8970413208007812
2000-09-01,3.9218621253967285
2000-09-05,3.8846285343170166
2000-09-06,3.9466865062713623
2000-09-07,4.058382511138916
2000-09-08,4.045970439910889
2000-09-11,4.10802698135376
2000-09-12,3.9342737197875977
2000-09-13,3.9590933322906494
2000-09-14,4.058382511138916
2000-09-15,3.841933488845825
2000-09-18,3.6390154361724854
2000-09-19,3.5578489303588867
2000-09-20,3.571376085281372
2000-09-21,3.5578489303588867
2000-09-22,3.436098337173462
2000-09-25,3.625488042831421
2000-09-26,3.4902100563049316
2000-09-27,3.4902100563049316
2000-09-28,3.65254545211792
2000-09-29,3.720183849334717
2000-10-02,3.611959934234619
2000-10-03,3.760767698287964
2000-10-04,3.9231033325195312
2000-10-05,3.841933488845825
2000-10-06,3.8554649353027344
2000-10-09,3.950157880783081
2000-10-10,3.8825180530548096
2000-10-11,3.7742955684661865
2000-10-12,3.58490252494812
2000-10-13,3.733713150024414
2000-10-16,3.7066564559936523
2000-10-17,3.6390154361724854
2000-10-18,3.4849727153778076
2000-10-19,3.5798935890197754
2000-10-20,3.4849727153778076
2000-10-23,3.512092113494873
2000-10-24,3.6748151779174805
2000-10-25,3.6205742359161377
2000-10-26,3.6883764266967773
2000-10-27,3.783295154571533
2000-10-30,3.8646600246429443
2000-10-31,4.013820171356201
2000-11-01,3.9595768451690674
2000-11-02,4.2307844161987305
2000-11-03,4.217221260070801
2000-11-06,4.217221260070801
2000-11-07,4.176543235778809
2000-11-08,4.135860919952393
2000-11-09,4.176543235778809
2000-11-10,4.013820171356201
2000-11-13,4.013820171356201
2000-11-14,4.040940284729004
2000-11-15,4.081621170043945
2000-11-16,4.0002593994140625
2000-11-17,4.108741760253906
2000-11-20,4.040940284729004
2000-11-21,3.9460196495056152
2000-11-22,3.9731404781341553
2000-11-24,4.149421691894531
2000-11-27,4.2307844161987305
2000-11-28,4.203665256500244
2000-11-29,4.190103530883789
2000-11-30,4.027381420135498
2000-12-01,4.081621170043945
2000-12-04,4.027381420135498
2000-12-05,4.35282564163208
2000-12-06,4.420627117156982
2000-12-07,4.813873767852783
2000-12-08,5.315600872039795
2000-12-11,5.329159259796143
2000-12-12,5.1121954917907715
2000-12-13,5.139317512512207
2000-12-14,4.840991973876953
2000-12-15,5.017276763916016
2000-12-18,5.1121954917907715
2000-12-19,5.030833721160889
2000-12-20,4.786750316619873
2000-12-21,4.71895170211792
2000-12-22,4.908793926239014
2000-12-26,5.220679759979248
2000-12-27,5.396963596343994
2000-12-28,5.600364685058594
2000-12-29,5.302039623260498
2001-01-02,5.5190019607543945
2001-01-03,5.695285797119141
2001-01-04,5.790207386016846
2001-01-05,5.464761734008789
2001-01-08,5.234241008758545
2001-01-09,5.193556308746338
2001-01-10,5.193556308746338
2001-01-11,5.085075855255127
2001-01-12,5.0037126541137695
2001-01-16,5.139317512512207
2001-01-17,5.098636150360107
2001-01-18,5.261357307434082
2001-01-19,4.7596306800842285
2001-01-22,4.5969109535217285
2001-01-23,5.044397830963135
2001-01-24,5.057955741882324
2001-01-25,5.261357307434082
2001-01-26,5.030833721160889
2001-01-29,4.773192405700684
2001-01-30,5.037888050079346
2001-01-31,5.105144023895264
2001-02-01,5.174723148345947
2001-02-02,5.1138410568237305
2001-02-05,5.261694431304932
2001-02-06,5.403018951416016
2001-02-07,5.392147064208984
2001-02-08,5.196465015411377
2001-02-09,5.000781059265137
2001-02-12,5.126888751983643
2001-02-13,5.252994060516357
2001-02-14,5.3182220458984375
2001-02-15,5.326918601989746
2001-02-16,5.331267356872559
2001-02-20,5.026872158050537
2001-02-21,5.0333943367004395
2001-02-22,4.774658679962158
2001-02-23,4.829015254974365
2001-02-26,5.011652946472168
2001-02-27,4.863804340362549
2001-02-28,4.957295894622803
2001-03-01,4.957295894622803
2001-03-02,4.952948570251465
2001-03-05,4.913809776306152
2001-03-06,5.02034854888916
2001-03-07,5.150241851806641
2001-03-08,5.232297420501709
2001-03-09,5.065771102905273
2001-03-12,4.8726959228515625
2001-03-13,4.7906413078308105
2001-03-14,4.537230968475342
2001-03-15,4.561365127563477
2001-03-16,4.385185241699219
2001-03-19,4.657901763916016
2001-03-20,4.954753875732422
2001-03-21,4.974059581756592
2001-03-22,4.812359809875488
2001-03-23,5.0150885581970215
2001-03-26,4.976474285125732
2001-03-27,5.056118965148926
2001-03-28,5.114039421081543
2001-03-29,5.27573823928833
2001-03-30,5.104386329650879
2001-04-02,4.942686557769775
2001-04-03,4.947508811950684
2001-04-04,4.940272808074951
2001-04-05,5.114039421081543
2001-04-06,4.959577560424805
2001-04-09,4.995779991149902
2001-04-10,5.19368314743042
2001-04-11,5.031981468200684
2001-04-12,5.19368314743042
2001-04-16,5.225055694580078
2001-04-17,5.155065059661865
2001-04-18,4.947508811950684
2001-04-19,5.135759353637695
2001-04-20,5.024741172790527
2001-04-23,5.068183422088623
2001-04-24,5.367447376251221
2001-04-25,5.698085308074951
2001-04-26,5.939427852630615
2001-04-27,6.069751739501953
2001-04-30,5.845304489135742
2001-05-01,5.816343307495117
2001-05-02,5.741528034210205
2001-05-03,5.357792377471924
2001-05-04,5.442455768585205
2001-05-07,5.623868942260742
2001-05-08,5.679502010345459
2001-05-09,5.698855876922607
2001-05-10,5.7956085205078125
2001-05-11,5.558558464050293
2001-05-14,5.398915767669678
2001-05-15,5.466644287109375
2001-05-16,5.381982326507568
2001-05-17,5.381982326507568
2001-05-18,5.483575344085693
2001-05-21,5.381982326507568
2001-05-22,5.381982326507568
2001-05-23,5.236850261688232
2001-05-24,5.140097141265869
2001-05-25,5.074784755706787
2001-05-29,4.903045654296875
2001-05-30,4.907884120941162
2001-05-31,4.987708568572998
2001-06-01,5.273134708404541
2001-06-04,5.309418201446533
2001-06-05,5.2029876708984375
2001-06-06,5.198148727416992
2001-06-07,5.316672325134277
2001-06-08,5.326348781585693
2001-06-11,5.086879253387451
2001-06-12,5.227177143096924
2001-06-13,5.154609680175781
2001-06-14,5.0167341232299805
2001-06-15,4.9731926918029785
2001-06-18,5.074784755706787
2001-06-19,5.06027364730835
2001-06-20,5.50050687789917
2001-06-21,5.691596508026123
2001-06-22,5.563398361206055
2001-06-25,5.635963439941406
2001-06-26,5.696437835693359
2001-06-27,5.672248363494873
2001-06-28,5.769000053405762
2001-06-29,5.4908294677734375
2001-07-02,5.921388626098633
2001-07-03,6.107643127441406
2001-07-05,5.812540054321289
2001-07-06,5.800445556640625
2001-07-09,5.947997093200684
2001-07-10,6.156019687652588
2001-07-11,6.2116522789001465
2001-07-12,6.482566833496094
2001-07-13,6.344692707061768
2001-07-16,6.36888313293457
2001-07-17,6.448703765869141
2001-07-18,6.736549377441406
2001-07-19,7.2033915519714355
2001-07-20,6.8889360427856445
2001-07-23,6.799439907073975
2001-07-24,6.494662761688232
2001-07-25,6.651889801025391
2001-07-26,6.530945301055908
2001-07-27,6.588996887207031
2001-07-30,6.458376884460449
2001-07-31,6.663984298706055
2001-08-01,6.705101490020752
2001-08-02,6.540623188018799
2001-08-03,6.390648365020752
2001-08-06,6.087719440460205
2001-08-07,5.816292762756348
2001-08-08,5.792059898376465
2001-08-09,5.9059600830078125
2001-08-10,5.862337112426758
2001-08-13,5.646648406982422
2001-08-14,5.71935510635376
2001-08-15,5.750860214233398
2001-08-16,5.876879692077637
2001-08-17,5.784788131713867
2001-08-20,5.697544097900391
2001-08-21,5.690270900726318
2001-08-22,5.4600443840026855
2001-08-23,5.670883655548096
2001-08-24,5.913229465484619
2001-08-27,5.867186069488525
2001-08-28,5.796905517578125
2001-08-29,5.937463283538818
2001-08-30,6.068331241607666
2001-08-31,6.116800785064697
2001-09-04,6.303406238555908
2001-09-05,6.058637619018555
2001-09-06,5.961697578430176
2001-09-07,5.683004379272461
2001-09-10,5.518209457397461
2001-09-17,5.004433631896973
2001-09-18,5.144994735717773
2001-09-19,4.917189121246338
2001-09-20,4.565791130065918
2001-09-21,4.7257399559021
2001-09-24,4.873567581176758
2001-09-25,4.941425800323486
2001-09-26,4.895377159118652
2001-09-27,4.989893436431885
2001-09-28,5.055326461791992
2001-10-01,4.939001560211182
2001-10-02,5.077139854431152
2001-10-03,5.42126989364624
2001-10-04,5.302516937255859
2001-10-05,5.198313236236572
2001-10-08,5.200735092163086
2001-10-09,5.239510536193848
2001-10-10,5.71935510635376
2001-10-11,5.937929630279541
2001-10-12,5.923357009887695
2001-10-15,5.719356536865234
2001-10-16,5.546921253204346
2001-10-17,5.342922687530518
2001-10-18,5.172920227050781
2001-10-19,5.117062568664551
2001-10-22,5.1243462562561035
2001-10-23,4.951916694641113
2001-10-24,5.090348720550537
2001-10-25,5.121918678283691
2001-10-26,5.549351692199707
2001-10-29,5.189920902252197
2001-10-30,5.0029168128967285
2001-10-31,5.427922248840332
2001-11-01,5.678069114685059
2001-11-02,5.549351692199707
2001-11-05,5.707212448120117
2001-11-06,5.743639945983887
2001-11-07,6.0229315757751465
2001-11-08,5.874783992767334
2001-11-09,5.772782802581787
2001-11-12,5.996213912963867
2001-11-13,6.251218795776367
2001-11-14,6.319221019744873
2001-11-15,6.001074314117432
2001-11-16,6.076359748840332
2001-11-19,6.141931056976318
2001-11-20,5.828641414642334
2001-11-21,5.979215621948242
2001-11-23,6.134644031524658
2001-11-26,6.156500816345215
2001-11-27,6.171075820922852
2001-11-28,6.163788318634033
2001-11-29,6.316789150238037
2001-11-30,6.8049397468566895
2001-12-03,6.872941017150879
2001-12-04,7.059940814971924
2001-12-05,7.47523307800293
2001-12-06,7.412087917327881
2001-12-07,7.477660179138184
2001-12-10,7.341663837432861
2001-12-11,7.3028035163879395
2001-12-12,7.800664901733398
2001-12-13,7.773952960968018
2001-12-14,7.688950538635254
2001-12-17,7.793379306793213
2001-12-18,7.815239429473877
2001-12-19,8.007096290588379
2001-12-20,7.871090412139893
2001-12-21,7.795811176300049
2001-12-24,7.977954387664795
2001-12-26,8.065384864807129
2001-12-27,8.045951843261719
2001-12-28,8.026525497436523
2001-12-31,7.883239269256592
2002-01-02,7.8953776359558105
2002-01-03,7.812809944152832
2002-01-04,7.798240661621094
2002-01-07,7.72537899017334
2002-01-08,7.727808952331543
2002-01-09,7.81038236618042
2002-01-10,7.647663593292236
2002-01-11,7.416945934295654
2002-01-14,7.426657676696777
2002-01-15,7.535947322845459
2002-01-16,7.414519309997559
2002-01-17,7.637946605682373
2002-01-18,7.582093238830566
2002-01-22,7.778804302215576
2002-01-23,8.126096725463867
2002-01-24,8.52439022064209
2002-01-25,8.62396240234375
2002-01-28,8.891105651855469
2002-01-29,9.095112800598145
2002-01-30,9.046537399291992
2002-01-31,9.092679023742676
2002-02-01,8.90781307220459
2002-02-04,9.12430477142334
2002-02-05,8.995381355285645
2002-02-06,8.820244789123535
2002-02-07,8.742403030395508
2002-02-08,8.761861801147461
2002-02-11,8.820244789123535
2002-02-12,8.876187324523926
2002-02-13,8.905373573303223
2002-02-14,9.085383415222168
2002-02-15,8.927265167236328
2002-02-19,8.992947578430176
2002-02-20,8.829972267150879
2002-02-21,9.000245094299316
2002-02-22,8.832404136657715
2002-02-25,9.082952499389648
2002-02-26,9.530529975891113
2002-02-27,9.610806465148926
2002-02-28,9.705676078796387
2002-03-01,9.871082305908203
2002-03-04,10.16054916381836
2002-03-05,9.958651542663574
2002-03-06,10.30163288116455
2002-03-07,10.240818977355957
2002-03-08,10.192172050476074
2002-03-11,10.277310371398926
2002-03-12,10.48406982421875
2002-03-13,10.389198303222656
2002-03-14,10.141087532043457
2002-03-15,9.897839546203613
2002-03-18,9.564587593078613
2002-03-19,9.790811538696289
2002-03-20,9.146199226379395
2002-03-21,9.012412071228027
2002-03-22,9.5013427734375
2002-03-25,9.097549438476562
2002-03-26,9.67161750793457
2002-03-27,9.304306030273438
2002-03-28,9.17052173614502
2002-04-01,8.939432144165039
2002-04-02,8.866454124450684
2002-04-03,9.148628234863281
2002-04-04,8.963756561279297
2002-04-05,9.027005195617676
2002-04-08,8.963756561279297
2002-04-09,9.068355560302734
2002-04-10,8.906591415405273
2002-04-11,8.64023494720459
2002-04-12,8.829972267150879
2002-04-15,8.917543411254883
2002-04-16,8.756998062133789
2002-04-17,8.735105514526367
2002-04-18,8.662130355834961
2002-04-19,8.884697914123535
2002-04-22,9.09997844696045
2002-04-23,9.432016372680664
2002-04-24,9.421072006225586
2002-04-25,9.322548866271973
2002-04-26,9.012412071228027
2002-04-29,9.169301986694336
2002-04-30,9.413772583007812
2002-05-01,9.599855422973633
2002-05-02,9.734861373901367
2002-05-03,9.804186820983887
2002-05-06,9.588909149169922
2002-05-07,9.559727668762207
2002-05-08,9.497694969177246
2002-05-09,9.446608543395996
2002-05-10,9.205232620239258
2002-05-13,9.143061637878418
2002-05-14,9.589239120483398
2002-05-15,9.421008110046387
2002-05-16,9.168659210205078
2002-05-17,9.424668312072754
2002-05-20,9.417353630065918
2002-05-21,9.099172592163086
2002-05-22,9.113801002502441
2002-05-23,9.249119758605957
2002-05-24,9.391753196716309
2002-05-28,9.165005683898926
2002-05-29,9.069915771484375
2002-05-30,8.905338287353516
2002-05-31,8.967514991760254
2002-06-03,8.722478866577148
2002-06-04,8.181208610534668
2002-06-05,8.693221092224121
2002-06-06,8.916312217712402
2002-06-07,9.143061637878418
2002-06-10,8.908997535705566
2002-06-11,8.854137420654297
2002-06-12,8.934597969055176
2002-06-13,8.524988174438477
2002-06-14,8.671273231506348
2002-06-17,8.868766784667969
2002-06-18,9.128430366516113
2002-06-19,9.311291694641113
2002-06-20,9.600212097167969
2002-06-21,9.779415130615234
2002-06-24,9.874502182006836
2002-06-25,9.201574325561523
2002-06-26,9.307632446289062
2002-06-27,9.307632446289062
2002-06-28,9.519757270812988
2002-07-01,9.68432903289795
2002-07-02,9.318609237670898
2002-07-03,9.212547302246094
2002-07-05,9.538041114807129
2002-07-08,9.282036781311035
2002-07-09,9.157687187194824
2002-07-10,9.033345222473145
2002-07-11,8.685907363891602
2002-07-12,8.459159851074219
2002-07-15,8.557904243469238
2002-07-16,8.06417465209961
2002-07-17,8.12635326385498
2002-07-18,8.009317398071289
2002-07-19,7.698452472686768
2002-07-22,7.2778754234313965
2002-07-23,7.387591361999512
2002-07-24,7.793547630310059
2002-07-25,7.78257417678833
2002-07-26,7.7094292640686035
2002-07-29,8.404302597045898
2002-07-30,8.356754302978516
2002-07-31,8.119032859802246
2002-08-01,7.76793909072876
2002-08-02,7.116960525512695
2002-08-05,6.985297679901123
2002-08-06,7.263248920440674
2002-08-07,7.409978866577148
2002-08-08,7.586058139801025
2002-08-09,7.663092136383057
2002-08-12,7.5200276374816895
2002-08-13,7.4906816482543945
2002-08-14,7.512691497802734
2002-08-15,7.978567123413086
2002-08-16,8.07027530670166
2002-08-19,8.261028289794922
2002-08-20,7.993239879608154
2002-08-21,7.890529155731201
2002-08-22,8.1326322555542
2002-08-23,7.941880226135254
2002-08-26,8.17298698425293
2002-08-27,7.952889919281006
2002-08-28,7.7988176345825195
2002-08-29,7.626411437988281
2002-08-30,7.615405559539795
2002-09-03,7.233897686004639
2002-09-04,7.721785545349121
2002-09-05,7.776811122894287
2002-09-06,7.952889919281006
2002-09-09,8.217007637023926
2002-09-10,8.121630668640137
2002-09-11,8.183993339538574
2002-09-12,7.846508979797363
2002-09-13,8.07761001586914
2002-09-16,8.10695743560791
2002-09-17,8.048263549804688
2002-09-18,7.644749641418457
2002-09-19,7.083502292633057
2002-09-20,7.230234622955322
2002-09-23,7.116515159606934
2002-09-24,6.87440824508667
2002-09-25,7.120181560516357
2002-09-26,7.299930572509766
2002-09-27,6.984455585479736
2002-09-30,6.830385208129883
2002-10-01,7.156863689422607
2002-10-02,6.933099746704102
2002-10-03,6.7276740074157715
2002-10-04,6.470892429351807
2002-10-07,6.089389324188232
2002-10-08,6.287477970123291
2002-10-09,5.891301155090332
2002-10-10,6.485564231872559
2002-10-11,6.599280834197998
2002-10-14,6.562600135803223
2002-10-15,6.988123416900635
2002-10-16,6.6873250007629395
2002-10-17,7.318273067474365
2002-10-18,7.252241611480713
2002-10-21,7.65208625793457
2002-10-22,7.351285934448242
2002-10-23,7.5750532150268555
2002-10-24,7.39530611038208
2002-10-25,7.435657978057861
2002-10-28,7.127518653869629
2002-10-29,7.061489105224609
2002-10-30,6.951436996459961
2002-10-31,7.091281414031982
2002-11-01,7.267917156219482
2002-11-04,7.20904016494751
2002-11-05,7.157516956329346
2002-11-06,7.433516502380371
2002-11-07,6.682804584503174
2002-11-08,6.417848587036133
2002-11-11,6.417848587036133
2002-11-12,6.314807415008545
2002-11-13,6.462003707885742
2002-11-14,6.756402492523193
2002-11-15,6.991921424865723
2002-11-18,6.7968831062316895
2002-11-19,6.6717658042907715
2002-11-20,6.660723686218262
2002-11-21,6.988241672515869
2002-11-22,6.8815226554870605
2002-11-25,7.021360397338867
2002-11-26,6.807926177978516
2002-11-27,7.058160305023193
2002-11-29,7.032398223876953
2002-12-02,7.010319709777832
2002-12-03,6.55768346786499
2002-12-04,6.62392520904541
2002-12-05,6.531924724578857
2002-12-06,6.561367034912109
2002-12-09,6.487765789031982
2002-12-10,6.333207607269287
2002-12-11,6.3000874519348145
2002-12-12,6.406805992126465
2002-12-13,6.274328708648682
2002-12-16,6.605522632598877
2002-12-17,6.524564743041992
2002-12-18,6.513526439666748
2002-12-19,6.612884521484375
2002-12-20,6.675442218780518
2002-12-23,6.62392520904541
2002-12-24,6.587121486663818
2002-12-26,6.638644218444824
2002-12-27,6.432567596435547
2002-12-30,6.3000874519348145
2002-12-31,6.384730339050293
2003-01-02,6.888881683349609
2003-01-03,6.8299994468688965
2003-01-06,6.7159223556518555
2003-01-07,6.7159223556518555
2003-01-08,6.82632303237915
2003-01-09,6.96248197555542
2003-01-10,7.065522193908691
2003-01-13,7.087601661682129
2003-01-14,7.142797470092773
2003-01-15,7.098637104034424
2003-01-16,7.433516502380371
2003-01-17,7.385675430297852
2003-01-21,7.24583625793457
2003-01-22,7.253199100494385
2003-01-23,7.341516971588135
2003-01-24,7.286317825317383
2003-01-27,7.0287184715271
2003-01-28,7.153839111328125
2003-01-29,7.1685614585876465
2003-01-30,6.9654316902160645
2003-01-31,7.054065227508545
2003-02-03,7.135321617126465
2003-02-04,7.098387241363525
2003-02-05,7.164865970611572
2003-02-06,6.935885906219482
2003-02-07,6.832478046417236
2003-02-10,6.9802045822143555
2003-02-11,7.017136573791504
2003-02-12,6.832478046417236
2003-02-13,6.717985153198242
2003-02-14,6.754918575286865
2003-02-18,7.164865970611572
2003-02-19,7.035600185394287
2003-02-20,6.9654316902160645
2003-02-21,7.072534561157227
2003-02-24,6.858326435089111
2003-02-25,6.943268299102783
2003-02-26,6.94696569442749
2003-02-27,6.832478046417236
2003-02-28,6.762301921844482
2003-03-03,6.81770133972168
2003-03-04,6.407756805419922
2003-03-05,6.315423011779785
2003-03-06,6.300647735595703
2003-03-07,6.463149070739746
2003-03-10,6.300647735595703
2003-03-11,6.40405797958374
2003-03-12,6.444686412811279
2003-03-13,6.773381233215332
2003-03-14,6.858326435089111
2003-03-17,7.002361297607422
2003-03-18,7.017136573791504
2003-03-19,7.142703533172607
2003-03-20,7.2313408851623535
2003-03-21,7.471404552459717
2003-03-24,7.209186553955078
2003-03-25,7.345834255218506
2003-03-26,7.164865970611572
2003-03-27,7.127933502197266
2003-03-28,7.142703533172607
2003-03-31,7.091003894805908
2003-04-01,7.260890483856201
2003-04-02,7.718848705291748
2003-04-03,7.663449287414551
2003-04-04,7.5711188316345215
2003-04-07,7.792713642120361
2003-04-08,7.796408653259277
2003-04-09,7.888735294342041
2003-04-10,8.00692081451416
2003-04-11,8.029081344604492
2003-04-14,8.125107765197754
2003-04-15,8.261754989624023
2003-04-16,8.232208251953125
2003-04-17,8.343001365661621
2003-04-21,8.475960731506348
2003-04-22,8.638463973999023
2003-04-23,8.727103233337402
2003-04-24,8.71971321105957
2003-04-25,8.435338973999023
2003-04-28,8.653237342834473
2003-04-29,8.67908763885498
2003-04-30,8.752957344055176
2003-05-01,8.605223655700684
2003-05-02,8.723408699035645
2003-05-05,8.738181114196777
2003-05-06,8.690170288085938
2003-05-07,8.904378890991211
2003-05-08,9.011481285095215
2003-05-09,9.126298904418945
2003-05-12,9.370755195617676
2003-05-13,9.348530769348145
2003-05-14,9.215192794799805
2003-05-15,9.389270782470703
2003-05-16,9.070741653442383
2003-05-19,8.804064750671387
2003-05-20,8.91147518157959
2003-05-21,8.889251708984375
2003-05-22,9.330009460449219
2003-05-23,9.518904685974121
2003-05-27,9.385567665100098
2003-05-28,9.689287185668945
2003-05-29,9.630025863647461
2003-05-30,9.737434387207031
2003-06-02,10.037450790405273
2003-06-03,10.252272605895996
2003-06-04,10.585617065429688
2003-06-05,10.996750831604004
2003-06-06,10.618948936462402
2003-06-09,10.344868659973145
2003-06-10,10.896743774414062
2003-06-11,11.559731483459473
2003-06-12,11.448616981506348
2003-06-13,11.259722709655762
2003-06-16,11.793074607849121
2003-06-17,11.570843696594238
2003-06-18,11.500471115112305
2003-06-19,11.518988609313965
2003-06-20,10.778218269348145
2003-06-23,10.848593711853027
2003-06-24,10.97452449798584
2003-06-25,10.704136848449707
2003-06-26,10.97452449798584
2003-06-27,10.759700775146484
2003-06-30,10.407833099365234
2003-07-01,10.578211784362793
2003-07-02,10.68561840057373
2003-07-03,10.537468910217285
2003-07-07,10.996750831604004
2003-07-08,11.259722709655762
2003-07-09,11.207864761352539
2003-07-10,10.95970630645752
2003-07-11,10.952298164367676
2003-07-14,11.222681045532227
2003-07-15,10.500429153442383
2003-07-16,10.563394546508789
2003-07-17,10.400423049926758
2003-07-18,10.389311790466309
2003-07-21,10.178191184997559
2003-07-22,10.43746280670166
2003-07-23,10.507835388183594
2003-07-24,10.574507713317871
2003-07-25,10.518950462341309
2003-07-28,10.426347732543945
2003-07-29,10.35227108001709
2003-07-30,10.596729278564453
2003-07-31,10.426347732543945
2003-08-01,10.16338062286377
2003-08-04,10.093001365661621
2003-08-05,9.963369369506836
2003-08-06,10.379279136657715
2003-08-07,10.46469783782959
2003-08-08,10.891749382019043
2003-08-11,10.665227890014648
2003-08-12,10.813765525817871
2003-08-13,10.420130729675293
2003-08-14,10.490690231323242
2003-08-15,10.691224098205566
2003-08-18,10.746923446655273
2003-08-19,11.15169620513916
2003-08-20,11.233390808105469
2003-08-21,11.779279708862305
2003-08-22,11.385644912719727
2003-08-25,11.456202507019043
2003-08-26,11.32994556427002
2003-08-27,11.32994556427002
2003-08-28,11.671588897705078
2003-08-29,11.556468963623047
2003-09-02,11.478487014770508
2003-09-03,11.820136070251465
