Date,ADP
2002-07-02,18.818403244018555
2002-07-03,18.864757537841797
2002-07-05,19.940092086791992
2002-07-08,19.560012817382812
2002-07-09,18.707162857055664
2002-07-10,18.470775604248047
2002-07-11,18.76277732849121
2002-07-12,18.78595733642578
2002-07-15,18.62373161315918
2002-07-16,18.59128189086914
2002-07-17,19.16602897644043
2002-07-18,14.646834373474121
2002-07-19,14.832236289978027
2002-07-22,15.346721649169922
2002-07-23,16.041988372802734
2002-07-24,16.222759246826172
2002-07-25,16.13005828857422
2002-07-26,16.551847457885742
2002-07-29,17.200767517089844
2002-07-30,17.3027286529541
2002-07-31,17.28419303894043
2002-08-01,16.8299560546875
2002-08-02,16.778972625732422
2002-08-05,16.106891632080078
2002-08-06,16.663095474243164
2002-08-07,16.964366912841797
2002-08-08,17.594751358032227
2002-08-09,17.362998962402344
2002-08-12,17.01072883605957
2002-08-13,16.72798728942871
2002-08-14,17.40933609008789
2002-08-15,17.673540115356445
2002-08-16,17.99799156188965
2002-08-19,18.007266998291016
2002-08-20,17.539125442504883
2002-08-21,17.71525764465332
2002-08-22,18.44759750366211
2002-08-23,18.048980712890625
2002-08-26,18.062885284423828
2002-08-27,17.86821746826172
2002-08-28,17.45106315612793
2002-08-29,17.553030014038086
2002-08-30,17.506677627563477
2002-09-03,16.709442138671875
2002-09-04,17.270292282104492
2002-09-05,16.880939483642578
2002-09-06,17.506677627563477
2002-09-09,17.807954788208008
2002-09-10,17.79868507385254
2002-09-11,17.78241539001465
2002-09-12,17.275667190551758
2002-09-13,17.49883460998535
2002-09-16,17.470930099487305
2002-09-17,16.917695999145508
2002-09-18,16.62946128845215
2002-09-19,16.387710571289062
2002-09-20,16.46674346923828
2002-09-23,16.3272705078125
2002-09-24,16.108779907226562
2002-09-25,16.164569854736328
2002-09-26,16.63412094116211
2002-09-27,16.387710571289062
2002-09-30,16.164569854736328
2002-10-01,17.085067749023438
2002-10-02,16.276132583618164
2002-10-03,16.387710571289062
2002-10-04,16.006486892700195
2002-10-07,15.787989616394043
2002-10-08,16.489990234375
2002-10-09,16.108779907226562
2002-10-10,16.913053512573242
2002-10-11,17.824256896972656
2002-10-14,18.24266815185547
2002-10-15,19.181764602661133
2002-10-16,18.27520751953125
2002-10-17,19.618764877319336
2002-10-18,18.828441619873047
2002-10-21,19.49789047241211
2002-10-22,19.50718879699707
2002-10-23,20.432342529296875
2002-10-24,19.572269439697266
2002-10-25,20.14410400390625
2002-10-28,19.725688934326172
2002-10-29,19.43745231628418
2002-10-30,19.976741790771484
2002-10-31,19.772180557250977
2002-11-01,20.344005584716797
2002-11-04,20.78101921081543
2002-11-05,19.665258407592773
2002-11-06,19.88376235961914
2002-11-07,19.80937385559082
2002-11-08,19.781482696533203
2002-11-11,19.618764877319336
2002-11-12,19.77683448791504
2002-11-13,19.944194793701172
2002-11-14,20.2231388092041
2002-11-15,20.557861328125
2002-11-18,20.371906280517578
2002-11-19,19.990686416625977
2002-11-20,20.278928756713867
2002-11-21,20.6136531829834
2002-11-22,20.40909767150879
2002-11-25,19.930252075195312
2002-11-26,19.637359619140625
2002-11-27,20.116220474243164
2002-11-29,20.209192276000977
2002-12-02,20.33936309814453
2002-12-03,19.82798194885254
2002-12-04,20.162702560424805
2002-12-05,19.81402015686035
2002-12-06,19.600175857543945
2002-12-09,19.418853759765625
2002-12-10,19.363080978393555
2002-12-11,19.344423294067383
2002-12-12,19.321104049682617
2002-12-13,19.013391494750977
2002-12-16,18.92946434020996
2002-12-17,18.77560806274414
2002-12-18,18.369977951049805
2002-12-19,18.034282684326172
2002-12-20,18.365310668945312
2002-12-23,18.281387329101562
2002-12-24,18.23943328857422
2002-12-26,18.197458267211914
2002-12-27,18.02961540222168
2002-12-30,18.080913543701172
2002-12-31,18.300045013427734
2003-01-02,18.938796997070312
2003-01-03,18.831562042236328
2003-01-06,18.882844924926758
2003-01-07,18.705673217773438
2003-01-08,18.547142028808594
2003-01-09,18.84554672241211
2003-01-10,18.645055770874023
2003-01-13,18.48188018798828
2003-01-14,18.40727424621582
2003-01-15,16.929288864135742
2003-01-16,16.90131187438965
2003-01-17,16.831377029418945
2003-01-21,16.644878387451172
2003-01-22,16.6495418548584
2003-01-23,16.62156867980957
2003-01-24,16.31851577758789
2003-01-27,16.08538246154785
2003-01-28,16.411758422851562
2003-01-29,16.39310646057129
2003-01-30,15.810304641723633
2003-01-31,16.164640426635742
2003-02-03,15.852264404296875
2003-02-04,15.633127212524414
2003-02-05,15.726374626159668
2003-02-06,15.479272842407227
2003-02-07,15.386021614074707
2003-02-10,15.516560554504395
2003-02-11,15.595829010009766
2003-02-12,15.334732055664062
2003-02-13,15.054986000061035
2003-02-14,15.29743480682373
2003-02-18,15.8709135055542
2003-02-19,15.740362167358398
2003-02-20,15.726374626159668
2003-02-21,15.838275909423828
2003-02-24,15.082961082458496
2003-02-25,15.264799118041992
2003-02-26,15.027012825012207
2003-02-27,15.148240089416504
2003-02-28,15.152896881103516
2003-03-03,15.096957206726074
2003-03-04,14.784566879272461
2003-03-05,14.821864128112793
2003-03-06,14.476851463317871
2003-03-07,14.346296310424805
2003-03-10,14.080540657043457
2003-03-11,14.14581298828125
2003-03-12,14.253473281860352
2003-03-13,12.755577087402344
2003-03-14,13.359417915344238
2003-03-17,13.724534034729004
2003-03-18,13.785381317138672
2003-03-19,14.201986312866211
2003-03-20,14.41730785369873
2003-03-21,15.170943260192871
2003-03-24,14.431351661682129
2003-03-25,14.473479270935059
2003-03-26,14.492206573486328
2003-03-27,14.604548454284668
2003-03-28,14.515608787536621
2003-03-31,14.412626266479492
2003-04-01,14.571781158447266
2003-04-02,14.749656677246094
2003-04-03,14.618584632873535
2003-04-04,14.716887474060059
2003-04-07,14.861993789672852
2003-04-08,14.84327507019043
2003-04-09,14.721574783325195
2003-04-10,14.759018898010254
2003-04-11,14.79647159576416
2003-04-14,15.011787414550781
2003-04-15,14.936897277832031
2003-04-16,14.801140785217285
2003-04-17,15.344137191772461
2003-04-21,14.979021072387695
2003-04-22,15.517333984375
2003-04-23,15.849672317504883
2003-04-24,15.765416145324707
2003-04-25,15.493931770324707
2003-04-28,15.990110397338867
2003-04-29,15.78882122039795
2003-04-30,15.742018699645996
2003-05-01,15.873082160949707
2003-05-02,15.985428810119629
2003-05-05,15.78882122039795
2003-05-06,15.980748176574707
2003-05-07,16.130535125732422
2003-05-08,15.952668190002441
2003-05-09,16.196069717407227
2003-05-12,16.383312225341797
2003-05-13,15.85903549194336
2003-05-14,15.91521167755127
2003-05-15,16.022878646850586
2003-05-16,15.802868843078613
2003-05-19,15.592223167419434
2003-05-20,15.550093650817871
2003-05-21,15.582857131958008
2003-05-22,15.531370162963867
2003-05-23,15.559456825256348
2003-05-27,15.685840606689453
2003-05-28,15.891801834106445
2003-05-29,15.830947875976562
2003-05-30,16.336498260498047
2003-06-02,16.67352867126465
2003-06-03,16.636079788208008
2003-06-04,16.52372932434082
2003-06-05,16.256912231445312
2003-06-06,16.439470291137695
2003-06-09,16.07904815673828
2003-06-10,16.303733825683594
2003-06-11,16.252058029174805
2003-06-12,16.129940032958984
2003-06-13,16.021902084350586
2003-06-16,16.449338912963867
2003-06-17,16.623136520385742
2003-06-18,16.66071128845215
2003-06-19,16.4587345123291
2003-06-20,16.594951629638672
2003-06-23,16.402366638183594
2003-06-24,16.313125610351562
2003-06-25,15.99372386932373
2003-06-26,16.11583709716797
2003-06-27,15.810532569885254
2003-06-30,15.904478073120117
2003-07-01,16.1064510345459
2003-07-02,16.449338912963867
2003-07-03,16.289640426635742
2003-07-07,16.67479133605957
2003-07-08,16.829805374145508
2003-07-09,16.933149337768555
2003-07-10,16.552671432495117
2003-07-11,16.627832412719727
2003-07-14,17.07406234741211
2003-07-15,17.097545623779297
2003-07-16,17.247848510742188
2003-07-17,16.88617706298828
2003-07-18,17.0177001953125
2003-07-21,16.67010498046875
2003-07-22,16.956628799438477
2003-07-23,16.867389678955078
2003-07-24,16.735858917236328
2003-07-25,17.299522399902344
2003-07-28,17.294828414916992
2003-07-29,16.867389678955078
2003-07-30,16.994199752807617
2003-07-31,17.41695213317871
2003-08-01,17.40285873413086
2003-08-04,17.468616485595703
2003-08-05,17.28542709350586
2003-08-06,17.327701568603516
2003-08-07,17.57665252685547
2003-08-08,17.867877960205078
2003-08-11,17.79741668701172
2003-08-12,17.877267837524414
2003-08-13,18.00408935546875
2003-08-14,18.370468139648438
2003-08-15,18.323501586914062
2003-08-18,18.290611267089844
2003-08-19,18.379858016967773
2003-08-20,18.337589263916016
2003-08-21,18.647594451904297
2003-08-22,18.487882614135742
2003-08-25,18.412742614746094
2003-08-26,18.511377334594727
2003-08-27,18.558351516723633
2003-08-28,18.445621490478516
2003-08-29,18.746240615844727
2003-09-02,18.981094360351562
2003-09-03,18.858966827392578
2003-09-04,18.863664627075195
2003-09-05,18.76502799987793
2003-09-08,19.0186710357666
2003-09-09,18.43623161315918
2003-09-10,18.08286476135254
2003-09-11,18.007478713989258
2003-09-12,18.21006965637207
2003-09-15,17.833145141601562
2003-09-16,17.960359573364258
2003-09-17,17.87555503845215
2003-09-18,18.120546340942383
