Date,MAA
2000-06-22,6.5257134437561035
2000-06-23,6.508405685424805
2000-06-26,6.646880626678467
2000-06-27,6.681502819061279
2000-06-28,6.681502819061279
2000-06-29,6.681502819061279
2000-06-30,6.651206970214844
2000-07-03,6.733431339263916
2000-07-05,6.664192199707031
2000-07-06,6.681502819061279
2000-07-07,6.681502819061279
2000-07-10,6.681502819061279
2000-07-11,6.698813438415527
2000-07-12,6.716121196746826
2000-07-13,6.698813438415527
2000-07-14,6.733431339263916
2000-07-17,6.698813438415527
2000-07-18,6.62957239151001
2000-07-19,6.681502819061279
2000-07-20,6.7042012214660645
2000-07-21,6.668733596801758
2000-07-24,6.633259296417236
2000-07-25,6.668733596801758
2000-07-26,6.7042012214660645
2000-07-27,6.668733596801758
2000-07-28,6.668733596801758
2000-07-31,6.721942901611328
2000-08-01,6.775143623352051
2000-08-02,6.828352928161621
2000-08-03,6.8106207847595215
2000-08-04,6.792884826660156
2000-08-07,6.775143623352051
2000-08-08,6.863831043243408
2000-08-09,6.846094608306885
2000-08-10,6.739675045013428
2000-08-11,6.828352928161621
2000-08-14,6.881565570831299
2000-08-15,6.8993000984191895
2000-08-16,6.95250940322876
2000-08-17,6.917038917541504
2000-08-18,6.917038917541504
2000-08-21,6.917038917541504
2000-08-22,6.987977504730225
2000-08-23,6.917038917541504
2000-08-24,6.917038917541504
2000-08-25,6.917038917541504
2000-08-28,6.8106207847595215
2000-08-29,6.792884826660156
2000-08-30,6.8106207847595215
2000-08-31,6.863831043243408
2000-09-01,6.863831043243408
2000-09-05,6.8106207847595215
2000-09-06,6.739675045013428
2000-09-07,6.721942901611328
2000-09-08,6.7042012214660645
2000-09-11,6.739675045013428
2000-09-12,6.8106207847595215
2000-09-13,6.828352928161621
2000-09-14,6.8106207847595215
2000-09-15,6.8106207847595215
2000-09-18,6.739675045013428
2000-09-19,6.775143623352051
2000-09-20,6.775143623352051
2000-09-21,6.739675045013428
2000-09-22,6.775143623352051
2000-09-25,6.739675045013428
2000-09-26,6.739675045013428
2000-09-27,6.792884826660156
2000-09-28,6.8993000984191895
2000-09-29,6.792884826660156
2000-10-02,6.739675045013428
2000-10-03,6.7042012214660645
2000-10-04,6.686463832855225
2000-10-05,6.650994777679443
2000-10-06,6.597789764404297
2000-10-09,6.597789764404297
2000-10-10,6.633259296417236
2000-10-11,6.544582366943359
2000-10-12,6.4559006690979
2000-10-13,6.4559006690979
2000-10-16,6.491369724273682
2000-10-17,6.4559006690979
2000-10-18,6.367221832275391
2000-10-19,6.349483966827393
2000-10-20,6.427414894104004
2000-10-23,6.409208297729492
2000-10-24,6.409208297729492
2000-10-25,6.336375713348389
2000-10-26,6.390997886657715
2000-10-27,6.427414894104004
2000-10-30,6.427414894104004
2000-10-31,6.409208297729492
2000-11-01,6.3727898597717285
2000-11-02,6.3727898597717285
2000-11-03,6.409208297729492
2000-11-06,6.299959659576416
2000-11-07,6.3545823097229
2000-11-08,6.3181657791137695
2000-11-09,6.299959659576416
2000-11-10,6.299959659576416
2000-11-13,6.390997886657715
2000-11-14,6.3181657791137695
2000-11-15,6.3727898597717285
2000-11-16,6.409208297729492
2000-11-17,6.336375713348389
2000-11-20,6.3181657791137695
2000-11-21,6.336375713348389
2000-11-22,6.336375713348389
2000-11-24,6.3545823097229
2000-11-27,6.299959659576416
2000-11-28,6.2271270751953125
2000-11-29,6.208916664123535
2000-11-30,6.190707683563232
2000-12-01,6.263540267944336
2000-12-04,6.245336532592773
2000-12-05,6.208916664123535
2000-12-06,6.2271270751953125
2000-12-07,6.245336532592773
2000-12-08,6.3545823097229
2000-12-11,6.409208297729492
2000-12-12,6.3727898597717285
2000-12-13,6.299959659576416
2000-12-14,6.263540267944336
2000-12-15,6.2817511558532715
2000-12-18,6.3727898597717285
2000-12-19,6.409208297729492
2000-12-20,6.500248432159424
2000-12-21,6.536664009094238
2000-12-22,6.5730743408203125
2000-12-26,6.591287136077881
2000-12-27,6.609494686126709
2000-12-28,6.591287136077881
2000-12-29,6.5730743408203125
2001-01-02,6.5730743408203125
2001-01-03,6.664117336273193
2001-01-04,6.7005295753479
2001-01-05,6.627701282501221
2001-01-08,6.591287136077881
2001-01-09,6.591287136077881
2001-01-10,6.6459126472473145
2001-01-11,6.7005295753479
2001-01-12,6.68232536315918
2001-01-16,6.736950397491455
2001-01-17,6.68232536315918
2001-01-18,6.736950397491455
2001-01-19,6.791574001312256
2001-01-22,6.873000144958496
2001-01-23,6.891678333282471
2001-01-24,6.854326248168945
2001-01-25,6.854326248168945
2001-01-26,6.854326248168945
2001-01-29,6.807262420654297
2001-01-30,6.831170082092285
2001-01-31,6.813240051269531
2001-02-01,6.84013032913208
2001-02-02,6.783355712890625
2001-02-05,6.783355712890625
2001-02-06,6.783355712890625
2001-02-07,6.819218158721924
2001-02-08,6.783355712890625
2001-02-09,6.741519927978516
2001-02-12,6.798296928405762
2001-02-13,6.738531589508057
2001-02-14,6.744508266448975
2001-02-15,6.741519927978516
2001-02-16,6.738531589508057
2001-02-20,6.61601448059082
2001-02-21,6.5741753578186035
2001-02-22,6.529351711273193
2001-02-23,6.589118003845215
2001-02-26,6.592108249664307
2001-02-27,6.559235572814941
2001-02-28,6.514413833618164
2001-03-01,6.571187496185303
2001-03-02,6.663825035095215
2001-03-05,6.714624881744385
2001-03-06,6.768415927886963
2001-03-07,6.780369281768799
2001-03-08,6.75048303604126
2001-03-09,6.777377605438232
2001-03-12,6.708650588989258
2001-03-13,6.708650588989258
2001-03-14,6.693708896636963
2001-03-15,6.67876672744751
2001-03-16,6.565213680267334
2001-03-19,6.5831427574157715
2001-03-20,6.5383195877075195
2001-03-21,6.607048988342285
2001-03-22,6.708650588989258
2001-03-23,6.738531589508057
2001-03-26,6.723587989807129
2001-03-27,6.753473281860352
2001-03-28,6.669800281524658
2001-03-29,6.663825035095215
2001-03-30,6.717615604400635
2001-04-02,6.741519927978516
2001-04-03,6.753473281860352
2001-04-04,6.738531589508057
2001-04-05,6.783355712890625
2001-04-06,6.741519927978516
2001-04-09,6.717615604400635
2001-04-10,6.723587989807129
2001-04-11,6.753473281860352
2001-04-12,6.747495651245117
2001-04-16,6.723587989807129
2001-04-17,6.747495651245117
2001-04-18,6.902887344360352
2001-04-19,6.907486915588379
2001-04-20,6.959605693817139
2001-04-23,6.944278240203857
2001-04-24,6.959605693817139
2001-04-25,7.005593776702881
2001-04-26,7.036252498626709
2001-04-27,6.996397972106934
2001-04-30,7.0209269523620605
2001-05-01,7.05157995223999
2001-05-02,7.0209269523620605
2001-05-03,7.05464506149292
2001-05-04,7.088372230529785
2001-05-07,7.036252498626709
2001-05-08,7.005593776702881
2001-05-09,7.005593776702881
2001-05-10,6.990267276763916
2001-05-11,7.036252498626709
2001-05-14,7.048516750335693
2001-05-15,7.115968227386475
2001-05-16,7.143561363220215
2001-05-17,7.235538959503174
2001-05-18,7.336713790893555
2001-05-21,7.428689956665039
2001-05-22,7.529863357543945
2001-05-23,7.46547794342041
2001-05-24,7.51146936416626
2001-05-25,7.542128086090088
2001-05-29,7.496140003204346
2001-05-30,7.46547794342041
2001-05-31,7.388829708099365
2001-06-01,7.480808258056641
2001-06-04,7.486944198608398
2001-06-05,7.526798725128174
2001-06-06,7.51146936416626
2001-06-07,7.51146936416626
2001-06-08,7.560524940490723
2001-06-11,7.557460784912109
2001-06-12,7.664761543273926
2001-06-13,7.649434566497803
2001-06-14,7.572784900665283
2001-06-15,7.69542121887207
2001-06-18,7.69542121887207
2001-06-19,7.69542121887207
2001-06-20,7.710753917694092
2001-06-21,7.738345146179199
2001-06-22,7.726085186004639
2001-06-25,7.6800947189331055
2001-06-26,7.747542858123779
2001-06-27,7.793531894683838
2001-06-28,7.830322265625
2001-06-29,7.8456501960754395
2001-07-02,7.879379749298096
2001-07-03,7.8947062492370605
2001-07-05,7.879379749298096
2001-07-06,7.848720073699951
2001-07-09,7.8947062492370605
2001-07-10,7.879379749298096
2001-07-11,7.8947062492370605
2001-07-12,7.956024646759033
2001-07-13,7.949889659881592
2001-07-16,7.879379749298096
2001-07-17,8.048002243041992
2001-07-18,7.97748327255249
2001-07-19,8.090926170349121
2001-07-20,8.079947471618652
2001-07-23,8.058005332946777
2001-07-24,8.026652336120605
2001-07-25,8.089359283447266
2001-07-26,8.19596004486084
2001-07-27,8.120711326599121
2001-07-30,8.13638687133789
2001-07-31,8.073678970336914
2001-08-01,8.13638687133789
2001-08-02,8.120711326599121
2001-08-03,8.120711326599121
2001-08-06,8.114437103271484
2001-08-07,8.051730155944824
2001-08-08,7.99529504776001
2001-08-09,7.99529504776001
2001-08-10,8.058005332946777
2001-08-13,8.089359283447266
2001-08-14,8.18342113494873
2001-08-15,8.152067184448242
2001-08-16,8.158334732055664
2001-08-17,8.18028450012207
2001-08-20,8.224176406860352
2001-08-21,8.18342113494873
2001-08-22,8.199095726013184
2001-08-23,8.18342113494873
2001-08-24,8.167742729187012
2001-08-27,8.167742729187012
2001-08-28,8.174012184143066
2001-08-29,8.01097297668457
2001-08-30,8.01097297668457
2001-08-31,8.089359283447266
2001-09-04,8.145795822143555
2001-09-05,8.120711326599121
2001-09-06,8.079947471618652
2001-09-07,8.01097297668457
2001-09-10,8.03292179107666
2001-09-17,7.932587623596191
2001-09-18,8.042327880859375
2001-09-19,8.058005332946777
2001-09-20,7.854201316833496
2001-09-21,7.678623199462891
2001-09-24,7.822848320007324
2001-09-25,7.854201316833496
2001-09-26,7.932587623596191
2001-09-27,7.948263168334961
2001-09-28,8.152067184448242
2001-10-01,8.089359283447266
2001-10-02,8.158334732055664
2001-10-03,8.152067184448242
2001-10-04,8.167742729187012
2001-10-05,8.105036735534668
2001-10-08,8.158334732055664
2001-10-09,8.152067184448242
2001-10-10,8.18342113494873
2001-10-11,8.18342113494873
2001-10-12,8.221039772033691
2001-10-15,8.21477222442627
2001-10-16,8.139525413513184
2001-10-17,8.089359283447266
2001-10-18,8.073678970336914
2001-10-19,8.108168601989746
2001-10-22,8.052033424377441
2001-10-23,7.97183084487915
2001-10-24,7.942960739135742
2001-10-25,7.93654203414917
2001-10-26,8.068071365356445
2001-10-29,7.9878716468811035
2001-10-30,7.8274712562561035
2001-10-31,7.885218143463135
2001-11-01,8.052033424377441
2001-11-02,7.955792427062988
2001-11-05,7.9878716468811035
2001-11-06,8.084111213684082
2001-11-07,8.042407989501953
2001-11-08,8.109776496887207
2001-11-09,8.18034839630127
2001-11-12,8.164312362670898
2001-11-13,8.15147876739502
2001-11-14,8.276588439941406
2001-11-15,8.308670997619629
2001-11-16,8.286212921142578
2001-11-19,8.276588439941406
2001-11-20,8.27979850769043
2001-11-21,8.283005714416504
2001-11-23,8.305461883544922
2001-11-26,8.270172119140625
2001-11-27,8.234882354736328
2001-11-28,8.21884822845459
2001-11-29,8.308670997619629
2001-11-30,8.276588439941406
2001-12-03,8.212427139282227
2001-12-04,8.305461883544922
2001-12-05,8.324708938598633
2001-12-06,8.337539672851562
2001-12-07,8.37282657623291
2001-12-10,8.34074878692627
2001-12-11,8.292628288269043
2001-12-12,8.244513511657715
2001-12-13,8.100146293640137
2001-12-14,8.228470802307129
2001-12-17,8.388867378234863
2001-12-18,8.433783531188965
2001-12-19,8.347164154052734
2001-12-20,8.308670997619629
2001-12-21,8.42094898223877
2001-12-24,8.395282745361328
2001-12-26,8.510769844055176
2001-12-27,8.55888843536377
2001-12-28,8.510769844055176
2001-12-31,8.436988830566406
2002-01-02,8.42094898223877
2002-01-03,8.485109329223633
2002-01-04,8.46585750579834
2002-01-07,8.388867378234863
2002-01-08,8.478691101074219
2002-01-09,8.436988830566406
2002-01-10,8.427361488342285
2002-01-11,8.404905319213867
2002-01-14,8.568512916564941
2002-01-15,8.565306663513184
2002-01-16,8.523599624633789
2002-01-17,8.565306663513184
2002-01-18,8.51718521118164
2002-01-22,8.541790008544922
2002-01-23,8.554911613464355
2002-01-24,8.46634578704834
2002-01-25,8.443380355834961
2002-01-28,8.41714096069336
2002-01-29,8.384336471557617
2002-01-30,8.413859367370605
2002-01-31,8.43354320526123
2002-02-01,8.407299995422363
2002-02-04,8.364657402038574
2002-02-05,8.364657402038574
2002-02-06,8.29904842376709
2002-02-07,8.302331924438477
2002-02-08,8.331850051879883
2002-02-11,8.390897750854492
2002-02-12,8.397459030151367
2002-02-13,8.390897750854492
2002-02-14,8.266247749328613
2002-02-15,8.390897750854492
2002-02-19,8.371219635009766
2002-02-20,8.446662902832031
2002-02-21,8.397459030151367
2002-02-22,8.446662902832031
2002-02-25,8.446662902832031
2002-02-26,8.446662902832031
2002-02-27,8.449946403503418
2002-02-28,8.413859367370605
2002-03-01,8.331850051879883
2002-03-04,8.282648086547852
2002-03-05,8.331850051879883
2002-03-06,8.387612342834473
2002-03-07,8.384336471557617
2002-03-08,8.381054878234863
2002-03-11,8.348257064819336
2002-03-12,8.364657402038574
2002-03-13,8.371219635009766
2002-03-14,8.476187705993652
2002-03-15,8.476187705993652
2002-03-18,8.413859367370605
2002-03-19,8.456501960754395
2002-03-20,8.361377716064453
2002-03-21,8.512267112731934
2002-03-22,8.528668403625488
2002-03-25,8.54507064819336
2002-03-26,8.561466217041016
2002-03-27,8.528668403625488
2002-03-28,8.577875137329102
2002-04-01,8.495863914489746
2002-04-02,8.594270706176758
2002-04-03,8.54507064819336
2002-04-04,8.528668403625488
2002-04-05,8.600829124450684
2002-04-08,8.613956451416016
2002-04-09,8.689404487609863
2002-04-10,8.856690406799316
2002-04-11,8.86325454711914
2002-04-12,8.994463920593262
2002-04-15,8.866539001464844
2002-04-16,8.873092651367188
2002-04-17,8.76156234741211
2002-04-18,8.807487487792969
2002-04-19,8.721977233886719
2002-04-22,8.69851016998291
2002-04-23,8.658266067504883
2002-04-24,8.681739807128906
2002-04-25,8.624732971191406
2002-04-26,8.6046142578125
2002-04-29,8.802459716796875
2002-04-30,8.966772079467773
2002-05-01,8.903058052062988
2002-05-02,8.752158164978027
2002-05-03,8.799110412597656
2002-05-06,8.819225311279297
2002-05-07,8.785690307617188
2002-05-08,8.728687286376953
2002-05-09,8.654911994934082
2002-05-10,8.634794235229492
2002-05-13,8.644851684570312
2002-05-14,8.681739807128906
2002-05-15,8.634794235229492
2002-05-16,8.634794235229492
2002-05-17,8.701857566833496
2002-05-20,8.668325424194336
2002-05-21,8.611320495605469
2002-05-22,8.634794235229492
2002-05-23,8.668325424194336
2002-05-24,8.634794235229492
2002-05-28,8.618023872375488
2002-05-29,8.715272903442383
2002-05-30,8.886292457580566
2002-05-31,8.72533130645752
2002-06-03,8.882938385009766
2002-06-04,8.852758407592773
2002-06-05,8.688447952270508
2002-06-06,8.658266067504883
2002-06-07,8.691802024841309
2002-06-10,8.634794235229492
2002-06-11,8.634794235229492
2002-06-12,8.701857566833496
2002-06-13,8.65156364440918
2002-06-14,8.721977233886719
2002-06-17,8.718624114990234
2002-06-18,8.711923599243164
2002-06-19,8.835990905761719
2002-06-20,8.903058052062988
2002-06-21,8.903058052062988
2002-06-24,8.852758407592773
2002-06-25,8.92988109588623
2002-06-26,8.903058052062988
2002-06-27,8.973481178283691
2002-06-28,8.970122337341309
2002-07-01,8.976837158203125
2002-07-02,8.963421821594238
2002-07-03,8.91982650756836
2002-07-05,8.936592102050781
2002-07-08,8.913124084472656
2002-07-09,8.903058052062988
2002-07-10,8.852758407592773
2002-07-11,8.65156364440918
2002-07-12,8.65156364440918
2002-07-15,8.752158164978027
2002-07-16,8.819225311279297
2002-07-17,8.785690307617188
2002-07-18,8.607964515686035
2002-07-19,8.550962448120117
2002-07-22,8.425687789916992
2002-07-23,8.130534172058105
2002-07-24,8.168286323547363
2002-07-25,8.435983657836914
2002-07-26,8.580129623413086
2002-07-29,8.679664611816406
2002-07-30,8.700258255004883
2002-07-31,8.83753490447998
2002-08-01,8.803216934204102
2002-08-02,8.528655052185059
2002-08-05,8.32272720336914
2002-08-06,8.284978866577148
2002-08-07,8.425687789916992
2002-08-08,8.460005760192871
2002-08-09,8.425687789916992
2002-08-12,8.494335174560547
2002-08-13,8.25408935546875
2002-08-14,8.357051849365234
2002-08-15,8.346755981445312
2002-08-16,8.453145980834961
2002-08-19,8.425687789916992
2002-08-20,8.41882610321045
2002-08-21,8.590424537658691
2002-08-22,8.4771728515625
2002-08-23,8.473740577697754
2002-08-26,8.631617546081543
2002-08-27,8.569836616516113
2002-08-28,8.61445426940918
2002-08-29,8.717415809631348
2002-08-30,8.648774147033691
2002-09-03,8.562972068786621
2002-09-04,8.73458194732666
2002-09-05,8.751734733581543
2002-09-06,8.76546859741211
2002-09-09,8.717415809631348
2002-09-10,8.665931701660156
2002-09-11,8.69682502746582
2002-09-12,8.689958572387695
2002-09-13,8.786059379577637
2002-09-16,8.635047912597656
2002-09-17,8.54581356048584
2002-09-18,8.525221824645996
2002-09-19,8.422258377075195
2002-09-20,8.525221824645996
2002-09-23,8.580129623413086
2002-09-24,8.53551959991455
2002-09-25,8.586996078491211
2002-09-26,8.61445426940918
2002-09-27,8.511491775512695
2002-09-30,8.549246788024902
2002-10-01,8.638476371765137
2002-10-02,8.590424537658691
2002-10-03,8.576703071594238
2002-10-04,8.54581356048584
2002-10-07,8.28840446472168
2002-10-08,8.133966445922852
2002-10-09,7.79419469833374
2002-10-10,7.715254783630371
2002-10-11,7.972660541534424
2002-10-14,7.907449722290039
2002-10-15,8.092784881591797
2002-10-16,8.048164367675781
2002-10-17,8.185445785522461
2002-10-18,8.178582191467285
2002-10-21,8.216338157653809
2002-10-22,8.077371597290039
2002-10-23,8.20050048828125
2002-10-24,8.260310173034668
2002-10-25,8.32011604309082
2002-10-28,8.270864486694336
2002-10-29,8.28142261505127
2002-10-30,8.239198684692383
2002-10-31,8.302526473999023
2002-11-01,8.4256591796875
2002-11-04,8.467874526977539
2002-11-05,8.682470321655273
2002-11-06,8.865411758422852
2002-11-07,8.766904830932617
2002-11-08,8.6508150100708
2002-11-11,8.654325485229492
2002-11-12,8.742280960083008
2002-11-13,8.763387680053711
2002-11-14,8.875965118408203
2002-11-15,8.742280960083008
2002-11-18,8.689510345458984
2002-11-19,8.657845497131348
2002-11-20,8.759866714477539
2002-11-21,8.788012504577637
2002-11-22,8.795047760009766
2002-11-25,8.777460098266602
2002-11-26,8.780975341796875
2002-11-27,8.795047760009766
2002-11-29,8.759866714477539
2002-12-02,8.791534423828125
2002-12-03,8.745800018310547
2002-12-04,8.773942947387695
2002-12-05,8.724687576293945
2002-12-06,8.724687576293945
2002-12-09,8.70710277557373
2002-12-10,8.633221626281738
2002-12-11,8.619150161743164
2002-12-12,8.615630149841309
2002-12-13,8.612114906311035
2002-12-16,8.619150161743164
2002-12-17,8.580451011657715
2002-12-18,8.513607025146484
2002-12-19,8.436216354370117
2002-12-20,8.390478134155273
2002-12-23,8.408065795898438
2002-12-24,8.47843074798584
2002-12-26,8.506571769714355
2002-12-27,8.52064323425293
2002-12-30,8.619150161743164
2002-12-31,8.60155963897705
2003-01-02,8.689510345458984
2003-01-03,8.724687576293945
2003-01-06,8.738765716552734
2003-01-07,8.608593940734863
2003-01-08,8.531196594238281
2003-01-09,8.576932907104492
2003-01-10,8.562862396240234
2003-01-13,8.612114906311035
2003-01-14,8.622666358947754
2003-01-15,8.612114906311035
2003-01-16,8.541752815246582
2003-01-17,8.496016502380371
2003-01-21,8.503057479858398
2003-01-22,8.555329322814941
2003-01-23,8.551728248596191
2003-01-24,8.476014137268066
2003-01-27,8.439960479736328
2003-01-28,8.457987785339355
2003-01-29,8.544516563415527
2003-01-30,8.508459091186523
2003-01-31,8.580567359924316
2003-02-03,8.569751739501953
2003-02-04,8.551728248596191
2003-02-05,8.598593711853027
2003-02-06,8.555329322814941
2003-02-07,8.439960479736328
2003-02-10,8.490434646606445
2003-02-11,8.40030574798584
2003-02-12,8.3678560256958
2003-02-13,8.472411155700684
2003-02-14,8.457987785339355
2003-02-18,8.50485610961914
2003-02-19,8.472411155700684
2003-02-20,8.461591720581055
2003-02-21,8.454381942749023
2003-02-24,8.454381942749023
2003-02-25,8.457987785339355
2003-02-26,8.42914867401123
2003-02-27,8.490434646606445
2003-02-28,8.40390682220459
2003-03-03,8.479616165161133
2003-03-04,8.454381942749023
2003-03-05,8.472411155700684
2003-03-06,8.483227729797363
2003-03-07,8.468806266784668
2003-03-10,8.4219331741333
2003-03-11,8.40030574798584
2003-03-12,8.443562507629395
2003-03-13,8.50485610961914
2003-03-14,8.519272804260254
2003-03-17,8.613017082214355
2003-03-18,8.616621017456055
2003-03-19,8.598593711853027
2003-03-20,8.623831748962402
2003-03-21,8.685121536254883
2003-03-24,8.616621017456055
2003-03-25,8.670701026916504
2003-03-26,8.616621017456055
2003-03-27,8.634647369384766
2003-03-28,8.598593711853027
2003-03-31,8.544516563415527
2003-04-01,8.652676582336426
2003-04-02,8.667095184326172
2003-04-03,8.645465850830078
2003-04-04,8.645465850830078
2003-04-07,8.73559284210205
2003-04-08,8.706750869750977
2003-04-09,8.688727378845215
2003-04-10,8.681513786315918
2003-04-11,8.663491249084473
2003-04-14,8.82933235168457
2003-04-15,8.836540222167969
2003-04-16,9.013200759887695
2003-04-17,9.103331565856934
2003-04-21,9.15380573272705
2003-04-22,9.362312316894531
2003-04-23,9.447190284729004
2003-04-24,9.447190284729004
2003-04-25,9.465641021728516
2003-04-28,9.591108322143555
2003-04-29,9.480401039123535
2003-04-30,9.484091758728027
2003-05-01,9.554204940795898
2003-05-02,9.613245964050293
2003-05-05,9.742410659790039
2003-05-06,9.794075012207031
2003-05-07,9.7608642578125
2003-05-08,9.797764778137207
2003-05-09,9.890022277832031
2003-05-12,9.963833808898926
2003-05-13,9.956451416015625
2003-05-14,9.926928520202637
2003-05-15,9.956451416015625
2003-05-16,9.952757835388184
2003-05-19,9.930619239807129
2003-05-20,10.000736236572266
2003-05-21,9.963833808898926
2003-05-22,9.960140228271484
2003-05-23,9.971211433410645
2003-05-27,9.989662170410156
2003-05-28,9.912165641784668
2003-05-29,9.650157928466797
2003-05-30,9.687054634094238
2003-06-02,9.779317855834961
2003-06-03,9.7055082321167
2003-06-04,9.912165641784668
2003-06-05,9.926928520202637
2003-06-06,9.890022277832031
2003-06-09,9.779317855834961
2003-06-10,9.9933500289917
2003-06-11,9.982283592224121
2003-06-12,10.070852279663086
2003-06-13,10.000736236572266
2003-06-16,10.056092262268066
2003-06-17,10.022876739501953
2003-06-18,10.011802673339844
2003-06-19,9.963833808898926
2003-06-20,9.952757835388184
2003-06-23,9.797764778137207
2003-06-24,9.797764778137207
2003-06-25,9.83466911315918
2003-06-26,10.074542999267578
2003-06-27,9.9933500289917
2003-06-30,9.967517852783203
2003-07-01,10.08560562133789
2003-07-02,10.255364418029785
2003-07-03,10.251672744750977
2003-07-07,10.628082275390625
2003-07-08,10.554277420043945
2003-07-09,10.509991645812988
2003-07-10,10.521064758300781
2003-07-11,10.524755477905273
2003-07-14,10.646536827087402
2003-07-15,10.720340728759766
2003-07-16,10.664990425109863
2003-07-17,10.583803176879883
2003-07-18,10.716652870178223
2003-07-21,10.794146537780762
2003-07-22,10.656706809997559
2003-07-23,10.543737411499023
2003-07-24,10.66047191619873
2003-07-25,10.765904426574707
2003-07-28,10.81109619140625
2003-07-29,10.844985008239746
2003-07-30,10.912765502929688
2003-07-31,10.76966667175293
2003-08-01,10.950421333312988
2003-08-04,10.973020553588867
2003-08-05,10.743316650390625
2003-08-06,10.713193893432617
2003-08-07,10.75084400177002
2003-08-08,10.837454795837402
2003-08-11,10.954187393188477
2003-08-12,10.999372482299805
2003-08-13,10.976778984069824
2003-08-14,11.021966934204102
2003-08-15,10.901471138000488
2003-08-18,11.202720642089844
2003-08-19,11.259207725524902
2003-08-20,11.259207725524902
2003-08-21,11.278033256530762
2003-08-22,11.221549034118652
2003-08-25,11.262965202331543
2003-08-26,11.240375518798828
2003-08-27,11.165061950683594
2003-08-28,11.259207725524902
2003-08-29,11.067155838012695
2003-09-02,11.296857833862305
2003-09-03,11.488905906677246
2003-09-04,11.51526927947998
2003-09-05,11.66589069366455
2003-09-08,11.748735427856445
2003-09-09,11.711081504821777
2003-09-10,11.613170623779297
2003-09-11,11.609404563903809
2003-09-12,11.503968238830566
2003-09-15,11.53409194946289
