Date,MGM
2000-04-25,13.620901107788086
2000-04-26,13.473810195922852
2000-04-27,13.267877578735352
2000-04-28,13.885672569274902
2000-05-01,13.885672569274902
2000-05-02,13.650321960449219
2000-05-03,13.444389343261719
2000-05-04,13.709157943725586
2000-05-05,14.062185287475586
2000-05-08,14.591721534729004
2000-05-09,14.94474983215332
2000-05-10,15.03300666809082
2000-05-11,15.591965675354004
2000-05-12,16.180334091186523
2000-05-15,16.268592834472656
2000-05-16,15.886151313781738
2000-05-17,15.797891616821289
2000-05-18,15.650801658630371
2000-05-19,15.856730461120605
2000-05-22,15.591965675354004
2000-05-23,15.533124923706055
2000-05-24,15.562545776367188
2000-05-25,15.474289894104004
2000-05-26,15.680222511291504
2000-05-30,15.915573120117188
2000-05-31,15.297774314880371
2000-06-01,15.680222511291504
2000-06-02,15.768474578857422
2000-06-05,15.533124923706055
2000-06-06,15.268356323242188
2000-06-07,15.444868087768555
2000-06-08,15.268356323242188
2000-06-09,15.444868087768555
2000-06-12,15.591965675354004
2000-06-13,15.739054679870605
2000-06-14,16.003828048706055
2000-06-15,16.092082977294922
2000-06-16,16.15091896057129
2000-06-19,15.768474578857422
2000-06-20,15.356614112854004
2000-06-21,15.03300666809082
2000-06-22,15.121261596679688
2000-06-23,14.915328025817871
2000-06-26,15.150681495666504
2000-06-27,15.386026382446289
2000-06-28,15.533124923706055
2000-06-29,15.680222511291504
2000-06-30,15.128616333007812
2000-07-03,15.533124923706055
2000-07-05,15.827316284179688
2000-07-06,16.003828048706055
2000-07-07,16.03324317932129
2000-07-10,16.180334091186523
2000-07-11,16.35685157775879
2000-07-12,16.298011779785156
2000-07-13,16.239171981811523
2000-07-14,16.239171981811523
2000-07-17,16.415695190429688
2000-07-18,16.35685157775879
2000-07-19,16.298011779785156
2000-07-20,16.82755470275879
2000-07-21,16.915807723999023
2000-07-24,16.886388778686523
2000-07-25,16.915807723999023
2000-07-26,16.915807723999023
2000-07-27,16.856971740722656
2000-07-28,16.386272430419922
2000-07-31,16.915807723999023
2000-08-01,16.739299774169922
2000-08-02,16.680458068847656
2000-08-03,16.62162208557129
2000-08-04,16.533367156982422
2000-08-07,16.35685157775879
2000-08-08,16.35685157775879
2000-08-09,16.386272430419922
2000-08-10,16.35685157775879
2000-08-11,16.62162208557129
2000-08-14,16.32743263244629
2000-08-15,16.092082977294922
2000-08-16,15.533124923706055
2000-08-17,16.533367156982422
2000-08-18,16.239171981811523
2000-08-21,15.886151313781738
2000-08-22,15.974406242370605
2000-08-23,15.709638595581055
2000-08-24,15.827316284179688
2000-08-25,15.856730461120605
2000-08-28,15.739054679870605
2000-08-29,15.856730461120605
2000-08-30,15.739054679870605
2000-08-31,16.180334091186523
2000-09-01,16.121503829956055
2000-09-05,16.79813575744629
2000-09-06,16.445104598999023
2000-09-07,16.386272430419922
2000-09-08,16.003828048706055
2000-09-11,16.209760665893555
2000-09-12,16.180334091186523
2000-09-13,16.268592834472656
2000-09-14,16.180334091186523
2000-09-15,16.121503829956055
2000-09-18,15.827316284179688
2000-09-19,16.06266212463379
2000-09-20,16.445104598999023
2000-09-21,17.004066467285156
2000-09-22,17.386512756347656
2000-09-25,17.886629104614258
2000-09-26,17.18057632446289
2000-09-27,17.680696487426758
2000-09-28,17.768957138061523
2000-09-29,17.974882125854492
2000-10-02,17.327674865722656
2000-10-03,17.03348731994629
2000-10-04,16.474525451660156
2000-10-05,16.50394058227539
2000-10-06,15.680222511291504
2000-10-09,15.062422752380371
2000-10-10,15.944985389709473
2000-10-11,14.532885551452637
2000-10-12,14.356372833251953
2000-10-13,15.386026382446289
2000-10-16,15.327188491821289
2000-10-17,14.562302589416504
2000-10-18,14.97416877746582
2000-10-19,15.739054679870605
2000-10-20,15.562545776367188
2000-10-23,16.180334091186523
2000-10-24,16.82755470275879
2000-10-25,16.651039123535156
2000-10-26,16.35685157775879
2000-10-27,15.915573120117188
2000-10-30,16.32743263244629
2000-10-31,16.268592834472656
2000-11-01,15.444868087768555
2000-11-02,15.974406242370605
2000-11-03,15.768474578857422
2000-11-06,15.238936424255371
2000-11-07,15.415446281433105
2000-11-08,15.650801658630371
2000-11-09,15.03300666809082
2000-11-10,14.268115997314453
2000-11-13,14.562302589416504
2000-11-14,14.797654151916504
2000-11-15,14.50346851348877
2000-11-16,14.209280014038086
2000-11-17,13.885672569274902
2000-11-20,13.0031099319458
2000-11-21,12.679503440856934
2000-11-22,12.473569869995117
2000-11-24,12.767759323120117
2000-11-27,13.650321960449219
2000-11-28,13.414972305297852
2000-11-29,13.473810195922852
2000-11-30,13.473810195922852
2000-12-01,14.179859161376953
2000-12-04,14.062185287475586
2000-12-05,14.003351211547852
2000-12-06,14.47404956817627
2000-12-07,13.591484069824219
2000-12-08,13.179621696472168
2000-12-11,13.120782852172852
2000-12-12,12.561826705932617
2000-12-13,12.767759323120117
2000-12-14,12.738340377807617
2000-12-15,12.473569869995117
2000-12-18,12.326476097106934
2000-12-19,12.208800315856934
2000-12-20,11.885191917419434
2000-12-21,11.885191917419434
2000-12-22,11.796937942504883
2000-12-26,12.208800315856934
2000-12-27,13.061945915222168
2000-12-28,13.267877578735352
2000-12-29,13.267877578735352
2001-01-02,12.767759323120117
2001-01-03,13.679744720458984
2001-01-04,13.503229141235352
2001-01-05,13.414972305297852
2001-01-08,13.944506645202637
2001-01-09,13.620901107788086
2001-01-10,13.444389343261719
2001-01-11,13.650321960449219
2001-01-12,13.56206226348877
2001-01-16,13.797414779663086
2001-01-17,13.709157943725586
2001-01-18,13.297295570373535
2001-01-19,12.473569869995117
2001-01-22,12.561826705932617
2001-01-23,12.6206636428833
2001-01-24,12.591243743896484
2001-01-25,12.3853120803833
2001-01-26,12.26763916015625
2001-01-29,13.08077335357666
2001-01-30,13.438505172729492
2001-01-31,13.720924377441406
2001-02-01,15.076542854309082
2001-02-02,14.412856101989746
2001-02-05,14.59643268585205
2001-02-06,14.667037010192871
2001-02-07,14.299890518188477
2001-02-08,14.162935256958008
2001-02-09,14.002368927001953
2001-02-12,13.610397338867188
2001-02-13,13.619840621948242
2001-02-14,13.175923347473145
2001-02-15,12.96340560913086
2001-02-16,12.514764785766602
2001-02-20,12.750893592834473
2001-02-21,12.373088836669922
2001-02-22,12.632829666137695
2001-02-23,12.519486427307129
2001-02-26,12.623382568359375
2001-02-27,12.632829666137695
2001-02-28,12.694220542907715
2001-03-01,12.618660926818848
2001-03-02,12.396699905395508
2001-03-05,12.547821044921875
2001-03-06,12.524208068847656
2001-03-07,12.590326309204102
2001-03-08,12.85478687286377
2001-03-09,12.89256763458252
2001-03-12,12.732000350952148
2001-03-13,12.59976863861084
2001-03-14,12.283357620239258
2001-03-15,12.514764785766602
2001-03-16,12.443925857543945
2001-03-19,12.118069648742676
2001-03-20,12.396699905395508
2001-03-21,11.881942749023438
2001-03-22,11.334125518798828
2001-03-23,11.334125518798828
2001-03-26,11.461638450622559
2001-03-27,11.678872108459473
2001-03-28,11.622201919555664
2001-03-29,11.574976921081543
2001-03-30,11.853608131408691
2001-04-02,11.664703369140625
2001-04-03,11.523028373718262
2001-04-04,11.53247356414795
2001-04-05,11.924444198608398
2001-04-06,11.834714889526367
2001-04-09,12.141682624816895
2001-04-10,12.727278709411621
2001-04-11,12.755616188049316
2001-04-12,12.755616188049316
2001-04-16,12.524208068847656
2001-04-17,12.802840232849121
2001-04-18,13.884306907653809
2001-04-19,13.907919883728027
2001-04-20,13.577338218688965
2001-04-23,13.695402145385742
2001-04-24,13.978754997253418
2001-04-25,14.384894371032715
2001-04-26,14.073205947875977
2001-04-27,13.945697784423828
2001-04-30,14.200714111328125
2001-05-01,14.427396774291992
2001-05-02,14.715475082397461
2001-05-03,14.630465507507324
2001-05-04,14.332944869995117
2001-05-07,14.14404582977295
2001-05-08,14.172377586364746
2001-05-09,14.214881896972656
2001-05-10,14.417953491210938
2001-05-11,14.384894371032715
2001-05-14,14.66352653503418
2001-05-15,14.951602935791016
2001-05-16,15.10744857788086
2001-05-17,15.456915855407715
2001-05-18,15.050774574279785
2001-05-21,14.74853229522705
2001-05-22,14.734363555908203
2001-05-23,14.951602935791016
2001-05-24,14.616300582885742
2001-05-25,14.828813552856445
2001-05-29,14.876039505004883
2001-05-30,14.465177536010742
2001-05-31,14.84770393371582
2001-06-01,14.592684745788574
2001-06-04,14.630465507507324
2001-06-05,14.644635200500488
2001-06-06,14.446288108825684
2001-06-07,14.191269874572754
2001-06-08,14.219608306884766
2001-06-11,14.191269874572754
2001-06-12,13.9409761428833
2001-06-13,13.969308853149414
2001-06-14,13.931529998779297
2001-06-15,13.855969429016113
2001-06-18,13.93625259399414
2001-06-19,14.139321327209473
2001-06-20,13.931529998779297
2001-06-21,13.7898530960083
2001-06-22,13.86069393157959
2001-06-25,13.610397338867188
2001-06-26,13.251482009887695
2001-06-27,13.317599296569824
2001-06-28,13.412050247192383
2001-06-29,14.14876651763916
2001-07-02,14.403787612915039
2001-07-03,14.451014518737793
2001-07-05,14.536016464233398
2001-07-06,13.577338218688965
2001-07-09,13.610397338867188
2001-07-10,13.74735164642334
2001-07-11,14.125154495239258
2001-07-12,14.427396774291992
2001-07-13,14.502960205078125
2001-07-16,14.502960205078125
2001-07-17,14.753253936767578
2001-07-18,15.088554382324219
2001-07-19,15.135782241821289
2001-07-20,14.927987098693848
2001-07-23,14.621023178100586
2001-07-24,13.435662269592285
2001-07-25,14.120433807373047
2001-07-26,14.299890518188477
2001-07-27,14.30933666229248
2001-07-30,14.488790512084961
2001-07-31,14.592684745788574
2001-08-01,14.39906120300293
2001-08-02,14.044872283935547
2001-08-03,13.931529998779297
2001-08-06,13.832357406616211
2001-08-07,13.459274291992188
2001-08-08,13.52538776397705
2001-08-09,13.393160820007324
2001-08-10,13.676511764526367
2001-08-13,14.110986709594727
2001-08-14,14.04959487915039
2001-08-15,13.808741569519043
2001-08-16,13.638731956481934
2001-08-17,13.648176193237305
2001-08-20,13.459274291992188
2001-08-21,13.416773796081543
2001-08-22,13.515946388244629
2001-08-23,13.610397338867188
2001-08-24,13.837078094482422
2001-08-27,13.775683403015137
2001-08-28,13.695402145385742
2001-08-29,13.75207233428955
2001-08-30,13.492332458496094
2001-08-31,13.766241073608398
2001-09-04,13.704848289489746
2001-09-05,13.884306907653809
2001-09-06,13.780407905578613
2001-09-07,13.449830055236816
2001-09-10,13.369546890258789
2001-09-17,10.38961410522461
2001-09-18,9.86069107055664
2001-09-19,9.36482048034668
2001-09-20,8.387253761291504
2001-09-21,8.495870590209961
2001-09-24,9.095637321472168
2001-09-25,9.586782455444336
2001-09-26,10.082650184631348
2001-09-27,10.205435752868652
2001-09-28,10.616296768188477
2001-10-01,10.1062650680542
2001-10-02,10.739086151123047
2001-10-03,11.050771713256836
2001-10-04,10.791034698486328
2001-10-05,11.197172164916992
2001-10-08,10.677693367004395
2001-10-09,10.394339561462402
2001-10-10,10.408507347106934
2001-10-11,12.089734077453613
2001-10-12,11.461638450622559
2001-10-15,11.334125518798828
2001-10-16,11.518303871154785
2001-10-17,10.909098625183105
2001-10-18,10.767416954040527
2001-10-19,10.663525581359863
2001-10-22,10.80992317199707
2001-10-23,10.649356842041016
2001-10-24,10.672968864440918
2001-10-25,11.083831787109375
2001-10-26,10.861870765686035
2001-10-29,10.649356842041016
2001-10-30,10.271552085876465
2001-10-31,10.531292915344238
2001-11-01,10.621021270751953
2001-11-02,10.625741958618164
2001-11-05,10.691861152648926
2001-11-06,11.42857837677002
2001-11-07,11.641093254089355
2001-11-08,11.924444198608398
2001-11-09,11.693038940429688
2001-11-12,11.35773754119873
2001-11-13,12.023616790771484
2001-11-14,12.188908576965332
2001-11-15,12.420310974121094
2001-11-16,12.590326309204102
2001-11-19,12.656441688537598
2001-11-20,12.377811431884766
2001-11-21,11.995284080505371
2001-11-23,12.396699905395508
2001-11-26,12.538375854492188
2001-11-27,12.443925857543945
2001-11-28,12.221966743469238
2001-11-29,12.283357620239258
2001-11-30,12.443925857543945
2001-12-03,12.349475860595703
2001-12-04,12.30224895477295
2001-12-05,12.845342636108398
2001-12-06,13.246760368347168
2001-12-07,13.105084419250488
2001-12-10,13.072026252746582
2001-12-11,13.350656509399414
2001-12-12,13.034247398376465
2001-12-13,12.883123397827148
2001-12-14,13.01535415649414
2001-12-17,12.93034839630127
2001-12-18,13.223143577575684
2001-12-19,13.11924934387207
2001-12-20,12.987017631530762
2001-12-21,13.213702201843262
2001-12-24,13.208984375
2001-12-26,13.54900074005127
2001-12-27,13.638731956481934
2001-12-28,13.662344932556152
2001-12-31,13.634011268615723
2002-01-02,13.719014167785645
2002-01-03,13.671789169311523
2002-01-04,13.931529998779297
2002-01-07,14.15821361541748
2002-01-08,14.120433807373047
2002-01-09,14.115711212158203
2002-01-10,14.285722732543945
2002-01-11,14.06848430633545
2002-01-14,13.624565124511719
2002-01-15,13.412050247192383
2002-01-16,13.723735809326172
2002-01-17,13.7898530960083
2002-01-18,13.7898530960083
2002-01-22,13.884306907653809
2002-01-23,14.096817970275879
2002-01-24,14.696584701538086
2002-01-25,14.833539009094238
2002-01-28,15.046051979064941
2002-01-29,14.871319770812988
2002-01-30,14.88548755645752
2002-01-31,15.376630783081055
2002-02-01,16.203081130981445
2002-02-04,16.2266902923584
2002-02-05,14.828813552856445
2002-02-06,14.616300582885742
2002-02-07,14.696584701538086
2002-02-08,14.710752487182617
2002-02-11,14.639912605285645
2002-02-12,14.639912605285645
2002-02-13,14.828813552856445
2002-02-14,14.852429389953613
2002-02-15,14.781588554382324
2002-02-19,14.80992603302002
2002-02-20,15.017716407775879
2002-02-21,15.02716064453125
2002-02-22,15.39552116394043
2002-02-25,15.891386032104492
2002-02-26,16.05667495727539
2002-02-27,16.033065795898438
2002-02-28,16.24558448791504
2002-03-01,16.467540740966797
2002-03-04,16.88313102722168
2002-03-05,17.31760025024414
2002-03-06,16.528932571411133
2002-03-07,16.486431121826172
2002-03-08,16.67061424255371
2002-03-11,16.71784019470215
2002-03-12,17.048412322998047
2002-03-13,16.91617774963379
2002-03-14,16.991741180419922
2002-03-15,16.88313102722168
2002-03-18,17.31760025024414
2002-03-19,17.23731231689453
2002-03-20,17.128700256347656
2002-03-21,17.001188278198242
2002-03-22,17.30815315246582
2002-03-25,17.015357971191406
2002-03-26,16.840620040893555
2002-03-27,16.65172004699707
2002-03-28,17.10980796813965
2002-04-01,16.765060424804688
2002-04-02,16.458091735839844
2002-04-03,16.146408081054688
2002-04-04,16.41559410095215
2002-04-05,16.335308074951172
2002-04-08,16.62338638305664
2002-04-09,16.878408432006836
2002-04-10,17.18537139892578
2002-04-11,17.07202911376953
2002-04-12,17.16647720336914
2002-04-15,17.23731231689453
2002-04-16,16.939794540405273
2002-04-17,18.073204040527344
2002-04-18,18.186552047729492
2002-04-19,18.465179443359375
2002-04-22,18.465179443359375
2002-04-23,18.795761108398438
2002-04-24,19.343576431274414
2002-04-25,19.763877868652344
2002-04-26,19.598594665527344
2002-04-29,18.961050033569336
2002-04-30,18.961050033569336
2002-05-01,19.031883239746094
2002-05-02,19.046056747436523
2002-05-03,19.371906280517578
2002-05-06,18.979942321777344
2002-05-07,18.994112014770508
2002-05-08,18.710750579833984
2002-05-09,18.02597999572754
2002-05-10,17.520671844482422
2002-05-13,18.16293716430664
2002-05-14,18.531293869018555
2002-05-15,18.285722732543945
2002-05-16,18.318777084350586
2002-05-17,18.417957305908203
2002-05-20,18.399063110351562
2002-05-21,17.969310760498047
2002-05-22,17.440383911132812
2002-05-23,17.780412673950195
2002-05-24,17.662351608276367
2002-05-28,17.851245880126953
2002-05-29,17.766244888305664
2002-05-30,17.421493530273438
2002-05-31,17.79930305480957
2002-06-03,16.637554168701172
2002-06-04,16.458091735839844
2002-06-05,16.340030670166016
2002-06-06,16.646997451782227
2002-06-07,17.05313491821289
2002-06-10,17.539562225341797
2002-06-11,17.213703155517578
2002-06-12,16.401426315307617
2002-06-13,16.127517700195312
2002-06-14,16.05667495727539
2002-06-17,16.83589744567871
2002-06-18,17.388439178466797
2002-06-19,16.90673828125
2002-06-20,17.024799346923828
2002-06-21,16.54310417175293
2002-06-24,16.458091735839844
2002-06-25,16.26447105407715
2002-06-26,16.146408081054688
2002-06-27,15.891386032104492
2002-06-28,15.938613891601562
2002-07-01,15.329404830932617
2002-07-02,14.92326831817627
2002-07-03,15.23967456817627
2002-07-05,16.047237396240234
2002-07-08,15.773326873779297
2002-07-09,15.773326873779297
2002-07-10,15.636374473571777
2002-07-11,15.726102828979492
2002-07-12,16.05667495727539
2002-07-15,15.749714851379395
2002-07-16,15.452193260192871
2002-07-17,15.489972114562988
2002-07-18,15.064942359924316
2002-07-19,14.639912605285645
2002-07-22,14.177103042602539
2002-07-23,13.671789169311523
2002-07-24,14.918542861938477
2002-07-25,15.201895713806152
2002-07-26,15.10744857788086
2002-07-29,16.051958084106445
2002-07-30,16.83589744567871
2002-07-31,16.528932571411133
2002-08-01,16.118070602416992
2002-08-02,15.357742309570312
2002-08-05,14.852429389953613
2002-08-06,16.363645553588867
2002-08-07,16.250301361083984
2002-08-08,17.208980560302734
2002-08-09,16.897289276123047
2002-08-12,17.23731231689453
2002-08-13,16.83589744567871
2002-08-14,16.528932571411133
2002-08-15,17.355382919311523
2002-08-16,17.30815315246582
2002-08-19,17.596229553222656
2002-08-20,17.41204833984375
2002-08-21,17.473445892333984
2002-08-22,17.128700256347656
2002-08-23,17.14286994934082
2002-08-26,17.138141632080078
2002-08-27,16.292808532714844
2002-08-28,16.83589744567871
2002-08-29,17.001188278198242
2002-08-30,16.760339736938477
2002-09-03,16.434478759765625
2002-09-04,16.67061424255371
2002-09-05,16.221969604492188
2002-09-06,16.269195556640625
2002-09-09,16.528932571411133
2002-09-10,16.972850799560547
2002-09-11,17.208980560302734
2002-09-12,17.123971939086914
2002-09-13,17.048412322998047
2002-09-16,17.001188278198242
2002-09-17,17.157032012939453
2002-09-18,17.29871368408203
2002-09-19,17.16647720336914
2002-09-20,16.585601806640625
2002-09-23,16.680055618286133
2002-09-24,16.505321502685547
2002-09-25,17.048412322998047
2002-09-26,17.5112247467041
2002-09-27,17.355382919311523
2002-09-30,17.615123748779297
2002-10-01,18.12515640258789
2002-10-02,17.69068145751953
2002-10-03,17.827638626098633
2002-10-04,17.17592430114746
2002-10-07,16.38726043701172
2002-10-08,16.292808532714844
2002-10-09,14.961045265197754
2002-10-10,15.371910095214844
2002-10-11,16.174745559692383
2002-10-14,16.004728317260742
2002-10-15,16.48171043395996
2002-10-16,15.702491760253906
2002-10-17,15.749714851379395
2002-10-18,15.905559539794922
2002-10-21,16.292808532714844
2002-10-22,15.77804946899414
2002-10-23,14.710752487182617
2002-10-24,14.18182373046875
2002-10-25,15.041330337524414
2002-10-28,14.318780899047852
2002-10-29,14.616300582885742
2002-10-30,14.66352653503418
2002-10-31,14.687141418457031
2002-11-01,15.159394264221191
2002-11-04,15.159394264221191
2002-11-05,15.154670715332031
2002-11-06,15.348294258117676
2002-11-07,14.536016464233398
2002-11-08,14.828813552856445
2002-11-11,14.30933666229248
2002-11-12,14.786310195922852
2002-11-13,14.88548755645752
2002-11-14,15.140504837036133
2002-11-15,15.537199974060059
2002-11-18,15.324686050415039
2002-11-19,15.419137954711914
2002-11-20,15.112167358398438
2002-11-21,15.343575477600098
2002-11-22,15.216062545776367
2002-11-25,15.442741394042969
2002-11-26,15.404964447021484
2002-11-27,16.103904724121094
2002-11-29,15.971674919128418
2002-12-02,16.15113067626953
2002-12-03,15.867778778076172
2002-12-04,15.773326873779297
2002-12-05,15.39552116394043
2002-12-06,15.612759590148926
2002-12-09,15.419137954711914
2002-12-10,15.508858680725098
2002-12-11,15.39552116394043
2002-12-12,15.57969856262207
2002-12-13,15.112167358398438
2002-12-16,15.39552116394043
2002-12-17,15.655261993408203
2002-12-18,15.560812950134277
2002-12-19,15.268012046813965
2002-12-20,15.773326873779297
2002-12-23,15.796936988830566
2002-12-24,15.80166244506836
2002-12-26,15.82526969909668
2002-12-27,15.371910095214844
2002-12-30,15.532474517822266
2002-12-31,15.570261001586914
2003-01-02,16.221969604492188
2003-01-03,15.976394653320312
2003-01-06,15.461638450622559
2003-01-07,15.404964447021484
2003-01-08,13.364821434020996
2003-01-09,13.794575691223145
2003-01-10,13.695402145385742
2003-01-13,13.563170433044434
2003-01-14,13.75207233428955
2003-01-15,13.246760368347168
2003-01-16,13.218426704406738
2003-01-17,12.925625801086426
2003-01-21,12.585601806640625
2003-01-22,12.543102264404297
2003-01-23,12.675331115722656
2003-01-24,12.514764785766602
2003-01-27,12.20779800415039
2003-01-28,12.514764785766602
2003-01-29,12.670605659484863
2003-01-30,12.042509078979492
2003-01-31,12.373088836669922
2003-02-03,12.217243194580078
2003-02-04,11.829994201660156
2003-02-05,11.80638313293457
2003-02-06,11.560808181762695
2003-02-07,11.83944320678711
2003-02-10,12.066119194030762
2003-02-11,12.170016288757324
2003-02-12,11.962226867675781
2003-02-13,11.711929321289062
2003-02-14,12.01417350769043
2003-02-18,12.311694145202637
2003-02-19,12.103901863098145
2003-02-20,11.971671104431152
2003-02-21,12.510042190551758
2003-02-24,12.151128768920898
2003-02-25,11.971671104431152
2003-02-26,11.853608131408691
2003-02-27,12.033063888549805
2003-02-28,12.099178314208984
2003-03-03,11.924444198608398
2003-03-04,11.707208633422852
2003-03-05,11.749711036682129
2003-03-06,11.76387882232666
2003-03-07,12.373088836669922
2003-03-10,12.269192695617676
2003-03-11,12.0614013671875
2003-03-12,12.174739837646484
2003-03-13,12.835899353027344
2003-03-14,13.05785846710205
2003-03-17,13.624565124511719
2003-03-18,13.463997840881348
2003-03-19,13.695402145385742
2003-03-20,14.200714111328125
2003-03-21,14.720197677612305
2003-03-24,13.75207233428955
2003-03-25,13.99292278289795
2003-03-26,14.167658805847168
2003-03-27,14.172377586364746
2003-03-28,14.115711212158203
2003-03-31,13.813467025756836
2003-04-01,13.171198844909668
2003-04-02,13.969308853149414
2003-04-03,13.8654146194458
2003-04-04,13.837078094482422
2003-04-07,14.22432804107666
2003-04-08,14.191269874572754
2003-04-09,14.129877090454102
2003-04-10,13.766241073608398
2003-04-11,13.846525192260742
2003-04-14,14.356558799743652
2003-04-15,14.125154495239258
2003-04-16,12.618660926818848
2003-04-17,13.237316131591797
2003-04-21,13.20425796508789
2003-04-22,13.459274291992188
2003-04-23,13.105084419250488
2003-04-24,13.067303657531738
2003-04-25,12.769783020019531
2003-04-28,13.100360870361328
2003-04-29,13.341208457946777
2003-04-30,13.421493530273438
2003-05-01,12.972850799560547
2003-05-02,13.213702201843262
2003-05-05,13.421493530273438
2003-05-06,13.53011417388916
2003-05-07,13.75207233428955
2003-05-08,13.624565124511719
2003-05-09,13.553728103637695
2003-05-12,13.59150505065918
2003-05-13,13.459274291992188
2003-05-14,13.166476249694824
2003-05-15,13.227869987487793
2003-05-16,13.275094032287598
2003-05-19,12.902013778686523
2003-05-20,12.765059471130371
2003-05-21,12.547821044921875
2003-05-22,12.656441688537598
2003-05-23,12.637550354003906
2003-05-27,12.977574348449707
2003-05-28,13.029520034790039
2003-05-29,12.802840232849121
2003-05-30,13.341208457946777
2003-06-02,13.605671882629395
2003-06-03,13.577338218688965
2003-06-04,14.257386207580566
2003-06-05,14.876039505004883
2003-06-06,15.428579330444336
2003-06-09,15.055497169494629
2003-06-10,15.149948120117188
2003-06-11,15.414411544799805
2003-06-12,15.57969856262207
2003-06-13,16.24558448791504
2003-06-16,16.547819137573242
2003-06-17,16.41086769104004
2003-06-18,16.033065795898438
2003-06-19,15.707207679748535
2003-06-20,15.688321113586426
2003-06-23,15.489972114562988
2003-06-24,15.863052368164062
2003-06-25,16.05667495727539
2003-06-26,16.236135482788086
2003-06-27,16.231414794921875
2003-06-30,16.141679763793945
2003-07-01,15.95750617980957
2003-07-02,16.48171043395996
2003-07-03,16.42031478881836
2003-07-07,16.505321502685547
2003-07-08,16.363645553588867
2003-07-09,16.42503547668457
2003-07-10,16.25502586364746
2003-07-11,16.552547454833984
2003-07-14,16.25502586364746
2003-07-15,16.368366241455078
2003-07-16,16.207801818847656
2003-07-17,16.00001335144043
2003-07-18,15.806384086608887
2003-07-21,15.806384086608887
2003-07-22,15.716655731201172
2003-07-23,15.773326873779297
2003-07-24,15.976394653320312
2003-07-25,16.467540740966797
2003-07-28,16.458091735839844
2003-07-29,16.269195556640625
2003-07-30,16.160572052001953
2003-07-31,16.198352813720703
2003-08-01,16.18890953063965
2003-08-04,16.30697250366211
2003-08-05,16.122793197631836
2003-08-06,16.174745559692383
2003-08-07,16.269195556640625
2003-08-08,16.231414794921875
2003-08-11,16.174745559692383
2003-08-12,16.236135482788086
2003-08-13,16.250301361083984
2003-08-14,16.377811431884766
2003-08-15,16.349475860595703
2003-08-18,16.56199073791504
2003-08-19,16.8170108795166
2003-08-20,16.8170108795166
2003-08-21,16.939794540405273
2003-08-22,16.897289276123047
2003-08-25,16.637554168701172
2003-08-26,16.708385467529297
2003-08-27,17.02007484436035
2003-08-28,16.991741180419922
2003-08-29,17.123971939086914
2003-09-02,17.208980560302734
2003-09-03,17.435657501220703
2003-09-04,17.63873291015625
2003-09-05,17.662351608276367
2003-09-08,17.463998794555664
2003-09-09,17.17592430114746
2003-09-10,16.552547454833984
2003-09-11,16.646997451782227
2003-09-12,16.887845993041992
2003-09-15,16.963409423828125
2003-09-16,17.374271392822266
2003-09-17,17.331769943237305
2003-09-18,17.950422286987305
