Date,ODFL
2000-01-03,0.4741087555885315
2000-01-04,0.4635729193687439
2000-01-05,0.5215200185775757
2000-01-06,0.4741087555885315
2000-01-07,0.4741087555885315
2000-01-10,0.5267877578735352
2000-01-11,0.4583049416542053
2000-01-12,0.4899124205112457
2000-01-13,0.4899124205112457
2000-01-14,0.4793767035007477
2000-01-18,0.5057162046432495
2000-01-19,0.5215200185775757
2000-01-20,0.5373237133026123
2000-01-21,0.5215200185775757
2000-01-24,0.5320559144020081
2000-01-25,0.5294213891029358
2000-01-26,0.5320559144020081
2000-01-27,0.5320559144020081
2000-01-28,0.5373237133026123
2000-01-31,0.5004483461380005
2000-02-01,0.5004483461380005
2000-02-02,0.5057162046432495
2000-02-03,0.5373237133026123
2000-02-04,0.5373237133026123
2000-02-07,0.5294213891029358
2000-02-08,0.5373237133026123
2000-02-09,0.5267877578735352
2000-02-10,0.5215200185775757
2000-02-11,0.5267877578735352
2000-02-14,0.5057162046432495
2000-02-15,0.5057162046432495
2000-02-16,0.5267877578735352
2000-02-17,0.5215200185775757
2000-02-18,0.5215200185775757
2000-02-22,0.5267877578735352
2000-02-23,0.5162521600723267
2000-02-24,0.5241532921791077
2000-02-25,0.5162521600723267
2000-02-28,0.5162521600723267
2000-02-29,0.5162521600723267
2000-03-01,0.5215200185775757
2000-03-02,0.5241532921791077
2000-03-03,0.5057162046432495
2000-03-06,0.5057162046432495
2000-03-07,0.5083497762680054
2000-03-08,0.5083497762680054
2000-03-09,0.5083497762680054
2000-03-10,0.5083497762680054
2000-03-13,0.5083497762680054
2000-03-14,0.5083497762680054
2000-03-15,0.5083497762680054
2000-03-16,0.5083497762680054
2000-03-17,0.5109840631484985
2000-03-20,0.5373237133026123
2000-03-21,0.5083497762680054
2000-03-22,0.5083497762680054
2000-03-23,0.5083497762680054
2000-03-24,0.5373237133026123
2000-03-27,0.5373237133026123
2000-03-28,0.5083497762680054
2000-03-29,0.5373237133026123
2000-03-30,0.5030817985534668
2000-03-31,0.5030817985534668
2000-04-03,0.5030817985534668
2000-04-04,0.5057162046432495
2000-04-05,0.4583049416542053
2000-04-06,0.42406409978866577
2000-04-07,0.4583049416542053
2000-04-10,0.4477692246437073
2000-04-11,0.4583049416542053
2000-04-12,0.43723347783088684
2000-04-13,0.4583049416542053
2000-04-14,0.4583049416542053
2000-04-17,0.43723347783088684
2000-04-18,0.4319654703140259
2000-04-19,0.4530371129512787
2000-04-20,0.4530371129512787
2000-04-24,0.4425012469291687
2000-04-25,0.4477692246437073
2000-04-26,0.4477692246437073
2000-04-27,0.4319654703140259
2000-04-28,0.4635729193687439
2000-05-01,0.4425012469291687
2000-05-02,0.4530371129512787
2000-05-03,0.4635729193687439
2000-05-04,0.4635729193687439
2000-05-05,0.4635729193687439
2000-05-08,0.4477692246437073
2000-05-09,0.42406409978866577
2000-05-10,0.42406409978866577
2000-05-11,0.42406409978866577
2000-05-12,0.42406409978866577
2000-05-15,0.42142966389656067
2000-05-16,0.42406409978866577
2000-05-17,0.4319654703140259
2000-05-18,0.4425012469291687
2000-05-19,0.4425012469291687
2000-05-22,0.42142966389656067
2000-05-23,0.4477692246437073
2000-05-24,0.4266975522041321
2000-05-25,0.42142966389656067
2000-05-26,0.41221103072166443
2000-05-30,0.42142966389656067
2000-05-31,0.3740195035934448
2000-06-01,0.40035897493362427
2000-06-02,0.40035897493362427
2000-06-05,0.40035897493362427
2000-06-06,0.40035897493362427
2000-06-07,0.40826043486595154
2000-06-08,0.42142966389656067
2000-06-09,0.42142966389656067
2000-06-12,0.41616272926330566
2000-06-13,0.41616272926330566
2000-06-14,0.3792874217033386
2000-06-15,0.3792874217033386
2000-06-16,0.38982322812080383
2000-06-19,0.4108947813510895
2000-06-20,0.40035897493362427
2000-06-21,0.39509114623069763
2000-06-22,0.39509114623069763
2000-06-23,0.41616272926330566
2000-06-26,0.41616272926330566
2000-06-27,0.41616272926330566
2000-06-28,0.41616272926330566
2000-06-29,0.40562695264816284
2000-06-30,0.4108947813510895
2000-07-03,0.42142966389656067
2000-07-05,0.39509114623069763
2000-07-06,0.39509114623069763
2000-07-07,0.39509114623069763
2000-07-10,0.39245668053627014
2000-07-11,0.39245668053627014
2000-07-12,0.3871886730194092
2000-07-13,0.38192084431648254
2000-07-14,0.38192084431648254
2000-07-17,0.39509114623069763
2000-07-18,0.39245668053627014
2000-07-19,0.38982322812080383
2000-07-20,0.3687516152858734
2000-07-21,0.3687516152858734
2000-07-24,0.39509114623069763
2000-07-25,0.38982322812080383
2000-07-26,0.40035897493362427
2000-07-27,0.4108947813510895
2000-07-28,0.42142966389656067
2000-07-31,0.4108947813510895
2000-08-01,0.4029923677444458
2000-08-02,0.42142966389656067
2000-08-03,0.42142966389656067
2000-08-04,0.4530371129512787
2000-08-07,0.4530371129512787
2000-08-08,0.4583049416542053
2000-08-09,0.4635729193687439
2000-08-10,0.4635729193687439
2000-08-11,0.4635729193687439
2000-08-14,0.4609394073486328
2000-08-15,0.4609394073486328
2000-08-16,0.4609394073486328
2000-08-17,0.4425012469291687
2000-08-18,0.42142966389656067
2000-08-21,0.43723347783088684
2000-08-22,0.42142966389656067
2000-08-23,0.42142966389656067
2000-08-24,0.42142966389656067
2000-08-25,0.43986776471138
2000-08-28,0.43986776471138
2000-08-29,0.42142966389656067
2000-08-30,0.40035897493362427
2000-08-31,0.38982322812080383
2000-09-01,0.3740195035934448
2000-09-05,0.40035897493362427
2000-09-06,0.3845553398132324
2000-09-07,0.41616272926330566
2000-09-08,0.3871886730194092
2000-09-11,0.3792874217033386
2000-09-12,0.3792874217033386
2000-09-13,0.40562695264816284
2000-09-14,0.3792874217033386
2000-09-15,0.40035897493362427
2000-09-18,0.38982322812080383
2000-09-19,0.38982322812080383
2000-09-20,0.40035897493362427
2000-09-21,0.4108947813510895
2000-09-22,0.4108947813510895
2000-09-25,0.40035897493362427
2000-09-26,0.40035897493362427
2000-09-27,0.4319654703140259
2000-09-28,0.43723347783088684
2000-09-29,0.4266975522041321
2000-10-02,0.41616272926330566
2000-10-03,0.41682037711143494
2000-10-04,0.41616272926330566
2000-10-05,0.385871559381485
2000-10-06,0.41616272926330566
2000-10-09,0.39377397298812866
2000-10-10,0.3792874217033386
2000-10-11,0.37665289640426636
2000-10-12,0.3582158088684082
2000-10-13,0.38060370087623596
2000-10-16,0.3792874217033386
2000-10-17,0.3792874217033386
2000-10-18,0.3582158088684082
2000-10-19,0.39377397298812866
2000-10-20,0.41616272926330566
2000-10-23,0.3792874217033386
2000-10-24,0.39509114623069763
2000-10-25,0.38982322812080383
2000-10-26,0.39772459864616394
2000-10-27,0.385871559381485
2000-10-30,0.39772459864616394
2000-10-31,0.40035897493362427
2000-11-01,0.38060370087623596
2000-11-02,0.38060370087623596
2000-11-03,0.3845553398132324
2000-11-06,0.41616272926330566
2000-11-07,0.42142966389656067
2000-11-08,0.42142966389656067
2000-11-09,0.41616272926330566
2000-11-10,0.4135283827781677
2000-11-13,0.4135283827781677
2000-11-14,0.4319654703140259
2000-11-15,0.41616272926330566
2000-11-16,0.42933210730552673
2000-11-17,0.43723347783088684
2000-11-20,0.4319654703140259
2000-11-21,0.4319654703140259
2000-11-22,0.4319654703140259
2000-11-24,0.4319654703140259
2000-11-27,0.42933210730552673
2000-11-28,0.43723347783088684
2000-11-29,0.41616272926330566
2000-11-30,0.4319654703140259
2000-12-01,0.4319654703140259
2000-12-04,0.4108947813510895
2000-12-05,0.4108947813510895
2000-12-06,0.42142966389656067
2000-12-07,0.43459993600845337
2000-12-08,0.4319654703140259
2000-12-11,0.4266975522041321
2000-12-12,0.4319654703140259
2000-12-13,0.43723347783088684
2000-12-14,0.43723347783088684
2000-12-15,0.43723347783088684
2000-12-18,0.43723347783088684
2000-12-19,0.4266975522041321
2000-12-20,0.42142966389656067
2000-12-21,0.40035897493362427
2000-12-22,0.40562695264816284
2000-12-26,0.40562695264816284
2000-12-27,0.40562695264816284
2000-12-28,0.40562695264816284
2000-12-29,0.40035897493362427
2001-01-02,0.4266975522041321
2001-01-03,0.43459993600845337
2001-01-04,0.43986776471138
2001-01-05,0.43723347783088684
2001-01-08,0.4319654703140259
2001-01-09,0.43723347783088684
2001-01-10,0.4425012469291687
2001-01-11,0.43723347783088684
2001-01-12,0.41616272926330566
2001-01-16,0.4095776379108429
2001-01-17,0.40562695264816284
2001-01-18,0.4477692246437073
2001-01-19,0.4425012469291687
2001-01-22,0.41616272926330566
2001-01-23,0.40035897493362427
2001-01-24,0.40562695264816284
2001-01-25,0.4108947813510895
2001-01-26,0.40826043486595154
2001-01-29,0.40035897493362427
2001-01-30,0.40826043486595154
2001-01-31,0.41616272926330566
2001-02-01,0.4029923677444458
2001-02-02,0.40562695264816284
2001-02-05,0.4029923677444458
2001-02-06,0.40562695264816284
2001-02-07,0.40562695264816284
2001-02-08,0.40562695264816284
2001-02-09,0.41616272926330566
2001-02-12,0.42142966389656067
2001-02-13,0.41616272926330566
2001-02-14,0.4319654703140259
2001-02-15,0.4319654703140259
2001-02-16,0.41616272926330566
2001-02-20,0.4319654703140259
2001-02-21,0.4266975522041321
2001-02-22,0.42142966389656067
2001-02-23,0.41616272926330566
2001-02-26,0.42406409978866577
2001-02-27,0.43723347783088684
2001-02-28,0.4319654703140259
2001-03-01,0.42142966389656067
2001-03-02,0.4135283827781677
2001-03-05,0.40035897493362427
2001-03-06,0.4029923677444458
2001-03-07,0.40826043486595154
2001-03-08,0.4530371129512787
2001-03-09,0.4319654703140259
2001-03-12,0.42933210730552673
2001-03-13,0.4108947813510895
2001-03-14,0.42406409978866577
2001-03-15,0.42142966389656067
2001-03-16,0.42933210730552673
2001-03-19,0.40562695264816284
2001-03-20,0.40562695264816284
2001-03-21,0.41616272926330566
2001-03-22,0.42142966389656067
2001-03-23,0.42142966389656067
2001-03-26,0.4319654703140259
2001-03-27,0.42933210730552673
2001-03-28,0.42933210730552673
2001-03-29,0.42142966389656067
2001-03-30,0.42142966389656067
2001-04-02,0.42142966389656067
2001-04-03,0.42142966389656067
2001-04-04,0.4108947813510895
2001-04-05,0.42142966389656067
2001-04-06,0.41616272926330566
2001-04-09,0.40878748893737793
2001-04-10,0.3961442708969116
2001-04-11,0.3940369784832001
2001-04-12,0.41721591353416443
2001-04-16,0.4210091829299927
2001-04-17,0.4256443977355957
2001-04-18,0.42142966389656067
2001-04-19,0.41721591353416443
2001-04-20,0.4041513204574585
2001-04-23,0.4108947813510895
2001-04-24,0.40035897493362427
2001-04-25,0.36242949962615967
2001-04-26,0.3792874217033386
2001-04-27,0.40035897493362427
2001-04-30,0.4130013585090637
2001-05-01,0.4189016819000244
2001-05-02,0.42985913157463074
2001-05-03,0.42985913157463074
2001-05-04,0.41721591353416443
2001-05-07,0.41721591353416443
2001-05-08,0.41763731837272644
2001-05-09,0.4281732439994812
2001-05-10,0.4319654703140259
2001-05-11,0.43828755617141724
2001-05-14,0.43407291173934937
2001-05-15,0.4361802041530609
2001-05-16,0.4319654703140259
2001-05-17,0.4420798420906067
2001-05-18,0.43407291173934937
2001-05-21,0.43449434638023376
2001-05-22,0.45092979073524475
2001-05-23,0.4517727196216583
2001-05-24,0.4517727196216583
2001-05-25,0.4517727196216583
2001-05-29,0.4597807228565216
2001-05-30,0.4467160403728485
2001-05-31,0.4741087555885315
2001-06-01,0.4635729193687439
2001-06-04,0.5689310431480408
2001-06-05,0.5394308567047119
2001-06-06,0.5057162046432495
2001-06-07,0.4951804280281067
2001-06-08,0.4951804280281067
2001-06-11,0.5015015602111816
2001-06-12,0.5015015602111816
2001-06-13,0.4951804280281067
2001-06-14,0.4951804280281067
2001-06-15,0.4635729193687439
2001-06-18,0.4635729193687439
2001-06-19,0.406680166721344
2001-06-20,0.4108947813510895
2001-06-21,0.42142966389656067
2001-06-22,0.4568304121494293
2001-06-25,0.45809483528137207
2001-06-26,0.43449434638023376
2001-06-27,0.4108947813510895
2001-06-28,0.4319654703140259
2001-06-29,0.4108947813510895
2001-07-02,0.4521942138671875
2001-07-03,0.41215837001800537
2001-07-05,0.42142966389656067
2001-07-06,0.4256443977355957
2001-07-09,0.4530371129512787
2001-07-10,0.43828755617141724
2001-07-11,0.43660178780555725
2001-07-12,0.43660178780555725
2001-07-13,0.4530371129512787
2001-07-16,0.4425012469291687
2001-07-17,0.45388007164001465
2001-07-18,0.4572519063949585
2001-07-19,0.4736873209476471
2001-07-20,0.47200140357017517
2001-07-23,0.47200140357017517
2001-07-24,0.5057162046432495
2001-07-25,0.5002380013465881
2001-07-26,0.5002380013465881
2001-07-27,0.4741087555885315
2001-07-30,0.4871734380722046
2001-07-31,0.486751914024353
2001-08-01,0.4551444351673126
2001-08-02,0.5183594226837158
2001-08-03,0.47200140357017517
2001-08-06,0.4551444351673126
2001-08-07,0.4572519063949585
2001-08-08,0.45935919880867004
2001-08-09,0.45935919880867004
2001-08-10,0.45935919880867004
2001-08-13,0.5057162046432495
2001-08-14,0.5352163314819336
2001-08-15,0.48506611585617065
2001-08-16,0.5065592527389526
2001-08-17,0.547016441822052
2001-08-20,0.547016441822052
2001-08-21,0.5065592527389526
2001-08-22,0.46778765320777893
2001-08-23,0.46778765320777893
2001-08-24,0.46778765320777893
2001-08-27,0.5369021892547607
2001-08-28,0.5369021892547607
2001-08-29,0.49265149235725403
2001-08-30,0.50445157289505
2001-08-31,0.50445157289505
2001-09-04,0.5267877578735352
2001-09-05,0.4846445620059967
2001-09-06,0.4846445620059967
2001-09-07,0.46989503502845764
2001-09-10,0.5255234837532043
2001-09-17,0.4446087181568146
2001-09-18,0.5141446590423584
2001-09-19,0.4635729193687439
2001-09-20,0.42142966389656067
2001-09-21,0.42142966389656067
2001-09-24,0.4319654703140259
2001-09-25,0.5057162046432495
2001-09-26,0.46399444341659546
2001-09-27,0.4425012469291687
2001-09-28,0.5048731565475464
2001-10-01,0.5255234837532043
2001-10-02,0.4635729193687439
2001-10-03,0.4741087555885315
2001-10-04,0.4930730164051056
2001-10-05,0.43407291173934937
2001-10-08,0.4361802041530609
2001-10-09,0.43828755617141724
2001-10-10,0.44334420561790466
2001-10-11,0.4635729193687439
2001-10-12,0.4829586446285248
2001-10-15,0.48506611585617065
2001-10-16,0.4846445620059967
2001-10-17,0.4846445620059967
2001-10-18,0.46905210614204407
2001-10-19,0.46905210614204407
2001-10-22,0.4846445620059967
2001-10-23,0.46989503502845764
2001-10-24,0.4555659890174866
2001-10-25,0.4909656345844269
2001-10-26,0.4985520541667938
2001-10-29,0.4741087555885315
2001-10-30,0.48380160331726074
2001-10-31,0.515830397605896
2001-11-01,0.4800093173980713
2001-11-02,0.48043081164360046
2001-11-05,0.48043081164360046
2001-11-06,0.48043081164360046
2001-11-07,0.48043081164360046
2001-11-08,0.48380160331726074
2001-11-09,0.4745302200317383
2001-11-12,0.4745302200317383
2001-11-13,0.4745302200317383
2001-11-14,0.4909656345844269
2001-11-15,0.5057162046432495
2001-11-16,0.5221516489982605
2001-11-19,0.5065592527389526
2001-11-20,0.5086663961410522
2001-11-21,0.5120372176170349
2001-11-23,0.489702045917511
2001-11-26,0.5099311470985413
2001-11-27,0.5006584525108337
2001-11-28,0.46989503502845764
2001-11-29,0.5099311470985413
2001-11-30,0.5267877578735352
2001-12-03,0.5267877578735352
2001-12-04,0.5221516489982605
2001-12-05,0.5347946882247925
2001-12-06,0.5347946882247925
2001-12-07,0.5267877578735352
2001-12-10,0.49602338671684265
2001-12-11,0.5099311470985413
2001-12-12,0.5217302441596985
2001-12-13,0.5204658508300781
2001-12-14,0.5259449481964111
2001-12-17,0.4909656345844269
2001-12-18,0.4909656345844269
2001-12-19,0.5015015602111816
2001-12-20,0.5057162046432495
2001-12-21,0.4909656345844269
2001-12-24,0.4909656345844269
2001-12-26,0.5057162046432495
2001-12-27,0.5107729434967041
2001-12-28,0.5246805548667908
2001-12-31,0.5343732237815857
2002-01-02,0.5647162199020386
2002-01-03,0.5478594899177551
2002-01-04,0.5478594899177551
2002-01-07,0.561344563961029
2002-01-08,0.5794669985771179
2002-01-09,0.5790456533432007
