Date,RCL
2000-05-10,15.685077667236328
2000-05-11,15.728766441345215
2000-05-12,16.07829475402832
2000-05-15,16.427831649780273
2000-05-16,17.039499282836914
2000-05-17,16.60259246826172
2000-05-18,17.039499282836914
2000-05-19,16.777353286743164
2000-05-22,16.253063201904297
2000-05-23,15.990920066833496
2000-05-24,15.990920066833496
2000-05-25,15.990920066833496
2000-05-26,16.253063201904297
2000-05-30,17.301637649536133
2000-05-31,17.214258193969727
2000-06-01,16.515209197998047
2000-06-02,16.90842628479004
2000-06-05,16.502887725830078
2000-06-06,16.0639705657959
2000-06-07,16.107858657836914
2000-06-08,16.107858657836914
2000-06-09,15.97619342803955
2000-06-12,15.537288665771484
2000-06-13,14.7472505569458
2000-06-14,14.7472505569458
2000-06-15,15.01059341430664
2000-06-16,14.79114055633545
2000-06-19,14.79114055633545
2000-06-20,13.035518646240234
2000-06-21,12.596607208251953
2000-06-22,12.421049118041992
2000-06-23,12.113815307617188
2000-06-26,12.377157211303711
2000-06-27,13.254968643188477
2000-06-28,13.254968643188477
2000-06-29,13.254968643188477
2000-06-30,12.991631507873535
2000-07-03,13.386641502380371
2000-07-05,13.693879127502441
2000-07-06,14.13278579711914
2000-07-07,14.22056770324707
2000-07-10,14.001111030578613
2000-07-11,13.913331031799316
2000-07-12,14.396130561828613
2000-07-13,14.001111030578613
2000-07-14,13.957226753234863
2000-07-17,13.562207221984863
2000-07-18,13.518319129943848
2000-07-19,13.430527687072754
2000-07-20,13.518319129943848
2000-07-21,13.64998722076416
2000-07-24,13.430527687072754
2000-07-25,14.001111030578613
2000-07-26,14.088894844055176
2000-07-27,14.13278579711914
2000-07-28,13.781658172607422
2000-07-31,13.957226753234863
2000-08-01,14.045001029968262
2000-08-02,13.781658172607422
2000-08-03,13.737765312194824
2000-08-04,14.22056770324707
2000-08-07,14.088894844055176
2000-08-08,14.878918647766113
2000-08-09,15.712847709655762
2000-08-10,16.854005813598633
2000-08-11,17.600141525268555
2000-08-14,17.951269149780273
2000-08-15,17.731809616088867
2000-08-16,17.424577713012695
2000-08-17,17.073457717895508
2000-08-18,17.249006271362305
2000-08-21,17.68792724609375
2000-08-22,17.68792724609375
2000-08-23,17.468467712402344
2000-08-24,16.854005813598633
2000-08-25,16.371204376220703
2000-08-28,16.458986282348633
2000-08-29,16.371204376220703
2000-08-30,15.58117389678955
2000-08-31,16.0639705657959
2000-09-01,16.107858657836914
2000-09-05,15.97619342803955
2000-09-06,16.458986282348633
2000-09-07,15.844515800476074
2000-09-08,15.932300567626953
2000-09-11,15.888408660888672
2000-09-12,15.844515800476074
2000-09-13,15.800629615783691
2000-09-14,16.06903076171875
2000-09-15,17.305116653442383
2000-09-18,16.907798767089844
2000-09-19,16.24561309814453
2000-09-20,16.06903076171875
2000-09-21,17.790714263916016
2000-09-22,17.65827178955078
2000-09-25,17.234479904174805
2000-09-26,17.03670883178711
2000-09-27,17.057903289794922
2000-09-28,17.771291732788086
2000-09-29,18.180965423583984
2000-10-02,17.82780647277832
2000-10-03,18.180965423583984
2000-10-04,18.011444091796875
2000-10-05,18.188026428222656
2000-10-06,18.555316925048828
2000-10-09,18.406982421875
2000-10-10,17.87723731994629
2000-10-11,17.509950637817383
2000-10-12,16.49283218383789
2000-10-13,16.605844497680664
2000-10-16,15.588730812072754
2000-10-17,15.080168724060059
2000-10-18,15.468652725219727
2000-10-19,15.539283752441406
2000-10-20,14.9389009475708
2000-10-23,14.9389009475708
2000-10-24,14.832955360412598
2000-10-25,14.451537132263184
2000-10-26,14.31026554107666
2000-10-27,14.161943435668945
2000-10-30,14.550414085388184
2000-10-31,15.892454147338867
2000-11-01,15.17199420928955
2000-11-02,15.680553436279297
2000-11-03,15.539283752441406
2000-11-06,15.532219886779785
2000-11-07,15.680553436279297
2000-11-08,15.581666946411133
2000-11-09,15.193187713623047
2000-11-10,14.472724914550781
2000-11-13,14.508042335510254
2000-11-14,14.832955360412598
2000-11-15,14.39502239227295
2000-11-16,14.331459045410156
2000-11-17,13.716951370239258
2000-11-20,13.42028522491455
2000-11-21,13.399101257324219
2000-11-22,13.279023170471191
2000-11-24,13.596880912780762
2000-11-27,14.09130573272705
2000-11-28,14.055990219116211
2000-11-29,14.557482719421387
2000-11-30,13.999482154846191
2000-12-01,14.3738374710083
2000-12-04,14.479791641235352
2000-12-05,14.755256652832031
2000-12-06,15.292062759399414
2000-12-07,15.68760871887207
2000-12-08,17.44638442993164
2000-12-11,16.944883346557617
2000-12-12,16.436323165893555
2000-12-13,16.612903594970703
2000-12-14,16.139665603637695
2000-12-15,16.16097640991211
2000-12-18,16.196496963500977
2000-12-19,16.068628311157227
2000-12-20,15.244598388671875
2000-12-21,15.486124992370605
2000-12-22,17.01342010498047
2000-12-26,16.352783203125
2000-12-27,16.800312042236328
2000-12-28,19.31502914428711
2000-12-29,18.789356231689453
2001-01-02,17.894289016723633
2001-01-03,18.221057891845703
2001-01-04,18.15001678466797
2001-01-05,18.15001678466797
2001-01-08,17.979524612426758
2001-01-09,18.022151947021484
2001-01-10,18.0789852142334
2001-01-11,18.654382705688477
2001-01-12,18.334716796875
2001-01-16,18.256582260131836
2001-01-17,19.535245895385742
2001-01-18,19.996990203857422
2001-01-19,19.890439987182617
2001-01-22,20.16747283935547
2001-01-23,20.558185577392578
2001-01-24,20.309555053710938
2001-01-25,19.180068969726562
2001-01-26,18.860395431518555
2001-01-29,18.221057891845703
2001-01-30,18.256582260131836
2001-01-31,18.59756088256836
2001-02-01,18.647281646728516
2001-02-02,18.32761001586914
2001-02-05,19.20848274230957
2001-02-06,19.549463272094727
2001-02-07,20.458728790283203
2001-02-08,20.686050415039062
2001-02-09,21.311176300048828
2001-02-12,21.02703285217285
2001-02-13,20.558185577392578
2001-02-14,20.600807189941406
2001-02-15,20.4232177734375
2001-02-16,20.323747634887695
2001-02-20,20.34507179260254
2001-02-21,20.281137466430664
2001-02-22,20.3877010345459
2001-02-23,19.705738067626953
2001-02-26,19.606290817260742
2001-02-27,20.041662216186523
2001-02-28,20.162994384765625
2001-03-01,19.59200668334961
2001-03-02,19.449256896972656
2001-03-05,19.085256576538086
2001-03-06,19.756168365478516
2001-03-07,19.477811813354492
2001-03-08,19.26368522644043
2001-03-09,18.235910415649414
2001-03-12,17.058252334594727
2001-03-13,17.4508113861084
2001-03-14,16.344520568847656
2001-03-15,16.772756576538086
2001-03-16,16.201766967773438
2001-03-19,15.752108573913574
2001-03-20,15.737846374511719
2001-03-21,14.909912109375
2001-03-22,14.67437744140625
2001-03-23,15.116896629333496
2001-03-26,15.63078784942627
2001-03-27,16.044742584228516
2001-03-28,15.794938087463379
2001-03-29,16.130401611328125
2001-03-30,16.451570510864258
2001-04-02,16.094701766967773
2001-04-03,14.881363868713379
2001-04-04,15.1311674118042
2001-04-05,15.737846374511719
2001-04-06,15.273913383483887
2001-04-09,15.83777141571045
2001-04-10,15.809210777282715
2001-04-11,15.488035202026367
2001-04-12,15.345287322998047
2001-04-16,14.988415718078613
2001-04-17,14.346063613891602
2001-04-18,15.74498176574707
2001-04-19,15.41666316986084
2001-04-20,14.667236328125
2001-04-23,14.9170503616333
2001-04-24,14.567317008972168
2001-04-25,14.346063613891602
2001-04-26,13.917819023132324
2001-04-27,14.131941795349121
2001-04-30,14.545899391174316
2001-05-01,14.631553649902344
2001-05-02,14.817130088806152
2001-05-03,15.016974449157715
2001-05-04,15.016974449157715
2001-05-07,15.031250953674316
2001-05-08,15.074069023132324
2001-05-09,14.888503074645996
2001-05-10,15.038379669189453
2001-05-11,15.095481872558594
2001-05-14,13.917819023132324
2001-05-15,14.26755428314209
2001-05-16,14.981285095214844
2001-05-17,15.216814994812012
2001-05-18,15.1311674118042
2001-05-21,15.809210777282715
2001-05-22,15.63078784942627
2001-05-23,15.452345848083496
2001-05-24,15.709294319152832
2001-05-25,15.238227844238281
2001-05-29,15.238227844238281
2001-05-30,15.345287322998047
2001-05-31,15.331008911132812
2001-06-01,15.173995971679688
2001-06-04,15.324804306030273
2001-06-05,15.504335403442383
2001-06-06,14.922647476196289
2001-06-07,15.008825302124023
2001-06-08,15.037551879882812
2001-06-11,14.585129737854004
2001-06-12,14.075262069702148
2001-06-13,14.075262069702148
2001-06-14,13.8239164352417
2001-06-15,13.931631088256836
2001-06-18,13.752105712890625
2001-06-19,13.644384384155273
2001-06-20,13.49358081817627
2001-06-21,14.520500183105469
2001-06-22,14.972917556762695
2001-06-25,14.707210540771484
2001-06-26,14.865195274353027
2001-06-27,15.159631729125977
2001-06-28,15.439695358276367
2001-06-29,15.877753257751465
2001-07-02,15.762852668762207
2001-07-03,15.583322525024414
2001-07-05,15.504335403442383
2001-07-06,15.360712051391602
2001-07-09,15.331977844238281
2001-07-10,15.224268913269043
2001-07-11,15.109367370605469
2001-07-12,14.700026512145996
2001-07-13,14.534865379333496
2001-07-16,14.599493026733398
2001-07-17,14.829294204711914
2001-07-18,14.714397430419922
2001-07-19,14.707210540771484
2001-07-20,14.362516403198242
2001-07-23,14.190159797668457
2001-07-24,13.91727066040039
2001-07-25,15.583322525024414
2001-07-26,17.09139060974121
2001-07-27,16.69642448425293
2001-07-30,17.17038345336914
2001-07-31,16.969308853149414
2001-08-01,16.588701248168945
2001-08-02,17.127294540405273
2001-08-03,17.34273338317871
2001-08-06,16.983665466308594
2001-08-07,17.05548095703125
2001-08-08,16.804141998291016
2001-08-09,16.66051483154297
2001-08-10,16.75387191772461
2001-08-13,16.55997657775879
2001-08-14,16.409175872802734
2001-08-15,16.624610900878906
2001-08-16,16.875947952270508
2001-08-17,16.725147247314453
2001-08-20,16.495349884033203
2001-08-21,16.653331756591797
2001-08-22,16.73232078552246
2001-08-23,17.09139060974121
2001-08-24,17.58690071105957
2001-08-27,17.60126304626465
2001-08-28,17.24219512939453
2001-08-29,17.07703399658203
2001-08-30,16.69642448425293
2001-08-31,16.76104736328125
2001-09-04,16.875947952270508
2001-09-05,17.069847106933594
2001-09-06,16.875947952270508
2001-09-07,15.762852668762207
2001-09-10,15.303251266479492
2001-09-17,9.219525337219238
2001-09-18,8.533121109008789
2001-09-19,8.063471794128418
2001-09-20,6.538926124572754
2001-09-21,6.2643632888793945
2001-09-24,6.57505464553833
2001-09-25,6.936319828033447
2001-09-26,7.355388641357422
2001-09-27,7.297584056854248
2001-09-28,7.752785682678223
2001-10-01,7.449319362640381
2001-10-02,7.564924716949463
2001-10-03,7.731104373931885
2001-10-04,7.853938579559326
2001-10-05,7.572147846221924
2001-10-08,7.239782333374023
2001-10-09,6.849617004394531
2001-10-10,7.189204216003418
2001-10-11,7.470994472503662
2001-10-12,7.261460304260254
2001-10-15,6.929097652435303
2001-10-16,6.842390060424805
2001-10-17,6.57505464553833
2001-10-18,6.358292579650879
2001-10-19,6.510026931762695
2001-10-22,6.271589756011963
2001-10-23,6.105408668518066
2001-10-24,6.358292579650879
2001-10-25,6.286037921905518
2001-10-26,6.582279682159424
2001-10-29,6.611179828643799
2001-10-30,7.536022186279297
2001-10-31,7.947865009307861
2001-11-01,7.95509147644043
2001-11-02,8.244105339050293
2001-11-05,9.140046119689941
2001-11-06,9.038890838623047
2001-11-07,8.9594144821167
2001-11-08,9.19785213470459
2001-11-09,9.270103454589844
2001-11-12,8.605372428894043
2001-11-13,9.212299346923828
2001-11-14,9.6241455078125
2001-11-15,10.874124526977539
2001-11-16,10.69349193572998
2001-11-19,10.84522533416748
2001-11-20,11.632787704467773
2001-11-21,11.054759979248047
2001-11-23,11.090889930725098
2001-11-26,11.271522521972656
2001-11-27,11.285969734191895
2001-11-28,11.127012252807617
2001-11-29,11.127012252807617
2001-11-30,11.206493377685547
2001-12-03,11.112561225891113
2001-12-04,11.372673988342285
2001-12-05,12.124110221862793
2001-12-06,11.994050979614258
2001-12-07,11.827872276306152
2001-12-10,11.791747093200684
2001-12-11,11.871222496032715
2001-12-12,11.8495454788208
2001-12-13,11.638337135314941
2001-12-14,11.893244743347168
2001-12-17,10.502177238464355
2001-12-18,10.37837028503418
2001-12-19,9.999650001525879
2001-12-20,10.76436710357666
2001-12-21,10.815346717834473
2001-12-24,10.8663330078125
2001-12-26,11.16494083404541
2001-12-27,11.65290355682373
2001-12-28,12.097169876098633
2001-12-31,11.798563003540039
2002-01-02,11.90781021118164
2002-01-03,12.220986366271973
2002-01-04,13.313443183898926
2002-01-07,13.073101043701172
2002-01-08,12.37392807006836
2002-01-09,12.250113487243652
2002-01-10,12.403059959411621
2002-01-11,12.541433334350586
2002-01-14,12.730792999267578
2002-01-15,12.628833770751953
2002-01-16,12.199137687683105
2002-01-17,11.791281700134277
2002-01-18,12.439475059509277
2002-01-22,12.162724494934082
2002-01-23,12.446761131286621
2002-01-24,12.701666831970215
2002-01-25,13.1240873336792
2002-01-28,13.728570938110352
2002-01-29,13.619331359863281
2002-01-30,13.247895240783691
2002-01-31,13.153215408325195
2002-02-01,13.240615844726562
2002-02-04,12.767212867736816
2002-02-05,12.541433334350586
2002-02-06,12.745359420776367
2002-02-07,12.599703788757324
2002-02-08,12.563283920288086
2002-02-11,12.59242057800293
2002-02-12,12.483175277709961
2002-02-13,13.277023315429688
2002-02-14,12.599703788757324
2002-02-15,12.024340629577637
2002-02-19,11.88596248626709
2002-02-20,12.162724494934082
2002-02-21,12.04619312286377
2002-02-22,12.235549926757812
2002-02-25,12.432191848754883
2002-02-26,12.679819107055664
2002-02-27,12.854610443115234
2002-02-28,13.459101676940918
2002-03-01,13.757707595825195
2002-03-04,14.835613250732422
2002-03-05,14.435030937194824
2002-03-06,14.682656288146973
2002-03-07,14.857458114624023
2002-03-08,16.06643295288086
2002-03-11,16.0955753326416
2002-03-12,15.549336433410645
2002-03-13,15.476509094238281
2002-03-14,15.388578414916992
2002-03-15,16.85416030883789
2002-03-18,17.183914184570312
2002-03-19,17.367111206054688
2002-03-20,16.905458450317383
2002-03-21,16.956741333007812
2002-03-22,16.363187789916992
2002-03-25,16.048093795776367
2002-03-26,15.95283031463623
2002-03-27,16.01877784729004
2002-03-28,16.524396896362305
2002-04-01,16.121366500854492
2002-04-02,15.835577011108398
2002-04-03,15.630396842956543
2002-04-04,15.571771621704102
2002-04-05,15.388578414916992
2002-04-08,15.278656959533691
2002-04-09,15.86489200592041
2002-04-10,16.495088577270508
2002-04-11,16.363187789916992
2002-04-12,16.14335060119629
2002-04-15,15.901529312133789
2002-04-16,16.39983558654785
2002-04-17,16.392501831054688
2002-04-18,16.231287002563477
2002-04-19,16.41448211669922
2002-04-22,16.165332794189453
2002-04-23,16.136024475097656
2002-04-24,16.670961380004883
2002-04-25,16.670961380004883
2002-04-26,16.780881881713867
2002-04-29,16.94208526611328
2002-04-30,17.2865047454834
2002-05-01,17.682205200195312
2002-05-02,17.44038963317871
2002-05-03,17.04469108581543
2002-05-06,16.82484245300293
2002-05-07,16.700275421142578
2002-05-08,17.301145553588867
2002-05-09,17.183914184570312
2002-05-10,17.073993682861328
2002-05-13,16.802865982055664
2002-05-14,17.2938289642334
2002-05-15,17.088647842407227
2002-05-16,17.35245704650879
2002-05-17,17.564966201782227
2002-05-20,17.652902603149414
2002-05-21,17.33047103881836
2002-05-22,17.000709533691406
2002-05-23,16.96407127380371
2002-05-24,16.751569747924805
2002-05-28,16.795534133911133
2002-05-29,16.304561614990234
2002-05-30,16.348527908325195
2002-05-31,16.495088577270508
2002-06-03,16.58353614807129
2002-06-04,16.17816162109375
2002-06-05,16.60564422607422
2002-06-06,16.347684860229492
2002-06-07,16.22975730895996
2002-06-10,16.50983238220215
2002-06-11,16.391897201538086
2002-06-12,16.163421630859375
2002-06-13,15.65485668182373
2002-06-14,15.116815567016602
2002-06-17,15.699079513549805
2002-06-18,16.22975730895996
2002-06-19,16.030750274658203
2002-06-20,15.802263259887695
2002-06-21,15.743303298950195
2002-06-24,15.109436988830566
2002-06-25,14.711444854736328
2002-06-26,14.519808769226074
2002-06-27,14.704069137573242
2002-06-28,14.37239933013916
2002-07-01,14.718811988830566
2002-07-02,14.387140274047852
2002-07-03,14.44610595703125
2002-07-05,15.109436988830566
2002-07-08,14.873592376708984
2002-07-09,14.630366325378418
2002-07-10,14.505064010620117
2002-07-11,14.541916847229004
2002-07-12,14.394512176513672
2002-07-15,14.040721893310547
2002-07-16,14.003877639770508
2002-07-17,14.224989891052246
2002-07-18,14.151281356811523
2002-07-19,13.967024803161621
2002-07-22,13.311052322387695
2002-07-23,12.824602127075195
2002-07-24,13.377381324768066
2002-07-25,13.863835334777832
2002-07-26,13.576388359069824
2002-07-29,14.37239933013916
2002-07-30,14.873592376708984
2002-07-31,14.608253479003906
2002-08-01,14.26921272277832
2002-08-02,13.15627384185791
2002-08-05,12.83934211730957
2002-08-06,13.340535163879395
2002-08-07,13.384756088256836
2002-08-08,13.819611549377441
2002-08-09,13.627978324890137
2002-08-12,13.207863807678223
2002-08-13,12.868823051452637
2002-08-14,12.81723403930664
2002-08-15,13.59849739074707
2002-08-16,14.02598762512207
2002-08-19,14.291326522827148
2002-08-20,14.136537551879883
2002-08-21,14.29869556427002
2002-08-22,14.401881217956543
2002-08-23,14.18813705444336
2002-08-26,14.44610595703125
2002-08-27,14.29869556427002
2002-08-28,13.45108699798584
2002-08-29,13.25208854675293
2002-08-30,13.045711517333984
2002-09-03,12.81723403930664
2002-09-04,12.861454963684082
2002-09-05,12.551895141601562
2002-09-06,12.293925285339355
2002-09-09,11.940143585205078
2002-09-10,12.09492301940918
2002-09-11,11.976996421813965
2002-09-12,11.490548133850098
2002-09-13,11.19325065612793
2002-09-16,11.371627807617188
2002-09-17,11.260141372680664
2002-09-18,11.208115577697754
2002-09-19,10.665545463562012
2002-09-20,11.260141372680664
2002-09-23,11.104060173034668
2002-09-24,10.606087684631348
2002-09-25,11.79527759552002
2002-09-26,12.23379135131836
2002-09-27,12.11487102508545
2002-09-30,11.832438468933105
2002-10-01,12.300680160522461
2002-10-02,11.90676212310791
2002-10-03,11.929060935974121
2002-10-04,11.79527759552002
2002-10-07,11.156086921691895
2002-10-08,11.862168312072754
2002-10-09,11.951361656188965
2002-10-10,12.516225814819336
2002-10-11,13.675681114196777
2002-10-14,13.207437515258789
2002-10-15,13.564192771911621
2002-10-16,13.579060554504395
2002-10-17,14.099336624145508
2002-10-18,14.099336624145508
2002-10-21,14.47095775604248
2002-10-22,14.508119583129883
2002-10-23,14.835149765014648
2002-10-24,14.530414581298828
2002-10-25,14.329742431640625
2002-10-28,14.12906551361084
2002-10-29,13.564192771911621
2002-10-30,13.452712059020996
2002-10-31,13.645953178405762
2002-11-01,13.727714538574219
2002-11-04,14.307442665100098
2002-11-05,14.812848091125488
2002-11-06,15.347981452941895
2002-11-07,14.954058647155762
2002-11-08,15.013528823852539
2002-11-11,14.649333953857422
2002-11-12,14.835149765014648
2002-11-13,15.147303581237793
2002-11-14,15.682448387145996
2002-11-15,15.45947265625
2002-11-18,15.533791542053223
2002-11-19,15.310818672180176
2002-11-20,15.496628761291504
2002-11-21,16.559465408325195
2002-11-22,16.351356506347656
2002-11-25,16.462848663330078
2002-11-26,15.950011253356934
2002-11-27,16.351356506347656
2002-11-29,16.113529205322266
2002-12-02,15.890555381774902
2002-12-03,14.366899490356445
2002-12-04,14.27027702331543
2002-12-05,14.106764793395996
2002-12-06,14.143928527832031
2002-12-09,13.712845802307129
2002-12-10,14.091904640197754
2002-12-11,14.204154968261719
2002-12-12,14.645694732666016
2002-12-13,14.4361572265625
2002-12-16,14.503507614135742
2002-12-17,14.264023780822754
2002-12-18,14.331381797790527
2002-12-19,14.07693099975586
2002-12-20,13.26120376586914
2002-12-23,13.044177055358887
2002-12-24,12.901981353759766
2002-12-26,12.774762153625488
2002-12-27,12.430511474609375
2002-12-30,12.400574684143066
2002-12-31,12.497864723205566
2003-01-02,13.313589096069336
2003-01-03,13.336040496826172
2003-01-06,13.508170127868652
2003-01-07,13.35849380493164
2003-01-08,13.014240264892578
2003-01-09,13.0591459274292
2003-01-10,13.096561431884766
2003-01-13,12.954370498657227
2003-01-14,13.021720886230469
2003-01-15,12.75979232788086
2003-01-16,12.999275207519531
2003-01-17,12.909467697143555
2003-01-21,12.482892990112305
2003-01-22,12.40805721282959
2003-01-23,12.295804023742676
2003-01-24,12.101223945617676
2003-01-27,11.82432746887207
2003-01-28,11.667163848876953
2003-01-29,11.285496711730957
2003-01-30,11.674649238586426
2003-01-31,11.951549530029297
2003-02-03,11.524972915649414
2003-02-04,11.375298500061035
2003-02-05,11.22562313079834
2003-02-06,10.88885498046875
2003-02-07,10.806535720825195
2003-02-10,10.686795234680176
2003-02-11,10.649374008178711
2003-02-12,10.155444145202637
2003-02-13,9.91596794128418
2003-02-14,10.230284690856934
2003-02-18,10.364991188049316
2003-02-19,10.207832336425781
2003-02-20,10.177900314331055
2003-02-21,10.44731616973877
2003-02-24,10.013258934020996
2003-02-25,9.938417434692383
2003-02-26,9.878548622131348
2003-02-27,10.075060844421387
2003-02-28,10.24134349822998
2003-03-03,10.430298805236816
2003-03-04,9.886107444763184
2003-03-05,9.67447566986084
2003-03-06,9.598895072937012
2003-03-07,9.893668174743652
2003-03-10,9.636688232421875
2003-03-11,9.614014625549316
2003-03-12,9.787850379943848
2003-03-13,10.483206748962402
2003-03-14,10.581461906433105
2003-03-17,10.883787155151367
2003-03-18,11.23902416229248
2003-03-19,11.488441467285156
2003-03-20,11.609375953674316
2003-03-21,12.584381103515625
2003-03-24,11.75298023223877
2003-03-25,11.97216796875
2003-03-26,11.677396774291992
2003-03-27,11.639606475830078
2003-03-28,11.571585655212402
2003-03-31,11.359952926635742
2003-04-01,11.087858200073242
2003-04-02,11.896583557128906
2003-04-03,11.979729652404785
2003-04-04,12.093097686767578
2003-04-07,12.478559494018555
2003-04-08,12.55415153503418
2003-04-09,12.372753143310547
2003-04-10,12.274495124816895
2003-04-11,11.692512512207031
2003-04-14,12.108214378356934
2003-04-15,12.017518043518066
2003-04-16,11.790771484375
2003-04-17,12.282054901123047
2003-04-21,12.357638359069824
2003-04-22,12.64484691619873
2003-04-23,13.045429229736328
2003-04-24,12.886709213256836
2003-04-25,12.357638359069824
2003-04-28,12.924497604370117
2003-04-29,13.718104362487793
2003-04-30,14.035552978515625
2003-05-01,13.831482887268066
2003-05-02,14.383227348327637
2003-05-05,14.398341178894043
2003-05-06,14.557068824768066
2003-05-07,14.383227348327637
2003-05-08,14.020439147949219
2003-05-09,14.451252937316895
2003-05-12,14.791367530822754
2003-05-13,15.055908203125
2003-05-14,14.927417755126953
2003-05-15,15.154156684875488
2003-05-16,15.554750442504883
2003-05-19,14.753582000732422
2003-05-20,14.405901908874512
2003-05-21,14.398341178894043
2003-05-22,14.662881851196289
2003-05-23,14.655323028564453
2003-05-27,15.002997398376465
2003-05-28,15.743700981140137
2003-05-29,15.85708236694336
2003-05-30,15.69079303741455
2003-06-02,16.13953971862793
2003-06-03,16.352506637573242
2003-06-04,16.99898910522461
2003-06-05,17.059846878051758
2003-06-06,16.740392684936523
2003-06-09,16.276445388793945
2003-06-10,16.18517303466797
2003-06-11,16.3601016998291
2003-06-12,16.6567325592041
2003-06-13,16.22319793701172
2003-06-16,16.458984375
2003-06-17,16.60349464416504
2003-06-18,16.801246643066406
2003-06-19,16.938148498535156
2003-06-20,17.63027000427246
2003-06-23,17.432523727416992
2003-06-24,17.25758934020996
2003-06-25,17.151111602783203
2003-06-26,17.539005279541016
2003-06-27,17.364076614379883
2003-06-30,17.615068435668945
2003-07-01,17.158716201782227
2003-07-02,17.835634231567383
2003-07-03,17.835634231567383
2003-07-07,18.398475646972656
2003-07-08,18.748329162597656
2003-07-09,18.946086883544922
2003-07-10,18.64945411682129
2003-07-11,19.197080612182617
2003-07-14,19.50891876220703
2003-07-15,19.623003005981445
2003-07-16,19.54694938659668
2003-07-17,19.05256462097168
2003-07-18,19.318763732910156
2003-07-21,19.242708206176758
2003-07-22,20.360767364501953
2003-07-23,20.079349517822266
2003-07-24,20.109771728515625
2003-07-25,20.421606063842773
2003-07-28,21.889528274536133
2003-07-29,22.391521453857422
2003-07-30,22.224193572998047
2003-07-31,22.24701499938965
2003-08-01,21.86671257019043
2003-08-04,21.7374210357666
2003-08-05,21.410371780395508
2003-08-06,21.265853881835938
2003-08-07,21.35713005065918
2003-08-08,21.281070709228516
2003-08-11,21.904743194580078
2003-08-12,22.452369689941406
2003-08-13,22.54363250732422
2003-08-14,22.82504653930664
2003-08-15,22.832664489746094
2003-08-18,22.87828826904297
2003-08-19,22.70335578918457
2003-08-20,22.665328979492188
2003-08-21,22.741384506225586
2003-08-22,22.741384506225586
2003-08-25,22.82504653930664
2003-08-26,22.855472564697266
2003-08-27,22.82504653930664
2003-08-28,23.266191482543945
2003-08-29,23.692119598388672
2003-09-02,23.501962661743164
2003-09-03,23.996337890625
2003-09-04,23.76816749572754
2003-09-05,23.699718475341797
2003-09-08,23.539997100830078
2003-09-09,22.809837341308594
2003-09-10,22.338272094726562
2003-09-11,22.566452026367188
2003-09-12,23.083650588989258
2003-09-15,23.425907135009766
2003-09-16,24.14845848083496
2003-09-17,23.59323501586914
2003-09-18,24.460302352905273
2003-09-19,24.55917739868164
