Date,ACGL
2000-11-08,1.6508654356002808
2000-11-09,1.6376583576202393
2000-11-10,1.6244513988494873
2000-11-13,1.6640723943710327
2000-11-14,1.61784827709198
2000-11-15,1.604641318321228
2000-11-16,1.6112442016601562
2000-11-17,1.6112442016601562
2000-11-20,1.6112442016601562
2000-11-21,1.5121930837631226
2000-11-22,1.5914342403411865
2000-11-24,1.6112442016601562
2000-11-27,1.6244513988494873
2000-11-28,1.5914342403411865
2000-11-29,1.5584170818328857
2000-11-30,1.5848312377929688
2000-12-01,1.5320031642913818
2000-12-04,1.5452101230621338
2000-12-05,1.5584170818328857
2000-12-06,1.5584170818328857
2000-12-07,1.5584170818328857
2000-12-08,1.5518131256103516
2000-12-11,1.5584170818328857
2000-12-12,1.5716241598129272
2000-12-13,1.578227162361145
2000-12-14,1.578227162361145
2000-12-15,1.578227162361145
2000-12-18,1.5716241598129272
2000-12-19,1.5716241598129272
2000-12-20,1.5584170818328857
2000-12-21,1.5518131256103516
2000-12-22,1.5584170818328857
2000-12-26,1.5584170818328857
2000-12-27,1.5518131256103516
2000-12-28,1.5187959671020508
2000-12-29,1.5848312377929688
2001-01-02,1.5320031642913818
2001-01-03,1.5320031642913818
2001-01-04,1.5320031642913818
2001-01-05,1.5320031642913818
2001-01-08,1.565020203590393
2001-01-09,1.5716241598129272
2001-01-10,1.5518131256103516
2001-01-11,1.5716241598129272
2001-01-12,1.6706753969192505
2001-01-16,1.5914342403411865
2001-01-17,1.6508654356002808
2001-01-18,1.6508654356002808
2001-01-19,1.5716241598129272
2001-01-22,1.565020203590393
2001-01-23,1.5848312377929688
2001-01-24,1.6310553550720215
2001-01-25,1.6310553550720215
2001-01-26,1.5716241598129272
2001-01-29,1.538607120513916
2001-01-30,1.5848312377929688
2001-01-31,1.6310553550720215
2001-02-01,1.61784827709198
2001-02-02,1.6508654356002808
2001-02-05,1.6376583576202393
2001-02-06,1.6508654356002808
2001-02-07,1.6376583576202393
2001-02-08,1.6442623138427734
2001-02-09,1.6376583576202393
2001-02-12,1.6442623138427734
2001-02-13,1.6442623138427734
2001-02-14,1.6442623138427734
2001-02-15,1.657469391822815
2001-02-16,1.7499176263809204
2001-02-20,1.908400058746338
2001-02-21,1.723503589630127
2001-02-22,1.6970895528793335
2001-02-23,1.6970895528793335
2001-02-26,1.6970895528793335
2001-02-27,1.6904865503311157
2001-02-28,1.6904865503311157
2001-03-01,1.6904865503311157
2001-03-02,1.657469391822815
2001-03-05,1.6904865503311157
2001-03-06,1.6690247058868408
2001-03-07,1.6970895528793335
2001-03-08,1.6904865503311157
2001-03-09,1.6904865503311157
2001-03-12,1.6772793531417847
2001-03-13,1.6772793531417847
2001-03-14,1.6772793531417847
2001-03-15,1.6904865503311157
2001-03-16,1.6508654356002808
2001-03-19,1.6640723943710327
2001-03-20,1.6640723943710327
2001-03-21,1.6904865503311157
2001-03-22,1.6904865503311157
2001-03-23,1.6508654356002808
2001-03-26,1.5980383157730103
2001-03-27,1.6244513988494873
2001-03-28,1.7036935091018677
2001-03-29,1.6970895528793335
2001-03-30,1.6772793531417847
2001-04-02,1.5980383157730103
2001-04-03,1.6112442016601562
2001-04-04,1.6376583576202393
2001-04-05,1.5848312377929688
2001-04-06,1.657469391822815
2001-04-09,1.6545634269714355
2001-04-10,1.6640723943710327
2001-04-11,1.6640723943710327
2001-04-12,1.6482237577438354
2001-04-16,1.603849172592163
2001-04-17,1.6566762924194336
2001-04-18,1.6904865503311157
2001-04-19,1.6270928382873535
2001-04-20,1.6387147903442383
2001-04-23,1.6429414749145508
2001-04-24,1.6640723943710327
2001-04-25,1.6640723943710327
2001-04-26,1.683090329170227
2001-04-27,1.6746379137039185
2001-04-30,1.6746379137039185
2001-05-01,1.6883735656738281
2001-05-02,1.6513941287994385
2001-05-03,1.6693556308746338
2001-05-04,1.6640723943710327
2001-05-07,1.67992103099823
2001-05-08,1.6165275573730469
2001-05-09,1.604905605316162
2001-05-10,1.67992103099823
2001-05-11,1.67992103099823
2001-05-14,1.6746379137039185
2001-05-15,1.6746379137039185
2001-05-16,1.7169005870819092
2001-05-17,1.7169005870819092
2001-05-18,1.7316917181015015
2001-05-21,1.7169005870819092
2001-05-22,1.7221827507019043
2001-05-23,1.7633880376815796
2001-05-24,1.733804702758789
2001-05-25,1.7221827507019043
2001-05-29,1.764445424079895
2001-05-30,1.7633880376815796
2001-05-31,1.7697277069091797
2001-06-01,1.7697277069091797
2001-06-04,1.7718405723571777
2001-06-05,1.785576343536377
2001-06-06,1.7771238088607788
2001-06-07,1.7802931070327759
2001-06-08,1.7802931070327759
2001-06-11,1.6640723943710327
2001-06-12,1.6904865503311157
2001-06-13,1.73274827003479
2001-06-14,1.7221827507019043
2001-06-15,1.6957687139511108
2001-06-18,1.6957687139511108
2001-06-19,1.6746379137039185
2001-06-20,1.6482237577438354
2001-06-21,1.6609030961990356
2001-06-22,1.6904865503311157
2001-06-25,1.7697277069091797
2001-06-26,1.7591623067855835
2001-06-27,1.7697277069091797
2001-06-28,1.701051950454712
2001-06-29,1.6640723943710327
2001-07-02,1.7802931070327759
2001-07-03,1.7802931070327759
2001-07-05,1.7802931070327759
2001-07-06,1.7802931070327759
2001-07-09,1.7792366743087769
2001-07-10,1.7802931070327759
2001-07-11,1.7750109434127808
2001-07-12,1.790858507156372
2001-07-13,1.7802931070327759
2001-07-16,1.8257250785827637
2001-07-17,1.807763695716858
2001-07-18,1.7961417436599731
2001-07-19,1.8806661367416382
2001-07-20,1.892288088798523
2001-07-23,1.8637611865997314
2001-07-24,1.8827791213989258
2001-07-25,1.8701008558273315
2001-07-26,1.8024814128875732
2001-07-27,1.784519910812378
2001-07-30,1.7802931070327759
2001-07-31,1.7802931070327759
2001-08-01,1.7802931070327759
2001-08-02,1.7802931070327759
2001-08-03,1.7802931070327759
2001-08-06,1.810932993888855
2001-08-07,1.8806661367416382
2001-08-08,1.8806661367416382
2001-08-09,1.7802931070327759
2001-08-10,1.7802931070327759
2001-08-13,1.8426302671432495
2001-08-14,1.8014240264892578
2001-08-15,1.8067071437835693
2001-08-16,1.8024814128875732
2001-08-17,1.8098764419555664
2001-08-20,1.8595353364944458
2001-08-21,1.8320647478103638
2001-08-22,1.8584779500961304
2001-08-23,1.838403582572937
2001-08-24,1.8479125499725342
2001-08-27,1.8299509286880493
2001-08-28,1.8014240264892578
2001-08-29,1.8014240264892578
2001-08-30,1.8278380632400513
2001-08-31,1.8701008558273315
2001-09-04,1.8701008558273315
2001-09-05,1.927154779434204
2001-09-06,1.916589379310608
2001-09-07,1.927154779434204
2001-09-10,2.028583288192749
2001-09-17,1.9123624563217163
2001-09-18,1.8753830194473267
2001-09-19,1.8595353364944458
2001-09-20,1.817272663116455
2001-09-21,1.6936558485031128
2001-09-24,1.7169005870819092
2001-09-25,1.8067071437835693
2001-09-26,1.785576343536377
2001-09-27,1.7750109434127808
2001-09-28,1.7697277069091797
2001-10-01,1.7433136701583862
2001-10-02,1.7485967874526978
2001-10-03,1.7485967874526978
2001-10-04,1.7433136701583862
2001-10-05,1.7961417436599731
2001-10-08,1.7961417436599731
2001-10-09,1.7485967874526978
2001-10-10,1.764445424079895
2001-10-11,1.7697277069091797
2001-10-12,1.73274827003479
2001-10-15,1.7697277069091797
2001-10-16,1.8014240264892578
2001-10-17,1.7707841396331787
2001-10-18,1.7697277069091797
2001-10-19,1.7961417436599731
2001-10-22,1.7961417436599731
2001-10-23,1.8426302671432495
2001-10-24,2.562142848968506
2001-10-25,2.5357296466827393
2001-10-26,2.461770534515381
2001-10-29,2.4829015731811523
2001-10-30,2.461770534515381
2001-10-31,2.4829015731811523
2001-11-01,2.5135414600372314
2001-11-02,2.5145978927612305
2001-11-05,2.5124850273132324
2001-11-06,2.5135414600372314
2001-11-07,2.4564876556396484
2001-11-08,2.476562023162842
2001-11-09,2.430074453353882
2001-11-12,2.4829015731811523
2001-11-13,2.4564876556396484
2001-11-14,2.430074453353882
2001-11-15,2.435356616973877
2001-11-16,2.5145978927612305
2001-11-19,2.506146192550659
2001-11-20,2.460714340209961
2001-11-21,2.493467092514038
2001-11-23,2.4459221363067627
2001-11-26,2.493467092514038
2001-11-27,2.488184928894043
2001-11-28,2.5145978927612305
2001-11-29,2.5093157291412354
2001-11-30,2.4987502098083496
2001-12-03,2.4987502098083496
2001-12-04,2.5040323734283447
2001-12-05,2.493467092514038
2001-12-06,2.562142848968506
2001-12-07,2.4776194095611572
2001-12-10,2.5029759407043457
2001-12-11,2.5040323734283447
2001-12-12,2.5093157291412354
2001-12-13,2.506146192550659
2001-12-14,2.5536911487579346
2001-12-17,2.5410118103027344
2001-12-18,2.5145978927612305
2001-12-19,2.5093157291412354
2001-12-20,2.562142848968506
2001-12-21,2.574822187423706
2001-12-24,2.562142848968506
2001-12-26,2.6255364418029785
2001-12-27,2.704777717590332
2001-12-28,2.704777717590332
2001-12-31,2.72062611579895
2002-01-02,2.800924777984619
2002-01-03,2.8611481189727783
2002-01-04,2.8379032611846924
2002-01-07,2.8505825996398926
2002-01-08,2.9055237770080566
2002-01-09,2.9520113468170166
2002-01-10,2.8791096210479736
2002-01-11,2.8896749019622803
2002-01-14,2.931936740875244
2002-01-15,2.7998673915863037
2002-01-16,2.7533798217773438
2002-01-17,2.716400384902954
2002-01-18,2.673081398010254
2002-01-22,2.7364749908447266
2002-01-23,2.747040271759033
2002-01-24,2.747040271759033
2002-01-25,2.747040271759033
2002-01-28,2.6942121982574463
2002-01-29,2.6942121982574463
2002-01-30,2.6942121982574463
2002-01-31,2.6963260173797607
2002-02-01,2.7966980934143066
2002-02-04,2.8526954650878906
2002-02-05,2.7671148777008057
2002-02-06,2.7375314235687256
2002-02-07,2.759718656539917
2002-02-08,2.7058351039886475
2002-02-11,2.812546730041504
2002-02-12,2.747040271759033
2002-02-13,2.810433864593506
2002-02-14,2.8526954650878906
2002-02-15,2.8526954650878906
2002-02-19,2.8315646648406982
2002-02-20,2.842130184173584
2002-02-21,2.803037643432617
2002-02-22,2.842130184173584
2002-02-25,2.7956416606903076
2002-02-26,2.773454427719116
2002-02-27,2.789301872253418
2002-02-28,2.842130184173584
2002-03-01,2.800924777984619
2002-03-04,2.8093764781951904
2002-03-05,2.8368470668792725
2002-03-06,2.8315646648406982
2002-03-07,2.8812224864959717
2002-03-08,2.8209991455078125
2002-03-11,2.900240421295166
2002-03-12,2.8526954650878906
2002-03-13,2.867487907409668
2002-03-14,2.8769967555999756
2002-03-15,2.8812224864959717
2002-03-18,2.842130184173584
2002-03-19,2.790358543395996
2002-03-20,2.7945852279663086
2002-03-21,2.789301872253418
2002-03-22,2.7385878562927246
2002-03-25,2.6530067920684814
2002-03-26,2.7639453411102295
2002-03-27,2.72062611579895
2002-03-28,2.72696590423584
2002-04-01,2.6942121982574463
2002-04-02,2.7185134887695312
2002-04-03,2.8262815475463867
2002-04-04,2.8949573040008545
2002-04-05,2.9213714599609375
2002-04-08,2.9456725120544434
2002-04-09,2.870656967163086
2002-04-10,2.8949573040008545
2002-04-11,2.9477853775024414
2002-04-12,3.0217444896698
2002-04-15,3.0217444896698
2002-04-16,3.0481584072113037
2002-04-17,3.052384376525879
2002-04-18,3.0925331115722656
2002-04-19,3.0640063285827637
2002-04-22,3.0344228744506836
2002-04-23,3.042875289916992
2002-04-24,3.0597803592681885
2002-04-25,3.0587239265441895
2002-04-26,3.027026653289795
2002-04-29,2.9741995334625244
2002-04-30,3.083024263381958
2002-05-01,3.17071795463562
2002-05-02,3.227771759033203
2002-05-03,3.1590960025787354
2002-05-06,3.0375919342041016
2002-05-07,3.0333664417266846
2002-05-08,3.112607717514038
2002-05-09,3.0608367919921875
2002-05-10,3.1273996829986572
2002-05-13,3.248903512954712
2002-05-14,3.2436206340789795
2002-05-15,3.1749446392059326
2002-05-16,3.222489595413208
2002-05-17,3.222489595413208
2002-05-20,3.1876230239868164
2002-05-21,3.1432483196258545
2002-05-22,3.0893638134002686
2002-05-23,3.1802268028259277
2002-05-24,3.137965202331543
2002-05-28,3.1580395698547363
2002-05-29,3.079854726791382
2002-05-30,3.113664150238037
2002-05-31,3.137965202331543
2002-06-03,3.1590960025787354
2002-06-04,3.1147215366363525
2002-06-05,3.1221165657043457
2002-06-06,3.0904202461242676
2002-06-07,3.0629496574401855
2002-06-10,3.0756280422210693
2002-06-11,3.054497241973877
2002-06-12,3.0618932247161865
2002-06-13,3.098872661590576
2002-06-14,3.0904202461242676
2002-06-17,3.1453611850738525
2002-06-18,3.1273996829986572
2002-06-19,3.0650625228881836
2002-06-20,3.080911159515381
2002-06-21,3.1178905963897705
2002-06-24,3.0217444896698
2002-06-25,2.928767442703247
2002-06-26,2.8791096210479736
2002-06-27,2.8632609844207764
2002-06-28,2.9741995334625244
2002-07-01,2.9900472164154053
2002-07-02,2.840017080307007
2002-07-03,2.8326210975646973
2002-07-05,2.867487907409668
2002-07-08,2.9055237770080566
2002-07-09,2.9932174682617188
2002-07-10,2.761831521987915
2002-07-11,2.782963275909424
2002-07-12,2.6804773807525635
2002-07-15,2.5959529876708984
2002-07-16,2.703721284866333
2002-07-17,2.5357296466827393
2002-07-18,2.5357296466827393
2002-07-19,2.5357296466827393
2002-07-22,2.577991485595703
2002-07-23,2.548408031463623
2002-07-24,2.6413848400115967
2002-07-25,2.674137830734253
2002-07-26,2.7375314235687256
2002-07-29,2.9055237770080566
2002-07-30,2.8209991455078125
2002-07-31,2.846356153488159
2002-08-01,2.8622045516967773
2002-08-02,2.8896749019622803
2002-08-05,2.7628889083862305
2002-08-06,2.7797930240631104
2002-08-07,2.855865001678467
2002-08-08,2.8622045516967773
2002-08-09,2.867487907409668
2002-08-12,2.8357906341552734
2002-08-13,2.9182019233703613
2002-08-14,2.957294225692749
2002-08-15,2.9160892963409424
2002-08-16,2.924541711807251
2002-08-19,2.9160892963409424
2002-08-20,2.9678597450256348
2002-08-21,2.958350896835327
2002-08-22,2.953068733215332
2002-08-23,2.959407329559326
2002-08-26,2.960463762283325
2002-08-27,2.965747117996216
2002-08-28,2.9520113468170166
2002-08-29,2.9372198581695557
2002-08-30,2.959407329559326
2002-09-03,2.9329934120178223
2002-09-04,2.9192583560943604
2002-09-05,2.8484699726104736
2002-09-06,2.8526954650878906
2002-09-09,2.8949573040008545
2002-09-10,2.9477853775024414
2002-09-11,2.873826503753662
2002-09-12,2.8833353519439697
2002-09-13,2.926654577255249
2002-09-16,2.9372198581695557
2002-09-17,2.9477853775024414
2002-09-18,2.9372198581695557
2002-09-19,2.9372198581695557
2002-09-20,2.9900472164154053
2002-09-23,2.9160892963409424
2002-09-24,2.873826503753662
2002-09-25,2.873826503753662
2002-09-26,2.9636340141296387
2002-09-27,2.957294225692749
2002-09-30,2.9477853775024414
2002-10-01,2.958350896835327
2002-10-02,2.81571626663208
2002-10-03,2.8051507472991943
2002-10-04,2.810433864593506
2002-10-07,2.8083198070526123
2002-10-08,2.846356153488159
2002-10-09,2.8315646648406982
2002-10-10,2.8315646648406982
2002-10-11,2.8368470668792725
2002-10-14,2.810433864593506
2002-10-15,2.8357906341552734
2002-10-16,2.884392023086548
2002-10-17,2.773454427719116
2002-10-18,2.8252251148223877
2002-10-21,2.838960647583008
2002-10-22,2.885448455810547
2002-10-23,2.884392023086548
2002-10-24,2.8833353519439697
2002-10-25,2.9171457290649414
2002-10-28,2.959407329559326
2002-10-29,2.953068733215332
2002-10-30,2.957294225692749
2002-10-31,2.959407329559326
2002-11-01,2.958350896835327
2002-11-04,2.941445827484131
2002-11-05,2.9234843254089355
2002-11-06,2.95518159866333
2002-11-07,2.957294225692749
2002-11-08,2.9055237770080566
2002-11-11,2.9340507984161377
2002-11-12,3.0143485069274902
2002-11-13,3.0650625228881836
2002-11-14,3.0904202461242676
2002-11-15,3.1855099201202393
2002-11-18,3.31018328666687
2002-11-19,3.2615818977355957
2002-11-20,3.2425639629364014
2002-11-21,3.193962812423706
2002-11-22,3.1802268028259277
2002-11-25,3.2055845260620117
2002-11-26,3.169661521911621
2002-11-27,3.1590960025787354
2002-11-29,3.196075439453125
2002-12-02,3.2753167152404785
2002-12-03,3.3112399578094482
2002-12-04,3.449648857116699
2002-12-05,3.46549654006958
2002-12-06,3.4433090686798096
2002-12-09,3.423234701156616
2002-12-10,3.4507052898406982
2002-12-11,3.4485924243927
2002-12-12,3.3725204467773438
2002-12-13,3.2890524864196777
2002-12-16,3.3038434982299805
2002-12-17,3.2351677417755127
2002-12-18,3.2066409587860107
2002-12-19,3.2172062397003174
2002-12-20,3.222489595413208
2002-12-23,3.2309422492980957
2002-12-24,3.2573561668395996
2002-12-26,3.2636947631835938
2002-12-27,3.221433162689209
2002-12-30,3.1791703701019287
2002-12-31,3.293278217315674
2003-01-02,3.277430534362793
2003-01-03,3.2890524864196777
2003-01-06,3.2573561668395996
2003-01-07,3.2129807472229004
2003-01-08,3.167548418045044
2003-01-09,3.2013587951660156
2003-01-10,3.19079327583313
2003-01-13,3.2024152278900146
2003-01-14,3.2615818977355957
2003-01-15,3.2964484691619873
2003-01-16,3.3292012214660645
2003-01-17,3.278486967086792
2003-01-21,3.276374101638794
2003-01-22,3.283769130706787
2003-01-23,3.3281447887420654
2003-01-24,3.3313143253326416
2003-01-27,3.3270883560180664
2003-01-28,3.2689781188964844
2003-01-29,3.256298780441284
2003-01-30,3.2415075302124023
2003-01-31,3.224602460861206
2003-02-03,3.223546028137207
2003-02-04,3.2003023624420166
2003-02-05,3.2034716606140137
2003-02-06,3.2003023624420166
2003-02-07,3.1168341636657715
2003-02-10,3.1432483196258545
2003-02-11,3.1506435871124268
2003-02-12,3.1210601329803467
2003-02-13,3.1326820850372314
2003-02-14,3.1485304832458496
2003-02-18,3.1612088680267334
2003-02-19,3.05132794380188
2003-02-20,2.9900472164154053
2003-02-21,3.056610107421875
2003-02-24,2.954125165939331
2003-02-25,2.954125165939331
2003-02-26,3.069289207458496
2003-02-27,3.1601524353027344
2003-02-28,3.3027870655059814
2003-03-03,3.3735768795013428
2003-03-04,3.365124225616455
2003-03-05,3.3851985931396484
2003-03-06,3.379915714263916
2003-03-07,3.402103900909424
2003-03-10,3.429574489593506
2003-03-11,3.4454219341278076
2003-03-12,3.3809731006622314
2003-03-13,3.460214376449585
2003-03-14,3.462327003479004
2003-03-17,3.452817916870117
2003-03-18,3.4443655014038086
2003-03-19,3.486628293991089
2003-03-20,3.486628293991089
2003-03-21,3.491910457611084
2003-03-24,3.489797592163086
2003-03-25,3.5014193058013916
2003-03-26,3.5024757385253906
2003-03-27,3.521493911743164
2003-03-28,3.5616438388824463
2003-03-31,3.5859439373016357
2003-04-01,3.645110607147217
2003-04-02,3.6472246646881104
2003-04-03,3.6186976432800293
2003-04-04,3.522550344467163
2003-04-07,3.521493911743164
2003-04-08,3.5870003700256348
2003-04-09,3.617640256881714
2003-04-10,3.628206729888916
2003-04-11,3.636658191680908
2003-04-14,3.685260534286499
2003-04-15,3.660959243774414
2003-04-16,3.6757514476776123
2003-04-17,3.6440541744232178
2003-04-21,3.645110607147217
2003-04-22,3.784576177597046
2003-04-23,3.749709367752075
2003-04-24,3.6672990322113037
2003-04-25,3.6514501571655273
2003-04-28,3.6842031478881836
2003-04-29,3.759218454360962
2003-04-30,3.6715247631073
2003-05-01,3.7771801948547363
2003-05-02,3.7803502082824707
2003-05-05,3.757105827331543
2003-05-06,3.771897792816162
2003-05-07,3.7782363891601562
2003-05-08,3.7412569522857666
2003-05-09,3.685260534286499
2003-05-12,3.8035941123962402
2003-05-13,3.7359747886657715
2003-05-14,3.8543081283569336
2003-05-15,3.9092495441436768
2003-05-16,3.8934006690979004
2003-05-19,3.868044137954712
2003-05-20,3.844799518585205
2003-05-21,3.702164649963379
2003-05-22,3.771897792816162
2003-05-23,3.8268380165100098
2003-05-27,3.8532516956329346
2003-05-28,3.8257815837860107
2003-05-29,3.8247249126434326
2003-05-30,3.9092495441436768
2003-06-02,3.91347599029541
2003-06-03,3.940945625305176
2003-06-04,3.9652469158172607
2003-06-05,3.957850694656372
2003-06-06,3.9377763271331787
2003-06-09,3.838460683822632
2003-06-10,3.8606479167938232
2003-06-11,3.8511393070220947
2003-06-12,3.866987705230713
2003-06-13,3.828951835632324
2003-06-16,3.866987705230713
2003-06-17,3.786689043045044
2003-06-18,3.673637628555298
2003-06-19,3.6387720108032227
2003-06-20,3.646167278289795
2003-06-23,3.5965094566345215
2003-06-24,3.571152687072754
2003-06-25,3.5986223220825195
2003-06-26,3.5922834873199463
2003-06-27,3.6715247631073
2003-06-30,3.6641287803649902
2003-07-01,3.6672990322113037
2003-07-02,3.691599130630493
2003-07-03,3.688429832458496
2003-07-07,3.742314338684082
2003-07-08,3.743370771408081
2003-07-09,3.7613322734832764
2003-07-10,3.713787317276001
2003-07-11,3.718013286590576
2003-07-14,3.7486531734466553
2003-07-15,3.749709367752075
2003-07-16,3.727522373199463
2003-07-17,3.6239798069000244
2003-07-18,3.6789209842681885
2003-07-21,3.6662425994873047
