Date,CFG
2015-03-18,16.956829071044922
2015-03-19,16.69429588317871
2015-03-20,16.69429588317871
2015-03-23,16.66737174987793
2015-03-24,16.371179580688477
2015-03-25,16.155765533447266
2015-03-26,16.23655128479004
2015-03-27,16.478879928588867
2015-03-30,16.371179580688477
2015-03-31,16.243282318115234
2015-04-01,16.39810562133789
2015-04-02,16.57313346862793
2015-04-06,16.660633087158203
2015-04-07,16.761613845825195
2015-04-08,16.82892608642578
2015-04-09,16.855854034423828
2015-04-10,16.902969360351562
2015-04-13,17.131845474243164
2015-04-14,16.923166275024414
2015-04-15,17.232816696166992
2015-04-16,17.158771514892578
2015-04-17,16.909706115722656
2015-04-20,16.902969360351562
2015-04-21,16.855854034423828
2015-04-22,17.158771514892578
2015-04-23,17.25974464416504
2015-04-24,17.212627410888672
2015-04-27,17.152042388916016
2015-04-28,17.353988647460938
2015-04-29,17.56266975402832
2015-04-30,17.53573989868164
2015-05-01,17.556015014648438
2015-05-04,17.77225685119629
2015-05-05,17.731712341308594
2015-05-06,17.46816635131836
2015-05-07,17.53573989868164
2015-05-08,17.441143035888672
2015-05-11,17.6168270111084
2015-05-12,17.67089080810547
2015-05-13,17.724946975708008
2015-05-14,17.893892288208008
2015-05-15,17.522226333618164
2015-05-18,17.77225685119629
2015-05-19,18.150672912597656
2015-05-20,18.076339721679688
2015-05-21,18.13715934753418
2015-05-22,18.191221237182617
2015-05-26,18.042552947998047
2015-05-27,18.089862823486328
2015-05-28,18.130401611328125
2015-05-29,18.13715934753418
2015-06-01,18.21149253845215
2015-06-02,18.373680114746094
2015-06-03,18.664247512817383
2015-06-04,18.752094268798828
2015-06-05,19.137269973754883
2015-06-08,18.948062896728516
2015-06-09,18.9750919342041
2015-06-10,18.921031951904297
2015-06-11,18.5966739654541
2015-06-12,18.61018180847168
2015-06-15,18.860214233398438
2015-06-16,19.0899715423584
2015-06-17,18.860214233398438
2015-06-18,18.968339920043945
2015-06-19,19.049423217773438
2015-06-22,19.103485107421875
2015-06-23,19.049423217773438
2015-06-24,18.954822540283203
2015-06-25,18.502063751220703
2015-06-26,18.61018180847168
2015-06-29,18.197982788085938
2015-06-30,18.45475959777832
2015-07-01,18.5426082611084
2015-07-02,18.34663963317871
2015-07-06,18.252033233642578
2015-07-07,18.069583892822266
2015-07-08,18.002010345458984
2015-07-09,18.231761932373047
2015-07-10,18.44801139831543
2015-07-13,18.414220809936523
2015-07-14,18.616945266723633
2015-07-15,18.785879135131836
2015-07-16,18.995363235473633
2015-07-17,18.860214233398438
2015-07-20,18.894001007080078
2015-07-21,18.056074142456055
2015-07-22,18.272315979003906
2015-07-23,17.873620986938477
2015-07-24,17.67089080810547
2015-07-27,17.52898597717285
2015-07-28,17.684406280517578
2015-07-29,17.569530487060547
2015-07-30,17.96976661682129
2015-07-31,17.684850692749023
2015-08-03,17.6577205657959
2015-08-04,17.82052230834961
2015-08-05,18.085079193115234
2015-08-06,18.07830047607422
2015-08-07,18.112215042114258
2015-08-10,18.444618225097656
2015-08-11,18.207185745239258
2015-08-12,17.6577205657959
2015-08-13,17.773042678833008
2015-08-14,17.895143508911133
2015-08-17,17.827301025390625
2015-08-18,18.017248153686523
2015-08-19,17.813737869262695
2015-08-20,17.1828670501709
2015-08-21,16.66730499267578
2015-08-24,15.622636795043945
2015-08-25,15.670124053955078
2015-08-26,16.409530639648438
2015-08-27,16.60625648498535
2015-08-28,16.74871826171875
2015-08-31,16.836902618408203
2015-09-01,16.07035255432129
2015-09-02,16.36883544921875
2015-09-03,16.61982536315918
2015-09-04,16.341697692871094
2015-09-08,16.70801544189453
2015-09-09,16.55198860168457
2015-09-10,16.579124450683594
2015-09-11,16.497722625732422
2015-09-14,16.558774948120117
2015-09-15,16.979351043701172
2015-09-16,16.877595901489258
2015-09-17,16.30777931213379
2015-09-18,16.111059188842773
2015-09-21,16.21280288696289
2015-09-22,16.00930404663086
2015-09-23,15.832926750183105
2015-09-24,15.765088081359863
2015-09-25,16.016084671020508
2015-09-28,15.351289749145508
2015-09-29,15.751526832580566
2015-09-30,16.185670852661133
2015-10-01,15.941460609436035
2015-10-02,15.88040828704834
2015-10-05,16.0907039642334
2015-10-06,15.8464937210083
2015-10-07,15.9007568359375
2015-10-08,15.955028533935547
2015-10-09,15.914325714111328
2015-10-12,15.982170104980469
2015-10-13,15.914325714111328
2015-10-14,15.541234970092773
2015-10-15,15.955028533935547
2015-10-16,15.751526832580566
2015-10-19,15.758309364318848
2015-10-20,15.86684513092041
2015-10-21,15.717602729797363
2015-10-22,15.5140962600708
2015-10-23,16.42988395690918
2015-10-26,16.00930404663086
2015-10-27,15.961813926696777
2015-10-28,16.402751922607422
2015-10-29,16.355268478393555
2015-10-30,16.48415184020996
2015-11-02,16.585908889770508
2015-11-03,16.633588790893555
2015-11-04,16.708515167236328
2015-11-05,16.763004302978516
2015-11-06,17.52588653564453
2015-11-09,17.621246337890625
2015-11-10,17.70980453491211
2015-11-11,17.771106719970703
2015-11-12,17.37603759765625
2015-11-13,17.38966178894043
2015-11-16,17.491830825805664
2015-11-17,17.437339782714844
2015-11-18,17.846031188964844
2015-11-19,17.79153823852539
2015-11-20,17.723419189453125
2015-11-23,17.532695770263672
2015-11-24,17.79834747314453
2015-11-25,17.886892318725586
2015-11-27,17.975440979003906
2015-11-30,18.138917922973633
2015-12-01,18.050371170043945
2015-12-02,18.145734786987305
2015-12-03,18.02992820739746
2015-12-04,18.472681045532227
2015-12-07,18.05718421936035
2015-12-08,17.989065170288086
2015-12-09,17.777917861938477
2015-12-10,17.914142608642578
2015-12-11,17.444150924682617
2015-12-14,17.519075393676758
2015-12-15,18.07761573791504
2015-12-16,18.329633712768555
2015-12-17,18.036752700805664
2015-12-18,17.641685485839844
2015-12-21,17.730236053466797
2015-12-22,17.880084991455078
2015-12-23,18.063995361328125
2015-12-24,18.118484497070312
2015-12-28,17.989065170288086
2015-12-29,18.13210678100586
2015-12-30,17.914142608642578
2015-12-31,17.839214324951172
2016-01-04,17.573566436767578
2016-01-05,17.491830825805664
2016-01-06,17.219369888305664
2016-01-07,16.749380111694336
2016-01-08,16.22490119934082
2016-01-11,16.279388427734375
2016-01-12,16.279388427734375
2016-01-13,15.816211700439453
2016-01-14,15.598246574401855
2016-01-15,15.20318603515625
2016-01-19,15.141879081726074
2016-01-20,14.712757110595703
2016-01-21,14.52884578704834
2016-01-22,14.154212951660156
2016-01-25,13.479880332946777
2016-01-26,13.820451736450195
2016-01-27,14.44710636138916
2016-01-28,14.808115005493164
2016-01-29,14.47435188293457
2016-02-01,14.154212951660156
2016-02-02,13.83253002166748
2016-02-03,13.723016738891602
2016-02-04,13.84621810913086
2016-02-05,13.586129188537598
2016-02-08,13.141242027282715
2016-02-09,13.380797386169434
2016-02-10,12.908536911010742
2016-02-11,12.41573715209961
2016-02-12,12.92906665802002
2016-02-16,13.25075626373291
2016-02-17,13.44924259185791
2016-02-18,13.079644203186035
2016-02-19,13.168625831604004
2016-02-22,13.551905632019043
2016-02-23,13.257599830627441
2016-02-24,13.00435733795166
2016-02-25,13.127558708190918
2016-02-26,13.51083755493164
2016-02-29,13.16177749633789
2016-03-01,13.873595237731934
2016-03-02,14.345855712890625
2016-03-03,14.67438793182373
2016-03-04,15.009764671325684
2016-03-07,14.735989570617676
2016-03-08,14.31847858428955
2016-03-09,14.167903900146484
2016-03-10,14.38007926940918
2016-03-11,14.996077537536621
2016-03-14,15.119272232055664
2016-03-15,15.187721252441406
2016-03-16,14.79074478149414
2016-03-17,14.872876167297363
2016-03-18,15.11242961883545
2016-03-21,15.0576810836792
2016-03-22,15.009764671325684
2016-03-23,14.84549617767334
2016-03-24,14.777053833007812
2016-03-28,14.640166282653809
2016-03-29,14.510126113891602
2016-03-30,14.544344902038574
2016-03-31,14.33901596069336
2016-04-01,14.61279010772705
2016-04-04,14.722301483154297
2016-04-05,14.208971977233887
2016-04-06,14.60594654083252
2016-04-07,14.229504585266113
2016-04-08,14.284255981445312
2016-04-11,14.400613784790039
2016-04-12,14.722301483154297
2016-04-13,15.468338966369629
2016-04-14,15.618915557861328
2016-04-15,15.43411636352539
2016-04-18,15.550472259521484
2016-04-19,15.810561180114746
2016-04-20,15.988508224487305
2016-04-21,16.104869842529297
2016-04-22,16.166471481323242
2016-04-25,16.002197265625
2016-04-26,16.118560791015625
2016-04-27,16.166471481323242
2016-04-28,15.906375885009766
2016-04-29,15.639446258544922
2016-05-02,15.866508483886719
2016-05-03,15.488076210021973
2016-05-04,15.130290985107422
2016-05-05,15.212855339050293
2016-05-06,15.199091911315918
2016-05-09,15.033966064453125
2016-05-10,15.384875297546387
2016-05-11,15.274781227111816
2016-05-12,14.972039222717285
2016-05-13,14.724344253540039
2016-05-16,14.937631607055664
2016-05-17,15.013321876525879
2016-05-18,15.914670944213867
2016-05-19,15.756420135498047
2016-05-20,15.811461448669434
2016-05-23,15.804579734802246
2016-05-24,15.997237205505371
2016-05-25,16.29998016357422
2016-05-26,16.066043853759766
2016-05-27,16.231172561645508
2016-05-31,16.203651428222656
2016-06-01,16.238054275512695
2016-06-02,16.39630699157715
2016-06-03,15.921551704406738
2016-06-06,16.148611068725586
2016-06-07,16.155488967895508
2016-06-08,16.1417293548584
2016-06-09,15.74266242980957
2016-06-10,15.453680992126465
2016-06-13,15.192215919494629
2016-06-14,14.662413597106934
2016-06-15,14.69681167602539
2016-06-16,14.407832145690918
2016-06-17,14.517923355102539
2016-06-20,14.662413597106934
2016-06-21,14.827545166015625
2016-06-22,14.703696250915527
2016-06-23,15.219738960266113
2016-06-24,13.726661682128906
2016-06-27,12.687704086303711
2016-06-28,13.05237102508545
2016-06-29,13.430800437927246
2016-06-30,13.747305870056152
2016-07-01,13.520244598388672
2016-07-05,13.004205703735352
2016-07-06,13.06612777709961
2016-07-07,13.361994743347168
2016-07-08,13.657851219177246
2016-07-11,13.843632698059082
2016-07-12,14.063807487487793
2016-07-13,14.146374702453613
2016-07-14,14.442238807678223
2016-07-15,14.435359001159668
2016-07-18,14.435359001159668
2016-07-19,14.469757080078125
2016-07-20,14.669289588928223
2016-07-21,14.916996955871582
2016-07-22,14.999554634094238
2016-07-25,15.157812118530273
2016-07-26,15.474315643310547
2016-07-27,15.536237716674805
2016-07-28,15.446792602539062
2016-07-29,15.364229202270508
2016-08-01,15.35731029510498
2016-08-02,15.253544807434082
2016-08-03,15.537177085876465
2016-08-04,15.640939712524414
2016-08-05,16.180519104003906
2016-08-08,16.222028732299805
2016-08-09,16.249698638916016
2016-08-10,16.083669662475586
2016-08-11,16.187435150146484
2016-08-12,16.097505569458008
2016-08-15,16.28428840637207
2016-08-16,16.180519104003906
2016-08-17,16.21510887145996
2016-08-18,16.180519104003906
2016-08-19,16.311952590942383
2016-08-22,16.256607055664062
2016-08-23,16.277362823486328
2016-08-24,16.249698638916016
2016-08-25,16.353464126586914
2016-08-26,16.68551254272461
2016-08-29,16.920705795288086
2016-08-30,17.107494354248047
2016-08-31,17.135162353515625
2016-09-01,16.962221145629883
2016-09-02,17.072904586791992
2016-09-06,16.810026168823242
2016-09-07,16.996809005737305
2016-09-08,17.238924026489258
2016-09-09,17.162832260131836
2016-09-12,17.342693328857422
2016-09-13,17.03139877319336
2016-09-14,16.879207611083984
2016-09-15,16.934553146362305
2016-09-16,16.671676635742188
2016-09-19,16.73393440246582
2016-09-20,16.72010040283203
2016-09-21,16.81694793701172
2016-09-22,16.768522262573242
2016-09-23,16.88612174987793
2016-09-26,16.574817657470703
2016-09-27,16.81694793701172
2016-09-28,16.88612174987793
2016-09-29,16.637088775634766
2016-09-30,17.093656539916992
2016-10-03,17.017553329467773
2016-10-04,17.287351608276367
2016-10-05,17.68857765197754
2016-10-06,17.771583557128906
2016-10-07,17.640148162841797
2016-10-10,17.66782569885254
2016-10-11,17.266597747802734
2016-10-12,17.467206954956055
2016-10-13,16.962221145629883
2016-10-14,17.148998260498047
2016-10-17,17.003726959228516
2016-10-18,17.19049835205078
2016-10-19,17.501802444458008
2016-10-20,17.674741744995117
2016-10-21,17.965286254882812
2016-10-24,18.228160858154297
2016-10-25,18.30425262451172
2016-10-26,18.587879180908203
2016-10-27,18.587879180908203
2016-10-28,18.228160858154297
2016-10-31,18.30460548400879
2016-11-01,18.65207862854004
2016-11-02,18.137819290161133
2016-11-03,18.255956649780273
2016-11-04,18.35324478149414
2016-11-07,19.00648307800293
2016-11-08,18.728515625
2016-11-09,19.597183227539062
2016-11-10,20.570091247558594
2016-11-11,20.74382972717285
2016-11-14,21.459609985351562
2016-11-15,21.501304626464844
2016-11-16,21.355369567871094
2016-11-17,22.05030632019043
2016-11-18,22.217084884643555
2016-11-21,22.18929672241211
2016-11-22,22.18234634399414
2016-11-23,22.51590919494629
2016-11-25,22.55760955810547
2016-11-28,22.085052490234375
2016-11-29,22.50896453857422
2016-11-30,23.287288665771484
2016-12-01,23.891883850097656
2016-12-02,23.732044219970703
2016-12-05,23.732044219970703
2016-12-06,24.11426544189453
2016-12-07,24.36444091796875
2016-12-08,24.698009490966797
2016-12-09,24.677162170410156
2016-12-12,24.329696655273438
2016-12-13,24.183753967285156
2016-12-14,24.06561851501465
2016-12-15,24.60071563720703
2016-12-16,24.545122146606445
2016-12-19,24.57987403869629
2016-12-20,25.073272705078125
2016-12-21,25.031578063964844
2016-12-22,25.017684936523438
2016-12-23,25.247005462646484
2016-12-27,25.337350845336914
2016-12-28,25.017684936523438
2016-12-29,24.51732063293457
2016-12-30,24.760555267333984
2017-01-03,24.920391082763672
2017-01-04,25.135818481445312
2017-01-05,24.823104858398438
2017-01-06,24.95513343811035
2017-01-09,24.795303344726562
2017-01-10,25.21226692199707
2017-01-11,25.2053165435791
2017-01-12,24.962081909179688
2017-01-13,25.219219207763672
2017-01-17,23.71119499206543
2017-01-18,24.315797805786133
2017-01-19,24.135114669799805
2017-01-20,24.89259147644043
2017-01-23,24.941238403320312
2017-01-24,25.226154327392578
2017-01-25,26.07398223876953
2017-01-26,26.087881088256836
2017-01-27,25.70566177368164
2017-01-30,25.38599395751953
2017-01-31,25.232524871826172
2017-02-01,25.455759048461914
2017-02-02,25.141834259033203
2017-02-03,25.665040969848633
2017-02-06,25.44179916381836
2017-02-07,25.5255184173584
2017-02-08,24.66048240661621
2017-02-09,25.281360626220703
2017-02-10,25.406923294067383
2017-02-13,25.755727767944336
2017-02-14,26.495197296142578
2017-02-15,26.767269134521484
2017-02-16,26.683549880981445
2017-02-17,26.397525787353516
2017-02-21,26.544025421142578
2017-02-22,26.27893829345703
2017-02-23,25.985937118530273
2017-02-24,25.56736946105957
2017-02-27,25.9440860748291
2017-02-28,26.06965446472168
2017-03-01,27.61834716796875
2017-03-02,26.544025421142578
2017-03-03,26.72540283203125
2017-03-06,26.697498321533203
2017-03-07,26.488222122192383
2017-03-08,26.40450096130371
2017-03-09,26.320791244506836
2017-03-10,26.258012771606445
2017-03-13,26.06965446472168
2017-03-14,25.9440860748291
2017-03-15,25.658065795898438
2017-03-16,25.881301879882812
2017-03-17,25.54644775390625
2017-03-20,25.274375915527344
2017-03-21,23.969850540161133
2017-03-22,24.018680572509766
2017-03-23,24.116348266601562
2017-03-24,24.074491500854492
2017-03-27,23.886138916015625
2017-03-28,24.43724250793457
2017-03-29,24.060535430908203
2017-03-30,24.332611083984375
2017-03-31,24.102397918701172
2017-04-03,24.29075050354004
2017-04-04,24.3465633392334
2017-04-05,23.983800888061523
2017-04-06,24.36050796508789
2017-04-07,24.158201217651367
2017-04-10,23.983800888061523
2017-04-11,23.983800888061523
2017-04-12,23.53035545349121
2017-04-13,23.18853187561035
2017-04-17,23.662899017333984
2017-04-18,23.509428024291992
2017-04-19,23.872177124023438
2017-04-20,24.604671478271484
2017-04-21,24.3465633392334
2017-04-24,25.00928497314453
2017-04-25,25.427854537963867
2017-04-26,25.67201805114746
2017-04-27,25.65108299255371
2017-04-28,25.609233856201172
2017-05-01,26.001388549804688
2017-05-02,25.798301696777344
2017-05-03,26.057405471801758
2017-05-04,26.148441314697266
2017-05-05,25.88933753967285
2017-05-08,26.16245460510254
2017-05-09,26.03639793395996
2017-05-10,26.057405471801758
2017-05-11,25.910354614257812
2017-05-12,25.665250778198242
2017-05-15,25.924360275268555
2017-05-16,25.96637725830078
2017-05-17,24.20867347717285
2017-05-18,24.131641387939453
2017-05-19,24.20867347717285
2017-05-22,24.20867347717285
2017-05-23,24.57281494140625
2017-05-24,24.250686645507812
2017-05-25,24.20867347717285
2017-05-26,24.2576904296875
2017-05-30,23.984582901000977
2017-05-31,23.87954330444336
2017-06-01,24.159652709960938
2017-06-02,23.900550842285156
2017-06-05,23.79550552368164
2017-06-06,23.711477279663086
2017-06-07,24.17365264892578
2017-06-08,24.943965911865234
2017-06-09,25.44817543029785
2017-06-12,25.637243270874023
2017-06-13,25.826324462890625
2017-06-14,25.616228103637695
2017-06-15,25.70726203918457
2017-06-16,25.46917152404785
2017-06-19,25.595226287841797
2017-06-20,25.168054580688477
2017-06-21,24.64984893798828
2017-06-22,24.49578094482422
2017-06-23,24.15264320373535
2017-06-26,24.271696090698242
2017-06-27,24.397748947143555
2017-06-28,24.747882843017578
2017-06-29,24.964977264404297
2017-06-30,24.98598289489746
2017-07-03,25.58822250366211
2017-07-05,25.826324462890625
2017-07-06,25.6302433013916
2017-07-07,25.95937156677246
2017-07-10,25.945358276367188
2017-07-11,25.721267700195312
2017-07-12,25.574220657348633
2017-07-13,25.8053035736084
2017-07-14,25.378141403198242
2017-07-17,25.273094177246094
2017-07-18,24.922956466674805
2017-07-19,24.698869705200195
2017-07-20,24.68486213684082
2017-07-21,24.14564323425293
2017-07-24,24.824914932250977
2017-07-25,25.105022430419922
2017-07-26,24.628841400146484
2017-07-27,24.537811279296875
2017-07-28,24.467775344848633
2017-07-31,24.693029403686523
2017-08-01,24.791568756103516
2017-08-02,25.073135375976562
2017-08-03,24.791568756103516
2017-08-04,25.073135375976562
2017-08-07,24.883079528808594
2017-08-08,24.876033782958984
2017-08-09,24.657827377319336
2017-08-10,23.728670120239258
2017-08-11,23.5034236907959
2017-08-14,24.087665557861328
2017-08-15,23.925769805908203
2017-08-16,23.89760398864746
2017-08-17,23.09516143798828
2017-08-18,23.271133422851562
2017-08-21,23.01773452758789
2017-08-22,23.5245418548584
2017-08-23,23.580856323242188
2017-08-24,23.932804107666016
2017-08-25,23.827224731445312
2017-08-28,23.55974006652832
2017-08-29,23.447113037109375
2017-08-30,23.5034236907959
2017-08-31,23.320405960083008
2017-09-01,23.658283233642578
2017-09-05,22.982532501220703
2017-09-06,23.067005157470703
2017-09-07,22.58130645751953
2017-09-08,23.09516143798828
2017-09-11,23.552696228027344
2017-09-12,24.270679473876953
2017-09-13,24.41849708557129
2017-09-14,24.481855392456055
2017-09-15,24.749338150024414
2017-09-18,25.052017211914062
2017-09-19,25.213912963867188
2017-09-20,25.19280242919922
2017-09-21,25.530675888061523
2017-09-22,25.58698272705078
2017-09-25,25.66441535949707
2017-09-26,25.917816162109375
2017-09-27,26.19938087463379
2017-09-28,26.093795776367188
2017-09-29,26.656925201416016
2017-10-02,26.19938087463379
2017-10-03,25.931894302368164
2017-10-04,25.741849899291992
2017-10-05,26.13603401184082
2017-10-06,26.389440536499023
2017-10-09,26.262737274169922
2017-10-10,26.614688873291016
2017-10-11,26.36128044128418
2017-10-12,26.15715217590332
2017-10-13,26.03045082092285
2017-10-16,26.079713821411133
2017-10-17,25.81927490234375
2017-10-18,26.171226501464844
2017-10-19,26.347200393676758
2017-10-20,26.98072052001953
2017-10-23,27.10038185119629
2017-10-24,27.008882522583008
2017-10-25,26.769546508789062
2017-10-26,27.107421875
2017-10-27,27.065196990966797
2017-10-30,26.804744720458984
2017-10-31,26.88254165649414
2017-11-01,27.137155532836914
2017-11-02,27.398832321166992
2017-11-03,27.455415725708008
2017-11-06,27.384687423706055
2017-11-07,26.642078399658203
2017-11-08,26.387466430664062
2017-11-09,26.03383445739746
2017-11-10,25.9419002532959
2017-11-13,26.30967140197754
2017-11-14,26.924978256225586
2017-11-15,26.9744815826416
2017-11-16,26.81888771057129
2017-11-17,26.995697021484375
2017-11-20,27.052276611328125
2017-11-21,26.804746627807617
2017-11-22,26.75523567199707
2017-11-24,26.698659896850586
2017-11-27,26.61379051208496
2017-11-28,27.4271240234375
2017-11-29,28.763818740844727
2017-11-30,28.78504180908203
2017-12-01,28.777971267700195
2017-12-04,29.59837532043457
2017-12-05,28.91942024230957
2017-12-06,28.735538482666016
2017-12-07,29.301328659057617
2017-12-08,29.52058219909668
2017-12-11,29.294269561767578
2017-12-12,29.647876739501953
2017-12-13,29.237682342529297
2017-12-14,28.905275344848633
2017-12-15,29.492290496826172
2017-12-18,29.725671768188477
2017-12-19,29.761049270629883
2017-12-20,29.654972076416016
2017-12-21,30.12881088256836
2017-12-22,30.1500301361084
2017-12-26,30.07223129272461
2017-12-27,29.959083557128906
2017-12-28,30.01565170288086
2017-12-29,29.690319061279297
2018-01-02,30.185392379760742
2018-01-03,30.531938552856445
2018-01-04,30.89264488220215
2018-01-05,31.03408432006836
2018-01-08,31.161405563354492
2018-01-09,31.253345489501953
2018-01-10,31.7554931640625
2018-01-11,32.03838348388672
2018-01-12,32.193973541259766
2018-01-16,32.00302505493164
2018-01-17,32.42029571533203
2018-01-18,32.36371994018555
2018-01-19,33.1134033203125
2018-01-22,33.81357955932617
2018-01-23,33.85601043701172
2018-01-24,33.509464263916016
2018-01-25,33.00732421875
2018-01-26,33.20534896850586
2018-01-29,33.06389617919922
2018-01-30,32.65369415283203
2018-01-31,32.61815643310547
2018-02-01,33.26483917236328
2018-02-02,32.70344161987305
2018-02-05,31.040557861328125
2018-02-06,31.69434356689453
2018-02-07,31.864891052246094
2018-02-08,29.981693267822266
2018-02-09,30.592859268188477
2018-02-12,31.239526748657227
2018-02-13,31.54509162902832
2018-02-14,32.58262634277344
2018-02-15,32.70344161987305
2018-02-16,32.63948440551758
2018-02-20,32.753177642822266
2018-02-21,32.902408599853516
2018-02-22,32.298370361328125
2018-02-23,32.99479293823242
2018-02-26,31.651700973510742
2018-02-27,31.09029769897461
2018-02-28,30.905529022216797
2018-03-01,30.93395233154297
2018-03-02,31.395870208740234
2018-03-05,31.87910270690918
2018-03-06,32.205997467041016
2018-03-07,32.29126739501953
2018-03-08,32.13493728637695
2018-03-09,32.873992919921875
2018-03-12,32.79581069946289
2018-03-13,32.497352600097656
2018-03-14,32.07097244262695
2018-03-15,31.95016098022461
2018-03-16,31.88620948791504
2018-03-19,31.914628982543945
2018-03-20,31.815143585205078
2018-03-21,31.921741485595703
2018-03-22,30.52178955078125
2018-03-23,29.327924728393555
2018-03-26,30.642587661743164
2018-03-27,29.555320739746094
2018-03-28,29.526897430419922
2018-03-29,29.832469940185547
2018-04-02,29.20711326599121
2018-04-03,29.711658477783203
2018-04-04,30.39386558532715
2018-04-05,30.571535110473633
2018-04-06,29.477144241333008
2018-04-09,29.66192054748535
2018-04-10,30.344131469726562
2018-04-11,29.97460174560547
2018-04-12,30.727869033813477
2018-04-13,30.045652389526367
2018-04-16,30.10961151123047
2018-04-17,29.342134475708008
2018-04-18,29.157365798950195
2018-04-19,29.747196197509766
2018-04-20,29.832469940185547
2018-04-23,30.20909881591797
2018-04-24,30.038558959960938
2018-04-25,30.216215133666992
2018-04-26,29.832469940185547
2018-04-27,30.180683135986328
2018-04-30,29.484268188476562
2018-05-01,29.255645751953125
2018-05-02,29.298505783081055
2018-05-03,28.869855880737305
2018-05-04,29.31279754638672
2018-05-07,29.341381072998047
2018-05-08,29.519977569580078
2018-05-09,30.12723731994629
2018-05-10,30.262983322143555
2018-05-11,30.29155731201172
2018-05-14,30.24869155883789
2018-05-15,30.520170211791992
2018-05-16,30.391571044921875
2018-05-17,30.363008499145508
2018-05-18,29.691436767578125
2018-05-21,29.927200317382812
2018-05-22,30.141517639160156
2018-05-23,29.855756759643555
2018-05-24,29.677156448364258
2018-05-25,29.65572166442871
2018-05-29,28.15542984008789
2018-05-30,28.89128303527832
2018-05-31,29.184202194213867
2018-06-01,29.741451263427734
2018-06-04,29.941486358642578
2018-06-05,29.641441345214844
2018-06-06,30.277263641357422
