Date,WYNN
2003-04-16,8.599639892578125
2003-04-17,8.546258926391602
2003-04-21,8.3380765914917
2003-04-22,8.284693717956543
2003-04-23,9.032028198242188
2003-04-24,8.86120891571045
2003-04-25,9.085407257080078
2003-04-28,9.272237777709961
2003-04-29,9.202845573425293
2003-04-30,9.074729919433594
2003-05-01,9.160141944885254
2003-05-02,9.15479850769043
2003-05-05,9.208184242248535
2003-05-06,9.379003524780273
2003-05-07,9.362987518310547
2003-05-08,9.1868314743042
2003-05-09,9.021352767944336
2003-05-12,9.234869956970215
2003-05-13,9.288251876831055
2003-05-14,9.555159568786621
2003-05-15,9.587186813354492
2003-05-16,10.147686004638672
2003-05-19,10.115662574768066
2003-05-20,10.142349243164062
2003-05-21,10.046262741088867
2003-05-22,10.131674766540527
2003-05-23,9.950174331665039
2003-05-27,9.912811279296875
2003-05-28,9.891457557678223
2003-05-29,9.955516815185547
2003-05-30,10.05159854888916
2003-06-02,10.115662574768066
2003-06-03,9.880780220031738
2003-06-04,9.741990089416504
2003-06-05,9.784696578979492
2003-06-06,9.928820610046387
2003-06-09,9.752666473388672
2003-06-10,9.608538627624512
2003-06-11,9.608538627624512
2003-06-12,9.587186813354492
2003-06-13,9.565832138061523
2003-06-16,9.603200912475586
2003-06-17,9.565832138061523
2003-06-18,9.603200912475586
2003-06-19,9.608538627624512
2003-06-20,9.608538627624512
2003-06-23,9.330955505371094
2003-06-24,9.330955505371094
2003-06-25,9.213520050048828
2003-06-26,9.298928260803223
2003-06-27,9.475089073181152
2003-06-30,9.469748497009277
2003-07-01,9.379003524780273
2003-07-02,9.448396682739258
2003-07-03,9.277578353881836
2003-07-07,9.346976280212402
2003-07-08,9.555159568786621
2003-07-09,9.512451171875
2003-07-10,9.448396682739258
2003-07-11,9.336298942565918
2003-07-14,9.229537010192871
2003-07-15,9.368322372436523
2003-07-16,9.005335807800293
2003-07-17,9.016010284423828
2003-07-18,8.893232345581055
2003-07-21,8.919928550720215
2003-07-22,8.834515571594238
2003-07-23,8.67971420288086
2003-07-24,8.72775650024414
2003-07-25,8.754447937011719
2003-07-28,8.807826042175293
2003-07-29,9.048039436340332
2003-07-30,9.064054489135742
2003-07-31,9.101421356201172
2003-08-01,8.925264358520508
2003-08-04,8.96796989440918
2003-08-05,8.663698196411133
2003-08-06,8.749110221862793
2003-08-07,8.556938171386719
2003-08-08,8.274018287658691
2003-08-11,8.343416213989258
2003-08-12,8.311384201049805
2003-08-13,8.161919593811035
2003-08-14,8.17259693145752
2003-08-15,8.327401161193848
2003-08-18,8.268680572509766
2003-08-19,8.316723823547363
2003-08-20,8.327401161193848
2003-08-21,8.279358863830566
2003-08-22,8.893232345581055
2003-08-25,8.738434791564941
2003-08-26,8.72775650024414
2003-08-27,8.562275886535645
2003-08-28,8.626331329345703
2003-08-29,8.887897491455078
2003-09-02,8.887897491455078
2003-09-03,8.807826042175293
2003-09-04,8.695727348327637
2003-09-05,8.711739540100098
2003-09-08,9.053380012512207
2003-09-09,8.898576736450195
2003-09-10,8.88255786895752
2003-09-11,8.893232345581055
2003-09-12,9.05871868133545
2003-09-15,9.149462699890137
2003-09-16,9.261565208435059
2003-09-17,9.57651138305664
2003-09-18,9.480427742004395
2003-09-19,9.571173667907715
2003-09-22,9.427042961120605
2003-09-23,9.822062492370605
2003-09-24,9.774019241333008
2003-09-25,9.774019241333008
2003-09-26,9.65124225616455
2003-09-29,9.75800609588623
2003-09-30,9.70462703704834
2003-10-01,9.928820610046387
2003-10-02,10.115662574768066
2003-10-03,10.142349243164062
2003-10-06,10.195727348327637
2003-10-07,10.163700103759766
2003-10-08,10.035584449768066
2003-10-09,10.094304084777832
2003-10-10,10.062274932861328
2003-10-13,10.147686004638672
2003-10-14,10.275797843933105
2003-10-15,10.403914451599121
2003-10-16,10.612095832824707
2003-10-17,10.70284652709961
2003-10-20,10.67615795135498
2003-10-21,10.59608268737793
2003-10-22,10.617435455322266
2003-10-23,10.553380966186523
2003-10-24,10.788251876831055
2003-10-27,11.023128509521484
2003-10-28,11.455512046813965
2003-10-29,12.005334854125977
2003-10-30,11.263347625732422
2003-10-31,10.761566162109375
2003-11-03,10.542702674865723
2003-11-04,10.670816421508789
2003-11-05,10.59608268737793
2003-11-06,10.628110885620117
2003-11-07,10.67615795135498
2003-11-10,10.654803276062012
2003-11-11,10.681493759155273
2003-11-12,10.649467468261719
2003-11-13,10.670816421508789
2003-11-14,10.67615795135498
2003-11-17,10.644124984741211
2003-11-18,10.756226539611816
2003-11-19,10.772237777709961
2003-11-20,11.47686767578125
2003-11-21,11.47686767578125
2003-11-24,11.514232635498047
2003-11-25,12.544483184814453
2003-11-26,12.976863861083984
2003-11-28,13.286474227905273
2003-12-01,13.179716110229492
2003-12-02,13.222420692443848
2003-12-03,13.878997802734375
2003-12-04,13.798928260803223
2003-12-05,13.670816421508789
2003-12-08,13.62811279296875
2003-12-09,13.809608459472656
2003-12-10,13.959074020385742
2003-12-11,14.017789840698242
2003-12-12,14.738431930541992
2003-12-15,14.476861953735352
2003-12-16,14.26334285736084
2003-12-17,14.193947792053223
2003-12-18,14.343414306640625
2003-12-19,14.535585403442383
2003-12-22,14.386120796203613
2003-12-23,14.391456604003906
2003-12-24,14.258000373840332
2003-12-26,14.685056686401367
2003-12-29,14.866543769836426
2003-12-30,15.04270076751709
2003-12-31,14.95195198059082
2004-01-02,15.138788223266602
2004-01-05,15.320282936096191
2004-01-06,15.090746879577637
2004-01-07,15.224194526672363
2004-01-08,15.15479564666748
2004-01-09,14.903910636901855
2004-01-12,14.999996185302734
2004-01-13,14.727757453918457
2004-01-14,15.282914161682129
2004-01-15,14.999996185302734
2004-01-16,15.128113746643066
2004-01-20,15.277583122253418
2004-01-21,15.074728965759277
2004-01-22,14.893227577209473
2004-01-23,14.839856147766113
2004-01-26,16.078285217285156
2004-01-27,15.987545013427734
2004-01-28,15.613873481750488
2004-01-29,15.667250633239746
2004-01-30,15.763337135314941
2004-02-02,16.003555297851562
2004-02-03,16.254446029663086
2004-02-04,16.564056396484375
2004-02-05,16.830955505371094
2004-02-06,17.508895874023438
2004-02-09,18.822065353393555
2004-02-10,18.346969604492188
2004-02-11,18.36298370361328
2004-02-12,18.496440887451172
2004-02-13,19.179712295532227
2004-02-17,19.366548538208008
2004-02-18,19.15302276611328
2004-02-19,19.040918350219727
2004-02-20,18.245542526245117
2004-02-23,17.850528717041016
2004-02-24,17.674379348754883
2004-02-25,17.802488327026367
2004-02-26,18.635229110717773
2004-02-27,19.398576736450195
2004-03-01,20.060497283935547
2004-03-02,20.028461456298828
2004-03-03,20.236652374267578
2004-03-04,20.55159568786621
2004-03-05,20.903905868530273
2004-03-08,20.797143936157227
2004-03-09,20.893230438232422
2004-03-10,20.903905868530273
2004-03-11,19.13701057434082
2004-03-12,19.27045440673828
2004-03-15,18.651247024536133
2004-03-16,18.77935218811035
2004-03-17,19.499998092651367
2004-03-18,19.233095169067383
2004-03-19,18.902135848999023
2004-03-22,18.400352478027344
2004-03-23,18.13344955444336
2004-03-24,19.217077255249023
2004-03-25,19.190391540527344
2004-03-26,19.15302276611328
2004-03-29,18.92348289489746
2004-03-30,18.677934646606445
2004-03-31,18.68326759338379
2004-04-01,18.46973991394043
2004-04-02,18.68860626220703
2004-04-05,19.665477752685547
2004-04-06,19.991098403930664
2004-04-07,19.798927307128906
2004-04-08,19.665477752685547
2004-04-12,19.841636657714844
2004-04-13,19.596088409423828
2004-04-14,19.548038482666016
2004-04-15,18.870107650756836
2004-04-16,19.441272735595703
2004-04-19,19.729536056518555
2004-04-20,19.79358673095703
2004-04-21,19.88433837890625
2004-04-22,20.81850242614746
2004-04-23,20.93593978881836
2004-04-26,21.293596267700195
2004-04-27,21.27223014831543
2004-04-28,20.8024845123291
2004-04-29,21.27223014831543
2004-04-30,21.314943313598633
2004-05-03,22.20106315612793
2004-05-04,21.35231590270996
2004-05-05,21.75267219543457
2004-05-06,21.496442794799805
2004-05-07,20.41814422607422
2004-05-10,19.654800415039062
2004-05-11,20.19927978515625
2004-05-12,20.455514907836914
2004-05-13,20.364770889282227
2004-05-14,20.21529769897461
2004-05-17,19.878997802734375
2004-05-18,20.73308753967285
2004-05-19,21.12810516357422
2004-05-20,21.555156707763672
2004-05-21,21.52313232421875
2004-05-24,21.58184814453125
2004-05-25,21.619218826293945
2004-05-26,20.81850242614746
2004-05-27,20.53558921813965
2004-05-28,20.63701057434082
2004-06-01,21.330951690673828
2004-06-02,21.38967514038086
2004-06-03,21.298934936523438
2004-06-04,21.67259407043457
2004-06-07,23.039140701293945
2004-06-08,23.033802032470703
2004-06-09,22.964412689208984
2004-06-10,22.19038200378418
2004-06-14,21.4910945892334
2004-06-15,21.30426788330078
2004-06-16,20.855871200561523
2004-06-17,20.55159568786621
2004-06-18,20.450172424316406
2004-06-21,20.001779556274414
2004-06-22,19.852312088012695
2004-06-23,20.177932739257812
2004-06-24,20.113868713378906
2004-06-25,20.503549575805664
2004-06-28,20.52490997314453
2004-06-29,20.887897491455078
2004-06-30,20.620988845825195
2004-07-01,20.492876052856445
2004-07-02,20.183265686035156
2004-07-06,20.172597885131836
2004-07-07,20.113868713378906
2004-07-08,19.542701721191406
2004-07-09,19.318506240844727
2004-07-12,19.377222061157227
2004-07-13,19.43593978881836
2004-07-14,19.163694381713867
2004-07-15,19.254451751708984
2004-07-16,19.003549575805664
2004-07-19,18.77935218811035
2004-07-20,18.544475555419922
2004-07-21,19.265121459960938
2004-07-22,19.035587310791016
2004-07-23,19.313167572021484
2004-07-26,19.355863571166992
2004-07-27,19.115657806396484
2004-07-28,18.677934646606445
2004-07-29,18.838077545166016
2004-07-30,19.099641799926758
2004-08-02,19.63344383239746
2004-08-03,19.243759155273438
2004-08-04,18.88077735900879
2004-08-05,18.77935218811035
2004-08-06,18.539142608642578
2004-08-09,18.57650375366211
2004-08-10,19.23843002319336
2004-08-11,19.457290649414062
2004-08-12,19.131664276123047
2004-08-13,18.736644744873047
2004-08-16,18.645902633666992
2004-08-17,18.832735061645508
2004-08-18,18.731319427490234
2004-08-19,18.992877960205078
2004-08-20,19.067611694335938
2004-08-23,19.483980178833008
2004-08-24,19.740211486816406
2004-08-25,20.023128509521484
2004-08-26,20.450172424316406
2004-08-27,20.71707534790039
2004-08-30,20.6637020111084
2004-08-31,20.60497283935547
2004-09-01,20.690380096435547
2004-09-02,21.106761932373047
2004-09-03,20.914596557617188
2004-09-07,21.320281982421875
2004-09-08,21.149463653564453
2004-09-09,21.4910945892334
2004-09-10,21.67259407043457
2004-09-13,22.451953887939453
2004-09-14,22.15301513671875
2004-09-15,22.040918350219727
2004-09-16,21.98221206665039
2004-09-17,22.131668090820312
2004-09-20,22.33452033996582
2004-09-21,22.889677047729492
2004-09-22,22.81494903564453
2004-09-23,24.29359245300293
2004-09-24,25.510663986206055
2004-09-27,26.733089447021484
2004-09-28,27.7900390625
2004-09-29,27.192161560058594
2004-09-30,27.59250831604004
2004-10-01,27.213512420654297
2004-10-04,28.44662094116211
2004-10-05,28.55872344970703
2004-10-06,28.670812606811523
2004-10-07,28.206405639648438
2004-10-08,28.270456314086914
2004-10-11,28.467967987060547
2004-10-12,28.163698196411133
2004-10-13,27.97151756286621
2004-10-14,27.918148040771484
2004-10-15,27.88077735900879
2004-10-18,28.921701431274414
2004-10-19,29.055160522460938
2004-10-20,28.051593780517578
2004-10-21,28.660146713256836
2004-10-22,28.265111923217773
2004-10-25,28.798925399780273
2004-10-26,29.466184616088867
2004-10-27,30.741989135742188
2004-10-28,30.576505661010742
2004-10-29,31.040925979614258
2004-11-01,31.008888244628906
2004-11-02,31.729520797729492
2004-11-03,32.6796989440918
2004-11-04,33.22953414916992
2004-11-05,33.63521194458008
2004-11-08,34.26511764526367
2004-11-09,32.52490234375
2004-11-10,33.26689529418945
2004-11-11,32.24198532104492
2004-11-12,31.820280075073242
2004-11-15,32.25800323486328
2004-11-16,32.08184051513672
2004-11-17,32.423492431640625
2004-11-18,32.49288558959961
2004-11-19,31.174365997314453
2004-11-22,30.704612731933594
2004-11-23,31.206405639648438
2004-11-24,31.441286087036133
2004-11-26,31.58005714416504
2004-11-29,31.59609031677246
2004-11-30,31.008888244628906
2004-12-01,31.80959701538086
2004-12-02,30.960851669311523
2004-12-03,32.22597122192383
2004-12-06,32.83451843261719
2004-12-07,33.05870056152344
2004-12-08,32.9039192199707
2004-12-09,32.775794982910156
2004-12-10,34.217071533203125
2004-12-13,35.00711441040039
2004-12-14,35.524906158447266
2004-12-15,35.56760025024414
2004-12-16,37.25444412231445
2004-12-17,37.569393157958984
2004-12-20,36.640567779541016
2004-12-21,35.68505096435547
2004-12-22,36.20284652709961
2004-12-23,35.99465560913086
2004-12-27,35.67971420288086
2004-12-28,36.517784118652344
2004-12-29,35.97331619262695
2004-12-30,35.914581298828125
2004-12-31,35.722415924072266
2005-01-03,34.991092681884766
2005-01-04,34.916358947753906
2005-01-05,35.31138229370117
2005-01-06,36.741973876953125
2005-01-07,35.51957702636719
2005-01-10,35.65836715698242
2005-01-11,35.61564254760742
2005-01-12,35.0338020324707
2005-01-13,34.83629608154297
2005-01-14,34.9323844909668
2005-01-18,36.29359817504883
2005-01-19,36.320281982421875
2005-01-20,34.64413070678711
2005-01-21,33.44306945800781
2005-01-24,32.98931121826172
2005-01-25,32.79182052612305
2005-01-26,33.282920837402344
2005-01-27,32.781131744384766
2005-01-28,33.56049346923828
2005-01-31,34.99644088745117
2005-02-01,35.90391540527344
2005-02-02,36.298919677734375
2005-02-03,35.97864532470703
2005-02-04,37.099639892578125
2005-02-07,38.06047821044922
2005-02-08,37.74554443359375
2005-02-09,36.9661865234375
2005-02-10,37.19571304321289
2005-02-11,37.68149185180664
2005-02-14,38.10852813720703
2005-02-15,39.742000579833984
2005-02-16,39.448394775390625
2005-02-17,39.090728759765625
2005-02-18,38.82917404174805
2005-02-22,37.45729446411133
2005-02-23,37.574710845947266
2005-02-24,38.38078308105469
2005-02-25,38.466190338134766
2005-02-28,38.204620361328125
2005-03-01,38.412803649902344
2005-03-02,38.94127655029297
2005-03-03,38.62099075317383
2005-03-04,38.247318267822266
2005-03-07,39.63522720336914
2005-03-08,38.588966369628906
2005-03-09,37.37721252441406
2005-03-10,37.27580261230469
2005-03-11,37.68149185180664
2005-03-14,38.31673049926758
2005-03-15,38.893226623535156
2005-03-16,38.375450134277344
2005-03-17,38.978641510009766
2005-03-18,38.39680099487305
2005-03-21,38.220638275146484
2005-03-22,37.31317138671875
2005-03-23,36.907466888427734
2005-03-24,37.628108978271484
2005-03-28,38.0338134765625
2005-03-29,36.320281982421875
2005-03-30,36.960853576660156
2005-03-31,36.16015625
2005-04-01,35.25266647338867
2005-04-04,33.987552642822266
2005-04-05,33.97685623168945
2005-04-06,34.19038009643555
2005-04-07,34.692169189453125
2005-04-08,33.69929122924805
2005-04-11,33.38433837890625
2005-04-12,34.42526626586914
2005-04-13,34.574729919433594
2005-04-14,33.18148422241211
2005-04-15,31.9323787689209
2005-04-18,31.553373336791992
2005-04-19,31.628116607666016
2005-04-20,29.530242919921875
2005-04-21,29.706396102905273
2005-04-22,28.29714584350586
2005-04-25,29.284685134887695
2005-04-26,30.0800724029541
2005-04-27,29.193954467773438
2005-04-28,28.55872344970703
2005-04-29,28.25977325439453
2005-05-02,27.021343231201172
2005-05-03,25.249109268188477
2005-05-04,26.466190338134766
2005-05-05,26.247323989868164
2005-05-06,25.846973419189453
2005-05-09,25.414594650268555
2005-05-10,24.998226165771484
2005-05-11,24.64589500427246
2005-05-12,23.81850242614746
2005-05-13,23.39145851135254
2005-05-16,23.791805267333984
2005-05-17,24.197507858276367
2005-05-18,25.05693817138672
2005-05-19,25.596080780029297
2005-05-20,25.206401824951172
2005-05-23,24.65658187866211
2005-05-24,23.978639602661133
2005-05-25,23.48754119873047
2005-05-26,23.967966079711914
2005-05-27,24.176145553588867
2005-05-31,25.00889015197754
2005-06-01,26.6637020111084
2005-06-02,28.505340576171875
2005-06-03,29.370113372802734
2005-06-06,28.062274932861328
2005-06-07,28.29180908203125
2005-06-08,28.137004852294922
2005-06-09,28.233091354370117
2005-06-10,28.008895874023438
2005-06-13,27.886112213134766
2005-06-14,29.087188720703125
2005-06-15,28.692161560058594
2005-06-16,29.017780303955078
2005-06-17,28.377222061157227
2005-06-20,28.078283309936523
2005-06-21,27.891460418701172
2005-06-22,28.238435745239258
2005-06-23,26.850526809692383
2005-06-24,26.42880630493164
2005-06-27,25.804262161254883
2005-06-28,26.161916732788086
2005-06-29,26.418142318725586
2005-06-30,25.233097076416016
2005-07-01,25.65480613708496
2005-07-05,26.27935218811035
2005-07-06,26.43950080871582
2005-07-07,26.22064208984375
2005-07-08,27.53913688659668
2005-07-11,28.398576736450195
2005-07-12,29.092512130737305
2005-07-13,29.22596549987793
2005-07-14,28.927038192749023
2005-07-15,29.412813186645508
2005-07-18,29.35408592224121
2005-07-19,29.44483184814453
2005-07-20,29.99999237060547
2005-07-21,30.197498321533203
2005-07-22,30.27224349975586
2005-07-25,30.384336471557617
2005-07-26,30.106754302978516
2005-07-27,30.042695999145508
2005-07-28,30.72597885131836
2005-07-29,30.053390502929688
2005-08-01,30.250890731811523
2005-08-02,28.996431350708008
2005-08-03,27.886112213134766
2005-08-04,27.859420776367188
2005-08-05,27.69393539428711
2005-08-08,27.806055068969727
2005-08-09,28.217069625854492
2005-08-10,28.585418701171875
2005-08-11,28.612098693847656
2005-08-12,28.25977325439453
2005-08-15,27.95016860961914
2005-08-16,27.18149185180664
2005-08-17,27.891460418701172
2005-08-18,27.186830520629883
2005-08-19,26.343412399291992
2005-08-22,26.156578063964844
2005-08-23,25.53202247619629
2005-08-24,25.29180145263672
2005-08-25,25.921707153320312
2005-08-26,25.628108978271484
2005-08-29,25.70284652709961
2005-08-30,24.966184616088867
2005-08-31,25.473310470581055
2005-09-01,26.076499938964844
2005-09-02,25.943052291870117
2005-09-06,26.354095458984375
2005-09-07,27.176158905029297
2005-09-08,26.941272735595703
2005-09-09,26.70639419555664
2005-09-12,26.578289031982422
2005-09-13,26.209957122802734
2005-09-14,26.540925979614258
2005-09-15,25.932384490966797
2005-09-16,25.65480613708496
2005-09-19,25.270463943481445
2005-09-20,24.362998962402344
2005-09-21,23.46084976196289
2005-09-22,23.845186233520508
2005-09-23,24.144119262695312
2005-09-26,23.418140411376953
2005-09-27,23.75978660583496
2005-09-28,23.914588928222656
2005-09-29,23.594301223754883
2005-09-30,24.101421356201172
2005-10-03,23.887895584106445
2005-10-04,24.042699813842773
2005-10-05,23.88256072998047
2005-10-06,22.516010284423828
2005-10-07,22.873653411865234
2005-10-10,22.80961036682129
2005-10-11,23.354084014892578
2005-10-12,22.830947875976562
2005-10-13,23.423480987548828
2005-10-14,23.962627410888672
2005-10-17,24.3362979888916
2005-10-18,23.33806800842285
2005-10-19,24.795373916625977
2005-10-20,24.65658187866211
2005-10-21,25.345182418823242
2005-10-24,26.45551300048828
2005-10-25,25.96441078186035
2005-10-26,24.021350860595703
2005-10-27,23.263334274291992
2005-10-28,23.82383918762207
2005-10-31,24.89145851135254
2005-11-01,25.00889015197754
2005-11-02,26.50889778137207
2005-11-03,26.695730209350586
2005-11-04,26.658355712890625
2005-11-07,27.266904830932617
2005-11-08,26.69038200378418
2005-11-09,26.77044677734375
2005-11-10,27.704622268676758
2005-11-11,27.53380012512207
2005-11-14,28.55872344970703
2005-11-15,27.992870330810547
2005-11-16,27.613874435424805
2005-11-17,28.996431350708008
2005-11-18,29.04447364807129
2005-11-21,30.934165954589844
2005-11-22,31.94839859008789
2005-11-23,32.065826416015625
2005-11-25,32.04447937011719
2005-11-28,31.195722579956055
2005-11-29,30.75267219543457
2005-11-30,29.802486419677734
2005-12-01,30.384336471557617
2005-12-02,29.893232345581055
2005-12-05,29.727752685546875
2005-12-06,29.914596557617188
2005-12-07,29.887893676757812
2005-12-08,29.983972549438477
2005-12-09,30.266902923583984
2005-12-12,30.640565872192383
2005-12-13,29.845191955566406
2005-12-14,29.380781173706055
2005-12-15,29.140567779541016
2005-12-16,29.274011611938477
2005-12-19,28.82028579711914
2005-12-20,28.975093841552734
2005-12-21,29.49287986755371
2005-12-22,29.359426498413086
2005-12-23,29.204622268676758
2005-12-27,29.34341049194336
2005-12-28,29.3487491607666
2005-12-29,29.412813186645508
2005-12-30,29.27934455871582
2006-01-03,28.798925399780273
2006-01-04,28.745546340942383
2006-01-05,28.574724197387695
2006-01-06,28.846975326538086
2006-01-09,30.20819091796875
2006-01-10,30.24555015563965
2006-01-11,31.15302276611328
2006-01-12,30.85943031311035
2006-01-13,31.147689819335938
2006-01-17,30.373655319213867
2006-01-18,29.685054779052734
2006-01-19,29.620986938476562
2006-01-20,31.377222061157227
2006-01-23,30.69929313659668
2006-01-24,30.800708770751953
2006-01-25,30.715301513671875
2006-01-26,32.071170806884766
2006-01-27,33.59786605834961
2006-01-30,34.54802322387695
2006-01-31,34.473297119140625
2006-02-01,34.80426025390625
2006-02-02,34.11565017700195
2006-02-03,33.53379821777344
2006-02-06,33.07472229003906
2006-02-07,32.38611602783203
2006-02-08,32.24198532104492
2006-02-09,31.798925399780273
2006-02-10,31.76155662536621
2006-02-13,32.23664855957031
2006-02-14,33.06939697265625
2006-02-15,34.63878631591797
2006-02-16,35.08183670043945
2006-02-17,35.18860626220703
2006-02-21,35.359413146972656
2006-02-22,35.983970642089844
2006-02-23,35.49821090698242
2006-02-24,35.663700103759766
2006-02-27,35.343406677246094
2006-02-28,35.47149658203125
2006-03-01,35.45018768310547
2006-03-02,34.71351623535156
2006-03-03,34.38255310058594
2006-03-06,38.56226348876953
2006-03-07,38.615657806396484
2006-03-08,37.60674285888672
2006-03-09,36.640567779541016
2006-03-10,36.42704391479492
2006-03-13,37.38255310058594
2006-03-14,37.665470123291016
2006-03-15,38.11922073364258
2006-03-16,37.435935974121094
2006-03-17,38.29003143310547
2006-03-20,38.66368865966797
2006-03-21,37.45195007324219
2006-03-22,38.27935028076172
2006-03-23,37.64945983886719
2006-03-24,38.8772087097168
2006-03-27,39.790035247802734
2006-03-28,39.875423431396484
2006-03-29,40.77758026123047
2006-03-30,41.0711784362793
2006-03-31,41.02311706542969
2006-04-03,39.98753356933594
2006-04-04,41.02311706542969
2006-04-05,41.83985137939453
2006-04-06,42.11742401123047
2006-04-07,41.11919403076172
2006-04-10,40.78290939331055
2006-04-11,40.137020111083984
2006-04-12,40.90569305419922
2006-04-13,41.14055633544922
2006-04-17,41.37010192871094
2006-04-18,41.27402114868164
2006-04-19,41.25800323486328
2006-04-20,41.306053161621094
2006-04-21,41.204627990722656
2006-04-24,41.09785461425781
2006-04-25,41.39144515991211
2006-04-26,40.008880615234375
2006-04-27,40.38256072998047
2006-04-28,40.62810516357422
2006-05-01,40.04625701904297
2006-05-02,39.784698486328125
2006-05-03,38.994659423828125
2006-05-04,38.012447357177734
2006-05-05,38.29003143310547
2006-05-08,41.4875373840332
2006-05-09,41.663692474365234
2006-05-10,41.8238410949707
2006-05-11,40.820274353027344
2006-05-12,40.174373626708984
2006-05-15,40.54270935058594
2006-05-16,41.49821472167969
2006-05-17,40.676143646240234
2006-05-18,39.581851959228516
2006-05-19,39.790035247802734
2006-05-22,38.50355911254883
2006-05-23,38.887882232666016
2006-05-24,37.58006286621094
2006-05-25,38.6049690246582
2006-05-26,38.77578353881836
2006-05-30,37.36653518676758
2006-05-31,38.00709915161133
2006-06-01,38.84518814086914
2006-06-02,37.96439743041992
2006-06-05,36.89143371582031
2006-06-06,36.560508728027344
2006-06-07,37.25444412231445
2006-06-08,37.03558349609375
2006-06-09,36.97152328491211
2006-06-12,36.01599884033203
2006-06-13,35.07115936279297
2006-06-14,35.81849670410156
2006-06-15,37.29713821411133
2006-06-16,36.784698486328125
2006-06-19,36.298919677734375
2006-06-20,36.71529769897461
2006-06-21,37.20105743408203
2006-06-22,36.987545013427734
2006-06-23,36.7473258972168
2006-06-26,37.48932647705078
2006-06-27,37.00354766845703
2006-06-28,37.73487854003906
2006-06-29,39.309600830078125
2006-06-30,39.128108978271484
2006-07-03,39.34163284301758
2006-07-05,38.615657806396484
2006-07-06,38.49286651611328
2006-07-07,37.596092224121094
