Date,TROW
2000-10-25,10.5466947555542
2000-10-26,10.225240707397461
2000-10-27,10.424238204956055
2000-10-30,10.868144035339355
2000-10-31,11.465121269226074
2000-11-01,11.32735824584961
2000-11-02,11.495737075805664
2000-11-03,11.694740295410156
2000-11-06,11.64880657196045
2000-11-07,11.526350975036621
2000-11-08,11.541665077209473
2000-11-09,11.4727783203125
2000-11-10,11.281440734863281
2000-11-13,10.118085861206055
2000-11-14,10.118085861206055
2000-11-15,10.148696899414062
2000-11-16,10.041553497314453
2000-11-17,9.857863426208496
2000-11-20,9.551719665527344
2000-11-21,9.061888694763184
2000-11-22,8.801664352416992
2000-11-24,9.012138366699219
2000-11-27,9.199651718139648
2000-11-28,9.046581268310547
2000-11-29,9.077197074890137
2000-11-30,8.939432144165039
2000-12-01,9.368034362792969
2000-12-04,9.322111129760742
2000-12-05,9.796639442443848
2000-12-06,9.643566131591797
2000-12-07,9.781328201293945
2000-12-08,10.148696899414062
2000-12-11,10.500770568847656
2000-12-12,9.980327606201172
2000-12-13,9.995626449584961
2000-12-14,9.857863426208496
2000-12-15,9.781328201293945
2000-12-18,9.823420524597168
2000-12-19,9.811944961547852
2000-12-20,9.567030906677246
2000-12-21,9.873174667358398
2000-12-22,10.026244163513184
2000-12-26,10.363007545471191
2000-12-27,10.476680755615234
2000-12-28,10.707107543945312
2000-12-29,10.388349533081055
2001-01-02,9.892929077148438
2001-01-03,10.445954322814941
2001-01-04,10.046549797058105
2001-01-05,10.138723373413086
2001-01-08,10.399869918823242
2001-01-09,10.307699203491211
2001-01-10,10.184802055358887
2001-01-11,10.07727336883545
2001-01-12,10.276978492736816
2001-01-16,10.369153022766113
2001-01-17,10.430596351623535
2001-01-18,10.461315155029297
2001-01-19,10.384513854980469
2001-01-22,10.445954322814941
2001-01-23,10.492037773132324
2001-01-24,9.831490516662598
2001-01-25,9.754681587219238
2001-01-26,9.386002540588379
2001-01-29,9.739317893981934
2001-01-30,9.616425514221191
2001-01-31,9.585700035095215
2001-02-01,9.508891105651855
2001-02-02,9.324555397033691
2001-02-05,9.432086944580078
2001-02-06,9.30919075012207
2001-02-07,9.078764915466309
2001-02-08,9.293828964233398
2001-02-09,9.278470993041992
2001-02-12,9.416728019714355
2001-02-13,9.247743606567383
2001-02-14,9.063404083251953
2001-02-15,9.170933723449707
2001-02-16,9.140212059020996
2001-02-20,8.986597061157227
2001-02-21,8.556467056274414
2001-02-22,8.54110336303711
2001-02-23,8.571829795837402
2001-02-26,9.017315864562988
2001-02-27,8.909786224365234
2001-02-28,8.77153491973877
2001-03-01,8.955869674682617
2001-03-02,9.063404083251953
2001-03-05,9.09412956237793
2001-03-06,9.20165729522705
2001-03-07,9.032682418823242
2001-03-08,8.940513610839844
2001-03-09,8.756169319152832
2001-03-12,8.495019912719727
2001-03-13,8.617914199829102
2001-03-14,8.3721284866333
2001-03-15,8.18779182434082
2001-03-16,7.880554676055908
2001-03-19,8.310681343078613
2001-03-20,7.865193843841553
2001-03-21,7.578118801116943
2001-03-22,7.19226598739624
2001-03-23,7.470081806182861
2001-03-26,7.562684535980225
2001-03-27,7.963970184326172
2001-03-28,7.732461929321289
2001-03-29,7.60898494720459
2001-03-30,7.732461929321289
2001-04-02,7.59355354309082
2001-04-03,7.254005432128906
2001-04-04,7.053359508514404
2001-04-05,7.655287265777588
2001-04-06,7.346606254577637
2001-04-09,7.462670803070068
2001-04-10,7.971374988555908
2001-04-11,8.403532028198242
2001-04-12,8.334383964538574
2001-04-16,8.294875144958496
2001-04-17,8.455388069152832
2001-04-18,9.267838478088379
2001-04-19,9.124611854553223
2001-04-20,8.976442337036133
2001-04-23,8.5837984085083
2001-04-24,8.494903564453125
2001-04-25,8.51218318939209
2001-04-26,8.598613739013672
2001-04-27,8.833213806152344
2001-04-30,8.5837984085083
2001-05-01,8.781354904174805
2001-05-02,8.781354904174805
2001-05-03,8.781354904174805
2001-05-04,8.754191398620605
2001-05-07,8.77641773223877
2001-05-08,8.660354614257812
2001-05-09,8.665288925170898
2001-05-10,8.665288925170898
2001-05-11,8.655414581298828
2001-05-14,8.638128280639648
2001-05-15,8.64306640625
2001-05-16,8.85791301727295
2001-05-17,8.85791301727295
2001-05-18,8.72456169128418
2001-05-21,8.894954681396484
2001-05-22,9.087564468383789
2001-05-23,8.931990623474121
2001-05-24,9.055465698242188
2001-05-25,9.060404777526855
2001-05-29,9.114730834960938
2001-05-30,9.018424987792969
2001-05-31,9.060404777526855
2001-06-01,8.959157943725586
2001-06-04,9.065340995788574
2001-06-05,9.201166152954102
2001-06-06,9.10979175567627
2001-06-07,9.048051834106445
2001-06-08,9.087564468383789
2001-06-11,8.96656322479248
2001-06-12,8.825804710388184
2001-06-13,8.633187294006348
2001-06-14,8.487491607666016
2001-06-15,8.457854270935059
2001-06-18,8.608491897583008
2001-06-19,8.828274726867676
2001-06-20,9.001864433288574
2001-06-21,9.187853813171387
2001-06-22,9.014267921447754
2001-06-25,9.024178504943848
2001-06-26,9.073781967163086
2001-06-27,9.088662147521973
2001-06-28,9.113459587097168
2001-06-29,9.272168159484863
2001-07-02,9.160574913024902
2001-07-03,9.001864433288574
2001-07-05,8.991948127746582
2001-07-06,8.82331371307373
2001-07-09,8.729084968566895
2001-07-10,8.595172882080078
2001-07-11,8.481095314025879
2001-07-12,8.615009307861328
2001-07-13,8.796037673950195
2001-07-16,8.595172882080078
2001-07-17,8.741482734680176
2001-07-18,8.848113059997559
2001-07-19,8.791077613830566
2001-07-20,8.942350387573242
2001-07-23,9.14570140838623
2001-07-24,9.07873821258545
2001-07-25,9.135777473449707
2001-07-26,9.242408752441406
2001-07-27,9.28704833984375
2001-07-30,9.309366226196289
2001-07-31,9.413518905639648
2001-08-01,9.47303581237793
2001-08-02,9.55487060546875
2001-08-03,9.549914360046387
2001-08-06,9.455682754516602
2001-08-07,9.423436164855957
2001-08-08,9.262248039245605
2001-08-09,9.138258934020996
2001-08-10,9.140740394592285
2001-08-13,9.239933013916016
2001-08-14,9.329207420349121
2001-08-15,9.356485366821289
2001-08-16,9.339126586914062
2001-08-17,9.135777473449707
2001-08-20,9.289528846740723
2001-08-21,9.267210960388184
2001-08-22,9.40360164642334
2001-08-23,9.572230339050293
2001-08-24,10.031004905700684
2001-08-27,9.750779151916504
2001-08-28,9.500314712524414
2001-08-29,9.425921440124512
2001-08-30,9.14570140838623
2001-08-31,9.272168159484863
2001-09-04,9.373842239379883
2001-09-05,9.34656810760498
2001-09-06,9.044024467468262
2001-09-07,8.649726867675781
2001-09-10,8.689408302307129
2001-09-17,8.022323608398438
2001-09-18,7.94793176651001
2001-09-19,7.63898229598999
2001-09-20,6.86910343170166
2001-09-21,6.403192043304443
2001-09-24,6.889033794403076
2001-09-25,7.088356018066406
2001-09-26,7.158117771148682
2001-09-27,6.988698482513428
2001-09-28,7.300131797790527
2001-10-01,7.095829486846924
2001-10-02,7.220407485961914
2001-10-03,7.641471862792969
2001-10-04,7.601606369018555
2001-10-05,7.424711227416992
2001-10-08,7.163102149963379
2001-10-09,7.173069953918457
2001-10-10,7.317574501037598
2001-10-11,7.486999988555908
2001-10-12,7.330031871795654
2001-10-15,7.250302791595459
2001-10-16,7.3549485206604
2001-10-17,7.222894191741943
2001-10-18,7.008626937866211
2001-10-19,7.065933704376221
2001-10-22,7.362421989440918
2001-10-23,7.17057466506958
2001-10-24,7.038525104522705
2001-10-25,6.923920631408691
2001-10-26,6.953813552856445
2001-10-29,6.8915276527404785
2001-10-30,6.938868522644043
2001-10-31,6.916440010070801
2001-11-01,6.80183219909668
2001-11-02,6.966270923614502
2001-11-05,7.207949638366699
2001-11-06,7.397307395935059
2001-11-07,7.536830902099609
2001-11-08,7.339998245239258
2001-11-09,7.394811630249023
2001-11-12,7.544302463531494
2001-11-13,7.666386127471924
2001-11-14,8.087450981140137
2001-11-15,7.920520305633545
2001-11-16,7.810894966125488
2001-11-19,7.952910900115967
2001-11-20,7.848270416259766
2001-11-21,7.815878391265869
2001-11-23,7.930486679077148
2001-11-26,7.915539264678955
2001-11-27,7.960384845733643
2001-11-28,7.820862293243408
2001-11-29,7.935472011566162
2001-11-30,7.898096561431885
2001-12-03,7.738640308380127
2001-12-04,8.087450981140137
2001-12-05,8.356535911560059
2001-12-06,8.61067008972168
2001-12-07,8.65800952911377
2001-12-10,8.436263084411621
2001-12-11,8.515992164611816
2001-12-12,8.378962516784668
2001-12-13,8.381453514099121
2001-12-14,8.234452247619629
2001-12-17,8.18462085723877
2001-12-18,8.157215118408203
2001-12-19,8.296741485595703
2001-12-20,8.326635360717773
2001-12-21,8.506026268005371
2001-12-24,8.566106796264648
2001-12-26,8.506028175354004
2001-12-27,8.43093490600586
2001-12-28,8.593640327453613
2001-12-31,8.693770408630371
2002-01-02,8.641201972961426
2002-01-03,8.81142520904541
2002-01-04,9.066755294799805
2002-01-07,9.069260597229004
2002-01-08,9.04923152923584
2002-01-09,9.1318359375
2002-01-10,9.224461555480957
2002-01-11,9.35462760925293
2002-01-14,9.204434394836426
2002-01-15,9.256999015808105
2002-01-16,9.01919174194336
2002-01-17,9.164379119873047
2002-01-18,9.074265480041504
2002-01-22,9.036718368530273
2002-01-23,8.961618423461914
2002-01-24,9.059243202209473
2002-01-25,9.099298477172852
2002-01-28,9.204434394836426
2002-01-29,8.876506805419922
2002-01-30,9.08177661895752
2002-01-31,9.407195091247559
2002-02-01,9.697572708129883
2002-02-04,9.61996841430664
2002-02-05,9.532362937927246
2002-02-06,9.26951789855957
2002-02-07,9.35462760925293
2002-02-08,9.665029525756836
2002-02-11,9.632490158081055
2002-02-12,9.604948997497559
2002-02-13,9.835248947143555
2002-02-14,9.780177116394043
2002-02-15,9.522351264953613
2002-02-19,9.254495620727539
2002-02-20,9.559890747070312
2002-02-21,9.39217472076416
2002-02-22,9.454753875732422
2002-02-25,9.665029525756836
2002-02-26,9.702580451965332
2002-02-27,9.925369262695312
2002-02-28,9.965420722961426
2002-03-01,10.108107566833496
2002-03-04,10.36594009399414
2002-03-05,10.511130332946777
2002-03-06,10.501111030578613
2002-03-07,10.315876007080078
2002-03-08,10.36594009399414
2002-03-11,10.218244552612305
2002-03-12,10.135639190673828
2002-03-13,10.145652770996094
2002-03-14,10.213239669799805
2002-03-15,10.273316383361816
2002-03-18,10.220752716064453
2002-03-19,10.225777626037598
2002-03-20,10.037291526794434
2002-03-21,9.982006072998047
2002-03-22,9.713107109069824
2002-03-25,9.605048179626465
2002-03-26,9.718132972717285
2002-03-27,9.778446197509766
2002-03-28,9.783470153808594
2002-04-01,9.758345603942871
2002-04-02,9.753314971923828
2002-04-03,9.670385360717773
2002-04-04,9.61258316040039
2002-04-05,9.650277137756348
2002-04-08,9.605048179626465
2002-04-09,9.584939002990723
2002-04-10,9.635201454162598
2002-04-11,9.290904998779297
2002-04-12,9.509540557861328
2002-04-15,9.459284782409668
2002-04-16,9.58745002746582
2002-04-17,9.637715339660645
2002-04-18,9.414048194885254
2002-04-19,9.552266120910645
2002-04-22,9.23562240600586
2002-04-23,8.946612358093262
2002-04-24,8.833524703979492
2002-04-25,8.665143966674805
2002-04-26,8.753105163574219
2002-04-29,8.712892532348633
2002-04-30,8.813420295715332
2002-05-01,8.86368179321289
2002-05-02,8.92651081085205
2002-05-03,8.896347999572754
2002-05-06,8.499281883239746
2002-05-07,8.680229187011719
2002-05-08,9.127555847167969
2002-05-09,9.238129615783691
2002-05-10,8.981793403625488
2002-05-13,9.258238792419434
2002-05-14,9.496984481811523
2002-05-15,9.512056350708008
2002-05-16,9.486928939819336
2002-05-17,9.597501754760742
2002-05-20,9.258238792419434
2002-05-21,9.072270393371582
2002-05-22,9.04462718963623
2002-05-23,9.290904998779297
2002-05-24,9.182842254638672
2002-05-28,9.132588386535645
2002-05-29,9.107452392578125
2002-05-30,8.986823081970215
2002-05-31,9.074782371520996
2002-06-03,8.825984001159668
2002-06-04,8.813420295715332
2002-06-05,9.014467239379883
2002-06-06,8.730485916137695
2002-06-07,8.770696640014648
2002-06-10,8.670174598693848
2002-06-11,8.572161674499512
2002-06-12,8.39875602722168
2002-06-13,8.205252647399902
2002-06-14,8.265558242797852
2002-06-17,8.725460052490234
2002-06-18,8.740540504455566
2002-06-19,8.432526588439941
2002-06-20,8.296191215515137
2002-06-21,8.086638450622559
2002-06-24,8.07906436920166
2002-06-25,8.127030372619629
2002-06-26,8.041189193725586
2002-06-27,8.364355087280273
2002-06-28,8.301239967346191
2002-07-01,8.089163780212402
2002-07-02,7.907381534576416
2002-07-03,7.829120635986328
2002-07-05,8.255793571472168
2002-07-08,8.020998001098633
2002-07-09,7.571601867675781
2002-07-10,7.465559959411621
2002-07-11,7.475660800933838
2002-07-12,7.470608234405518
2002-07-15,7.349424839019775
2002-07-16,7.190365791320801
2002-07-17,7.271156311035156
2002-07-18,6.963143825531006
2002-07-19,6.377411842346191
2002-07-22,6.21835470199585
2002-07-23,5.917917728424072
2002-07-24,6.311769485473633
2002-07-25,6.208253860473633
2002-07-26,6.248651027679443
2002-07-29,6.821761131286621
2002-07-30,6.902551651000977
2002-07-31,6.824284076690674
2002-08-01,6.6273579597473145
2002-08-02,6.475874423980713
2002-08-05,6.1047468185424805
2002-08-06,6.342067718505859
2002-08-07,6.4026594161987305
2002-08-08,6.781365394592285
2002-08-09,6.900023460388184
2002-08-12,6.897502422332764
2002-08-13,6.6854248046875
2002-08-14,6.985868453979492
2002-08-15,7.013638019561768
2002-08-16,6.920223712921143
2002-08-19,7.208042144775391
2002-08-20,7.081804275512695
2002-08-21,7.208042144775391
2002-08-22,7.268629550933838
2002-08-23,7.1146240234375
2002-08-26,7.293878078460693
2002-08-27,7.2863030433654785
2002-08-28,7.043935775756836
2002-08-29,7.149973392486572
2002-08-30,7.142398357391357
2002-09-03,6.7157206535339355
2002-09-04,6.917701244354248
2002-09-05,6.748543739318848
2002-09-06,6.927796840667725
2002-09-09,7.177745819091797
2002-09-10,7.14492130279541
2002-09-11,7.05403470993042
2002-09-12,6.829333305358887
2002-09-13,6.816709995269775
2002-09-16,6.816709995269775
2002-09-17,6.617257595062256
2002-09-18,6.680377006530762
2002-09-19,6.390035152435303
2002-09-20,6.387511253356934
2002-09-23,6.422855854034424
2002-09-24,6.3370161056518555
2002-09-25,6.512341022491455
2002-09-26,6.687658786773682
2002-09-27,6.476767063140869
2002-09-30,6.34209680557251
2002-10-01,6.608893394470215
2002-10-02,6.392912864685059
2002-10-03,6.164235591888428
2002-10-04,5.844080448150635
2002-10-07,5.526468276977539
2002-10-08,5.879655361175537
2002-10-09,5.450242042541504
2002-10-10,5.963502407073975
2002-10-11,6.316690921783447
2002-10-14,6.400537490844727
2002-10-15,7.007814407348633
2002-10-16,6.789298057556152
2002-10-17,7.180596828460693
2002-10-18,7.221251010894775
2002-10-21,7.266985893249512
2002-10-22,6.962079048156738
2002-10-23,6.972243785858154
2002-10-24,6.819785118103027
2002-10-25,7.104372501373291
2002-10-28,7.23903751373291
2002-10-29,6.92904806137085
2002-10-30,7.051011085510254
2002-10-31,7.172973155975342
2002-11-01,7.312723636627197
2002-11-04,7.439768314361572
2002-11-05,7.302562236785889
2002-11-06,7.41436243057251
2002-11-07,7.043385028839111
2002-11-08,6.962079048156738
2002-11-11,6.707986354827881
2002-11-12,6.911263942718506
2002-11-13,6.898556709289551
2002-11-14,7.2441229820251465
2002-11-15,7.282234191894531
2002-11-18,7.10944938659668
2002-11-19,7.101832389831543
2002-11-20,7.320345401763916
2002-11-21,7.7040205001831055
2002-11-22,7.752303600311279
2002-11-25,7.813283443450928
2002-11-26,7.503292560577393
2002-11-27,7.810744762420654
2002-11-29,7.719268321990967
2002-12-02,7.892051696777344
2002-12-03,7.864099979400635
2002-12-04,7.775169849395752
2002-12-05,7.559190273284912
2002-12-06,7.571896076202393
2002-12-09,7.350837230682373
2002-12-10,7.366083145141602
2002-12-11,7.338133335113525
2002-12-12,7.340675354003906
2002-12-13,7.206005096435547
2002-12-16,7.4423089027404785
2002-12-17,7.348297119140625
2002-12-18,7.218712329864502
2002-12-19,7.134862422943115
2002-12-20,7.312723636627197
2002-12-23,7.315262317657471
2002-12-24,7.202798843383789
2002-12-26,7.2539238929748535
2002-12-27,7.072445392608643
2002-12-30,7.013655185699463
2002-12-31,6.972762107849121
2003-01-02,7.3254876136779785
2003-01-03,7.292263031005859
2003-01-06,7.598978519439697
2003-01-07,7.61687707901001
2003-01-08,7.481405258178711
2003-01-09,7.639876842498779
2003-01-10,7.678217887878418
2003-01-13,7.716559886932373
2003-01-14,7.731892108917236
2003-01-15,7.5171918869018555
2003-01-16,7.333155632019043
2003-01-17,7.207911968231201
2003-01-21,7.026436805725098
2003-01-22,6.852632522583008
2003-01-23,6.885858058929443
2003-01-24,6.617478370666504
2003-01-27,6.676263809204102
2003-01-28,6.765725612640381
2003-01-29,6.658371448516846
2003-01-30,6.469228744506836
2003-01-31,6.8347392082214355
2003-02-03,6.847517490386963
2003-02-04,6.691600322723389
2003-02-05,6.683931350708008
2003-02-06,6.505012035369873
2003-02-07,6.410441875457764
2003-02-10,6.405333042144775
2003-02-11,6.349100112915039
2003-02-12,6.297976970672607
2003-02-13,6.246856212615967
2003-02-14,6.387436389923096
2003-02-18,6.579138278961182
2003-02-19,6.535687446594238
2003-02-20,6.512681007385254
2003-02-21,6.663490295410156
2003-02-24,6.48967981338501
2003-02-25,6.53312873840332
2003-02-26,6.395106792449951
2003-02-27,6.522905349731445
2003-02-28,6.574026584625244
2003-03-03,6.586806297302246
2003-03-04,6.459005355834961
2003-03-05,6.53312873840332
2003-03-06,6.4615607261657715
2003-03-07,6.671153545379639
2003-03-10,6.405333042144775
2003-03-11,6.211073875427246
2003-03-12,6.236635684967041
2003-03-13,6.597029209136963
2003-03-14,6.617478370666504
2003-03-17,7.041772842407227
2003-03-18,7.141458988189697
2003-03-19,7.190317630767822
2003-03-20,7.252037525177002
2003-03-21,7.56320858001709
2003-03-24,7.187745094299316
2003-03-25,7.234036922454834
2003-03-26,7.2083234786987305
2003-03-27,7.118313789367676
2003-03-28,7.06688117980957
2003-03-31,6.974298477172852
2003-04-01,7.110596656799316
2003-04-02,7.316328048706055
2003-04-03,7.336901664733887
2003-04-04,7.378047466278076
2003-04-07,7.378047466278076
2003-04-08,7.306042194366455
2003-04-09,7.1620283126831055
2003-04-10,7.012874126434326
2003-04-11,7.043734550476074
2003-04-14,7.390909194946289
2003-04-15,7.594067096710205
2003-04-16,7.3137593269348145
2003-04-17,7.357475757598877
2003-04-21,7.375475883483887
2003-04-22,7.802368640899658
2003-04-23,7.8255133628845215
2003-04-24,7.61978006362915
2003-04-25,7.624930381774902
2003-04-28,7.871804237365723
2003-04-29,7.8177995681762695
2003-04-30,7.848656177520752
2003-05-01,7.766366481781006
2003-05-02,7.9258131980896
2003-05-05,7.864090442657471
2003-05-06,7.964379787445068
2003-05-07,7.943809509277344
2003-05-08,7.7483673095703125
2003-05-09,7.781798362731934
2003-05-12,7.869232654571533
2003-05-13,7.9258131980896
2003-05-14,7.95152473449707
2003-05-15,8.134113311767578
2003-05-16,8.180399894714355
2003-05-19,8.041534423828125
2003-05-20,8.159828186035156
2003-05-21,8.195832252502441
2003-05-22,8.252411842346191
2003-05-23,8.332123756408691
2003-05-27,8.561004638671875
2003-05-28,8.753880500793457
2003-05-29,8.846457481384277
2003-05-30,9.440509796142578
2003-06-02,9.412219047546387
2003-06-03,9.358216285705566
2003-06-04,9.610236167907715
2003-06-05,9.743966102600098
2003-06-06,9.831396102905273
2003-06-09,9.522801399230957
2003-06-10,9.617951393127441
2003-06-11,9.754253387451172
2003-06-12,9.772249221801758
2003-06-13,9.545942306518555
2003-06-16,9.900835990905762
2003-06-17,9.977981567382812
2003-06-18,9.781679153442383
2003-06-19,9.487220764160156
2003-06-20,9.420062065124512
2003-06-23,9.285746574401855
2003-06-24,9.430395126342773
2003-06-25,9.430395126342773
2003-06-26,9.719681739807129
2003-06-27,9.71451473236084
2003-06-30,9.755847930908203
2003-07-01,9.931486129760742
2003-07-02,10.021889686584473
2003-07-03,10.042553901672363
2003-07-07,10.375758171081543
2003-07-08,10.61338996887207
2003-07-09,10.559150695800781
2003-07-10,10.29310417175293
2003-07-11,10.251770973205566
2003-07-14,10.489407539367676
2003-07-15,10.486823081970215
2003-07-16,10.285362243652344
2003-07-17,10.068381309509277
2003-07-18,10.269851684570312
2003-07-21,10.073548316955566
2003-07-22,10.210447311401367
2003-07-23,10.176871299743652
2003-07-24,10.18978214263916
2003-07-25,10.422249794006348
2003-07-28,10.365421295166016
2003-07-29,10.223362922668457
2003-07-30,10.213030815124512
2003-07-31,10.46616268157959
2003-08-01,10.163956642150879
2003-08-04,10.290518760681152
2003-08-05,10.094213485717773
2003-08-06,10.339595794677734
2003-08-07,10.437746047973633
2003-08-08,10.582398414611816
2003-08-11,10.551397323608398
2003-08-12,10.835525512695312
2003-08-13,10.900099754333496
2003-08-14,11.111903190612793
2003-08-15,10.985333442687988
2003-08-18,11.191973686218262
2003-08-19,11.189391136169434
2003-08-20,11.065399169921875
2003-08-21,11.109314918518066
2003-08-22,10.959504127502441
2003-08-25,10.884596824645996
2003-08-26,10.835525512695312
2003-08-27,10.809698104858398
2003-08-28,10.87427043914795
2003-08-29,10.998249053955078
2003-09-02,11.331456184387207
2003-09-03,11.129984855651855
2003-09-04,11.039579391479492
2003-09-05,10.861355781555176
2003-09-08,10.897510528564453
2003-09-09,10.928511619567871
2003-09-10,10.747696876525879
2003-09-11,10.822607040405273
2003-09-12,10.876849174499512
2003-09-15,10.92076587677002
2003-09-16,11.16872787475586
2003-09-17,11.22038459777832
