Date,MLM
2000-05-24,37.35719680786133
2000-05-25,37.1754035949707
2000-05-26,35.72111129760742
2000-05-30,35.36022186279297
2000-05-31,35.67918395996094
2000-06-01,35.86146545410156
2000-06-02,36.36268997192383
2000-06-05,36.043739318847656
2000-06-06,36.225990295410156
2000-06-07,36.043739318847656
2000-06-08,35.86146545410156
2000-06-09,36.18043899536133
2000-06-12,34.08433151245117
2000-06-13,34.44887161254883
2000-06-14,33.400814056396484
2000-06-15,32.03380584716797
2000-06-16,31.259174346923828
2000-06-19,30.438962936401367
2000-06-20,31.48698616027832
2000-06-21,31.623687744140625
2000-06-22,31.532567977905273
2000-06-23,30.57564926147461
2000-06-26,29.937719345092773
2000-06-27,30.256689071655273
2000-06-28,30.02886199951172
2000-06-29,29.801015853881836
2000-06-30,29.49343490600586
2000-07-03,30.34780502319336
2000-07-05,30.849061965942383
2000-07-06,30.940183639526367
2000-07-07,30.57564926147461
2000-07-10,30.666797637939453
2000-07-11,31.988248825073242
2000-07-12,31.805980682373047
2000-07-13,32.44392776489258
2000-07-14,32.124916076660156
2000-07-17,32.216060638427734
2000-07-18,31.897098541259766
2000-07-19,30.98574447631836
2000-07-20,30.894620895385742
2000-07-21,30.71235466003418
2000-07-24,30.621212005615234
2000-07-25,30.894620895385742
2000-07-26,30.940183639526367
2000-07-27,30.98574447631836
2000-07-28,30.57564926147461
2000-07-31,30.757936477661133
2000-08-01,31.57813835144043
2000-08-02,31.35028839111328
2000-08-03,31.85154151916504
2000-08-04,32.48948287963867
2000-08-07,33.76535415649414
2000-08-08,33.49197006225586
2000-08-09,32.44392776489258
2000-08-10,32.899574279785156
2000-08-11,34.22102737426758
2000-08-14,33.583091735839844
2000-08-15,32.85401153564453
2000-08-16,33.53752136230469
2000-08-17,33.49197006225586
2000-08-18,33.036293029785156
2000-08-21,32.307212829589844
2000-08-22,31.714839935302734
2000-08-23,30.849061965942383
2000-08-24,28.43399429321289
2000-08-25,29.163055419921875
2000-08-28,28.069440841674805
2000-08-29,29.163055419921875
2000-08-30,28.8082218170166
2000-08-31,29.26548957824707
2000-09-01,28.71676254272461
2000-09-05,28.945417404174805
2000-09-06,28.899686813354492
2000-09-07,28.57957649230957
2000-09-08,28.991127014160156
2000-09-11,29.26548957824707
2000-09-12,28.853954315185547
2000-09-13,28.899686813354492
2000-09-14,29.036861419677734
2000-09-15,28.442401885986328
2000-09-18,26.796222686767578
2000-09-19,27.024866104125977
2000-09-20,27.070579528808594
2000-09-21,26.704784393310547
2000-09-22,26.110315322875977
2000-09-25,26.331634521484375
2000-09-26,25.78289794921875
2000-09-27,26.05360984802246
2000-09-28,26.7632999420166
2000-09-29,28.007080078125
2000-10-02,27.52420425415039
2000-10-03,27.253503799438477
2000-10-04,25.0439510345459
2000-10-05,25.20490264892578
2000-10-06,24.56106185913086
2000-10-09,24.875659942626953
2000-10-10,24.700077056884766
2000-10-11,24.363527297973633
2000-10-12,23.639202117919922
2000-10-13,24.25377655029297
2000-10-16,23.961116790771484
2000-10-17,23.595298767089844
2000-10-18,23.74163055419922
2000-10-19,24.817140579223633
2000-10-20,25.453659057617188
2000-10-23,24.985422134399414
2000-10-24,25.490245819091797
2000-10-25,25.02199935913086
2000-10-26,25.270763397216797
2000-10-27,25.94386100769043
2000-10-30,26.924259185791016
2000-10-31,28.094877243041992
2000-11-01,28.014385223388672
2000-11-02,29.155736923217773
2000-11-03,28.643600463867188
2000-11-06,28.943584442138672
2000-11-07,28.906991958618164
2000-11-08,29.55083656311035
2000-11-09,29.302074432373047
2000-11-10,28.599700927734375
2000-11-13,28.899686813354492
2000-11-14,28.863086700439453
2000-11-15,28.863086700439453
2000-11-16,28.460704803466797
2000-11-17,28.475326538085938
2000-11-20,28.76797866821289
2000-11-21,28.533859252929688
2000-11-22,28.7094669342041
2000-11-24,29.25818634033203
2000-11-27,29.484994888305664
2000-11-28,29.24355697631836
2000-11-29,29.001264572143555
2000-11-30,28.913137435913086
2000-12-01,29.258224487304688
2000-12-04,29.346349716186523
2000-12-05,30.763364791870117
2000-12-06,30.99095916748047
2000-12-07,31.130456924438477
2000-12-08,32.07757568359375
2000-12-11,32.37860870361328
2000-12-12,31.02033805847168
2000-12-13,29.735471725463867
2000-12-14,29.177461624145508
2000-12-15,28.267040252685547
2000-12-18,28.626808166503906
2000-12-19,27.518156051635742
2000-12-20,27.89993667602539
2000-12-21,30.61650276184082
2000-12-22,30.095230102539062
2000-12-26,30.286123275756836
2000-12-27,30.653236389160156
2000-12-28,30.8441104888916
2000-12-29,31.05702781677246
2001-01-02,29.926374435424805
2001-01-03,31.732528686523438
2001-01-04,31.783889770507812
2001-01-05,31.7912540435791
2001-01-08,31.181865692138672
2001-01-09,31.115781784057617
2001-01-10,29.91901206970215
2001-01-11,29.742799758911133
2001-01-12,29.91901206970215
2001-01-16,30.41093635559082
2001-01-17,30.40358543395996
2001-01-18,29.706111907958984
2001-01-19,28.964540481567383
2001-01-22,28.267040252685547
2001-01-23,28.63416862487793
2001-01-24,29.36836051940918
2001-01-25,30.139286041259766
2001-01-26,30.117246627807617
2001-01-29,30.19803237915039
2001-01-30,30.836769104003906
2001-01-31,31.108434677124023
2001-02-01,30.94692039489746
2001-02-02,30.851476669311523
2001-02-05,31.59300994873047
2001-02-06,32.02619552612305
2001-02-07,32.11429214477539
2001-02-08,31.857322692871094
2001-02-09,31.908716201782227
2001-02-12,32.21710968017578
2001-02-13,32.709022521972656
2001-02-14,32.385955810546875
2001-02-15,33.002708435058594
2001-02-16,33.13485336303711
2001-02-20,33.59739303588867
2001-02-21,32.94396209716797
2001-02-22,32.81915283203125
2001-02-23,32.89991760253906
2001-02-26,34.50783157348633
2001-02-27,34.331111907958984
2001-02-28,33.83769989013672
2001-03-01,33.5799446105957
2001-03-02,34.53728485107422
2001-03-05,34.53728485107422
2001-03-06,34.84657669067383
2001-03-07,34.603553771972656
2001-03-08,34.6845588684082
2001-03-09,34.38998794555664
2001-03-12,34.31636047363281
2001-03-13,33.79350280761719
2001-03-14,32.91719436645508
2001-03-15,33.13813400268555
2001-03-16,31.93777847290039
2001-03-19,32.88774490356445
2001-03-20,33.13813400268555
2001-03-21,32.04822540283203
2001-03-22,30.63435173034668
2001-03-23,30.884729385375977
2001-03-26,31.38547706604004
2001-03-27,30.92889976501465
2001-03-28,30.840547561645508
2001-03-29,30.671188354492188
2001-03-30,31.444381713867188
2001-04-02,31.18665313720703
2001-04-03,30.61962127685547
2001-04-04,31.414932250976562
2001-04-05,31.62848472595215
2001-04-06,30.943649291992188
2001-04-09,31.73895263671875
2001-04-10,33.3958625793457
2001-04-11,32.36488342285156
2001-04-12,32.18815994262695
2001-04-16,31.9966983795166
2001-04-17,31.849401473999023
2001-04-18,32.622642517089844
2001-04-19,32.696266174316406
2001-04-20,32.3575325012207
2001-04-23,31.930416107177734
2001-04-24,32.60054016113281
2001-04-25,33.02029037475586
2001-04-26,34.132259368896484
2001-04-27,33.94817352294922
2001-04-30,33.85242462158203
2001-05-01,33.3958625793457
2001-05-02,33.84505844116211
2001-05-03,34.01443862915039
2001-05-04,34.16908645629883
2001-05-07,35.20741271972656
2001-05-08,35.34731674194336
2001-05-09,35.35468292236328
2001-05-10,36.267826080322266
2001-05-11,36.20155715942383
2001-05-14,36.53291320800781
2001-05-15,36.6728515625
2001-05-16,36.90848922729492
2001-05-17,37.43135452270508
2001-05-18,37.33560562133789
2001-05-21,37.50497817993164
2001-05-22,37.75535202026367
2001-05-23,36.37828826904297
2001-05-24,36.28993606567383
2001-05-25,36.23100662231445
2001-05-29,35.93645477294922
2001-05-30,36.55681610107422
2001-05-31,36.4608039855957
2001-06-01,35.85520553588867
2001-06-04,35.522865295410156
2001-06-05,35.75181198120117
2001-06-06,35.53763198852539
2001-06-07,35.27177047729492
2001-06-08,35.37515640258789
2001-06-11,35.26438903808594
2001-06-12,35.75181198120117
2001-06-13,35.74442672729492
2001-06-14,35.042823791503906
2001-06-15,34.57756805419922
2001-06-18,34.34861755371094
2001-06-19,34.311702728271484
2001-06-20,35.44901657104492
2001-06-21,35.49333953857422
2001-06-22,35.24222946166992
2001-06-25,34.57756805419922
2001-06-26,34.71788787841797
2001-06-27,34.72526550292969
2001-06-28,35.175785064697266
2001-06-29,36.54944610595703
2001-07-02,36.453407287597656
2001-07-03,36.81528091430664
2001-07-05,36.98513412475586
2001-07-06,36.34260177612305
2001-07-09,35.35301971435547
2001-07-10,36.38694381713867
2001-07-11,36.41648483276367
2001-07-12,36.852195739746094
2001-07-13,36.40909194946289
2001-07-16,34.04582595825195
2001-07-17,33.67656707763672
2001-07-18,33.491939544677734
2001-07-19,33.95720672607422
2001-07-20,34.119693756103516
2001-07-23,33.455020904541016
2001-07-24,31.756406784057617
2001-07-25,31.20252799987793
2001-07-26,31.320680618286133
2001-07-27,31.682558059692383
2001-07-30,31.74165153503418
2001-07-31,32.55400848388672
2001-08-01,32.50971603393555
2001-08-02,32.49493408203125
2001-08-03,32.56879425048828
2001-08-06,31.431467056274414
2001-08-07,31.756406784057617
2001-08-08,31.904130935668945
2001-08-09,31.756406784057617
2001-08-10,32.280765533447266
2001-08-13,32.014896392822266
2001-08-14,32.517093658447266
2001-08-15,32.0001335144043
2001-08-16,32.18475341796875
2001-08-17,31.675153732299805
2001-08-20,30.958799362182617
2001-08-21,30.596939086914062
2001-08-22,30.22767448425293
2001-08-23,30.035655975341797
2001-08-24,30.626474380493164
2001-08-27,29.910112380981445
2001-08-28,29.45960235595703
2001-08-29,29.25208854675293
2001-08-30,29.793121337890625
2001-08-31,29.27433967590332
2001-09-04,29.489255905151367
2001-09-05,30.630590438842773
2001-09-06,31.305004119873047
2001-09-07,30.38602066040039
2001-09-10,30.40825080871582
2001-09-17,28.903772354125977
2001-09-18,29.348461151123047
2001-09-19,29.28175926208496
2001-09-20,27.384479522705078
2001-09-21,26.680400848388672
2001-09-24,27.569746017456055
2001-09-25,27.495643615722656
2001-09-26,27.421520233154297
2001-09-27,28.273820877075195
2001-09-28,28.985301971435547
2001-10-01,28.32569694519043
2001-10-02,28.518390655517578
2001-10-03,29.27433967590332
2001-10-04,30.052534103393555
2001-10-05,29.793121337890625
2001-10-08,28.807416915893555
2001-10-09,29.029760360717773
2001-10-10,29.75606918334961
2001-10-11,30.927038192749023
2001-10-12,31.156774520874023
2001-10-15,30.79363441467285
2001-10-16,31.453216552734375
2001-10-17,31.49029541015625
2001-10-18,31.23830223083496
2001-10-19,31.682973861694336
2001-10-22,32.127647399902344
2001-10-23,30.09697151184082
2001-10-24,30.460126876831055
2001-10-25,29.85981559753418
2001-10-26,30.430482864379883
2001-10-29,30.03028678894043
2001-10-30,29.363269805908203
2001-10-31,29.585601806640625
2001-11-01,29.86724281311035
2001-11-02,30.008052825927734
2001-11-05,31.201255798339844
2001-11-06,30.608354568481445
2001-11-07,30.7269344329834
2001-11-08,31.260534286499023
2001-11-09,30.660226821899414
2001-11-12,31.134540557861328
2001-11-13,31.92755126953125
2001-11-14,33.29861068725586
2001-11-15,33.068878173828125
2001-11-16,32.97993850708008
2001-11-19,33.15038299560547
2001-11-20,32.594566345214844
2001-11-21,31.645917892456055
2001-11-23,32.438926696777344
2001-11-26,31.571800231933594
2001-11-27,32.40925979614258
2001-11-28,32.52824401855469
2001-11-29,31.688095092773438
2001-11-30,31.59886932373047
2001-12-03,31.680648803710938
2001-12-04,31.442710876464844
2001-12-05,33.68810272216797
2001-12-06,33.286617279052734
2001-12-07,33.383277893066406
2001-12-10,33.643497467041016
2001-12-11,33.45762252807617
2001-12-12,33.531986236572266
2001-12-13,33.011512756347656
2001-12-14,32.71411895751953
2001-12-17,33.0338249206543
2001-12-18,33.762454986572266
2001-12-19,33.286617279052734
2001-12-20,33.3609733581543
2001-12-21,33.27173614501953
2001-12-24,33.940887451171875
2001-12-26,33.7847785949707
2001-12-27,34.32008361816406
2001-12-28,34.290348052978516
2001-12-31,34.64722442626953
2002-01-02,34.624916076660156
2002-01-03,34.96693420410156
2002-01-04,35.77735900878906
2002-01-07,35.53197479248047
2002-01-08,34.95207977294922
2002-01-09,35.033843994140625
2002-01-10,33.93346405029297
2002-01-11,33.01895523071289
2002-01-14,33.442752838134766
2002-01-15,33.32377624511719
2002-01-16,33.286617279052734
2002-01-17,32.97435760498047
2002-01-18,32.64719772338867
2002-01-22,32.290321350097656
2002-01-23,31.093284606933594
2002-01-24,31.918554306030273
2002-01-25,31.87395477294922
2002-01-28,31.405567169189453
2002-01-29,30.937135696411133
2002-01-30,30.260562896728516
2002-01-31,30.312593460083008
2002-02-01,30.647193908691406
2002-02-04,30.520797729492188
2002-02-05,30.557960510253906
2002-02-06,29.95572853088379
2002-02-07,29.197349548339844
2002-02-08,29.16761589050293
2002-02-11,29.873933792114258
2002-02-12,30.096982955932617
2002-02-13,30.32747459411621
2002-02-14,30.453853607177734
2002-02-15,30.394386291503906
2002-02-19,30.03006935119629
2002-02-20,30.000328063964844
2002-02-21,30.40179443359375
2002-02-22,30.483612060546875
2002-02-25,30.498493194580078
2002-02-26,30.929704666137695
2002-02-27,31.593664169311523
2002-02-28,31.14605140686035
2002-03-01,31.653331756591797
2002-03-04,32.451568603515625
2002-03-05,32.30983352661133
2002-03-06,32.41429901123047
2002-03-07,32.53363037109375
2002-03-08,31.914466857910156
2002-03-11,31.906978607177734
2002-03-12,31.57130241394043
2002-03-13,31.929357528686523
2002-03-14,31.951730728149414
2002-03-15,31.713035583496094
2002-03-18,31.332569122314453
2002-03-19,31.444469451904297
2002-03-20,31.198265075683594
2002-03-21,31.13859748840332
2002-03-22,31.183345794677734
2002-03-25,30.400033950805664
2002-03-26,30.9222412109375
2002-03-27,30.720834732055664
2002-03-28,31.496688842773438
2002-04-01,31.16843605041504
2002-04-02,30.989404678344727
2002-04-03,30.810346603393555
2002-04-04,30.877487182617188
2002-04-05,30.758113861083984
2002-04-08,31.22066307067871
2002-04-09,31.780166625976562
2002-04-10,32.31730651855469
2002-04-11,32.07856750488281
2002-04-12,32.37697219848633
2002-04-15,32.36951446533203
2002-04-16,30.54923439025879
2002-04-17,29.840530395507812
2002-04-18,30.101621627807617
2002-04-19,29.713708877563477
2002-04-22,28.91547393798828
2002-04-23,28.244062423706055
2002-04-24,28.199304580688477
2002-04-25,28.139623641967773
2002-04-26,29.430208206176758
2002-04-29,29.281017303466797
2002-04-30,29.06468391418457
2002-05-01,29.52720069885254
2002-05-02,29.542137145996094
2002-05-03,29.251176834106445
2002-05-06,28.82594871520996
2002-05-07,29.116897583007812
2002-05-08,29.482440948486328
2002-05-09,29.967350006103516
2002-05-10,29.91512107849121
2002-05-13,30.101621627807617
2002-05-14,30.676057815551758
2002-05-15,30.735774993896484
2002-05-16,30.705913543701172
2002-05-17,30.57908058166504
2002-05-20,30.571619033813477
2002-05-21,30.347824096679688
2002-05-22,30.027040481567383
2002-05-23,30.161314010620117
2002-05-24,30.29559326171875
2002-05-28,30.29559326171875
2002-05-29,29.996150970458984
2002-05-30,29.838960647583008
2002-05-31,29.943748474121094
2002-06-03,29.56945037841797
2002-06-04,29.382320404052734
2002-06-05,29.606895446777344
2002-06-06,29.464656829833984
2002-06-07,29.359859466552734
2002-06-10,29.44220733642578
2002-06-11,29.202646255493164
2002-06-12,29.44220733642578
2002-06-13,28.90321922302246
2002-06-14,29.157743453979492
2002-06-17,30.13838005065918
2002-06-18,30.677383422851562
2002-06-19,30.70732307434082
2002-06-20,30.460290908813477
2002-06-21,29.75661277770996
2002-06-24,29.419742584228516
2002-06-25,29.195175170898438
2002-06-26,29.195175170898438
2002-06-27,28.895715713500977
2002-06-28,29.195175170898438
2002-07-01,28.52142906188965
2002-07-02,28.25193214416504
2002-07-03,27.76535415649414
2002-07-05,28.865779876708984
2002-07-08,28.61127281188965
2002-07-09,27.623123168945312
2002-07-10,27.218875885009766
2002-07-11,26.799654006958008
2002-07-12,26.859539031982422
2002-07-15,26.762231826782227
2002-07-16,25.82648277282715
2002-07-17,26.125926971435547
2002-07-18,25.8339786529541
2002-07-19,24.99555015563965
2002-07-22,24.48651123046875
2002-07-23,24.329309463500977
2002-07-24,25.09287452697754
2002-07-25,25.08539390563965
2002-07-26,26.31307601928711
2002-07-29,28.1845760345459
2002-07-30,27.757856369018555
2002-07-31,28.69361114501953
2002-08-01,28.334287643432617
2002-08-02,26.95687484741211
2002-08-05,26.590065002441406
2002-08-06,26.896982192993164
2002-08-07,27.248830795288086
2002-08-08,27.675521850585938
2002-08-09,27.600664138793945
2002-08-12,27.144010543823242
2002-08-13,26.71732521057129
2002-08-14,26.904476165771484
2002-08-15,27.361108779907227
2002-08-16,27.398534774780273
2002-08-19,28.147132873535156
2002-08-20,28.094724655151367
2002-08-21,26.904476165771484
2002-08-22,27.787809371948242
2002-08-23,27.443464279174805
2002-08-26,28.147132873535156
2002-08-27,28.19953727722168
2002-08-28,28.10934829711914
2002-08-29,27.94399070739746
2002-08-30,27.538148880004883
2002-09-03,27.192413330078125
2002-09-04,27.88387680053711
2002-09-05,27.936479568481445
2002-09-06,28.28973388671875
2002-09-09,28.86094093322754
2002-09-10,29.093915939331055
2002-09-11,29.026275634765625
2002-09-12,28.500179290771484
2002-09-13,28.898500442504883
2002-09-16,28.80080795288086
2002-09-17,28.485137939453125
2002-09-18,27.748594284057617
2002-09-19,25.937253952026367
2002-09-20,26.237892150878906
2002-09-23,25.914710998535156
2002-09-24,25.629104614257812
2002-09-25,26.08759117126465
2002-09-26,26.45585823059082
2002-09-27,25.538921356201172
2002-09-30,24.479183197021484
2002-10-01,24.02071762084961
2002-10-02,23.359315872192383
2002-10-03,22.810657501220703
2002-10-04,22.75052833557129
2002-10-07,22.246965408325195
2002-10-08,22.682891845703125
2002-10-09,21.585575103759766
2002-10-10,22.404809951782227
2002-10-11,22.720468521118164
2002-10-14,22.78059959411621
2002-10-15,23.780200958251953
2002-10-16,23.48708724975586
2002-10-17,24.11842155456543
2002-10-18,22.44989585876465
2002-10-21,22.164295196533203
2002-10-22,21.608112335205078
2002-10-23,21.623149871826172
2002-10-24,21.239845275878906
2002-10-25,21.856143951416016
2002-10-28,20.631053924560547
2002-10-29,20.82648277282715
2002-10-30,20.728763580322266
2002-10-31,20.924179077148438
2002-11-01,20.931690216064453
2002-11-04,21.773468017578125
2002-11-05,22.29958152770996
2002-11-06,22.547607421875
2002-11-07,21.690799713134766
2002-11-08,21.71333885192871
2002-11-11,21.675769805908203
2002-11-12,21.585575103759766
2002-11-13,21.299964904785156
2002-11-14,21.983915328979492
2002-11-15,21.9012393951416
2002-11-18,21.946331024169922
2002-11-19,21.871183395385742
2002-11-20,22.77307891845703
2002-11-21,23.43447494506836
2002-11-22,22.77307891845703
2002-11-25,23.12631607055664
2002-11-26,23.111215591430664
2002-11-27,23.806068420410156
2002-11-29,23.806068420410156
2002-12-02,23.738086700439453
2002-12-03,23.38312339782715
2002-12-04,23.148988723754883
2002-12-05,23.050792694091797
2002-12-06,23.186758041381836
2002-12-09,22.945064544677734
2002-12-10,23.050792694091797
2002-12-11,23.50395965576172
2002-12-12,23.587045669555664
2002-12-13,23.27737808227539
2002-12-16,24.12327766418457
2002-12-17,23.806068420410156
2002-12-18,22.846872329711914
2002-12-19,22.884639739990234
2002-12-20,22.945064544677734
2002-12-23,22.794004440307617
2002-12-24,22.82421875
2002-12-26,22.97526741027832
2002-12-27,22.620296478271484
2002-12-30,22.544763565063477
2002-12-31,23.15654182434082
2003-01-02,23.926910400390625
2003-01-03,23.926910400390625
2003-01-06,23.541725158691406
2003-01-07,23.32269859313965
2003-01-08,23.111215591430664
2003-01-09,23.44353485107422
2003-01-10,23.579486846923828
2003-01-13,23.30002784729004
2003-01-14,23.30002784729004
2003-01-15,23.111215591430664
2003-01-16,23.36045265197754
2003-01-17,22.794004440307617
2003-01-21,22.40126609802246
2003-01-22,22.038734436035156
2003-01-23,22.15203094482422
2003-01-24,21.955669403076172
2003-01-27,21.570472717285156
2003-01-28,21.260812759399414
2003-01-29,21.139970779418945
2003-01-30,21.275922775268555
2003-01-31,22.053844451904297
2003-02-03,21.948102951049805
2003-02-04,21.797061920166016
2003-02-05,21.721527099609375
2003-02-06,21.328786849975586
2003-02-07,21.14752197265625
2003-02-10,21.041786193847656
2003-02-11,21.321237564086914
2003-02-12,20.596176147460938
2003-02-13,20.5282039642334
2003-02-14,21.185283660888672
2003-02-18,21.253265380859375
2003-02-19,21.29857635498047
2003-02-20,21.789505004882812
2003-02-21,21.789505004882812
2003-02-24,21.245698928833008
2003-02-25,21.30613136291504
2003-02-26,21.169456481933594
2003-02-27,21.397247314453125
2003-02-28,20.941667556762695
2003-03-03,21.017597198486328
2003-03-04,20.44810676574707
2003-03-05,20.44810676574707
2003-03-06,20.47089195251465
2003-03-07,20.653125762939453
2003-03-10,20.121606826782227
2003-03-11,19.855857849121094
2003-03-12,19.893821716308594
2003-03-13,20.106435775756836
2003-03-14,20.394962310791016
2003-03-17,20.72905731201172
2003-03-18,20.88092041015625
2003-03-19,20.918882369995117
2003-03-20,20.873315811157227
2003-03-21,22.13376808166504
2003-03-24,21.169456481933594
2003-03-25,21.06313705444336
2003-03-26,20.62275505065918
2003-03-27,20.493671417236328
2003-03-28,21.321311950683594
2003-03-31,20.964435577392578
2003-04-01,21.35927963256836
2003-04-02,21.86800765991211
2003-04-03,21.830039978027344
2003-04-04,22.18692398071289
2003-04-07,22.467864990234375
2003-04-08,22.566577911376953
2003-04-09,22.13376808166504
2003-04-10,21.85283088684082
2003-04-11,21.875606536865234
2003-04-14,21.974321365356445
2003-04-15,21.989505767822266
2003-04-16,21.533916473388672
2003-04-17,21.625038146972656
2003-04-21,21.207414627075195
2003-04-22,21.738929748535156
2003-04-23,21.488372802734375
2003-04-24,21.24538803100586
2003-04-25,20.850543975830078
2003-04-28,21.192228317260742
2003-04-29,21.77690315246582
2003-04-30,22.45267677307129
2003-05-01,22.43749237060547
2003-05-02,22.589365005493164
2003-05-05,22.574174880981445
2003-05-06,22.55138397216797
2003-05-07,22.976594924926758
2003-05-08,22.9614200592041
2003-05-09,23.08290672302246
2003-05-12,23.887765884399414
2003-05-13,24.41168785095215
2003-05-14,24.350942611694336
2003-05-15,24.472436904907227
2003-05-16,24.419273376464844
2003-05-19,24.305387496948242
2003-05-20,24.563547134399414
2003-05-21,24.29779624938965
2003-05-22,24.5787296295166
2003-05-23,24.76097869873047
2003-05-27,25.269710540771484
2003-05-28,25.672149658203125
2003-05-29,25.45952606201172
2003-05-30,26.11604881286621
2003-06-02,26.72678565979004
2003-06-03,26.719158172607422
2003-06-04,27.024517059326172
2003-06-05,28.055118560791016
2003-06-06,27.688657760620117
2003-06-09,26.803125381469727
2003-06-10,27.230634689331055
2003-06-11,27.864255905151367
2003-06-12,28.452083587646484
2003-06-13,27.833721160888672
2003-06-16,28.604751586914062
2003-06-17,28.856679916381836
2003-06-18,28.09326934814453
2003-06-19,27.59705352783203
2003-06-20,26.642805099487305
2003-06-23,26.810766220092773
2003-06-24,26.75731658935547
2003-06-25,26.161863327026367
2003-06-26,25.764894485473633
2003-06-27,26.22293472290039
2003-06-30,25.658023834228516
2003-07-01,26.25347900390625
2003-07-02,26.467226028442383
2003-07-03,26.52066421508789
2003-07-07,27.245901107788086
2003-07-08,27.4520263671875
2003-07-09,27.4672908782959
2003-07-10,26.74205207824707
2003-07-11,26.642805099487305
2003-07-14,26.711515426635742
2003-07-15,26.18476104736328
2003-07-16,26.337451934814453
2003-07-17,25.73435401916504
2003-07-18,26.230567932128906
2003-07-21,25.879409790039062
2003-07-22,26.337451934814453
2003-07-23,26.22293472290039
2003-07-24,26.05499839782715
2003-07-25,26.11604881286621
2003-07-28,26.10078239440918
2003-07-29,26.138961791992188
2003-07-30,29.314733505249023
2003-07-31,29.238370895385742
2003-08-01,29.07806968688965
2003-08-04,28.856679916381836
2003-08-05,28.4749813079834
2003-08-06,28.749805450439453
2003-08-07,28.398632049560547
2003-08-08,29.047536849975586
2003-08-11,28.8719482421875
2003-08-12,29.009366989135742
2003-08-13,28.429161071777344
2003-08-14,28.80323600769043
2003-08-15,29.032257080078125
2003-08-18,29.13915252685547
2003-08-19,29.253662109375
2003-08-20,29.223114013671875
2003-08-21,29.383432388305664
2003-08-22,28.841411590576172
2003-08-25,28.955917358398438
2003-08-26,29.047536849975586
2003-08-27,29.170244216918945
2003-08-28,29.116567611694336
2003-08-29,29.32366180419922
2003-09-02,29.515424728393555
2003-09-03,30.24410629272461
2003-09-04,30.144397735595703
2003-09-05,29.492414474487305
2003-09-08,29.914274215698242
2003-09-09,29.776220321655273
2003-09-10,28.901790618896484
2003-09-11,29.200958251953125
2003-09-12,29.208614349365234
2003-09-15,29.262311935424805
2003-09-16,29.208614349365234
2003-09-17,28.878799438476562
2003-09-18,29.032182693481445
