Date,APD
2000-08-03,17.145706176757812
2000-08-04,17.145706176757812
2000-08-07,17.240259170532227
2000-08-08,17.39785385131836
2000-08-09,17.460878372192383
2000-08-10,17.27177619934082
2000-08-11,17.713024139404297
2000-08-14,18.028207778930664
2000-08-15,17.99669075012207
2000-08-16,18.248825073242188
2000-08-17,18.62704849243164
2000-08-18,17.96517562866211
2000-08-21,17.96517562866211
2000-08-22,17.96517562866211
2000-08-23,18.564002990722656
2000-08-24,18.816152572631836
2000-08-25,18.910703659057617
2000-08-28,18.910703659057617
2000-08-29,19.06829071044922
2000-08-30,18.62704849243164
2000-08-31,18.319744110107422
2000-09-01,18.437931060791016
2000-09-05,18.942222595214844
2000-09-06,19.667129516601562
2000-09-07,18.658565521240234
2000-09-08,18.154272079467773
2000-09-11,17.933645248413086
2000-09-12,17.902132034301758
2000-09-13,17.61847686767578
2000-09-14,17.77605628967285
2000-09-15,17.61847686767578
2000-09-18,17.256025314331055
2000-09-19,17.240259170532227
2000-09-20,16.8935604095459
2000-09-21,16.862051010131836
2000-09-22,17.082670211791992
2000-09-25,16.830522537231445
2000-09-26,16.672937393188477
2000-09-27,16.8935604095459
2000-09-28,17.877458572387695
2000-09-29,18.2578182220459
2000-10-02,18.162734985351562
2000-10-03,18.73328971862793
2000-10-04,18.79669189453125
2000-10-05,19.208755493164062
2000-10-06,19.303850173950195
2000-10-09,19.367250442504883
2000-10-10,19.43064308166504
2000-10-11,19.303850173950195
2000-10-12,18.70158576965332
2000-10-13,18.22612762451172
2000-10-16,18.511404037475586
2000-10-17,18.194425582885742
2000-10-18,18.099340438842773
2000-10-19,16.70464324951172
2000-10-20,17.085020065307617
2000-10-23,17.243501663208008
2000-10-24,18.416309356689453
2000-10-25,18.543107986450195
2000-10-26,18.162734985351562
2000-10-27,18.448017120361328
2000-10-30,18.543107986450195
2000-10-31,18.92347526550293
2000-11-01,18.66989517211914
2000-11-02,18.416309356689453
2000-11-03,18.22612762451172
2000-11-06,18.067642211914062
2000-11-07,18.2578182220459
2000-11-08,18.511404037475586
2000-11-09,18.2578182220459
2000-11-10,17.56048011779785
2000-11-13,17.433691024780273
2000-11-14,17.497089385986328
2000-11-15,17.56048011779785
2000-11-16,16.799739837646484
2000-11-17,17.085020065307617
2000-11-20,16.92652702331543
2000-11-21,16.863126754760742
2000-11-22,17.021621704101562
2000-11-24,17.116710662841797
2000-11-27,17.116710662841797
2000-11-28,16.958229064941406
2000-11-29,17.433691024780273
2000-11-30,17.465381622314453
2000-12-01,17.845766067504883
2000-12-04,18.638198852539062
2000-12-05,18.543107986450195
2000-12-06,18.162734985351562
2000-12-07,18.03594398498535
2000-12-08,18.32123374938965
2000-12-11,18.162734985351562
2000-12-12,18.448017120361328
2000-12-13,18.70158576965332
2000-12-14,18.32123374938965
2000-12-15,17.877458572387695
2000-12-18,18.543107986450195
2000-12-19,19.208755493164062
2000-12-20,18.828386306762695
2000-12-21,19.55742645263672
2000-12-22,20.223093032836914
2000-12-26,20.73024559020996
2000-12-27,21.36419677734375
2000-12-28,21.301795959472656
2000-12-29,20.887849807739258
2001-01-02,20.60127830505371
2001-01-03,20.760478973388672
2001-01-04,21.047060012817383
2001-01-05,20.792327880859375
2001-01-08,20.760478973388672
2001-01-09,20.028139114379883
2001-01-10,20.1236629486084
2001-01-11,19.391311645507812
2001-01-12,19.072895050048828
2001-01-16,18.977378845214844
2001-01-17,18.786331176757812
2001-01-18,18.658954620361328
2001-01-19,18.3087100982666
2001-01-22,18.499753952026367
2001-01-23,18.499753952026367
2001-01-24,18.818166732788086
2001-01-25,19.041053771972656
2001-01-26,18.53159523010254
2001-01-29,18.88058090209961
2001-01-30,19.379838943481445
2001-01-31,19.242300033569336
2001-02-01,19.33399200439453
2001-02-02,19.344188690185547
2001-02-05,19.838359832763672
2001-02-06,19.5683536529541
2001-02-07,19.751750946044922
2001-02-08,20.149145126342773
2001-02-09,19.87403106689453
2001-02-12,19.863828659057617
2001-02-13,20.11346435546875
2001-02-14,20.09819221496582
2001-02-15,20.352916717529297
2001-02-16,20.03195571899414
2001-02-20,20.510847091674805
2001-02-21,19.823078155517578
2001-02-22,19.71609115600586
2001-02-23,19.033411026000977
2001-02-26,19.782333374023438
2001-02-27,20.037057876586914
2001-02-28,20.65860366821289
2001-03-01,20.363107681274414
2001-03-02,20.480283737182617
2001-03-05,20.607641220092773
2001-03-06,21.310705184936523
2001-03-07,21.652040481567383
2001-03-08,21.906763076782227
2001-03-09,21.779403686523438
2001-03-12,20.984642028808594
2001-03-13,20.78595542907715
2001-03-14,20.40895652770996
2001-03-15,20.307052612304688
2001-03-16,20.23065185546875
2001-03-19,20.617839813232422
2001-03-20,20.26120948791504
2001-03-21,19.670242309570312
2001-03-22,19.165870666503906
2001-03-23,19.782333374023438
2001-03-26,20.09309196472168
2001-03-27,19.868932723999023
2001-03-28,19.80270004272461
2001-03-29,19.377777099609375
2001-03-30,19.659345626831055
2001-04-02,20.273710250854492
2001-04-03,19.700300216674805
2001-04-04,20.319786071777344
2001-04-05,20.790788650512695
2001-04-06,20.575763702392578
2001-04-09,21.164525985717773
2001-04-10,22.152618408203125
2001-04-11,21.784006118774414
2001-04-12,21.784006118774414
2001-04-16,22.014385223388672
2001-04-17,21.650876998901367
2001-04-18,22.51097869873047
2001-04-19,21.906869888305664
2001-04-20,21.656003952026367
2001-04-23,21.630409240722656
2001-04-24,21.978530883789062
2001-04-25,21.886383056640625
2001-04-26,22.162843704223633
2001-04-27,22.24476432800293
2001-04-30,22.00925064086914
2001-05-01,21.91710090637207
2001-05-02,21.96318817138672
2001-05-03,21.748159408569336
2001-05-04,22.157726287841797
2001-05-07,21.922225952148438
2001-05-08,22.24988555908203
2001-05-09,22.408597946166992
2001-05-10,22.78232192993164
2001-05-11,22.557044982910156
2001-05-14,22.807918548583984
2001-05-15,22.97174644470215
2001-05-16,23.908634185791016
2001-05-17,24.323328018188477
2001-05-18,23.545137405395508
2001-05-21,23.545137405395508
2001-05-22,23.755048751831055
2001-05-23,23.55027198791504
2001-05-24,23.063892364501953
2001-05-25,23.504182815551758
2001-05-29,23.724323272705078
2001-05-30,23.560504913330078
2001-05-31,23.944480895996094
2001-06-01,24.190216064453125
2001-06-04,24.435962677001953
2001-06-05,24.517873764038086
2001-06-06,24.49738883972168
2001-06-07,24.574195861816406
2001-06-08,24.364290237426758
2001-06-11,24.16462516784668
2001-06-12,24.179983139038086
2001-06-13,24.246530532836914
2001-06-14,23.785762786865234
2001-06-15,24.03663444519043
2001-06-18,24.11342430114746
2001-06-19,24.34891700744629
2001-06-20,24.38987922668457
2001-06-21,24.026384353637695
2001-06-22,23.360837936401367
2001-06-25,23.120203018188477
2001-06-26,23.345478057861328
2001-06-27,23.294282913208008
2001-06-28,23.38170623779297
2001-06-29,23.525678634643555
2001-07-02,23.762229919433594
2001-07-03,23.757081985473633
2001-07-05,23.649106979370117
2001-07-06,23.00117301940918
2001-07-09,23.268566131591797
2001-07-10,23.46398162841797
2001-07-11,23.355985641479492
2001-07-12,23.99362564086914
2001-07-13,24.0399169921875
2001-07-16,23.849634170532227
2001-07-17,24.379295349121094
2001-07-18,24.48214340209961
2001-07-19,24.677539825439453
2001-07-20,22.723482131958008
2001-07-23,21.828733444213867
2001-07-24,21.381380081176758
2001-07-25,21.63848304748535
2001-07-26,21.340234756469727
2001-07-27,21.232254028320312
2001-07-30,20.944276809692383
2001-07-31,20.99570655822754
2001-08-01,21.06254768371582
2001-08-02,21.2116756439209
2001-08-03,21.38652229309082
2001-08-06,21.561351776123047
2001-08-07,21.76703643798828
2001-08-08,21.479074478149414
2001-08-09,21.288820266723633
2001-08-10,21.643634796142578
2001-08-13,21.63848304748535
2001-08-14,21.674474716186523
2001-08-15,21.340234756469727
2001-08-16,21.12425994873047
2001-08-17,21.26311492919922
2001-08-20,21.175689697265625
2001-08-21,21.26824951171875
2001-08-22,21.412233352661133
2001-08-23,21.55107307434082
2001-08-24,21.854454040527344
2001-08-27,22.173274993896484
2001-08-28,21.977874755859375
2001-08-29,21.761905670166016
2001-08-30,21.623046875
2001-08-31,21.803030014038086
2001-09-04,21.9058780670166
2001-09-05,21.880176544189453
2001-09-06,21.60763168334961
2001-09-07,21.237390518188477
2001-09-10,20.949419021606445
2001-09-17,19.273056030273438
2001-09-18,19.29362678527832
2001-09-19,18.67656135559082
2001-09-20,18.02349853515625
2001-09-21,17.27273941040039
2001-09-24,18.6611270904541
2001-09-25,18.774261474609375
2001-09-26,18.96967124938965
2001-09-27,19.310911178588867
2001-09-28,19.946847915649414
2001-10-01,19.864124298095703
2001-10-02,19.946847915649414
2001-10-03,19.910661697387695
2001-10-04,19.82793426513672
2001-10-05,19.874462127685547
2001-10-08,19.352272033691406
2001-10-09,19.409141540527344
2001-10-10,20.179506301879883
2001-10-11,20.79993438720703
2001-10-12,20.489728927612305
2001-10-15,20.267398834228516
2001-10-16,20.101951599121094
2001-10-17,19.579757690429688
2001-10-18,19.497039794921875
2001-10-19,19.03687858581543
2001-10-22,20.179506301879883
2001-10-23,20.277734756469727
2001-10-24,20.438026428222656
2001-10-25,20.706880569458008
2001-10-26,21.203214645385742
2001-10-29,20.867155075073242
2001-10-30,20.644840240478516
2001-10-31,20.701711654663086
2001-11-01,21.213560104370117
2001-11-02,21.71508026123047
2001-11-05,21.658203125
2001-11-06,22.056318283081055
2001-11-07,21.730592727661133
2001-11-08,21.92705535888672
2001-11-09,22.0511474609375
2001-11-12,21.72541618347168
2001-11-13,22.23727035522461
2001-11-14,22.656070709228516
2001-11-15,23.01798439025879
2001-11-16,23.054176330566406
2001-11-19,23.462623596191406
2001-11-20,23.643587112426758
2001-11-21,23.400592803955078
2001-11-23,23.690095901489258
2001-11-26,23.819374084472656
2001-11-27,23.61256980895996
2001-11-28,23.467790603637695
2001-11-29,23.514331817626953
2001-11-30,23.63840675354004
2001-12-03,23.576370239257812
2001-12-04,24.098554611206055
2001-12-05,24.605241775512695
2001-12-06,24.548368453979492
2001-12-07,24.11924171447754
2001-12-10,23.555688858032227
2001-12-11,23.96930694580078
2001-12-12,23.74181365966797
2001-12-13,23.317846298217773
2001-12-14,23.204103469848633
2001-12-17,24.067543029785156
2001-12-18,24.610427856445312
2001-12-19,24.362241744995117
2001-12-20,24.631107330322266
2001-12-21,24.248512268066406
2001-12-24,24.300203323364258
2001-12-26,24.274351119995117
2001-12-27,24.295026779174805
2001-12-28,24.388505935668945
2001-12-31,24.357345581054688
2002-01-02,24.404075622558594
2002-01-03,24.39887809753418
2002-01-04,24.66888999938965
2002-01-07,24.819459915161133
2002-01-08,24.481943130493164
2002-01-09,24.341772079467773
2002-01-10,23.973102569580078
2002-01-11,23.536951065063477
2002-01-14,23.09560203552246
2002-01-15,23.105993270874023
2002-01-16,22.91386604309082
2002-01-17,23.183866500854492
2002-01-18,22.851551055908203
2002-01-22,22.867136001586914
2002-01-23,23.526567459106445
2002-01-24,24.113298416137695
2002-01-25,24.22233772277832
2002-01-28,23.88483428955078
2002-01-29,23.68233871459961
2002-01-30,23.82772445678711
2002-01-31,24.0146484375
2002-02-01,24.237916946411133
2002-02-04,23.952342987060547
2002-02-05,23.765417098999023
2002-02-06,23.82772445678711
2002-02-07,23.83290672302246
2002-02-08,24.331375122070312
2002-02-11,24.866209030151367
2002-02-12,24.653310775756836
2002-02-13,24.487146377563477
2002-02-14,24.37810707092285
2002-02-15,24.829835891723633
2002-02-19,24.248292922973633
2002-02-20,24.341772079467773
2002-02-21,24.149642944335938
2002-02-22,24.455991744995117
2002-02-25,24.845417022705078
2002-02-26,24.648117065429688
2002-02-27,25.333492279052734
2002-02-28,25.182926177978516
2002-03-01,25.639856338500977
2002-03-04,26.69911003112793
2002-03-05,25.702163696289062
2002-03-06,26.262935638427734
2002-03-07,26.065631866455078
2002-03-08,26.127931594848633
2002-03-11,26.481016159057617
2002-03-12,26.481016159057617
2002-03-13,26.38235855102539
2002-03-14,26.543333053588867
2002-03-15,26.974292755126953
2002-03-18,27.13006019592285
2002-03-19,27.54545783996582
2002-03-20,27.363719940185547
2002-03-21,26.709476470947266
2002-03-22,26.403127670288086
2002-03-25,25.78005027770996
2002-03-26,26.299291610717773
2002-03-27,27.04473304748535
2002-03-28,26.924840927124023
2002-04-01,26.46088981628418
2002-04-02,26.26799964904785
2002-04-03,25.8561954498291
2002-04-04,25.459999084472656
2002-04-05,26.02298927307129
2002-04-08,26.0647029876709
2002-04-09,26.351415634155273
2002-04-10,26.58600616455078
2002-04-11,26.46088981628418
2002-04-12,26.367042541503906
2002-04-15,25.944805145263672
2002-04-16,26.64333724975586
2002-04-17,26.32535171508789
2002-04-18,26.13245964050293
2002-04-19,26.168970108032227
2002-04-22,25.605968475341797
2002-04-23,24.261024475097656
2002-04-24,25.022119522094727
2002-04-25,24.964786529541016
2002-04-26,25.022119522094727
2002-04-29,24.631147384643555
2002-04-30,25.048189163208008
2002-05-01,25.496484756469727
2002-05-02,26.42439079284668
2002-05-03,26.4348087310791
2002-05-06,26.085546493530273
2002-05-07,26.42439079284668
2002-05-08,26.76323699951172
2002-05-09,27.0708065032959
2002-05-10,26.5964298248291
2002-05-13,26.61205291748047
2002-05-14,27.22719955444336
2002-05-15,27.206350326538086
2002-05-16,26.982175827026367
2002-05-17,26.8935604095459
2002-05-20,26.497371673583984
2002-05-21,26.44002342224121
2002-05-22,26.528650283813477
2002-05-23,26.70068359375
2002-05-24,26.330556869506836
2002-05-28,25.93959617614746
2002-05-29,25.88225555419922
2002-05-30,25.746713638305664
2002-05-31,26.14289665222168
2002-06-03,25.543413162231445
2002-06-04,25.298397064208984
2002-06-05,25.673734664916992
2002-06-06,25.188934326171875
2002-06-07,25.387006759643555
2002-06-10,25.798839569091797
2002-06-11,25.152435302734375
2002-06-12,25.24627685546875
2002-06-13,24.751039505004883
2002-06-14,24.433055877685547
2002-06-17,24.99603843688965
2002-06-18,25.02733039855957
2002-06-19,24.938703536987305
2002-06-20,25.22540855407715
2002-06-21,25.277545928955078
2002-06-24,25.428730010986328
2002-06-25,25.543413162231445
2002-06-26,25.725866317749023
2002-06-27,26.04520606994629
2002-06-28,26.42214584350586
2002-07-01,26.49542999267578
2002-07-02,25.642093658447266
2002-07-03,25.589738845825195
2002-07-05,26.882856369018555
2002-07-08,26.558259963989258
2002-07-09,25.898618698120117
2002-07-10,24.820173263549805
2002-07-11,24.46940040588379
2002-07-12,24.793991088867188
2002-07-15,24.181474685668945
2002-07-16,23.40143394470215
2002-07-17,23.75741958618164
2002-07-18,23.338594436645508
2002-07-19,22.291555404663086
2002-07-22,21.736623764038086
2002-07-23,21.359689712524414
2002-07-24,22.930253982543945
2002-07-25,23.637008666992188
2002-07-26,23.212953567504883
2002-07-29,24.050600051879883
2002-07-30,23.21819305419922
2002-07-31,23.165834426879883
2002-08-01,23.197248458862305
2002-08-02,21.987916946411133
2002-08-05,21.469619750976562
2002-08-06,22.500959396362305
2002-08-07,23.239126205444336
2002-08-08,23.835947036743164
2002-08-09,23.893535614013672
2002-08-12,23.53231430053711
2002-08-13,23.479948043823242
2002-08-14,23.966821670532227
2002-08-15,23.825483322143555
2002-08-16,23.65271759033203
2002-08-19,24.500816345214844
2002-08-20,24.071533203125
2002-08-21,24.28617286682129
2002-08-22,24.951053619384766
2002-08-23,24.568880081176758
2002-08-26,25.076696395874023
2002-08-27,25.223285675048828
2002-08-28,24.364707946777344
2002-08-29,24.364707946777344
2002-08-30,24.55841636657715
2002-09-03,23.39619255065918
2002-09-04,24.191940307617188
2002-09-05,23.10301971435547
2002-09-06,23.75741958618164
2002-09-09,23.705060958862305
2002-09-10,24.181474685668945
2002-09-11,24.422292709350586
2002-09-12,23.820241928100586
2002-09-13,23.78883171081543
2002-09-16,23.60559844970703
2002-09-17,23.307193756103516
2002-09-18,23.296720504760742
2002-09-19,22.343921661376953
2002-09-20,22.500959396362305
2002-09-23,22.045513153076172
2002-09-24,21.228805541992188
2002-09-25,21.720918655395508
2002-09-26,22.558561325073242
2002-09-27,22.206077575683594
2002-09-30,22.100862503051758
2002-10-01,23.347686767578125
2002-10-02,21.937772750854492
2002-10-03,21.674734115600586
2002-10-04,21.58003807067871
2002-10-07,21.632652282714844
2002-10-08,22.490169525146484
2002-10-09,21.35381317138672
2002-10-10,22.826852798461914
2002-10-11,23.3897762298584
2002-10-14,23.26877212524414
2002-10-15,24.105243682861328
2002-10-16,23.137245178222656
2002-10-17,24.01581573486328
2002-10-18,23.584421157836914
2002-10-21,24.29990005493164
2002-10-22,23.410818099975586
2002-10-23,23.09515953063965
2002-10-24,21.87464714050293
2002-10-25,23.074121475219727
2002-10-28,22.66378402709961
2002-10-29,22.51645851135254
2002-10-30,22.684823989868164
2002-10-31,23.25298309326172
2002-11-01,23.447629928588867
2002-11-04,23.105684280395508
2002-11-05,23.05307960510254
2002-11-06,23.694900512695312
2002-11-07,22.989948272705078
2002-11-08,22.37967300415039
2002-11-11,21.69577407836914
2002-11-12,21.611600875854492
2002-11-13,21.732595443725586
2002-11-14,22.290246963500977
2002-11-15,22.4638614654541
2002-11-18,22.306028366088867
2002-11-19,22.38494300842285
2002-11-20,22.83213233947754
2002-11-21,23.068866729736328
2002-11-22,22.227115631103516
2002-11-25,22.22186851501465
2002-11-26,21.7589168548584
2002-11-27,22.66378402709961
2002-11-29,23.26351547241211
2002-12-02,23.2740421295166
2002-12-03,22.91103172302246
2002-12-04,23.242460250854492
2002-12-05,22.884729385375977
2002-12-06,23.17407989501953
2002-12-09,23.032032012939453
2002-12-10,23.22142219543457
2002-12-11,23.43712043762207
2002-12-12,22.942604064941406
2002-12-13,22.642730712890625
2002-12-16,23.48446273803711
2002-12-17,22.974164962768555
2002-12-18,22.321819305419922
2002-12-19,22.306028366088867
2002-12-20,23.032032012939453
2002-12-23,22.837392807006836
2002-12-24,22.690080642700195
2002-12-26,22.774246215820312
2002-12-27,22.332340240478516
2002-12-30,22.564973831176758
2002-12-31,22.601978302001953
2003-01-02,22.49622917175293
2003-01-03,22.464515686035156
2003-01-06,23.257568359375
2003-01-07,23.183555603027344
2003-01-08,22.485652923583984
2003-01-09,23.162397384643555
2003-01-10,22.96678924560547
2003-01-13,23.157108306884766
2003-01-14,23.19941520690918
2003-01-15,22.739437103271484
2003-01-16,23.051368713378906
2003-01-17,22.76057243347168
2003-01-21,22.2900447845459
2003-01-22,21.941097259521484
2003-01-23,22.237178802490234
2003-01-24,21.68732452392578
2003-01-27,21.132186889648438
2003-01-28,21.343669891357422
2003-01-29,21.375389099121094
2003-01-30,21.41767692565918
2003-01-31,21.914676666259766
2003-02-03,21.904085159301758
2003-02-04,21.703182220458984
2003-02-05,21.85122299194336
2003-02-06,21.803630828857422
2003-02-07,21.62916374206543
2003-02-10,21.65559959411621
2003-02-11,21.38067054748535
2003-02-12,21.190349578857422
2003-02-13,21.243213653564453
2003-02-14,21.35424041748047
2003-02-18,21.0476016998291
2003-02-19,20.603490829467773
2003-02-20,20.35498809814453
2003-02-21,20.529460906982422
2003-02-24,20.22810173034668
2003-02-25,20.296838760375977
2003-02-26,20.111793518066406
2003-02-27,20.376142501831055
2003-02-28,20.492460250854492
2003-03-03,20.571762084960938
2003-03-04,20.16465950012207
2003-03-05,20.270401000976562
2003-03-06,20.03249168395996
2003-03-07,20.36029052734375
2003-03-10,20.127647399902344
2003-03-11,19.868593215942383
2003-03-12,19.821012496948242
2003-03-13,20.83612060546875
2003-03-14,20.883695602416992
2003-03-17,21.914676666259766
2003-03-18,22.295330047607422
2003-03-19,22.2900447845459
2003-03-20,22.31119155883789
2003-03-21,22.718294143676758
2003-03-24,21.92523765563965
2003-03-25,22.189594268798828
2003-03-26,22.18429946899414
2003-03-27,22.009830474853516
2003-03-28,22.126737594604492
2003-03-31,22.015146255493164
2003-04-01,22.355222702026367
2003-04-02,22.966318130493164
2003-04-03,22.504016876220703
2003-04-04,22.674049377441406
2003-04-07,22.642183303833008
2003-04-08,22.1745548248291
2003-04-09,21.781333923339844
2003-04-10,21.914173126220703
2003-04-11,21.712257385253906
2003-04-14,22.15862464904785
2003-04-15,22.573097229003906
2003-04-16,22.116107940673828
2003-04-17,22.493385314941406
2003-04-21,22.387107849121094
2003-04-22,22.828157424926758
2003-04-23,22.9556884765625
2003-04-24,22.748441696166992
2003-04-25,21.9248046875
2003-04-28,22.42963218688965
2003-04-29,22.636852264404297
2003-04-30,22.886608123779297
2003-05-01,22.716564178466797
2003-05-02,22.90254783630371
2003-05-05,22.90254783630371
2003-05-06,22.950376510620117
2003-05-07,22.674049377441406
2003-05-08,22.488075256347656
2003-05-09,22.82285499572754
2003-05-12,23.25857925415039
2003-05-13,23.354223251342773
2003-05-14,23.226701736450195
2003-05-15,23.402050018310547
2003-05-16,23.285146713256836
2003-05-19,22.636852264404297
2003-05-20,22.599666595458984
2003-05-21,22.567790985107422
2003-05-22,22.674049377441406
2003-05-23,22.477455139160156
2003-05-27,22.875974655151367
2003-05-28,22.796274185180664
2003-05-29,22.403047561645508
2003-05-30,23.162935256958008
2003-06-02,23.25857925415039
2003-06-03,23.008831024169922
2003-06-04,23.322336196899414
2003-06-05,23.168245315551758
2003-06-06,23.125728607177734
2003-06-09,22.482765197753906
2003-06-10,22.519962310791016
2003-06-11,22.344606399536133
2003-06-12,22.53058433532715
2003-06-13,22.615617752075195
2003-06-16,23.008831024169922
2003-06-17,23.412662506103516
2003-06-18,22.615617752075195
2003-06-19,22.413671493530273
2003-06-20,22.59435272216797
2003-06-23,22.08422088623047
2003-06-24,22.201122283935547
2003-06-25,21.908878326416016
2003-06-26,22.1054744720459
2003-06-27,21.945180892944336
2003-06-30,22.228378295898438
2003-07-01,22.23906707763672
2003-07-02,22.447446823120117
2003-07-03,22.313873291015625
2003-07-07,22.693246841430664
2003-07-08,22.75202178955078
2003-07-09,22.468828201293945
2003-07-10,22.340593338012695
2003-07-11,22.249744415283203
2003-07-14,22.28181266784668
2003-07-15,22.153583526611328
2003-07-16,22.1054744720459
2003-07-17,22.58637809753418
2003-07-18,23.50543785095215
2003-07-21,23.948938369750977
2003-07-22,24.098546981811523
2003-07-23,24.050460815429688
2003-07-24,24.25884437561035
2003-07-25,24.969526290893555
2003-07-28,24.547399520874023
2003-07-29,24.78251075744629
2003-07-30,24.680984497070312
2003-07-31,24.835933685302734
2003-08-01,24.745094299316406
2003-08-04,24.552732467651367
2003-08-05,24.002370834350586
2003-08-06,24.08787727355957
2003-08-07,24.151979446411133
2003-08-08,24.44586944580078
2003-08-11,24.627553939819336
2003-08-12,24.70769500732422
2003-08-13,24.63288688659668
2003-08-14,25.044336318969727
2003-08-15,24.974868774414062
2003-08-18,25.183252334594727
2003-08-19,25.199281692504883
2003-08-20,25.20463752746582
2003-08-21,25.482481002807617
2003-08-22,25.215303421020508
2003-08-25,25.172569274902344
2003-08-26,25.044336318969727
2003-08-27,25.04966926574707
2003-08-28,25.209983825683594
2003-08-29,25.284786224365234
2003-09-02,25.7282772064209
2003-09-03,25.990102767944336
2003-09-04,25.974071502685547
2003-09-05,25.53058433532715
2003-09-08,25.90460968017578
2003-09-09,25.621414184570312
2003-09-10,25.188608169555664
2003-09-11,25.44508171081543
2003-09-12,25.931325912475586
2003-09-15,25.60538101196289
2003-09-16,25.781707763671875
2003-09-17,25.70155906677246
2003-09-18,25.8939266204834
2003-09-19,25.573331832885742
