Date,NTAP
2000-09-13,82.2188949584961
2000-09-14,84.92587280273438
2000-09-15,86.66934204101562
2000-09-18,92.03742218017578
2000-09-19,95.34086608886719
2000-09-20,103.59949493408203
2000-09-21,100.20427703857422
2000-09-22,108.18758392333984
2000-09-25,95.75382232666016
2000-09-26,93.91857147216797
2000-09-27,94.05621337890625
2000-09-28,99.73399353027344
2000-09-29,93.50565338134766
2000-10-02,89.697509765625
2000-10-03,88.32111358642578
2000-10-04,87.20848083496094
2000-10-05,87.31167602539062
2000-10-06,86.66934204101562
2000-10-09,88.0916976928711
2000-10-10,85.24703216552734
2000-10-11,89.33047485351562
2000-10-12,83.5494613647461
2000-10-13,89.14695739746094
2000-10-16,98.0478744506836
2000-10-17,99.83720397949219
2000-10-18,98.00201416015625
2000-10-19,106.7193603515625
2000-10-20,109.10521697998047
2000-10-23,103.04889678955078
2000-10-24,98.13961029052734
2000-10-25,89.74339294433594
2000-10-26,85.75175476074219
2000-10-27,90.29395294189453
2000-10-30,77.95195770263672
2000-10-31,87.3575668334961
2000-11-01,80.6130599975586
2000-11-02,77.72254943847656
2000-11-03,79.55778503417969
2000-11-06,81.20952606201172
2000-11-07,88.82576751708984
2000-11-08,78.59428405761719
2000-11-09,71.34507751464844
2000-11-10,66.25231170654297
2000-11-13,62.03121566772461
2000-11-14,70.6568832397461
2000-11-15,55.883155822753906
2000-11-16,53.45146179199219
2000-11-17,47.3951530456543
2000-11-20,49.3680419921875
2000-11-21,44.77992630004883
2000-11-22,42.9446907043457
2000-11-24,46.156368255615234
2000-11-27,39.9624137878418
2000-11-28,38.333641052246094
2000-11-29,36.70486068725586
2000-11-30,36.24605941772461
2000-12-01,39.595375061035156
2000-12-04,42.48588180541992
2000-12-05,59.87480926513672
2000-12-06,56.06666946411133
2000-12-07,55.332584381103516
2000-12-08,64.0041275024414
2000-12-11,61.93947982788086
2000-12-12,60.70066833496094
2000-12-13,53.40557098388672
2000-12-14,50.744468688964844
2000-12-15,47.853973388671875
2000-12-18,48.22101593017578
2000-12-19,44.137603759765625
2000-12-20,39.457733154296875
2000-12-21,40.100074768066406
2000-12-22,50.560935974121094
2000-12-26,49.918601989746094
2000-12-27,51.937400817871094
2000-12-28,53.22203826904297
2000-12-29,47.11986541748047
2001-01-02,37.7601318359375
2001-01-03,46.98222351074219
2001-01-04,48.725711822509766
2001-01-05,40.100074768066406
2001-01-08,41.06355285644531
2001-01-09,37.62248229980469
2001-01-10,41.43061828613281
2001-01-11,44.36701202392578
2001-01-12,42.66941452026367
2001-01-16,42.66941452026367
2001-01-17,46.33989715576172
2001-01-18,49.413909912109375
2001-01-19,49.413909912109375
2001-01-22,49.09275817871094
2001-01-23,54.00203323364258
2001-01-24,45.05521774291992
2001-01-25,41.47650146484375
2001-01-26,41.47650146484375
2001-01-29,43.99995803833008
2001-01-30,42.66941452026367
2001-01-31,39.36595916748047
2001-02-01,34.18140411376953
2001-02-02,34.319053649902344
2001-02-05,31.79560089111328
2001-02-06,32.942623138427734
2001-02-07,28.35450553894043
2001-02-08,25.83104705810547
2001-02-09,27.89569664001465
2001-02-12,28.721553802490234
2001-02-13,29.13448715209961
2001-02-14,30.923851013183594
2001-02-15,33.03438949584961
2001-02-16,29.639169692993164
2001-02-20,24.68402099609375
2001-02-21,25.188705444335938
2001-02-22,24.821666717529297
2001-02-23,24.913433074951172
2001-02-26,24.22520637512207
2001-02-27,23.491111755371094
2001-02-28,21.839391708374023
2001-03-01,22.665260314941406
2001-03-02,20.004152297973633
2001-03-05,20.92177391052246
2001-03-06,21.518226623535156
2001-03-07,20.6464900970459
2001-03-08,18.35243034362793
2001-03-09,15.507803916931152
2001-03-12,14.819584846496582
2001-03-13,16.74660301208496
2001-03-14,15.553686141967773
2001-03-15,13.764326095581055
2001-03-16,13.901969909667969
2001-03-19,15.003114700317383
2001-03-20,13.672563552856445
2001-03-21,14.131369590759277
2001-03-22,16.505720138549805
2001-03-23,15.507803916931152
2001-03-26,14.590179443359375
2001-03-27,15.278404235839844
2001-03-28,13.62668228149414
2001-03-29,11.97496223449707
2001-03-30,12.342010498046875
2001-04-02,11.194981575012207
2001-04-03,9.22209644317627
2001-04-04,8.671523094177246
2001-04-05,9.91031265258789
2001-04-06,9.864433288574219
2001-04-09,9.800199508666992
2001-04-10,11.51064395904541
2001-04-11,12.156649589538574
2001-04-12,12.244742393493652
2001-04-16,11.217005729675293
2001-04-17,11.650125503540039
2001-04-18,14.270851135253906
2001-04-19,16.3703670501709
2001-04-20,17.287996292114258
2001-04-23,16.113439559936523
2001-04-24,14.630558967590332
2001-04-25,15.783088684082031
2001-04-26,14.799403190612793
2001-04-27,16.047367095947266
2001-04-30,16.700714111328125
2001-05-01,18.022090911865234
2001-05-02,20.70888328552246
2001-05-03,18.98375701904297
2001-05-04,18.477230072021484
2001-05-07,19.292078018188477
2001-05-08,19.747222900390625
2001-05-09,18.712141036987305
2001-05-10,17.625686645507812
2001-05-11,17.801864624023438
2001-05-14,16.392396926879883
2001-05-15,16.539213180541992
2001-05-16,18.117515563964844
2001-05-17,16.9576416015625
2001-05-18,16.840187072753906
2001-05-21,19.563688278198242
2001-05-22,20.686857223510742
2001-05-23,19.03514289855957
2001-05-24,19.88669204711914
2001-05-25,18.880983352661133
2001-05-29,16.546558380126953
2001-05-30,13.95518970489502
2001-05-31,13.654211044311523
2001-06-01,13.823052406311035
2001-06-04,13.096296310424805
2001-06-05,13.815710067749023
2001-06-06,13.889120101928711
2001-06-07,14.850786209106445
2001-06-08,13.73496150970459
2001-06-11,13.096296310424805
2001-06-12,13.030226707458496
2001-06-13,12.281448364257812
2001-06-14,11.062847137451172
2001-06-15,10.82059383392334
2001-06-18,9.932337760925293
2001-06-19,9.75615406036377
2001-06-20,8.809167861938477
2001-06-21,8.133800506591797
2001-06-22,8.317320823669434
2001-06-25,8.574257850646973
2001-06-26,9.08812427520752
2001-06-27,9.278989791870117
2001-06-28,9.65338134765625
2001-06-29,10.05713176727295
2001-07-02,9.792859077453613
2001-07-03,9.660717010498047
2001-07-05,9.301012992858887
2001-07-06,8.647665977478027
2001-07-09,8.537551879882812
2001-07-10,7.6052470207214355
2001-07-11,8.031023979187012
2001-07-12,8.442121505737305
2001-07-13,8.566915512084961
2001-07-16,8.133800506591797
2001-07-17,8.368711471557617
2001-07-18,7.531837463378906
2001-07-19,7.796116352081299
2001-07-20,7.693338394165039
2001-07-23,7.252880573272705
2001-07-24,7.377679824829102
2001-07-25,7.3629937171936035
2001-07-26,7.906228065490723
2001-07-27,8.273279190063477
2001-07-30,8.4274320602417
2001-07-31,9.161534309387207
2001-08-01,11.165618896484375
2001-08-02,11.209670066833496
2001-08-03,10.644412994384766
2001-08-06,10.673774719238281
2001-08-07,10.387475967407227
2001-08-08,10.1892728805542
2001-08-09,10.365453720092773
2001-08-10,10.211292266845703
2001-08-13,10.270020484924316
2001-08-14,9.367080688476562
2001-08-15,9.631355285644531
2001-08-16,9.234945297241211
2001-08-17,8.84587287902832
2001-08-20,9.029394149780273
2001-08-21,9.08812427520752
2001-08-22,8.882576942443848
2001-08-23,8.97066593170166
2001-08-24,10.262680053710938
2001-08-27,10.093839645385742
2001-08-28,9.726788520812988
2001-08-29,10.108516693115234
2001-08-30,9.594653129577637
2001-08-31,9.513900756835938
2001-09-04,8.97066593170166
2001-09-05,8.603616714477539
2001-09-06,8.17784595489502
2001-09-07,8.082409858703613
2001-09-10,7.796116352081299
2001-09-17,7.31895112991333
2001-09-18,7.010627746582031
2001-09-19,6.819766044616699
2001-09-20,6.7023091316223145
2001-09-21,5.887459754943848
2001-09-24,6.100349426269531
2001-09-25,6.665604591369629
2001-09-26,5.806711196899414
2001-09-27,4.9037699699401855
2001-09-28,4.991863250732422
2001-10-01,4.800997734069824
2001-10-02,5.028565883636475
2001-10-03,6.0930094718933105
2001-10-04,6.24716854095459
2001-10-05,7.157450199127197
2001-10-08,6.915197849273682
2001-10-09,6.907855033874512
2001-10-10,6.7830586433410645
2001-10-11,8.00166130065918
2001-10-12,8.559577941894531
2001-10-15,8.522871017456055
2001-10-16,8.58893871307373
2001-10-17,7.377679824829102
2001-10-18,7.715363025665283
2001-10-19,7.524497032165527
2001-10-22,8.2659330368042
2001-10-23,8.434776306152344
2001-10-24,9.381765365600586
2001-10-25,10.123207092285156
2001-10-26,9.660717010498047
2001-10-29,8.647665977478027
2001-10-30,8.941307067871094
2001-10-31,9.763498306274414
2001-11-01,11.540008544921875
2001-11-02,11.004117012023926
2001-11-05,12.479650497436523
2001-11-06,12.435606956481934
2001-11-07,12.163991928100586
2001-11-08,11.68682861328125
2001-11-09,12.119949340820312
2001-11-12,12.832023620605469
2001-11-13,13.353232383728027
2001-11-14,11.224346160888672
2001-11-15,11.68682861328125
2001-11-16,11.70885181427002
2001-11-19,11.90705680847168
2001-11-20,11.224346160888672
2001-11-21,11.246371269226074
2001-11-23,11.774919509887695
2001-11-26,11.863012313842773
2001-11-27,11.752899169921875
2001-11-28,10.769206047058105
2001-11-29,11.378508567810059
2001-11-30,11.327122688293457
2001-12-03,11.68682861328125
2001-12-04,12.362196922302246
2001-12-05,14.131369590759277
2001-12-06,14.380967140197754
2001-12-07,13.96987247467041
2001-12-10,14.645247459411621
2001-12-11,15.687660217285156
2001-12-12,17.317350387573242
2001-12-13,15.849159240722656
2001-12-14,15.445401191711426
2001-12-17,15.966618537902832
2001-12-18,17.662378311157227
2001-12-19,17.310012817382812
2001-12-20,15.70967960357666
2001-12-21,16.590604782104492
2001-12-24,16.4144229888916
2001-12-26,16.26026153564453
2001-12-27,16.495161056518555
2001-12-28,16.847536087036133
2001-12-31,16.05470848083496
2002-01-02,17.456832885742188
2002-01-03,19.739879608154297
2002-01-04,19.622419357299805
2002-01-07,17.207233428955078
2002-01-08,18.15423011779785
2002-01-09,16.473146438598633
2002-01-10,16.88424301147461
2002-01-11,16.553890228271484
2002-01-14,14.77738094329834
2002-01-15,15.04165267944336
2002-01-16,13.353232383728027
2002-01-17,14.461716651916504
2002-01-18,13.463347434997559
2002-01-22,12.464970588684082
2002-01-23,13.389933586120605
2002-01-24,14.197441101074219
2002-01-25,14.094666481018066
2002-01-28,14.226806640625
2002-01-29,13.845078468322754
2002-01-30,13.999235153198242
2002-01-31,13.177047729492188
2002-02-01,13.140338897705078
2002-02-04,11.796943664550781
2002-02-05,11.723535537719727
2002-02-06,12.193360328674316
2002-02-07,11.246371269226074
2002-02-08,11.598737716674805
2002-02-11,12.707225799560547
2002-02-12,12.075900077819824
2002-02-13,14.197441101074219
2002-02-14,13.779008865356445
2002-02-15,13.830395698547363
2002-02-19,12.692544937133789
2002-02-20,13.250460624694824
2002-02-21,11.929084777832031
2002-02-22,12.259421348571777
2002-02-25,13.037567138671875
2002-02-26,13.206409454345703
2002-02-27,12.384223937988281
2002-02-28,11.738215446472168
2002-03-01,13.67623519897461
2002-03-04,15.063674926757812
2002-03-05,15.959275245666504
2002-03-06,14.674606323242188
2002-03-07,14.77738094329834
2002-03-08,15.614245414733887
2002-03-11,15.959275245666504
2002-03-12,15.52616024017334
2002-03-13,15.70967960357666
2002-03-14,15.7537260055542
2002-03-15,14.814087867736816
2002-03-18,14.542462348937988
2002-03-19,14.520444869995117
2002-03-20,14.63790225982666
2002-03-21,15.23986530303955
2002-03-22,14.960905075073242
2002-03-25,14.270851135253906
2002-03-26,14.006577491760254
2002-03-27,14.792062759399414
2002-03-28,14.960905075073242
2002-04-01,15.423383712768555
2002-04-02,14.792062759399414
2002-04-03,14.219465255737305
2002-04-04,14.454373359680176
2002-04-05,13.470686912536621
2002-04-08,13.323866844177246
2002-04-09,12.31815242767334
2002-04-10,12.046537399291992
2002-04-11,11.811623573303223
2002-04-12,12.464970588684082
2002-04-15,12.795313835144043
2002-04-16,13.544097900390625
2002-04-17,13.044904708862305
2002-04-18,13.323866844177246
2002-04-19,12.90543270111084
2002-04-22,12.567747116088867
2002-04-23,12.486995697021484
2002-04-24,11.92173957824707
2002-04-25,12.472311973571777
2002-04-26,11.929084777832031
2002-04-29,11.914398193359375
2002-04-30,12.8099946975708
2002-05-01,12.259421348571777
2002-05-02,11.46660041809082
2002-05-03,10.73984432220459
2002-05-06,10.482908248901367
2002-05-07,9.932337760925293
2002-05-08,12.413583755493164
2002-05-09,12.01717472076416
2002-05-10,11.327122688293457
2002-05-13,12.721906661987305
2002-05-14,13.243118286132812
2002-05-15,11.048164367675781
2002-05-16,11.092211723327637
2002-05-17,11.13625431060791
2002-05-20,10.78388786315918
2002-05-21,10.270020484924316
2002-05-22,10.321410179138184
2002-05-23,10.350775718688965
2002-05-24,9.99106502532959
2002-05-28,9.947016716003418
2002-05-29,9.425811767578125
2002-05-30,9.844243049621582
2002-05-31,9.550605773925781
2002-06-03,8.992695808410645
2002-06-04,9.624014854431152
2002-06-05,9.770840644836426
2002-06-06,9.601995468139648
2002-06-07,9.609333992004395
2002-06-10,9.807539939880371
2002-06-11,9.63869857788086
2002-06-12,9.734130859375
2002-06-13,9.49921703338623
2002-06-14,9.682743072509766
2002-06-17,10.1892728805542
2002-06-18,10.20395278930664
2002-06-19,9.587311744689941
2002-06-20,9.227602005004883
2002-06-21,8.948646545410156
2002-06-24,9.249625205993652
2002-06-25,8.434776306152344
2002-06-26,8.581598281860352
2002-06-27,8.809167861938477
2002-06-28,9.13217544555664
2002-07-01,8.537551879882812
2002-07-02,7.884205341339111
2002-07-03,8.486161231994629
2002-07-05,9.234945297241211
2002-07-08,8.4274320602417
2002-07-09,7.847501277923584
2002-07-10,7.289585590362549
2002-07-11,7.340975284576416
2002-07-12,7.781430721282959
2002-07-15,8.420093536376953
2002-07-16,8.376049041748047
2002-07-17,8.170503616333008
2002-07-18,7.722700595855713
2002-07-19,7.583225727081299
2002-07-22,7.436404705047607
2002-07-23,6.871150493621826
2002-07-24,7.524497032165527
2002-07-25,6.790399074554443
2002-07-26,6.89317512512207
2002-07-29,6.70965051651001
2002-07-30,6.45271635055542
2002-07-31,6.2104644775390625
2002-08-01,5.865437984466553
2002-08-02,5.946188449859619
2002-08-05,5.292840957641602
2002-08-06,5.850754737854004
2002-08-07,5.755321979522705
2002-08-08,5.916823863983154
2002-08-09,5.439661979675293
2002-08-12,5.46902322769165
2002-08-13,5.175387859344482
2002-08-14,6.606875419616699
2002-08-15,6.951904296875
2002-08-16,6.731673717498779
2002-08-19,7.032652378082275
2002-08-20,7.106062412261963
2002-08-21,7.678661823272705
2002-08-22,7.575884819030762
2002-08-23,7.421723365783691
2002-08-26,7.810793399810791
2002-08-27,7.355653762817383
2002-08-28,6.790399074554443
2002-08-29,7.194154262542725
2002-08-30,7.003288745880127
2002-09-03,6.746353626251221
2002-09-04,6.812422752380371
2002-09-05,6.540804862976074
2002-09-06,6.739013195037842
2002-09-09,6.680285453796387
2002-09-10,6.827105522155762
2002-09-11,6.7977423667907715
2002-09-12,6.672942638397217
2002-09-13,6.7830586433410645
2002-09-16,6.716991424560547
2002-09-17,6.386646270751953
2002-09-18,6.239825248718262
2002-09-19,6.100349426269531
2002-09-20,6.085668563842773
2002-09-23,5.747982501983643
2002-09-24,5.703935623168945
2002-09-25,6.100349426269531
2002-09-26,5.843414306640625
2002-09-27,5.7700042724609375
2002-09-30,5.380931854248047
2002-10-01,5.909482955932617
2002-10-02,5.160705089569092
2002-10-03,4.881749153137207
2002-10-04,4.602789878845215
2002-10-07,4.35319709777832
2002-10-08,4.1329665184021
2002-10-09,4.367879390716553
2002-10-10,4.999202251434326
2002-10-11,5.043247699737549
2002-10-14,5.116659641265869
2002-10-15,5.542434215545654
2002-10-16,4.991863250732422
2002-10-17,5.747982501983643
2002-10-18,5.931506156921387
2002-10-21,6.716991424560547
2002-10-22,6.489418983459473
2002-10-23,6.7243332862854
2002-10-24,6.775721549987793
2002-10-25,7.142767429351807
2002-10-28,7.377679824829102
2002-10-29,6.548148155212402
2002-10-30,6.731673717498779
2002-10-31,6.5848541259765625
2002-11-01,7.333630561828613
2002-11-04,7.715363025665283
2002-11-05,7.847501277923584
2002-11-06,8.61829948425293
2002-11-07,7.686000823974609
2002-11-08,7.135425567626953
2002-11-11,6.775721549987793
2002-11-12,7.172130107879639
2002-11-13,7.788773536682129
2002-11-14,8.067728996276855
2002-11-15,8.126452445983887
2002-11-18,8.133800506591797
2002-11-19,8.031023979187012
2002-11-20,8.757781982421875
2002-11-21,10.211292266845703
2002-11-22,10.534297943115234
2002-11-25,10.299384117126465
2002-11-26,9.528583526611328
2002-11-27,10.04979419708252
2002-11-29,10.181928634643555
2002-12-02,10.431524276733398
2002-12-03,9.770840644836426
2002-12-04,9.374422073364258
2002-12-05,9.066100120544434
2002-12-06,8.765122413635254
2002-12-09,8.442121505737305
2002-12-10,8.772461891174316
2002-12-11,8.889918327331543
2002-12-12,8.596278190612793
2002-12-13,8.49350643157959
2002-12-16,8.992695808410645
2002-12-17,9.000036239624023
2002-12-18,8.148479461669922
2002-12-19,8.00166130065918
2002-12-20,7.891544342041016
2002-12-23,8.09709358215332
2002-12-24,8.009002685546875
2002-12-26,8.229231834411621
2002-12-27,7.942933559417725
2002-12-30,7.157450199127197
2002-12-31,7.340975284576416
2003-01-02,7.85483980178833
2003-01-03,7.862183094024658
2003-01-06,8.537551879882812
2003-01-07,8.84587287902832
2003-01-08,8.610957145690918
2003-01-09,9.565286636352539
2003-01-10,9.61667537689209
2003-01-13,9.220260620117188
2003-01-14,9.535923957824707
2003-01-15,9.315695762634277
2003-01-16,8.794486999511719
2003-01-17,8.280618667602539
2003-01-21,8.309981346130371
2003-01-22,8.361371040344238
2003-01-23,8.941307067871094
2003-01-24,8.2072114944458
2003-01-27,8.221892356872559
2003-01-28,8.71373462677002
2003-01-29,8.779803276062012
2003-01-30,8.221892356872559
2003-01-31,7.935593605041504
2003-02-03,7.994320392608643
2003-02-04,7.942933559417725
2003-02-05,7.825473308563232
2003-02-06,7.744726657867432
2003-02-07,7.539178371429443
2003-02-10,7.730042457580566
2003-02-11,7.906228065490723
2003-02-12,7.752069473266602
2003-02-13,7.6419548988342285
2003-02-14,7.8768630027771
2003-02-18,8.251252174377441
2003-02-19,8.155821800231934
2003-02-20,8.17784595489502
2003-02-21,8.295302391052246
2003-02-24,8.031023979187012
2003-02-25,7.818137168884277
2003-02-26,7.524497032165527
2003-02-27,7.744726657867432
2003-02-28,7.796116352081299
2003-03-03,7.51715612411499
2003-03-04,7.3629937171936035
2003-03-05,7.230858325958252
2003-03-06,7.230858325958252
2003-03-07,7.2382001876831055
2003-03-10,7.032652378082275
2003-03-11,6.915197849273682
2003-03-12,6.900513648986816
2003-03-13,7.495135307312012
2003-03-14,7.392360687255859
2003-03-17,8.405415534973145
2003-03-18,8.779803276062012
2003-03-19,8.442121505737305
2003-03-20,8.955985069274902
2003-03-21,9.102805137634277
2003-03-24,8.684370040893555
2003-03-25,8.816511154174805
2003-03-26,8.948646545410156
2003-03-27,8.794486999511719
2003-03-28,8.699052810668945
2003-03-31,8.214550971984863
2003-04-01,8.273279190063477
2003-04-02,9.176215171813965
2003-04-03,9.367080688476562
2003-04-04,9.286330223083496
2003-04-07,9.587311744689941
2003-04-08,9.609333992004395
2003-04-09,9.124831199645996
2003-04-10,9.330374717712402
2003-04-11,9.359743118286133
2003-04-14,9.565286636352539
2003-04-15,9.675403594970703
2003-04-16,9.844243049621582
2003-04-17,10.358111381530762
2003-04-21,10.453544616699219
2003-04-22,10.805912017822266
2003-04-23,10.923368453979492
2003-04-24,10.78388786315918
2003-04-25,10.064475059509277
2003-04-28,10.350775718688965
2003-04-29,10.607705116271973
2003-04-30,9.734130859375
2003-05-01,10.00574779510498
2003-05-02,10.328750610351562
2003-05-05,10.717822074890137
2003-05-06,10.95273208618164
2003-05-07,11.143593788146973
2003-05-08,11.217005729675293
2003-05-09,11.532669067382812
2003-05-12,12.024510383605957
2003-05-13,12.281448364257812
2003-05-14,11.371166229248047
2003-05-15,11.59139633178711
2003-05-16,11.59139633178711
2003-05-19,10.982093811035156
2003-05-20,10.82059383392334
2003-05-21,10.68111515045166
2003-05-22,11.099555015563965
2003-05-23,11.165618896484375
2003-05-27,11.760239601135254
2003-05-28,11.694174766540527
2003-05-29,12.31081485748291
2003-05-30,12.501680374145508
2003-06-02,12.259421348571777
2003-06-03,12.538382530212402
2003-06-04,12.817338943481445
2003-06-05,13.00820255279541
2003-06-06,12.787976264953613
2003-06-09,12.589766502380371
2003-06-10,12.501680374145508
2003-06-11,12.765950202941895
2003-06-12,12.413583755493164
2003-06-13,12.039194107055664
2003-06-16,12.230059623718262
2003-06-17,12.193360328674316
2003-06-18,12.3548583984375
2003-06-19,11.943767547607422
2003-06-20,11.914398193359375
2003-06-23,11.716196060180664
2003-06-24,11.554689407348633
2003-06-25,11.562033653259277
2003-06-26,12.083240509033203
2003-06-27,11.774919509887695
2003-06-30,11.80428409576416
2003-07-01,12.23740291595459
2003-07-02,13.103636741638184
2003-07-03,12.663179397583008
2003-07-07,13.360570907592773
2003-07-08,13.720274925231934
2003-07-09,14.358942985534668
2003-07-10,13.77166748046875
2003-07-11,13.75698184967041
2003-07-14,14.072649002075195
2003-07-15,13.742300987243652
2003-07-16,13.507389068603516
2003-07-17,12.876068115234375
2003-07-18,13.00820255279541
2003-07-21,12.795313835144043
2003-07-22,13.044904708862305
2003-07-23,13.243118286132812
2003-07-24,13.059591293334961
2003-07-25,13.301841735839844
2003-07-28,13.309186935424805
2003-07-29,12.993525505065918
2003-07-30,12.648500442504883
2003-07-31,11.730875968933105
2003-08-01,11.914398193359375
2003-08-04,12.024510383605957
2003-08-05,11.58405590057373
2003-08-06,11.187644004821777
2003-08-07,10.923368453979492
2003-08-08,11.12157154083252
2003-08-11,11.540008544921875
2003-08-12,12.45763111114502
2003-08-13,12.545726776123047
2003-08-14,12.362196922302246
2003-08-15,12.406245231628418
2003-08-18,13.118318557739258
2003-08-19,13.250460624694824
2003-08-20,15.327949523925781
2003-08-21,16.509849548339844
2003-08-22,16.010662078857422
2003-08-25,15.672978401184082
2003-08-26,15.82713794708252
2003-08-27,16.150142669677734
2003-08-28,16.43644142150879
2003-08-29,16.4144229888916
2003-09-02,16.60528564453125
2003-09-03,17.016374588012695
2003-09-04,17.258628845214844
2003-09-05,17.1118106842041
2003-09-08,17.287996292114258
2003-09-09,17.36140251159668
2003-09-10,16.539213180541992
2003-09-11,16.539213180541992
2003-09-12,16.274940490722656
2003-09-15,15.717023849487305
2003-09-16,16.43644142150879
2003-09-17,16.451114654541016
