Date,SRE
2000-07-13,3.8921523094177246
2000-07-14,3.9578983783721924
2000-07-17,3.944746732711792
2000-07-18,3.8921523094177246
2000-07-19,3.8264052867889404
2000-07-20,3.8527047634124756
2000-07-21,3.81325626373291
2000-07-24,3.839555263519287
2000-07-25,3.8790013790130615
2000-07-26,3.7507987022399902
2000-07-27,3.839555263519287
2000-07-28,3.905301332473755
2000-07-31,3.944746732711792
2000-08-01,4.010494709014893
2000-08-02,3.931598663330078
2000-08-03,4.053228855133057
2000-08-04,4.063089370727539
2000-08-07,4.066379070281982
2000-08-08,4.076240539550781
2000-08-09,4.020355701446533
2000-08-10,3.948035717010498
2000-08-11,3.921738386154175
2000-08-14,3.944746732711792
2000-08-15,4.049941062927246
2000-08-16,4.11897611618042
2000-08-17,4.1288347244262695
2000-08-18,4.1025390625
2000-08-21,4.1025390625
2000-08-22,4.076240539550781
2000-08-23,4.0367937088012695
2000-08-24,3.944746732711792
2000-08-25,3.931598663330078
2000-08-28,3.9841954708099365
2000-08-29,3.8921523094177246
2000-08-30,3.944746732711792
2000-08-31,4.1058268547058105
2000-09-01,4.11897611618042
2000-09-05,4.1025390625
2000-09-06,4.115687370300293
2000-09-07,4.1025390625
2000-09-08,4.148560523986816
2000-09-11,4.263614654541016
2000-09-12,4.220880508422852
2000-09-13,4.207733631134033
2000-09-14,4.207733631134033
2000-09-15,4.23731803894043
2000-09-18,4.270603656768799
2000-09-19,4.154102325439453
2000-09-20,4.127473831176758
2000-09-21,4.03427267074585
2000-09-22,4.0209574699401855
2000-09-25,4.04758882522583
2000-09-26,4.2073588371276855
2000-09-27,4.2373175621032715
2000-09-28,4.247303485870361
2000-09-29,4.43703556060791
2000-10-02,4.420388221740723
2000-10-03,4.353818893432617
2000-10-04,4.300561428070068
2000-10-05,4.220673561096191
2000-10-06,4.313873767852783
2000-10-09,4.287248134613037
2000-10-10,4.233988285064697
2000-10-11,4.260619640350342
2000-10-12,4.260619640350342
2000-10-13,4.273931980133057
2000-10-16,4.3804473876953125
2000-10-17,4.447017192840576
2000-10-18,4.300561428070068
2000-10-19,4.340503215789795
2000-10-20,4.367133140563965
2000-10-23,4.287248134613037
2000-10-24,4.233988285064697
2000-10-25,4.154102325439453
2000-10-26,4.287248134613037
2000-10-27,4.300561428070068
2000-10-30,4.367133140563965
2000-10-31,4.407077789306641
2000-11-01,4.513591766357422
2000-11-02,4.540220737457275
2000-11-03,4.473649978637695
2000-11-06,4.593477725982666
2000-11-07,4.566848278045654
2000-11-08,4.580164432525635
2000-11-09,4.686677932739258
2000-11-10,4.713307857513428
2000-11-13,4.673364639282227
2000-11-14,4.633421421051025
2000-11-15,4.686677932739258
2000-11-16,4.753252029418945
2000-11-17,4.873079776763916
2000-11-20,4.992911338806152
2000-11-21,5.139368534088135
2000-11-22,5.112738609313965
2000-11-24,5.0727972984313965
2000-11-27,5.1793131828308105
2000-11-28,5.205941677093506
2000-11-29,5.219257831573486
2000-11-30,5.205941677093506
2000-12-01,5.1793131828308105
2000-12-04,5.205941677093506
2000-12-05,5.205941677093506
2000-12-06,5.086111545562744
2000-12-07,5.152683734893799
2000-12-08,4.88639497756958
2000-12-11,4.460333824157715
2000-12-12,4.739935874938965
2000-12-13,4.699994087219238
2000-12-14,4.6600518226623535
2000-12-15,4.713307857513428
2000-12-18,4.913025379180908
2000-12-19,4.818801403045654
2000-12-20,4.872643947601318
2000-12-21,5.007244110107422
2000-12-22,4.886104583740234
2000-12-26,4.953405380249023
2000-12-27,5.007244110107422
2000-12-28,4.966866970062256
2000-12-29,5.007244110107422
2001-01-02,4.845723628997803
2001-01-03,4.738038539886475
2001-01-04,4.186167240142822
2001-01-05,4.213086128234863
2001-01-08,4.24000883102417
2001-01-09,4.280387878417969
2001-01-10,4.253466606140137
2001-01-11,3.916958808898926
2001-01-12,3.9573378562927246
2001-01-16,3.9573378562927246
2001-01-17,4.0381011962890625
2001-01-18,4.091946125030518
2001-01-19,4.078484058380127
2001-01-22,4.105403900146484
2001-01-23,4.078484058380127
2001-01-24,4.307311534881592
2001-01-25,4.40153169631958
2001-01-26,4.361148834228516
2001-01-29,4.4602203369140625
2001-01-30,4.440835952758789
2001-01-31,4.386995792388916
2001-02-01,4.335307598114014
2001-02-02,4.490367889404297
2001-02-05,4.585131645202637
2001-02-06,4.563596248626709
2001-02-07,4.729423522949219
2001-02-08,4.68635368347168
2001-02-09,4.845723628997803
2001-02-12,4.802650451660156
2001-02-13,4.75742244720459
2001-02-14,4.675585746765137
2001-02-15,4.679890155792236
2001-02-16,4.731578350067139
2001-02-20,4.694967746734619
2001-02-21,4.725117206573486
2001-02-22,4.7208099365234375
2001-02-23,4.759577751159668
2001-02-26,4.785420894622803
2001-02-27,4.804801940917969
2001-02-28,4.813418388366699
2001-03-01,4.778961181640625
2001-03-02,4.880181789398193
2001-03-05,4.8758721351623535
2001-03-06,4.878028392791748
2001-03-07,5.0826239585876465
2001-03-08,5.1127729415893555
2001-03-09,4.985710144042969
2001-03-12,4.972787857055664
2001-03-13,4.959866523742676
2001-03-14,4.918946266174316
2001-03-15,4.977093696594238
2001-03-16,4.846462249755859
2001-03-19,5.005398273468018
2001-03-20,4.879119873046875
2001-03-21,4.844286918640137
2001-03-22,4.728893280029297
2001-03-23,4.587375640869141
2001-03-26,5.007575988769531
2001-03-27,4.985805034637451
2001-03-28,5.018462181091309
2001-03-29,5.048943519592285
2001-03-30,5.068538665771484
2001-04-02,5.0728936195373535
2001-04-03,5.059829235076904
2001-04-04,5.059829235076904
2001-04-05,5.2579545974731445
2001-04-06,4.8551716804504395
2001-04-09,5.0445876121521
2001-04-10,5.260132789611816
2001-04-11,5.192640781402588
2001-04-12,5.1708664894104
2001-04-16,5.45390510559082
2001-04-17,5.680333614349365
2001-04-18,5.645497798919678
2001-04-19,5.46478796005249
2001-04-20,5.323270320892334
2001-04-23,5.597598552703857
2001-04-24,5.850155353546143
2001-04-25,5.750005722045898
2001-04-26,5.911117076873779
2001-04-27,6.144080638885498
2001-04-30,6.024329662322998
2001-05-01,6.017801284790039
2001-05-02,6.01344633102417
2001-05-03,5.906759738922119
2001-05-04,5.9437761306762695
2001-05-07,6.0330400466918945
2001-05-08,6.102714538574219
2001-05-09,6.148435115814209
2001-05-10,6.137547492980957
2001-05-11,6.181090354919434
2001-05-14,6.117952346801758
2001-05-15,6.039573669433594
2001-05-16,6.030864715576172
2001-05-17,5.987320899963379
2001-05-18,5.959017276763916
2001-05-21,6.154966354370117
2001-05-22,6.165849208831787
2001-05-23,6.0940046310424805
2001-05-24,6.0330400466918945
2001-05-25,5.850155353546143
2001-05-29,5.773952007293701
2001-05-30,5.878456115722656
2001-05-31,5.9437761306762695
2001-06-01,5.908942222595215
2001-06-04,5.952484607696533
2001-06-05,5.858863830566406
2001-06-06,5.81532096862793
2001-06-07,5.787017345428467
2001-06-08,5.769599914550781
2001-06-11,5.8174967765808105
2001-06-12,5.922004222869873
2001-06-13,5.739118576049805
2001-06-14,5.536636829376221
2001-06-15,5.617194652557373
2001-06-18,5.728231430053711
2001-06-19,5.994199752807617
2001-06-20,6.0447587966918945
2001-06-21,5.8777008056640625
2001-06-22,5.87990140914917
2001-06-25,5.921663761138916
2001-06-26,5.994199752807617
2001-06-27,5.952439308166504
2001-06-28,6.040360927581787
2001-06-29,6.009588241577148
2001-07-02,6.066737174987793
2001-07-03,6.086520671844482
2001-07-05,6.137079238891602
2001-07-06,6.09531307220459
2001-07-09,6.049154758453369
2001-07-10,6.082123756408691
2001-07-11,6.04256010055542
2001-07-12,6.04256010055542
2001-07-13,6.0447587966918945
2001-07-16,6.068936347961426
2001-07-17,6.0139851570129395
2001-07-18,5.818352222442627
2001-07-19,5.961230754852295
2001-07-20,5.778786659240723
2001-07-23,5.53919792175293
2001-07-24,5.332574367523193
2001-07-25,5.565572261810303
2001-07-26,5.602942943572998
2001-07-27,5.646901607513428
2001-07-30,5.594150066375732
2001-07-31,5.578759670257568
2001-08-01,5.65569543838501
2001-08-02,5.737024307250977
2001-08-03,5.791975021362305
2001-08-06,5.748012542724609
2001-08-07,5.884296417236328
2001-08-08,5.800769329071045
2001-08-09,5.846928119659424
2001-08-10,5.851327896118164
2001-08-13,5.871109485626221
2001-08-14,5.8755059242248535
2001-08-15,5.798573017120361
2001-08-16,5.813956260681152
2001-08-17,5.796375274658203
2001-08-20,5.820552349090576
2001-08-21,5.7897796630859375
2001-08-22,5.84253454208374
2001-08-23,5.87990140914917
2001-08-24,5.994199752807617
2001-08-27,6.04256010055542
2001-08-28,6.022778511047363
2001-08-29,6.031569004058838
2001-08-30,6.016183376312256
2001-08-31,5.954634666442871
2001-09-04,5.974418640136719
2001-09-05,6.024972915649414
2001-09-06,6.0447587966918945
2001-09-07,6.000796318054199
2001-09-10,5.915070533752441
2001-09-17,5.7831830978393555
2001-09-18,5.723265647888184
2001-09-19,5.596775054931641
2001-09-20,5.505785942077637
2001-09-21,5.392608165740967
2001-09-24,5.319375038146973
2001-09-25,5.3482255935668945
2001-09-26,5.283870697021484
2001-09-27,5.3105010986328125
2001-09-28,5.4924726486206055
2001-10-01,5.527979373931885
2001-10-02,5.714390754699707
2001-10-03,5.809815883636475
2001-10-04,5.7987189292907715
2001-10-05,5.832006454467773
2001-10-08,5.823129653930664
2001-10-09,5.574583053588867
2001-10-10,5.707733631134033
2001-10-11,5.576801300048828
2001-10-12,5.441433429718018
2001-10-15,5.370417594909668
2001-10-16,5.5368571281433105
2001-10-17,5.472500801086426
2001-10-18,5.29052734375
2001-10-19,5.392608165740967
2001-10-22,5.490251064300537
2001-10-23,5.3548808097839355
2001-10-24,5.13296365737915
2001-10-25,5.128526210784912
2001-10-26,4.942113876342773
2001-10-29,4.97540283203125
2001-10-30,5.004251956939697
2001-10-31,5.192883491516113
2001-11-01,5.215074062347412
2001-11-02,5.119647979736328
2001-11-05,5.259458065032959
2001-11-06,5.294966220855713
2001-11-07,5.219513416290283
2001-11-08,5.314937591552734
2001-11-09,5.326032638549805
2001-11-12,5.337129592895508
2001-11-13,5.274991035461426
2001-11-14,5.137403964996338
2001-11-15,5.1307454109191895
2001-11-16,5.168472766876221
2001-11-19,5.210633754730225
2001-11-20,5.228391170501709
2001-11-21,5.128526210784912
2001-11-23,5.210633754730225
2001-11-26,5.13296365737915
2001-11-27,5.115212917327881
2001-11-28,5.037539958953857
2001-11-29,5.059732913970947
2001-11-30,5.139622211456299
2001-12-03,5.157376766204834
2001-12-04,5.237267017364502
2001-12-05,5.274991035461426
2001-12-06,5.212852954864502
2001-12-07,5.414800643920898
2001-12-10,5.286087512969971
2001-12-11,5.121870517730713
2001-12-12,5.192883491516113
2001-12-13,5.219513416290283
2001-12-14,5.2638983726501465
2001-12-17,5.286087512969971
2001-12-18,5.35044527053833
2001-12-19,5.550021171569824
2001-12-20,5.5836567878723145
2001-12-21,5.399775505065918
2001-12-24,5.417718887329102
2001-12-26,5.4737772941589355
2001-12-27,5.541052341461182
2001-12-28,5.5186262130737305
2001-12-31,5.505170822143555
2002-01-02,5.554506778717041
2002-01-03,5.5522637367248535
2002-01-04,5.59262752532959
2002-01-07,5.6038384437561035
2002-01-08,5.637474060058594
2002-01-09,5.619536399841309
2002-01-10,5.615054607391357
2002-01-11,5.601595878601074
2002-01-14,5.666627407073975
2002-01-15,5.751838207244873
2002-01-16,5.706990718841553
2002-01-17,5.700262546539307
2002-01-18,5.666627407073975
2002-01-22,5.6083221435546875
2002-01-23,5.666627407073975
2002-01-24,5.606080532073975
2002-01-25,5.5522637367248535
2002-01-28,5.5275959968566895
2002-01-29,5.381837368011475
2002-01-30,5.35044527053833
2002-01-31,5.370625972747803
2002-02-01,5.384080410003662
2002-02-04,5.269717216491699
2002-02-05,5.231595039367676
2002-02-06,5.103776931762695
2002-02-07,5.099292278289795
2002-02-08,5.164321422576904
2002-02-11,5.2472944259643555
2002-02-12,5.25626277923584
2002-02-13,5.271961688995361
2002-02-14,5.294384002685547
2002-02-15,5.265230178833008
2002-02-19,5.215898036956787
2002-02-20,5.269717216491699
2002-02-21,5.1912336349487305
2002-02-22,5.240566253662109
2002-02-25,5.108260631561279
2002-02-26,5.110503673553467
2002-02-27,5.054441452026367
2002-02-28,5.005110740661621
2002-03-01,5.08583927154541
2002-03-04,5.204687118530273
2002-03-05,5.323535919189453
2002-03-06,5.4378981590271
2002-03-07,5.399775505065918
2002-03-08,5.42220401763916
2002-03-11,5.487232685089111
2002-03-12,5.435654640197754
2002-03-13,5.404262542724609
2002-03-14,5.3683857917785645
2002-03-15,5.415475845336914
2002-03-18,5.4426679611206055
2002-03-19,5.465323448181152
2002-03-20,5.451727390289307
2002-03-21,5.6148762702941895
2002-03-22,5.639797687530518
2002-03-25,5.619402885437012
2002-03-26,5.583148956298828
2002-03-27,5.617140293121338
2002-03-28,5.698709487915039
2002-04-01,5.698709487915039
2002-04-02,5.893577575683594
2002-04-03,5.796145915985107
2002-04-04,5.676053524017334
2002-04-05,5.62620210647583
2002-04-08,5.725900173187256
2002-04-09,5.669254302978516
2002-04-10,5.832395553588867
2002-04-11,5.642061233520508
2002-04-12,5.66245698928833
2002-04-15,5.678318023681641
2002-04-16,5.8052077293396
2002-04-17,5.866384029388428
2002-04-18,5.8799824714660645
2002-04-19,5.866384029388428
2002-04-22,5.791609287261963
2002-04-23,5.678318023681641
2002-04-24,5.669254302978516
2002-04-25,5.757625102996826
2002-04-26,5.882248878479004
2002-04-29,5.825601100921631
2002-04-30,5.793878078460693
2002-05-01,5.850526332855225
2002-05-02,5.886778831481934
2002-05-03,5.866384029388428
2002-05-06,5.845994472503662
2002-05-07,5.642061233520508
2002-05-08,5.691913604736328
2002-05-09,5.648861885070801
2002-05-10,5.508374214172363
2002-05-13,5.501577854156494
2002-05-14,5.621669769287109
2002-05-15,5.596747398376465
2002-05-16,5.524239540100098
2002-05-17,5.501577854156494
2002-05-20,5.546896457672119
2002-05-21,5.605810642242432
2002-05-22,5.712305545806885
2002-05-23,5.732700824737549
2002-05-24,5.748560428619385
2002-05-28,5.771219730377197
2002-05-29,5.653392791748047
2002-05-30,5.637530326843262
2002-05-31,5.666990280151367
2002-06-03,5.576355457305908
2002-06-04,5.635265827178955
2002-06-05,5.501577854156494
2002-06-06,5.340702056884766
2002-06-07,5.420007228851318
2002-06-10,5.422271728515625
2002-06-11,5.33616828918457
2002-06-12,5.379218578338623
2002-06-13,5.435868740081787
2002-06-14,5.374689102172852
2002-06-17,5.487985134124756
2002-06-18,5.519705772399902
2002-06-19,5.416683673858643
2002-06-20,5.425840854644775
2002-06-21,5.434998035430908
2002-06-24,5.361738204956055
2002-06-25,5.2564263343811035
2002-06-26,5.1259307861328125
2002-06-27,4.967963218688965
2002-06-28,5.066405296325684
2002-07-01,5.066405296325684
2002-07-02,4.8901238441467285
2002-07-03,4.647449016571045
2002-07-05,4.665764808654785
2002-07-08,4.6199798583984375
2002-07-09,4.358985900878906
2002-07-10,4.262834548950195
2002-07-11,4.326937198638916
2002-07-12,4.308622360229492
2002-07-15,4.514664173126221
2002-07-16,4.365856647491455
2002-07-17,4.409355640411377
2002-07-18,4.329225540161133
2002-07-19,4.029318332672119
2002-07-22,3.8805084228515625
2002-07-23,3.663015604019165
2002-07-24,4.0064239501953125
2002-07-25,4.25825309753418
2002-07-26,4.363564491271973
2002-07-29,4.519243240356445
2002-07-30,4.752762794494629
2002-07-31,4.853497505187988
2002-08-01,4.839759349822998
2002-08-02,4.709262371063232
2002-08-05,4.837467193603516
2002-08-06,4.766496658325195
2002-08-07,4.835179328918457
2002-08-08,4.940493106842041
2002-08-09,4.983989238739014
2002-08-12,5.068696022033691
2002-08-13,4.851205348968506
2002-08-14,5.084720134735107
2002-08-15,5.160273551940918
2002-08-16,4.9359130859375
2002-08-19,5.128219127655029
2002-08-20,5.045805931091309
2002-08-21,5.174009799957275
2002-08-22,5.354868412017822
2002-08-23,5.215221405029297
2002-08-26,5.338844299316406
2002-08-27,5.348001956939697
2002-08-28,5.295348167419434
2002-08-29,5.283896446228027
2002-08-30,5.496813774108887
2002-09-03,5.35715913772583
2002-09-04,5.354868412017822
2002-09-05,5.130508899688721
2002-09-06,5.164852619171143
2002-09-09,5.139669895172119
2002-09-10,4.917596817016602
2002-09-11,5.027489185333252
2002-09-12,4.883256435394287
2002-09-13,4.970251083374023
2002-09-16,4.892415523529053
2002-09-17,4.727578639984131
2002-09-18,4.797101020812988
2002-09-19,4.662691593170166
2002-09-20,4.590850830078125
2002-09-23,4.435579299926758
2002-09-24,4.264089584350586
2002-09-25,4.403136253356934
2002-09-26,4.542182445526123
2002-09-27,4.484250545501709
2002-09-30,4.553768634796143
2002-10-01,4.7136735916137695
2002-10-02,4.711356163024902
2002-10-03,4.600119113922119
2002-10-04,4.463390350341797
2002-10-07,4.449487209320068
2002-10-08,4.298851490020752
2002-10-09,3.9465994834899902
2002-10-10,4.264089584350586
2002-10-11,4.275680065155029
2002-10-14,4.275680065155029
2002-10-15,4.264089584350586
2002-10-16,4.118091106414795
2002-10-17,4.203836441040039
2002-10-18,4.157486915588379
2002-10-21,4.532912731170654
2002-10-22,4.683546543121338
2002-10-23,4.766974925994873
2002-10-24,4.773930072784424
2002-10-25,4.760024547576904
2002-10-28,4.950052261352539
2002-10-29,4.980180263519287
2002-10-30,5.1145920753479
2002-10-31,5.130815029144287
2002-11-01,5.188748836517334
2002-11-04,5.353288173675537
2002-11-05,5.177160263061523
2002-11-06,5.304621696472168
2002-11-07,5.100685119628906
2002-11-08,5.035799980163574
2002-11-11,5.049703598022461
2002-11-12,4.880529880523682
2002-11-13,4.878211975097656
2002-11-14,5.070558547973633
2002-11-15,5.13313102722168
2002-11-18,5.109955787658691
2002-11-19,5.0891008377075195
2002-11-20,5.144717216491699
2002-11-21,5.23973274230957
2002-11-22,5.355605602264404
2002-11-25,5.304621696472168
2002-11-26,5.320844650268555
2002-11-27,5.330111980438232
2002-11-29,5.369509696960449
2002-12-02,5.4343976974487305
2002-12-03,5.422811985015869
2002-12-04,5.28376579284668
2002-12-05,5.2374186515808105
2002-12-06,5.28376579284668
2002-12-09,5.344018936157227
2002-12-10,5.3162102699279785
2002-12-11,5.404271125793457
2002-12-12,5.5502705574035645
2002-12-13,5.480747222900391
2002-12-16,5.647602558135986
2002-12-17,5.629064083099365
2002-12-18,5.573444366455078
2002-12-19,5.479772090911865
2002-12-20,5.4329352378845215
2002-12-23,5.372048854827881
2002-12-24,5.381418704986572
2002-12-26,5.437621116638184
2002-12-27,5.386102199554443
2002-12-30,5.503190994262695
2002-12-31,5.538318157196045
2003-01-02,5.7069244384765625
2003-01-03,5.814650058746338
2003-01-06,6.062878131866455
2003-01-07,5.868507385253906
2003-01-08,5.969203472137451
2003-01-09,5.889583587646484
2003-01-10,5.870849609375
2003-01-13,5.709270000457764
2003-01-14,5.7982563972473145
2003-01-15,5.763129234313965
2003-01-16,5.788888931274414
2003-01-17,5.716293811798096
2003-01-21,5.713952541351318
2003-01-22,5.713952541351318
2003-01-23,5.749076843261719
2003-01-24,5.5570526123046875
2003-01-27,5.463381767272949
2003-01-28,5.535976409912109
2003-01-29,5.512557029724121
2003-01-30,5.524267196655273
2003-01-31,5.643700122833252
2003-02-03,5.760786056518555
2003-02-04,5.669457912445068
2003-02-05,5.580472469329834
2003-02-06,5.601545333862305
2003-02-07,5.472744941711426
2003-02-10,5.491483688354492
2003-02-11,5.38375997543335
2003-02-12,5.301798343658447
2003-02-13,5.404836177825928
2003-02-14,5.5008463859558105
2003-02-18,5.514899730682373
2003-02-19,5.477434158325195
2003-02-20,5.713952541351318
2003-02-21,5.788888931274414
2003-02-24,5.824016571044922
2003-02-25,5.770153045654297
2003-02-26,5.639014720916748
2003-02-27,5.393127918243408
2003-02-28,5.4329352378845215
2003-03-03,5.386102199554443
2003-03-04,5.355660915374756
2003-03-05,5.269010543823242
2003-03-06,5.290086269378662
2003-03-07,5.360342979431152
2003-03-10,5.299454212188721
2003-03-11,5.2924323081970215
2003-03-12,5.285406112670898
2003-03-13,5.393127918243408
2003-03-14,5.461039066314697
2003-03-17,5.538318157196045
2003-03-18,5.604588985443115
2003-03-19,5.635354995727539
2003-03-20,5.774998664855957
2003-03-21,5.92173957824707
2003-03-24,5.73476505279541
2003-03-25,5.947775840759277
2003-03-26,5.796300888061523
2003-03-27,5.919373989105225
2003-03-28,5.905172348022461
2003-03-31,5.9075398445129395
2003-04-01,5.935940265655518
2003-04-02,5.905172348022461
2003-04-03,5.879137992858887
2003-04-04,5.919373989105225
2003-04-07,5.966705799102783
2003-04-08,5.950142860412598
2003-04-09,5.85546875
2003-04-10,6.0069451332092285
2003-04-11,6.085052013397217
2003-04-14,6.217592716217041
2003-04-15,6.269660949707031
2003-04-16,6.281493663787842
2003-04-17,6.224690914154053
2003-04-21,6.248356342315674
2003-04-22,6.305163383483887
2003-04-23,6.314628601074219
2003-04-24,6.4164018630981445
2003-04-25,6.357232093811035
2003-04-28,6.4164018630981445
2003-04-29,6.378532409667969
2003-04-30,6.352497100830078
2003-05-01,5.950142860412598
2003-05-02,5.777364730834961
2003-05-05,5.881504058837891
2003-05-06,5.914641380310059
2003-05-07,5.784462928771973
2003-05-08,5.774998664855957
2003-05-09,5.846002578735352
2003-05-12,5.876771926879883
2003-05-13,5.964343547821045
2003-05-14,5.966705799102783
2003-05-15,5.983275413513184
2003-05-16,6.19155740737915
2003-05-19,6.059015274047852
2003-05-20,6.082685470581055
2003-05-21,6.132384300231934
2003-05-22,6.2743916511535645
2003-05-23,6.4968719482421875
2003-05-27,6.506338596343994
2003-05-28,6.4187703132629395
2003-05-29,6.366699695587158
2003-05-30,6.4542741775512695
2003-06-02,6.582078456878662
2003-06-03,6.572612285614014
2003-06-04,6.709887504577637
2003-06-05,6.648348331451416
2003-06-06,6.608112335205078
2003-06-09,6.558412075042725
2003-06-10,6.591546535491943
2003-06-11,6.662549018859863
2003-06-12,6.806926250457764
2003-06-13,6.780888080596924
2003-06-16,6.894495964050293
2003-06-17,6.856626987457275
2003-06-18,6.877928733825684
2003-06-19,6.877928733825684
2003-06-20,6.908963203430176
2003-06-23,6.901803970336914
2003-06-24,6.882699966430664
2003-06-25,6.858829975128174
2003-06-26,6.916125774383545
2003-06-27,6.815858840942383
2003-06-30,6.811082363128662
2003-07-01,6.8015336990356445
2003-07-02,6.858829975128174
2003-07-03,6.803919315338135
2003-07-07,6.856442451477051
2003-07-08,6.80869722366333
2003-07-09,6.684554576873779
2003-07-10,6.586671829223633
2003-07-11,6.675002098083496
2003-07-14,6.729913234710693
2003-07-15,6.679777145385742
2003-07-16,6.593834400177002
2003-07-17,6.605772495269775
2003-07-18,6.739462852478027
2003-07-21,6.577123641967773
2003-07-22,6.591444969177246
2003-07-23,6.634416580200195
2003-07-24,6.624870777130127
2003-07-25,6.729913234710693
2003-07-28,6.660679817199707
2003-07-29,6.641580581665039
2003-07-30,6.627254962921143
2003-07-31,6.643970966339111
2003-08-01,6.605772495269775
2003-08-04,6.682164669036865
2003-08-05,6.584283828735352
2003-08-06,6.586671829223633
2003-08-07,6.660679817199707
2003-08-08,6.665456295013428
2003-08-11,6.672618389129639
2003-08-12,6.794370174407959
2003-08-13,6.727524757385254
2003-08-14,6.827794551849365
2003-08-15,6.8182454109191895
2003-08-18,6.760948181152344
2003-08-19,6.794370174407959
2003-08-20,6.870763301849365
2003-08-21,6.968652725219727
2003-08-22,6.839730739593506
2003-08-25,6.930449962615967
2003-08-26,7.0092339515686035
2003-08-27,6.954323768615723
2003-08-28,7.002068519592285
2003-08-29,7.102339267730713
2003-09-02,7.181121826171875
2003-09-03,7.195444107055664
