Date,AIZ
2005-02-16,22.932512283325195
2005-02-17,23.076305389404297
2005-02-18,23.377599716186523
2005-02-22,23.014673233032227
2005-02-23,23.24749755859375
2005-02-24,23.329833984375
2005-02-25,23.72095489501953
2005-02-28,23.60431480407715
2005-03-01,23.995418548583984
2005-03-02,23.837604522705078
2005-03-03,23.624887466430664
2005-03-04,23.748394012451172
2005-03-07,23.782703399658203
2005-03-08,23.672927856445312
2005-03-09,23.542543411254883
2005-03-10,23.460205078125
2005-03-11,23.43276596069336
2005-03-14,23.60431480407715
2005-03-15,23.371000289916992
2005-03-16,23.37786293029785
2005-03-17,23.31610679626465
2005-03-18,23.39845085144043
2005-03-21,23.288667678833008
2005-03-22,23.24062728881836
2005-03-23,22.863229751586914
2005-03-24,23.089670181274414
2005-03-28,23.405309677124023
2005-03-29,22.849506378173828
2005-03-30,23.41217613220215
2005-03-31,23.12398338317871
2005-04-01,22.945571899414062
2005-04-04,22.643674850463867
2005-04-05,22.602487564086914
2005-04-06,22.595630645751953
2005-04-07,23.130844116210938
2005-04-08,22.966163635253906
2005-04-11,23.137710571289062
2005-04-12,23.0347900390625
2005-04-13,23.014192581176758
2005-04-14,22.581905364990234
2005-04-15,22.568172454833984
2005-04-18,22.0604190826416
2005-04-19,22.643674850463867
2005-04-20,22.458410263061523
2005-04-21,22.91813087463379
2005-04-22,22.595630645751953
2005-04-25,22.602487564086914
2005-04-26,22.815204620361328
2005-04-27,22.959293365478516
2005-04-28,22.89067840576172
2005-04-29,22.70541763305664
2005-05-02,22.753448486328125
2005-05-03,22.897546768188477
2005-05-04,22.643674850463867
2005-05-05,23.158287048339844
2005-05-06,23.48079490661621
2005-05-09,23.487661361694336
2005-05-10,23.31610679626465
2005-05-11,23.295522689819336
2005-05-12,22.554460525512695
2005-05-13,22.815204620361328
2005-05-16,22.986743927001953
2005-05-17,22.863229751586914
2005-05-18,23.37786293029785
2005-05-19,23.37786293029785
2005-05-20,23.123390197753906
2005-05-23,23.178409576416016
2005-05-24,23.432886123657227
2005-05-25,23.646102905273438
2005-05-26,24.072528839111328
2005-05-27,24.141307830810547
2005-05-31,24.17570686340332
2005-06-01,24.58150291442871
2005-06-02,24.244476318359375
2005-06-03,24.01750373840332
2005-06-06,24.588359832763672
2005-06-07,24.443941116333008
2005-06-08,24.478328704833984
2005-06-09,24.62274932861328
2005-06-10,24.498958587646484
2005-06-13,24.553985595703125
2005-06-14,24.925386428833008
2005-06-15,24.574617385864258
2005-06-16,24.416423797607422
2005-06-17,24.23759651184082
2005-06-20,24.430187225341797
2005-06-21,24.62274932861328
2005-06-22,24.81535530090332
2005-06-23,24.46457290649414
2005-06-24,24.4508113861084
2005-06-27,24.822219848632812
2005-06-28,24.856603622436523
2005-06-29,24.512712478637695
2005-06-30,24.829097747802734
2005-07-01,24.90476417541504
2005-07-05,25.069828033447266
2005-07-06,25.17985725402832
2005-07-07,25.15922737121582
2005-07-08,25.365564346313477
2005-07-11,25.51686668395996
2005-07-12,25.544401168823242
2005-07-13,25.55126953125
2005-07-14,25.640684127807617
2005-07-15,25.42059326171875
2005-07-18,25.28303337097168
2005-07-19,25.083585739135742
2005-07-20,25.117961883544922
2005-07-21,24.877246856689453
2005-07-22,24.615894317626953
2005-07-25,24.829097747802734
2005-07-26,25.207380294799805
2005-07-27,25.44810676574707
2005-07-28,26.135894775390625
2005-07-29,25.413721084594727
2005-08-01,25.895166397094727
2005-08-02,25.87452507019043
2005-08-03,26.294086456298828
2005-08-04,25.7507266998291
2005-08-05,25.255531311035156
2005-08-08,25.24176597595215
2005-08-09,25.620054244995117
2005-08-10,26.08087730407715
2005-08-11,26.190927505493164
2005-08-12,26.20467185974121
2005-08-15,26.239070892333984
2005-08-16,26.053361892700195
2005-08-17,26.032724380493164
2005-08-18,25.709461212158203
2005-08-19,25.833524703979492
2005-08-22,25.53026008605957
2005-08-23,26.129911422729492
2005-08-24,25.93691635131836
2005-08-25,25.847320556640625
2005-08-26,25.874889373779297
2005-08-29,25.909353256225586
2005-08-30,25.757709503173828
2005-08-31,25.730146408081055
2005-09-01,25.502687454223633
2005-09-02,25.192529678344727
2005-09-06,25.488893508911133
2005-09-07,25.709461212158203
2005-09-08,25.523365020751953
2005-09-09,25.805959701538086
2005-09-12,25.606069564819336
2005-09-13,25.840423583984375
2005-09-14,25.867990493774414
2005-09-15,25.98517417907715
2005-09-16,26.21952247619629
2005-09-19,25.6956729888916
2005-09-20,25.971391677856445
2005-09-21,25.550935745239258
2005-09-22,25.399290084838867
2005-09-23,25.468231201171875
2005-09-26,25.51647186279297
2005-09-27,25.957595825195312
2005-09-28,26.060998916625977
2005-09-29,26.15749168395996
2005-09-30,26.23331642150879
2005-10-03,26.488338470458984
2005-10-04,25.99895668029785
2005-10-05,25.98517417907715
2005-10-06,25.840423583984375
2005-10-07,25.764598846435547
2005-10-10,25.79217529296875
2005-10-11,25.36484146118164
2005-10-12,25.061565399169922
2005-10-13,25.054664611816406
2005-10-14,25.14427375793457
2005-10-17,25.30280113220215
2005-10-18,25.344158172607422
2005-10-19,25.392393112182617
2005-10-20,25.351051330566406
2005-10-21,25.661212921142578
2005-10-24,25.867990493774414
2005-10-25,25.964481353759766
2005-10-26,25.9024600982666
2005-10-27,25.81974220275879
2005-10-28,25.950712203979492
2005-10-31,26.329792022705078
2005-11-01,26.433198928833008
2005-11-02,26.44697380065918
2005-11-03,29.2591609954834
2005-11-04,28.845603942871094
2005-11-07,29.086835861206055
2005-11-08,28.85249900817871
2005-11-09,29.45904541015625
2005-11-10,29.672714233398438
2005-11-11,29.355653762817383
2005-11-14,29.49351692199707
2005-11-15,29.810585021972656
2005-11-16,29.50730323791504
2005-11-17,30.058700561523438
2005-11-18,30.189659118652344
2005-11-21,30.093168258666992
2005-11-22,30.244800567626953
2005-11-23,30.555538177490234
2005-11-25,30.36219024658203
2005-11-28,30.472679138183594
2005-11-29,30.728168487548828
2005-11-30,30.46576499938965
2005-12-01,30.403627395629883
2005-12-02,30.410526275634766
2005-12-05,30.003124237060547
2005-12-06,30.016944885253906
2005-12-07,30.203392028808594
2005-12-08,30.037641525268555
2005-12-09,30.037641525268555
2005-12-12,30.548622131347656
2005-12-13,30.22408676147461
2005-12-14,29.851213455200195
2005-12-15,29.2642765045166
2005-12-16,29.160686492919922
2005-12-19,28.573749542236328
2005-12-20,29.450716018676758
2005-12-21,29.49905014038086
2005-12-22,29.899539947509766
2005-12-23,29.8373966217041
2005-12-27,29.726917266845703
2005-12-28,30.058368682861328
2005-12-29,30.161941528320312
2005-12-30,30.03074073791504
2006-01-03,30.431243896484375
2006-01-04,30.845558166503906
2006-01-05,30.880083084106445
2006-01-06,30.562450408935547
2006-01-09,30.410526275634766
2006-01-10,30.44506072998047
2006-01-11,30.769590377807617
2006-01-12,30.645313262939453
2006-01-13,30.666025161743164
2006-01-17,29.906455993652344
2006-01-18,30.058368682861328
2006-01-19,30.645313262939453
2006-01-20,30.49338722229004
2006-01-23,30.3000431060791
2006-01-24,30.265514373779297
2006-01-25,30.458860397338867
2006-01-26,31.79846954345703
2006-01-27,31.404882431030273
2006-01-30,31.36345100402832
2006-01-31,31.708698272705078
2006-02-01,31.349628448486328
2006-02-02,30.659122467041016
2006-02-03,30.46576499938965
2006-02-06,30.769590377807617
2006-02-07,30.94914436340332
2006-02-08,31.41868782043457
2006-02-09,29.98241424560547
2006-02-10,30.48647689819336
2006-02-13,29.851213455200195
2006-02-14,30.541723251342773
2006-02-15,30.417442321777344
2006-02-16,31.129972457885742
2006-02-17,30.950101852416992
2006-02-21,30.749486923217773
2006-02-22,31.129972457885742
2006-02-23,31.136886596679688
2006-02-24,31.634973526000977
2006-02-27,31.372072219848633
2006-02-28,31.406667709350586
2006-03-01,31.420516967773438
2006-03-02,31.1230411529541
2006-03-03,30.811752319335938
2006-03-06,30.936269760131836
2006-03-07,31.171476364135742
2006-03-08,31.558876037597656
2006-03-09,31.226818084716797
2006-03-10,31.545024871826172
2006-03-13,31.648794174194336
2006-03-14,31.911680221557617
2006-03-15,31.960102081298828
2006-03-16,31.9808406829834
2006-03-17,32.09152603149414
2006-03-20,31.877084732055664
2006-03-21,31.60727882385254
2006-03-22,31.496610641479492
2006-03-23,32.16761779785156
2006-03-24,33.60654830932617
2006-03-27,33.634193420410156
2006-03-28,33.55811309814453
2006-03-29,34.12535858154297
2006-03-30,33.91783142089844
2006-03-31,34.06999969482422
2006-04-03,34.18069839477539
2006-04-04,34.41590118408203
2006-04-05,34.20836639404297
2006-04-06,33.82789611816406
2006-04-07,33.55811309814453
2006-04-10,33.080787658691406
2006-04-11,32.83864974975586
2006-04-12,33.21220397949219
2006-04-13,33.17071533203125
2006-04-17,33.447418212890625
2006-04-18,34.00776672363281
2006-04-19,33.814056396484375
2006-04-20,34.11843490600586
2006-04-21,34.22220993041992
2006-04-24,34.035423278808594
2006-04-25,33.89707946777344
2006-04-26,33.993919372558594
2006-04-27,33.55118179321289
2006-04-28,33.322898864746094
2006-05-01,33.91783142089844
2006-05-02,33.96624755859375
2006-05-03,33.70337677001953
2006-05-04,34.934730529785156
2006-05-05,34.51274108886719
2006-05-08,34.173789978027344
2006-05-09,33.89016342163086
2006-05-10,34.319053649902344
2006-05-11,34.588844299316406
2006-05-12,34.60960388183594
2006-05-15,35.10075378417969
2006-05-16,35.163028717041016
2006-05-17,34.346717834472656
2006-05-18,33.83480453491211
2006-05-19,33.46818161010742
2006-05-22,33.66879653930664
2006-05-23,33.83480453491211
2006-05-24,33.7241325378418
2006-05-25,33.952857971191406
2006-05-26,33.904361724853516
2006-05-30,33.245811462402344
2006-05-31,33.883567810058594
2006-06-01,34.09153366088867
2006-06-02,34.32027816772461
2006-06-05,33.904361724853516
2006-06-06,33.64788055419922
2006-06-07,33.48843002319336
2006-06-08,33.987548828125
2006-06-09,33.62708282470703
2006-06-12,33.25275421142578
2006-06-13,32.78831100463867
2006-06-14,32.05351257324219
2006-06-15,32.816043853759766
2006-06-16,32.45558166503906
2006-06-19,32.6150016784668
2006-06-20,32.635799407958984
2006-06-21,31.762374877929688
2006-06-22,31.50589370727539
2006-06-23,31.94953727722168
2006-06-26,32.44863510131836
2006-06-27,32.476375579833984
2006-06-28,32.44171142578125
2006-06-29,33.065589904785156
2006-06-30,33.550838470458984
2006-07-03,33.52311325073242
2006-07-05,33.294342041015625
2006-07-06,33.543888092041016
2006-07-07,33.446834564208984
2006-07-10,33.50230407714844
2006-07-11,33.405269622802734
2006-07-12,33.335941314697266
2006-07-13,33.231964111328125
2006-07-14,32.982421875
2006-07-17,32.760581970214844
2006-07-18,32.77443313598633
2006-07-19,33.245811462402344
2006-07-20,33.59242248535156
2006-07-21,33.41912078857422
2006-07-24,33.74492263793945
2006-07-25,33.89049530029297
2006-07-26,34.2093620300293
2006-07-27,33.39833450317383
2006-07-28,33.64094924926758
2006-07-31,33.391395568847656
2006-08-01,33.10717010498047
2006-08-02,33.25275421142578
2006-08-03,33.71720504760742
2006-08-04,34.11232376098633
2006-08-07,34.7015380859375
2006-08-08,34.72926330566406
2006-08-09,34.65995407104492
2006-08-10,34.867916107177734
2006-08-11,34.909507751464844
2006-08-14,34.680763244628906
2006-08-15,34.79859161376953
2006-08-16,34.97188186645508
2006-08-17,35.249176025390625
2006-08-18,35.23530197143555
2006-08-21,35.304622650146484
2006-08-22,34.784732818603516
2006-08-23,34.770851135253906
2006-08-24,34.81949234008789
2006-08-25,34.923667907714844
2006-08-28,35.00007247924805
2006-08-29,35.14593505859375
2006-08-30,35.34736633300781
2006-08-31,35.736328125
2006-09-01,35.99332809448242
2006-09-05,36.31978225708008
2006-09-06,36.160037994384766
2006-09-07,36.09751510620117
2006-09-08,36.59761428833008
2006-09-11,36.58373260498047
2006-09-12,37.06992721557617
2006-09-13,37.08381271362305
2006-09-14,37.03520584106445
2006-09-15,36.7851448059082
2006-09-18,36.910179138183594
2006-09-19,37.007408142089844
2006-09-20,37.09077835083008
2006-09-21,36.61149597167969
2006-09-22,36.88933181762695
2006-09-25,36.72265625
2006-09-26,37.12550354003906
2006-09-27,37.3338737487793
2006-09-28,37.021297454833984
2006-09-29,37.09771728515625
2006-10-02,36.87544250488281
2006-10-03,37.403324127197266
2006-10-04,38.36185073852539
2006-10-05,38.028472900390625
2006-10-06,37.62559509277344
2006-10-09,37.66033172607422
2006-10-10,37.729793548583984
2006-10-11,37.67424011230469
2006-10-12,37.771461486816406
2006-10-13,37.70894241333008
2006-10-16,37.59782028198242
2006-10-17,37.396385192871094
2006-10-18,37.43806838989258
2006-10-19,37.215789794921875
2006-10-20,37.222740173339844
2006-10-23,37.32693099975586
2006-10-24,37.08381271362305
2006-10-25,37.04910659790039
2006-10-26,37.15327072143555
2006-10-27,36.819881439208984
2006-10-30,36.89629364013672
2006-10-31,36.5767707824707
2006-11-01,36.34756851196289
2006-11-02,38.111820220947266
2006-11-03,38.09791946411133
2006-11-06,38.00762176513672
2006-11-07,38.01457977294922
2006-11-08,38.77165603637695
2006-11-09,38.49381637573242
2006-11-10,38.54938888549805
2006-11-13,38.507720947265625
2006-11-14,38.4452018737793
2006-11-15,38.18820571899414
2006-11-16,38.42437744140625
2006-11-17,38.33407211303711
2006-11-20,38.25075149536133
2006-11-21,38.535499572753906
2006-11-22,38.32676315307617
2006-11-24,38.22931671142578
2006-11-27,37.99276351928711
2006-11-28,38.12496566772461
2006-11-29,38.54246139526367
2006-11-30,38.24325180053711
2006-12-01,38.138877868652344
2006-12-04,38.312835693359375
2006-12-05,38.291934967041016
2006-12-06,38.570289611816406
2006-12-07,38.35458755493164
2006-12-08,37.98579406738281
2006-12-11,38.72338104248047
2006-12-12,39.008663177490234
2006-12-13,39.029563903808594
2006-12-14,39.29396438598633
2006-12-15,39.001731872558594
2006-12-18,39.1547966003418
2006-12-19,38.80687713623047
2006-12-20,38.92517852783203
2006-12-21,38.68857955932617
2006-12-22,38.695552825927734
2006-12-26,38.9182243347168
2006-12-27,38.84166717529297
2006-12-28,38.66770553588867
2006-12-29,38.44504165649414
2007-01-03,38.855587005615234
2007-01-04,39.23830795288086
2007-01-05,38.9669303894043
2007-01-08,39.001731872558594
2007-01-09,38.765113830566406
2007-01-10,38.61203384399414
2007-01-11,39.34963607788086
2007-01-12,39.60013198852539
2007-01-16,39.55837631225586
2007-01-17,39.48879623413086
2007-01-18,39.523590087890625
2007-01-19,39.1200065612793
2007-01-22,39.05738830566406
2007-01-23,39.029563903808594
2007-01-24,39.029563903808594
2007-01-25,38.52158737182617
2007-01-26,38.50767135620117
2007-01-29,38.93212890625
2007-01-30,38.799903869628906
2007-01-31,38.67467498779297
2007-02-01,39.21742248535156
2007-02-02,39.75322723388672
2007-02-05,39.739288330078125
2007-02-06,39.64883804321289
2007-02-07,39.48879623413086
2007-02-08,37.498695373535156
2007-02-09,37.178627014160156
2007-02-12,36.7193489074707
2007-02-13,37.56132507324219
2007-02-14,38.006683349609375
2007-02-15,38.02057647705078
2007-02-16,37.97882843017578
2007-02-20,37.81878662109375
2007-02-21,37.714420318603516
2007-02-22,37.85384750366211
2007-02-23,37.6237907409668
2007-02-26,37.60984802246094
2007-02-27,37.184608459472656
2007-02-28,37.26128005981445
2007-03-01,37.26128005981445
2007-03-02,37.22642135620117
2007-03-05,36.438682556152344
2007-03-06,37.04518127441406
2007-03-07,37.13578796386719
2007-03-08,37.28219985961914
2007-03-09,37.37978744506836
2007-03-12,37.5680046081543
2007-03-13,36.71055603027344
2007-03-14,36.60597610473633
2007-03-15,36.794219970703125
2007-03-16,36.60597610473633
2007-03-19,37.47040939331055
2007-03-20,37.749271392822266
2007-03-21,37.95143127441406
2007-03-22,37.47040939331055
2007-03-23,37.53315353393555
2007-03-26,37.54013442993164
2007-03-27,37.526187896728516
2007-03-28,37.07307052612305
2007-03-29,37.47040939331055
2007-03-30,37.38676834106445
2007-04-02,37.6237907409668
2007-04-03,39.17837905883789
2007-04-04,38.948333740234375
2007-04-05,39.7360725402832
2007-04-09,38.86467742919922
2007-04-10,38.920440673828125
2007-04-11,39.00409698486328
2007-04-12,38.934391021728516
2007-04-13,39.07380294799805
2007-04-16,39.65938949584961
2007-04-17,39.777896881103516
2007-04-18,40.18223190307617
2007-04-19,40.27983474731445
2007-04-20,40.614444732666016
2007-04-23,40.391353607177734
2007-04-24,40.85147476196289
2007-04-25,40.86540603637695
2007-04-26,40.62141799926758
2007-04-27,40.36349105834961
2007-04-30,40.10554122924805
2007-05-01,40.028865814208984
2007-05-02,40.57960510253906
2007-05-03,42.00172424316406
2007-05-04,41.56950759887695
2007-05-07,42.26662826538086
2007-05-08,42.20388412475586
2007-05-09,42.42000198364258
2007-05-10,41.76470184326172
2007-05-11,42.11326599121094
2007-05-14,41.86927795410156
2007-05-15,41.945953369140625
2007-05-16,42.09931945800781
2007-05-17,41.98779296875
2007-05-18,41.9320068359375
2007-05-21,41.88321304321289
2007-05-22,41.76470184326172
2007-05-23,41.555564880371094
2007-05-24,40.996734619140625
2007-05-25,41.26917266845703
2007-05-29,41.19931411743164
2007-05-30,41.35299301147461
2007-05-31,41.527610778808594
2007-06-01,41.59747314453125
2007-06-04,41.83498001098633
2007-06-05,41.297115325927734
2007-06-06,41.045631408691406
2007-06-07,40.382041931152344
2007-06-08,41.18535232543945
2007-06-11,41.045631408691406
2007-06-12,40.626522064208984
2007-06-13,40.96181869506836
2007-06-14,41.02467727661133
2007-06-15,41.248199462890625
2007-06-18,41.248199462890625
2007-06-19,41.17136764526367
2007-06-20,40.64747619628906
2007-06-21,40.87799072265625
2007-06-22,40.43792724609375
2007-06-25,40.82909393310547
2007-06-26,40.871002197265625
2007-06-27,41.10151290893555
2007-06-28,40.905941009521484
2007-06-29,41.15739822387695
2007-07-02,41.4857177734375
2007-07-03,41.78608703613281
2007-07-05,40.96879959106445
2007-07-06,41.618438720703125
2007-07-09,41.33901596069336
2007-07-10,40.738285064697266
2007-07-11,40.96181869506836
2007-07-12,41.31107711791992
2007-07-13,41.42983627319336
2007-07-16,41.07359313964844
2007-07-17,36.9871826171875
2007-07-18,38.21659469604492
2007-07-19,38.600772857666016
2007-07-20,38.21659469604492
2007-07-23,37.9860725402832
2007-07-24,36.55410385131836
2007-07-25,36.9871826171875
2007-07-26,36.05813217163086
2007-07-27,35.56916809082031
2007-07-30,35.66696548461914
2007-07-31,35.42945098876953
2007-08-01,36.086063385009766
2007-08-02,35.63901138305664
2007-08-03,33.578346252441406
2007-08-06,34.0184326171875
2007-08-07,35.632022857666016
2007-08-08,35.094146728515625
2007-08-09,33.18017578125
2007-08-10,34.472476959228516
2007-08-13,35.6460075378418
2007-08-14,34.79378128051758
2007-08-15,34.27687454223633
2007-08-16,35.23385238647461
2007-08-17,35.52724838256836
2007-08-20,36.030189514160156
2007-08-21,35.86254119873047
2007-08-22,36.23975372314453
2007-08-23,36.6528434753418
2007-08-24,37.12894058227539
2007-08-27,36.981903076171875
2007-08-28,36.120731353759766
2007-08-29,36.98890686035156
2007-08-30,35.938697814941406
2007-08-31,36.085723876953125
2007-09-04,36.3587760925293
2007-09-05,35.10551452636719
2007-09-06,34.475372314453125
2007-09-07,34.377357482910156
2007-09-10,34.14630126953125
2007-09-11,34.52437973022461
2007-09-12,34.51738739013672
2007-09-13,34.63641357421875
2007-09-14,34.69242477416992
2007-09-17,34.44035720825195
2007-09-18,36.61082077026367
2007-09-19,36.28175354003906
2007-09-20,36.19774627685547
2007-09-21,36.45680236816406
2007-09-24,36.06471252441406
2007-09-25,36.06471252441406
2007-09-26,36.58282470703125
2007-09-27,37.27598190307617
2007-09-28,37.458003997802734
2007-10-01,38.35420227050781
2007-10-02,38.6342658996582
2007-10-03,38.382225036621094
2007-10-04,38.32620620727539
2007-10-05,39.55146026611328
2007-10-08,38.90730667114258
2007-10-09,39.17337417602539
2007-10-10,38.66227340698242
2007-10-11,38.004146575927734
2007-10-12,39.21538162231445
2007-10-15,39.5234489440918
2007-10-16,39.32740783691406
2007-10-17,39.27840805053711
2007-10-18,39.530433654785156
